
[00:00:00.000 --> 00:00:02.760]  我們一邊祈禱一邊等待
[00:01:49.960 --> 00:01:51.440]  十三章
[00:01:51.440 --> 00:01:53.160]  一路的延伸
[00:01:53.160 --> 00:01:55.840]  十四章就有一個大的修葛
[00:01:56.000 --> 00:01:59.600]  其實一路回到第十七、十八章
[00:01:59.600 --> 00:02:01.520]  都一路都在說
[00:02:01.520 --> 00:02:04.000]  作者很有秩序地
[00:02:04.000 --> 00:02:05.680]  將邪惡
[00:02:05.680 --> 00:02:08.880]  很有系統很有集團的邪惡
[00:02:08.880 --> 00:02:12.200]  那個源頭就是魔鬼
[00:02:12.200 --> 00:02:13.960]  就是大紅龍
[00:02:13.960 --> 00:02:15.280]  就是撒旦
[00:02:15.280 --> 00:02:17.720]  他的跟隨者
[00:02:17.720 --> 00:02:18.920]  海獸
[00:02:18.920 --> 00:02:20.200]  就是迪基督
[00:02:20.200 --> 00:02:23.480]  將來全世界的領袖
[00:02:23.480 --> 00:02:25.000]  然後
[00:02:25.120 --> 00:02:26.600]  有附從他的
[00:02:26.600 --> 00:02:28.080]  用各種的迷惑
[00:02:28.080 --> 00:02:29.520]  叫世界的人
[00:02:29.520 --> 00:02:30.880]  來跟隨他的
[00:02:30.880 --> 00:02:32.760]  和要受印記的
[00:02:32.760 --> 00:02:34.280]  要來到他
[00:02:34.280 --> 00:02:36.080]  如果不是就不可以買賣的了
[00:02:36.080 --> 00:02:38.400]  就是這個的地獸
[00:02:38.400 --> 00:02:40.160]  就是那個假先知了
[00:02:40.160 --> 00:02:42.280]  所以十七、十八章
[00:02:42.280 --> 00:02:45.640]  就將那個大人父和那個巴比倫大城
[00:02:45.640 --> 00:02:47.760]  最終要滅亡
[00:02:47.760 --> 00:02:49.680]  來到他給我們看到
[00:02:49.680 --> 00:02:52.560]  十九章一路去到二十二章
[00:02:52.680 --> 00:02:55.440]  就是最後的那個大審判
[00:02:55.440 --> 00:02:57.960]  和新天新地的開始了
[00:02:57.960 --> 00:03:01.840]  所以我們應該是很振奮雀躍的
[00:03:01.840 --> 00:03:04.560]  我們已經是熟神了
[00:03:04.560 --> 00:03:09.040]  我們雖然很難說什麼時間是災前
[00:03:09.040 --> 00:03:10.680]  又或者是災中
[00:03:10.680 --> 00:03:13.400]  甚至乎有些人是災後被提
[00:03:13.400 --> 00:03:15.280]  但是我們呢
[00:03:15.280 --> 00:03:17.080]  始終我們要明白
[00:03:17.080 --> 00:03:19.360]  在那個解經裡面
[00:03:19.360 --> 00:03:21.120]  他沒有說得那麼詳細的
[00:03:21.120 --> 00:03:22.240]  那麼清楚的
[00:03:22.360 --> 00:03:24.760]  不清楚的有它的好處
[00:03:24.760 --> 00:03:26.760]  就是變成我們不會對號入座
[00:03:26.760 --> 00:03:29.960]  去不斷去計算那個時間
[00:03:29.960 --> 00:03:32.160]  而是要每一個時代的人
[00:03:32.160 --> 00:03:33.560]  無論你第一世紀
[00:03:33.560 --> 00:03:35.640]  剛剛約翰的時代
[00:03:35.640 --> 00:03:38.320]  他在這個拔摩海島
[00:03:38.320 --> 00:03:40.720]  或者他回到二筆鎖的時候
[00:03:40.720 --> 00:03:42.720]  他得到的這些領袖
[00:03:42.720 --> 00:03:44.320]  這些書卷
[00:03:44.320 --> 00:03:46.960]  又或者過了二千年了
[00:03:46.960 --> 00:03:48.960]  我們現在在香港的信徒
[00:03:48.960 --> 00:03:50.560]  我們去讀的時候
[00:03:50.680 --> 00:03:53.840]  我們都不知道往後還有多少年
[00:03:53.840 --> 00:03:55.240]  才是主回來的
[00:03:55.240 --> 00:03:57.640]  所以每一個時代的信徒
[00:03:57.640 --> 00:04:00.200]  都有我們自己那個時代的逼迫
[00:04:00.200 --> 00:04:01.680]  那個迫切性
[00:04:01.680 --> 00:04:04.000]  那個要持守真理
[00:04:04.000 --> 00:04:06.880]  那個你要來去為真理
[00:04:06.880 --> 00:04:09.880]  你要不可以拜獸和獸像
[00:04:09.880 --> 00:04:12.080]  我們每一個時代都有的
[00:04:12.080 --> 00:04:14.120]  當然有一個時代就不用了
[00:04:14.120 --> 00:04:17.800]  因為就是真真正正主回來的時候
[00:04:17.800 --> 00:04:19.480]  那個我們沒得計算的
[00:04:19.600 --> 00:04:21.200]  因為神不讓我們知道
[00:04:21.200 --> 00:04:24.000]  所以我們透過這些預言的經文
[00:04:24.000 --> 00:04:26.160]  這些叫天啟文學
[00:04:26.160 --> 00:04:30.560]  我們可以來去掌握裡面的正邪
[00:04:30.560 --> 00:04:34.880]  真理和罪惡的對抗
[00:04:34.880 --> 00:04:37.720]  也是造物主
[00:04:37.720 --> 00:04:39.680]  這一位萬主之主
[00:04:39.680 --> 00:04:40.800]  耶穌基督
[00:04:40.800 --> 00:04:41.800]  祂要再回來
[00:04:41.800 --> 00:04:43.560]  十九章就很肯定
[00:04:43.560 --> 00:04:45.560]  真是第二次主再來
[00:04:45.560 --> 00:04:47.600]  真真正正的主再來
[00:04:47.720 --> 00:04:50.800]  開展千禧年的國度
[00:04:50.800 --> 00:04:52.800]  當然有兩派
[00:04:52.800 --> 00:04:55.120]  一派就不相信有千禧年
[00:04:55.120 --> 00:04:56.920]  我仍然都
[00:04:56.920 --> 00:04:59.280]  因為你既然現在聽我的解經
[00:04:59.280 --> 00:05:00.640]  我就幾肯定
[00:05:00.640 --> 00:05:02.200]  我個人幾肯定
[00:05:02.200 --> 00:05:06.040]  真是千禧年是一千年在地上的
[00:05:06.040 --> 00:05:10.280]  所以我們用這樣的解經的進路
[00:05:10.280 --> 00:05:12.480]  十九章
[00:05:13.120 --> 00:05:17.120]  此後承接上文
[00:05:17.120 --> 00:05:19.760]  巴比倫大城
[00:05:19.760 --> 00:05:22.760]  為什麼他要遭遇這麼大的審判
[00:05:22.760 --> 00:05:26.600]  我不知道我在現在這樣的聲線
[00:05:26.600 --> 00:05:28.400]  網上是不是會太大聲
[00:05:28.400 --> 00:05:29.960]  你們給我一些feedback
[00:05:29.960 --> 00:05:31.080]  如果你們OK
[00:05:31.080 --> 00:05:32.360]  我就繼續
[00:05:32.360 --> 00:05:36.920]  因為今晚調整過麥克風和喇叭
[00:05:36.920 --> 00:05:39.760]  因為有肢體說
[00:05:39.760 --> 00:05:42.360]  之前就這樣用這裡說
[00:05:42.480 --> 00:05:44.080]  現場就很清楚
[00:05:44.080 --> 00:05:45.560]  但原來去到網上
[00:05:45.560 --> 00:05:48.640]  你們在聽zoom的時候
[00:05:48.640 --> 00:05:52.280]  就會很刷和很遠
[00:05:52.280 --> 00:05:57.920]  因為之前是用鏡頭的收音
[00:05:57.920 --> 00:05:59.200]  所以就很遠
[00:05:59.200 --> 00:06:00.720]  離開有三四尺
[00:06:00.720 --> 00:06:04.200]  外圍的聲音都聽到很雜聲
[00:06:04.200 --> 00:06:07.280]  今晚就應該改善了
[00:06:07.280 --> 00:06:09.480]  所以如果聲音太大
[00:06:09.480 --> 00:06:11.200]  你們自己調一調
[00:06:11.320 --> 00:06:15.600]  因為我不知道你們家的情況
[00:06:15.600 --> 00:06:17.400]  現場我就會遷就到
[00:06:17.400 --> 00:06:23.120]  尤其是大家要留心的
[00:06:23.120 --> 00:06:26.080]  第二十四節
[00:06:26.080 --> 00:06:28.120]  十八章的二十四節
[00:06:28.120 --> 00:06:31.320]  為什麼要遭遇這麼大的審判
[00:06:31.320 --> 00:06:35.080]  原來一直代表著敵黨神的
[00:06:35.080 --> 00:06:36.840]  巴比倫大城
[00:06:36.840 --> 00:06:39.600]  七山城的大淫婦
[00:06:39.720 --> 00:06:44.120]  他們承載著很多很多聖徒的血
[00:06:44.120 --> 00:06:45.600]  第二十四節
[00:06:45.600 --> 00:06:47.320]  先知和聖徒
[00:06:47.320 --> 00:06:50.240]  並地上一切被殺之人的血
[00:06:50.240 --> 00:06:52.840]  都在這個城裏面看見
[00:06:52.840 --> 00:06:54.240]  就很清楚了
[00:06:54.240 --> 00:06:56.000]  上兩次我們說過
[00:06:56.000 --> 00:06:58.600]  所以神現在的時間到
[00:06:58.600 --> 00:07:00.800]  就要審判這些敵黨神
[00:07:00.800 --> 00:07:03.680]  和跟隨神
[00:07:03.680 --> 00:07:07.040]  行真理、行公義的聖徒
[00:07:07.160 --> 00:07:13.560]  所以真是一個最終的神的申冤
[00:07:13.560 --> 00:07:16.400]  到第二十章還有說的
[00:07:16.400 --> 00:07:18.320]  十九章這裡說
[00:07:18.320 --> 00:07:19.880]  此後我聽見
[00:07:19.880 --> 00:07:23.080]  好像群眾在天上大聲說
[00:07:23.080 --> 00:07:24.440]  Hallelujah
[00:07:24.440 --> 00:07:26.200]  或者哈利路亞
[00:07:26.200 --> 00:07:30.040]  一般Hallelujah是直譯的音
[00:07:30.040 --> 00:07:31.480]  音譯
[00:07:31.480 --> 00:07:33.320]  原文的意思就是
[00:07:33.320 --> 00:07:35.920]  我們要讚美耶和華的意思
[00:07:36.040 --> 00:07:38.240]  要讚美神的意思
[00:07:38.240 --> 00:07:39.120]  Hallelujah
[00:07:39.120 --> 00:07:40.680]  所以有時候唱聖詩
[00:07:40.680 --> 00:07:42.560]  Hallelujah本身這個字就是
[00:07:42.560 --> 00:07:46.400]  就是希伯來文
[00:07:46.400 --> 00:07:47.480]  Hallelujah
[00:07:47.480 --> 00:07:50.720]  哈就是讚美的意思
[00:07:50.720 --> 00:07:52.360]  然後
[00:07:52.360 --> 00:07:55.760]  救恩榮耀權能
[00:07:55.760 --> 00:07:57.680]  都屬乎我們的神
[00:07:57.680 --> 00:08:01.000]  他的判斷是真實公義的
[00:08:01.000 --> 00:08:02.720]  因他判斷了
[00:08:02.840 --> 00:08:04.400]  那用淫行
[00:08:04.400 --> 00:08:06.880]  敗壞世界的大淫婦
[00:08:06.880 --> 00:08:09.960]  就是說對神這位造物主
[00:08:09.960 --> 00:08:11.360]  獨一的真神
[00:08:11.360 --> 00:08:12.960]  不敬拜他
[00:08:12.960 --> 00:08:15.160]  不專一的去跟隨他
[00:08:15.160 --> 00:08:17.360]  而是去拜其他的偶像
[00:08:17.360 --> 00:08:19.040]  以其他為神
[00:08:19.040 --> 00:08:21.720]  這些就是聖經一直以來
[00:08:21.720 --> 00:08:24.840]  由舊約到新約都是譴責的
[00:08:24.840 --> 00:08:26.920]  所以十誡的第一誡
[00:08:26.920 --> 00:08:28.800]  除了我以外
[00:08:28.800 --> 00:08:31.120]  不可有別的神
[00:08:31.120 --> 00:08:32.640]  這個是很清楚的
[00:08:32.760 --> 00:08:33.960]  所以呢
[00:08:33.960 --> 00:08:37.080]  這裡出現了三次Hallelujah
[00:08:37.080 --> 00:08:38.120]  讚美
[00:08:38.120 --> 00:08:38.960]  讚美
[00:08:38.960 --> 00:08:39.760]  讚美
[00:08:39.760 --> 00:08:40.920]  首先就是
[00:08:40.920 --> 00:08:43.440]  這麼大的審判
[00:08:43.440 --> 00:08:45.800]  在天上的群眾
[00:08:45.800 --> 00:08:48.120]  大聲的附和
[00:08:48.120 --> 00:08:51.240]  對神的讚美
[00:08:51.240 --> 00:08:52.400]  然後呢
[00:08:52.400 --> 00:08:56.120]  就說讚美的內涵的原因
[00:08:56.120 --> 00:08:58.480]  就是救恩榮耀權能
[00:08:58.480 --> 00:09:00.560]  都是屬乎我們的神的
[00:09:00.680 --> 00:09:03.080]  而且他的判斷
[00:09:03.080 --> 00:09:04.480]  是什麼判斷呢
[00:09:04.480 --> 00:09:05.400]  真實的
[00:09:05.400 --> 00:09:06.520]  就是truthful的
[00:09:06.520 --> 00:09:07.320]  公義的
[00:09:07.320 --> 00:09:08.440]  righteousness的
[00:09:08.440 --> 00:09:09.760]  是公義的
[00:09:09.760 --> 00:09:13.760]  來判斷了這個淫婦
[00:09:13.760 --> 00:09:16.160]  敗壞世界的淫行
[00:09:16.160 --> 00:09:18.480]  並且向淫婦
[00:09:18.480 --> 00:09:19.640]  再一次說
[00:09:19.640 --> 00:09:22.120]  土流瀑人血的罪
[00:09:22.120 --> 00:09:24.200]  給他們伸冤
[00:09:24.200 --> 00:09:26.840]  記住是到時候就伸冤了
[00:09:26.840 --> 00:09:30.120]  所以羅馬書經常都告訴我們
[00:09:30.240 --> 00:09:32.480]  十二章的倫理教導
[00:09:32.480 --> 00:09:34.400]  伸冤在我
[00:09:34.400 --> 00:09:36.520]  我必報應
[00:09:36.520 --> 00:09:38.760]  史圖保羅這樣引聖經的
[00:09:38.760 --> 00:09:40.960]  所以現在來到這裡
[00:09:40.960 --> 00:09:43.160]  神真的是最終的
[00:09:43.160 --> 00:09:45.680]  來施行那個伸冤
[00:09:45.680 --> 00:09:47.040]  就是說審判
[00:09:47.040 --> 00:09:48.760]  所以我們
[00:09:48.760 --> 00:09:51.480]  如果你真的有很大的冤情
[00:09:51.480 --> 00:09:54.200]  當然地上你可以去廉政公署
[00:09:54.200 --> 00:09:56.040]  你可以去報官
[00:09:56.040 --> 00:09:59.360]  但是都未必一定有真正的解脫的
[00:09:59.480 --> 00:10:01.240]  有些可能未必是真的
[00:10:01.240 --> 00:10:02.280]  道德上
[00:10:02.280 --> 00:10:03.440]  或者是
[00:10:03.440 --> 00:10:05.280]  刑事的
[00:10:05.280 --> 00:10:07.080]  有些是心靈的
[00:10:07.080 --> 00:10:09.480]  你不能伸不伸到冤的
[00:10:09.480 --> 00:10:10.480]  但是
[00:10:10.480 --> 00:10:14.560]  最終神是會為我們伸冤
[00:10:14.560 --> 00:10:17.280]  就是說我們的責任就是要行
[00:10:17.280 --> 00:10:18.680]  神的真實
[00:10:18.680 --> 00:10:19.680]  公義
[00:10:19.680 --> 00:10:21.200]  和將救恩
[00:10:21.200 --> 00:10:22.520]  將榮耀
[00:10:22.520 --> 00:10:24.240]  帶給未信的人
[00:10:24.240 --> 00:10:26.200]  和他是有權能的
[00:10:26.200 --> 00:10:28.520]  我們要信一位有權
[00:10:28.640 --> 00:10:30.040]  有能力的神
[00:10:30.040 --> 00:10:31.120]  所以
[00:10:31.120 --> 00:10:33.840]  我們要明白
[00:10:33.840 --> 00:10:36.120]  如果未信的朋友
[00:10:36.120 --> 00:10:37.640]  他們覺得我們的神
[00:10:37.640 --> 00:10:39.160]  覺得我們的宗教
[00:10:39.160 --> 00:10:41.160]  是很無聊的
[00:10:41.160 --> 00:10:42.920]  他很輕視
[00:10:42.920 --> 00:10:44.800]  很大的程度
[00:10:44.800 --> 00:10:48.520]  是我們信的人自己都不信神的權能
[00:10:48.520 --> 00:10:50.320]  如果我們自己信
[00:10:50.320 --> 00:10:52.440]  不信的人他們會感受到
[00:10:52.440 --> 00:10:53.640]  你們的神
[00:10:53.640 --> 00:10:56.160]  是很真實的
[00:10:56.880 --> 00:10:58.880]  很要敬畏祂
[00:10:58.880 --> 00:11:01.800]  這是很在在反映到
[00:11:01.800 --> 00:11:03.600]  我們今天的信仰
[00:11:03.600 --> 00:11:04.560]  是一種
[00:11:04.560 --> 00:11:06.080]  口號式
[00:11:06.080 --> 00:11:07.560]  是一種只是
[00:11:07.560 --> 00:11:09.240]  行禮如儀
[00:11:09.240 --> 00:11:11.840]  還是我們是一個生命的信仰
[00:11:11.840 --> 00:11:14.440]  這是很大的分別
[00:11:14.440 --> 00:11:16.680]  接著繼續說第三節
[00:11:16.680 --> 00:11:18.400]  又再一次的Hallelujah
[00:11:18.400 --> 00:11:20.880]  不過留意第四節的Hallelujah
[00:11:20.880 --> 00:11:22.040]  第三節
[00:11:22.040 --> 00:11:22.800]  又說
[00:11:22.800 --> 00:11:23.840]  Hallelujah
[00:11:23.840 --> 00:11:26.120]  蕭仁父的焉王尚無
[00:11:26.240 --> 00:11:27.840]  直到永永遠遠
[00:11:27.840 --> 00:11:30.800]  這樣不是幸災樂禍
[00:11:30.800 --> 00:11:33.480]  這樣的讚美
[00:11:33.480 --> 00:11:37.520]  是對神的公義的一個裁決
[00:11:37.520 --> 00:11:38.720]  的讚美
[00:11:38.720 --> 00:11:42.400]  而且那些煙是去到永永遠遠
[00:11:42.400 --> 00:11:43.760]  燒煙
[00:11:43.760 --> 00:11:46.760]  《創世紀》十九章就有一個典故
[00:11:46.760 --> 00:11:48.200]  就是羅德
[00:11:48.200 --> 00:11:49.880]  和他的太太
[00:11:49.880 --> 00:11:50.920]  離開
[00:11:50.920 --> 00:11:53.000]  這個所多瑪的時候
[00:11:53.120 --> 00:11:54.320]  所多瑪城
[00:11:54.320 --> 00:11:56.400]  那些天火焚城
[00:11:56.400 --> 00:11:58.480]  就燒那些
[00:11:58.480 --> 00:12:01.840]  整個城燒了
[00:12:01.840 --> 00:12:04.000]  就有些煙一直向上冒
[00:12:04.000 --> 00:12:05.800]  阿伯拉罕
[00:12:05.800 --> 00:12:06.920]  離遠
[00:12:06.920 --> 00:12:08.680]  他都看到
[00:12:08.680 --> 00:12:11.640]  就向這個地方祈禱
[00:12:11.640 --> 00:12:14.280]  現在又有這個典故
[00:12:14.280 --> 00:12:15.160]  就是說
[00:12:15.160 --> 00:12:17.080]  猶太人他們很明白
[00:12:17.080 --> 00:12:19.280]  這樣是一個明顯的
[00:12:19.280 --> 00:12:20.520]  很嚴重
[00:12:20.640 --> 00:12:23.400]  嚴厲的一個審判
[00:12:23.400 --> 00:12:25.000]  就好像
[00:12:25.000 --> 00:12:26.800]  類似現在印尼
[00:12:26.800 --> 00:12:29.160]  這個
[00:12:29.160 --> 00:12:30.600]  那個什麼島
[00:12:30.600 --> 00:12:33.720]  現在又有火山爆發
[00:12:33.720 --> 00:12:36.280]  那個應該不是婆羅洲
[00:12:36.280 --> 00:12:38.720]  那個是四水那個地方
[00:12:38.720 --> 00:12:41.240]  又不是巴厘島
[00:12:41.240 --> 00:12:42.920]  那裡
[00:12:42.920 --> 00:12:44.480]  你想想很恐怖
[00:12:44.480 --> 00:12:45.480]  那些煙一直升
[00:12:45.480 --> 00:12:48.240]  接著那些岩石
[00:12:48.240 --> 00:12:49.440]  那些熔岩
[00:12:49.560 --> 00:12:51.120]  一直飛下來
[00:12:51.120 --> 00:12:54.160]  現在這個大淫婦
[00:12:54.160 --> 00:12:58.360]  代表著那個敵黨神的假道理
[00:12:58.360 --> 00:13:02.160]  敬拜真神的一切體系
[00:13:02.160 --> 00:13:05.760]  都要來受審判
[00:13:05.760 --> 00:13:09.760]  燒淫婦的煙是永遠的
[00:13:09.760 --> 00:13:10.960]  不會停止的
[00:13:10.960 --> 00:13:12.560]  接著第24
[00:13:12.560 --> 00:13:13.360]  對不起
[00:13:13.360 --> 00:13:15.800]  第4節的24位長老
[00:13:15.800 --> 00:13:17.040]  和4活物
[00:13:17.040 --> 00:13:18.240]  第4章
[00:13:18.360 --> 00:13:19.760]  一開始就已經出現了
[00:13:19.760 --> 00:13:21.760]  這些天上的靈體
[00:13:21.760 --> 00:13:24.640]  到底是不是真的有這樣的職位呢
[00:13:24.640 --> 00:13:26.600]  我們就不是太知道
[00:13:26.600 --> 00:13:28.160]  但是天上的靈體
[00:13:28.160 --> 00:13:30.000]  到現在頭尾
[00:13:30.000 --> 00:13:31.280]  都來呼應
[00:13:31.280 --> 00:13:33.800]  他們是參與在這個
[00:13:33.800 --> 00:13:36.040]  屬天的審判裡面
[00:13:36.040 --> 00:13:39.200]  一直看著那個七印揭開
[00:13:39.200 --> 00:13:40.120]  七號
[00:13:40.120 --> 00:13:41.360]  七碗
[00:13:41.360 --> 00:13:43.920]  現在來到最後的大審判了
[00:13:43.920 --> 00:13:45.240]  他們怎樣呢
[00:13:45.400 --> 00:13:48.400]  就俯伏敬拜坐寶座的神
[00:13:48.400 --> 00:13:51.520]  這一位坐在寶座的神
[00:13:51.520 --> 00:13:53.000]  接著留意一下這裡
[00:13:53.000 --> 00:13:54.000]  有一點不同
[00:13:54.000 --> 00:13:56.440]  不只是哈利路亞
[00:13:56.440 --> 00:13:58.720]  就是多了一個阿門
[00:13:58.720 --> 00:14:05.200]  阿門就是一個阿蘭文的音譯
[00:14:05.200 --> 00:14:06.560]  Amen
[00:14:06.560 --> 00:14:09.360]  其實意思就是
[00:14:09.360 --> 00:14:10.200]  是的
[00:14:10.200 --> 00:14:14.920]  我的心靈都認同
[00:14:15.040 --> 00:14:16.000]  這樣的意思
[00:14:16.000 --> 00:14:18.120]  就是說誠心所願
[00:14:18.120 --> 00:14:19.600]  如果用中文的翻譯
[00:14:19.600 --> 00:14:22.920]  所以有些教會就叫誠心所願
[00:14:22.920 --> 00:14:24.280]  不用阿門
[00:14:24.280 --> 00:14:26.680]  怕阿門已經沒有那個意思
[00:14:26.680 --> 00:14:27.800]  承載不了
[00:14:27.800 --> 00:14:28.680]  其實都OK的
[00:14:28.680 --> 00:14:29.600]  沒什麼問題的
[00:14:29.600 --> 00:14:33.280]  一切的信徒都知道阿門的意思
[00:14:33.280 --> 00:14:34.160]  阿門就是說
[00:14:34.160 --> 00:14:34.760]  是的
[00:14:34.760 --> 00:14:37.520]  我誠心的
[00:14:37.520 --> 00:14:39.400]  衷心的願意
[00:14:39.400 --> 00:14:41.520]  我以上的祈禱
[00:14:41.520 --> 00:14:43.080]  是奉耶穌的命
[00:14:43.080 --> 00:14:44.440]  誠心所願
[00:14:44.560 --> 00:14:46.880]  阿門就變成了真的這樣的意思
[00:14:46.880 --> 00:14:48.320]  我真的這樣祈禱
[00:14:48.320 --> 00:14:49.880]  我真的這樣願望的
[00:14:49.880 --> 00:14:53.040]  現在二十四位長老和四活物
[00:14:53.040 --> 00:14:55.960]  就俯伏在神面前這樣說
[00:14:55.960 --> 00:14:56.920]  阿門
[00:14:56.920 --> 00:14:58.000]  哈利路亞
[00:14:58.000 --> 00:14:59.040]  就是說
[00:14:59.040 --> 00:15:00.080]  是的
[00:15:00.080 --> 00:15:02.120]  你的審判
[00:15:02.120 --> 00:15:04.160]  你的公義
[00:15:04.160 --> 00:15:05.880]  你的刑罰
[00:15:05.880 --> 00:15:07.840]  是誠心所願
[00:15:07.840 --> 00:15:08.520]  是的
[00:15:08.520 --> 00:15:10.320]  然後就哈利路亞
[00:15:10.320 --> 00:15:12.720]  所以哈利路亞讚美
[00:15:12.840 --> 00:15:15.320]  先有是的
[00:15:15.320 --> 00:15:17.760]  然後有哈利路亞讚美
[00:15:17.760 --> 00:15:21.000]  似乎那個進程
[00:15:21.000 --> 00:15:24.440]  在這幾節聖經已經說了三次的哈利路亞
[00:15:24.440 --> 00:15:28.880]  不是一個好像隨口說的一個讚美
[00:15:28.880 --> 00:15:29.640]  讚美
[00:15:29.640 --> 00:15:30.480]  讚美
[00:15:30.480 --> 00:15:32.480]  而是真的在看
[00:15:32.480 --> 00:15:34.560]  知道整幅圖畫
[00:15:34.560 --> 00:15:36.080]  是一個大審判
[00:15:36.080 --> 00:15:37.920]  那些參與者
[00:15:37.920 --> 00:15:39.400]  就是天上的靈體
[00:15:39.400 --> 00:15:42.600]  他們真的來到去說阿門的
[00:15:42.720 --> 00:15:43.840]  真是神
[00:15:43.840 --> 00:15:44.800]  這個時間
[00:15:44.800 --> 00:15:46.480]  和你用這個方法
[00:15:46.480 --> 00:15:48.440]  去審判這些邪惡
[00:15:48.440 --> 00:15:50.240]  是阿門的
[00:15:50.240 --> 00:15:52.600]  而且不單止是阿門
[00:15:52.600 --> 00:15:54.560]  還要發出重讚
[00:15:54.560 --> 00:15:56.000]  就是讚美主
[00:15:56.000 --> 00:15:57.240]  讚美主
[00:15:57.240 --> 00:15:59.840]  你是值得我們讚美的
[00:15:59.840 --> 00:16:01.840]  這樣的敬拜
[00:16:01.840 --> 00:16:03.440]  這樣的崇拜
[00:16:03.440 --> 00:16:06.760]  就是說你整個生命是投入下去
[00:16:06.760 --> 00:16:07.840]  又或者
[00:16:07.840 --> 00:16:09.760]  你對你人生
[00:16:09.760 --> 00:16:12.280]  是很著緊你的人生
[00:16:12.400 --> 00:16:14.760]  或者你著緊你自己的家庭
[00:16:14.760 --> 00:16:15.720]  教會
[00:16:15.720 --> 00:16:16.600]  各方面
[00:16:16.600 --> 00:16:19.360]  你能夠好像看到神
[00:16:19.360 --> 00:16:21.800]  在你的生命裏面的帶領
[00:16:21.800 --> 00:16:23.640]  那個安排
[00:16:23.640 --> 00:16:24.720]  那個
[00:16:24.720 --> 00:16:25.960]  我們叫命運
[00:16:25.960 --> 00:16:29.880]  那個的一路的走向
[00:16:29.880 --> 00:16:31.720]  你能夠說阿門
[00:16:31.720 --> 00:16:33.360]  然後哈利路亞的
[00:16:33.360 --> 00:16:35.440]  阿門哈利路亞
[00:16:35.440 --> 00:16:36.800]  阿門就是說
[00:16:36.800 --> 00:16:37.480]  是的
[00:16:37.480 --> 00:16:40.520]  我現在的人生面對這些逆境
[00:16:40.520 --> 00:16:42.000]  或者這些順暢
[00:16:42.120 --> 00:16:43.000]  阿門
[00:16:43.000 --> 00:16:44.240]  然後哈利路亞
[00:16:44.240 --> 00:16:48.360]  天上的靈體已經沒有任何的東西需要受苦的了
[00:16:48.360 --> 00:16:50.120]  因為它已經是天上的靈體
[00:16:50.120 --> 00:16:53.080]  如果真的這些二十四位長老不是人
