
[00:00:00.000 --> 00:00:02.800]  我們開始今晚的茶經班
[00:07:00.000 --> 00:07:06.000]  當然不能進入聖所
[00:07:06.000 --> 00:07:08.000]  所以你就可以想像到
[00:07:08.000 --> 00:07:10.000]  大衛現在吃的陳設炳
[00:07:10.000 --> 00:07:13.000]  是禮儀上的不潔
[00:07:13.000 --> 00:07:15.000]  不是道德上的罪惡
[00:07:15.000 --> 00:07:17.000]  道德上的罪惡
[00:07:17.000 --> 00:07:20.000]  是不能豁免的
[00:07:20.000 --> 00:07:23.000]  所以這是告訴我們
[00:07:23.000 --> 00:07:26.000]  主耶穌都引述這段聖經
[00:07:26.000 --> 00:07:28.000]  當時的猶太人
[00:07:28.000 --> 00:07:30.000]  應該是法利賽人
[00:07:30.000 --> 00:07:33.000]  他們已經斟酌的律法
[00:07:33.000 --> 00:07:36.000]  已經忘記了
[00:07:36.000 --> 00:07:39.000]  其實律法是為人而效力的
[00:07:39.000 --> 00:07:41.000]  人不是為律法而活的
[00:07:41.000 --> 00:07:44.000]  不是要死守著那些法律
[00:07:44.000 --> 00:07:46.000]  好像一成不變那樣
[00:07:46.000 --> 00:07:48.000]  來不改變的
[00:07:48.000 --> 00:07:50.000]  所以那個責默罪
[00:07:50.000 --> 00:07:52.000]  不是故意
[00:07:52.000 --> 00:07:54.000]  而是真的有一些的飢餓
[00:07:54.000 --> 00:07:57.000]  其實某程度上
[00:07:57.000 --> 00:08:00.000]  你當他是孤兒寡婦
[00:08:00.000 --> 00:08:04.000]  當他是一個行動
[00:08:04.000 --> 00:08:08.000]  本身不是一個刻意違反安息日
[00:08:08.000 --> 00:08:10.000]  不去思念神
[00:08:10.000 --> 00:08:13.000]  只是想著安息日都要買賣
[00:08:13.000 --> 00:08:15.000]  做事拼命賺錢
[00:08:15.000 --> 00:08:18.000]  那個就是安息日背後的精神
[00:08:18.000 --> 00:08:20.000]  是要紀念神
[00:08:20.000 --> 00:08:22.000]  和出埃及的救贖
[00:08:22.000 --> 00:08:25.000]  所以有時慢慢就去到
[00:08:25.000 --> 00:08:28.000]  一種為做而做
[00:08:28.000 --> 00:08:31.000]  有時變成宗教信仰
[00:08:31.000 --> 00:08:35.000]  慢慢變成一個傳統的枷鎖
[00:08:35.000 --> 00:08:40.000]  所以我們都需要不斷定期反思
[00:08:40.000 --> 00:08:43.000]  信仰有沒有帶給我們
[00:08:43.000 --> 00:08:45.000]  變成一個重擔
[00:08:45.000 --> 00:08:48.000]  多於釋放和輕省
[00:08:48.000 --> 00:08:51.000]  這些透過舊約新約來串連
[00:08:51.000 --> 00:08:54.000]  都值得我們反省
[00:08:54.000 --> 00:08:56.000]  第七節開始
[00:08:56.000 --> 00:08:58.000]  二十一章的第七節
[00:08:58.000 --> 00:09:00.000]  今天可能只能說到二十二
[00:09:00.000 --> 00:09:02.000]  甚至二十三章少少
[00:09:02.000 --> 00:09:05.000]  第七節
[00:09:05.000 --> 00:09:09.000]  當日有數羅的一個神子
[00:09:09.000 --> 00:09:11.000]  留在耶和華面前
[00:09:11.000 --> 00:09:13.000]  他名叫多益
[00:09:13.000 --> 00:09:16.000]  是以東人作數羅的司牧長
[00:09:16.000 --> 00:09:18.000]  作者很喜歡
[00:09:18.000 --> 00:09:20.000]  告訴你
[00:09:20.000 --> 00:09:22.000]  我為什麼突然記載這個人
[00:09:22.000 --> 00:09:24.000]  這個人為什麼會出現在
[00:09:24.000 --> 00:09:26.000]  祭司的回望
[00:09:26.000 --> 00:09:31.000]  為什麼他會在祭司的工作地方
[00:09:31.000 --> 00:09:34.000]  能夠見到大衛
[00:09:34.000 --> 00:09:36.000]  就是說這個人
[00:09:36.000 --> 00:09:38.000]  將來會有些
[00:09:38.000 --> 00:09:40.000]  一是好一是不好
[00:09:40.000 --> 00:09:43.000]  所以很快就去到二十二章
[00:09:43.000 --> 00:09:45.000]  第二章就出現
[00:09:45.000 --> 00:09:50.000]  多益殘殺祭司
[00:09:50.000 --> 00:09:52.000]  可想而知
[00:09:52.000 --> 00:09:54.000]  都很嚴重
[00:09:54.000 --> 00:09:56.000]  這個人
[00:09:56.000 --> 00:09:58.000]  現在出現在這裡
[00:09:58.000 --> 00:10:00.000]  是一個司牧長
[00:10:00.000 --> 00:10:04.000]  到底他是全國的農業部長
[00:10:04.000 --> 00:10:08.000]  還是只是數羅的一個
[00:10:08.000 --> 00:10:10.000]  信任的一個大臣
[00:10:10.000 --> 00:10:12.000]  那麼你看羊
[00:10:12.000 --> 00:10:14.000]  牧羊
[00:10:14.000 --> 00:10:17.000]  和祭司有什麼關係呢
[00:10:17.000 --> 00:10:20.000]  是不是談一下那些獻祭的羊
[00:10:20.000 --> 00:10:22.000]  怎樣來輸送
[00:10:22.000 --> 00:10:24.000]  怎樣來獻祭的事呢
[00:10:24.000 --> 00:10:26.000]  聖經就不交代
[00:10:26.000 --> 00:10:28.000]  反而交代他這個人
[00:10:28.000 --> 00:10:31.000]  出現在這個時間
[00:10:31.000 --> 00:10:33.000]  就見到大衛
[00:10:33.000 --> 00:10:34.000]  見到大衛
[00:10:34.000 --> 00:10:36.000]  他會有什麼舉措呢
[00:10:36.000 --> 00:10:38.000]  就是說給我們一些聯想
[00:10:38.000 --> 00:10:40.000]  作者已經好像
[00:10:40.000 --> 00:10:42.000]  下了一個伏筆
[00:10:42.000 --> 00:10:45.000]  如果這個人是數羅的
[00:10:45.000 --> 00:10:47.000]  到底這個司牧長
[00:10:47.000 --> 00:10:49.000]  是不是真的一個
[00:10:49.000 --> 00:10:52.000]  數羅身邊的一個密探
[00:10:52.000 --> 00:10:55.000]  或者一個在他身邊的一個人
[00:10:55.000 --> 00:10:57.000]  那麼數羅
[00:10:57.000 --> 00:10:59.000]  作者的描述
[00:10:59.000 --> 00:11:01.000]  他已經是
[00:11:01.000 --> 00:11:02.000]  離開他
[00:11:02.000 --> 00:11:04.000]  有邪靈在他內心
[00:11:04.000 --> 00:11:06.000]  和他不斷思想
[00:11:06.000 --> 00:11:09.000]  就是要怎樣除滅大衛
[00:11:09.000 --> 00:11:12.000]  那麼會不會在他的內神
[00:11:12.000 --> 00:11:15.000]  就是很內圍的那些大神的中間
[00:11:15.000 --> 00:11:18.000]  就收到這個信息
[00:11:18.000 --> 00:11:22.000]  知道主子有這個心願
[00:11:22.000 --> 00:11:24.000]  未解的心願
[00:11:24.000 --> 00:11:26.000]  或者說這個未解的
[00:11:26.000 --> 00:11:28.000]  內心的仇恨
[00:11:28.000 --> 00:11:31.000]  如果這個是一個壞蛋
[00:11:31.000 --> 00:11:34.000]  是一個要令自己的主人
[00:11:34.000 --> 00:11:37.000]  更加信任他
[00:11:37.000 --> 00:11:40.000]  更加來去
[00:11:40.000 --> 00:11:42.000]  從容他
[00:11:42.000 --> 00:11:45.000]  他就會說主人喜歡聽的東西
[00:11:45.000 --> 00:11:48.000]  那就更加害死數羅
[00:11:48.000 --> 00:11:50.000]  所以是一個惡性循環
[00:11:50.000 --> 00:11:53.000]  所以如果我們自己的心不擺正
[00:11:53.000 --> 00:11:56.000]  我們自己的心如果偏向邪
[00:11:56.000 --> 00:11:58.000]  那麼你身邊的朋友
[00:11:58.000 --> 00:11:59.000]  很自然的
[00:11:59.000 --> 00:12:01.000]  有些當面說你
[00:12:01.000 --> 00:12:04.000]  勸勉你的人
[00:12:04.000 --> 00:12:06.000]  你聽不入耳的
[00:12:06.000 --> 00:12:08.000]  你會拒絕的
[00:12:08.000 --> 00:12:10.000]  那麼你會聽那些
[00:12:10.000 --> 00:12:12.000]  你喜歡聽的
[00:12:12.000 --> 00:12:16.000]  令你的憤怒更加燃燒的
[00:12:16.000 --> 00:12:19.000]  他好像不斷給你一些材料
[00:12:19.000 --> 00:12:20.000]  給你一些燃料
[00:12:20.000 --> 00:12:22.000]  讓你的內心更加
[00:12:22.000 --> 00:12:25.000]  落在那種仇恨裏面
[00:12:25.000 --> 00:12:27.000]  那麼這個多益是不是這樣的人呢?
[00:12:27.000 --> 00:12:29.000]  作者現在還沒有說
[00:12:29.000 --> 00:12:31.000]  這裡告訴我們
[00:12:31.000 --> 00:12:33.000]  這個以東人
[00:12:33.000 --> 00:12:35.000]  以東是外邦人
[00:12:35.000 --> 00:12:37.000]  那就是說他正正式式
[00:12:37.000 --> 00:12:39.000]  好像要入會轉會
[00:12:39.000 --> 00:12:41.000]  他要成為猶太教的人
[00:12:41.000 --> 00:12:43.000]  才可以來成為
[00:12:43.000 --> 00:12:45.000]  這個司牧長
[00:12:45.000 --> 00:12:47.000]  等於我們做執事
[00:12:47.000 --> 00:12:49.000]  你都要轉會
[00:12:49.000 --> 00:12:50.000]  你不轉會
[00:12:50.000 --> 00:12:51.000]  我不轉會的
[00:12:51.000 --> 00:12:52.000]  但我要做執事
[00:12:52.000 --> 00:12:53.000]  那是沒有可能的
[00:12:53.000 --> 00:12:55.000]  教會那麼多重要的決策
[00:12:55.000 --> 00:12:57.000]  你完全不轉會
[00:12:57.000 --> 00:12:59.000]  你居心何在呢?
[00:12:59.000 --> 00:13:01.000]  不是說會有什麼特別
[00:13:01.000 --> 00:13:03.000]  而是你應該要認同
[00:13:03.000 --> 00:13:05.000]  這個教會的路線
[00:13:05.000 --> 00:13:07.000]  我們的信仰
[00:13:07.000 --> 00:13:09.000]  這樣才可以
[00:13:09.000 --> 00:13:11.000]  有些重要的崗位
[00:13:11.000 --> 00:13:13.000]  轉會是應該的
[00:13:13.000 --> 00:13:15.000]  沒理由不轉的
[00:13:15.000 --> 00:13:17.000]  你又要做又不轉
[00:13:17.000 --> 00:13:19.000]  這樣說不通的
[00:13:19.000 --> 00:13:20.000]  你回來聚會
[00:13:20.000 --> 00:13:21.000]  你什麼都沒有問題
[00:13:21.000 --> 00:13:22.000]  甚至乎你是異端
[00:13:22.000 --> 00:13:24.000]  你坐在那裏聽都沒有問題
[00:13:24.000 --> 00:13:26.000]  你當然會相信
[00:13:26.000 --> 00:13:28.000]  但你又要保持自己的會
[00:13:28.000 --> 00:13:30.000]  又不要做崗位重要
[00:13:30.000 --> 00:13:32.000]  這樣是不行的
[00:13:32.000 --> 00:13:33.000]  這裏告訴我們
[00:13:33.000 --> 00:13:34.000]  我們要留心
[00:13:34.000 --> 00:13:36.000]  作者給我們這些伏筆很重要
[00:13:36.000 --> 00:13:38.000]  當然很快下面
[00:13:38.000 --> 00:13:40.000]  第二版就已經有了
[00:13:40.000 --> 00:13:43.000]  多益殘殺羅伯朱濟思
[00:13:43.000 --> 00:13:46.000]  朱濟思85個
[00:13:46.000 --> 00:13:48.000]  他殺光了
[00:13:48.000 --> 00:13:50.000]  你安想而知
[00:13:50.000 --> 00:13:53.000]  多益到底是受數羅影響
[00:13:53.000 --> 00:13:55.000]  還是數羅受他影響
[00:13:55.000 --> 00:13:57.000]  這個大家可以揣摩
[00:13:57.000 --> 00:13:59.000]  第八節
[00:13:59.000 --> 00:14:01.000]  大衛問阿希米勒說
[00:14:01.000 --> 00:14:03.000]  你手下有槍有刀沒有
[00:14:03.000 --> 00:14:06.000]  因為王的事甚急
[00:14:06.000 --> 00:14:09.000]  連刀劍器械我都沒有帶
[00:14:09.000 --> 00:14:11.000]  大家記得上一次我們說過
[00:14:11.000 --> 00:14:13.000]  大衛因為逃難
[00:14:13.000 --> 00:14:16.000]  因為要保護自己
[00:14:16.000 --> 00:14:20.000]  當然是說現在有件很危急的事
[00:14:20.000 --> 00:14:22.000]  王要吩咐他做
[00:14:22.000 --> 00:14:24.000]  一個人去做
[00:14:24.000 --> 00:14:26.000]  所以令到阿希米勒
[00:14:26.000 --> 00:14:28.000]  不會懼怕
[00:14:28.000 --> 00:14:30.000]  突然間為何王的女婿
[00:14:30.000 --> 00:14:32.000]  這位將領
[00:14:32.000 --> 00:14:34.000]  突然出現在會幕
[00:14:34.000 --> 00:14:36.000]  什麼事呢
[00:14:36.000 --> 00:14:38.000]  為什麼你不是找先知撒姆爾
[00:14:38.000 --> 00:14:40.000]  為什麼來找我呢
[00:14:40.000 --> 00:14:42.000]  我是做憲制的
[00:14:42.000 --> 00:14:44.000]  所以起初是有些戒心
[00:14:44.000 --> 00:14:46.000]  有些懼怕
[00:14:46.000 --> 00:14:48.000]  戰戰兢兢
[00:14:48.000 --> 00:14:50.000]  祭司怎麼會戰戰兢兢
[00:14:50.000 --> 00:14:52.000]  你應該很開心
[00:14:52.000 --> 00:14:54.000]  幫人獻祭
[00:14:54.000 --> 00:14:56.000]  或者很嚴肅的
[00:14:56.000 --> 00:14:58.000]  幫人獻贖罪祭
[00:14:58.000 --> 00:15:00.000]  就不會戰戰兢兢
[00:15:00.000 --> 00:15:02.000]  所以當問明了那個來意之後
[00:15:02.000 --> 00:15:04.000]  祭司就給陳設餅他吃
[00:15:04.000 --> 00:15:08.000]  還有當大衛再問的時候
[00:15:08.000 --> 00:15:10.000]  祭司也不如有詐
[00:15:10.000 --> 00:15:12.000]  這個是大衛
[00:15:12.000 --> 00:15:14.000]  他這個小小的謊言
[00:15:14.000 --> 00:15:16.000]  這個謊言
[00:15:16.000 --> 00:15:18.000]  就影響了羅伯
[00:15:18.000 --> 00:15:20.000]  這個艾希米勒
[00:15:20.000 --> 00:15:22.000]  全家遭遇不測
[00:15:22.000 --> 00:15:24.000]  死光了
[00:15:24.000 --> 00:15:26.000]  當然死剩下一個兒子
[00:15:26.000 --> 00:15:28.000]  就是這個
[00:15:28.000 --> 00:15:30.000]  阿比亞他
[00:15:30.000 --> 00:15:32.000]  他的兒子
[00:15:32.000 --> 00:15:34.000]  留意下第九節
[00:15:34.000 --> 00:15:36.000]  祭司說
[00:15:36.000 --> 00:15:38.000]  你在以拉谷殺菲利士人
[00:15:38.000 --> 00:15:40.000]  哥利亞的拿刀在這裏
[00:15:40.000 --> 00:15:42.000]  果在報中
[00:15:42.000 --> 00:15:44.000]  放在以弗德後邊
[00:15:44.000 --> 00:15:46.000]  你要就可以拿到
[00:15:46.000 --> 00:15:48.000]  你要就可以拿去
[00:15:48.000 --> 00:15:50.000]  除此以外再沒有別的
[00:15:50.000 --> 00:15:52.000]  大衛說
[00:15:52.000 --> 00:15:54.000]  這刀沒有可比的
[00:15:54.000 --> 00:15:56.000]  求你給我
[00:15:56.000 --> 00:15:58.000]  那日大衛起來躲避訴羅
[00:15:58.000 --> 00:16:00.000]  逃到迦特王阿吉那裏
[00:16:00.000 --> 00:16:02.000]  我們稍微回頭讀
[00:16:02.000 --> 00:16:04.000]  後面那段
[00:16:04.000 --> 00:16:06.000]  就是二十二章
[00:16:06.000 --> 00:16:08.000]  有少少補充
[00:16:08.000 --> 00:16:10.000]  二十二章這一段聖經
[00:16:10.000 --> 00:16:12.000]  就是原來多益有些補充
[00:16:12.000 --> 00:16:14.000]  很特別
[00:16:14.000 --> 00:16:16.000]  應該是
[00:16:16.000 --> 00:16:18.000]  第二章的第九節
[00:16:18.000 --> 00:16:20.000]  很特別
[00:16:20.000 --> 00:16:22.000]  作者不補充這裏
[00:16:22.000 --> 00:16:24.000]  反而是有多益補充
[00:16:24.000 --> 00:16:26.000]  第九節
[00:16:26.000 --> 00:16:28.000]  那時以東人多益
[00:16:28.000 --> 00:16:30.000]  站在訴羅的神僕當中
[00:16:30.000 --> 00:16:32.000]  對他說
[00:16:32.000 --> 00:16:34.000]  我曾經看見耶西的兒子
[00:16:34.000 --> 00:16:36.000]  到了羅伯
[00:16:36.000 --> 00:16:38.000]  阿希特的兒子
[00:16:38.000 --> 00:16:40.000]  阿希米勒那裏
[00:16:40.000 --> 00:16:42.000]  阿希米勒為他求問耶和華
[00:16:42.000 --> 00:16:44.000]  為他求問耶和華
[00:16:44.000 --> 00:16:46.000]  這裏就出事了
[00:16:46.000 --> 00:16:48.000]  訴羅就
[00:16:48.000 --> 00:16:50.000]  沒有人可以去求告
[00:16:50.000 --> 00:16:52.000]  求問
[00:16:52.000 --> 00:16:54.000]  現在大衛去找阿希米勒
[00:16:54.000 --> 00:16:56.000]  阿希米勒
[00:16:56.000 --> 00:16:58.000]  為他求告神
[00:16:58.000 --> 00:17:00.000]  在上文我們剛才讀的那裏
[00:17:00.000 --> 00:17:02.000]  是沒有記載的
[00:17:02.000 --> 00:17:04.000]  作者是沒有交代這個細節
[00:17:04.000 --> 00:17:06.000]  其實這個細節是很重要的
[00:17:06.000 --> 00:17:08.000]  所以就引起
[00:17:08.000 --> 00:17:10.000]  訴羅非常憤怒
[00:17:10.000 --> 00:17:12.000]  就看到他
[00:17:12.000 --> 00:17:14.000]  這樣求告
[00:17:14.000 --> 00:17:16.000]  現在連祭司都
[00:17:16.000 --> 00:17:18.000]  附從大衛
[00:17:18.000 --> 00:17:20.000]  所以就更加激怒了訴羅
[00:17:20.000 --> 00:17:22.000]  我們回看第十節
[00:17:22.000 --> 00:17:24.000]  二十一章第十節
[00:17:24.000 --> 00:17:26.000]  就是大衛
[00:17:26.000 --> 00:17:28.000]  現在走到
[00:17:28.000 --> 00:17:30.000]  加特阿吉王那裏
[00:17:30.000 --> 00:17:32.000]  那日大衛
[00:17:32.000 --> 00:17:34.000]  起來躲避訴羅
[00:17:34.000 --> 00:17:36.000]  逃到加特王
[00:17:36.000 --> 00:17:38.000]  阿吉那裏
[00:17:38.000 --> 00:17:40.000]  神僕對阿吉說
[00:17:40.000 --> 00:17:42.000]  這不是以色列國王大衛嗎
[00:17:42.000 --> 00:17:44.000]  那裏的婦女
[00:17:44.000 --> 00:17:46.000]  跳舞唱和
[00:17:46.000 --> 00:17:48.000]  不是指著他說
[00:17:48.000 --> 00:17:50.000]  訴羅殺死千千
[00:17:50.000 --> 00:17:52.000]  大衛殺死萬萬嗎
[00:17:52.000 --> 00:17:54.000]  大衛將這話放在心裏
[00:17:54.000 --> 00:17:56.000]  甚懼怕加特王阿吉
[00:17:56.000 --> 00:17:58.000]  就在眾人面前
[00:17:58.000 --> 00:18:00.000]  改變了
[00:18:00.000 --> 00:18:02.000]  尋常的舉動
[00:18:02.000 --> 00:18:04.000]  在他們手下假裝瘋癲
[00:18:04.000 --> 00:18:06.000]  在城門的門線上
[00:18:06.000 --> 00:18:08.000]  胡寫亂畫
[00:18:08.000 --> 00:18:10.000]  使得唾沫
[00:18:10.000 --> 00:18:12.000]  留在胡子上
[00:18:12.000 --> 00:18:14.000]  阿吉對神僕說
[00:18:14.000 --> 00:18:16.000]  你們看
