
[00:00:00.000 --> 00:00:04.000]  《耶利米書》一章一至十九節
[00:05:11.000 --> 00:05:13.000]  Presence and Absence of Yahweh
[00:05:13.000 --> 00:05:15.000]  我被這個題目吸引
[00:05:15.000 --> 00:05:17.000]  那本書是編輯的
[00:05:17.000 --> 00:05:18.000]  很多文章的
[00:05:18.000 --> 00:05:21.000]  我特別去看那篇文
[00:05:21.000 --> 00:05:23.000]  裡面有一句話很特別的
[00:05:23.000 --> 00:05:26.000]  它就說在耶利米蘇裡面
[00:05:26.000 --> 00:05:28.000]  耶和華的話臨到耶利米
[00:05:28.000 --> 00:05:30.000]  是經常出現的
[00:05:30.000 --> 00:05:31.000]  有四十多次的
[00:05:31.000 --> 00:05:34.000]  我覺得常常出現的當然是重要的
[00:05:34.000 --> 00:05:38.000]  然後我再特別去看第一章的時候
[00:05:38.000 --> 00:05:41.000]  我發覺原來神的話臨在耶利米
[00:05:41.000 --> 00:05:43.000]  是很重要的一個題目
[00:05:43.000 --> 00:05:46.000]  因此我今天的講道
[00:05:46.000 --> 00:05:48.000]  就用這個題目
[00:05:48.000 --> 00:05:50.000]  經文就用了耶利米蘇第一章
[00:05:50.000 --> 00:05:51.000]  一到十九節
[00:05:51.000 --> 00:05:52.000]  是很長的
[00:05:52.000 --> 00:05:55.000]  通常我講道不會請主席讀這麼長的
[00:05:55.000 --> 00:05:57.000]  我知道第一句是辛苦
[00:05:57.000 --> 00:05:58.000]  大家聽得久
[00:05:58.000 --> 00:06:00.000]  多數選兩三節就算了
[00:06:00.000 --> 00:06:01.000]  但這次不是
[00:06:01.000 --> 00:06:05.000]  因為我想幫你們進入整章的聖經
[00:06:05.000 --> 00:06:08.000]  如果你打開聖經來聽
[00:06:08.000 --> 00:06:10.000]  我就更加覺得好一點
[00:06:10.000 --> 00:06:11.000]  因為你會跟得上
[00:06:11.000 --> 00:06:14.000]  你看手機都沒什麼所謂的
[00:06:14.000 --> 00:06:16.000]  不過當然不要上網
[00:06:16.000 --> 00:06:17.000]  好了
[00:06:17.000 --> 00:06:19.000]  我想講的就是
[00:06:19.000 --> 00:06:22.000]  我自己的講道就是這樣的
[00:06:22.000 --> 00:06:24.000]  我是有了感受
[00:06:24.000 --> 00:06:26.000]  有靈感被感動我才去講的
[00:06:26.000 --> 00:06:28.000]  否則我就不太想講那些東西
[00:06:28.000 --> 00:06:29.000]  每個人
[00:06:29.000 --> 00:06:30.000]  每個基督徒
[00:06:30.000 --> 00:06:31.000]  每個傳道人
[00:06:31.000 --> 00:06:33.000]  他都有他的個人經歷
[00:06:33.000 --> 00:06:35.000]  有個人的看法
[00:06:35.000 --> 00:06:36.000]  有神學訓練的人
[00:06:36.000 --> 00:06:38.000]  就有些不同的
[00:06:38.000 --> 00:06:39.000]  有什麼不同呢
[00:06:39.000 --> 00:06:42.000]  他懂得回到聖經
[00:06:42.000 --> 00:06:45.000]  你看到內錄書其實很豐富的
[00:06:45.000 --> 00:06:49.000]  還有兩千多年的基督教的歷史
[00:06:49.000 --> 00:06:50.000]  教會歷史
[00:06:50.000 --> 00:06:53.000]  還有我們樓下的信條
[00:06:53.000 --> 00:06:54.000]  基督教的教義
[00:06:54.000 --> 00:06:56.000]  還有教訓
[00:06:56.000 --> 00:06:57.000]  基督徒的倫理
[00:06:57.000 --> 00:06:59.000]  什麼是對什麼是錯
[00:06:59.000 --> 00:07:01.000]  這些我們叫神學資源
[00:07:01.000 --> 00:07:03.000]  這些我們叫這些
[00:07:03.000 --> 00:07:05.000]  我們就會將個人的領袖
[00:07:05.000 --> 00:07:08.000]  放在一個叫基督教的大傳統裡面去思考
[00:07:08.000 --> 00:07:10.000]  這個就是差異
[00:07:10.000 --> 00:07:11.000]  很多弟兄姊妹
[00:07:11.000 --> 00:07:13.000]  我知道或者我明白
[00:07:13.000 --> 00:07:16.000]  過去幾個月其實很困擾的
[00:07:16.000 --> 00:07:20.000]  但是有沒有辦法去用一個
[00:07:20.000 --> 00:07:23.000]  我們說更大的database
[00:07:23.000 --> 00:07:25.000]  來幫你去想東西呢
[00:07:25.000 --> 00:07:27.000]  這個不是每個人都可以的
[00:07:27.000 --> 00:07:30.000]  其實我們在人類歷史的洪流裡面
[00:07:30.000 --> 00:07:33.000]  我們只是站在其中一點
[00:07:33.000 --> 00:07:36.000]  你想一想一千年之後
[00:07:36.000 --> 00:07:40.000]  可能某座山還在
[00:07:40.000 --> 00:07:42.000]  或者長洲有沒有望
[00:07:42.000 --> 00:07:44.000]  南氹的海都不會這麼被人填的
[00:07:44.000 --> 00:07:46.000]  我們不在的時候
[00:07:46.000 --> 00:07:48.000]  那些山水是依舊的
[00:07:48.000 --> 00:07:50.000]  但是我們現在想的東西都很現實的
[00:07:50.000 --> 00:07:52.000]  看看我們目前
[00:07:52.000 --> 00:07:54.000]  因為我們想的東西這麼現實
[00:07:54.000 --> 00:07:57.000]  可以的視野很短暫
[00:07:57.000 --> 00:07:59.000]  無論怎樣我們都會考慮一件事
[00:07:59.000 --> 00:08:01.000]  你不要干擾到我的生活
[00:08:01.000 --> 00:08:04.000]  這個是我們一般人的想法
[00:08:04.000 --> 00:08:07.000]  當我們發覺習以為常的東西是起變化
[00:08:07.000 --> 00:08:08.000]  我們是很不舒服的
[00:08:08.000 --> 00:08:10.000]  習慣了
[00:08:10.000 --> 00:08:11.000]  突然間不是這樣
[00:08:11.000 --> 00:08:14.000]  我們是覺得是不習慣
[00:08:14.000 --> 00:08:15.000]  但是我們有沒有想過
[00:08:15.000 --> 00:08:20.000]  這些變化的出現是不是偶然的呢
[00:08:20.000 --> 00:08:23.000]  還是有沒有其他的原因呢
[00:08:23.000 --> 00:08:25.000]  我想描述一下我們的心理狀況
[00:08:25.000 --> 00:08:27.000]  我想很多人感覺到
[00:08:27.000 --> 00:08:29.000]  我在情緒上負荷不來
[00:08:29.000 --> 00:08:32.000]  你千萬不要讓我聽煩的東西
[00:08:32.000 --> 00:08:35.000]  我寧願關閉所有的資訊系統
[00:08:35.000 --> 00:08:36.000]  不要接收
[00:08:36.000 --> 00:08:39.000]  我就保持我自己心境的平靜
[00:08:39.000 --> 00:08:40.000]  這是對的
[00:08:40.000 --> 00:08:41.000]  為什麼呢
[00:08:41.000 --> 00:08:42.000]  因為我無心思考
[00:08:42.000 --> 00:08:43.000]  不是無心睡眠
[00:08:43.000 --> 00:08:45.000]  是無心思考的時候
[00:08:45.000 --> 00:08:46.000]  我休息一下是很正確的
[00:08:46.000 --> 00:08:48.000]  但是我告訴大家
[00:08:48.000 --> 00:08:50.000]  有一班人是不行的
[00:08:50.000 --> 00:08:52.000]  就是傳導人是不行的
[00:08:52.000 --> 00:08:56.000]  所以他不可以逃避一個思考的責任
[00:08:56.000 --> 00:08:59.000]  我們要明白神的旨意
[00:08:59.000 --> 00:09:02.000]  我們不會說歷史的東西是偶然的
[00:09:02.000 --> 00:09:03.000]  所以我們要問
[00:09:03.000 --> 00:09:04.000]  究竟神有什麼心意
[00:09:04.000 --> 00:09:05.000]  那你就會頭痛了
[00:09:05.000 --> 00:09:06.000]  你問一個問題
[00:09:06.000 --> 00:09:08.000]  其實不會馬上有答案的
[00:09:08.000 --> 00:09:09.000]  你不停地祈禱
[00:09:09.000 --> 00:09:11.000]  神也不會馬上回答你的
[00:09:11.000 --> 00:09:12.000]  但是如果是這樣的時候
[00:09:12.000 --> 00:09:14.000]  我們的心理狀態是不是更負荷
[00:09:14.000 --> 00:09:16.000]  面對一些我不懂得回答的問題
[00:09:16.000 --> 00:09:19.000]  凡是事情都有神的旨意
[00:09:19.000 --> 00:09:21.000]  或者歷史的發展有神的定向
[00:09:21.000 --> 00:09:23.000]  甚至我們的人生
[00:09:23.000 --> 00:09:24.000]  或者你的人生
[00:09:24.000 --> 00:09:26.000]  是有神的安排
[00:09:26.000 --> 00:09:27.000]  這些理論上
[00:09:27.000 --> 00:09:29.000]  是每個基督徒的信念
[00:09:29.000 --> 00:09:30.000]  是不是
[00:09:30.000 --> 00:09:32.000]  每個基督徒都要這樣信的
[00:09:32.000 --> 00:09:36.000]  但是問題是我們怎樣去領略當中的意義
[00:09:36.000 --> 00:09:37.000]  在現實裡面
[00:09:37.000 --> 00:09:39.000]  其實你和我都是人
[00:09:39.000 --> 00:09:41.000]  我看回自己
[00:09:41.000 --> 00:09:44.000]  我都會寧願活在一個安書區
[00:09:44.000 --> 00:09:45.000]  是不是
[00:09:45.000 --> 00:09:46.000]  舒舒服服
[00:09:46.000 --> 00:09:47.000]  為什麼不好呢
[00:09:47.000 --> 00:09:48.000]  其實一進來感受我覺得很舒服
[00:09:48.000 --> 00:09:49.000]  有個湖
[00:09:49.000 --> 00:09:51.000]  心境都不同了
[00:09:51.000 --> 00:09:56.000]  其實我寧願在這裡休息
[00:09:56.000 --> 00:10:00.000]  或者是一種怡仰天年的感覺
[00:10:00.000 --> 00:10:04.000]  其實有些人不想面對大時代的衝擊
[00:10:04.000 --> 00:10:06.000]  進來之後就不想了
[00:10:06.000 --> 00:10:08.000]  最令人困擾的就是說
[00:10:08.000 --> 00:10:10.000]  如果我建築的那個安書區
[00:10:10.000 --> 00:10:12.000]  漸漸好像消失了
[00:10:12.000 --> 00:10:14.000]  其實那種是很失落的
[00:10:14.000 --> 00:10:18.000]  你和我自己為自己營造了一個安書區
[00:10:18.000 --> 00:10:20.000]  但是你發覺那樣東西是虛擬的
[00:10:20.000 --> 00:10:22.000]  越來越假
[00:10:22.000 --> 00:10:24.000]  還有不知道你有沒有感覺
[00:10:24.000 --> 00:10:27.000]  你是被動地生活的
[00:10:27.000 --> 00:10:30.000]  是被決定每個星期做些什麼的
[00:10:30.000 --> 00:10:34.000]  你不覺得自己在主宰你的生活
[00:10:34.000 --> 00:10:38.000]  或者你有沒有感覺到你對將來不是很有把握
[00:10:38.000 --> 00:10:41.000]  這些其實是很微細的心理反應
[00:10:41.000 --> 00:10:43.000]  有時候我們都不察覺
[00:10:43.000 --> 00:10:48.000]  其實這個神帶我走過這一段心理歷程
[00:10:48.000 --> 00:10:50.000]  心路的歷程
[00:10:50.000 --> 00:10:52.000]  其實如果你了解我的時候
[00:10:52.000 --> 00:10:54.000]  我是對靈修很有興趣
[00:10:54.000 --> 00:10:56.000]  不過我不是主修這件事
[00:10:56.000 --> 00:10:58.000]  簡單地說其實我應該是接受輔導
[00:10:58.000 --> 00:11:02.000]  不過我小時候是沒有輔導這件事的
[00:11:02.000 --> 00:11:03.000]  當我知道有輔導的時候
[00:11:03.000 --> 00:11:05.000]  我又拒絕接受輔導
[00:11:05.000 --> 00:11:08.000]  那你說你怎樣面對你的問題
[00:11:08.000 --> 00:11:12.000]  我就是很奇妙發覺原來信耶穌是改變問題的
[00:11:12.000 --> 00:11:14.000]  所以我舉一些例子
[00:11:14.000 --> 00:11:16.000]  其實我不喜歡和別人溝通
[00:11:16.000 --> 00:11:18.000]  但是回到團體之後要做職員
[00:11:18.000 --> 00:11:20.000]  被迫要和別人溝通
[00:11:20.000 --> 00:11:22.000]  我也不喜歡搞別的事
[00:11:22.000 --> 00:11:24.000]  我喜歡搞自己的事
[00:11:24.000 --> 00:11:25.000]  但是要編周會
[00:11:25.000 --> 00:11:27.000]  又要和別人談
[00:11:27.000 --> 00:11:29.000]  有些弟兄姊妹說不要每次查經
[00:11:29.000 --> 00:11:30.000]  有些康樂周
[00:11:30.000 --> 00:11:31.000]  哦
[00:11:31.000 --> 00:11:35.000]  那個是我開始和別人溝通的過程
[00:11:35.000 --> 00:11:36.000]  好了
[00:11:36.000 --> 00:11:38.000]  我有很多自己的問題
[00:11:38.000 --> 00:11:41.000]  但是祈禱原來是會調節我裡面的東西的
[00:11:41.000 --> 00:11:43.000]  這個就是無形中
[00:11:43.000 --> 00:11:44.000]  它不是一個輔導
[00:11:44.000 --> 00:11:46.000]  但是它是無形中產生輔導的效果
[00:11:46.000 --> 00:11:47.000]  是一個治療
[00:11:47.000 --> 00:11:49.000]  原來信了耶穌
[00:11:49.000 --> 00:11:52.000]  這個福音是可以對一個人
[00:11:52.000 --> 00:11:54.000]  他的性格起了改變的
[00:11:54.000 --> 00:11:57.000]  這個是我自己的體驗
[00:11:57.000 --> 00:12:00.000]  所以我不是走去輔導那條線
[00:12:00.000 --> 00:12:01.000]  我是走去靈修那條線
[00:12:01.000 --> 00:12:03.000]  不過我又不喜歡講一下技巧
[00:12:03.000 --> 00:12:05.000]  我可以應付我的事
[00:12:05.000 --> 00:12:07.000]  不等於我喜歡聽你的事
[00:12:07.000 --> 00:12:09.000]  所以我不是去做那些輔導員
[00:12:09.000 --> 00:12:11.000]  也不是做那些屬靈導師
[00:12:11.000 --> 00:12:13.000]  但是其實你找我
[00:12:13.000 --> 00:12:14.000]  我又不當他那種
[00:12:14.000 --> 00:12:15.000]  我不會開個檔
[00:12:15.000 --> 00:12:17.000]  打個招牌出來那些
[00:12:17.000 --> 00:12:18.000]  所以我自己覺得
[00:12:18.000 --> 00:12:20.000]  走過這個心路歷程
[00:12:20.000 --> 00:12:22.000]  我是能夠明白到弟兄姊妹
[00:12:22.000 --> 00:12:25.000]  她的掙扎是怎麼樣
[00:12:25.000 --> 00:12:26.000]  上班已經這麼煩了
[00:12:26.000 --> 00:12:29.000]  你不要再讓我擔這麼多煩事
[00:12:29.000 --> 00:12:30.000]  所以回到教會
[00:12:30.000 --> 00:12:32.000]  你給我有種得力
[00:12:32.000 --> 00:12:34.000]  你應該強化我
[00:12:34.000 --> 00:12:35.000]  肯定我
[00:12:35.000 --> 00:12:38.000]  讓我更加體驗到神與我同在
[00:12:38.000 --> 00:12:40.000]  所以我大概猜到
[00:12:40.000 --> 00:12:42.000]  弟兄姊妹的期望是什麼
[00:12:42.000 --> 00:12:43.000]  屬靈的需要是什麼
[00:12:43.000 --> 00:12:45.000]  或者內心的掙扎是怎麼樣
[00:12:45.000 --> 00:12:47.000]  或者矛盾在哪裡
[00:12:47.000 --> 00:12:48.000]  很感謝神
[00:12:48.000 --> 00:12:51.000]  其實我領受了這次講道的訊息
[00:12:51.000 --> 00:12:54.000]  就是神在祂的話語裡面臨在
[00:12:54.000 --> 00:12:55.000]  這個很重要
[00:12:55.000 --> 00:12:58.000]  耶利米蘇第一章裡面講到
[00:12:58.000 --> 00:12:59.000]  因為成全耶利米蘇
[00:12:59.000 --> 00:13:01.000]  是經歷過好幾十年的
[00:13:01.000 --> 00:13:04.000]  以色列真實歷史的衝擊
[00:13:04.000 --> 00:13:06.000]  我們會問究竟神在不在
[00:13:06.000 --> 00:13:08.000]  特別是巴比倫打敗耶路撒冷
[00:13:08.000 --> 00:13:12.000]  就是將猶太人俘虜到巴比倫的時候
[00:13:12.000 --> 00:13:15.000]  人家會問神在不在
[00:13:15.000 --> 00:13:17.000]  神的榮耀在不在
[00:13:17.000 --> 00:13:18.000]  所以如果我們看回
[00:13:18.000 --> 00:13:19.000]  原來第一章
[00:13:19.000 --> 00:13:21.000]  作者已經在講了
[00:13:21.000 --> 00:13:25.000]  神其實在祂的話語之中臨在
[00:13:25.000 --> 00:13:26.000]  你明白嗎
[00:13:26.000 --> 00:13:27.000]  不是祂不在
[00:13:27.000 --> 00:13:28.000]  神在
[00:13:28.000 --> 00:13:30.000]  在祂講話的時候在
[00:13:30.000 --> 00:13:31.000]  你就會問
[00:13:31.000 --> 00:13:33.000]  神你什麼時候行動
[00:13:33.000 --> 00:13:36.000]  但是其實神已經顯明了祂的心意
[00:13:36.000 --> 00:13:39.000]  所以我想我們要回到聖經裡面去明白
[00:13:39.000 --> 00:13:43.000]  我的任務就是想講得出這個道理
[00:13:43.000 --> 00:13:44.000]  講道有三個部分
[00:13:44.000 --> 00:13:45.000]  第一
[00:13:45.000 --> 00:13:48.000]  神在祂的話語裡面呼召耶利米蘇
[00:13:48.000 --> 00:13:51.000]  所以李留心在舊有聖經的先知
[00:13:51.000 --> 00:13:52.000]  常常都有說
[00:13:52.000 --> 00:13:54.000]  耶和華說臨到祂
[00:13:54.000 --> 00:13:56.000]  第二部分我想講的就是
[00:13:56.000 --> 00:13:59.000]  耶利米蘇聽了這個呼召之後
[00:13:59.000 --> 00:14:00.000]  祂沒有say no
[00:14:00.000 --> 00:14:01.000]  祂say yes
[00:14:01.000 --> 00:14:03.000]  祂有願意行動的心
[00:14:03.000 --> 00:14:04.000]  其實我一會兒講給你聽
[00:14:04.000 --> 00:14:06.000]  祂的回應
[00:14:06.000 --> 00:14:08.000]  我想我今天也未必做得到
[00:14:08.000 --> 00:14:09.000]  第三就是說
[00:14:09.000 --> 00:14:11.000]  神是會賜訊息的
[00:14:11.000 --> 00:14:13.000]  這三樣我相信是整張聖經的
[00:14:13.000 --> 00:14:16.000]  可以將祂的框架講得出來
[00:14:16.000 --> 00:14:18.000]  第一是講到耶利米蘇
[00:14:18.000 --> 00:14:22.000]  在神的話語之中呼召祂
[00:14:22.000 --> 00:14:24.000]  耶利米蘇先知大概是什麼時候
[00:14:24.000 --> 00:14:26.000]  你看到第一節到第五節
[00:14:26.000 --> 00:14:29.000]  第一節到第三節講的人名
[00:14:29.000 --> 00:14:32.000]  沒有標明是什麼年份
[00:14:32.000 --> 00:14:35.000]  其實耶利米蘇先知大概在主前
[00:14:35.000 --> 00:14:38.000]  627或626年
[00:14:38.000 --> 00:14:40.000]  不是百分之百準確
[00:14:40.000 --> 00:14:41.000]  在那段時間的黃昭
[00:14:41.000 --> 00:14:43.000]  主前六百多年的時候
[00:14:43.000 --> 00:14:46.000]  那時候是約西亞王帝十三年
[00:14:46.000 --> 00:14:48.000]  然後出現什麼呢
[00:14:48.000 --> 00:14:51.000]  就是巴比倫在主前的605年崛起
[00:14:51.000 --> 00:14:54.000]  因為他之前有亞述大帝國
[00:14:54.000 --> 00:14:56.000]  你記得四大文明古國就是巴比倫
[00:14:56.000 --> 00:14:59.000]  那時候巴比倫還沒有崛起
[00:14:59.000 --> 00:15:00.000]  當巴比倫崛起
[00:15:00.000 --> 00:15:03.000]  他當然要去東征西討
[00:15:03.000 --> 00:15:06.000]  在主前586年
[00:15:06.000 --> 00:15:09.000]  巴比倫攻陷耶路撒冷
[00:15:09.000 --> 00:15:10.000]  細微一點
[00:15:10.000 --> 00:15:12.000]  一會兒就數一下相隔多少年
[00:15:12.000 --> 00:15:13.000]  你就知道了
[00:15:13.000 --> 00:15:15.000]  而在主前586年
[00:15:15.000 --> 00:15:17.000]  巴比倫去到耶路撒冷
[00:15:17.000 --> 00:15:21.000]  就俘虜了大概一萬個猶大的精英
[00:15:21.000 --> 00:15:23.000]  去巴比倫
[00:15:23.000 --> 00:15:26.000]  這些事就記載在《獵王記》下的24章
[00:15:26.000 --> 00:15:28.000]  和《耶利米蘇》的24章
[00:15:28.000 --> 00:15:30.000]  這些歷史大事是有的
[00:15:30.000 --> 00:15:32.000]  大家會問
[00:15:32.000 --> 00:15:33.000]  不只是我們問
[00:15:33.000 --> 00:15:34.000]  當時的人也會問
[00:15:34.000 --> 00:15:36.000]  究竟神在哪裡呢
[00:15:36.000 --> 00:15:39.000]  為什麼神的子民會被打敗呢
[00:15:39.000 --> 00:15:41.000]  耶路撒冷叫聖城
[00:15:41.000 --> 00:15:43.000]  聖城也被攻陷了
[00:15:43.000 --> 00:15:46.000]  還有說聖殿裡面的器具也被人拿走
[00:15:46.000 --> 00:15:49.000]  究竟神的榮耀去了哪裡呢
[00:15:49.000 --> 00:15:51.000]  這些是不是很實在的問題
[00:15:51.000 --> 00:15:53.000]  回過頭來
[00:15:53.000 --> 00:15:54.000]  回帶了
[00:15:54.000 --> 00:15:58.000]  說到主前626、627年的時候
[00:15:58.000 --> 00:16:01.000]  就是40年前的事
[00:16:01.000 --> 00:16:05.000]  《耶利米蘇》第一章一到十九節就說他蒙召的經文
[00:16:05.000 --> 00:16:08.000]  但是在十九節的經文裡面
[00:16:08.000 --> 00:16:11.000]  耶和華向耶利米說話的經文
[00:16:11.000 --> 00:16:13.000]  出現了十次
[00:16:13.000 --> 00:16:14.000]  你不信你看看
[00:16:14.000 --> 00:16:15.000]  哇 很多次
[00:16:15.000 --> 00:16:18.000]  耶和華對我說都出現了五次
[00:16:18.000 --> 00:16:21.000]  凡是重複出現的經文
[00:16:21.000 --> 00:16:23.000]  一定是重要的
[00:16:23.000 --> 00:16:25.000]  好了 耶和華說話
[00:16:25.000 --> 00:16:27.000]  在這段經文裡面很重要
[00:16:27.000 --> 00:16:29.000]  關鍵在哪裡呢
[00:16:29.000 --> 00:16:32.000]  首先是耶和華向耶利米說話
[00:16:32.000 --> 00:16:35.000]  然後耶利米才有話說
[00:16:35.000 --> 00:16:37.000]  大家明不明白次序
[00:16:37.000 --> 00:16:40.000]  先知為什麼要傳神的訊息
[00:16:40.000 --> 00:16:42.000]  不是他自己喜歡說什麼就說什麼
[00:16:42.000 --> 00:16:44.000]  是因為耶和華對他有話說
[00:16:44.000 --> 00:16:46.000]  所以他才去說
[00:16:46.000 --> 00:16:50.000]  這是舊約聖經的列位先知都是這樣的
[00:16:50.000 --> 00:16:53.000]  好了 請你容許我
[00:16:53.000 --> 00:16:55.000]  因為我現在應該
[00:16:55.000 --> 00:16:57.000]  其實我寫講章
[00:16:57.000 --> 00:16:59.000]  我一定會去看原文的聖經
[00:16:59.000 --> 00:17:01.000]  舊約就看希伯來文
[00:17:01.000 --> 00:17:02.000]  新約看希靈文
