
[00:00:00.000 --> 00:00:02.000]  大型姊妹早安
[00:04:48.000 --> 00:04:51.000]  你不要用人的價值觀去做回應
[00:04:51.000 --> 00:04:52.000]  你要以天國的價值觀
[00:04:52.000 --> 00:04:54.000]  要以上帝的價值觀
[00:04:54.000 --> 00:04:57.000]  去回應著你當今所面對的這個世界
[00:04:57.000 --> 00:04:59.000]  其實我告訴大家
[00:04:59.000 --> 00:05:01.000]  我們是很需要的
[00:05:01.000 --> 00:05:03.000]  我們是很需要的
[00:05:03.000 --> 00:05:06.000]  因為當你是以你自己人的價值觀
[00:05:06.000 --> 00:05:07.000]  去面對的時候
[00:05:07.000 --> 00:05:08.000]  我可以告訴大家
[00:05:08.000 --> 00:05:11.000]  你心裏面只會充滿著很多的不安
[00:05:11.000 --> 00:05:13.000]  很多的憤怒
[00:05:13.000 --> 00:05:14.000]  心裏面有很多的疑惑
[00:05:14.000 --> 00:05:16.000]  心裏面有很多的困惑
[00:05:16.000 --> 00:05:18.000]  你無法走出來
[00:05:18.000 --> 00:05:20.000]  但是當你一轉換的時候
[00:05:20.000 --> 00:05:23.000]  你就會發覺真的會改變很多
[00:05:23.000 --> 00:05:25.000]  所以到最後的時候
[00:05:25.000 --> 00:05:26.000]  其實這四個月裏面
[00:05:26.000 --> 00:05:28.000]  我們有些什麼的改變
[00:05:28.000 --> 00:05:29.000]  雅各書第一章裏面
[00:05:29.000 --> 00:05:32.000]  其實是用了信徒兩個生活範疇
[00:05:32.000 --> 00:05:35.000]  去和你解釋什麼叫做神聖智慧
[00:05:35.000 --> 00:05:39.000]  它用了當我們面對試探的時候
[00:05:39.000 --> 00:05:42.000]  或者是我們去進行活出上帝教導的時候
[00:05:42.000 --> 00:05:43.000]  我們怎樣去做
[00:05:43.000 --> 00:05:46.000]  然後告訴你什麼叫做神聖智慧
[00:05:46.000 --> 00:05:48.000]  接著第二章的時候
[00:05:48.000 --> 00:05:49.000]  到第三章的上半節
[00:05:49.000 --> 00:05:53.000]  它就告訴你怎樣應用在你生活當中
[00:05:53.000 --> 00:05:55.000]  第一謙卑
[00:05:55.000 --> 00:05:59.000]  第二信心和行為
[00:05:59.000 --> 00:06:03.000]  互相的同步要去進行的事
[00:06:03.000 --> 00:06:06.000]  第三控制我們的舌頭
[00:06:06.000 --> 00:06:08.000]  即是控制我們的言語
[00:06:08.000 --> 00:06:10.000]  這個就是當時去教導
[00:06:10.000 --> 00:06:11.000]  它的意思就是說
[00:06:11.000 --> 00:06:14.000]  其實今天我們就在最小的事上
[00:06:14.000 --> 00:06:16.000]  我們的言語上
[00:06:16.000 --> 00:06:18.000]  如果你都沒有辦法在言語當中
[00:06:18.000 --> 00:06:22.000]  用你的口去進行上帝的教導的話
[00:06:22.000 --> 00:06:25.000]  你不用指意在其他地方
[00:06:25.000 --> 00:06:26.000]  你會這樣做
[00:06:26.000 --> 00:06:29.000]  所以它就用這個去講到關於應用
[00:06:29.000 --> 00:06:31.000]  第三章的下半部
[00:06:31.000 --> 00:06:35.000]  和你去講其實屬地的智慧
[00:06:35.000 --> 00:06:40.000]  和神聖智慧之間的區別
[00:06:40.000 --> 00:06:43.000]  你是否按著神聖智慧去看
[00:06:43.000 --> 00:06:47.000]  就是究竟今天上帝的說話
[00:06:47.000 --> 00:06:48.000]  上帝的救恩
[00:06:48.000 --> 00:06:52.000]  在你的人生裏面產生什麼果效
[00:06:52.000 --> 00:06:53.000]  因為它告訴你
[00:06:53.000 --> 00:06:58.000]  屬地的智慧是來自質度和各樣的自私
[00:06:58.000 --> 00:07:01.000]  產生的是混亂
[00:07:01.000 --> 00:07:04.000]  神聖的智慧所出自的是一個清潔的心
[00:07:04.000 --> 00:07:09.000]  它所產生的是和平和公義
[00:07:09.000 --> 00:07:11.000]  所以來到第四章的時候
[00:07:11.000 --> 00:07:13.000]  雅各他就勸勉信徒
[00:07:13.000 --> 00:07:16.000]  你要依從神聖智慧而活
[00:07:16.000 --> 00:07:19.000]  去認清我們每一個人內心真實的情況
[00:07:19.000 --> 00:07:22.000]  好好地回到神聖智慧當中
[00:07:22.000 --> 00:07:24.000]  所以整個第四章的時候
[00:07:24.000 --> 00:07:26.000]  他不是抽空地去講
[00:07:26.000 --> 00:07:27.000]  而是他想告訴你
[00:07:27.000 --> 00:07:30.000]  當你認識到原來神聖智慧這麼重要之後
[00:07:30.000 --> 00:07:32.000]  請你回到你的生命裏面
[00:07:32.000 --> 00:07:34.000]  去怎樣活出來
[00:07:34.000 --> 00:07:36.000]  怎樣回到神的智慧當中
[00:07:36.000 --> 00:07:38.000]  去回應今天你的生活
[00:07:38.000 --> 00:07:39.000]  如果不是的話
[00:07:39.000 --> 00:07:41.000]  就好像他在上面所講
[00:07:41.000 --> 00:07:42.000]  你只是單聽到
[00:07:42.000 --> 00:07:44.000]  你不去行到的話
[00:07:44.000 --> 00:07:47.000]  其實對你一點幫助都沒有
[00:07:47.000 --> 00:07:48.000]  所以你就會發覺
[00:07:48.000 --> 00:07:50.000]  當我今天和大家講的時候
[00:07:50.000 --> 00:07:53.000]  我會從第一節一直講下去
[00:07:53.000 --> 00:07:54.000]  我不會很詳細
[00:07:54.000 --> 00:07:56.000]  不過我相信上帝的說話
[00:07:56.000 --> 00:07:59.000]  就是這樣去幫助我們
[00:07:59.000 --> 00:08:01.000]  我今天和大家講的經文
[00:08:01.000 --> 00:08:05.000]  我會用一個比較容易讓大家理解的翻譯
[00:08:05.000 --> 00:08:09.000]  叫新普及版的聖經
[00:08:09.000 --> 00:08:10.000]  第一件事就是
[00:08:10.000 --> 00:08:16.000]  究竟今天成就和賜予的是誰
[00:08:16.000 --> 00:08:19.000]  聖經說四章一節
[00:08:19.000 --> 00:08:23.000]  是什麼引起你們的衝突和鬥爭的呢
[00:08:23.000 --> 00:08:27.000]  就是在你們裏面交戰邪惡的慾望嗎
[00:08:27.000 --> 00:08:30.000]  你們貪求自己沒有的東西
[00:08:30.000 --> 00:08:32.000]  就設計殺人來奪取
[00:08:32.000 --> 00:08:35.000]  你們窒到別人擁有的東西
[00:08:35.000 --> 00:08:38.000]  自己得不到就打鬥、爭戰
[00:08:38.000 --> 00:08:40.000]  要從別人那裏搶過來
[00:08:40.000 --> 00:08:42.000]  你們得不到想要的
[00:08:42.000 --> 00:08:44.000]  是因為你們沒有向上帝祈求
[00:08:44.000 --> 00:08:46.000]  你們祈求也得不到
[00:08:46.000 --> 00:08:48.000]  是因為你們的動機不良
[00:08:48.000 --> 00:08:52.000]  只為滿足自己要享樂的慾望
[00:08:52.000 --> 00:08:54.000]  他一開始和大家講
[00:08:54.000 --> 00:08:56.000]  其實我們每一個人裏面
[00:08:56.000 --> 00:08:57.000]  你面對你的內心
[00:08:57.000 --> 00:09:01.000]  每一個人裏面都有一個很邪惡的慾望
[00:09:01.000 --> 00:09:03.000]  而這個慾望是什麼呢
[00:09:03.000 --> 00:09:07.000]  就是神聖智慧是以上帝為中心
[00:09:07.000 --> 00:09:11.000]  而屬地的智慧是以自己為中心
[00:09:11.000 --> 00:09:12.000]  我們每一個人
[00:09:12.000 --> 00:09:13.000]  你一定要好好面對
[00:09:13.000 --> 00:09:16.000]  我們裏面都有一個很邪惡的慾望
[00:09:16.000 --> 00:09:19.000]  我們想去爭奪更多
[00:09:19.000 --> 00:09:22.000]  而最可怕的地方
[00:09:22.000 --> 00:09:25.000]  這個慾望的動力是什麼呢
[00:09:25.000 --> 00:09:29.000]  它是對於其他人的疾度
[00:09:29.000 --> 00:09:33.000]  我記得我以前曾經和大家講過
[00:09:33.000 --> 00:09:36.000]  當我帶領一些短孫隊去到其他地方
[00:09:36.000 --> 00:09:38.000]  我最初的時候和其他人的想法一樣
[00:09:38.000 --> 00:09:40.000]  我們將最好的給他們
[00:09:40.000 --> 00:09:44.000]  所以當時我記得我們一班很天真的隊員
[00:09:44.000 --> 00:09:49.000]  我們通常會送一些文具給對方
[00:09:49.000 --> 00:09:52.000]  我們會去到一些很好的文具店
[00:09:52.000 --> 00:09:57.000]  選擇我們心目中最好的文具送給對方
[00:09:57.000 --> 00:10:00.000]  然後可能有些地方我們送鞋給他
[00:10:00.000 --> 00:10:02.000]  我們選擇最好的鞋給他
[00:10:02.000 --> 00:10:04.000]  最好的拖鞋給他
[00:10:04.000 --> 00:10:07.000]  送到之後
[00:10:07.000 --> 00:10:08.000]  當你派的時候
[00:10:08.000 --> 00:10:09.000]  大家歡天喜地
[00:10:09.000 --> 00:10:10.000]  對於我們來說
[00:10:10.000 --> 00:10:12.000]  那一個幾毫有什麼分別呢
[00:10:12.000 --> 00:10:14.000]  但對於他說是一個寶
[00:10:14.000 --> 00:10:17.000]  因為我在山區從來沒有見過
[00:10:17.000 --> 00:10:20.000]  甚至乎我們再回到那時候
[00:10:20.000 --> 00:10:21.000]  有些小朋友在幾年裡面
[00:10:21.000 --> 00:10:25.000]  他拿著你所送給他的那支貓貓筆
[00:10:25.000 --> 00:10:27.000]  老鼠筆
[00:10:27.000 --> 00:10:28.000]  他們捨不得用
[00:10:28.000 --> 00:10:29.000]  然後保留了幾年
[00:10:29.000 --> 00:10:30.000]  說我很珍貴
[00:10:30.000 --> 00:10:31.000]  我不捨得穿
[00:10:31.000 --> 00:10:33.000]  甚至乎我們見到一個圖畫
[00:10:33.000 --> 00:10:35.000]  就是當他們穿你的拖鞋的時候
[00:10:35.000 --> 00:10:37.000]  他在外面包一層膠袋
[00:10:37.000 --> 00:10:38.000]  兩層膠袋
[00:10:38.000 --> 00:10:39.000]  三層膠袋
[00:10:39.000 --> 00:10:41.000]  他包著你所給他的那對拖鞋
[00:10:41.000 --> 00:10:43.000]  不捨得讓他弄髒
[00:10:43.000 --> 00:10:45.000]  幾年裡面就是包著穿
[00:10:45.000 --> 00:10:49.000]  我們最初以為幫了他
[00:10:49.000 --> 00:10:51.000]  但最後對不起
[00:10:51.000 --> 00:10:52.000]  不是
[00:10:52.000 --> 00:10:55.000]  是因為他見過世面
[00:10:55.000 --> 00:10:58.000]  原來他知道在這個世界其他地方
[00:10:58.000 --> 00:11:00.000]  是有貓貓筆的
[00:11:00.000 --> 00:11:02.000]  是有老鼠筆的
[00:11:02.000 --> 00:11:06.000]  他不再去看重他的那支中華牌
[00:11:08.000 --> 00:11:11.000]  他會想爭奪更多
[00:11:11.000 --> 00:11:13.000]  甚至乎最可怕的地方
[00:11:13.000 --> 00:11:15.000]  就是那班小朋友
[00:11:15.000 --> 00:11:18.000]  因為其中還有一支貓貓筆
[00:11:18.000 --> 00:11:20.000]  之後他們大打出手
[00:11:20.000 --> 00:11:24.000]  人裡面的慾望
[00:11:24.000 --> 00:11:27.000]  是因為你看到其他人有
[00:11:27.000 --> 00:11:29.000]  比你自己更好
[00:11:29.000 --> 00:11:30.000]  你要去搶奪
[00:11:30.000 --> 00:11:31.000]  爭奪過來
[00:11:31.000 --> 00:11:33.000]  雅各說得很清楚
[00:11:33.000 --> 00:11:35.000]  人就是這樣的
[00:11:36.000 --> 00:11:40.000]  我們很喜歡爭奪更多的東西
[00:11:40.000 --> 00:11:41.000]  弟兄姊妹
[00:11:41.000 --> 00:11:42.000]  我想你記得
[00:11:42.000 --> 00:11:43.000]  我們是爭奪
[00:11:43.000 --> 00:11:46.000]  我們今天用美好的詞
[00:11:46.000 --> 00:11:47.000]  我們是爭取
[00:11:47.000 --> 00:11:49.000]  你問你自己的內心
[00:11:49.000 --> 00:11:50.000]  你就知道
[00:11:50.000 --> 00:11:52.000]  我並不是一捉弓打散一船
[00:11:52.000 --> 00:11:55.000]  全部你向前進步的
[00:11:55.000 --> 00:11:56.000]  追求的
[00:11:56.000 --> 00:11:57.000]  都是爭取
[00:11:57.000 --> 00:11:58.000]  都是爭奪
[00:11:58.000 --> 00:11:59.000]  不是 我不是說這個意思
[00:11:59.000 --> 00:12:01.000]  你問你自己的內心
[00:12:01.000 --> 00:12:04.000]  你在一個很平安很平和的時候
[00:12:04.000 --> 00:12:07.000]  你有一種很想向上的渴求
[00:12:07.000 --> 00:12:09.000]  去懂得更多
[00:12:09.000 --> 00:12:10.000]  去取得更多
[00:12:10.000 --> 00:12:12.000]  還是因為你妒忌別人
[00:12:12.000 --> 00:12:14.000]  妒忌別人做得更好
[00:12:14.000 --> 00:12:16.000]  妒忌別人吃得更好
[00:12:16.000 --> 00:12:18.000]  妒忌其他人比你更好
[00:12:18.000 --> 00:12:19.000]  所以你想取得更多
[00:12:19.000 --> 00:12:24.000]  但是你會發覺
[00:12:24.000 --> 00:12:25.000]  雅各告訴你
[00:12:25.000 --> 00:12:28.000]  今天為什麼你不向上帝求呢
[00:12:28.000 --> 00:12:33.000]  今天成就次庾的那個是上帝
[00:12:33.000 --> 00:12:34.000]  不是你
[00:12:34.000 --> 00:12:36.000]  其實一切的事情
[00:12:36.000 --> 00:12:39.000]  要成就的是上帝
[00:12:39.000 --> 00:12:43.000]  你要向上帝去求
[00:12:43.000 --> 00:12:47.000]  但是他說
[00:12:47.000 --> 00:12:49.000]  為什麼你求都得不著
[00:12:49.000 --> 00:12:52.000]  因為你動機不良
[00:12:52.000 --> 00:12:54.000]  你為了只是去滿足
[00:12:54.000 --> 00:12:56.000]  自己享樂的慾望
[00:12:56.000 --> 00:12:59.000]  我滿足自己也不對嗎
[00:12:59.000 --> 00:13:01.000]  我沒有對其他人有任何問題
[00:13:01.000 --> 00:13:03.000]  我沒有對其他人有任何問題
[00:13:03.000 --> 00:13:08.000]  我作為傳道人
[00:13:08.000 --> 00:13:11.000]  我經常去問一個問題
[00:13:11.000 --> 00:13:18.000]  為什麼今天上帝仍然存留我的命到今天
[00:13:18.000 --> 00:13:21.000]  其實上帝要收回是很簡單
[00:13:21.000 --> 00:13:22.000]  特別是這段日子
[00:13:22.000 --> 00:13:23.000]  大家都明白
[00:13:23.000 --> 00:13:25.000]  其實生命很脆弱
[00:13:25.000 --> 00:13:28.000]  轉眼之間
[00:13:28.000 --> 00:13:30.000]  你就會不同
[00:13:30.000 --> 00:13:32.000]  我太太我記得
[00:13:32.000 --> 00:13:33.000]  我剛剛在過年前
[00:13:33.000 --> 00:13:34.000]  我回國內
[00:13:34.000 --> 00:13:36.000]  有一個親戚
[00:13:36.000 --> 00:13:37.000]  當時他們去
[00:13:37.000 --> 00:13:40.000]  我的外父去擺大壽
[00:13:40.000 --> 00:13:41.000]  執拾大壽
[00:13:41.000 --> 00:13:42.000]  他來到的時候
[00:13:42.000 --> 00:13:43.000]  雖然知道他有腎病
[00:13:43.000 --> 00:13:45.000]  但仍然健健康康
[00:13:45.000 --> 00:13:47.000]  但我昨天他剛剛給我發信息
[00:13:47.000 --> 00:13:48.000]  已經很差
[00:13:48.000 --> 00:13:50.000]  整個臉都黑了
[00:13:50.000 --> 00:13:52.000]  上樓下樓都要人揹他
[00:13:52.000 --> 00:13:53.000]  揹他下去
[00:13:53.000 --> 00:13:57.000]  你會發覺原來生命很無常
[00:13:57.000 --> 00:13:58.000]  但是上帝和你去問
[00:13:58.000 --> 00:14:02.000]  什麼叫人的核心和上帝的核心
[00:14:02.000 --> 00:14:05.000]  就是我們今天存活的時候
[00:14:05.000 --> 00:14:07.000]  我們的動機是什麼
[00:14:07.000 --> 00:14:11.000]  我們只是去滿足自己的享樂
[00:14:11.000 --> 00:14:13.000]  為了滿足自己的自我核心
[00:14:13.000 --> 00:14:19.000]  還是我們要去完成上帝所交託給你的東西
[00:14:19.000 --> 00:14:23.000]  在這個疫情當中
[00:14:23.000 --> 00:14:25.000]  雖然大家都會很無奈
[00:14:25.000 --> 00:14:26.000]  每天戴著口罩
[00:14:26.000 --> 00:14:28.000]  非常煩躁
[00:14:28.000 --> 00:14:30.000]  不知道什麼時候才可以脫下來
[00:14:30.000 --> 00:14:32.000]  當我平時和其他人的時候
[00:14:32.000 --> 00:14:33.000]  很簡單的
[00:14:33.000 --> 00:14:37.000]  大家可以互相自然地交流
[00:14:37.000 --> 00:14:40.000]  但是在疫情之下
[00:14:40.000 --> 00:14:42.000]  我對每一個人都有一定的戒心
[00:14:42.000 --> 00:14:45.000]  因為我不知道他是不是帶菌者
[00:14:45.000 --> 00:14:49.000]  我們一直在這種氣氛之下
[00:14:49.000 --> 00:14:51.000]  但大英姐妹
[00:14:51.000 --> 00:14:53.000]  其實正好在這個時間
[00:14:53.000 --> 00:14:56.000]  很多人需要你去關心她
[00:14:56.000 --> 00:15:02.000]  我們有沒有因為上帝的緣故
[00:15:02.000 --> 00:15:07.000]  我們願意盡我們僅有的力量
[00:15:07.000 --> 00:15:10.000]  去關心我們今天身邊有需要的人
[00:15:10.000 --> 00:15:13.000]  所以當我去做飲食的時候
[00:15:13.000 --> 00:15:14.000]  其實我都會問
[00:15:14.000 --> 00:15:17.000]  飲食某程度上都很被動
[00:15:17.000 --> 00:15:18.000]  別人來光顧你
[00:15:18.000 --> 00:15:19.000]  你就弄給他
[00:15:19.000 --> 00:15:21.000]  但我記得有一次很搞笑
[00:15:21.000 --> 00:15:24.000]  我想先戴上頭盔
[00:15:24.000 --> 00:15:26.000]  我以下所說的不是我想說的
[00:15:26.000 --> 00:15:27.000]  我做得很好
[00:15:27.000 --> 00:15:29.000]  而是有很多東西很詫異
[00:15:29.000 --> 00:15:31.000]  譬如有一次
[00:15:31.000 --> 00:15:33.000]  有一個住在這裏的街坊
[00:15:33.000 --> 00:15:34.000]  他們光顧我家
[00:15:34.000 --> 00:15:35.000]  光顧很簡單
[00:15:35.000 --> 00:15:36.000]  吃一件多士
[00:15:36.000 --> 00:15:38.000]  喝一杯飲料
[00:15:38.000 --> 00:15:40.000]  之後我就弄給他
[00:15:40.000 --> 00:15:42.000]  突然間有一個人很好聊
[00:15:42.000 --> 00:15:46.000]  他說你們在這裏工作真的不同了
[00:15:46.000 --> 00:15:48.000]  我說什麼不同了
[00:15:48.000 --> 00:15:50.000]  他說你有心了
[00:15:50.000 --> 00:15:52.000]  我拿一件多士給你
[00:15:52.000 --> 00:15:54.000]  你都覺得我有心了
[00:15:54.000 --> 00:15:56.000]  後來他說了一個
[00:15:56.000 --> 00:15:57.000]  我突然間笑了出來
[00:15:57.000 --> 00:16:00.000]  看你弄一件多士就不同了
[00:16:00.000 --> 00:16:04.000]  我和我的同事聊了很久
[00:16:04.000 --> 00:16:05.000]  有什麼不同呢
[00:16:05.000 --> 00:16:07.000]  我們都是這樣做
[00:16:07.000 --> 00:16:10.000]  但之後我發現一件事
[00:16:10.000 --> 00:16:13.000]  我會發覺原來當我每一件事
[00:16:13.000 --> 00:16:14.000]  我要承認的是什麼呢
[00:16:14.000 --> 00:16:16.000]  我不會覺得我做得好不好
[00:16:16.000 --> 00:16:18.000]  而是我會盡心去做
[00:16:19.000 --> 00:16:24.000]  因為我會知道一件軟了的汗底多士
[00:16:24.000 --> 00:16:25.000]  是不好吃的
[00:16:25.000 --> 00:16:30.000]  我會知道一杯你沒有用心去沖的茶
[00:16:30.000 --> 00:16:32.000]  是不好喝的
[00:16:32.000 --> 00:16:36.000]  我唯一的分別
