
[00:00:00.000 --> 00:00:02.000]  現在宣佈時間
[00:11:45.000 --> 00:11:50.000]  相似,因為剛才說天堂八部第八部是什麼?
[00:11:50.000 --> 00:11:53.000]  愛眾人的心
[00:11:53.000 --> 00:11:55.000]  各位聽眾
[00:11:55.000 --> 00:11:58.000]  原來愛眾人的心
[00:11:58.000 --> 00:11:59.000]  換句話說
[00:11:59.000 --> 00:12:02.000]  簡單來說就是耶穌說的四個字
[00:12:02.000 --> 00:12:05.000]  就是愛人如己
[00:12:05.000 --> 00:12:08.000]  原來我們都願意去關心人
[00:12:08.000 --> 00:12:09.000]  願意去幫助人
[00:12:09.000 --> 00:12:12.000]  不論是懂得的,不懂得的
[00:12:12.000 --> 00:12:15.000]  不論是信了耶穌的,還未信耶穌的朋友
[00:12:15.000 --> 00:12:19.000]  我們都樂意去關心他,幫助他
[00:12:19.000 --> 00:12:22.000]  當我們有愛眾人的心的時候
[00:12:22.000 --> 00:12:26.000]  這個就是我們明白到
[00:12:26.000 --> 00:12:30.000]  原來我們屬靈生命的素質
[00:12:30.000 --> 00:12:32.000]  原來包含了這一點
[00:12:32.000 --> 00:12:34.000]  就是要什麼?
[00:12:34.000 --> 00:12:36.000]  愛眾人的心
[00:12:36.000 --> 00:12:38.000]  各位聽眾
[00:12:38.000 --> 00:12:42.000]  當你留心再思考一下
[00:12:42.000 --> 00:12:45.000]  這個愛眾人的心
[00:12:45.000 --> 00:12:52.000]  思考一下為什麼彼得會放在最後?
[00:12:52.000 --> 00:12:54.000]  有沒有想過這一點?
[00:12:54.000 --> 00:12:56.000]  原來放在最後
[00:12:56.000 --> 00:13:00.000]  就是告訴我們這一點是否重要?
[00:13:00.000 --> 00:13:02.000]  很重要的
[00:13:02.000 --> 00:13:03.000]  有沒有份量?
[00:13:03.000 --> 00:13:04.000]  很有份量
[00:13:04.000 --> 00:13:07.000]  正所謂好物尋歸底
[00:13:07.000 --> 00:13:10.000]  通常你去聽演唱會
[00:13:10.000 --> 00:13:12.000]  聽什麼演講會
[00:13:12.000 --> 00:13:15.000]  通常最後走出來壓軸的
[00:13:15.000 --> 00:13:18.000]  壓場的那個人物重要嗎?
[00:13:18.000 --> 00:13:19.000]  很重要的
[00:13:19.000 --> 00:13:22.000]  最後出來壓場、壓陣
[00:13:22.000 --> 00:13:25.000]  這個就是很重要的人物
[00:13:25.000 --> 00:13:29.000]  換句話說,這裡我看到最後是一樣的生命素質
[00:13:29.000 --> 00:13:32.000]  就是說愛眾人的心
[00:13:32.000 --> 00:13:35.000]  是非常非常重要的
[00:13:35.000 --> 00:13:39.000]  所以放在後面的地方
[00:13:39.000 --> 00:13:43.000]  其實你有沒有想過
[00:13:43.000 --> 00:13:46.000]  如果要做到第八樣
[00:13:46.000 --> 00:13:48.000]  一定要先什麼?
[00:13:48.000 --> 00:13:53.000]  具備前面有的那七樣
[00:13:53.000 --> 00:13:59.000]  因為那七樣是一個很重要的功夫
[00:13:59.000 --> 00:14:05.000]  如果你能夠操練到前面那七樣都擁有
[00:14:05.000 --> 00:14:16.000]  也就是說有信心、有德行、有知識、有節制、有忍耐、有虔敬、有愛弟兄的心的時候
[00:14:16.000 --> 00:14:21.000]  第八樣你就可以隨手而得
[00:14:21.000 --> 00:14:22.000]  為什麼呢?
[00:14:22.000 --> 00:14:27.000]  因為你擁有了前面七樣美好的素質
[00:14:27.000 --> 00:14:32.000]  所以難怪我認識一個牧師很厲害
[00:14:32.000 --> 00:14:36.000]  他把這節聖經講了多少堂道?
[00:14:36.000 --> 00:14:38.000]  他講了八堂道
[00:14:38.000 --> 00:14:41.000]  他每一樣講一堂
[00:14:41.000 --> 00:14:42.000]  大家明白我的意思嗎?
[00:14:42.000 --> 00:14:44.000]  每一部講一堂
[00:14:44.000 --> 00:14:47.000]  講了八堂就講了一節這樣的經文
[00:14:47.000 --> 00:14:49.000]  你說他高不高手?
[00:14:49.000 --> 00:14:50.000]  高手
[00:14:50.000 --> 00:14:52.000]  不過今天大家有點失望
[00:14:52.000 --> 00:14:53.000]  因為我不是高手
[00:14:53.000 --> 00:14:55.000]  所以我講一堂
[00:14:55.000 --> 00:14:57.000]  我一堂就講了這麼多
[00:14:57.000 --> 00:15:02.000]  告訴大家原來這八部是很豐富的
[00:15:02.000 --> 00:15:04.000]  是很重要的
[00:15:04.000 --> 00:15:10.000]  是我們每一個教徒靈命成長追求的一個藍本
[00:15:10.000 --> 00:15:13.000]  一個很重要的方向
[00:15:13.000 --> 00:15:15.000]  各位聽眾
[00:15:15.000 --> 00:15:21.000]  這八種屬靈生命的素質
[00:15:21.000 --> 00:15:23.000]  可以說是每一個教徒
[00:15:23.000 --> 00:15:28.000]  我們要擁有上帝給我們的祝福的時候
[00:15:28.000 --> 00:15:30.000]  我們必須要具備
[00:15:30.000 --> 00:15:35.000]  剛才講到放在最後原來這麼重要的時候
[00:15:35.000 --> 00:15:38.000]  原來放在最後也需要
[00:15:38.000 --> 00:15:45.000]  有前面七樣的基本功夫才可以擁有
[00:15:45.000 --> 00:15:47.000]  而且放在最後
[00:15:47.000 --> 00:15:51.000]  我想一想原來還有一個原因
[00:15:51.000 --> 00:15:52.000]  有一個什麼原因呢?
[00:15:52.000 --> 00:15:54.000]  原來放在最後
[00:15:54.000 --> 00:16:01.000]  是因為這八種的操練是最艱難的
[00:16:01.000 --> 00:16:03.000]  最艱鉅的
[00:16:03.000 --> 00:16:05.000]  難度高不高?
[00:16:05.000 --> 00:16:06.000]  難度很高的
[00:16:06.000 --> 00:16:08.000]  你想一下是不是難度很高?
[00:16:08.000 --> 00:16:14.000]  牧師你說前面那幾樣我都可以學習的
[00:16:14.000 --> 00:16:16.000]  就算第七樣也沒有問題
[00:16:16.000 --> 00:16:17.000]  愛弟兄的心
[00:16:17.000 --> 00:16:19.000]  愛弟兄姐妹
[00:16:19.000 --> 00:16:21.000]  大家都是主內一家人
[00:16:21.000 --> 00:16:24.000]  大家都是主內的兄弟姐妹
[00:16:24.000 --> 00:16:26.000]  我愛他們沒有問題
[00:16:26.000 --> 00:16:28.000]  我付出我的代價沒有問題
[00:16:28.000 --> 00:16:29.000]  這是真的
[00:16:29.000 --> 00:16:31.000]  因為你認識他們
[00:16:31.000 --> 00:16:33.000]  你跟他們有相處
[00:16:33.000 --> 00:16:36.000]  可能大家都是同一屆洗禮的
[00:16:36.000 --> 00:16:38.000]  或者大家都是同一個團契的
[00:16:38.000 --> 00:16:40.000]  可能大家同時間回教會的
[00:16:40.000 --> 00:16:43.000]  所以我愛弟兄姐妹的心是什麼?
[00:16:43.000 --> 00:16:44.000]  是很自然有的
[00:16:44.000 --> 00:16:47.000]  不過如果你說要愛眾人的心
[00:16:47.000 --> 00:16:50.000]  愛一個你三不識七的人
[00:16:50.000 --> 00:16:56.000]  或者愛一個你不太順眼的人
[00:16:56.000 --> 00:17:01.000]  或者你要去愛一個跟你有牙齒印的人
[00:17:01.000 --> 00:17:05.000]  甚至去愛一個跟你作對的人
[00:17:05.000 --> 00:17:09.000]  你覺得牧師很難的
[00:17:09.000 --> 00:17:11.000]  怎樣去做到呢?
[00:17:11.000 --> 00:17:12.000]  所以你會發覺到
[00:17:12.000 --> 00:17:14.000]  為什麼放在最後
[00:17:14.000 --> 00:17:17.000]  就是我們先要操練前面那七樣
[00:17:17.000 --> 00:17:20.000]  當我們擁有前面那七樣的時候
[00:17:20.000 --> 00:17:22.000]  你會發覺自己的靈命的程度
[00:17:22.000 --> 00:17:26.000]  是一步一步的進級
[00:17:26.000 --> 00:17:28.000]  這個進階是提醒我們
[00:17:28.000 --> 00:17:30.000]  雖然有難度
[00:17:30.000 --> 00:17:32.000]  不過是很有意義的
[00:17:32.000 --> 00:17:34.000]  很有挑戰的
[00:17:34.000 --> 00:17:37.000]  如果我們能夠做到第八步的時候
[00:17:37.000 --> 00:17:41.000]  你的喜樂快樂的心
[00:17:41.000 --> 00:17:44.000]  就永留在你的心間
[00:17:44.000 --> 00:17:48.000]  你能夠掌握快樂之本
[00:17:48.000 --> 00:17:49.000]  為什麼呢?
[00:17:49.000 --> 00:17:51.000]  因為你能夠做到第八樣
[00:17:51.000 --> 00:17:54.000]  愛眾人的心
[00:17:54.000 --> 00:17:59.000]  所以你知道這個難度是很高的
[00:17:59.000 --> 00:18:00.000]  是不容易的
[00:18:00.000 --> 00:18:04.000]  其實我自己都要不斷地去學習
[00:18:04.000 --> 00:18:07.000]  因為我一個你不認識的人
[00:18:07.000 --> 00:18:10.000]  我一個又不是信耶穌的人
[00:18:10.000 --> 00:18:13.000]  我一個跟你沒有關係的人
[00:18:13.000 --> 00:18:15.000]  真的難度很高的
[00:18:15.000 --> 00:18:16.000]  為什麼呢?
[00:18:16.000 --> 00:18:20.000]  因為人是很難服侍的
[00:18:20.000 --> 00:18:21.000]  說得簡單一點
[00:18:21.000 --> 00:18:22.000]  大家認不認同?
[00:18:22.000 --> 00:18:24.000]  人是不是很難服侍的?
[00:18:24.000 --> 00:18:26.000]  人雖然很容易寫
[00:18:26.000 --> 00:18:28.000]  那個字是兩橫
[00:18:28.000 --> 00:18:29.000]  人就是這樣
[00:18:29.000 --> 00:18:31.000]  兩橫好像很簡單
[00:18:31.000 --> 00:18:35.000]  但實際上人的本質複不複雜?
[00:18:35.000 --> 00:18:36.000]  複雜啊
[00:18:36.000 --> 00:18:38.000]  所以開講也有說
[00:18:38.000 --> 00:18:41.000]  知人口面不自心
[00:18:41.000 --> 00:18:43.000]  你都不知道他心裡在想什麼
[00:18:43.000 --> 00:18:44.000]  但他看到你
[00:18:44.000 --> 00:18:46.000]  就笑嘻嘻的
[00:18:46.000 --> 00:18:47.000]  嘻嘻笑的
[00:18:47.000 --> 00:18:49.000]  原來他笑的時候
[00:18:49.000 --> 00:18:50.000]  藏著一把什麼?
[00:18:50.000 --> 00:18:52.000]  藏著一把刀
[00:18:52.000 --> 00:18:54.000]  你又可不可怕?
[00:18:54.000 --> 00:18:55.000]  各位弟兄姊妹
[00:18:55.000 --> 00:18:56.000]  各位朋友
[00:18:56.000 --> 00:19:00.000]  原來你發覺到人是很難服侍的
[00:19:00.000 --> 00:19:04.000]  人很難去愛
[00:19:04.000 --> 00:19:06.000]  因為人很複雜
[00:19:06.000 --> 00:19:10.000]  正所謂一種米就是什麼?
[00:19:10.000 --> 00:19:12.000]  吃了八種人出來
[00:19:12.000 --> 00:19:14.000]  什麼人都有
[00:19:14.000 --> 00:19:15.000]  你相不相信?
[00:19:15.000 --> 00:19:18.000]  這個世界上什麼人都有
[00:19:18.000 --> 00:19:19.000]  好話不好聽
[00:19:19.000 --> 00:19:25.000]  有些人說他都是命橫不靈
[00:19:25.000 --> 00:19:27.000]  沒得勸他
[00:19:27.000 --> 00:19:34.000]  有些人是很不講道理
[00:19:34.000 --> 00:19:36.000]  有沒有見過一些很不講道理的人?
[00:19:36.000 --> 00:19:38.000]  蠻不講理
[00:19:38.000 --> 00:19:42.000]  有些人很挑剔
[00:19:42.000 --> 00:19:44.000]  有沒有見過這些人?
[00:19:44.000 --> 00:19:45.000]  各位
[00:19:45.000 --> 00:19:47.000]  原來我們在生活當中
[00:19:47.000 --> 00:19:50.000]  每一天都可以遇到不同類型的人
[00:19:50.000 --> 00:19:52.000]  是不是?
[00:19:52.000 --> 00:19:55.000]  但是我們要去愛這些人
[00:19:55.000 --> 00:19:58.000]  其實是一個很大的學習
[00:19:58.000 --> 00:20:00.000]  很大的操練
[00:20:00.000 --> 00:20:06.000]  我們真的需要在操練上
[00:20:06.000 --> 00:20:10.000]  求上帝不單加添給我們愛心
[00:20:10.000 --> 00:20:12.000]  有動力
[00:20:12.000 --> 00:20:15.000]  還要求上帝給我們有智慧
[00:20:15.000 --> 00:20:18.000]  懂得怎樣去關愛、關心
[00:20:18.000 --> 00:20:20.000]  去幫助這些人
[00:20:20.000 --> 00:20:23.000]  我們需要上帝給我們有力量
[00:20:23.000 --> 00:20:26.000]  有忍耐
[00:20:26.000 --> 00:20:28.000]  去關愛、幫助這些人
[00:20:28.000 --> 00:20:29.000]  真的很需要
[00:20:29.000 --> 00:20:31.000]  不然有時你說
[00:20:31.000 --> 00:20:33.000]  我幫你、我關心你
[00:20:33.000 --> 00:20:35.000]  你相不相信
[00:20:35.000 --> 00:20:37.000]  有時做著做著
[00:20:37.000 --> 00:20:41.000]  最後會懂得其反
[00:20:41.000 --> 00:20:43.000]  會弄巧反拙
[00:20:43.000 --> 00:20:49.000]  正所謂好心都會做壞事
[00:20:49.000 --> 00:20:50.000]  各位
[00:20:50.000 --> 00:20:55.000]  所以當我們說要去學習愛人如己
[00:20:55.000 --> 00:20:58.000]  操練愛眾人的心的時候
[00:20:58.000 --> 00:21:00.000]  實在是一個很大的課題
[00:21:00.000 --> 00:21:02.000]  一個很大的學習
[00:21:02.000 --> 00:21:03.000]  但是
[00:21:03.000 --> 00:21:06.000]  弟子妹妹今早在這裡鼓勵大家
[00:21:06.000 --> 00:21:09.000]  不要因為難而放棄
[00:21:09.000 --> 00:21:11.000]  不要因為覺得很難做到
[00:21:11.000 --> 00:21:13.000]  所以不去學習
[00:21:13.000 --> 00:21:14.000]  其實
[00:21:14.000 --> 00:21:18.000]  彼得說這是我們的目標
[00:21:18.000 --> 00:21:21.000]  最後上帝要我們靈明的高深
[00:21:21.000 --> 00:21:22.000]  去到一個程度
[00:21:22.000 --> 00:21:24.000]  能夠堅容
[00:21:24.000 --> 00:21:26.000]  能夠愛不同的人
[00:21:26.000 --> 00:21:27.000]  不同見解
[00:21:27.000 --> 00:21:29.000]  不同背景
[00:21:29.000 --> 00:21:30.000]  不同看法的人
[00:21:30.000 --> 00:21:32.000]  要去關愛他們
[00:21:32.000 --> 00:21:35.000]  因為這是上帝的心意
[00:21:35.000 --> 00:21:37.000]  要愛人如己
[00:21:37.000 --> 00:21:38.000]  當然
[00:21:38.000 --> 00:21:40.000]  在這個時候
[00:21:40.000 --> 00:21:42.000]  我也很願意和大家分享一下
[00:21:42.000 --> 00:21:45.000]  當你去操練愛人如己
[00:21:45.000 --> 00:21:47.000]  愛眾人的心的時候
[00:21:47.000 --> 00:21:49.000]  我也和你們分享
[00:21:49.000 --> 00:21:51.000]  七個要訣
[00:21:51.000 --> 00:21:54.000]  或者七個具備
[00:21:54.000 --> 00:21:57.000]  我們需要具備這些要訣
[00:21:57.000 --> 00:22:01.000]  以致我們在愛眾人的心路上
[00:22:01.000 --> 00:22:04.000]  能夠走得更加暢順
[00:22:04.000 --> 00:22:06.000]  第一個要訣是什麼呢?
[00:22:06.000 --> 00:22:08.000]  我們需要具備智慧
[00:22:08.000 --> 00:22:09.000]  大家記得
[00:22:09.000 --> 00:22:11.000]  愛眾人的心的時候
[00:22:11.000 --> 00:22:12.000]  需要具備智慧
[00:22:12.000 --> 00:22:13.000]  有一天
[00:22:13.000 --> 00:22:14.000]  譬如你很不幸
[00:22:14.000 --> 00:22:19.000]  撞到一個爛賭椅
[00:22:19.000 --> 00:22:21.000]  就是一個小賭
[00:22:21.000 --> 00:22:22.000]  撞到一個小賭
