
[00:00:00.000 --> 00:00:02.640]  孫家的弟兄姊妹平安
[00:02:10.000 --> 00:02:12.720]  今天講道的經文的背景
[00:02:12.720 --> 00:02:14.480]  整個登山部分
[00:02:14.480 --> 00:02:17.360]  就由馬太福音的第五章開始
[00:02:17.360 --> 00:02:20.080]  直至到第七章才結束
[00:02:20.080 --> 00:02:22.240]  而五章十三至十六節
[00:02:22.240 --> 00:02:25.040]  就是登山部分的其中的一部分
[00:02:25.040 --> 00:02:28.240]  內容緊接著八福之後
[00:02:28.240 --> 00:02:33.120]  而是在解釋七個舊約律法精神之前
[00:02:33.120 --> 00:02:36.720]  有很多悉經的學者都這樣認為
[00:02:36.720 --> 00:02:38.960]  他認為五章十三至十六節
[00:02:38.960 --> 00:02:41.680]  是八福的一個延續
[00:02:41.680 --> 00:02:45.040]  認為當信徒有了八福這個天國的生命
[00:02:45.040 --> 00:02:46.880]  屬靈品格之後
[00:02:46.880 --> 00:02:49.520]  他就能夠展現到基督徒的特質
[00:02:49.520 --> 00:02:51.840]  能夠對社會有一個影響
[00:02:51.840 --> 00:02:54.880]  讓世界的人從基督徒的生命裏面
[00:02:54.880 --> 00:02:57.360]  見到一個不一樣的生命
[00:02:57.360 --> 00:03:01.600]  然後作出一個歸回天國的選擇
[00:03:01.600 --> 00:03:03.680]  聖經學者更加認為
[00:03:03.680 --> 00:03:05.840]  這段儀吾和歌的經文
[00:03:05.840 --> 00:03:10.480]  和登山部分的結尾所講的兩果樹
[00:03:10.480 --> 00:03:13.360]  兩種根基構成一種
[00:03:13.360 --> 00:03:16.880]  首尾呼應的演說的題材
[00:03:16.880 --> 00:03:20.000]  兩種果樹就是在七章十六節
[00:03:20.000 --> 00:03:21.280]  他怎樣說呢
[00:03:21.280 --> 00:03:23.280]  他說憑著他們的果子
[00:03:23.280 --> 00:03:25.600]  就可以認出他們來了
[00:03:25.600 --> 00:03:29.680]  即是說信徒能夠被人認出他們是基督徒
[00:03:29.680 --> 00:03:31.360]  不是靠講的
[00:03:31.360 --> 00:03:33.200]  不是靠自稱的
[00:03:33.200 --> 00:03:36.880]  而是因為他們的生命見證
[00:03:36.880 --> 00:03:40.960]  兩種根基記載在七章二十四至二十五節
[00:03:40.960 --> 00:03:42.320]  經文怎樣說呢
[00:03:42.320 --> 00:03:45.040]  他說凡聽了我這些話又去做的
[00:03:45.040 --> 00:03:49.120]  就好比一個聰明人把房子蓋在盤石上
[00:03:49.120 --> 00:03:52.160]  風吹雨打水沖
[00:03:52.160 --> 00:03:53.920]  沖擊那房子
[00:03:53.920 --> 00:03:56.160]  房子總不倒塌
[00:03:56.160 --> 00:04:00.160]  因為根基立在盤石上
[00:04:00.160 --> 00:04:03.040]  經文說凡進行天父的旨意
[00:04:03.040 --> 00:04:05.040]  並且實踐出來的
[00:04:05.040 --> 00:04:08.320]  就能夠面對任何的衝擊
[00:04:08.320 --> 00:04:11.360]  最後耶穌在登山部分結束的時候
[00:04:11.360 --> 00:04:13.280]  作出了一個總結
[00:04:13.280 --> 00:04:14.720]  總結怎樣說呢
[00:04:14.800 --> 00:04:19.360]  他說不是每一個稱呼我主的人
[00:04:19.360 --> 00:04:21.360]  都能夠進天國的
[00:04:21.360 --> 00:04:25.440]  唯有進行我天父的旨意的人
[00:04:25.440 --> 00:04:28.960]  才能夠進去
[00:04:28.960 --> 00:04:32.080]  如果我們同意聖經學者所說的
[00:04:32.080 --> 00:04:34.480]  首尾呼應的說法的話
[00:04:34.480 --> 00:04:36.000]  我們就明白
[00:04:36.000 --> 00:04:38.880]  耶穌說鹽和光這兩個比喻
[00:04:38.880 --> 00:04:42.720]  是要揭示基督徒所流露的天國生命
[00:04:42.720 --> 00:04:46.800]  或者揭示基督徒的本質究竟是怎樣
[00:04:46.800 --> 00:04:48.800]  這種生命的特質
[00:04:48.800 --> 00:04:52.720]  是要給同時一代當時的猶太人
[00:04:52.720 --> 00:04:56.560]  當時的羅馬人帶來一種反省
[00:04:56.560 --> 00:04:59.360]  讓他們見到另一種生命的形態
[00:04:59.360 --> 00:05:01.840]  而選擇最後接受主耶穌
[00:05:01.840 --> 00:05:04.720]  做一個天國的子民
[00:05:04.720 --> 00:05:08.880]  說完背景我們就開始進入經文
[00:05:08.880 --> 00:05:10.880]  基督徒的獨特本質
[00:05:10.880 --> 00:05:14.480]  是要對世界有一個防護的能力
[00:05:14.480 --> 00:05:17.280]  耶穌說登山補訓有一個期望
[00:05:17.280 --> 00:05:21.440]  就是想信徒在追求或者擁有八福的品格的時候
[00:05:21.440 --> 00:05:23.120]  有一個認知
[00:05:23.120 --> 00:05:24.640]  這個認知是甚麼呢?
[00:05:24.640 --> 00:05:28.320]  就是基督徒要從世界裏面分別出來
[00:05:28.320 --> 00:05:30.320]  而且要堅守的
[00:05:30.320 --> 00:05:34.000]  基督徒所堅守的應該是信仰的價值
[00:05:34.000 --> 00:05:37.200]  而不是世界的價值觀
[00:05:37.200 --> 00:05:39.440]  我們可以先了解一下比喻裏面
[00:05:39.440 --> 00:05:42.400]  背後所隱含的意思
[00:05:42.400 --> 00:05:47.520]  「你們是地上的鹽,以及你們是世上的缸」
[00:05:47.520 --> 00:05:52.000]  地上和世上是指信徒生活中的世界
[00:05:52.000 --> 00:05:54.080]  耶穌要告訴信徒
[00:05:54.080 --> 00:05:58.400]  他們在這個世界裏面是有一個獨特的身份
[00:05:58.400 --> 00:06:01.440]  這個身份是要被人見得到的
[00:06:01.440 --> 00:06:03.360]  被人觸摸得到的
[00:06:03.360 --> 00:06:05.600]  被人感受得到的
[00:06:05.600 --> 00:06:09.600]  鹽是和外界隔絕的一個群體
[00:06:09.600 --> 00:06:13.200]  亦不是一種不問世事的群體
[00:06:13.200 --> 00:06:19.520]  更加不是一種只享受內在生活的信仰群體
[00:06:19.520 --> 00:06:22.320]  耶穌以鹽作為一個信徒的比喻
[00:06:22.320 --> 00:06:24.000]  在當時的世界
[00:06:24.000 --> 00:06:27.680]  鹽的用途是相當廣泛
[00:06:27.680 --> 00:06:30.160]  因為鹽是可以用來調味的
[00:06:30.160 --> 00:06:33.840]  一道好的菜是不需要鹽來調味的
[00:06:33.840 --> 00:06:37.760]  唯有淡而無味的菜就需要鹽
[00:06:37.760 --> 00:06:42.800]  讓平淡的食物能夠發揮出原有的口味
[00:06:42.800 --> 00:06:46.640]  耶穌說健康的人是不需要看醫生的
[00:06:46.640 --> 00:06:49.680]  問題是所有人都有病
[00:06:49.680 --> 00:06:52.880]  所以我們就需要主耶穌這個醫生
[00:06:52.880 --> 00:06:56.320]  正如所有人的生命都沒有色彩
[00:06:56.320 --> 00:06:57.920]  淡而無味
[00:06:57.920 --> 00:06:58.960]  為什麼?
[00:06:58.960 --> 00:07:02.400]  因為我們的生命沒有永恆的價值
[00:07:02.400 --> 00:07:04.960]  生命需要鹽這種信仰特質
[00:07:04.960 --> 00:07:09.680]  去令我們乾渴的生命添上色彩
[00:07:09.680 --> 00:07:12.640]  充滿生命的那種豐盛
[00:07:12.640 --> 00:07:16.560]  在一個沒有雪櫃去儲存食物的年代
[00:07:16.560 --> 00:07:20.160]  鹽亦都成為保持魚類或者肉類
[00:07:20.160 --> 00:07:24.000]  不會變壞的一個重要的工具
[00:07:24.000 --> 00:07:25.520]  用今天的說法
[00:07:25.520 --> 00:07:29.360]  鹽是有防腐的效能
[00:07:29.360 --> 00:07:32.400]  防腐是讓物件本身不會變壞
[00:07:32.400 --> 00:07:34.960]  保持一種新鮮的狀態
[00:07:34.960 --> 00:07:37.360]  信徒的屬靈生命都是一樣的
[00:07:37.360 --> 00:07:40.000]  逆水行舟不進則退
[00:07:40.000 --> 00:07:44.400]  鹽的防腐能力使我們的生命力保持一種活力
[00:07:44.400 --> 00:07:47.040]  好像我們初信主的時候一樣
[00:07:47.040 --> 00:07:48.880]  那麼活潑
[00:07:48.880 --> 00:07:53.600]  不會最後變成一個屬靈的老油條
[00:07:53.600 --> 00:07:58.560]  在古代世界大多數的鹽都是來自含鹽的濕地
[00:07:58.560 --> 00:08:02.480]  而不是直接從鹽水裡蒸發而成
[00:08:02.480 --> 00:08:05.920]  所以當時的鹽包含了很多的雜質
[00:08:05.920 --> 00:08:11.440]  真正的鹽很容易被這些雜質溶解或者溶化
[00:08:11.440 --> 00:08:15.280]  剩下的就變成淡而無味的渣滓
[00:08:15.280 --> 00:08:17.360]  沒有價值
[00:08:17.360 --> 00:08:19.040]  鹽藥失了味
[00:08:19.040 --> 00:08:22.800]  就表示它失去了調和的特質
[00:08:22.800 --> 00:08:26.880]  不單不能夠促進別人屬靈生命的成長
[00:08:26.880 --> 00:08:29.280]  邁向真善美的能力
[00:08:29.280 --> 00:08:32.560]  如果連防腐的能力都沒有了
[00:08:32.560 --> 00:08:35.920]  就容易落入一種隨水飄流
[00:08:35.920 --> 00:08:37.280]  隨風而去
[00:08:37.280 --> 00:08:39.040]  毫無信仰原則
[00:08:39.040 --> 00:08:43.120]  有名無實的掛名基督徒
[00:08:43.120 --> 00:08:45.200]  不過很令人奇怪的是
[00:08:45.200 --> 00:08:51.280]  為什麼耶穌會說鹽藥失了味不再有用呢?
[00:08:51.280 --> 00:08:52.880]  嚴格來說
[00:08:52.880 --> 00:08:56.400]  鹽是不可能失去鹹味的
[00:08:56.400 --> 00:09:01.600]  因為化物質氯化鈉是一種很穩定的化合物
[00:09:01.600 --> 00:09:06.640]  耶穌這樣說究竟有什麼意思呢?
[00:09:06.640 --> 00:09:13.040]  原來耶穌當時是引用一句很流行的諺語
[00:09:13.040 --> 00:09:15.280]  當時有一個很出名的拉比
[00:09:15.280 --> 00:09:17.280]  他經常都跟別人說
[00:09:17.280 --> 00:09:20.240]  「鹽能夠失去味道的嗎?」
[00:09:20.240 --> 00:09:22.640]  而且加多了一個平衡句
[00:09:22.640 --> 00:09:26.720]  「鹽能夠懷孕生子的嗎?」
[00:09:26.720 --> 00:09:28.880]  「鹽能夠生去味道的嗎?」
[00:09:28.880 --> 00:09:32.080]  「鹽能夠生子的嗎?」
[00:09:32.080 --> 00:09:35.440]  這是一種不可能發生的表達方式
[00:09:35.440 --> 00:09:37.920]  因為鹽本身是沒有生殖的能力
[00:09:37.920 --> 00:09:40.880]  所以鹽是不會懷孕的
[00:09:40.880 --> 00:09:45.840]  同樣鹽也不會失去應該要有的味道
[00:09:45.840 --> 00:09:50.320]  這都是兩者鹽和鹽本身的特質
[00:09:50.320 --> 00:09:52.080]  獨特的本質
[00:09:52.080 --> 00:09:55.600]  應該是不會改變的
[00:09:55.600 --> 00:09:59.360]  耶穌引用了當時為人所熟知的諺語
[00:09:59.360 --> 00:10:02.080]  去說明某一種的特質
[00:10:02.080 --> 00:10:05.840]  是信徒不可能會欠缺的
[00:10:05.840 --> 00:10:07.760]  當信徒進入了這個世界
[00:10:07.760 --> 00:10:10.560]  就要在當中做鹽
[00:10:10.560 --> 00:10:13.440]  我們必須清楚知道
[00:10:13.440 --> 00:10:17.440]  自己能夠成為其他人的榜樣
[00:10:17.440 --> 00:10:21.200]  在於他自己本身的生命特質
[00:10:21.200 --> 00:10:24.480]  一個真正的基督的跟隨者
[00:10:24.480 --> 00:10:28.800]  是不可能失去調和和防腐的特質的
[00:10:28.800 --> 00:10:32.400]  因為他們已經成為天國的子民
[00:10:32.400 --> 00:10:36.960]  生命已經被主耶穌所更生了
[00:10:36.960 --> 00:10:41.040]  但是如果鹽真的失去了本身的特質之後
[00:10:41.040 --> 00:10:43.600]  會有甚麼後果呢?
[00:10:43.600 --> 00:10:49.520]  比喻說被雕在外面任人踐踏
[00:10:49.520 --> 00:10:54.080]  這個意思就和耶穌最後總結說
[00:10:54.080 --> 00:10:57.040]  不是每一個人稱呼我主呀主呀的人
[00:10:57.040 --> 00:10:59.680]  都能夠進天國的
[00:10:59.680 --> 00:11:02.000]  唯有遵行我天父的旨意的人
[00:11:02.000 --> 00:11:04.960]  才能夠進去
[00:11:04.960 --> 00:11:06.800]  被雕在外面
[00:11:06.800 --> 00:11:09.680]  以及不能夠進神的覺
[00:11:09.680 --> 00:11:12.560]  是否真的好像那些色經學者說的
[00:11:12.560 --> 00:11:15.680]  有首尾呼應的效果呢?
[00:11:15.680 --> 00:11:17.360]  那麼村家的弟兄姊妹
[00:11:17.360 --> 00:11:19.440]  今天我們要反思一下
[00:11:19.440 --> 00:11:21.760]  我們有沒有鹽的特性呢?
[00:11:21.760 --> 00:11:26.640]  我們的生命能不能夠有調和和防腐的功能呢?
[00:11:26.640 --> 00:11:29.760]  我們的生命有沒有給這個世界
[00:11:29.760 --> 00:11:31.600]  世俗化了我們
[00:11:31.600 --> 00:11:35.920]  讓我們的觀點同化了我們呢?
[00:11:35.920 --> 00:11:39.600]  如果我們的信仰生命失去了防腐的功能
[00:11:39.600 --> 00:11:42.560]  如果我們的信仰生命已經世俗化了
[00:11:42.560 --> 00:11:46.160]  我們會不會擔心我們被雕在外面
[00:11:46.160 --> 00:11:49.440]  任人踐踏呢?
[00:11:49.440 --> 00:11:50.640]  在上兩個星期
[00:11:50.640 --> 00:11:56.640]  我在網上看到一個這樣的故事
[00:11:56.640 --> 00:12:00.640]  有一對母女去搭輕鐵
[00:12:00.640 --> 00:12:03.520]  你知道現在外出要戴口罩
[00:12:03.520 --> 00:12:06.240]  這兩對母女卻沒有戴口罩
[00:12:06.240 --> 00:12:07.840]  就去搭輕鐵
[00:12:07.840 --> 00:12:09.840]  你知道輕鐵有多少人
[00:12:09.840 --> 00:12:13.680]  於是那些人用什麼眼光看著她呢?
[00:12:13.680 --> 00:12:14.960]  什麼眼光呢?
[00:12:14.960 --> 00:12:21.040]  鄙視、懷疑、為何今時今日你不戴口罩外出
[00:12:21.040 --> 00:12:22.400]  看了一段時間
[00:12:22.400 --> 00:12:24.720]  那兩個母女都沒有什麼反應
[00:12:24.720 --> 00:12:27.280]  終於有人出聲
[00:12:27.280 --> 00:12:31.600]  喂!為何你們不戴口罩?
[00:12:31.600 --> 00:12:34.880]  你知不知道這樣很容易感染的?
[00:12:34.880 --> 00:12:40.000]  那兩母女的女兒就說
[00:12:40.000 --> 00:12:43.200]  我們買不到口罩
[00:12:43.200 --> 00:12:45.520]  買不到口罩就不要外出
[00:12:45.520 --> 00:12:47.920]  這是很正常的回應
[00:12:47.920 --> 00:12:50.400]  她說我們要去看醫生
[00:12:50.400 --> 00:12:51.600]  嘩!
[00:12:51.600 --> 00:12:54.400]  然後旁邊的人全部彈開
[00:12:54.400 --> 00:12:55.520]  你去看醫生
[00:12:55.520 --> 00:12:57.360]  去醫院不戴口罩
[00:12:57.360 --> 00:13:00.080]  會不會真的找死?
[00:13:00.080 --> 00:13:01.920]  那兩母女就說
[00:13:01.920 --> 00:13:02.720]  沒有辦法了
[00:13:02.720 --> 00:13:03.680]  我們真的沒有口罩
[00:13:03.680 --> 00:13:06.720]  但我們又真的要去覆診
[00:13:06.720 --> 00:13:08.560]  那些人就七水八舌
[00:13:08.560 --> 00:13:10.720]  就說這樣不行的
[00:13:10.720 --> 00:13:12.080]  你去醫院不戴口罩
[00:13:12.080 --> 00:13:14.240]  真的死定了
[00:13:14.240 --> 00:13:15.040]  是嗎?
[00:13:15.040 --> 00:13:16.960]  這麼多細菌不戴口罩
[00:13:16.960 --> 00:13:18.320]  不要說你傳染人
[00:13:18.320 --> 00:13:21.920]  也有機會被傳染的
[00:13:21.920 --> 00:13:24.240]  繞了一輪之後
[00:13:24.240 --> 00:13:25.280]  終於有一個人就說
[00:13:25.280 --> 00:13:28.960]  我有多一個給你
[00:13:28.960 --> 00:13:30.640]  那也只是一個而已
[00:13:30.720 --> 00:13:32.640]  於是
[00:13:32.640 --> 00:13:34.960]  坐輕鐵的車廂的人
[00:13:34.960 --> 00:13:38.240]  就逐個逐個在找
[00:13:38.240 --> 00:13:41.600]  終於找了三十多個口罩給他們
[00:13:41.600 --> 00:13:46.240]  那兩母女當然很感激
[00:13:46.240 --> 00:13:47.440]  坐輕鐵的人
[00:13:47.440 --> 00:13:49.760]  我不知道他們是不是信徒
[00:13:49.760 --> 00:13:53.200]  給了三十多個口罩的物主
[00:13:53.200 --> 00:13:55.920]  究竟是不是信徒我不知道
[00:13:55.920 --> 00:13:59.440]  但我們相信在一個
[00:13:59.440 --> 00:14:00.480]  這樣的環境裏面
[00:14:00.480 --> 00:14:04.400]  人性的光輝是會發揮出來的
[00:14:04.400 --> 00:14:07.200]  無論是信徒還是不是信徒
[00:14:07.200 --> 00:14:11.520]  人性那種善是會被誘發出來的
[00:14:11.520 --> 00:14:13.520]  如果我們是信徒
[00:14:13.520 --> 00:14:15.120]  如果我們是一個信徒
[00:14:15.120 --> 00:14:17.360]  是一個基督的跟隨者
[00:14:17.360 --> 00:14:20.080]  我相信我們的善
[00:14:20.080 --> 00:14:24.800]  仍然都一樣可以被誘發出來
[00:14:24.800 --> 00:14:27.200]  基督徒的獨特責任
[00:14:27.200 --> 00:14:29.040]  就是要勇於在人面前
[00:14:29.040 --> 00:14:32.320]  表達生命和信仰
[00:14:32.320 --> 00:14:36.320]  耶穌繼續以光作為信徒的比喻
[00:14:36.320 --> 00:14:38.560]  光可以驅趕黑暗
[00:14:38.560 --> 00:14:40.000]  為人引路
[00:14:40.000 --> 00:14:45.440]  同樣日光日白是無需要光去照明的
[00:14:45.440 --> 00:14:49.840]  唯有黑夜才需要光去照明和引路
[00:14:49.840 --> 00:14:52.640]  基督徒不單單是地上的炎
[00:14:52.640 --> 00:14:54.960]  也是世上的光
[00:14:54.960 --> 00:14:59.200]  其實光的主題在新約也很重要
[00:14:59.200 --> 00:15:03.360]  單是四福音已經出現了三十八次
[00:15:03.360 --> 00:15:06.400]  希臘文除了把這個字譯為光之外
[00:15:06.400 --> 00:15:10.800]  有兩處經文把希臘字譯為明處
[00:15:10.800 --> 00:15:16.160]  明處含有展現於人面前的意思
[00:15:16.160 --> 00:15:18.640]  在耶穌講論登山補訓之前
[00:15:18.640 --> 00:15:21.600]  光的主題已經出現過了
[00:15:21.600 --> 00:15:25.120]  就在四章十五至十六節
[00:15:25.120 --> 00:15:28.480]  「那坐在黑暗裡的百姓看見了大光
[00:15:28.480 --> 00:15:32.880]  坐在死暗之地的人有光照耀他們」
[00:15:32.880 --> 00:15:36.000]  耶穌說
[00:15:36.000 --> 00:15:40.160]  「以塞亞先知的預言已經在我身上應驗了」
[00:15:40.160 --> 00:15:43.280]  耶穌的生命和救恩的信息
[00:15:43.280 --> 00:15:46.640]  為身處黑暗的人帶來光明
[00:15:46.640 --> 00:15:48.320]  因此耶穌說
[00:15:48.320 --> 00:15:50.880]  「你們是世上的光」
[00:15:50.880 --> 00:15:55.840]  所指的是信徒不單單帶著光進入這個世界
[00:15:55.840 --> 00:16:00.000]  而是信徒本身就是光
[00:16:00.000 --> 00:16:01.760]  在閻的比喻裡
[00:16:01.760 --> 00:16:06.400]  耶穌使用那種不可能的言語的方式來表達
[00:16:06.400 --> 00:16:08.240]  而在光的比喻裡
[00:16:08.240 --> 00:16:13.040]  耶穌也同樣用同一個方式去表達
[00:16:13.040 --> 00:16:14.800]  例如在第十四節
[00:16:14.800 --> 00:16:18.000]  「承造在山上是不能夠隱藏」
[00:16:18.000 --> 00:16:19.200]  在第十五節
[00:16:19.200 --> 00:16:22.960]  「人點了燈不會放在斗底下的」
[00:16:22.960 --> 00:16:24.720]  「隱藏不了」
[00:16:24.720 --> 00:16:26.560]  「不會放在斗底下」
[00:16:26.560 --> 00:16:29.760]  都是一種不可能的言語方式
[00:16:29.760 --> 00:16:31.680]  或者這麼說
[00:16:31.680 --> 00:16:34.160]  信徒被稱為世界的光
[00:16:34.160 --> 00:16:37.200]  他們沒有辦法去掩藏
[00:16:37.200 --> 00:16:42.320]  因為當一個信徒有天國的生命特質在他裡面的時候
[00:16:42.320 --> 00:16:44.560]  根本是隱藏不了的
[00:16:44.560 --> 00:16:50.160]  這種生命的本質對世界上未得到這個光的人來說
[00:16:50.160 --> 00:16:53.120]  是一個很活生生的見證
[00:16:53.120 --> 00:16:56.080]  信徒的好壞壞是發自這些光的
[00:16:56.080 --> 00:16:58.560]  以及從神而來的生命
[00:16:58.560 --> 00:17:01.920]  不是憑他們自己本性走出來的
[00:17:01.920 --> 00:17:02.560]  為什麼呢?
[00:17:02.560 --> 00:17:04.560]  因為在十六節講得很清楚
[00:17:04.560 --> 00:17:07.280]  「看見他們行者是的人」
[00:17:07.280 --> 00:17:10.000]  「是不會將榮耀歸給他們的」
[00:17:10.000 --> 00:17:11.360]  而是歸給誰呢?
[00:17:11.360 --> 00:17:14.640]  歸給天上的父
[00:17:14.640 --> 00:17:17.920]  跟隨耶穌的信徒擁有天國的生命
[00:17:17.920 --> 00:17:21.600]  可以從更生的生命裡面流露出好的行為
[00:17:21.600 --> 00:17:25.280]  他們的信息和生命都帶著福音的光
[00:17:25.280 --> 00:17:29.680]  要引導人明白天國真是在人間的
[00:17:29.680 --> 00:17:34.080]  使人將榮耀歸給他們天上的父
[00:17:34.080 --> 00:17:36.880]  耶穌將信徒形容為「鹽」和「光」
[00:17:36.880 --> 00:17:41.040]  就是要求信徒要擁有「鹽」和「光」這種特質
[00:17:41.040 --> 00:17:45.840]  而這種特質需要勇於展現在這個世界裡面
[00:17:45.840 --> 00:17:49.040]  為世界帶來一個美好的影響
[00:17:49.040 --> 00:17:52.000]  這種特質不會隱藏得到的
[00:17:52.000 --> 00:17:53.920]  因為這種生命的特質
[00:17:53.920 --> 00:17:55.760]  或者這種生命的見證
[00:17:55.760 --> 00:17:57.840]  只要一展現出來的話
[00:17:57.840 --> 00:18:00.480]  沒有人會看不到的
[00:18:00.480 --> 00:18:03.280]  對於耶穌在「鹽」和「光」的比喻裡面
[00:18:03.280 --> 00:18:06.480]  都使用一種不可能的表達方式
[00:18:06.480 --> 00:18:11.760]  說明門徒或者信徒是不可能沒有味道的
[00:18:11.760 --> 00:18:15.040]  也不可能被隱藏的
[00:18:15.040 --> 00:18:16.800]  但是很坦白說
[00:18:16.800 --> 00:18:18.640]  在現實的世界裡面
[00:18:18.640 --> 00:18:21.680]  確確實實我們真的見到不少的信徒
[00:18:21.680 --> 00:18:24.960]  他們真的展現不到上帝的特質
[00:18:24.960 --> 00:18:26.960]  為什麼呢?
[00:18:26.960 --> 00:18:29.280]  聖經學者有一個解釋
[00:18:29.280 --> 00:18:30.960]  他就說
[00:18:30.960 --> 00:18:33.680]  這個取決於這些信徒
[00:18:33.680 --> 00:18:38.160]  如何看待救恩和如何理解救恩
[00:18:38.160 --> 00:18:41.680]  耶穌在《馬太福音》十三章四十五和四十六節
[00:18:41.680 --> 00:18:43.200]  他有這樣說過
[00:18:43.200 --> 00:18:44.240]  他說天國也好
[00:18:44.240 --> 00:18:47.200]  讓商人尋找好的珍珠
[00:18:47.200 --> 00:18:50.400]  發現了一個貴重的珍珠
[00:18:50.400 --> 00:18:53.360]  就變賣他一切所有的
[00:18:53.360 --> 00:18:56.240]  買下這個珍珠
[00:18:56.240 --> 00:18:58.240]  耶穌想說什麼呢?
[00:18:58.240 --> 00:19:00.000]  當我們窮一生
[00:19:00.000 --> 00:19:02.560]  都去尋找你的恩典
[00:19:02.560 --> 00:19:04.400]  卻找不到
[00:19:04.400 --> 00:19:07.360]  現在一旦找到了
[00:19:07.360 --> 00:19:10.080]  豈不是很興奮很開心呢?
[00:19:10.080 --> 00:19:12.720]  豈不是你甘心樂意放下一切
[00:19:12.720 --> 00:19:15.520]  去換取這一份救恩呢?
[00:19:15.520 --> 00:19:20.400]  今天當我們接受了主耶穌這一份恩典
[00:19:20.400 --> 00:19:22.960]  我們是興奮開心嗎?
[00:19:22.960 --> 00:19:25.600]  我們願不願意放下一切呢?
[00:19:25.600 --> 00:19:28.480]  我們願不願意珍惜和維持
[00:19:28.480 --> 00:19:31.600]  這一份我們和主的關係呢?
[00:19:31.600 --> 00:19:35.840]  主耶穌要求我們放下主權
[00:19:35.840 --> 00:19:37.440]  放下我們的主權
[00:19:37.440 --> 00:19:40.800]  去回應這份永恆的恩典
[00:19:40.800 --> 00:19:43.840]  如果我們願意變賣地上一切所有的
[00:19:43.840 --> 00:19:47.360]  去買下這個珍珠
[00:19:47.360 --> 00:19:49.200]  如果我們肯放下主權
[00:19:49.200 --> 00:19:50.800]  全然交給主
[00:19:50.800 --> 00:19:53.280]  去被主去塗造
[00:19:53.280 --> 00:19:54.400]  這樣
[00:19:54.400 --> 00:19:56.960]  鹽和鋼的特質
[00:19:56.960 --> 00:20:01.120]  又怎會顯現不到呢?
[00:20:01.120 --> 00:20:02.880]  感恩尊家的弟兄姊妹
[00:20:02.880 --> 00:20:04.560]  我們的生命
[00:20:04.560 --> 00:20:06.960]  可不可以好像鋼一樣呢?
