
[00:00:00.000 --> 00:00:04.000]  宣讀時間
[00:08:17.000 --> 00:08:20.000]  多數都是基層人士
[00:08:20.000 --> 00:08:25.000]  大部分是因為他們不肯入廟拜羅馬王
[00:08:25.000 --> 00:08:29.000]  所以他們拿不到公民證
[00:08:29.000 --> 00:08:34.000]  他們不能去公開做生意賺大錢
[00:08:34.000 --> 00:08:40.000]  所以基本的信徒都是比較窮困的
[00:08:40.000 --> 00:08:43.000]  在道德方面更加差
[00:08:43.000 --> 00:08:46.000]  因為當時有些文獻裡說
[00:08:46.000 --> 00:08:50.000]  某某女子下嫁第十位丈夫
[00:08:50.000 --> 00:08:55.000]  某某女子在五年裡已經嫁了八個丈夫
[00:08:55.000 --> 00:08:58.000]  還有一個文獻記得很有趣
[00:08:58.000 --> 00:09:04.000]  某女子下嫁了她第二十三任的丈夫
[00:09:04.000 --> 00:09:11.000]  而她的丈夫成為了她丈夫第二十一任的太太
[00:09:11.000 --> 00:09:15.000]  總之那些婚姻亂了大陸
[00:09:15.000 --> 00:09:18.000]  無論希臘或羅馬都好
[00:09:18.000 --> 00:09:21.000]  同性戀是非常普遍
[00:09:21.000 --> 00:09:27.000]  他們覺得同性戀是一個正常的活動
[00:09:27.000 --> 00:09:31.000]  所以彼得就要提醒那些信徒
[00:09:31.000 --> 00:09:33.000]  你們要聖潔
[00:09:33.000 --> 00:09:36.000]  因為上帝是聖潔的
[00:09:36.000 --> 00:09:38.000]  甚麼叫聖潔?
[00:09:38.000 --> 00:09:40.000]  大家都很熟悉
[00:09:40.000 --> 00:09:43.000]  聖潔就是分別出來
[00:09:43.000 --> 00:09:48.000]  從那些不信耶穌的人分別出來
[00:09:48.000 --> 00:09:51.000]  在思想上
[00:09:51.000 --> 00:09:53.000]  在觀點角度裡
[00:09:53.000 --> 00:09:55.000]  在眼光
[00:09:55.000 --> 00:09:56.000]  在行事
[00:09:56.000 --> 00:09:59.000]  在一切品行裡
[00:09:59.000 --> 00:10:05.000]  都要跟不信耶穌的人有所分別
[00:10:05.000 --> 00:10:09.000]  當跟其他人不同的時候
[00:10:09.000 --> 00:10:12.000]  會有些壓力
[00:10:12.000 --> 00:10:14.000]  我們常常說
[00:10:14.000 --> 00:10:18.000]  當人人亂過馬路的時候
[00:10:18.000 --> 00:10:20.000]  你明明看著航空公車
[00:10:20.000 --> 00:10:23.000]  你堅持站著不過的時候
[00:10:23.000 --> 00:10:28.000]  你會發覺到人真的用一些奇異的眼光看著你
[00:10:28.000 --> 00:10:29.000]  還有
[00:10:29.000 --> 00:10:31.000]  你在這裡阻塞的時候
[00:10:31.000 --> 00:10:33.000]  人就會推你
[00:10:33.000 --> 00:10:36.000]  覺得你在阻塞地球轉
[00:10:36.000 --> 00:10:38.000]  是有壓力的
[00:10:38.000 --> 00:10:40.000]  這只是一點點
[00:10:40.000 --> 00:10:42.000]  但是當時那些信徒
[00:10:42.000 --> 00:10:45.000]  面對全社會的事情
[00:10:45.000 --> 00:10:47.000]  根本跟我們都不同
[00:10:47.000 --> 00:10:53.000]  所以想到當時他們承受的壓力是多麼大
[00:10:53.000 --> 00:10:55.000]  還有
[00:10:55.000 --> 00:10:59.000]  這個夢照的信徒
[00:10:59.000 --> 00:11:03.000]  他也要學甚麼呢?
[00:11:03.000 --> 00:11:06.000]  他說要學習忍耐
[00:11:06.000 --> 00:11:08.000]  學習受苦
[00:11:08.000 --> 00:11:11.000]  學習寬恕
[00:11:11.000 --> 00:11:16.000]  在第二章第20到21節他這樣說
[00:11:16.000 --> 00:11:20.000]  「如果你們因行善受苦而忍耐的
[00:11:20.000 --> 00:11:24.000]  這在上帝看來是可讚許的
[00:11:24.000 --> 00:11:29.000]  你們夢照完事為此」
[00:11:29.000 --> 00:11:31.000]  這個行善
[00:11:31.000 --> 00:11:35.000]  不是單單去做多點善事
[00:11:35.000 --> 00:11:38.000]  捐多點錢就行了
[00:11:38.000 --> 00:11:42.000]  這個行善是指到
[00:11:42.000 --> 00:11:48.000]  按著上帝的心意去做事情
[00:11:48.000 --> 00:11:52.000]  按著上帝眼中看為好的事去做
[00:11:52.000 --> 00:11:55.000]  在這個尼加書就告訴你
[00:11:55.000 --> 00:11:57.000]  要行公義
[00:11:57.000 --> 00:11:58.000]  好憐憫
[00:11:58.000 --> 00:12:00.000]  全謙卑的心
[00:12:00.000 --> 00:12:03.000]  與上帝同行
[00:12:03.000 --> 00:12:07.000]  在三章第8到第9節就說
[00:12:07.000 --> 00:12:09.000]  「總而言之
[00:12:09.000 --> 00:12:13.000]  你們都要同心彼此體恤
[00:12:13.000 --> 00:12:15.000]  相愛如弟兄
[00:12:15.000 --> 00:12:18.000]  全憐憫和謙卑的心
[00:12:18.000 --> 00:12:21.000]  不要以惡報惡
[00:12:21.000 --> 00:12:23.000]  以辱罵還辱罵
[00:12:23.000 --> 00:12:25.000]  都要祝福
[00:12:25.000 --> 00:12:29.000]  因為你們正是為此夢照的
[00:12:29.000 --> 00:12:32.000]  好使你們承受福氣」
[00:12:32.000 --> 00:12:35.000]  在這裡彼得就說
[00:12:35.000 --> 00:12:39.000]  說很多又要全憐憫的心
[00:12:39.000 --> 00:12:40.000]  又要體恤
[00:12:40.000 --> 00:12:42.000]  還要被人罵
[00:12:42.000 --> 00:12:44.000]  千萬不要罵人
[00:12:44.000 --> 00:12:46.000]  彼得就說
[00:12:46.000 --> 00:12:51.000]  你們要忍氣吞聲去做這個信徒
[00:12:51.000 --> 00:12:53.000]  因為他說
[00:12:53.000 --> 00:12:55.000]  上帝的旨意
[00:12:55.000 --> 00:12:58.000]  是要你們因行善
[00:12:58.000 --> 00:13:01.000]  這個行善是按著上帝的心意去行
[00:13:01.000 --> 00:13:03.000]  而受苦的
[00:13:03.000 --> 00:13:05.000]  你們夢照
[00:13:05.000 --> 00:13:08.000]  原是為此
[00:13:08.000 --> 00:13:10.000]  所以原來這個教徒被選上
[00:13:10.000 --> 00:13:12.000]  被上帝選上我們
[00:13:12.000 --> 00:13:14.000]  可以進入他的神家裡面
[00:13:14.000 --> 00:13:16.000]  就要不斷經歷
[00:13:16.000 --> 00:13:19.000]  一些可能我們不太喜歡的事情
[00:13:19.000 --> 00:13:23.000]  世人覺得我們怪怪的事情
[00:13:23.000 --> 00:13:26.000]  但這個卻是上帝的心意
[00:13:26.000 --> 00:13:30.000]  卻是上帝喜悅的
[00:13:30.000 --> 00:13:32.000]  我們看回
[00:13:32.000 --> 00:13:33.000]  剛才第一句就說
[00:13:33.000 --> 00:13:35.000]  「總而言之」
[00:13:35.000 --> 00:13:37.000]  什麼叫「總而言之」?
[00:13:37.000 --> 00:13:39.000]  就是他之前說了很多的東西
[00:13:39.000 --> 00:13:42.000]  現在做一個總結
[00:13:42.000 --> 00:13:44.000]  其實在第二章開始
[00:13:44.000 --> 00:13:46.000]  然後到第三章
[00:13:46.000 --> 00:13:49.000]  第七節之前的那些東西
[00:13:49.000 --> 00:13:51.000]  他就要下一個結論
[00:13:51.000 --> 00:13:53.000]  在第二章尾就說到
[00:13:53.000 --> 00:13:55.000]  做公民的要怎樣?
[00:13:55.000 --> 00:13:58.000]  要信服在上的掌權
[00:13:58.000 --> 00:13:59.000]  要尊敬君王
[00:13:59.000 --> 00:14:02.000]  做僕人要信服主人
[00:14:02.000 --> 00:14:05.000]  就算是那些很無理的人
[00:14:05.000 --> 00:14:07.000]  都要信服
[00:14:07.000 --> 00:14:09.000]  做夫婦的
[00:14:09.000 --> 00:14:12.000]  妻子要信服丈夫
[00:14:12.000 --> 00:14:15.000]  還要不要學外面的人
[00:14:15.000 --> 00:14:16.000]  這樣只是霸著
[00:14:16.000 --> 00:14:19.000]  又塗胭脂又穿漂亮衣服
[00:14:19.000 --> 00:14:20.000]  都重要的
[00:14:20.000 --> 00:14:23.000]  不過最重要的
[00:14:23.000 --> 00:14:28.000]  就是注重在裡面那份美德
[00:14:28.000 --> 00:14:30.000]  裡面的美德
[00:14:30.000 --> 00:14:34.000]  比外面的容貌更加的重要
[00:14:34.000 --> 00:14:37.000]  而信服的丈夫又怎樣呢?
[00:14:37.000 --> 00:14:42.000]  要尊重、要保護、要體貼妻子
[00:14:42.000 --> 00:14:45.000]  因為當時那些男人
[00:14:45.000 --> 00:14:47.000]  真的是大男人
[00:14:47.000 --> 00:14:49.000]  他們真的當女人
[00:14:49.000 --> 00:14:52.000]  只是一種物品、一種財產
[00:14:52.000 --> 00:14:54.000]  可以隨便轉戶
[00:14:54.000 --> 00:14:59.000]  可以隨便的去管轄
[00:14:59.000 --> 00:15:00.000]  但美德說
[00:15:00.000 --> 00:15:03.000]  當我們作為一個信服的丈夫的時候
[00:15:03.000 --> 00:15:10.000]  就要尊重、要保護、要體恤妻子
[00:15:10.000 --> 00:15:12.000]  不過其實我覺得
[00:15:12.000 --> 00:15:15.000]  是否信服都好
[00:15:15.000 --> 00:15:19.000]  每一個人都需要這樣做
[00:15:19.000 --> 00:15:21.000]  因為有這樣做的時候
[00:15:21.000 --> 00:15:26.000]  那個關係才會有和諧
[00:15:26.000 --> 00:15:32.000]  不過美德就特別拿出來提醒一班信徒
[00:15:32.000 --> 00:15:35.000]  作為教徒
[00:15:35.000 --> 00:15:39.000]  要剛才那些表現
[00:15:39.000 --> 00:15:41.000]  要彼此的體恤
[00:15:41.000 --> 00:15:44.000]  要存一個憐憫的心
[00:15:44.000 --> 00:15:47.000]  知道每一個人都會有軟弱
[00:15:47.000 --> 00:15:49.000]  所以當有軟弱的時候
[00:15:49.000 --> 00:15:53.000]  我怎樣去幫助他
[00:15:53.000 --> 00:15:56.000]  在這班信徒裏
[00:15:56.000 --> 00:16:00.000]  大家要相愛如同弟兄
[00:16:00.000 --> 00:16:01.000]  因為在玉靈裏
[00:16:01.000 --> 00:16:03.000]  我們是一個大家庭
[00:16:03.000 --> 00:16:06.000]  所以有時候當別人做了一些事
[00:16:06.000 --> 00:16:08.000]  我們就說謝謝
[00:16:08.000 --> 00:16:10.000]  我都會回應一句
[00:16:10.000 --> 00:16:14.000]  我們是一家人
[00:16:14.000 --> 00:16:19.000]  不要以惡報惡
[00:16:19.000 --> 00:16:22.000]  以辱罵還辱罵
[00:16:22.000 --> 00:16:25.000]  都要祝福
[00:16:25.000 --> 00:16:27.000]  人的本性是怎樣
[00:16:27.000 --> 00:16:31.000]  有仇不報非君子
[00:16:31.000 --> 00:16:33.000]  你罵我
[00:16:33.000 --> 00:16:36.000]  不罵你我就不姓陳
[00:16:36.000 --> 00:16:41.000]  但是耶穌和彼得都說
[00:16:41.000 --> 00:16:44.000]  不可以以惡報惡
[00:16:44.000 --> 00:16:47.000]  不可以以辱罵還辱罵
[00:16:47.000 --> 00:16:50.000]  都要祝福
[00:16:50.000 --> 00:16:52.000]  耶穌自己給我們一個榜樣
[00:16:52.000 --> 00:16:55.000]  祂被罵不還口
[00:16:55.000 --> 00:16:59.000]  受害不說威脅客的話
[00:16:59.000 --> 00:17:01.000]  在十字架上
[00:17:01.000 --> 00:17:07.000]  祂更加圍到兩邊的死囚
[00:17:07.000 --> 00:17:10.000]  願意悔改的死囚
[00:17:10.000 --> 00:17:15.000]  來求一個寬恕的禱告
[00:17:15.000 --> 00:17:19.000]  所以對這個敵人
[00:17:19.000 --> 00:17:23.000]  我們要去祝福
[00:17:23.000 --> 00:17:25.000]  在南非裏面
[00:17:25.000 --> 00:17:29.000]  有兩個彼此為敵的大男人
[00:17:29.000 --> 00:17:32.000]  時時都想辦法
[00:17:32.000 --> 00:17:34.000]  怎樣來做一些事
[00:17:34.000 --> 00:17:37.000]  傷害對方
[00:17:37.000 --> 00:17:38.000]  有一天
[00:17:38.000 --> 00:17:44.000]  A女兒去了樹林玩耍
[00:17:44.000 --> 00:17:50.000]  B死對頭見到機會來了
[00:17:50.000 --> 00:17:53.000]  於是他就走進樹林
[00:17:53.000 --> 00:17:56.000]  捉了這個女孩
[00:17:56.000 --> 00:18:00.000]  用刀斬了她兩隻手
[00:18:00.000 --> 00:18:02.000]  很殘忍
[00:18:02.000 --> 00:18:06.000]  然後帶回家
[00:18:06.000 --> 00:18:10.000]  A女兒不想再鬥下去
[00:18:10.000 --> 00:18:14.000]  因為不知道還有甚麼更殘忍的事情發生
[00:18:14.000 --> 00:18:19.000]  於是她就搬到另外一些地方
[00:18:19.000 --> 00:18:21.000]  過了十多年之後
[00:18:21.000 --> 00:18:25.000]  這個女孩雖然失去了兩隻手
[00:18:25.000 --> 00:18:27.000]  但她都長大了
[00:18:27.000 --> 00:18:28.000]  有一天
[00:18:28.000 --> 00:18:31.000]  她看到在門口外邊
[00:18:31.000 --> 00:18:36.000]  有一個滿頭白髮的老人在那裏
[00:18:36.000 --> 00:18:38.000]  在那裏剋食
[00:18:38.000 --> 00:18:41.000]  這個女孩一看
[00:18:41.000 --> 00:18:43.000]  就認得這個人
[00:18:43.000 --> 00:18:48.000]  是當日斬了她手的那個人
[00:18:48.000 --> 00:18:52.000]  於是她就走進廚房
[00:18:52.000 --> 00:18:54.000]  不是拿刀
[00:18:54.000 --> 00:18:56.000]  就叫她的傭人
[00:18:56.000 --> 00:19:03.000]  拿出廚房裏面最好的食物給這個黑衣
[00:19:03.000 --> 00:19:06.000]  然後她就坐在桌上
[00:19:06.000 --> 00:19:09.000]  看著這個黑衣吃飯
[00:19:09.000 --> 00:19:11.000]  看著她吃
[00:19:11.000 --> 00:19:13.000]  到她吃完之後
[00:19:13.000 --> 00:19:15.000]  她就把衣袖拉高
[00:19:15.000 --> 00:19:17.000]  不是準備打人
[00:19:17.000 --> 00:19:18.000]  而是讓她看看
[00:19:18.000 --> 00:19:24.000]  她失去了手掌和手臂
[00:19:24.000 --> 00:19:28.000]  然後這個黑衣
[00:19:28.000 --> 00:19:33.000]  一看就知道發生了甚麼事
[00:19:33.000 --> 00:19:36.000]  這個就是十多年前
[00:19:36.000 --> 00:19:38.000]  曾經傷害過的女孩
[00:19:38.000 --> 00:19:40.000]  她就想死了
[00:19:40.000 --> 00:19:41.000]  然後呢
[00:19:41.000 --> 00:19:44.000]  這個女孩就說
[00:19:44.000 --> 00:19:52.000]  今天是我對你最好的報仇
[00:19:52.000 --> 00:19:57.000]  這個老人家很內疚
[00:19:57.000 --> 00:20:00.000]  彼得和耶穌的教誨
[00:20:00.000 --> 00:20:02.000]  不與惡報惡
[00:20:02.000 --> 00:20:05.000]  以辱罵還要辱罵
[00:20:05.000 --> 00:20:07.000]  倒要祝福
[00:20:07.000 --> 00:20:10.000]  你真的要進廚房拿刀來斬她
[00:20:10.000 --> 00:20:12.000]  是沒有用的
[00:20:12.000 --> 00:20:16.000]  但他卻好好地對她
[00:20:16.000 --> 00:20:21.000]  這個令到她心裏面很大很大的內疚
[00:20:21.000 --> 00:20:27.000]  我相信她一生都不容易過她的生命
[00:20:27.000 --> 00:20:31.000]  所以要善待我們一些不喜歡的人
[00:20:31.000 --> 00:20:35.000]  善待一些特別我們的仇人
[00:20:35.000 --> 00:20:38.000]  還要加上祝福
[00:20:38.000 --> 00:20:41.000]  不過這個難度非常非常的高
[00:20:41.000 --> 00:20:43.000]  但聖經告訴你
[00:20:43.000 --> 00:20:47.000]  這個是上帝所喜悅的詩情
[00:20:47.000 --> 00:20:51.000]  你們正是為此夢照
[00:20:51.000 --> 00:20:54.000]  好使你們承受福賢
[00:20:54.000 --> 00:20:58.000]  然後在第五章裏面又說到
[00:20:58.000 --> 00:21:04.000]  哪似一切恩典的上帝
[00:21:04.000 --> 00:21:07.000]  曾在基督裏照料你們
[00:21:07.000 --> 00:21:11.000]  得享祂永遠的榮耀
[00:21:11.000 --> 00:21:14.000]  即是說原來地上高
[00:21:14.000 --> 00:21:18.000]  我們來學習耶穌那份寬恕
[00:21:18.000 --> 00:21:23.000]  學習一些事我們要來忍讓的時候
[00:21:23.000 --> 00:21:26.000]  上帝就要揀選我們這班信徒
[00:21:26.000 --> 00:21:29.000]  直接這樣做來榮耀他們的時候
[00:21:29.000 --> 00:21:31.000]  上帝喜悅
[00:21:31.000 --> 00:21:34.000]  並且應許將來在天上高
[00:21:34.000 --> 00:21:36.000]  會有這個屬天的福氣
[00:21:36.000 --> 00:21:42.000]  在天上高會和他一起得享榮耀
[00:21:42.000 --> 00:21:45.000]  在1950年的時候
[00:21:45.000 --> 00:21:50.000]  朝鮮發生了戰爭
[00:21:50.000 --> 00:21:53.000]  當時有一個少年人
[00:21:53.000 --> 00:21:55.000]  他只是十五歲
[00:21:55.000 --> 00:21:59.000]  在南韓讀中三
[00:21:59.000 --> 00:22:01.000]  當時戰爭爆發的時候
[00:22:01.000 --> 00:22:04.000]  除了搬兵兵之外
[00:22:04.000 --> 00:22:09.000]  還呼籲一些志願軍來參戰
[00:22:09.000 --> 00:22:13.000]  當時這個少年人
[00:22:13.000 --> 00:22:18.000]  表示他願意從軍
[00:22:18.000 --> 00:22:20.000]  但他只有十五歲
[00:22:20.000 --> 00:22:22.000]  於是被拒絕
[00:22:22.000 --> 00:22:24.000]  他一聲不出
[00:22:24.000 --> 00:22:26.000]  在地上撿起一塊玻璃
[00:22:26.000 --> 00:22:28.000]  在食紙上刮一刮
[00:22:28.000 --> 00:22:32.000]  寫了一封血書
[00:22:32.000 --> 00:22:34.000]  他說雖然他年紀小
[00:22:34.000 --> 00:22:40.000]  但他仍然很願意參加軍隊
[00:22:40.000 --> 00:22:43.000]  他要從軍報國
[00:22:43.000 --> 00:22:46.000]  於是就准他
[00:22:46.000 --> 00:22:48.000]  在那場戰爭中
[00:22:48.000 --> 00:22:53.000]  他成為了年紀最輕的軍人
[00:22:53.000 --> 00:22:59.000]  朝鮮戰爭經歷了三年
[00:22:59.000 --> 00:23:05.000]  原先有八百多人做志願軍
[00:23:05.000 --> 00:23:07.000]  但三年後
[00:23:07.000 --> 00:23:11.000]  只剩下十七人
[00:23:11.000 --> 00:23:15.000]  其中一位就是這位少年人
[00:23:15.000 --> 00:23:17.000]  在戰爭期間
[00:23:17.000 --> 00:23:19.000]  在機緣巧合之下
[00:23:19.000 --> 00:23:22.000]  他撿起了本聖經
[00:23:22.000 --> 00:23:24.000]  不知他如何撿到
[00:23:24.000 --> 00:23:28.000]  讀到有關耶穌的事情
[00:23:28.000 --> 00:23:30.000]  他就決定
[00:23:30.000 --> 00:23:32.000]  不知那場戰爭打了多久
[00:23:32.000 --> 00:23:34.000]  總之戰爭之後
[00:23:34.000 --> 00:23:38.000]  他覺得戰爭太殘忍
[00:23:38.000 --> 00:23:42.000]  他一定要努力幫助南韓
[00:23:42.000 --> 00:23:44.000]  幫助北韓
[00:23:44.000 --> 00:23:46.000]  幫助中國人民
[00:23:46.000 --> 00:23:50.000]  來有更好的生活
[00:23:50.000 --> 00:23:52.000]  戰爭結束後
[00:23:52.000 --> 00:23:57.000]  他真的到歐洲美國讀書
[00:23:57.000 --> 00:23:59.000]  來做生意
[00:23:59.000 --> 00:24:05.000]  並且建立一些學校
[00:24:05.000 --> 00:24:08.000]  到了90年初
[00:24:08.000 --> 00:24:12.000]  北韓因為旱災
[00:24:12.000 --> 00:24:14.000]  所以大饑荒
[00:24:14.000 --> 00:24:16.000]  很多人在裡面餓死
