
[00:00:00.000 --> 00:00:02.000]  好 各位姐妹們早安
[00:01:32.000 --> 00:01:36.000]  農作為一個中國傳統裏面的神獸
[00:01:36.000 --> 00:01:38.000]  是君王的象徵
[00:01:38.000 --> 00:01:41.000]  都是代表著皇帝的力量和威嚴
[00:01:41.000 --> 00:01:42.000]  如果可以的話
[00:01:42.000 --> 00:01:45.000]  我們以前香港每逢農年的時候
[00:01:45.000 --> 00:01:47.000]  都特別多小朋友出世
[00:01:47.000 --> 00:01:49.000]  醫院特別多BB出世
[00:01:49.000 --> 00:01:52.000]  都追著要生小龍女 小龍仔
[00:01:52.000 --> 00:01:55.000]  所以都特別喜歡自己的小朋友
[00:01:55.000 --> 00:01:57.000]  在農年出世
[00:01:57.000 --> 00:02:00.000]  中國人認定自己是農的傳人
[00:02:00.000 --> 00:02:04.000]  所以我們香港以前都會被稱之為
[00:02:04.000 --> 00:02:07.000]  亞洲四小龍之類
[00:02:07.000 --> 00:02:10.000]  當然農的理解
[00:02:10.000 --> 00:02:12.000]  近來新聞所說
[00:02:12.000 --> 00:02:15.000]  和西方的文化很不同
[00:02:15.000 --> 00:02:17.000]  所以近來都開始嘗試
[00:02:17.000 --> 00:02:20.000]  不要叫龍 叫龍
[00:02:20.000 --> 00:02:22.000]  我就不說了
[00:02:22.000 --> 00:02:25.000]  因為會說不出龍這個動物
[00:02:25.000 --> 00:02:28.000]  因為龍在西方人裏面
[00:02:28.000 --> 00:02:31.000]  是代表著一個凶猛 邪惡的動物
[00:02:31.000 --> 00:02:33.000]  這個是在遠古的歐洲裏面
[00:02:33.000 --> 00:02:35.000]  已經是這樣的傳統
[00:02:35.000 --> 00:02:39.000]  龍常被描繪為一個很大型
[00:02:39.000 --> 00:02:41.000]  有翅膀的蛇
[00:02:41.000 --> 00:02:45.000]  鱗片是閃爍著很多寶石的光彩
[00:02:45.000 --> 00:02:48.000]  吐出來的都是猛烈的火焰
[00:02:48.000 --> 00:02:52.000]  很大的破壞力和傷害力
[00:02:52.000 --> 00:02:54.000]  特別在中世紀裏面
[00:02:54.000 --> 00:02:56.000]  隨著基督教的傳播
[00:02:56.000 --> 00:02:59.000]  龍開始被視為一個邪惡的化身
[00:02:59.000 --> 00:03:01.000]  星裏面的巨龍
[00:03:01.000 --> 00:03:05.000]  他們都純粹被認為是一個殺蛋的化身
[00:03:05.000 --> 00:03:08.000]  無論在啟示錄十十二章
[00:03:08.000 --> 00:03:10.000]  或者在不同的星裏面
[00:03:10.000 --> 00:03:12.000]  都是一個負面的代表
[00:03:12.000 --> 00:03:14.000]  所以很多時候就發覺
[00:03:14.000 --> 00:03:17.000]  開始有勇者救惡龍
[00:03:17.000 --> 00:03:20.000]  通常是一個勇士為了救公主
[00:03:20.000 --> 00:03:24.000]  成為了敵人 惡龍的對象
[00:03:24.000 --> 00:03:26.000]  所以你發覺後來
[00:03:26.000 --> 00:03:28.000]  有很多不同的理解
[00:03:28.000 --> 00:03:30.000]  西方裏面的龍都開始比較正面
[00:03:30.000 --> 00:03:32.000]  例如哈利波特
[00:03:32.000 --> 00:03:34.000]  是比較有智慧
[00:03:34.000 --> 00:03:37.000]  守護著一些寶物的形象
[00:03:37.000 --> 00:03:40.000]  甚至英國龍都成為了皇室的象徵
[00:03:40.000 --> 00:03:44.000]  成為了一個皇權和力量的記號
[00:03:44.000 --> 00:03:47.000]  所以發覺一大堆
[00:03:47.000 --> 00:03:49.000]  我們對於龍的歷史
[00:03:49.000 --> 00:03:51.000]  都是大家不陌生的
[00:03:51.000 --> 00:03:53.000]  說這麼久其實大家都知道
[00:03:53.000 --> 00:03:56.000]  其實龍是不存在的
[00:03:56.000 --> 00:04:00.000]  大家知道龍不是一個真實存在的動物
[00:04:00.000 --> 00:04:02.000]  是我們想像出來的
[00:04:02.000 --> 00:04:06.000]  不是上帝所創造出來的
[00:04:06.000 --> 00:04:08.000]  恐龍其實就不是龍
[00:04:08.000 --> 00:04:10.000]  雖然一個叫Dinosaur
[00:04:10.000 --> 00:04:12.000]  一個叫Dragon
[00:04:12.000 --> 00:04:14.000]  其實兩個完全不同的生物
[00:04:14.000 --> 00:04:18.000]  所以我們一直都是用一個
[00:04:18.000 --> 00:04:20.000]  一個是想像的
[00:04:20.000 --> 00:04:23.000]  一個是我們想像出來的動物
[00:04:23.000 --> 00:04:27.000]  作為我們一年的動物
[00:04:27.000 --> 00:04:29.000]  不過其實大家都不陌生
[00:04:29.000 --> 00:04:31.000]  對於一些不存在的動物
[00:04:31.000 --> 00:04:33.000]  其實大家都是很熟悉的
[00:04:33.000 --> 00:04:36.000]  無論是Pokemon 還是Doraemon
[00:04:36.000 --> 00:04:38.000]  還是Scarab 還是Godzilla
[00:04:38.000 --> 00:04:39.000]  Hello Kitty
[00:04:39.000 --> 00:04:41.000]  其實這些都不是神所創造出來的
[00:04:41.000 --> 00:04:43.000]  不過我們又有很多很多
[00:04:43.000 --> 00:04:46.000]  這些產品在我們的世界裏面
[00:04:46.000 --> 00:04:48.000]  大家想一下床頭裏面
[00:04:48.000 --> 00:04:49.000]  很多公仔
[00:04:49.000 --> 00:04:50.000]  全部都不是真的
[00:04:50.000 --> 00:04:53.000]  全部都是一些人想像出來的動物
[00:04:53.000 --> 00:04:56.000]  所以我們都習慣了
[00:04:56.000 --> 00:05:00.000]  活在一個不存在的生物裏面的世界
[00:05:00.000 --> 00:05:03.000]  一隻無口的Hello Kitty
[00:05:03.000 --> 00:05:05.000]  一隻會發電的比卡超
[00:05:05.000 --> 00:05:07.000]  一條沒有存在的龍
[00:05:07.000 --> 00:05:09.000]  都是我們在歷史上
[00:05:09.000 --> 00:05:11.000]  都已經很知道
[00:05:11.000 --> 00:05:13.000]  習慣它的存在
[00:05:13.000 --> 00:05:15.000]  所以發現從小到大
[00:05:15.000 --> 00:05:18.000]  你對龍都不陌生
[00:05:18.000 --> 00:05:20.000]  你知道雖然它不存在
[00:05:20.000 --> 00:05:22.000]  但是你對它非常熟悉
[00:05:22.000 --> 00:05:23.000]  甚至乎有感覺
[00:05:23.000 --> 00:05:26.000]  那裏面是很愛好
[00:05:26.000 --> 00:05:30.000]  甚至乎我們世上有成千上萬的事情
[00:05:30.000 --> 00:05:33.000]  和人都和龍是一種關係
[00:05:33.000 --> 00:05:38.000]  龍蝦 龍眼 龍井 龍貓 龍躉 龍豬 龍五
[00:05:38.000 --> 00:05:43.000]  龍舟 龍頭棍 龍鬚膛 龍虎門 龍捲風 龍鳳胎 龍應台
[00:05:43.000 --> 00:05:48.000]  龍金威 李小龍 小火龍 泡泡龍 法骨龍 九龍 成龍
[00:05:48.000 --> 00:05:50.000]  全部都是和龍有關係
[00:05:50.000 --> 00:05:54.000]  再不計算整個龍在江湖 龍在邊緣 龍騰四海
[00:05:54.000 --> 00:05:58.000]  還有陀鶴威龍 古惑仔之猛龍過江 古惑仔之駁龍爭虎鬥
[00:05:58.000 --> 00:06:01.000]  很多這些和龍有關係的東西
[00:06:01.000 --> 00:06:04.000]  其實一直都存在
[00:06:04.000 --> 00:06:08.000]  但會是連上一個不存在的動物
[00:06:08.000 --> 00:06:12.000]  所以驅龍年竟然是一個不存在的生物
[00:06:12.000 --> 00:06:14.000]  竟然能夠成為我們中國人的一年
[00:06:14.000 --> 00:06:16.000]  是一件很匪夷所思的事情
[00:06:16.000 --> 00:06:21.000]  說了這麼久 今年想說些什麼呢
[00:06:21.000 --> 00:06:23.000]  發覺既然是這樣
[00:06:23.000 --> 00:06:27.000]  要選一篇有關龍做主題的聖經
[00:06:27.000 --> 00:06:29.000]  其實就不容易
[00:06:29.000 --> 00:06:32.000]  一來就不多 二來就不太合適
[00:06:32.000 --> 00:06:35.000]  如果這樣找一個龍字的話
[00:06:35.000 --> 00:06:39.000]  最多出現的就是阿沙龍和沙龍這兩個人名
[00:06:39.000 --> 00:06:43.000]  沙龍是代表Shalom的意思
[00:06:43.000 --> 00:06:46.000]  一個普遍猶太人的人名
[00:06:46.000 --> 00:06:49.000]  阿沙龍就是大衛的兒子
[00:06:49.000 --> 00:06:53.000]  最多的就是剛才說的
[00:06:53.000 --> 00:06:55.000]  啟示錄第十二章經文
[00:06:55.000 --> 00:06:58.000]  在預言裡面所說將來的撒旦
[00:06:58.000 --> 00:07:02.000]  作為一個惡龍來象徵住
[00:07:02.000 --> 00:07:09.000]  不過既然龍既存在又不存在
[00:07:09.000 --> 00:07:11.000]  感覺上又好像沒有的生物
[00:07:11.000 --> 00:07:13.000]  我就選了一段很特別的經文
[00:07:13.000 --> 00:07:16.000]  一個叫做隱藏經文
[00:07:16.000 --> 00:07:21.000]  如果你看大約書十十四章的話
[00:07:21.000 --> 00:07:23.000]  是有龍的存在
[00:07:23.000 --> 00:07:25.000]  大約書十四章
[00:07:25.000 --> 00:07:28.000]  你會發覺你找不到十四章
[00:07:28.000 --> 00:07:30.000]  起碼這本聖經沒有的
[00:07:30.000 --> 00:07:34.000]  因為這十四章是一個隱藏經文
[00:07:34.000 --> 00:07:38.000]  一個在新教的聖經是沒有的
[00:07:38.000 --> 00:07:40.000]  基督教的聖經是沒有經文的
[00:07:40.000 --> 00:07:43.000]  不過如果找回天主教聖經的話
[00:07:43.000 --> 00:07:44.000]  是有的
[00:07:44.000 --> 00:07:47.000]  這段是稱之為次經經文
[00:07:47.000 --> 00:07:50.000]  即是說僅僅在天主教的傳統裡面
[00:07:50.000 --> 00:07:54.000]  作為一個次經一個符碌的存在
[00:07:54.000 --> 00:07:56.000]  它不在一個正典裡面
[00:07:56.000 --> 00:08:00.000]  它屬於一個附加的經文
[00:08:00.000 --> 00:08:04.000]  說回正經就好像今天大家看電影的彩蛋一樣
[00:08:04.000 --> 00:08:07.000]  並不在一個正史裡面
[00:08:07.000 --> 00:08:10.000]  這個當作一個平行宇宙裡面的彈射理
[00:08:10.000 --> 00:08:12.000]  一個是一個What if
[00:08:12.000 --> 00:08:14.000]  是一個另一個時空裡面彈射出現的經文
[00:08:14.000 --> 00:08:18.000]  同一個故事說的是一個不同的版本
[00:08:18.000 --> 00:08:20.000]  或者不同的原因
[00:08:20.000 --> 00:08:24.000]  同樣都是在說為什麼戴尼會被人捉到獅子坑
[00:08:24.000 --> 00:08:27.000]  但卻是出於不同的原因
[00:08:27.000 --> 00:08:29.000]  事實上這兩件經文
[00:08:29.000 --> 00:08:33.000]  十三章的經文是叫做次經
[00:08:33.000 --> 00:08:35.000]  它是由希臘文所寫成的
[00:08:35.000 --> 00:08:36.000]  不是希伯來文
[00:08:36.000 --> 00:08:40.000]  一個是後來有人用希臘文的版本
[00:08:40.000 --> 00:08:43.000]  一個是次經版本
[00:08:43.000 --> 00:08:47.000]  所以發現這些經文其實正正就是一個
[00:08:47.000 --> 00:08:50.000]  是一個人後來附加上去
[00:08:50.000 --> 00:08:53.000]  另一個What if的故事
[00:08:53.000 --> 00:08:58.000]  第一個故事稱之為Belle and the Dragon
[00:08:58.000 --> 00:09:00.000]  就叫做貝爾與龍的故事
[00:09:00.000 --> 00:09:03.000]  所以今天我們簡單來說
[00:09:03.000 --> 00:09:04.000]  我們會說故事
[00:09:04.000 --> 00:09:05.000]  大概就會說一下
[00:09:05.000 --> 00:09:09.000]  究竟這個隱藏經文裡面發生什麼事
[00:09:09.000 --> 00:09:12.000]  大概有兩個故事是講出來的
[00:09:12.000 --> 00:09:14.000]  一個叫做但爾尼金田一
[00:09:14.000 --> 00:09:16.000]  一個是偵探故事
[00:09:16.000 --> 00:09:19.000]  第二個就是一個叫做但爾尼屠龍記
[00:09:19.000 --> 00:09:22.000]  就是有關但爾尼屠龍的故事
[00:09:22.000 --> 00:09:28.000]  那我就說回這個故事
[00:09:28.000 --> 00:09:30.000]  在很久以前的波斯
[00:09:30.000 --> 00:09:33.000]  有一個叫做居魯士的國王
[00:09:33.000 --> 00:09:34.000]  居魯士在位的時候
[00:09:34.000 --> 00:09:36.000]  身邊有一個人叫做但爾尼
[00:09:36.000 --> 00:09:39.000]  他在王裡面是一個非常高的地位
[00:09:39.000 --> 00:09:41.000]  在居魯士在位的時候
[00:09:41.000 --> 00:09:43.000]  身邊有一個但爾尼
[00:09:43.000 --> 00:09:48.000]  他很得居魯士王的敬愛和信任
[00:09:48.000 --> 00:09:52.000]  同時間巴比倫人就有一個敬拜對象
[00:09:52.000 --> 00:09:53.000]  叫做貝爾
[00:09:53.000 --> 00:09:55.000]  貝爾是一個偶像
[00:09:55.000 --> 00:09:57.000]  每天都吃很多東西
[00:09:57.000 --> 00:09:59.000]  吃十二代的麵粉
[00:09:59.000 --> 00:10:01.000]  吃十隻羊和六桶酒
[00:10:01.000 --> 00:10:04.000]  那個王都很敬拜貝爾的偶像
[00:10:04.000 --> 00:10:07.000]  每天都去寺廟來敬拜他
[00:10:07.000 --> 00:10:09.000]  但爾尼並沒有這樣做
[00:10:09.000 --> 00:10:12.000]  他只是敬拜自己的耶和華上帝
[00:10:12.000 --> 00:10:13.000]  不是貝爾
[00:10:13.000 --> 00:10:14.000]  那個王就問他
[00:10:14.000 --> 00:10:16.000]  為什麼你不拜貝爾
[00:10:16.000 --> 00:10:17.000]  但爾尼就說
[00:10:17.000 --> 00:10:20.000]  我不敬拜人所做的偶像
[00:10:20.000 --> 00:10:22.000]  他是沒有生命的
[00:10:22.000 --> 00:10:25.000]  不會走的
[00:10:25.000 --> 00:10:27.000]  我只敬拜創天造地
[00:10:27.000 --> 00:10:29.000]  永活的耶和華上帝
[00:10:29.000 --> 00:10:31.000]  那個王就問
[00:10:31.000 --> 00:10:33.000]  你不覺得貝爾有生命嗎
[00:10:33.000 --> 00:10:36.000]  你不見得貝爾都吃很多東西和喝很多酒嗎
[00:10:36.000 --> 00:10:37.000]  但爾尼就笑著說
[00:10:37.000 --> 00:10:41.000]  大王 貝爾是一個由泥造成的偶像
[00:10:41.000 --> 00:10:43.000]  他怎會懂得吃東西和喝酒呢
[00:10:43.000 --> 00:10:45.000]  那個王就很生氣
[00:10:45.000 --> 00:10:48.000]  就立即叫那些祭司來見他
[00:10:48.000 --> 00:10:49.000]  就問那些祭司
[00:10:49.000 --> 00:10:52.000]  究竟貝爾懂不懂得吃東西
[00:10:52.000 --> 00:10:53.000]  祭司就說
[00:10:53.000 --> 00:10:56.000]  雖然貝爾吃東西是吃很多東西的
[00:10:56.000 --> 00:10:59.000]  大王 但爾尼忽然就想誣告我們
[00:10:59.000 --> 00:11:01.000]  我們就把食物放在寺廟裡
[00:11:01.000 --> 00:11:03.000]  就關上門
[00:11:03.000 --> 00:11:05.000]  你看看第二天食物會不會吃光
[00:11:05.000 --> 00:11:07.000]  吃光的話 大尼就說謊
[00:11:07.000 --> 00:11:09.000]  他就要去處死
[00:11:09.000 --> 00:11:11.000]  於是他就這樣做
[00:11:11.000 --> 00:11:13.000]  就把食物放在寺廟裡
[00:11:13.000 --> 00:11:15.000]  就鎖上門
[00:11:15.000 --> 00:11:16.000]  第二天清晨的時候
[00:11:16.000 --> 00:11:17.000]  一打開門
[00:11:17.000 --> 00:11:19.000]  那個王就回來寺廟裡
[00:11:19.000 --> 00:11:22.000]  就發覺那些食物竟然是吃光了
[00:11:22.000 --> 00:11:24.000]  貝爾是真神
[00:11:24.000 --> 00:11:25.000]  他吃光了東西
[00:11:25.000 --> 00:11:27.000]  比我女兒還乖
[00:11:27.000 --> 00:11:30.000]  突然間 但爾尼就站到最高就說
[00:11:30.000 --> 00:11:32.000]  一切的謎底已經解開了
[00:11:32.000 --> 00:11:34.000]  我奉我耶和華上帝之名
[00:11:34.000 --> 00:11:36.000]  解開這個真相
[00:11:36.000 --> 00:11:38.000]  真相只有一局
[00:11:38.000 --> 00:11:39.000]  大王就看看
[00:11:39.000 --> 00:11:41.000]  地上就看到有些腳印
[00:11:41.000 --> 00:11:45.000]  昨天我故意把廟裡的糞便都撒在地上
[00:11:45.000 --> 00:11:48.000]  我們就沿著腳印去看看
[00:11:48.000 --> 00:11:50.000]  就發現有個暗門在那裡
[00:11:50.000 --> 00:11:52.000]  你看看這裡的廟裡
[00:11:52.000 --> 00:11:55.000]  這個暗門是通往一個暗道裡的
[00:11:55.000 --> 00:11:57.000]  這麼多年來
[00:11:57.000 --> 00:11:59.000]  一家七十人
[00:11:59.000 --> 00:12:03.000]  其實是吃光了你所有的寺廟裡的食物
[00:12:03.000 --> 00:12:06.000]  其實吃光了的不是貝爾
[00:12:06.000 --> 00:12:09.000]  而是這班祭司和他的妻子和子女
[00:12:09.000 --> 00:12:11.000]  貝爾是假的神
[00:12:11.000 --> 00:12:13.000]  沒有生命和能力吃東西
[00:12:13.000 --> 00:12:15.000]  吃的就是這班人
[00:12:15.000 --> 00:12:17.000]  於是高王就覺得自己受騙
[00:12:17.000 --> 00:12:18.000]  然後就很生氣
[00:12:18.000 --> 00:12:20.000]  就殺了所有的祭司
[00:12:20.000 --> 00:12:22.000]  這個就是第一故事
[00:12:22.000 --> 00:12:26.000]  叫做貝爾與貝爾的故事
[00:12:26.000 --> 00:12:28.000]  第二個就是關於龍的故事
[00:12:28.000 --> 00:12:31.000]  叫做但爾尼屠龍記
[00:12:31.000 --> 00:12:36.000]  很久以前巴比倫王的城市裡住了一隻巨龍
[00:12:36.000 --> 00:12:38.000]  一隻很大的巨龍
[00:12:38.000 --> 00:12:41.000]  巴比倫人就把這隻巨龍視為神明
[00:12:41.000 --> 00:12:43.000]  視為一個有生命的上帝
[00:12:43.000 --> 00:12:44.000]  這個就不是沒有生命
[00:12:44.000 --> 00:12:45.000]  因為是有生命的神
[00:12:45.000 --> 00:12:48.000]  高王就命令大尉尼快點去敬拜他
[00:12:48.000 --> 00:12:51.000]  因為這條是一個非常之威嚴
[00:12:51.000 --> 00:12:53.000]  值得我們敬拜的龍
[00:12:53.000 --> 00:12:57.000]  大尉尼就說我只是敬拜我的上帝
[00:12:57.000 --> 00:13:00.000]  因為苗華是永活的神
[00:13:00.000 --> 00:13:02.000]  其他都是假神
[00:13:02.000 --> 00:13:04.000]  有一天會死的
[00:13:04.000 --> 00:13:08.000]  大尉尼就說這麼大條龍這麼容易死
[00:13:08.000 --> 00:13:10.000]  大尉尼就說
[00:13:10.000 --> 00:13:14.000]  大尉尼甚至可以不用刀不用劍
[00:13:14.000 --> 00:13:16.000]  都能夠殺死這條龍
[00:13:16.000 --> 00:13:18.000]  於是大尉尼就答應了他的要求
[00:13:18.000 --> 00:13:21.000]  就讓他這樣教了龍
[00:13:21.000 --> 00:13:25.000]  於是大尉尼就用了一些瀝青
[00:13:25.000 --> 00:13:27.000]  油和頭髮
[00:13:27.000 --> 00:13:30.000]  混合成一顆丸子
[00:13:30.000 --> 00:13:32.000]  我們香港吃的頭髮奶茶那些
[00:13:32.000 --> 00:13:35.000]  變成一顆很大的丸子
[00:13:35.000 --> 00:13:37.000]  餵給巨龍吃
[00:13:37.000 --> 00:13:38.000]  巨龍一吃
[00:13:38.000 --> 00:13:41.000]  胃就馬上爆裂
[00:13:41.000 --> 00:13:43.000]  馬上就死了
[00:13:43.000 --> 00:13:45.000]  大尉尼就說
[00:13:45.000 --> 00:13:47.000]  你看看這條龍已經死了
[00:13:47.000 --> 00:13:50.000]  你為什麼要敬拜耶和華上帝
[00:13:50.000 --> 00:13:55.000]  當巴布倫人聽見這個事情之後
[00:13:55.000 --> 00:13:56.000]  就大為憤怒
[00:13:56.000 --> 00:14:01.000]  就說這個大尉尼既推翻我們的偶像貝爾
[00:14:01.000 --> 00:14:03.000]  又殺了這條龍
[00:14:03.000 --> 00:14:05.000]  我們要把他抓去獅子坑那裡
[00:14:05.000 --> 00:14:08.000]  於是大尉尼就被人抓去獅子坑那裡
[00:14:08.000 --> 00:14:10.000]  這樣就六天的時間
[00:14:10.000 --> 00:14:12.000]  但是上帝保守著他
[00:14:12.000 --> 00:14:15.000]  獅子都沒有吃到大尉尼
[00:14:15.000 --> 00:14:18.000]  最後和大家一樣這樣完結
[00:14:18.000 --> 00:14:20.000]  就被人救回來了
[00:14:20.000 --> 00:14:24.000]  這兩個就是隱藏的故事
[00:14:24.000 --> 00:14:26.000]  大尉尼裡面不存在的
[00:14:26.000 --> 00:14:28.000]  他不在聖經裡面
[00:14:28.000 --> 00:14:31.000]  一個是在《刺經》裡面的經文
[00:14:31.000 --> 00:14:36.000]  這兩個故事到底有什麼意義呢
[00:14:36.000 --> 00:14:43.000]  正所謂這兩個故事並沒有納入聖經正典裡面
[00:14:43.000 --> 00:14:45.000]  你找不到的
[00:14:45.000 --> 00:14:49.000]  我想這兩個不在聖經裡面有它的原因
[00:14:49.000 --> 00:14:51.000]  第一最少是什麼
[00:14:51.000 --> 00:14:54.000]  因為大尉尼沒有殺過這條龍
[00:14:54.000 --> 00:14:56.000]  因為龍是不存在的
[00:14:56.000 --> 00:14:58.000]  所以這個應該是想出來的故事
[00:14:58.000 --> 00:15:00.000]  不是真實的
[00:15:00.000 --> 00:15:03.000]  大尉尼都沒有那麼有型
[00:15:03.000 --> 00:15:06.000]  沒有一個像偵探那樣
[00:15:06.000 --> 00:15:09.000]  來揭穿一切人的詭計
[00:15:09.000 --> 00:15:11.000]  好像金田一一樣
[00:15:11.000 --> 00:15:15.000]  他沒有霸氣以葉和華的名去發誓
[00:15:15.000 --> 00:15:17.000]  去搗破敵人的詭計
[00:15:17.000 --> 00:15:21.000]  其實大尉尼都沒有辦法去證明
[00:15:21.000 --> 00:15:24.000]  其他他們宿敬拜的偶像是假的
[00:15:24.000 --> 00:15:26.000]  自己的神是真的
[00:15:26.000 --> 00:15:28.000]  但是你沒有這樣做
[00:15:28.000 --> 00:15:30.000]  但你更加沒有這樣的霸氣
[00:15:30.000 --> 00:15:33.000]  來公然在巴比倫城裡面
[00:15:33.000 --> 00:15:36.000]  去殺了人家那條巨龍
[00:15:36.000 --> 00:15:38.000]  親手去屠龍
[00:15:38.000 --> 00:15:41.000]  我們可以想一下
[00:15:41.000 --> 00:15:44.000]  其實金田一旦而來
[00:15:44.000 --> 00:15:48.000]  大尉尼屠龍記其實都不是我們所認識的大尉尼
[00:15:48.000 --> 00:15:53.000]  這個不是我們基督徒感覺到的大尉尼
[00:15:53.000 --> 00:15:55.000]  如果我們去打開正典
[00:15:55.000 --> 00:15:59.000]  打開大尉尼出的第六章的時候
[00:15:59.000 --> 00:16:01.000]  你會發覺整個故事裡面
[00:16:01.000 --> 00:16:03.000]  真實的大尉尼其實是怎樣的
[00:16:03.000 --> 00:16:04.000]  和我們是一模一樣
[00:16:04.000 --> 00:16:07.000]  都是一個很普普通通的人
[00:16:07.000 --> 00:16:09.000]  在這個世界裡面
[00:16:09.000 --> 00:16:11.000]  都是一個很微小
[00:16:11.000 --> 00:16:14.000]  甚至是一個很被動狀態的人
[00:16:14.000 --> 00:16:17.000]  在正經裡面大尉尼書是怎樣記載的
[00:16:17.000 --> 00:16:20.000]  大尉尼是什麼原因被人抓去獅子坑裡面
[00:16:20.000 --> 00:16:22.000]  大家知不知道
[00:16:22.000 --> 00:16:24.000]  為什麼
[00:16:24.000 --> 00:16:26.000]  清理文獸打開正經就可以了
[00:16:26.000 --> 00:16:27.000]  打開第十章經文
[00:16:27.000 --> 00:16:29.000]  打開正經就可以了
[00:16:29.000 --> 00:16:32.000]  根本講第六章第六節
[00:16:32.000 --> 00:16:35.000]  大尉尼就知道禁令蓋了玉璽
[00:16:35.000 --> 00:16:38.000]  就到自己家裡一天三次
[00:16:38.000 --> 00:16:40.000]  相室跪在他神面前
[00:16:40.000 --> 00:16:43.000]  就禱告感謝與素常一樣
[00:16:43.000 --> 00:16:48.000]  為什麼人們會抓他去獅子坑裡面
[00:16:48.000 --> 00:16:51.000]  因為那時候全國頒布了道歉禁令
[00:16:51.000 --> 00:16:55.000]  禁止人去祈禱
[00:16:55.000 --> 00:16:58.000]  大尉尼他是堅持自己的信仰
[00:16:58.000 --> 00:17:00.000]  繼續去祈禱
[00:17:00.000 --> 00:17:02.000]  安於素常繼續祈禱
[00:17:02.000 --> 00:17:05.000]  所以就被人抓去獅子坑裡面
[00:17:05.000 --> 00:17:10.000]  這才是真正正經裡面的大尉尼
[00:17:10.000 --> 00:17:12.000]  這個其實和我們一樣
[00:17:12.000 --> 00:17:13.000]  在祈禱
[00:17:13.000 --> 00:17:15.000]  每天都在祈禱
[00:17:15.000 --> 00:17:17.000]  做基督徒的大尉尼
[00:17:17.000 --> 00:17:21.000]  大尉尼並沒有像這些知識所講
[00:17:21.000 --> 00:17:23.000]  成為一個名偵探金田一
[00:17:23.000 --> 00:17:26.000]  或者一個親手屠龍的勇者
[00:17:26.000 --> 00:17:31.000]  他沒有機會去拆穿世界的騙局
[00:17:31.000 --> 00:17:33.000]  都沒有能力去反擊
[00:17:33.000 --> 00:17:34.000]  攻擊他的人
[00:17:34.000 --> 00:17:39.000]  更加沒有權力去摧毀一些惡人所做的事情
[00:17:39.000 --> 00:17:42.000]  大尉尼其實只是在做一些
[00:17:42.000 --> 00:17:45.000]  信仰裡面應該要做的事情
[00:17:45.000 --> 00:17:49.000]  所以強調大尉尼屈膝在神面前
[00:17:49.000 --> 00:17:54.000]  禱告感謝與素常一樣
[00:17:54.000 --> 00:17:56.000]  正如小朋友所說
[00:17:56.000 --> 00:17:58.000]  大尉尼只是和平時一樣
[00:17:58.000 --> 00:18:04.000]  做一些很普通、很普通、很平凡的事情
[00:18:04.000 --> 00:18:08.000]  不過是一些很重要的事情
[00:18:08.000 --> 00:18:09.000]  沒有什麼花巧
[00:18:09.000 --> 00:18:11.000]  沒有任何的霸氣
[00:18:11.000 --> 00:18:13.000]  也沒有什麼攻擊力
[00:18:13.000 --> 00:18:16.000]  甚至這個世界似乎沒有什麼特別正面
[00:18:16.000 --> 00:18:18.000]  直接的影響
