
[00:00:00.000 --> 00:00:03.000]  頂展會新年快樂
[00:05:57.000 --> 00:06:00.000]  白日太陽必不傷你
[00:06:00.000 --> 00:06:02.000]  夜間月亮必不害你
[00:06:02.000 --> 00:06:07.000]  傷這個字在原文的意思是打擊
[00:06:07.000 --> 00:06:09.000]  或者叫擊殺
[00:06:09.000 --> 00:06:11.000]  第一次出現是該人
[00:06:11.000 --> 00:06:12.000]  當他犯罪之後
[00:06:12.000 --> 00:06:13.000]  他向上帝求
[00:06:13.000 --> 00:06:15.000]  他說上帝如果我離開你的時候
[00:06:15.000 --> 00:06:17.000]  我還會被人擊殺
[00:06:17.000 --> 00:06:20.000]  接著上帝就給了一個應許給他
[00:06:20.000 --> 00:06:21.000]  保護他
[00:06:21.000 --> 00:06:23.000]  其實你會發覺一件事
[00:06:23.000 --> 00:06:25.000]  這裡他告訴我們的時候
[00:06:25.000 --> 00:06:28.000]  大自然裡面掌管日夜
[00:06:28.000 --> 00:06:31.000]  有強大力量的太陽和月亮
[00:06:31.000 --> 00:06:37.000]  請你記得都只不過是受造之物
[00:06:37.000 --> 00:06:39.000]  如果我們是有神的話
[00:06:39.000 --> 00:06:43.000]  他一定能夠去得到保護
[00:06:43.000 --> 00:06:47.000]  和避免一切的傷害
[00:06:47.000 --> 00:06:51.000]  你可以想像連該人
[00:06:51.000 --> 00:06:55.000]  上帝都尚且給他這個恩典
[00:06:55.000 --> 00:07:00.000]  更何況如果我們今天是一群愛他的人
[00:07:00.000 --> 00:07:04.000]  上帝給你的恩典豈不是更大呢
[00:07:04.000 --> 00:07:07.000]  弟兄姊妹你可以放心
[00:07:07.000 --> 00:07:09.000]  你不會受傷害
[00:07:09.000 --> 00:07:11.000]  你不會受到擊打
[00:07:11.000 --> 00:07:14.000]  因為上帝在當中
[00:07:14.000 --> 00:07:16.000]  接著聖經說
[00:07:16.000 --> 00:07:17.000]  耶和華要保護你
[00:07:17.000 --> 00:07:19.000]  免受一切的災害
[00:07:19.000 --> 00:07:22.000]  祂要保護你的性命
[00:07:22.000 --> 00:07:24.000]  免受一切的災害保護你的性命
[00:07:24.000 --> 00:07:27.000]  我想大家記得並不是表面上的意思
[00:07:27.000 --> 00:07:30.000]  否則我們的信仰就站不住腳
[00:07:30.000 --> 00:07:31.000]  因為你都會經歷到
[00:07:31.000 --> 00:07:34.000]  在我們的過程裡面我們會有危害
[00:07:34.000 --> 00:07:37.000]  但請你記得承接上面所說
[00:07:37.000 --> 00:07:40.000]  不是說我們不經歷災難
[00:07:40.000 --> 00:07:42.000]  不是說我們一切順利
[00:07:42.000 --> 00:07:45.000]  而是在面對邪惡的時候
[00:07:45.000 --> 00:07:49.000]  我們不會被邪惡吞噬我們
[00:07:49.000 --> 00:07:50.000]  弟兄姊妹
[00:07:50.000 --> 00:07:53.000]  坦白說今天我們每一個人的生命
[00:07:53.000 --> 00:07:55.000]  只不過是很短暫
[00:07:55.000 --> 00:07:59.000]  我們在地上所經歷的時候是一個過客
[00:07:59.000 --> 00:08:01.000]  我們有一天坦白說
[00:08:01.000 --> 00:08:03.000]  雖然在現在過年的時候
[00:08:03.000 --> 00:08:05.000]  這樣說好像不是太好
[00:08:05.000 --> 00:08:07.000]  但有一天我們的生命是會結束的
[00:08:07.000 --> 00:08:10.000]  但我想說這個真的不是最重要的
[00:08:10.000 --> 00:08:12.000]  我們人生裡面總有一天
[00:08:12.000 --> 00:08:14.000]  但是弟兄姊妹
[00:08:14.000 --> 00:08:17.000]  如果我們的生命在過程裡面
[00:08:17.000 --> 00:08:19.000]  被邪惡吞噬了
[00:08:19.000 --> 00:08:21.000]  而你一生裡面去行上帝
[00:08:21.000 --> 00:08:24.000]  他自己不喜悅的道路的時候
[00:08:24.000 --> 00:08:27.000]  你所過的生活裡面充滿著咒詛的話
[00:08:27.000 --> 00:08:30.000]  其實這個才是最可悲的地方
[00:08:30.000 --> 00:08:32.000]  所以上帝就答應你
[00:08:32.000 --> 00:08:33.000]  他說我會保護你
[00:08:33.000 --> 00:08:35.000]  請你記得我會保護你的
[00:08:35.000 --> 00:08:36.000]  在邪惡面前的時候
[00:08:36.000 --> 00:08:40.000]  我不會讓你輸在邪惡面前
[00:08:40.000 --> 00:08:41.000]  接著最後一節的經文
[00:08:41.000 --> 00:08:44.000]  他說你出你入
[00:08:44.000 --> 00:08:45.000]  耶和華要保護你
[00:08:45.000 --> 00:08:49.000]  從今時直到永遠
[00:08:49.000 --> 00:08:51.000]  你出你入
[00:08:51.000 --> 00:08:53.000]  直到永遠的保護
[00:08:53.000 --> 00:08:56.000]  隨時隨在
[00:08:56.000 --> 00:08:59.000]  是無限時的承諾
[00:08:59.000 --> 00:09:01.000]  弟兄姊妹
[00:09:01.000 --> 00:09:03.000]  剛才我說當我們今天新年的時候
[00:09:03.000 --> 00:09:05.000]  我們都很想
[00:09:05.000 --> 00:09:07.000]  我們很想有平安
[00:09:07.000 --> 00:09:09.000]  所以我們經常都會和人祝賀
[00:09:09.000 --> 00:09:11.000]  弟兄姊妹但我想你記得
[00:09:11.000 --> 00:09:13.000]  真正的平安
[00:09:13.000 --> 00:09:16.000]  真的只可以從上帝裡面找得到
[00:09:16.000 --> 00:09:19.000]  不是你透過你自己一句的祝福說話
[00:09:19.000 --> 00:09:20.000]  你就能夠找得到
[00:09:20.000 --> 00:09:23.000]  或者你自己認為可以去擁抱的東西
[00:09:23.000 --> 00:09:24.000]  就能夠找得到
[00:09:24.000 --> 00:09:28.000]  而真正的平安在上帝這裡
[00:09:28.000 --> 00:09:29.000]  我要這樣說
[00:09:29.000 --> 00:09:31.000]  如果弟兄姊妹你們真的相信
[00:09:31.000 --> 00:09:33.000]  我們和上帝的關係
[00:09:33.000 --> 00:09:35.000]  就如聖經所說
[00:09:35.000 --> 00:09:37.000]  是丈夫和妻子的關係
[00:09:37.000 --> 00:09:39.000]  是兩夫婦的關係
[00:09:39.000 --> 00:09:42.000]  我不知道剛才當大家讀完這段經文之後
[00:09:42.000 --> 00:09:45.000]  如果你是以一個太太的角度
[00:09:45.000 --> 00:09:47.000]  去看著丈夫
[00:09:47.000 --> 00:09:49.000]  而丈夫願意和你去承諾
[00:09:49.000 --> 00:09:51.000]  剛才所說的話的時候
[00:09:51.000 --> 00:09:53.000]  你會有什麼感覺
[00:09:53.000 --> 00:09:55.000]  曾經有一套電影
[00:09:55.000 --> 00:09:56.000]  很出名
[00:09:56.000 --> 00:09:58.000]  之後的對白就是說
[00:09:58.000 --> 00:10:01.000]  如果我愛你的話
[00:10:01.000 --> 00:10:03.000]  是一個時限的話
[00:10:03.000 --> 00:10:05.000]  我希望是一萬年
[00:10:06.000 --> 00:10:07.000]  當大家這樣聽的時候
[00:10:07.000 --> 00:10:08.000]  就會覺得很浪漫
[00:10:08.000 --> 00:10:10.000]  整件事的時候真的很好
[00:10:10.000 --> 00:10:12.000]  弟兄姊妹
[00:10:12.000 --> 00:10:17.000]  為什麼我們當聽到上帝給我們的承諾的時候
[00:10:17.000 --> 00:10:21.000]  我們沒有這種浪漫的感覺呢
[00:10:21.000 --> 00:10:25.000]  今天上帝作為教會的丈夫
[00:10:25.000 --> 00:10:28.000]  去告訴你
[00:10:28.000 --> 00:10:31.000]  你無論在什麼處境裡面都好
[00:10:31.000 --> 00:10:32.000]  我一定在你身邊
[00:10:32.000 --> 00:10:34.000]  弟兄姊妹我不知道
[00:10:34.000 --> 00:10:35.000]  當我去看的時候
[00:10:35.000 --> 00:10:36.000]  我會形容
[00:10:36.000 --> 00:10:38.000]  當我預備經文的時候
[00:10:38.000 --> 00:10:39.000]  我看到這裡的時候
[00:10:39.000 --> 00:10:44.000]  我突然間我的毛管動一動
[00:10:44.000 --> 00:10:47.000]  我會發覺原來這個世界上
[00:10:47.000 --> 00:10:50.000]  是真的可以有一個這麼偉大創造的上帝
[00:10:50.000 --> 00:10:54.000]  他竟然承諾我們
[00:10:54.000 --> 00:10:56.000]  無論任何情況之下
[00:10:56.000 --> 00:11:00.000]  他都願意和我們一起保護我們
[00:11:00.000 --> 00:11:03.000]  也都給最大的保障我們
[00:11:03.000 --> 00:11:05.000]  願意和我們出生入死
[00:11:05.000 --> 00:11:06.000]  無論我們在什麼情況
[00:11:06.000 --> 00:11:07.000]  什麼處境底下
[00:11:07.000 --> 00:11:09.000]  無論在我們最孤單的時候
[00:11:09.000 --> 00:11:12.000]  上帝都與我們同在
[00:11:12.000 --> 00:11:13.000]  其實坦白說
[00:11:13.000 --> 00:11:15.000]  今年在過年裡面
[00:11:15.000 --> 00:11:16.000]  雖然我們有限制
[00:11:16.000 --> 00:11:18.000]  甚至你不可以像平時那樣
[00:11:18.000 --> 00:11:20.000]  去到其他人的家裡拜年
[00:11:20.000 --> 00:11:21.000]  弟兄姊妹
[00:11:21.000 --> 00:11:22.000]  我可以告訴你
[00:11:22.000 --> 00:11:24.000]  這個真的不是最可惜的
[00:11:24.000 --> 00:11:25.000]  你要拜年
[00:11:25.000 --> 00:11:27.000]  還有很多之後的過年
[00:11:27.000 --> 00:11:29.000]  很多之後的新年你可以去做
[00:11:29.000 --> 00:11:32.000]  但今年其實你最值得去感恩的
[00:11:32.000 --> 00:11:36.000]  上帝竟然留我的性命
[00:11:36.000 --> 00:11:40.000]  是能夠由年頭到年尾
[00:11:40.000 --> 00:11:43.000]  在困難當中仍然在
[00:11:43.000 --> 00:11:47.000]  接著我可以和我的家人相聚
[00:11:47.000 --> 00:11:50.000]  我可以繼續的和他去享受
[00:11:50.000 --> 00:11:53.000]  未來上帝為我所預備的日子
[00:11:53.000 --> 00:11:55.000]  這個才是我們今年最大的祝福
[00:11:55.000 --> 00:11:57.000]  弟兄姊妹
[00:11:57.000 --> 00:12:01.000]  你真正的出入平安在上帝這裡
[00:12:01.000 --> 00:12:02.000]  但我想說
[00:12:02.000 --> 00:12:05.000]  如果剛才我說這是一個婚姻的話
[00:12:05.000 --> 00:12:07.000]  請你記得
[00:12:07.000 --> 00:12:10.000]  婚姻你要去找到幸福
[00:12:10.000 --> 00:12:12.000]  不是單方面的
[00:12:12.000 --> 00:12:14.000]  我想大家都很明白
[00:12:14.000 --> 00:12:16.000]  如果我們婚姻裡面
[00:12:16.000 --> 00:12:19.000]  只是單方面不斷去付出的話
[00:12:19.000 --> 00:12:20.000]  其實這個不是幸福
[00:12:20.000 --> 00:12:22.000]  這個不是愛
[00:12:22.000 --> 00:12:23.000]  這個是一個自私
[00:12:23.000 --> 00:12:25.000]  甚至乎這個並不是一個
[00:12:25.000 --> 00:12:28.000]  真正給我們很大的祝福
[00:12:28.000 --> 00:12:31.000]  婚姻是需要雙方面的
[00:12:31.000 --> 00:12:34.000]  當上帝這個丈夫告訴你
[00:12:34.000 --> 00:12:37.000]  我這麼願意愛你的時候
[00:12:37.000 --> 00:12:39.000]  作為妻子的教會
[00:12:39.000 --> 00:12:41.000]  我們應該怎樣呢?
[00:12:41.000 --> 00:12:44.000]  怎樣才能夠得到這份真正的幸福呢?
[00:12:44.000 --> 00:12:46.000]  詩篇剛才第3節
[00:12:46.000 --> 00:12:49.000]  第121章第3節裡面
[00:12:49.000 --> 00:12:51.000]  他所說的保護
[00:12:51.000 --> 00:12:54.000]  在整個章節裡面出現了六次
[00:12:54.000 --> 00:12:56.000]  而這個保護
[00:12:56.000 --> 00:13:00.000]  他也可以同時譯為謹守
[00:13:00.000 --> 00:13:03.000]  弟兄姊妹
[00:13:03.000 --> 00:13:05.000]  原來我們的信仰
[00:13:05.000 --> 00:13:06.000]  我經常都說
[00:13:06.000 --> 00:13:11.000]  上帝是很願意給你恩典的
[00:13:11.000 --> 00:13:13.000]  但我要再澄清
[00:13:13.000 --> 00:13:16.000]  我們這個信仰不是沒有條件的
[00:13:16.000 --> 00:13:19.000]  不是我們什麼都不用做
[00:13:19.000 --> 00:13:21.000]  然後你就能夠得到這份祝福
[00:13:21.000 --> 00:13:22.000]  得到這份幸福
[00:13:22.000 --> 00:13:23.000]  是不會的
[00:13:23.000 --> 00:13:26.000]  上帝對我們的條件
[00:13:26.000 --> 00:13:29.000]  你也可以說是唯一的條件
[00:13:29.000 --> 00:13:31.000]  上帝提醒我們
[00:13:31.000 --> 00:13:34.000]  要謹守祂的話語
[00:13:34.000 --> 00:13:36.000]  神就會保佑我們
[00:13:36.000 --> 00:13:38.000]  就會保護我們
[00:13:38.000 --> 00:13:40.000]  這個是我們作為太太
[00:13:40.000 --> 00:13:44.000]  我們需要去回應的一個行動
[00:13:44.000 --> 00:13:47.000]  這個是我們唯一的條件
[00:13:47.000 --> 00:13:49.000]  如果我們在神的面前
[00:13:49.000 --> 00:13:51.000]  我們沒有一個清潔的心
[00:13:51.000 --> 00:13:54.000]  上帝是很難去保護
[00:13:54.000 --> 00:13:57.000]  你有一個清潔的心靈
[00:13:57.000 --> 00:14:00.000]  當人犯罪遠離上帝的時候
[00:14:00.000 --> 00:14:05.000]  就座就會臨到在這個人身上
[00:14:05.000 --> 00:14:07.000]  所以弟兄姊妹
[00:14:07.000 --> 00:14:10.000]  我經常都提醒自己
[00:14:10.000 --> 00:14:11.000]  我們的信仰裡面
[00:14:11.000 --> 00:14:15.000]  是需要我們不斷保守自己
[00:14:15.000 --> 00:14:17.000]  在上帝的愛當中
[00:14:17.000 --> 00:14:21.000]  保守我們自己在上帝的道路上
[00:14:21.000 --> 00:14:27.000]  聖經上所說的一切都能夠實現
[00:14:27.000 --> 00:14:28.000]  很多時候
[00:14:28.000 --> 00:14:30.000]  當你去聽弟兄姊妹的分享
[00:14:30.000 --> 00:14:32.000]  他和上帝的經歷的時候
[00:14:32.000 --> 00:14:35.000]  你就會發現一件事
[00:14:35.000 --> 00:14:39.000]  他跟你說他和上帝有很多經歷的人
[00:14:39.000 --> 00:14:41.000]  通常我要這樣形容
[00:14:41.000 --> 00:14:44.000]  他都是一個很謙卑的人
[00:14:44.000 --> 00:14:47.000]  他會發現他自己整個生命當中
[00:14:47.000 --> 00:14:50.000]  是充滿著上帝的足跡
[00:14:50.000 --> 00:14:53.000]  他會在過程裡面
[00:14:53.000 --> 00:14:57.000]  他會見到他自己原來多麼渺小
[00:14:57.000 --> 00:14:59.000]  然後他會發覺
[00:14:59.000 --> 00:15:02.000]  其實上帝的說話並不是去壓榨我們
[00:15:02.000 --> 00:15:04.000]  而是上帝怎樣保護我們
[00:15:04.000 --> 00:15:06.000]  透過說話提醒我們
[00:15:06.000 --> 00:15:09.000]  叫我們不要偏離他自己的道
[00:15:09.000 --> 00:15:11.000]  所以弟兄姊妹
[00:15:11.000 --> 00:15:12.000]  當我們新年的時候
[00:15:12.000 --> 00:15:15.000]  你也可以作為今天的一個立志
[00:15:15.000 --> 00:15:18.000]  其實我們今天是很需要
[00:15:18.000 --> 00:15:21.000]  在上帝他自己的恩典底下
[00:15:21.000 --> 00:15:29.000]  去進入中國人的新的一年
[00:15:29.000 --> 00:15:30.000]  上帝他答應我們
[00:15:30.000 --> 00:15:33.000]  我們去何時何地
[00:15:33.000 --> 00:15:35.000]  去永永遠遠
[00:15:35.000 --> 00:15:38.000]  他都願意去保佑我們
[00:15:38.000 --> 00:15:40.000]  當我們能夠去找到這份祝福的時候
[00:15:40.000 --> 00:15:43.000]  弟兄姊妹
[00:15:43.000 --> 00:15:46.000]  其實我只可以告訴你
[00:15:46.000 --> 00:15:48.000]  你沒有什麼值得
[00:15:48.000 --> 00:15:55.000]  再向上帝埋怨和投訴
[00:15:55.000 --> 00:16:00.000]  因為上帝他從來都不欠你什麼
[00:16:00.000 --> 00:16:02.000]  上帝他在過程裡面
[00:16:02.000 --> 00:16:05.000]  他就用他自己最大的恩典和保護
[00:16:05.000 --> 00:16:07.000]  去對我們
[00:16:07.000 --> 00:16:09.000]  所以如果這一年的裡面
[00:16:09.000 --> 00:16:12.000]  我盼望你有真正的快樂
[00:16:12.000 --> 00:16:14.000]  你有真正的平安
[00:16:14.000 --> 00:16:17.000]  你從上帝那裡而來
[00:16:17.000 --> 00:16:19.000]  我今天很想和大家
[00:16:19.000 --> 00:16:21.000]  透過一首詩歌
[00:16:21.000 --> 00:16:26.000]  去總結我們今天這個講道
[00:16:26.000 --> 00:16:28.000]  經文裡面的時候
[00:16:28.000 --> 00:16:30.000]  其實大家都很容易去明白
[00:16:30.000 --> 00:16:32.000]  但是我很希望弟兄姊妹
[00:16:32.000 --> 00:16:35.000]  不要只是頭腦上的認知
[00:16:35.000 --> 00:16:38.000]  而是你能夠在神的面前的時候
[00:16:38.000 --> 00:16:40.000]  確實去相信
[00:16:40.000 --> 00:16:43.000]  他是那位創造天地的上帝
[00:16:43.000 --> 00:16:45.000]  他保護我們的時候
[00:16:45.000 --> 00:16:47.000]  從來他都是以最大的真誠
[00:16:47.000 --> 00:16:50.000]  最大的承諾去答應怎樣愛我們
[00:16:50.000 --> 00:16:51.000]  弟兄姊妹
[00:16:51.000 --> 00:16:54.000]  求這段詩歌也感動我們的心
[00:16:54.000 --> 00:16:56.000]  去回應我們這個上帝
[00:16:56.000 --> 00:16:57.000]  好嗎?
[00:16:57.000 --> 00:16:58.000]  我們一起去唱這首詩歌
[00:16:58.000 --> 00:17:08.000]  (曲)
[00:17:08.000 --> 00:17:14.000]  我要向高山舉目
[00:17:14.000 --> 00:17:20.000]  我的光祖從何而來
[00:17:20.000 --> 00:17:32.000]  我的光祖從造天地的耶和華而來
[00:17:32.000 --> 00:17:38.000]  他必不叫你的腳要動
[00:17:38.000 --> 00:17:44.000]  保護你的必不打頓
[00:17:44.000 --> 00:17:50.000]  保護意識你的也不打斷
[00:17:50.000 --> 00:17:56.000]  也不需虛假
[00:17:56.000 --> 00:18:01.000]  保護你的是耶和華
[00:18:01.000 --> 00:18:06.000]  耶和華在你右邊
[00:18:06.000 --> 00:18:10.000]  任被你包圍
[00:18:10.000 --> 00:18:16.000]  太陽必不傷你耶家
[00:18:16.000 --> 00:18:19.000]  月亮必不害你
[00:18:19.000 --> 00:18:25.000]  耶和華要保護你
[00:18:25.000 --> 00:18:30.000]  免受一切的災害
[00:18:30.000 --> 00:18:36.000]  他要保護你的性命
[00:18:36.000 --> 00:18:44.000]  耶和華要保護你
[00:18:44.000 --> 00:18:52.000]  從今時至永遠
[00:18:52.000 --> 00:18:54.000]  我同心祈禱
[00:18:54.000 --> 00:18:57.000]  秋天盤我們求你幫助我們
[00:18:57.000 --> 00:18:59.000]  一個簡短的分享
[00:18:59.000 --> 00:19:03.000]  我們求你讓這些說話進入我們心裏
[00:19:03.000 --> 00:19:06.000]  我們實在是無以為報
[00:19:06.000 --> 00:19:10.000]  因為你這個創造天地海這麼偉大的上帝
[00:19:10.000 --> 00:19:13.000]  但你竟然這麼細緻地答應我們
[00:19:13.000 --> 00:19:15.000]  你怎樣去保護我們
[00:19:15.000 --> 00:19:17.000]  你怎樣在我們最困難的時候
[00:19:17.000 --> 00:19:19.000]  你怎樣在我們最無望的時候
[00:19:19.000 --> 00:19:21.000]  你答應對我們不離不棄
[00:19:21.000 --> 00:19:25.000]  你將最大的祝福和恩典願意賜給我們
[00:19:25.000 --> 00:19:28.000]  主啊 我就求主你幫助
[00:19:28.000 --> 00:19:29.000]  透過這段經文
[00:19:29.000 --> 00:19:30.000]  透過你的應許
[00:19:30.000 --> 00:19:37.000]  讓我們很平安 很喜樂 很有盼望地進入2021年的這個時間
[00:19:37.000 --> 00:19:40.000]  我也求主讓我們能夠有一個新的我
[00:19:40.000 --> 00:19:43.000]  以至於讓我們能夠在神的面前的時候
[00:19:43.000 --> 00:19:45.000]  我們懂得怎樣去回應上帝你自己
[00:19:45.000 --> 00:19:48.000]  是你告訴我們 你答應過我們
