
[00:00:00.000 --> 00:00:02.380]  愛我們的主,我們感謝祢
[00:04:23.880 --> 00:04:25.080]  很感恩
[00:04:25.080 --> 00:04:26.360]  教會有這些
[00:04:26.360 --> 00:04:27.960]  因此的弟兄姊妹
[00:04:27.960 --> 00:04:29.720]  和我們一起建立教會
[00:04:29.720 --> 00:04:32.320]  但我們也不應該看低那些
[00:04:32.320 --> 00:04:34.720]  因此不明顯的弟兄姊妹
[00:04:34.720 --> 00:04:35.800]  因為你知道嗎
[00:04:35.800 --> 00:04:38.600]  在背後禱告的力量
[00:04:38.600 --> 00:04:40.840]  是在神裏面那種
[00:04:40.840 --> 00:04:43.040]  彼此的安慰、關心
[00:04:43.040 --> 00:04:44.680]  這個就是教會
[00:04:44.680 --> 00:04:46.160]  耶穌基督的教會
[00:04:46.160 --> 00:04:48.600]  愛的合一的見證
[00:04:48.600 --> 00:04:50.600]  為了身體有整體功用
[00:04:50.600 --> 00:04:54.360]  以至能夠維持一個健康的生命
[00:04:54.360 --> 00:04:56.200]  眼和手
[00:04:56.200 --> 00:04:57.520]  口和腳
[00:04:57.520 --> 00:04:59.280]  都是不可以缺少的
[00:04:59.280 --> 00:05:00.320]  否則的話
[00:05:00.320 --> 00:05:01.800]  我們就說這是甚麼
[00:05:01.800 --> 00:05:04.040]  傷健人士
[00:05:04.040 --> 00:05:06.480]  身體任何一個肢體
[00:05:06.480 --> 00:05:08.000]  所以都不應該自卑
[00:05:08.000 --> 00:05:09.840]  因為自己不重要
[00:05:09.840 --> 00:05:10.400]  是嗎
[00:05:10.400 --> 00:05:11.960]  同樣也沒有一個信徒
[00:05:11.960 --> 00:05:13.720]  可以說其他的信徒
[00:05:13.720 --> 00:05:14.960]  是算不得甚麼
[00:05:14.960 --> 00:05:17.640]  因為你看不到他的恩賜
[00:05:17.640 --> 00:05:20.200]  在基督耶穌的身體裏面
[00:05:20.200 --> 00:05:25.440]  你和我都是互相連結在身體裏面
[00:05:25.440 --> 00:05:27.200]  成為一個肢體
[00:05:27.200 --> 00:05:29.320]  因為在第十八節
[00:05:29.320 --> 00:05:30.120]  就這樣說
[00:05:30.120 --> 00:05:32.920]  「這是神隨自己的意思
[00:05:32.920 --> 00:05:37.520]  把肢體軀殼安排在身上了」
[00:05:37.520 --> 00:05:41.800]  原來這是神很奇妙的安排
[00:05:41.800 --> 00:05:44.640]  我們的主人曾經對他的門徒說
[00:05:44.640 --> 00:05:48.360]  「不是你們揀選我
[00:05:48.360 --> 00:05:50.400]  乃是我揀選你們
[00:05:50.400 --> 00:05:54.040]  又分派你們去結果子」
[00:05:54.040 --> 00:05:57.760]  接下來保羅用一個很強調的語氣說
[00:05:57.760 --> 00:05:58.880]  第十三節的經文
[00:05:58.880 --> 00:05:59.600]  他說
[00:05:59.600 --> 00:06:01.960]  「我們不屈是猶太人
[00:06:01.960 --> 00:06:03.800]  是希利尼人
[00:06:03.800 --> 00:06:04.960]  是遺路的
[00:06:04.960 --> 00:06:06.240]  是自主的
[00:06:06.240 --> 00:06:08.640]  都是從一位聖靈受洗
[00:06:08.640 --> 00:06:10.200]  成了一個身體
[00:06:10.200 --> 00:06:12.480]  飲於一位聖靈」
[00:06:12.480 --> 00:06:15.560]  耶穌基督的福音是一個普世的福音
[00:06:15.560 --> 00:06:18.560]  是超越了民族和社會階級的
[00:06:18.560 --> 00:06:20.280]  所以無論你是甚麼國籍
[00:06:20.280 --> 00:06:21.880]  甚麼血統
[00:06:21.880 --> 00:06:24.800]  無論你在社會上是CEO
[00:06:24.800 --> 00:06:26.240]  或者專業的人士
[00:06:26.240 --> 00:06:29.240]  或者是一般平民百姓的打工仔
[00:06:29.240 --> 00:06:31.640]  我們都是因著領受聖靈
[00:06:31.640 --> 00:06:33.160]  藉著聖靈的內注
[00:06:33.160 --> 00:06:36.320]  我們每一個基督徒都是能夠和主聯合
[00:06:36.320 --> 00:06:39.040]  領受相同的救恩
[00:06:39.040 --> 00:06:40.880]  在疫情裏面
[00:06:40.880 --> 00:06:42.560]  大家都知道在這幾年裏
[00:06:42.560 --> 00:06:44.440]  我們經常都會看到
[00:06:44.440 --> 00:06:46.240]  這個行山的活動
[00:06:46.240 --> 00:06:47.360]  在香港
[00:06:47.360 --> 00:06:48.280]  或者世界各地
[00:06:48.280 --> 00:06:49.880]  我們就考慮在香港這個地方
[00:06:49.880 --> 00:06:50.600]  我們就覺得
[00:06:50.600 --> 00:06:53.400]  嘩 真是現在多了很多人行山
[00:06:53.400 --> 00:06:54.680]  因為分分鐘
[00:06:54.680 --> 00:06:57.840]  這些有美景的打卡位
[00:06:57.840 --> 00:07:02.400]  那些人就比黎敦道還要旺
[00:07:02.400 --> 00:07:04.080]  好了
[00:07:04.080 --> 00:07:06.040]  由於疫情的緣故
[00:07:06.040 --> 00:07:09.480]  我們就有些婦女的小組的興趣班
[00:07:09.480 --> 00:07:11.600]  在疫情初期的時候
[00:07:11.600 --> 00:07:14.040]  就真是因為沒有參加興趣班
[00:07:14.040 --> 00:07:15.120]  限聚令
[00:07:15.120 --> 00:07:16.520]  全部都要停止
[00:07:16.520 --> 00:07:17.680]  大家在家裏
[00:07:17.680 --> 00:07:19.800]  其中一個組員
[00:07:19.800 --> 00:07:21.120]  他很好
[00:07:21.120 --> 00:07:23.880]  他就召集人
[00:07:23.880 --> 00:07:25.040]  他就召集
[00:07:25.040 --> 00:07:27.720]  問誰有興趣行山
[00:07:27.720 --> 00:07:30.040]  馬上就有一批人舉手
[00:07:30.040 --> 00:07:32.360]  在群組裏面
[00:07:32.360 --> 00:07:34.240]  這個召集人真是很好
[00:07:34.240 --> 00:07:36.280]  他每一次都開車
[00:07:36.280 --> 00:07:39.160]  在加州花園和錦繡花園
[00:07:39.160 --> 00:07:41.160]  不同的地點那裏接我們
[00:07:41.160 --> 00:07:42.280]  在疫情的初期
[00:07:42.280 --> 00:07:43.360]  大家記不記得
[00:07:43.360 --> 00:07:45.000]  大家都很害怕
[00:07:45.000 --> 00:07:47.000]  很害怕坐車出街
[00:07:47.000 --> 00:07:47.720]  是不是?
[00:07:47.720 --> 00:07:49.040]  所以我們經常都
[00:07:49.040 --> 00:07:52.400]  去那些可以用腳走的地方就算了
[00:07:52.400 --> 00:07:54.520]  嘩 真是不用坐車
[00:07:54.520 --> 00:07:57.160]  不用坐公共交通工具
[00:07:57.160 --> 00:07:59.680]  可以去到一個遠的地方
[00:07:59.680 --> 00:08:02.640]  還可以去到大自然那裏
[00:08:02.640 --> 00:08:03.640]  行山
[00:08:03.640 --> 00:08:06.400]  吸收一下這個新鮮的空氣
[00:08:06.400 --> 00:08:08.640]  真是可以說是一個
[00:08:08.640 --> 00:08:11.400]  很貼心又很窩心的服侍
[00:08:11.400 --> 00:08:13.400]  所以大家對於這個召集人
[00:08:13.400 --> 00:08:18.000]  我們到現在都是非常愛護他
[00:08:18.000 --> 00:08:19.120]  我們就是這樣
[00:08:19.120 --> 00:08:20.400]  去了幾次之後
[00:08:20.400 --> 00:08:22.120]  慢慢成為了每個星期
[00:08:22.120 --> 00:08:24.760]  我們都有的行山團契
[00:08:24.760 --> 00:08:25.840]  我們的團友
[00:08:25.840 --> 00:08:28.080]  其實在行山的活動上面
[00:08:28.080 --> 00:08:30.080]  都是很不同程度的
[00:08:30.080 --> 00:08:31.880]  一般我們的興趣活動
[00:08:31.880 --> 00:08:33.240]  或者行山團
[00:08:33.240 --> 00:08:34.360]  都會有不同程度
[00:08:34.360 --> 00:08:36.800]  不同程度的人
[00:08:36.800 --> 00:08:37.920]  的山友
[00:08:37.920 --> 00:08:40.840]  都會去不同的組別那裏
[00:08:40.840 --> 00:08:42.560]  但我們因為是團契
[00:08:42.560 --> 00:08:43.880]  是教會裏面的團契
[00:08:43.880 --> 00:08:46.440]  所以我們就很多不同程度的
[00:08:46.440 --> 00:08:48.920]  不同程度無論步速
[00:08:48.920 --> 00:08:51.160]  無論可以行的時間
[00:08:51.160 --> 00:08:53.320]  或者行山的難度
[00:08:53.320 --> 00:08:54.480]  都是不同的
[00:08:54.480 --> 00:08:56.600]  其實我們團契裏面
[00:08:56.600 --> 00:08:58.960]  由這個加諾徑BB級
[00:08:58.960 --> 00:09:00.760]  到三級的程度
[00:09:00.760 --> 00:09:02.160]  真是不是太高級
[00:09:02.160 --> 00:09:04.280]  我只有三級
[00:09:04.280 --> 00:09:05.800]  行的時間
[00:09:05.800 --> 00:09:07.760]  都是由大約一個小時多一點
[00:09:07.760 --> 00:09:11.600]  或者到五個小時以上都不等的
[00:09:11.600 --> 00:09:13.680]  在行山的要求上面
[00:09:13.680 --> 00:09:16.160]  都是很有分別的
[00:09:16.160 --> 00:09:18.160]  有些人行山覺得很重要的
[00:09:18.160 --> 00:09:20.720]  就是要打卡、拍照
[00:09:20.720 --> 00:09:23.120]  所以一定要找一個漂亮的地方
[00:09:23.120 --> 00:09:25.240]  但有些人就很喜歡行的
[00:09:25.240 --> 00:09:26.640]  「行呀行呀」
[00:09:26.640 --> 00:09:28.280]  那個是我
[00:09:28.280 --> 00:09:31.560]  並且還要有要求的
[00:09:31.560 --> 00:09:34.360]  有少許難度的挑戰就好了
[00:09:34.360 --> 00:09:37.320]  所以每一次要尋找合適的地點
[00:09:37.320 --> 00:09:40.520]  和路徑去出發
[00:09:40.520 --> 00:09:43.200]  其實召集人或者領隊
[00:09:43.200 --> 00:09:46.000]  我們都要花點心思的
[00:09:46.000 --> 00:09:48.920]  有時候要遷就一下這些團友
[00:09:48.920 --> 00:09:50.280]  說要有打卡位
[00:09:50.280 --> 00:09:52.680]  要看天氣報告
[00:09:52.680 --> 00:09:54.400]  會不會太曬
[00:09:54.400 --> 00:09:55.000]  熱不熱
[00:09:55.000 --> 00:09:56.040]  接下來幾天
[00:09:56.040 --> 00:09:57.840]  又要找些陰一點的地方
[00:09:57.840 --> 00:09:58.880]  如果那幾天不熱
[00:09:58.880 --> 00:09:59.600]  涼涼的
[00:09:59.600 --> 00:10:03.040]  我們就可以選擇一些長一點的路
[00:10:03.040 --> 00:10:04.760]  在這裡行山
[00:10:04.760 --> 00:10:09.240]  今年天氣可能都算熱得早
[00:10:09.240 --> 00:10:10.400]  我記得三月的時候
[00:10:10.400 --> 00:10:10.880]  有一次
[00:10:10.880 --> 00:10:13.360]  那兩個星期一次無緣無故很熱
[00:10:13.360 --> 00:10:14.680]  我們沒有搞錯
[00:10:14.680 --> 00:10:17.080]  三月就穿短袖衣服
[00:10:17.080 --> 00:10:20.760]  那一次我們就由西貢水浪窩
[00:10:20.760 --> 00:10:22.600]  打算走去深涌的
[00:10:22.600 --> 00:10:25.320]  其實路程不是很遠的
[00:10:25.320 --> 00:10:26.680]  是兩個多小時而已
[00:10:26.680 --> 00:10:28.360]  早上又不是很熱
[00:10:28.360 --> 00:10:30.360]  西貢那條路挺好的
[00:10:30.360 --> 00:10:31.600]  但不知道為什麼
[00:10:31.600 --> 00:10:32.920]  一到十一點左右
[00:10:32.920 --> 00:10:35.640]  又曬太陽了
[00:10:35.640 --> 00:10:37.920]  我們這些美女最怕出班的
[00:10:37.920 --> 00:10:38.800]  白衣白褸的
[00:10:38.800 --> 00:10:41.320]  帽子、傘全部都出來了
[00:10:41.320 --> 00:10:42.840]  接著更慘了
[00:10:42.840 --> 00:10:45.440]  不知道為什麼沒有風
[00:10:45.440 --> 00:10:47.800]  一直指著那些樹葉
[00:10:47.800 --> 00:10:50.200]  那些樹葉動都不動
[00:10:50.200 --> 00:10:51.560]  就是說很矮
[00:10:51.560 --> 00:10:52.600]  很潮濕
[00:10:52.600 --> 00:10:53.840]  很悶熱
[00:10:53.840 --> 00:10:57.080]  其實這段路在兩個星期之前
[00:10:57.080 --> 00:10:58.920]  我跟他們走兩個星期之前
[00:10:58.920 --> 00:11:00.240]  我星期一例駕
[00:11:00.240 --> 00:11:02.640]  我就跟我的朋友走過一次
[00:11:02.640 --> 00:11:03.840]  在深涌
[00:11:03.840 --> 00:11:05.160]  到了深涌那裡
[00:11:05.160 --> 00:11:06.840]  有一個很大的草原
[00:11:06.840 --> 00:11:09.800]  在香港很難找到很大的草原
[00:11:09.800 --> 00:11:11.160]  那裡去到之後
[00:11:11.160 --> 00:11:12.680]  最開心是什麼呢?
[00:11:12.680 --> 00:11:14.800]  有餐蛋麵吃
[00:11:14.800 --> 00:11:18.320]  在大草原吃香港風味的餐蛋麵
[00:11:18.320 --> 00:11:20.600]  還可以享受一罐
[00:11:20.600 --> 00:11:23.200]  令你很渴的汽水
[00:11:23.200 --> 00:11:25.800]  真的非常好感覺
[00:11:25.800 --> 00:11:30.360]  簡直是Dodo姐說的
[00:11:30.360 --> 00:11:32.920]  完全是Total Enjoyment
[00:11:32.920 --> 00:11:34.560]  她就很期待
[00:11:34.560 --> 00:11:35.360]  一開始就說
[00:11:35.360 --> 00:11:36.960]  我們去到那裡
[00:11:36.960 --> 00:11:38.440]  就有餐蛋麵吃的
[00:11:38.440 --> 00:11:40.720]  大家努力
[00:11:40.720 --> 00:11:43.760]  但由於曬和潮濕的緣故
[00:11:43.760 --> 00:11:46.160]  我們其中有兩個團友
[00:11:46.160 --> 00:11:47.800]  走到三點多的時候
[00:11:47.800 --> 00:11:48.880]  很熱很辛苦
[00:11:48.880 --> 00:11:51.320]  她說她知道我們很想
[00:11:51.320 --> 00:11:53.240]  走去大草原
[00:11:53.240 --> 00:11:54.640]  她就說不好意思
[00:11:54.640 --> 00:11:55.920]  好像掃我們興
[00:11:55.920 --> 00:11:57.000]  她就說這樣吧
[00:11:57.000 --> 00:11:59.000]  我們走回頭
[00:11:59.000 --> 00:12:00.160]  去泊車那裡
[00:12:00.160 --> 00:12:00.800]  等你們
[00:12:00.800 --> 00:12:02.280]  我們在那裡聊聊天
[00:12:02.280 --> 00:12:03.960]  我們就說
[00:12:03.960 --> 00:12:04.760]  那不行
[00:12:04.760 --> 00:12:06.640]  我們是一個團契
[00:12:06.640 --> 00:12:07.840]  我們一起來
[00:12:07.840 --> 00:12:08.760]  一起走下來
[00:12:08.760 --> 00:12:10.360]  一起走回上去
[00:12:10.360 --> 00:12:11.640]  缺一不可
[00:12:11.640 --> 00:12:13.600]  怎樣都要一起的
[00:12:13.600 --> 00:12:16.240]  我們就一起走回泊車的地方
[00:12:16.240 --> 00:12:19.240]  泊車的地方是一個挺好的地方
[00:12:19.240 --> 00:12:21.080]  其實有些椅子
[00:12:21.080 --> 00:12:22.080]  有個小草原
[00:12:22.080 --> 00:12:25.480]  前面就有些海景
[00:12:25.480 --> 00:12:27.080]  陰陰涼涼的
[00:12:27.080 --> 00:12:28.240]  我們就在那裡
[00:12:28.240 --> 00:12:29.480]  因為走回頭
[00:12:29.480 --> 00:12:30.240]  早了一點時間
[00:12:30.240 --> 00:12:31.640]  我們就可以在那裡
[00:12:31.640 --> 00:12:34.240]  有很好的團契的時間
[00:12:34.240 --> 00:12:35.520]  很好的分享
[00:12:35.520 --> 00:12:37.640]  大家又可以打卡
[00:12:37.640 --> 00:12:40.040]  在樹蔭之下望下海
[00:12:40.040 --> 00:12:42.440]  真的很感受到
[00:12:42.440 --> 00:12:44.120]  神在我們當中
[00:12:44.120 --> 00:12:46.240]  使我們在基督耶穌裡
[00:12:46.240 --> 00:12:47.480]  那種的合一
[00:12:47.480 --> 00:12:49.320]  我們不會說
[00:12:49.320 --> 00:12:50.800]  你為什麼走得這麼差
[00:12:50.800 --> 00:12:52.400]  搞得我走不了這麼遠
[00:12:52.400 --> 00:12:53.640]  又不會說
[00:12:53.640 --> 00:12:56.000]  我連累了大家
[00:12:56.000 --> 00:12:56.560]  又不好意思
[00:12:56.560 --> 00:12:57.920]  完全沒有那種感覺
[00:12:57.920 --> 00:12:59.880]  因為我們有耶穌基督的愛
[00:12:59.880 --> 00:13:00.720]  在我們當中
[00:13:00.720 --> 00:13:06.200]  我們大家都願意放下自己的要求和需要
[00:13:06.200 --> 00:13:08.640]  很珍惜在耶穌基督裡面
[00:13:08.640 --> 00:13:10.920]  那種團契的分享
[00:13:10.920 --> 00:13:12.160]  頂姐妹
[00:13:12.160 --> 00:13:15.720]  教會是耶穌基督的身體
[00:13:15.720 --> 00:13:18.760]  所以耶穌基督是由很多的肢體
[00:13:18.760 --> 00:13:21.200]  所組成的身體
[00:13:21.200 --> 00:13:23.960]  其中一個很重要的功課就是這樣
[00:13:23.960 --> 00:13:24.640]  第一
[00:13:24.640 --> 00:13:26.160]  我們不要小看自己
[00:13:26.160 --> 00:13:30.920]  不要擔心自己成為別人的負擔
[00:13:30.920 --> 00:13:31.760]  第二
[00:13:31.760 --> 00:13:34.120]  我們不需要輕看別人
[00:13:34.120 --> 00:13:36.080]  不同恩賜的弟兄姊妹
[00:13:36.080 --> 00:13:38.960]  其實在那個恩賜上面
[00:13:38.960 --> 00:13:40.440]  彼此都要回答
[00:13:40.440 --> 00:13:41.400]  第三
[00:13:41.400 --> 00:13:43.000]  在耶穌基督裡面
[00:13:43.000 --> 00:13:45.080]  我們是同一個肢體
[00:13:45.080 --> 00:13:46.680]  大家是相連的
[00:13:46.680 --> 00:13:49.120]  怎樣都不可以分割的
[00:13:49.120 --> 00:13:51.360]  在新的時期的教會
[00:13:51.360 --> 00:13:53.760]  在教會生活的各個層面
[00:13:53.760 --> 00:13:57.480]  其實仍然很需要有成長
[00:13:57.480 --> 00:13:59.320]  所以保羅對另一間教會
[00:13:59.320 --> 00:14:00.880]  就是以弗所教會
[00:14:00.880 --> 00:14:04.160]  他都是講關於這個合一的教導
[00:14:04.160 --> 00:14:07.800]  以弗所書四章第二節第三節
[00:14:07.800 --> 00:14:09.520]  大家很熟悉的經文
[00:14:09.520 --> 00:14:14.040]  他說「凡事謙虛 溫柔 忍耐
[00:14:14.040 --> 00:14:16.560]  用愛心互相寬容
[00:14:16.560 --> 00:14:19.240]  用和平彼此聯絡
[00:14:19.240 --> 00:14:23.840]  竭力保守聖靈所賜合而為一的心」
[00:14:23.840 --> 00:14:27.120]  謙卑 溫柔 忍耐
[00:14:27.120 --> 00:14:28.120]  大家都很清楚
[00:14:28.120 --> 00:14:32.000]  這是促進和諧人際關係的金科玉律
[00:14:32.000 --> 00:14:33.880]  我們都很喜歡和這些人相處
[00:14:33.880 --> 00:14:36.840]  和和這些人一起合作侍奉
[00:14:36.840 --> 00:14:38.880]  謙虛的人是怎樣的
[00:14:38.880 --> 00:14:43.040]  是一個對自己有合乎中度的自信
[00:14:43.040 --> 00:14:45.400]  這個人不會高估自己
[00:14:45.400 --> 00:14:47.440]  也不會看低自己
[00:14:47.440 --> 00:14:50.240]  主耶穌說「我心裡柔和謙卑」
[00:14:50.240 --> 00:14:51.680]  就是這個意思
[00:14:51.680 --> 00:14:55.760]  謙卑的人是很願意真誠地和別人交往
[00:14:55.760 --> 00:14:57.720]  不只是在嘴裡說
[00:14:57.720 --> 00:15:01.400]  「我甚麼都不懂 不好意思」
[00:15:01.400 --> 00:15:04.160]  這種膚淺應酬的話
[00:15:04.160 --> 00:15:08.800]  其實就是人際關係的一個溝通的障礙
[00:15:08.800 --> 00:15:12.560]  謙卑的人也很懂得欣賞別人的優點
[00:15:12.560 --> 00:15:14.680]  會考慮別人的益處
[00:15:14.680 --> 00:15:17.440]  所以保羅在對再來一間教會
[00:15:17.440 --> 00:15:19.320]  肥立比教會就這樣說
[00:15:19.320 --> 00:15:21.080]  謙卑的人是怎樣的
[00:15:21.080 --> 00:15:24.080]  「各人看別人比自己強」
[00:15:24.080 --> 00:15:26.120]  不是說別人比自己厲害
[00:15:26.120 --> 00:15:29.320]  最重要的經文的重點
[00:15:29.320 --> 00:15:33.040]  就是說每一個人在耶穌基督的裡面
[00:15:33.040 --> 00:15:34.200]  在神圖的裡面
[00:15:34.200 --> 00:15:38.640]  是看別人的需要比自己更重要
[00:15:38.640 --> 00:15:41.000]  這個就是促進了能夠彼此
[00:15:41.000 --> 00:15:44.000]  在基督裡面合一的關係
[00:15:44.000 --> 00:15:45.720]  不只是想自己
[00:15:45.720 --> 00:15:48.000]  是整體的
[00:15:48.000 --> 00:15:49.880]  所以在教會裡面
[00:15:49.880 --> 00:15:53.440]  恩爵教會有很多人
[00:15:53.440 --> 00:15:54.800]  有不同的性格
[00:15:54.800 --> 00:15:56.360]  有不同的思想
[00:15:56.360 --> 00:15:57.640]  有不同的作風
[00:15:57.640 --> 00:15:59.480]  有不同的習慣
[00:15:59.480 --> 00:16:03.240]  所以很多事情跟我們自己真的很不同
[00:16:03.240 --> 00:16:04.960]  有時候因為這些不同
[00:16:04.960 --> 00:16:07.400]  我們就覺得看不慣了
[00:16:07.400 --> 00:16:10.240]  就是很不舒服了
[00:16:10.240 --> 00:16:12.560]  其實不是別人做得不好
[00:16:12.560 --> 00:16:14.200]  或者別人做錯了
[00:16:14.200 --> 00:16:16.160]  只是我們不同而已
[00:16:16.160 --> 00:16:18.760]  我們有不同的處事方法而已
[00:16:18.760 --> 00:16:19.680]  所以要怎樣?
[00:16:19.680 --> 00:16:21.960]  保羅說要以溫柔的心
[00:16:21.960 --> 00:16:24.240]  去忍耐跟自己不同
