
[00:00:00.000 --> 00:00:04.000]  主席,今天早上有本堂的傳道人
[00:02:18.000 --> 00:02:22.000]  使其中的貧窮人飽享食物
[00:02:22.000 --> 00:02:28.000]  我要使祭司披上救恩,聖文就要大聲歡呼
[00:02:28.000 --> 00:02:32.000]  在那裡,我要使大衛的國茁壯
[00:02:32.000 --> 00:02:35.000]  為我的受高者預備明燈
[00:02:35.000 --> 00:02:38.000]  我要使他的壽績披上羞恥
[00:02:38.000 --> 00:02:43.000]  但他的冠冕要在他頭上發光
[00:02:43.000 --> 00:02:47.000]  請主筆現在恭請老全到政堂
[00:02:47.000 --> 00:03:07.000]  
[00:03:07.000 --> 00:03:09.000]  各位弟兄姊妹平安
[00:03:09.000 --> 00:03:13.000]  今日講到的經文是引用詩篇的經文
[00:03:13.000 --> 00:03:17.000]  我們知道詩篇有很多不同的結構
[00:03:17.000 --> 00:03:21.000]  最常見的詩篇結構就是彌合詩
[00:03:21.000 --> 00:03:27.000]  就是按照希伯來文的字母,以次序排列
[00:03:27.000 --> 00:03:32.000]  連接著每一行都用下一個希伯來文的字母作為開始
[00:03:32.000 --> 00:03:35.000]  所以如果我們能夠認識原文的話
[00:03:35.000 --> 00:03:37.000]  對觀察經文有很大的幫助
[00:03:37.000 --> 00:03:42.000]  除了這些彌合詩之外,也有這些對稱詩
[00:03:42.000 --> 00:03:47.000]  對稱詩一般來說分為三段、四段、五段和七段的編排
[00:03:47.000 --> 00:03:50.000]  特色是甚麼呢?就是首、尾呼應
[00:03:50.000 --> 00:03:52.000]  好像三文字一樣夾著
[00:03:52.000 --> 00:03:56.000]  首段和尾段夾著中間的經文
[00:03:56.000 --> 00:04:01.000]  往往都是詩的核心進織
[00:04:01.000 --> 00:04:04.000]  除了兩種之外,還有一種詩叫對應的結構
[00:04:04.000 --> 00:04:09.000]  就是平行詩,即是上下有關
[00:04:09.000 --> 00:04:12.000]  還有一個叫直線詩的結構
[00:04:12.000 --> 00:04:16.000]  就是最平鋪直敘的題材
[00:04:16.000 --> 00:04:19.000]  今天要講的經文是詩篇132篇
[00:04:19.000 --> 00:04:22.000]  是屬於平行詩的結構
[00:04:22.000 --> 00:04:26.000]  我們可以從這個結構看到七段對話
[00:04:26.000 --> 00:04:30.000]  這七段對話就是耶和華對呼喊者的回應
[00:04:30.000 --> 00:04:34.000]  我今天講到在耶和華的回應裏面
[00:04:34.000 --> 00:04:38.000]  作出七個唇鶴反正
[00:04:38.000 --> 00:04:41.000]  開之前我有個祈禱
[00:04:41.000 --> 00:04:45.000]  主我們滿心的感謝祢
[00:04:45.000 --> 00:04:51.000]  祢讓我們可以從聖經去聆聽祢的誡命律例典章
[00:04:51.000 --> 00:04:54.000]  讓我們明白祢對我們的要求
[00:04:54.000 --> 00:04:57.000]  好使我們不會偏離祢的道路
[00:04:57.000 --> 00:05:00.000]  讓我們知道祢對我們的應許
[00:05:00.000 --> 00:05:04.000]  好使我們不喪膽亦不會灰心
[00:05:04.000 --> 00:05:07.000]  讓我們領受祢而來的恩典
[00:05:07.000 --> 00:05:11.000]  好使我們能夠心懷平安地與祢同行
[00:05:11.000 --> 00:05:17.000]  親愛的主這一切一切都值得我們為祢歡呼拍掌唱和
[00:05:17.000 --> 00:05:23.000]  求主祢使祢的道能夠進入每一個屬祢子民的心靈深處
[00:05:23.000 --> 00:05:28.000]  讓每一個都能夠得到祢而來的安慰和盼望
[00:05:28.000 --> 00:05:33.000]  讓每一個都願意為祢更委身和更學務利
[00:05:33.000 --> 00:05:36.000]  我們的祈禱是奉主耶穌基督的聖名祈求
[00:05:36.000 --> 00:05:37.000]  阿們
[00:05:37.000 --> 00:05:42.000]  我講道一般都不會用powerpoint
[00:05:42.000 --> 00:05:47.000]  但是因為要和大家清楚理解這首詩的結構
[00:05:47.000 --> 00:05:51.000]  我們就借用powerpoint去顯示
[00:05:51.000 --> 00:05:59.000]  詩篇132篇全篇有18節
[00:05:59.000 --> 00:06:01.000]  可以分為14段
[00:06:01.000 --> 00:06:04.000]  1至10節是頭7段
[00:06:04.000 --> 00:06:06.000]  是大衛向耶和華的呼喊
[00:06:06.000 --> 00:06:09.000]  即是你能夠看見A至G
[00:06:09.000 --> 00:06:12.000]  11至18節是後7段
[00:06:12.000 --> 00:06:15.000]  是耶和華對大衛的回應
[00:06:15.000 --> 00:06:17.000]  即是A派至G派
[00:06:17.000 --> 00:06:21.000]  如果用A對A派 B對B派
[00:06:21.000 --> 00:06:23.000]  一路作為對應
[00:06:23.000 --> 00:06:27.000]  這7段訊息的結構就稱為平行詩的結構
[00:06:27.000 --> 00:06:31.000]  這裏很小的詞很難看
[00:06:31.000 --> 00:06:34.000]  我們試試逐個逐個對應去看一看
[00:06:34.000 --> 00:06:42.000]  第一段A第一節是這樣說
[00:06:42.000 --> 00:06:48.000]  「耶和華求祢紀念大衛紀念他所受的一切苦難」
[00:06:48.000 --> 00:06:51.000]  大衛不單單求耶和華紀念他
[00:06:51.000 --> 00:06:55.000]  也求耶和華紀念他所承受的一切苦難
[00:06:55.000 --> 00:06:58.000]  他所受的苦難是甚麼呢?
[00:06:58.000 --> 00:07:01.000]  我們知道大衛的生平
[00:07:01.000 --> 00:07:06.000]  他一開始的時候被掃羅追殺
[00:07:06.000 --> 00:07:08.000]  這個苦難是否被掃羅追殺的時候
[00:07:08.000 --> 00:07:10.000]  令他顛沛流離
[00:07:10.000 --> 00:07:12.000]  有家歸不得的苦難呢?
[00:07:12.000 --> 00:07:18.000]  我們知道大衛差不多去做皇帝
[00:07:18.000 --> 00:07:22.000]  然後又被他兒子阿沙隆企圖謀朝篡位
[00:07:22.000 --> 00:07:26.000]  這個「各為不保」的苦難呢?
[00:07:26.000 --> 00:07:30.000]  如果我們按照上下文的記錄內容
[00:07:30.000 --> 00:07:32.000]  那就應該不是
[00:07:32.000 --> 00:07:36.000]  大衛這裏說的苦難是關於約瑰
[00:07:36.000 --> 00:07:39.000]  在撒姆爾記第四章至第七章記載了
[00:07:39.000 --> 00:07:43.000]  有一次以色列人和非理士人的征戰裏
[00:07:43.000 --> 00:07:48.000]  約瑰被非理士人擄去大品廟
[00:07:48.000 --> 00:07:52.000]  由於耶和華擊殺大品不是非理士人
[00:07:52.000 --> 00:07:54.000]  因此非理士人很害怕
[00:07:54.000 --> 00:08:00.000]  於是就把約瑰送去一個叫做白事物的地方
[00:08:00.000 --> 00:08:05.000]  但是約瑰繼續擊殺白事物的人
[00:08:05.000 --> 00:08:10.000]  所以白事物的人就哀求基列耶林的人
[00:08:10.000 --> 00:08:12.000]  搬走這個約瑰
[00:08:12.000 --> 00:08:17.000]  最後這個約瑰就安置在阿比拿達的家裏
[00:08:17.000 --> 00:08:22.000]  由他的兒子以利亞薩看守這個約瑰
[00:08:22.000 --> 00:08:24.000]  一開
[00:08:24.000 --> 00:08:25.000]  開了多少年呢?
[00:08:25.000 --> 00:08:28.000]  就開了二十年了
[00:08:28.000 --> 00:08:32.000]  當大衛知道之後就很想把這個約瑰截回耶路撒冷
[00:08:32.000 --> 00:08:36.000]  撒姆爾記下六章六節就記載了
[00:08:36.000 --> 00:08:38.000]  當時大衛都很大陣仗
[00:08:38.000 --> 00:08:40.000]  他選了三萬個人
[00:08:40.000 --> 00:08:44.000]  就在阿比拿達的家裏搬出這個約瑰
[00:08:44.000 --> 00:08:47.000]  在他們把這個約瑰搬回耶路撒冷的途中
[00:08:47.000 --> 00:08:50.000]  由於牛失前蹄
[00:08:50.000 --> 00:08:52.000]  因為當時沒有馬,所以是牛
[00:08:52.000 --> 00:08:55.000]  阿比拿達的另一個兒子烏薩
[00:08:55.000 --> 00:08:58.000]  就伸手扶著這個約瑰
[00:08:58.000 --> 00:09:00.000]  伸一伸手
[00:09:00.000 --> 00:09:05.000]  然後因為烏薩的這個舉動就覺得冒犯
[00:09:05.000 --> 00:09:06.000]  然後怎樣呢?
[00:09:06.000 --> 00:09:08.000]  擊殺了烏薩
[00:09:08.000 --> 00:09:10.000]  大衛當時很害怕
[00:09:10.000 --> 00:09:12.000]  都不知道怎樣處理好
[00:09:12.000 --> 00:09:16.000]  沒辦法了,就把這個約瑰留在了俄別爾東的家裏
[00:09:16.000 --> 00:09:18.000]  不敢再搬了
[00:09:18.000 --> 00:09:21.000]  不過耶路撒冷沒有遷到俄別爾東
[00:09:21.000 --> 00:09:23.000]  還祝福了他一家
[00:09:23.000 --> 00:09:27.000]  所以經過三個月相安無事之後
[00:09:27.000 --> 00:09:31.000]  大衛又把這個約瑰從俄別爾東的家裏搬走
[00:09:31.000 --> 00:09:34.000]  直接就運到耶路撒冷
[00:09:34.000 --> 00:09:38.000]  所以大衛口裏所講的苦難不是自己的苦
[00:09:38.000 --> 00:09:42.000]  而是約瑰留在他鄉二十年
[00:09:42.000 --> 00:09:45.000]  仍然沒有一個安置的地方
[00:09:45.000 --> 00:09:48.000]  作為一個以色列的神
[00:09:48.000 --> 00:09:50.000]  竟然沒有人記掛著
[00:09:50.000 --> 00:09:55.000]  竟然沒有人紀念著約瑰身在何方
[00:09:55.000 --> 00:09:57.000]  第二節
[00:09:57.000 --> 00:10:02.000]  第二節
[00:10:02.000 --> 00:10:05.000]  他這樣向耶和華喜事
[00:10:05.000 --> 00:10:07.000]  向雅各的大能者許願
[00:10:07.000 --> 00:10:11.000]  喜事和許願兩個希伯來文雖然有些分別
[00:10:11.000 --> 00:10:15.000]  但是許願也可以譯作為喜事的意思
[00:10:15.000 --> 00:10:17.000]  總結第一和第二節的內容
[00:10:17.000 --> 00:10:21.000]  大衛就因著自己心繫約瑰的緣故
[00:10:21.000 --> 00:10:29.000]  於是就向耶和華喜事
[00:10:29.000 --> 00:10:32.000]  耶和華在第一節就回應了
[00:10:32.000 --> 00:10:33.000]  就是A派
[00:10:33.000 --> 00:10:39.000]  他說耶和華憑信實向大衛喜事絕不改變
[00:10:39.000 --> 00:10:40.000]  耶和華的喜事裏面
[00:10:40.000 --> 00:10:43.000]  可以看到是包含了兩個元素
[00:10:43.000 --> 00:10:46.000]  第一元素是信實
[00:10:46.000 --> 00:10:48.000]  第二是絕不改變
[00:10:48.000 --> 00:10:53.000]  而絕不改變就是信實喜事的內容一個延續
[00:10:53.000 --> 00:10:56.000]  就是強調了耶和華的應許
[00:10:56.000 --> 00:11:01.000]  是一定能夠實現和一定有一個保證
[00:11:01.000 --> 00:11:04.000]  大衛只是向耶和華喜事
[00:11:04.000 --> 00:11:07.000]  而人的誓言是可以改變
[00:11:07.000 --> 00:11:14.000]  而人對胡應的誓言是加上信實和永不改變
[00:11:14.000 --> 00:11:16.000]  必定成就
[00:11:16.000 --> 00:11:20.000]  就著A和A派的應對
[00:11:20.000 --> 00:11:26.000]  兩個都是涉及了大衛和耶和華彼此都喜事
[00:11:26.000 --> 00:11:28.000]  大衛心繫耶和華
[00:11:28.000 --> 00:11:31.000]  以耶和華的苦為自己的苦
[00:11:31.000 --> 00:11:32.000]  而耶和華的回應是
[00:11:32.000 --> 00:11:35.000]  你要留意我的應許
[00:11:35.000 --> 00:11:40.000]  因為耶和華的應許是信實和永不改變的
[00:11:40.000 --> 00:11:43.000]  各位弟兄姊妹
[00:11:43.000 --> 00:11:48.000]  昔日大衛能夠以耶和華的苦為自己的苦
[00:11:48.000 --> 00:11:53.000]  今日我們可否同樣學校大衛呢
[00:11:53.000 --> 00:11:56.000]  我們不知道耶和華的苦是甚麼苦
[00:11:56.000 --> 00:11:58.000]  但我們都可以學校大衛
[00:11:58.000 --> 00:12:02.000]  以耶和華的喜悅為我們的喜悅
[00:12:02.000 --> 00:12:06.000]  以耶和華的厭惡作為我們的厭惡
[00:12:06.000 --> 00:12:09.000]  很多時候我講道都講了
[00:12:09.000 --> 00:12:10.000]  崇拜很多人
[00:12:10.000 --> 00:12:12.000]  很多時候那些人
[00:12:12.000 --> 00:12:15.000]  習慣地坐在那裏就是那裏
[00:12:15.000 --> 00:12:17.000]  坐在身邊的會友
[00:12:17.000 --> 00:12:20.000]  每一個星期我們都會見到他們
[00:12:20.000 --> 00:12:23.000]  他們都是神所喜悅的人
[00:12:23.000 --> 00:12:25.000]  他們都是屬於神的子民
[00:12:25.000 --> 00:12:27.000]  不過我想問
[00:12:27.000 --> 00:12:29.000]  我們認識他們嗎
[00:12:29.000 --> 00:12:32.000]  我們可能知道這個人很面善
[00:12:32.000 --> 00:12:34.000]  但我們可能不認識他
[00:12:34.000 --> 00:12:36.000]  我們可否在崇拜完結之後
[00:12:36.000 --> 00:12:39.000]  主動一點去關心一下他
[00:12:39.000 --> 00:12:42.000]  因為他都是神所喜悅的人
[00:12:42.000 --> 00:12:46.000]  如果我們能夠以上帝的喜悅為喜悅
[00:12:46.000 --> 00:12:49.000]  我們首先就可以喜悅
[00:12:49.000 --> 00:12:51.000]  坐在你身邊的那個
[00:12:51.000 --> 00:12:53.000]  你每個星期都見到他
[00:12:53.000 --> 00:12:57.000]  但你跟他沒有生命交流的一個會友
[00:12:57.000 --> 00:13:00.000]  另外我們有沒有輕視神的英許呢
[00:13:00.000 --> 00:13:02.000]  神講了一句話
[00:13:02.000 --> 00:13:05.000]  信神絕不改變
[00:13:05.000 --> 00:13:08.000]  信仰群體的那個屬靈生命
[00:13:08.000 --> 00:13:12.000]  不是以逐世的價值觀去承托著我們人生的
[00:13:12.000 --> 00:13:14.000]  即是說無論我們有多少錢
[00:13:14.000 --> 00:13:16.000]  我們有多高的地位
[00:13:16.000 --> 00:13:19.000]  我們有多少顯赫的朋友
[00:13:19.000 --> 00:13:23.000]  這個都有機會隨時改變的
[00:13:23.000 --> 00:13:25.000]  唯有神的英許
[00:13:25.000 --> 00:13:28.000]  信神永不改變
[00:13:28.000 --> 00:13:30.000]  亦只有上主的英許
[00:13:30.000 --> 00:13:33.000]  可以作為我們生命的一個終極盼望
[00:13:33.000 --> 00:13:35.000]  亦只有上主的英許
[00:13:35.000 --> 00:13:41.000]  可以抗拒世俗文化對我們信仰的侵蝕
[00:13:41.000 --> 00:13:45.000]  第二段D了
[00:13:45.000 --> 00:13:47.000]  D有關大衛起誓的內容
[00:13:47.000 --> 00:13:49.000]  第三第四節這樣說
[00:13:49.000 --> 00:13:51.000]  我必不進我的帳幕
[00:13:51.000 --> 00:13:53.000]  也不上我的床鋪
[00:13:53.000 --> 00:13:56.000]  我必不容我的眼睛睡覺
[00:13:56.000 --> 00:13:59.000]  也不容我的眼皮打鈍
[00:13:59.000 --> 00:14:01.000]  又不進帳幕
[00:14:01.000 --> 00:14:03.000]  又不上我的床鋪
[00:14:03.000 --> 00:14:05.000]  又不容許我的眼睛睡覺
[00:14:05.000 --> 00:14:07.000]  又不容許我的眼皮打鈍
[00:14:07.000 --> 00:14:09.000]  有四個不
[00:14:09.000 --> 00:14:12.000]  固然是一種文學的手法
[00:14:12.000 --> 00:14:15.000]  一種文學的否定語法
[00:14:15.000 --> 00:14:17.000]  其實是很想突出什麼呢
[00:14:17.000 --> 00:14:21.000]  很想突出大衛那個堅定的決心
[00:14:21.000 --> 00:14:23.000]  很堅定的
[00:14:23.000 --> 00:14:25.000]  那麼堅定的信心
[00:14:25.000 --> 00:14:27.000]  對象是什麼呢
[00:14:27.000 --> 00:14:28.000]  第五節
[00:14:28.000 --> 00:14:31.000]  直等到我為耶和華尋得所在
[00:14:31.000 --> 00:14:35.000]  為雅各的大能者尋得居所
[00:14:35.000 --> 00:14:39.000]  大衛心之所繫的就是約衞的居所
[00:14:39.000 --> 00:14:41.000]  即是神的居所
[00:14:41.000 --> 00:14:45.000]  大衛很想為耶和華建造聖殿
[00:14:45.000 --> 00:14:48.000]  讓這個聖殿能夠安在其中
[00:14:48.000 --> 00:14:50.000]  大衛起誓的內容
[00:14:50.000 --> 00:14:52.000]  就和約衞有關的
[00:14:52.000 --> 00:14:53.000]  有關約衞
[00:14:53.000 --> 00:14:54.000]  有關聖殿
[00:14:54.000 --> 00:14:56.000]  有關神的居所
[00:14:56.000 --> 00:14:59.000]  耶和華起誓的內容
[00:14:59.000 --> 00:15:01.000]  就是B派
[00:15:01.000 --> 00:15:04.000]  十一至十二節
[00:15:04.000 --> 00:15:06.000]  我要立你身所生的所在
[00:15:06.000 --> 00:15:07.000]  你寶座上
[00:15:07.000 --> 00:15:09.000]  你的眾子若謹守我的約
[00:15:09.000 --> 00:15:11.000]  和我所教導他們的法袋
[00:15:11.000 --> 00:15:17.000]  他們的子孫必永遠坐在你的寶座上
[00:15:17.000 --> 00:15:19.000]  耶和華的起誓內容
[00:15:19.000 --> 00:15:21.000]  不單止涉及大衛
[00:15:21.000 --> 00:15:25.000]  亦涉及大衛的後代
[00:15:25.000 --> 00:15:27.000]  事實上耶和華的起誓
[00:15:27.000 --> 00:15:31.000]  是保證了大衛王朝的一種永續性
[00:15:31.000 --> 00:15:35.000]  不過大衛王朝能不能夠享有這個永續性
[00:15:35.000 --> 00:15:37.000]  都要符合兩個條件
[00:15:37.000 --> 00:15:40.000]  第一個條件就是要遵守耶和華的約
[00:15:40.000 --> 00:15:45.000]  第二就是謹守耶和華所教導的法道
[00:15:45.000 --> 00:15:46.000]  耶和華的約
[00:15:46.000 --> 00:15:50.000]  就是神與以色列人所立的約
[00:15:50.000 --> 00:15:53.000]  是關乎神和以色列人的關係
[00:15:53.000 --> 00:15:58.000]  從耶和華將以色列民從埃及拯救出來之後
[00:15:58.000 --> 00:16:01.000]  耶和華就和以色列民立了約
[00:16:01.000 --> 00:16:05.000]  以色列民是耶和華的子民
[00:16:05.000 --> 00:16:09.000]  耶和華是以色列人唯一的神
[00:16:09.000 --> 00:16:11.000]  至於耶和華的法道
[00:16:11.000 --> 00:16:14.000]  所指的就是耶和華和以色列人立約之後
[00:16:14.000 --> 00:16:16.000]  向他頒佈的十誡
[00:16:16.000 --> 00:16:22.000]  即是摩西五經經常講的誡命、律例、典章
[00:16:22.000 --> 00:16:25.000]  我們在整個以色列歷史裏面
[00:16:25.000 --> 00:16:28.000]  由摩西五經到十二仙之書裏面
[00:16:28.000 --> 00:16:31.000]  都經常提醒以色列人
[00:16:31.000 --> 00:16:34.000]  耶和華是他唯一的神
[00:16:34.000 --> 00:16:36.000]  不可以敬拜別神
[00:16:36.000 --> 00:16:40.000]  謹守他的誡命、律例、典章
[00:16:40.000 --> 00:16:42.000]  就可以得福
[00:16:42.000 --> 00:16:45.000]  不遵守的話就有禍
[00:16:45.000 --> 00:16:53.000]  B和B派的應對
[00:16:53.000 --> 00:16:58.000]  同樣都涉及大衛和耶和華彼此起誓的內容
[00:16:58.000 --> 00:17:00.000]  大衛表明為神的緣故
[00:17:00.000 --> 00:17:03.000]  可以不上床、不睡覺
[00:17:03.000 --> 00:17:06.000]  這是我們新約所講的
[00:17:06.000 --> 00:17:09.000]  盡心盡性盡義盡力愛主愛的神
[00:17:09.000 --> 00:17:11.000]  大衛表明了一種甚麼
[00:17:11.000 --> 00:17:14.000]  全然毀身的心志
[00:17:14.000 --> 00:17:16.000]  耶和華有甚麼回應
[00:17:16.000 --> 00:17:17.000]  耶和華的回應就是
[00:17:17.000 --> 00:17:19.000]  你要唯獨敬拜我
[00:17:19.000 --> 00:17:21.000]  你不可以敬拜別神
[00:17:21.000 --> 00:17:28.000]  並且你要行在我的誡命、律例、典章之中
[00:17:28.000 --> 00:17:30.000]  各位兄弟姐妹
[00:17:30.000 --> 00:17:34.000]  今天我們是否以一種可有可無的心
[00:17:34.000 --> 00:17:38.000]  去過我們的信仰生活
[00:17:38.000 --> 00:17:40.000]  對聖經的真理
[00:17:40.000 --> 00:17:42.000]  對神的話
[00:17:42.000 --> 00:17:46.000]  有沒有熱衷地去追求
[00:17:46.000 --> 00:17:48.000]  信仰群體的屬靈生命
[00:17:48.000 --> 00:17:53.000]  應該是渴求和主耶穌關係的那種體驗
[00:17:53.000 --> 00:17:57.000]  而不是渴求那種物質生活的體驗
[00:17:58.000 --> 00:18:01.000]  到第三段詩
[00:18:01.000 --> 00:18:04.000]  在第六至第七節
[00:18:04.000 --> 00:18:07.000]  我們要聽說約貴在以法地
[00:18:07.000 --> 00:18:10.000]  我們在阿爾的田野尋見他
[00:18:10.000 --> 00:18:12.000]  我們要進他的居所
[00:18:12.000 --> 00:18:14.000]  在他腳踏前下拜
[00:18:14.000 --> 00:18:16.000]  以法他是甚麼呢
[00:18:16.000 --> 00:18:18.000]  以法他就是伯利恆的意思
[00:18:18.000 --> 00:18:21.000]  伯利恆就是大衛的故鄉
[00:18:21.000 --> 00:18:25.000]  阿爾不是一個地方的名稱
[00:18:25.000 --> 00:18:28.000]  阿爾是指一個很荒涼的郊野
[00:18:28.000 --> 00:18:30.000]  這裡說甚麼呢
[00:18:30.000 --> 00:18:32.000]  這裡說大衛在很年幼的時候
[00:18:32.000 --> 00:18:37.000]  就已經聽聞約貴被遺棄
[00:18:37.000 --> 00:18:40.000]  很小的時候就知道被遺棄
[00:18:40.000 --> 00:18:41.000]  不過不知道在哪裏
[00:18:41.000 --> 00:18:42.000]  因為那時候很小
[00:18:42.000 --> 00:18:44.000]  他痛心畏寒整整二十年
[00:18:44.000 --> 00:18:47.000]  一直都沒有人理會、沒有人著緊
[00:18:47.000 --> 00:18:50.000]  大衛在年幼的時候
[00:18:50.000 --> 00:18:54.000]  沒有能力、沒有慰訓、沒有辦法
[00:18:54.000 --> 00:18:57.000]  但是今天他已經成為以色列的王
[00:18:57.000 --> 00:19:00.000]  他既然知道約貴流落他鄉
[00:19:00.000 --> 00:19:02.000]  他就一心一意
[00:19:02.000 --> 00:19:05.000]  要將約貴運回耶路撒冷
[00:19:05.000 --> 00:19:09.000]  並且為耶和華尋覓一個居所
[00:19:09.000 --> 00:19:12.000]  他很想為耶和華建造一個聖殿
[00:19:12.000 --> 00:19:16.000]  很想讓耶和華有一個永久的居所
[00:19:16.000 --> 00:19:18.000]  在他腳踏前下拜
[00:19:18.000 --> 00:19:20.000]  就是指以色列人
[00:19:20.000 --> 00:19:23.000]  可以在聖殿裏面敬拜耶和華
[00:19:23.000 --> 00:19:30.000]  耶華在十三節這樣回應
[00:19:30.000 --> 00:19:32.000]  即是我們的C派
[00:19:32.000 --> 00:19:34.000]  因為耶華揀選了石安
[00:19:34.000 --> 00:19:37.000]  願意當作自己的居所
[00:19:37.000 --> 00:19:41.000]  耶華因應大衛要為他尋覓居所
[00:19:41.000 --> 00:19:42.000]  所以回應他
[00:19:42.000 --> 00:19:44.000]  我已經揀選了石安
[00:19:44.000 --> 00:19:48.000]  我已經揀選了石安作為我聖殿的所在
[00:19:48.000 --> 00:19:51.000]  石安就是指耶路撒冷的意思
[00:19:51.000 --> 00:19:55.000]  除了這個地方的所指之外
[00:19:55.000 --> 00:19:57.000]  還有一個含義的
[00:19:57.000 --> 00:20:01.000]  石安就是指以色列是神的選民的意思
[00:20:01.000 --> 00:20:06.000]  耶和華揀選了耶路撒冷作為聖殿的所在
[00:20:06.000 --> 00:20:10.000]  亦揀選了以色列人作為他的子民
[00:20:10.000 --> 00:20:15.000]  如果C和C派的應對
[00:20:15.000 --> 00:20:18.000]  同樣都涉及聖殿的所在
[00:20:18.000 --> 00:20:21.000]  大衛心繫約桂
[00:20:21.000 --> 00:20:23.000]  心繫耶華的居所
[00:20:23.000 --> 00:20:25.000]  心繫建造聖殿
[00:20:25.000 --> 00:20:29.000]  甚至為建造聖殿的材料
[00:20:29.000 --> 00:20:30.000]  預備好了
[00:20:30.000 --> 00:20:34.000]  一心一意為耶華獻上最好的
[00:20:34.000 --> 00:20:37.000]  耶華怎樣回應呢
[00:20:37.000 --> 00:20:39.000]  他說我揀選了石安
[00:20:39.000 --> 00:20:43.000]  耶華不單單揀選聖殿的地方
[00:20:43.000 --> 00:20:46.000]  也揀選了以色列作為他屬神的子民
[00:20:46.000 --> 00:20:49.000]  大衛所想到的是聖殿
[00:20:49.000 --> 00:20:54.000]  耶華所想到的是關乎他的子民
[00:20:54.000 --> 00:20:56.000]  各位大兄姐妹
[00:20:56.000 --> 00:21:00.000]  昔日大衛很緊張神的居所
[00:21:00.000 --> 00:21:04.000]  很緊張他的百姓有一個敬拜的聖殿
[00:21:04.000 --> 00:21:11.000]  今日我們大家坐在一個很美的座堂裏
[00:21:11.000 --> 00:21:15.000]  我們今日不擔心沒有敬拜的地方
[00:21:15.000 --> 00:21:17.000]  很多人進來覺得
[00:21:17.000 --> 00:21:21.000]  這樣才是一個很舒服
[00:21:21.000 --> 00:21:24.000]  很好的敬拜場地
[00:21:24.000 --> 00:21:26.000]  我們心之所繫的
[00:21:26.000 --> 00:21:29.000]  不再是一個沒有敬拜的場地
[00:21:29.000 --> 00:21:31.000]  但是我們心之所繫的
[00:21:31.000 --> 00:21:36.000]  是應該我們的敬拜質素
[00:21:36.000 --> 00:21:41.000]  我們以一個怎樣的心去進入神的殿
[00:21:41.000 --> 00:21:43.000]  是不是好像大衛所說
[00:21:43.000 --> 00:21:47.000]  在他腳掌前下拜的心態
[00:21:47.000 --> 00:21:49.000]  我們每一堂崇拜
[00:21:49.000 --> 00:21:52.000]  我們的領唱都很用心
[00:21:52.000 --> 00:21:56.000]  用很多心機去引領我們的會眾
[00:21:56.000 --> 00:21:59.000]  領唱員很想每一個會眾
[00:21:59.000 --> 00:22:02.000]  都能夠投入敬拜當中
[00:22:02.000 --> 00:22:05.000]  用領唱的方式或者叫獻唱的方式
[00:22:05.000 --> 00:22:08.000]  很希望我們會眾能夠
[00:22:08.000 --> 00:22:11.000]  心存一個敬畏尊崇的心
[00:22:11.000 --> 00:22:15.000]  去敬拜我們三一的上主
[00:22:15.000 --> 00:22:19.000]  崇拜讓我們能夠懷著一個感恩的心
[00:22:19.000 --> 00:22:22.000]  因為我們是屬主
[00:22:22.000 --> 00:22:25.000]  崇拜讓我們認識我們的身份
