
[00:00:00.000 --> 00:00:02.000]  大家好, 各位同學平安
[00:09:01.000 --> 00:09:05.000]  詩人說「你安置月亮 為定季節
[00:09:05.000 --> 00:09:10.000]  太陽自知沉落 你做黑暗為夜」
[00:09:10.000 --> 00:09:15.000]  我們再看第5天 神造天上和海中的生物
[00:09:15.000 --> 00:09:17.000]  在第19至20節裏面
[00:09:17.000 --> 00:09:28.000]  「天上的飛鳥立在水旁住宿」
[00:09:28.000 --> 00:09:30.000]  在之間提叫
[00:09:30.000 --> 00:09:32.000]  然後在第25節又說
[00:09:32.000 --> 00:09:38.000]  「那裏有海 又大又廣 其中有無數的動物 大小活物都有」
[00:09:38.000 --> 00:09:40.000]  所以你會發覺在詩篇裏
[00:09:40.000 --> 00:09:45.000]  可以不斷將神的創造描繪
[00:09:45.000 --> 00:09:47.000]  到第6天了
[00:09:47.000 --> 00:09:51.000]  第6天 神造地上的生物和人
[00:09:51.000 --> 00:09:53.000]  於是詩人又說
[00:09:53.000 --> 00:09:55.000]  在第20至23節
[00:09:55.000 --> 00:10:00.000]  「你做黑暗為夜 林中的白獸都爬出來
[00:10:00.000 --> 00:10:03.000]  少壯獅子叫 向神尋求食物
[00:10:03.000 --> 00:10:07.000]  太陽一出 獸就躲避 躺在外面凍裏
[00:10:07.000 --> 00:10:12.000]  人出去做工 勞碌直到晚上」
[00:10:12.000 --> 00:10:17.000]  神創造的從光至地上的生物
[00:10:17.000 --> 00:10:19.000]  每做完神都說甚麼呢
[00:10:19.000 --> 00:10:21.000]  是好的
[00:10:21.000 --> 00:10:25.000]  除了做人之外 創世紀並沒有這一句
[00:10:25.000 --> 00:10:28.000]  但最後在創世紀第一章第31節
[00:10:28.000 --> 00:10:33.000]  「神最後都看一切所做的 都甚好」
[00:10:33.000 --> 00:10:36.000]  這句說話是甚麼意思呢
[00:10:36.000 --> 00:10:39.000]  即是神做的 神看為好的
[00:10:39.000 --> 00:10:42.000]  意思是神應當喜悅
[00:10:42.000 --> 00:10:46.000]  神應當喜悅他自己所做
[00:10:46.000 --> 00:10:49.000]  但為何詩人要在此祝願耶和華
[00:10:49.000 --> 00:10:52.000]  喜悅自己所做呢
[00:10:52.000 --> 00:10:56.000]  難道神不滿意自己的作品嗎
[00:10:56.000 --> 00:10:58.000]  我們先押下這個問題
[00:10:58.000 --> 00:11:00.000]  我們遲些會再說
[00:11:00.000 --> 00:11:03.000]  我們再看另外一個
[00:11:03.000 --> 00:11:06.000]  「詩人關乎神榮耀」的祝願
[00:11:06.000 --> 00:11:07.000]  我們留下這個
[00:11:07.000 --> 00:11:12.000]  詩人為何要祝願神喜悅自己所做呢
[00:11:12.000 --> 00:11:15.000]  我們再看下一個
[00:11:15.000 --> 00:11:18.000]  這裡說到
[00:11:18.000 --> 00:11:22.000]  「願耶和華的榮耀傳到榮元」
[00:11:22.000 --> 00:11:24.000]  這個細節我會說
[00:11:24.000 --> 00:11:30.000]  「願神的榮耀可以傳到榮元」
[00:11:30.000 --> 00:11:32.000]  因為有些人說
[00:11:32.000 --> 00:11:36.000]  神在做好六天之後
[00:11:36.000 --> 00:11:38.000]  神就安息了
[00:11:38.000 --> 00:11:39.000]  我們都知道
[00:11:39.000 --> 00:11:41.000]  聖經創世紀說
[00:11:41.000 --> 00:11:44.000]  神做了六天之後就安息了
[00:11:44.000 --> 00:11:47.000]  但在創世紀第二章第二節說
[00:11:47.000 --> 00:11:48.000]  到第七天
[00:11:48.000 --> 00:11:50.000]  神做的工已經完畢
[00:11:50.000 --> 00:11:52.000]  就在第七天
[00:11:52.000 --> 00:11:55.000]  「卸了他一切的工」安息了
[00:11:55.000 --> 00:11:56.000]  我們當然知道
[00:11:56.000 --> 00:11:58.000]  事情並不是一般
[00:11:58.000 --> 00:11:59.000]  有些人這樣說
[00:11:59.000 --> 00:12:01.000]  神做了世界之後
[00:12:01.000 --> 00:12:02.000]  就拋下了世界
[00:12:02.000 --> 00:12:05.000]  讓世界上自行運作
[00:12:05.000 --> 00:12:06.000]  自己顧自己
[00:12:06.000 --> 00:12:08.000]  神不是這樣的
[00:12:08.000 --> 00:12:09.000]  神是創造主
[00:12:09.000 --> 00:12:13.000]  神更加是維持世界的和
[00:12:13.000 --> 00:12:16.000]  祂投身在創造的世界中
[00:12:16.000 --> 00:12:20.000]  看顧、管理、做的世界
[00:12:20.000 --> 00:12:21.000]  所以我們看到
[00:12:21.000 --> 00:12:24.000]  《詩人大衛》第104篇裡
[00:12:24.000 --> 00:12:28.000]  其實不單稱頌神創造的偉大
[00:12:28.000 --> 00:12:30.000]  還深一層的體見
[00:12:30.000 --> 00:12:34.000]  隱藏在神創造大能的深處
[00:12:34.000 --> 00:12:40.000]  還包括了神維護萬有的奇妙設計和愛心
[00:12:40.000 --> 00:12:43.000]  我們可以看第10到第15節
[00:12:43.000 --> 00:12:46.000]  「耶和華使全員擁在山谷
[00:12:46.000 --> 00:12:48.000]  留在山間
[00:12:48.000 --> 00:12:50.000]  使野地的走獸有水害
[00:12:50.000 --> 00:12:52.000]  野狼得解其害
[00:12:52.000 --> 00:12:55.000]  天上的飛鳥在水旁住宿
[00:12:55.000 --> 00:12:59.000]  在枝幹間啼叫」
[00:12:59.000 --> 00:13:02.000]  祂從流角當中囂冠山嶺
[00:13:02.000 --> 00:13:05.000]  因祂作為的功效地就豐足
[00:13:05.000 --> 00:13:07.000]  祂使草生長
[00:13:07.000 --> 00:13:08.000]  比生畜吃
[00:13:08.000 --> 00:13:10.000]  使菜蔬生長
[00:13:10.000 --> 00:13:11.000]  供給人用
[00:13:11.000 --> 00:13:14.000]  使人從地裡得食物
[00:13:14.000 --> 00:13:16.000]  又得酒能悅人心
[00:13:16.000 --> 00:13:18.000]  得油能潤人面
[00:13:18.000 --> 00:13:21.000]  得糧能養人心」
[00:13:21.000 --> 00:13:22.000]  我們看到
[00:13:22.000 --> 00:13:27.000]  神不是在創造萬物之功完成後就安息
[00:13:27.000 --> 00:13:34.000]  他看到神仍然在無限的智慧和大愛
[00:13:34.000 --> 00:13:37.000]  繼續關顧萬有
[00:13:37.000 --> 00:13:39.000]  維護萬有
[00:13:39.000 --> 00:13:43.000]  為萬物無論大小都作了最好的安排
[00:13:43.000 --> 00:13:45.000]  最美的照顧
[00:13:45.000 --> 00:13:48.000]  所以神創造了天地萬物
[00:13:48.000 --> 00:13:50.000]  運行不息
[00:13:50.000 --> 00:13:53.000]  我們在這裡更加可以看到
[00:13:53.000 --> 00:13:55.000]  神對人很特別
[00:13:55.000 --> 00:13:59.000]  他說不單給食物和棲息地
[00:13:59.000 --> 00:14:03.000]  神更使人有酒能悅人心
[00:14:03.000 --> 00:14:05.000]  油能潤人面
[00:14:05.000 --> 00:14:07.000]  還有各樣的糧食
[00:14:07.000 --> 00:14:09.000]  能夠養人心
[00:14:09.000 --> 00:14:11.000]  很難得
[00:14:11.000 --> 00:14:15.000]  我們看到神供應和管理他所做的一切
[00:14:15.000 --> 00:14:19.000]  人和動物也向他回應
[00:14:19.000 --> 00:14:22.000]  從他的手裡得食物
[00:14:22.000 --> 00:14:24.000]  我們看第24節
[00:14:24.000 --> 00:14:26.000]  第27至30節
[00:14:26.000 --> 00:14:27.000]  詩人說
[00:14:27.000 --> 00:14:32.000]  「耶和華,你所做的何其多,都是你用智慧造成的
[00:14:32.000 --> 00:14:35.000]  全地遍滿了你所做之物」
[00:14:35.000 --> 00:14:36.000]  然後說
[00:14:36.000 --> 00:14:40.000]  「這些都仰望你按時給他們食物
[00:14:40.000 --> 00:14:42.000]  你給他們,他們就食起來
[00:14:42.000 --> 00:14:45.000]  你張手,他們就飽得未食
[00:14:45.000 --> 00:14:47.000]  你轉念,他們就驚惶
[00:14:47.000 --> 00:14:50.000]  你收回他們的氣,他們就死亡
[00:14:50.000 --> 00:14:51.000]  歸於塵土
[00:14:51.000 --> 00:14:54.000]  你差遣你的靈,他們就受造
[00:14:54.000 --> 00:14:57.000]  你使地面更換為新」
[00:14:57.000 --> 00:14:59.000]  所以在詩人大衛看來
[00:14:59.000 --> 00:15:02.000]  宇宙的王不是高不可攀的
[00:15:02.000 --> 00:15:05.000]  他乃是一個慈父
[00:15:05.000 --> 00:15:09.000]  這個宇宙不是空洞無物的
[00:15:09.000 --> 00:15:10.000]  它是一個家
[00:15:10.000 --> 00:15:12.000]  是天賦的世界
[00:15:12.000 --> 00:15:14.000]  大衛默想萬物
[00:15:14.000 --> 00:15:19.000]  使他的心和神的心融合在一起
[00:15:19.000 --> 00:15:22.000]  神給予自由意志給人
[00:15:22.000 --> 00:15:26.000]  讓人有自由去做自己心所喜悅的事
[00:15:26.000 --> 00:15:30.000]  其實這樣就留下了一個空隙
[00:15:30.000 --> 00:15:35.000]  讓人可以不跟隨神的心意而活
[00:15:35.000 --> 00:15:38.000]  當我們去看第三個竹苑
[00:15:38.000 --> 00:15:42.000]  「願造物之神要永存」的時候
[00:15:42.000 --> 00:15:44.000]  我們就會看到
[00:15:44.000 --> 00:15:47.000]  這裡第32節
[00:15:47.000 --> 00:15:49.000]  詩人這樣說
[00:15:49.000 --> 00:15:55.000]  「他看地,地就震動,他摸山,山就無意」
[00:15:55.000 --> 00:15:59.000]  這裡就好像在形容神在這裡憤怒
[00:15:59.000 --> 00:16:02.000]  神在這裡發怒
[00:16:02.000 --> 00:16:04.000]  其實我們看到為何詩人要竹苑夜和華
[00:16:04.000 --> 00:16:06.000]  喜悅自己所做的呢
[00:16:06.000 --> 00:16:08.000]  這句話是什麼意思呢
[00:16:08.000 --> 00:16:13.000]  因為神在整個詩篇的104篇裏面
[00:16:13.000 --> 00:16:16.000]  有幾處其實都是在形容神的
[00:16:16.000 --> 00:16:19.000]  憤怒
[00:16:19.000 --> 00:16:23.000]  神在當中是會有憤怒的
[00:16:23.000 --> 00:16:25.000]  我們去看一看
[00:16:25.000 --> 00:16:31.000]  第6到第9節
[00:16:31.000 --> 00:16:38.000]  「你用心水遮蓋地面,猶如衣裳,珠水高過山嶺,
[00:16:38.000 --> 00:16:42.000]  你的戚澤一發,水就崩逃,
[00:16:42.000 --> 00:16:45.000]  你的雷聲一發,水就崩流,
[00:16:45.000 --> 00:16:50.000]  珠山上升,珠谷下沉,歸你為他所立定之地,
[00:16:50.000 --> 00:16:54.000]  你定了界限,使水不能超越,
[00:16:54.000 --> 00:16:58.000]  不再轉回,掩沒地面。」
[00:16:58.000 --> 00:17:01.000]  大地面對神的憤怒
[00:17:01.000 --> 00:17:03.000]  他這樣說
[00:17:03.000 --> 00:17:05.000]  但又會看到水都很聽話
[00:17:05.000 --> 00:17:08.000]  他說神一斥責的時候
[00:17:08.000 --> 00:17:10.000]  神一定了界限的時候
[00:17:10.000 --> 00:17:12.000]  水就不能超越
[00:17:12.000 --> 00:17:13.000]  不能轉回
[00:17:13.000 --> 00:17:15.000]  掩沒地面
[00:17:15.000 --> 00:17:16.000]  不能過去
[00:17:16.000 --> 00:17:17.000]  其實除了水之外
[00:17:17.000 --> 00:17:21.000]  生物也會面對神的憤怒
[00:17:21.000 --> 00:17:23.000]  其實這一段我剛才已經讀過了
[00:17:23.000 --> 00:17:24.000]  可以繼續再讀
[00:17:24.000 --> 00:17:26.000]  第24到30節
[00:17:26.000 --> 00:17:29.000]  他說「耶和華,你所做的何其多,
[00:17:29.000 --> 00:17:31.000]  都是你用智慧造成的,
[00:17:31.000 --> 00:17:34.000]  全地遍滿了你所做之物,
[00:17:34.000 --> 00:17:36.000]  那裡有海又大又廣,
[00:17:36.000 --> 00:17:39.000]  其中有無數的動物,大小活物都有,
[00:17:39.000 --> 00:17:41.000]  那裡有船行走,
[00:17:41.000 --> 00:17:46.000]  有你所做的力威亞探游游在其中。」
[00:17:46.000 --> 00:17:48.000]  即是說這是水怪
[00:17:48.000 --> 00:17:51.000]  「這些都仰望你按時給他們食物,
[00:17:51.000 --> 00:17:53.000]  你給他們,他們便拾起來,
[00:17:53.000 --> 00:17:55.000]  你將手他們就飽得未食,
[00:17:55.000 --> 00:17:58.000]  你轉臉,他們就驚惶,
[00:17:58.000 --> 00:18:00.000]  你收回他們的氣,
[00:18:00.000 --> 00:18:04.000]  他們就死亡,歸於塵土,
[00:18:04.000 --> 00:18:06.000]  你差遣你的靈,
[00:18:06.000 --> 00:18:08.000]  他們就受造,
[00:18:08.000 --> 00:18:12.000]  你使地面更換為生。」
[00:18:12.000 --> 00:18:14.000]  所以地上的生物
[00:18:14.000 --> 00:18:18.000]  其實都是活在神的掌管
[00:18:18.000 --> 00:18:19.000]  如果神向他們發怒
[00:18:19.000 --> 00:18:20.000]  神收回的時候
[00:18:20.000 --> 00:18:23.000]  他們都會很聽的
[00:18:23.000 --> 00:18:24.000]  除了什麼呢
[00:18:24.000 --> 00:18:25.000]  我們會發覺
[00:18:25.000 --> 00:18:28.000]  因為神給了人自由意志
[00:18:28.000 --> 00:18:30.000]  人對神的回應
[00:18:30.000 --> 00:18:34.000]  會影響神對這個世界的喜悅
[00:18:34.000 --> 00:18:37.000]  神的怒氣能不能夠止息
[00:18:37.000 --> 00:18:42.000]  那就要看人是怎樣回應神
[00:18:42.000 --> 00:18:47.000]  看眾人,世上的人,以前
[00:18:47.000 --> 00:18:50.000]  我們首先要看一下自己
[00:18:50.000 --> 00:18:54.000]  所以斯人第二個祝願就是祝願自己
[00:18:54.000 --> 00:18:58.000]  然後第三個祝願才是祝願世界
[00:18:58.000 --> 00:19:05.000]  第二個祝願是關乎自己的祝願
[00:19:05.000 --> 00:19:07.000]  所以我們看到第二個祝願是
[00:19:07.000 --> 00:19:11.000]  「願蒙恩的我歌頌默念」
[00:19:11.000 --> 00:19:14.000]  斯人在第33至34節說
[00:19:14.000 --> 00:19:16.000]  「我一生要向耶和華唱詩
[00:19:16.000 --> 00:19:19.000]  我還活的時候要向我的神歌頌
[00:19:19.000 --> 00:19:22.000]  願他閱納我的默念
[00:19:22.000 --> 00:19:25.000]  我要因耶和華歡喜
[00:19:25.000 --> 00:19:29.000]  願蒙恩的我歌頌默念」
[00:19:29.000 --> 00:19:32.000]  所以當我們去看
[00:19:32.000 --> 00:19:39.000]  他首先說「願我要因耶和華歡喜」
[00:19:39.000 --> 00:19:42.000]  意思是「願我因耶和華歡喜」
[00:19:42.000 --> 00:19:45.000]  要回應上主的同在
[00:19:45.000 --> 00:19:49.000]  我們就要好像斯人所行一樣
[00:19:49.000 --> 00:19:53.000]  神要喜悅他所做的物
[00:19:53.000 --> 00:19:58.000]  而我們也要因神所做的物而歡喜
[00:19:58.000 --> 00:20:01.000]  「因耶和華歡喜」
[00:20:01.000 --> 00:20:06.000]  其實我們以很多不同的東西去追求
[00:20:06.000 --> 00:20:08.000]  所以我們新年的祝願
[00:20:08.000 --> 00:20:11.000]  祝人「恭喜發財」
[00:20:11.000 --> 00:20:14.000]  即是我們追求金錢
[00:20:14.000 --> 00:20:19.000]  我們又會恭祝人們步步高升
[00:20:19.000 --> 00:20:23.000]  我們希望有權貴、有地位
[00:20:23.000 --> 00:20:26.000]  又或者我們希望他們學業進步
[00:20:26.000 --> 00:20:31.000]  希望知識又或者身體健康等等
[00:20:31.000 --> 00:20:33.000]  但斯人在此說
[00:20:33.000 --> 00:20:37.000]  「願蒙恩的我的歌頌默念」
