
[00:00:00.000 --> 00:00:09.000]  經過了許多日子,有二十年,以色列全家都哀哭歸向耶和華。
[00:04:04.000 --> 00:04:07.000]  我們今天因為主耶穌的緣故,
[00:04:07.000 --> 00:04:13.000]  我們可以在聖餐裏思想十字架的愛和我們的關係,
[00:04:13.000 --> 00:04:16.000]  以致我們安身立命在這個時代,
[00:04:16.000 --> 00:04:20.000]  在今天我們能夠成為何等樣的人,
[00:04:20.000 --> 00:04:23.000]  都是神的恩典,將我們去塑造。
[00:04:23.000 --> 00:04:25.000]  我們感謝您,
[00:04:25.000 --> 00:04:28.000]  讓我們有弟兄姊妹,有同路人,
[00:04:28.000 --> 00:04:31.000]  一起去走這條天路。
[00:04:31.000 --> 00:04:35.000]  我們很盼望我們能夠彼此勉勵,
[00:04:35.000 --> 00:04:37.000]  在這個地方一起成長,
[00:04:37.000 --> 00:04:39.000]  同哭同笑,
[00:04:39.000 --> 00:04:45.000]  一同感受到我們是一班屬神屬天的兒女。
[00:04:45.000 --> 00:04:48.000]  今早我們用《撒慕爾記》這段聖經,
[00:04:48.000 --> 00:04:53.000]  幫助我們能夠對當時撒慕爾的心情有一個明白,
[00:04:53.000 --> 00:04:58.000]  亦證明我們今天能夠靜下來,
[00:04:58.000 --> 00:05:02.000]  去想一想我們和上主之間的關係,
[00:05:02.000 --> 00:05:07.000]  有什麼是我們在今年裏面可以納石為記的。
[00:05:07.000 --> 00:05:09.000]  我們等候在您的面前,
[00:05:09.000 --> 00:05:13.000]  禱告奉耶穌基督的名,阿們。
[00:05:13.000 --> 00:05:16.000]  不知大家在一些重要的日子,
[00:05:16.000 --> 00:05:18.000]  我都習慣了跟著你們,
[00:05:18.000 --> 00:05:20.000]  拿著咪高峰都可以,
[00:05:20.000 --> 00:05:22.000]  不用這麼煩,
[00:05:22.000 --> 00:05:24.000]  都要入鄉隨俗,
[00:05:24.000 --> 00:05:27.000]  我在感受那邊就不用這麼麻煩,
[00:05:27.000 --> 00:05:28.000]  但這樣又不錯,
[00:05:28.000 --> 00:05:32.000]  又可以到處走都可以。
[00:05:32.000 --> 00:05:34.000]  不知大家對於一些重要的日子,
[00:05:34.000 --> 00:05:36.000]  你會怎樣紀念呢?
[00:05:36.000 --> 00:05:38.000]  剛剛星期一,
[00:05:38.000 --> 00:05:43.000]  我的同學做了所有功課,
[00:05:43.000 --> 00:05:47.000]  當然不是普通的一些簡單的課程,
[00:05:47.000 --> 00:05:51.000]  就是他那個博士學位的功課都交了,
[00:05:51.000 --> 00:05:53.000]  很辛苦很辛苦,
[00:05:53.000 --> 00:05:56.000]  因為指導他那位老師就是郭牧師,
[00:05:56.000 --> 00:05:59.000]  很辛苦,他的博士論文都做了,
[00:05:59.000 --> 00:06:03.000]  星期一就請幾個同學吃自助餐,
[00:06:03.000 --> 00:06:05.000]  我當然不客氣,當然去了。
[00:06:05.000 --> 00:06:07.000]  原來一些重要的日子,
[00:06:07.000 --> 00:06:10.000]  如果你能夠停下來,
[00:06:10.000 --> 00:06:12.000]  有些東西紀念一下,
[00:06:12.000 --> 00:06:14.000]  是會好一些的。
[00:06:14.000 --> 00:06:20.000]  我就看看猶太人很多的紀念,
[00:06:20.000 --> 00:06:23.000]  剛才我們看的經文,
[00:06:23.000 --> 00:06:25.000]  書文姐妹幫我們讀的,
[00:06:25.000 --> 00:06:27.000]  大家有沒有留意到,
[00:06:27.000 --> 00:06:29.000]  這個很重要的領袖,
[00:06:29.000 --> 00:06:31.000]  當時這位士師,
[00:06:31.000 --> 00:06:33.000]  其實他是祭司,
[00:06:33.000 --> 00:06:35.000]  薩姆爾,Samuel,
[00:06:35.000 --> 00:06:37.000]  這位祭司,
[00:06:37.000 --> 00:06:41.000]  打勝了一場很重要的聖戰,
[00:06:41.000 --> 00:06:45.000]  就是菲律賓人來攻擊以色列人,
[00:06:45.000 --> 00:06:48.000]  當時他們是安營在這個地方,
[00:06:48.000 --> 00:06:51.000]  第七章這裡,
[00:06:51.000 --> 00:06:53.000]  給大家看一看,再讀一看聖經,
[00:06:53.000 --> 00:06:55.000]  就是米斯巴第五節,
[00:06:55.000 --> 00:06:59.000]  薩姆爾說要召集以色列眾人,
[00:06:59.000 --> 00:07:01.000]  去到米斯巴,
[00:07:01.000 --> 00:07:05.000]  我好為你們在那裡向耶和華禱告,
[00:07:05.000 --> 00:07:07.000]  一聚集,
[00:07:07.000 --> 00:07:11.000]  菲律賓人又再來攻打以色列人,
[00:07:11.000 --> 00:07:13.000]  那怎麼辦呢?
[00:07:13.000 --> 00:07:17.000]  這次就面對一個很大的危機,
[00:07:17.000 --> 00:07:21.000]  當然他們在祈禱的時候,
[00:07:21.000 --> 00:07:24.000]  耶和華為他們打一場聖戰,
[00:07:24.000 --> 00:07:26.000]  聖經提到,
[00:07:26.000 --> 00:07:30.000]  在第十節,
[00:07:30.000 --> 00:07:34.000]  當薩姆爾正在獻梵祭的時候,
[00:07:34.000 --> 00:07:37.000]  菲律賓人來跟他們爭戰,
[00:07:37.000 --> 00:07:40.000]  當日,耶和華打雷,
[00:07:40.000 --> 00:07:43.000]  發出極大的聲音,
[00:07:43.000 --> 00:07:47.000]  使菲律賓人突然之間潰亂,
[00:07:47.000 --> 00:07:50.000]  一個打雷,
[00:07:50.000 --> 00:07:56.000]  令到菲律賓人的陣勢突然間亂了,
[00:07:56.000 --> 00:07:59.000]  所以他們就敗在以色列人面前,
[00:07:59.000 --> 00:08:01.000]  第十一節,
[00:08:01.000 --> 00:08:04.000]  以色列人就從米斯巴出來,
[00:08:04.000 --> 00:08:06.000]  追趕菲律賓人,
[00:08:06.000 --> 00:08:07.000]  擊殺他們,
[00:08:07.000 --> 00:08:09.000]  一直去到白鴿的下邊,
[00:08:09.000 --> 00:08:11.000]  有留意那些地方,
[00:08:11.000 --> 00:08:14.000]  米斯巴和白鴿,
[00:08:14.000 --> 00:08:18.000]  不過很特別的就是第十二節,
[00:08:18.000 --> 00:08:23.000]  薩姆爾就立了一塊石頭,
[00:08:23.000 --> 00:08:27.000]  以這個石頭做一個紀念之石,
[00:08:27.000 --> 00:08:31.000]  就在米斯巴和善的中間,
[00:08:31.000 --> 00:08:34.000]  所以地點是很清楚的,
[00:08:34.000 --> 00:08:39.000]  不過那個石頭是什麼名字呢?
[00:08:39.000 --> 00:08:42.000]  有沒有人可以說出來?
[00:08:42.000 --> 00:08:45.000]  以便以謝,
[00:08:45.000 --> 00:08:47.000]  意思很清楚,
[00:08:47.000 --> 00:08:48.000]  到如今,
[00:08:48.000 --> 00:08:51.000]  耶和華都幫助我們,
[00:08:51.000 --> 00:08:54.000]  如果你稍為熟悉聖經,
[00:08:54.000 --> 00:08:59.000]  以便以謝出現在第四章,
[00:08:59.000 --> 00:09:03.000]  而且那個地方真的叫做以便以謝,
[00:09:03.000 --> 00:09:06.000]  知不知道那個地方發生過什麼事?
[00:09:06.000 --> 00:09:08.000]  又是一場戰爭,
[00:09:08.000 --> 00:09:13.000]  同樣都是菲律賓人攻打以色列人,
[00:09:13.000 --> 00:09:16.000]  不過是二十年前的,
[00:09:16.000 --> 00:09:19.000]  當時以色列人聚集,
[00:09:19.000 --> 00:09:22.000]  要來跟菲律賓人打仗,
[00:09:22.000 --> 00:09:24.000]  那一次的戰役,
[00:09:24.000 --> 00:09:27.000]  他們已經陣亡了四千人,
[00:09:27.000 --> 00:09:30.000]  以色列人就不知道怎麼辦,
[00:09:30.000 --> 00:09:33.000]  回去商議,
[00:09:33.000 --> 00:09:35.000]  不如這樣吧,
[00:09:35.000 --> 00:09:39.000]  我們邀請神來參戰,
[00:09:39.000 --> 00:09:42.000]  因為以色列人是敬拜耶和華神的,
[00:09:42.000 --> 00:09:44.000]  邀請神去參戰,
[00:09:44.000 --> 00:09:46.000]  一定贏的,
[00:09:46.000 --> 00:09:48.000]  你猜一下他們這些軍隊,
[00:09:48.000 --> 00:09:49.000]  這些元帥,
[00:09:49.000 --> 00:09:51.000]  他們想了什麼辦法,
[00:09:51.000 --> 00:09:54.000]  邀請神去參戰呢?
[00:09:54.000 --> 00:09:56.000]  祈禱可能是吧?
[00:09:56.000 --> 00:09:58.000]  有沒有更具體的,
[00:09:58.000 --> 00:10:02.000]  全個以色列的民族都能夠發現,
[00:10:02.000 --> 00:10:07.000]  哇,這就是神跟我們一起的記號了,
[00:10:07.000 --> 00:10:13.000]  你想到的最大是什麼呢?
[00:10:13.000 --> 00:10:15.000]  他們一想就想到了,
[00:10:15.000 --> 00:10:18.000]  不如我們將神的約櫃,
[00:10:18.000 --> 00:10:20.000]  神同在的地方,
[00:10:20.000 --> 00:10:22.000]  那個約櫃,
[00:10:22.000 --> 00:10:24.000]  在致勝所裡面的約櫃,
[00:10:24.000 --> 00:10:28.000]  那個地方就在叫士羅的地方,
[00:10:28.000 --> 00:10:31.000]  在那裡不如抬那個約櫃出來,
[00:10:31.000 --> 00:10:34.000]  那個約櫃跟我們一起打勝戰,
[00:10:34.000 --> 00:10:35.000]  還不會贏?
[00:10:35.000 --> 00:10:37.000]  一定贏的,
[00:10:37.000 --> 00:10:38.000]  有沒有想到?
[00:10:38.000 --> 00:10:41.000]  四章就出現在這段經文,
[00:10:41.000 --> 00:10:42.000]  很特別的地方就是,
[00:10:42.000 --> 00:10:48.000]  第四章一開始就記載這件事,
[00:10:48.000 --> 00:10:52.000]  以色列人出去跟菲律賓人打仗,
[00:10:52.000 --> 00:10:56.000]  安瑩在哪裡?
[00:10:56.000 --> 00:11:02.000]  安瑩就在以便爾謝,
[00:11:02.000 --> 00:11:05.000]  二十年之後的撒姆爾,
[00:11:05.000 --> 00:11:09.000]  打贏了這場仗之後,
[00:11:09.000 --> 00:11:12.000]  居然立了一塊石頭,
[00:11:12.000 --> 00:11:16.000]  這塊石頭就是說神幫助我們,
[00:11:16.000 --> 00:11:19.000]  但是原來以便爾謝,
[00:11:19.000 --> 00:11:21.000]  你要這樣理解,
[00:11:21.000 --> 00:11:24.000]  雖然我們今天沒有什麼感覺,
[00:11:24.000 --> 00:11:26.000]  特別是希伯來文的直譯,
[00:11:26.000 --> 00:11:29.000]  對我們來說沒有什麼特別的感覺,
[00:11:29.000 --> 00:11:31.000]  但是對猶太人來說,
[00:11:31.000 --> 00:11:34.000]  是一件國損日,
[00:11:34.000 --> 00:11:35.000]  因為當時,
[00:11:35.000 --> 00:11:36.000]  剛才我不是說了,
[00:11:36.000 --> 00:11:38.000]  二十年前那場的仗,
[00:11:38.000 --> 00:11:41.000]  他們將約櫃抬到戰場,
[00:11:41.000 --> 00:11:43.000]  由祭司去抬,
[00:11:43.000 --> 00:11:45.000]  一個叫做何弗尼,
[00:11:45.000 --> 00:11:46.000]  一個叫菲尼哈,
[00:11:46.000 --> 00:11:50.000]  兩個祭司抬約櫃去到戰場,
[00:11:50.000 --> 00:11:55.000]  約櫃是神同在的表記,
[00:11:55.000 --> 00:11:58.000]  但是約櫃抬到之後,
[00:11:58.000 --> 00:12:00.000]  菲尼亞人就更加振奮,
[00:12:00.000 --> 00:12:04.000]  覺得這場更加嚴重的聖戰,
[00:12:04.000 --> 00:12:08.000]  所以他們就更加去打這些以色列人,
[00:12:08.000 --> 00:12:10.000]  這場仗,
[00:12:10.000 --> 00:12:12.000]  二十年前的仗,
[00:12:12.000 --> 00:12:15.000]  以色列人就輸得很慘,
[00:12:15.000 --> 00:12:20.000]  整個約櫃被擄到菲尼士地,
[00:12:20.000 --> 00:12:23.000]  擺在那裡呢?
[00:12:23.000 --> 00:12:27.000]  最可以羞辱神的地方是什麼地方呢?
[00:12:27.000 --> 00:12:29.000]  就是自己拜偶像,
[00:12:29.000 --> 00:12:31.000]  最神聖的廟宇,
[00:12:31.000 --> 00:12:36.000]  就將約櫃放在大群的廟裡面,
[00:12:36.000 --> 00:12:37.000]  你想一下,
[00:12:37.000 --> 00:12:39.000]  本來是一場聖戰,
[00:12:39.000 --> 00:12:44.000]  變成了國家的國選日,
[00:12:44.000 --> 00:12:46.000]  國殤日,
[00:12:46.000 --> 00:12:49.000]  是二十年前那個地方叫做
[00:12:49.000 --> 00:12:52.000]  以便以謝,
[00:12:52.000 --> 00:12:54.000]  我們要問一個問題,
[00:12:54.000 --> 00:12:56.000]  撒慕爾,
[00:12:56.000 --> 00:13:00.000]  二十年後打勝這場仗,
[00:13:00.000 --> 00:13:04.000]  很改不改改過的國殤日的名字,
[00:13:04.000 --> 00:13:08.000]  將以便以謝拿出來做一個紀念,
[00:13:08.000 --> 00:13:10.000]  是一個很特別的想法,
[00:13:10.000 --> 00:13:12.000]  為什麼要這樣呢?
[00:13:12.000 --> 00:13:14.000]  明明是一個國家,
[00:13:14.000 --> 00:13:16.000]  提都不敢再提,
[00:13:16.000 --> 00:13:18.000]  當年很慘,
[00:13:18.000 --> 00:13:22.000]  兩個祭司當時都被殺,
[00:13:22.000 --> 00:13:25.000]  很多以色列的軍兵被殺,
[00:13:25.000 --> 00:13:27.000]  約櫃被擄去,
[00:13:27.000 --> 00:13:32.000]  當時最大年紀的大祭司叫做以利,
[00:13:32.000 --> 00:13:35.000]  當時已經九十八歲,
[00:13:35.000 --> 00:13:38.000]  一聽到約櫃被擄,
[00:13:38.000 --> 00:13:40.000]  兩個兒子死了,
[00:13:40.000 --> 00:13:46.000]  就向後跌倒,
[00:13:46.000 --> 00:13:50.000]  將椅子反轉,
[00:13:50.000 --> 00:13:54.000]  截斷頸骨而死,
[00:13:54.000 --> 00:13:57.000]  接著他的媳婦,
[00:13:57.000 --> 00:14:00.000]  差不多要生孩子了,
[00:14:00.000 --> 00:14:02.000]  就難產,
[00:14:02.000 --> 00:14:04.000]  生了個兒子出來,
[00:14:04.000 --> 00:14:08.000]  都幫這個兒子叫做以加博,
[00:14:08.000 --> 00:14:14.000]  以加博即是神的榮耀離開我們的國家,
[00:14:14.000 --> 00:14:19.000]  你想想以便以謝是一個全國哀悼的日子,
[00:14:19.000 --> 00:14:23.000]  全國都覺得是一件很羞恥的事,
[00:14:23.000 --> 00:14:24.000]  羞恥到一個地步,
[00:14:24.000 --> 00:14:27.000]  不只是打書仗那麼簡單,
[00:14:27.000 --> 00:14:31.000]  是整個榮耀離開我們的國家,
[00:14:31.000 --> 00:14:33.000]  你想想,
[00:14:33.000 --> 00:14:35.000]  二十年後,
[00:14:35.000 --> 00:14:39.000]  撒姆爾贏了這場仗,
[00:14:39.000 --> 00:14:42.000]  即是當時撒姆爾在二十年前,
[00:14:42.000 --> 00:14:45.000]  是一個小朋友,
[00:14:45.000 --> 00:14:50.000]  他就是以利最後的入室弟子,
[00:14:50.000 --> 00:14:54.000]  因為他小時候就被奉獻到去到聖殿,
[00:14:54.000 --> 00:14:57.000]  跟隨當時的大祭司以利,
[00:14:57.000 --> 00:15:00.000]  來學做祭司,
[00:15:00.000 --> 00:15:06.000]  是他的媽媽哈娜奉獻給神的兒子,
[00:15:06.000 --> 00:15:10.000]  撒姆爾自小就在聖殿裏長大,
[00:15:10.000 --> 00:15:16.000]  看到很多不公不義的事,
[00:15:16.000 --> 00:15:22.000]  神感動他成為當時的祭司和先知,
[00:15:22.000 --> 00:15:26.000]  他就這樣在聖殿裏一直潛藏地學習,
[00:15:26.000 --> 00:15:28.000]  去成長,
[00:15:28.000 --> 00:15:31.000]  出於污泥而不染,
[00:15:31.000 --> 00:15:34.000]  因為剛才我所說的兩個祭司,
[00:15:34.000 --> 00:15:36.000]  何弗尼和菲尼哈,
[00:15:36.000 --> 00:15:40.000]  為何當日在以便爾的同日而死呢?
[00:15:40.000 --> 00:15:45.000]  原來是神擊打他們兩個死,
[00:15:45.000 --> 00:15:47.000]  因為第一章的撒姆爾記,
[00:15:47.000 --> 00:15:49.000]  已經告訴我們,
[00:15:49.000 --> 00:15:55.000]  這個祭司家族是非常非常得罪神,
[00:15:55.000 --> 00:16:00.000]  神已經透過神人去警告以利,
[00:16:00.000 --> 00:16:02.000]  以利聽到之後,
[00:16:02.000 --> 00:16:06.000]  你估他會說一句甚麼話?
[00:16:06.000 --> 00:16:08.000]  大家回去有機會再看,
[00:16:08.000 --> 00:16:10.000]  今天不夠時間和大家揭曉,
[00:16:10.000 --> 00:16:13.000]  怨神的旨意成就,
[00:16:13.000 --> 00:16:15.000]  他不是去罵那兩個兒子,
[00:16:15.000 --> 00:16:17.000]  停這兩個兒子的職,
[00:16:17.000 --> 00:16:20.000]  完全沒有做任何事,
[00:16:20.000 --> 00:16:23.000]  任由這兩個兒子在聖殿的範圍,
[00:16:23.000 --> 00:16:25.000]  去叉那些祭肉來吃,
[00:16:25.000 --> 00:16:27.000]  就是這樣,
[00:16:27.000 --> 00:16:29.000]  等於今天,
[00:16:29.000 --> 00:16:32.000]  你想想如果有人在奉獻箱偷錢,
[00:16:32.000 --> 00:16:34.000]  近乎是這樣,
[00:16:34.000 --> 00:16:36.000]  何弗尼和菲尼哈兩個祭司,
[00:16:36.000 --> 00:16:38.000]  就是這樣,
[00:16:38.000 --> 00:16:42.000]  但大祭司父親沒有去警告,
[00:16:42.000 --> 00:16:45.000]  禁止和停他們的侍奉,
[00:16:45.000 --> 00:16:50.000]  這就是當時撒姆爾成長的環境,
[00:16:50.000 --> 00:16:53.000]  但神保守這個少年人,
[00:16:53.000 --> 00:16:56.000]  讓他一直在聖殿裏成長,
[00:16:56.000 --> 00:17:00.000]  其中有一樣東西很寶貴,
[00:17:00.000 --> 00:17:02.000]  聖經不斷說,
[00:17:02.000 --> 00:17:07.000]  就是神時時都和撒姆爾說話,
[00:17:07.000 --> 00:17:11.000]  神的默示給撒姆爾,
[00:17:11.000 --> 00:17:14.000]  讓他知道神的心意,
[00:17:14.000 --> 00:17:17.000]  在一個這麼黑暗的世代,
[00:17:17.000 --> 00:17:19.000]  黑暗到一個地步就是,
[00:17:19.000 --> 00:17:21.000]  神的約櫃,
[00:17:21.000 --> 00:17:23.000]  一個total loss,
[00:17:23.000 --> 00:17:26.000]  完全被擄到異邦,
[00:17:26.000 --> 00:17:30.000]  去到拜偶像的菲尼士人的境地,
[00:17:30.000 --> 00:17:32.000]  甚至那個約櫃,
[00:17:32.000 --> 00:17:34.000]  經過五個地方,
[00:17:34.000 --> 00:17:36.000]  因為菲尼士有五個民族,
[00:17:36.000 --> 00:17:38.000]  五個地方,
[00:17:38.000 --> 00:17:41.000]  以格倫等等的地方,
[00:17:41.000 --> 00:17:43.000]  到處去傳,
[00:17:43.000 --> 00:17:45.000]  因為大家都不想接這個約櫃,
[00:17:45.000 --> 00:17:48.000]  覺得是一件很嚴重的事,
[00:17:48.000 --> 00:17:50.000]  長話短說,
[00:17:50.000 --> 00:17:54.000]  因為神去到菲尼士地,
[00:17:54.000 --> 00:17:58.000]  約櫃來顯神靈,
[00:17:58.000 --> 00:18:01.000]  懲罰那些菲尼士人,
[00:18:01.000 --> 00:18:04.000]  所以後來去到第五章,
[00:18:04.000 --> 00:18:08.000]  菲尼士人終於受不了,
[00:18:08.000 --> 00:18:12.000]  要將約櫃送回以色列,
[00:18:12.000 --> 00:18:14.000]  因為太過神聖了,
[00:18:14.000 --> 00:18:16.000]  很多的奏坐,
[00:18:16.000 --> 00:18:19.000]  瘟疫就在他們的地方發生,
[00:18:19.000 --> 00:18:23.000]  所以這個約櫃就運回耶路撒冷,
[00:18:23.000 --> 00:18:25.000]  怎樣運呢?
[00:18:25.000 --> 00:18:27.000]  他們都不知道應該怎樣做,
[00:18:27.000 --> 00:18:30.000]  因為他們不是以色列人,
[00:18:30.000 --> 00:18:32.000]  不知道你們的規矩,
[00:18:32.000 --> 00:18:34.000]  他們怎樣運呢?
[00:18:34.000 --> 00:18:37.000]  用他們最好的辦法,
[00:18:37.000 --> 00:18:42.000]  找兩隻剛生完BB的母牛,
[00:18:42.000 --> 00:18:46.000]  牽著一輛牛車,
[00:18:46.000 --> 00:18:48.000]  將約櫃放在那裡,
[00:18:48.000 --> 00:18:51.000]  然後做了金老鼠,
[00:18:51.000 --> 00:18:52.000]  因為有鼠疫,
[00:18:52.000 --> 00:18:55.000]  做了金老鼠,金字倉,
[00:18:55.000 --> 00:18:59.000]  作為賠罪的禮物,
[00:18:59.000 --> 00:19:02.000]  牛車叫牠自己行,
[00:19:02.000 --> 00:19:03.000]  沒有人牽著牠,
[00:19:03.000 --> 00:19:06.000]  因為每個人都不敢牽著牛車,
[00:19:06.000 --> 00:19:09.000]  任那兩隻牛媽媽自己行,
[00:19:09.000 --> 00:19:10.000]  最有趣的地方,
[00:19:10.000 --> 00:19:12.000]  他們的描述,
[00:19:12.000 --> 00:19:15.000]  就是那些牛仔在牛欄叫媽媽,
[00:19:15.000 --> 00:19:17.000]  因為要喝奶,
[00:19:17.000 --> 00:19:21.000]  那兩隻牛媽媽正常反應是怎樣的?
[00:19:21.000 --> 00:19:22.000]  你不用想,
[00:19:22.000 --> 00:19:24.000]  當然是衝回去餵奶,
[00:19:24.000 --> 00:19:26.000]  不是的,
[00:19:26.000 --> 00:19:29.000]  那兩隻牛媽媽居然牽著約櫃,
[00:19:29.000 --> 00:19:31.000]  不停地走回以色列,
[00:19:31.000 --> 00:19:33.000]  自己走,
[00:19:33.000 --> 00:19:34.000]  菲律賓人就發現,
[00:19:34.000 --> 00:19:36.000]  我們這次沒有做錯,
[00:19:36.000 --> 00:19:38.000]  我們真的用最高的誠意,
[00:19:38.000 --> 00:19:41.000]  賠償給以色列,
[00:19:41.000 --> 00:19:42.000]  但是,
[00:19:42.000 --> 00:19:44.000]  聖殿這個約櫃,
[00:19:44.000 --> 00:19:45.000]  對不起,
[00:19:45.000 --> 00:19:49.000]  這個約櫃回到以色列的國境,
[00:19:49.000 --> 00:19:52.000]  當時的白事物的地方,
[00:19:52.000 --> 00:19:54.000]  因為有些人見到約櫃,
[00:19:54.000 --> 00:19:56.000]  很開心,
[00:19:56.000 --> 00:19:59.000]  有些人就走到約櫃那裡,
[00:19:59.000 --> 00:20:00.000]  很正常,
[00:20:00.000 --> 00:20:01.000]  是不是?
[00:20:01.000 --> 00:20:03.000]  如果你是以色列人,
[00:20:03.000 --> 00:20:05.000]  約櫃自己走回來,
[00:20:05.000 --> 00:20:07.000]  你當然想走過去,
[00:20:07.000 --> 00:20:10.000]  但是以色列人這樣做,
[00:20:10.000 --> 00:20:13.000]  神又擊殺那些白事物人,
[00:20:13.000 --> 00:20:15.000]  所以又很害怕,
[00:20:15.000 --> 00:20:18.000]  這個約櫃本來是我們自己的,
[00:20:18.000 --> 00:20:19.000]  以色列人的,
[00:20:19.000 --> 00:20:21.000]  正常應該回到哪裡?
[00:20:21.000 --> 00:20:23.000]  回到原居地,
[00:20:23.000 --> 00:20:25.000]  就是士羅,
[00:20:25.000 --> 00:20:27.000]  但是不是,
[00:20:27.000 --> 00:20:30.000]  他們找了一個人,
[00:20:30.000 --> 00:20:33.000]  叫做阿比拿達,
[00:20:33.000 --> 00:20:36.000]  他們住在這個叫做基列耶林,
[00:20:36.000 --> 00:20:38.000]  什麼意思呢?
[00:20:38.000 --> 00:20:40.000]  在山上,
[00:20:40.000 --> 00:20:43.000]  就是說這個約櫃不是很老,
[00:20:43.000 --> 00:20:45.000]  雖然是我們自己以色列人,
[00:20:45.000 --> 00:20:49.000]  不如找個人要了它算了,
[00:20:49.000 --> 00:20:51.000]  就給了這個阿比拿達,
[00:20:51.000 --> 00:20:53.000]  它在山上,
[00:20:53.000 --> 00:20:56.000]  聖經的描述是很有趣,
[00:20:56.000 --> 00:20:57.000]  頂姐妹,
[00:20:57.000 --> 00:21:03.000]  約櫃在基列耶林許久二十年,
[00:21:03.000 --> 00:21:06.000]  就是說在這二十年裡面,
[00:21:06.000 --> 00:21:11.000]  整個國家只有薩姆爾,
[00:21:11.000 --> 00:21:15.000]  和他的審判教導,
