
[00:00:00.000 --> 00:00:04.000]  《老家福音》二章八至十四節
[00:07:57.000 --> 00:08:00.000]  對於天使這個宣告
[00:08:00.000 --> 00:08:02.000]  有什麼憑據呢?
[00:08:02.000 --> 00:08:04.000]  天使的回應
[00:08:04.000 --> 00:08:05.000]  就是憑一個記號
[00:08:05.000 --> 00:08:07.000]  只要進到城
[00:08:07.000 --> 00:08:08.000]  去到馬槽
[00:08:08.000 --> 00:08:10.000]  就見到一個鷹鞋
[00:08:10.000 --> 00:08:11.000]  包著布
[00:08:11.000 --> 00:08:13.000]  這個就是救主
[00:08:13.000 --> 00:08:15.000]  主基督
[00:08:15.000 --> 00:08:18.000]  一個為萬民而來的重要人物
[00:08:18.000 --> 00:08:22.000]  而就在天使宣舉的重要訊息之後
[00:08:22.000 --> 00:08:24.000]  有一大隊天兵
[00:08:24.000 --> 00:08:26.000]  和天使讚美神說
[00:08:26.000 --> 00:08:29.000]  在至高之處榮耀歸於神
[00:08:29.000 --> 00:08:32.000]  在地上平安歸而怕所喜悅的人
[00:08:32.000 --> 00:08:35.000]  這個讚美
[00:08:35.000 --> 00:08:37.000]  說出了兩個事實
[00:08:37.000 --> 00:08:39.000]  天上有榮耀
[00:08:39.000 --> 00:08:41.000]  地上有平安
[00:08:43.000 --> 00:08:45.000]  因此我想和大家
[00:08:45.000 --> 00:08:47.000]  在今晚探討兩個問題
[00:08:47.000 --> 00:08:49.000]  第一
[00:08:49.000 --> 00:08:51.000]  什麼是平安?
[00:08:51.000 --> 00:08:53.000]  第二
[00:08:53.000 --> 00:08:56.000]  什麼人是神所喜悅的人?
[00:08:56.000 --> 00:09:01.000]  在剛剛我所說到的
[00:09:01.000 --> 00:09:03.000]  至高之處榮耀歸於神
[00:09:03.000 --> 00:09:06.000]  在地上平安歸於他所喜悅的人
[00:09:06.000 --> 00:09:09.000]  歸於其實是一個介詞
[00:09:09.000 --> 00:09:13.000]  和本周定版將這兩個介詞譯為歸與
[00:09:13.000 --> 00:09:16.000]  我們先看看PowerPoint
[00:09:16.000 --> 00:09:21.000]  有一種從屬的關係
[00:09:21.000 --> 00:09:26.000]  榮耀和平安都是歸與神
[00:09:26.000 --> 00:09:28.000]  在至高之處榮耀歸與神
[00:09:28.000 --> 00:09:31.000]  在地上平安歸與他所喜悅的人
[00:09:31.000 --> 00:09:34.000]  兩種都用歸與的譯法
[00:09:34.000 --> 00:09:36.000]  天上地下
[00:09:36.000 --> 00:09:40.000]  榮耀和平安都是屬於神
[00:09:40.000 --> 00:09:43.000]  如果我們再看多幾個不同的譯本
[00:09:43.000 --> 00:09:46.000]  可能對這個介詞有多些認識
[00:09:46.000 --> 00:09:48.000]  例如現代中文譯本
[00:09:48.000 --> 00:09:51.000]  它就譯作歸給
[00:09:51.000 --> 00:09:55.000]  願榮耀歸於至高之處的上帝
[00:09:55.000 --> 00:09:59.000]  願平安歸給地上他所喜悅的人
[00:09:59.000 --> 00:10:02.000]  榮耀固然歸於上帝
[00:10:02.000 --> 00:10:04.000]  但平安就好像一份禮物
[00:10:05.000 --> 00:10:08.000]  是送給所有上帝所喜愛的人
[00:10:08.000 --> 00:10:11.000]  新漢語譯本譯作
[00:10:11.000 --> 00:10:14.000]  在至高之處榮耀歸與神
[00:10:14.000 --> 00:10:18.000]  在地上平安臨到他所喜悅的人
[00:10:18.000 --> 00:10:20.000]  臨到的意思是甚麼
[00:10:20.000 --> 00:10:24.000]  臨到的意思是代表平安的來到
[00:10:24.000 --> 00:10:26.000]  是一件很自然很自然的事一樣
[00:10:26.000 --> 00:10:27.000]  無聲無息
[00:10:27.000 --> 00:10:30.000]  呂鎮忠譯本
[00:10:30.000 --> 00:10:34.000]  在至高的地方榮耀歸與上帝
[00:10:34.000 --> 00:10:37.000]  地上的平安地上的和平
[00:10:37.000 --> 00:10:40.000]  在他所喜悅的人中間
[00:10:40.000 --> 00:10:43.000]  呂鎮忠的譯法
[00:10:43.000 --> 00:10:47.000]  將和平與神所喜悅的人連成一體
[00:10:47.000 --> 00:10:52.000]  平安是一種與神同在的狀態
[00:10:52.000 --> 00:10:56.000]  神所喜悅的人必然有平安
[00:10:56.000 --> 00:11:00.000]  所以無論將平安
[00:11:00.000 --> 00:11:03.000]  當是一種屬於神的一種從屬關係也好
[00:11:03.000 --> 00:11:05.000]  或者是神的一份禮物也好
[00:11:05.000 --> 00:11:08.000]  或者是與神同在的狀態也好
[00:11:08.000 --> 00:11:12.000]  幾種譯法都顯示
[00:11:12.000 --> 00:11:14.000]  平安不是來自地上
[00:11:14.000 --> 00:11:17.000]  平安來自天上
[00:11:17.000 --> 00:11:19.000]  是屬於神
[00:11:19.000 --> 00:11:22.000]  這是毫無爭辯
[00:11:22.000 --> 00:11:27.000]  雖然天使已經向牧羊人宣告了
[00:11:27.000 --> 00:11:29.000]  救主已經降世
[00:11:29.000 --> 00:11:32.000]  地上將有從神而來的平安
[00:11:32.000 --> 00:11:34.000]  但我們仍然要問
[00:11:34.000 --> 00:11:37.000]  我們仍然要問一件事
[00:11:37.000 --> 00:11:40.000]  我們如何獲得這種平安
[00:11:40.000 --> 00:11:44.000]  平安到了
[00:11:44.000 --> 00:11:46.000]  我們如何獲得
[00:11:46.000 --> 00:11:49.000]  剛才我說過
[00:11:49.000 --> 00:11:51.000]  有關平安
[00:11:51.000 --> 00:11:53.000]  與耶穌出生的經文
[00:11:53.000 --> 00:11:55.000]  只有《路加福音》才有
[00:11:55.000 --> 00:11:59.000]  我們很難在這篇經文中看到
[00:12:00.000 --> 00:12:02.000]  或者了解到平安是如何獲得的
[00:12:02.000 --> 00:12:07.000]  我們需要其他經文幫我們了解
[00:12:07.000 --> 00:12:13.000]  我們看看《路加福音》第十四章
[00:12:13.000 --> 00:12:15.000]  二十五至三十一節
[00:12:15.000 --> 00:12:17.000]  我們一起讀好不好
[00:12:17.000 --> 00:12:19.000]  一二三
[00:12:19.000 --> 00:12:48.000]  (主席發言)
[00:12:48.000 --> 00:12:54.000]  (主席發言)
[00:12:54.000 --> 00:12:55.000]  好,謝謝
[00:12:55.000 --> 00:12:58.000]  當主耶穌進入耶路撒冷
[00:12:58.000 --> 00:13:00.000]  準備走上十字架之前
[00:13:00.000 --> 00:13:03.000]  門徒心裏面很擔心
[00:13:03.000 --> 00:13:06.000]  於是主耶穌向他們說了這番說話
[00:13:06.000 --> 00:13:09.000]  我留下平安給你們
[00:13:09.000 --> 00:13:13.000]  我把我的平安賜給你們
[00:13:14.000 --> 00:13:18.000]  耶穌說我把我的平安賜給你們這句說話
[00:13:18.000 --> 00:13:20.000]  對應剛才《路加福音》的經文
[00:13:20.000 --> 00:13:22.000]  天使的宣告
[00:13:22.000 --> 00:13:25.000]  證明平安來自天上
[00:13:25.000 --> 00:13:28.000]  而在《約翰福音》裏
[00:13:28.000 --> 00:13:30.000]  耶穌就親自承認
[00:13:30.000 --> 00:13:32.000]  平安是來自祂自己
[00:13:32.000 --> 00:13:36.000]  而耶穌把平安賜給門徒
[00:13:36.000 --> 00:13:40.000]  門徒擔心耶穌的離開
[00:13:40.000 --> 00:13:42.000]  他們沒有人帶領
[00:13:42.000 --> 00:13:43.000]  他們會失去依靠
[00:13:44.000 --> 00:13:45.000]  但耶穌說
[00:13:45.000 --> 00:13:46.000]  聖靈會來
[00:13:46.000 --> 00:13:49.000]  聖靈會教導門徒
[00:13:49.000 --> 00:13:50.000]  引導門徒
[00:13:50.000 --> 00:13:53.000]  耶穌留下的平安
[00:13:53.000 --> 00:13:55.000]  就是聖靈與門徒同在
[00:13:55.000 --> 00:14:00.000]  聖靈取代了肉身的耶穌
[00:14:00.000 --> 00:14:02.000]  繼續和門徒一起生活
[00:14:02.000 --> 00:14:06.000]  在此耶穌再更加強調一件事
[00:14:06.000 --> 00:14:08.000]  他說世人所賜的平安
[00:14:08.000 --> 00:14:12.000]  和耶穌所賜的平安不一樣
[00:14:12.000 --> 00:14:15.000]  世人所賜的平安是甚麼呢?
[00:14:15.000 --> 00:14:19.000]  今天這個世界是講實力
[00:14:19.000 --> 00:14:21.000]  講權力、講穩定的
[00:14:21.000 --> 00:14:22.000]  昔日呢?
[00:14:22.000 --> 00:14:24.000]  好像希律那樣
[00:14:24.000 --> 00:14:26.000]  他聽到東方博士說
[00:14:26.000 --> 00:14:30.000]  那生下來作猶太王之王的人在哪裡?
[00:14:30.000 --> 00:14:32.000]  希律覺得這個猶太人的王
[00:14:32.000 --> 00:14:34.000]  對他有威脅
[00:14:34.000 --> 00:14:36.000]  於是就把伯利恆
[00:14:36.000 --> 00:14:38.000]  所有兩歲以下的嬰孩
[00:14:38.000 --> 00:14:40.000]  全部殺盡了
[00:14:41.000 --> 00:14:45.000]  殺盡了所有對他有威脅的人
[00:14:45.000 --> 00:14:48.000]  對於希律來說
[00:14:48.000 --> 00:14:50.000]  沒有人威脅到他
[00:14:50.000 --> 00:14:52.000]  他心裡才有平安
[00:14:52.000 --> 00:14:57.000]  又好像大祭司蓋亞法一樣
[00:14:57.000 --> 00:15:00.000]  他知道耶穌有醫病趕鬼
[00:15:00.000 --> 00:15:02.000]  使人復活的能力
[00:15:02.000 --> 00:15:04.000]  但他仍然質疑
[00:15:04.000 --> 00:15:07.000]  耶穌的能力是不是來自鬼王的?
[00:15:08.000 --> 00:15:11.000]  他不相信耶穌就是施洗的漢
[00:15:11.000 --> 00:15:14.000]  為他作先鋒的尼塞亞
[00:15:14.000 --> 00:15:16.000]  他認為耶穌的來到
[00:15:16.000 --> 00:15:18.000]  會對他所管理的聖殿
[00:15:18.000 --> 00:15:21.000]  和宗教的制度有挑戰
[00:15:21.000 --> 00:15:25.000]  他擔心猶太人會跟從耶穌
[00:15:25.000 --> 00:15:27.000]  離開了他的管治
[00:15:27.000 --> 00:15:31.000]  因此他要找人作假見證
[00:15:31.000 --> 00:15:33.000]  去陷害耶穌
[00:15:33.000 --> 00:15:36.000]  務求能夠殺了耶穌
[00:15:36.000 --> 00:15:38.000]  鞏固自己的權力
[00:15:38.000 --> 00:15:41.000]  對於大祭司蓋亞法來說
[00:15:41.000 --> 00:15:43.000]  鞏固到權力
[00:15:43.000 --> 00:15:46.000]  心裡才有平安
[00:15:46.000 --> 00:15:52.000]  又好像羅馬巡撫比拉多
[00:15:52.000 --> 00:15:54.000]  他審問過耶穌
[00:15:54.000 --> 00:15:57.000]  他明知耶穌沒有罪
[00:15:57.000 --> 00:16:00.000]  而且也知道是因為猶太人嫉妒耶穌
[00:16:00.000 --> 00:16:03.000]  才將耶穌帶來
[00:16:03.000 --> 00:16:07.000]  甚至他自己的太太提醒過他
[00:16:07.000 --> 00:16:10.000]  耶穌是一個義人
[00:16:10.000 --> 00:16:14.000]  但他仍然要將耶穌交給百姓
[00:16:14.000 --> 00:16:16.000]  用來穩定人心
[00:16:16.000 --> 00:16:18.000]  免生暴亂
[00:16:18.000 --> 00:16:21.000]  比拉多不在乎公義
[00:16:21.000 --> 00:16:24.000]  不在乎真理能不能彰顯
[00:16:24.000 --> 00:16:26.000]  對於比拉多來說
[00:16:26.000 --> 00:16:28.000]  社會穩定
[00:16:28.000 --> 00:16:32.000]  不讓羅馬皇帝天煩天亂
[00:16:32.000 --> 00:16:35.000]  心裡才有平安
[00:16:35.000 --> 00:16:39.000]  各位弟兄姊妹
[00:16:39.000 --> 00:16:43.000]  今日我們的平安建基在哪裏?
[00:16:43.000 --> 00:16:49.000]  我們今天的平安是否建基於一個安定繁榮的城市?
[00:16:49.000 --> 00:16:53.000]  我們的平安是否建基於那份穩定
[00:16:53.000 --> 00:16:56.000]  可以向上進升的職業?
[00:16:56.000 --> 00:16:59.000]  是否建基於夫婦關係和諧
[00:16:59.000 --> 00:17:03.000]  子女成王成奉的美滿家庭?
[00:17:03.000 --> 00:17:06.000]  是否建基於一宿三餐
[00:17:06.000 --> 00:17:07.000]  無憂無慮
[00:17:07.000 --> 00:17:11.000]  可以享受到一個密質豐盛的生活?
[00:17:11.000 --> 00:17:14.000]  是否這些?
[00:17:14.000 --> 00:17:16.000]  的而且確
[00:17:16.000 --> 00:17:21.000]  以上一切都是地上能夠帶給我們平安的基礎
[00:17:21.000 --> 00:17:26.000]  不過我們都知道
[00:17:26.000 --> 00:17:29.000]  這些平安不是來自天上
[00:17:29.000 --> 00:17:32.000]  地上所提供的平安
[00:17:32.000 --> 00:17:34.000]  都是短暫
[00:17:34.000 --> 00:17:37.000]  沒有永恆價值
[00:17:37.000 --> 00:17:41.000]  耶穌說真正的平安不是這些
[00:17:41.000 --> 00:17:45.000]  真正的平安是由耶穌所賜的
[00:17:45.000 --> 00:17:48.000]  是一種有聖靈內著的生命
[00:17:48.000 --> 00:17:52.000]  聖靈會引導我們行出真理
[00:17:52.000 --> 00:17:55.000]  只要我們生命能夠活出真理
[00:17:55.000 --> 00:17:57.000]  我們才有真理
[00:17:57.000 --> 00:17:58.000]  真正的平安
[00:17:58.000 --> 00:18:01.000]  如果用信仰的角度來說
[00:18:01.000 --> 00:18:04.000]  有神與我們同在
[00:18:04.000 --> 00:18:06.000]  就有真正的平安
[00:18:06.000 --> 00:18:09.000]  各位弟兄姊妹
[00:18:09.000 --> 00:18:13.000]  我們雖然已經信了主耶穌
[00:18:13.000 --> 00:18:17.000]  但是主耶穌所賜給我們的平安
[00:18:17.000 --> 00:18:21.000]  主耶穌所賜給我們那種聖靈與我們同在的平安
[00:18:21.000 --> 00:18:24.000]  究竟我們有沒有領受到?
[00:18:24.000 --> 00:18:26.000]  我們有沒有感受到?
[00:18:26.000 --> 00:18:28.000]  或者我們有沒有體驗過呢?
[00:18:28.000 --> 00:18:36.000]  對於平安是什麼?
[00:18:36.000 --> 00:18:38.000]  我們解決了
[00:18:38.000 --> 00:18:39.000]  我們知道了
[00:18:39.000 --> 00:18:42.000]  平安是由耶穌所賜
[00:18:42.000 --> 00:18:44.000]  耶穌所賜的平安
[00:18:44.000 --> 00:18:47.000]  會帶來給我們聖靈與我們同在
[00:18:47.000 --> 00:18:50.000]  我們回到第二個問題
[00:18:50.000 --> 00:18:52.000]  第二個問題是什麼?
[00:18:53.000 --> 00:18:56.000]  什麼是神所喜悅的人?
[00:18:56.000 --> 00:19:01.000]  或者神所喜悅的是什麼人?
[00:19:01.000 --> 00:19:03.000]  神所喜悅的人
[00:19:03.000 --> 00:19:05.000]  必然是屬神的
[00:19:05.000 --> 00:19:08.000]  那是不是認識了神的人
[00:19:08.000 --> 00:19:11.000]  就必然是神所喜悅的呢?
[00:19:11.000 --> 00:19:15.000]  我們又試試看另一段經文
[00:19:15.000 --> 00:19:18.000]  我們一起讀吧
[00:19:18.000 --> 00:19:19.000]  1 2 3
[00:19:19.000 --> 00:19:48.000]  (看經文)
[00:19:48.000 --> 00:19:58.000]  (看經文)
[00:19:58.000 --> 00:20:00.000]  謝謝
[00:20:00.000 --> 00:20:04.000]  體貼聖靈就是生命和平安
[00:20:04.000 --> 00:20:07.000]  平安這個字
[00:20:07.000 --> 00:20:11.000]  與路加福音2章14節的平安
[00:20:11.000 --> 00:20:14.000]  以及約翰福音14章27節的平安
[00:20:14.000 --> 00:20:17.000]  是同一個字
[00:20:18.000 --> 00:20:19.000]  天使宣告
[00:20:19.000 --> 00:20:23.000]  平安會賜給神所喜悅的人
[00:20:23.000 --> 00:20:26.000]  羅馬書補充
[00:20:26.000 --> 00:20:28.000]  神所喜悅的人
[00:20:28.000 --> 00:20:30.000]  就是屬基督的人
[00:20:30.000 --> 00:20:32.000]  而屬基督的人
[00:20:32.000 --> 00:20:35.000]  應該體貼聖靈的引領
[00:20:35.000 --> 00:20:38.000]  而體貼聖靈引領
[00:20:38.000 --> 00:20:42.000]  就必然有生命和平安在他們裏面
[00:20:45.000 --> 00:20:49.000]  這段經文更加給了我一個警告
[00:20:49.000 --> 00:20:52.000]  警告我們
[00:20:52.000 --> 00:20:55.000]  體貼肉體就是與神為敵
[00:20:55.000 --> 00:20:59.000]  對神的命令完全不遵守
[00:20:59.000 --> 00:21:02.000]  或者用很多藉口去抗拒
[00:21:02.000 --> 00:21:05.000]  人若沒有基督的靈
[00:21:05.000 --> 00:21:08.000]  就不是屬基督的
[00:21:08.000 --> 00:21:11.000]  經文很明確地指出
[00:21:11.000 --> 00:21:13.000]  屬肉體的人
[00:21:13.000 --> 00:21:17.000]  沒有辦法使神喜悅他們
[00:21:17.000 --> 00:21:24.000]  而神也只是賜平安給他所喜悅的人
[00:21:24.000 --> 00:21:27.000]  各位弟兄姊妹
[00:21:27.000 --> 00:21:30.000]  明天就是平安夜
[00:21:30.000 --> 00:21:36.000]  我真的很想問問大家
[00:21:36.000 --> 00:21:40.000]  我們是不是屬基督的呢?
[00:21:40.000 --> 00:21:42.000]  我們是不是有聖靈內在我們心裏面呢?
[00:21:42.000 --> 00:21:46.000]  我們是不是體貼聖靈呢?
[00:21:46.000 --> 00:21:49.000]  如果聖靈在我們心裏面
