
[00:00:00.000 --> 00:00:02.000]  接著是正道的時間
[00:05:15.000 --> 00:05:20.000]  對於這些占卜的人來說
[00:05:20.000 --> 00:05:23.000]  可以說是人生的風暴
[00:05:23.000 --> 00:05:27.000]  因為以前他們都有一定的地位
[00:05:27.000 --> 00:05:30.000]  但是現在若果解不了這個夢
[00:05:30.000 --> 00:05:32.000]  解不了這個夢的時候
[00:05:32.000 --> 00:05:37.000]  他們就會被抄寢
[00:05:37.000 --> 00:05:43.000]  還要被靈持而死
[00:05:43.000 --> 00:05:49.000]  靈持就是把身體的每一塊肉都去解出來
[00:05:49.000 --> 00:05:51.000]  直到你死為止
[00:05:51.000 --> 00:05:53.000]  那種痛楚
[00:05:53.000 --> 00:05:56.000]  大家都不知道怎麼辦
[00:05:56.000 --> 00:05:59.000]  但以你知道了之後
[00:05:59.000 --> 00:06:02.000]  他都不知道怎麼辦
[00:06:02.000 --> 00:06:07.000]  他就叫王給他一些時間
[00:06:07.000 --> 00:06:10.000]  給他一些時間不是拖延
[00:06:10.000 --> 00:06:13.000]  而是他用這些時間
[00:06:13.000 --> 00:06:16.000]  去跟上帝祈禱
[00:06:16.000 --> 00:06:23.000]  看上帝怎樣幫助他們找到出路
[00:06:23.000 --> 00:06:28.000]  但以他已經禱告了
[00:06:28.000 --> 00:06:34.000]  他就回去跟他的三位好朋友禱告
[00:06:34.000 --> 00:06:40.000]  剛才讀的那一套就是禱告的內容
[00:06:40.000 --> 00:06:42.000]  我們來看看
[00:06:42.000 --> 00:06:47.000]  尼泊爾格尼撒王不單叫他們解夢
[00:06:47.000 --> 00:06:52.000]  而是要把夢不告訴所有人
[00:06:52.000 --> 00:06:54.000]  因為他怕什麼
[00:06:54.000 --> 00:06:58.000]  他怕那些人說了夢給他聽
[00:06:58.000 --> 00:07:02.000]  然後那些術士占卜的人
[00:07:02.000 --> 00:07:04.000]  自己說自己說
[00:07:04.000 --> 00:07:08.000]  然後就當作答案
[00:07:08.000 --> 00:07:11.000]  所以他就不告訴他夢
[00:07:11.000 --> 00:07:14.000]  其實他自己記得
[00:07:14.000 --> 00:07:16.000]  真的很無奈
[00:07:16.000 --> 00:07:19.000]  很殘忍
[00:07:19.000 --> 00:07:21.000]  但他又會覺得
[00:07:21.000 --> 00:07:22.000]  既然你是術士
[00:07:22.000 --> 00:07:24.000]  既然你是做占卜的
[00:07:24.000 --> 00:07:27.000]  既然你過往一直都能夠
[00:07:27.000 --> 00:07:32.000]  跟靈界的事情解釋得到
[00:07:32.000 --> 00:07:35.000]  照理在這次裏面
[00:07:35.000 --> 00:07:37.000]  我不告訴你們夢
[00:07:37.000 --> 00:07:41.000]  你們都可以解得到
[00:07:41.000 --> 00:07:44.000]  沒理由解不到
[00:07:44.000 --> 00:07:50.000]  但當但以利知道了之後
[00:07:50.000 --> 00:07:54.000]  就不會像其他人那麼驚慌
[00:07:54.000 --> 00:07:58.000]  但他就先去稱頌上帝
[00:07:58.000 --> 00:08:02.000]  但從這裏我們看到
[00:08:02.000 --> 00:08:07.000]  其實有時人以為自己有什麼專長
[00:08:07.000 --> 00:08:09.000]  以為自己行的
[00:08:09.000 --> 00:08:11.000]  以為自己很有把握
[00:08:11.000 --> 00:08:15.000]  但有時不是每次都是這樣
[00:08:15.000 --> 00:08:18.000]  我很有深刻一次的經歷
[00:08:18.000 --> 00:08:21.000]  就是我自己太驕傲
[00:08:21.000 --> 00:08:24.000]  那時我還在青年團契
[00:08:24.000 --> 00:08:26.000]  很久很久之前
[00:08:26.000 --> 00:08:28.000]  青年團契就說
[00:08:28.000 --> 00:08:31.000]  要一起讀史圖行選
[00:08:31.000 --> 00:08:36.000]  要將寶羅三次的旅程
[00:08:36.000 --> 00:08:40.000]  那些地方圈出來
[00:08:40.000 --> 00:08:44.000]  然後又看看在每一個地方裏面
[00:08:44.000 --> 00:08:47.000]  發生了什麼事
[00:08:47.000 --> 00:08:50.000]  當時我們打算建立一個大壁報
[00:08:50.000 --> 00:08:54.000]  將這些事件裏面全部展示出來
[00:08:54.000 --> 00:08:58.000]  最初有一個三人小組
[00:08:58.000 --> 00:09:01.000]  給他們一個月的時間去做
[00:09:01.000 --> 00:09:05.000]  但他們說做不到
[00:09:05.000 --> 00:09:10.000]  於是我們又找第二組的人去做
[00:09:10.000 --> 00:09:12.000]  又給他們一個月的時間
[00:09:12.000 --> 00:09:15.000]  結果還是什麼都不行
[00:09:15.000 --> 00:09:17.000]  當時我心裏想
[00:09:17.000 --> 00:09:21.000]  前面那三組人都不知道做什麼
[00:09:21.000 --> 00:09:23.000]  這麼簡單的事都做不到
[00:09:23.000 --> 00:09:25.000]  因為我自己讀歷史
[00:09:25.000 --> 00:09:28.000]  那時我在教育學院讀書
[00:09:28.000 --> 00:09:30.000]  我覺得這樣都不行
[00:09:30.000 --> 00:09:32.000]  這麼差
[00:09:32.000 --> 00:09:36.000]  於是我就不敢說話
[00:09:36.000 --> 00:09:38.000]  自己推薦自己
[00:09:38.000 --> 00:09:40.000]  結果有人說
[00:09:40.000 --> 00:09:41.000]  麗善不如你做
[00:09:41.000 --> 00:09:42.000]  你試試做
[00:09:42.000 --> 00:09:44.000]  你又讀歷史
[00:09:44.000 --> 00:09:46.000]  我心裏想
[00:09:46.000 --> 00:09:49.000]  我們讀歷史做這些事
[00:09:49.000 --> 00:09:51.000]  簡單不過
[00:09:51.000 --> 00:09:54.000]  心裏面兩個星期就搞定
[00:09:54.000 --> 00:09:56.000]  很驕傲
[00:09:56.000 --> 00:09:57.000]  我覺得自己一定行
[00:09:57.000 --> 00:09:59.000]  很輕易就做到
[00:09:59.000 --> 00:10:01.000]  但那次不知為何
[00:10:01.000 --> 00:10:05.000]  頭腦塞塞
[00:10:05.000 --> 00:10:09.000]  兩個星期完全沒有頭緒
[00:10:09.000 --> 00:10:11.000]  怎樣去做
[00:10:11.000 --> 00:10:12.000]  是一個很特別的
[00:10:12.000 --> 00:10:15.000]  不知為何會這麼有趣
[00:10:15.000 --> 00:10:17.000]  有時人的腦袋是這樣
[00:10:17.000 --> 00:10:19.000]  今早在早堂
[00:10:19.000 --> 00:10:20.000]  在錦繡那邊
[00:10:20.000 --> 00:10:22.000]  我在早堂裏
[00:10:22.000 --> 00:10:24.000]  我腦袋塞塞不知為何
[00:10:24.000 --> 00:10:26.000]  通常報告完之後
[00:10:26.000 --> 00:10:28.000]  我就會站在旁邊
[00:10:28.000 --> 00:10:30.000]  再唱讚美詩之後
[00:10:30.000 --> 00:10:32.000]  我就會走上台祝福
[00:10:32.000 --> 00:10:34.000]  但我今天不知做什麼
[00:10:34.000 --> 00:10:36.000]  真的不知道自己在做什麼
[00:10:36.000 --> 00:10:38.000]  報告完之後
[00:10:38.000 --> 00:10:42.000]  就回到彩廣園旁邊
[00:10:42.000 --> 00:10:43.000]  站在那裏
[00:10:43.000 --> 00:10:45.000]  唱完讚美詩之後
[00:10:45.000 --> 00:10:46.000]  我看一看
[00:10:46.000 --> 00:10:48.000]  為何沒有牧師出去祝福
[00:10:48.000 --> 00:10:50.000]  完全不知道在做什麼
[00:10:50.000 --> 00:10:53.000]  好像敵日一樣
[00:10:53.000 --> 00:10:56.000]  完全兩個多三個星期
[00:10:56.000 --> 00:10:57.000]  我都沒有頭緒
[00:10:57.000 --> 00:11:00.000]  是完全一點頭緒都沒有
[00:11:00.000 --> 00:11:02.000]  後來沒辦法
[00:11:02.000 --> 00:11:05.000]  唯有跟職員說
[00:11:05.000 --> 00:11:07.000]  我沒辦法做到
[00:11:07.000 --> 00:11:09.000]  跟著第四組的人出來
[00:11:09.000 --> 00:11:10.000]  我可以做到
[00:11:10.000 --> 00:11:14.000]  但給我一個很深的經歷
[00:11:14.000 --> 00:11:16.000]  在這方面
[00:11:16.000 --> 00:11:18.000]  我都覺得我可以做到
[00:11:18.000 --> 00:11:20.000]  做了不知多少次的計劃
[00:11:20.000 --> 00:11:22.000]  多少次的功課
[00:11:22.000 --> 00:11:25.000]  但為何在裏面
[00:11:25.000 --> 00:11:28.000]  什麼都不能想到
[00:11:28.000 --> 00:11:30.000]  我自己都不能解釋
[00:11:30.000 --> 00:11:32.000]  不過唯一一樣的東西
[00:11:32.000 --> 00:11:34.000]  就是我自己驕傲
[00:11:34.000 --> 00:11:37.000]  因為當時在整個職員會裏面
[00:11:37.000 --> 00:11:40.000]  當有人來推薦禮禪做的時候
[00:11:40.000 --> 00:11:43.000]  我心裏面去沾沾自喜
[00:11:43.000 --> 00:11:46.000]  覺得這麼簡單的東西
[00:11:46.000 --> 00:11:48.000]  等我來吧
[00:11:48.000 --> 00:11:50.000]  叫兵必敗
[00:11:50.000 --> 00:11:53.000]  縱然怎樣專長都好
[00:11:53.000 --> 00:11:55.000]  有另一個一次
[00:11:55.000 --> 00:11:57.000]  不過不關我的事
[00:11:57.000 --> 00:12:00.000]  有一個朋友
[00:12:00.000 --> 00:12:04.000]  她爸爸的心臟病要做手術
[00:12:04.000 --> 00:12:07.000]  她自己的哥哥
[00:12:07.000 --> 00:12:09.000]  亦在香港是一個
[00:12:09.000 --> 00:12:11.000]  頗有名的兒科醫生
[00:12:11.000 --> 00:12:16.000]  所以以這個兒科醫生的專業眼光
[00:12:16.000 --> 00:12:19.000]  為她爸爸覺得
[00:12:19.000 --> 00:12:21.000]  在澳洲的醫院
[00:12:21.000 --> 00:12:24.000]  澳洲某一個心臟科醫生
[00:12:24.000 --> 00:12:26.000]  是最了得的
[00:12:26.000 --> 00:12:30.000]  於是把她爸爸送去澳洲
[00:12:30.000 --> 00:12:33.000]  幫他們做手術
[00:12:33.000 --> 00:12:35.000]  做完手術出來
[00:12:35.000 --> 00:12:36.000]  醫生都說
[00:12:36.000 --> 00:12:39.000]  今次手術很成功
[00:12:39.000 --> 00:12:44.000]  所以她爸爸沒多久又可以下床
[00:12:44.000 --> 00:12:46.000]  又可以自己行
[00:12:46.000 --> 00:12:48.000]  她真的在那次手術
[00:12:48.000 --> 00:12:50.000]  兩星期後
[00:12:50.000 --> 00:12:53.000]  她還可以自己洗澡
[00:12:53.000 --> 00:12:56.000]  第一次自己洗澡
[00:12:56.000 --> 00:12:59.000]  然後出來坐在那裡
[00:12:59.000 --> 00:13:00.000]  很舒服
[00:13:00.000 --> 00:13:03.000]  她就跟她家人說
[00:13:03.000 --> 00:13:05.000]  跟我的朋友說
[00:13:05.000 --> 00:13:10.000]  自己洗澡是很舒服的
[00:13:10.000 --> 00:13:13.000]  誰知原來這句說話
[00:13:13.000 --> 00:13:19.000]  就成為了她和她家人最後一句說話
[00:13:19.000 --> 00:13:24.000]  當她坐在椅子上很舒服
[00:13:24.000 --> 00:13:28.000]  很安心很舒服
[00:13:28.000 --> 00:13:33.000]  誰知心裡突然很痛
[00:13:33.000 --> 00:13:36.000]  還沒出院的時候
[00:13:36.000 --> 00:13:39.000]  她立即叫主診醫生來
[00:13:39.000 --> 00:13:41.000]  搶救
[00:13:41.000 --> 00:13:43.000]  不到一個小時
[00:13:43.000 --> 00:13:45.000]  她就回天父家了
[00:13:45.000 --> 00:13:47.000]  所以姐妹們
[00:13:47.000 --> 00:13:50.000]  我們可以靠專業人士
[00:13:50.000 --> 00:13:52.000]  或專長
[00:13:52.000 --> 00:13:54.000]  或知識或金錢
[00:13:54.000 --> 00:13:57.000]  我們可以處理很多事情
[00:13:57.000 --> 00:14:02.000]  就像那些占卜行術士
[00:14:02.000 --> 00:14:04.000]  和你靈界可以溝通的人
[00:14:04.000 --> 00:14:08.000]  以為他們一定可以知道
[00:14:08.000 --> 00:14:11.000]  尼布札格尼撒王的夢
[00:14:11.000 --> 00:14:14.000]  或可以解得到
[00:14:14.000 --> 00:14:16.000]  誰知
[00:14:16.000 --> 00:14:20.000]  只要天地上帝不動功
[00:14:20.000 --> 00:14:23.000]  就什麼都做不到
[00:14:23.000 --> 00:14:27.000]  所以就像剛才的師哥一路說
[00:14:27.000 --> 00:14:29.000]  我們要去依靠
[00:14:29.000 --> 00:14:32.000]  我們要去把持的
[00:14:32.000 --> 00:14:36.000]  就是那位全能的上帝
[00:14:36.000 --> 00:14:41.000]  是那位與光明同居的上帝
[00:14:41.000 --> 00:14:45.000]  在這個但爾里禱告裡面
[00:14:45.000 --> 00:14:47.000]  他怎麼說呢
[00:14:47.000 --> 00:14:51.000]  他說我們的上帝
[00:14:51.000 --> 00:14:54.000]  是一位天上高的神
[00:14:54.000 --> 00:14:56.000]  他先宣告
[00:14:56.000 --> 00:14:58.000]  宣告上帝的偉大
[00:14:58.000 --> 00:15:01.000]  他是創造天地的神
[00:15:01.000 --> 00:15:07.000]  他也是就造之物的主宰
[00:15:07.000 --> 00:15:11.000]  所以既然全世界都是他創造的
[00:15:11.000 --> 00:15:15.000]  即是他有權力去掌管
[00:15:15.000 --> 00:15:20.000]  他有權力去打理所有的東西
[00:15:20.000 --> 00:15:22.000]  我那時教書的時候
[00:15:22.000 --> 00:15:25.000]  雖然是三十多年前
[00:15:25.000 --> 00:15:29.000]  但學生都不是很乖很聽話
[00:15:29.000 --> 00:15:32.000]  有時你罵他們
[00:15:32.000 --> 00:15:34.000]  他們會跟你吵架
[00:15:34.000 --> 00:15:36.000]  我記得有一次
[00:15:36.000 --> 00:15:38.000]  我在罵那些頑皮的學生
[00:15:38.000 --> 00:15:40.000]  他們就反駁我
[00:15:40.000 --> 00:15:42.000]  你以為你最大嗎
[00:15:42.000 --> 00:15:44.000]  我叫校長來
[00:15:44.000 --> 00:15:45.000]  多凶
[00:15:45.000 --> 00:15:47.000]  於是我就回應他
[00:15:47.000 --> 00:15:49.000]  在班房當中
[00:15:49.000 --> 00:15:51.000]  老師是最大
[00:15:51.000 --> 00:15:55.000]  校長來都是我最大
[00:15:55.000 --> 00:15:59.000]  所以這個但爾里在禱告裡面
[00:15:59.000 --> 00:16:01.000]  他就宣告
[00:16:01.000 --> 00:16:03.000]  我們所信靠的上帝
[00:16:03.000 --> 00:16:06.000]  他是天上高的神
[00:16:06.000 --> 00:16:08.000]  在天上高的神
[00:16:08.000 --> 00:16:10.000]  甚麼都大了
[00:16:10.000 --> 00:16:12.000]  然後他就說
[00:16:12.000 --> 00:16:17.000]  智慧能力都是屬乎他的
[00:16:17.000 --> 00:16:20.000]  所以他滿有這個智慧
[00:16:20.000 --> 00:16:21.000]  他知道一切
[00:16:21.000 --> 00:16:23.000]  掌管一切
[00:16:23.000 --> 00:16:26.000]  每一件事的發生
[00:16:26.000 --> 00:16:30.000]  都需要經過這位上帝
[00:16:30.000 --> 00:16:35.000]  他才能夠去進行得到
[00:16:35.000 --> 00:16:39.000]  我記得在我自己的舞會分堂
[00:16:39.000 --> 00:16:41.000]  在沙田大圍
[00:16:41.000 --> 00:16:44.000]  當時發生這件事的時候
[00:16:44.000 --> 00:16:46.000]  我都在那裡實習
[00:16:46.000 --> 00:16:48.000]  有一位潮州太太
[00:16:48.000 --> 00:16:50.000]  和我是同鄉的
[00:16:50.000 --> 00:16:53.000]  她很迷信
[00:16:53.000 --> 00:16:55.000]  但後來她也信了耶穌
[00:16:55.000 --> 00:16:57.000]  她信了耶穌之後
[00:16:57.000 --> 00:17:00.000]  她就去拆偶像
[00:17:00.000 --> 00:17:02.000]  她就去香港
[00:17:02.000 --> 00:17:04.000]  在新蒲崗
[00:17:04.000 --> 00:17:08.000]  有一間寫字樓
[00:17:08.000 --> 00:17:11.000]  賣布的
[00:17:11.000 --> 00:17:17.000]  原本有一個很大的關公神台
[00:17:17.000 --> 00:17:20.000]  放在露台上
[00:17:20.000 --> 00:17:24.000]  每天都會裝香
[00:17:24.000 --> 00:17:29.000]  當時那些人已經告訴她
[00:17:29.000 --> 00:17:31.000]  你現在信耶穌
[00:17:31.000 --> 00:17:33.000]  你要很小心
[00:17:33.000 --> 00:17:37.000]  因為你一直擺開關公
[00:17:37.000 --> 00:17:39.000]  他一定不會賜福你的生意
[00:17:39.000 --> 00:17:41.000]  你現在轉了方向
[00:17:41.000 --> 00:17:45.000]  你要小心他會怎樣罰你
[00:17:45.000 --> 00:17:47.000]  真的
[00:17:47.000 --> 00:17:48.000]  過了幾個月之後
[00:17:48.000 --> 00:17:50.000]  當時我還在教會實習
[00:17:50.000 --> 00:17:52.000]  過了幾個月之後
[00:17:52.000 --> 00:17:56.000]  她的辦公室火燭
[00:17:56.000 --> 00:18:01.000]  但就在外面的關帝的座位火燭
[00:18:01.000 --> 00:18:03.000]  其實不知為何
[00:18:03.000 --> 00:18:05.000]  因為當時已經沒有裝香
[00:18:05.000 --> 00:18:10.000]  但她的丈夫還未相信
[00:18:10.000 --> 00:18:14.000]  所以不肯拆開關帝的座位
[00:18:14.000 --> 00:18:17.000]  所以不知為何
[00:18:17.000 --> 00:18:22.000]  無端端在關帝那裡著火
[00:18:22.000 --> 00:18:25.000]  當時火燭
[00:18:25.000 --> 00:18:28.000]  所有人都快點走到樓下
[00:18:28.000 --> 00:18:30.000]  她很害怕
[00:18:30.000 --> 00:18:32.000]  她在祈禱
[00:18:32.000 --> 00:18:33.000]  但很奇妙
[00:18:33.000 --> 00:18:35.000]  那裡的火燭著火
[00:18:35.000 --> 00:18:40.000]  只燒在露台的關帝座
[00:18:40.000 --> 00:18:42.000]  和周圍的雜物
[00:18:42.000 --> 00:18:45.000]  她燒不到進去
[00:18:45.000 --> 00:18:47.000]  完全燒不到進去
[00:18:47.000 --> 00:18:49.000]  很奇妙
[00:18:49.000 --> 00:18:53.000]  整個後台包括關帝座
[00:18:53.000 --> 00:18:55.000]  這次不拆不可以了
[00:18:55.000 --> 00:18:56.000]  燒到爛了
[00:18:56.000 --> 00:19:00.000]  所有沒有用的雜物都燒了
[00:19:00.000 --> 00:19:04.000]  但在屋內的所有東西
[00:19:04.000 --> 00:19:06.000]  都沒有被燒到
[00:19:06.000 --> 00:19:09.000]  沒有被影響
[00:19:09.000 --> 00:19:13.000]  上帝的大能是非常奇妙
[00:19:13.000 --> 00:19:15.000]  亦因為這樣
[00:19:15.000 --> 00:19:18.000]  她的丈夫也相信耶穌
[00:19:18.000 --> 00:19:19.000]  不過他信不信也好
[00:19:19.000 --> 00:19:21.000]  關帝座也要拆
[00:19:21.000 --> 00:19:24.000]  因為全部燒到熔融爛爛
[00:19:24.000 --> 00:19:27.000]  她的丈夫已經盡了主
[00:19:27.000 --> 00:19:31.000]  不過他不冷不熱
[00:19:31.000 --> 00:19:33.000]  又不是怎樣去教會
[00:19:33.000 --> 00:19:36.000]  去的時候過節就去教會
[00:19:36.000 --> 00:19:39.000]  聖誕節就去
[00:19:39.000 --> 00:19:41.000]  但兩年之後
[00:19:41.000 --> 00:19:43.000]  他患了腸癌
[00:19:43.000 --> 00:19:45.000]  是末期的
[00:19:45.000 --> 00:19:48.000]  他說有一晚
[00:19:48.000 --> 00:19:54.000]  他丈夫感覺到有一個天使
[00:19:54.000 --> 00:19:57.000]  走到他的床邊
[00:19:57.000 --> 00:20:00.000]  摸他的肚
[00:20:00.000 --> 00:20:02.000]  很奇妙
[00:20:02.000 --> 00:20:04.000]  到第二天早上
[00:20:04.000 --> 00:20:07.000]  他覺得整個人有力了
[00:20:07.000 --> 00:20:12.000]  還有病情慢慢好了
[00:20:12.000 --> 00:20:17.000]  那次醫生也解釋不了
[00:20:17.000 --> 00:20:20.000]  當時我在他們的教會實習
[00:20:20.000 --> 00:20:22.000]  很興奮
[00:20:22.000 --> 00:20:25.000]  所以之後他們夫婦二人
[00:20:25.000 --> 00:20:29.000]  非常熱心傳福音
[00:20:29.000 --> 00:20:31.000]  還記得他們回到潮州
[00:20:31.000 --> 00:20:34.000]  他們的家鄉傳福音
[00:20:34.000 --> 00:20:39.000]  跟媽媽講耶穌
[00:20:39.000 --> 00:20:41.000]  還有他們那條村
[00:20:41.000 --> 00:20:44.000]  也有很多人信了耶穌
[00:20:44.000 --> 00:20:46.000]  那時的主音牧師
[00:20:46.000 --> 00:20:49.000]  還有一些弟兄姊妹一起上去
[00:20:49.000 --> 00:20:51.000]  我們看到
[00:20:51.000 --> 00:20:54.000]  我們的上帝是天上的神
[00:20:54.000 --> 00:20:57.000]  他一切的智慧能力
[00:20:57.000 --> 00:21:00.000]  都是屬乎他的
[00:21:00.000 --> 00:21:04.000]  所以縱然我們過往
[00:21:04.000 --> 00:21:06.000]  拜開偶像或怎樣
[00:21:06.000 --> 00:21:09.000]  當我們改信了耶穌之後
[00:21:09.000 --> 00:21:11.000]  他們或許會發怒
[00:21:11.000 --> 00:21:13.000]  他們或許會報復
[00:21:13.000 --> 00:21:15.000]  但無論他們做甚麼
[00:21:15.000 --> 00:21:18.000]  他們都不會傷害到
[00:21:18.000 --> 00:21:23.000]  屬於上帝兒女的靈魂或任何東西
[00:21:23.000 --> 00:21:25.000]  我們感謝上帝
[00:21:25.000 --> 00:21:29.000]  然後他就禱告
[00:21:29.000 --> 00:21:35.000]  上帝將智慧賜給智慧的人
[00:21:35.000 --> 00:21:38.000]  將知識賜給聰明的人
[00:21:38.000 --> 00:21:44.000]  即是說上帝不單有智慧
[00:21:44.000 --> 00:21:48.000]  他更加會將智慧和聰明
[00:21:48.000 --> 00:21:53.000]  賜給屬於他的兒女
[00:21:53.000 --> 00:21:55.000]  他可以改變時間
[00:21:55.000 --> 00:21:58.000]  可以改變季節
