
[00:00:00.000 --> 00:00:04.540]  今天又可以來到大家當中
[00:05:20.220 --> 00:05:26.220]  他都是回頭去教育學院裏面去教書
[00:05:26.220 --> 00:05:28.220]  他就跟我們說
[00:05:28.220 --> 00:05:31.220]  他覺得在他做生意的十幾年裏面
[00:05:31.220 --> 00:05:33.220]  好像渾渾噩噩一樣
[00:05:33.220 --> 00:05:37.220]  浪費了那十幾年的青春
[00:05:37.220 --> 00:05:39.220]  他說錢沒有再賺多了
[00:05:39.220 --> 00:05:43.220]  不過他覺得他的人生不開心
[00:05:43.220 --> 00:05:47.220]  當那時候我聽到他這樣說的時候
[00:05:47.220 --> 00:05:51.220]  我覺得人不是只是為了錢而活
[00:05:51.220 --> 00:05:58.220]  而是為了摸到自己人生應該要走的方向
[00:05:58.220 --> 00:06:00.220]  在第十五節說
[00:06:00.220 --> 00:06:02.220]  要做一個智慧人
[00:06:02.220 --> 00:06:04.220]  第十七節裏面說
[00:06:04.220 --> 00:06:08.220]  要明白主的旨意是怎樣
[00:06:08.220 --> 00:06:14.220]  因為唯有知道上帝的心意
[00:06:14.220 --> 00:06:19.220]  要知道上帝在我們生命裏面的指引的時候
[00:06:19.220 --> 00:06:23.220]  我們走的路就會走得正確
[00:06:23.220 --> 00:06:28.220]  在第十五節和第十七節之間的第十六節
[00:06:28.220 --> 00:06:30.220]  他說什麼呢
[00:06:30.220 --> 00:06:31.220]  聖經這樣說
[00:06:31.220 --> 00:06:32.220]  在第十六節
[00:06:32.220 --> 00:06:35.220]  他說要把握時機
[00:06:35.220 --> 00:06:38.220]  因為現今的世代邪惡
[00:06:38.220 --> 00:06:40.220]  這個是新和合本的翻譯
[00:06:40.220 --> 00:06:42.220]  要把握時機
[00:06:42.220 --> 00:06:44.220]  在舊的和合本的時候
[00:06:44.220 --> 00:06:46.220]  我們很多都會熟悉的
[00:06:46.220 --> 00:06:49.220]  就是要愛惜光陰
[00:06:49.220 --> 00:06:53.220]  因為現今的世代邪惡
[00:06:53.220 --> 00:06:56.220]  原來要做一個有智慧的人
[00:06:56.220 --> 00:07:00.220]  或者要做一個明白上帝心意的人
[00:07:00.220 --> 00:07:01.220]  是為什麼呢
[00:07:01.220 --> 00:07:04.220]  就是因為要把握時機
[00:07:04.220 --> 00:07:07.220]  來做應該要做的事
[00:07:07.220 --> 00:07:10.220]  這個把握時機
[00:07:10.220 --> 00:07:12.220]  這個英文是怎樣呢
[00:07:12.220 --> 00:07:15.220]  Redeeming the time
[00:07:15.220 --> 00:07:19.220]  就是去救回失去的時間
[00:07:19.220 --> 00:07:23.220]  原來當我們在一個糊裡糊塗地生活
[00:07:23.220 --> 00:07:27.220]  或者來去都不知道上帝在我們生命當中
[00:07:27.220 --> 00:07:29.220]  怎樣去做事的時候
[00:07:29.220 --> 00:07:33.220]  原來我們會失去了很多很多時間
[00:07:33.220 --> 00:07:37.220]  浪費了很多的時間
[00:07:37.220 --> 00:07:39.220]  所以做一個智慧的人
[00:07:39.220 --> 00:07:41.220]  要明白上帝心意的時候
[00:07:41.220 --> 00:07:44.220]  我們就要把握這個時間
[00:07:44.220 --> 00:07:47.220]  去做應該要做的事
[00:07:47.220 --> 00:07:52.220]  有一次我和一位姊妹去探訪
[00:07:52.220 --> 00:07:54.220]  探訪完人之後
[00:07:54.220 --> 00:07:57.220]  我們一路走回去西鐵站
[00:07:57.220 --> 00:07:59.220]  她就和我分享
[00:07:59.220 --> 00:08:04.220]  她說她以前很少和別人去關心別人
[00:08:04.220 --> 00:08:07.220]  她只是掛著自己的家
[00:08:07.220 --> 00:08:10.220]  掛著自己的生意去做保險
[00:08:10.220 --> 00:08:15.220]  所以她經常努力去找人來幫她買保險
[00:08:15.220 --> 00:08:20.220]  但是當她自己經歷了生癌之後
[00:08:20.220 --> 00:08:24.220]  她自己就好好體會到
[00:08:24.220 --> 00:08:28.220]  當面對生命的生死關頭的時候
[00:08:28.220 --> 00:08:30.220]  很需要人的關心
[00:08:30.220 --> 00:08:33.220]  很需要人的鼓勵
[00:08:33.220 --> 00:08:36.220]  她也明白到在那一刻
[00:08:36.220 --> 00:08:39.220]  其實她也不知道整個治療的過程
[00:08:39.220 --> 00:08:42.220]  究竟是否成功
[00:08:42.220 --> 00:08:44.220]  所以她很清楚知道
[00:08:44.220 --> 00:08:46.220]  人生最重要的
[00:08:46.220 --> 00:08:51.220]  就是可以進入上帝永恆的國度裏面
[00:08:51.220 --> 00:08:56.220]  當她那次癌症得到醫治之後
[00:08:56.220 --> 00:09:01.220]  她就一路繼續做她的保險事業
[00:09:01.220 --> 00:09:04.220]  但她也在保險當中
[00:09:04.220 --> 00:09:09.220]  將耶穌基督永恆的國度傳給人
[00:09:09.220 --> 00:09:14.220]  她說她不再虛度光陰
[00:09:14.220 --> 00:09:17.220]  要把握時機
[00:09:17.220 --> 00:09:20.220]  因為現今的世代邪惡
[00:09:20.220 --> 00:09:24.220]  意思是我們要留意每一個時機
[00:09:24.220 --> 00:09:28.220]  去做應該要做的事
[00:09:28.220 --> 00:09:33.220]  在這個邪惡或是非不分的世代裏面
[00:09:33.220 --> 00:09:36.220]  我們需要上帝給我們有智慧
[00:09:36.220 --> 00:09:39.220]  需要上帝給我們力量
[00:09:39.220 --> 00:09:46.220]  走出一個聖潔光明的心意
[00:09:46.220 --> 00:09:49.220]  怎樣才能做一個智慧人
[00:09:49.220 --> 00:09:53.220]  怎樣才能明白上帝的心意呢
[00:09:53.220 --> 00:09:56.220]  就在第十八節裏面說
[00:09:56.220 --> 00:10:02.220]  要被聖靈充滿
[00:10:02.220 --> 00:10:05.220]  這個要被聖靈充滿
[00:10:05.220 --> 00:10:07.220]  很清楚就看到了
[00:10:07.220 --> 00:10:10.220]  是一個命令式
[00:10:10.220 --> 00:10:15.220]  是上帝對每一個信徒的要求
[00:10:15.220 --> 00:10:18.220]  當我們信了耶穌之後
[00:10:18.220 --> 00:10:22.220]  聖靈就會住在我們心靈裏面
[00:10:22.220 --> 00:10:26.220]  但究竟我們的生命裏面
[00:10:26.220 --> 00:10:31.220]  有多少空間給聖靈去居住的時候
[00:10:31.220 --> 00:10:38.220]  就很在乎每一個人在屬靈上的追求
[00:10:38.220 --> 00:10:41.220]  一個聖靈充滿
[00:10:41.220 --> 00:10:47.220]  不是單單在外表上有什麼表現
[00:10:47.220 --> 00:10:50.220]  不是單單在外面有什麼表現
[00:10:50.220 --> 00:10:55.220]  更加重要的是裏面生命的更新
[00:10:55.220 --> 00:10:58.220]  記得有一次的報道會
[00:10:58.220 --> 00:11:02.220]  我和幾個年青人一起去參加
[00:11:02.220 --> 00:11:06.220]  帶了一個男孩去
[00:11:06.220 --> 00:11:09.220]  整個報道會裏面
[00:11:09.220 --> 00:11:11.220]  講完講的訊息就說
[00:11:11.220 --> 00:11:15.220]  他用《創世記》第一章去講這個報道會
[00:11:15.220 --> 00:11:18.220]  他說上帝說有就有
[00:11:18.220 --> 00:11:22.220]  所以一切的事情交給上帝
[00:11:22.220 --> 00:11:24.220]  然後向上帝求
[00:11:24.220 --> 00:11:28.220]  只要上帝說有就一定有
[00:11:28.220 --> 00:11:31.220]  當我在想這篇訊息
[00:11:31.220 --> 00:11:36.220]  究竟報道會是不是這樣的呢
[00:11:36.220 --> 00:11:38.220]  當我在想的時候
[00:11:38.220 --> 00:11:40.220]  還沒想清楚的時候
[00:11:40.220 --> 00:11:42.220]  講完就呼召人
[00:11:42.220 --> 00:11:43.220]  要信耶穌
[00:11:43.220 --> 00:11:46.220]  誰信耶穌的時候就起來
[00:11:46.220 --> 00:11:49.220]  然後走到講台前
[00:11:49.220 --> 00:11:53.220]  我看到我們帶去的那位年青人
[00:11:53.220 --> 00:11:56.220]  他就起來決志走出去
[00:11:56.220 --> 00:11:59.220]  然後我就和他一起出去
[00:11:59.220 --> 00:12:03.220]  他們的決志形式都很特別
[00:12:03.220 --> 00:12:07.220]  就立即有兩位的陪談員來和他聊天
[00:12:07.220 --> 00:12:09.220]  就和他說
[00:12:09.220 --> 00:12:12.220]  你要接受這個聖靈
[00:12:12.220 --> 00:12:13.220]  你一信耶穌
[00:12:13.220 --> 00:12:16.220]  聖靈就進入你的心靈裏面
[00:12:16.220 --> 00:12:17.220]  我現在為你祈禱
[00:12:17.220 --> 00:12:19.220]  我一為你祈禱
[00:12:19.220 --> 00:12:20.220]  你就開口
[00:12:20.220 --> 00:12:23.220]  你就會懂得講方言
[00:12:23.220 --> 00:12:24.220]  真的
[00:12:24.220 --> 00:12:27.220]  當那兩位陪談員
[00:12:27.220 --> 00:12:29.220]  一為年青人祈禱的時候
[00:12:29.220 --> 00:12:31.220]  這位年青人就開口
[00:12:31.220 --> 00:12:33.220]  啦啦啦啦啦
[00:12:33.220 --> 00:12:35.220]  在講方言
[00:12:35.220 --> 00:12:36.220]  然後呢
[00:12:36.220 --> 00:12:40.220]  接著沒多久又有個牧師走過來
[00:12:40.220 --> 00:12:43.220]  和那兩位陪談員說
[00:12:43.220 --> 00:12:46.220]  他被聖靈擊倒了沒有
[00:12:46.220 --> 00:12:49.220]  那兩位陪談員說沒有
[00:12:49.220 --> 00:12:52.220]  那牧師又跟著在那裡祈禱
[00:12:52.220 --> 00:12:53.220]  用方言祈禱
[00:12:53.220 --> 00:12:56.220]  之後就說叫那兩位陪談員
[00:12:56.220 --> 00:12:58.220]  在那位年青人的後面
[00:12:58.220 --> 00:13:01.220]  輕輕扶著弟兄的肩膀
[00:13:01.220 --> 00:13:03.220]  接著他就用兩隻手
[00:13:03.220 --> 00:13:05.220]  點一下弟兄的額頭
[00:13:05.220 --> 00:13:10.220]  弟兄就很慢很慢地躺在地上
[00:13:10.220 --> 00:13:12.220]  牧師就說
[00:13:12.220 --> 00:13:16.220]  現在聖靈在他的生命當中
[00:13:16.220 --> 00:13:18.220]  在他身體裏面運行
[00:13:18.220 --> 00:13:20.220]  不要打擾他
[00:13:20.220 --> 00:13:26.220]  讓他經歷被聖靈充滿的喜樂
[00:13:26.220 --> 00:13:30.220]  我站在那裏就呆了
[00:13:30.220 --> 00:13:34.220]  一方面我還不知道發生了什麼事
[00:13:34.220 --> 00:13:35.220]  我又想想
[00:13:35.220 --> 00:13:36.220]  糟了
[00:13:36.220 --> 00:13:37.220]  我做了傳道人
[00:13:37.220 --> 00:13:40.220]  但是我不懂得講方言
[00:13:40.220 --> 00:13:43.220]  我又沒有被聖靈擊倒過
[00:13:43.220 --> 00:13:45.220]  那為什麼會這樣
[00:13:45.220 --> 00:13:51.220]  但是我又看到周圍整個的場地都是這樣
[00:13:51.220 --> 00:13:54.220]  但是又想想
[00:13:54.220 --> 00:13:58.220]  我想這位弟兄在他初信的時候
[00:13:58.220 --> 00:14:03.220]  已經有一個這麼深的屬靈經驗的時候
[00:14:03.220 --> 00:14:08.220]  將來我想他一定會很努力地去學習上帝的真理
[00:14:08.220 --> 00:14:11.220]  一定會熱心侍奉上帝
[00:14:11.220 --> 00:14:15.220]  將來我相信他很快就會做傳道做牧師
[00:14:15.220 --> 00:14:19.220]  為了教會感恩
[00:14:19.220 --> 00:14:23.220]  過了聚會一個星期之後
[00:14:23.220 --> 00:14:25.220]  有一個星期日早上
[00:14:25.220 --> 00:14:27.220]  我看到年輕人的媽媽來到
[00:14:27.220 --> 00:14:30.220]  我就問他媽媽
[00:14:30.220 --> 00:14:33.220]  為什麼你兒子沒有回教會
[00:14:33.220 --> 00:14:35.220]  他答應了我回來
[00:14:35.220 --> 00:14:36.220]  我打電話給他
[00:14:36.220 --> 00:14:38.220]  他又沒有接我的電話
[00:14:38.220 --> 00:14:43.220]  他媽媽說他每晚到兩三點才回家
[00:14:43.220 --> 00:14:47.220]  早上怎麼叫都不肯起來
[00:14:47.220 --> 00:14:49.220]  繼續很多的聯絡
[00:14:49.220 --> 00:14:51.220]  我都沒有再聯絡到他
[00:14:51.220 --> 00:14:55.220]  還有他一次都沒有回教會
[00:14:55.220 --> 00:14:57.220]  我就想一想
[00:14:57.220 --> 00:15:02.220]  那天他所謂的聖靈充滿
[00:15:02.220 --> 00:15:05.220]  他又講方言又被聖靈擊倒
[00:15:05.220 --> 00:15:09.220]  聖靈有一個整個身體的運行
[00:15:09.220 --> 00:15:13.220]  究竟是真還是假呢
[00:15:13.220 --> 00:15:18.220]  這個聖靈充滿
[00:15:18.220 --> 00:15:24.220]  有些人真的有外顯的表現
[00:15:24.220 --> 00:15:27.220]  有一位傳道童工
[00:15:27.220 --> 00:15:31.220]  他經歷了聖靈的充滿
[00:15:31.220 --> 00:15:34.220]  他就說很開心很開心
[00:15:34.220 --> 00:15:36.220]  經歷了聖靈的喜樂
[00:15:36.220 --> 00:15:38.220]  他跟我分享
[00:15:38.220 --> 00:15:40.220]  他笑了七天
[00:15:40.220 --> 00:15:42.220]  完全停不下來
[00:15:42.220 --> 00:15:44.220]  笑到牙膠都很累
[00:15:44.220 --> 00:15:46.220]  感恩啊
[00:15:46.220 --> 00:15:47.220]  在那七天裡面
[00:15:47.220 --> 00:15:49.220]  不需要去主持安息禮拜
[00:15:49.220 --> 00:15:50.220]  如果不是
[00:15:50.220 --> 00:15:52.220]  在安息禮拜裡面
[00:15:52.220 --> 00:15:53.220]  大笑的時候
[00:15:53.220 --> 00:15:56.220]  就會很尷尬
[00:15:56.220 --> 00:15:58.220]  那我就想一想
[00:15:58.220 --> 00:16:00.220]  聖靈充滿
[00:16:00.220 --> 00:16:02.220]  是不是就是這樣呢
[00:16:02.220 --> 00:16:04.220]  是不是就好像喝醉了酒
[00:16:04.220 --> 00:16:07.220]  大笑或者大哭
[00:16:07.220 --> 00:16:10.220]  完全都控制不了呢
[00:16:10.220 --> 00:16:14.220]  不過在這個《以弗所書》裡面
[00:16:14.220 --> 00:16:16.220]  他又真的講到
[00:16:16.220 --> 00:16:18.220]  不要醉酒
[00:16:18.220 --> 00:16:20.220]  酒能使人放蕩
[00:16:20.220 --> 00:16:23.220]  乃要被聖靈充滿
[00:16:23.220 --> 00:16:27.220]  這個是保羅所教導來的
[00:16:27.220 --> 00:16:31.220]  我們看回當中的背景
[00:16:31.220 --> 00:16:37.220]  在當時拜祭偶像的時候
[00:16:37.220 --> 00:16:39.220]  他們這群人的聚集
[00:16:39.220 --> 00:16:41.220]  除了偶像的拜祭之後
[00:16:41.220 --> 00:16:45.220]  他們就會在這裡大吃大喝
[00:16:45.220 --> 00:16:47.220]  在大吃大喝的期間
[00:16:47.220 --> 00:16:50.220]  他們就會來喝酒
[00:16:50.220 --> 00:16:53.220]  喝很多很多的酒
[00:16:53.220 --> 00:16:56.220]  令到整個場面
[00:16:56.220 --> 00:17:00.220]  他們就會非常的放膽
[00:17:00.220 --> 00:17:02.220]  因為這些酒精
[00:17:02.220 --> 00:17:08.220]  令到他們很放肆的情慾
[00:17:08.220 --> 00:17:11.220]  大家試過喝醉酒了嗎
[00:17:11.220 --> 00:17:14.220]  試過喝醉酒的人都知道
[00:17:14.220 --> 00:17:17.220]  你想走直線
[00:17:17.220 --> 00:17:19.220]  是走不的
[00:17:19.220 --> 00:17:23.220]  因為這個酒
[00:17:23.220 --> 00:17:26.220]  會使人放蕩
[00:17:26.220 --> 00:17:28.220]  喝了酒之後
[00:17:28.220 --> 00:17:32.220]  這些酒精使人亂性
[00:17:32.220 --> 00:17:34.220]  不單止香港政府
[00:17:34.220 --> 00:17:36.220]  全世界的政府都會呼籲人
[00:17:36.220 --> 00:17:40.220]  不要喝了酒之後
[00:17:40.220 --> 00:17:43.220]  就不可以駕駛
[00:17:43.220 --> 00:17:48.220]  因為酒精令到人的判斷力出錯
[00:17:48.220 --> 00:17:51.220]  這個酒精令到人
[00:17:51.220 --> 00:17:55.220]  不單止道路的判斷力出錯
[00:17:55.220 --> 00:17:58.220]  還有道德的判斷力出錯
[00:17:58.220 --> 00:18:03.220]  屬靈的判斷力同樣出錯
[00:18:03.220 --> 00:18:04.220]  因為喝了酒之後
[00:18:04.220 --> 00:18:06.220]  令人很大膽
[00:18:06.220 --> 00:18:09.220]  令人喜歡做什麼就做什麼
[00:18:09.220 --> 00:18:13.220]  所以醉酒會令到人亂性
[00:18:13.220 --> 00:18:16.220]  所以保羅就勸那群信徒
[00:18:16.220 --> 00:18:21.220]  千萬不要喝醉酒
[00:18:21.220 --> 00:18:25.220]  不可以被酒精控制住
[00:18:25.220 --> 00:18:30.220]  要被聖靈充滿
[00:18:30.220 --> 00:18:32.220]  聖靈充滿的意思
[00:18:32.220 --> 00:18:37.220]  就是要被聖靈去管理我們的生命
[00:18:37.220 --> 00:18:40.220]  這個聖靈充滿
[00:18:40.220 --> 00:18:44.220]  有時真的會有這些經歷
[00:18:44.220 --> 00:18:46.220]  聖靈的喜樂
[00:18:46.220 --> 00:18:49.220]  真的很開心
[00:18:49.220 --> 00:18:52.220]  我記得當我初信主的時候
[00:18:52.220 --> 00:18:54.220]  相信一信主的時候
[00:18:54.220 --> 00:18:58.220]  聖靈就會進入人的心靈裏面
[00:18:58.220 --> 00:18:59.220]  很開心的
[00:18:59.220 --> 00:19:01.220]  雖然那晚我回去
[00:19:01.220 --> 00:19:02.220]  不知為何那麼大膽
[00:19:02.220 --> 00:19:03.220]  告訴媽媽
[00:19:03.220 --> 00:19:04.220]  我信了耶穌
[00:19:04.220 --> 00:19:07.220]  結果被媽媽罵了一晚
[00:19:07.220 --> 00:19:09.220]  雖然被媽媽罵
[00:19:09.220 --> 00:19:12.220]  但裏面很莫名其妙
[00:19:12.220 --> 00:19:13.220]  很開心
[00:19:13.220 --> 00:19:16.220]  也不介意她怎樣罵我
[00:19:16.220 --> 00:19:19.220]  當然不敢嬉皮笑臉對著她
[00:19:19.220 --> 00:19:22.220]  就是那份聖靈裏面
[00:19:22.220 --> 00:19:25.220]  在我們生命當中的喜樂
[00:19:25.220 --> 00:19:28.220]  亦有些人經歷聖靈充滿的時候
[00:19:28.220 --> 00:19:30.220]  裏面的罪
[00:19:30.220 --> 00:19:33.220]  令到他那份哀傷
[00:19:33.220 --> 00:19:39.220]  對自己的罪的警醒和改變
[00:19:39.220 --> 00:19:42.220]  所以當聖靈充滿的時候
[00:19:42.220 --> 00:19:45.220]  這些外表的顯現
[00:19:45.220 --> 00:19:47.220]  說謊言
[00:19:47.220 --> 00:19:48.220]  被擊倒
[00:19:48.220 --> 00:19:51.220]  或者大笑大哭
[00:19:51.220 --> 00:19:54.220]  這些外在的表現
[00:19:54.220 --> 00:19:56.220]  不是最重要的一件事
[00:19:56.220 --> 00:20:01.220]  而是在聖靈充滿之後
[00:20:01.220 --> 00:20:07.220]  我們的生命能否有一個改變
[00:20:07.220 --> 00:20:09.220]  有一個更新
[00:20:09.220 --> 00:20:12.220]  並且持續地改變
[00:20:12.220 --> 00:20:14.220]  持續地更新
[00:20:14.220 --> 00:20:16.220]  這是最重要的
[00:20:16.220 --> 00:20:20.220]  在這個
[00:20:20.220 --> 00:20:25.220]  剛才我說的第18至21節
[00:20:25.220 --> 00:20:28.220]  要被聖靈充滿
[00:20:28.220 --> 00:20:33.220]  然後連著19、20、21節
[00:20:33.220 --> 00:20:36.220]  原來在原本的文字裏面
[00:20:36.220 --> 00:20:38.220]  是一個句子
[00:20:38.220 --> 00:20:41.220]  這句是這樣說的
[00:20:41.220 --> 00:20:43.220]  18節開始
[00:20:43.220 --> 00:20:46.220]  「不要醉酒,酒能使人放蕩」
[00:20:46.220 --> 00:20:48.220]  然後開始說
[00:20:48.220 --> 00:20:50.220]  「要被聖靈充滿」
[00:20:50.220 --> 00:20:55.220]  「要用詩篇讚美詩、靈歌」
[00:20:55.220 --> 00:21:00.220]  「彼此對說,口唱心和地讚美主」
[00:21:00.220 --> 00:21:04.220]  「凡事要奉我們主耶穌基督的名」
[00:21:04.220 --> 00:21:07.220]  「常常感謝父神」
[00:21:07.220 --> 00:21:12.220]  「要全敬畏基督的心,彼此信服」
[00:21:12.220 --> 00:21:16.220]  原來聖靈充滿的真正表現
[00:21:16.220 --> 00:21:18.220]  有三方面
[00:21:18.220 --> 00:21:23.220]  第一方面就是要彼此對說
[00:21:23.220 --> 00:21:25.220]  彼此對說的意思就是
[00:21:25.220 --> 00:21:30.220]  跟其他的信徒一起去做這件事
[00:21:30.220 --> 00:21:33.220]  因為這個基督教的信仰
[00:21:33.220 --> 00:21:36.220]  不是一個個人的信仰
[00:21:36.220 --> 00:21:38.220]  是一個群體的信仰
[00:21:38.220 --> 00:21:39.220]  是要一起去做的
[00:21:39.220 --> 00:21:41.220]  做些什麼呢?
[00:21:41.220 --> 00:21:46.220]  用詩篇讚美詩、靈歌彼此對說
[00:21:46.220 --> 00:21:49.220]  口唱心和地讚美主
[00:21:49.220 --> 00:21:53.220]  就像剛才我們一起去唱詩歌去敬拜
[00:21:53.220 --> 00:21:56.220]  疫情底下我們不能夠全部人一起回來唱
[00:21:56.220 --> 00:21:59.220]  但是我們仍然在網上歌裡面
[00:21:59.220 --> 00:22:04.220]  我們一起用不同的詩歌
[00:22:04.220 --> 00:22:09.220]  我們向上帝發出讚美
[00:22:09.220 --> 00:22:13.220]  第二方面就是感謝神
[00:22:13.220 --> 00:22:15.220]  就是為了所有的事
[00:22:15.220 --> 00:22:18.220]  「凡事要奉我們主耶穌基督的名」
[00:22:18.220 --> 00:22:21.220]  「常常感謝父神」
[00:22:21.220 --> 00:22:24.220]  就是我們去為著每一件事
[00:22:24.220 --> 00:22:27.220]  在我們生命當中所發生的
[00:22:27.220 --> 00:22:33.220]  我們都去讚美感謝上帝的恩典
[00:22:33.220 --> 00:22:36.220]  第三樣東西就是彼此信服
[00:22:36.220 --> 00:22:37.220]  第21節
[00:22:37.220 --> 00:22:44.220]  「要全敬畏基督的心彼此信服」
[00:22:44.220 --> 00:22:45.220]  很有趣
