
[00:00:00.000 --> 00:00:02.000]  我想先問一個問題
[00:04:42.000 --> 00:04:44.000]  她以為這條是唯一的出路
[00:04:44.000 --> 00:04:46.000]  於是走這條路
[00:04:46.000 --> 00:04:48.000]  但走的時候
[00:04:48.000 --> 00:04:50.000]  她看一看
[00:04:50.000 --> 00:04:52.000]  這個人留下怎麼辦
[00:04:52.000 --> 00:04:56.000]  如果她的父親再存活
[00:04:56.000 --> 00:04:58.000]  一定對她不好
[00:04:58.000 --> 00:05:00.000]  大部分不是絕對的
[00:05:00.000 --> 00:05:02.000]  在這個情況下
[00:05:02.000 --> 00:05:04.000]  誰照顧她
[00:05:04.000 --> 00:05:06.000]  誰可憐她
[00:05:06.000 --> 00:05:08.000]  於是自己走到墨西哥去死
[00:05:08.000 --> 00:05:10.000]  這是不是愛
[00:05:10.000 --> 00:05:14.000]  是
[00:05:14.000 --> 00:05:16.000]  不是
[00:05:16.000 --> 00:05:18.000]  你說這個媽媽不愛她的兒子
[00:05:18.000 --> 00:05:20.000]  不愛她的女兒
[00:05:20.000 --> 00:05:22.000]  愛不愛
[00:05:22.000 --> 00:05:24.000]  愛,不過是人的愛
[00:05:24.000 --> 00:05:28.000]  人的愛
[00:05:28.000 --> 00:05:30.000]  很自私
[00:05:30.000 --> 00:05:32.000]  人的愛
[00:05:32.000 --> 00:05:34.000]  是受時間限制的
[00:05:36.000 --> 00:05:38.000]  人的愛
[00:05:38.000 --> 00:05:40.000]  是不能夠長久的
[00:05:40.000 --> 00:05:42.000]  今天我和大家
[00:05:42.000 --> 00:05:44.000]  和這個題目說起初的愛心的時候
[00:05:44.000 --> 00:05:46.000]  基督徒請留意
[00:05:46.000 --> 00:05:48.000]  這個愛心不是初戀的愛
[00:05:48.000 --> 00:05:50.000]  很多人說
[00:05:50.000 --> 00:05:52.000]  那時候多好,我喜歡你,你喜歡我
[00:05:52.000 --> 00:05:54.000]  不是
[00:05:54.000 --> 00:05:56.000]  聖經說到這個愛的時候
[00:05:56.000 --> 00:05:58.000]  你留心聽,它說你是失去了
[00:05:58.000 --> 00:06:00.000]  起初的愛心,不是愛心
[00:06:00.000 --> 00:06:02.000]  失去了愛,不是心
[00:06:04.000 --> 00:06:06.000]  為什麼這樣說呢
[00:06:06.000 --> 00:06:08.000]  因為如果說一個人有
[00:06:08.000 --> 00:06:10.000]  起初的愛,是何時開始
[00:06:10.000 --> 00:06:14.000]  做字面的意思
[00:06:14.000 --> 00:06:16.000]  回答第一段
[00:06:16.000 --> 00:06:18.000]  起初的愛,何時開始
[00:06:18.000 --> 00:06:22.000]  生出來開始
[00:06:22.000 --> 00:06:24.000]  有嗎
[00:06:24.000 --> 00:06:26.000]  那時候你愛什麼
[00:06:26.000 --> 00:06:28.000]  愛奶樽
[00:06:28.000 --> 00:06:30.000]  不是
[00:06:30.000 --> 00:06:32.000]  到我懂得思考了
[00:06:32.000 --> 00:06:34.000]  看到異性
[00:06:34.000 --> 00:06:36.000]  喜歡了,初戀了
[00:06:36.000 --> 00:06:38.000]  是不是那個愛
[00:06:38.000 --> 00:06:40.000]  但我請問那個愛
[00:06:40.000 --> 00:06:42.000]  維持多久
[00:06:42.000 --> 00:06:44.000]  是不是
[00:06:44.000 --> 00:06:46.000]  最近看了兩單新聞,有兩個大學的
[00:06:46.000 --> 00:06:48.000]  專業人士
[00:06:48.000 --> 00:06:50.000]  這樣對老婆
[00:06:50.000 --> 00:06:52.000]  是不是
[00:06:52.000 --> 00:06:54.000]  我不知道,未審定,我不敢判斷
[00:06:54.000 --> 00:06:56.000]  到底是什麼原因
[00:06:56.000 --> 00:06:58.000]  希望都是意外
[00:07:00.000 --> 00:07:02.000]  我有一次和一個朋友
[00:07:02.000 --> 00:07:04.000]  突然聊天的時候
[00:07:04.000 --> 00:07:06.000]  那個人也是在學術界
[00:07:06.000 --> 00:07:08.000]  他說哪有這麼蠢
[00:07:08.000 --> 00:07:10.000]  搬回辦公室
[00:07:10.000 --> 00:07:14.000]  但你知不知道就算了
[00:07:14.000 --> 00:07:16.000]  是不是
[00:07:16.000 --> 00:07:20.000]  原來一個人迷惘的時候
[00:07:20.000 --> 00:07:24.000]  你通常和人結婚不是說愛嗎
[00:07:24.000 --> 00:07:28.000]  是我憎你,我娶你
[00:07:28.000 --> 00:07:30.000]  我憎你,我嫁給你
[00:07:30.000 --> 00:07:32.000]  是什麼來的
[00:07:32.000 --> 00:07:34.000]  我愛嗎
[00:07:34.000 --> 00:07:36.000]  怎麼愛到後來這樣
[00:07:36.000 --> 00:07:38.000]  這叫人間愛
[00:07:38.000 --> 00:07:42.000]  但聖經裡面說到這個愛的時候
[00:07:42.000 --> 00:07:44.000]  不是單單
[00:07:44.000 --> 00:07:46.000]  你出生就有的
[00:07:46.000 --> 00:07:48.000]  不是拍拖就有的
[00:07:48.000 --> 00:07:50.000]  或者甚至說
[00:07:50.000 --> 00:07:52.000]  我不知道的,到我做媽媽的時候
[00:07:52.000 --> 00:07:54.000]  我知道什麼叫沒有愛了
[00:07:54.000 --> 00:07:56.000]  很多媽媽都這樣說
[00:07:56.000 --> 00:07:58.000]  是不是
[00:07:58.000 --> 00:08:00.000]  生了小孩不知道媽媽怎麼疼她
[00:08:00.000 --> 00:08:02.000]  生完小孩後
[00:08:02.000 --> 00:08:04.000]  媽媽真的好
[00:08:04.000 --> 00:08:06.000]  歸屍入瀾
[00:08:06.000 --> 00:08:08.000]  這是人間愛
[00:08:08.000 --> 00:08:10.000]  這些新聞應該是
[00:08:10.000 --> 00:08:12.000]  如果生了小孩後真的有完全的愛的話
[00:08:12.000 --> 00:08:14.000]  世界上就沒有那些爭財產
[00:08:14.000 --> 00:08:16.000]  打官司的東西
[00:08:16.000 --> 00:08:18.000]  是不是
[00:08:18.000 --> 00:08:20.000]  不要說爸爸不認,媽媽也不認
[00:08:20.000 --> 00:08:24.000]  所以各位弟兄姊妹
[00:08:24.000 --> 00:08:26.000]  這是喜初愛
[00:08:26.000 --> 00:08:28.000]  不是你與生俱來
[00:08:28.000 --> 00:08:30.000]  人的那種感受
[00:08:30.000 --> 00:08:32.000]  喜歡不喜歡,喜好情緒高低
[00:08:32.000 --> 00:08:34.000]  不是那些
[00:08:34.000 --> 00:08:36.000]  聖經裡面說到喜初愛的時候
[00:08:36.000 --> 00:08:38.000]  它說是得到的
[00:08:38.000 --> 00:08:40.000]  不是你生出來的
[00:08:40.000 --> 00:08:42.000]  不是你自己擁有的
[00:08:42.000 --> 00:08:44.000]  是你得到的
[00:08:44.000 --> 00:08:46.000]  你得到的東西
[00:08:46.000 --> 00:08:48.000]  本來你沒有的
[00:08:48.000 --> 00:08:50.000]  那這個愛從哪裡來
[00:08:50.000 --> 00:08:52.000]  剛才我們已經把這些唱了
[00:08:52.000 --> 00:08:54.000]  是不是
[00:08:54.000 --> 00:08:56.000]  神愛人
[00:08:56.000 --> 00:08:58.000]  那個愛最具體的表現在哪裡
[00:08:58.000 --> 00:09:00.000]  在十字架上面
[00:09:00.000 --> 00:09:04.000]  各位朋友
[00:09:04.000 --> 00:09:08.000]  如果我不跟你談
[00:09:08.000 --> 00:09:10.000]  這個所謂信仰問題
[00:09:10.000 --> 00:09:12.000]  單單談一個歷史問題
[00:09:12.000 --> 00:09:14.000]  我想你應該
[00:09:14.000 --> 00:09:16.000]  可以回答到我的
[00:09:16.000 --> 00:09:18.000]  從公元開始
[00:09:18.000 --> 00:09:20.000]  到現在
[00:09:20.000 --> 00:09:22.000]  在世界上,在地球上
[00:09:22.000 --> 00:09:24.000]  曾經出現過三個偉大的猶太人
[00:09:24.000 --> 00:09:28.000]  你可不可以提醒我
[00:09:28.000 --> 00:09:30.000]  哪三個偉大的猶太人
[00:09:30.000 --> 00:09:32.000]  影響
[00:09:32.000 --> 00:09:34.000]  差不多到現在也在影響
[00:09:34.000 --> 00:09:38.000]  三個猶太人
[00:09:38.000 --> 00:09:42.000]  一個在物理學界
[00:09:42.000 --> 00:09:44.000]  很出名的
[00:09:44.000 --> 00:09:46.000]  叫愛因斯坦
[00:09:48.000 --> 00:09:50.000]  你不要告訴我
[00:09:50.000 --> 00:09:52.000]  沒有這個人
[00:09:52.000 --> 00:09:54.000]  如果沒有請你回去再考試
[00:09:54.000 --> 00:09:56.000]  再讀書
[00:09:56.000 --> 00:09:58.000]  第二個人
[00:09:58.000 --> 00:10:02.000]  馬克思
[00:10:02.000 --> 00:10:06.000]  偉不偉大
[00:10:06.000 --> 00:10:08.000]  在當時腐敗社會裡
[00:10:08.000 --> 00:10:10.000]  他的哲學理論思想
[00:10:10.000 --> 00:10:12.000]  社會改革
[00:10:12.000 --> 00:10:14.000]  是帶來人類一部分的盼望
[00:10:16.000 --> 00:10:18.000]  我不敢去評論
[00:10:18.000 --> 00:10:20.000]  因為我不是那些人
[00:10:20.000 --> 00:10:22.000]  第三個人物是甚麼人
[00:10:22.000 --> 00:10:26.000]  不知道嗎
[00:10:26.000 --> 00:10:28.000]  就是我今天要說的耶穌
[00:10:28.000 --> 00:10:32.000]  這個猶太人是甚麼人
[00:10:32.000 --> 00:10:36.000]  你不知道嗎
[00:10:36.000 --> 00:10:38.000]  回去看書,讀書
[00:10:38.000 --> 00:10:40.000]  而且你跟他有關係
[00:10:40.000 --> 00:10:42.000]  你哪一年出生的
[00:10:42.000 --> 00:10:44.000]  你出生的那年
[00:10:44.000 --> 00:10:46.000]  是最後的年份
[00:10:46.000 --> 00:10:50.000]  復活節過了
[00:10:50.000 --> 00:10:52.000]  你現在等下一個節
[00:10:52.000 --> 00:10:54.000]  長一點假期
[00:10:54.000 --> 00:10:56.000]  不是重陽,不是清明
[00:10:56.000 --> 00:10:58.000]  不是重陽,中秋過了
[00:10:58.000 --> 00:11:00.000]  下一個節是甚麼節
[00:11:00.000 --> 00:11:02.000]  聖誕節
[00:11:02.000 --> 00:11:04.000]  這三個人
[00:11:04.000 --> 00:11:06.000]  是歷史上的人物
[00:11:06.000 --> 00:11:08.000]  但影響到社會今天
[00:11:08.000 --> 00:11:10.000]  如果改變你的一生
[00:11:10.000 --> 00:11:12.000]  給你有盼望的
[00:11:12.000 --> 00:11:14.000]  物理學界的理論
[00:11:14.000 --> 00:11:16.000]  在紛紛轉變
[00:11:16.000 --> 00:11:18.000]  霍金也曾經把
[00:11:18.000 --> 00:11:20.000]  愛因斯坦的一些理論
[00:11:20.000 --> 00:11:22.000]  要研讀一下
[00:11:22.000 --> 00:11:26.000]  到偉大社會改革的思想
[00:11:26.000 --> 00:11:28.000]  曾經
[00:11:28.000 --> 00:11:30.000]  差不多半個地球要赤化的時候
[00:11:30.000 --> 00:11:34.000]  今天,看來好像很成功
[00:11:34.000 --> 00:11:36.000]  但我告訴你,不是
[00:11:36.000 --> 00:11:38.000]  因為那些人要被修正之後
[00:11:38.000 --> 00:11:40.000]  修正之後
[00:11:40.000 --> 00:11:42.000]  才可以產生
[00:11:42.000 --> 00:11:44.000]  今天亞洲的大國
[00:11:44.000 --> 00:11:46.000]  沒有修正改不了
[00:11:46.000 --> 00:11:50.000]  你說,那也是
[00:11:50.000 --> 00:11:52.000]  世界上沒有一個
[00:11:52.000 --> 00:11:54.000]  國家在地上
[00:11:54.000 --> 00:11:56.000]  永遠
[00:11:56.000 --> 00:11:58.000]  強大,沒有
[00:11:58.000 --> 00:12:00.000]  但耶穌基督
[00:12:00.000 --> 00:12:02.000]  說的道路真理生命
[00:12:02.000 --> 00:12:06.000]  在他還沒降生之前
[00:12:06.000 --> 00:12:08.000]  聖經已經說了
[00:12:08.000 --> 00:12:10.000]  在那時候,我們知道
[00:12:10.000 --> 00:12:12.000]  到今時今日,沒有改過
[00:12:12.000 --> 00:12:16.000]  還有,其他那兩個偉人
[00:12:16.000 --> 00:12:18.000]  他不敢說我就是神
[00:12:18.000 --> 00:12:20.000]  但耶穌說我就是神
[00:12:20.000 --> 00:12:22.000]  這條最要命
[00:12:22.000 --> 00:12:24.000]  如果我站在
[00:12:24.000 --> 00:12:26.000]  錦繡花園
[00:12:26.000 --> 00:12:28.000]  加州花園
[00:12:28.000 --> 00:12:30.000]  路口那裡
[00:12:30.000 --> 00:12:32.000]  我叫劉恩德
[00:12:32.000 --> 00:12:34.000]  沒問題
[00:12:36.000 --> 00:12:38.000]  你以為你做校長嗎?
[00:12:38.000 --> 00:12:40.000]  如果站在學校門口
[00:12:40.000 --> 00:12:42.000]  有來我的,我叫劉恩德
[00:12:42.000 --> 00:12:44.000]  你有沒有搞錯?
[00:12:44.000 --> 00:12:46.000]  要不就是招搖撞騙
[00:12:46.000 --> 00:12:48.000]  要不就是這裡的問題
[00:12:48.000 --> 00:12:50.000]  當耶穌說我是神的時候
[00:12:50.000 --> 00:12:52.000]  他有沒有招搖撞騙?
[00:12:52.000 --> 00:12:56.000]  人家吃了五餅二魚
[00:12:56.000 --> 00:12:58.000]  叫他做王,他都不肯做
[00:12:58.000 --> 00:13:04.000]  如果你想聽那邊的五餅二魚
[00:13:04.000 --> 00:13:06.000]  我早日錄影了
[00:13:06.000 --> 00:13:08.000]  我們後來教會
[00:13:08.000 --> 00:13:10.000]  將它放上網
[00:13:10.000 --> 00:13:12.000]  很多人看
[00:13:12.000 --> 00:13:14.000]  五餅二魚,人家叫他做王
[00:13:14.000 --> 00:13:16.000]  他都不肯做
[00:13:16.000 --> 00:13:20.000]  他不是招搖撞騙
[00:13:20.000 --> 00:13:22.000]  那這裡有問題嗎?
[00:13:22.000 --> 00:13:24.000]  一定不是
[00:13:24.000 --> 00:13:26.000]  問題是,他為什麼要死在十字架上?
[00:13:26.000 --> 00:13:30.000]  原來這句聖經說
[00:13:30.000 --> 00:13:32.000]  是他將神的愛
[00:13:32.000 --> 00:13:34.000]  神的愛
[00:13:34.000 --> 00:13:36.000]  不是人的愛
[00:13:36.000 --> 00:13:38.000]  人的愛是自己死的時候
[00:13:38.000 --> 00:13:40.000]  抱在一起死
[00:13:40.000 --> 00:13:42.000]  但神的愛在十字架上彰顯
[00:13:42.000 --> 00:13:44.000]  為什麼?
[00:13:44.000 --> 00:13:46.000]  因為聖經是按照
[00:13:46.000 --> 00:13:48.000]  神的話說出來的
[00:13:48.000 --> 00:13:50.000]  他怎麼說的?
[00:13:50.000 --> 00:13:52.000]  若不流血,罪就不得赦免
[00:13:52.000 --> 00:13:54.000]  公義的神
[00:13:54.000 --> 00:13:56.000]  一定是行公義的
[00:13:56.000 --> 00:13:58.000]  原來罪的功架是死
[00:13:58.000 --> 00:14:00.000]  如果罪的功架是死的時候
[00:14:00.000 --> 00:14:02.000]  沒有死就不能解決罪的問題
[00:14:02.000 --> 00:14:04.000]  那誰死可以解決罪的問題?
[00:14:04.000 --> 00:14:06.000]  我死只可以解決我自己的問題
[00:14:06.000 --> 00:14:08.000]  你死只可以解決你自己的問題
[00:14:08.000 --> 00:14:10.000]  唯獨是這位耶穌
[00:14:10.000 --> 00:14:12.000]  到城獄身
[00:14:12.000 --> 00:14:14.000]  神的兒子在人的中間
[00:14:14.000 --> 00:14:16.000]  接了同類瑪利亞所生
[00:14:16.000 --> 00:14:18.000]  然後三十多年之後
[00:14:18.000 --> 00:14:20.000]  被他自己的子民
[00:14:20.000 --> 00:14:24.000]  群眾的運動
[00:14:24.000 --> 00:14:28.000]  當時的祭司
[00:14:28.000 --> 00:14:30.000]  那些宗教人士
[00:14:30.000 --> 00:14:32.000]  不忿
[00:14:32.000 --> 00:14:34.000]  以為他會害猶太國
[00:14:34.000 --> 00:14:36.000]  不行的了
[00:14:36.000 --> 00:14:38.000]  於是就把他釘死
[00:14:38.000 --> 00:14:40.000]  他甘願
[00:14:40.000 --> 00:14:44.000]  有人笑他
[00:14:44.000 --> 00:14:46.000]  十字架上跳下來
[00:14:46.000 --> 00:14:48.000]  他在十字架上罵一句
[00:14:48.000 --> 00:14:50.000]  全部死了
[00:14:50.000 --> 00:14:52.000]  他沒有這樣做
[00:14:52.000 --> 00:14:54.000]  因為他知道
[00:14:54.000 --> 00:14:56.000]  上帝的標準
[00:14:56.000 --> 00:14:58.000]  是代替品
[00:14:58.000 --> 00:15:00.000]  而這個人不單單是一個人
[00:15:00.000 --> 00:15:02.000]  他可以代替所有人
[00:15:02.000 --> 00:15:04.000]  只有耶穌可以做到
[00:15:04.000 --> 00:15:06.000]  所以他甘心情願
[00:15:06.000 --> 00:15:08.000]  死在十字架上
[00:15:08.000 --> 00:15:10.000]  為我
[00:15:10.000 --> 00:15:12.000]  為你的罪
[00:15:12.000 --> 00:15:14.000]  承擔了罪的刑罰
[00:15:14.000 --> 00:15:16.000]  因此你和我只要憑一件事
[00:15:16.000 --> 00:15:18.000]  原來你是為我死的
[00:15:18.000 --> 00:15:24.000]  就是這麼簡單
[00:15:24.000 --> 00:15:26.000]  你不想接受就算了
[00:15:26.000 --> 00:15:32.000]  我開車開了五十多年
[00:15:32.000 --> 00:15:38.000]  偶爾碰到人
[00:15:38.000 --> 00:15:40.000]  那時我住在
[00:15:40.000 --> 00:15:42.000]  錦繡的時候
[00:15:42.000 --> 00:15:44.000]  在白石
[00:15:44.000 --> 00:15:46.000]  白洞
[00:15:46.000 --> 00:15:48.000]  那時夠老了
[00:15:48.000 --> 00:15:50.000]  整輛車撞樹
[00:15:50.000 --> 00:15:52.000]  我都試過
[00:15:52.000 --> 00:15:54.000]  我開車撞到燈柱
[00:15:54.000 --> 00:15:56.000]  結果燈柱壞了
[00:15:56.000 --> 00:15:58.000]  要我賠償
[00:15:58.000 --> 00:16:00.000]  我被入了罪
[00:16:00.000 --> 00:16:02.000]  不小心駕駛
[00:16:02.000 --> 00:16:04.000]  我第一次
[00:16:04.000 --> 00:16:06.000]  上法庭
[00:16:06.000 --> 00:16:08.000]  我那時想想
[00:16:08.000 --> 00:16:10.000]  怎麼上去
[00:16:10.000 --> 00:16:12.000]  真的隨便去
[00:16:12.000 --> 00:16:14.000]  去到不敢見人
[00:16:14.000 --> 00:16:18.000]  進去之後
[00:16:18.000 --> 00:16:20.000]  有人叫
[00:16:20.000 --> 00:16:22.000]  我忘記了叫名字
[00:16:22.000 --> 00:16:24.000]  好像是叫號碼
[00:16:24.000 --> 00:16:26.000]  去到官員問
[00:16:26.000 --> 00:16:28.000]  問甚麼人
[00:16:28.000 --> 00:16:30.000]  你認不認罪
[00:16:30.000 --> 00:16:32.000]  只有一句
[00:16:32.000 --> 00:16:34.000]  我前面一個不小心駕駛
[00:16:34.000 --> 00:16:36.000]  當上面官員問
[00:16:36.000 --> 00:16:38.000]  你認不認罪的時候
[00:16:38.000 --> 00:16:40.000]  又說這個又說那個
[00:16:40.000 --> 00:16:42.000]  我是小車他是大車
[00:16:42.000 --> 00:16:44.000]  我怎麼知道
[00:16:44.000 --> 00:16:46.000]  你別跟我說排期在審
[00:16:48.000 --> 00:16:50.000]  我知自己是
[00:16:50.000 --> 00:16:52.000]  黑眼粉撞到燈柱
[00:16:52.000 --> 00:16:54.000]  就撞了一下
[00:16:54.000 --> 00:16:56.000]  真的撞了
[00:16:56.000 --> 00:16:58.000]  結果
[00:16:58.000 --> 00:17:00.000]  原來我認罪
[00:17:00.000 --> 00:17:04.000]  立即交罰款
[00:17:04.000 --> 00:17:06.000]  如果
[00:17:06.000 --> 00:17:08.000]  我沒有帶錢去
[00:17:08.000 --> 00:17:10.000]  那怎麼辦
[00:17:10.000 --> 00:17:12.000]  走不掉的
[00:17:12.000 --> 00:17:14.000]  是不是
[00:17:14.000 --> 00:17:16.000]  如果當我沒有錢的時候
[00:17:16.000 --> 00:17:18.000]  有大兄見到
[00:17:18.000 --> 00:17:20.000]  我和你比
[00:17:20.000 --> 00:17:22.000]  那我只好
[00:17:22.000 --> 00:17:24.000]  我只好接受
[00:17:24.000 --> 00:17:26.000]  沒有別的辦法
[00:17:26.000 --> 00:17:30.000]  今天當我們的罪
[00:17:30.000 --> 00:17:32.000]  在神的面前要得饒恕的時候
[00:17:32.000 --> 00:17:34.000]  不是我可以做任何事
[00:17:34.000 --> 00:17:36.000]  可以拿到功德功績
[00:17:36.000 --> 00:17:38.000]  買錢贖得到
[00:17:38.000 --> 00:17:40.000]  沒有的
[00:17:40.000 --> 00:17:42.000]  唯有耶穌代替我死了
