
[00:00:00.000 --> 00:00:02.000]  各位大眼姐妹平安
[00:07:18.000 --> 00:07:22.000]  《春秋記》第20章第8至第11章的經文
[00:07:22.000 --> 00:07:23.000]  我給個提問是說
[00:07:23.000 --> 00:07:26.000]  「務要進入安息」
[00:07:26.000 --> 00:07:28.000]  我們說「務要進入安息」
[00:07:28.000 --> 00:07:30.000]  因為第一個點就是
[00:07:30.000 --> 00:07:34.000]  安息是為了分別為勝
[00:07:34.000 --> 00:07:37.000]  安息是為了分別為勝
[00:07:37.000 --> 00:07:38.000]  我們看這段經文
[00:07:38.000 --> 00:07:40.000]  其實就是十誡裏面的經文
[00:07:40.000 --> 00:07:44.000]  十誡原本就是講十句的說話
[00:07:44.000 --> 00:07:45.000]  按照聖經來講
[00:07:45.000 --> 00:07:49.000]  十句的說話就是神給以色列人的說話
[00:07:49.000 --> 00:07:51.000]  當然神在新亞山裏面
[00:07:51.000 --> 00:07:53.000]  與以色列人相會
[00:07:53.000 --> 00:07:55.000]  不單止是給了十句的說話
[00:07:55.000 --> 00:08:00.000]  還有將整個的律法都給了以色列人
[00:08:00.000 --> 00:08:03.000]  透過文字寫下這些條例
[00:08:03.000 --> 00:08:08.000]  這個律法是為了讓以色列人和神
[00:08:08.000 --> 00:08:11.000]  能夠建構一個整體
[00:08:11.000 --> 00:08:14.000]  以及個人的生活的規條
[00:08:14.000 --> 00:08:16.000]  也透過在這個過程裏面
[00:08:16.000 --> 00:08:20.000]  讓以色列人能夠去親近神
[00:08:20.000 --> 00:08:23.000]  整個《春秋記》的第20章到第24章
[00:08:23.000 --> 00:08:26.000]  其實就是在講律法
[00:08:26.000 --> 00:08:27.000]  如果我們看後面的經文
[00:08:27.000 --> 00:08:29.000]  你回去看就會看到很多的律法
[00:08:29.000 --> 00:08:34.000]  原來這些律法是在講神與人之間的關係
[00:08:34.000 --> 00:08:36.000]  特別是在指選民
[00:08:36.000 --> 00:08:40.000]  以色列人與神持續關係的原則
[00:08:40.000 --> 00:08:42.000]  所以我們看整個律法
[00:08:42.000 --> 00:08:45.000]  本身可以分為兩個部分
[00:08:45.000 --> 00:08:47.000]  第一部分就是十誡
[00:08:47.000 --> 00:08:49.000]  第二部分就是約書
[00:08:49.000 --> 00:08:52.000]  我們從第20章的3至17節
[00:08:52.000 --> 00:08:53.000]  是在講十誡
[00:08:53.000 --> 00:08:56.000]  十誡前四條的誡命
[00:08:56.000 --> 00:09:00.000]  內容包括神與人的基本關係
[00:09:00.000 --> 00:09:02.000]  後面的六條的誡命
[00:09:02.000 --> 00:09:05.000]  就是講人與人之間的基本關係
[00:09:05.000 --> 00:09:11.000]  十誡與神的約是不能夠分割的
[00:09:11.000 --> 00:09:15.000]  因為神在新海山當中
[00:09:15.000 --> 00:09:18.000]  正正就是與以色列人去納約
[00:09:18.000 --> 00:09:20.000]  納下一個很特殊的約
[00:09:20.000 --> 00:09:22.000]  或者納下一個特殊的關係
[00:09:22.000 --> 00:09:24.000]  透過這個律法
[00:09:24.000 --> 00:09:28.000]  也成為了希伯來律法的一個基本原則
[00:09:28.000 --> 00:09:30.000]  所以我們看五經的時候
[00:09:30.000 --> 00:09:32.000]  我們可以看到五經裏面所講的條文
[00:09:32.000 --> 00:09:37.000]  規條那些我們可能看不明白的
[00:09:37.000 --> 00:09:42.000]  其實正正就是用這個原則來去展述
[00:09:42.000 --> 00:09:45.000]  怎樣與神建立關係
[00:09:45.000 --> 00:09:47.000]  所以對以色列人來說
[00:09:47.000 --> 00:09:50.000]  遵守這個誡命
[00:09:50.000 --> 00:09:55.000]  不單單是等於純粹去遵守一些規條
[00:09:55.000 --> 00:09:57.000]  或者透過這些規條
[00:09:57.000 --> 00:09:59.000]  能夠得到一些什麼的好處
[00:09:59.000 --> 00:10:01.000]  反而他們遵守這個誡命
[00:10:01.000 --> 00:10:04.000]  是因為他與神的納約
[00:10:04.000 --> 00:10:07.000]  更加因為他與神建立的關係
[00:10:07.000 --> 00:10:08.000]  藉著這個約
[00:10:08.000 --> 00:10:11.000]  能夠帶領他們與神建立一個豐盛
[00:10:11.000 --> 00:10:14.000]  以及滿足的生命關係
[00:10:14.000 --> 00:10:17.000]  所以今天我們看十誡的前四條的時候
[00:10:17.000 --> 00:10:21.000]  是在講與神建立關係的誡命裏面
[00:10:21.000 --> 00:10:24.000]  而第四條就是今天我們會看的
[00:10:24.000 --> 00:10:30.000]  就是結束這四條誡命的最後一條
[00:10:30.000 --> 00:10:31.000]  在經文的第八節
[00:10:31.000 --> 00:10:32.000]  經文是這樣說的
[00:10:32.000 --> 00:10:37.000]  當紀念安息日守衛聖日
[00:10:37.000 --> 00:10:39.000]  記住這個意思
[00:10:39.000 --> 00:10:40.000]  或者紀念這個意思
[00:10:40.000 --> 00:10:42.000]  其實是指緊要記住
[00:10:42.000 --> 00:10:45.000]  如果我們看七十四的本
[00:10:45.000 --> 00:10:46.000]  一個希臘文的本
[00:10:46.000 --> 00:10:50.000]  他就將它譯作要記得 要回憶
[00:10:50.000 --> 00:10:53.000]  本就將第八節譯作
[00:10:53.000 --> 00:10:54.000]  下半節就譯作
[00:10:54.000 --> 00:10:56.000]  他就要守衛聖日
[00:10:56.000 --> 00:10:58.000]  其實在原文裏面
[00:10:58.000 --> 00:11:01.000]  這個譯法就不是要守衛聖日
[00:11:01.000 --> 00:11:05.000]  原文就譯作要記住安息日
[00:11:05.000 --> 00:11:07.000]  然後後面就說
[00:11:07.000 --> 00:11:09.000]  他就要洗諸成聖
[00:11:09.000 --> 00:11:12.000]  原來在原文裏面的翻譯
[00:11:12.000 --> 00:11:15.000]  是在講要記住安息日
[00:11:15.000 --> 00:11:17.000]  要將這一天分別出來
[00:11:17.000 --> 00:11:20.000]  將它成為聖
[00:11:20.000 --> 00:11:23.000]  神特別賜福安息日
[00:11:23.000 --> 00:11:26.000]  通常賜福這個動詞
[00:11:26.000 --> 00:11:27.000]  其實用在哪裏呢
[00:11:27.000 --> 00:11:30.000]  就是用在賜福人或者事
[00:11:30.000 --> 00:11:35.000]  只是第一次用在賜福於第七日
[00:11:35.000 --> 00:11:38.000]  我們看《創世記》第二章的第二節
[00:11:38.000 --> 00:11:40.000]  第三節是這樣說的
[00:11:40.000 --> 00:11:41.000]  到了第七日
[00:11:41.000 --> 00:11:43.000]  神做了的工作已經完畢
[00:11:43.000 --> 00:11:46.000]  就在第七日揭了他一切的工作
[00:11:46.000 --> 00:11:47.000]  安息了
[00:11:47.000 --> 00:11:50.000]  神賜福給第七日定為聖日
[00:11:50.000 --> 00:11:51.000]  因為在這日
[00:11:51.000 --> 00:11:53.000]  神揭了他一切創造的工作
[00:11:53.000 --> 00:11:55.000]  就安息了
[00:11:55.000 --> 00:12:01.000]  在《出入及記》第20章第11節的下半節
[00:12:01.000 --> 00:12:02.000]  也都指出
[00:12:02.000 --> 00:12:03.000]  好稱的指出
[00:12:03.000 --> 00:12:06.000]  耶和華賜福與安息日
[00:12:06.000 --> 00:12:08.000]  定為聖日
[00:12:08.000 --> 00:12:12.000]  安息這個詞是來自一個希伯來文的動詞
[00:12:12.000 --> 00:12:14.000]  這個動詞就是sabbath
[00:12:14.000 --> 00:12:16.000]  意思就是要暫停
[00:12:16.000 --> 00:12:18.000]  要休息
[00:12:18.000 --> 00:12:21.000]  安息的預備或者命令
[00:12:21.000 --> 00:12:23.000]  其實是在說讓人
[00:12:23.000 --> 00:12:25.000]  讓以色列人
[00:12:25.000 --> 00:12:28.000]  回到他與神的關係裏面
[00:12:28.000 --> 00:12:31.000]  神頒佈第四條的誡命給他的選民
[00:12:31.000 --> 00:12:34.000]  給以色列人做一個分別為聖的動作
[00:12:34.000 --> 00:12:38.000]  在《經文》第20章第8及第11節裏面
[00:12:38.000 --> 00:12:40.000]  清楚讓我們看到
[00:12:40.000 --> 00:12:45.000]  守安息日是為了要紀念神的創造
[00:12:45.000 --> 00:12:48.000]  神在第六日裏面完成了他的創造
[00:12:48.000 --> 00:12:50.000]  第七日就安息了
[00:12:50.000 --> 00:12:53.000]  而安息日或者守安息
[00:12:53.000 --> 00:12:57.000]  也都有另一個紀念的意義
[00:12:57.000 --> 00:13:00.000]  就是紀念出埃及的事件
[00:13:00.000 --> 00:13:03.000]  在《新聞記》第5章第12至15節
[00:13:03.000 --> 00:13:07.000]  當照耶和華理神所吩咐的
[00:13:07.000 --> 00:13:09.000]  守安息日為聖日
[00:13:09.000 --> 00:13:12.000]  六日要勞碌作你一切的工
[00:13:12.000 --> 00:13:15.000]  但第七日是向耶和華理神
[00:13:15.000 --> 00:13:17.000]  當守的安息日
[00:13:17.000 --> 00:13:19.000]  這一日你和你的兒女
[00:13:19.000 --> 00:13:21.000]  瀑婢、牛奴、新畜
[00:13:21.000 --> 00:13:23.000]  並在你成女記那些客女
[00:13:23.000 --> 00:13:25.000]  無論何工都不可作
[00:13:25.000 --> 00:13:29.000]  使你的瀑婢可以和你一樣安息
[00:13:29.000 --> 00:13:30.000]  然後後面就說
[00:13:30.000 --> 00:13:35.000]  你也要紀念你在埃及地做過勞碌
[00:13:35.000 --> 00:13:39.000]  耶和華理神用大男的手和伸出的蚌臂
[00:13:39.000 --> 00:13:41.000]  將你從那裏領出來
[00:13:41.000 --> 00:13:45.000]  因此耶和華理神吩咐你守安息日
[00:13:45.000 --> 00:13:47.000]  我們從《新聞記》裏面看到
[00:13:47.000 --> 00:13:51.000]  安息日是為了要紀念神的救恩
[00:13:51.000 --> 00:13:54.000]  以色列人怎樣蒙神的拯救
[00:13:54.000 --> 00:13:58.000]  離開了埃及的勞碌的生活
[00:13:58.000 --> 00:14:00.000]  所以以色列人守安息日
[00:14:00.000 --> 00:14:03.000]  在這個時間裏面有兩重的意義
[00:14:03.000 --> 00:14:05.000]  一個意義是懷著感恩的心
[00:14:05.000 --> 00:14:08.000]  紀念神的救贖
[00:14:08.000 --> 00:14:13.000]  我們可以看到原來在神的創造裏面
[00:14:13.000 --> 00:14:15.000]  將第七日分別為聖
[00:14:15.000 --> 00:14:18.000]  要將這一日定為安息日
[00:14:18.000 --> 00:14:21.000]  是要讓以色列人能夠透過這一日
[00:14:21.000 --> 00:14:24.000]  去分別出來做些甚麼呢
[00:14:24.000 --> 00:14:26.000]  分別出來做一個動作
[00:14:26.000 --> 00:14:28.000]  就是回想紀念
[00:14:28.000 --> 00:14:30.000]  從紀念創造
[00:14:30.000 --> 00:14:33.000]  以及紀念救贖的恩典
[00:14:33.000 --> 00:14:39.000]  弟子妹今天我們不會有一個特定守安息日的時間
[00:14:39.000 --> 00:14:41.000]  我想大部份弟子妹都沒有這個習慣
[00:14:41.000 --> 00:14:43.000]  也不會做這件事
[00:14:43.000 --> 00:14:47.000]  但我們從神設立安息日的原意裏面
[00:14:47.000 --> 00:14:49.000]  我們怎樣能夠去應用呢
[00:14:49.000 --> 00:14:53.000]  原來安息日是要讓人能夠有一個時間
[00:14:53.000 --> 00:14:58.000]  分別出來去思想以及親近祂
[00:14:58.000 --> 00:15:01.000]  而這個時間是要使之為神聖的
[00:15:01.000 --> 00:15:03.000]  分別出來的
[00:15:03.000 --> 00:15:06.000]  而這個分別出來的時間
[00:15:06.000 --> 00:15:11.000]  是一定與神掛鉤的
[00:15:11.000 --> 00:15:14.000]  所以我們不是空了一個時間出來
[00:15:14.000 --> 00:15:16.000]  或者我們不是抽一個時間出來
[00:15:16.000 --> 00:15:18.000]  甚麼都不做
[00:15:18.000 --> 00:15:23.000]  或者做些事去滿足這個時間
[00:15:23.000 --> 00:15:26.000]  弟子妹今天原來我們要進入安息
[00:15:26.000 --> 00:15:33.000]  那個意義是我們怎樣能夠與神建立一個密切的關係
[00:15:33.000 --> 00:15:35.000]  今天人是很忙
[00:15:35.000 --> 00:15:37.000]  特別是香港人更忙
[00:15:37.000 --> 00:15:39.000]  但今天我們有沒有
[00:15:39.000 --> 00:15:42.000]  會不會忙到一個地步
[00:15:42.000 --> 00:15:44.000]  就是連一點點祈禱
[00:15:44.000 --> 00:15:46.000]  甚至是靈修的時間
[00:15:46.000 --> 00:15:48.000]  都不能夠給神呢
[00:15:48.000 --> 00:15:52.000]  有案的調查就指出
[00:15:52.000 --> 00:15:54.000]  香港人除了一日
[00:15:54.000 --> 00:15:56.000]  除了食飯、睡覺
[00:15:56.000 --> 00:16:00.000]  基本上前日的時間都貢獻給工作
[00:16:00.000 --> 00:16:02.000]  所以對於香港人來說
[00:16:02.000 --> 00:16:05.000]  一個的work-life balance
[00:16:05.000 --> 00:16:08.000]  簡直就好像一個夢想
[00:16:08.000 --> 00:16:11.000]  就是做夢就有了
[00:16:11.000 --> 00:16:13.000]  做夢就會令到你work-life balance
[00:16:13.000 --> 00:16:18.000]  一個手機保安的技術公司就做了一個調查
[00:16:18.000 --> 00:16:19.000]  調查甚麼呢
[00:16:19.000 --> 00:16:21.000]  就是調查全球一些城市
[00:16:21.000 --> 00:16:26.000]  訪問下這個城市的work-life balance的排名是怎樣
[00:16:26.000 --> 00:16:30.000]  大家猜一下香港排名是多少呢
[00:16:30.000 --> 00:16:40.000]  香港排名是全球城市排名尾六
[00:16:40.000 --> 00:16:44.000]  但有兩個第一
[00:16:44.000 --> 00:16:49.000]  一個第一就是全球過路城市第一
[00:16:49.000 --> 00:16:52.000]  根據這個報告指出
[00:16:52.000 --> 00:16:56.000]  過路人口比例香港也是排第一
[00:16:56.000 --> 00:16:59.000]  即是差不多有高達30%的人
[00:16:59.000 --> 00:17:02.000]  每周工作超過48小時
[00:17:02.000 --> 00:17:04.000]  而每周工作的時間
[00:17:04.000 --> 00:17:05.000]  以及通勤的時間
[00:17:05.000 --> 00:17:08.000]  香港人都不差
[00:17:08.000 --> 00:17:10.000]  都排第四
[00:17:10.000 --> 00:17:13.000]  我們可以看到香港人
[00:17:13.000 --> 00:17:16.000]  或者我們今天身處在環境社會裏面
[00:17:16.000 --> 00:17:18.000]  其實我們的節奏很快
[00:17:18.000 --> 00:17:21.000]  當你去到其他國家城市
[00:17:21.000 --> 00:17:23.000]  別人就會看到你是香港人
[00:17:23.000 --> 00:17:24.000]  第一個動作就是
[00:17:24.000 --> 00:17:27.000]  基本上有些人男生好像會背背囊
[00:17:27.000 --> 00:17:29.000]  第二個動作就是走路特別快
[00:17:29.000 --> 00:17:31.000]  快人很多
[00:17:31.000 --> 00:17:35.000]  如果我們加上我們每日工作
[00:17:35.000 --> 00:17:39.000]  家庭等等大大細細的問題
[00:17:39.000 --> 00:17:42.000]  加上我們又需要有娛樂輕鬆的時間
[00:17:42.000 --> 00:17:45.000]  幾乎我們每日都超級忙
[00:17:45.000 --> 00:17:47.000]  我想大家都很認同
[00:17:47.000 --> 00:17:49.000]  每日都超級忙
[00:17:49.000 --> 00:17:53.000]  但從這件經文裏面都讓我們去檢視一下
[00:17:53.000 --> 00:17:55.000]  原來從陳日創造裏面也好
[00:17:55.000 --> 00:18:00.000]  陳設立安息日的教導裏面也好
[00:18:00.000 --> 00:18:06.000]  其實我們會不會有些時間可以靜下來呢
[00:18:06.000 --> 00:18:08.000]  可能我們難得靜下來的時間
[00:18:08.000 --> 00:18:11.000]  就是今天我們回來崇拜的時間
[00:18:11.000 --> 00:18:13.000]  可能我們可以靜下來
[00:18:13.000 --> 00:18:15.000]  我們可以在崇拜裏面
[00:18:15.000 --> 00:18:17.000]  但我們又會不會
[00:18:17.000 --> 00:18:19.000]  崇拜完之後
[00:18:19.000 --> 00:18:20.000]  我們去繼續工作
[00:18:20.000 --> 00:18:24.000]  又要忙那樣忙那樣呢
[00:18:24.000 --> 00:18:25.000]  甚至我們已經很忙
[00:18:25.000 --> 00:18:27.000]  我們很快速的節奏之下
[00:18:27.000 --> 00:18:29.000]  我們會不會其實在崇拜期間
[00:18:29.000 --> 00:18:31.000]  我們都在想待會我們要做些什麼
[00:18:31.000 --> 00:18:34.000]  等完之後我們應該去哪裏
[00:18:34.000 --> 00:18:37.000]  我們教會有早上的午課
[00:18:37.000 --> 00:18:41.000]  會不會一邊聽到一邊想一邊吃些什麼
[00:18:41.000 --> 00:18:43.000]  和誰吃飯和誰喝茶
[00:18:43.000 --> 00:18:48.000]  可能我們的節奏快到多工工了
[00:18:48.000 --> 00:18:50.000]  同一時間做很多事
[00:18:50.000 --> 00:18:56.000]  可能我們的時間表已經排密了
[00:18:56.000 --> 00:18:58.000]  每一樣東西排到滿一滿
[00:18:58.000 --> 00:19:01.000]  以前我都會排時間表
[00:19:01.000 --> 00:19:04.000]  格數都可以很闊的
[00:19:04.000 --> 00:19:06.000]  現在的格數越縮越窄
[00:19:06.000 --> 00:19:08.000]  我不知道大家的時間表都是這樣
[00:19:08.000 --> 00:19:13.000]  基本上每一段時間都要寫滿要做的事
[00:19:13.000 --> 00:19:16.000]  弟子們今天在我們生命當中
[00:19:16.000 --> 00:19:18.000]  我們能不能夠分別一個時間出來
[00:19:18.000 --> 00:19:22.000]  我們能夠同尋親近呢
[00:19:22.000 --> 00:19:26.000]  這個親近不是只是崇拜裏面的親近
[00:19:26.000 --> 00:19:28.000]  是我們在我們生命裏面能不能夠
[00:19:28.000 --> 00:19:32.000]  保持和神有親密的關係的接觸
[00:19:32.000 --> 00:19:34.000]  還是我們忙到一個地步
[00:19:34.000 --> 00:19:36.000]  我們都不能夠在神的面前安靜
[00:19:36.000 --> 00:19:38.000]  因為我們安靜不到
