
[00:00:00.000 --> 00:00:04.000]  今日我們有鄧太康傳道在我們莊中靜悟
[00:04:31.000 --> 00:04:33.000]  你接下來的日子裡面
[00:04:33.000 --> 00:04:36.000]  你用什麼態度去面對你的信仰
[00:04:37.000 --> 00:04:38.000]  在他臨死的時候
[00:04:38.000 --> 00:04:40.000]  臨離開的時候
[00:04:40.000 --> 00:04:42.000]  他要將很重要的話告訴他們
[00:04:42.000 --> 00:04:46.000]  所以葡萄樹和蜘蛛的關係非常重要
[00:04:46.000 --> 00:04:51.000]  正因為我經歷過生死
[00:04:51.000 --> 00:04:55.000]  我真的會覺得原來人的生命很無常
[00:04:55.000 --> 00:04:58.000]  你不會知道明天會發生什麼事
[00:04:58.000 --> 00:05:02.000]  所以當我經歷完之後
[00:05:02.000 --> 00:05:04.000]  我可以告訴大家
[00:05:05.000 --> 00:05:06.000]  有機會再講道
[00:05:06.000 --> 00:05:08.000]  我不管我在哪一間教會講道
[00:05:08.000 --> 00:05:10.000]  就算今天我來到你們當講道
[00:05:10.000 --> 00:05:12.000]  我都會告訴我自己
[00:05:12.000 --> 00:05:14.000]  我當作是我的最後一篇
[00:05:14.000 --> 00:05:17.000]  所以我會想將我覺得最重要
[00:05:17.000 --> 00:05:19.000]  信仰裡面最重要的東西
[00:05:19.000 --> 00:05:21.000]  我想告訴大家
[00:05:21.000 --> 00:05:23.000]  同樣我希望今天你去聽的時候
[00:05:23.000 --> 00:05:26.000]  請你當作是你今天生命裡面
[00:05:26.000 --> 00:05:28.000]  最後一次去聽道
[00:05:28.000 --> 00:05:30.000]  可能明天沒有機會
[00:05:30.000 --> 00:05:34.000]  究竟上帝想和你說什麼
[00:05:35.000 --> 00:05:37.000]  你會發覺這裡的經文
[00:05:37.000 --> 00:05:39.000]  特別的地方就是
[00:05:39.000 --> 00:05:41.000]  他一直講一個很重要
[00:05:41.000 --> 00:05:43.000]  就是巴勒斯坦地
[00:05:43.000 --> 00:05:45.000]  很多人都很認識
[00:05:45.000 --> 00:05:47.000]  今天我們對於種葡萄很陌生
[00:05:47.000 --> 00:05:49.000]  我們最厲害的是喝紅酒
[00:05:49.000 --> 00:05:52.000]  但問題是葡萄樹和其他樹
[00:05:52.000 --> 00:05:54.000]  有一個特色不同的地方
[00:05:54.000 --> 00:05:56.000]  如果大家見過、種過、去過
[00:05:56.000 --> 00:05:58.000]  你會記得原子裡面
[00:05:58.000 --> 00:06:02.000]  所有的枝子都是攀藤的
[00:06:02.000 --> 00:06:06.000]  是需要很多人工插手
[00:06:06.000 --> 00:06:08.000]  才能夠長得好的
[00:06:08.000 --> 00:06:10.000]  因為他將所有的枝子
[00:06:10.000 --> 00:06:12.000]  都要離開泥土上
[00:06:12.000 --> 00:06:14.000]  才能夠長得好的
[00:06:14.000 --> 00:06:16.000]  而最特別的地方就是
[00:06:16.000 --> 00:06:19.000]  枝子和樹身基本上是分不出來的
[00:06:19.000 --> 00:06:21.000]  如果很小的葡萄
[00:06:21.000 --> 00:06:23.000]  你只能從它的粗、幼去分
[00:06:23.000 --> 00:06:25.000]  其實我告訴你
[00:06:25.000 --> 00:06:27.000]  主耶穌想告訴你
[00:06:27.000 --> 00:06:29.000]  我們今天的生命的本質
[00:06:30.000 --> 00:06:32.000]  就要像葡萄樹
[00:06:32.000 --> 00:06:35.000]  你和它是要很相似的
[00:06:35.000 --> 00:06:37.000]  是要很相似的
[00:06:37.000 --> 00:06:39.000]  請看節目
[00:06:39.000 --> 00:06:41.000]  你記得昔日那些人叫我們做基督徒
[00:06:41.000 --> 00:06:43.000]  是什麼意思?
[00:06:43.000 --> 00:06:45.000]  其實是取笑你
[00:06:45.000 --> 00:06:47.000]  取笑你什麼?
[00:06:47.000 --> 00:06:49.000]  你信耶穌的
[00:06:49.000 --> 00:06:51.000]  耶穌仔、耶穌妹
[00:06:51.000 --> 00:06:53.000]  其實是取笑你
[00:06:53.000 --> 00:06:55.000]  為什麼?
[00:06:55.000 --> 00:06:57.000]  因為你的生命像耶穌
[00:06:57.000 --> 00:06:59.000]  甚至保羅
[00:06:59.000 --> 00:07:00.000]  有人說你瘋狂
[00:07:00.000 --> 00:07:02.000]  你瘋狂
[00:07:02.000 --> 00:07:04.000]  你信得太瘋狂
[00:07:04.000 --> 00:07:06.000]  甚至有時候我們以前信耶穌
[00:07:06.000 --> 00:07:08.000]  我們的父母
[00:07:08.000 --> 00:07:10.000]  很喜歡用一個字去形容我們信耶穌
[00:07:10.000 --> 00:07:12.000]  是什麼?
[00:07:12.000 --> 00:07:13.000]  你很迷
[00:07:13.000 --> 00:07:16.000]  但我想告訴大家
[00:07:16.000 --> 00:07:18.000]  聽你的說話
[00:07:18.000 --> 00:07:20.000]  聽起來很舒服
[00:07:20.000 --> 00:07:22.000]  為什麼?
[00:07:22.000 --> 00:07:25.000]  信耶穌不是你信來做什麼
[00:07:25.000 --> 00:07:27.000]  因為我們所信的
[00:07:28.000 --> 00:07:29.000]  是唯一的上帝
[00:07:29.000 --> 00:07:31.000]  我們很肯定
[00:07:31.000 --> 00:07:33.000]  上帝才是我們唯一的出路
[00:07:33.000 --> 00:07:35.000]  我們不是將整個人生
[00:07:35.000 --> 00:07:37.000]  投資在耶穌上面
[00:07:37.000 --> 00:07:39.000]  我們信來做什麼?
[00:07:39.000 --> 00:07:43.000]  我們本身就是要信得像耶穌
[00:07:43.000 --> 00:07:45.000]  像耶穌
[00:07:45.000 --> 00:07:47.000]  我們的行事為人
[00:07:47.000 --> 00:07:49.000]  本身就要像一樣
[00:07:49.000 --> 00:07:51.000]  裡面說到一個很重要的地方
[00:07:51.000 --> 00:07:53.000]  是什麼?
[00:07:53.000 --> 00:07:55.000]  因為你連著祂
[00:07:55.000 --> 00:07:57.000]  最重要
[00:07:57.000 --> 00:07:58.000]  我們作為葡萄樹
[00:07:58.000 --> 00:08:00.000]  我們的責任是什麼?
[00:08:00.000 --> 00:08:02.000]  是結果子
[00:08:02.000 --> 00:08:04.000]  結豐盛的果子
[00:08:04.000 --> 00:08:06.000]  在這裡很清楚
[00:08:06.000 --> 00:08:08.000]  如果大家還記得
[00:08:08.000 --> 00:08:10.000]  在聖經裡面
[00:08:10.000 --> 00:08:12.000]  講到關於果子的時候
[00:08:12.000 --> 00:08:14.000]  是什麼果子
[00:08:14.000 --> 00:08:16.000]  大家知道背不背得到
[00:08:16.000 --> 00:08:18.000]  卡拉太書
[00:08:18.000 --> 00:08:20.000]  正靈所見的果子是
[00:08:20.000 --> 00:08:22.000]  人愛喜樂和平忍耐
[00:08:22.000 --> 00:08:24.000]  恩慈良善信實溫柔節制
[00:08:24.000 --> 00:08:26.000]  這樣的事沒有律法禁止
[00:08:27.000 --> 00:08:30.000]  我們今天每一個人的生命出來的時候
[00:08:30.000 --> 00:08:32.000]  最重要是結果子
[00:08:32.000 --> 00:08:34.000]  而這些果子
[00:08:34.000 --> 00:08:36.000]  請大家記得
[00:08:36.000 --> 00:08:38.000]  不是九個果子
[00:08:38.000 --> 00:08:40.000]  是一個果子裡面有九種特質
[00:08:40.000 --> 00:08:43.000]  你今天要問
[00:08:43.000 --> 00:08:45.000]  究竟你是否一個稱職的基督徒
[00:08:45.000 --> 00:08:49.000]  究竟你今天是否一個稱職的葡萄樹的之子
[00:08:49.000 --> 00:08:52.000]  你就要問你有沒有這些果子
[00:08:54.000 --> 00:08:56.000]  耶穌挑戰你的是什麼?
[00:08:56.000 --> 00:08:58.000]  我快要離開了
[00:08:58.000 --> 00:09:01.000]  將來請你衡量自己的生命是否可行的時候
[00:09:01.000 --> 00:09:05.000]  請你看一看你自己有沒有這種生命
[00:09:05.000 --> 00:09:07.000]  最簡單
[00:09:07.000 --> 00:09:09.000]  如果我們在教會裡面
[00:09:09.000 --> 00:09:11.000]  我相信大家都很清楚
[00:09:11.000 --> 00:09:13.000]  我們不斷地去講
[00:09:13.000 --> 00:09:15.000]  教會裡面是充滿愛的
[00:09:15.000 --> 00:09:19.000]  如果你今天回到教會
[00:09:19.000 --> 00:09:22.000]  你是感受不到愛
[00:09:23.000 --> 00:09:25.000]  你在裡面找不到主耶穌的愛
[00:09:25.000 --> 00:09:27.000]  我就想告訴大家
[00:09:27.000 --> 00:09:30.000]  我們就是一間不合格的教會
[00:09:30.000 --> 00:09:33.000]  今天教會最大的問題
[00:09:33.000 --> 00:09:36.000]  就是我們太表面
[00:09:36.000 --> 00:09:39.000]  我們不是從心裡面發出來的
[00:09:39.000 --> 00:09:41.000]  聖靈的果子
[00:09:41.000 --> 00:09:46.000]  請大家記得果子是從裡面生出來的
[00:09:46.000 --> 00:09:48.000]  沒有騙人的
[00:09:48.000 --> 00:09:51.000]  其實在感受大家最清楚
[00:09:52.000 --> 00:09:53.000]  這個季節
[00:09:53.000 --> 00:09:56.000]  走過哪間屋都有芒果樹
[00:09:56.000 --> 00:10:00.000]  你見到別人的芒果樹
[00:10:00.000 --> 00:10:02.000]  你羨慕嗎?
[00:10:02.000 --> 00:10:04.000]  特別長得又大又漂亮
[00:10:04.000 --> 00:10:06.000]  之後你又不幸運
[00:10:06.000 --> 00:10:09.000]  那年那棵芒果樹又小又不漂亮
[00:10:09.000 --> 00:10:11.000]  你又不服氣
[00:10:11.000 --> 00:10:13.000]  那怎麼辦?
[00:10:13.000 --> 00:10:16.000]  不行,我要去元朗街市買幾磅
[00:10:16.000 --> 00:10:18.000]  幾斤回來
[00:10:19.000 --> 00:10:22.000]  我去幫忙把芒果樹貼上去
[00:10:22.000 --> 00:10:25.000]  貼上去
[00:10:25.000 --> 00:10:28.000]  給別人看,漂亮就可以了
[00:10:28.000 --> 00:10:31.000]  頂姐妹,行不行?
[00:10:31.000 --> 00:10:33.000]  你騙得一天
[00:10:33.000 --> 00:10:36.000]  你騙得一個星期
[00:10:36.000 --> 00:10:40.000]  你能騙一輩子嗎?
[00:10:40.000 --> 00:10:44.000]  頂姐妹,今天我想挑戰大家
[00:10:44.000 --> 00:10:46.000]  在裡面什麼都沒有說
[00:10:47.000 --> 00:10:48.000]  請你今天聽完這篇道理
[00:10:48.000 --> 00:10:50.000]  好好重新思想
[00:10:50.000 --> 00:10:52.000]  今天在我們的生命當中
[00:10:52.000 --> 00:10:54.000]  有沒有果子?
[00:10:54.000 --> 00:10:58.000]  我們的果子是讓更多人稱讚
[00:10:58.000 --> 00:11:01.000]  這個園主真厲害
[00:11:01.000 --> 00:11:04.000]  他的葡萄真豐盛
[00:11:04.000 --> 00:11:07.000]  他的果子真的很吸引人
[00:11:07.000 --> 00:11:09.000]  令我們每個人都想來
[00:11:09.000 --> 00:11:11.000]  還是每個人都見到這麼厲害
[00:11:11.000 --> 00:11:14.000]  這個園丁懂不懂得種葡萄?
[00:11:15.000 --> 00:11:17.000]  不懂的話,請你收檔
[00:11:17.000 --> 00:11:19.000]  究竟我們今天的生命
[00:11:19.000 --> 00:11:22.000]  讓主耶穌,讓上帝
[00:11:22.000 --> 00:11:24.000]  有一個什麼的名聲
[00:11:24.000 --> 00:11:28.000]  是全靠今天頂姐妹你們的生命
[00:11:28.000 --> 00:11:30.000]  你會發覺
[00:11:30.000 --> 00:11:34.000]  在這個比喻當中
[00:11:34.000 --> 00:11:36.000]  其實你還會發覺
[00:11:36.000 --> 00:11:38.000]  他所說的一種很重要的關係
[00:11:38.000 --> 00:11:40.000]  其實今天他很清晰地在說
[00:11:40.000 --> 00:11:42.000]  如果我們跟上帝沒有關係的話
[00:11:42.000 --> 00:11:44.000]  請你記得
[00:11:44.000 --> 00:11:46.000]  今天會影響你所有人際之中的所有關係
[00:11:46.000 --> 00:11:50.000]  包括夫婦、父子、兄弟、長幼、主僕
[00:11:50.000 --> 00:11:52.000]  所有的關係都會影響
[00:11:52.000 --> 00:11:54.000]  因為你不跟上帝有好的關係
[00:11:54.000 --> 00:11:56.000]  你不會跟人有好的關係
[00:11:56.000 --> 00:11:58.000]  所以請你不要跟我說什麼廢話
[00:11:58.000 --> 00:12:00.000]  我今天很愛主的
[00:12:00.000 --> 00:12:02.000]  不過我不愛我媽媽
[00:12:02.000 --> 00:12:04.000]  我今天很愛主的
[00:12:04.000 --> 00:12:06.000]  不過我不喜歡我弟弟
[00:12:06.000 --> 00:12:08.000]  頂姐妹,是不會發生的
[00:12:08.000 --> 00:12:10.000]  是不會發生的
[00:12:10.000 --> 00:12:12.000]  因為這個是正比的
[00:12:13.000 --> 00:12:14.000]  如果你說今天我很愛主
[00:12:14.000 --> 00:12:16.000]  但是我還沒有愛到我的家人
[00:12:16.000 --> 00:12:18.000]  請你回到神面前
[00:12:18.000 --> 00:12:20.000]  重新檢視生命
[00:12:20.000 --> 00:12:22.000]  在哪裡出了問題
[00:12:22.000 --> 00:12:24.000]  在經文當中你會發覺
[00:12:24.000 --> 00:12:26.000]  其實裡面有幾個很重要的角色
[00:12:26.000 --> 00:12:28.000]  第一個是原主
[00:12:28.000 --> 00:12:30.000]  就是我們的上帝天父
[00:12:30.000 --> 00:12:32.000]  第二個就是知、樹知、樹幹
[00:12:32.000 --> 00:12:34.000]  樹幹就是我們的主耶穌
[00:12:34.000 --> 00:12:36.000]  而樹知就是我們
[00:12:36.000 --> 00:12:38.000]  這幾個角色分得很清楚
[00:12:38.000 --> 00:12:40.000]  而最重要的就是
[00:12:40.000 --> 00:12:42.000]  如果剛才我提過
[00:12:42.000 --> 00:12:43.000]  如果你有機會去見過別人的宗的話
[00:12:43.000 --> 00:12:46.000]  其實原主有一個很重要的角色
[00:12:46.000 --> 00:12:50.000]  就是每天不斷巡視著這棵葡萄園
[00:12:50.000 --> 00:12:53.000]  究竟哪裡的樹知出了問題
[00:12:53.000 --> 00:12:56.000]  他即時介入去處理
[00:12:56.000 --> 00:12:59.000]  有一段經文其實很可怕
[00:12:59.000 --> 00:13:01.000]  就是剛才他說
[00:13:01.000 --> 00:13:03.000]  如果你不結果子的話
[00:13:03.000 --> 00:13:05.000]  做什麼?剪掉它
[00:13:05.000 --> 00:13:07.000]  是不是很可怕?
[00:13:07.000 --> 00:13:09.000]  就是說你有不妥的話
[00:13:09.000 --> 00:13:11.000]  我就將你分離
[00:13:11.000 --> 00:13:12.000]  不是的
[00:13:12.000 --> 00:13:15.000]  其實原來當我看回一些研究的時候
[00:13:15.000 --> 00:13:17.000]  你會發覺
[00:13:17.000 --> 00:13:19.000]  例如說剪掉是什麼意思呢?
[00:13:19.000 --> 00:13:21.000]  其實不是剪掉
[00:13:21.000 --> 00:13:23.000]  是扶起
[00:13:23.000 --> 00:13:25.000]  是扶起
[00:13:25.000 --> 00:13:27.000]  其實你想想
[00:13:27.000 --> 00:13:29.000]  一個種葡萄樹的人
[00:13:29.000 --> 00:13:31.000]  怎會捨得剪掉那些知呢?
[00:13:31.000 --> 00:13:34.000]  其實他是靠你去結果子的
[00:13:34.000 --> 00:13:37.000]  他是很希望將你扶起
[00:13:37.000 --> 00:13:39.000]  其實你會發覺
[00:13:40.000 --> 00:13:41.000]  結果子裏面
[00:13:41.000 --> 00:13:43.000]  如果大家有看過一本書
[00:13:43.000 --> 00:13:45.000]  叫做《葡萄樹的秘密》的話
[00:13:45.000 --> 00:13:47.000]  有一位藝行生牧師
[00:13:47.000 --> 00:13:49.000]  他將我們葡萄樹裏面
[00:13:49.000 --> 00:13:51.000]  結不結果子分成四個部分
[00:13:51.000 --> 00:13:53.000]  第一就是你不結果子
[00:13:53.000 --> 00:13:55.000]  他就將你扶起
[00:13:55.000 --> 00:13:57.000]  其實你會發覺
[00:13:57.000 --> 00:13:59.000]  這本書裏面說的一件事很重要
[00:13:59.000 --> 00:14:01.000]  什麼令我們今天沒辦法結果子
[00:14:01.000 --> 00:14:04.000]  往往就是我們的罪
[00:14:04.000 --> 00:14:06.000]  就是你的知子
[00:14:06.000 --> 00:14:08.000]  掉進泥土之後
[00:14:09.000 --> 00:14:10.000]  如果你知道長期存在的話
[00:14:10.000 --> 00:14:12.000]  你不去處理的話
[00:14:12.000 --> 00:14:14.000]  他會勾爛
[00:14:14.000 --> 00:14:16.000]  他不可能再結果子
[00:14:16.000 --> 00:14:18.000]  所以原主就要將他
[00:14:18.000 --> 00:14:20.000]  拿上來
[00:14:20.000 --> 00:14:22.000]  拿一桶很好的水
[00:14:22.000 --> 00:14:24.000]  洗乾淨那些葉
[00:14:24.000 --> 00:14:26.000]  重新再綁上架上
[00:14:26.000 --> 00:14:28.000]  讓你很好的成長
[00:14:28.000 --> 00:14:30.000]  其實這種就是介入
[00:14:30.000 --> 00:14:32.000]  目的將你所有的泥靈
[00:14:32.000 --> 00:14:34.000]  從你生命裏面趕出來
[00:14:34.000 --> 00:14:36.000]  等於姐妹你發覺
[00:14:36.000 --> 00:14:38.000]  如果我們今天
[00:14:38.000 --> 00:14:39.000]  沒有結果子的話
[00:14:39.000 --> 00:14:41.000]  我想告訴你
[00:14:41.000 --> 00:14:43.000]  你由你信耶穌開始
[00:14:43.000 --> 00:14:45.000]  上帝是不會放過你的
[00:14:45.000 --> 00:14:47.000]  他會用盡一切的手段
[00:14:47.000 --> 00:14:49.000]  去將你生命裏面
[00:14:49.000 --> 00:14:51.000]  所有的罪要除開
[00:14:51.000 --> 00:14:53.000]  因為這是我們的罪言初
[00:14:53.000 --> 00:14:55.000]  是最重要的
[00:14:55.000 --> 00:14:57.000]  你不要以為你手洗之後
[00:14:57.000 --> 00:14:59.000]  你的罪自動就全除了
[00:14:59.000 --> 00:15:01.000]  因為我們裏面的時候
[00:15:01.000 --> 00:15:03.000]  是的而且確不斷有罪
[00:15:03.000 --> 00:15:05.000]  去攻擊著我們
[00:15:05.000 --> 00:15:07.000]  影響著我們
[00:15:07.000 --> 00:15:08.000]  所以我們要不斷介入
[00:15:08.000 --> 00:15:10.000]  甚麼叫介入呢
[00:15:10.000 --> 00:15:12.000]  剛才我提及的
[00:15:12.000 --> 00:15:14.000]  用的字叫管教
[00:15:14.000 --> 00:15:16.000]  其實你會發覺
[00:15:16.000 --> 00:15:18.000]  這種管教是漸進式的
[00:15:18.000 --> 00:15:20.000]  最初是甚麼呢
[00:15:20.000 --> 00:15:22.000]  是責備
[00:15:22.000 --> 00:15:24.000]  責備是令你良心不安
[00:15:24.000 --> 00:15:26.000]  旁邊的人會去問你
[00:15:26.000 --> 00:15:28.000]  經文會提你
[00:15:28.000 --> 00:15:30.000]  講道會提你
[00:15:30.000 --> 00:15:32.000]  聖靈會提你
[00:15:32.000 --> 00:15:34.000]  令你很不安
[00:15:34.000 --> 00:15:36.000]  但你再不聽
[00:15:36.000 --> 00:15:37.000]  他開始令你不安
[00:15:37.000 --> 00:15:39.000]  沮喪
[00:15:39.000 --> 00:15:41.000]  灰心
[00:15:41.000 --> 00:15:43.000]  對教會諸多不滿
[00:15:43.000 --> 00:15:45.000]  對弟兄姊妹平頭笨足
[00:15:45.000 --> 00:15:47.000]  同神的關係絕對疏離
[00:15:47.000 --> 00:15:50.000]  接著你覺得拿著聖經都很辛苦
[00:15:50.000 --> 00:15:52.000]  弟兄姊妹
[00:15:52.000 --> 00:15:54.000]  如果你發現你已經去到這個情況
[00:15:54.000 --> 00:15:56.000]  我想告訴你一個方法
[00:15:56.000 --> 00:15:58.000]  你不是多回教會
[00:15:58.000 --> 00:16:01.000]  你不是多回來做多些侍奉
[00:16:01.000 --> 00:16:04.000]  當你回到教會
[00:16:05.000 --> 00:16:06.000]  你越來越發現
[00:16:06.000 --> 00:16:08.000]  你對教會有很多不滿的時候
[00:16:08.000 --> 00:16:10.000]  請你第一時間回到上帝面前
[00:16:10.000 --> 00:16:12.000]  好好認罪
[00:16:12.000 --> 00:16:15.000]  特別是香港的文化
[00:16:15.000 --> 00:16:17.000]  很喜歡批評
[00:16:17.000 --> 00:16:20.000]  每一個人都覺得
[00:16:20.000 --> 00:16:22.000]  自己的尺是最好的
[00:16:22.000 --> 00:16:26.000]  我經常提醒弟兄姊妹
[00:16:26.000 --> 00:16:28.000]  我們是屬上帝的
[00:16:28.000 --> 00:16:32.000]  上帝才是我們的主
[00:16:32.000 --> 00:16:34.000]  有些人問我
[00:16:34.000 --> 00:16:36.000]  為何我可以和我的兒子相處得比較好
[00:16:36.000 --> 00:16:38.000]  我不敢認他厲害
[00:16:38.000 --> 00:16:41.000]  原因是我經常提醒自己
[00:16:41.000 --> 00:16:44.000]  做爸爸不是最大的
[00:16:44.000 --> 00:16:47.000]  爸爸是會錯的
[00:16:47.000 --> 00:16:50.000]  今天很多他面對的事情
[00:16:50.000 --> 00:16:52.000]  他的世界是我不懂的
[00:16:52.000 --> 00:16:54.000]  我舉個例子
[00:16:54.000 --> 00:16:56.000]  我都喜歡玩遊戲機
[00:16:56.000 --> 00:16:58.000]  小時候我兒子經常問我
[00:16:58.000 --> 00:17:00.000]  爸爸,怎樣玩的
[00:17:00.000 --> 00:17:02.000]  我教你
[00:17:03.000 --> 00:17:04.000]  怎樣安裝的
[00:17:04.000 --> 00:17:06.000]  現在
[00:17:06.000 --> 00:17:08.000]  現在是怎樣
[00:17:08.000 --> 00:17:10.000]  我經常都要傳訊息給我兒子
[00:17:10.000 --> 00:17:12.000]  因為我兒子在台灣
[00:17:12.000 --> 00:17:14.000]  我經常要傳訊息給我兒子
[00:17:14.000 --> 00:17:16.000]  電腦是怎樣玩的
[00:17:16.000 --> 00:17:18.000]  這個東西是怎樣搞的
[00:17:18.000 --> 00:17:20.000]  我不懂
[00:17:20.000 --> 00:17:23.000]  我們在上帝面前
[00:17:23.000 --> 00:17:26.000]  永遠都不是最厲害的
[00:17:26.000 --> 00:17:29.000]  聖經說
[00:17:29.000 --> 00:17:31.000]  如果你沒有犯罪
[00:17:32.000 --> 00:17:33.000]  你用石頭去定對方
[00:17:33.000 --> 00:17:39.000]  所以求上帝給我們一個謙卑的心
[00:17:39.000 --> 00:17:41.000]  當有問題的時候
[00:17:41.000 --> 00:17:44.000]  未必是旁邊的問題
[00:17:44.000 --> 00:17:46.000]  而是自己的內心出了問題
[00:17:46.000 --> 00:17:48.000]  當你連去到這樣
[00:17:48.000 --> 00:17:50.000]  你都不願意的時候
[00:17:50.000 --> 00:17:52.000]  聖經裏面去形容的
[00:17:52.000 --> 00:17:54.000]  就是他會鞭打
[00:17:54.000 --> 00:17:56.000]  在什麼情況之下會鞭打
[00:17:56.000 --> 00:17:58.000]  就是當你明知過犯
