
[00:00:00.000 --> 00:00:02.500]  很感恩,今天是一個很特別的日子
[00:02:09.500 --> 00:02:12.500]  為什麼他會去到這個情況呢
[00:02:12.500 --> 00:02:15.500]  當時原來是歷史上有一些事情發生的
[00:02:15.500 --> 00:02:18.500]  這個是羅馬
[00:02:18.500 --> 00:02:22.500]  這麼美麗的城市被火燒的年份
[00:02:22.500 --> 00:02:27.500]  保羅被囚禁火燒之後
[00:02:27.500 --> 00:02:31.500]  尼祿王因為想重建羅馬城
[00:02:31.500 --> 00:02:33.500]  於是他想了一個方法
[00:02:33.500 --> 00:02:35.500]  可以排除萬難
[00:02:35.500 --> 00:02:36.500]  雖然很多人反對
[00:02:36.500 --> 00:02:38.500]  但做了這件事之後
[00:02:38.500 --> 00:02:40.500]  他就一定可以重建羅馬城
[00:02:40.500 --> 00:02:42.500]  就是燒了它
[00:02:42.500 --> 00:02:44.500]  他燒了它
[00:02:44.500 --> 00:02:48.500]  為什麼大家都覺得一定是他呢
[00:02:48.500 --> 00:02:53.500]  話說燒火燭的那一晚有幾件事
[00:02:53.500 --> 00:02:57.500]  有幾件事指證這個人一定是尼祿王放火的
[00:02:57.500 --> 00:03:04.500]  第一就是見到一個尼祿王的形象的影子在彈琴
[00:03:04.500 --> 00:03:05.500]  欣賞著火景
[00:03:05.500 --> 00:03:08.500]  第二就是火災
[00:03:08.500 --> 00:03:11.500]  我們現在火災就會打三條狗
[00:03:11.500 --> 00:03:16.500]  這裏有一個很接近教會的一個組織
[00:03:16.500 --> 00:03:17.500]  叫做消防局
[00:03:17.500 --> 00:03:19.500]  就會來服務
[00:03:19.500 --> 00:03:22.500]  在外面其他地區都會有
[00:03:22.500 --> 00:03:24.500]  當時他們都會找消防
[00:03:24.500 --> 00:03:27.500]  但大家不是很敢去救火
[00:03:27.500 --> 00:03:30.500]  為什麼不是很敢去救火
[00:03:30.500 --> 00:03:32.500]  羅馬這個地方
[00:03:32.500 --> 00:03:33.500]  這個首都
[00:03:33.500 --> 00:03:35.500]  住的都是達官貴人
[00:03:35.500 --> 00:03:38.500]  但竟然有一天不敢去救火
[00:03:38.500 --> 00:03:41.500]  可想而知是誰去放火
[00:03:41.500 --> 00:03:45.500]  所以大家對於放火的人是很清楚的
[00:03:45.500 --> 00:03:47.500]  到火災之後
[00:03:47.500 --> 00:03:49.500]  一定要找回這個人
[00:03:49.500 --> 00:03:53.500]  他們要去找回到底是誰放火的
[00:03:53.500 --> 00:03:55.500]  要去查究
[00:03:55.500 --> 00:03:58.500]  當他們要查究的時候一定要有交代
[00:03:58.500 --> 00:04:00.500]  現在有查究什麼事情都要有交代
[00:04:00.500 --> 00:04:02.500]  當時他們都要有交代
[00:04:02.500 --> 00:04:06.500]  有交代的時候尼祿王就說
[00:04:06.500 --> 00:04:08.500]  是基督徒
[00:04:08.500 --> 00:04:10.500]  他不是說一個人
[00:04:10.500 --> 00:04:13.500]  說一個人就抓回來審他
[00:04:13.500 --> 00:04:16.500]  他說一個組織是基督徒
[00:04:16.500 --> 00:04:19.500]  於是你沒有怎樣去捉拿
[00:04:19.500 --> 00:04:21.500]  去審判
[00:04:21.500 --> 00:04:24.500]  特別是裁定他的是尼祿王
[00:04:24.500 --> 00:04:27.500]  於是就四出去捉拿基督徒
[00:04:27.500 --> 00:04:30.500]  但捉拿基督徒有些人是挺喜歡的
[00:04:30.500 --> 00:04:32.500]  有些人是想基督徒被捉拿的
[00:04:32.500 --> 00:04:34.500]  因為他們有些誤會
[00:04:34.500 --> 00:04:37.500]  有些人就說基督徒聚餐的時候
[00:04:37.500 --> 00:04:42.500]  他們會把一些肉分開來吃
[00:04:42.500 --> 00:04:43.500]  然後喝血的
[00:04:43.500 --> 00:04:46.500]  因為他們把聖餐誤會了
[00:04:46.500 --> 00:04:50.500]  我們抹餅就說這是象徵基督的身體
[00:04:50.500 --> 00:04:52.500]  為我們而捨棄的
[00:04:52.500 --> 00:04:55.500]  我們就傳著來吃
[00:04:55.500 --> 00:04:57.500]  他們誤會了聖餐
[00:04:57.500 --> 00:05:00.500]  以為聖餐真的如無飲血
[00:05:00.500 --> 00:05:02.500]  來吃人肉
[00:05:02.500 --> 00:05:06.500]  引起很多基督徒被捉拿
[00:05:06.500 --> 00:05:09.500]  基督徒被捉拿去怎樣殺呢?
[00:05:09.500 --> 00:05:16.500]  他們把基督徒用樹葉樹枝包裹住
[00:05:16.500 --> 00:05:18.500]  吊上高台的地方
[00:05:18.500 --> 00:05:20.500]  高處
[00:05:20.500 --> 00:05:23.500]  因為有樹葉樹枝包住
[00:05:23.500 --> 00:05:27.500]  一點火就著
[00:05:27.500 --> 00:05:31.500]  因為他們火燒羅馬城
[00:05:31.500 --> 00:05:33.500]  於是就被火燒了
[00:05:33.500 --> 00:05:36.500]  但其實不是基督徒燒羅馬城
[00:05:36.500 --> 00:05:40.500]  於是當時有很多基督徒被虐待致死
[00:05:40.500 --> 00:05:44.500]  另外一些殺的方法就是
[00:05:44.500 --> 00:05:48.500]  把一些犬隻或其他動物
[00:05:48.500 --> 00:05:49.500]  餓得他們很厲害
[00:05:49.500 --> 00:05:53.500]  然後把一批被虐待的動物
[00:05:53.500 --> 00:05:59.500]  放出去一班被捉拿的基督徒當中
[00:05:59.500 --> 00:06:04.500]  讓大家知道他們怎樣死
[00:06:04.500 --> 00:06:08.500]  另外有一些被燒死
[00:06:08.500 --> 00:06:12.500]  或被綁在高處上燒死
[00:06:12.500 --> 00:06:14.500]  有一些被殺死
[00:06:14.500 --> 00:06:17.500]  有一些被釘十字架死
[00:06:17.500 --> 00:06:20.500]  保羅被判死刑
[00:06:20.500 --> 00:06:21.500]  會被殺死
[00:06:21.500 --> 00:06:25.500]  而彼得被倒釘十字架死
[00:06:25.500 --> 00:06:26.500]  倒釘是他的要求
[00:06:26.500 --> 00:06:31.500]  他覺得自己不配和耶穌基督有同一個死的形象
[00:06:31.500 --> 00:06:34.500]  所以要求他被倒釘十字架
[00:06:34.500 --> 00:06:38.500]  所以當時提摩派處於這個社會的境況
[00:06:38.500 --> 00:06:41.500]  他牧養的一班基督徒
[00:06:41.500 --> 00:06:42.500]  一班教會
[00:06:42.500 --> 00:06:43.500]  一班異乎所愛的教會
[00:06:43.500 --> 00:06:45.500]  不是一班非常非常聽話的
[00:06:45.500 --> 00:06:48.500]  他都有牧養上的壓力
[00:06:48.500 --> 00:06:52.500]  但還面對一個社會當時的壓力
[00:06:52.500 --> 00:06:55.500]  所以他有一些事情
[00:06:55.500 --> 00:06:57.500]  他也在想
[00:06:57.500 --> 00:06:59.500]  我是否低調一點比較好
[00:06:59.500 --> 00:07:03.500]  我是否不要太明顯
[00:07:03.500 --> 00:07:04.500]  當被捉拿的時候
[00:07:04.500 --> 00:07:06.500]  我應該怎樣回應
[00:07:06.500 --> 00:07:10.500]  面對著這麼多不同的情況的時候
[00:07:10.500 --> 00:07:13.500]  這麼多不同的情況的時候
[00:07:13.500 --> 00:07:16.500]  保羅將會被刀殺
[00:07:16.500 --> 00:07:20.500]  而彼得將會被倒釘十字架
[00:07:20.500 --> 00:07:22.500]  這是後來的事
[00:07:22.500 --> 00:07:26.500]  但提摩派也面對著不同的壓迫
[00:07:26.500 --> 00:07:28.500]  他面對著這個情況的時候
[00:07:28.500 --> 00:07:30.500]  他心裏想退的時候
[00:07:30.500 --> 00:07:32.500]  保羅就寫信給他
[00:07:32.500 --> 00:07:36.500]  由保羅寫給提摩派的時候的第一章
[00:07:36.500 --> 00:07:37.500]  提摩派後書的第一章
[00:07:37.500 --> 00:07:40.500]  就已經看到其實他是在退避的
[00:07:40.500 --> 00:07:42.500]  提摩派是在退避的
[00:07:42.500 --> 00:07:43.500]  保羅一直在鼓勵他
[00:07:43.500 --> 00:07:44.500]  在鼓勵他的時候
[00:07:44.500 --> 00:07:45.500]  到第二章的時候
[00:07:45.500 --> 00:07:47.500]  他就這樣跟他說
[00:07:47.500 --> 00:07:51.500]  我現在要在基督耶穌的恩典上面剛強起來
[00:07:51.500 --> 00:07:56.500]  你以前在許多見證人面前聽見我所教導的
[00:07:56.500 --> 00:07:57.500]  有一句教堂那
[00:07:57.500 --> 00:08:00.500]  忠心能教導別人的人
[00:08:00.500 --> 00:08:04.500]  你要與我同受苦難
[00:08:04.500 --> 00:08:08.500]  作基督耶穌的徵兵
[00:08:08.500 --> 00:08:10.500]  他跟他說
[00:08:10.500 --> 00:08:13.500]  提摩派
[00:08:13.500 --> 00:08:16.500]  他一向都稱提摩派為他的真兒子
[00:08:16.500 --> 00:08:18.500]  他真的像爸爸對兒子
[00:08:18.500 --> 00:08:20.500]  提摩派,乖兒子
[00:08:20.500 --> 00:08:25.500]  你要在神的恩典上面剛強起來
[00:08:25.500 --> 00:08:27.500]  他跟提摩派說你要剛強起來
[00:08:27.500 --> 00:08:29.500]  但他面對的是甚麼呢
[00:08:29.500 --> 00:08:32.500]  他面對的是死亡的壓迫
[00:08:32.500 --> 00:08:37.500]  面對死亡的壓迫的時候能夠剛強嗎
[00:08:37.500 --> 00:08:39.500]  我們很少會面對這種
[00:08:39.500 --> 00:08:43.500]  因信仰而引起的死亡壓迫
[00:08:43.500 --> 00:08:46.500]  但在不同的地方都還有
[00:08:46.500 --> 00:08:48.500]  在中東的地區都還有
[00:08:48.500 --> 00:08:51.500]  在回教的國家都還有
[00:08:51.500 --> 00:08:53.500]  當面對死亡的壓迫的時候
[00:08:53.500 --> 00:08:58.500]  能不能充滿信心
[00:08:58.500 --> 00:08:59.500]  很剛強地站出來說
[00:08:59.500 --> 00:09:03.500]  「是的,我是基督徒」呢
[00:09:03.500 --> 00:09:08.500]  保羅提摩派也是要在逆境當中剛強起來
[00:09:08.500 --> 00:09:11.500]  在逆境當中怎樣剛強起來呢
[00:09:11.500 --> 00:09:17.500]  原文的「剛強」不是指我們自己很勇敢地站出來
[00:09:17.500 --> 00:09:19.500]  或者不夠膽也好
[00:09:19.500 --> 00:09:21.500]  我們都拍攝著勇字相
[00:09:21.500 --> 00:09:23.500]  原來這個字是指
[00:09:23.500 --> 00:09:26.500]  你要被剛強起來
[00:09:26.500 --> 00:09:29.500]  是被動式來的
[00:09:29.500 --> 00:09:32.500]  是一個現代式的被動式
[00:09:32.500 --> 00:09:36.500]  即是你要接受別人給你的剛強
[00:09:36.500 --> 00:09:39.500]  這個接受別人給你的剛強是甚麼呢
[00:09:39.500 --> 00:09:41.500]  是在主耶穌基督裏面的恩典
[00:09:41.500 --> 00:09:46.500]  是由主耶穌基督去領取剛強
[00:09:46.500 --> 00:09:48.500]  在患難當中
[00:09:48.500 --> 00:09:49.500]  困境當中
[00:09:49.500 --> 00:09:54.500]  一些災難之後可以去領一些救濟品
[00:09:54.500 --> 00:09:58.500]  原來剛強也有救濟品可以領的
[00:09:58.500 --> 00:10:00.500]  原來我們可以去到主耶穌基督的面前
[00:10:00.500 --> 00:10:04.500]  領取一樣叫做剛強的物品
[00:10:04.500 --> 00:10:06.500]  因為我們真的軟弱的時候
[00:10:06.500 --> 00:10:08.500]  誰可以令我們剛強
[00:10:08.500 --> 00:10:11.500]  自己能夠命令自己剛強嗎
[00:10:11.500 --> 00:10:13.500]  不可以
[00:10:13.500 --> 00:10:14.500]  剛強不到的時候
[00:10:14.500 --> 00:10:15.500]  軟弱的時候
[00:10:15.500 --> 00:10:19.500]  即是說我們剛強的那個戶口
[00:10:19.500 --> 00:10:21.500]  真是負資產
[00:10:21.500 --> 00:10:23.500]  真是拿不出來
[00:10:23.500 --> 00:10:24.500]  不是不想
[00:10:24.500 --> 00:10:26.500]  是拿不出來
[00:10:26.500 --> 00:10:29.500]  這個時候我們可能要做的兩件事
[00:10:29.500 --> 00:10:32.500]  一樣就是承認我不行
[00:10:32.500 --> 00:10:33.500]  我要能夠剛強
[00:10:33.500 --> 00:10:37.500]  我要民主拿一些剛強
[00:10:37.500 --> 00:10:39.500]  普羅就是跟皮摩泰說
[00:10:39.500 --> 00:10:40.500]  你要禱告
[00:10:40.500 --> 00:10:42.500]  支取剛強
[00:10:42.500 --> 00:10:44.500]  這個是現代式
[00:10:44.500 --> 00:10:46.500]  不是一個現代的完成式
[00:10:46.500 --> 00:10:50.500]  即是說我們久不久原來要去主耶穌基督那裡
[00:10:50.500 --> 00:10:51.500]  去提款
[00:10:51.500 --> 00:10:53.500]  提取一些剛強
[00:10:53.500 --> 00:10:54.500]  弟兄姊妹
[00:10:54.500 --> 00:10:57.500]  你有沒有一些時候是這樣
[00:10:57.500 --> 00:10:59.500]  不一定能夠有勇氣
[00:10:59.500 --> 00:11:03.500]  有力量去面對
[00:11:03.500 --> 00:11:05.500]  當我以前面對著爸爸
[00:11:05.500 --> 00:11:08.500]  後來媽媽連續幾年
[00:11:08.500 --> 00:11:10.500]  面對癌症的情況的時候
[00:11:10.500 --> 00:11:14.500]  很多時候是沒有這樣的力量去面對
[00:11:14.500 --> 00:11:17.500]  怎樣可以去
[00:11:17.500 --> 00:11:23.500]  很有信心去聽醫生說一些負面的消息呢
[00:11:23.500 --> 00:11:24.500]  沒有的
[00:11:24.500 --> 00:11:27.500]  沒有這種剛強
[00:11:27.500 --> 00:11:29.500]  每天都是要去禱告
[00:11:29.500 --> 00:11:31.500]  每個時候都要去禱告
[00:11:31.500 --> 00:11:33.500]  去問天父拿一些
[00:11:33.500 --> 00:11:35.500]  問天父拿一些東西
[00:11:35.500 --> 00:11:37.500]  拿一些東西給我們信心
[00:11:37.500 --> 00:11:38.500]  給我們力量
[00:11:38.500 --> 00:11:41.500]  這東西叫剛強
[00:11:41.500 --> 00:11:44.500]  不是我們可以自己有的
[00:11:44.500 --> 00:11:47.500]  也不是操練身體可以有的
[00:11:47.500 --> 00:11:49.500]  我們真的要在禱告當中
[00:11:49.500 --> 00:11:52.500]  求神去支配給我們
[00:11:52.500 --> 00:11:54.500]  雪保羅說
[00:11:54.500 --> 00:11:56.500]  要拿到這東西
[00:11:56.500 --> 00:11:57.500]  這東西叫剛強
[00:11:57.500 --> 00:12:00.500]  拿到這東西之後
[00:12:00.500 --> 00:12:03.500]  我們才可能有另外一些東西
[00:12:03.500 --> 00:12:05.500]  這東西就是
[00:12:05.500 --> 00:12:07.500]  他跟提摩太說
[00:12:07.500 --> 00:12:09.500]  你要去教導別人
[00:12:09.500 --> 00:12:12.500]  如果我自己對自己的信仰還在想
[00:12:12.500 --> 00:12:15.500]  我在心裏信就好了
[00:12:15.500 --> 00:12:16.500]  有人問我
[00:12:16.500 --> 00:12:17.500]  我是不是基督徒
[00:12:17.500 --> 00:12:20.500]  我會被抓出去包著草
[00:12:20.500 --> 00:12:21.500]  上去燒的話
[00:12:21.500 --> 00:12:24.500]  我不如在心裏信就算了
[00:12:24.500 --> 00:12:27.500]  我能不能夠再去教導別人呢
[00:12:27.500 --> 00:12:30.500]  真的不行
[00:12:30.500 --> 00:12:34.500]  這樣去教導別人也是很假的
[00:12:34.500 --> 00:12:35.500]  保羅提醒提摩太
[00:12:35.500 --> 00:12:37.500]  你要去領取這個力量
[00:12:37.500 --> 00:12:40.500]  讓自己有力量去面對困境
[00:12:40.500 --> 00:12:42.500]  困厄或者絕境
[00:12:42.500 --> 00:12:45.500]  而仍然堅持你是相信
[00:12:45.500 --> 00:12:47.500]  當你能夠在眾人面前的時候
[00:12:47.500 --> 00:12:49.500]  你承認你的信仰
[00:12:49.500 --> 00:12:51.500]  神也會承認我們
[00:12:51.500 --> 00:12:53.500]  當我們不能夠在眾人面前
[00:12:53.500 --> 00:12:54.500]  你承認我們的信仰
[00:12:54.500 --> 00:12:56.500]  我們真的信神的時候
[00:12:56.500 --> 00:13:01.500]  神是不是也要去承認我們呢
[00:13:01.500 --> 00:13:03.500]  當我們能夠承認我們的信仰的時候
[00:13:03.500 --> 00:13:07.500]  我們也才有這樣的信心
[00:13:07.500 --> 00:13:09.500]  這樣的慰憤來教導別人
[00:13:09.500 --> 00:13:11.500]  否則的話在一個困境
[00:13:11.500 --> 00:13:14.500]  在一個這樣被壓迫的困境當中
[00:13:14.500 --> 00:13:16.500]  還有沒有力量去教導呢
[00:13:16.500 --> 00:13:18.500]  沒有
[00:13:18.500 --> 00:13:19.500]  坦若教導的
[00:13:19.500 --> 00:13:21.500]  他自己也不敢去承認
[00:13:21.500 --> 00:13:24.500]  他去哪裡找一些能夠
[00:13:24.500 --> 00:13:26.500]  剛強到他自己可以去受教
[00:13:26.500 --> 00:13:29.500]  然後又再去教導別人呢
[00:13:29.500 --> 00:13:31.500]  真的不容易去找
[00:13:31.500 --> 00:13:33.500]  所以提摩太
[00:13:33.500 --> 00:13:36.500]  他需要自己先支取這個力量
[00:13:36.500 --> 00:13:38.500]  他經歷到怎樣去支取這個力量的時候
[00:13:38.500 --> 00:13:40.500]  他更加能夠教導別人
[00:13:40.500 --> 00:13:41.500]  怎樣去持守信仰
[00:13:41.500 --> 00:13:43.500]  怎樣在困境當中
[00:13:43.500 --> 00:13:46.500]  仍然能夠有這樣的勇氣
[00:13:46.500 --> 00:13:48.500]  來持守信仰
[00:13:48.500 --> 00:13:50.500]  因為他有這樣的經歷的時候
[00:13:50.500 --> 00:13:53.500]  他可以幫到有需要的人
[00:13:53.500 --> 00:13:55.500]  另一方面
[00:13:55.500 --> 00:13:59.500]  他需要去做另一件事
[00:13:59.500 --> 00:14:02.500]  保羅說你要做精兵
[00:14:02.500 --> 00:14:06.500]  其實很多人都願意的
[00:14:06.500 --> 00:14:08.500]  在羅馬當中做精兵
[00:14:08.500 --> 00:14:10.500]  待遇非常好的
[00:14:10.500 --> 00:14:13.500]  在羅馬當中做精兵的退休計劃非常好的
[00:14:13.500 --> 00:14:15.500]  做精兵也不錯
[00:14:15.500 --> 00:14:19.500]  但是保羅所說的這個精兵
[00:14:19.500 --> 00:14:21.500]  他是做基督的精兵
[00:14:21.500 --> 00:14:25.500]  當時這個精兵要面對羅馬的逼迫
[00:14:25.500 --> 00:14:27.500]  面對這個的時候
[00:14:27.500 --> 00:14:29.500]  他要受苦難
[00:14:29.500 --> 00:14:31.500]  保羅提醒他
[00:14:31.500 --> 00:14:33.500]  你要跟我一起做精兵
[00:14:33.500 --> 00:14:36.500]  做一個願意受苦難的精兵
[00:14:36.500 --> 00:14:39.500]  是不是做精兵就要受苦難呢
[00:14:39.500 --> 00:14:41.500]  我想大家在電視劇有時候都看到
[00:14:41.500 --> 00:14:45.500]  受訓練的階段一定有些苦難
[00:14:45.500 --> 00:14:48.500]  受訓練不容易
[00:14:48.500 --> 00:14:50.500]  我有一個弟弟
[00:14:50.500 --> 00:14:52.500]  近視比較深
[00:14:52.500 --> 00:14:54.500]  在菲律賓我們要受軍訓
[00:14:54.500 --> 00:14:55.500]  菲律賓過來
[00:14:55.500 --> 00:14:57.500]  在菲律賓我們要受軍訓
[00:14:57.500 --> 00:14:58.500]  讀大學的時候
[00:14:58.500 --> 00:15:00.500]  我弟弟是男生
[00:15:00.500 --> 00:15:02.500]  更加要受軍訓
[00:15:02.500 --> 00:15:08.500]  他因為近視深
[00:15:08.500 --> 00:15:10.500]  於是他驗眼的時候
[00:15:10.500 --> 00:15:13.500]  就說給了他一封信
[00:15:13.500 --> 00:15:16.500]  那封信是他不用進正式軍隊受軍訓
[00:15:16.500 --> 00:15:22.500]  我講一下他殘疾人士的軍訓
[00:15:22.500 --> 00:15:24.500]  殘疾人士的軍訓
[00:15:24.500 --> 00:15:27.500]  那時候爸爸已經去世了
[00:15:27.500 --> 00:15:31.500]  媽媽已經病了
[00:15:31.500 --> 00:15:33.500]  所以他沒有請傭人
[00:15:33.500 --> 00:15:35.500]  他的東西是我洗的
[00:15:35.500 --> 00:15:37.500]  他回來之後
[00:15:37.500 --> 00:15:43.500]  他的鞋子全部是濕透了
[00:15:43.500 --> 00:15:47.500]  換言之他去了泥沼跑
[00:15:47.500 --> 00:15:50.500]  整條褲子都是泥
[00:15:50.500 --> 00:15:52.500]  他躺在泥沼裡
[00:15:52.500 --> 00:15:55.500]  他要學習怎樣逃難
[00:15:55.500 --> 00:15:57.500]  你不打仗也會逃難
[00:15:57.500 --> 00:15:59.500]  於是在泥沼滾過
[00:15:59.500 --> 00:16:01.500]  然後怎樣爬過去
[00:16:01.500 --> 00:16:04.500]  怎樣上石上鐵絲網
[00:16:04.500 --> 00:16:07.500]  爬過去鐵絲網的另一邊
[00:16:07.500 --> 00:16:12.500]  回來之後整件衣服很難洗
[00:16:12.500 --> 00:16:14.500]  整雙鞋子都很難洗
[00:16:14.500 --> 00:16:15.500]  但不洗是不行的
[00:16:15.500 --> 00:16:16.500]  不洗之後
[00:16:16.500 --> 00:16:19.500]  下星期怎樣再去軍訓呢
[00:16:19.500 --> 00:16:23.500]  每星期他們會去場地軍訓一次
[00:16:23.500 --> 00:16:25.500]  每一天在學校裡軍訓
[00:16:25.500 --> 00:16:28.500]  那些不是普通體操
[00:16:28.500 --> 00:16:32.500]  然後就拿槍
[00:16:32.500 --> 00:16:35.500]  其實他們屬於殘疾人士
[00:16:35.500 --> 00:16:38.500]  原來殘疾人士要拿著長槍
[00:16:38.500 --> 00:16:41.500]  怎樣射擊
[00:16:41.500 --> 00:16:42.500]  怎樣跑步
[00:16:42.500 --> 00:16:46.500]  其實背著很多不同的東西都很重
[00:16:46.500 --> 00:16:49.500]  正式的軍人不是做這些皮毛的東西
[00:16:49.500 --> 00:16:54.500]  正式的軍人要做的更加重
[00:16:54.500 --> 00:16:59.500]  這個是一個很基本的訓練
[00:16:59.500 --> 00:17:04.500]  在訓練的階段覺得怎樣
[00:17:04.500 --> 00:17:07.500]  可能年輕人覺得挺好玩
[00:17:07.500 --> 00:17:09.500]  玩多幾次之後會覺得挺辛苦
[00:17:09.500 --> 00:17:12.500]  因為每一次會加多一些不同的訓練
[00:17:12.500 --> 00:17:15.500]  越來越覺得背著的東西重
[00:17:15.500 --> 00:17:17.500]  手上要拿著的東西重
[00:17:17.500 --> 00:17:19.500]  但可能在地上爬
[00:17:19.500 --> 00:17:22.500]  可能在一些尺壁上爬
[00:17:22.500 --> 00:17:24.500]  在不同的地方去做
[00:17:24.500 --> 00:17:27.500]  是有些不同的挑戰
[00:17:27.500 --> 00:17:29.500]  做軍人本身有一種挑戰
[00:17:29.500 --> 00:17:30.500]  要做精兵
[00:17:30.500 --> 00:17:34.500]  即是說在軍人當中做得更加好的
[00:17:34.500 --> 00:17:37.500]  那個挑戰和練習要更加多
[00:17:37.500 --> 00:17:41.500]  不過如果是被捉拿的精兵
[00:17:41.500 --> 00:17:45.500]  被捉拿的精兵是不會投降的
[00:17:45.500 --> 00:17:50.500]  被捉拿的精兵不會為了要受少一點痛苦而投降
[00:17:50.500 --> 00:17:54.500]  保羅提醒提摩塔在那個時候困境當中
[00:17:54.500 --> 00:17:56.500]  要跟他同袖苦難
[00:17:56.500 --> 00:17:59.500]  來做精兵
[00:17:59.500 --> 00:18:03.500]  所以這句是提醒提摩塔
[00:18:03.500 --> 00:18:05.500]  也提醒提摩塔一件事
[00:18:05.500 --> 00:18:08.500]  提摩塔我所教導你的
[00:18:08.500 --> 00:18:11.500]  你也要教導其他人去遵守
[00:18:11.500 --> 00:18:15.500]  提摩塔要做的幾件事
[00:18:15.500 --> 00:18:17.500]  第一件事
[00:18:17.500 --> 00:18:19.500]  他要去支取力量
[00:18:19.500 --> 00:18:21.500]  他要親近主
[00:18:21.500 --> 00:18:23.500]  向他支取力量
[00:18:23.500 --> 00:18:24.500]  讓他能夠剛強
[00:18:24.500 --> 00:18:26.500]  他所學習到經歷到的
[00:18:26.500 --> 00:18:28.500]  要能夠交託教導人
[00:18:28.500 --> 00:18:30.500]  讓人能夠學習
[00:18:30.500 --> 00:18:33.500]  而且讓人能夠見到他的榜樣的時候
[00:18:33.500 --> 00:18:34.500]  不單止學習
[00:18:34.500 --> 00:18:37.500]  而這班人能夠承傳下去
[00:18:37.500 --> 00:18:40.500]  在這個被迫霸的年代
[00:18:40.500 --> 00:18:44.500]  仍然能夠將所信所學的繼續承傳下去
[00:18:44.500 --> 00:18:47.500]  讓信仰繼續來廣傳
[00:18:47.500 --> 00:18:50.500]  然後他也要自己做好準備
[00:18:50.500 --> 00:18:54.500]  有一天他也要像保羅這個精兵一樣
