
[00:00:00.000 --> 00:00:02.800]  各位我們一起同心禱告
[00:07:00.640 --> 00:07:04.280]  最重要的人類共有的DNA
[00:07:04.280 --> 00:07:06.360]  就是我們在神的
[00:07:06.360 --> 00:07:08.280]  因為阿當的背影
[00:07:08.280 --> 00:07:11.080]  就在神的奏座底下
[00:07:11.080 --> 00:07:13.200]  我們面對罪
[00:07:13.200 --> 00:07:15.440]  成為我們的核制
[00:07:15.440 --> 00:07:19.400]  罪會帶我們面對將來的審判的結局
[00:07:19.400 --> 00:07:20.560]  就是死亡
[00:07:20.560 --> 00:07:23.200]  所以阿當帶來的
[00:07:23.200 --> 00:07:25.200]  是我們好像沒有辦法
[00:07:25.200 --> 00:07:27.080]  你一生下來在這個世界
[00:07:27.080 --> 00:07:28.360]  物質的世界
[00:07:28.360 --> 00:07:31.600]  我們就要面對這個審判
[00:07:31.600 --> 00:07:33.880]  但是在這一段裏面
[00:07:33.880 --> 00:07:35.880]  保羅告訴我們
[00:07:35.880 --> 00:07:37.760]  他帶我們去看
[00:07:37.760 --> 00:07:39.160]  所有的東西
[00:07:39.160 --> 00:07:42.160]  最基本的就是阿當的出現
[00:07:42.160 --> 00:07:43.400]  在這個世界
[00:07:43.400 --> 00:07:45.600]  第一個人在這個世界
[00:07:45.600 --> 00:07:49.160]  他第一次的背影
[00:07:49.160 --> 00:07:50.840]  人類已經不能回頭了
[00:07:50.840 --> 00:07:54.760]  但是既然造物主是愛世上的人
[00:07:54.760 --> 00:07:56.600]  他就已經設計了
[00:07:56.600 --> 00:07:59.760]  預備了人類是可以得救
[00:07:59.760 --> 00:08:01.760]  所以是藉著耶穌
[00:08:01.760 --> 00:08:06.120]  就帶來一個扭轉
[00:08:06.120 --> 00:08:07.320]  怎樣扭轉呢?
[00:08:07.320 --> 00:08:09.280]  聖經不如我們讀一點
[00:08:09.280 --> 00:08:11.280]  回到第五章這一段
[00:08:11.280 --> 00:08:13.000]  第十七節
[00:08:13.000 --> 00:08:14.520]  他說如果因為一個人
[00:08:14.520 --> 00:08:16.400]  就是阿當的過犯
[00:08:16.400 --> 00:08:17.880]  阿當的過犯就是
[00:08:17.880 --> 00:08:20.240]  吃了不是禁果
[00:08:20.240 --> 00:08:22.560]  是分別善惡樹的果
[00:08:22.560 --> 00:08:24.080]  其實就是背逆神
[00:08:24.080 --> 00:08:25.480]  不聽神的話
[00:08:25.480 --> 00:08:27.480]  因為阿當的一次過犯
[00:08:27.480 --> 00:08:28.280]  是一次而已
[00:08:28.280 --> 00:08:30.040]  一個人一次的過犯
[00:08:30.040 --> 00:08:33.640]  死就因這個人來作王了
[00:08:33.640 --> 00:08:36.840]  死是因為阿當的犯罪而來作王
[00:08:36.840 --> 00:08:38.600]  因為神的咒詛
[00:08:38.600 --> 00:08:41.720]  所有人類都要面對死亡
[00:08:41.720 --> 00:08:43.440]  這是一個定律
[00:08:43.440 --> 00:08:46.200]  現在在地球上這個定律
[00:08:46.200 --> 00:08:49.040]  就是所有人都要面對死亡
[00:08:49.040 --> 00:08:50.400]  除非很特殊的
[00:08:50.400 --> 00:08:51.680]  有兩個人
[00:08:51.680 --> 00:08:53.200]  有沒有印象?
[00:08:53.200 --> 00:08:55.920]  以洛和以利亞
[00:08:55.920 --> 00:08:57.800]  兩個人不需要死
[00:08:57.800 --> 00:09:00.080]  連耶穌都要面對死亡
[00:09:00.080 --> 00:09:01.200]  直到待會
[00:09:01.200 --> 00:09:02.560]  因為他要代替
[00:09:02.560 --> 00:09:04.560]  擔當我們人類的罪
[00:09:04.560 --> 00:09:06.720]  所以你留意第十七節的下半節
[00:09:06.720 --> 00:09:08.760]  是很強烈的對比
[00:09:08.760 --> 00:09:11.520]  我想第十四講的那個
[00:09:11.520 --> 00:09:14.200]  PowerPoint就做了那個對比了
[00:09:14.200 --> 00:09:15.800]  上一次的PowerPoint
[00:09:16.200 --> 00:09:17.520]  第十七節說
[00:09:17.520 --> 00:09:20.120]  死就因為這個人作了王
[00:09:20.120 --> 00:09:20.880]  接著
[00:09:20.880 --> 00:09:23.520]  何況那些受洪恩
[00:09:23.520 --> 00:09:25.600]  又蒙所似之義的
[00:09:25.600 --> 00:09:27.240]  得到恩典
[00:09:27.240 --> 00:09:29.120]  以及得到神的義
[00:09:29.120 --> 00:09:31.680]  豈不是更要因耶穌基督
[00:09:31.680 --> 00:09:34.880]  一個人在生命當中作王
[00:09:34.880 --> 00:09:36.720]  就不是死作王
[00:09:36.720 --> 00:09:40.400]  就不是罪來操控人
[00:09:40.400 --> 00:09:43.000]  因為第六章會講罪的問題
[00:09:43.000 --> 00:09:44.560]  這裡告訴我們
[00:09:44.560 --> 00:09:47.040]  現在有一個很宏大
[00:09:47.040 --> 00:09:48.960]  浩大的恩典
[00:09:48.960 --> 00:09:51.240]  就是耶穌來這個世界
[00:09:51.240 --> 00:09:53.760]  他在生命中當王
[00:09:53.760 --> 00:09:55.960]  耶穌的義行
[00:09:55.960 --> 00:09:57.760]  他對神的信服
[00:09:57.760 --> 00:10:01.640]  使得每一個在他裡面
[00:10:01.640 --> 00:10:03.240]  在他的救恩裡面
[00:10:03.240 --> 00:10:05.400]  在他的生命中的基督徒
[00:10:05.400 --> 00:10:08.480]  就可以在義中當王了
[00:10:08.480 --> 00:10:12.160]  保羅很想告訴我們
[00:10:12.160 --> 00:10:15.680]  這才是基督徒正常的生活
[00:10:15.680 --> 00:10:17.840]  如果我們信了耶穌
[00:10:17.840 --> 00:10:18.920]  在耶穌裡面
[00:10:18.920 --> 00:10:20.720]  繼續在罪惡裡面
[00:10:20.720 --> 00:10:23.000]  才是不正常基督徒生活
[00:10:23.000 --> 00:10:24.960]  這就是一個概念
[00:10:24.960 --> 00:10:27.400]  我們要開始學習
[00:10:27.400 --> 00:10:28.080]  要有了
[00:10:28.080 --> 00:10:29.640]  所以這個對比
[00:10:29.640 --> 00:10:30.960]  很強烈
[00:10:30.960 --> 00:10:33.080]  十八節繼續有對比
[00:10:33.080 --> 00:10:34.880]  他說如此說來
[00:10:34.880 --> 00:10:35.960]  就是說
[00:10:35.960 --> 00:10:37.560]  既然如此
[00:10:37.560 --> 00:10:41.560]  到底當帶來的人類有什麼審判
[00:10:41.560 --> 00:10:44.760]  耶穌基督稱為新的亞當
[00:10:44.760 --> 00:10:46.680]  或者叫末後的亞當
[00:10:46.680 --> 00:10:49.040]  新的人類的代表
[00:10:49.040 --> 00:10:53.640]  又帶來什麼平反或者更新呢?
[00:10:53.640 --> 00:10:54.920]  十八節就說
[00:10:54.920 --> 00:10:56.840]  因一次的過犯
[00:10:56.840 --> 00:10:58.760]  眾人都被定罪
[00:10:58.760 --> 00:10:59.960]  剛才是說一個人
[00:10:59.960 --> 00:11:01.880]  現在是說一次
[00:11:01.880 --> 00:11:03.880]  分別善惡旋的果
[00:11:03.880 --> 00:11:05.480]  亞當違背實
[00:11:05.480 --> 00:11:10.200]  聽從魔鬼那條蛇的引誘
[00:11:10.200 --> 00:11:13.240]  吃了那個果子
[00:11:13.240 --> 00:11:14.760]  其實不是吃
[00:11:14.760 --> 00:11:16.280]  使他中毒
[00:11:16.280 --> 00:11:18.520]  是他違背神的命令
[00:11:18.520 --> 00:11:20.520]  不聽神的吩咐
[00:11:20.520 --> 00:11:24.200]  而做出這個背逆的行為
[00:11:24.200 --> 00:11:24.960]  所以
[00:11:24.960 --> 00:11:26.840]  第十八節就說
[00:11:26.840 --> 00:11:28.880]  一次的過犯
[00:11:28.880 --> 00:11:30.040]  一次
[00:11:30.040 --> 00:11:31.840]  眾人都被定罪
[00:11:31.840 --> 00:11:33.360]  就是所有的人類
[00:11:33.360 --> 00:11:35.360]  往後衍生的人類
[00:11:35.360 --> 00:11:37.280]  所以很快你會留意到
[00:11:37.280 --> 00:11:39.120]  在《創世紀》第三章
[00:11:39.120 --> 00:11:40.400]  第四章之後
[00:11:40.400 --> 00:11:41.480]  就馬上說
[00:11:41.480 --> 00:11:43.480]  亞當的兩個兒子
[00:11:43.480 --> 00:11:45.760]  戈隱和阿伯
[00:11:45.760 --> 00:11:48.600]  兩個人都是有罪的
[00:11:48.600 --> 00:11:50.360]  不過
[00:11:50.360 --> 00:11:55.680]  戈隱殺自己的弟弟
[00:11:55.680 --> 00:11:57.880]  那個罪就更加嚴重
[00:11:57.880 --> 00:11:59.640]  這裡告訴我們
[00:11:59.640 --> 00:12:04.720]  下面那裡這麼說
[00:12:04.720 --> 00:12:06.920]  他說照樣
[00:12:06.920 --> 00:12:08.720]  因一次的疑行
[00:12:08.720 --> 00:12:11.840]  就是耶穌的這個公義的
[00:12:11.840 --> 00:12:14.480]  為人類的罪釘十字架
[00:12:14.480 --> 00:12:16.480]  對不起
[00:12:16.480 --> 00:12:18.800]  有一點點乾
[00:12:18.800 --> 00:12:20.800]  我先喝口水
[00:12:20.800 --> 00:12:27.800]  不好意思
[00:12:27.800 --> 00:12:32.080]  大家要留意
[00:12:32.080 --> 00:12:34.560]  耶穌所做的是一個疑行
[00:12:34.560 --> 00:12:36.320]  在保羅的眼中
[00:12:36.320 --> 00:12:39.280]  主耶穌沒有罪的
[00:12:39.280 --> 00:12:41.280]  祂是很明顯
[00:12:41.280 --> 00:12:42.720]  必須是無罪
[00:12:42.720 --> 00:12:45.040]  祂才可以擔待我們人類的罪
[00:12:45.040 --> 00:12:47.040]  所以祂是一次的疑行
[00:12:47.040 --> 00:12:49.040]  又是一次
[00:12:49.040 --> 00:12:56.160]  使眾人也被稱義得生命
[00:12:56.160 --> 00:12:58.160]  被神稱義
[00:12:58.160 --> 00:13:01.120]  得著這個新的生命
[00:13:01.120 --> 00:13:02.320]  在我們裡面
[00:13:02.320 --> 00:13:05.360]  當然就是聖靈進入我們的內心
[00:13:05.360 --> 00:13:07.360]  給我們有新的力量
[00:13:07.360 --> 00:13:10.640]  給我們有新的生命
[00:13:10.640 --> 00:13:13.120]  所以每一個洗禮信主的人
[00:13:13.120 --> 00:13:15.120]  都得著這個新生命
[00:13:15.120 --> 00:13:16.800]  接著第19節
[00:13:16.800 --> 00:13:18.560]  又再用另一個角度
[00:13:18.560 --> 00:13:20.560]  講述這個對比
[00:13:20.560 --> 00:13:22.560]  因為一個人的背影
[00:13:22.560 --> 00:13:24.560]  眾人成為罪人
[00:13:24.560 --> 00:13:26.880]  照樣不斷這樣說
[00:13:26.880 --> 00:13:29.360]  就是說一個類比
[00:13:29.920 --> 00:13:31.680]  亞當所做的
[00:13:31.680 --> 00:13:35.440]  帶來人的審判
[00:13:35.440 --> 00:13:38.080]  但是耶穌基督現在所做的
[00:13:38.080 --> 00:13:41.520]  又帶來人的一個很大的更新
[00:13:41.520 --> 00:13:43.520]  他說一個人的背影
[00:13:43.520 --> 00:13:45.040]  眾人成為罪人
[00:13:45.040 --> 00:13:46.480]  第19節的下半節
[00:13:46.480 --> 00:13:48.720]  照樣一個人的信徒
[00:13:48.720 --> 00:13:50.720]  一個信服神
[00:13:50.720 --> 00:13:54.320]  定義上十字架
[00:13:54.320 --> 00:13:57.280]  本來有神聖的耶穌基督
[00:13:57.280 --> 00:14:00.320]  但是他取了一個奴僕的形象
[00:14:00.320 --> 00:14:02.320]  有人的樣式
[00:14:02.320 --> 00:14:07.280]  任由人對他的嘲笑、侮辱、攻擊
[00:14:07.280 --> 00:14:09.920]  來欺凌耶穌
[00:14:09.920 --> 00:14:12.800]  都願意走上十字架
[00:14:12.800 --> 00:14:14.560]  來被人釘死
[00:14:14.560 --> 00:14:18.880]  背負著種種羞辱、羞恥
[00:14:18.880 --> 00:14:21.920]  這樣來受盡痛苦
[00:14:21.920 --> 00:14:23.280]  這樣來死
[00:14:23.280 --> 00:14:28.480]  所以這是一個很徹底的對神的信徒
[00:14:28.480 --> 00:14:30.720]  所以這個信徒
[00:14:30.720 --> 00:14:32.480]  就帶來什麼呢?
[00:14:32.480 --> 00:14:34.960]  眾人成為義
[00:14:34.960 --> 00:14:36.400]  在神的眼中
[00:14:36.400 --> 00:14:38.000]  我們得著神的義
[00:14:38.000 --> 00:14:39.680]  不是我們自己的義
[00:14:39.680 --> 00:14:42.400]  不是我們自己換取回來的義
[00:14:42.400 --> 00:14:43.920]  是神的義
[00:14:43.920 --> 00:14:45.040]  透過耶穌
[00:14:45.040 --> 00:14:46.720]  透過耶穌這個義行
[00:14:46.720 --> 00:14:48.880]  加給每一個信的人
[00:14:48.880 --> 00:14:51.040]  所以我們在神的眼中
[00:14:51.040 --> 00:14:53.760]  已經不再被定罪
[00:14:53.760 --> 00:14:55.600]  我們在神的眼中
[00:14:55.600 --> 00:14:56.960]  嚴格來說
[00:14:56.960 --> 00:14:59.600]  再沒有這個定罪的控訴
[00:14:59.600 --> 00:15:03.760]  只有站在神的恩典裡面
[00:15:03.760 --> 00:15:09.360]  所以我們如果能夠經常默想主
[00:15:09.360 --> 00:15:14.400]  上上到天上神的面前
[00:15:14.400 --> 00:15:16.560]  成為一個待討者
[00:15:16.560 --> 00:15:17.840]  讚美者
[00:15:17.840 --> 00:15:21.680]  我們的靈命就會不斷地有成長
[00:15:21.680 --> 00:15:23.360]  不斷地有更新
[00:15:23.360 --> 00:15:28.080]  我們會與神有一個很近的生命
[00:15:28.080 --> 00:15:30.080]  以致我們的思想
[00:15:30.080 --> 00:15:31.440]  我們的價值觀
[00:15:31.440 --> 00:15:37.280]  就不再太停留在生活的種種糾纏裡面
[00:15:37.280 --> 00:15:40.640]  例如很多煩惱的地上的事等等
[00:15:40.640 --> 00:15:45.360]  我們可以慢慢去梳理它
[00:15:45.360 --> 00:15:48.240]  不會變成糾纏不清
[00:15:48.240 --> 00:15:50.160]  就會變成很多的煩惱
[00:15:50.160 --> 00:15:51.440]  這裡告訴我們
[00:15:51.440 --> 00:15:53.600]  因為一個人的順從
[00:15:53.600 --> 00:15:55.520]  眾人都成為異
[00:15:55.520 --> 00:15:58.320]  所以這裡告訴我們
[00:15:58.320 --> 00:16:01.040]  下面那一段我們不看那麼多
[00:16:01.040 --> 00:16:03.040]  這裡告訴我們第21節
[00:16:03.040 --> 00:16:05.520]  就如罪作王叫人死
[00:16:05.520 --> 00:16:09.120]  照讓恩典也藉著義作王
[00:16:09.120 --> 00:16:11.760]  叫人因我們的主耶穌基督
[00:16:11.760 --> 00:16:14.080]  或者說在主耶穌基督裡面
[00:16:14.080 --> 00:16:16.080]  就是永生
[00:16:16.080 --> 00:16:18.080]  在主耶穌基督裡面
[00:16:18.080 --> 00:16:21.760]  不再面對肉身的死亡
[00:16:21.760 --> 00:16:26.400]  以及將來的永恆的沉淪的死亡
[00:16:26.400 --> 00:16:27.600]  這裡告訴我們
[00:16:27.600 --> 00:16:29.760]  其實這裡說照讓
[00:16:29.760 --> 00:16:34.320]  就是說恩典現在是藉著耶穌的這個義行
[00:16:34.320 --> 00:16:36.000]  來作王
[00:16:36.000 --> 00:16:39.520]  恩典現在可以普遍地
[00:16:39.520 --> 00:16:42.880]  臨到每一個信的人
[00:16:42.880 --> 00:16:44.320]  在主裡面
[00:16:44.320 --> 00:16:46.720]  或者說倚靠主耶穌的人
[00:16:46.720 --> 00:16:50.640]  就可以得著這個恩典
[00:16:50.640 --> 00:16:52.640]  而在恩典當中
[00:16:52.640 --> 00:16:55.040]  我們來到去得永生
[00:16:55.040 --> 00:16:57.040]  在這個恩典裡面
[00:16:57.040 --> 00:16:59.760]  我們是藉著義作王
[00:16:59.760 --> 00:17:02.880]  所以不是恩典作王
[00:17:02.880 --> 00:17:04.880]  恩典是藉著義作王
[00:17:04.880 --> 00:17:07.840]  所以其實跟第六章是有息息相關的
[00:17:07.840 --> 00:17:10.000]  因為如果我們只是覺得
[00:17:10.000 --> 00:17:12.560]  我們是一個得到
[00:17:12.560 --> 00:17:14.000]  獲得恩典
[00:17:14.000 --> 00:17:15.440]  而我們的生命
[00:17:15.440 --> 00:17:17.840]  我們的生活根本沒有改變
[00:17:17.840 --> 00:17:20.000]  根本跟神沒有任何關係
[00:17:20.000 --> 00:17:22.560]  信了耶穌也是很若即若離
[00:17:22.560 --> 00:17:25.040]  回不回教會也完全沒有問題
[00:17:25.040 --> 00:17:28.080]  是否侍奉也完全不介意
[00:17:28.080 --> 00:17:31.360]  這樣你就是恩典濫用者
[00:17:31.360 --> 00:17:32.800]  這裡告訴我們
[00:17:32.800 --> 00:17:34.800]  保祿很強調
[00:17:34.800 --> 00:17:39.120]  正常基督徒就是跟神的關係復和
[00:17:39.120 --> 00:17:41.360]  恩典我們是享用
[00:17:41.360 --> 00:17:44.640]  但是藉著義作王
[00:17:44.640 --> 00:17:46.800]  所以這裡告訴我們
[00:17:46.800 --> 00:17:51.200]  叫人因我們的主耶穌基督而得永生
[00:17:51.200 --> 00:17:54.800]  在主的救恩裡面得永生
[00:17:54.800 --> 00:17:56.960]  所以第五章
[00:17:56.960 --> 00:18:00.320]  保祿就將我們的焦點
[00:18:00.320 --> 00:18:04.720]  帶回人類第一次墮落失敗
[00:18:04.720 --> 00:18:06.720]  然後帶我們看到
[00:18:06.720 --> 00:18:09.280]  我們既然在主裡面
[00:18:09.280 --> 00:18:15.360]  當時羅馬教會在保祿很想他們有這種眼光
[00:18:15.360 --> 00:18:20.080]  因為他們都面對帝國當時的尼祿王
[00:18:20.080 --> 00:18:22.080]  對教會的迫害
[00:18:22.080 --> 00:18:25.840]  也有猶太人在羅馬的教會
[00:18:25.840 --> 00:18:28.240]  大家是共野一勞的
[00:18:28.240 --> 00:18:31.600]  猶太人有時候如果他們還有一個
[00:18:31.600 --> 00:18:34.160]  未全面的神學觀
[00:18:34.160 --> 00:18:36.000]  就會有一種排斥
[00:18:36.000 --> 00:18:38.880]  對外邦羅馬教會的信徒
[00:18:38.880 --> 00:18:40.320]  是會有一個排斥
[00:18:40.320 --> 00:18:44.320]  到底如何理解這些意大利人
[00:18:44.320 --> 00:18:45.680]  這些外邦人
[00:18:45.680 --> 00:18:49.520]  我們是不是還要守他們這些猶太人的規矩呢?
[00:18:49.520 --> 00:18:50.960]  譬如到安息日
[00:18:50.960 --> 00:18:52.800]  要不要聚會崇拜呢?
[00:18:52.800 --> 00:18:56.560]  這些問題其實是一些很簡單的倫理問題
[00:18:56.560 --> 00:19:00.000]  但是如果解決了神學的問題
[00:19:00.000 --> 00:19:02.000]  其他就很次要了
[00:19:02.000 --> 00:19:05.120]  所以到了十四章才再探討
[00:19:05.120 --> 00:19:07.680]  到底哪一天比較好呢?
[00:19:07.680 --> 00:19:09.520]  到底哪些東西可以吃
[00:19:09.520 --> 00:19:10.800]  哪些東西是不潔的
[00:19:10.800 --> 00:19:11.920]  哪些東西是聖潔的呢?
[00:19:11.920 --> 00:19:14.240]  這些就變成了倫理的問題了
[00:19:14.240 --> 00:19:15.920]  但是如果我們處理得不好
[00:19:15.920 --> 00:19:19.440]  當然倫理的問題也可以帶來教會的分裂
[00:19:19.440 --> 00:19:22.080]  但是現在保祿告訴我們
