
[00:00:00.000 --> 00:00:03.980]  很開心能夠再次和你們一起去敬拜
[00:01:41.780 --> 00:01:44.480]  她朝聖的經歷就寫下來
[00:01:44.480 --> 00:01:48.480]  成為重要的文獻
[00:01:48.480 --> 00:01:51.980]  在中世紀朝聖的活動是很頻繁的
[00:01:51.980 --> 00:01:57.980]  不過變成了商業的活動
[00:01:57.980 --> 00:02:01.780]  所以宗教改革者嘉爾文
[00:02:01.780 --> 00:02:03.280]  他就不開心
[00:02:03.280 --> 00:02:07.480]  他說為什麼人們會花錢去朝聖呢?
[00:02:07.480 --> 00:02:10.980]  為什麼要跪拜那些死人的骨頭呢?
[00:02:10.980 --> 00:02:12.480]  這些是迷信
[00:02:12.480 --> 00:02:16.980]  只會傷害我們的信仰
[00:02:16.980 --> 00:02:19.080]  如果新教的基督徒
[00:02:19.080 --> 00:02:26.980]  他不是像嘉爾文那樣去朝聖的話
[00:02:26.980 --> 00:02:29.480]  我們是不是還要朝聖呢?
[00:02:29.480 --> 00:02:31.580]  其實要朝聖
[00:02:31.580 --> 00:02:33.780]  我們可以回到聖經那裡
[00:02:33.780 --> 00:02:36.580]  我們看看怎樣去朝聖
[00:02:36.580 --> 00:02:39.280]  在聖經當中
[00:02:39.280 --> 00:02:44.280]  其實聖經是講到一個朝聖的遊記
[00:02:44.280 --> 00:02:52.980]  在我們從創世記到希伯來書11章
[00:02:52.980 --> 00:02:55.780]  我們看到亞伯拉罕和撒拉
[00:02:55.780 --> 00:03:00.980]  開展了一個很重要的信心的旅程
[00:03:00.980 --> 00:03:04.480]  在希伯來書的11章第8節就這樣說
[00:03:04.480 --> 00:03:09.480]  「恩爵信 亞伯拉罕蒙召的時候
[00:03:09.480 --> 00:03:15.980]  就遵命出去往將來要承受為基業的地方去
[00:03:15.980 --> 00:03:20.780]  他出去的時候都不知道去到哪裡
[00:03:20.780 --> 00:03:23.780]  從亞伯拉罕的蒙召
[00:03:23.780 --> 00:03:31.980]  我們知道後來他們去到嘉南這個地方作客旅
[00:03:31.980 --> 00:03:33.480]  在這個過程當中
[00:03:33.480 --> 00:03:36.280]  其實他們是面對很多挑戰的
[00:03:36.280 --> 00:03:37.480]  很多的困難
[00:03:37.480 --> 00:03:39.980]  人生的道路有很多的困難
[00:03:39.980 --> 00:03:43.280]  但是他們的信心是很穩定的
[00:03:43.280 --> 00:03:47.480]  亞伯拉罕的後裔同樣都是要面對很多的挑戰
[00:03:47.480 --> 00:03:51.480]  但是他們同樣都是有一種信心
[00:03:51.480 --> 00:03:53.480]  那種的忍耐能力
[00:03:53.480 --> 00:03:57.280]  因為他們都相信神的應許
[00:03:57.280 --> 00:04:00.980]  就是他們在等候神所設計的
[00:04:00.980 --> 00:04:04.980]  所建造的那個新的城市
[00:04:04.980 --> 00:04:07.980]  是天上的耶路撒冷
[00:04:07.980 --> 00:04:11.480]  所以在一點上其實就是
[00:04:11.480 --> 00:04:14.480]  亞伯拉罕的朝聖的故事成為了
[00:04:14.480 --> 00:04:16.480]  歷代以來
[00:04:16.480 --> 00:04:21.980]  信徒的很好的朝聖故事
[00:04:21.980 --> 00:04:23.480]  在新約當中
[00:04:23.480 --> 00:04:28.980]  我們見到保羅是在朝聖的道路當中
[00:04:28.980 --> 00:04:30.980]  在朝聖的道路當中
[00:04:30.980 --> 00:04:33.480]  他是有一些的同伴的
[00:04:33.480 --> 00:04:35.980]  有些朋友的 有些學生的
[00:04:35.980 --> 00:04:39.980]  其中一位就是提摩泰
[00:04:39.980 --> 00:04:42.980]  他就是和提摩泰同行
[00:04:42.980 --> 00:04:45.480]  他教導提摩泰 鼓勵他
[00:04:45.480 --> 00:04:47.480]  鼓勵他要成長
[00:04:47.480 --> 00:04:50.480]  鼓勵他要壯大
[00:04:50.480 --> 00:04:52.480]  在提摩泰後書一章
[00:04:52.480 --> 00:04:54.480]  保羅就這樣說
[00:04:54.480 --> 00:04:58.980]  他說 我記得你無偽的信心
[00:04:58.980 --> 00:05:02.480]  為者緣故我提醒你要把神
[00:05:02.480 --> 00:05:06.480]  藉著我按手給你的恩賜
[00:05:06.480 --> 00:05:09.480]  在如火挑旺起來
[00:05:09.480 --> 00:05:12.980]  因為神賜給我們的
[00:05:12.980 --> 00:05:14.980]  不是膽怯的心
[00:05:14.980 --> 00:05:19.480]  而是剛強人愛自制的心
[00:05:19.480 --> 00:05:22.980]  保羅就是鼓勵提摩泰要強大
[00:05:22.980 --> 00:05:25.980]  要強大 要成長
[00:05:25.980 --> 00:05:28.980]  當保羅這樣鼓勵提摩泰的時候
[00:05:28.980 --> 00:05:34.980]  其實保羅在艱難的情況當中
[00:05:34.980 --> 00:05:39.980]  他坐牢 他被遺棄
[00:05:39.980 --> 00:05:42.980]  他的身體也不好
[00:05:42.980 --> 00:05:45.980]  以前他曾經坐牢
[00:05:45.980 --> 00:05:47.980]  在《肥納比書》記載
[00:05:47.980 --> 00:05:49.980]  他曾經坐牢 但那次坐牢
[00:05:49.980 --> 00:05:51.980]  他坐得很開心
[00:05:51.980 --> 00:05:53.980]  因為他坐牢的時候
[00:05:53.980 --> 00:05:55.980]  他更加剛強壯膽
[00:05:55.980 --> 00:05:58.980]  繼續努力傳福音
[00:05:58.980 --> 00:06:00.980]  他很開心的
[00:06:00.980 --> 00:06:03.980]  但這次坐牢 在提摩泰後書看到
[00:06:03.980 --> 00:06:05.980]  他的經歷真的很不同
[00:06:05.980 --> 00:06:07.980]  這次是很慘淡
[00:06:07.980 --> 00:06:13.980]  這次真的是他生命嚴寒的冬天
[00:06:13.980 --> 00:06:17.980]  他法庭的申辯沒有成功
[00:06:17.980 --> 00:06:21.980]  他的同伴 他的同工
[00:06:21.980 --> 00:06:24.980]  沒有因為他坐牢而剛強壯膽
[00:06:24.980 --> 00:06:27.980]  每個人都是雞飛狗走
[00:06:27.980 --> 00:06:29.980]  甚至是敵對他
[00:06:29.980 --> 00:06:33.980]  保羅知道自己的身體不好
[00:06:33.980 --> 00:06:36.980]  在生命的終結當中
[00:06:36.980 --> 00:06:38.980]  所以保羅在四章六節這樣說
[00:06:38.980 --> 00:06:41.980]  他說至於我
[00:06:41.980 --> 00:06:45.980]  我已經被驕獻離世的時候到了
[00:06:45.980 --> 00:06:46.980]  驕獻是什麼呢?
[00:06:46.980 --> 00:06:47.980]  驕獻的意思是說
[00:06:47.980 --> 00:06:51.980]  電酒祭就是將酒倒出來
[00:06:51.980 --> 00:06:56.980]  這個離世的祭司就是說
[00:06:56.980 --> 00:06:59.980]  是指他的身體離散
[00:06:59.980 --> 00:07:02.980]  他的身體在離散的季節
[00:07:02.980 --> 00:07:04.980]  就是這樣的情況
[00:07:04.980 --> 00:07:07.980]  保羅就是和提摩泰分享他生命的故事
[00:07:07.980 --> 00:07:09.980]  鼓勵提摩泰
[00:07:09.980 --> 00:07:11.980]  在四章七節這樣說
[00:07:11.980 --> 00:07:13.980]  那美好的象我已經打過了
[00:07:13.980 --> 00:07:16.980]  當跑的路我已經跑盡了
[00:07:16.980 --> 00:07:20.980]  該信的道我已經守住了
[00:07:20.980 --> 00:07:22.980]  保羅的故事就是說
[00:07:22.980 --> 00:07:24.980]  這場仗我打完了
[00:07:24.980 --> 00:07:26.980]  這場賽事我跑完了
[00:07:26.980 --> 00:07:29.980]  我是守住了我的信心
[00:07:29.980 --> 00:07:31.980]  守住了我的信仰
[00:07:31.980 --> 00:07:33.980]  我已經跑到終點了
[00:07:33.980 --> 00:07:38.980]  是有這個冠冕留住給我
[00:07:38.980 --> 00:07:40.980]  所以在第八節保羅這樣說
[00:07:40.980 --> 00:07:42.980]  從此之後
[00:07:42.980 --> 00:07:45.980]  有公義的冠冕為我存留
[00:07:45.980 --> 00:07:47.980]  當作公義審判的主
[00:07:47.980 --> 00:07:49.980]  到了那一天要賜給我的
[00:07:49.980 --> 00:07:51.980]  不但要賜給我也
[00:07:51.980 --> 00:07:56.980]  賜給凡愛無他顯現的人
[00:07:56.980 --> 00:07:57.980]  保羅的意思就是說
[00:07:57.980 --> 00:07:59.980]  現在是現在
[00:07:59.980 --> 00:08:02.980]  冠冕在等著我
[00:08:02.980 --> 00:08:06.980]  因為冠冕已經為保羅存留
[00:08:06.980 --> 00:08:09.980]  保羅得到這個冠冕
[00:08:09.980 --> 00:08:11.980]  不是因為保羅有什麼成就
[00:08:11.980 --> 00:08:14.980]  或者是神給他任何的補償
[00:08:14.980 --> 00:08:16.980]  不是
[00:08:16.980 --> 00:08:18.980]  他是能夠得到冠冕
[00:08:18.980 --> 00:08:22.980]  因為冠冕是給義人的
[00:08:22.980 --> 00:08:27.980]  正義的法官是耶穌基督
[00:08:27.980 --> 00:08:30.980]  那些愛慕耶穌基督顯現的人
[00:08:30.980 --> 00:08:32.980]  愛慕耶穌基督的人
[00:08:32.980 --> 00:08:35.980]  他們就會得到生命的冠冕
[00:08:35.980 --> 00:08:37.980]  所以冠冕是給哪些人的
[00:08:37.980 --> 00:08:40.980]  給那些保持信心的人
[00:08:40.980 --> 00:08:45.980]  是那些因信心而稱義的人
[00:08:45.980 --> 00:08:48.980]  所以保羅說我已經跑完賽事了
[00:08:48.980 --> 00:08:50.980]  打完這場仗
[00:08:50.980 --> 00:08:54.980]  我保持了信心
[00:08:54.980 --> 00:08:56.980]  當我們這樣看的時候
[00:08:56.980 --> 00:09:01.980]  你說保羅是不是有盼望呢?
[00:09:01.980 --> 00:09:04.980]  其實保羅是有很多的原因
[00:09:04.980 --> 00:09:07.980]  是可以絕望的
[00:09:07.980 --> 00:09:10.980]  因為我們在今天所讀的經文當中
[00:09:10.980 --> 00:09:12.980]  如果細心去讀的時候
[00:09:12.980 --> 00:09:17.980]  你會看到他是很孤苦、很淒涼
[00:09:17.980 --> 00:09:19.980]  因為保羅這樣說
[00:09:19.980 --> 00:09:23.980]  他說你要講到我這女兒來
[00:09:23.980 --> 00:09:29.980]  因為底馬貪我現金的世界已經離棄我
[00:09:29.980 --> 00:09:32.980]  其他的人去了其他地方
[00:09:32.980 --> 00:09:34.980]  保羅就說我受審的時候
[00:09:34.980 --> 00:09:36.980]  沒有人在這裡陪我
[00:09:36.980 --> 00:09:38.980]  沒有人為我辯護
[00:09:38.980 --> 00:09:43.980]  底馬愛上這個世界
[00:09:43.980 --> 00:09:45.980]  他離棄保羅
[00:09:45.980 --> 00:09:47.980]  在其他文獻我們見到
[00:09:47.980 --> 00:09:52.980]  其實底馬這個人被描述為虛偽的人
[00:09:52.980 --> 00:09:55.980]  他以前和保羅同工
[00:09:55.980 --> 00:09:58.980]  其實好像和保羅很好
[00:09:58.980 --> 00:10:00.980]  其實他在這裡討好保羅
[00:10:00.980 --> 00:10:04.980]  他不是真的愛保羅的
[00:10:04.980 --> 00:10:11.980]  現在底馬成為保羅的敵人
[00:10:11.980 --> 00:10:14.980]  還有保羅接著說
[00:10:14.980 --> 00:10:20.980]  你要盡快在冬天來到之前
[00:10:20.980 --> 00:10:23.980]  幫我帶來外衣
[00:10:23.980 --> 00:10:26.980]  因為監牢很冷
[00:10:26.980 --> 00:10:30.980]  我想我還沒被行刑處死
[00:10:30.980 --> 00:10:33.980]  我會冷死
[00:10:33.980 --> 00:10:35.980]  保羅又說
[00:10:35.980 --> 00:10:39.980]  同仗亞歷山大害我
[00:10:39.980 --> 00:10:42.980]  但保羅又說神會報應他的
[00:10:42.980 --> 00:10:44.980]  四章十四節這樣說
[00:10:44.980 --> 00:10:47.980]  同仗亞歷山大多方害我
[00:10:47.980 --> 00:10:50.980]  主必照他所行的報應他
[00:10:50.980 --> 00:10:51.980]  你也要防備他
[00:10:51.980 --> 00:10:55.980]  因為他極力抗拒我們的話
[00:10:55.980 --> 00:10:58.980]  我們不知道亞歷山大做了什麼
[00:10:58.980 --> 00:11:00.980]  他是不是說了一些說話傷害保羅
[00:11:00.980 --> 00:11:01.980]  或者傷害了教會
[00:11:01.980 --> 00:11:02.980]  我們不知道
[00:11:02.980 --> 00:11:07.980]  不過我們知道他真的傷害了保羅
[00:11:07.980 --> 00:11:09.980]  而我們細心聽保羅這番說話
[00:11:09.980 --> 00:11:11.980]  你聽不聽到一些意思
[00:11:11.980 --> 00:11:13.980]  你聽到他苦澀的
[00:11:13.980 --> 00:11:15.980]  不開心的
[00:11:15.980 --> 00:11:18.980]  保羅說他傷害了我
[00:11:18.980 --> 00:11:21.980]  但神會懲罰他的
[00:11:21.980 --> 00:11:23.980]  在這個時刻
[00:11:23.980 --> 00:11:25.980]  當我們再聽多一點的時候
[00:11:25.980 --> 00:11:27.980]  好像是苦澀
[00:11:27.980 --> 00:11:28.980]  好像很bitter
[00:11:28.980 --> 00:11:30.980]  但其實你聽不聽見
[00:11:30.980 --> 00:11:34.980]  保羅的背後有更加深的意思
[00:11:34.980 --> 00:11:37.980]  他的意思是提摩泰
[00:11:37.980 --> 00:11:41.980]  現在不是復仇的時間
[00:11:41.980 --> 00:11:45.980]  現在是盼望的時間
[00:11:45.980 --> 00:11:48.980]  保羅知道提摩泰是非常勇敢的
[00:11:48.980 --> 00:11:52.980]  提摩泰知道保羅是受傷害
[00:11:52.980 --> 00:11:55.980]  做學生的一定是辯護老師
[00:11:55.980 --> 00:11:59.980]  氣亞歷山大甚至要報復
[00:11:59.980 --> 00:12:05.980]  所以保羅叫提摩泰不要理這件事
[00:12:05.980 --> 00:12:07.980]  不要自己去解決
[00:12:07.980 --> 00:12:10.980]  不要自己試圖解決這件事
[00:12:10.980 --> 00:12:13.980]  讓神去解決這件事
[00:12:13.980 --> 00:12:18.980]  相信神會解決這件事
[00:12:18.980 --> 00:12:20.980]  不知道你聽不聽到
[00:12:20.980 --> 00:12:23.980]  你會不會有保羅的想法呢
[00:12:23.980 --> 00:12:25.980]  當然我們信仰告訴我們
[00:12:25.980 --> 00:12:27.980]  有些事情是不對的
[00:12:27.980 --> 00:12:30.980]  就要快點做好
[00:12:30.980 --> 00:12:32.980]  我們信仰要求我們這樣做
[00:12:32.980 --> 00:12:37.980]  不對的事情就快點去解決
[00:12:37.980 --> 00:12:41.980]  但是神的智慧也讓我們知道
[00:12:41.980 --> 00:12:46.980]  哪些事情我們要快點去修復
[00:12:46.980 --> 00:12:50.980]  有些事情是我們修復不到的
[00:12:50.980 --> 00:12:55.980]  是用仰神、盼望神去修復的
[00:12:55.980 --> 00:12:57.980]  在我們人生道路的經驗
[00:12:57.980 --> 00:12:58.980]  不知道有沒有經驗
[00:12:58.980 --> 00:13:01.980]  有些事情我們想把它做好
[00:13:01.980 --> 00:13:04.980]  不過越做越差
[00:13:04.980 --> 00:13:06.980]  這個就是保羅的意思
[00:13:06.980 --> 00:13:11.980]  保羅說有些事情真的要留給神
[00:13:11.980 --> 00:13:16.980]  有些事情是要相信神能夠去改正
[00:13:16.980 --> 00:13:22.980]  我們不能夠糾正的事情
[00:13:22.980 --> 00:13:25.980]  所以我們看到保羅這麼艱難
[00:13:25.980 --> 00:13:27.980]  他沒有絕望
[00:13:27.980 --> 00:13:29.980]  他也沒有怨恨
[00:13:29.980 --> 00:13:32.980]  然後聖經這樣說
[00:13:32.980 --> 00:13:34.980]  17席他說
[00:13:34.980 --> 00:13:36.980]  唯有主站在我的身旁
[00:13:36.980 --> 00:13:38.980]  加給我的力量
[00:13:38.980 --> 00:13:42.980]  使我能把福音完整的傳出去
[00:13:42.980 --> 00:13:45.980]  讓所有的外邦人都聽見
[00:13:45.980 --> 00:13:49.980]  我有一重獅子口裡被救出來
[00:13:49.980 --> 00:13:51.980]  主必救我脫離一切的凶惡
[00:13:51.980 --> 00:13:54.980]  也必救我進他的天國
[00:13:54.980 --> 00:13:56.980]  願榮耀歸給他
[00:13:56.980 --> 00:13:58.980]  直到永永遠遠
[00:13:58.980 --> 00:14:00.980]  阿們
[00:14:00.980 --> 00:14:03.980]  所以保羅的臨別陣言是什麼?
[00:14:03.980 --> 00:14:05.980]  他說榮耀神
[00:14:05.980 --> 00:14:09.980]  永遠永遠的榮耀神
[00:14:09.980 --> 00:14:12.980]  他知道他優先的任務
[00:14:12.980 --> 00:14:17.980]  是繼續傳揚耶穌基督的福音
[00:14:17.980 --> 00:14:19.980]  他相信神的應許
[00:14:19.980 --> 00:14:22.980]  他相信天上的耶路撒冷
[00:14:22.980 --> 00:14:26.980]  所以他對生命是沒有盼望的
[00:14:26.980 --> 00:14:29.980]  所以我們看到原來保羅在艱難當中
[00:14:29.980 --> 00:14:32.980]  有盼望的
[00:14:32.980 --> 00:14:35.980]  問題是為什麼他這麼有盼望?
[00:14:35.980 --> 00:14:39.980]  為什麼這麼有盼望?
[00:14:39.980 --> 00:14:44.980]  他的盼望是來自於他的記憶
[00:14:44.980 --> 00:14:47.980]  這是其中一個解釋
[00:14:47.980 --> 00:14:50.980]  保羅不是天真 不是傻
[00:14:50.980 --> 00:14:52.980]  他記得的
[00:14:52.980 --> 00:14:55.980]  他記得過往受過種種的痛苦
[00:14:55.980 --> 00:14:56.980]  他記得
[00:14:56.980 --> 00:14:59.980]  他記得亞歷山大 底馬那些人害他
[00:14:59.980 --> 00:15:01.980]  他記得
[00:15:01.980 --> 00:15:04.980]  但是他也記得生命當中
[00:15:04.980 --> 00:15:06.980]  有一群很好的弟兄姊妹
[00:15:06.980 --> 00:15:08.980]  一群朝聖的弟兄姊妹
[00:15:08.980 --> 00:15:10.980]  一群的同伴
[00:15:10.980 --> 00:15:13.980]  他們是神賜給他的同伴
[00:15:13.980 --> 00:15:16.980]  在當中有很多的恩惠
[00:15:16.980 --> 00:15:18.980]  有神的愛 有人間的愛
[00:15:18.980 --> 00:15:22.980]  保羅說 我記得
[00:15:22.980 --> 00:15:26.980]  所以保羅列出這群弟兄姊妹的名字
[00:15:26.980 --> 00:15:28.980]  在11節他就這樣說
[00:15:28.980 --> 00:15:31.980]  他說 只有路加載我者女
[00:15:31.980 --> 00:15:34.980]  你來的時候 要將馬可帶來
[00:15:34.980 --> 00:15:37.980]  因為他在服事上 於我有益
[00:15:37.980 --> 00:15:44.980]  請向伯記拉 阿居拉和阿尼釋忽一家人問安
[00:15:44.980 --> 00:15:48.980]  伯記拉都在哥林多住了
[00:15:48.980 --> 00:15:55.980]  有保羅 布田尼 路加 土底亞和眾弟兄都向你們問安
[00:15:55.980 --> 00:16:00.980]  保羅說 只有路加在這裡
[00:16:00.980 --> 00:16:03.980]  路加沒有因為保羅坐牢而離開他
[00:16:03.980 --> 00:16:05.980]  還有馬可
[00:16:05.980 --> 00:16:07.980]  馬可就是說
[00:16:07.980 --> 00:16:09.980]  保羅說 要帶馬可來
[00:16:09.980 --> 00:16:11.980]  提摩塔要帶馬可來
[00:16:11.980 --> 00:16:14.980]  因為他對我的工作是有益 有份的
[00:16:14.980 --> 00:16:16.980]  其實我們都知道
[00:16:16.980 --> 00:16:18.980]  在傳道開始的時候
[00:16:18.980 --> 00:16:21.980]  保羅就說 馬可沒有用的
[00:16:21.980 --> 00:16:24.980]  這個年輕人是不行的
[00:16:24.980 --> 00:16:27.980]  不過後來他們又和好
[00:16:27.980 --> 00:16:28.980]  所以我們見到這個
[00:16:28.980 --> 00:16:30.980]  其實是一個很叫人著藥的時刻
[00:16:30.980 --> 00:16:32.980]  保羅提起馬可的時候
[00:16:32.980 --> 00:16:36.980]  因為人間那種和好
[00:16:36.980 --> 00:16:38.980]  是很難得的
[00:16:38.980 --> 00:16:41.980]  很珍貴
[00:16:41.980 --> 00:16:46.980]  保羅接著又說 阿尼釋忽一家人
[00:16:46.980 --> 00:16:50.980]  首先又說伯記拉這對夫婦
[00:16:50.980 --> 00:16:55.980]  他說 他們是和我一起做宣教的工作
[00:16:55.980 --> 00:16:57.980]  是很好的同胞
[00:16:57.980 --> 00:17:00.980]  接著他又說 阿尼釋忽一家人
[00:17:00.980 --> 00:17:03.980]  他說 我每次在家裡 我都很清新
[00:17:03.980 --> 00:17:07.980]  很開心見到他們 精神抖擻的
[00:17:07.980 --> 00:17:11.980]  他說 還有 還有就是
[00:17:11.980 --> 00:17:15.980]  另外一位弟兄就是這個
[00:17:15.980 --> 00:17:19.980]  爾拉多 他可能是哥林多的財務官
[00:17:19.980 --> 00:17:25.980]  以前保羅在特羅亞都是住在家裡的
[00:17:25.980 --> 00:17:29.980]  接著保羅列了一幫 一堆人的名字
[00:17:29.980 --> 00:17:32.980]  我們都不知道他們是什麼人
[00:17:32.980 --> 00:17:37.980]  由保羅 布田 尼盧 格魯底亞
[00:17:37.980 --> 00:17:39.980]  我們真的不知道他們是誰
[00:17:39.980 --> 00:17:43.980]  不過他知道 保羅在離世之前
[00:17:43.980 --> 00:17:46.980]  他記得這幫的朋友
[00:17:46.980 --> 00:17:49.980]  所以保羅去回顧他的一生
[00:17:49.980 --> 00:17:55.980]  他是記得一幫人和他朝聖
[00:17:55.980 --> 00:17:57.980]  因為這幫弟兄姊妹
[00:17:57.980 --> 00:18:03.980]  他對生命 對神 對人仍然有很大的盼望
[00:18:03.980 --> 00:18:07.980]  當然更重要的是他相信神
[00:18:07.980 --> 00:18:09.980]  他真的保持信心
[00:18:09.980 --> 00:18:11.980]  他對神有盼望
[00:18:11.980 --> 00:18:15.980]  他知道有公義的觀念為他存留
[00:18:15.980 --> 00:18:19.980]  他知道生命在世上的結束
[00:18:19.980 --> 00:18:23.980]  就是另一個的開始
[00:18:23.980 --> 00:18:25.980]  所以保羅是滿有盼望
[00:18:25.980 --> 00:18:27.980]  毫不絕望
[00:18:27.980 --> 00:18:29.980]  當我們見到保羅
[00:18:29.980 --> 00:18:33.980]  是和我們去數算他的名單的時候
[00:18:33.980 --> 00:18:38.980]  你想一下 有哪些人在你的名單
[00:18:38.980 --> 00:18:41.980]  在宣道會感受堂當中
[00:18:41.980 --> 00:18:44.980]  有哪個人在你的名單裡
[00:18:44.980 --> 00:18:48.980]  或者其實你可能會忘記
[00:18:48.980 --> 00:18:51.980]  那就寫下
[00:18:51.980 --> 00:18:55.980]  曾牧師 我的名單底下
[00:18:55.980 --> 00:18:57.980]  一見到那些壞人的時候
[00:18:57.980 --> 00:18:59.980]  很不高興的那些
[00:18:59.980 --> 00:19:01.980]  那就很不開心
[00:19:01.980 --> 00:19:03.980]  看一下名單
[00:19:03.980 --> 00:19:05.980]  曾牧師在這裡
[00:19:05.980 --> 00:19:08.980]  還有弟兄 有誰在這裡
[00:19:08.980 --> 00:19:12.980]  寫下名字 記住
[00:19:12.980 --> 00:19:18.980]  能夠記得是我們生命有盼望的土壤
[00:19:18.980 --> 00:19:20.980]  在我的朝聖的道路當中
[00:19:20.980 --> 00:19:22.980]  我也有我的名單
[00:19:22.980 --> 00:19:26.980]  我同時也在分享一些名單 一些名字
[00:19:26.980 --> 00:19:28.980]  其中一位就是曾牧師
[00:19:28.980 --> 00:19:30.980]  在我剛剛募會的時候
[00:19:30.980 --> 00:19:32.980]  我就遇上他
[00:19:32.980 --> 00:19:34.980]  在這間浸信的教會
[00:19:34.980 --> 00:19:35.980]  很有趣的
[00:19:35.980 --> 00:19:39.980]  這間浸信教會有一點點像宣道會
[00:19:39.980 --> 00:19:40.980]  為什麼呢
[00:19:40.980 --> 00:19:45.980]  因為他是執事會的主席
[00:19:45.980 --> 00:19:47.980]  是主任牧師
[00:19:47.980 --> 00:19:52.980]  人事會的主席也是主任牧師
[00:19:52.980 --> 00:19:57.980]  會務會的主席也是主任牧師
[00:19:57.980 --> 00:20:02.980]  可能還比感受更加 權責更大
[00:20:02.980 --> 00:20:05.980]  這位陳牧師在這間浸信會那裡
[00:20:05.980 --> 00:20:07.980]  他是義務的
[00:20:07.980 --> 00:20:10.980]  因為他在一個語文中心
[00:20:10.980 --> 00:20:11.980]  開了一個語文中心
[00:20:11.980 --> 00:20:16.980]  是教外籍人士學廣東話的
[00:20:16.980 --> 00:20:21.980]  他在這間教會一個月出現一次
[00:20:21.980 --> 00:20:26.980]  負責主餐、盛餐和開會、講道
[00:20:26.980 --> 00:20:29.980]  我畢業後就去這間教會服事
[00:20:29.980 --> 00:20:31.980]  在半年後
[00:20:31.980 --> 00:20:35.980]  他就叫我做他的助理會務幫他忙
[00:20:35.980 --> 00:20:38.980]  在過往的日子當中是怎樣的呢
[00:20:38.980 --> 00:20:44.980]  每個星期他都叫我要去油麻地
[00:20:44.980 --> 00:20:46.980]  在他的語文中心見他
[00:20:46.980 --> 00:20:48.980]  跟我聊天 聊個多小時
[00:20:48.980 --> 00:20:50.980]  每個星期都是這樣
[00:20:50.980 --> 00:20:52.980]  聊天的時候很鼓勵的
[00:20:52.980 --> 00:20:54.980]  比如說 曹先生
[00:20:54.980 --> 00:20:57.980]  我知道你很喜歡和弟兄姊妹們
[00:20:57.980 --> 00:20:59.980]  等他們下班跟他們聊天
[00:20:59.980 --> 00:21:01.980]  你這樣比做輔導好
[00:21:01.980 --> 00:21:02.980]  比輔導好
[00:21:02.980 --> 00:21:04.980]  那時候我很年輕
[00:21:04.980 --> 00:21:08.980]  牧師說我做到比輔導好
[00:21:08.980 --> 00:21:09.980]  哇 這麼好嗎
[00:21:09.980 --> 00:21:11.980]  很開心
[00:21:11.980 --> 00:21:14.980]  因為後來他比較忙
[00:21:14.980 --> 00:21:17.980]  他就少一點出現
[00:21:17.980 --> 00:21:23.980]  他請我一位年輕人做他的工作
[00:21:23.980 --> 00:21:27.980]  叫我帶領執事會
[00:21:27.980 --> 00:21:31.980]  去人事會裏面做主席
[00:21:31.980 --> 00:21:34.980]  在會務會做主席
[00:21:34.980 --> 00:21:37.980]  那時候我很年輕
[00:21:37.980 --> 00:21:40.980]  就在我開始侍奉的時候
[00:21:40.980 --> 00:21:42.980]  就遇到一位這樣的牧師
[00:21:42.980 --> 00:21:45.980]  所以我是很平衡的
[00:21:45.980 --> 00:21:48.980]  我不是一般的年輕傳道人
[00:21:48.980 --> 00:21:49.980]  開始做的時候
