
[00:00:00.000 --> 00:00:04.540]  我們一齊恢復晚上的參景班
[00:05:37.520 --> 00:05:40.520]  即是在苦難的世界裏面
[00:05:40.520 --> 00:05:42.520]  在面對迫迫裏面
[00:05:42.520 --> 00:05:44.520]  這樣叫做堅忍
[00:05:44.520 --> 00:05:47.520]  所以在加爾文神學裏面
[00:05:47.520 --> 00:05:49.520]  一個聖徒是要一直相信
[00:05:49.520 --> 00:05:51.520]  一生相信
[00:05:51.520 --> 00:05:53.520]  這樣才能夠得救
[00:05:53.520 --> 00:05:56.520]  所以加爾文神學是很強調
[00:05:56.520 --> 00:06:00.520]  那個聖徒是要堅忍等待主
[00:06:00.520 --> 00:06:02.520]  和今晚我們第一章要講的
[00:06:02.520 --> 00:06:04.520]  就有密切關係
[00:06:04.520 --> 00:06:06.520]  我稍為讀一讀
[00:06:06.520 --> 00:06:08.520]  很短的十二節
[00:06:08.520 --> 00:06:10.520]  你看到有大概三個段落
[00:06:10.520 --> 00:06:12.520]  都容易分的
[00:06:12.520 --> 00:06:14.520]  一間很好的教會
[00:06:14.520 --> 00:06:18.520]  一位很公義很好的神
[00:06:18.520 --> 00:06:20.520]  第三個就是
[00:06:20.520 --> 00:06:23.520]  一班很好的人
[00:06:23.520 --> 00:06:26.520]  為受苦的聖徒祈禱
[00:06:26.520 --> 00:06:28.520]  所以第一節開始
[00:06:28.520 --> 00:06:30.520]  保羅西拉提安泰
[00:06:30.520 --> 00:06:32.520]  寫信給《跳傘羅尼加》
[00:06:32.520 --> 00:06:35.520]  在神我們的父
[00:06:35.520 --> 00:06:37.520]  與主耶穌基督的教會
[00:06:37.520 --> 00:06:39.520]  願因為平安
[00:06:39.520 --> 00:06:41.520]  從父神
[00:06:41.520 --> 00:06:43.520]  和主耶穌基督
[00:06:43.520 --> 00:06:45.520]  歸與你們
[00:06:45.520 --> 00:06:47.520]  我拆開講
[00:06:47.520 --> 00:06:49.520]  如果你研讀保羅的十三封書信
[00:06:49.520 --> 00:06:52.520]  其實有一樣東西很好玩的
[00:06:52.520 --> 00:06:55.520]  就是他每一封信的文案
[00:06:55.520 --> 00:06:57.520]  都有一些不同的
[00:06:57.520 --> 00:06:59.520]  當然有專書寫了
[00:06:59.520 --> 00:07:01.520]  你可以去看看
[00:07:01.520 --> 00:07:03.520]  保羅的文案
[00:07:03.520 --> 00:07:06.520]  和其他的書信有什麼不同呢?
[00:07:06.520 --> 00:07:08.520]  你會發現
[00:07:08.520 --> 00:07:12.520]  有些端倪
[00:07:12.520 --> 00:07:14.520]  你會看到
[00:07:14.520 --> 00:07:16.520]  例如《迦拉太書》
[00:07:16.520 --> 00:07:18.520]  很明顯的完全沒有問安
[00:07:18.520 --> 00:07:20.520]  因為一開始第三節就罵
[00:07:20.520 --> 00:07:22.520]  罵到不得了
[00:07:22.520 --> 00:07:24.520]  罵那個教會
[00:07:24.520 --> 00:07:26.520]  接近傾向異端
[00:07:26.520 --> 00:07:29.520]  靠行為得救
[00:07:29.520 --> 00:07:33.520]  保羅就完全沒有任何問安
[00:07:33.520 --> 00:07:35.520]  所以你可以想像到
[00:07:35.520 --> 00:07:37.520]  不同的保羅書信
[00:07:37.520 --> 00:07:39.520]  可能早期
[00:07:39.520 --> 00:07:41.520]  後期都有不同的
[00:07:41.520 --> 00:07:43.520]  例如保羅寫給提摩太太
[00:07:43.520 --> 00:07:45.520]  提多
[00:07:45.520 --> 00:07:48.520]  特別多了一個促詞
[00:07:48.520 --> 00:07:51.520]  多了一個足源
[00:07:51.520 --> 00:07:53.520]  你回去做功課吧
[00:07:53.520 --> 00:07:55.520]  我說了就沒有意思了
[00:07:55.520 --> 00:07:58.520]  唯有寫給個人的提摩太太
[00:07:58.520 --> 00:08:00.520]  和提多的書信
[00:08:00.520 --> 00:08:03.520]  就會多了一種文案
[00:08:03.520 --> 00:08:05.520]  你回去看看
[00:08:05.520 --> 00:08:06.520]  其實很簡單
[00:08:06.520 --> 00:08:07.520]  一看就看得到
[00:08:07.520 --> 00:08:09.520]  一般寫給教會的書信
[00:08:09.520 --> 00:08:11.520]  就不會這樣寫
[00:08:11.520 --> 00:08:13.520]  寫給個別的傳道人
[00:08:13.520 --> 00:08:15.520]  他就會加這一句說話
[00:08:15.520 --> 00:08:17.520]  其實是兩個字
[00:08:17.520 --> 00:08:19.520]  你回去發現一下
[00:08:19.520 --> 00:08:21.520]  第三節
[00:08:21.520 --> 00:08:22.520]  弟兄們啊
[00:08:22.520 --> 00:08:25.520]  我們該為你們常常感謝神
[00:08:25.520 --> 00:08:27.520]  這本是合宜的
[00:08:27.520 --> 00:08:29.520]  為什麼要感謝呢?
[00:08:29.520 --> 00:08:32.520]  因為你們的信心格外增長
[00:08:32.520 --> 00:08:37.520]  並且你們眾人彼此相愛的心也都充足
[00:08:37.520 --> 00:08:43.520]  甚至我們在實的教會裡為你們誇口
[00:08:43.520 --> 00:08:47.520]  都因為你們在所受的一切迫不還難中
[00:08:47.520 --> 00:08:50.520]  仍夠全忍耐和信心
[00:08:50.520 --> 00:08:53.520]  這個忍耐就是堅忍
[00:08:53.520 --> 00:08:56.520]  在迫不還難當中
[00:08:56.520 --> 00:08:58.520]  喬治羅尼加的聖徒
[00:08:58.520 --> 00:09:01.520]  仍然有一個堅忍的心
[00:09:01.520 --> 00:09:04.520]  而且信心也能夠成長
[00:09:04.520 --> 00:09:05.520]  所以保羅說
[00:09:05.520 --> 00:09:08.520]  我不可能為你們感謝神
[00:09:08.520 --> 00:09:09.520]  因為合宜的
[00:09:09.520 --> 00:09:11.520]  是很合適的
[00:09:11.520 --> 00:09:14.520]  因為你們真的有這樣的表現
[00:09:14.520 --> 00:09:16.520]  所以更加印證
[00:09:16.520 --> 00:09:18.520]  印證加爾文神學裡
[00:09:18.520 --> 00:09:20.520]  其中一樣很重要的就是
[00:09:20.520 --> 00:09:22.520]  無論你處在什麼環境
[00:09:22.520 --> 00:09:24.520]  你信了主之後
[00:09:24.520 --> 00:09:26.520]  你要忍耐到底
[00:09:26.520 --> 00:09:28.520]  直至主耶穌回來
[00:09:28.520 --> 00:09:32.520]  大家有沒有聽過林美香
[00:09:32.520 --> 00:09:38.520]  很粗俗但是很傳神
[00:09:38.520 --> 00:09:39.520]  廣東話
[00:09:39.520 --> 00:09:41.520]  雖收尾
[00:09:41.520 --> 00:09:45.520]  就是信仰的破產
[00:09:45.520 --> 00:09:47.520]  其實大有人在的
[00:09:47.520 --> 00:09:50.520]  很多人初信信得很好
[00:09:50.520 --> 00:09:54.520]  但慢慢經過了很多很多的人生
[00:09:54.520 --> 00:09:58.520]  際遇、困難、否定主
[00:09:58.520 --> 00:09:59.520]  不再相信
[00:09:59.520 --> 00:10:01.520]  是決心不再相信
[00:10:01.520 --> 00:10:02.520]  也有這樣的人
[00:10:02.520 --> 00:10:05.520]  所以不要小看那些患難
[00:10:05.520 --> 00:10:09.520]  好像真的會淘盡我們的心靈
[00:10:09.520 --> 00:10:11.520]  令我們枯竭
[00:10:11.520 --> 00:10:13.520]  所以如果一個老聖徒
[00:10:13.520 --> 00:10:15.520]  仍然保持很單純
[00:10:15.520 --> 00:10:17.520]  記住是心靈的單純
[00:10:17.520 --> 00:10:19.520]  不是腦袋的單純
[00:10:19.520 --> 00:10:22.520]  很容易被人騙
[00:10:22.520 --> 00:10:24.520]  腦袋單純
[00:10:24.520 --> 00:10:26.520]  是心靈、心胸很單純
[00:10:26.520 --> 00:10:29.520]  對主很有信心
[00:10:29.520 --> 00:10:32.520]  對人也很有盼望
[00:10:32.520 --> 00:10:34.520]  這樣的聖徒
[00:10:34.520 --> 00:10:38.520]  他真的有這樣的堅韌
[00:10:38.520 --> 00:10:42.520]  因為他不是沒有絕緣於那些患難
[00:10:42.520 --> 00:10:45.520]  而是那些患難伴隨著
[00:10:45.520 --> 00:10:48.520]  但他深信主是短暫的
[00:10:48.520 --> 00:10:50.520]  而且是一個過渡的
[00:10:50.520 --> 00:10:52.520]  神有他的計劃
[00:10:52.520 --> 00:10:53.520]  有他的時間
[00:10:53.520 --> 00:10:56.520]  我脫離地上的帳篷
[00:10:56.520 --> 00:11:00.520]  我就會得到永存的居所
[00:11:00.520 --> 00:11:04.520]  永存的新生命
[00:11:04.520 --> 00:11:06.520]  所以這就是堅韌
[00:11:06.520 --> 00:11:08.520]  所以保羅在這裡
[00:11:08.520 --> 00:11:11.520]  如果作為一個現代的目者
[00:11:11.520 --> 00:11:13.520]  你怎能夠說
[00:11:13.520 --> 00:11:15.520]  你這麼多難處
[00:11:15.520 --> 00:11:18.520]  這麼多人生不如意的事
[00:11:18.520 --> 00:11:20.520]  被人眼巴巴的逼得
[00:11:20.520 --> 00:11:23.520]  真是要投訴
[00:11:23.520 --> 00:11:25.520]  要甚麼甚麼
[00:11:25.520 --> 00:11:27.520]  保羅說我為你們感謝神
[00:11:27.520 --> 00:11:29.520]  是合而的感謝
[00:11:29.520 --> 00:11:31.520]  因為你們在患難裏面
[00:11:31.520 --> 00:11:35.520]  仍然存有信心和堅韌的心
[00:11:35.520 --> 00:11:37.520]  這樣會的
[00:11:37.520 --> 00:11:39.520]  這樣會養頂姐妹的
[00:11:39.520 --> 00:11:41.520]  那個要求原來
[00:11:41.520 --> 00:11:46.520]  不是保羅自己特別提高了那種門檻
[00:11:46.520 --> 00:11:49.520]  本來信仰應該是這樣
[00:11:49.520 --> 00:11:53.520]  所以是不是我們今天的基督教
[00:11:53.520 --> 00:11:55.520]  說得太過便宜呢
[00:11:55.520 --> 00:11:57.520]  太容易呢
[00:11:57.520 --> 00:11:58.520]  很容易就說
[00:11:58.520 --> 00:12:01.520]  希望你不要有這麼多患難
[00:12:01.520 --> 00:12:04.520]  保羅說患難令你們更加反映
[00:12:04.520 --> 00:12:06.520]  你們那個堅韌的心
[00:12:06.520 --> 00:12:09.520]  更加你們那個信心是很增長
[00:12:09.520 --> 00:12:11.520]  所以這裡告訴我們
[00:12:11.520 --> 00:12:14.520]  真是有一間很好的教會
[00:12:14.520 --> 00:12:18.520]  到底前書和後書相距多久呢
[00:12:18.520 --> 00:12:20.520]  我們就沒有資料了
[00:12:20.520 --> 00:12:24.520]  保羅也不太需要給很多資料
[00:12:24.520 --> 00:12:26.520]  但是無論如何
[00:12:26.520 --> 00:12:28.520]  貼索羅尼加前書寫作的時間
[00:12:28.520 --> 00:12:31.520]  是保羅離開幾個星期
[00:12:31.520 --> 00:12:33.520]  去了雅典之後
[00:12:33.520 --> 00:12:35.520]  就寫這封信
[00:12:35.520 --> 00:12:37.520]  透過提摩太再帶回去
[00:12:37.520 --> 00:12:40.520]  然後了解了情況
[00:12:40.520 --> 00:12:42.520]  他就再寫後書
[00:12:42.520 --> 00:12:45.520]  來去兼顧安慰他們
[00:12:45.520 --> 00:12:47.520]  在這裡的時候
[00:12:47.520 --> 00:12:53.520]  仍然很讚賞他們在苦難裏面的表現
[00:12:53.520 --> 00:12:56.520]  保羅沒有去批評那個苦難
[00:12:56.520 --> 00:13:00.520]  更加沒有抓那些製造苦難的人出來鞭屍
[00:13:00.520 --> 00:13:02.520]  去控訴、去就座
[00:13:02.520 --> 00:13:03.520]  沒有
[00:13:03.520 --> 00:13:07.520]  保羅還很欣賞你們面對苦難
[00:13:07.520 --> 00:13:10.520]  仍然有那個真正的信心
[00:13:10.520 --> 00:13:13.520]  即是說這是真正的信仰
[00:13:13.520 --> 00:13:16.520]  在你們的生命裏面流露
[00:13:16.520 --> 00:13:22.520]  基督徒其實真的需要看你們的表現
[00:13:22.520 --> 00:13:24.520]  所以不是靠行為就能夠救人
[00:13:24.520 --> 00:13:26.520]  但是你的好行為
[00:13:26.520 --> 00:13:30.520]  是順了主之後的表現
[00:13:30.520 --> 00:13:31.520]  順了主之後
[00:13:31.520 --> 00:13:35.520]  你就應該整個人有所不同
[00:13:35.520 --> 00:13:38.520]  你對仇恨會有新的角度
[00:13:38.520 --> 00:13:40.520]  不再是以牙還牙
[00:13:40.520 --> 00:13:42.520]  以眼還眼
[00:13:42.520 --> 00:13:45.520]  而是以愛還愛
[00:13:45.520 --> 00:13:49.520]  而是你看到主耶穌都是這樣學習
[00:13:49.520 --> 00:13:51.520]  我們在人生
[00:13:51.520 --> 00:13:53.520]  有時面對一些誤會
[00:13:53.520 --> 00:13:57.520]  有些刻意不會化解的冤仇
[00:13:57.520 --> 00:14:01.520]  記住在提摩太前書
[00:14:01.520 --> 00:14:03.520]  應該是四章說
[00:14:03.520 --> 00:14:06.520]  有些叫不解怨
[00:14:06.520 --> 00:14:09.520]  有些罪叫不解怨
[00:14:09.520 --> 00:14:10.520]  聽過沒有
[00:14:10.520 --> 00:14:12.520]  你可能不熟悉
[00:14:12.520 --> 00:14:14.520]  本來列舉很多種罪
[00:14:14.520 --> 00:14:16.520]  其中一種罪叫不解怨
[00:14:16.520 --> 00:14:18.520]  甚麼叫不解怨呢
[00:14:18.520 --> 00:14:19.520]  就不是說你都沒有解的
[00:14:19.520 --> 00:14:21.520]  不是這個意思
[00:14:21.520 --> 00:14:24.520]  是不肯解除那個冤仇
[00:14:24.520 --> 00:14:27.520]  即是我氣你氣到死為止
[00:14:27.520 --> 00:14:30.520]  這樣的一個存心
[00:14:30.520 --> 00:14:32.520]  香港大把這樣的人
[00:14:32.520 --> 00:14:34.520]  不信的人大把
[00:14:34.520 --> 00:14:37.520]  成為脈絡人不再見面
[00:14:37.520 --> 00:14:39.520]  都有這樣的人
[00:14:39.520 --> 00:14:41.520]  但基督徒 基督教
[00:14:41.520 --> 00:14:43.520]  保羅說有的 小心
[00:14:43.520 --> 00:14:46.520]  那些人你要留意 要擋開
[00:14:46.520 --> 00:14:48.520]  末世就有這些
[00:14:48.520 --> 00:14:50.520]  對不起 這是第五章
[00:14:50.520 --> 00:14:53.520]  你就看到那些問題
[00:14:53.520 --> 00:14:56.520]  所以這裡告訴我們
[00:14:56.520 --> 00:14:58.520]  保羅首先稱讚這間教會
[00:14:58.520 --> 00:15:00.520]  第三到第五戰
[00:15:00.520 --> 00:15:02.520]  是一間非常好的教會
[00:15:02.520 --> 00:15:04.520]  沒有傳道者
[00:15:04.520 --> 00:15:06.520]  但碧白仍然存在
[00:15:06.520 --> 00:15:09.520]  按道理土壤很難生長
[00:15:09.520 --> 00:15:11.520]  但原來
[00:15:11.520 --> 00:15:17.520]  很多人都告訴我們
[00:15:17.520 --> 00:15:21.520]  千金難買少年窮
[00:15:21.520 --> 00:15:24.520]  在草根成長
[00:15:24.520 --> 00:15:27.520]  墳外的心靈
[00:15:27.520 --> 00:15:29.520]  或者胸襟
[00:15:29.520 --> 00:15:30.520]  或者見識
[00:15:30.520 --> 00:15:32.520]  可能會好一些
[00:15:32.520 --> 00:15:34.520]  因為經過很多歷練
[00:15:34.520 --> 00:15:35.520]  等等
[00:15:35.520 --> 00:15:37.520]  至少你的生命
[00:15:37.520 --> 00:15:39.520]  那條命都耐得住
[00:15:39.520 --> 00:15:43.520]  動不動就怨天尤人
[00:15:43.520 --> 00:15:45.520]  當然這是基本分析
[00:15:45.520 --> 00:15:47.520]  不是每個人都一樣
[00:15:47.520 --> 00:15:48.520]  很多階層都一樣
[00:15:48.520 --> 00:15:50.520]  很奮世疾逐
[00:15:50.520 --> 00:15:53.520]  很多有錢人都很好的品格
[00:15:53.520 --> 00:15:55.520]  雖然不可以一概而論
[00:15:55.520 --> 00:15:57.520]  但無論如何
[00:15:57.520 --> 00:15:59.520]  一間受苦沒有停過的教會
[00:15:59.520 --> 00:16:02.520]  一間在保羅要離開
[00:16:02.520 --> 00:16:04.520]  不可以和他們一起
[00:16:04.520 --> 00:16:06.520]  共渡患難的時間
[00:16:06.520 --> 00:16:10.520]  只是提摩泰在那裏幫忙
[00:16:10.520 --> 00:16:13.520]  輾轉提摩泰都要回雅典
[00:16:13.520 --> 00:16:16.520]  接著保羅再寫後書
[00:16:16.520 --> 00:16:19.520]  仍然是這樣去肯定
[00:16:19.520 --> 00:16:22.520]  他們在苦難的時代
[00:16:22.520 --> 00:16:24.520]  尼祿造王的時代
[00:16:24.520 --> 00:16:27.520]  那個苦難伴隨著
[00:16:27.520 --> 00:16:32.520]  所以原來基督教從來不需要懼怕苦難
[00:16:32.520 --> 00:16:34.520]  我們不需要去強求
[00:16:34.520 --> 00:16:37.520]  不要有苦難在我們這一代
[00:16:37.520 --> 00:16:39.520]  這些真是強求
[00:16:39.520 --> 00:16:41.520]  我們是強行來的
[00:16:41.520 --> 00:16:44.520]  每個時代都有它的苦難
[00:16:44.520 --> 00:16:47.520]  每個時代的苦難都有不同形式去包裝
[00:16:47.520 --> 00:16:50.520]  總之令我們離開實的
[00:16:50.520 --> 00:16:52.520]  那個就是苦難
[00:16:52.520 --> 00:16:54.520]  我們要記住這一點
[00:16:54.520 --> 00:16:56.520]  可以是身體的
[00:16:56.520 --> 00:16:58.520]  可以是心靈的
[00:16:58.520 --> 00:17:02.520]  但無論如何不要令我們離開實
[00:17:02.520 --> 00:17:04.520]  所以現在歐洲美國
[00:17:04.520 --> 00:17:06.520]  是說不是逼迫
[00:17:06.520 --> 00:17:08.520]  誰逼迫你呢?
[00:17:08.520 --> 00:17:10.520]  你信耶穌不信耶穌
[00:17:10.520 --> 00:17:12.520]  是很尊重你的
[00:17:12.520 --> 00:17:14.520]  每個人都很尊重你的信仰
[00:17:14.520 --> 00:17:17.520]  但是他用其他的世俗
[00:17:17.520 --> 00:17:21.520]  來令你對信仰已經不感興趣
[00:17:21.520 --> 00:17:24.520]  對返教會覺得是一件很過時的事
[00:17:24.520 --> 00:17:28.520]  教堂的維修是要很多錢的時候
[00:17:28.520 --> 00:17:30.520]  就將它變成放物館
[00:17:30.520 --> 00:17:32.520]  將它變成可以給人收費
[00:17:32.520 --> 00:17:36.520]  為了要保護的一個地方
[00:17:36.520 --> 00:17:38.520]  變成一個古蹟
[00:17:38.520 --> 00:17:40.520]  不是再是人的心靈
[00:17:40.520 --> 00:17:43.520]  去到朝見實的地方
[00:17:43.520 --> 00:17:45.520]  這個是歐洲現在
[00:17:45.520 --> 00:17:47.520]  任何一個地方都很普遍的
[00:17:47.520 --> 00:17:51.520]  所以我們記住苦難已經是
[00:17:51.520 --> 00:17:53.520]  不同的形式出現
[00:17:53.520 --> 00:17:57.520]  但是在帖撒羅尼加後書這裡
[00:17:57.520 --> 00:18:01.520]  仍然是忍受著初信的時候
[00:18:01.520 --> 00:18:04.520]  前書的時候那些光景
[00:18:04.520 --> 00:18:06.520]  他們是面對著很大的苦難
[00:18:06.520 --> 00:18:08.520]  但是有沒有傳道人
[00:18:08.520 --> 00:18:11.520]  有沒有好的目者
[00:18:11.520 --> 00:18:12.520]  一直陪伴
[00:18:12.520 --> 00:18:14.520]  但是他們最重要就是
[00:18:14.520 --> 00:18:17.520]  這群弟妹有一個團結的心
[00:18:17.520 --> 00:18:20.520]  有神的靈在他們裡面
[00:18:20.520 --> 00:18:22.520]  有他們對信仰的堅持
[00:18:22.520 --> 00:18:26.520]  所以對信仰的堅持是最大的動力
[00:18:26.520 --> 00:18:29.520]  首先就是你找到一個真正的信仰
[00:18:29.520 --> 00:18:31.520]  你就要為信仰堅持
[00:18:31.520 --> 00:18:36.520]  信仰就真的是一個很重要的信念
[00:18:36.520 --> 00:18:40.520]  整個生命的依歸
[00:18:40.520 --> 00:18:42.520]  不是我喜歡就聽聽
[00:18:42.520 --> 00:18:45.520]  不喜歡就對這個宗教沒興趣
[00:18:45.520 --> 00:18:48.520]  這個就說不上是信仰
[00:18:48.520 --> 00:18:51.520]  真正的信仰是你要為真理
[00:18:51.520 --> 00:18:53.520]  來付代價的
[00:18:53.520 --> 00:18:55.520]  所以這個就是告訴我們
