
[00:00:00.000 --> 00:00:07.000]  今天我們一起看看《路加福音》第七章36至50節
[00:05:02.000 --> 00:05:05.000]  這個女人好像很多人都認識她
[00:05:05.000 --> 00:05:07.000]  沒有說她的名字
[00:05:07.000 --> 00:05:09.000]  但是很多人認識她的人
[00:05:09.000 --> 00:05:11.000]  好像都知道她是一個罪人
[00:05:11.000 --> 00:05:15.000]  罪人可能就是她曾經犯過奸淫
[00:05:15.000 --> 00:05:20.000]  所以大家很清楚知道這個人做過什麼事
[00:05:20.000 --> 00:05:24.000]  大家都認識她 她是一個罪人
[00:05:24.000 --> 00:05:27.000]  這件事就算她受了很多的罰
[00:05:27.000 --> 00:05:30.000]  或者是過了很多年之後
[00:05:30.000 --> 00:05:32.000]  大家對她的認識依然是
[00:05:32.000 --> 00:05:35.000]  她是一個罪人
[00:05:35.000 --> 00:05:37.000]  無論她悔改了還是沒有
[00:05:37.000 --> 00:05:39.000]  依然大家都對她的認識是
[00:05:39.000 --> 00:05:41.000]  她是一個罪人
[00:05:41.000 --> 00:05:45.000]  這個法利塞人請耶穌基督吃飯的時候
[00:05:45.000 --> 00:05:47.000]  大家一起吃飯
[00:05:47.000 --> 00:05:50.000]  這個女子又來了
[00:05:50.000 --> 00:05:52.000]  她來了做什麼呢
[00:05:52.000 --> 00:05:55.000]  可能大家都留意一下她來做什麼
[00:05:55.000 --> 00:05:59.000]  這個罪人是一個犯了奸淫的人
[00:05:59.000 --> 00:06:01.000]  你來這裡想做什麼
[00:06:01.000 --> 00:06:03.000]  誰知道一邊吃飯的時候
[00:06:03.000 --> 00:06:04.000]  這個女子就來了
[00:06:04.000 --> 00:06:06.000]  開始她要做的事
[00:06:06.000 --> 00:06:08.000]  大家開始知道她要做什麼
[00:06:08.000 --> 00:06:10.000]  她靠近耶穌
[00:06:10.000 --> 00:06:11.000]  站在耶穌的後面
[00:06:11.000 --> 00:06:12.000]  為什麼在後面呢
[00:06:12.000 --> 00:06:14.000]  因為大家是對著中間的桌子吃飯
[00:06:14.000 --> 00:06:16.000]  靠在前面吃飯
[00:06:16.000 --> 00:06:18.000]  然後腳就去了後面
[00:06:18.000 --> 00:06:19.000]  這個女子就在她後面
[00:06:19.000 --> 00:06:21.000]  在後面做什麼呢
[00:06:21.000 --> 00:06:23.000]  她們應該脫下鞋子
[00:06:23.000 --> 00:06:25.000]  靠在樹上
[00:06:25.000 --> 00:06:29.000]  因為她開始有一種感動
[00:06:29.000 --> 00:06:31.000]  自然地流淚
[00:06:31.000 --> 00:06:35.000]  應該她知道了耶穌基督赦免了她一些事
[00:06:35.000 --> 00:06:36.000]  之前發生了什麼事
[00:06:36.000 --> 00:06:38.000]  耶穌基督怎樣赦免了她
[00:06:38.000 --> 00:06:39.000]  令她那麼感動
[00:06:39.000 --> 00:06:40.000]  不知道
[00:06:40.000 --> 00:06:41.000]  不過她真的很感動
[00:06:41.000 --> 00:06:43.000]  感動到一路流眼淚
[00:06:43.000 --> 00:06:45.000]  眼淚就滴在了耶穌的腳上
[00:06:45.000 --> 00:06:47.000]  然後她就順手幫耶穌基督洗腳
[00:06:47.000 --> 00:06:49.000]  耶穌進了這間屋之後
[00:06:49.000 --> 00:06:51.000]  還沒有洗腳
[00:06:51.000 --> 00:06:53.000]  所以就有很多塵沙
[00:06:53.000 --> 00:06:56.000]  弟兄姊妹你去朋友隔壁附近探訪的時候
[00:06:56.000 --> 00:06:58.000]  是不是進屋你會脫鞋子呢
[00:06:58.000 --> 00:07:02.000]  通常會給你一雙拖鞋
[00:07:02.000 --> 00:07:03.000]  穿著一下
[00:07:03.000 --> 00:07:07.000]  但這一家人沒有幫耶穌基督洗腳
[00:07:07.000 --> 00:07:10.000]  於是一個女子就來幫耶穌基督
[00:07:10.000 --> 00:07:11.000]  用她的眼淚洗腳
[00:07:11.000 --> 00:07:14.000]  然後就用她的頭髮幫她抹腳
[00:07:14.000 --> 00:07:17.000]  即是她沒有預備毛巾
[00:07:17.000 --> 00:07:19.000]  有罪就手
[00:07:19.000 --> 00:07:21.000]  她又沒有拿自己的衣服來抹
[00:07:21.000 --> 00:07:23.000]  頭髮又長長的
[00:07:23.000 --> 00:07:26.000]  很方便地幫耶穌基督抹腳
[00:07:26.000 --> 00:07:29.000]  然後她就覺得要塗點香膏
[00:07:29.000 --> 00:07:31.000]  在耶穌基督的腳上
[00:07:31.000 --> 00:07:33.000]  於是整間屋就更加香
[00:07:33.000 --> 00:07:35.000]  大家都知道她在做些什麼
[00:07:35.000 --> 00:07:37.000]  可能不是知道很清楚
[00:07:37.000 --> 00:07:40.000]  現在就越聞就越清楚她在做些什麼
[00:07:40.000 --> 00:07:43.000]  主人家法利賽人西門
[00:07:43.000 --> 00:07:48.000]  她心裡就覺得很不舒服
[00:07:48.000 --> 00:07:50.000]  各位弟兄
[00:07:50.000 --> 00:07:54.000]  如果晚上約了弟兄一起出去喝東西的時候
[00:07:54.000 --> 00:07:56.000]  有一個女子來
[00:07:56.000 --> 00:07:58.000]  站在你的弟兄
[00:07:58.000 --> 00:08:01.000]  你約了跟他一起喝東西的弟兄後面
[00:08:01.000 --> 00:08:04.000]  幫他按摩背部
[00:08:04.000 --> 00:08:06.000]  按摩肩膀
[00:08:06.000 --> 00:08:09.000]  你的感覺如何?
[00:08:09.000 --> 00:08:11.000]  不是你們一起喝東西的朋友
[00:08:11.000 --> 00:08:14.000]  不是他太太
[00:08:14.000 --> 00:08:17.000]  有一個女子這樣做
[00:08:17.000 --> 00:08:19.000]  你會覺得這間公司的服務真好
[00:08:19.000 --> 00:08:21.000]  下次再來這裡喝東西
[00:08:21.000 --> 00:08:23.000]  應該不是吧
[00:08:23.000 --> 00:08:26.000]  你的心裡一定想了一些東西
[00:08:26.000 --> 00:08:30.000]  那些東西你一定覺得不方便說出來
[00:08:30.000 --> 00:08:33.000]  是的
[00:08:33.000 --> 00:08:34.000]  這個法利賽人
[00:08:34.000 --> 00:08:35.000]  我們叫他西門
[00:08:35.000 --> 00:08:37.000]  現代化一點
[00:08:37.000 --> 00:08:41.000]  這個西門心裡都想了一些東西
[00:08:41.000 --> 00:08:43.000]  她就自己跟自己說
[00:08:43.000 --> 00:08:46.000]  這個耶穌是什麼人來的
[00:08:46.000 --> 00:08:48.000]  她真的才知道
[00:08:48.000 --> 00:08:51.000]  她應該知道這個女人是誰
[00:08:51.000 --> 00:08:55.000]  這個女人是個罪人
[00:08:55.000 --> 00:08:57.000]  她覺得很不舒服
[00:08:57.000 --> 00:09:01.000]  耶穌你在外面教導人
[00:09:01.000 --> 00:09:03.000]  你現在來這裡吃飯的時候
[00:09:03.000 --> 00:09:05.000]  有人在你背後做這些事
[00:09:05.000 --> 00:09:08.000]  幫你抹腳 整腳的時候
[00:09:08.000 --> 00:09:11.000]  你這麼疏忽地繼續吃東西
[00:09:11.000 --> 00:09:15.000]  沒有拒絕她嗎
[00:09:15.000 --> 00:09:19.000]  你真的教導人才知道
[00:09:19.000 --> 00:09:22.000]  她心裡對耶穌基督是有疑惑的
[00:09:22.000 --> 00:09:25.000]  或者已經在否定耶穌
[00:09:25.000 --> 00:09:27.000]  耶穌怎樣做呢
[00:09:27.000 --> 00:09:29.000]  耶穌就跟她說
[00:09:29.000 --> 00:09:33.000]  西門 我有些事想跟你談談
[00:09:33.000 --> 00:09:35.000]  他們沒有進房間談
[00:09:35.000 --> 00:09:40.000]  她就跟西門說了一個比喻
[00:09:40.000 --> 00:09:47.000]  誰會對債主愛戴多一點呢
[00:09:47.000 --> 00:09:54.000]  她欠債主50銀
[00:09:54.000 --> 00:09:55.000]  債主不用她還
[00:09:55.000 --> 00:09:57.000]  還是她欠債主500銀
[00:09:57.000 --> 00:09:59.000]  債主不用她還
[00:09:59.000 --> 00:10:01.000]  她會覺得是敢戴多一點呢
[00:10:01.000 --> 00:10:05.000]  愛戴債主多一點呢
[00:10:05.000 --> 00:10:06.000]  我心想
[00:10:06.000 --> 00:10:09.000]  如果有人供我免費讀一個學位
[00:10:09.000 --> 00:10:11.000]  我會很感謝他 很感恩
[00:10:11.000 --> 00:10:16.000]  如果有人在加州買一層樓給我住
[00:10:16.000 --> 00:10:18.000]  是不是更加感恩呢
[00:10:18.000 --> 00:10:20.000]  價值是很大的分別
[00:10:20.000 --> 00:10:22.000]  雖然兩個都很大
[00:10:22.000 --> 00:10:25.000]  50銀子在當時來說
[00:10:25.000 --> 00:10:28.000]  是普通百姓賺不到的
[00:10:28.000 --> 00:10:31.000]  賺完生活費都不夠
[00:10:31.000 --> 00:10:33.000]  要一段很長時間才賺到
[00:10:33.000 --> 00:10:35.000]  賺完是儲不來的銀子
[00:10:35.000 --> 00:10:41.000]  500銀子是儲不來的
[00:10:41.000 --> 00:10:44.000]  50銀子你可能感恩得來
[00:10:44.000 --> 00:10:46.000]  是有限制的
[00:10:46.000 --> 00:10:48.000]  但再十倍的時候
[00:10:48.000 --> 00:10:52.000]  感覺是很不同的
[00:10:52.000 --> 00:10:54.000]  西門回答耶穌
[00:10:54.000 --> 00:10:55.000]  很實際地回答
[00:10:55.000 --> 00:10:58.000]  是呀 當然是500銀子那個
[00:10:58.000 --> 00:10:59.000]  500銀子那個很有感受
[00:10:59.000 --> 00:11:01.000]  一定愛得多一點
[00:11:01.000 --> 00:11:03.000]  似乎耶穌記得告訴她
[00:11:03.000 --> 00:11:05.000]  是呀 西門
[00:11:05.000 --> 00:11:07.000]  我進到你的房子
[00:11:07.000 --> 00:11:10.000]  這位女子幫我做了這些事
[00:11:10.000 --> 00:11:12.000]  其實她幫我做這些事
[00:11:12.000 --> 00:11:14.000]  因為她覺得很感慨
[00:11:14.000 --> 00:11:16.000]  我寬恕了她
[00:11:16.000 --> 00:11:19.000]  但有些事我都幫了你做
[00:11:19.000 --> 00:11:21.000]  我赦免了你一些罪
[00:11:21.000 --> 00:11:23.000]  她沒有這樣說出來
[00:11:23.000 --> 00:11:24.000]  但她是說
[00:11:24.000 --> 00:11:29.000]  如果這個女子犯了50銀子的罪
[00:11:29.000 --> 00:11:36.000]  你就是那個欠50銀子的罪
[00:11:36.000 --> 00:11:38.000]  你都是有犯罪的
[00:11:38.000 --> 00:11:41.000]  但耶穌沒有當面直接告訴她
[00:11:41.000 --> 00:11:42.000]  犯了你錯的罪
[00:11:42.000 --> 00:11:47.000]  西門 其實你有犯罪的
[00:11:47.000 --> 00:11:50.000]  我都沒有跟你計較
[00:11:50.000 --> 00:11:51.000]  我都沒有跟你計較
[00:11:51.000 --> 00:11:54.000]  雖然你犯的罪沒有那麼明顯地
[00:11:54.000 --> 00:11:56.000]  大家看上去都覺得是錯
[00:11:56.000 --> 00:11:59.000]  可能大家都覺得很普通
[00:11:59.000 --> 00:12:00.000]  我都會這樣做
[00:12:00.000 --> 00:12:01.000]  接受到的
[00:12:01.000 --> 00:12:04.000]  可能你犯的罪沒有那麼顯眼
[00:12:04.000 --> 00:12:06.000]  不是所有人都知道
[00:12:06.000 --> 00:12:08.000]  但這個女人所做的事
[00:12:08.000 --> 00:12:10.000]  每個人都知道
[00:12:10.000 --> 00:12:13.000]  不過你都有犯錯
[00:12:13.000 --> 00:12:15.000]  耶穌基督跟西門說的時候
[00:12:15.000 --> 00:12:17.000]  又說了一些話
[00:12:17.000 --> 00:12:19.000]  我進屋的時候
[00:12:19.000 --> 00:12:22.000]  為什麼這個女士會幫我洗腳呢
[00:12:22.000 --> 00:12:24.000]  因為我還沒有洗腳
[00:12:24.000 --> 00:12:27.000]  你進屋的時候沒有找人幫我洗腳
[00:12:27.000 --> 00:12:29.000]  而這件事在當時來說
[00:12:29.000 --> 00:12:33.000]  是他們最基本的禮貌
[00:12:33.000 --> 00:12:35.000]  去探訪人的時候
[00:12:35.000 --> 00:12:36.000]  你進屋的時候
[00:12:36.000 --> 00:12:38.000]  人家會幫你準備一雙拖鞋
[00:12:38.000 --> 00:12:39.000]  當時來說
[00:12:39.000 --> 00:12:40.000]  他們去探訪人的時候
[00:12:40.000 --> 00:12:41.000]  進屋的時候
[00:12:41.000 --> 00:12:43.000]  應該有人幫他洗腳
[00:12:43.000 --> 00:12:45.000]  因為他們是穿著草鞋
[00:12:45.000 --> 00:12:47.000]  在一個沉沙的地方
[00:12:47.000 --> 00:12:48.000]  很多沙地的地方
[00:12:48.000 --> 00:12:51.000]  是需要洗掉沙
[00:12:51.000 --> 00:12:53.000]  當你的腳這樣的時候
[00:12:53.000 --> 00:12:55.000]  很多沙的時候
[00:12:55.000 --> 00:12:57.000]  就算是一個很豐富的現實
[00:12:57.000 --> 00:12:59.000]  你坐著吃也不舒服
[00:12:59.000 --> 00:13:01.000]  怎樣靠著睡著吃
[00:13:01.000 --> 00:13:03.000]  心裡也覺得好像差一點
[00:13:03.000 --> 00:13:06.000]  清理了就坐得好一點
[00:13:06.000 --> 00:13:08.000]  吃得舒服一點
[00:13:08.000 --> 00:13:11.000]  主人家應該是預備了
[00:13:11.000 --> 00:13:15.000]  有人去幫他洗腳
[00:13:15.000 --> 00:13:17.000]  洗腳是由什麼人做的呢
[00:13:17.000 --> 00:13:22.000]  應該是這個家庭裡的奴隸去做的
[00:13:22.000 --> 00:13:24.000]  如果大家還記得
[00:13:24.000 --> 00:13:25.000]  施洗約翰
[00:13:25.000 --> 00:13:28.000]  他和主耶穌基督的身份
[00:13:28.000 --> 00:13:32.000]  就算他要去幫主耶穌基督
[00:13:32.000 --> 00:13:34.000]  提鞋 拿著鞋子
[00:13:34.000 --> 00:13:38.000]  他也沒有這個身份
[00:13:38.000 --> 00:13:40.000]  不要說洗腳沒有這個身份
[00:13:40.000 --> 00:13:41.000]  他拿著鞋子也沒有這個身份
[00:13:41.000 --> 00:13:43.000]  耶穌基督是很高尚的身份
[00:13:43.000 --> 00:13:46.000]  所以洗腳這個身份是低下做的
[00:13:46.000 --> 00:13:49.000]  但是進到法利塞人這個地方的時候
[00:13:49.000 --> 00:13:52.000]  這個塞文忘記了
[00:13:52.000 --> 00:13:53.000]  忽略了
[00:13:53.000 --> 00:13:55.000]  只是配排了很美美的
[00:13:55.000 --> 00:13:56.000]  很豐富的顏值
[00:13:56.000 --> 00:13:58.000]  忘記了他真真正正的需要
[00:13:58.000 --> 00:14:00.000]  要清理一下腳
[00:14:00.000 --> 00:14:03.000]  所以還留下了一些塵沙
[00:14:03.000 --> 00:14:05.000]  這個女子可以這樣去做
[00:14:05.000 --> 00:14:07.000]  幫耶穌清洗一下腳
[00:14:07.000 --> 00:14:09.000]  這個女子來做這個動作的時候
[00:14:09.000 --> 00:14:13.000]  她不是要挑釁什麼
[00:14:13.000 --> 00:14:17.000]  她只是在做一些當時最低微的工作
[00:14:17.000 --> 00:14:18.000]  奴隸做的工作
[00:14:18.000 --> 00:14:20.000]  幫她清洗一下
[00:14:20.000 --> 00:14:22.000]  她蒙受的恩典
[00:14:22.000 --> 00:14:26.000]  她覺得自己不適合在這裡
[00:14:26.000 --> 00:14:29.000]  幫她做一些遞食物或其他
[00:14:29.000 --> 00:14:32.000]  不過最低微地幫她洗洗腳
[00:14:32.000 --> 00:14:34.000]  抹乾她
[00:14:34.000 --> 00:14:38.000]  這個還可以吧
[00:14:38.000 --> 00:14:40.000]  所以這個女子是揀選了一些
[00:14:40.000 --> 00:14:42.000]  最卑微的事情在這裡做
[00:14:42.000 --> 00:14:45.000]  她不是要挑釁什麼情感
[00:14:45.000 --> 00:14:46.000]  什麼意欲
[00:14:46.000 --> 00:14:51.000]  只是要令到耶穌基督吃得舒服一點
[00:14:51.000 --> 00:14:53.000]  她自己又可以為耶穌基督做一些
[00:14:53.000 --> 00:14:57.000]  最基本最基本最少最低層的事情
[00:14:57.000 --> 00:14:59.000]  她說是因為我進了你的家
[00:14:59.000 --> 00:15:03.000]  沒有人幫我做
[00:15:03.000 --> 00:15:05.000]  然後她就說
[00:15:05.000 --> 00:15:08.000]  這個女子她親我的腳
[00:15:08.000 --> 00:15:11.000]  你們看起來覺得很不舒服
[00:15:11.000 --> 00:15:15.000]  但在猶太人的溝通上
[00:15:15.000 --> 00:15:17.000]  就算在街上碰到見到面
[00:15:17.000 --> 00:15:19.000]  大家應該是
[00:15:19.000 --> 00:15:20.000]  彼此問候一句
[00:15:20.000 --> 00:15:21.000]  Shalom
[00:15:21.000 --> 00:15:23.000]  好像早上你說句Good morning
[00:15:23.000 --> 00:15:27.000]  然後應該彼此親嘴問安
[00:15:27.000 --> 00:15:28.000]  你現在
[00:15:28.000 --> 00:15:30.000]  我進屋這麼久
[00:15:30.000 --> 00:15:31.000]  在這裡吃東西
[00:15:31.000 --> 00:15:32.000]  都沒有做過這件事
[00:15:32.000 --> 00:15:34.000]  表達你的歡迎
[00:15:34.000 --> 00:15:37.000]  她是幫你做了這件事
[00:15:37.000 --> 00:15:41.000]  她是表達她的歡迎
[00:15:41.000 --> 00:15:45.000]  你如果敬重我
[00:15:45.000 --> 00:15:47.000]  是一個教師的時候
[00:15:47.000 --> 00:15:51.000]  你會用油幫我擦一擦頭髮
[00:15:51.000 --> 00:15:53.000]  因為當地非常乾旱
[00:15:53.000 --> 00:15:55.000]  擦一擦頭髮
[00:15:55.000 --> 00:15:57.000]  也可以抹掉一些污糟的東西
[00:15:57.000 --> 00:15:59.000]  但你沒有
[00:15:59.000 --> 00:16:01.000]  你沒有
[00:16:01.000 --> 00:16:02.000]  你沒有
[00:16:02.000 --> 00:16:03.000]  你這位女士
[00:16:03.000 --> 00:16:05.000]  你覺得她是一個罪人的女士
[00:16:05.000 --> 00:16:08.000]  她只是幫你做了
[00:16:08.000 --> 00:16:11.000]  她不好意思起來幫我抹頭髮的時候
[00:16:11.000 --> 00:16:14.000]  也抹了我的腳
[00:16:14.000 --> 00:16:15.000]  她這樣做的原因
[00:16:15.000 --> 00:16:18.000]  因為她知道我赦免了她
[00:16:18.000 --> 00:16:21.000]  所以她有一個感恩的心去回應
[00:16:21.000 --> 00:16:22.000]  我赦免了她
[00:16:22.000 --> 00:16:24.000]  她有一個感恩的心去回應的時候
[00:16:24.000 --> 00:16:26.000]  她就表達了出來
[00:16:26.000 --> 00:16:28.000]  做了一些
[00:16:28.000 --> 00:16:29.000]  應該是罪人家你要做
[00:16:29.000 --> 00:16:32.000]  不過你忽略了的事
[00:16:32.000 --> 00:16:35.000]  因為她蒙受了一些赦免
[00:16:35.000 --> 00:16:37.000]  她知道她做了很錯的事
[00:16:37.000 --> 00:16:41.000]  但是我答應了不要怪她的時候
[00:16:41.000 --> 00:16:43.000]  她的心很感恩
[00:16:43.000 --> 00:16:45.000]  於是她這樣做
[00:16:45.000 --> 00:16:47.000]  是的,她是這樣做
[00:16:47.000 --> 00:16:49.000]  Simon
[00:16:49.000 --> 00:16:54.000]  Simon你覺得怎樣呢?
[00:16:54.000 --> 00:16:57.000]  你覺得她是一個罪人
[00:16:57.000 --> 00:16:59.000]  你覺得你自己呢?
[00:16:59.000 --> 00:17:04.000]  Simon你自己的50個錢呢?
[00:17:04.000 --> 00:17:08.000]  你有沒有在這50個錢上
[00:17:08.000 --> 00:17:10.000]  其實你有份犯罪?
[00:17:10.000 --> 00:17:12.000]  《定因始末》的法利賽人
[00:17:12.000 --> 00:17:15.000]  他很重視他個人的
[00:17:15.000 --> 00:17:17.000]  屬靈的修養
[00:17:17.000 --> 00:17:19.000]  每一個禮拜要禁食最少兩次
[00:17:19.000 --> 00:17:24.000]  每一天最少要有多少次的祈禱
[00:17:24.000 --> 00:17:26.000]  幾點鐘走到哪裡都好
[00:17:26.000 --> 00:17:27.000]  他都應該要在那裡禱告
[00:17:27.000 --> 00:17:29.000]  所以他走到大街大巷都會停在那裡
[00:17:29.000 --> 00:17:32.000]  然後就要祈禱
[00:17:32.000 --> 00:17:34.000]  耶穌基督經常罵他們
[00:17:34.000 --> 00:17:35.000]  你回家去祈禱吧
[00:17:35.000 --> 00:17:36.000]  祈禱不是奇蹟
[00:17:36.000 --> 00:17:37.000]  被人看到會說
[00:17:37.000 --> 00:17:43.000]  啊!他有祈禱的
[00:17:43.000 --> 00:17:45.000]  他們是很守規矩的
[00:17:45.000 --> 00:17:46.000]  很守規矩的
[00:17:46.000 --> 00:17:47.000]  星期六他們的安息日
[00:17:47.000 --> 00:17:50.000]  他們要怎樣去做
[00:17:50.000 --> 00:17:51.000]  他們很守規條地
[00:17:51.000 --> 00:17:53.000]  犯了什麼錯
[00:17:53.000 --> 00:17:58.000]  他們應該獻什麼祭
[00:17:58.000 --> 00:18:00.000]  但是耶穌也說
[00:18:00.000 --> 00:18:03.000]  你是有犯錯的
[00:18:03.000 --> 00:18:05.000]  《定因始末》你是不是一個很守規條的人
[00:18:05.000 --> 00:18:07.000]  我覺得我也是一個乖乖女兒
[00:18:07.000 --> 00:18:09.000]  有沒有罪?
[00:18:09.000 --> 00:18:11.000]  有,怎麼會沒有
[00:18:11.000 --> 00:18:13.000]  一定有罪
[00:18:13.000 --> 00:18:14.000]  剛才我問大家
[00:18:14.000 --> 00:18:17.000]  看著照片的時候
[00:18:17.000 --> 00:18:20.000]  你怎樣愛你的家人呢?
[00:18:20.000 --> 00:18:22.000]  我真的覺得
[00:18:22.000 --> 00:18:23.000]  雪糕這麼美味
[00:18:23.000 --> 00:18:25.000]  你也吃吧
[00:18:25.000 --> 00:18:29.000]  是很不健康的愛對方的方法
[00:18:29.000 --> 00:18:31.000]  有沒有犯什麼罪?
[00:18:31.000 --> 00:18:35.000]  有,一大早就會吵醒別人
