
[00:00:00.000 --> 00:00:06.000]  多謝主讓今天晚上我們可以再一次聚集
[00:01:57.000 --> 00:01:59.000]  我必就助他
[00:01:59.000 --> 00:02:02.000]  地上的萬族都要因你得福
[00:02:02.000 --> 00:02:05.000]  第三節這節聖經
[00:02:05.000 --> 00:02:07.000]  使徒保羅在迦勒太書說
[00:02:07.000 --> 00:02:09.000]  地上的萬族因你
[00:02:09.000 --> 00:02:11.000]  哪一個你的後裔呢
[00:02:11.000 --> 00:02:14.000]  就是耶穌基督的
[00:02:14.000 --> 00:02:17.000]  我們將來去到第十七章再提
[00:02:17.000 --> 00:02:18.000]  第四節
[00:02:18.000 --> 00:02:21.000]  阿巴蘭就照著耶和華的吩咐去了
[00:02:21.000 --> 00:02:23.000]  羅德也和他同去
[00:02:23.000 --> 00:02:27.000]  阿巴蘭出哈蘭的時候年七十五歲
[00:02:27.000 --> 00:02:30.000]  即是說第一節到第四節這裡
[00:02:30.000 --> 00:02:35.000]  原來阿巴蘭已經跟隨爸爸他拉
[00:02:35.000 --> 00:02:38.000]  在哈蘭這個地方
[00:02:38.000 --> 00:02:40.000]  到他拉死
[00:02:40.000 --> 00:02:44.000]  神再次向阿巴蘭顯現
[00:02:44.000 --> 00:02:49.000]  現在他就以一個家主族長的身份
[00:02:49.000 --> 00:02:53.000]  帶領他太太和他的侄羅德
[00:02:53.000 --> 00:02:55.000]  當然還有那些瀑被
[00:02:55.000 --> 00:02:57.000]  有那些牲畜
[00:02:57.000 --> 00:03:00.000]  帶去迦蘭地的
[00:03:00.000 --> 00:03:03.000]  第五節
[00:03:03.000 --> 00:03:06.000]  這個說阿巴蘭出哈蘭的時候年七十五歲
[00:03:06.000 --> 00:03:08.000]  即是說這個時候
[00:03:08.000 --> 00:03:12.000]  他的太太撒萊已經六十五歲了
[00:03:12.000 --> 00:03:14.000]  因為大過十年的
[00:03:14.000 --> 00:03:15.000]  第五節
[00:03:15.000 --> 00:03:18.000]  阿巴蘭將他妻子撒萊和侄羅德
[00:03:18.000 --> 00:03:21.000]  連他們在哈蘭所積蓄的財物
[00:03:21.000 --> 00:03:25.000]  所得的人口都帶往迦蘭地去
[00:03:25.000 --> 00:03:27.000]  他們就到了迦蘭地
[00:03:27.000 --> 00:03:30.000]  即是說在哈蘭都住了一段時間
[00:03:30.000 --> 00:03:36.000]  因為積蓄的財物和所得到的人口
[00:03:36.000 --> 00:03:37.000]  第六節
[00:03:37.000 --> 00:03:39.000]  阿巴蘭經過那地
[00:03:39.000 --> 00:03:41.000]  到了事件地方
[00:03:41.000 --> 00:03:43.000]  在那裡象樹那裡
[00:03:43.000 --> 00:03:46.000]  那時迦蘭人住在那裡
[00:03:46.000 --> 00:03:49.000]  就是第一個地方聖經有記載的
[00:03:49.000 --> 00:03:50.000]  這個事件
[00:03:50.000 --> 00:03:52.000]  另外就是伯特利
[00:03:52.000 --> 00:03:53.000]  另外就是南地
[00:03:53.000 --> 00:03:55.000]  三個地方
[00:03:55.000 --> 00:03:57.000]  聖經好像只是有興趣
[00:03:57.000 --> 00:04:00.000]  對阿巴蘭記載的地方
[00:04:00.000 --> 00:04:06.000]  其他地方就沒有太多發生記載的
[00:04:06.000 --> 00:04:07.000]  迦蘭人住在那裡
[00:04:07.000 --> 00:04:09.000]  我們上次說過
[00:04:09.000 --> 00:04:11.000]  變成你是一個寄居者
[00:04:11.000 --> 00:04:14.000]  那個地方的原居民就是迦蘭人
[00:04:14.000 --> 00:04:17.000]  當時已經是有迦蘭七族
[00:04:17.000 --> 00:04:20.000]  這些就到了出埃及記
[00:04:20.000 --> 00:04:21.000]  文素記
[00:04:21.000 --> 00:04:23.000]  就會有很多的conflict
[00:04:23.000 --> 00:04:25.000]  就是和那些迦蘭人
[00:04:25.000 --> 00:04:28.000]  很早就告訴你
[00:04:28.000 --> 00:04:32.000]  現在阿巴蘭在異地寄居
[00:04:32.000 --> 00:04:34.000]  但是這個地方
[00:04:34.000 --> 00:04:36.000]  神已經應許了
[00:04:36.000 --> 00:04:39.000]  將迦蘭美地賜給阿巴蘭
[00:04:39.000 --> 00:04:42.000]  當然阿巴蘭平生都得不到
[00:04:42.000 --> 00:04:43.000]  要他死之後
[00:04:43.000 --> 00:04:45.000]  去到他們的子孫
[00:04:45.000 --> 00:04:47.000]  就會得到這個迦蘭美地
[00:04:47.000 --> 00:04:50.000]  所以這個你可以說是一個很重要的應許
[00:04:50.000 --> 00:04:53.000]  猶太人住在迦蘭地
[00:04:53.000 --> 00:04:58.000]  是他們神安排給他們住的
[00:04:58.000 --> 00:05:00.000]  接著就是很自然
[00:05:00.000 --> 00:05:01.000]  第七節
[00:05:01.000 --> 00:05:04.000]  耶和華向阿巴蘭顯現說
[00:05:04.000 --> 00:05:07.000]  我要把這地賜給你的後裔
[00:05:07.000 --> 00:05:09.000]  阿巴蘭就在那裏
[00:05:09.000 --> 00:05:10.000]  就是士劍
[00:05:10.000 --> 00:05:12.000]  這個摩利象樹
[00:05:12.000 --> 00:05:14.000]  為向他顯現的耶和華
[00:05:14.000 --> 00:05:16.000]  築了一座壇
[00:05:16.000 --> 00:05:19.000]  從那裏他又遷到伯特利東邊的山
[00:05:19.000 --> 00:05:21.000]  之搭帳篷
[00:05:21.000 --> 00:05:24.000]  西邊是伯特利東邊是埃
[00:05:24.000 --> 00:05:28.000]  這些地方全部是雅各回歸的時候
[00:05:28.000 --> 00:05:30.000]  都會記載的地方
[00:05:30.000 --> 00:05:32.000]  是很特別
[00:05:32.000 --> 00:05:34.000]  還是很偶然
[00:05:34.000 --> 00:05:36.000]  你就要思想一下
[00:05:36.000 --> 00:05:38.000]  因為上一個星期我都稍為點過
[00:05:38.000 --> 00:05:42.000]  去到約書亞記的24章
[00:05:42.000 --> 00:05:44.000]  又是提這幾個地方
[00:05:44.000 --> 00:05:45.000]  很特別
[00:05:45.000 --> 00:05:46.000]  整個迦蘭地
[00:05:46.000 --> 00:05:48.000]  整個以色列這麼大
[00:05:48.000 --> 00:05:50.000]  為什麼只提這些地方呢
[00:05:50.000 --> 00:05:52.000]  又不提耶路撒冷
[00:05:52.000 --> 00:05:54.000]  耶路撒冷那時候不是叫耶路撒冷
[00:05:54.000 --> 00:05:56.000]  叫耶布斯
[00:05:56.000 --> 00:05:58.000]  希伯倫等等的地方
[00:05:58.000 --> 00:06:02.000]  沒有提亞伯蘭
[00:06:02.000 --> 00:06:04.000]  又在那些地方發生過什麼事
[00:06:04.000 --> 00:06:06.000]  不是沒有去
[00:06:06.000 --> 00:06:08.000]  而是沒有記載
[00:06:08.000 --> 00:06:10.000]  竹壇
[00:06:10.000 --> 00:06:12.000]  再次說竹壇
[00:06:12.000 --> 00:06:14.000]  在第八節的下面
[00:06:14.000 --> 00:06:16.000]  他在那裏
[00:06:16.000 --> 00:06:18.000]  即是說他去到伯特利東邊的山
[00:06:18.000 --> 00:06:20.000]  伯特利東邊是埃
[00:06:20.000 --> 00:06:24.000]  西邊是兩邊的地方
[00:06:24.000 --> 00:06:27.000]  西邊是伯特利東邊是埃的地方
[00:06:27.000 --> 00:06:30.000]  我不知道是不是後來的艾城
[00:06:30.000 --> 00:06:33.000]  即是約書亞去攻打的地方
[00:06:33.000 --> 00:06:35.000]  第七章的約書亞記那裏
[00:06:35.000 --> 00:06:37.000]  這裏就告訴我們
[00:06:37.000 --> 00:06:41.000]  他又在那裏為耶和華捉了一座壇
[00:06:41.000 --> 00:06:43.000]  求告耶和華的名
[00:06:43.000 --> 00:06:46.000]  即是說那個地方有神的顯現
[00:06:46.000 --> 00:06:49.000]  那個地方他們在那裏住宅
[00:06:49.000 --> 00:06:50.000]  更加重要的就是
[00:06:50.000 --> 00:06:52.000]  不是那個地方水源
[00:06:52.000 --> 00:06:54.000]  不是那個地方物質豐富
[00:06:54.000 --> 00:06:55.000]  而是那個地方
[00:06:55.000 --> 00:06:57.000]  他和神相遇
[00:06:57.000 --> 00:06:59.000]  神在那裏向他顯現
[00:06:59.000 --> 00:07:01.000]  所以他在那個地方求告神
[00:07:01.000 --> 00:07:03.000]  這個都是告訴我們
[00:07:03.000 --> 00:07:05.000]  創世記告訴我們
[00:07:05.000 --> 00:07:07.000]  那個壇的重要
[00:07:07.000 --> 00:07:09.000]  有神的
[00:07:09.000 --> 00:07:11.000]  在那裏和他們一起
[00:07:11.000 --> 00:07:14.000]  有這樣的交往
[00:07:14.000 --> 00:07:17.000]  所以這裏很快已經告訴我們
[00:07:17.000 --> 00:07:22.000]  阿伯蘭是一個求告神的一個人
[00:07:22.000 --> 00:07:24.000]  也可以回到那條線
[00:07:24.000 --> 00:07:27.000]  就是瑟特的後裔
[00:07:27.000 --> 00:07:29.000]  這個以羅氏
[00:07:29.000 --> 00:07:31.000]  就是求告神的
[00:07:31.000 --> 00:07:34.000]  現在阿伯蘭離開了吾爾
[00:07:34.000 --> 00:07:36.000]  離開了哈蘭
[00:07:36.000 --> 00:07:39.000]  沒有提到他們在那裏有捉壇
[00:07:39.000 --> 00:07:42.000]  但是當阿伯蘭來到迦南地之後
[00:07:42.000 --> 00:07:45.000]  神就說這個就是我應許給你們的地方
[00:07:45.000 --> 00:07:47.000]  不過是你的子孫才能夠得到的
[00:07:47.000 --> 00:07:50.000]  阿伯蘭就在那個地方捉壇
[00:07:50.000 --> 00:07:53.000]  每去一個地方就在那個地方捉壇
[00:07:53.000 --> 00:07:56.000]  這個都是一個很重要給我們的發現
[00:07:56.000 --> 00:07:58.000]  阿伯蘭都是過一個這樣的生活
[00:07:58.000 --> 00:08:00.000]  不過後面就開始出現
[00:08:00.000 --> 00:08:04.000]  他不捉壇就出現了一個問題
[00:08:04.000 --> 00:08:09.000]  有時用他自己的理智去做一些決定
[00:08:09.000 --> 00:08:12.000]  但是就沒有尋求神的心意
[00:08:12.000 --> 00:08:14.000]  然後就說第九節
[00:08:14.000 --> 00:08:18.000]  後來阿伯蘭漸漸遷往南地
[00:08:18.000 --> 00:08:21.000]  就是以色列的南地
[00:08:21.000 --> 00:08:24.000]  即是很荒蕪的地方
[00:08:24.000 --> 00:08:26.000]  別士巴的地方
[00:08:26.000 --> 00:08:30.000]  當時他們應該都有稱呼那個地方叫別士巴
[00:08:30.000 --> 00:08:31.000]  第十節
[00:08:31.000 --> 00:08:33.000]  那地遭遇饑荒
[00:08:33.000 --> 00:08:35.000]  因饑荒甚大
[00:08:35.000 --> 00:08:37.000]  阿伯蘭就下埃及去
[00:08:37.000 --> 00:08:39.000]  要在那裏暫居
[00:08:39.000 --> 00:08:43.000]  是一個很合理的遷居
[00:08:43.000 --> 00:08:46.000]  因為埃及真是一個很富庶的
[00:08:46.000 --> 00:08:48.000]  整個尼羅河的流域
[00:08:48.000 --> 00:08:50.000]  是一個非常富庶的地方
[00:08:50.000 --> 00:08:53.000]  也是古代的文明大國
[00:08:53.000 --> 00:08:56.000]  他由一個很荒蕪的以色列 迦南
[00:08:56.000 --> 00:08:58.000]  到埃及
[00:08:58.000 --> 00:09:00.000]  一方面可能就是迦南人
[00:09:00.000 --> 00:09:04.000]  不讓他和他們打成一片
[00:09:04.000 --> 00:09:09.000]  又或者阿伯蘭自己都不想和迦南人打成一片
[00:09:09.000 --> 00:09:11.000]  所以他到埃及
[00:09:11.000 --> 00:09:15.000]  也是很合理的一個考慮
[00:09:15.000 --> 00:09:17.000]  因為他已經住在南地
[00:09:17.000 --> 00:09:22.000]  南地再下一點就是埃及了
[00:09:22.000 --> 00:09:25.000]  那個時候已經有一些古道
[00:09:25.000 --> 00:09:27.000]  所以不是你想像的荒蕪
[00:09:27.000 --> 00:09:29.000]  不是要自己開一條路
[00:09:29.000 --> 00:09:34.000]  是有一條很好的王道已經開始了
[00:09:34.000 --> 00:09:41.000]  是歐亞 非洲三個世界的大的版圖
[00:09:41.000 --> 00:09:43.000]  必經的地方來的 以色列
[00:09:43.000 --> 00:09:50.000]  所以這個絕對是有交往 有很多的來往的
[00:09:50.000 --> 00:09:53.000]  不過反而聖經記載
[00:09:53.000 --> 00:09:55.000]  對於那個道德上
[00:09:55.000 --> 00:10:00.000]  阿伯蘭他和太太這件事帶來的
[00:10:00.000 --> 00:10:02.000]  有什麼的後果
[00:10:02.000 --> 00:10:08.000]  因為原來神希望阿伯蘭是要有後裔
[00:10:08.000 --> 00:10:10.000]  因為一而再講
[00:10:10.000 --> 00:10:14.000]  你的後裔才會得到這些地圖
[00:10:14.000 --> 00:10:16.000]  很早已經講了給你知道
[00:10:16.000 --> 00:10:19.000]  你應該很早就想起
[00:10:19.000 --> 00:10:22.000]  咦 先等等
[00:10:22.000 --> 00:10:26.000]  聖經十一章有些東西講的
[00:10:26.000 --> 00:10:28.000]  十一章的三十節
[00:10:28.000 --> 00:10:30.000]  撒萊是不能夠生育的
[00:10:30.000 --> 00:10:32.000]  沒有孩子
[00:10:32.000 --> 00:10:36.000]  阿伯蘭就去到第七節
[00:10:36.000 --> 00:10:38.000]  神向他顯現的時候
[00:10:38.000 --> 00:10:42.000]  我要將這一塊地賜給你的後裔
[00:10:42.000 --> 00:10:46.000]  那就出現了一個很尷尬的情況
[00:10:46.000 --> 00:10:50.000]  誰是我的後裔呢
[00:10:50.000 --> 00:10:54.000]  我怎樣可以得到後裔呢
[00:10:54.000 --> 00:10:57.000]  這個懸而未決
[00:10:57.000 --> 00:11:00.000]  阿伯蘭去到迦南已經十年
[00:11:00.000 --> 00:11:03.000]  已經七十五歲離開
[00:11:03.000 --> 00:11:05.000]  然後去到迦南地
[00:11:05.000 --> 00:11:08.000]  撒萊已經是六十五歲
[00:11:08.000 --> 00:11:11.000]  他們住在迦南有十年之後
[00:11:11.000 --> 00:11:14.000]  神才再向他顯現
[00:11:14.000 --> 00:11:17.000]  告訴他應許等等
[00:11:17.000 --> 00:11:20.000]  所以在這個時候還沒有發生
[00:11:20.000 --> 00:11:24.000]  也還不知道神會給他生一個兒子
[00:11:24.000 --> 00:11:26.000]  是用什麼方式去生的
[00:11:26.000 --> 00:11:28.000]  但是還沒有生之前
[00:11:28.000 --> 00:11:32.000]  就出現了一個人的決定
[00:11:32.000 --> 00:11:36.000]  幾乎會阻礙神的工作
[00:11:36.000 --> 00:11:37.000]  是什麼事呢
[00:11:37.000 --> 00:11:41.000]  本來洛埃及去求幫助
[00:11:41.000 --> 00:11:42.000]  因為是饑荒
[00:11:42.000 --> 00:11:44.000]  非常大的饑荒
[00:11:44.000 --> 00:11:47.000]  怎樣去解決糧食問題
[00:11:47.000 --> 00:11:50.000]  四十九章又是洛埃及的
[00:11:50.000 --> 00:11:52.000]  雅各又猜險他的兒子
[00:11:52.000 --> 00:11:54.000]  洛埃及去擲米
[00:11:54.000 --> 00:11:56.000]  又是記載那些事件
[00:11:56.000 --> 00:11:58.000]  所以第十一節
[00:11:58.000 --> 00:12:00.000]  十三章的十
[00:12:00.000 --> 00:12:02.000]  十二章的十一節
[00:12:02.000 --> 00:12:06.000]  將近埃及對他的太太撒萊這樣說
[00:12:06.000 --> 00:12:08.000]  我知道你是容貌俊美的
[00:12:08.000 --> 00:12:11.000]  這個上一個禮拜我們說到這裡
[00:12:11.000 --> 00:12:14.000]  埃及人看見你必說
[00:12:14.000 --> 00:12:16.000]  這是我的妻子
[00:12:16.000 --> 00:12:18.000]  他們就要殺我
[00:12:18.000 --> 00:12:19.000]  卻叫你存活
[00:12:19.000 --> 00:12:22.000]  求你說你是我的妹子
[00:12:22.000 --> 00:12:24.000]  這個是同父異母
[00:12:24.000 --> 00:12:27.000]  我不知道是哪段經文
[00:12:27.000 --> 00:12:28.000]  我要找回
[00:12:28.000 --> 00:12:29.000]  出現過
[00:12:29.000 --> 00:12:33.000]  所以他是某程度沒有錯的
[00:12:33.000 --> 00:12:36.000]  使我因你得平安
[00:12:36.000 --> 00:12:39.000]  我的命也因你而存活
[00:12:39.000 --> 00:12:41.000]  及至阿伯蘭到了埃及
[00:12:41.000 --> 00:12:44.000]  埃及人看見那婦人極其美貌
[00:12:44.000 --> 00:12:46.000]  是埃及人先看見
[00:12:46.000 --> 00:12:48.000]  普通的平民百姓
[00:12:48.000 --> 00:12:52.000]  接著這件事就風聲傳到法老的神宰
[00:12:52.000 --> 00:12:54.000]  法老的神宰看見了她
[00:12:54.000 --> 00:12:56.000]  就在法老面前誇獎她
[00:12:56.000 --> 00:13:01.000]  這麼快就想選她入宮
[00:13:01.000 --> 00:13:04.000]  你想想可能是非常非常突出
[00:13:04.000 --> 00:13:06.000]  突出到一個地步就是
[00:13:06.000 --> 00:13:09.000]  都不是正常的選照
[00:13:09.000 --> 00:13:12.000]  是一個特殊的貢獻
[00:13:12.000 --> 00:13:14.000]  進貢給法老
[00:13:14.000 --> 00:13:19.000]  所以撒萊可惜那個時候沒有5G
[00:13:19.000 --> 00:13:21.000]  沒有漂亮的相機
[00:13:21.000 --> 00:13:23.000]  拉卡的鏡頭
[00:13:23.000 --> 00:13:26.000]  華為沒有
[00:13:26.000 --> 00:13:29.000]  所以靠人畫或者不知怎樣
[00:13:29.000 --> 00:13:31.000]  你就可以想像到
[00:13:31.000 --> 00:13:34.000]  撒萊能夠令到法老都覺得
[00:13:34.000 --> 00:13:37.000]  法老的神僕都覺得她是非常之美麗
[00:13:37.000 --> 00:13:40.000]  極其美貌
[00:13:40.000 --> 00:13:43.000]  所以法老當然想見識一下
[00:13:43.000 --> 00:13:47.000]  那婦人就被帶進法老的宮去
[00:13:47.000 --> 00:13:49.000]  法老因為這個婦人
[00:13:49.000 --> 00:13:51.000]  厚待阿伯蘭
[00:13:51.000 --> 00:13:54.000]  厚厚地不單止是接待
[00:13:54.000 --> 00:13:57.000]  還要給很多很多賞賜她
[00:13:57.000 --> 00:14:00.000]  阿伯蘭就得了很多的牛羊駱駝
[00:14:00.000 --> 00:14:02.000]  公牢、母牢、牧屁
[00:14:02.000 --> 00:14:04.000]  連法老的牧屁都給她
[00:14:04.000 --> 00:14:08.000]  耶和華因阿伯蘭妻子撒萊的緣故
[00:14:08.000 --> 00:14:14.000]  降大災於法老和他的全家
[00:14:14.000 --> 00:14:16.000]  這個就是幾方面
[00:14:16.000 --> 00:14:18.000]  我們上個星期都點出過
[00:14:18.000 --> 00:14:21.000]  有沒有將神帶到埃及呢?
[00:14:21.000 --> 00:14:25.000]  這個你說怎樣計呢?
[00:14:25.000 --> 00:14:28.000]  有沒有帶神下去呢?
[00:14:28.000 --> 00:14:30.000]  有沒有跟神講一聲
[00:14:30.000 --> 00:14:32.000]  我現在要到埃及了
[00:14:32.000 --> 00:14:38.000]  你暫時在巴特利住著吧
[00:14:38.000 --> 00:14:42.000]  好像那些烏盆包青天
[00:14:42.000 --> 00:14:45.000]  那個烏盆去到衙門不能出來
[00:14:45.000 --> 00:14:47.000]  因為煞氣太大
[00:14:47.000 --> 00:14:49.000]  正能量
[00:14:49.000 --> 00:14:51.000]  當然這些是戲劇
[00:14:51.000 --> 00:14:54.000]  但是阿伯蘭當時有沒有想過帶神下去呢?
[00:14:54.000 --> 00:14:58.000]  又或者她心底裏有沒有想
[00:14:58.000 --> 00:15:00.000]  為什麼遇到饑荒
[00:15:00.000 --> 00:15:02.000]  神有沒有祝福她呢?
[00:15:02.000 --> 00:15:04.000]  她有沒有尋問過神呢?
[00:15:04.000 --> 00:15:06.000]  如果沒有
[00:15:06.000 --> 00:15:10.000]  就更加凸顯到神對她的憐憫和愛
[00:15:10.000 --> 00:15:14.000]  因為法老要明門正取
[00:15:14.000 --> 00:15:17.000]  這個撒萊
[00:15:17.000 --> 00:15:19.000]  而且因為這個舅子
[00:15:19.000 --> 00:15:21.000]  因為她說是她的哥哥
[00:15:21.000 --> 00:15:22.000]  等等
[00:15:22.000 --> 00:15:24.000]  這個舅子
[00:15:24.000 --> 00:15:27.000]  現在法老就要大大賞賜他
[00:15:27.000 --> 00:15:29.000]  因為你有個妹妹這麼漂亮
[00:15:29.000 --> 00:15:31.000]  這麼好
[00:15:31.000 --> 00:15:35.000]  整件事撒萊又沒有出一句聲
[00:15:35.000 --> 00:15:38.000]  你覺不覺得奇怪呢?
[00:15:38.000 --> 00:15:40.000]  很多這些
[00:15:40.000 --> 00:15:43.000]  舊約聖經有很多空隙給我們去思想
[00:15:43.000 --> 00:15:45.000]  去填補
[00:15:45.000 --> 00:15:48.000]  到底當時阿伯蘭是什麼心情
[00:15:48.000 --> 00:15:50.000]  什麼淑寧光景
[00:15:50.000 --> 00:15:52.000]  用一個這樣的字眼
[00:15:52.000 --> 00:15:57.000]  她為什麼幾乎搞出一個很大的尷尬
[00:15:57.000 --> 00:16:00.000]  太太真的這樣被人認取
[00:16:00.000 --> 00:16:03.000]  而她自己不單止相安無事
[00:16:03.000 --> 00:16:07.000]  還是突然之間致富發財
[00:16:07.000 --> 00:16:08.000]  不單止沒有損失
[00:16:08.000 --> 00:16:11.000]  還得到很多很多的財物
[00:16:11.000 --> 00:16:13.000]  家獻等等
[00:16:13.000 --> 00:16:16.000]  不過17節就是神出手
[00:16:16.000 --> 00:16:18.000]  難了這件事
[00:16:18.000 --> 00:16:20.000]  為什麼要難了呢?
[00:16:20.000 --> 00:16:24.000]  法老都覺得很奇怪
[00:16:24.000 --> 00:16:26.000]  因為這件事大到一個地步
[00:16:26.000 --> 00:16:29.000]  法老都要立即處理
[00:16:29.000 --> 00:16:30.000]  因為降大災
[00:16:30.000 --> 00:16:32.000]  什麼大災呢?
[00:16:32.000 --> 00:16:34.000]  法老遭遇什麼災呢?
[00:16:34.000 --> 00:16:37.000]  原來不是出埃及十災
[00:16:37.000 --> 00:16:40.000]  原來創世記都有大災
[00:16:40.000 --> 00:16:42.000]  法老都很慘
[00:16:42.000 --> 00:16:44.000]  將來面對摩西又要十災
[00:16:44.000 --> 00:16:46.000]  不過那個時候是另一個問題
[00:16:46.000 --> 00:16:51.000]  現在是一個很正常的君王
[00:16:51.000 --> 00:16:54.000]  我要立妾我要娶妻
[00:16:54.000 --> 00:16:56.000]  有什麼問題呢?
[00:16:56.000 --> 00:16:58.000]  甚至是明門正娶
[00:16:58.000 --> 00:17:00.000]  給了很多的聘禮
[00:17:00.000 --> 00:17:03.000]  這樣去給阿伯蘭
[00:17:03.000 --> 00:17:05.000]  但是因為這樣的緣故
[00:17:05.000 --> 00:17:07.000]  遭遇了一個極大的災難
[00:17:07.000 --> 00:17:09.000]  這個災難是從哪裡來呢?
[00:17:09.000 --> 00:17:11.000]  不是普通
[00:17:11.000 --> 00:17:12.000]  是從神那裡來
[00:17:12.000 --> 00:17:14.000]  是由耶和華那裡來
[00:17:14.000 --> 00:17:17.000]  是由阿伯蘭所信的神那裡來
[00:17:17.000 --> 00:17:19.000]  所以都很特別很特別
[00:17:19.000 --> 00:17:21.000]  還有下面這一段聖經
[00:17:21.000 --> 00:17:23.000]  法老就召了阿伯蘭來
[00:17:23.000 --> 00:17:24.000]  就問他
[00:17:24.000 --> 00:17:27.000]  你這向我作的是什麼事呢?
[00:17:27.000 --> 00:17:29.000]  為什麼沒有告訴我
[00:17:29.000 --> 00:17:31.000]  她是你的妻子
[00:17:31.000 --> 00:17:33.000]  為什麼說她是你的妹子
[00:17:33.000 --> 00:17:35.000]  以至我把她娶來
[00:17:35.000 --> 00:17:37.000]  要作我的妻子
[00:17:37.000 --> 00:17:39.000]  現在你的妻子在這裡
[00:17:39.000 --> 00:17:41.000]  可以帶她走吧
[00:17:41.000 --> 00:17:43.000]  於是法老吩咐人
[00:17:43.000 --> 00:17:45.000]  將阿伯蘭和他妻子
[00:17:45.000 --> 00:17:48.000]  並他所有的都送走了
[00:17:48.000 --> 00:17:51.000]  似乎暗示那些財物
[00:17:51.000 --> 00:17:52.000]  那些瀑被
[00:17:52.000 --> 00:17:55.000]  他都不要了
[00:17:55.000 --> 00:17:57.000]  就是說你們快點走
[00:17:57.000 --> 00:18:01.000]  一方面就是法老為什麼會知道
[00:18:01.000 --> 00:18:04.000]  薩萊是阿伯蘭的原配妻子呢?
[00:18:04.000 --> 00:18:06.000]  是神告訴她
[00:18:06.000 --> 00:18:08.000]  還是薩萊告訴她呢?
[00:18:08.000 --> 00:18:11.000]  似乎薩萊在這件事上
[00:18:11.000 --> 00:18:13.000]  一直都保持沉默
[00:18:13.000 --> 00:18:15.000]  一直都沒有出過任何聲
[00:18:15.000 --> 00:18:18.000]  沒有任何的抗議反抗
[00:18:18.000 --> 00:18:19.000]  作為一個女性
[00:18:19.000 --> 00:18:22.000]  被人來強搶
[00:18:22.000 --> 00:18:23.000]  都不是強搶
[00:18:23.000 --> 00:18:26.000]  是有聘禮的那樣嫁
[00:18:26.000 --> 00:18:28.000]  嫁兩次薩萊
[00:18:28.000 --> 00:18:31.000]  為什麼薩萊都不出聲呢?等等
[00:18:31.000 --> 00:18:34.000]  我們又不是太知道那些細節
[00:18:34.000 --> 00:18:37.000]  似乎法老是一種很懼怕
[00:18:37.000 --> 00:18:38.000]  懼怕到一個地步
[00:18:38.000 --> 00:18:41.000]  是必須立即去處理
[00:18:41.000 --> 00:18:44.000]  要送走阿伯蘭
[00:18:44.000 --> 00:18:46.000]  免得他遭遇大災
[00:18:46.000 --> 00:18:48.000]  是什麼災我們又不知道
