
[00:00:00.000 --> 00:00:05.520]  好 感恩我們能夠透過停了一兩個禮拜之後
[00:05:41.320 --> 00:05:44.880]  如果馬丁路德一直這樣推行的時候
[00:05:44.880 --> 00:05:47.480]  沒有一個神學的
[00:05:47.480 --> 00:05:50.800]  一個很有力
[00:05:50.800 --> 00:05:52.920]  又基於聖經
[00:05:52.920 --> 00:05:58.480]  那個改革慢慢慢慢就會淡化了
[00:05:58.480 --> 00:06:01.720]  因為那個一鼓作氣的熱心
[00:06:01.720 --> 00:06:03.600]  慢慢都會冷卻的
[00:06:03.600 --> 00:06:06.320]  很容易又會被天主教
[00:06:06.320 --> 00:06:08.720]  因為人家答應過千年的系統
[00:06:08.720 --> 00:06:11.120]  很容易又會將你打垮了
[00:06:11.120 --> 00:06:13.560]  所以神就興起了
[00:06:13.560 --> 00:06:17.520]  有加爾文這位本身讀法律的一位年輕人
[00:06:17.520 --> 00:06:20.800]  他在1534、35年左右
[00:06:20.800 --> 00:06:24.720]  就寫了這個基督教要儀
[00:06:24.720 --> 00:06:27.280]  而且還是非常淺白的
[00:06:27.280 --> 00:06:28.680]  很容易看的
[00:06:28.680 --> 00:06:30.680]  很有條理的
[00:06:30.680 --> 00:06:32.880]  分了不同的類別的
[00:06:32.880 --> 00:06:34.880]  什麼是神
[00:06:34.880 --> 00:06:36.880]  我們信的神是怎樣
[00:06:36.880 --> 00:06:39.640]  三一神是我們的信仰
[00:06:39.640 --> 00:06:43.320]  變成對一個普通的信徒
[00:06:43.320 --> 00:06:45.480]  只要他稍為識字
[00:06:45.480 --> 00:06:51.440]  都能夠透過這些這麼有系統的編排
[00:06:51.440 --> 00:06:53.080]  來找到
[00:06:53.080 --> 00:06:55.080]  譬如關於祈禱的
[00:06:55.080 --> 00:06:56.440]  他很詳細講
[00:06:56.440 --> 00:06:59.640]  我看了有幾個章節
[00:06:59.640 --> 00:07:02.200]  有四個重要的部分
[00:07:02.200 --> 00:07:03.800]  關於祈禱等等
[00:07:03.800 --> 00:07:06.240]  這些是很有條理
[00:07:06.240 --> 00:07:08.240]  很簡單易明的
[00:07:08.240 --> 00:07:10.000]  一點都不深奧的
[00:07:10.000 --> 00:07:11.760]  這樣就奠定了
[00:07:11.760 --> 00:07:14.640]  當時的宗教改革
[00:07:14.640 --> 00:07:17.760]  是有一個很重要的神學基礎
[00:07:17.760 --> 00:07:21.040]  很重要的一個清楚的
[00:07:21.040 --> 00:07:26.120]  根據聖經的論述的教義
[00:07:26.120 --> 00:07:28.920]  所以他的奠基
[00:07:28.920 --> 00:07:32.920]  成為下一代的門徒
[00:07:32.920 --> 00:07:34.200]  他的門生
[00:07:34.200 --> 00:07:35.200]  他的學生
[00:07:35.200 --> 00:07:39.200]  把基督教的宗教改革
[00:07:39.200 --> 00:07:42.960]  更加發揚光大到整個歐洲
[00:07:42.960 --> 00:07:47.360]  其中一個最出名的學生
[00:07:47.360 --> 00:07:52.000]  就是來自蘇格蘭的John Cox
[00:07:52.000 --> 00:07:55.120]  約翰·洛克斯
[00:07:55.120 --> 00:08:00.520]  也是帶來英國大復興的神學家
[00:08:00.520 --> 00:08:04.840]  所以基督教要義對當時代是很重要的
[00:08:04.840 --> 00:08:06.440]  所以你可以想像到
[00:08:06.440 --> 00:08:10.600]  他二十多歲
[00:08:10.600 --> 00:08:12.600]  他已經寫了這本巨著
[00:08:12.600 --> 00:08:15.200]  過了二十多年
[00:08:15.200 --> 00:08:16.680]  他再去改版
[00:08:16.680 --> 00:08:18.680]  其實都是大體上
[00:08:18.680 --> 00:08:21.160]  可能加一些的潤色
[00:08:21.160 --> 00:08:23.000]  加一些的解釋
[00:08:23.000 --> 00:08:26.400]  整體的神學其實沒有變的
[00:08:26.400 --> 00:08:31.000]  再加上很大部份的神官
[00:08:31.000 --> 00:08:36.440]  都是採納奧古斯丁
[00:08:36.440 --> 00:08:39.640]  和中世紀的一些神學家
[00:08:39.640 --> 00:08:42.760]  他沒有自己的新的原創
[00:08:42.760 --> 00:08:47.680]  或者沒有自己的石破天驚的一些改變
[00:08:47.680 --> 00:08:53.760]  所以就令到整個基督教的道統
[00:08:53.760 --> 00:08:56.720]  那個神學一脈相承
[00:08:56.720 --> 00:08:59.360]  當然他就針對當時的
[00:08:59.360 --> 00:09:00.880]  所以你會看到
[00:09:00.880 --> 00:09:03.880]  這個改革運動
[00:09:03.880 --> 00:09:06.200]  上一次我們講過了
[00:09:06.200 --> 00:09:07.680]  就是他的好朋友
[00:09:07.680 --> 00:09:09.280]  這位叫做Kirk
[00:09:09.280 --> 00:09:13.360]  本來就是去到法國巴黎大學裏面做校長
[00:09:13.360 --> 00:09:16.880]  但是他的就職禮的演說
[00:09:16.880 --> 00:09:19.440]  就是支持宗教改革
[00:09:19.440 --> 00:09:22.240]  整個法國就是天主教的勢力
[00:09:22.240 --> 00:09:25.200]  所以他的演說
[00:09:25.200 --> 00:09:28.640]  就帶來天主教正正式式
[00:09:28.640 --> 00:09:30.360]  就和這個Kirk
[00:09:30.360 --> 00:09:33.400]  包括Kirk的好朋友就是加爾文
[00:09:33.400 --> 00:09:34.880]  加以逮捕
[00:09:34.880 --> 00:09:37.320]  所以他們就被逼
[00:09:37.320 --> 00:09:40.480]  要離開法國
[00:09:40.480 --> 00:09:43.160]  輾轉去到這個
[00:09:43.160 --> 00:09:45.360]  似乎是瑞士的地方
[00:09:45.360 --> 00:09:47.040]  巴塞爾的地方
[00:09:47.040 --> 00:09:48.920]  在那裏避難
[00:09:48.920 --> 00:09:51.640]  在那裏因為瑞士
[00:09:51.640 --> 00:09:54.120]  又是支持宗教改革的
[00:09:54.120 --> 00:09:56.720]  所以一個地方一個城邦
[00:09:56.720 --> 00:09:58.720]  是有不同的
[00:09:58.720 --> 00:10:02.640]  對宗教改革的支持
[00:10:02.640 --> 00:10:05.920]  或者是他的熱心等等的
[00:10:05.920 --> 00:10:08.680]  所以在這樣的情況下
[00:10:08.680 --> 00:10:11.920]  他就有很大的空間
[00:10:11.920 --> 00:10:14.560]  因為他不是馬丁路德那些
[00:10:14.560 --> 00:10:18.200]  最原始的抗爭
[00:10:18.200 --> 00:10:21.520]  所以他是看著一些前輩
[00:10:21.520 --> 00:10:27.160]  那個對天主教的背棄
[00:10:27.160 --> 00:10:28.840]  那個的決裂
[00:10:28.840 --> 00:10:30.640]  那個的離開
[00:10:30.640 --> 00:10:33.240]  所以他就有機會
[00:10:33.240 --> 00:10:34.160]  這個年輕人
[00:10:34.160 --> 00:10:36.680]  他不是在一個大的漩渦裏面
[00:10:36.680 --> 00:10:39.000]  所以他有足夠的空間
[00:10:39.000 --> 00:10:41.400]  他去沉澱他自己
[00:10:41.400 --> 00:10:44.120]  所受的天主教的教育
[00:10:44.120 --> 00:10:45.520]  因為他在巴黎
[00:10:45.520 --> 00:10:47.880]  都是一個很出色的學生
[00:10:47.880 --> 00:10:49.280]  在巴黎大學裏面
[00:10:49.280 --> 00:10:51.880]  都有很多機會來涉獵
[00:10:51.880 --> 00:10:53.520]  很多的經卷
[00:10:53.520 --> 00:10:56.760]  很多的神學家的一些文章
[00:10:56.760 --> 00:10:58.400]  一些著作
[00:10:58.400 --> 00:11:00.200]  特別是古典的著作
[00:11:00.200 --> 00:11:03.520]  所以嘉爾文就有很多的
[00:11:03.520 --> 00:11:05.520]  他的足夠的空間
[00:11:05.520 --> 00:11:08.520]  因為他不會被人來批鬥
[00:11:08.520 --> 00:11:12.520]  所以他就一直去研究整個基督教
[00:11:12.520 --> 00:11:14.800]  的一些神學
[00:11:14.800 --> 00:11:17.880]  所以還有一些古代的著作
[00:11:17.880 --> 00:11:21.120]  再加上馬丁路德提出的這些論點
[00:11:21.120 --> 00:11:25.120]  當然最終一定是在理性上
[00:11:25.120 --> 00:11:29.800]  他是同意和認同這個宗教改革的
[00:11:29.800 --> 00:11:33.600]  就不只是一種情緒的激進
[00:11:33.600 --> 00:11:36.400]  我們上一次都有機會提過
[00:11:36.400 --> 00:11:39.360]  宗教改革有三條路線的
[00:11:39.360 --> 00:11:42.640]  馬丁路德只是很想在教內
[00:11:42.640 --> 00:11:46.840]  在宗教內部產生對話
[00:11:46.840 --> 00:11:48.640]  不是想決裂的
[00:11:48.640 --> 00:11:50.640]  不過是被迫
[00:11:50.640 --> 00:11:52.440]  天主教說你不收回
[00:11:52.440 --> 00:11:55.000]  你就要被逐出教廷的了
[00:11:55.000 --> 00:11:57.440]  只能夠馬丁路德
[00:11:57.440 --> 00:12:00.640]  就唯有他黯然的
[00:12:00.640 --> 00:12:01.440]  不想的
[00:12:01.440 --> 00:12:02.960]  他是一個神父
[00:12:02.960 --> 00:12:05.160]  就離開天主教
[00:12:05.160 --> 00:12:09.320]  但是當他引發這個改革之後
[00:12:09.320 --> 00:12:12.040]  就有些激進的從洗派
[00:12:12.040 --> 00:12:14.960]  就覺得什麼都要反
[00:12:14.960 --> 00:12:19.600]  就不單純只是贖罪券那麼簡單
[00:12:19.600 --> 00:12:22.000]  而是整套的教義
[00:12:22.000 --> 00:12:24.560]  整套對人民的壓迫
[00:12:24.560 --> 00:12:26.320]  都是要改變的
[00:12:26.320 --> 00:12:28.720]  包括當時的聖禮觀
[00:12:28.720 --> 00:12:34.520]  聖餐的問題是最嚴重的
[00:12:34.520 --> 00:12:38.000]  就帶來有一個派別
[00:12:38.000 --> 00:12:39.280]  就是從洗派
[00:12:39.280 --> 00:12:40.680]  特別是慈雲里
[00:12:40.680 --> 00:12:43.480]  都是同時代的神學家
[00:12:43.480 --> 00:12:44.760]  宗教改革
[00:12:44.760 --> 00:12:48.080]  就帶領一個很激進的從洗派
[00:12:48.080 --> 00:12:50.600]  當然還有普通的平民百姓
[00:12:50.600 --> 00:12:52.600]  因為上次都講過
[00:12:52.600 --> 00:12:56.720]  那些城邦有不同地方的稅收
[00:12:56.720 --> 00:12:58.320]  有不同的諸侯
[00:12:58.320 --> 00:13:00.400]  有不同的一些騎士
[00:13:00.400 --> 00:13:02.000]  都是由教廷
[00:13:02.000 --> 00:13:07.160]  由一些當時的世俗的皇帝
[00:13:07.160 --> 00:13:10.920]  分派、分一些的地等等
[00:13:10.920 --> 00:13:12.920]  就好像不同的諸侯那樣
[00:13:12.920 --> 00:13:17.280]  就變成真正那些平民百姓的種田
[00:13:17.280 --> 00:13:19.360]  做那些農業的
[00:13:19.360 --> 00:13:23.520]  就受盡各種不同的稅收的剝削
[00:13:23.520 --> 00:13:27.280]  所以他們變成一個好像受壓迫的階層
[00:13:27.280 --> 00:13:28.920]  而這些是最多的
[00:13:28.920 --> 00:13:32.960]  所以德國因為馬丁路德的這樣改革
[00:13:32.960 --> 00:13:35.200]  既然你是一個神父
[00:13:35.200 --> 00:13:38.480]  你都可以和教廷有一個決裂
[00:13:38.480 --> 00:13:41.160]  我們受壓迫的農民
[00:13:41.160 --> 00:13:45.800]  就更加要提出組織他們那個
[00:13:45.800 --> 00:13:47.200]  大家的團結
[00:13:47.200 --> 00:13:50.960]  就來帶來一個真是徹底的戰爭
[00:13:50.960 --> 00:13:53.040]  直接是燒教堂
[00:13:53.040 --> 00:13:57.600]  驅逐那些神父聖職人員離開
[00:13:57.600 --> 00:14:01.480]  不再向教廷交稅
[00:14:01.480 --> 00:14:06.280]  還有那個叫十二條款
[00:14:06.280 --> 00:14:10.320]  就講到明我們要列了這十二條
[00:14:10.320 --> 00:14:11.640]  你不遵守
[00:14:11.640 --> 00:14:13.840]  不去滿足
[00:14:13.840 --> 00:14:15.560]  我們就抗議
[00:14:15.560 --> 00:14:17.560]  那個抗議是一個戰爭來的
[00:14:17.560 --> 00:14:21.640]  所以馬丁路德是看著這些農民戰爭
[00:14:21.640 --> 00:14:24.720]  這些務農的田農
[00:14:24.720 --> 00:14:28.400]  這樣來到去武裝的革命
[00:14:28.400 --> 00:14:30.840]  是產生戰爭
[00:14:30.840 --> 00:14:35.160]  所以馬丁路德無奈地
[00:14:35.160 --> 00:14:39.800]  他是支持政府要鎮壓那些農民
[00:14:39.800 --> 00:14:42.280]  大概有十三年
[00:14:42.280 --> 00:14:45.800]  有差不多十萬的德國的農民
[00:14:45.800 --> 00:14:48.800]  被鎮壓而戰死
[00:14:48.800 --> 00:14:52.480]  所以你想想在馬丁路德的時代
[00:14:52.480 --> 00:14:54.280]  開始的宗教改革
[00:14:54.280 --> 00:14:56.280]  原來你溫和
[00:14:56.280 --> 00:14:58.040]  人家是不會溫和的
[00:14:58.040 --> 00:15:01.160]  在宗教上有從洗派
[00:15:01.160 --> 00:15:04.160]  在世俗上有農民戰爭
[00:15:04.160 --> 00:15:07.480]  所以其實都要面對這個改革
[00:15:07.480 --> 00:15:12.000]  到底第二代怎樣將那個改革
[00:15:12.000 --> 00:15:15.840]  定性在教義上
[00:15:15.840 --> 00:15:18.120]  這個就很重要了
[00:15:18.120 --> 00:15:19.920]  所以這個時候
[00:15:19.920 --> 00:15:22.320]  基督教要以這本書
[00:15:22.320 --> 00:15:25.600]  成為很重要的信仰綱領
[00:15:25.600 --> 00:15:28.880]  當時沒有足夠的時間
[00:15:28.880 --> 00:15:32.480]  他們去翻譯聖經
[00:15:32.480 --> 00:15:36.160]  大量的去講道、講解
[00:15:36.160 --> 00:15:38.160]  所以同步進行中
[00:15:38.160 --> 00:15:39.440]  一方面要面對
[00:15:39.440 --> 00:15:41.680]  天主教從來都不妥協的
[00:15:41.680 --> 00:15:43.480]  從來都是基督教
[00:15:43.480 --> 00:15:45.960]  是一路一路的激進的
[00:15:45.960 --> 00:15:48.080]  脫離自己的教廷的
[00:15:48.080 --> 00:15:50.800]  但是失控的宗教改革
[00:15:50.800 --> 00:15:53.280]  就有很激進的從洗派
[00:15:53.280 --> 00:15:55.560]  要在整個信仰上
[00:15:55.560 --> 00:15:57.320]  全部撥亂反正
[00:15:57.320 --> 00:15:59.120]  天主教什麼都是錯的
[00:15:59.120 --> 00:16:01.520]  這是其中一個激進
[00:16:01.520 --> 00:16:05.520]  另外世俗的農民戰爭
[00:16:05.520 --> 00:16:09.240]  就是長期受壓迫的群體
[00:16:09.240 --> 00:16:14.640]  要借宗教改革來做一個大幅度的推翻
[00:16:14.640 --> 00:16:18.160]  就變成整個歐洲
[00:16:18.160 --> 00:16:20.480]  其實在一個很動盪的情況下
[00:16:20.480 --> 00:16:21.800]  在這個時候
[00:16:21.800 --> 00:16:24.320]  1535年
[00:16:24.320 --> 00:16:27.040]  基督教要義出版了
[00:16:27.040 --> 00:16:30.480]  就是嘉爾文自己一個人
[00:16:30.480 --> 00:16:33.680]  整理整套的神學教義
[00:16:33.680 --> 00:16:37.760]  大部分是系統神學
[00:16:37.760 --> 00:16:40.000]  但是他也印了很多聖經
[00:16:40.000 --> 00:16:42.000]  我這樣翻譯一下
[00:16:42.000 --> 00:16:45.360]  我那兩本中文版的翻譯
[00:16:45.360 --> 00:16:48.200]  真的他每一個的題目
[00:16:48.200 --> 00:16:51.480]  都有聖經的支持他的教義
[00:16:51.480 --> 00:16:52.560]  所以挺好看的
[00:16:52.560 --> 00:16:54.920]  原來發現英文版
[00:16:54.920 --> 00:16:57.400]  在香港的圖書館是有的
[00:16:57.400 --> 00:17:01.200]  在網上都可以下載到英文版的
[00:17:01.200 --> 00:17:04.200]  變成大家看中文版就難了
[00:17:04.200 --> 00:17:05.000]  就應該沒有了
[00:17:05.000 --> 00:17:08.440]  就只是在教會的書室可以買到
[00:17:08.440 --> 00:17:10.240]  但是很貴的大家不要買了
[00:17:10.240 --> 00:17:12.400]  因為一套都要五百多塊
[00:17:12.400 --> 00:17:16.320]  買了大家又不看就不要浪費這些錢了
[00:17:16.320 --> 00:17:19.040]  其中很重要的
[00:17:19.040 --> 00:17:20.120]  剛才我說了
[00:17:20.120 --> 00:17:23.040]  這些教義問答
[00:17:23.040 --> 00:17:28.760]  就是要指出到底大公教會錯在什麼地方
[00:17:28.760 --> 00:17:30.840]  所以教義問答
[00:17:30.840 --> 00:17:33.120]  他們真的很特別
[00:17:33.120 --> 00:17:36.120]  因為嘉爾文或者馬正路德也是
[00:17:36.120 --> 00:17:38.000]  但是嘉爾文就更加
[00:17:38.000 --> 00:17:39.760]  我稍後再講到
[00:17:39.760 --> 00:17:42.400]  真正在日內瓦帶來的
[00:17:42.400 --> 00:17:49.120]  真正的一個地上的天國
[00:17:49.120 --> 00:17:52.880]  這是嘉爾文的心願
[00:17:52.880 --> 00:17:55.000]  教義問答
[00:17:55.000 --> 00:17:58.920]  原來是要在小朋友的小學
[00:17:58.920 --> 00:18:01.160]  我不知道他小學多少歲
[00:18:01.160 --> 00:18:03.840]  就要開始這些教義問答
[00:18:03.840 --> 00:18:07.280]  就是給小朋友一問一答
[00:18:07.280 --> 00:18:08.680]  問一個問題
[00:18:08.680 --> 00:18:10.680]  他們要懂得回答 懂得背
[00:18:10.680 --> 00:18:15.080]  這樣開啟神學的文字
[00:18:15.080 --> 00:18:17.000]  原來宗教改革
[00:18:17.000 --> 00:18:22.440]  是在那個時候就已經看重小朋友的心靈
[00:18:22.440 --> 00:18:26.760]  從小就要灌輸正確的神學教義
[00:18:26.760 --> 00:18:29.760]  這個我們真的要想的
[00:18:29.760 --> 00:18:32.520]  所以兒童的主要學
[00:18:32.520 --> 00:18:34.400]  我們不需要說
[00:18:34.400 --> 00:18:36.720]  我們一定要很好的power point(力度)
[00:18:36.720 --> 00:18:38.720]  那個是技巧而已
[00:18:38.720 --> 00:18:40.840]  不是說技巧不重要
[00:18:40.840 --> 00:18:42.840]  而是內容才重要
[00:18:42.840 --> 00:18:45.320]  所以如果我們怕小朋友
[00:18:45.320 --> 00:18:47.640]  他們聽這些悶的真理
[00:18:47.640 --> 00:18:48.720]  行不行的
[00:18:48.720 --> 00:18:51.040]  其實不要想他行不行
[00:18:51.040 --> 00:18:53.040]  而是我們要有趣味地
[00:18:53.040 --> 00:18:55.040]  講到他們明白為止
[00:18:55.040 --> 00:18:57.920]  用不同的方法去包裝
[00:18:57.920 --> 00:19:01.040]  譬如用一些圖畫
[00:19:01.040 --> 00:19:02.800]  或者要power point(力度)
[00:19:02.800 --> 00:19:04.800]  但是那個還是技巧
[00:19:04.800 --> 00:19:06.040]  重要的就是
[00:19:06.040 --> 00:19:08.800]  真是很硬朗的教義問答
[00:19:08.800 --> 00:19:11.600]  是要給他們從小就要認識
[00:19:11.600 --> 00:19:15.000]  原來這樣的宗教教育
[00:19:15.000 --> 00:19:17.000]  原來在中世紀的時候
[00:19:17.000 --> 00:19:19.480]  已經是正正式式地開始了
[00:19:19.480 --> 00:19:21.160]  所以沒錯
[00:19:21.160 --> 00:19:26.480]  兒童真是每一個時代的很重要的主人翁
[00:19:26.480 --> 00:19:30.800]  真的 如果教會
[00:19:30.800 --> 00:19:34.560]  這些是公認的
[00:19:34.560 --> 00:19:37.520]  18歲以下是不准去教會的
[00:19:37.520 --> 00:19:39.520]  在內地
[00:19:39.520 --> 00:19:41.520]  這個是不合《聖經》的
[00:19:41.520 --> 00:19:43.920]  《聖經》是告訴我們
[00:19:43.920 --> 00:19:49.240]  每個人都要清楚自己的信仰
[00:19:49.240 --> 00:19:51.240]  當然每個人的智力
[00:19:51.240 --> 00:19:54.000]  每個人的能夠接收
[00:19:54.000 --> 00:19:55.320]  是很不同的
[00:19:55.320 --> 00:19:57.680]  是有強有弱的
[00:19:57.680 --> 00:19:59.440]  有些人真是
[00:19:59.440 --> 00:20:01.760]  講深奧一點他都不能夠掌握的了
[00:20:01.760 --> 00:20:04.840]  但有些人是要很理性地去分析的
[00:20:04.840 --> 00:20:06.640]  每個人的構造不同
[00:20:06.640 --> 00:20:08.640]  但是大體來說
[00:20:08.640 --> 00:20:10.000]  宗教教育
[00:20:10.000 --> 00:20:12.680]  必須是從小就要開始
[00:20:12.680 --> 00:20:18.240]  有條理地教他們這些重要的《聖經》真理
[00:20:18.240 --> 00:20:20.400]  所以如果我們不教
[00:20:20.400 --> 00:20:23.000]  就錯失了宗教改革
[00:20:23.000 --> 00:20:26.520]  這麼體重這些兒童的教理問答
[00:20:26.520 --> 00:20:29.640]  所以原來是很重要的
[00:20:29.640 --> 00:20:34.960]  所以最重要是要指出大公教會的謬誤
[00:20:34.960 --> 00:20:37.320]  指出不是想推倒它
[00:20:37.320 --> 00:20:41.400]  人家也有別人的傳承
[00:20:41.400 --> 00:20:44.040]  有別人的敬殿
[00:20:44.040 --> 00:20:48.000]  但是如果那個道理本身是有問題
[00:20:48.000 --> 00:20:50.520]  我們指出那個道理的錯誤
[00:20:50.520 --> 00:20:53.600]  免得別人信錯了真理
[00:20:53.600 --> 00:20:57.880]  就不是根據《聖經》來相信神
[00:20:57.880 --> 00:21:01.240]  所以那個責任是指出那個問題
[00:21:01.240 --> 00:21:04.960]  然後大家帶來一個理性的討論
[00:21:04.960 --> 00:21:07.640]  和最終尋找那個真理
[00:21:07.640 --> 00:21:10.600]  所以激進的從洗派
[00:21:10.600 --> 00:21:14.960]  就在這裡有過之而無不及了
[00:21:14.960 --> 00:21:19.640]  所以就令到那個改革的性質混亂了
[00:21:19.640 --> 00:21:25.240]  這個改革就變相好像為反而反
[00:21:25.240 --> 00:21:27.040]  什麼都是錯的
[00:21:27.040 --> 00:21:29.880]  至少人家都是一千年
[00:21:29.880 --> 00:21:32.240]  由使徒時代
[00:21:32.240 --> 00:21:37.480]  由主侯的317年
[00:21:37.480 --> 00:21:42.960]  那個君士坦丁的悔改
[00:21:42.960 --> 00:21:48.480]  讓基督教可以自由的傳道、輾轉
