
[00:00:00.000 --> 00:00:04.220]  很感恩再一次能夠和大家分享神的話語
[00:02:05.500 --> 00:02:08.860]  所以你看到保羅這裡很工整的
[00:02:08.860 --> 00:02:11.740]  講了一些不好的人
[00:02:11.740 --> 00:02:13.980]  和他們的行徑
[00:02:13.980 --> 00:02:17.020]  他們的行徑會有人跟隨的
[00:02:17.020 --> 00:02:18.380]  所以要很小心
[00:02:18.380 --> 00:02:20.980]  原來那時候已經有IG了
[00:02:20.980 --> 00:02:23.140]  你有多少個追蹤者呢?
[00:02:24.140 --> 00:02:25.700]  但是第十一節
[00:02:25.700 --> 00:02:27.420]  提摩泰
[00:02:27.420 --> 00:02:28.820]  是怎樣呢?
[00:02:28.820 --> 00:02:31.740]  但你是屬神的人
[00:02:31.740 --> 00:02:33.860]  你就要逃避
[00:02:33.860 --> 00:02:36.620]  剛才第六到第九節所講的
[00:02:36.620 --> 00:02:38.140]  到第十節所講的
[00:02:38.140 --> 00:02:40.780]  要追求的是公義
[00:02:40.780 --> 00:02:41.820]  敬虔
[00:02:41.820 --> 00:02:42.980]  信心
[00:02:42.980 --> 00:02:44.060]  愛心
[00:02:44.060 --> 00:02:45.220]  忍耐
[00:02:45.220 --> 00:02:46.100]  溫柔
[00:02:46.100 --> 00:02:47.940]  接著十二節
[00:02:47.940 --> 00:02:51.460]  你要為信仰打美好的仗
[00:02:51.740 --> 00:02:53.940]  要持定永生
[00:02:53.940 --> 00:02:56.620]  你是為這樣來被召的
[00:02:56.620 --> 00:02:59.940]  也在很多見證人的面前
[00:02:59.940 --> 00:03:02.660]  已經來作了美好見證
[00:03:02.660 --> 00:03:04.740]  有哪個最好的見證呢?
[00:03:04.740 --> 00:03:08.740]  哪一個是在地上最美好的見證呢?
[00:03:08.740 --> 00:03:10.300]  十三節
[00:03:10.300 --> 00:03:14.060]  我在那次生命級萬物的神面前
[00:03:14.060 --> 00:03:17.420]  並在向本雕彼拉多
[00:03:17.420 --> 00:03:21.060]  作過那美好見證的基督耶穌
[00:03:21.220 --> 00:03:24.020]  面前祝福你
[00:03:24.020 --> 00:03:25.900]  即是提摩泰
[00:03:25.900 --> 00:03:29.380]  你的IG有否追蹤主耶穌呢?
[00:03:29.380 --> 00:03:33.220]  主耶穌的IG只有十二門徒
[00:03:33.220 --> 00:03:35.220]  還有一個就是保羅
[00:03:35.220 --> 00:03:37.700]  斯朗拿道
[00:03:37.700 --> 00:03:40.420]  是全世界IG最多人追蹤的
[00:03:40.420 --> 00:03:43.580]  四億六千萬
[00:03:43.580 --> 00:03:46.420]  即是說他一個帖子
[00:03:46.420 --> 00:03:48.740]  有很多人就知道了
[00:03:48.740 --> 00:03:50.660]  主耶穌的呢?
[00:03:51.460 --> 00:03:53.180]  使徒保羅告訴我們
[00:03:53.180 --> 00:03:54.580]  提摩泰
[00:03:54.580 --> 00:03:56.900]  你現在是一個年輕的傳道
[00:03:56.900 --> 00:04:00.860]  你要追隨哪個人的見證
[00:04:00.860 --> 00:04:03.740]  才能夠帶領你平安的
[00:04:03.740 --> 00:04:05.420]  走完你人生的路
[00:04:05.420 --> 00:04:07.100]  去到這個永生
[00:04:07.100 --> 00:04:08.260]  十四節
[00:04:08.260 --> 00:04:10.340]  要守這個命令
[00:04:10.340 --> 00:04:11.860]  毫不玷污
[00:04:11.860 --> 00:04:13.540]  無可指責
[00:04:13.540 --> 00:04:17.020]  直到我們的主耶穌基督顯現
[00:04:17.020 --> 00:04:18.260]  十五節
[00:04:18.260 --> 00:04:20.180]  到了適當的時候
[00:04:20.460 --> 00:04:23.900]  都要顯明出來
[00:04:23.900 --> 00:04:25.940]  他是那可稱頌
[00:04:25.940 --> 00:04:27.740]  獨一的權能者
[00:04:27.740 --> 00:04:29.420]  萬王之王
[00:04:29.420 --> 00:04:31.340]  萬主之主
[00:04:31.340 --> 00:04:32.660]  十六節
[00:04:32.660 --> 00:04:34.660]  就是那獨一不死
[00:04:34.660 --> 00:04:37.660]  住在人不能靠近的光裡
[00:04:37.660 --> 00:04:40.060]  是人未曾看見
[00:04:40.060 --> 00:04:42.740]  也是不能看見的
[00:04:42.740 --> 00:04:46.300]  原尊貴和永遠的權能
[00:04:46.300 --> 00:04:47.980]  都貴及他
[00:04:47.980 --> 00:04:48.740]  阿門
[00:04:48.820 --> 00:04:50.820]  接著十七節到十九節
[00:04:50.820 --> 00:04:53.820]  就祝福那些在地上富足的人
[00:04:53.820 --> 00:04:57.700]  不要倚靠自己的財富
[00:04:57.700 --> 00:05:02.100]  要怎樣來逃避這個無盡的貪欲呢
[00:05:02.100 --> 00:05:03.540]  原來有秘訣的
[00:05:03.540 --> 00:05:05.260]  就是要慷慨
[00:05:05.260 --> 00:05:09.820]  要在好事上來富足
[00:05:09.820 --> 00:05:12.180]  來建立自己
[00:05:12.180 --> 00:05:15.980]  即是積蓄自己在永恆的根基
[00:05:15.980 --> 00:05:17.620]  預備將來
[00:05:18.620 --> 00:05:20.020]  有沒有留意到
[00:05:20.020 --> 00:05:21.540]  兩段聖經
[00:05:21.540 --> 00:05:23.340]  是很工整的
[00:05:23.340 --> 00:05:26.420]  保羅勸勉提摩泰
[00:05:26.420 --> 00:05:28.100]  來到第六章了
[00:05:28.100 --> 00:05:31.620]  前面幾章已經教他在教會裡面
[00:05:31.620 --> 00:05:33.700]  在爾弗所這個城裡面
[00:05:33.700 --> 00:05:36.140]  要怎樣來傳道
[00:05:36.140 --> 00:05:38.180]  和怎樣來設立
[00:05:38.180 --> 00:05:39.140]  長老
[00:05:39.140 --> 00:05:39.900]  執事
[00:05:39.900 --> 00:05:41.140]  和有些事情
[00:05:41.140 --> 00:05:42.820]  再來教導他
[00:05:42.820 --> 00:05:44.020]  到了後期了
[00:05:44.020 --> 00:05:45.220]  第六章這裡
[00:05:45.780 --> 00:05:48.260]  就來提醒提摩泰
[00:05:48.260 --> 00:05:50.660]  在你們的同行當中
[00:05:50.660 --> 00:05:52.980]  是有假教師
[00:05:52.980 --> 00:05:55.500]  這些人是會帶來
[00:05:55.500 --> 00:05:57.820]  一個毀滅的
[00:05:57.820 --> 00:06:02.380]  其中有一節聖經都頗重的
[00:06:02.380 --> 00:06:04.700]  就是第五節
[00:06:04.700 --> 00:06:11.500]  或者是由第九節讀
[00:06:13.420 --> 00:06:15.300]  不知道大家認不認同
[00:06:15.300 --> 00:06:18.620]  仕途保羅說的一個貪婪的人
[00:06:18.620 --> 00:06:21.780]  一個以敬虔作為手段
[00:06:21.780 --> 00:06:24.100]  不是作為目標
[00:06:24.100 --> 00:06:25.900]  是作為手段
[00:06:25.900 --> 00:06:30.380]  來達至他自己內心的私慾
[00:06:30.380 --> 00:06:31.940]  他說第九節
[00:06:31.940 --> 00:06:34.620]  那些想要發財的人
[00:06:34.620 --> 00:06:36.900]  就陷在誘惑
[00:06:36.900 --> 00:06:39.460]  這個羅莽
[00:06:39.460 --> 00:06:41.300]  和許多無知
[00:06:41.460 --> 00:06:43.740]  有害的慾望當中
[00:06:43.740 --> 00:06:46.700]  使得人不僅掉進了網
[00:06:46.700 --> 00:06:48.300]  還沉淪
[00:06:48.300 --> 00:06:50.140]  使人沉淪
[00:06:50.140 --> 00:06:52.940]  以至敗壞和滅亡
[00:06:52.940 --> 00:06:56.020]  你想想
[00:06:56.020 --> 00:06:58.900]  保羅來到勸勉提摩泰
[00:06:58.900 --> 00:07:02.860]  怎樣能夠去對現在那個時代
[00:07:02.860 --> 00:07:04.780]  他傳道的時候
[00:07:04.780 --> 00:07:07.180]  有一個警醒呢
[00:07:07.180 --> 00:07:09.980]  首先就是說了有一類人
[00:07:10.300 --> 00:07:12.100]  這類人會是怎樣的呢?
[00:07:12.100 --> 00:07:15.660]  這類人的內心是想什麼的呢?
[00:07:15.660 --> 00:07:18.900]  以及會帶來什麼影響呢?
[00:07:18.900 --> 00:07:22.740]  所以整段聖經由三到第十節
[00:07:22.740 --> 00:07:27.300]  就是講到假教師和他的影響
[00:07:27.300 --> 00:07:29.220]  其實是一個敗壞
[00:07:29.220 --> 00:07:30.980]  對人的心靈
[00:07:30.980 --> 00:07:32.780]  看不到永生
[00:07:32.780 --> 00:07:37.540]  你不感覺到他有永生的尋求
[00:07:38.700 --> 00:07:40.380]  不過更加恐怖就是
[00:07:40.380 --> 00:07:43.100]  經前是他的手段
[00:07:43.100 --> 00:07:45.740]  不是那個目標
[00:07:45.740 --> 00:07:49.140]  2018年的時候
[00:07:49.140 --> 00:07:51.620]  有一段新聞都很特別
[00:07:51.620 --> 00:07:53.580]  你回頭看
[00:07:53.580 --> 00:07:56.700]  不可能你會相信他
[00:07:56.700 --> 00:08:00.020]  一個90後的年輕人
[00:08:00.020 --> 00:08:03.180]  居然告訴你們
[00:08:03.180 --> 00:08:04.860]  你相信我
[00:08:04.860 --> 00:08:08.580]  我現在做的這個挖礦機
[00:08:08.780 --> 00:08:11.060]  可以令到你三個月就回本
[00:08:11.060 --> 00:08:12.580]  你買我的那部機
[00:08:12.580 --> 00:08:14.460]  那部機是二萬塊而已
[00:08:14.460 --> 00:08:16.820]  然後
[00:08:16.820 --> 00:08:19.020]  半兩年內
[00:08:19.020 --> 00:08:20.700]  你就可以賺八倍
[00:08:20.700 --> 00:08:22.860]  這個叫做幣少爺
[00:08:22.860 --> 00:08:24.460]  有一天
[00:08:24.460 --> 00:08:26.860]  2018年的12月15號
[00:08:26.860 --> 00:08:29.900]  在深水埗的地鐵站
[00:08:29.900 --> 00:08:32.260]  就找人上去派錢
[00:08:32.260 --> 00:08:33.620]  扔錢到街上
[00:08:33.620 --> 00:08:35.380]  就不斷撿錢
[00:08:35.740 --> 00:08:38.900]  原來有一千個人買了他的機
[00:08:38.900 --> 00:08:42.100]  他賺的也只是二千萬
[00:08:42.100 --> 00:08:44.340]  這個叫幣少爺
[00:08:44.340 --> 00:08:46.140]  現在住在
[00:08:46.140 --> 00:08:48.380]  九套山的豪宅
[00:08:48.380 --> 00:08:52.140]  他的自負之道
[00:08:52.140 --> 00:08:54.620]  是用一些手段
[00:08:54.620 --> 00:08:55.780]  令到人
[00:08:55.780 --> 00:08:57.740]  很多是80後
[00:08:57.740 --> 00:08:59.420]  尤其是更多是90後
[00:08:59.420 --> 00:09:02.300]  沒理由這麼蠢
[00:09:02.300 --> 00:09:03.980]  會受騙的
[00:09:03.980 --> 00:09:05.380]  這個世界
[00:09:05.540 --> 00:09:07.460]  這樣也能騙人的
[00:09:07.460 --> 00:09:10.860]  相信原因是人性裏面
[00:09:10.860 --> 00:09:12.540]  罪性裏面
[00:09:12.540 --> 00:09:15.220]  有一樣東西很恐怖
[00:09:15.220 --> 00:09:18.180]  保羅很清楚人性
[00:09:18.180 --> 00:09:19.940]  他點出這一樣東西
[00:09:19.940 --> 00:09:21.820]  就是貪婪
[00:09:21.820 --> 00:09:23.740]  所以由第三節
[00:09:23.740 --> 00:09:25.340]  弟兄姊妹你留意一下
[00:09:25.340 --> 00:09:26.620]  我們這一段聖經
[00:09:26.620 --> 00:09:29.340]  如果有人傳別的教義
[00:09:29.340 --> 00:09:33.300]  不符合我們主耶穌基督純正的話
[00:09:33.660 --> 00:09:36.020]  和合乎敬虔的教導
[00:09:36.020 --> 00:09:38.780]  這些人就是自高自大
[00:09:38.780 --> 00:09:40.300]  一無所知
[00:09:40.300 --> 00:09:42.220]  專好爭辯
[00:09:42.220 --> 00:09:44.540]  善於竊賤
[00:09:44.540 --> 00:09:45.740]  因而
[00:09:45.740 --> 00:09:48.900]  就令到群體產生那個嫉妒
[00:09:48.900 --> 00:09:49.940]  紛爭
[00:09:49.940 --> 00:09:51.100]  毀謗
[00:09:51.100 --> 00:09:53.020]  惡意的猜疑
[00:09:53.020 --> 00:09:55.340]  就是將一些的仇恨
[00:09:55.340 --> 00:09:56.500]  懷疑
[00:09:56.500 --> 00:09:58.980]  灌注在群體裏面
[00:09:58.980 --> 00:10:00.580]  帶來的就是紛爭
[00:10:00.860 --> 00:10:02.700]  他自己就可以在暗中
[00:10:02.700 --> 00:10:03.900]  如人得利
[00:10:03.900 --> 00:10:05.500]  這些人就是這樣
[00:10:05.500 --> 00:10:06.420]  保羅就說
[00:10:06.420 --> 00:10:09.420]  要小心這些傳別的教義的人
[00:10:09.420 --> 00:10:12.100]  不過更加重要就是
[00:10:12.100 --> 00:10:14.540]  下面就說第五節
[00:10:14.540 --> 00:10:16.460]  和心術不正
[00:10:16.460 --> 00:10:18.460]  與喪失真理的人
[00:10:18.460 --> 00:10:20.100]  不停的爭吵
[00:10:20.100 --> 00:10:23.380]  以敬虔
[00:10:23.380 --> 00:10:25.660]  為得利的門路
[00:10:25.660 --> 00:10:27.220]  其實
[00:10:27.220 --> 00:10:29.580]  敬虔加上知足
[00:10:29.820 --> 00:10:31.060]  就是大利
[00:10:31.060 --> 00:10:37.060]  敬虔是這些人的得利的門路
[00:10:37.060 --> 00:10:40.980]  敬虔原來是一個手段
[00:10:40.980 --> 00:10:46.100]  要得到的是別人對他的崇拜
[00:10:46.100 --> 00:10:47.140]  跟隨
[00:10:47.140 --> 00:10:50.180]  達至的就是他自己內心
[00:10:50.180 --> 00:10:52.340]  那個無盡的私慾
[00:10:52.340 --> 00:10:54.380]  所以稍為有些人
[00:10:54.380 --> 00:10:55.660]  不服從他
[00:10:55.660 --> 00:10:57.660]  不跟隨他的時候
[00:10:58.180 --> 00:11:01.260]  他們就會產生這種懷疑
[00:11:01.260 --> 00:11:04.340]  帶來的只是無盡的紛爭
[00:11:04.340 --> 00:11:05.020]  嫉妒
[00:11:05.020 --> 00:11:06.020]  毀謗
[00:11:06.020 --> 00:11:08.340]  和惡意的猜疑
[00:11:08.340 --> 00:11:11.220]  因為他們要將自己
[00:11:11.220 --> 00:11:14.660]  擺在眾人當中的為首
[00:11:14.660 --> 00:11:16.740]  這個是很恐怖
[00:11:16.740 --> 00:11:20.180]  第六第七節保羅告訴我們
[00:11:20.180 --> 00:11:21.740]  也勸告提摩太
[00:11:21.740 --> 00:11:23.780]  真正的敬虔
[00:11:23.780 --> 00:11:27.500]  加上你自己有一個知足的心靈
[00:11:27.980 --> 00:11:30.700]  這個就是一個最大的利益
[00:11:30.700 --> 00:11:33.460]  不是說上文那些人
[00:11:33.460 --> 00:11:35.780]  他們不去追求他們自己的利益
[00:11:35.780 --> 00:11:38.540]  正正就是他們要用自己的手段
[00:11:38.540 --> 00:11:40.140]  去追求這些利益
[00:11:40.140 --> 00:11:43.380]  就真正失去了那個敬虔
[00:11:43.380 --> 00:11:45.700]  敬虔不是一個手段
[00:11:45.700 --> 00:11:49.980]  敬虔是我們去追求神的過程
[00:11:49.980 --> 00:11:51.260]  我們的內心
[00:11:51.260 --> 00:11:54.060]  不斷有神在我們的生命裡面
[00:11:54.060 --> 00:11:55.580]  去改變我們
[00:11:55.980 --> 00:11:58.940]  所以敬虔是我們一生的目標
[00:11:58.940 --> 00:12:01.820]  是要像我們的主耶穌
[00:12:01.820 --> 00:12:05.260]  所以後面保羅就勸勉提摩太
[00:12:05.260 --> 00:12:07.780]  你這個屬神的人
[00:12:07.780 --> 00:12:10.580]  要逃避上文所說的
[00:12:10.580 --> 00:12:12.140]  不要學那些人
[00:12:12.140 --> 00:12:15.380]  就是說你快點來退他的IG
[00:12:15.380 --> 00:12:17.700]  你要追蹤的是主耶穌
[00:12:17.700 --> 00:12:20.700]  你要追蹤的是真正的敬虔
[00:12:20.700 --> 00:12:22.460]  所以你會看到這裡
[00:12:22.460 --> 00:12:25.060]  保羅在這裡已經來到第六節點出
[00:12:25.340 --> 00:12:27.860]  敬虔加上知足
[00:12:27.860 --> 00:12:30.060]  就是最大的獲利了
[00:12:30.060 --> 00:12:33.300]  敬虔加上知足
[00:12:33.300 --> 00:12:36.380]  接著說就是
[00:12:36.380 --> 00:12:38.180]  你沒有忘記
[00:12:38.180 --> 00:12:40.260]  你出生的時候
[00:12:40.260 --> 00:12:42.820]  和你死的時候
[00:12:42.820 --> 00:12:44.740]  你可以帶到什麼來呢?
[00:12:44.740 --> 00:12:46.900]  你能夠帶到什麼走呢?
[00:12:46.900 --> 00:12:47.740]  第七節
[00:12:47.740 --> 00:12:50.940]  因為我們沒有帶什麼到世上來
[00:12:50.940 --> 00:12:53.660]  也不能夠帶什麼去
[00:12:54.220 --> 00:12:56.220]  只要有衣有食
[00:12:56.220 --> 00:12:58.260]  我們就應該知足了
[00:12:58.260 --> 00:13:00.940]  敬虔加上知足
[00:13:00.940 --> 00:13:03.140]  就是說對這個世界
[00:13:03.140 --> 00:13:04.460]  對你自己
[00:13:04.460 --> 00:13:06.100]  對生命的意義
[00:13:06.100 --> 00:13:07.140]  你有認識
[00:13:07.140 --> 00:13:09.820]  前兩個星期
[00:13:09.820 --> 00:13:11.980]  我神樂園的同學
[00:13:11.980 --> 00:13:14.460]  我們有時候星期一會一起吃飯
[00:13:14.460 --> 00:13:15.140]  聊天
[00:13:15.140 --> 00:13:16.740]  有時候懷孕
[00:13:16.740 --> 00:13:19.260]  已經約好了
[00:13:19.260 --> 00:13:21.060]  接著呢
[00:13:21.060 --> 00:13:22.580]  還沒到星期一之前
[00:13:23.420 --> 00:13:24.900]  我同學的太太
[00:13:24.900 --> 00:13:26.100]  也是傳道人
[00:13:26.100 --> 00:13:28.660]  她說這裡有點不舒服
[00:13:28.660 --> 00:13:30.420]  我說不如
[00:13:30.420 --> 00:13:31.740]  我們教會有醫生
[00:13:31.740 --> 00:13:32.540]  不如去試一下
[00:13:32.540 --> 00:13:33.420]  去檢查一下
[00:13:33.420 --> 00:13:34.660]  看看什麼事
[00:13:34.660 --> 00:13:37.140]  星期一如是者就吃完飯
[00:13:37.140 --> 00:13:38.860]  接著第二天就入院了
[00:13:38.860 --> 00:13:40.220]  一檢查
[00:13:40.220 --> 00:13:42.100]  原來有腸癌
[00:13:42.100 --> 00:13:45.140]  馬上很快做手術
[00:13:45.140 --> 00:13:48.620]  做完手術
[00:13:48.620 --> 00:13:49.700]  什麼都完了
[00:13:49.700 --> 00:13:51.900]  正常就是私家醫院要快點出院
[00:13:51.900 --> 00:13:52.860]  很貴的
[00:13:53.460 --> 00:13:54.460]  醫生說不能出院
[00:13:54.460 --> 00:13:56.020]  要住一天
[00:13:56.020 --> 00:13:58.060]  等什麼呢
[00:13:58.060 --> 00:13:59.220]  沒什麼可以做了
[00:13:59.220 --> 00:14:01.060]  檢查完什麼都搞定了
[00:14:01.060 --> 00:14:02.300]  做完手術了
[00:14:02.300 --> 00:14:06.500]  等你有大便
[00:14:06.500 --> 00:14:08.940]  因為你的腸
[00:14:08.940 --> 00:14:10.500]  接駁之後
[00:14:10.500 --> 00:14:12.340]  那個餘凍
[00:14:12.340 --> 00:14:13.140]  要等
[00:14:13.140 --> 00:14:15.300]  又不可以吃太多東西
[00:14:15.300 --> 00:14:16.860]  吃多一點東西就快點去
[00:14:16.860 --> 00:14:17.500]  不行
[00:14:17.500 --> 00:14:18.500]  要慢慢
[00:14:18.500 --> 00:14:20.700]  哇 那天
[00:14:21.540 --> 00:14:23.460]  有大便來的開心
[00:14:23.460 --> 00:14:27.380]  那種心靈裡面的平安
[00:14:27.380 --> 00:14:30.540]  有醫有食
[00:14:30.540 --> 00:14:32.340]  就當知足
[00:14:32.340 --> 00:14:34.660]  一個人
[00:14:34.660 --> 00:14:37.820]  去到這樣的階段
[00:14:37.820 --> 00:14:40.820]  所以保羅這些不是
[00:14:40.820 --> 00:14:42.540]  危言聳聽
[00:14:42.540 --> 00:14:46.900]  是很有智慧的人生的想法
[00:14:46.900 --> 00:14:48.540]  提摩泰
[00:14:48.540 --> 00:14:51.340]  你不要見到你的同行
[00:14:51.940 --> 00:14:54.020]  他好像身光頸靚
[00:14:54.020 --> 00:14:56.740]  他好像很有那個
[00:14:56.740 --> 00:14:58.380]  被人看到的成就
[00:14:58.380 --> 00:15:00.460]  那些是假象
[00:15:00.460 --> 00:15:03.940]  他的內心是不是真正的敬虔呢
[00:15:03.940 --> 00:15:05.460]  你不要學他
[00:15:05.460 --> 00:15:07.940]  十一節說你要逃避
[00:15:07.940 --> 00:15:12.140]  逃避這些人
[00:15:12.140 --> 00:15:13.260]  這些事
[00:15:13.260 --> 00:15:16.340]  所以兩類的人
[00:15:16.340 --> 00:15:17.860]  假教師
[00:15:17.860 --> 00:15:20.340]  是他自己的想法
[00:15:20.340 --> 00:15:21.540]  對神學
[00:15:21.540 --> 00:15:22.540]  對神
[00:15:22.540 --> 00:15:24.340]  已經不敬畏了
[00:15:24.340 --> 00:15:26.260]  就帶來就是
[00:15:26.260 --> 00:15:29.140]  仍然以敬虔作為手段
[00:15:29.140 --> 00:15:32.620]  不是一個人生的目標
[00:15:32.620 --> 00:15:34.820]  第二類人
[00:15:34.820 --> 00:15:37.620]  就是提摩泰
[00:15:37.620 --> 00:15:41.140]  但你這一位屬神的人
[00:15:41.140 --> 00:15:43.340]  傳過新約
[00:15:43.340 --> 00:15:45.940]  只有這裡說
[00:15:45.940 --> 00:15:48.740]  提摩泰是屬神的人
[00:15:49.980 --> 00:15:52.660]  保羅固然知道自己是屬神
[00:15:52.660 --> 00:15:55.020]  甚至乎是神差遣他
[00:15:55.020 --> 00:15:56.620]  特派的使徒
[00:15:56.620 --> 00:15:58.700]  提摩泰不是使徒
[00:15:58.700 --> 00:16:01.660]  但保羅看這個年輕人
[00:16:01.660 --> 00:16:02.780]  這個傳道者
[00:16:02.780 --> 00:16:05.860]  其實很快就要繼承他的工作
[00:16:05.860 --> 00:16:07.100]  來傳道
[00:16:07.100 --> 00:16:09.300]  你是屬神的人
[00:16:09.300 --> 00:16:12.180]  你應該怎樣來追求呢
[00:16:12.180 --> 00:16:14.620]  很寶貴
[00:16:14.620 --> 00:16:17.420]  就是追求公義
[00:16:17.420 --> 00:16:19.540]  再一次說敬田
[00:16:20.500 --> 00:16:21.780]  要有信心
[00:16:21.780 --> 00:16:24.580]  對人對神要有愛心
[00:16:24.580 --> 00:16:26.540]  要有忍耐
[00:16:26.540 --> 00:16:27.700]  要有溫柔
[00:16:27.700 --> 00:16:29.340]  一個傳道者
[00:16:29.340 --> 00:16:31.260]  整個的內心
[00:16:31.260 --> 00:16:35.140]  既有對真理的堅持的公義
[00:16:35.140 --> 00:16:37.100]  不可以容許
[00:16:37.100 --> 00:16:38.660]  有一些假的東西
[00:16:38.660 --> 00:16:40.140]  錯謬的東西
[00:16:40.140 --> 00:16:46.380]  個人對事物的信心
[00:16:46.380 --> 00:16:49.420]  因為你是一個領袖
[00:16:50.380 --> 00:16:51.380]  你自己
[00:16:51.380 --> 00:16:54.020]  是要帶領群羊
[00:16:54.020 --> 00:16:55.980]  去到一個方向
[00:16:55.980 --> 00:16:58.140]  你自己要有信心
[00:16:58.140 --> 00:17:00.460]  你自己要有愛心
[00:17:00.460 --> 00:17:02.620]  要慢慢的忍耐
[00:17:02.620 --> 00:17:05.100]  這是一個傳道者
[00:17:05.100 --> 00:17:07.660]  必須要具備的內心
[00:17:07.660 --> 00:17:11.300]  大家都各有追求
[00:17:11.300 --> 00:17:15.100]  假教師因為他自己的神學
[00:17:15.100 --> 00:17:16.660]  有他的追求
[00:17:17.100 --> 00:17:19.660]  追求的是他有生之年
[00:17:19.660 --> 00:17:22.620]  要盡量滿足自己
[00:17:22.620 --> 00:17:24.860]  真正的教師
[00:17:24.860 --> 00:17:25.980]  提摩泰
[00:17:25.980 --> 00:17:27.980]  你是屬神的人
[00:17:27.980 --> 00:17:30.700]  你應該有好的見證
[00:17:30.700 --> 00:17:34.460]  讓你的追隨者真心實意的跟隨你
[00:17:34.460 --> 00:17:36.540]  最好的見證人
[00:17:36.540 --> 00:17:38.780]  最應該我們要追隨的
[00:17:38.780 --> 00:17:40.180]  就是這一位
[00:17:40.180 --> 00:17:42.060]  曾經在本雕
[00:17:42.060 --> 00:17:44.540]  比拉多手下
[00:17:44.820 --> 00:17:47.140]  作過美好見證
[00:17:47.140 --> 00:17:49.740]  大家如果能夠停一停
[00:17:49.740 --> 00:17:51.300]  閉上眼想一想
[00:17:51.300 --> 00:17:54.740]  在審判裏面
[00:17:54.740 --> 00:17:58.900]  主耶穌如何面對比拉多
[00:17:58.900 --> 00:18:01.620]  一個當時礙於
[00:18:01.620 --> 00:18:03.780]  這樣的政治環境
[00:18:03.780 --> 00:18:06.820]  很懦弱的一個巡撫
[00:18:06.820 --> 00:18:10.340]  明明審過他是沒有罪的耶穌
[00:18:10.340 --> 00:18:13.700]  但是礙於當時的猶太人
[00:18:13.940 --> 00:18:17.460]  那些長老 祭司長的衝擊
[00:18:17.460 --> 00:18:20.100]  如果你不去殺這個人
[00:18:20.100 --> 00:18:23.140]  你就是該殺的叛徒
[00:18:23.140 --> 00:18:27.100]  這樣對一個巡撫來說
[00:18:27.100 --> 00:18:28.340]  他可以做什麼
[00:18:28.340 --> 00:18:31.900]  當然就是一個純粹人情
[00:18:31.900 --> 00:18:32.700]  好啊
[00:18:32.700 --> 00:18:35.940]  我本來說很想釋放一個強盜
[00:18:35.940 --> 00:18:37.220]  叫巴拉巴的
