
[00:00:00.000 --> 00:00:03.800]  請姐妹們一起祈禱
[00:05:01.400 --> 00:05:04.400]  甚至第一節都有
[00:05:04.400 --> 00:05:08.800]  我們和你們的分別
[00:05:08.800 --> 00:05:12.200]  我們就相當肯定是使徒
[00:05:12.200 --> 00:05:16.200]  和使徒仍然在生
[00:05:16.200 --> 00:05:19.800]  或者和使徒一樣的那群人
[00:05:19.800 --> 00:05:21.600]  傳道者
[00:05:21.600 --> 00:05:24.600]  或者是第二代的傳道者
[00:05:24.600 --> 00:05:26.600]  服事主的人
[00:05:26.600 --> 00:05:29.200]  他們的見證
[00:05:29.200 --> 00:05:33.800]  你們當然就是收信的讀者
[00:05:33.800 --> 00:05:36.400]  但是更重要的就是
[00:05:36.400 --> 00:05:40.200]  因為作者一而再強調好幾次
[00:05:40.200 --> 00:05:44.800]  就是曾經見過、曾經摸過、曾經聽過的
[00:05:44.800 --> 00:05:47.200]  然後就很清楚告訴我們
[00:05:47.200 --> 00:05:49.200]  就是這一位耶穌
[00:05:49.200 --> 00:05:55.600]  一節聖經就包含著這麼豐富的真理
[00:05:55.600 --> 00:05:58.200]  就是說使徒約翰
[00:05:58.200 --> 00:06:00.200]  很想讀者
[00:06:00.200 --> 00:06:04.200]  特別是當時一定是有些處境
[00:06:04.200 --> 00:06:08.000]  一定是有一些要處理的真理問題
[00:06:08.000 --> 00:06:12.000]  來強調他們摸過耶穌
[00:06:12.000 --> 00:06:14.200]  他們見過耶穌
[00:06:14.200 --> 00:06:16.600]  是肉身的耶穌
[00:06:16.600 --> 00:06:21.800]  因為四章有這樣的經文
[00:06:21.800 --> 00:06:26.200]  四章的第一節
[00:06:26.200 --> 00:06:28.200]  他說:親愛的
[00:06:28.200 --> 00:06:31.400]  一切的靈你們不可以都信
[00:06:31.400 --> 00:06:35.400]  總要測驗那些靈是否出於神
[00:06:35.400 --> 00:06:37.800]  因為有許多的假先知
[00:06:37.800 --> 00:06:39.800]  已經來到世上
[00:06:39.800 --> 00:06:45.200]  凡是宣認耶穌基督是成了肉身而來的靈
[00:06:45.200 --> 00:06:47.200]  就是出於神了
[00:06:47.200 --> 00:06:51.800]  由此你們可以認出神的靈
[00:06:51.800 --> 00:06:54.800]  就是說如果我們接受的聖靈
[00:06:54.800 --> 00:06:59.000]  祂是一定會跟我們心靈裡說的真理
[00:06:59.000 --> 00:07:00.200]  阿們的
[00:07:00.200 --> 00:07:04.400]  就是耶穌基督是成了肉身而來的
[00:07:04.400 --> 00:07:07.600]  那一位的拿撒勒人耶穌
[00:07:07.600 --> 00:07:12.400]  就是神所為我們人類預備的救主基督
[00:07:12.400 --> 00:07:16.000]  聖靈都會對這個真理說阿們的
[00:07:16.000 --> 00:07:19.200]  如果當時的讀者
[00:07:19.200 --> 00:07:22.200]  如果你被一些異端
[00:07:22.200 --> 00:07:24.200]  假的使徒
[00:07:24.200 --> 00:07:28.600]  假的先知來迷惑你
[00:07:28.600 --> 00:07:30.400]  告訴你
[00:07:30.400 --> 00:07:34.000]  耶穌只是靈體
[00:07:34.000 --> 00:07:36.400]  不是有一個肉身
[00:07:36.400 --> 00:07:38.400]  不是可以摸到
[00:07:38.400 --> 00:07:41.600]  那麼使徒約翰就說
[00:07:41.600 --> 00:07:43.600]  這些就是假先知
[00:07:43.600 --> 00:07:46.600]  你接受的靈都會是假的
[00:07:46.600 --> 00:07:51.400]  他會拒絕耶穌這個真理
[00:07:51.400 --> 00:07:54.200]  回到第一章的時候
[00:07:54.200 --> 00:07:56.800]  我們在《至理行間》
[00:07:56.800 --> 00:08:02.600]  就會看到作者當時可能正在處理一個在教會裡
[00:08:02.600 --> 00:08:05.800]  開始湧現的錯謬
[00:08:05.800 --> 00:08:10.200]  就是人不相信耶穌
[00:08:10.200 --> 00:08:15.600]  祂有靈界的實際的實體
[00:08:15.600 --> 00:08:19.600]  但是卻沒有一個人的身體
[00:08:19.600 --> 00:08:21.600]  沒有一個人的那個being
[00:08:21.600 --> 00:08:23.600]  就是說那個存在
[00:08:23.600 --> 00:08:26.800]  當時就有開始
[00:08:26.800 --> 00:08:30.000]  類似一些叫做洛斯底主義的前身
[00:08:30.000 --> 00:08:35.000]  就開始在教會內有這些誤導
[00:08:35.000 --> 00:08:40.600]  所以作者要這麼認真強調再強調
[00:08:40.600 --> 00:08:41.800]  「我們」
[00:08:41.800 --> 00:08:47.400]  所以這個「我們」不是普通的修辭這麼簡單的代名詞這麼簡單
[00:08:47.400 --> 00:08:50.400]  是在說第一代
[00:08:50.400 --> 00:08:53.600]  耶穌向這十二使徒
[00:08:53.600 --> 00:08:57.000]  和當時在生的人
[00:08:57.000 --> 00:09:00.000]  活生生的顯現
[00:09:00.000 --> 00:09:04.200]  所以這個見證非比尋常
[00:09:04.200 --> 00:09:06.600]  因為是約翰
[00:09:06.600 --> 00:09:08.200]  在這個時候
[00:09:08.200 --> 00:09:13.400]  約翰其實已經是最後離世的使徒了
[00:09:13.400 --> 00:09:16.000]  如果寫這一封約翰一書
[00:09:16.000 --> 00:09:20.000]  其實已經是離祿王都死了
[00:09:20.000 --> 00:09:22.600]  接著他的接任人
[00:09:22.600 --> 00:09:26.200]  就那個碧北教會的規模
[00:09:26.200 --> 00:09:29.200]  比離祿還要嚴重
[00:09:29.200 --> 00:09:33.800]  那個碧北是繼續白熱化的
[00:09:33.800 --> 00:09:38.000]  使徒他要強調再強調
[00:09:38.000 --> 00:09:42.600]  他們是見過摸過聽過耶穌所說
[00:09:42.600 --> 00:09:46.000]  和耶穌基督是生活過的
[00:09:46.000 --> 00:09:49.000]  為什麼要這樣強調「我們」呢?
[00:09:49.000 --> 00:09:53.400]  這是一個非常重要的
[00:09:53.400 --> 00:09:55.400]  就是到了第三節
[00:09:55.400 --> 00:10:01.000]  我們所看見所聽見的傳揚給你們
[00:10:01.000 --> 00:10:04.600]  就是有這麼重要的原因
[00:10:04.600 --> 00:10:09.000]  「為要使你們也與我們有團契」
[00:10:09.000 --> 00:10:12.400]  就是說你們門徒
[00:10:12.400 --> 00:10:17.400]  必須和我們有生命的團契聯繫
[00:10:17.400 --> 00:10:20.000]  我們是和誰團契呢?
[00:10:20.000 --> 00:10:22.600]  留意一下第三節的下半節
[00:10:22.600 --> 00:10:25.600]  而「我們」一直說的「我們」
[00:10:25.600 --> 00:10:27.400]  不是普通的代名詞
[00:10:27.400 --> 00:10:30.200]  我們這一代使徒這一代
[00:10:30.200 --> 00:10:34.600]  我們這一代是真的肉眼見過耶穌的這一代
[00:10:34.600 --> 00:10:36.600]  保羅已經離世了
[00:10:36.600 --> 00:10:38.000]  已經殉道了
[00:10:38.000 --> 00:10:40.400]  其他的使徒都殉道了
[00:10:40.400 --> 00:10:44.400]  這一位的約翰已經是很大年紀了
[00:10:44.400 --> 00:10:47.000]  如果我們跟那個次序
[00:10:47.000 --> 00:10:52.200]  他就快被放逐到拔摩海島
[00:10:52.200 --> 00:10:54.200]  你就可以想像到
[00:10:54.200 --> 00:10:57.800]  整本書沒有怎麼探討大碧北
[00:10:57.800 --> 00:11:00.200]  好像在使徒的內心裡面
[00:11:00.200 --> 00:11:02.200]  外在的環境
[00:11:02.200 --> 00:11:04.400]  完全不需要太在意
[00:11:04.400 --> 00:11:06.400]  因為只要你明白
[00:11:06.400 --> 00:11:09.000]  耶穌基督這個離世界
[00:11:09.000 --> 00:11:10.600]  取這個肉身
[00:11:10.600 --> 00:11:15.000]  他真正的身份和他的生命、他的能力
[00:11:15.000 --> 00:11:17.400]  教會就完全不需要懼怕
[00:11:17.400 --> 00:11:19.800]  外在環境的碧北
[00:11:19.800 --> 00:11:24.000]  使徒在整本書強調又強調的
[00:11:24.000 --> 00:11:26.400]  其實你認不認識耶穌
[00:11:26.400 --> 00:11:28.400]  你可以摸他
[00:11:28.400 --> 00:11:30.400]  我們就是摸過
[00:11:30.400 --> 00:11:32.400]  和他一起吃東西
[00:11:32.400 --> 00:11:34.400]  和他一起坐船
[00:11:34.400 --> 00:11:37.600]  他一站起來就呼喚海
[00:11:37.600 --> 00:11:39.200]  海就平靜
[00:11:39.200 --> 00:11:42.800]  我們眼睜睜看到五餅二魚
[00:11:42.800 --> 00:11:46.800]  很多在山很遠的地方的人他們看不到
[00:11:46.800 --> 00:11:49.400]  其實我們看著耶穌竹蔗
[00:11:49.400 --> 00:11:51.800]  只有五個餅、兩條魚
[00:11:51.800 --> 00:11:53.400]  沒有其他東西
[00:11:53.400 --> 00:11:56.400]  沒有任何物流的運輸
[00:11:56.400 --> 00:11:57.200]  沒有的
[00:11:57.200 --> 00:12:01.000]  不會突然間有一些順風速遞送來
[00:12:01.000 --> 00:12:02.000]  沒有的
[00:12:02.000 --> 00:12:04.200]  就是五個餅、兩條魚
[00:12:04.200 --> 00:12:05.600]  我們十二使徒
[00:12:05.600 --> 00:12:08.200]  是眼巴巴看著他不斷地變
[00:12:08.200 --> 00:12:09.400]  不斷地變的
[00:12:09.400 --> 00:12:11.400]  變到還可以有十二男的
[00:12:11.400 --> 00:12:13.400]  我們
[00:12:13.400 --> 00:12:17.400]  勉勵讀者說
[00:12:17.400 --> 00:12:21.400]  你們要和我們相交
[00:12:21.400 --> 00:12:24.400]  我們是怎樣和神相交
[00:12:24.400 --> 00:12:27.400]  你們要和我們相交
[00:12:27.400 --> 00:12:30.400]  所以這個團契
[00:12:30.400 --> 00:12:31.400]  你可以這樣說
[00:12:31.400 --> 00:12:34.400]  是整個《約翰一書》的序言裏面
[00:12:34.400 --> 00:12:35.400]  最寶貴
[00:12:35.400 --> 00:12:39.400]  作者帶我們進入一個團契
[00:12:39.400 --> 00:12:41.400]  用一點點例子
[00:12:41.400 --> 00:12:44.400]  如果你很羨慕那個人
[00:12:44.400 --> 00:12:47.400]  你很想和他有關係
[00:12:47.400 --> 00:12:49.400]  在2008年的時候
[00:12:49.400 --> 00:12:51.000]  6月25日
[00:12:51.000 --> 00:12:54.400]  當然這是其中一個例子
[00:12:54.400 --> 00:12:56.400]  有一位叫做斯皮爾的
[00:12:56.400 --> 00:13:00.400]  是一個財經界投資都頗為出名的人
[00:13:00.400 --> 00:13:02.400]  他很偶然間
[00:13:02.400 --> 00:13:07.400]  見識了巴菲特這位投資家
[00:13:07.400 --> 00:13:10.400]  他就很受他影響
[00:13:10.400 --> 00:13:12.400]  他當然是有錢
[00:13:12.400 --> 00:13:17.400]  做這些財經的投資基金的公司經理
[00:13:17.400 --> 00:13:19.400]  他就千方百計
[00:13:19.400 --> 00:13:23.400]  最終在2008年的6月25日
[00:13:23.400 --> 00:13:28.400]  用了65萬1千元美金
[00:13:28.400 --> 00:13:33.400]  投資和巴菲特共進午餐
[00:13:33.400 --> 00:13:35.400]  65萬美金
[00:13:35.400 --> 00:13:38.400]  只是想見見這個他很傾慕的人
[00:13:38.400 --> 00:13:40.400]  他說見完之後
[00:13:40.400 --> 00:13:41.400]  他寫了一本書
[00:13:41.400 --> 00:13:45.400]  和巴菲特共進午餐之後
[00:13:45.400 --> 00:13:48.400]  給他人生有五個啟發
[00:13:48.400 --> 00:13:49.400]  這本書也有中文的
[00:13:49.400 --> 00:13:51.400]  大家可以上網去看
[00:13:51.400 --> 00:13:53.400]  五個很重要的
[00:13:53.400 --> 00:13:56.400]  從巴菲特的言談
[00:13:56.400 --> 00:13:57.400]  他獲得的
[00:13:57.400 --> 00:14:02.400]  當然就是繼續跟隨他的日常生活
[00:14:02.400 --> 00:14:03.400]  他的主張
[00:14:03.400 --> 00:14:07.400]  他各樣的人生的睿智等等
[00:14:07.400 --> 00:14:11.400]  甚至乎他真的完全跟足了
[00:14:11.400 --> 00:14:15.400]  本來就在華爾街做投資公司
[00:14:15.400 --> 00:14:17.400]  他都覺得很忙碌很煩
[00:14:17.400 --> 00:14:21.400]  巴菲特不是這樣生活的
[00:14:21.400 --> 00:14:25.400]  他把他的公司遷到蘇黎世
[00:14:25.400 --> 00:14:26.400]  瑞士
[00:14:26.400 --> 00:14:29.400]  過的是很簡單很簡單的生活
[00:14:29.400 --> 00:14:32.400]  跟足了巴菲特的言談
[00:14:32.400 --> 00:14:34.400]  那種生活態度
[00:14:34.400 --> 00:14:36.400]  這樣一個人
[00:14:36.400 --> 00:14:38.400]  受巴菲特的影響
[00:14:38.400 --> 00:14:42.400]  成為了一個都頗為出名的人
[00:14:42.400 --> 00:14:43.400]  等等
[00:14:43.400 --> 00:14:44.400]  這是其中一個
[00:14:44.400 --> 00:14:46.400]  你對一個人的傾慕
[00:14:46.400 --> 00:14:49.400]  你就會很想學習他
[00:14:49.400 --> 00:14:51.400]  還有另外一個
[00:14:51.400 --> 00:14:54.400]  可能大家比我更加熟悉
[00:14:54.400 --> 00:14:56.400]  一個叫小海南
[00:14:56.400 --> 00:14:59.400]  他本身是一個紋身師
[00:14:59.400 --> 00:15:02.400]  但因為他對他的偶像
[00:15:02.400 --> 00:15:06.400]  家駒的離世
[00:15:06.400 --> 00:15:08.400]  他就有一個承諾
[00:15:08.400 --> 00:15:12.400]  他要將海闊天空這首歌
[00:15:12.400 --> 00:15:15.400]  在不同世界角落去唱
[00:15:15.400 --> 00:15:18.400]  讓人認識他的偶像
[00:15:18.400 --> 00:15:22.400]  他一般人就是街頭的表演
[00:15:22.400 --> 00:15:24.400]  就是想籌生活費
[00:15:24.400 --> 00:15:27.400]  或者希望一路唱成名
[00:15:27.400 --> 00:15:29.400]  他就剛剛相反
[00:15:29.400 --> 00:15:31.400]  他用自己的工作
[00:15:31.400 --> 00:15:32.400]  做紋身
[00:15:32.400 --> 00:15:38.400]  來讓自己有生活的足夠
[00:15:38.400 --> 00:15:41.400]  然後他就自費到世界每個角落
[00:15:41.400 --> 00:15:43.400]  每個地方
[00:15:43.400 --> 00:15:46.400]  來唱這首海闊天空
[00:15:46.400 --> 00:15:49.400]  有一個在東京的視頻
[00:15:49.400 --> 00:15:52.400]  東京的唱
[00:15:52.400 --> 00:15:55.400]  有其中一個中國的女子
[00:15:55.400 --> 00:15:56.400]  其實就是
[00:15:56.400 --> 00:15:57.400]  一開始他以為是日本人
[00:15:57.400 --> 00:15:59.400]  他用日文去唱等等
[00:15:59.400 --> 00:16:03.400]  那個視頻已經有超過80萬人看過
[00:16:03.400 --> 00:16:08.400]  人可以為自己最愛、最傾慕的人
[00:16:08.400 --> 00:16:13.400]  將自己整個的生命投放進去
[00:16:13.400 --> 00:16:15.400]  這兩個例子
[00:16:15.400 --> 00:16:17.400]  其實都可能在人世間
[00:16:17.400 --> 00:16:20.400]  一點都不是稀罕的例子
[00:16:20.400 --> 00:16:23.400]  如果你真心去佩服一個人
[00:16:23.400 --> 00:16:28.400]  你真心被他的生命改變和影響
[00:16:28.400 --> 00:16:31.400]  你都很想去跟他有關係
[00:16:31.400 --> 00:16:33.400]  如果他仍然在生
[00:16:33.400 --> 00:16:35.400]  你很想跟他一起
[00:16:35.400 --> 00:16:37.400]  來聊天
[00:16:37.400 --> 00:16:39.400]  聽聽他的睿智的說話
[00:16:39.400 --> 00:16:43.400]  或者跟他有一起的生活
[00:16:43.400 --> 00:16:45.400]  你想想
[00:16:45.400 --> 00:16:48.400]  耶穌不是拿破崙
[00:16:48.400 --> 00:16:51.400]  不是一些名人
[00:16:51.400 --> 00:16:53.400]  一些名人已經過去了
[00:16:53.400 --> 00:16:56.400]  你只能夠從書本、從他的歷史
[00:16:56.400 --> 00:16:58.400]  從他的傳記去認識他
[00:16:58.400 --> 00:17:01.400]  你不能夠再跟他有生命的聯繫
[00:17:01.400 --> 00:17:05.400]  不過聖經真是奇妙
[00:17:05.400 --> 00:17:07.400]  使徒他告訴我們
[00:17:07.400 --> 00:17:09.400]  我們在生的
[00:17:09.400 --> 00:17:11.400]  見過這一位
[00:17:11.400 --> 00:17:13.400]  從天上
[00:17:13.400 --> 00:17:15.400]  本來他就是神的道
[00:17:15.400 --> 00:17:17.400]  來到這個世界
[00:17:17.400 --> 00:17:19.400]  我們真的見過
[00:17:19.400 --> 00:17:22.400]  現在我們差不多要離開了
[00:17:22.400 --> 00:17:25.400]  所以離開是離開這個世界
[00:17:25.400 --> 00:17:29.400]  他們先走一步去到神的面前
[00:17:29.400 --> 00:17:31.400]  你試想一下
[00:17:31.400 --> 00:17:33.400]  使徒約翰
[00:17:33.400 --> 00:17:37.400]  看著一個一個跟他同伴的使徒都殉道
[00:17:37.400 --> 00:17:39.400]  死得很慘
[00:17:39.400 --> 00:17:43.400]  那個晚景是很淒涼的
[00:17:43.400 --> 00:17:46.400]  在使徒的內心裏面
[00:17:46.400 --> 00:17:48.400]  他還會覺得
[00:17:48.400 --> 00:17:51.400]  你快點要加入我們這個團契
[00:17:51.400 --> 00:17:54.400]  同神的團契
[00:17:54.400 --> 00:17:55.400]  同神
[00:17:55.400 --> 00:17:59.400]  還要是父和子的團契
[00:17:59.400 --> 00:18:04.400]  連約翰都不再叫這位耶和華神
[00:18:04.400 --> 00:18:05.400]  是神
[00:18:05.400 --> 00:18:12.400]  猶太人從來不敢叫神做父親
[00:18:12.400 --> 00:18:15.400]  由耶穌開始
[00:18:15.400 --> 00:18:19.400]  一而再很親暱地叫這位神做父
[00:18:19.400 --> 00:18:22.400]  所以約翰這位猶太人
[00:18:22.400 --> 00:18:25.400]  他稱呼神
[00:18:25.400 --> 00:18:27.400]  就是他的父
[00:18:27.400 --> 00:18:29.400]  天上的父
[00:18:29.400 --> 00:18:33.400]  你想想這一份在智慧行間
[00:18:33.400 --> 00:18:37.400]  已經滲透的一種關係
[00:18:37.400 --> 00:18:40.400]  親暱到我可以稱呼耶和華
[00:18:40.400 --> 00:18:43.400]  做我的父
[00:18:43.400 --> 00:18:45.400]  你可想而知
[00:18:45.400 --> 00:18:47.400]  使徒約翰
[00:18:47.400 --> 00:18:52.400]  深深被在這個跟耶穌的團契裏面
[00:18:52.400 --> 00:18:55.400]  有生之年是三年多一點
[00:18:55.400 --> 00:18:58.400]  然後就是耶穌升天
[00:18:58.400 --> 00:19:03.400]  約翰過著每日靈修讀經的生活
[00:19:03.400 --> 00:19:09.400]  不知道耶穌是否時常在這班使徒裏面
[00:19:09.400 --> 00:19:10.400]  顯現
[00:19:10.400 --> 00:19:13.400]  因為使徒行傳有的
[00:19:13.400 --> 00:19:16.400]  保羅有三次見過耶穌
[00:19:16.400 --> 00:19:18.400]  耶穌在異像裏面
[00:19:18.400 --> 00:19:19.400]  特別是在晚間
[00:19:19.400 --> 00:19:21.400]  當保羅面對日間
[00:19:21.400 --> 00:19:24.400]  一些很大的難處的時候
[00:19:24.400 --> 00:19:26.400]  使徒行傳的十八章
[00:19:26.400 --> 00:19:28.400]  在哥林多就有一次
[00:19:28.400 --> 00:19:31.400]  然後在船難又有一次
[00:19:31.400 --> 00:19:36.400]  然後在另外一個監牢裏面也有
[00:19:36.400 --> 00:19:41.400]  耶穌可以隨時進入他們的心靈
[00:19:41.400 --> 00:19:43.400]  讓他們有預言
[00:19:43.400 --> 00:19:45.400]  讓他們有一個放心
[00:19:45.400 --> 00:19:49.400]  使徒約翰不多這些記載
[00:19:49.400 --> 00:19:52.400]  反而談論一個很密切
[00:19:52.400 --> 00:19:53.400]  密切到一個地步
[00:19:53.400 --> 00:19:56.400]  他可以稱呼我們摸過
[00:19:56.400 --> 00:19:58.400]  我們看見過
[00:19:58.400 --> 00:20:00.400]  我們聽過他說
[00:20:00.400 --> 00:20:05.400]  現在我們將這份團契告訴你們
[00:20:05.400 --> 00:20:07.400]  這個是我們共有的團契
[00:20:07.400 --> 00:20:10.400]  邀請每一個門徒
[00:20:10.400 --> 00:20:14.400]  包括我們今天看過這段聖經的真理
[00:20:14.400 --> 00:20:16.400]  神啟示的真理
[00:20:16.400 --> 00:20:20.400]  寫下了成為文字的聖經的真理
[00:20:20.400 --> 00:20:27.400]  我們來進入我們和使徒的相交
[00:20:27.400 --> 00:20:29.400]  當然轉折一點
[00:20:29.400 --> 00:20:31.400]  因為我們已經不能夠再見使徒了
[00:20:31.400 --> 00:20:34.400]  一定是歷世歷代的傳道人
[00:20:34.400 --> 00:20:36.400]  透過我們上教會
[00:20:36.400 --> 00:20:39.400]  透過傳道人的生命見證
[00:20:39.400 --> 00:20:41.400]  我們就開始
[00:20:41.400 --> 00:20:44.400]  透過不斷的講道、教道
[00:20:44.400 --> 00:20:47.400]  我們開始知道原來我們自己
[00:20:47.400 --> 00:20:50.400]  可以直接向神祈禱
[00:20:50.400 --> 00:20:52.400]  和祂有生命的相交
[00:20:52.400 --> 00:20:58.400]  以致今天這個講道的題目
[00:20:58.400 --> 00:21:01.400]  我們將這些事情寫給你們
[00:21:01.400 --> 00:21:02.400]  第四節
[00:21:02.400 --> 00:21:06.400]  使我們的喜樂得以滿足
[00:21:06.400 --> 00:21:08.400]  很特別的
[00:21:08.400 --> 00:21:11.400]  因為正常來說
[00:21:11.400 --> 00:21:15.400]  帶出的結論或者目的
[00:21:15.400 --> 00:21:19.400]  應該就是你們的喜樂得以滿足
[00:21:19.400 --> 00:21:23.400]  怎麼會是我們使徒的喜樂得以滿足呢?
[00:21:23.400 --> 00:21:26.400]  所以有股權是你們的
[00:21:26.400 --> 00:21:29.400]  但是和合本都不敢將
[00:21:29.400 --> 00:21:33.400]  那個不是那麼大的股權
[00:21:33.400 --> 00:21:35.400]  放在這個翻譯裡面
[00:21:35.400 --> 00:21:38.400]  所以背後的選取
[00:21:38.400 --> 00:21:42.400]  都是忠於權威的抄本
[00:21:42.400 --> 00:21:43.400]  說的是我們
