
[00:00:00.000 --> 00:00:02.000]  祢的靈充滿我們
[00:01:44.000 --> 00:01:45.600]  如果你有興趣
[00:01:45.600 --> 00:01:47.700]  你可以繼續打開聖經
[00:01:47.700 --> 00:01:49.800]  或者你是用手機的
[00:01:49.800 --> 00:01:51.600]  都是沒有問題的
[00:01:51.600 --> 00:01:54.800]  我希望可以幫助你們
[00:01:54.800 --> 00:01:59.500]  對這段經文有一個深入的認識
[00:01:59.500 --> 00:02:02.000]  我們先進入第一部分
[00:02:02.000 --> 00:02:04.200]  以賽亞書一章二十一到二十六節
[00:02:04.200 --> 00:02:06.000]  它的經文背景
[00:02:06.000 --> 00:02:12.200]  猶太人每年都會紀念聖殿被毀
[00:02:12.200 --> 00:02:14.400]  他們總有一個週年紀念
[00:02:14.400 --> 00:02:16.300]  在這個紀念日
[00:02:16.300 --> 00:02:18.200]  之前每個星期的安息日
[00:02:18.200 --> 00:02:19.900]  因為他們是守安息日
[00:02:19.900 --> 00:02:21.400]  不是守主日
[00:02:21.400 --> 00:02:24.800]  他們就會讀以賽亞書的一章二十一到二十六節
[00:02:24.800 --> 00:02:26.800]  就是我們今天講的經文
[00:02:26.800 --> 00:02:30.000]  到了他們聖殿被毀的那個星期
[00:02:30.000 --> 00:02:31.400]  他們就會讀哀歌
[00:02:31.400 --> 00:02:32.900]  就是耶利米哀歌
[00:02:32.900 --> 00:02:35.200]  而接著那個星期
[00:02:35.200 --> 00:02:38.200]  他們就會讀以賽亞書四十章一到二十六節
[00:02:38.200 --> 00:02:41.400]  來紀念被擄結束
[00:02:41.400 --> 00:02:43.100]  所以對猶太人來說
[00:02:43.100 --> 00:02:45.600]  以賽亞書一章二十一到二十六節
[00:02:45.600 --> 00:02:48.800]  是預示著耶路撒冷的陷落的
[00:02:48.800 --> 00:02:50.400]  所以對他們來說
[00:02:50.400 --> 00:02:52.700]  一讀他們就會有一種醒覺
[00:02:52.700 --> 00:02:54.400]  就是說
[00:02:54.400 --> 00:02:57.000]  神在歷史裡面給他們這樣的經歷
[00:02:57.000 --> 00:03:00.000]  好,我們就先進去以賽亞書第一章
[00:03:00.000 --> 00:03:03.100]  我們要闊一點,然後收窄它
[00:03:03.100 --> 00:03:07.600]  這章聖經裡面有三個對猶太人的責備
[00:03:07.600 --> 00:03:11.600]  就是大家可能都有種心理的願望
[00:03:11.600 --> 00:03:15.600]  就是說聽聽港道都是祝福的話
[00:03:15.600 --> 00:03:17.300]  臨過年,是不是?
[00:03:17.300 --> 00:03:20.400]  但是你看回聖經,它不只是一個主題
[00:03:20.400 --> 00:03:21.400]  它有很多的
[00:03:21.400 --> 00:03:24.900]  包括責備,或者審判等等都有的
[00:03:24.900 --> 00:03:28.200]  所以我們都不會選擇地只說一件事
[00:03:28.200 --> 00:03:30.800]  聖靈有感動我們就多說一些
[00:03:30.800 --> 00:03:33.900]  第一個責備就是第一章的二到九節
[00:03:33.900 --> 00:03:38.400]  它主要說這班猶太人是冥頑不寧的百姓
[00:03:38.400 --> 00:03:41.500]  而第二個的斥責就是第一章的十到二十節
[00:03:41.500 --> 00:03:45.600]  就是說官長和百姓一起在罪裡面
[00:03:45.600 --> 00:03:49.900]  到了第三個斥責就是一章的二十一到三十一節
[00:03:49.900 --> 00:03:52.500]  大家留心,主題是說什麼呢?
[00:03:52.500 --> 00:03:55.900]  上帝仍然會拯救墮落之城
[00:03:55.900 --> 00:04:00.200]  其實說責備,第三章的責備是輕輕很多的
[00:04:00.200 --> 00:04:04.200]  因為是有說到上帝仍然會拯救墮落之城
[00:04:04.200 --> 00:04:07.400]  所以一章的二十一到二十六節
[00:04:07.400 --> 00:04:10.000]  是在以賽亞書第一章裡面
[00:04:10.000 --> 00:04:13.900]  責備成分最輕的那個責備
[00:04:13.900 --> 00:04:17.800]  因為裡面有包括到神的應許、拯救的部分
[00:04:17.800 --> 00:04:21.400]  所以如果你這次聽完覺得都有責備
[00:04:21.400 --> 00:04:24.400]  你要明白前面那兩個更重
[00:04:24.400 --> 00:04:27.900]  接著我就幫大家進入那段經文的結構
[00:04:27.900 --> 00:04:32.700]  我們很感謝我們的辦公室的同工幫我弄得這麼好
[00:04:32.700 --> 00:04:36.800]  現在的聖經學者這幾十年很喜歡
[00:04:36.800 --> 00:04:42.500]  從文本裡面找找有沒有交叉結構或者線型的結構
[00:04:42.500 --> 00:04:45.200]  有時A1對A2
[00:04:45.200 --> 00:04:49.400]  這裡就變成這樣A1對A2,B1對B2
[00:04:49.400 --> 00:04:52.400]  有時是A對Aπ,看它怎麼擺法
[00:04:52.400 --> 00:04:57.200]  你會發覺他們做了這樣的所謂交叉結構的時候
[00:04:57.200 --> 00:05:00.500]  你會看見從外面去到核心
[00:05:00.500 --> 00:05:02.300]  核心那裡才是最重要的
[00:05:02.300 --> 00:05:08.100]  首先一章二十四、二十五節是說審判的威脅
[00:05:08.100 --> 00:05:13.100]  而B1你看到一章二十六節是說復興更新的城
[00:05:13.100 --> 00:05:18.100]  B2就是一章二十七節是復興被贖回的石安
[00:05:18.100 --> 00:05:20.900]  這個就是它的重點
[00:05:20.900 --> 00:05:23.300]  B1、B2應該是這段經文的重點
[00:05:23.300 --> 00:05:25.300]  而A2就是另一件事
[00:05:25.300 --> 00:05:29.500]  二十八到三十一節是說審判的威脅
[00:05:29.500 --> 00:05:31.700]  所以這些如果你們有這樣的感動
[00:05:31.700 --> 00:05:35.800]  你可以去辦公室問他們拿PowerPoint
[00:05:35.800 --> 00:05:42.400]  而另一個的交叉平衡結構就是這樣,複雜一點
[00:05:42.400 --> 00:05:44.100]  不過我都要補充一下
[00:05:44.100 --> 00:05:46.900]  就是每個人都有可能不同的意見
[00:05:46.900 --> 00:05:49.200]  不過這兩個我覺得都挺相似的
[00:05:49.200 --> 00:05:52.000]  因為有時它是根據希伯來文的原文
[00:05:52.000 --> 00:05:55.300]  或者據子的重點來做對比
[00:05:55.300 --> 00:05:58.600]  我們都欣賞這些性行學者很有仔細的做得下
[00:05:58.600 --> 00:06:02.700]  A1就是說二十一節上敗壞的城市
[00:06:02.700 --> 00:06:06.800]  B1就是一章二十一節的下就是先前的光景
[00:06:06.800 --> 00:06:10.400]  這個敗壞的城市耶路撒冷先前是很光輝的
[00:06:10.400 --> 00:06:14.700]  C1就是一章二十二節是說這裡的人不潔淨
[00:06:14.700 --> 00:06:18.700]  而D1就是一章二十三節是說領袖
[00:06:18.700 --> 00:06:21.800]  去到E就正好是核心就是說耶和華
[00:06:21.800 --> 00:06:25.800]  就是說整段經文說周圍的人和事情都不理想
[00:06:25.800 --> 00:06:27.700]  但最重要的是神
[00:06:27.700 --> 00:06:31.000]  D2就是一章二十四節的下就是領袖
[00:06:31.000 --> 00:06:33.400]  C2就是一章二十五節是說潔淨
[00:06:33.400 --> 00:06:37.600]  潔淨和上面的C1是有一個對比的
[00:06:37.600 --> 00:06:38.700]  潔淨對比不潔淨
[00:06:38.700 --> 00:06:44.600]  有時反而平衡、同意平衡這些常常在詩篇裡面出現的
[00:06:44.600 --> 00:06:46.700]  平衡是平衡但可以是對比的
[00:06:46.700 --> 00:06:48.300]  是矛盾都可以的
[00:06:48.300 --> 00:06:50.900]  然後B2就是一章二十六節的上
[00:06:50.900 --> 00:06:53.700]  先前的光景對照B1那裡
[00:06:53.700 --> 00:06:57.400]  去到A2就是一章二十六節下就是中信的城市
[00:06:57.400 --> 00:07:01.800]  就對應它原本一章二十一節上說敗壞的城市
[00:07:01.800 --> 00:07:05.500]  就是你可以看見這種是對比式的平衡
[00:07:05.500 --> 00:07:09.000]  好了我們做了這件事就要進入經文了
[00:07:09.000 --> 00:07:10.800]  我希望大家習慣一下
[00:07:10.800 --> 00:07:16.200]  因為我們想明白聖經是要花點功夫的
[00:07:16.200 --> 00:07:18.500]  《耳相人書》一章一節說的默示
[00:07:18.500 --> 00:07:21.900]  意思就是異象和看見
[00:07:21.900 --> 00:07:24.000]  赫沙就是喜伯來文
[00:07:24.000 --> 00:07:25.400]  看見很重要
[00:07:25.400 --> 00:07:28.600]  以撒亞看見一些東西
[00:07:28.600 --> 00:07:30.500]  就是耶路撒冷的危機
[00:07:30.500 --> 00:07:34.000]  他就責備猶太人和宗教政治的領袖
[00:07:34.000 --> 00:07:36.300]  他提出耶路撒冷的願景
[00:07:36.300 --> 00:07:37.000]  你留心哦
[00:07:37.000 --> 00:07:38.300]  才知道他不只是責備
[00:07:38.300 --> 00:07:39.600]  他還在說願景
[00:07:39.600 --> 00:07:42.800]  所以《耳相人書》是一本很特別的書
[00:07:42.800 --> 00:07:44.000]  就是六十六章
[00:07:44.000 --> 00:07:46.100]  大家都可能沒什麼動力去看
[00:07:46.100 --> 00:07:49.800]  但是一生人做基督徒都要
[00:07:49.800 --> 00:07:53.100]  最低限度都不只是看過一次《耳相人書》
[00:07:53.100 --> 00:07:54.900]  要解釋得明白它
[00:07:54.900 --> 00:07:58.400]  《耳相人書》一章二十一到二十六節是一個單元
[00:07:58.400 --> 00:08:00.000]  這段經文是一個單元
[00:08:00.000 --> 00:08:02.900]  因為二十一節說到「忠信之誠」
[00:08:02.900 --> 00:08:05.000]  二十六節是說到「公義之誠」
[00:08:05.000 --> 00:08:06.300]  「公義之一」
[00:08:06.300 --> 00:08:08.200]  你會發覺原來是首尾呼應的
[00:08:08.200 --> 00:08:10.100]  有時候看經文要留心這些東西
[00:08:10.100 --> 00:08:12.600]  凡是重複的東西都是重要的
[00:08:12.600 --> 00:08:15.300]  然後一章二十一節
[00:08:15.300 --> 00:08:18.900]  他說「可嘆!忠信之誠變為妓女
[00:08:18.900 --> 00:08:21.500]  從前充滿了公平
[00:08:21.500 --> 00:08:24.800]  公義居在其中,現在卻有兇手居住」
[00:08:24.800 --> 00:08:27.500]  中文的翻譯已經是很好的了
[00:08:27.500 --> 00:08:30.100]  就是和合本的翻譯是
[00:08:30.100 --> 00:08:32.800]  根據文法上面做得很足夠的了
[00:08:32.800 --> 00:08:35.000]  但是如果你有機會看希伯來文
[00:08:35.000 --> 00:08:37.500]  你會發覺原來裡面有很重要的東西
[00:08:37.500 --> 00:08:41.400]  公平在舊約聖經的希伯來文是mispart
[00:08:41.400 --> 00:08:44.400]  英文的翻譯通常是翻譯成justice
[00:08:44.400 --> 00:08:47.000]  然後公義是c'est la croix
[00:08:47.000 --> 00:08:49.300]  就是英文通常翻譯成righteousness
[00:08:49.300 --> 00:08:53.100]  這兩個觀念其實是一組的觀念
[00:08:53.100 --> 00:08:56.100]  無論在詩篇、阿摩斯書都是經常出現的
[00:08:56.100 --> 00:08:57.800]  就是公平、公義
[00:08:57.800 --> 00:09:02.200]  原來它們兩樣東西是一個生命的質素
[00:09:02.200 --> 00:09:06.700]  它同樣在以賽亞書裡面又出現
[00:09:06.700 --> 00:09:09.100]  而一章二十七節又再次出現
[00:09:09.100 --> 00:09:12.700]  所以一章二十七節和前面二十一到二十六節
[00:09:12.700 --> 00:09:15.200]  是有一種相連的情況
[00:09:15.200 --> 00:09:18.400]  一章二十二節是說一個什麼事情呢?
[00:09:18.400 --> 00:09:21.000]  你的銀紙變成渣紙
[00:09:21.000 --> 00:09:23.400]  你的酒用水才對
[00:09:23.400 --> 00:09:24.600]  是什麼含義呢?
[00:09:24.600 --> 00:09:27.400]  其實它是在寓意一件事
[00:09:27.400 --> 00:09:29.100]  它是在用一些物質的東西
[00:09:29.100 --> 00:09:31.000]  你的銀其實不是純銀
[00:09:31.000 --> 00:09:33.300]  就好像我們買金
[00:09:33.300 --> 00:09:35.200]  999很純
[00:09:35.200 --> 00:09:40.400]  就是說原來一個人的品格或者是質素
[00:09:40.400 --> 00:09:41.700]  很多雜質
[00:09:41.700 --> 00:09:44.300]  就好像他們的銀是混雜了
[00:09:44.300 --> 00:09:46.200]  或者那些酒混水
[00:09:46.200 --> 00:09:48.200]  就是不純
[00:09:48.200 --> 00:09:51.300]  這個意思就是生命裡面很多雜質
[00:09:51.300 --> 00:09:54.100]  所以需要被淨煉
[00:09:54.100 --> 00:09:58.100]  這個就是比較字面的意思
[00:09:58.100 --> 00:10:01.800]  然後以賽亞書一章二十三節
[00:10:01.800 --> 00:10:05.100]  它就說到那些問題在哪裡
[00:10:05.100 --> 00:10:09.400]  它說「官長居心勃逸,與盜賊作伴
[00:10:09.400 --> 00:10:12.100]  各都喜愛賄賂,追求莊子」
[00:10:12.100 --> 00:10:12.900]  我讀的和話本
[00:10:12.900 --> 00:10:15.300]  你們看的是新的譯本
[00:10:15.300 --> 00:10:16.100]  有些不同
[00:10:16.100 --> 00:10:21.300]  「他們不畏孤兒身冤,寡婦的案件都不呈到他面前」
[00:10:21.300 --> 00:10:24.300]  你可以看到當時的光景是怎麼樣
[00:10:24.300 --> 00:10:27.000]  一章二十一到二十三節是在說
[00:10:27.000 --> 00:10:30.900]  先知對耶路撒冷猶太人的指控
[00:10:30.900 --> 00:10:32.500]  這個就是當時的問題
[00:10:32.500 --> 00:10:34.500]  它很籠統地說完
[00:10:34.500 --> 00:10:35.800]  然後去到二十四節
[00:10:35.800 --> 00:10:36.500]  大家要留心
[00:10:36.500 --> 00:10:40.000]  它說「因此主萬軍的耶和華
[00:10:40.000 --> 00:10:41.900]  以色列的大能者」
[00:10:41.900 --> 00:10:43.400]  以色列的大能者
[00:10:43.400 --> 00:10:45.500]  經常或者是以色列的聖者
[00:10:45.500 --> 00:10:47.400]  在《以塞俄書》經常出現
[00:10:47.400 --> 00:10:49.900]  所以現在有些什麼「現代詩歌」
[00:10:49.900 --> 00:10:50.900]  以色列的聖者
[00:10:50.900 --> 00:10:52.900]  原來是有個出處的
[00:10:52.900 --> 00:10:55.700]  它說「我要向我的對頭說行
[00:10:55.700 --> 00:10:57.500]  向我的敵人報復」
[00:10:57.500 --> 00:10:58.600]  你留心就是說
[00:10:58.600 --> 00:11:00.400]  上帝要裁決
[00:11:00.400 --> 00:11:02.600]  但是這段經文說的是什麼呢?
[00:11:02.600 --> 00:11:05.600]  耶路撒冷城的領袖
[00:11:05.600 --> 00:11:08.800]  以前是神的子民和僕人
[00:11:08.800 --> 00:11:11.300]  但是今天是成為神的敵人
[00:11:11.300 --> 00:11:12.700]  你看看這段經文
[00:11:12.700 --> 00:11:15.900]  神說「我要向這班人報仇說行」
[00:11:15.900 --> 00:11:18.400]  就是我要處理這班人
[00:11:18.400 --> 00:11:19.400]  一章二十五節說
[00:11:19.400 --> 00:11:22.100]  「我必反手加在你身上
[00:11:22.100 --> 00:11:24.100]  煉盡你的渣子
[00:11:24.100 --> 00:11:26.100]  除淨你的雜質」
[00:11:26.100 --> 00:11:28.000]  審判是會有的
[00:11:28.000 --> 00:11:31.500]  但是神的審判不是一股怒氣
[00:11:31.500 --> 00:11:32.600]  不是這樣的
[00:11:32.600 --> 00:11:35.000]  這個審判是有一種作用
[00:11:35.000 --> 00:11:38.000]  是正面這一班人
[00:11:38.000 --> 00:11:39.800]  就是淨化他們
[00:11:39.800 --> 00:11:43.800]  神要透過一些歷史上的困難
[00:11:43.800 --> 00:11:47.100]  去磨練淨化這班猶太民族
[00:11:47.100 --> 00:11:48.600]  特別是他們的領袖
[00:11:48.600 --> 00:11:49.900]  一章二十六節說
[00:11:49.900 --> 00:11:51.400]  這節很有趣
[00:11:51.400 --> 00:11:54.600]  前面說的就是神要審判
[00:11:54.600 --> 00:11:56.100]  但是到了二十六節
[00:11:56.100 --> 00:11:58.000]  重點又變了
[00:11:58.000 --> 00:12:00.600]  「我也必復還你的審判官」
[00:12:00.600 --> 00:12:01.900]  審完之後怎麼樣?
[00:12:01.900 --> 00:12:04.600]  我給你好的審判官
[00:12:04.600 --> 00:12:06.400]  像起初一樣
[00:12:06.400 --> 00:12:07.900]  復還你的謬視
[00:12:07.900 --> 00:12:09.900]  給你智囊團
[00:12:09.900 --> 00:12:11.800]  像起先一般
[00:12:11.800 --> 00:12:15.200]  然後你必稱為公義之誠
[00:12:15.200 --> 00:12:16.500]  忠信之任
[00:12:16.500 --> 00:12:21.500]  前面說這個城市變成妓女
[00:12:21.500 --> 00:12:23.900]  現在經過磨練之後
[00:12:23.900 --> 00:12:26.700]  第二十六節就說將來這個城市
[00:12:26.700 --> 00:12:28.200]  變成公義之誠
[00:12:28.200 --> 00:12:29.500]  忠信之任
[00:12:29.500 --> 00:12:35.400]  如果我們不能捕捉到它的主題的變化
[00:12:35.400 --> 00:12:38.600]  其實我們不太感受到這段經文的力度
[00:12:38.600 --> 00:12:42.000]  因為它用了二十一到二十六節這麼短的篇幅
[00:12:42.000 --> 00:12:45.000]  其實說的是很複雜的東西
[00:12:45.000 --> 00:12:47.300]  神是練成猶太民族
[00:12:47.300 --> 00:12:51.200]  是要這個民族得到回轉和復興
[00:12:51.200 --> 00:12:53.500]  所以我說這三個集比之中
[00:12:53.500 --> 00:12:56.200]  在《二綵書》一章裡面三個集比之中
[00:12:56.200 --> 00:12:59.600]  這個集比是最輕的
[00:12:59.600 --> 00:13:02.100]  而且是大有應許的集比
[00:13:02.100 --> 00:13:04.100]  第二部分我想說的是
[00:13:04.100 --> 00:13:07.100]  在《二綵書》裡面也提到有五方面的悔改
[00:13:07.100 --> 00:13:08.900]  我們只是集比是沒有用的
[00:13:08.900 --> 00:13:10.400]  你不改是不行的
[00:13:10.400 --> 00:13:13.300]  《二綵書》第一章十六到十七節說
[00:13:13.300 --> 00:13:15.800]  你們要洗作自潔
[00:13:15.800 --> 00:13:18.900]  從我眼前除掉你們的惡行
[00:13:18.900 --> 00:13:21.000]  要主著作惡
[00:13:21.000 --> 00:13:22.600]  學習行善
[00:13:22.600 --> 00:13:24.400]  尋求公平
[00:13:24.400 --> 00:13:26.200]  解救受欺壓的
[00:13:26.200 --> 00:13:27.800]  給孤兒伸冤
[00:13:27.800 --> 00:13:29.300]  為寡婦辯鬱
[00:13:29.300 --> 00:13:32.800]  這兩節經文裡面
[00:13:32.800 --> 00:13:34.800]  其實有五個命令式動詞
[00:13:34.800 --> 00:13:37.800]  其實大家要知道命令式動詞是很重要的
[00:13:37.800 --> 00:13:39.400]  你要啊你要啊
[00:13:39.400 --> 00:13:41.000]  是神的命令
[00:13:41.000 --> 00:13:44.400]  所以我們看聖經很留心那個動詞
[00:13:44.400 --> 00:13:48.400]  是什麼文化的形式
[00:13:48.400 --> 00:13:50.000]  命令式是沒得爭辯的
[00:13:50.000 --> 00:13:52.000]  上帝要我們這樣做
[00:13:52.000 --> 00:13:53.800]  學習行善
[00:13:53.800 --> 00:13:55.200]  尋求公平
[00:13:55.200 --> 00:13:57.000]  解救受欺壓的
[00:13:57.000 --> 00:13:58.400]  給孤兒伸冤
[00:13:58.400 --> 00:14:00.100]  為寡婦辯鬱
[00:14:00.100 --> 00:14:01.600]  學習行善
[00:14:01.600 --> 00:14:05.000]  第一件事要內心有善念善意
[00:14:05.000 --> 00:14:07.400]  其實我想我們要解釋一下
[00:14:07.400 --> 00:14:11.400]  人類社會的善惡其實是很高難度的
[00:14:11.400 --> 00:14:12.700]  那麼
[00:14:12.700 --> 00:14:18.000]  大家現在看電影和以前我們小時候看的粵語長片是不同的
[00:14:18.000 --> 00:14:22.300]  我們的年代的粵語長片是黑色和白色的
[00:14:22.300 --> 00:14:24.200]  那麼通常穿黑衣服的
[00:14:24.200 --> 00:14:26.300]  你都應該猜到他是奸的
[00:14:26.300 --> 00:14:28.600]  穿白衣服的多數是忠的
[00:14:28.600 --> 00:14:31.100]  但是現在多了一種顏色
[00:14:31.100 --> 00:14:32.500]  叫灰色
[00:14:32.500 --> 00:14:37.200]  其實你看看現在的電視劇和電影
[00:14:37.200 --> 00:14:39.200]  有很多無間道的
[00:14:39.200 --> 00:14:43.200]  究竟你搞清楚他是忠還是奸其實都說不清的
[00:14:43.200 --> 00:14:48.200]  你沒辦法那麼容易界定一個人是善還是惡
[00:14:48.200 --> 00:14:50.500]  詩篇第一篇很清楚的
[00:14:50.500 --> 00:14:54.600]  善的人就像一棵樹栽在溪水旁
[00:14:54.600 --> 00:14:56.600]  按時結果指
[00:14:56.600 --> 00:14:58.200]  葉子日枯乾
[00:14:58.200 --> 00:15:00.800]  很簡單的圖畫
[00:15:00.800 --> 00:15:02.100]  但是現在不是的
[00:15:02.100 --> 00:15:07.600]  所以有時候我們看電視電影的時候
[00:15:07.600 --> 00:15:10.400]  都搞到我們其實都不知道善還是惡
[00:15:10.400 --> 00:15:11.900]  譬如一個人很惡的
[00:15:11.900 --> 00:15:13.000]  沒錯他很惡
[00:15:13.000 --> 00:15:15.000]  對所有外面的人都很惡
[00:15:15.000 --> 00:15:18.600]  但是他回到家是一個很善良的丈夫
[00:15:18.600 --> 00:15:20.300]  一個很善良的兒子
[00:15:20.300 --> 00:15:22.800]  一個很善良的爸爸都可以的
[00:15:22.800 --> 00:15:24.700]  不過問題是他對誰惡
[00:15:24.700 --> 00:15:26.900]  所以你怎麼定他呢
[00:15:26.900 --> 00:15:29.400]  經文也沒有嘗試去界定
[00:15:29.400 --> 00:15:32.700]  給一些規範出來你定到誰才是惡
[00:15:32.700 --> 00:15:33.900]  他不是這樣
[00:15:33.900 --> 00:15:36.900]  他引發我們一個思想就是說
[00:15:36.900 --> 00:15:39.800]  其實你要回到神的那一處
[00:15:39.800 --> 00:15:41.800]  你才能夠找到真正的善
[00:15:41.800 --> 00:15:44.300]  其實這裡這五種東西不是全部要
[00:15:44.300 --> 00:15:46.100]  不是所有的問題
[00:15:46.100 --> 00:15:49.300]  只是其中五樣核心的問題
[00:15:49.300 --> 00:15:51.800]  再要悔改的怎知道五樣
[00:15:51.800 --> 00:15:54.100]  但是經文寫不了那麼多東西
[00:15:54.100 --> 00:15:54.800]  好了
[00:15:54.800 --> 00:15:56.300]  我們就要明白
[00:15:56.300 --> 00:15:58.600]  舊約聖經是沒有那麼複雜
[00:15:58.600 --> 00:16:01.300]  對人性去描繪的
[00:16:01.300 --> 00:16:03.500]  最激的就是《司篇》51篇
[00:16:03.500 --> 00:16:06.700]  就是我在我母親懷胎的時候也有了罪
[00:16:06.700 --> 00:16:08.000]  但是通常舊約聖經是說
[00:16:08.000 --> 00:16:10.200]  你做出來的才是計算的
[00:16:10.200 --> 00:16:11.500]  但是不會說你內心
[00:16:11.500 --> 00:16:14.300]  但是耶穌的意願就說
[00:16:14.300 --> 00:16:15.900]  其實不是你做什麼
[00:16:15.900 --> 00:16:17.300]  你想什麼都犯錯
[00:16:17.300 --> 00:16:20.500]  就是說如果你眼睛有犯錯
[00:16:20.500 --> 00:16:22.600]  挖出來我們不會這麼做的
[00:16:22.600 --> 00:16:24.100]  但是他在說的就是
[00:16:24.100 --> 00:16:25.400]  你裡面有什麼
[00:16:25.400 --> 00:16:26.500]  我們怎麼看得到
[00:16:26.500 --> 00:16:28.200]  你又看不到我,我又看不到你
[00:16:28.200 --> 00:16:31.400]  所以變成了新約聖經說的人
[00:16:31.400 --> 00:16:33.300]  人性是很深層
[00:16:33.300 --> 00:16:36.000]  特別保羅就更深層
[00:16:36.000 --> 00:16:37.700]  他說什麼叫好人呢
[00:16:37.700 --> 00:16:39.800]  就是我立志為善,由得我
[00:16:39.800 --> 00:16:41.800]  做出來又不由我自己
[00:16:41.800 --> 00:16:43.200]  對他來說
[00:16:43.200 --> 00:16:45.100]  他就會覺得
[00:16:45.100 --> 00:16:48.700]  每個人都有一種內在的傾向會做錯
[00:16:48.700 --> 00:16:50.500]  保羅是說這些的
[00:16:50.500 --> 00:16:52.500]  所以我們基督徒
[00:16:52.500 --> 00:16:54.100]  其實說真的
[00:16:54.100 --> 00:16:56.100]  我們缺了志
[00:16:56.100 --> 00:16:58.800]  但是你想想你還不是基督徒的時候
[00:16:58.800 --> 00:17:00.700]  你也會覺得那些基督徒
[00:17:00.700 --> 00:17:02.400]  傻傻的
[00:17:02.400 --> 00:17:05.000]  說自己是罪人是不是傻傻的呢
[00:17:05.000 --> 00:17:06.400]  你明白我說什麼嗎
[00:17:06.400 --> 00:17:07.400]  現在你要知道
[00:17:07.400 --> 00:17:09.400]  你和我也承認了自己是基督徒
[00:17:09.400 --> 00:17:12.400]  你怎麼解釋你是罪人這件事呢
[00:17:12.400 --> 00:17:14.200]  按照我們日常的生活
[00:17:14.200 --> 00:17:16.100]  我們都覺得我們挺好的
[00:17:16.100 --> 00:17:18.100]  我們都不是太差的人
[00:17:18.100 --> 00:17:21.400]  但是當我們繼續承認我是罪人的時候
[00:17:21.400 --> 00:17:22.500]  這個承認
[00:17:22.500 --> 00:17:24.200]  我們真的要很認真
[00:17:24.200 --> 00:17:26.200]  原來是說在我的本性裡面
[00:17:26.200 --> 00:17:29.200]  就算我有多少良善的東西在裡面也好
[00:17:29.200 --> 00:17:32.500]  但是我也有我自己的自我在
[00:17:32.500 --> 00:17:34.600]  我會有很多好的東西
[00:17:34.600 --> 00:17:36.400]  夾雜了一些不好的東西在裡面
[00:17:36.400 --> 00:17:39.900]  這個正是我們基督徒對人性的看法
