
[00:00:00.000 --> 00:00:05.080]  我們很高興由本堂的傳道 姚洪傳道
[00:07:38.160 --> 00:07:42.160]  有三個重點其實差不多一模一樣
[00:07:42.160 --> 00:07:44.160]  好像是倒模一樣
[00:07:44.160 --> 00:07:47.160]  第一個重點就是剛強
[00:07:47.160 --> 00:07:49.160]  在這兩節上和約書亞裏面
[00:07:49.160 --> 00:07:51.160]  剛強這個希伯來文
[00:07:51.160 --> 00:07:54.160]  不只是剛強這個意思
[00:07:54.160 --> 00:07:55.160]  有兩個向度
[00:07:55.160 --> 00:07:58.160]  包括了力量和勇氣
[00:07:58.160 --> 00:08:01.160]  當然力量一定是指外在的力
[00:08:01.160 --> 00:08:03.160]  勇氣一定是指內在的力
[00:08:03.160 --> 00:08:08.160]  是一種由內而外要面對世界的力量
[00:08:08.160 --> 00:08:11.160]  大衛要求所羅門
[00:08:11.160 --> 00:08:14.160]  就好像摩西對約書亞一樣
[00:08:14.160 --> 00:08:17.160]  要有一種內在的勇氣
[00:08:17.160 --> 00:08:21.160]  有一種內在力量去面對將來的困境
[00:08:21.160 --> 00:08:23.160]  第一個重點就是
[00:08:23.160 --> 00:08:26.160]  謹守耶和華向摩西頒布的律例
[00:08:26.160 --> 00:08:28.160]  誡命典章法道
[00:08:28.160 --> 00:08:31.160]  如果我們再看清楚一點
[00:08:31.160 --> 00:08:32.160]  律例其實是指
[00:08:32.160 --> 00:08:35.160]  律法裏面已經訂立了的法例
[00:08:35.160 --> 00:08:36.160]  即是十誡
[00:08:36.160 --> 00:08:39.160]  誡命有命令的意思
[00:08:39.160 --> 00:08:43.160]  即是律法裏面直接發出的一些命令
[00:08:43.160 --> 00:08:45.160]  典章是甚麼意思呢
[00:08:45.160 --> 00:08:48.160]  是律法裏面經過了法律的裁判
[00:08:48.160 --> 00:08:51.160]  然後成為一個定例
[00:08:51.160 --> 00:08:54.160]  就好像現在我們說法庭判了案
[00:08:54.160 --> 00:08:58.160]  那個案件就成為下一次案件的一個定例一樣
[00:08:58.160 --> 00:09:00.160]  作為一個標準的指引
[00:09:00.160 --> 00:09:03.160]  法道就是見證的意思
[00:09:03.160 --> 00:09:05.160]  即是律法裏面是指告誡
[00:09:05.160 --> 00:09:10.160]  這些字詞的意思
[00:09:10.160 --> 00:09:12.160]  雖然有不同的重點
[00:09:12.160 --> 00:09:16.160]  但總括來說都是指摩西的律法
[00:09:16.160 --> 00:09:20.160]  第三個重點就是
[00:09:20.160 --> 00:09:23.160]  如果你有這種力量勇氣
[00:09:23.160 --> 00:09:25.160]  你又遵行了這件事
[00:09:25.160 --> 00:09:27.160]  於是達到一個結果
[00:09:27.160 --> 00:09:31.160]  那個結果就是不驅往何處去盡刀亨通
[00:09:31.160 --> 00:09:35.160]  你想想和這個都可以順利
[00:09:35.160 --> 00:09:37.160]  指你無論往哪裏去都可以順利
[00:09:37.160 --> 00:09:39.160]  其實差不多大致一樣
[00:09:39.160 --> 00:09:46.160]  所以其實兩個無論是在大衛對所羅門的遺言的一部分
[00:09:46.160 --> 00:09:49.160]  以及摩西對約書亞所吩咐的
[00:09:49.160 --> 00:09:51.160]  其實大概都是一樣
[00:09:51.160 --> 00:09:53.160]  簡單來說
[00:09:53.160 --> 00:09:56.160]  就是說在神的律法和真道上高
[00:09:56.160 --> 00:10:00.160]  我們要有勇氣、力量、意念、行為一致
[00:10:00.160 --> 00:10:02.160]  這樣去踐行出來
[00:10:02.160 --> 00:10:04.160]  遵守即是踐行
[00:10:04.160 --> 00:10:06.160]  這樣無論去哪裏都好
[00:10:06.160 --> 00:10:08.160]  都會一切順利
[00:10:09.160 --> 00:10:13.160]  你會說為何大衛對所羅門所講的東西
[00:10:13.160 --> 00:10:16.160]  和他們那麼相似呢?
[00:10:16.160 --> 00:10:20.160]  即是和摩西對約書亞所講的一樣
[00:10:20.160 --> 00:10:21.160]  那麼相似呢?
[00:10:21.160 --> 00:10:23.160]  其實不單單是這樣
[00:10:23.160 --> 00:10:28.160]  不單單是大衛對所羅門的這段教訓相似
[00:10:28.160 --> 00:10:32.160]  可以更加追溯到摩西和以色列
[00:10:32.160 --> 00:10:35.160]  即是還可以追溯到神和以色列的關係
[00:10:37.160 --> 00:10:39.160]  我們再看看新命記
[00:10:39.160 --> 00:10:41.160]  三十章十二十節
[00:10:41.160 --> 00:10:43.160]  (主持人說)
[00:10:44.160 --> 00:10:46.160]  (主持人說)
[00:10:46.160 --> 00:10:48.160]  (主持人說)
[00:10:48.160 --> 00:10:50.160]  (主持人說)
[00:10:50.160 --> 00:10:52.160]  (主持人說)
[00:10:53.160 --> 00:10:54.160]  (主持人說)
[00:10:54.160 --> 00:10:56.160]  讓你們存活,增多
[00:10:56.160 --> 00:10:58.160]  而且耶和華你的神必在
[00:10:58.160 --> 00:11:02.160]  你所要進去得為業的地上賜福給你
[00:11:02.160 --> 00:11:05.160]  要愛耶和華你的神
[00:11:05.160 --> 00:11:06.160]  聽從祂的話
[00:11:06.160 --> 00:11:08.160]  緊緊跟從祂
[00:11:08.160 --> 00:11:11.160]  因為祂是你的生命
[00:11:11.160 --> 00:11:14.160]  必使你的日子得以長久
[00:11:14.160 --> 00:11:16.160]  可以在耶和華你滅祖阿伯拉罕
[00:11:16.160 --> 00:11:18.160]  以撒亞國起誓
[00:11:18.160 --> 00:11:20.160]  要給他們的地上居住
[00:11:20.160 --> 00:11:23.160]  很長的一個篇幅
[00:11:23.160 --> 00:11:26.160]  但是其實重點差不多
[00:11:26.160 --> 00:11:29.160]  不過摩西爾生死禍福
[00:11:29.160 --> 00:11:33.160]  來形容以色列和他的關係
[00:11:33.160 --> 00:11:35.160]  如果揀選耶和華
[00:11:35.160 --> 00:11:38.160]  遵守他的誡命律例典章
[00:11:38.160 --> 00:11:44.160]  耶和華就會被允許滅祖的地賜給以色列人
[00:11:44.160 --> 00:11:48.160]  所以大衛的遺訓一開始
[00:11:48.160 --> 00:11:50.160]  就是要所羅門記得
[00:11:50.160 --> 00:11:55.160]  神對整個以色列民族的要求
[00:11:55.160 --> 00:11:57.160]  不過如果你看清楚一點
[00:11:57.160 --> 00:12:00.160]  第二和第三章所涉及的
[00:12:00.160 --> 00:12:04.160]  都只是神和以色列國家的應許
[00:12:04.160 --> 00:12:06.160]  或者神和以色列民的應許
[00:12:06.160 --> 00:12:11.160]  其實沒有涉及到神對大衛王朝的應許
[00:12:11.160 --> 00:12:15.160]  我們再看看第四節
[00:12:15.160 --> 00:12:17.160]  所以到第四節的時候
[00:12:17.160 --> 00:12:19.160]  大衛再去提一提
[00:12:19.160 --> 00:12:23.160]  原來神不單單對以色列整個民族的應許
[00:12:23.160 --> 00:12:25.160]  祂對以色列的王朝
[00:12:25.160 --> 00:12:28.160]  即是大衛王朝都有一個應許
[00:12:28.160 --> 00:12:31.160]  祂說:你的子孫若謹慎自己的行為
[00:12:31.160 --> 00:12:34.160]  盡心盡意憑信實行在我面前
[00:12:34.160 --> 00:12:38.160]  就不斷有人坐以色列的王位
[00:12:38.160 --> 00:12:44.160]  這是一個對大衛王朝的應許
[00:12:44.160 --> 00:12:47.160]  只要你遵行我的律例典章
[00:12:47.160 --> 00:12:53.160]  你的子孫就可以在王位裏繼續繼承
[00:12:53.160 --> 00:12:57.160]  這段的應許其實是數在生命紀
[00:12:57.160 --> 00:12:58.160]  很長的一段
[00:12:58.160 --> 00:13:01.160]  我不打算讀給大家聽
[00:13:01.160 --> 00:13:04.160]  但是其實在生命紀裏面說到
[00:13:04.160 --> 00:13:09.160]  耶和華對以色列王朝有一個應許
[00:13:09.160 --> 00:13:12.160]  不過耶和華對大衛王朝最直接的應許
[00:13:12.160 --> 00:13:14.160]  不在生命紀
[00:13:14.160 --> 00:13:17.160]  而在撒姆爾紀下
[00:13:17.160 --> 00:13:19.160]  七章十二至十六節
[00:13:19.160 --> 00:13:24.160]  神透過先知拿丹對大衛說出了以下一段說話
[00:13:24.160 --> 00:13:27.160]  祂說:當你受歲滿足
[00:13:27.160 --> 00:13:30.160]  與你祖先同歲的時候
[00:13:30.160 --> 00:13:37.160]  我必使你生所生的後裔接觸你
[00:13:37.160 --> 00:13:39.160]  我也必堅定他的國
[00:13:39.160 --> 00:13:42.160]  他必為我的名建造奠宇
[00:13:42.160 --> 00:13:47.160]  我必堅定他國道的王位直到永遠
[00:13:47.160 --> 00:13:53.160]  這是神直接透過先知拿丹向大衛說的
[00:13:53.160 --> 00:13:55.160]  因此大衛對所有人的遺訓
[00:13:55.160 --> 00:13:59.160]  是根據神對以色列列祖的應許
[00:13:59.160 --> 00:14:01.160]  以色列這個民族的應許
[00:14:01.160 --> 00:14:04.160]  以及以色列王朝的應許
[00:14:04.160 --> 00:14:06.160]  當中包括了個人
[00:14:06.160 --> 00:14:08.160]  包括了民族
[00:14:08.160 --> 00:14:10.160]  包括了王朝
[00:14:10.160 --> 00:14:12.160]  因此神所頒布的律法
[00:14:12.160 --> 00:14:15.160]  不單單只是針對以色列的人民
[00:14:15.160 --> 00:14:17.160]  也針對大衛的王朝
[00:14:17.160 --> 00:14:20.160]  以及他的繼承者所論
[00:14:20.160 --> 00:14:21.160]  對於大衛來說
[00:14:21.160 --> 00:14:24.160]  他最關心的是什麼呢?
[00:14:24.160 --> 00:14:27.160]  起碼在這裡我們看到
[00:14:27.160 --> 00:14:30.160]  大衛所關心的是整個民族
[00:14:30.160 --> 00:14:31.160]  以及王朝
[00:14:31.160 --> 00:14:35.160]  大衛王朝究竟能不能繼承下去
[00:14:35.160 --> 00:14:39.160]  以色列的民族能不能繼續下去
[00:14:39.160 --> 00:14:41.160]  關鍵是他們所做的
[00:14:41.160 --> 00:14:44.160]  以色列民或者是所羅門
[00:14:44.160 --> 00:14:48.160]  他們能不能遵守耶和華的律法
[00:14:48.160 --> 00:14:51.160]  如果他們能夠遵守耶和華的律法的話
[00:14:51.160 --> 00:14:54.160]  就盡刀亨通
[00:14:54.160 --> 00:14:56.160]  那專家弟兄姊妹
[00:14:56.160 --> 00:14:59.160]  在大衛的遺訓這個前半部
[00:14:59.160 --> 00:15:03.160]  對我們有什麼反省呢?
[00:15:03.160 --> 00:15:04.160]  說了這麼多
[00:15:04.160 --> 00:15:05.160]  引用了這麼多經文
[00:15:05.160 --> 00:15:06.160]  其實我們看到
[00:15:06.160 --> 00:15:08.160]  大衛心裡面所繫的
[00:15:08.160 --> 00:15:09.160]  心裡所繫
[00:15:09.160 --> 00:15:13.160]  最重要的就是以色列民族
[00:15:13.160 --> 00:15:14.160]  以色列這個國家
[00:15:14.160 --> 00:15:18.160]  將來是否能夠盡刀亨通
[00:15:18.160 --> 00:15:22.160]  以及大衛王朝究竟能不能夠繼續下去
[00:15:22.160 --> 00:15:25.160]  在大衛臨終的時候
[00:15:25.160 --> 00:15:27.160]  他就向所羅門說
[00:15:27.160 --> 00:15:34.160]  你要遵守耶和華的誡命律例典章
[00:15:34.160 --> 00:15:39.160]  這個不單單涉及大衛的繼承人和耶和華的關係
[00:15:39.160 --> 00:15:44.160]  一個與耶和華有親密關係的遵循者
[00:15:44.160 --> 00:15:48.160]  才能夠遵守到耶和華的誡命律例典章
[00:15:48.160 --> 00:15:51.160]  一個遵守到神誡命的王
[00:15:51.160 --> 00:15:56.160]  才能夠帶領到以色列整個民族和百姓去遵守
[00:15:56.160 --> 00:15:59.160]  如果王都做不到
[00:15:59.160 --> 00:16:09.160]  我們怎樣能夠期望那些民可以遵守呢
[00:16:09.160 --> 00:16:13.160]  整個民族如果能夠遵守耶和華的律法
[00:16:13.160 --> 00:16:16.160]  自然就得到神的祝福
[00:16:16.160 --> 00:16:21.160]  今年錦專家很想推動「靈命成長」
[00:16:21.160 --> 00:16:25.160]  立志擺上
[00:16:25.160 --> 00:16:28.160]  這個不單單涉及一個個人和神的關係
[00:16:28.160 --> 00:16:33.160]  也涉及信仰能否承傳給下一代
[00:16:33.160 --> 00:16:39.160]  錦專家很想全體信徒能夠承傳信仰給下一代
[00:16:39.160 --> 00:16:46.160]  關乎能否遵守神律法的屬靈生命
[00:16:46.160 --> 00:16:50.160]  不遠了,只是上個月
[00:16:50.160 --> 00:16:51.160]  現在是一月
[00:16:51.160 --> 00:16:57.160]  上個月,2018年12月聖誕節的獻英禮裏
[00:16:57.160 --> 00:16:59.160]  我不知道這裏還有多少人
[00:16:59.160 --> 00:17:02.160]  當日有份參與這個獻英禮
[00:17:02.160 --> 00:17:05.160]  有的可否舉手
[00:17:05.160 --> 00:17:07.160]  也有
[00:17:07.160 --> 00:17:09.160]  如果大家記得
[00:17:09.160 --> 00:17:14.160]  聖誕節的獻英禮就是當每一對夫婦抱著嬰兒出來
[00:17:14.160 --> 00:17:20.160]  然後在會友面前向眾多會友發出請求
[00:17:20.160 --> 00:17:27.160]  很想請求會友在這些手抱嬰兒的成長期間
[00:17:27.160 --> 00:17:30.160]  大家和教會一起守望
[00:17:30.160 --> 00:17:34.160]  守望這批孩子的成長
[00:17:34.160 --> 00:17:36.160]  這就是獻英禮的目的
[00:17:36.160 --> 00:17:42.160]  很想這個初生嬰兒在一個有信仰的環境長大
[00:17:42.160 --> 00:17:44.160]  在教會長大
[00:17:44.160 --> 00:17:48.160]  而會友就看著這些嬰兒的成長
[00:17:48.160 --> 00:17:52.160]  很想你們和他們一起成長的過程裏
[00:17:52.160 --> 00:17:54.160]  你能夠為這些嬰兒守望
[00:17:54.160 --> 00:17:57.160]  為這些嬰兒關懷一刻
[00:17:57.160 --> 00:18:02.160]  我深信他們都期望教友或會友
[00:18:02.160 --> 00:18:04.160]  是會用一個屬靈的生命
[00:18:04.160 --> 00:18:10.160]  或基督教的價值觀去承托著這批手抱的嬰兒
[00:18:10.160 --> 00:18:16.160]  而不是用一個俗世的價值觀去栽培他們
[00:18:16.160 --> 00:18:19.160]  如果他們只需要一個俗世價值觀的話
[00:18:19.160 --> 00:18:27.160]  他們不需要在這個場合奉獻他們的嬰兒給教會
[00:18:27.160 --> 00:18:29.160]  專家弟兄姊妹
[00:18:29.160 --> 00:18:34.160]  今天如果我們輕視了神的律例典章
[00:18:34.160 --> 00:18:39.160]  我們又不會實踐這些律法的精神
[00:18:39.160 --> 00:18:43.160]  我們的屬靈生命又如何可以見證到神
[00:18:43.160 --> 00:18:49.160]  我們下一代又如何能夠從我們身上去效法呢
[00:18:49.160 --> 00:18:52.160]  或者我轉用另一個說法
[00:18:52.160 --> 00:18:55.160]  我們要問一問自己
[00:18:55.160 --> 00:19:01.160]  究竟我們自己想承傳一個怎樣的信仰給下一代
[00:19:01.160 --> 00:19:05.160]  這個下一代包括了教會的下一代
[00:19:05.160 --> 00:19:08.160]  包括了我們自己子女的下一代
[00:19:08.160 --> 00:19:14.160]  我們很想承傳一個怎樣的信仰給我們的下一代
[00:19:14.160 --> 00:19:17.160]  教會會一直這樣承傳下去
[00:19:17.160 --> 00:19:21.160]  教會有很多年青人
[00:19:21.160 --> 00:19:24.160]  你想承傳一個怎樣的信仰給我們的年青人
[00:19:24.160 --> 00:19:27.160]  你想承傳一個怎樣的信仰給我們的幼兒
[00:19:27.160 --> 00:19:29.160]  給我們的兒童
[00:19:29.160 --> 00:19:34.160]  我們想承傳一個怎樣的信仰給我們的子女
[00:19:34.160 --> 00:19:39.160]  是一個充滿信望愛的信仰
[00:19:39.160 --> 00:19:45.160]  還是只是一個可有可無的信仰
[00:19:45.160 --> 00:19:48.160]  一個可有可無的信仰就是
[00:19:48.160 --> 00:19:52.160]  你只是星期天回來崇拜
[00:19:52.160 --> 00:19:56.160]  其他就和世界沒有分別
[00:19:56.160 --> 00:19:59.160]  今天講題是活在神的應許裏面
[00:19:59.160 --> 00:20:02.160]  大衛對所羅門的臨終遺訓是甚麼呢
[00:20:02.160 --> 00:20:06.160]  就是要他遵守耶和華的誡命律例典章
[00:20:06.160 --> 00:20:08.160]  即是摩西的律法
[00:20:08.160 --> 00:20:12.160]  以此一切盡都亨通
[00:20:12.160 --> 00:20:17.160]  盡都亨通就是耶和華對以色列人的應許
[00:20:17.160 --> 00:20:21.160]  亦是耶和華對大衛的應許
[00:20:21.160 --> 00:20:28.160]  因此大衛很想所羅門繼續活在神的應許當中
[00:20:28.160 --> 00:20:33.160]  只要他能夠遵守耶和華的誡命
[00:20:33.160 --> 00:20:36.160]  在2019年的開始
[00:20:36.160 --> 00:20:39.160]  一個新的開始
[00:20:39.160 --> 00:20:42.160]  教會很期望每一個信徒
[00:20:42.160 --> 00:20:49.160]  你們都能夠活在這個應許裏面
[00:20:49.160 --> 00:20:52.160]  都希望你們能夠得到這個神的應許
[00:20:52.160 --> 00:20:57.160]  盡都亨通
[00:20:57.160 --> 00:21:00.160]  但有條件
[00:21:00.160 --> 00:21:02.160]  或者有要求
[00:21:02.160 --> 00:21:15.160]  就是你們能否謹守耶和華的律例誡命典章
[00:21:15.160 --> 00:21:19.160]  在大衛對所羅門的遺訓的第二部分
[00:21:19.160 --> 00:21:22.160]  我會給一個標題
[00:21:22.160 --> 00:21:27.160]  就是不要以人的智慧去取代神的應許
[00:21:27.160 --> 00:21:32.160]  大衛遺訓的下一步是關乎三段與人的關係
[00:21:32.160 --> 00:21:35.160]  一段是感恩
[00:21:35.160 --> 00:21:38.160]  兩段是記實
[00:21:38.160 --> 00:21:41.160]  我先講感恩的部分
[00:21:41.160 --> 00:21:44.160]  嘩!是這樣的
[00:21:44.160 --> 00:21:48.160]  在第七節
[00:21:48.160 --> 00:21:52.160]  你當恩代基列人巴西來的眾兒子
[00:21:52.160 --> 00:21:55.160]  請他們賞與你同夕吃飯
[00:21:55.160 --> 00:21:58.160]  因為我躲避你哥哥阿沙隆的時候
[00:21:58.160 --> 00:22:00.160]  他們親近我
[00:22:00.160 --> 00:22:04.160]  事件在阿沙隆叛變期間發生
[00:22:04.160 --> 00:22:08.160]  由於當時很多人都歸向了阿沙隆
[00:22:08.160 --> 00:22:12.160]  所以大部分的人都不要看好大衛
[00:22:12.160 --> 00:22:14.160]  這是很正常的
[00:22:14.160 --> 00:22:16.160]  一般人都是一禽百踩
[00:22:16.160 --> 00:22:18.160]  很少人會說中頌坦
[00:22:18.160 --> 00:22:23.160]  巴西來是其中一個說中頌坦的人
[00:22:23.160 --> 00:22:25.160]  他做了什麼呢?
[00:22:25.160 --> 00:22:30.160]  他帶著皮肉、盤、瓦器、小麥、大麥、麥餅
[00:22:30.160 --> 00:22:36.160]  烤熟的菊水、豆子、紅豆、炒豆
[00:22:36.160 --> 00:22:40.160]  蜂蜜、奶油、綿羊、奶餅
[00:22:40.160 --> 00:22:42.160]  說得這麼長
[00:22:42.160 --> 00:22:45.160]  高級大衛跟隨他的人吃
[00:22:45.160 --> 00:22:52.160]  因為他們想百姓在抗疫中必定既飢渴又疲乏
[00:22:52.160 --> 00:22:59.160]  巴西來在大衛最需要支援的時候提供糧食
[00:22:59.160 --> 00:23:03.160]  不單提供糧食
[00:23:03.160 --> 00:23:05.160]  還加上他的關心
[00:23:05.160 --> 00:23:11.160]  這就是說中頌坦
[00:23:11.160 --> 00:23:16.160]  大衛在平息叛變之後回到耶路撒冷
[00:23:16.160 --> 00:23:20.160]  他曾經跟巴西來作出一個承諾
[00:23:20.160 --> 00:23:26.160]  王對巴西來說
[00:23:26.160 --> 00:23:28.160]  你與我一同渡過去
[00:23:28.160 --> 00:23:32.160]  我要在耶路撒冷我的身邊奉養你
[00:23:32.160 --> 00:23:36.160]  大衛打贏仗了
[00:23:36.160 --> 00:23:38.160]  很想報答他
[00:23:38.160 --> 00:23:40.160]  你與我一同回到耶路撒冷
[00:23:40.160 --> 00:23:42.160]  我要侍奉你
[00:23:42.160 --> 00:23:46.160]  巴西來如何回答他呢
[00:23:46.160 --> 00:23:51.160]  他說獨人護送王過了一課只是一件小事
[00:23:51.160 --> 00:23:54.160]  對他來說是小事一樁
[00:23:54.160 --> 00:23:56.160]  王何必用這個賞賜來報答我呢
[00:23:56.160 --> 00:23:58.160]  不需要了
[00:23:58.160 --> 00:24:00.160]  我幫是無償的
[00:24:00.160 --> 00:24:03.160]  我幫你不是想你報答我的
[00:24:03.160 --> 00:24:05.160]  請你讓我回去吧
[00:24:05.160 --> 00:24:06.160]  死在我本城
