
[00:00:00.000 --> 00:00:02.360]  各位頂智媒主平安
[00:03:10.040 --> 00:03:13.840]  有幾個博學之士從東方來到耶路撒冷說
[00:03:13.840 --> 00:03:17.120]  那生下來作猶太人之王的在哪裡?
[00:03:17.120 --> 00:03:19.520]  我在東方看見他的聖
[00:03:19.520 --> 00:03:21.040]  特來拜他
[00:03:21.040 --> 00:03:23.520]  希律王聽見了就心裡不安
[00:03:23.520 --> 00:03:26.160]  耶路撒冷傳承的人也不安
[00:03:26.160 --> 00:03:29.440]  他就召集了祭司長和民間的文士
[00:03:29.440 --> 00:03:32.840]  問他們:基督該生在哪裡?
[00:03:32.840 --> 00:03:35.640]  他們說:在猶太的百麗行
[00:03:35.640 --> 00:03:36.960]  因為有先知記著
[00:03:36.960 --> 00:03:40.440]  猶太的百麗行你在猶大諸城中
[00:03:40.440 --> 00:03:41.880]  並不是最少的
[00:03:41.880 --> 00:03:43.840]  因為將來有一位統治者
[00:03:43.840 --> 00:03:45.200]  要從你那裡出來
[00:03:45.200 --> 00:03:46.800]  牧養我以色列民
[00:03:46.800 --> 00:03:49.960]  於是希律暗地裡召了博學之士來
[00:03:49.960 --> 00:03:52.560]  查問那星是什麼時候出現的
[00:03:52.560 --> 00:03:54.560]  就派他們往百麗行去
[00:03:54.560 --> 00:03:57.560]  說:你們去仔細尋訪那小孩子
[00:03:57.560 --> 00:03:59.240]  找到了就來報信
[00:03:59.240 --> 00:04:01.040]  我也好去拜他
[00:04:01.040 --> 00:04:04.880]  這段經文說到
[00:04:05.800 --> 00:04:08.440]  有幾個博學之士來到
[00:04:08.440 --> 00:04:12.240]  以前和合本就叫他們做博士
[00:04:12.240 --> 00:04:14.240]  我想問有多少個博士?
[00:04:14.240 --> 00:04:16.720]  三個?
[00:04:16.720 --> 00:04:17.960]  是不是真的三個?
[00:04:17.960 --> 00:04:18.840]  經文說什麼?
[00:04:18.840 --> 00:04:21.040]  有幾個博學之士
[00:04:21.040 --> 00:04:21.880]  OK
[00:04:21.880 --> 00:04:23.400]  首先第一件事就是
[00:04:23.400 --> 00:04:26.200]  其實經文沒有說明有多少個博學之士
[00:04:26.200 --> 00:04:28.440]  不過無三不成幾
[00:04:28.440 --> 00:04:31.040]  而且再加上有多少份禮物?
[00:04:31.040 --> 00:04:32.400]  三份了
[00:04:32.400 --> 00:04:33.560]  黃金與開梅的樣子
[00:04:33.560 --> 00:04:35.040]  一人拿一個不就剛剛好
[00:04:35.040 --> 00:04:38.520]  你看到小朋友做話劇也是一人拿一個
[00:04:38.520 --> 00:04:40.720]  所以其實是說幾個博士
[00:04:40.720 --> 00:04:42.120]  沒有說明有多少個
[00:04:42.120 --> 00:04:44.560]  另外博學之士這個翻譯
[00:04:44.560 --> 00:04:47.680]  其實相對地比較貼近意思
[00:04:47.680 --> 00:04:49.080]  可以翻譯出意思
[00:04:49.080 --> 00:04:52.400]  而且不會和我們現在讀書的博士混淆
[00:04:52.400 --> 00:04:53.360]  現在讀書
[00:04:53.360 --> 00:04:55.680]  讀博士回來
[00:04:55.680 --> 00:04:59.160]  那你是不是想像當時的東方三博士
[00:04:59.160 --> 00:05:01.040]  就是戴著三頂四方帽子?
[00:05:01.040 --> 00:05:02.240]  不是這樣的
[00:05:02.240 --> 00:05:03.040]  不要搞亂
[00:05:03.040 --> 00:05:09.400]  另外博學之士也有可能是指一些星象學家
[00:05:09.400 --> 00:05:13.520]  因此就解釋到為什麼他們會看著星
[00:05:13.520 --> 00:05:16.680]  就知道有件大事發生了
[00:05:16.680 --> 00:05:22.120]  所以其實要搞清楚關於博學之士
[00:05:22.120 --> 00:05:23.760]  至於希律王
[00:05:23.760 --> 00:05:25.840]  希律王這個名字大家看得多了
[00:05:25.840 --> 00:05:28.120]  聖經裡面也有提到希律王
[00:05:28.120 --> 00:05:30.920]  但是跟了我很久應該也大概知道
[00:05:30.920 --> 00:05:32.280]  我經常說
[00:05:32.280 --> 00:05:36.560]  希律王其實不是一個非常大權力的
[00:05:36.560 --> 00:05:38.240]  當然他是皇帝
[00:05:38.240 --> 00:05:40.920]  他在猶太的地方
[00:05:40.920 --> 00:05:41.960]  他也是一個皇帝
[00:05:41.960 --> 00:05:42.920]  他是有權力的
[00:05:42.920 --> 00:05:50.840]  但是當時其實是羅馬帝國在統治整個歐洲一帶
[00:05:50.840 --> 00:05:55.520]  所以其實真正的強國是羅馬帝國
[00:05:55.520 --> 00:06:00.200]  他只是在當中的一個附庸國
[00:06:00.200 --> 00:06:01.200]  附屬國
[00:06:01.200 --> 00:06:03.920]  後來還慢慢再降格
[00:06:03.920 --> 00:06:08.120]  這裡海撒大帝真的是主事
[00:06:08.120 --> 00:06:10.520]  所以他說要登記戶籍
[00:06:10.520 --> 00:06:11.720]  耶穌一家
[00:06:11.720 --> 00:06:15.720]  約瑟一家才說要回鄉下登記
[00:06:15.720 --> 00:06:17.560]  海撒才是主事
[00:06:17.560 --> 00:06:22.280]  希律聽到有一個嬰兒要出生
[00:06:22.280 --> 00:06:24.040]  要做猶太人之王
[00:06:24.040 --> 00:06:25.760]  他就覺得很不安
[00:06:25.760 --> 00:06:29.320]  因為怕自己會失去權勢
[00:06:29.320 --> 00:06:31.800]  但是他不安還是他不安
[00:06:31.800 --> 00:06:34.840]  為什麼全城都跟著他不安呢
[00:06:34.840 --> 00:06:36.840]  為什麼呢
[00:06:36.840 --> 00:06:39.760]  看到有些人繞著手在想為什麼
[00:06:39.760 --> 00:06:41.120]  有三個可能性
[00:06:41.120 --> 00:06:42.600]  第一個可能性就是
[00:06:42.600 --> 00:06:48.040]  全城的人都很擔心他們的皇帝沒得幹
[00:06:48.040 --> 00:06:49.640]  本身這個皇帝很好的
[00:06:49.640 --> 00:06:51.840]  他沒得幹我們豈不是很慘
[00:06:51.840 --> 00:06:53.600]  於是他們就不安
[00:06:53.600 --> 00:06:55.200]  這個可能性一
[00:06:55.200 --> 00:06:57.200]  可能性二
[00:06:57.200 --> 00:07:00.200]  那些人民擔心換領導人
[00:07:00.200 --> 00:07:02.200]  會令到整個社會動盪
[00:07:02.200 --> 00:07:04.200]  這個很正常
[00:07:04.200 --> 00:07:06.200]  每逢上面高層有什麼動作
[00:07:06.200 --> 00:07:09.480]  下面的人都會受到影響
[00:07:09.480 --> 00:07:12.240]  我們很多時候人是追求穩定的
[00:07:12.240 --> 00:07:15.120]  新聞都有看我的訴求就是上班
[00:07:15.120 --> 00:07:16.720]  人是追求穩定的
[00:07:16.720 --> 00:07:19.440]  所以不希望上面有什麼變動
[00:07:19.440 --> 00:07:20.640]  於是就不安
[00:07:20.640 --> 00:07:22.640]  第三個可能性
[00:07:22.640 --> 00:07:24.160]  希律一向都不好
[00:07:24.160 --> 00:07:25.800]  你都知道他不好
[00:07:25.800 --> 00:07:28.600]  他不好還要連累下面的人
[00:07:28.600 --> 00:07:30.320]  所以如果他有什麼動作
[00:07:30.320 --> 00:07:31.840]  可能失勢或者怎麼樣
[00:07:31.840 --> 00:07:34.320]  就一定會連累下面的人
[00:07:34.320 --> 00:07:35.960]  他沒有好日子過
[00:07:35.960 --> 00:07:37.960]  他都會搞下面的市民
[00:07:37.960 --> 00:07:39.960]  三個可能性
[00:07:39.960 --> 00:07:42.320]  大家如果再看經文
[00:07:42.320 --> 00:07:47.440]  就會發現第三個情況是最大可能
[00:07:47.440 --> 00:07:49.920]  他這樣不安
[00:07:49.920 --> 00:07:53.960]  於是他就叫了長老和祭司來做什麼呢
[00:07:53.960 --> 00:07:56.760]  就是要知道耶穌在哪裡出生
[00:07:56.760 --> 00:08:03.480]  於是祭司長老就告訴他
[00:08:03.480 --> 00:08:04.960]  在猶太的伯尼恆
[00:08:04.960 --> 00:08:06.480]  但是伯尼恆都很大
[00:08:06.480 --> 00:08:07.840]  怎麼找他出來呢
[00:08:07.840 --> 00:08:10.320]  他就想到找那幾個博學之士
[00:08:10.320 --> 00:08:11.960]  叫他們去找
[00:08:11.960 --> 00:08:14.160]  自己找不到就派人去找
[00:08:14.160 --> 00:08:18.160]  派人去找很聰明
[00:08:18.160 --> 00:08:20.160]  他叫那些博學之士
[00:08:20.160 --> 00:08:22.160]  他不直接說原因出來
[00:08:22.160 --> 00:08:25.160]  他就說你們找到之後來報信
[00:08:25.160 --> 00:08:27.160]  我也好去拜他
[00:08:27.160 --> 00:08:29.160]  我也是想拜他
[00:08:29.160 --> 00:08:32.160]  你找到之後請你來說一聲
[00:08:32.160 --> 00:08:35.160]  他隱瞞了真正的動機
[00:08:35.160 --> 00:08:39.160]  然後那幾個博士找不找到呢
[00:08:39.160 --> 00:08:44.160]  他們聽了王的話就去了
[00:08:44.160 --> 00:08:46.160]  忽然在東方所看到的那顆星
[00:08:46.160 --> 00:08:48.160]  在前面引領他們
[00:08:48.160 --> 00:08:52.160]  一直走到小孩子所在的地方上就停住了
[00:08:52.160 --> 00:08:55.160]  他們看見那顆星就非常歡喜
[00:08:55.160 --> 00:08:59.160]  盡料防止看見小孩子和他母親瑪利亞
[00:08:59.160 --> 00:09:02.160]  就俯伏拜那小孩子揭開寶盒
[00:09:02.160 --> 00:09:04.160]  拿出黃金與香末藥
[00:09:04.160 --> 00:09:06.160]  作為禮物獻給他
[00:09:06.160 --> 00:09:09.160]  這個場景大家熟悉
[00:09:09.160 --> 00:09:11.160]  剛才說的馬槽聖景
[00:09:11.160 --> 00:09:13.160]  就有幾個博士拿著黃金與香末藥
[00:09:13.160 --> 00:09:15.160]  就去拜耶穌了
[00:09:15.160 --> 00:09:18.160]  但是這裡值得留意的
[00:09:18.160 --> 00:09:24.160]  就是他說一直走到小孩子所在的地方
[00:09:24.160 --> 00:09:27.160]  小孩子不是嬰兒
[00:09:27.160 --> 00:09:31.160]  盡料防止看見小孩子和他母親瑪利亞
[00:09:31.160 --> 00:09:34.160]  我們一個研究就是
[00:09:34.160 --> 00:09:36.160]  他們找到耶穌的時候
[00:09:36.160 --> 00:09:39.160]  耶穌可能已經不是一個初生嬰兒
[00:09:39.160 --> 00:09:41.160]  聖經的字很嚴謹
[00:09:41.160 --> 00:09:42.160]  嬰兒就是嬰兒
[00:09:42.160 --> 00:09:43.160]  小孩子就是小孩子
[00:09:43.160 --> 00:09:46.160]  小孩子不是嬰兒
[00:09:46.160 --> 00:09:48.160]  不是初生嬰兒
[00:09:48.160 --> 00:09:50.160]  還有你記不記得耶穌出生在哪裡
[00:09:50.160 --> 00:09:52.160]  馬槽嘛
[00:09:52.160 --> 00:09:53.160]  但是他是盡料防止
[00:09:53.160 --> 00:09:55.160]  其實他進了房子裡
[00:09:55.160 --> 00:09:58.160]  所以大家留意可能的情況就是
[00:09:58.160 --> 00:10:01.160]  耶穌已經出生一段時間
[00:10:01.160 --> 00:10:03.160]  他們已經有房子住了
[00:10:03.160 --> 00:10:04.160]  回到家裡也好
[00:10:04.160 --> 00:10:06.160]  或者有一個地方住也好
[00:10:06.160 --> 00:10:08.160]  耶穌也不再是一個嬰兒
[00:10:08.160 --> 00:10:10.160]  所以剛才才跟大家說
[00:10:10.160 --> 00:10:12.160]  馬槽聖景其實是炒雜感
[00:10:12.160 --> 00:10:15.160]  將不同時間線的東西放在一起
[00:10:15.160 --> 00:10:19.160]  不過我不是說這個聖景有什麼錯
[00:10:19.160 --> 00:10:21.160]  以教育來說是可以的
[00:10:21.160 --> 00:10:23.160]  大家可以繼續用
[00:10:23.160 --> 00:10:26.160]  如果不是老師不知道怎麼擺辦公室
[00:10:26.160 --> 00:10:28.160]  不知道怎麼佈置碧告
[00:10:28.160 --> 00:10:29.160]  所以是可以的
[00:10:29.160 --> 00:10:31.160]  只不過你當冷知識
[00:10:31.160 --> 00:10:33.160]  知道一下這些也好
[00:10:33.160 --> 00:10:35.160]  他們找到耶穌之後
[00:10:35.160 --> 00:10:37.160]  那幾個博士找到耶穌之後
[00:10:37.160 --> 00:10:39.160]  有沒有回去告訴希律
[00:10:39.160 --> 00:10:41.160]  有沒有?沒有
[00:10:41.160 --> 00:10:43.160]  真的不對,他們說謊
[00:10:43.160 --> 00:10:46.160]  基督徒怎麼可以說謊
[00:10:46.160 --> 00:10:48.160]  不過他們不是基督徒
[00:10:48.160 --> 00:10:52.160]  另外就是為什麼他們不回去找希律呢?
[00:10:52.160 --> 00:10:54.160]  因為在夢中得到主的指示
[00:10:54.160 --> 00:10:56.160]  不要回去見希律
[00:10:56.160 --> 00:11:00.160]  他們就從別的路回自己的家鄉去了
[00:11:00.160 --> 00:11:01.160]  他們很聰明
[00:11:01.160 --> 00:11:03.160]  有上帝的報信就知道
[00:11:03.160 --> 00:11:05.160]  原來是有問題的
[00:11:05.160 --> 00:11:07.160]  千萬不要回去見希律
[00:11:07.160 --> 00:11:09.160]  於是就走了
[00:11:09.160 --> 00:11:10.160]  他們走了以後
[00:11:10.160 --> 00:11:13.160]  忽然主的使者在約瑟夢中向他顯現
[00:11:13.160 --> 00:11:14.160]  又來報夢了
[00:11:14.160 --> 00:11:16.160]  這次報給約瑟聽
[00:11:16.160 --> 00:11:18.160]  說:起來帶著小孩子和他母親
[00:11:18.160 --> 00:11:20.160]  逃往埃及住在那裡
[00:11:20.160 --> 00:11:22.160]  等我的指示
[00:11:22.160 --> 00:11:25.160]  因為希律要搜尋那小孩子來殺害他
[00:11:25.160 --> 00:11:27.160]  這裡更加清楚了
[00:11:27.160 --> 00:11:28.160]  告訴約瑟聽
[00:11:28.160 --> 00:11:32.160]  希律要殺耶穌
[00:11:32.160 --> 00:11:33.160]  殺這個寶寶
[00:11:33.160 --> 00:11:36.160]  所以帶著他們走
[00:11:36.160 --> 00:11:38.160]  約瑟就起來
[00:11:38.160 --> 00:11:41.160]  連夜帶著小孩子和他母親往埃及去
[00:11:41.160 --> 00:11:43.160]  住在那裡直到希律死了
[00:11:43.160 --> 00:11:47.160]  這是要應驗主席先知所說的話
[00:11:47.160 --> 00:11:50.160]  我從埃及召我的兒子出來
[00:11:50.160 --> 00:11:54.160]  其實在這裡
[00:11:54.160 --> 00:12:00.160]  那些博士和約瑟一家都逃走了
[00:12:00.160 --> 00:12:02.160]  避開了這個災難
[00:12:02.160 --> 00:12:04.160]  但是沒有事嗎?
[00:12:04.160 --> 00:12:06.160]  最慘的經文就在後面
[00:12:06.160 --> 00:12:08.160]  通常聖誕節不說的
[00:12:08.160 --> 00:12:10.160]  希律見自己被博學之士愚弄
[00:12:10.160 --> 00:12:11.160]  極其憤怒
[00:12:11.160 --> 00:12:15.160]  差人將伯利恆成女和四景所有的男孩
[00:12:15.160 --> 00:12:18.160]  根據他向博學之士仔細查問到的時間
[00:12:18.160 --> 00:12:22.160]  凡兩歲以來的都殺盡了
[00:12:22.160 --> 00:12:27.160]  這段經文其實和聖誕節的氣氛非常不配合
[00:12:27.160 --> 00:12:29.160]  聖誕節普天同慶
[00:12:29.160 --> 00:12:30.160]  大家很開心
[00:12:30.160 --> 00:12:33.160]  剛才大家唱聖誕節歌很開心
[00:12:33.160 --> 00:12:39.160]  這裡說的是四景以來凡兩歲以來的都殺盡了
[00:12:39.160 --> 00:12:42.160]  真的不知道有多少個小朋友無辜受害
[00:12:42.160 --> 00:12:44.160]  而也是一個佐證
[00:12:44.160 --> 00:12:46.160]  兩歲以來
[00:12:46.160 --> 00:12:49.160]  就是說當時耶穌可能是兩歲以來
[00:12:49.160 --> 00:12:51.160]  不再是一個初生嬰兒
[00:12:51.160 --> 00:12:53.160]  時間過了一點
[00:12:53.160 --> 00:12:57.160]  這一段的情況是很慘的
[00:12:57.160 --> 00:13:00.160]  希律他知道那幾個博士騙了自己
[00:13:00.160 --> 00:13:03.160]  太生氣了
[00:13:03.160 --> 00:13:06.160]  於是找那些嬰兒可以說是為了發洩也好
[00:13:06.160 --> 00:13:08.160]  或者是為了鞏固自己的權力
[00:13:08.160 --> 00:13:11.160]  將這個會影響自己的幼苗扼殺
[00:13:11.160 --> 00:13:13.160]  所以他就殺光那些嬰兒
[00:13:13.160 --> 00:13:16.160]  這真的是一次難以想像的大災難
[00:13:16.160 --> 00:13:18.160]  一次大屠殺可以這麼說
[00:13:18.160 --> 00:13:21.160]  但是是不是很不可思議呢?
[00:13:21.160 --> 00:13:25.160]  是不是一個只有古代人才會發生的事呢?
[00:13:25.160 --> 00:13:27.160]  有時候我們想深一層
[00:13:27.160 --> 00:13:30.160]  我們所說的人文明了的地方
[00:13:30.160 --> 00:13:32.160]  就是手機
[00:13:32.160 --> 00:13:34.160]  科技是發達了的
[00:13:34.160 --> 00:13:36.160]  但是人的文明程度是沒有什麼變化的
[00:13:36.160 --> 00:13:38.160]  我們會看到
[00:13:38.160 --> 00:13:40.160]  就算是在現代
[00:13:40.160 --> 00:13:42.160]  一個極權
[00:13:42.160 --> 00:13:45.160]  他為了維護自己的權力
[00:13:45.160 --> 00:13:47.160]  他是連小朋友都會搞
[00:13:47.160 --> 00:13:49.160]  連小朋友都不會放過
[00:13:49.160 --> 00:13:51.160]  你打開報紙你會看到很多
[00:13:51.160 --> 00:13:52.160]  不需要我多說
[00:13:52.160 --> 00:13:54.160]  所以當我們去看聖經的時候
[00:13:54.160 --> 00:13:56.160]  聖經真的什麼時候都適合看
[00:13:56.160 --> 00:13:57.160]  我告訴你
[00:13:57.160 --> 00:13:59.160]  原來極權是會這樣去到
[00:13:59.160 --> 00:14:02.160]  為了維護自己而不惜一切的
[00:14:02.160 --> 00:14:04.160]  很黑暗很邪惡
[00:14:04.160 --> 00:14:06.160]  我們會感到很無力
[00:14:06.160 --> 00:14:08.160]  面對這樣的處境很無力
[00:14:08.160 --> 00:14:10.160]  我想當時的人都會問
[00:14:10.160 --> 00:14:12.160]  你又說那個是救主
[00:14:12.160 --> 00:14:16.160]  你又說有個救主生在伯利恆
[00:14:16.160 --> 00:14:20.160]  又說會拯救他的子民
[00:14:20.160 --> 00:14:22.160]  現在還沒拯救
[00:14:22.160 --> 00:14:25.160]  就已經死了一千上萬的嬰兒
[00:14:25.160 --> 00:14:30.160]  到底救在我們哪裡呢
[00:14:30.160 --> 00:14:33.160]  我想我們很值得去深思
[00:14:33.160 --> 00:14:35.160]  但在我的角度來看
[00:14:35.160 --> 00:14:38.160]  我自己去反思這個經文的時候
[00:14:38.160 --> 00:14:41.160]  或者在我對這個信仰的認知
[00:14:41.160 --> 00:14:44.160]  其實我相信上帝有一個時間表
[00:14:44.160 --> 00:14:46.160]  祂有一個很獨特的時間表
[00:14:46.160 --> 00:14:48.160]  是我們人不能夠明白的
[00:14:48.160 --> 00:14:50.160]  很多事情我們不明白的
[00:14:50.160 --> 00:14:53.160]  為什麼耶穌要出生在二千年前
[00:14:53.160 --> 00:14:55.160]  我們不明白的
[00:14:55.160 --> 00:14:57.160]  有時候會想耶穌出生在現在不就好了
[00:14:57.160 --> 00:15:00.160]  那港道就不用那麼辛苦四處走
[00:15:00.160 --> 00:15:02.160]  直播就可以了
[00:15:02.160 --> 00:15:04.160]  現在直播帶貨那些很厲害
[00:15:04.160 --> 00:15:06.160]  直播帶福音可以嗎
[00:15:06.160 --> 00:15:08.160]  有些人是這樣做的
[00:15:08.160 --> 00:15:10.160]  再遲一點出生
[00:15:10.160 --> 00:15:13.160]  遲幾百年出生可能已經在元宇宙裡面了
[00:15:13.160 --> 00:15:15.160]  戴個頭盔
[00:15:15.160 --> 00:15:17.160]  然後耶穌全世界都可以看到他
[00:15:17.160 --> 00:15:19.160]  港道這樣
[00:15:19.160 --> 00:15:21.160]  為什麼
[00:15:21.160 --> 00:15:23.160]  我們有些事情是不明白的
[00:15:23.160 --> 00:15:26.160]  上帝的時間表是很獨特的
[00:15:26.160 --> 00:15:28.160]  為什麼耶穌不早點出生
[00:15:28.160 --> 00:15:30.160]  在洪水之後出生就好了
[00:15:30.160 --> 00:15:32.160]  還要搞那麼多事情
[00:15:32.160 --> 00:15:35.160]  以色列人經歷那麼多事情又亡國
[00:15:35.160 --> 00:15:37.160]  我們不明白
[00:15:37.160 --> 00:15:40.160]  但我相信上帝有他的時間表
[00:15:40.160 --> 00:15:45.160]  我們相信耶穌基督有他的工作時間
[00:15:45.160 --> 00:15:49.160]  不論我們有沒有人信不信耶穌
[00:15:49.160 --> 00:15:51.160]  或者我們信了耶穌多久
[00:15:51.160 --> 00:15:54.160]  我都相信大家觀察這個世界
[00:15:54.160 --> 00:15:57.160]  其實基督教或者天主教
[00:15:57.160 --> 00:15:59.160]  我們叫基督信仰
[00:15:59.160 --> 00:16:02.160]  基督信仰在這個世界的影響力是很大的
[00:16:02.160 --> 00:16:07.160]  你幾乎在地球每一個地方都看到基督信仰的影響
[00:16:07.160 --> 00:16:10.160]  其實我們基督徒跟隨基督的人
[00:16:10.160 --> 00:16:14.160]  我們按著上帝的吩咐去實踐我們的信仰的時候
[00:16:14.160 --> 00:16:18.160]  你會發覺其實我們是不停地影響這個世界
[00:16:18.160 --> 00:16:20.160]  我們不停地改變這個世界
[00:16:20.160 --> 00:16:22.160]  只是說最貼身的
[00:16:22.160 --> 00:16:25.160]  有四大假期老師最關心
[00:16:25.160 --> 00:16:28.160]  聖誕、新年、復活、暑假
[00:16:28.160 --> 00:16:32.160]  四個假期裡面有兩個都跟基督教有關
[00:16:32.160 --> 00:16:34.160]  是不是應該多謝耶穌
[00:16:34.160 --> 00:16:36.160]  不是那麼膚淺
[00:16:36.160 --> 00:16:39.160]  其實你會發覺在不同範疇裡面
[00:16:39.160 --> 00:16:41.160]  我們的信仰是在幫助很多人
[00:16:41.160 --> 00:16:44.160]  我們的信仰是有很多事情在做
[00:16:44.160 --> 00:16:49.160]  醫療有很多醫院是基督信仰背景
[00:16:49.160 --> 00:16:52.160]  教育有很多學校都是基督信仰背景
[00:16:52.160 --> 00:16:54.160]  有很多還是名校
[00:16:54.160 --> 00:17:02.160]  還有很多的辭位事業、社會服務那些都是跟教會有關
[00:17:02.160 --> 00:17:04.160]  其實我們的信仰
[00:17:04.160 --> 00:17:06.160]  我們基督徒在這個世界裡面
[00:17:06.160 --> 00:17:09.160]  是不斷地做一些事情去改變這個世界
[00:17:09.160 --> 00:17:11.160]  影響這個世界
[00:17:11.160 --> 00:17:12.160]  我們經常聽見證
[00:17:12.160 --> 00:17:13.160]  所謂聽見證
[00:17:13.160 --> 00:17:18.160]  就是說基督在我們身上所做的事情
[00:17:18.160 --> 00:17:19.160]  怎樣改變我們
[00:17:19.160 --> 00:17:20.160]  怎樣彰顯神蹟
[00:17:20.160 --> 00:17:23.160]  這些其實見證都是在說
[00:17:23.160 --> 00:17:27.160]  原來上帝是不斷地介入這個世界
[00:17:27.160 --> 00:17:29.160]  祂不是升天之後就算了
[00:17:29.160 --> 00:17:32.160]  祂是不斷地介入我們這個世界
[00:17:32.160 --> 00:17:35.160]  改變這個世界的歷史
[00:17:35.160 --> 00:17:38.160]  所以耶穌基督祂依然活著
[00:17:38.160 --> 00:17:40.160]  祂依然在這裡
[00:17:40.160 --> 00:17:46.160]  剛才說的希律死了
[00:17:46.160 --> 00:17:49.160]  一直在說這個希律叫大希律
[00:17:49.160 --> 00:17:54.160]  其實跟後來耶穌釘十字架之前審判的希律是不同的
[00:17:54.160 --> 00:17:55.160]  這個大希律
[00:17:55.160 --> 00:17:59.160]  審判祂的是祂四個小孩裡面其中一個
[00:17:59.160 --> 00:18:01.160]  叫希律安提柏
[00:18:01.160 --> 00:18:04.160]  他爸爸殺不了耶穌
