
[00:00:00.000 --> 00:00:02.800]  書文姐妹說我們讀經文
[00:01:56.160 --> 00:01:57.320]  「你們認識什麼呢?」
[00:01:57.320 --> 00:01:59.480]  又是和剛才
[00:01:59.480 --> 00:02:00.280]  之前是一樣的
[00:02:00.280 --> 00:02:02.280]  「認識從起初」
[00:02:02.280 --> 00:02:04.040]  「就有的那一位」
[00:02:04.040 --> 00:02:07.560]  但接下來就多了一點
[00:02:07.560 --> 00:02:10.160]  他說「我寫信給你們少年人」
[00:02:10.160 --> 00:02:13.320]  如果和合本的翻譯
[00:02:13.320 --> 00:02:14.720]  就叫做「青年」
[00:02:14.720 --> 00:02:17.360]  他說「因為你們剛強」
[00:02:17.360 --> 00:02:20.760]  「神的道常存在你們心裡」
[00:02:20.760 --> 00:02:25.200]  「你們也聖過了那惡者」
[00:02:25.200 --> 00:02:27.640]  使徒約翰在說
[00:02:27.640 --> 00:02:28.560]  小子
[00:02:28.560 --> 00:02:32.440]  其實是在說一群
[00:02:32.440 --> 00:02:33.880]  罪以得赦免
[00:02:33.880 --> 00:02:36.880]  在基督耶穌的救恩上
[00:02:36.880 --> 00:02:38.400]  得以重生的人
[00:02:38.400 --> 00:02:39.280]  然後就說
[00:02:39.280 --> 00:02:41.280]  靈性上的父老
[00:02:41.280 --> 00:02:43.600]  可能是NIV的翻譯
[00:02:43.600 --> 00:02:44.840]  叫做Father
[00:02:44.840 --> 00:02:46.760]  就說到那些信徒
[00:02:46.760 --> 00:02:48.640]  可能是指那一群
[00:02:48.640 --> 00:02:51.560]  曾經親眼見過主耶穌
[00:02:51.560 --> 00:02:53.960]  跟隨過耶穌的群眾
[00:02:53.960 --> 00:02:57.320]  一般認為是一群靈性比較堅固
[00:02:57.320 --> 00:03:00.080]  信心也比較堅定的信徒
[00:03:00.080 --> 00:03:03.160]  最後一節就是第十四節
[00:03:03.160 --> 00:03:05.280]  他這裡也說少年人
[00:03:05.280 --> 00:03:08.080]  應該是「青年」會比較好
[00:03:08.080 --> 00:03:11.560]  是指那一群充滿活力的一群
[00:03:11.560 --> 00:03:14.480]  他們在信仰的表現上
[00:03:14.480 --> 00:03:15.960]  是比較強壯
[00:03:15.960 --> 00:03:17.480]  勝過那惡者
[00:03:17.480 --> 00:03:21.120]  勝過撒旦魔鬼的權勢
[00:03:21.120 --> 00:03:22.720]  值得留意的是
[00:03:22.720 --> 00:03:26.880]  在第二章十二和十三節下面
[00:03:26.880 --> 00:03:29.000]  其實「小子」兩個字
[00:03:29.000 --> 00:03:33.680]  分別由兩個不同的希臘文字寫出來
[00:03:33.680 --> 00:03:35.000]  一個叫做Kelion
[00:03:35.000 --> 00:03:37.000]  一個叫做Pideion
[00:03:37.000 --> 00:03:38.720]  這兩個希臘文譯成
[00:03:38.720 --> 00:03:40.760]  都是被譯為「小子」
[00:03:40.760 --> 00:03:43.640]  其實沒有指到特別某一群人
[00:03:43.640 --> 00:03:47.280]  只不過廣義上是指所有的讀者
[00:03:47.280 --> 00:03:49.560]  即所有基督徒
[00:03:49.560 --> 00:03:51.800]  而下面那個少年人
[00:03:51.800 --> 00:03:53.640]  就是指那些比較年輕
[00:03:53.640 --> 00:03:57.640]  或者信主沒有基督徒的信徒
[00:03:57.640 --> 00:04:01.600]  約翰在這幾節的經文裡面
[00:04:01.600 --> 00:04:04.120]  第十二至第十四節的經文裡面
[00:04:04.120 --> 00:04:07.200]  對信徒的勸勉大致上都是一樣
[00:04:07.200 --> 00:04:08.080]  大家讀一下
[00:04:08.080 --> 00:04:10.320]  咦?這麼相似的
[00:04:10.320 --> 00:04:14.480]  其實這個用了一些修辭的方法
[00:04:14.480 --> 00:04:16.680]  目的就是要強化
[00:04:16.680 --> 00:04:18.160]  他所說的內容
[00:04:18.160 --> 00:04:20.280]  那種感染力
[00:04:20.280 --> 00:04:22.320]  重要的東西
[00:04:22.320 --> 00:04:25.000]  第二次他對青年的訓練就說
[00:04:25.000 --> 00:04:27.080]  他說因為你們剛強
[00:04:27.080 --> 00:04:30.480]  神的道就在你們的內心
[00:04:30.480 --> 00:04:33.400]  究竟約翰他寫這封信
[00:04:33.400 --> 00:04:36.200]  他特別關注什麼人呢?
[00:04:36.200 --> 00:04:37.880]  由於書信
[00:04:37.880 --> 00:04:41.560]  是沒有說明那個修信人的身份的
[00:04:41.560 --> 00:04:44.400]  最有可能一般就會認為
[00:04:44.400 --> 00:04:47.040]  這封書信是一個當時
[00:04:47.040 --> 00:04:48.720]  小亞細亞地區
[00:04:48.720 --> 00:04:50.000]  一個傳閱的書信
[00:04:50.000 --> 00:04:53.120]  即是說很多教會裡面一起都會傳閱的
[00:04:53.120 --> 00:04:56.240]  就不是說特別寫給哪一位信徒
[00:04:56.240 --> 00:04:58.840]  又或者某一間的教會的
[00:04:58.840 --> 00:05:02.080]  約翰在這裡呼籲所有
[00:05:02.080 --> 00:05:06.160]  聽到或者收到這封信的信徒
[00:05:06.160 --> 00:05:08.520]  他們要確認他們的信仰
[00:05:08.520 --> 00:05:10.880]  首先小子就要知道什麼?
[00:05:10.880 --> 00:05:11.960]  他們的罪
[00:05:11.960 --> 00:05:15.040]  藉著耶穌基督的名不二赦免
[00:05:15.040 --> 00:05:17.960]  因為耶穌基督在十字架上的補血
[00:05:17.960 --> 00:05:20.600]  成為我們的潔淨
[00:05:20.600 --> 00:05:22.200]  使我們的罪得赦免
[00:05:22.200 --> 00:05:23.480]  就是耶穌基督
[00:05:23.480 --> 00:05:26.000]  祂自己犧牲的愛
[00:05:26.000 --> 00:05:28.720]  成為全人類的挽回制
[00:05:28.720 --> 00:05:31.240]  而教會裡面一幫堅定的信仰
[00:05:31.240 --> 00:05:32.800]  被稱為父老的
[00:05:32.800 --> 00:05:35.320]  就是由起初認識的
[00:05:35.320 --> 00:05:36.400]  那一位就是什麼?
[00:05:36.400 --> 00:05:38.080]  耶穌基督
[00:05:38.080 --> 00:05:40.440]  少年人能夠勝過惡者
[00:05:40.440 --> 00:05:43.920]  因為他們已經勝過邪惡
[00:05:43.920 --> 00:05:47.320]  抵擋神的魔鬼撒旦的力量
[00:05:47.320 --> 00:05:49.480]  因為他們相信耶穌基督
[00:05:49.480 --> 00:05:52.320]  擁有這種屬靈的能力
[00:05:52.320 --> 00:05:54.120]  而年輕的信徒
[00:05:54.120 --> 00:05:57.040]  是能夠不單止勝過
[00:05:57.040 --> 00:05:58.360]  撒旦魔鬼的試探
[00:05:58.360 --> 00:05:59.640]  他有兩個特徵
[00:05:59.640 --> 00:06:01.360]  第一就是剛強
[00:06:01.360 --> 00:06:04.240]  第二就是神的道存在心裡
[00:06:04.240 --> 00:06:06.200]  有些年輕人剛強
[00:06:06.200 --> 00:06:07.920]  不是因為年輕力壯
[00:06:07.920 --> 00:06:09.400]  不是因為他很能打
[00:06:09.400 --> 00:06:11.400]  而是因為神的道
[00:06:11.400 --> 00:06:13.320]  常存在於心裡
[00:06:13.320 --> 00:06:16.880]  因為他們已經將神的話語
[00:06:16.880 --> 00:06:18.880]  存在於心裡
[00:06:18.880 --> 00:06:21.000]  這就是他們能夠勝過
[00:06:21.000 --> 00:06:22.760]  撒旦魔鬼的秘訣
[00:06:22.760 --> 00:06:29.360]  正如詩篇第九節這樣說
[00:06:29.360 --> 00:06:32.920]  少年人用什麼潔淨他的行為呢?
[00:06:32.920 --> 00:06:35.480]  是要遵行你的話
[00:06:35.480 --> 00:06:38.560]  約翰對所有在耶穌基督裡面的基督徒
[00:06:38.560 --> 00:06:39.960]  他這樣說
[00:06:39.960 --> 00:06:41.880]  所有屬靈的少年人
[00:06:41.880 --> 00:06:44.040]  所有基督徒
[00:06:44.040 --> 00:06:48.200]  各位信主很多年的父老
[00:06:48.200 --> 00:06:50.240]  各位年輕的基督徒
[00:06:50.240 --> 00:06:53.520]  我們應該知道和確認我們的身份
[00:06:53.520 --> 00:06:57.280]  和在耶穌基督裡面所擁有的力量
[00:06:57.280 --> 00:07:00.160]  我們是因為相信救主耶穌基督
[00:07:00.160 --> 00:07:01.520]  罪得赦免
[00:07:01.520 --> 00:07:03.320]  神的道在我們心裡
[00:07:03.320 --> 00:07:06.000]  我們就成為剛強有力的基督徒
[00:07:06.000 --> 00:07:09.000]  能夠勝過魔鬼的試探
[00:07:09.000 --> 00:07:09.520]  很奇怪
[00:07:09.520 --> 00:07:12.160]  為什麼在這裡提出一些
[00:07:12.160 --> 00:07:14.120]  我們大家都很清楚
[00:07:14.120 --> 00:07:15.880]  大家是缺志信主
[00:07:15.880 --> 00:07:19.400]  初信班、探索班、鎮靈班都知道的
[00:07:19.400 --> 00:07:22.720]  一個很基本的救恩要義
[00:07:22.720 --> 00:07:28.320]  我們住在加州花園的弟兄姐妹
[00:07:28.320 --> 00:07:30.400]  或者我們住在錦繡
[00:07:30.400 --> 00:07:33.920]  我自己住在錦繡已經住了二十多年了
[00:07:33.920 --> 00:07:38.480]  我們的巴士總站那裡的垃圾桶就會寫著
[00:07:38.480 --> 00:07:41.680]  它說居住錦繡引以為榮
[00:07:41.680 --> 00:07:45.240]  我們就是鼓勵我們住在錦繡的居民
[00:07:45.240 --> 00:07:50.440]  有一個正向的身份確認
[00:07:50.440 --> 00:07:54.480]  在心理學上有關身份的研究
[00:07:54.480 --> 00:07:58.120]  其中一項的研究就是身份危機的研究
[00:07:58.120 --> 00:07:59.960]  有一位心理學家他說
[00:07:59.960 --> 00:08:01.560]  在認知心理學上
[00:08:01.560 --> 00:08:04.360]  身份這個名詞
[00:08:04.360 --> 00:08:08.160]  就是指一個人自我反思
[00:08:08.160 --> 00:08:11.840]  和自我確認的能力
[00:08:11.840 --> 00:08:13.840]  究竟身份的危機是什麼呢?
[00:08:13.840 --> 00:08:15.400]  我搜尋了一下
[00:08:15.400 --> 00:08:16.960]  我覺得這個比較簡單
[00:08:16.960 --> 00:08:18.320]  也很直接
[00:08:18.320 --> 00:08:20.520]  他說身份的危機
[00:08:20.520 --> 00:08:25.280]  是一種出自對自己價值的觀念
[00:08:25.280 --> 00:08:27.320]  人生和職業的目標
[00:08:27.320 --> 00:08:29.840]  和對自己的社會地位
[00:08:29.840 --> 00:08:34.400]  一種不確定性的焦慮狀態
[00:08:34.400 --> 00:08:37.480]  約翰會說出
[00:08:37.480 --> 00:08:40.480]  原來當時基督徒新約的時候
[00:08:40.480 --> 00:08:41.680]  寫信的時候
[00:08:41.680 --> 00:08:43.840]  當時的小學、小學地區的教會
[00:08:43.840 --> 00:08:45.560]  或者當時的基督徒
[00:08:45.560 --> 00:08:48.560]  他們面對的是一種信仰的危機
[00:08:48.560 --> 00:08:50.760]  是一種身份的危機
[00:08:50.760 --> 00:08:53.360]  我們知道新約時期的教會
[00:08:53.360 --> 00:08:56.560]  面對的挑戰是兩大方面的
[00:08:56.560 --> 00:08:57.440]  第一
[00:08:57.440 --> 00:08:58.440]  現在經常說的
[00:08:58.440 --> 00:08:59.640]  經常說到大家也會聽到
[00:08:59.640 --> 00:09:02.880]  羅馬政府對基督徒的迫害
[00:09:02.880 --> 00:09:05.680]  另一方面其實是基督徒
[00:09:05.680 --> 00:09:09.280]  這種基督信仰文化的生活
[00:09:09.280 --> 00:09:10.640]  在希羅世界
[00:09:10.640 --> 00:09:13.000]  希臘文化、羅馬政治
[00:09:13.000 --> 00:09:16.600]  和猶太傳統的文化裡面
[00:09:16.600 --> 00:09:21.000]  是處於一種被否定和被排斥的
[00:09:21.000 --> 00:09:23.160]  約翰在《封你愛》的書信裡面
[00:09:23.160 --> 00:09:24.960]  他再次重申
[00:09:24.960 --> 00:09:26.880]  好像詳細了一點
[00:09:26.880 --> 00:09:27.880]  就說了
[00:09:27.880 --> 00:09:28.800]  我們耶穌基督
[00:09:28.800 --> 00:09:31.600]  我們基督信仰的一些基要的要義
[00:09:31.600 --> 00:09:34.080]  目標就是要堅定信徒的信心
[00:09:34.080 --> 00:09:36.200]  和我們作為神兒女
[00:09:36.200 --> 00:09:38.320]  我們基督徒的身份
[00:09:38.320 --> 00:09:41.200]  因為當時書信大約什麼時候寫的呢?
[00:09:41.200 --> 00:09:44.680]  應該是研究大約在一世紀主後
[00:09:44.680 --> 00:09:46.320]  九十年之後
[00:09:46.320 --> 00:09:50.200]  當時這個約翰也是老人家
[00:09:50.200 --> 00:09:51.800]  所以我們看到
[00:09:51.800 --> 00:09:54.400]  他好像是一個屬靈的父親
[00:09:54.400 --> 00:09:59.160]  對他們屬靈的兒女所說的一些訓練
[00:09:59.160 --> 00:10:01.360]  在第一世紀的這個時間
[00:10:01.360 --> 00:10:03.840]  基督徒處於一種什麼樣的狀態呢?
[00:10:03.840 --> 00:10:05.160]  在社會上
[00:10:05.160 --> 00:10:09.280]  基督徒是不會被當時世俗的社會認同的
[00:10:09.280 --> 00:10:11.480]  被釘十字架的耶穌
[00:10:11.480 --> 00:10:12.840]  已經傳說了
[00:10:12.840 --> 00:10:13.920]  因為九十年了
[00:10:13.920 --> 00:10:15.920]  耶穌是主後三十多年被釘十字架
[00:10:15.920 --> 00:10:17.080]  已經幾十年了
[00:10:17.080 --> 00:10:20.040]  在猶太人的文化裡面
[00:10:20.040 --> 00:10:22.640]  仍然被認為是一個羞辱的記號
[00:10:22.640 --> 00:10:26.240]  這個耶穌怎麼會是我們的救主彌賽
[00:10:26.240 --> 00:10:28.240]  被釘在十字架上
[00:10:28.240 --> 00:10:30.240]  一個羞辱的死刑
[00:10:30.240 --> 00:10:32.840]  而在希臘人的文化裡面
[00:10:32.840 --> 00:10:35.080]  認為基督的文化
[00:10:35.080 --> 00:10:36.960]  是一種對人性
[00:10:36.960 --> 00:10:38.800]  自由的一種約束
[00:10:38.800 --> 00:10:40.960]  因為我們都知道
[00:10:40.960 --> 00:10:44.920]  希臘的文化是現在所有一切
[00:10:44.920 --> 00:10:47.840]  自由民主文化的基石、法源
[00:10:47.840 --> 00:10:49.520]  但是不單是這樣
[00:10:49.520 --> 00:10:51.720]  而是他們在日常的生活裡面
[00:10:51.720 --> 00:10:56.280]  都是很崇尚肉體的情慾的滿足
[00:10:56.280 --> 00:10:58.280]  人做自己喜歡的事情就行了
[00:10:58.280 --> 00:11:02.800]  最重要的是快樂、開心、滿足自己
[00:11:02.800 --> 00:11:04.280]  所以基督的文化
[00:11:04.280 --> 00:11:05.960]  如果我們讀保羅的書信
[00:11:05.960 --> 00:11:07.600]  《以佛所書》
[00:11:07.600 --> 00:11:08.320]  我們會看到
[00:11:08.320 --> 00:11:10.320]  哇,真的是一個約束文化
[00:11:10.320 --> 00:11:12.080]  因為當時來說
[00:11:12.080 --> 00:11:16.200]  基督徒、基督的文化是提出
[00:11:16.200 --> 00:11:18.920]  首先是提出一夫一妻制
[00:11:18.920 --> 00:11:22.520]  並且男女性的生活
[00:11:22.520 --> 00:11:26.600]  只會在婚姻的關係裡面發生
[00:11:26.600 --> 00:11:28.200]  所以對於希臘人
[00:11:28.200 --> 00:11:31.920]  他們很放肆的肉體情慾的
[00:11:31.920 --> 00:11:33.680]  希臘的文化來說
[00:11:33.680 --> 00:11:35.360]  是一個約束的文化
[00:11:35.360 --> 00:11:38.160]  千萬不要做基督徒了
[00:11:38.160 --> 00:11:40.080]  生活很大約束的
[00:11:40.080 --> 00:11:41.360]  很不開心的
[00:11:41.360 --> 00:11:43.160]  在羅馬政府來看
[00:11:43.160 --> 00:11:44.880]  怎樣看基督徒呢?
[00:11:44.880 --> 00:11:45.720]  基督徒這群人
[00:11:45.720 --> 00:11:47.400]  你們這些基督徒
[00:11:47.400 --> 00:11:48.760]  全部都是什麼?
[00:11:48.760 --> 00:11:50.240]  搞亂社會
[00:11:50.240 --> 00:11:50.840]  秩序的
[00:11:50.840 --> 00:11:52.360]  破壞分子
[00:11:52.360 --> 00:11:53.280]  大家想一下
[00:11:53.280 --> 00:11:56.560]  在這樣的社會氣氛下
[00:11:56.560 --> 00:11:58.880]  基督徒信仰的危機
[00:11:58.880 --> 00:12:02.040]  就是基督徒身份的危機
[00:12:02.040 --> 00:12:04.320]  如果當時有人告訴我們
[00:12:04.320 --> 00:12:06.040]  站出來說我是基督徒
[00:12:06.040 --> 00:12:08.160]  真是一個信心很堅定
[00:12:08.160 --> 00:12:10.160]  很相信耶穌基督的人
[00:12:10.160 --> 00:12:13.560]  很多人都躲起來了
[00:12:13.560 --> 00:12:16.160]  不敢告訴別人我是基督徒
[00:12:16.160 --> 00:12:18.640]  我不敢告訴別人我是信耶穌的
[00:12:18.640 --> 00:12:21.000]  因為一說出來信耶穌
[00:12:21.000 --> 00:12:23.320]  不是被人取笑這麼簡單
[00:12:23.320 --> 00:12:24.400]  而是被人排斥的
[00:12:24.400 --> 00:12:25.520]  不被認同的
[00:12:25.520 --> 00:12:27.080]  無論是在社會裏面
[00:12:27.080 --> 00:12:27.960]  在文化裏面
[00:12:27.960 --> 00:12:29.880]  在日常生活裏面
[00:12:29.880 --> 00:12:32.680]  都是被排斥不被接納
[00:12:32.680 --> 00:12:35.320]  所以基督徒怎樣看待
[00:12:35.320 --> 00:12:38.160]  我們面對當時身份的危機呢?
[00:12:38.160 --> 00:12:40.360]  我們在新約的書信裏面
[00:12:40.360 --> 00:12:41.200]  我們看看
[00:12:41.200 --> 00:12:43.040]  基督徒應該怎樣看待自己?
[00:12:43.040 --> 00:12:45.320]  我們首先要回答一個問題
[00:12:45.320 --> 00:12:47.640]  就是我是誰?
[00:12:47.640 --> 00:12:49.640]  自己的身份認定
[00:12:49.640 --> 00:12:51.640]  在身份認定之後
[00:12:51.640 --> 00:12:52.680]  我們要想清楚
[00:12:52.680 --> 00:12:54.040]  我們要確認
[00:12:54.040 --> 00:12:56.000]  我們作為基督徒
[00:12:56.000 --> 00:12:59.320]  我們人生的目標是甚麼呢?
[00:12:59.320 --> 00:13:03.200]  我在神國裏面的角色又是怎樣呢?
[00:13:03.200 --> 00:13:05.680]  保羅是這樣說自己的
[00:13:05.680 --> 00:13:08.160]  他說在罪人中
[00:13:08.160 --> 00:13:09.920]  我是一個罪魁
[00:13:09.920 --> 00:13:11.760]  罪人中是最大的那個
[00:13:11.760 --> 00:13:13.560]  我最多罪是迫害耶穌
[00:13:13.560 --> 00:13:14.720]  都有份的
[00:13:14.720 --> 00:13:17.440]  但是保羅沒有停留在那個點
[00:13:17.440 --> 00:13:18.400]  當他遇見
[00:13:18.400 --> 00:13:21.160]  在大馬西路上遇見主之後
[00:13:21.160 --> 00:13:24.480]  他整個人生改變了過來
[00:13:24.480 --> 00:13:26.520]  他一醒來之後
[00:13:26.520 --> 00:13:27.160]  他說
[00:13:27.160 --> 00:13:29.920]  然而我蒙了憐憫
[00:13:29.920 --> 00:13:33.800]  是因耶穌基督要在我這個罪魁的身上
[00:13:33.800 --> 00:13:35.920]  顯明他一切的忍耐
[00:13:35.920 --> 00:13:39.600]  給後來信他得永生的人作榜樣
[00:13:39.600 --> 00:13:44.160]  所以我們所有信主的人我們都知道
[00:13:44.160 --> 00:13:49.880]  我們應該在自己過犯的罪惡之中死過
[00:13:49.880 --> 00:13:53.320]  但是我們卻為
[00:13:53.320 --> 00:13:56.040]  卻著因著耶穌基督的恩典
[00:13:56.040 --> 00:13:56.760]  感謝神
[00:13:56.760 --> 00:13:57.360]  我們怎樣呢?
[00:13:57.360 --> 00:13:58.560]  我們不同了
[00:13:58.560 --> 00:14:00.240]  我們怎樣呢?
[00:14:00.240 --> 00:14:02.000]  我們因著信耶穌
[00:14:02.000 --> 00:14:05.400]  我們在基督裏就成為一個新造的人
[00:14:05.400 --> 00:14:06.680]  舊事已過
[00:14:06.680 --> 00:14:08.920]  一切都變成新的
[00:14:08.920 --> 00:14:09.560]  各位靈靈姐妹
[00:14:09.560 --> 00:14:12.560]  信耶穌是一種甚麼的行動呢?
[00:14:12.560 --> 00:14:14.720]  就是一種在聖經裏面說的
[00:14:14.720 --> 00:14:15.280]  悔改
[00:14:15.280 --> 00:14:16.720]  悔改這個字
[00:14:16.720 --> 00:14:18.040]  就是一個迴轉
[00:14:18.040 --> 00:14:18.680]  就是說
[00:14:18.680 --> 00:14:20.240]  本來你向著這條路走
[00:14:20.240 --> 00:14:21.240]  突然間
[00:14:21.240 --> 00:14:23.720]  大家最近可能多走山路
[00:14:23.720 --> 00:14:24.880]  找路
[00:14:24.880 --> 00:14:25.320]  咦?
[00:14:25.320 --> 00:14:26.120]  不對
[00:14:26.120 --> 00:14:27.440]  走回頭
[00:14:27.440 --> 00:14:27.880]  就是這樣
[00:14:27.880 --> 00:14:29.280]  你走回頭
[00:14:29.280 --> 00:14:30.040]  你信主
[00:14:30.040 --> 00:14:30.960]  你走回頭
[00:14:30.960 --> 00:14:31.600]  你走回頭
[00:14:31.600 --> 00:14:32.480]  你發覺甚麼?
[00:14:32.480 --> 00:14:34.400]  原來你走了一條
[00:14:34.400 --> 00:14:37.840]  耶穌讓你可以走上的路的時候
[00:14:37.840 --> 00:14:40.800]  你就再基督裏成為新造的人
[00:14:40.800 --> 00:14:42.040]  你的人生不同了
[00:14:42.040 --> 00:14:43.440]  舊事已過
[00:14:43.440 --> 00:14:45.760]  就是以前你走錯了那條路
[00:14:45.760 --> 00:14:47.040]  在你的背後
[00:14:47.040 --> 00:14:47.960]  詩歌有著
[00:14:47.960 --> 00:14:49.520]  世界在背後
[00:14:49.520 --> 00:14:51.120]  十家在前頭
[00:14:51.120 --> 00:14:53.520]  一切都變成新的了
[00:14:53.520 --> 00:14:55.120]  所以我們是與甚麼呢?
[00:14:55.120 --> 00:14:55.960]  與神
[00:14:55.960 --> 00:14:57.120]  星圖同國
[00:14:57.120 --> 00:14:59.240]  是神家裏面的人
[00:14:59.240 --> 00:15:00.640]  所以神家裏面的人
[00:15:00.640 --> 00:15:01.920]  我們還有一個
[00:15:01.920 --> 00:15:04.800]  我們的身份為我們帶來甚麼呢?
[00:15:04.800 --> 00:15:07.240]  帶來一個很有尊貴的身份
[00:15:07.240 --> 00:15:09.640]  就是我們有君尊的祭司
[00:15:09.640 --> 00:15:11.480]  是聖潔的角度
[00:15:11.480 --> 00:15:13.200]  是屬神的子民
[00:15:13.200 --> 00:15:15.360]  這是使徒彼得所說的
[00:15:15.360 --> 00:15:17.000]  無論如何
[00:15:17.000 --> 00:15:18.960]  使徒彼得經常這樣
[00:15:18.960 --> 00:15:19.760]  告訴我們
[00:15:19.760 --> 00:15:25.000]  我們能夠參與神國度裏面
[00:15:25.000 --> 00:15:27.000]  我們能夠祭司是甚麼呢?
[00:15:27.000 --> 00:15:29.480]  能夠將人帶到耶穌面前
[00:15:29.480 --> 00:15:32.320]  我們能夠成為神國度的子民
[00:15:32.320 --> 00:15:34.480]  我們是屬於神的子民
[00:15:34.480 --> 00:15:37.120]  這是一個身份的確認
[00:15:37.120 --> 00:15:38.880]  所以
[00:15:38.880 --> 00:15:40.200]  史勞保羅亦是這樣說
[00:15:40.200 --> 00:15:42.280]  他說在身份的確認裏面
[00:15:42.280 --> 00:15:47.440]  他如何認定他自己人生的新生活呢?
[00:15:47.440 --> 00:15:51.000]  「我已經與基督同釘十字架」
[00:15:51.000 --> 00:15:53.120]  「現在活著的不再是我」
[00:15:53.120 --> 00:15:56.640]  「乃是基督在我裏面活著」
[00:15:56.640 --> 00:15:59.040]  這個就是我們信了耶穌之後
[00:15:59.040 --> 00:16:01.800]  我們的身份的確認之後
[00:16:01.800 --> 00:16:04.840]  知道自己在神國度裏面
[00:16:04.840 --> 00:16:07.320]  我們的承擔和角色
[00:16:07.320 --> 00:16:08.520]  接下來
[00:16:08.520 --> 00:16:10.600]  在第十五至第十七節
[00:16:10.600 --> 00:16:11.760]  我們覺得很失意
[00:16:11.760 --> 00:16:14.440]  說完一大輪基要的信仰之後
[00:16:14.440 --> 00:16:17.320]  使徒約翰突然間轉了話題
[00:16:17.320 --> 00:16:19.520]  他說由救嬰的論述
[00:16:19.520 --> 00:16:22.800]  就說到基督徒人生方向的抉擇
[00:16:22.800 --> 00:16:25.360]  他說愛神和愛世界
[00:16:25.360 --> 00:16:28.160]  是一個很不同的對比
[00:16:28.160 --> 00:16:29.520]  約翰一書
[00:16:29.520 --> 00:16:31.400]  這個神學的架構
[00:16:31.400 --> 00:16:34.320]  採取了一個二元對比的模式
[00:16:34.320 --> 00:16:38.240]  約翰讓他的讀者看到
[00:16:38.240 --> 00:16:40.800]  人生有兩條路
[00:16:40.800 --> 00:16:43.960]  一條路是通往光明的路
[00:16:43.960 --> 00:16:46.080]  另一條路是黑暗的
[00:16:46.080 --> 00:16:47.040]  所以他說
[00:16:47.040 --> 00:16:48.920]  人若愛世界
[00:16:48.920 --> 00:16:51.120]  就沒有辦法愛神
[00:16:51.120 --> 00:16:52.560]  相反你愛神
[00:16:52.560 --> 00:16:55.280]  就不可以留戀這個世界
