
[00:00:00.000 --> 00:00:02.000]  請先師妹平安
[00:08:05.500 --> 00:08:08.500]  清復猶如建立災籍」
[00:08:08.500 --> 00:08:10.500]  神說我有個大任命給你
[00:08:10.500 --> 00:08:12.500]  你要做一些拆毀
[00:08:12.500 --> 00:08:13.500]  但你要做建立
[00:08:13.500 --> 00:08:15.500]  所以耶利米很害怕
[00:08:15.500 --> 00:08:16.500]  「我很小 我沒有經驗」
[00:08:16.500 --> 00:08:17.500]  神說你找別人
[00:08:17.500 --> 00:08:18.500]  你不要找我
[00:08:18.500 --> 00:08:19.500]  神說是你
[00:08:19.500 --> 00:08:21.500]  我在意在你身上
[00:08:21.500 --> 00:08:24.500]  當耶利米上任的時候
[00:08:24.500 --> 00:08:27.500]  我們在第一章第十一至十六節
[00:08:27.500 --> 00:08:30.500]  見到神給他看兩個異象
[00:08:30.500 --> 00:08:33.500]  這兩個異象是很重要的
[00:08:33.500 --> 00:08:38.500]  因為上任究竟神將來要他面對甚麼局勢呢?
[00:08:38.500 --> 00:08:41.500]  第十一、十二節第一個異象
[00:08:41.500 --> 00:08:42.500]  耶和華說
[00:08:42.500 --> 00:08:45.500]  「臨到我說 耶利米你看見甚麼?
[00:08:45.500 --> 00:08:49.500]  我說我看見一根杏樹枝」
[00:08:49.500 --> 00:08:50.500]  耶和華對我說
[00:08:50.500 --> 00:08:51.500]  「你看得不錯
[00:08:51.500 --> 00:08:54.500]  因為我留意保守我的話
[00:08:54.500 --> 00:08:55.500]  使得成就」
[00:08:55.500 --> 00:08:58.500]  這個異象見到一根杏樹枝
[00:08:58.500 --> 00:08:59.500]  是一個象徵
[00:08:59.500 --> 00:09:03.500]  神的說話是一定會成就的
[00:09:03.500 --> 00:09:05.500]  祂不會說過就算的
[00:09:05.500 --> 00:09:07.500]  這是第一個肯定
[00:09:07.500 --> 00:09:08.500]  就是說
[00:09:08.500 --> 00:09:11.500]  「耶利米你做我的出口 你放心
[00:09:11.500 --> 00:09:13.500]  我托你說話會成就的
[00:09:13.500 --> 00:09:14.500]  不會被人追你說
[00:09:14.500 --> 00:09:17.500]  你說話沒有道不會成就」
[00:09:17.500 --> 00:09:19.500]  這是第一個異象
[00:09:19.500 --> 00:09:22.500]  第二個異象在十三到十六節
[00:09:22.500 --> 00:09:25.500]  記得當時是約西亞第十三年
[00:09:25.500 --> 00:09:27.500]  是國家很興盛
[00:09:27.500 --> 00:09:29.500]  和帶來國家復興的時候
[00:09:29.500 --> 00:09:30.500]  耶和華說
[00:09:30.500 --> 00:09:33.500]  「第二次臨到我說 你看見甚麼?
[00:09:33.500 --> 00:09:36.500]  我說我看見一個燒開的鍋
[00:09:36.500 --> 00:09:38.500]  從北而傾」
[00:09:38.500 --> 00:09:39.500]  耶和華對我說
[00:09:39.500 --> 00:09:42.500]  「必有災禍從北方發出
[00:09:42.500 --> 00:09:44.500]  臨到這地的一切居民」
[00:09:44.500 --> 00:09:45.500]  耶和華說
[00:09:45.500 --> 00:09:48.500]  「看那我要召北方列國的宗族
[00:09:48.500 --> 00:09:52.500]  他們要來國安座位在耶路撒冷的城門口
[00:09:52.500 --> 00:09:54.500]  周圍攻擊城牆
[00:09:54.500 --> 00:09:57.500]  又要攻擊猶大的一切城邑
[00:09:57.500 --> 00:09:58.500]  至於這民的一切惡
[00:09:58.500 --> 00:09:59.500]  就是離棄我鄉
[00:09:59.500 --> 00:10:01.500]  必臣燒香
[00:10:01.500 --> 00:10:02.500]  為拜自己手所做的
[00:10:02.500 --> 00:10:04.500]  我要發出我的判決
[00:10:04.500 --> 00:10:06.500]  攻擊他們」
[00:10:06.500 --> 00:10:07.500]  真是不可思議
[00:10:07.500 --> 00:10:10.500]  其實那時候在約西亞王的時候
[00:10:10.500 --> 00:10:12.500]  還是那些東西是很好的
[00:10:12.500 --> 00:10:13.500]  我們不可以想像
[00:10:13.500 --> 00:10:16.500]  神就給一個這樣的訊息給耶利米
[00:10:16.500 --> 00:10:22.500]  讓他看到將來在你先知的任內
[00:10:22.500 --> 00:10:24.500]  有些大災禍會發生
[00:10:24.500 --> 00:10:28.500]  這個災禍會從北方而來
[00:10:28.500 --> 00:10:32.500]  並且是來攻擊神的城市耶路撒冷
[00:10:32.500 --> 00:10:36.500]  並且令到這個城市的人受禍
[00:10:36.500 --> 00:10:38.500]  大家可不可以想像
[00:10:38.500 --> 00:10:39.500]  如果你是耶利米
[00:10:39.500 --> 00:10:42.500]  在天下太平要我講這些訊息
[00:10:42.500 --> 00:10:43.500]  不好吧
[00:10:43.500 --> 00:10:44.500]  就是不受歡迎
[00:10:44.500 --> 00:10:45.500]  所以他真的不受歡迎
[00:10:45.500 --> 00:10:47.500]  所以他受很多苦
[00:10:47.500 --> 00:10:48.500]  有些人說
[00:10:48.500 --> 00:10:50.500]  「無端端的神跟我們講甚麼」
[00:10:50.500 --> 00:10:52.500]  但是一開始
[00:10:52.500 --> 00:10:54.500]  耶利米做先知的時候
[00:10:54.500 --> 00:10:55.500]  神已經讓他看到了
[00:10:55.500 --> 00:10:58.500]  他說「神的說話一定會成就」
[00:10:58.500 --> 00:11:00.500]  神將來會有一個災禍
[00:11:00.500 --> 00:11:01.500]  去淋到這個城市
[00:11:01.500 --> 00:11:04.500]  耶利米在約西亞王
[00:11:04.500 --> 00:11:07.500]  由13年到18年之後
[00:11:07.500 --> 00:11:08.500]  31年
[00:11:08.500 --> 00:11:10.500]  這個約西亞王就在戰場
[00:11:10.500 --> 00:11:14.500]  被埃及王射箭就死了
[00:11:14.500 --> 00:11:16.500]  這個約西亞王死的時候
[00:11:16.500 --> 00:11:18.500]  就留到他的兒子
[00:11:18.500 --> 00:11:20.500]  兒子叫約哈斯
[00:11:20.500 --> 00:11:23.500]  約哈斯就承繼他爸爸的掌任
[00:11:23.500 --> 00:11:26.500]  但掌任只做了三個月
[00:11:26.500 --> 00:11:28.500]  就被埃及王將他廢了
[00:11:28.500 --> 00:11:31.500]  就立了一個約哈斯的哥哥
[00:11:31.500 --> 00:11:32.500]  叫約瓦勁
[00:11:32.500 --> 00:11:34.500]  也是我們剛才看到的那段經文
[00:11:34.500 --> 00:11:36.500]  如果大家回到26章第一節
[00:11:36.500 --> 00:11:39.500]  他說是約瓦勁登基的時候
[00:11:39.500 --> 00:11:41.500]  約瓦勁登基的時候
[00:11:41.500 --> 00:11:43.500]  他是一個甚麼王呢
[00:11:43.500 --> 00:11:46.500]  如果看「烈王紀夏」或「歷代之夏」
[00:11:46.500 --> 00:11:48.500]  是一個不好的王
[00:11:48.500 --> 00:11:51.500]  他行耶和華眼中看不惡的事
[00:11:51.500 --> 00:11:54.500]  神就說「先知耶利米跟他說
[00:11:54.500 --> 00:11:55.500]  你要小心啊
[00:11:55.500 --> 00:11:57.500]  你的爸爸是好人
[00:11:57.500 --> 00:11:59.500]  但你一定要好好地遵從我的話」
[00:11:59.500 --> 00:12:02.500]  所以剛才主席跟他讀的經文就是
[00:12:02.500 --> 00:12:05.500]  在26章第二節
[00:12:05.500 --> 00:12:08.500]  「如此說你站在耶和華殿的院內
[00:12:08.500 --> 00:12:10.500]  對眾人猶大眾誠」
[00:12:10.500 --> 00:12:13.500]  因為人家說「就算到耶和華殿來禮拜
[00:12:13.500 --> 00:12:17.500]  我所吩咐你世話一字不可刪減
[00:12:17.500 --> 00:12:19.500]  或者他們肯聽從
[00:12:19.500 --> 00:12:21.500]  當人回頭離開惡道
[00:12:21.500 --> 00:12:24.500]  使我後悔不將我因他們所行的惡
[00:12:24.500 --> 00:12:27.500]  所要施行的災禍降於他們
[00:12:27.500 --> 00:12:28.500]  你要對他們說
[00:12:28.500 --> 00:12:29.500]  耶和華如此說
[00:12:29.500 --> 00:12:31.500]  你們如果不聽從我
[00:12:31.500 --> 00:12:34.500]  不遵行我設立在你面前的律法
[00:12:34.500 --> 00:12:36.500]  不聽從從早起來
[00:12:36.500 --> 00:12:39.500]  差遣到你們中間那些僕人所說的話
[00:12:39.500 --> 00:12:42.500]  我就要洗這個城市
[00:12:42.500 --> 00:12:43.500]  好像是示羅
[00:12:43.500 --> 00:12:46.500]  示羅就是以前在耶路撒冷聖殿建之前
[00:12:46.500 --> 00:12:47.500]  他敬拜神的地方
[00:12:47.500 --> 00:12:49.500]  後來變成廢墟
[00:12:49.500 --> 00:12:51.500]  約瓦敬上任
[00:12:51.500 --> 00:12:54.500]  神就向耶利米亞告訴他
[00:12:54.500 --> 00:12:57.500]  「你好回頭是岸
[00:12:57.500 --> 00:12:59.500]  你不要繼續行惡了」
[00:12:59.500 --> 00:13:02.500]  不然的話災禍會臨到
[00:13:02.500 --> 00:13:05.500]  因為早晨神就已經跟他說了
[00:13:05.500 --> 00:13:07.500]  但是我們從歷史裏面看到
[00:13:07.500 --> 00:13:10.500]  約瓦敬是不知害怕的
[00:13:10.500 --> 00:13:11.500]  他做到一段時間的時候
[00:13:11.500 --> 00:13:14.500]  整個世界舞台都改變了
[00:13:14.500 --> 00:13:17.500]  起初是埃及王有勢力
[00:13:17.500 --> 00:13:19.500]  但是如果看聖經
[00:13:19.500 --> 00:13:22.500]  後來在那個時候冒出來一個大勢力
[00:13:22.500 --> 00:13:24.500]  就是巴比倫
[00:13:24.500 --> 00:13:27.500]  巴比倫就是北邊那一段下來的
[00:13:27.500 --> 00:13:29.500]  那個時候就開始
[00:13:29.500 --> 00:13:32.500]  在約瓦敬在任的時候
[00:13:32.500 --> 00:13:35.500]  因為約瓦敬就是不服
[00:13:35.500 --> 00:13:36.500]  又不防服
[00:13:36.500 --> 00:13:40.500]  所以就被他抓了去巴比倫
[00:13:40.500 --> 00:13:43.500]  接著就立了他的兒子約瓦根
[00:13:43.500 --> 00:13:45.500]  做這個皇帝
[00:13:45.500 --> 00:13:47.500]  但是這個皇帝又是不縱容
[00:13:47.500 --> 00:13:50.500]  三個月被巴比倫都擄走
[00:13:50.500 --> 00:13:53.500]  於是巴比倫就立了約瓦根的叔叔
[00:13:53.500 --> 00:13:54.500]  就叫西帝嘉
[00:13:54.500 --> 00:13:56.500]  這裡有幾個皇帝
[00:13:56.500 --> 00:13:57.500]  一個叫約西亞
[00:13:57.500 --> 00:13:59.500]  很忙 三十一年
[00:13:59.500 --> 00:14:00.500]  一個叫約瓦敬
[00:14:00.500 --> 00:14:02.500]  約哈斯就只有三個月
[00:14:02.500 --> 00:14:04.500]  約瓦敬就十一年
[00:14:04.500 --> 00:14:06.500]  不好的 都被擄走
[00:14:06.500 --> 00:14:07.500]  約瓦根三個月
[00:14:07.500 --> 00:14:08.500]  現在就有西帝嘉
[00:14:08.500 --> 00:14:09.500]  有十一年
[00:14:09.500 --> 00:14:12.500]  當西帝嘉上任的時候
[00:14:12.500 --> 00:14:16.500]  我們現在回到耶利米書第二十二章
[00:14:16.500 --> 00:14:17.500]  那時候神就說
[00:14:17.500 --> 00:14:19.500]  耶利米你不要跟他說了
[00:14:19.500 --> 00:14:21.500]  我讀給大家聽聽
[00:14:21.500 --> 00:14:23.500]  「耶和華如此說
[00:14:23.500 --> 00:14:25.500]  你下到猶大王的宮中
[00:14:25.500 --> 00:14:27.500]  在那裡說者說
[00:14:27.500 --> 00:14:29.500]  說助大衛保助的猶大王」
[00:14:29.500 --> 00:14:31.500]  這個王就是西帝嘉
[00:14:31.500 --> 00:14:33.500]  因為第一章第一節說到
[00:14:33.500 --> 00:14:35.500]  謝謝西帝嘉
[00:14:35.500 --> 00:14:38.500]  「你和你的臣僕並進入城門的百姓
[00:14:38.500 --> 00:14:40.500]  都當聽耶和華的話
[00:14:40.500 --> 00:14:42.500]  耶和華如此說
[00:14:42.500 --> 00:14:44.500]  你們要施行公平和公義
[00:14:44.500 --> 00:14:46.500]  拯救被搶奪的
[00:14:46.500 --> 00:14:48.500]  脫離欺壓人的手
[00:14:48.500 --> 00:14:52.500]  不可窺乎寄居的和孤兒寡婦
[00:14:52.500 --> 00:14:55.500]  不可以強暴待他們
[00:14:55.500 --> 00:14:58.500]  在這地方也不可流無辜人的血
[00:14:58.500 --> 00:15:00.500]  你們若認真行這事
[00:15:00.500 --> 00:15:03.500]  就必有助大衛保在的君王
[00:15:03.500 --> 00:15:06.500]  和他的臣僕百姓或坐車或騎馬
[00:15:06.500 --> 00:15:09.500]  從這城的閣門出入
[00:15:09.500 --> 00:15:11.500]  你們若不聽這些話
[00:15:11.500 --> 00:15:12.500]  耶華說
[00:15:12.500 --> 00:15:14.500]  我指著自己起誓
[00:15:14.500 --> 00:15:17.500]  這城必變為方牆」
[00:15:17.500 --> 00:15:19.500]  每一個王上任
[00:15:19.500 --> 00:15:21.500]  臣都是很公平的
[00:15:21.500 --> 00:15:23.500]  都會透過僕人告訴他
[00:15:23.500 --> 00:15:25.500]  你要回轉
[00:15:25.500 --> 00:15:27.500]  你不要一意孤行
[00:15:27.500 --> 00:15:30.500]  你不要想著世界都不會變
[00:15:30.500 --> 00:15:33.500]  當時耶利米斯給我們看到的
[00:15:33.500 --> 00:15:35.500]  無論是先知
[00:15:35.500 --> 00:15:36.500]  無論是領袖
[00:15:36.500 --> 00:15:39.500]  經常都想著不會有這事
[00:15:39.500 --> 00:15:41.500]  我們的神那麼愛我們
[00:15:41.500 --> 00:15:43.500]  我們是受過國禮的人
[00:15:43.500 --> 00:15:44.500]  沒有受過國禮的人
[00:15:44.500 --> 00:15:45.500]  不會侵犯我們
[00:15:45.500 --> 00:15:47.500]  每天都說沒事的
[00:15:47.500 --> 00:15:49.500]  政經裏面經常說
[00:15:49.500 --> 00:15:50.500]  平安了 平安了
[00:15:50.500 --> 00:15:53.500]  只有耶利米斯經常說反調
[00:15:53.500 --> 00:15:54.500]  不會的
[00:15:54.500 --> 00:15:56.500]  你們很悔改
[00:15:56.500 --> 00:15:59.500]  回頭離開惡道
[00:15:59.500 --> 00:16:00.500]  歸回向神
[00:16:00.500 --> 00:16:02.500]  行公平公正的事
[00:16:02.500 --> 00:16:05.500]  這樣才會有轉機
[00:16:05.500 --> 00:16:08.500]  但是聽來聽去就聽不到
[00:16:08.500 --> 00:16:10.500]  神很愛他們的
[00:16:10.500 --> 00:16:11.500]  有發出訊息
[00:16:11.500 --> 00:16:13.500]  但是他們聽不到
[00:16:13.500 --> 00:16:15.500]  這22章是西帝加上任
[00:16:15.500 --> 00:16:17.500]  告訴他們聽不到
[00:16:17.500 --> 00:16:20.500]  現在我和大家看第34章
[00:16:20.500 --> 00:16:22.500]  到西帝加第11年
[00:16:22.500 --> 00:16:26.500]  但他第11年就亡了耶路撒冷
[00:16:26.500 --> 00:16:29.500]  第34章到了很緊急的時候
[00:16:29.500 --> 00:16:32.500]  第一次巴比倫王尼布加密沙
[00:16:32.500 --> 00:16:34.500]  率領他的全軍
[00:16:34.500 --> 00:16:37.500]  和地上屬他的各國各邦
[00:16:37.500 --> 00:16:38.500]  攻打耶路撒冷
[00:16:38.500 --> 00:16:41.500]  和屬耶路撒冷所有的城邑
[00:16:41.500 --> 00:16:42.500]  那時耶和華說
[00:16:42.500 --> 00:16:44.500]  臨到耶利米斯
[00:16:44.500 --> 00:16:46.500]  耶和華已經是神說
[00:16:46.500 --> 00:16:49.500]  你去告訴猶太王西帝加
[00:16:49.500 --> 00:16:50.500]  耶和華如此說
[00:16:50.500 --> 00:16:54.500]  我要將這城交付巴比倫王的手
[00:16:54.500 --> 00:16:56.500]  他必用火焚燒
[00:16:56.500 --> 00:16:59.500]  你必不能逃脫他的手
[00:16:59.500 --> 00:17:02.500]  定被拿著交在他的手中
[00:17:02.500 --> 00:17:06.500]  你的眼要見巴比倫王的眼
[00:17:06.500 --> 00:17:09.500]  他的口對口和你說話
[00:17:09.500 --> 00:17:12.500]  你也必到巴比倫去
[00:17:12.500 --> 00:17:13.500]  猶太王西帝加
[00:17:13.500 --> 00:17:16.500]  你還要聽耶和華的話
[00:17:16.500 --> 00:17:18.500]  耶和華論道你如此說
[00:17:18.500 --> 00:17:21.500]  你必不被刀劍殺死
[00:17:21.500 --> 00:17:23.500]  你必平安而死
