
[00:00:00.000 --> 00:00:07.800]  經文是記載在《新約老家福音》第四章十四至二十一節
[00:04:18.040 --> 00:04:21.080]  在表示有些不同了
[00:04:21.080 --> 00:04:22.080]  你這樣看的時候
[00:04:22.080 --> 00:04:23.080]  你就發覺
[00:04:23.080 --> 00:04:24.680]  聖經是這樣說
[00:04:24.680 --> 00:04:27.160]  主的靈在我身上
[00:04:27.160 --> 00:04:28.840]  祂的高告我
[00:04:28.840 --> 00:04:32.000]  叫我傳福音給貧窮的人
[00:04:32.000 --> 00:04:34.280]  差遣我報告
[00:04:34.280 --> 00:04:36.080]  差遣我報告兩樣東西
[00:04:36.080 --> 00:04:38.520]  報告被擄得釋放
[00:04:38.520 --> 00:04:41.760]  報告上帝越立人的欺憐
[00:04:41.760 --> 00:04:44.720]  欺憐和釋放
[00:04:44.720 --> 00:04:47.080]  都是用同一個字根
[00:04:47.080 --> 00:04:48.680]  自由
[00:04:48.680 --> 00:04:50.360]  得到自由
[00:04:50.360 --> 00:04:53.560]  被擄得釋放是怎樣呢
[00:04:53.560 --> 00:04:54.280]  對不起
[00:04:54.280 --> 00:04:55.960]  被擄得釋放
[00:04:55.960 --> 00:04:57.360]  受壓迫的得自由
[00:04:57.360 --> 00:04:59.680]  釋放和自由都是用同一個字根
[00:04:59.680 --> 00:05:00.600]  自由
[00:05:00.600 --> 00:05:02.520]  而其中一樣東西就是
[00:05:02.520 --> 00:05:05.400]  行眼的能夠看見
[00:05:05.400 --> 00:05:06.840]  行眼的能夠看見
[00:05:06.840 --> 00:05:08.920]  原來是個中心
[00:05:08.920 --> 00:05:10.480]  行眼的
[00:05:10.480 --> 00:05:12.360]  祂看到了
[00:05:12.360 --> 00:05:15.560]  看到就離開了困鎖
[00:05:15.560 --> 00:05:18.000]  原來行眼的智力沒有了
[00:05:18.000 --> 00:05:19.640]  就好像被困迫
[00:05:19.640 --> 00:05:21.160]  被壓迫了
[00:05:21.160 --> 00:05:23.080]  祂能夠復明的時候
[00:05:23.080 --> 00:05:25.240]  是一個福音
[00:05:25.240 --> 00:05:27.200]  見到光明是一個福音
[00:05:27.200 --> 00:05:28.440]  見到光明
[00:05:28.440 --> 00:05:30.720]  是一個欺憐
[00:05:30.720 --> 00:05:33.160]  福音是一個好消息
[00:05:33.160 --> 00:05:34.480]  福音是一個好消息
[00:05:34.480 --> 00:05:35.960]  大家都會知道
[00:05:35.960 --> 00:05:38.200]  中文是將福音
[00:05:38.200 --> 00:05:40.480]  譯了有幾個不同的字眼
[00:05:40.480 --> 00:05:41.720]  好消息
[00:05:41.720 --> 00:05:42.880]  戒音
[00:05:42.880 --> 00:05:44.080]  而欺憐呢
[00:05:44.080 --> 00:05:46.240]  欺憐是甚麼呢
[00:05:46.240 --> 00:05:47.840]  以色列人很熟悉的
[00:05:47.840 --> 00:05:50.120]  他們很清楚欺憐是甚麼
[00:05:50.120 --> 00:05:52.240]  欺憐是一個
[00:05:52.240 --> 00:05:54.760]  以色列人年曆的五十年
[00:05:54.760 --> 00:05:56.640]  我們現在是逢一百年
[00:05:56.640 --> 00:05:58.840]  我們稱之為一個世紀
[00:05:58.840 --> 00:06:00.760]  但他們每五十年就是一個欺憐
[00:06:00.760 --> 00:06:02.640]  第五十年就是欺憐
[00:06:02.640 --> 00:06:05.640]  第五十年是大家都很想等到的
[00:06:05.640 --> 00:06:07.240]  不過我相信
[00:06:07.240 --> 00:06:12.480]  不是經常有欺憐的存在
[00:06:12.480 --> 00:06:13.360]  為甚麼呢
[00:06:13.360 --> 00:06:14.600]  欺憐是他們很明白
[00:06:14.600 --> 00:06:15.920]  又很不明白的一件事
[00:06:15.920 --> 00:06:16.800]  很明白是
[00:06:16.800 --> 00:06:18.720]  他們很明白
[00:06:18.720 --> 00:06:20.840]  生命記所講的
[00:06:20.840 --> 00:06:22.200]  利未記所講的
[00:06:22.200 --> 00:06:24.840]  欺憐是甚麼
[00:06:24.840 --> 00:06:26.840]  欺憐是他們欠了債
[00:06:26.840 --> 00:06:29.760]  應該不用再還
[00:06:29.760 --> 00:06:32.360]  欺憐應該是甚麼呢
[00:06:32.360 --> 00:06:35.000]  他們拿去做抵押的地
[00:06:35.000 --> 00:06:35.920]  不用再還
[00:06:35.920 --> 00:06:37.640]  可以回來
[00:06:37.640 --> 00:06:41.120]  不好意思
[00:06:41.120 --> 00:06:42.960]  自己吵到自己調戲
[00:06:42.960 --> 00:06:48.520]  在欺憐的時候
[00:06:48.520 --> 00:06:50.080]  所有他們借了的
[00:06:50.080 --> 00:06:51.360]  免了
[00:06:51.360 --> 00:06:52.160]  借了的免了
[00:06:52.160 --> 00:06:53.720]  即是說如果
[00:06:53.720 --> 00:06:56.920]  他是被賣做奴隸
[00:06:56.920 --> 00:06:59.440]  他換了一筆金錢的時候
[00:06:59.440 --> 00:07:00.400]  欺憐的時候
[00:07:00.400 --> 00:07:02.440]  這個奴隸這件財物
[00:07:02.440 --> 00:07:04.760]  奴隸是一件財物
[00:07:04.760 --> 00:07:07.520]  這件奴隸的財物就可以被
[00:07:07.520 --> 00:07:09.880]  不用再抵押在別人的家
[00:07:09.880 --> 00:07:10.960]  拿回家
[00:07:10.960 --> 00:07:12.760]  即是得自由
[00:07:12.760 --> 00:07:15.520]  欺憐是一個奴隸得釋放
[00:07:15.520 --> 00:07:17.240]  奴隸的子子孫孫
[00:07:17.240 --> 00:07:20.160]  都得釋放的日子
[00:07:20.160 --> 00:07:22.760]  所以大家都很等欺憐
[00:07:22.760 --> 00:07:26.480]  但是基於不同的政治因素
[00:07:26.480 --> 00:07:27.800]  他們又很不明白
[00:07:27.800 --> 00:07:31.560]  為甚麼欺憐永遠存在而得不到呢
[00:07:31.560 --> 00:07:33.480]  每五十年就有一個欺憐
[00:07:33.480 --> 00:07:35.720]  但是在不同的政權底下
[00:07:35.720 --> 00:07:37.600]  以色列亡國了很多
[00:07:37.600 --> 00:07:39.520]  在不同的政權底下
[00:07:39.520 --> 00:07:41.040]  在不同的制度
[00:07:41.040 --> 00:07:45.240]  當時的工商制度底下
[00:07:45.240 --> 00:07:46.480]  富有的人
[00:07:46.480 --> 00:07:48.600]  地主等等
[00:07:48.600 --> 00:07:52.560]  他們未必能夠願意放他們離開
[00:07:52.560 --> 00:07:54.480]  於是即使到了欺憐
[00:07:54.480 --> 00:07:55.840]  他們都得不到欺憐
[00:07:55.840 --> 00:07:58.400]  他們可以得到的
[00:07:58.400 --> 00:07:59.400]  對他們來說
[00:07:59.400 --> 00:08:00.720]  他們是很明白
[00:08:00.720 --> 00:08:02.160]  很期望欺憐的來臨
[00:08:02.160 --> 00:08:03.720]  但是又得不到
[00:08:03.720 --> 00:08:05.160]  但耶穌基督說
[00:08:05.160 --> 00:08:11.000]  他來是要傳講一個很重要的好消息
[00:08:11.000 --> 00:08:12.320]  這個很重要的好消息
[00:08:12.320 --> 00:08:14.520]  就是人不再受核制
[00:08:14.520 --> 00:08:16.760]  人能夠得到欺憐
[00:08:16.760 --> 00:08:19.160]  要宣告上帝的欺憐
[00:08:19.160 --> 00:08:20.440]  這個私恩的年
[00:08:20.440 --> 00:08:21.400]  來到了
[00:08:21.400 --> 00:08:24.520]  來到了即是開始了
[00:08:24.520 --> 00:08:26.800]  不是說一年之後就終結
[00:08:26.800 --> 00:08:29.880]  主來是在說這個好消息開始了
[00:08:29.880 --> 00:08:33.640]  之後就會繼續給我們
[00:08:33.640 --> 00:08:35.760]  他宣告被擄的不釋放
[00:08:35.760 --> 00:08:38.160]  乞訝的能夠看見復明
[00:08:38.160 --> 00:08:40.280]  離開了核制
[00:08:40.280 --> 00:08:44.040]  能夠重新得到自由
[00:08:44.040 --> 00:08:46.560]  在拿撒勒他宣告了這件事
[00:08:46.560 --> 00:08:48.720]  他真的做了很多不同的事
[00:08:48.720 --> 00:08:51.400]  他趕鬼
[00:08:51.400 --> 00:08:53.920]  一個人被鬼附了之後
[00:08:53.920 --> 00:08:55.640]  他真的失去自由
[00:08:55.640 --> 00:08:56.920]  他所做所講的
[00:08:56.920 --> 00:08:59.040]  不再是他自己想做想講的
[00:08:59.040 --> 00:09:01.240]  他想去的地方他不能去
[00:09:01.240 --> 00:09:03.480]  想做的他不能做
[00:09:03.480 --> 00:09:05.480]  他想好好跟人相處
[00:09:05.480 --> 00:09:06.480]  都辦不到
[00:09:06.480 --> 00:09:08.680]  他的確是失了自由
[00:09:08.680 --> 00:09:10.080]  他也醫好了人
[00:09:10.080 --> 00:09:12.840]  人有病有沒有自由呢
[00:09:12.840 --> 00:09:15.920]  有病的時候我們的能力降低了很多
[00:09:15.920 --> 00:09:18.040]  體力也降低了很多
[00:09:18.040 --> 00:09:21.040]  甚至思想也沒有能力的時候
[00:09:21.040 --> 00:09:23.600]  我們被核制著
[00:09:23.600 --> 00:09:27.360]  特別如果有一些是麻瘋病人的時候
[00:09:27.360 --> 00:09:29.760]  他的能力
[00:09:29.760 --> 00:09:33.080]  他可以跟人相處的範圍
[00:09:33.080 --> 00:09:34.600]  都縮小了很多
[00:09:34.600 --> 00:09:37.000]  人的確在這樣的境況當中
[00:09:37.000 --> 00:09:39.480]  人是失了自由
[00:09:39.480 --> 00:09:42.280]  耶穌基督做了很多這些事
[00:09:42.280 --> 00:09:44.400]  然後他週末的時候
[00:09:44.400 --> 00:09:46.000]  他又會去會堂那裡
[00:09:46.000 --> 00:09:48.920]  來到港島
[00:09:48.920 --> 00:09:50.160]  他在週末的時候
[00:09:50.160 --> 00:09:52.760]  去加利利各處不同的地方
[00:09:52.760 --> 00:09:54.760]  來宣講
[00:09:54.760 --> 00:09:58.080]  另一方面他除了去港島之外
[00:09:58.080 --> 00:09:59.520]  聖經告訴我們
[00:09:59.520 --> 00:10:01.920]  原來他天光
[00:10:01.920 --> 00:10:04.320]  每天的天光的時候
[00:10:04.320 --> 00:10:06.680]  他已經去到曠野當中
[00:10:06.680 --> 00:10:08.440]  去到沒有人的地方
[00:10:08.440 --> 00:10:11.040]  去到安靜得到的地方
[00:10:11.040 --> 00:10:14.760]  就算人家要找病人來給他醫治的時候
[00:10:14.760 --> 00:10:15.640]  都還沒有起來
[00:10:15.640 --> 00:10:16.880]  還沒有處理得到
[00:10:16.880 --> 00:10:18.360]  他最能夠安靜
[00:10:18.360 --> 00:10:20.560]  沒有人騷擾他的時候
[00:10:20.560 --> 00:10:23.320]  他跟天父去親近
[00:10:23.320 --> 00:10:25.880]  其實他是很忙的
[00:10:25.880 --> 00:10:28.000]  我不知道大家如果上班的時候
[00:10:28.000 --> 00:10:30.800]  你的下班時間是幾點呢
[00:10:30.800 --> 00:10:33.640]  以前就說
[00:10:33.640 --> 00:10:35.400]  無驚無險又到五點
[00:10:35.400 --> 00:10:37.240]  現在好像是有開工
[00:10:37.240 --> 00:10:38.160]  沒有下班
[00:10:38.160 --> 00:10:39.280]  加上大家
[00:10:39.280 --> 00:10:42.800]  家中一定有很多不同的智能設施
[00:10:42.800 --> 00:10:45.040]  你的袋子裡
[00:10:45.040 --> 00:10:46.200]  你的手裡
[00:10:46.200 --> 00:10:48.000]  都有一個智能設施的
[00:10:48.000 --> 00:10:50.560]  這個智能設施令到你
[00:10:50.560 --> 00:10:52.320]  客戶又找到你
[00:10:52.320 --> 00:10:53.360]  上司又找到你
[00:10:53.360 --> 00:10:55.760]  下屬又找到你
[00:10:55.760 --> 00:10:57.600]  無論你是半夜三點
[00:10:57.600 --> 00:10:58.520]  還是白天三點
[00:10:58.520 --> 00:11:00.760]  你都不用下午茶或者休息了
[00:11:00.760 --> 00:11:04.760]  外國不同的地方都繼續找你
[00:11:04.760 --> 00:11:05.520]  是的
[00:11:05.520 --> 00:11:07.680]  耶穌基督當時也是
[00:11:07.680 --> 00:11:09.160]  當天黑的時候
[00:11:09.160 --> 00:11:11.680]  大家開始回家了
[00:11:11.680 --> 00:11:13.040]  其實他又沒有吃飯
[00:11:13.040 --> 00:11:15.760]  又沒有做什麼的時候
[00:11:15.760 --> 00:11:18.440]  他可能還去找一些有需要的人
[00:11:18.440 --> 00:11:20.960]  跟他一起吃飯聊聊天
[00:11:20.960 --> 00:11:22.960]  完了之後才回去
[00:11:22.960 --> 00:11:25.360]  整頓了之後說休息
[00:11:25.360 --> 00:11:26.520]  第二天早上天還沒亮
[00:11:26.520 --> 00:11:27.840]  要去一個曠野的地方
[00:11:27.840 --> 00:11:29.400]  天亮的時候他已經在看聖經
[00:11:29.400 --> 00:11:31.040]  或者是在祈禱
[00:11:31.040 --> 00:11:33.080]  這個是耶穌基督
[00:11:33.080 --> 00:11:35.840]  耶穌基督是這樣生活的
[00:11:35.840 --> 00:11:39.320]  這裡只是短短幾節的聖經
[00:11:39.320 --> 00:11:41.080]  但是他要告訴我們
[00:11:41.080 --> 00:11:44.160]  耶穌基督出來傳道那幾年
[00:11:44.160 --> 00:11:45.800]  就是這樣過的
[00:11:45.800 --> 00:11:47.880]  就是這樣過的
[00:11:47.880 --> 00:11:50.920]  他從哪裡傳講信息呢
[00:11:50.920 --> 00:11:53.200]  週末他去會堂
[00:11:53.200 --> 00:11:54.160]  不是週末的時候
[00:11:54.160 --> 00:11:56.640]  週間的時候他去哪裡呢
[00:11:56.640 --> 00:11:59.960]  原來湖邊是可以傳講信息的地方
[00:11:59.960 --> 00:12:01.360]  大家有沒有留意
[00:12:01.360 --> 00:12:03.480]  你有沒有享受一下湖邊傳講
[00:12:03.480 --> 00:12:04.800]  福音
[00:12:04.800 --> 00:12:07.040]  原來耶穌基督在湖邊傳福音的
[00:12:07.040 --> 00:12:08.800]  是不是
[00:12:08.800 --> 00:12:12.680]  耶穌基督有很多不同的地方傳福音
[00:12:12.680 --> 00:12:15.920]  有些地方是有樹有石
[00:12:15.920 --> 00:12:17.240]  感受真是一個
[00:12:17.240 --> 00:12:20.040]  真的挺像當時的環境
[00:12:20.040 --> 00:12:23.400]  耶穌基督有時候在有樹有石的地方
[00:12:23.400 --> 00:12:25.800]  他會傳福音
[00:12:25.800 --> 00:12:27.280]  去到湖邊的時候
[00:12:27.280 --> 00:12:29.640]  他又會去傳講福音
[00:12:29.640 --> 00:12:31.360]  他很忙碌
[00:12:31.360 --> 00:12:34.240]  他很忙碌於做很多不同的事情
[00:12:34.240 --> 00:12:37.720]  但是他最重要的一些事情就是
[00:12:37.720 --> 00:12:41.600]  不是只是被幫助
[00:12:41.600 --> 00:12:43.800]  讓他能夠看見
[00:12:43.800 --> 00:12:48.480]  不是被一些事工充斥了他所有的時間
[00:12:48.480 --> 00:12:52.320]  如果不是他就做一個萬能醫生就行了
[00:12:52.320 --> 00:12:54.040]  原來他最重要的
[00:12:54.040 --> 00:12:57.360]  他將人最需要的東西給了人
[00:12:57.360 --> 00:13:00.840]  他去到井塘的時候
[00:13:00.840 --> 00:13:04.640]  不是因為那位女士沒有水
[00:13:04.640 --> 00:13:08.280]  而是他說我有更好的水給你
[00:13:08.280 --> 00:13:09.760]  他要人得到的
[00:13:09.760 --> 00:13:12.320]  不只是核子復明
[00:13:12.320 --> 00:13:16.680]  而是他得到生命當中最好的
[00:13:16.680 --> 00:13:18.360]  核子需要復明
[00:13:18.360 --> 00:13:20.440]  他更加需要看到
[00:13:20.440 --> 00:13:22.480]  看到未來
[00:13:22.480 --> 00:13:23.680]  看到在未來的日子
[00:13:23.680 --> 00:13:27.560]  他能夠更加過到一個幸福的生活
[00:13:27.560 --> 00:13:29.600]  這個地方是天上
[00:13:29.600 --> 00:13:34.760]  所以他讓這個井塘的婦女
[00:13:34.760 --> 00:13:37.680]  讓她能夠發現自己的需要
[00:13:37.680 --> 00:13:39.000]  他問這個婦女的時候
[00:13:39.000 --> 00:13:42.440]  他問她的幾個丈夫
[00:13:42.440 --> 00:13:45.600]  這個丈夫在哪裡
[00:13:45.600 --> 00:13:48.040]  這個婦女就說我沒有丈夫
[00:13:48.040 --> 00:13:50.440]  耶穌基督就說你曾經前前後後
[00:13:50.440 --> 00:13:53.600]  算起來你也有五個了
[00:13:53.600 --> 00:13:55.840]  他讓這個婦女看到
[00:13:55.840 --> 00:13:57.800]  她真真實實的需要
[00:13:57.800 --> 00:14:00.360]  不是井裡面的水
[00:14:00.360 --> 00:14:04.920]  是生命裡面有一種饑渴她要得著
[00:14:04.920 --> 00:14:06.800]  耶穌基督將這種
[00:14:06.800 --> 00:14:09.240]  永遠不會令人口渴的水
[00:14:09.240 --> 00:14:11.040]  令到她可以在人的生命裡
[00:14:11.040 --> 00:14:14.640]  都成為全元的水賜予給人
[00:14:14.640 --> 00:14:21.360]  耶穌基督不只是來叫核子眼睛能夠得康復
[00:14:21.360 --> 00:14:29.600]  是叫人生命裡核了的地方能夠重見光明
[00:14:29.600 --> 00:14:32.520]  他來宣告核子能夠聽見福音
[00:14:32.520 --> 00:14:36.000]  他宣告神預納人的氣念
[00:14:36.000 --> 00:14:40.600]  讓人能夠去發現自己一些東西
[00:14:40.600 --> 00:14:51.360]  發現到自己有貧窮
[00:14:51.360 --> 00:14:53.360]  大家剛剛過完年
[00:14:53.360 --> 00:15:02.400]  不知道這是團年還是開年呢
[00:15:02.400 --> 00:15:04.800]  好像挺像樣的
[00:15:04.800 --> 00:15:07.760]  原來今天天崇那邊
[00:15:07.760 --> 00:15:10.440]  就會有一個貧富宴
[00:15:10.440 --> 00:15:12.320]  他們會分三級的人
[00:15:12.320 --> 00:15:17.520]  最窮的中產
[00:15:17.520 --> 00:15:19.320]  和富裕家庭
[00:15:19.320 --> 00:15:22.280]  他們今天會有三種不同的食物
[00:15:22.280 --> 00:15:26.520]  給三班不同階層的中學生
[00:15:26.520 --> 00:15:27.760]  中學生怎樣分呢
[00:15:27.760 --> 00:15:29.520]  是抽的
[00:15:29.520 --> 00:15:33.120]  最貧窮基層的是吃梳打餅
[00:15:33.120 --> 00:15:36.560]  沒有夾東西的淨梳打餅
[00:15:36.560 --> 00:15:41.280]  希望有水
[00:15:41.280 --> 00:15:44.160]  貧窮和富裕
[00:15:44.160 --> 00:15:48.480]  到底哪樣貧窮一點
[00:15:48.480 --> 00:15:51.600]  富有一點呢
[00:15:51.600 --> 00:15:53.480]  我先生看完之後就說
[00:15:53.480 --> 00:15:55.640]  五指衰的五字不是這樣打的
[00:15:55.640 --> 00:15:56.880]  衰字不是這樣打的
[00:15:56.880 --> 00:15:59.600]  其實我是在說五指盤
[00:15:59.600 --> 00:16:01.600]  窮
[00:16:01.600 --> 00:16:04.880]  窮於什麼呢
[00:16:04.880 --> 00:16:06.680]  你的車用了十年了
[00:16:06.680 --> 00:16:09.080]  還不滿
[00:16:09.080 --> 00:16:13.880]  你的房子還沒裝修
[00:16:13.880 --> 00:16:15.040]  太太
[00:16:15.040 --> 00:16:16.320]  為什麼你今天的樣子
[00:16:16.320 --> 00:16:17.160]  和二十年前
[00:16:17.160 --> 00:16:20.560]  我和你結婚的時候不同呢
[00:16:20.560 --> 00:16:21.600]  兒子
[00:16:21.600 --> 00:16:22.440]  人進抗醫院
[00:16:22.440 --> 00:16:23.960]  你又進抗醫院
[00:16:23.960 --> 00:16:30.120]  你在醫學院還沒拿第一
[00:16:30.120 --> 00:16:31.840]  每一樣東西
[00:16:31.840 --> 00:16:33.600]  好像都差一點
[00:16:33.600 --> 00:16:38.120]  錢包的卡好像也少了兩張
[00:16:38.120 --> 00:16:42.720]  好像很窮
[00:16:42.720 --> 00:16:46.840]  我們有錢還是窮
[00:16:46.840 --> 00:16:49.160]  是社會告訴我們的
[00:16:49.160 --> 00:16:50.560]  是社會的制度
[00:16:50.560 --> 00:16:51.720]  社會的文化
[00:16:51.720 --> 00:16:53.880]  別人告訴我們的
[00:16:53.880 --> 00:16:57.000]  但其實我們心靈裏面
[00:16:57.000 --> 00:16:59.280]  我們心靈裏面是否富裕呢
[00:16:59.280 --> 00:17:01.760]  是我們才知道的
[00:17:01.760 --> 00:17:03.800]  有時候我們
[00:17:03.800 --> 00:17:05.960]  有些東西放低了一點
[00:17:05.960 --> 00:17:07.720]  我們富裕了很多
[00:17:07.720 --> 00:17:10.040]  有些東西我們容讓它
[00:17:10.040 --> 00:17:13.600]  不一定十年要換一輛車
[00:17:13.600 --> 00:17:17.280]  不一定十年要裝修一次房子
[00:17:17.280 --> 00:17:18.280]  兒子很厲害
[00:17:18.280 --> 00:17:19.320]  自己思考得那麼好
[00:17:19.320 --> 00:17:22.080]  進了抗醫院已經很厲害了
[00:17:22.080 --> 00:17:26.680]  我們給自己一些安心的空間的時候
[00:17:26.680 --> 00:17:30.200]  原來我們可以開心舒服了一點
[00:17:30.200 --> 00:17:31.240]  這樣的時候
[00:17:31.240 --> 00:17:34.280]  我們的富有指數會高一點
[00:17:34.280 --> 00:17:38.880]  我們內心情緒的富有指數會高一點
