
[00:00:00.000 --> 00:00:02.880]  各位靈影姐妹 早安
[00:06:34.680 --> 00:06:35.880]  不要做糊塗的人
[00:06:35.880 --> 00:06:38.480]  要明白神的旨意如何
[00:06:38.480 --> 00:06:40.680]  不要醉酒 怎能使人放蕩
[00:06:40.680 --> 00:06:42.480]  要被聖靈充滿
[00:06:42.480 --> 00:06:44.680]  這段聖經一讀下去的時候
[00:06:44.680 --> 00:06:49.280]  我們是不是最發現到的是兩個字呢
[00:06:49.280 --> 00:06:50.680]  我一看下去就看到
[00:06:50.680 --> 00:06:54.680]  要不要要不要不要要不要要
[00:06:54.680 --> 00:06:57.280]  似乎聖經裏面讀到這段
[00:06:57.280 --> 00:07:00.080]  突然間只是四字經文
[00:07:00.080 --> 00:07:02.280]  好像給了我們很多守則
[00:07:02.280 --> 00:07:04.080]  一樣就做 這樣就不要做
[00:07:04.080 --> 00:07:06.680]  這樣就不要做 這樣就做
[00:07:06.680 --> 00:07:08.080]  到底是甚麼東西呢
[00:07:08.080 --> 00:07:09.480]  是不是信主之後
[00:07:09.480 --> 00:07:12.680]  很多甚麼是可以 甚麼是不可以
[00:07:12.680 --> 00:07:15.280]  其實很多人站在了
[00:07:15.280 --> 00:07:17.880]  缺志的門口
[00:07:17.880 --> 00:07:19.280]  不是婚姻的門口
[00:07:19.280 --> 00:07:20.680]  是缺志的門口
[00:07:20.680 --> 00:07:22.680]  就在想
[00:07:22.680 --> 00:07:25.080]  其實信了主之後
[00:07:25.080 --> 00:07:28.480]  很多東西就變成了不可以
[00:07:28.480 --> 00:07:30.480]  我還想可以
[00:07:30.480 --> 00:07:32.680]  我還想做很多不同的事
[00:07:32.680 --> 00:07:35.280]  信了主之後不能做的
[00:07:35.280 --> 00:07:37.880]  但原來這件事不是叫我們
[00:07:37.880 --> 00:07:41.080]  行為上有甚麼東西是不可以的
[00:07:41.080 --> 00:07:45.880]  而是叫我們不要扮一個無知的人
[00:07:45.880 --> 00:07:48.680]  是扮都扮一個智慧的人
[00:07:48.680 --> 00:07:50.680]  不要像一個無知的人
[00:07:50.680 --> 00:07:52.080]  要像一個智慧的人
[00:07:52.080 --> 00:07:55.680]  它也沒有說我們要智慧才信得主的
[00:07:55.680 --> 00:07:57.480]  如果我們是無知就不可以信主了
[00:07:57.480 --> 00:08:00.280]  原來我們信主之後
[00:08:00.280 --> 00:08:02.080]  我們學得智慧一點的
[00:08:02.080 --> 00:08:04.280]  都可以扮得智慧一點的
[00:08:04.280 --> 00:08:06.680]  不過有些事我們就去做
[00:08:06.680 --> 00:08:08.280]  有些事就不去做
[00:08:08.280 --> 00:08:10.280]  有些事要去做
[00:08:10.280 --> 00:08:12.280]  有些事不去做的時候
[00:08:12.280 --> 00:08:14.280]  它就說了一件事
[00:08:14.280 --> 00:08:17.280]  這件事就是我們要
[00:08:17.280 --> 00:08:20.280]  要做的事是要小心做事
[00:08:20.280 --> 00:08:21.880]  謹慎行事
[00:08:21.880 --> 00:08:26.280]  原來謹慎行事就已經像智慧人
[00:08:26.280 --> 00:08:28.880]  想想是這樣的
[00:08:28.880 --> 00:08:34.080]  你看看一些大企業的上層
[00:08:34.080 --> 00:08:36.880]  CEO 高級的經理
[00:08:36.880 --> 00:08:39.080]  甚至秘書
[00:08:39.080 --> 00:08:41.480]  他們都有一個共通點
[00:08:41.480 --> 00:08:44.080]  慎嚴
[00:08:44.080 --> 00:08:48.680]  我們可能都是學得謹慎一點
[00:08:48.680 --> 00:08:52.280]  就像有智慧的人
[00:08:52.280 --> 00:08:54.080]  學得謹慎一點
[00:08:54.080 --> 00:08:55.080]  怎樣去謹慎
[00:08:55.080 --> 00:08:57.480]  做些甚麼事謹慎呢
[00:08:57.480 --> 00:09:00.080]  暫時這裡好像還沒有說
[00:09:00.080 --> 00:09:02.680]  另一樣我們要做的時候就是
[00:09:02.680 --> 00:09:04.480]  把握時機
[00:09:04.480 --> 00:09:07.680]  這件事我想香港人是很厲害的
[00:09:07.680 --> 00:09:10.680]  可能信徒也很厲害
[00:09:10.680 --> 00:09:14.880]  我們會懂得去把握很多不同的時機
[00:09:14.880 --> 00:09:17.880]  也都我們轉去適應新的環境
[00:09:17.880 --> 00:09:20.080]  我們是很厲害的
[00:09:20.080 --> 00:09:23.480]  就好像這兩年疫情底下
[00:09:23.480 --> 00:09:28.280]  大家好厲害地去適應新的生活的模式
[00:09:28.280 --> 00:09:31.480]  我們很知道出來就戴個口罩
[00:09:31.480 --> 00:09:33.880]  從沒有口罩到有口罩
[00:09:33.880 --> 00:09:37.680]  到我們袋子裏要放幾個口罩
[00:09:37.680 --> 00:09:39.880]  別人沒有的時候都可以和別人分享
[00:09:39.880 --> 00:09:42.680]  我們很快去適應到
[00:09:42.680 --> 00:09:44.680]  我們很能夠去適應
[00:09:44.680 --> 00:09:47.480]  有甚麼是主特別要吩咐我們
[00:09:47.480 --> 00:09:49.880]  我們要謹慎又要去把握的
[00:09:49.880 --> 00:09:51.680]  我們一會兒再看看
[00:09:51.680 --> 00:09:53.080]  還有一樣東西
[00:09:53.080 --> 00:09:56.480]  這裏說的就是我們要明白神的旨意
[00:09:56.480 --> 00:09:59.280]  要被聖靈充滿
[00:09:59.280 --> 00:10:01.480]  要明白神的旨意
[00:10:01.480 --> 00:10:05.880]  我想由初信班到現在大家都聽的
[00:10:05.880 --> 00:10:09.080]  要被聖靈充滿都經常聽的
[00:10:09.080 --> 00:10:12.080]  不過好像從初信班開始到現在
[00:10:12.080 --> 00:10:14.480]  我們都覺得知道
[00:10:14.480 --> 00:10:17.080]  不過真的要怎麼做呢?
[00:10:17.080 --> 00:10:19.480]  這幾節的經文
[00:10:19.480 --> 00:10:24.280]  你讀下去有甚麼感覺呢?
[00:10:24.280 --> 00:10:26.480]  我初信或者信了幾年
[00:10:26.480 --> 00:10:29.680]  初信的時候會覺得應該要這樣做
[00:10:29.680 --> 00:10:33.680]  然後信多幾年之後就會發覺
[00:10:33.680 --> 00:10:36.480]  《大海聖經》都是這樣說的
[00:10:36.480 --> 00:10:37.680]  《大海聖經》都是這樣說的
[00:10:37.680 --> 00:10:39.680]  或者你開始要信主的那一刻
[00:10:39.680 --> 00:10:41.080]  你都知道的
[00:10:41.080 --> 00:10:43.280]  《聖經》當然叫我們做好人
[00:10:43.280 --> 00:10:45.680]  當然叫我們不要做不好的人
[00:10:45.680 --> 00:10:48.880]  當然叫我們勤勤地力不要懶
[00:10:48.880 --> 00:10:51.080]  就是這樣
[00:10:51.080 --> 00:10:54.080]  那為甚麼保羅這麼沉氣呢?
[00:10:54.080 --> 00:10:57.880]  他想要做甚麼 想要說甚麼呢?
[00:10:57.880 --> 00:10:59.480]  我們看看這裏
[00:10:59.480 --> 00:11:03.880]  當我們將四節放在一起看的時候
[00:11:03.880 --> 00:11:06.480]  他真的有很多「要」和「不要」
[00:11:06.480 --> 00:11:09.480]  但有一個字只出現了一次
[00:11:09.480 --> 00:11:11.280]  就是第十八節
[00:11:11.280 --> 00:11:14.680]  說到聖靈充滿的時候
[00:11:14.680 --> 00:11:18.280]  原來不是我們去找聖靈充滿
[00:11:18.280 --> 00:11:20.480]  你也知道 如果你去吃自助餐
[00:11:20.480 --> 00:11:22.880]  就拿一張碟子 充滿碟子
[00:11:22.880 --> 00:11:25.480]  接著就埋著 它就充滿你的胃
[00:11:25.480 --> 00:11:28.480]  就好像你的生命也被充滿一樣
[00:11:28.480 --> 00:11:29.680]  但原來不是的
[00:11:29.680 --> 00:11:30.880]  被聖靈充滿的時候
[00:11:30.880 --> 00:11:34.280]  他這句話是「被」聖靈充滿的
[00:11:34.280 --> 00:11:36.480]  是「被」聖靈充滿的
[00:11:36.480 --> 00:11:38.280]  是你去到一個地步
[00:11:38.280 --> 00:11:41.080]  是「讓」聖靈去充滿你的
[00:11:41.080 --> 00:11:42.280]  全面
[00:11:42.280 --> 00:11:45.080]  無論是不要做一個無知的人
[00:11:45.080 --> 00:11:46.280]  或者要謹慎行事
[00:11:46.280 --> 00:11:47.880]  要像一個智慧的人
[00:11:47.880 --> 00:11:49.280]  要擺一個時機
[00:11:49.280 --> 00:11:50.880]  要不要做糊塗人
[00:11:50.880 --> 00:11:51.680]  不要醉酒
[00:11:51.680 --> 00:11:54.680]  全部都是在說
[00:11:54.680 --> 00:11:56.880]  我們主動去做一些事
[00:11:56.880 --> 00:11:59.680]  或者主動不要去做一些事
[00:11:59.680 --> 00:12:01.480]  但說到聖靈充滿的時候
[00:12:01.480 --> 00:12:05.480]  就用了一個被動的時式
[00:12:05.480 --> 00:12:09.680]  就是聖靈充滿是被動的
[00:12:09.680 --> 00:12:10.280]  不好意思
[00:12:10.280 --> 00:12:12.480]  不是你做一個決定
[00:12:12.480 --> 00:12:15.480]  去被動地決定
[00:12:15.480 --> 00:12:16.880]  我信了主
[00:12:16.880 --> 00:12:19.080]  被動地
[00:12:19.080 --> 00:12:20.880]  由初信的時候
[00:12:20.880 --> 00:12:22.480]  我被帶著去祈禱的時候
[00:12:22.480 --> 00:12:24.680]  就求聖靈進入我生命
[00:12:24.680 --> 00:12:27.680]  我就被動地被聖靈去充滿我
[00:12:27.680 --> 00:12:29.880]  原來不是這樣的意思
[00:12:29.880 --> 00:12:31.880]  它是要主動地去被動
[00:12:31.880 --> 00:12:33.680]  所以「要」字
[00:12:33.680 --> 00:12:35.480]  「你要」去被聖靈充滿
[00:12:35.480 --> 00:12:39.480]  是「你要」去被聖靈充滿
[00:12:39.480 --> 00:12:41.280]  你要甘心樂意
[00:12:41.280 --> 00:12:43.080]  放下你自己的主權
[00:12:43.080 --> 00:12:44.880]  去被聖靈充滿
[00:12:44.880 --> 00:12:45.880]  神是很特別的
[00:12:45.880 --> 00:12:48.080]  他隨時可以打開我們的心靈
[00:12:48.080 --> 00:12:48.880]  打開我們的心靈
[00:12:48.880 --> 00:12:50.280]  進入我們的心靈
[00:12:50.280 --> 00:12:53.280]  去指引我們做一些事情
[00:12:53.280 --> 00:12:57.280]  但是他又不想將我們
[00:12:57.280 --> 00:13:02.680]  將我們製造成一個有感情的機械人
[00:13:02.680 --> 00:13:04.680]  他想我們
[00:13:04.680 --> 00:13:07.080]  是真是一個活人
[00:13:07.080 --> 00:13:10.480]  做什麼是我們願意的
[00:13:10.480 --> 00:13:15.080]  他不會監我們
[00:13:15.080 --> 00:13:17.280]  他不會監我們的
[00:13:17.280 --> 00:13:20.280]  就好像吃藥一樣
[00:13:20.280 --> 00:13:21.680]  有沒有人看了醫生
[00:13:21.680 --> 00:13:23.680]  知道症候不吃藥的
[00:13:23.680 --> 00:13:25.280]  但是有人在
[00:13:25.280 --> 00:13:27.480]  吃藥要你自動的
[00:13:27.480 --> 00:13:31.680]  你被要求去收了藥單和藥
[00:13:31.680 --> 00:13:35.280]  吃不吃藥是你主動的
[00:13:35.280 --> 00:13:38.480]  神也願意充滿我們的生命
[00:13:38.480 --> 00:13:39.680]  有聖靈充滿我們的生命
[00:13:39.680 --> 00:13:41.280]  去指引我們 教導我們
[00:13:41.280 --> 00:13:44.080]  帶領著我們
[00:13:44.080 --> 00:13:45.680]  如果他讓我們成為一個
[00:13:45.680 --> 00:13:48.680]  被動的智能人的話
[00:13:48.680 --> 00:13:51.080]  我們沒有什麼困難的
[00:13:51.080 --> 00:13:53.080]  我們很快就做到100分
[00:13:53.080 --> 00:13:56.880]  甚至乎101分的基督徒
[00:13:56.880 --> 00:14:00.280]  但是神讓我們有主權
[00:14:00.280 --> 00:14:03.680]  我們可以去決定
[00:14:03.680 --> 00:14:07.280]  這一刻我被不被聖靈充滿呢
[00:14:07.280 --> 00:14:08.880]  還是
[00:14:08.880 --> 00:14:10.880]  聖靈啊 我願意你充滿我
[00:14:10.880 --> 00:14:12.880]  不過每天給我三個小時時間
[00:14:12.880 --> 00:14:15.680]  三個小時你去喝杯茶
[00:14:15.680 --> 00:14:18.480]  喝杯咖啡 吃頓飯
[00:14:18.480 --> 00:14:20.880]  你回來再充滿我
[00:14:20.880 --> 00:14:24.880]  我都很好了 三個小時
[00:14:24.880 --> 00:14:26.880]  神沒有要求我們
[00:14:26.880 --> 00:14:28.880]  要給祂充滿多少個小時
[00:14:28.880 --> 00:14:30.680]  祂給我們一個自由去決定
[00:14:30.680 --> 00:14:34.480]  我們是不是要被聖靈充滿
[00:14:34.480 --> 00:14:38.080]  我們是不是要好好去做一個基督徒
[00:14:38.080 --> 00:14:40.480]  如果祂將我們安排成
[00:14:40.480 --> 00:14:43.480]  我們成為一個智能的基督徒的話
[00:14:43.480 --> 00:14:46.880]  保羅不用寫這麼多保羅書信
[00:14:46.880 --> 00:14:50.080]  聖經也不用66卷
[00:14:50.080 --> 00:14:53.880]  你很快就讀完整本聖經了
[00:14:53.880 --> 00:14:57.280]  但是祂就給了我們
[00:14:57.280 --> 00:14:59.880]  智慧自己去做選擇
[00:14:59.880 --> 00:15:02.880]  給了我們自由自己去做選擇
[00:15:02.880 --> 00:15:06.480]  到底我們要怎麼選擇呢
[00:15:06.480 --> 00:15:10.880]  這個就由我們去決定
[00:15:10.880 --> 00:15:13.480]  這個被聖靈充滿
[00:15:13.480 --> 00:15:16.880]  還有一個特別的地方 就是「被」字
[00:15:16.880 --> 00:15:18.880]  「被」字特別的地方就是
[00:15:18.880 --> 00:15:22.080]  不是說
[00:15:22.080 --> 00:15:23.680]  哎 那時候
[00:15:23.680 --> 00:15:26.280]  幾十年前在這裡就說了一聲
[00:15:26.280 --> 00:15:28.680]  我願意之後 簽了名之後
[00:15:28.680 --> 00:15:30.680]  接著就以後都要我願意了
[00:15:30.680 --> 00:15:33.280]  原來不是的
[00:15:33.280 --> 00:15:35.680]  聖靈充滿就是
[00:15:35.680 --> 00:15:40.680]  你每天要繼續地 持續地自己去決定
[00:15:40.680 --> 00:15:42.280]  被聖靈充滿
[00:15:42.280 --> 00:15:44.280]  這個被動時式是
[00:15:44.280 --> 00:15:46.680]  現在而繼續中
[00:15:46.680 --> 00:15:50.480]  你要繼續地願意去被祂充滿
[00:15:50.480 --> 00:15:52.480]  那也是的
[00:15:52.480 --> 00:15:55.080]  有什麼事時時在你心中
[00:15:55.080 --> 00:15:57.880]  有什麼事幾十年都在你心中
[00:15:57.880 --> 00:15:59.080]  真的不是很多的了
[00:15:59.080 --> 00:16:02.480]  我們總有些東西換掉它 換掉它
[00:16:02.480 --> 00:16:04.480]  但是讓聖靈去充滿我們的時候
[00:16:04.480 --> 00:16:08.280]  就是讓神的心意時時在我們心中
[00:16:08.280 --> 00:16:12.680]  這個是我們要一而再去決定的
[00:16:12.680 --> 00:16:14.480]  一而再去決定
[00:16:14.480 --> 00:16:16.880]  而又很持續地
[00:16:16.880 --> 00:16:23.480]  讓現在成為我們願意被聖靈充滿的時刻
[00:16:23.480 --> 00:16:26.880]  當我們願意被聖靈充滿的時候
[00:16:26.880 --> 00:16:28.680]  可能有些東西
[00:16:28.680 --> 00:16:31.480]  有些事物就不同了
[00:16:31.480 --> 00:16:32.480]  神是很特別的
[00:16:32.480 --> 00:16:36.880]  祂是不會勉強進入我們生命去充滿我們
[00:16:36.880 --> 00:16:40.680]  但是我們願意祂就充滿我們
[00:16:40.680 --> 00:16:44.680]  祂不會令到我們辛苦 難受
[00:16:44.680 --> 00:16:48.480]  沒有必要 也不會逼得你很緊
[00:16:48.480 --> 00:16:52.880]  除非我們一直在和祂對抗
[00:16:52.880 --> 00:16:56.480]  祂一定有祂的方式
[00:16:56.480 --> 00:17:01.680]  祂說充滿我們也是慢慢地讓我們去適應
[00:17:01.680 --> 00:17:04.680]  讓我們能夠明白祂的指引
[00:17:04.680 --> 00:17:07.280]  但是可能有被聖靈充滿的時候
[00:17:07.280 --> 00:17:09.080]  我們會出現一些事情
[00:17:09.080 --> 00:17:13.680]  我們試一下從第十八節回頭看
[00:17:13.680 --> 00:17:16.480]  要被聖靈充滿
[00:17:16.480 --> 00:17:19.480]  要明白主的旨意如何
[00:17:19.480 --> 00:17:21.280]  如果我們被聖靈充滿之後
[00:17:21.280 --> 00:17:24.880]  我們要明白神的旨意如何是容易很多了
[00:17:24.880 --> 00:17:28.080]  不是我們去哪裡找祂出來
[00:17:28.080 --> 00:17:32.080]  而是我們安心在神面前的時候
[00:17:32.080 --> 00:17:34.080]  神讓我們明白到
[00:17:34.080 --> 00:17:38.880]  看到祂對我們有什麼旨意 有什麼計劃
[00:17:38.880 --> 00:17:41.680]  叫我們按著祂的旨意去做
[00:17:41.680 --> 00:17:46.880]  甚至可以讓你看到更闊的領域
[00:17:46.880 --> 00:17:49.880]  更長遠的時間
[00:17:49.880 --> 00:17:52.880]  去了解神的心意
[00:17:52.880 --> 00:17:55.880]  我和我先生不是青門粟馬
[00:17:55.880 --> 00:17:57.880]  不是認識很久
[00:17:57.880 --> 00:18:00.880]  我不是本地成長
[00:18:00.880 --> 00:18:04.880]  我認識我先生是在教會裏
[00:18:04.880 --> 00:18:09.880]  在教會裏認識我有一個毛病
[00:18:09.880 --> 00:18:12.880]  我經常問你們叫什麼名字
[00:18:12.880 --> 00:18:16.880]  我記名字和記樣是分開的
[00:18:16.880 --> 00:18:19.880]  我記名字和記樣是分開的
[00:18:19.880 --> 00:18:23.880]  我記名字和記樣是分開的
[00:18:23.880 --> 00:18:25.880]  不知道是不是左右腦的分別
[00:18:25.880 --> 00:18:27.880]  我把它放在不同的抽屜裏
[00:18:27.880 --> 00:18:30.880]  我把名字和樣子是分開的
[00:18:30.880 --> 00:18:32.880]  所以我完全不知道
[00:18:32.880 --> 00:18:35.880]  以前我完全不知道我現在的丈夫
[00:18:35.880 --> 00:18:37.880]  那個樣子和那個名字
[00:18:37.880 --> 00:18:39.880]  是怎樣黏在一起的
[00:18:39.880 --> 00:18:41.880]  說的那個就是這個人
[00:18:41.880 --> 00:18:46.880]  到他向我提出的時候
[00:18:46.880 --> 00:18:49.880]  其實對我來說是頗陌生的
[00:18:49.880 --> 00:18:52.880]  頗陌生的原因就是
[00:18:52.880 --> 00:18:55.880]  我帶領團契 每一個都是一樣的
[00:18:55.880 --> 00:18:58.880]  沒有哪一個特別近 哪一個特別遠
[00:18:58.880 --> 00:19:00.880]  如果是在我團組的會知道
[00:19:00.880 --> 00:19:02.880]  大家都是差不多熟悉
[00:19:02.880 --> 00:19:06.880]  大家都是每個星期見 或者見幾次
[00:19:06.880 --> 00:19:08.880]  見幾次的原因就是
[00:19:08.880 --> 00:19:13.880]  上拜團契祈禱會和師班駐日學
[00:19:13.880 --> 00:19:16.880]  他是回齊的
[00:19:16.880 --> 00:19:19.880]  他回齊了 所以我過了一段時間之後
[00:19:19.880 --> 00:19:22.880]  把他的名字和樣子是合起來的
