
[00:00:00.000 --> 00:00:04.500]  大海日落的方向,都要作你們的疆土。
[00:07:26.500 --> 00:07:30.500]  所以他可以欺負我們,
[00:07:30.500 --> 00:07:32.500]  迫害我們那麼久,
[00:07:32.500 --> 00:07:34.500]  壓到我們沒氣頭,
[00:07:34.500 --> 00:07:36.500]  所以那些神,
[00:07:36.500 --> 00:07:38.500]  死我都不拜,很慘,
[00:07:38.500 --> 00:07:41.500]  不知哪處有神,
[00:07:41.500 --> 00:07:43.500]  不知誰是真神,
[00:07:43.500 --> 00:07:45.500]  又很需要找神,
[00:07:45.500 --> 00:07:47.500]  在痛苦到極的時候,
[00:07:47.500 --> 00:07:49.500]  神就告訴摩西,
[00:07:49.500 --> 00:07:51.500]  正好時間,
[00:07:51.500 --> 00:07:53.500]  所以神就要摩西,
[00:07:53.500 --> 00:08:00.500]  那裡就說要將以色列人帶離開埃及,
[00:08:00.500 --> 00:08:02.500]  去哪裏呢?去抗日,
[00:08:02.500 --> 00:08:06.500]  做甚麼呢?去敬拜我們祖宗的神,
[00:08:06.500 --> 00:08:08.500]  所以以色列人離開埃及,
[00:08:08.500 --> 00:08:09.500]  在神引導之下,
[00:08:09.500 --> 00:08:13.500]  走那條路是親就神的道,
[00:08:13.500 --> 00:08:15.500]  就神之道,
[00:08:15.500 --> 00:08:19.500]  那條路是敬拜神的路,
[00:08:19.500 --> 00:08:22.500]  這個旅程開始了,
[00:08:22.500 --> 00:08:25.500]  誰知走了不遠,
[00:08:25.500 --> 00:08:28.500]  其實是一開始離開,
[00:08:28.500 --> 00:08:32.500]  這一班本來很開心找到真神,
[00:08:32.500 --> 00:08:35.500]  這個耶和華神真的靈,
[00:08:35.500 --> 00:08:37.500]  埃及十災,
[00:08:37.500 --> 00:08:40.500]  就將那些假神打到一仆一窿,
[00:08:40.500 --> 00:08:42.500]  所有那些假神,
[00:08:42.500 --> 00:08:43.500]  說靈的那些,
[00:08:43.500 --> 00:08:45.500]  保護埃及人那些,
[00:08:45.500 --> 00:08:47.500]  上帝一出手,
[00:08:47.500 --> 00:08:50.500]  全部沒得談,贏了,
[00:08:50.500 --> 00:08:53.500]  第二,上帝又叫以色列人,
[00:08:53.500 --> 00:08:55.500]  即是他是猶太人,
[00:08:55.500 --> 00:08:57.500]  猶太人應該在民族性裏面,
[00:08:57.500 --> 00:08:58.500]  在根裏面,
[00:08:58.500 --> 00:09:01.500]  在DNA裏面喜歡錢,
[00:09:01.500 --> 00:09:03.500]  他們一走的時候,
[00:09:03.500 --> 00:09:05.500]  上帝又叫他們,
[00:09:05.500 --> 00:09:07.500]  撈到很多錢走,
[00:09:07.500 --> 00:09:09.500]  那些埃及人買多怕?
[00:09:09.500 --> 00:09:10.500]  要金就給金,
[00:09:10.500 --> 00:09:11.500]  要銀就給銀,
[00:09:11.500 --> 00:09:13.500]  要牛羊就給牛羊,
[00:09:13.500 --> 00:09:16.500]  本來昨天是窮光蛋,
[00:09:16.500 --> 00:09:19.500]  今天個個起碼中產,
[00:09:19.500 --> 00:09:21.500]  拿了很多豐富走了,
[00:09:21.500 --> 00:09:23.500]  所以那班以色列人,
[00:09:23.500 --> 00:09:25.500]  應該知道,
[00:09:25.500 --> 00:09:27.500]  神是靈的,
[00:09:27.500 --> 00:09:29.500]  這條開始走的就神之道,
[00:09:29.500 --> 00:09:31.500]  是好的,
[00:09:31.500 --> 00:09:33.500]  誰知,
[00:09:33.500 --> 00:09:35.500]  一有困難來到,
[00:09:35.500 --> 00:09:36.500]  前無去路,
[00:09:36.500 --> 00:09:38.500]  去到紅海的邊緣,
[00:09:38.500 --> 00:09:40.500]  後有追兵,
[00:09:40.500 --> 00:09:42.500]  他們是怕死,
[00:09:42.500 --> 00:09:44.500]  馬上就埋怨,
[00:09:44.500 --> 00:09:45.500]  馬上就埋怨,
[00:09:45.500 --> 00:09:47.500]  摩西即是埋怨,
[00:09:47.500 --> 00:09:49.500]  摩西所信的神,
[00:09:49.500 --> 00:09:52.500]  為何要出來?
[00:09:52.500 --> 00:09:55.500]  埃及沒有好的風水地,
[00:09:55.500 --> 00:09:58.500]  可以死得安樂安閉嗎?
[00:09:58.500 --> 00:10:02.500]  不用風水佬看都知道,
[00:10:02.500 --> 00:10:03.500]  埃及有很多地方,
[00:10:03.500 --> 00:10:05.500]  是死人很好的,
[00:10:05.500 --> 00:10:07.500]  不是埃及文化之一,
[00:10:07.500 --> 00:10:09.500]  就建金字塔,
[00:10:09.500 --> 00:10:10.500]  讓皇帝死了之後,
[00:10:10.500 --> 00:10:12.500]  死得安樂,
[00:10:12.500 --> 00:10:14.500]  死,
[00:10:14.500 --> 00:10:15.500]  憤怒,
[00:10:15.500 --> 00:10:17.500]  只有埃及有很多,
[00:10:17.500 --> 00:10:19.500]  所以猶太人真的,
[00:10:19.500 --> 00:10:22.500]  埋怨得很慘,
[00:10:22.500 --> 00:10:24.500]  埃及地沒有地方死嗎?
[00:10:24.500 --> 00:10:25.500]  要我們出來死,
[00:10:25.500 --> 00:10:27.500]  真是很淒涼,
[00:10:27.500 --> 00:10:29.500]  一開始就埋怨,
[00:10:29.500 --> 00:10:33.500]  幸好神帶領他們離開了,
[00:10:33.500 --> 00:10:36.500]  過了紅海,
[00:10:36.500 --> 00:10:38.500]  但他們又開始背叛,
[00:10:38.500 --> 00:10:40.500]  開始埋怨,
[00:10:40.500 --> 00:10:43.500]  神就知道如果不操練他們,
[00:10:43.500 --> 00:10:45.500]  不培訓他們,
[00:10:45.500 --> 00:10:47.500]  不打擊他們,
[00:10:47.500 --> 00:10:49.500]  讓他們長進,
[00:10:49.500 --> 00:10:51.500]  不供應他們,
[00:10:51.500 --> 00:10:54.500]  讓他們養得妥當的時候,
[00:10:54.500 --> 00:10:57.500]  才知道神那麼豐富,
[00:10:57.500 --> 00:11:02.500]  他們沒有資格去承擔神所有福氣,
[00:11:02.500 --> 00:11:05.500]  去到迦南英許之地,
[00:11:05.500 --> 00:11:07.500]  所以第一站,
[00:11:07.500 --> 00:11:12.500]  離開埃及敬拜神這條路,
[00:11:12.500 --> 00:11:14.500]  第一站,
[00:11:14.500 --> 00:11:15.500]  一過了紅海,
[00:11:15.500 --> 00:11:18.500]  就是一抗夜,
[00:11:18.500 --> 00:11:20.500]  因為他們不聽神的話,
[00:11:20.500 --> 00:11:22.500]  神要應罰他們,
[00:11:22.500 --> 00:11:25.500]  目的要他們乖,
[00:11:25.500 --> 00:11:28.500]  神要教訓他們,
[00:11:28.500 --> 00:11:29.500]  目的讓他們習慣了,
[00:11:29.500 --> 00:11:35.500]  知道耶華神的律例典章是什麼,
[00:11:35.500 --> 00:11:36.500]  耶華日間有民處,
[00:11:36.500 --> 00:11:38.500]  夜間有火處,
[00:11:38.500 --> 00:11:39.500]  讓他們眼見到,
[00:11:39.500 --> 00:11:42.500]  原來真的有神在,
[00:11:42.500 --> 00:11:44.500]  四十年,
[00:11:44.500 --> 00:11:45.500]  幾百萬人,
[00:11:45.500 --> 00:11:46.500]  又不耕,
[00:11:46.500 --> 00:11:47.500]  又不種,
[00:11:47.500 --> 00:11:49.500]  又不開井,
[00:11:49.500 --> 00:11:51.500]  什麼都沒有,
[00:11:51.500 --> 00:11:54.500]  順便給他們有水喝,
[00:11:54.500 --> 00:11:59.500]  順便給他們吃得飽,
[00:11:59.500 --> 00:12:04.500]  我住的酒店旁邊有一間麵包店,
[00:12:04.500 --> 00:12:06.500]  如果我不用和弟兄姊妹吃早餐,
[00:12:06.500 --> 00:12:07.500]  和他們聊天,
[00:12:07.500 --> 00:12:10.500]  我自己當然會下來,
[00:12:10.500 --> 00:12:15.500]  去到麵包店買麵包,
[00:12:15.500 --> 00:12:18.500]  我來到就問麵包師傅,
[00:12:18.500 --> 00:12:23.500]  你剛剛出爐的是哪一種,
[00:12:23.500 --> 00:12:24.500]  他有時說菠蘿包,
[00:12:24.500 --> 00:12:25.500]  有時說雞麵包,
[00:12:25.500 --> 00:12:27.500]  不理那些,
[00:12:27.500 --> 00:12:29.500]  他說哪個新鮮出爐,
[00:12:29.500 --> 00:12:31.500]  我馬上買那個,
[00:12:31.500 --> 00:12:33.500]  拿到酒店吃,
[00:12:33.500 --> 00:12:34.500]  還是熱的,
[00:12:34.500 --> 00:12:35.500]  還是軟的,
[00:12:35.500 --> 00:12:36.500]  一咬下去那個滋味,
[00:12:36.500 --> 00:12:38.500]  世界第一流,
[00:12:38.500 --> 00:12:40.500]  所以我覺得香港真是厲害,
[00:12:40.500 --> 00:12:44.500]  世界的名城誰可以這樣吃出爐麵包,
[00:12:44.500 --> 00:12:46.500]  不過有時我吃不完,
[00:12:46.500 --> 00:12:50.500]  有時我貪心多買一件,
[00:12:50.500 --> 00:12:53.500]  第二天吃的時候很難吃,
[00:12:53.500 --> 00:12:55.500]  隔夜麵包,
[00:12:55.500 --> 00:12:59.500]  上帝知道以色列人口癢,
[00:12:59.500 --> 00:13:01.500]  幾十年吃馬那,
[00:13:01.500 --> 00:13:03.500]  新鮮的,
[00:13:03.500 --> 00:13:06.500]  隔天就臭了,
[00:13:06.500 --> 00:13:08.500]  所以監他們吃新鮮馬那,
[00:13:08.500 --> 00:13:10.500]  正到不得了,
[00:13:10.500 --> 00:13:13.500]  喝水不用錢,
[00:13:13.500 --> 00:13:14.500]  很多年前,
[00:13:14.500 --> 00:13:15.500]  我忘記哪一間,
[00:13:15.500 --> 00:13:17.500]  你們不要搜尋Google,
[00:13:17.500 --> 00:13:18.500]  證明我錯,
[00:13:18.500 --> 00:13:21.500]  所以我不講清楚給你看,
[00:13:21.500 --> 00:13:24.500]  不知是可樂先還是百事先,
[00:13:24.500 --> 00:13:27.500]  他們不肯競爭,
[00:13:27.500 --> 00:13:31.500]  他們突然有一間出水,
[00:13:31.500 --> 00:13:34.500]  除了賣可樂或百事,
[00:13:34.500 --> 00:13:36.500]  有一間出水,
[00:13:36.500 --> 00:13:37.500]  樽裝水,
[00:13:37.500 --> 00:13:39.500]  大家說傻的,
[00:13:39.500 --> 00:13:41.500]  敗亡之兆,
[00:13:41.500 --> 00:13:43.500]  因為知道不夠他們撐,
[00:13:43.500 --> 00:13:45.500]  所以不只賣汽水,
[00:13:45.500 --> 00:13:47.500]  賣水一定輸,
[00:13:47.500 --> 00:13:49.500]  怎知沒多久,
[00:13:49.500 --> 00:13:52.500]  那邊的水真是水,
[00:13:52.500 --> 00:13:54.500]  越賣越多,
[00:13:54.500 --> 00:13:58.500]  開始賺的錢追得上賣汽水的錢,
[00:13:58.500 --> 00:14:00.500]  這邊急起直追,
[00:14:00.500 --> 00:14:01.500]  快些賣,
[00:14:01.500 --> 00:14:03.500]  結果到現在,
[00:14:03.500 --> 00:14:04.500]  到現在沒改革,
[00:14:04.500 --> 00:14:06.500]  因為為了健康起見,
[00:14:06.500 --> 00:14:10.500]  越來越不敢喝百事或可樂,
[00:14:10.500 --> 00:14:13.500]  但他們出的水就拼命喝,
[00:14:13.500 --> 00:14:15.500]  都幾貴,
[00:14:15.500 --> 00:14:17.500]  二百多萬人,
[00:14:17.500 --> 00:14:19.500]  很多年的時間,
[00:14:19.500 --> 00:14:21.500]  上天為他們供應水,
[00:14:21.500 --> 00:14:26.500]  讓他們在那裏很舒服過日子,
[00:14:26.500 --> 00:14:27.500]  就過了四十年,
[00:14:27.500 --> 00:14:30.500]  現在神話摩西離開了這個世界,
[00:14:30.500 --> 00:14:32.500]  在經文裏面我們見到第一,
[00:14:32.500 --> 00:14:33.500]  有個人物,
[00:14:33.500 --> 00:14:36.500]  好像見到又好像見不到,
[00:14:36.500 --> 00:14:37.500]  雖然不在,
[00:14:37.500 --> 00:14:38.500]  都還在,
[00:14:38.500 --> 00:14:40.500]  就是摩西,
[00:14:40.500 --> 00:14:41.500]  神話,
[00:14:41.500 --> 00:14:45.500]  我僕人摩西離開了這個世界,
[00:14:45.500 --> 00:14:49.500]  接著第二個人物,
[00:14:49.500 --> 00:14:51.500]  就是約書亞,
[00:14:51.500 --> 00:14:53.500]  約書亞的銜頭就是,
[00:14:53.500 --> 00:14:56.500]  神人摩西的助手,
[00:14:56.500 --> 00:14:59.500]  月的兒子約書亞,
[00:14:59.500 --> 00:15:03.500]  民族英雄是領袖,
[00:15:03.500 --> 00:15:05.500]  第三批人物,
[00:15:05.500 --> 00:15:08.500]  就是當神吩咐了約書亞之後,
[00:15:08.500 --> 00:15:10.500]  我們沒有讀那一節,
[00:15:10.500 --> 00:15:11.500]  第十節的時候,
[00:15:11.500 --> 00:15:15.500]  約書亞就吩咐當時以色列的官,
[00:15:15.500 --> 00:15:16.500]  即是群眾的領袖,
[00:15:16.500 --> 00:15:19.500]  就叫他們代表約書亞,
[00:15:19.500 --> 00:15:21.500]  因為人很多,
[00:15:21.500 --> 00:15:24.500]  那時候沒有WhatsApp之類的東西,
[00:15:24.500 --> 00:15:27.500]  沒有機一按就傳出去,
[00:15:27.500 --> 00:15:31.500]  所以就要靠人講領袖,
[00:15:31.500 --> 00:15:36.500]  就告訴第四批人物,
[00:15:36.500 --> 00:15:38.500]  就是所謂的百姓,
[00:15:38.500 --> 00:15:41.500]  在結尾的時候,
[00:15:41.500 --> 00:15:48.500]  我又見到已經不和這個大對式的人相處一段時期,
[00:15:48.500 --> 00:15:50.500]  有兩個半的支派的人,
[00:15:50.500 --> 00:15:52.500]  有些死群人,
[00:15:52.500 --> 00:16:00.500]  神現在就先對摩西的助手約書亞直接講,
[00:16:00.500 --> 00:16:02.500]  你不用怕,
[00:16:02.500 --> 00:16:05.500]  約書亞怕什麼呢?
[00:16:05.500 --> 00:16:06.500]  第一,
[00:16:06.500 --> 00:16:08.500]  他應該害怕的,
[00:16:08.500 --> 00:16:13.500]  因為跟著一個很厲害的人,
[00:16:13.500 --> 00:16:15.500]  真的沒有一口好吃的,
[00:16:15.500 --> 00:16:18.500]  摩西那麼偉大,
[00:16:18.500 --> 00:16:22.500]  摩西為神做那麼多功夫,
[00:16:22.500 --> 00:16:26.500]  摩西在以色列人當中的威望,
[00:16:26.500 --> 00:16:28.500]  還在的,
[00:16:28.500 --> 00:16:30.500]  他人不在,
[00:16:30.500 --> 00:16:36.500]  但是他所頒佈從神而來的律例典章,
[00:16:36.500 --> 00:16:40.500]  以色列人已經有的了,
[00:16:40.500 --> 00:16:42.500]  都記住的了,
[00:16:42.500 --> 00:16:45.500]  都念的了,
[00:16:45.500 --> 00:16:47.500]  摩西好的影響,
[00:16:47.500 --> 00:16:50.500]  威望是存在的,
[00:16:50.500 --> 00:16:52.500]  現在雖然他人不在,
[00:16:52.500 --> 00:16:59.500]  但是離開埃及去敬拜神,
[00:16:59.500 --> 00:17:01.500]  是一條路,
[00:17:01.500 --> 00:17:03.500]  是一個過程,
[00:17:03.500 --> 00:17:07.500]  是一個很長遠的過程,
[00:17:07.500 --> 00:17:12.500]  上一代的領導是影響下一代的,
[00:17:12.500 --> 00:17:14.500]  完成神的旨意,
[00:17:14.500 --> 00:17:17.500]  要自己蒙福,
[00:17:17.500 --> 00:17:19.500]  要別人蒙福,
[00:17:19.500 --> 00:17:21.500]  是一個很漫長的過程,
[00:17:21.500 --> 00:17:23.500]  不過每一個過程,
[00:17:23.500 --> 00:17:26.500]  每一個環節都重要的,
[00:17:26.500 --> 00:17:28.500]  剛才領聖誕的時候,
[00:17:28.500 --> 00:17:31.500]  我坐第一行,
[00:17:31.500 --> 00:17:34.500]  見到梁帝兄,
[00:17:34.500 --> 00:17:36.500]  拖著白帽,
[00:17:36.500 --> 00:17:38.500]  雖然我七十幾歲,
[00:17:38.500 --> 00:17:40.500]  叫人白帽的時候都不想叫,
[00:17:40.500 --> 00:17:43.500]  不過他比我成熟,
[00:17:43.500 --> 00:17:46.500]  拖著白帽來領聖誕,
[00:17:46.500 --> 00:17:49.500]  那種感動,真的很感恩,
[00:17:49.500 --> 00:17:52.500]  我為他們感恩,
[00:17:52.500 --> 00:17:54.500]  我都為自己感恩,
[00:17:54.500 --> 00:17:57.500]  不過有一點點感觸,
[00:17:57.500 --> 00:18:00.500]  我爸爸在這裡信主,
[00:18:00.500 --> 00:18:05.500]  在獻堂禮那天,
[00:18:05.500 --> 00:18:07.500]  他還在,
[00:18:07.500 --> 00:18:09.500]  有份幫忙獻堂,
[00:18:09.500 --> 00:18:10.500]  開門,
[00:18:10.500 --> 00:18:12.500]  進了獻堂一次,
[00:18:12.500 --> 00:18:14.500]  然後他就不舒服了,
[00:18:14.500 --> 00:18:17.500]  然後他就不可以聚會了,
[00:18:17.500 --> 00:18:21.500]  然後我請了一位弟兄送他出去,
[00:18:21.500 --> 00:18:27.500]  我還記得他的背影離開,
[00:18:27.500 --> 00:18:30.500]  很健壯的兒子,
[00:18:30.500 --> 00:18:32.500]  他的孫子扶著他,
[00:18:32.500 --> 00:18:34.500]  那個很有愛心的弟兄
[00:18:34.500 --> 00:18:37.500]  和他坐車回到他家,
[00:18:37.500 --> 00:18:39.500]  那一刻聖靈告訴我,
[00:18:39.500 --> 00:18:42.500]  朱伯,即是我爸爸,
[00:18:42.500 --> 00:18:45.500]  那次參加教會,
[00:18:45.500 --> 00:18:47.500]  都不會再有機會參加,
[00:18:47.500 --> 00:18:50.500]  所以他都不能在這裡守聖誕,
[00:18:50.500 --> 00:18:52.500]  不過,
[00:18:52.500 --> 00:18:54.500]  神力人短,
[00:18:54.500 --> 00:18:56.500]  有他的時間,
[00:18:56.500 --> 00:18:58.500]  這樣是好的,
[00:18:58.500 --> 00:19:02.500]  那時候已經是2002年,
[00:19:02.500 --> 00:19:06.500]  你知不知道我們錦宣家,
[00:19:06.500 --> 00:19:10.500]  在開始,
[00:19:10.500 --> 00:19:12.500]  第二大三年左右,
[00:19:12.500 --> 00:19:14.500]  exactly,時間不記得錯,
[00:19:14.500 --> 00:19:16.500]  不要按google說我錯,
[00:19:16.500 --> 00:19:18.500]  原來現在很多牧師說,
[00:19:18.500 --> 00:19:20.500]  朱牧師你講道小心,
[00:19:20.500 --> 00:19:21.500]  你看見那些人開機,
[00:19:21.500 --> 00:19:23.500]  他又可以看聖經,
[00:19:23.500 --> 00:19:24.500]  又可以打機,
[00:19:24.500 --> 00:19:27.500]  又可以看google有沒有錯,
[00:19:27.500 --> 00:19:30.500]  第二年第三年,
[00:19:30.500 --> 00:19:32.500]  當時弟兄姐妹愛主教會,
[00:19:32.500 --> 00:19:33.500]  很興旺,
[00:19:33.500 --> 00:19:34.500]  很拼命,
[00:19:34.500 --> 00:19:35.500]  人數不是很多,
[00:19:35.500 --> 00:19:36.500]  傳福音,
[00:19:36.500 --> 00:19:38.500]  向街坊傳福音,
[00:19:38.500 --> 00:19:41.500]  回來教會擔台擔椅,
[00:19:41.500 --> 00:19:42.500]  無分彼此,
[00:19:42.500 --> 00:19:43.500]  真的很好,
[00:19:43.500 --> 00:19:44.500]  上帝都看中我們,
[00:19:44.500 --> 00:19:48.500]  所以那時候上帝給我們教會的領導弟兄們,
[00:19:48.500 --> 00:19:50.500]  開始創堂,
[00:19:50.500 --> 00:19:52.500]  第一批的會友,
[00:19:52.500 --> 00:19:57.500]  有這裏發展公司,
[00:19:57.500 --> 00:19:59.500]  是否加拿大發展公司,
[00:19:59.500 --> 00:20:02.500]  工程的,
[00:20:02.500 --> 00:20:04.500]  很高級的工程師,
[00:20:04.500 --> 00:20:06.500]  是我們的會友,
[00:20:06.500 --> 00:20:10.500]  法律顧問是我們的會友,
[00:20:10.500 --> 00:20:12.500]  有位問弟兄,
