
[00:00:00.000 --> 00:00:03.720]  他所賜的有仕徒
[00:01:55.040 --> 00:01:58.240]  祢滿足我們內心屬靈的需要
[00:01:58.240 --> 00:02:01.240]  祢亦都將聖經的知識給我們
[00:02:01.240 --> 00:02:03.840]  應付我們生活的挑戰
[00:02:03.840 --> 00:02:06.840]  也都讓我們明白到神的心意
[00:02:06.840 --> 00:02:09.240]  以致我們的生活
[00:02:09.240 --> 00:02:10.240]  我們的侍奉
[00:02:10.240 --> 00:02:13.040]  都是走在祢的計劃之中
[00:02:13.040 --> 00:02:15.040]  我們的祈禱奉耶穌基督的名
[00:02:15.040 --> 00:02:16.040]  阿們
[00:02:16.040 --> 00:02:17.640]  很感謝神的恩典
[00:02:17.640 --> 00:02:20.440]  讓我和弟兄姊妹分享聖經的說話
[00:02:20.440 --> 00:02:24.040]  剛才是未進場的時候
[00:02:24.040 --> 00:02:26.040]  有弟兄姊妹問起一個問題
[00:02:26.040 --> 00:02:31.040]  最近是關於黑洞的問題
[00:02:31.040 --> 00:02:32.640]  這個我就很高興
[00:02:32.640 --> 00:02:34.640]  因為雖然我不是很懂
[00:02:34.640 --> 00:02:37.640]  但我對這些課題很有興趣
[00:02:37.640 --> 00:02:41.640]  因為我自己是研究神學的人
[00:02:41.640 --> 00:02:44.640]  當然如果順口說說
[00:02:44.640 --> 00:02:47.440]  有一個過世的物理學家
[00:02:47.440 --> 00:02:48.640]  史蒂芬·霍金斯
[00:02:48.640 --> 00:02:51.640]  他有一本書叫做《大理論》
[00:02:51.640 --> 00:02:52.640]  他希望有一種理論
[00:02:52.640 --> 00:02:54.640]  去包含所有理論
[00:02:54.640 --> 00:02:56.640]  而可以說出這個世界
[00:02:56.640 --> 00:02:57.640]  是不需要有一個創造主
[00:02:57.640 --> 00:02:59.640]  去解釋所有的東西
[00:02:59.640 --> 00:03:01.640]  你們有興趣可以看看
[00:03:01.640 --> 00:03:03.640]  但同樣在教會圈子
[00:03:03.640 --> 00:03:07.640]  也有人嘗試去回應這些課題
[00:03:07.640 --> 00:03:09.640]  不過沒有什麼中文
[00:03:09.640 --> 00:03:11.640]  說這些的原因是
[00:03:11.640 --> 00:03:14.640]  因為我志趣在這方面
[00:03:14.640 --> 00:03:16.640]  其實我是教神學的
[00:03:16.640 --> 00:03:18.640]  教義、倫理、教會歷史那些
[00:03:18.640 --> 00:03:21.640]  但在教會講道我是從來不講的
[00:03:21.640 --> 00:03:22.640]  可能你會覺得很奇怪
[00:03:22.640 --> 00:03:24.640]  因為我覺得講道是講聖經的
[00:03:24.640 --> 00:03:26.640]  不用講那麼多複雜的東西
[00:03:26.640 --> 00:03:28.640]  但是這次你看到這個題目
[00:03:28.640 --> 00:03:29.640]  你也很意外
[00:03:29.640 --> 00:03:31.640]  為什麼我會說這些東西呢
[00:03:31.640 --> 00:03:33.640]  因為按常理我是在講聖經
[00:03:33.640 --> 00:03:35.640]  以前有一些系列
[00:03:35.640 --> 00:03:36.640]  以賽亞書等等
[00:03:36.640 --> 00:03:37.640]  但真的很奇怪
[00:03:37.640 --> 00:03:39.640]  過去去年左右
[00:03:39.640 --> 00:03:42.640]  去年年初我想最少
[00:03:42.640 --> 00:03:45.640]  我就開始很有興趣去了解
[00:03:45.640 --> 00:03:49.640]  教會更新和教會復興的課題
[00:03:49.640 --> 00:03:52.640]  我的強項就是找資料
[00:03:52.640 --> 00:03:54.640]  找很多資料回來
[00:03:54.640 --> 00:03:56.640]  曾牧師也收不少
[00:03:56.640 --> 00:03:58.640]  我們當中有幾個弟兄也有收到
[00:03:58.640 --> 00:04:00.640]  我發覺找越多
[00:04:00.640 --> 00:04:01.640]  找不停的
[00:04:01.640 --> 00:04:05.640]  我就跟曾牧師表達
[00:04:05.640 --> 00:04:08.640]  不如我們有個教會更新講道系列
[00:04:08.640 --> 00:04:10.640]  不知不覺我第五次了
[00:04:10.640 --> 00:04:12.640]  這次我就用
[00:04:12.640 --> 00:04:16.640]  以不所書第四章十一到十六節
[00:04:16.640 --> 00:04:19.640]  來講一個教會職事的問題
[00:04:19.640 --> 00:04:20.640]  什麼叫做職事呢
[00:04:20.640 --> 00:04:21.640]  就是office
[00:04:21.640 --> 00:04:26.640]  一般來說教會基本的職份是什麼
[00:04:26.640 --> 00:04:29.640]  以不所書第四章十一到十六節
[00:04:29.640 --> 00:04:31.640]  就有這樣的描述
[00:04:31.640 --> 00:04:32.640]  舊的翻譯就是
[00:04:32.640 --> 00:04:35.640]  他所賜的有使徒有先知有傳福音的
[00:04:35.640 --> 00:04:37.640]  有牧師和教師
[00:04:37.640 --> 00:04:40.640]  但請你留心我們現在新的翻譯
[00:04:40.640 --> 00:04:42.640]  就是有牧者和教師
[00:04:42.640 --> 00:04:43.640]  有沒有留心到
[00:04:43.640 --> 00:04:45.640]  這個翻譯是對的
[00:04:45.640 --> 00:04:48.640]  因為希臘文的原文
[00:04:48.640 --> 00:04:50.640]  其實是講牧羊的
[00:04:50.640 --> 00:04:54.640]  所以在以不所書裏面
[00:04:54.640 --> 00:04:58.640]  他沒有規定教會一定有一個牧師
[00:04:58.640 --> 00:05:03.640]  不過後來是這樣的教會模式的發展
[00:05:03.640 --> 00:05:05.640]  這些我不講那麼多了
[00:05:05.640 --> 00:05:09.640]  我想開始請我們的同工
[00:05:09.640 --> 00:05:13.640]  話說2018年12月我們見到岑樂縣
[00:05:13.640 --> 00:05:16.640]  我們一班老師去了台灣
[00:05:16.640 --> 00:05:19.640]  在台北我們訪問了一間
[00:05:19.640 --> 00:05:23.640]  應該你聽過香港有一間叫做611靈良堂
[00:05:23.640 --> 00:05:25.640]  我們參觀它的舞堂
[00:05:25.640 --> 00:05:27.640]  台北的靈良堂
[00:05:27.640 --> 00:05:29.640]  我覺得很多東西值得學
[00:05:29.640 --> 00:05:32.640]  我們的同工原來很喜歡問問題
[00:05:32.640 --> 00:05:34.640]  他們接待我們的同工
[00:05:34.640 --> 00:05:35.640]  被我們問到
[00:05:35.640 --> 00:05:37.640]  我那次真的聽到他們大開眼界
[00:05:37.640 --> 00:05:39.640]  我很客氣就不問問題了
[00:05:39.640 --> 00:05:42.640]  他們問我就抄下一些東西
[00:05:42.640 --> 00:05:45.640]  原來他們教會的核心價值是什麼呢
[00:05:45.640 --> 00:05:49.640]  就是禱告、團隊、合一、分工
[00:05:49.640 --> 00:05:52.640]  通常都會弄這些東西出來
[00:05:52.640 --> 00:05:55.640]  禱告就是教會增長的引擎
[00:05:55.640 --> 00:05:58.640]  教務者和執事要形成一個團隊
[00:05:58.640 --> 00:06:01.640]  大家要同心合一地去侍奉
[00:06:01.640 --> 00:06:03.640]  還有大家要分工
[00:06:03.640 --> 00:06:04.640]  彼此支持
[00:06:04.640 --> 00:06:09.640]  他們按著已不所書裡面的五種職份
[00:06:09.640 --> 00:06:12.640]  就確立他們的五重職事
[00:06:12.640 --> 00:06:13.640]  他們教會有五個office
[00:06:13.640 --> 00:06:14.640]  第一是使徒
[00:06:14.640 --> 00:06:15.640]  第二是先知
[00:06:15.640 --> 00:06:16.640]  第三是傳福音
[00:06:16.640 --> 00:06:17.640]  第四是牧師
[00:06:17.640 --> 00:06:18.640]  第五是教師
[00:06:18.640 --> 00:06:21.640]  目的是要承傳弟兄姊妹
[00:06:21.640 --> 00:06:26.640]  來按這班弟兄姊妹的恩賜、慰訓來服事神
[00:06:26.640 --> 00:06:28.640]  權柄是用來服事人的
[00:06:28.640 --> 00:06:30.640]  不是來令人的
[00:06:30.640 --> 00:06:31.640]  我抄下他們的東西
[00:06:31.640 --> 00:06:32.640]  我覺得不錯
[00:06:32.640 --> 00:06:36.640]  五重職事其中一個很容易被忽略的就是使徒的職事
[00:06:36.640 --> 00:06:37.640]  使徒的意思是什麼呢
[00:06:37.640 --> 00:06:39.640]  被差派
[00:06:39.640 --> 00:06:42.640]  這樣的同工是要有什麼呢
[00:06:42.640 --> 00:06:44.640]  叫做國度的思維
[00:06:44.640 --> 00:06:46.640]  要推動教會的合一
[00:06:46.640 --> 00:06:47.640]  而靈恩教會
[00:06:47.640 --> 00:06:48.640]  你可能聽過
[00:06:48.640 --> 00:06:49.640]  香港也有叫這些
[00:06:49.640 --> 00:06:51.640]  靈恩教會很重視這種職事
[00:06:51.640 --> 00:06:53.640]  我們這些叫做科林派教會
[00:06:53.640 --> 00:06:56.640]  就不會否定這個職事
[00:06:56.640 --> 00:06:57.640]  但是呢
[00:06:57.640 --> 00:07:00.640]  就很少數人
[00:07:00.640 --> 00:07:04.640]  會主動去發展這種職事
[00:07:04.640 --> 00:07:07.640]  五重職事另一種比較容易被忽略的職事
[00:07:07.640 --> 00:07:09.640]  就是先知的職事
[00:07:09.640 --> 00:07:11.640]  先知的意思是說喻言
[00:07:11.640 --> 00:07:13.640]  靈恩教會是很重視這個職事
[00:07:13.640 --> 00:07:16.640]  我們科林派教會又不一定否定它
[00:07:16.640 --> 00:07:18.640]  但又不會主動設立這種職事
[00:07:18.640 --> 00:07:20.640]  我舉一個簡單的例子
[00:07:20.640 --> 00:07:23.640]  因為我也認識一些人
[00:07:23.640 --> 00:07:27.640]  被某些教會認為他有先知的恩賜
[00:07:27.640 --> 00:07:29.640]  我以下所說的那些可能是個別的
[00:07:29.640 --> 00:07:31.640]  譬如有些人他會覺得
[00:07:31.640 --> 00:07:33.640]  跟你說我昨晚做夢
[00:07:33.640 --> 00:07:34.640]  覺得神跟我說
[00:07:34.640 --> 00:07:37.640]  好像你靈明有些問題
[00:07:37.640 --> 00:07:40.640]  你有沒有試過有些弟兄姊妹這樣跟你說話
[00:07:40.640 --> 00:07:43.640]  他說我在神那裡領受到
[00:07:43.640 --> 00:07:47.640]  他覺得你是有些東西軟弱
[00:07:47.640 --> 00:07:49.640]  或者你不應該去哪裡
[00:07:49.640 --> 00:07:50.640]  你應該去哪裡
[00:07:50.640 --> 00:07:53.640]  你可能有機會遇到這麼有愛心的弟兄姊妹
[00:07:53.640 --> 00:07:54.640]  他很關心你
[00:07:54.640 --> 00:07:56.640]  但他說我有先知的恩賜
[00:07:56.640 --> 00:07:59.640]  我有一個異象、一個異夢等等
[00:07:59.640 --> 00:08:01.640]  你很難證明他對還是不對
[00:08:01.640 --> 00:08:04.640]  當然我舉一個這樣的例子
[00:08:04.640 --> 00:08:05.640]  有些人是這樣的
[00:08:05.640 --> 00:08:09.640]  第五重職事另一種很重要的職事是傳福音
[00:08:09.640 --> 00:08:10.640]  如果是使徒
[00:08:10.640 --> 00:08:11.640]  即是什麼意思
[00:08:11.640 --> 00:08:12.640]  它是跨地域的
[00:08:12.640 --> 00:08:13.640]  不只是一個州
[00:08:13.640 --> 00:08:17.640]  他可以去非洲、東南亞
[00:08:17.640 --> 00:08:20.640]  去做跨文化宣教
[00:08:20.640 --> 00:08:24.640]  傳福音的職事你可以是本地的宣教
[00:08:24.640 --> 00:08:27.640]  五重職事另一個很重要的就是教導
[00:08:27.640 --> 00:08:29.640]  教導就是教聖經
[00:08:29.640 --> 00:08:32.640]  還有基督教歷史
[00:08:32.640 --> 00:08:34.640]  還有教會的教義
[00:08:34.640 --> 00:08:36.640]  倫理、侍奉技巧
[00:08:36.640 --> 00:08:38.640]  其實要學的東西真的很多
[00:08:38.640 --> 00:08:42.640]  五重職事其中另一種重要的職事就是牧養
[00:08:42.640 --> 00:08:45.640]  大家不知道你怎樣理解牧養
[00:08:45.640 --> 00:08:48.640]  牧養不等於餵養
[00:08:48.640 --> 00:08:49.640]  我只是用中文字
[00:08:49.640 --> 00:08:52.640]  餵養我只是見到有些小朋友
[00:08:52.640 --> 00:08:54.640]  你要拿著匙羹
[00:08:54.640 --> 00:08:57.640]  遞到牠的口那些就叫做餵養
[00:08:57.640 --> 00:08:59.640]  牧養不等於餵養
[00:08:59.640 --> 00:09:01.640]  也不等於飼養
[00:09:01.640 --> 00:09:05.640]  你家裡有些寵物你要飼養牠
[00:09:05.640 --> 00:09:09.640]  你想想舊日時代那些牧羊人是怎樣
[00:09:09.640 --> 00:09:16.640]  他們是用棍子帶羊群去清草地溪水旁
[00:09:16.640 --> 00:09:20.640]  意思是牧羊人就是做這件事
[00:09:20.640 --> 00:09:22.640]  那裡有草你去那裡吃
[00:09:22.640 --> 00:09:24.640]  那裡有水你去那裡喝
[00:09:24.640 --> 00:09:25.640]  大家明白嗎
[00:09:25.640 --> 00:09:28.640]  舊約聖經時代的牧羊人
[00:09:28.640 --> 00:09:30.640]  牧者的意思是這樣
[00:09:30.640 --> 00:09:36.640]  牧羊人是用那些杖趕羊群去清草地溪水旁
[00:09:36.640 --> 00:09:38.640]  讓牠們自己去覓食
[00:09:38.640 --> 00:09:41.640]  因此教會的牧羊是有督導性的
[00:09:41.640 --> 00:09:44.640]  牧羊人的棍子有督導的作用
[00:09:44.640 --> 00:09:46.640]  是有指引性的
[00:09:46.640 --> 00:09:50.640]  而弟兄姊妹有責任自己去覓食
[00:09:50.640 --> 00:09:51.640]  同不同意嗎
[00:09:51.640 --> 00:09:55.640]  牧羊的形象是這樣的意思
[00:09:55.640 --> 00:09:58.640]  而台德玲瓏堂所理解的五從即是的觀念
[00:09:58.640 --> 00:10:00.640]  它就引發我去一些思考
[00:10:00.640 --> 00:10:02.640]  他們有發展
[00:10:02.640 --> 00:10:06.640]  當然不要只看他們的五個理念
[00:10:06.640 --> 00:10:10.640]  這就是他們唯一的地方
[00:10:10.640 --> 00:10:12.640]  他們除了五從即是的理念
[00:10:12.640 --> 00:10:14.640]  他們還有很多配套
[00:10:14.640 --> 00:10:17.640]  任何一個教會一定有它的配套
[00:10:17.640 --> 00:10:19.640]  沒有配套是發展不到的
[00:10:19.640 --> 00:10:20.640]  今天我不多說了
[00:10:20.640 --> 00:10:23.640]  我只是集中在五從即是的概念
[00:10:23.640 --> 00:10:26.640]  《二百所書》所列出的五從即是的次序
[00:10:26.640 --> 00:10:27.640]  我要說的次序
[00:10:27.640 --> 00:10:31.640]  不表示不同的即是的重要性
[00:10:31.640 --> 00:10:33.640]  它只是這樣排出來給你
[00:10:33.640 --> 00:10:38.640]  保羅是用身體上的肢體來解釋這件事
[00:10:38.640 --> 00:10:41.640]  不同形狀的肢體同樣重要
[00:10:41.640 --> 00:10:44.640]  即是這幾個即是都一樣重要
[00:10:44.640 --> 00:10:46.640]  不是哪個比較重要
[00:10:46.640 --> 00:10:49.640]  如果教會只偏重一種即是
[00:10:49.640 --> 00:10:52.640]  而它來到
[00:10:52.640 --> 00:10:56.640]  所以說以至有些即是沒有被重視
[00:10:56.640 --> 00:11:01.640]  很大機會教會是不健康的成長
[00:11:01.640 --> 00:11:03.640]  大家明白嗎
[00:11:03.640 --> 00:11:05.640]  那五種都是基本衛生素
[00:11:05.640 --> 00:11:06.640]  你只著重一種
[00:11:06.640 --> 00:11:08.640]  有四種就不行了
[00:11:08.640 --> 00:11:11.640]  又或者教會將某一種即是的意思扭曲
[00:11:11.640 --> 00:11:15.640]  也有機會令弟兄姊妹的靈明不成長
[00:11:15.640 --> 00:11:17.640]  譬如牧羊的即是
[00:11:17.640 --> 00:11:19.640]  這個年代的香港
[00:11:19.640 --> 00:11:22.640]  大家聽過平均四個人裏面
[00:11:22.640 --> 00:11:26.640]  有一個人是有心理壓力的
[00:11:26.640 --> 00:11:28.640]  總的來說是壓力
[00:11:28.640 --> 00:11:30.640]  每個人的心靈都有很多重擔的
[00:11:30.640 --> 00:11:33.640]  譬如我們今天晚上在這聚會的人
[00:11:33.640 --> 00:11:36.640]  也都各人有不同的重擔
[00:11:36.640 --> 00:11:40.640]  背負很重的重擔來走我們人生的路
[00:11:40.640 --> 00:11:42.640]  有時我們都很疲乏
[00:11:42.640 --> 00:11:46.640]  我們感到心靈裏面很枯乾
[00:11:46.640 --> 00:11:48.640]  所以我們帶著內心的需要回到教會
[00:11:48.640 --> 00:11:51.640]  其實很多人是回到教會是有期望
[00:11:51.640 --> 00:11:54.640]  希望有些事來回答我心底的問題
[00:11:54.640 --> 00:11:57.640]  我們希望得到神的幫助
[00:11:57.640 --> 00:11:59.640]  很希望牧者關心我們
[00:11:59.640 --> 00:12:01.640]  很希望弟兄姊妹支持我們
[00:12:01.640 --> 00:12:03.640]  這是很多人的訴求
[00:12:03.640 --> 00:12:06.640]  我們很明白弟兄姊妹這種心靈的訴求
[00:12:06.640 --> 00:12:08.640]  特別在運行昏迷之後
[00:12:08.640 --> 00:12:10.640]  我更加明白人的軟弱
[00:12:10.640 --> 00:12:14.640]  因為我自己都在經歷那個屬靈的掙扎
[00:12:14.640 --> 00:12:16.640]  我有很多信仰的疑問
[00:12:16.640 --> 00:12:17.640]  所以各位有信仰疑問
[00:12:17.640 --> 00:12:19.640]  我一點都不稀奇
[00:12:19.640 --> 00:12:21.640]  我都有我的情緒
[00:12:21.640 --> 00:12:22.640]  我都會埋怨神
[00:12:22.640 --> 00:12:24.640]  為什麼這麼久都不做事
[00:12:24.640 --> 00:12:26.640]  很自然 人性來的
[00:12:26.640 --> 00:12:29.640]  很感謝神是很多牧者和弟兄姊妹的禱告
[00:12:29.640 --> 00:12:33.640]  令到我和我家人能夠渡過這段日子
[00:12:33.640 --> 00:12:35.640]  或者現在都在繼續
[00:12:35.640 --> 00:12:36.640]  我越來越明白
[00:12:36.640 --> 00:12:41.640]  真正的牧養不是按著人的思想框框
[00:12:41.640 --> 00:12:43.640]  那個期望去做的
[00:12:43.640 --> 00:12:47.640]  即是神牧養我不是按我的期望去完成
[00:12:47.640 --> 00:12:49.640]  而是按神的心意去做的
[00:12:49.640 --> 00:12:51.640]  這件事就更加艱難
[00:12:51.640 --> 00:12:53.640]  反過來各位弟兄姊妹身上
[00:12:53.640 --> 00:12:56.640]  如果你有一個期望
[00:12:56.640 --> 00:12:58.640]  但是神對你的牧養
[00:12:58.640 --> 00:13:02.640]  那個方式就不一定按照你的期望進行的時候
[00:13:02.640 --> 00:13:05.640]  這個掙扎位絕對是不簡單的
[00:13:05.640 --> 00:13:08.640]  我們很多時候聽弟兄姊妹說
[00:13:08.640 --> 00:13:10.640]  教會很缺乏牧養
[00:13:10.640 --> 00:13:13.640]  所以他要在外面來找屬靈的糧食
[00:13:13.640 --> 00:13:15.640]  這個都見不少
[00:13:15.640 --> 00:13:18.640]  其實我可以接納不同的牧者
[00:13:18.640 --> 00:13:19.640]  有不同的領袖
[00:13:19.640 --> 00:13:21.640]  不同的恩賜
[00:13:21.640 --> 00:13:23.640]  我們就需要分工
[00:13:23.640 --> 00:13:27.640]  讓那些有牧養恩賜的弟兄姊妹去承擔牧養的工作
[00:13:27.640 --> 00:13:30.640]  我老實跟大家說
[00:13:30.640 --> 00:13:32.640]  其實我是很不懂得關心人的
[00:13:32.640 --> 00:13:34.640]  你細心一點
[00:13:34.640 --> 00:13:36.640]  你跟我交往就知道我不是很懂得關心人
[00:13:36.640 --> 00:13:40.640]  有很多牧者做這件事肯定比我好
[00:13:40.640 --> 00:13:41.640]  你明白嗎
[00:13:41.640 --> 00:13:43.640]  不可以每個人都是同一樣東西
[00:13:43.640 --> 00:13:48.640]  所以我們真的要按著我們的恩賜去做事
[00:13:48.640 --> 00:13:49.640]  我剛才提到即是
[00:13:49.640 --> 00:13:51.640]  但又提到恩賜
[00:13:51.640 --> 00:13:53.640]  原來最理想的
[00:13:53.640 --> 00:13:55.640]  就是你按著你的恩賜去服事
[00:13:55.640 --> 00:13:58.640]  如果你不是在發揮你的恩賜
[00:13:58.640 --> 00:13:59.640]  你很慘
[00:13:59.640 --> 00:14:01.640]  如果我是在發揮我的恩賜
[00:14:01.640 --> 00:14:03.640]  我就會感覺很自然
[00:14:03.640 --> 00:14:05.640]  如魚得水
[00:14:05.640 --> 00:14:06.640]  所以
[00:14:06.640 --> 00:14:07.640]  回過頭來說
[00:14:07.640 --> 00:14:10.640]  教會的牧者很需要認識自己的恩賜
[00:14:10.640 --> 00:14:11.640]  發揮自己的恩賜
[00:14:11.640 --> 00:14:13.640]  發展自己的恩賜
[00:14:13.640 --> 00:14:16.640]  當我們按著神給我們的恩賜去侍奉的時候
[00:14:16.640 --> 00:14:19.640]  我們是會經歷著神在工作
[00:14:19.640 --> 00:14:21.640]  我們會越來越起勁
[00:14:21.640 --> 00:14:23.640]  亦都不會拖延
[00:14:23.640 --> 00:14:24.640]  等於我們上班
[00:14:24.640 --> 00:14:26.640]  如果那件事你不太喜歡做
[00:14:26.640 --> 00:14:28.640]  其實你會一直堆積的
[00:14:28.640 --> 00:14:30.640]  你會一直說遲些再做
[00:14:30.640 --> 00:14:31.640]  還未去定期
[00:14:31.640 --> 00:14:32.640]  等下再做
[00:14:32.640 --> 00:14:35.640]  那種心就正正不是你很想做的那件事
[00:14:35.640 --> 00:14:36.640]  我們牧者
[00:14:36.640 --> 00:14:38.640]  做牧者的人
[00:14:38.640 --> 00:14:39.640]  其中一個任務就是
[00:14:39.640 --> 00:14:41.640]  我們不單止要認識我們的恩賜
[00:14:41.640 --> 00:14:45.640]  我們還要去明白各位弟兄姊妹你的恩賜
[00:14:45.640 --> 00:14:48.640]  還要幫你們去發揮你的恩賜
[00:14:48.640 --> 00:14:49.640]  發展你們的恩賜
[00:14:49.640 --> 00:14:52.640]  這其中就是牧者的任務
[00:14:52.640 --> 00:14:54.640]  我覺得使徒這個即使是很值得討論
[00:14:54.640 --> 00:14:55.640]  為什麼呢
[00:14:55.640 --> 00:14:57.640]  因為耶穌十二使徒之後
[00:14:57.640 --> 00:15:00.640]  就沒有人再被稱為使徒
[00:15:00.640 --> 00:15:02.640]  這是其中一個討論的地方
[00:15:02.640 --> 00:15:04.640]  我覺得使徒在新的時代之後
[00:15:04.640 --> 00:15:07.640]  教會都沒有用這些字眼來叫人
[00:15:07.640 --> 00:15:10.640]  早期教會有一種叫使徒教父
[00:15:10.640 --> 00:15:12.640]  叫Apostolic Father
[00:15:12.640 --> 00:15:13.640]  即是神父
[00:15:13.640 --> 00:15:14.640]  那些觀念
[00:15:14.640 --> 00:15:16.640]  教父這個觀念就有了
[00:15:16.640 --> 00:15:19.640]  使徒這個觀念就開始沒那麼流行
[00:15:19.640 --> 00:15:21.640]  當我們問台北靈良堂的同工
[00:15:21.640 --> 00:15:24.640]  你怎樣去理解使徒的時候
[00:15:24.640 --> 00:15:26.640]  他們有一個新的焦點
[00:15:26.640 --> 00:15:28.640]  他說使徒其實是他們說的
[00:15:28.640 --> 00:15:30.640]  使徒性
[00:15:30.640 --> 00:15:32.640]  Apostolicity
[00:15:32.640 --> 00:15:33.640]  就不是那個人是使徒
[00:15:33.640 --> 00:15:36.640]  而是那個人有使徒的恩賜被差遣
[00:15:36.640 --> 00:15:38.640]  被差遣就是那個的重點
[00:15:38.640 --> 00:15:40.640]  不是這個即下
[00:15:40.640 --> 00:15:41.640]  哦 那我明白了
[00:15:41.640 --> 00:15:42.640]  由於時代不同了
[00:15:42.640 --> 00:15:45.640]  二不所思四章十一節所說的使徒
[00:15:45.640 --> 00:15:47.640]  可以解釋今天沒有了
[00:15:47.640 --> 00:15:49.640]  我們不可以說單單拿一節經文
[00:15:49.640 --> 00:15:50.640]  就說有這個即是
[00:15:50.640 --> 00:15:53.640]  我們教會就要有這個
[00:15:53.640 --> 00:15:54.640]  總結教會的即是
[00:15:54.640 --> 00:15:56.640]  這個我們要很小心
[00:15:56.640 --> 00:15:59.640]  我們需要看整本聖經才有完整的技術
[00:15:59.640 --> 00:16:01.640]  就算說恩賜都不只是這本書
[00:16:01.640 --> 00:16:02.640]  哥倫多前書都有
[00:16:02.640 --> 00:16:04.640]  羅馬書也有說這些
[00:16:04.640 --> 00:16:06.640]  另一個值得注意的地方就是
[00:16:06.640 --> 00:16:09.640]  二不所思四章十一節所說的即是
[00:16:09.640 --> 00:16:12.640]  你是可以從一個恩賜的角度去解讀它的
[00:16:12.640 --> 00:16:14.640]  好了 這個我只是幫大家想想
[00:16:14.640 --> 00:16:17.640]  其實各位弟兄姊妹你們都有恩賜的
[00:16:17.640 --> 00:16:20.640]  只不過可能你們不太發覺你們有什麼恩賜
[00:16:20.640 --> 00:16:22.640]  因為沒有人告訴你
[00:16:22.640 --> 00:16:24.640]  你又不去追尋你就不知道了
[00:16:24.640 --> 00:16:26.640]  其實如果我們
[00:16:26.640 --> 00:16:29.640]  神給我們每個人都有獨特的恩賜
[00:16:29.640 --> 00:16:32.640]  但是我們沒有去發揮發展
[00:16:32.640 --> 00:16:36.640]  很多時候我們就會變成一個坐在那裡的基督徒
[00:16:36.640 --> 00:16:38.640]  最近剛剛有些牧者都在說
[00:16:38.640 --> 00:16:42.640]  很多弟兄姊妹走向退休這個階段
[00:16:42.640 --> 00:16:44.640]  其實是一個危機
[00:16:44.640 --> 00:16:48.640]  他的屬靈的年齡是增加很厲害
[00:16:48.640 --> 00:16:50.640]  年輕的時候信主
[00:16:50.640 --> 00:16:54.640]  當他不用做事就時間多了
[00:16:54.640 --> 00:16:56.640]  時間多其實不是一件好事
[00:16:56.640 --> 00:16:58.640]  當他不知道自己在做什麼的時候
[00:16:58.640 --> 00:17:00.640]  那不是一件好事
[00:17:00.640 --> 00:17:03.640]  但是他又在屬靈上不知道自己的恩賜的時候
[00:17:03.640 --> 00:17:06.640]  他就沒有辦法跟自己未來的日子定位
[00:17:06.640 --> 00:17:08.640]  這個是很大的問題
