
[00:00:00.000 --> 00:00:02.000]  好 我們一起祈禱
[00:05:29.920 --> 00:05:32.920]  和祂眾聖徒來的時候
[00:05:32.920 --> 00:05:34.920]  在我們父神面前
[00:05:34.920 --> 00:05:39.420]  心裡堅固成為聖潔無可責備」
[00:05:39.420 --> 00:05:42.920]  這個「心裡堅固成為聖潔無可責備」
[00:05:42.920 --> 00:05:49.920]  正是第四章的第三到第九節的經文的重點
[00:05:49.920 --> 00:05:54.920]  怎樣能夠在神的眼中將來不受責備呢?
[00:05:54.920 --> 00:05:57.920]  我們上一次特別提到
[00:05:57.920 --> 00:06:00.920]  十三節說到關於睡了的人
[00:06:00.920 --> 00:06:02.920]  即是死了的聖徒
[00:06:02.920 --> 00:06:05.920]  和到底那個復活次序
[00:06:05.920 --> 00:06:09.920]  第三章這裡我們可以再補充一點
[00:06:09.920 --> 00:06:12.920]  就是主耶穌來的時候
[00:06:12.920 --> 00:06:17.920]  已經很多次說是和眾聖徒一起來
[00:06:17.920 --> 00:06:22.920]  眾聖徒一定是在現在的墳墓
[00:06:22.920 --> 00:06:25.920]  靈魂現在在主耶穌的懷裡
[00:06:25.920 --> 00:06:27.920]  雖然我們不能夠具體
[00:06:27.920 --> 00:06:30.920]  到底那個現在的存在是怎樣呢?
[00:06:30.920 --> 00:06:33.920]  因為沒有人去過回來告訴我們
[00:06:33.920 --> 00:06:37.920]  通常那些死了又死不去的那些
[00:06:37.920 --> 00:06:39.920]  又說見到人搶救他
[00:06:39.920 --> 00:06:45.920]  回來就繼續很有盼望去做基督徒
[00:06:45.920 --> 00:06:47.920]  最多是這樣而已
[00:06:47.920 --> 00:06:49.920]  沒有一個很實實在在
[00:06:49.920 --> 00:06:51.920]  真的去過天堂
[00:06:51.920 --> 00:06:53.920]  然後回來這樣的人
[00:06:53.920 --> 00:06:56.920]  所以我們都只能夠透過聖經
[00:06:56.920 --> 00:06:58.920]  給我們有限的啟示
[00:06:58.920 --> 00:07:01.920]  來讓我們知道
[00:07:01.920 --> 00:07:06.920]  有可能未必是不想讓我們知道
[00:07:06.920 --> 00:07:08.920]  而是我們現在地球的人
[00:07:08.920 --> 00:07:10.920]  根本不會明白
[00:07:10.920 --> 00:07:12.920]  到底那個多維度的空間
[00:07:12.920 --> 00:07:14.920]  是怎樣的一回事
[00:07:14.920 --> 00:07:18.920]  所以我們怎樣說我們都不會明白
[00:07:18.920 --> 00:07:20.920]  所以只能夠說那個概念
[00:07:20.920 --> 00:07:22.920]  是有一個很實在的地方
[00:07:22.920 --> 00:07:24.920]  是永存的 是永恆的
[00:07:24.920 --> 00:07:26.920]  是再會有一個復活的身體的
[00:07:26.920 --> 00:07:29.920]  不會再有疾病痛苦的了
[00:07:29.920 --> 00:07:32.920]  而且是與神永遠同在的
[00:07:32.920 --> 00:07:35.920]  就是這麼多了
[00:07:35.920 --> 00:07:37.920]  不可以說得太詳盡
[00:07:37.920 --> 00:07:39.920]  因為再遙距天堂
[00:07:39.920 --> 00:07:43.920]  我們都未必能夠掌握到那個具體
[00:07:43.920 --> 00:07:46.920]  我稍微關掉靜音
[00:07:46.920 --> 00:07:52.920]  這是給我們有一個很重要的啟示
[00:07:52.920 --> 00:07:54.920]  首先就是眾聖徒
[00:07:54.920 --> 00:07:56.920]  以瑞的眾聖徒
[00:07:56.920 --> 00:07:58.920]  是一定會與耶穌一同回來
[00:07:58.920 --> 00:08:00.920]  四章十三節就說那個次序了
[00:08:00.920 --> 00:08:04.920]  就是這些死去的聖徒
[00:08:04.920 --> 00:08:07.920]  將來一個一個就會復活
[00:08:07.920 --> 00:08:10.920]  就會與主耶穌一同回來
[00:08:10.920 --> 00:08:12.920]  所以這裡就告訴我們
[00:08:12.920 --> 00:08:15.920]  原來我們在有限的地上的人生
[00:08:15.920 --> 00:08:17.920]  信了主之後
[00:08:17.920 --> 00:08:21.920]  我們要有一個交承職表的時間
[00:08:21.920 --> 00:08:25.920]  就是使得我們在主耶穌
[00:08:25.920 --> 00:08:27.920]  和祂眾聖徒回來的時候
[00:08:27.920 --> 00:08:31.920]  我們好像拿了獎一樣
[00:08:31.920 --> 00:08:35.920]  如果我們能夠感受到那個榮耀
[00:08:35.920 --> 00:08:38.920]  而且那個榮耀不是一種很虛假的
[00:08:38.920 --> 00:08:42.920]  是你經過了很認真的努力
[00:08:42.920 --> 00:08:44.920]  而你能夠得到的
[00:08:44.920 --> 00:08:46.920]  那個榮耀就很大
[00:08:46.920 --> 00:08:48.920]  所以在我們的人生
[00:08:48.920 --> 00:08:51.920]  將來在父神的面前領獎
[00:08:51.920 --> 00:08:53.920]  我們能夠心裏堅固
[00:08:53.920 --> 00:08:57.920]  我們的信仰很堅固
[00:08:57.920 --> 00:09:00.920]  我們的信心很穩固
[00:09:00.920 --> 00:09:04.920]  不會被一些異端邪說來動搖
[00:09:04.920 --> 00:09:06.920]  貼上羅尼加城的頂指會
[00:09:06.920 --> 00:09:07.920]  成為聖傑
[00:09:07.920 --> 00:09:10.920]  似乎是當時初期教會
[00:09:10.920 --> 00:09:14.920]  頗需要面對的一個真理
[00:09:14.920 --> 00:09:19.920]  頗需要直接確認那些偶像敬拜
[00:09:19.920 --> 00:09:23.920]  所以我們將來有機會看哥林多前書
[00:09:23.920 --> 00:09:30.920]  很明顯針對那些拜偶像
[00:09:30.920 --> 00:09:33.920]  而拜完偶像之後
[00:09:33.920 --> 00:09:36.920]  就會有一個集體的淫亂
[00:09:36.920 --> 00:09:38.920]  就在那個廟裏面發生的
[00:09:38.920 --> 00:09:40.920]  和那些妓女
[00:09:40.920 --> 00:09:42.920]  那些是廟妓
[00:09:42.920 --> 00:09:44.920]  據聞看一些書
[00:09:44.920 --> 00:09:48.920]  有五百個在那個廟裏面
[00:09:48.920 --> 00:09:54.920]  如果你看回羅馬帝國古代的西片
[00:09:54.920 --> 00:09:56.920]  它都會有這樣的描述
[00:09:56.920 --> 00:09:58.920]  所以當時希羅的文化
[00:09:58.920 --> 00:10:02.920]  都會有這種情況
[00:10:02.920 --> 00:10:04.920]  成為了他們一個
[00:10:04.920 --> 00:10:10.920]  好像拜偶像和淫亂拉上關係
[00:10:10.920 --> 00:10:13.920]  成為聖傑無可責備
[00:10:13.920 --> 00:10:19.920]  即是說將來到底是要得到讚賞
[00:10:19.920 --> 00:10:22.920]  拿到那個冠冕
[00:10:22.920 --> 00:10:25.920]  還是會有虧損
[00:10:25.920 --> 00:10:27.920]  會有那個責備
[00:10:27.920 --> 00:10:30.920]  所以不是離開世界
[00:10:30.920 --> 00:10:32.920]  就好像虛無縹緲
[00:10:32.920 --> 00:10:33.920]  沒有存在
[00:10:33.920 --> 00:10:35.920]  如果是這樣的時候
[00:10:35.920 --> 00:10:37.920]  真的大家都不需要努力
[00:10:37.920 --> 00:10:39.920]  甚至回不回教會都可以了
[00:10:39.920 --> 00:10:41.920]  你說自己是基督徒都可以了
[00:10:41.920 --> 00:10:44.920]  個個都去到天堂了
[00:10:44.920 --> 00:10:46.920]  似乎不是這樣
[00:10:46.920 --> 00:10:49.920]  保羅告訴我們救恩是無條件
[00:10:49.920 --> 00:10:53.920]  任何人憑信心接受主耶穌
[00:10:53.920 --> 00:10:56.920]  就可以得到永恆的救贖
[00:10:56.920 --> 00:10:58.920]  就可以得到永恆的天家
[00:10:58.920 --> 00:11:01.920]  但是還有一個就是
[00:11:01.920 --> 00:11:05.920]  神的面前會有一個獎賞
[00:11:05.920 --> 00:11:09.920]  和會有一個佛的
[00:11:09.920 --> 00:11:11.920]  不知道那個到時的狀態
[00:11:11.920 --> 00:11:13.920]  那種虧損是怎樣呢?
[00:11:13.920 --> 00:11:16.920]  那種是否還有一種永遠的羞恥感呢?
[00:11:16.920 --> 00:11:19.920]  我們不可以太掌握到
[00:11:19.920 --> 00:11:24.920]  當然肯定就不是那些去到永恆火湖裏面
[00:11:24.920 --> 00:11:25.920]  那種哀哭切齒
[00:11:25.920 --> 00:11:28.920]  那種是不會再有回頭的機會的
[00:11:28.920 --> 00:11:30.920]  永遠沉淪的那些
[00:11:30.920 --> 00:11:32.920]  就不是那個狀態
[00:11:32.920 --> 00:11:34.920]  但似乎這裡是說基督徒
[00:11:34.920 --> 00:11:36.920]  明顯是說基督徒
[00:11:36.920 --> 00:11:38.920]  所以到第四章
[00:11:38.920 --> 00:11:41.920]  差不多這章聖經的最重要教導
[00:11:41.920 --> 00:11:43.920]  就在第四章這一段
[00:11:43.920 --> 00:11:44.920]  當然第五章都有的
[00:11:44.920 --> 00:11:46.920]  因為你可以想像到
[00:11:46.920 --> 00:11:48.920]  說了這麼多主在來
[00:11:48.920 --> 00:11:51.920]  又會帶來一個反效果
[00:11:51.920 --> 00:11:55.920]  就是會有一些好食懶飛的基督徒
[00:11:55.920 --> 00:11:58.920]  不工作等主耶穌回來
[00:11:58.920 --> 00:11:59.920]  等運到
[00:11:59.920 --> 00:12:01.920]  就會扭曲了主在來
[00:12:01.920 --> 00:12:05.920]  其實應該要我們更加積極面對我們的生活
[00:12:05.920 --> 00:12:09.920]  把握著每一天的生活
[00:12:09.920 --> 00:12:11.920]  來去工作
[00:12:11.920 --> 00:12:13.920]  來去實踐
[00:12:13.920 --> 00:12:16.920]  神要我們人生的照明
[00:12:16.920 --> 00:12:18.920]  當然不是說不可以娛樂
[00:12:18.920 --> 00:12:20.920]  不是說不可以運動
[00:12:20.920 --> 00:12:22.920]  不是說不可以休息
[00:12:22.920 --> 00:12:24.920]  我們身心靈要調整
[00:12:24.920 --> 00:12:25.920]  要平衡
[00:12:25.920 --> 00:12:27.920]  但是說的是
[00:12:27.920 --> 00:12:29.920]  他們真的有一個扭曲了的神學
[00:12:29.920 --> 00:12:33.920]  就帶來一種好像義正言辭那樣
[00:12:33.920 --> 00:12:35.920]  就是不用做了
[00:12:35.920 --> 00:12:36.920]  等主耶穌回來就行了
[00:12:36.920 --> 00:12:39.920]  那就是第五章的警告
[00:12:39.920 --> 00:12:42.920]  那就真的會在教會裡面有這樣的人
[00:12:42.920 --> 00:12:45.920]  本來他已經不敢這麼大聲了
[00:12:45.920 --> 00:12:47.920]  你說這麼多主在來
[00:12:47.920 --> 00:12:48.920]  還用做這麼多事嗎
[00:12:48.920 --> 00:12:51.920]  不如就一起等候耶穌回來
[00:12:51.920 --> 00:12:53.920]  那就可以改變一切
[00:12:53.920 --> 00:12:57.920]  但是正正就是我們不知道什麼時候回來
[00:12:57.920 --> 00:12:58.920]  終於二千年後了
[00:12:58.920 --> 00:12:59.920]  都還沒有回來
[00:12:59.920 --> 00:13:03.920]  所以這些經文都是永恆地
[00:13:03.920 --> 00:13:06.920]  給我們每一代的基督徒要警醒
[00:13:06.920 --> 00:13:09.920]  第四章我們開始說這個段落
[00:13:09.920 --> 00:13:12.920]  一到第十二節是一個段落
[00:13:12.920 --> 00:13:14.920]  接著十三到十八節
[00:13:14.920 --> 00:13:19.920]  就是再一次補充主在來的次序
[00:13:19.920 --> 00:13:22.920]  這個是我們上個星期有機會說了一點點的
[00:13:22.920 --> 00:13:24.920]  所以你可以想像到
[00:13:24.920 --> 00:13:27.920]  第三章的十三節
[00:13:27.920 --> 00:13:29.920]  說主的在來
[00:13:29.920 --> 00:13:31.920]  突然之間又不再說了
[00:13:31.920 --> 00:13:34.920]  又插入了一個教導
[00:13:34.920 --> 00:13:36.920]  甚至說的是神的旨意
[00:13:36.920 --> 00:13:38.920]  不是保羅的個人見解
[00:13:38.920 --> 00:13:40.920]  不是他個人的道德觀
[00:13:40.920 --> 00:13:44.920]  而是神面前的性教育
[00:13:44.920 --> 00:13:46.920]  以及怎樣待人
[00:13:46.920 --> 00:13:52.920]  要有那種的愛心
[00:13:52.920 --> 00:13:54.920]  我們讀第四章
[00:13:54.920 --> 00:13:56.920]  這個教訓都相當重
[00:13:56.920 --> 00:13:59.920]  還有保羅好像很強調那個新般
[00:13:59.920 --> 00:14:01.920]  四章第一節
[00:14:01.920 --> 00:14:04.920]  弟兄們 我還有話說
[00:14:04.920 --> 00:14:07.920]  我們靠著主耶穌求你們
[00:14:07.920 --> 00:14:08.920]  勸你們
[00:14:08.920 --> 00:14:11.920]  你們既然受了我們的教訓
[00:14:11.920 --> 00:14:13.920]  知道該怎樣走
[00:14:13.920 --> 00:14:15.920]  可以討神的喜悅
[00:14:15.920 --> 00:14:18.920]  就要照你們現在所行的
[00:14:18.920 --> 00:14:19.920]  更加勉勵
[00:14:19.920 --> 00:14:21.920]  到底這個現在所行的
[00:14:21.920 --> 00:14:24.920]  是他們的信望外繼續增長
[00:14:24.920 --> 00:14:26.920]  知識繼續增長
[00:14:26.920 --> 00:14:28.920]  還是有其他的一些
[00:14:28.920 --> 00:14:30.920]  在實際的生活裏面
[00:14:30.920 --> 00:14:32.920]  他們的操守
[00:14:32.920 --> 00:14:34.920]  要怎樣去做呢?
[00:14:34.920 --> 00:14:37.920]  但是保羅其實可以有很多東西教導
[00:14:37.920 --> 00:14:40.920]  但是他突然間在第三節
[00:14:40.920 --> 00:14:42.920]  就收緊了那個
[00:14:42.920 --> 00:14:45.920]  他講的要更加的勉勵
[00:14:45.920 --> 00:14:49.920]  更加的來到要討神喜悅
[00:14:49.920 --> 00:14:50.920]  就將第三節
[00:14:50.920 --> 00:14:52.920]  將神的旨意
[00:14:52.920 --> 00:14:56.920]  要關乎聖潔的生活
[00:14:56.920 --> 00:14:57.920]  聖潔的生命
[00:14:57.920 --> 00:15:00.920]  來到去講出來
[00:15:00.920 --> 00:15:02.920]  這個是一個命令
[00:15:02.920 --> 00:15:03.920]  告訴我們知道
[00:15:03.920 --> 00:15:05.920]  到第二節了
[00:15:05.920 --> 00:15:08.920]  你願曉得我們憑主耶穌
[00:15:08.920 --> 00:15:11.920]  傳給你們什麼命令
[00:15:11.920 --> 00:15:13.920]  他又不詳細講了
[00:15:13.920 --> 00:15:16.920]  耶穌傳給我們什麼命令呢?
[00:15:16.920 --> 00:15:17.920]  愛人如己
[00:15:17.920 --> 00:15:19.920]  彼此相愛
[00:15:19.920 --> 00:15:20.920]  彼此洗腳
[00:15:20.920 --> 00:15:23.920]  還是講關於聖潔呢?
[00:15:23.920 --> 00:15:25.920]  耶穌好像很少講
[00:15:25.920 --> 00:15:28.920]  關於這麼強烈的聖潔的要求
[00:15:28.920 --> 00:15:31.920]  你看科幻書
[00:15:31.920 --> 00:15:33.920]  都不是很強調的
[00:15:33.920 --> 00:15:36.920]  但是你接著就看到第三節
[00:15:36.920 --> 00:15:38.920]  講完耶穌的命令
[00:15:38.920 --> 00:15:39.920]  接著第三節
[00:15:39.920 --> 00:15:41.920]  神的旨意
[00:15:41.920 --> 00:15:44.920]  這些差不多是寫得很清楚
[00:15:44.920 --> 00:15:45.920]  很白的
[00:15:45.920 --> 00:15:46.920]  每一個基督徒
[00:15:46.920 --> 00:15:47.920]  每一個時代
[00:15:47.920 --> 00:15:48.920]  每一個宗派
[00:15:48.920 --> 00:15:50.920]  任何一個基督徒
[00:15:50.920 --> 00:15:52.920]  不論你信什麼的
[00:15:52.920 --> 00:15:55.920]  什麼教會
[00:15:55.920 --> 00:15:56.920]  你都要去遵守
[00:15:56.920 --> 00:15:58.920]  因為保羅說這是神的旨意
[00:15:58.920 --> 00:15:59.920]  是最高的權威
[00:15:59.920 --> 00:16:01.920]  等於十誡
[00:16:01.920 --> 00:16:03.920]  等於十誡的教導
[00:16:03.920 --> 00:16:07.920]  神的旨意就是要你們成為聖潔
[00:16:07.920 --> 00:16:10.920]  遠避人行
[00:16:10.920 --> 00:16:12.920]  要你們各人了解
[00:16:12.920 --> 00:16:15.920]  怎樣用聖潔尊貴
[00:16:15.920 --> 00:16:17.920]  守著自己的身體
[00:16:17.920 --> 00:16:20.920]  不放縱私欲的邪情
[00:16:20.920 --> 00:16:24.920]  像那不認識神的外邦人
[00:16:24.920 --> 00:16:27.920]  似乎這裡不是一個責備性的口吻
[00:16:27.920 --> 00:16:30.920]  是一個正面的性教育
[00:16:30.920 --> 00:16:34.920]  一個基督徒要這樣理解聖潔
[00:16:34.920 --> 00:16:35.920]  這樣的意思
[00:16:35.920 --> 00:16:37.920]  就不像哥倫多前書
[00:16:37.920 --> 00:16:39.920]  整個口吻是責備性的
[00:16:39.920 --> 00:16:42.920]  就是說有人已經乾犯了
[00:16:42.920 --> 00:16:45.920]  這裡就是說你們信了主耶穌
[00:16:45.920 --> 00:16:47.920]  你們現在要有一個新的
[00:16:47.920 --> 00:16:49.920]  好像新的老闆
[00:16:49.920 --> 00:16:52.920]  你就要怎樣看神
[00:16:52.920 --> 00:16:55.920]  在你的生命裡面的那個膚照
[00:16:55.920 --> 00:16:57.920]  這個膚照
[00:16:57.920 --> 00:17:01.920]  怎樣化做你的生活裡面具體的
[00:17:01.920 --> 00:17:03.920]  你真的能夠碰到的
[00:17:03.920 --> 00:17:06.920]  你的身體的這個人呢
[00:17:06.920 --> 00:17:08.920]  所以特別強調那個身體
[00:17:08.920 --> 00:17:12.920]  特別強調要守住自己的身體
[00:17:12.920 --> 00:17:14.920]  守住
[00:17:14.920 --> 00:17:18.920]  似乎這個是
[00:17:18.920 --> 00:17:21.920]  比較
[00:17:21.920 --> 00:17:24.920]  就是負面一點的
[00:17:24.920 --> 00:17:26.920]  就是遠避
[00:17:26.920 --> 00:17:28.920]  積極的
[00:17:28.920 --> 00:17:29.920]  不消極的
[00:17:29.920 --> 00:17:31.920]  剛才那個可以叫消極
[00:17:31.920 --> 00:17:32.920]  不是負面
[00:17:32.920 --> 00:17:35.920]  很消極的就是不斷避開避開
[00:17:35.920 --> 00:17:38.920]  但是更加基督徒的人生的積極就是
[00:17:38.920 --> 00:17:42.920]  你要在自己的身體
[00:17:42.920 --> 00:17:44.920]  就是說原來是一個整體來的
[00:17:44.920 --> 00:17:46.920]  我們有靈魂
[00:17:46.920 --> 00:17:48.920]  我們有肉身
[00:17:48.920 --> 00:17:50.920]  原來是一個整體
[00:17:50.920 --> 00:17:51.920]  英文叫holistic
[00:17:51.920 --> 00:17:55.920]  是一個很整全的生命
[00:17:55.920 --> 00:17:57.920]  在神的眼中的
[00:17:57.920 --> 00:17:59.920]  就是說我們的
[00:17:59.920 --> 00:18:01.920]  應該這麼說
[00:18:01.920 --> 00:18:02.920]  一個人叫being
[00:18:02.920 --> 00:18:04.920]  就是有知識
[00:18:04.920 --> 00:18:05.920]  有情感
[00:18:05.920 --> 00:18:06.920]  有意志
[00:18:06.920 --> 00:18:08.920]  知情義
[00:18:08.920 --> 00:18:10.920]  這三樣東西構成一個人
[00:18:10.920 --> 00:18:12.920]  動物就不是了
[00:18:12.920 --> 00:18:14.920]  所以我們人類才是being
[00:18:14.920 --> 00:18:17.920]  神的造的人類
[00:18:17.920 --> 00:18:19.920]  可以與神溝通的
[00:18:19.920 --> 00:18:21.920]  所以我們那個will
[00:18:21.920 --> 00:18:22.920]  我們那個emotion
[00:18:22.920 --> 00:18:24.920]  我們那個情感
[00:18:24.920 --> 00:18:26.920]  我們那個內心
[00:18:26.920 --> 00:18:29.920]  當然更加是我們裡面的靈
[00:18:29.920 --> 00:18:31.920]  是整個人的
[00:18:31.920 --> 00:18:34.920]  是有相關和有影響的
[00:18:34.920 --> 00:18:36.920]  所以這裡就
[00:18:36.920 --> 00:18:38.920]  保羅一直這樣提
[00:18:38.920 --> 00:18:40.920]  我先讀完
[00:18:40.920 --> 00:18:43.920]  特別強調與外邦人
[00:18:43.920 --> 00:18:44.920]  與外邦人
[00:18:44.920 --> 00:18:47.920]  這個與外邦人就不是一般
[00:18:47.920 --> 00:18:48.920]  你是希臘人
[00:18:48.920 --> 00:18:50.920]  那你就是外邦人
[00:18:50.920 --> 00:18:51.920]  你是猶太人
[00:18:51.920 --> 00:18:53.920]  你就是神的選民
[00:18:53.920 --> 00:18:54.920]  不是這樣分
[00:18:54.920 --> 00:18:59.920]  是強調不認識神的外邦人
[00:18:59.920 --> 00:19:00.920]  就是說
[00:19:00.920 --> 00:19:04.920]  是信耶穌和不信耶穌的對比
[00:19:04.920 --> 00:19:06.920]  所以不是那個民族
[00:19:06.920 --> 00:19:09.920]  不是那個教會的宗派
[00:19:09.920 --> 00:19:13.920]  是信有聖靈
[00:19:13.920 --> 00:19:15.920]  或沒有聖靈的基督徒
[00:19:15.920 --> 00:19:16.920]  沒有聖靈的人
[00:19:16.920 --> 00:19:19.920]  就是不認識神的外邦人
[00:19:19.920 --> 00:19:20.920]  要告訴我們
[00:19:20.920 --> 00:19:21.920]  第六節
[00:19:21.920 --> 00:19:24.920]  不要一個人在這件事情上
