
[00:00:00.000 --> 00:00:20.000]  《新約》第117頁
[00:02:49.000 --> 00:02:52.000]  奉耶穌基督的名,阿們。
[00:02:52.000 --> 00:02:56.000]  感謝神的恩典,我們有九天的時間,
[00:02:56.000 --> 00:02:59.000]  和大概我們有八位,
[00:02:59.000 --> 00:03:01.000]  加多另外一位的翻譯的弟兄,
[00:03:01.000 --> 00:03:05.000]  有在印尼的一個短暫的行程,
[00:03:05.000 --> 00:03:08.000]  昨天五點半清晨就回到香港,
[00:03:08.000 --> 00:03:11.000]  很感恩我們在這九天裏面,
[00:03:11.000 --> 00:03:14.000]  去了三個城市,看了很多的教會,
[00:03:14.000 --> 00:03:18.000]  因為林牧師有很多很多的在當地的網絡,
[00:03:18.000 --> 00:03:21.000]  讓我們能夠很深度看到印尼,
[00:03:21.000 --> 00:03:24.000]  他們現在的福音的需要,
[00:03:24.000 --> 00:03:26.000]  往後的合作等等,
[00:03:26.000 --> 00:03:30.000]  可以在我們的差傳部繼續去探討。
[00:03:30.000 --> 00:03:34.000]  因為他帶著我們的祝福去到當地,
[00:03:34.000 --> 00:03:38.000]  他們很感受到我們對他們的關心和愛,
[00:03:38.000 --> 00:03:40.000]  我們也回來了,
[00:03:40.000 --> 00:03:44.000]  帶著他們對神,對信仰的熱誠,
[00:03:44.000 --> 00:03:46.000]  是一個穆斯林群體,
[00:03:46.000 --> 00:03:50.000]  他們能夠仍然有短暫的一個平安,
[00:03:50.000 --> 00:03:53.000]  和信仰的自由,是很難得的。
[00:03:53.000 --> 00:03:55.000]  我們在神學院裏面,
[00:03:55.000 --> 00:03:58.000]  見到有很多的神學生,
[00:03:58.000 --> 00:04:01.000]  全部是印尼當地人,不是華僑,
[00:04:01.000 --> 00:04:04.000]  有些是在很偏遠的地方,
[00:04:04.000 --> 00:04:07.000]  來讀神學,放下一切,
[00:04:07.000 --> 00:04:10.000]  希望訓練完畢之後,
[00:04:10.000 --> 00:04:12.000]  回到他們的原居地,
[00:04:12.000 --> 00:04:15.000]  很多的少數民族,來傳福音。
[00:04:15.000 --> 00:04:19.000]  這些是值得我們大家一起去為他們祈禱守望,
[00:04:19.000 --> 00:04:22.000]  因為真的是一個很大福源的國家,
[00:04:22.000 --> 00:04:24.000]  暫時來說,
[00:04:24.000 --> 00:04:28.000]  穆斯林群體算是最平安的一個國家,
[00:04:28.000 --> 00:04:32.000]  當然某個地方,特別我們去的加里曼丹地方,
[00:04:32.000 --> 00:04:35.000]  以前我們叫婆羅洲的地方,
[00:04:35.000 --> 00:04:40.000]  仍然是一個福音相對是比較自由可以傳的地方,
[00:04:40.000 --> 00:04:44.000]  這個帶著一個祝福和彼此的文案。
[00:04:44.000 --> 00:04:47.000]  這段聖經是在我坐飛機的時候,
[00:04:47.000 --> 00:04:51.000]  想到要和大家分享,
[00:04:51.000 --> 00:04:54.000]  很簡單的經文,
[00:04:54.000 --> 00:04:56.000]  25至27節,
[00:04:56.000 --> 00:04:58.000]  耶穌為什麼會說呢?
[00:04:58.000 --> 00:05:00.000]  因為原因是25節,
[00:05:00.000 --> 00:05:04.000]  一大群的人和耶穌同行,
[00:05:04.000 --> 00:05:06.000]  祂突然轉身,
[00:05:06.000 --> 00:05:08.000]  和這一群跟隨祂,
[00:05:08.000 --> 00:05:10.000]  或者願意跟隨祂的人,
[00:05:10.000 --> 00:05:13.000]  來講了一個要求,
[00:05:13.000 --> 00:05:16.000]  好像你要計算清楚,
[00:05:16.000 --> 00:05:19.000]  什麼叫做跟隨我,
[00:05:19.000 --> 00:05:20.000]  與我同行,
[00:05:20.000 --> 00:05:22.000]  那個要求就是,
[00:05:22.000 --> 00:05:25.000]  無論什麼人來到我這裡,
[00:05:25.000 --> 00:05:30.000]  如果你不愛我勝過愛自己的父母、妻子、兒女、兄弟、姐妹,
[00:05:30.000 --> 00:05:34.000]  任何的譯管,中文的譯管,
[00:05:34.000 --> 00:05:36.000]  沒有一個譯管將原文,
[00:05:36.000 --> 00:05:39.000]  明知那個原文就是「恨」這個字,
[00:05:39.000 --> 00:05:42.000]  沒有一個中文譯管敢用「恨」,直接用「恨」,
[00:05:42.000 --> 00:05:45.000]  它只能夠說,很清晰的,
[00:05:45.000 --> 00:05:47.000]  那個註腳就告訴你,
[00:05:47.000 --> 00:05:50.000]  有註釋,愛我勝過愛,
[00:05:50.000 --> 00:05:53.000]  原文直譯就是「恨」。
[00:05:53.000 --> 00:05:55.000]  中文因為都不敢,
[00:05:55.000 --> 00:05:58.000]  你「恨」父母,「恨」兄弟姐妹,
[00:05:58.000 --> 00:06:00.000]  「恨」太太可能容易些,
[00:06:00.000 --> 00:06:02.000]  「恨」父母,中國人就很難的,
[00:06:02.000 --> 00:06:06.000]  所以就不敢用這個字來做翻譯,
[00:06:06.000 --> 00:06:09.000]  但是很忠於原著,直譯就是「恨」。
[00:06:09.000 --> 00:06:11.000]  到底是什麼意思呢?
[00:06:11.000 --> 00:06:14.000]  為什麼耶穌對著一群願意跟隨祂,
[00:06:14.000 --> 00:06:16.000]  不是反對祂的人,
[00:06:16.000 --> 00:06:18.000]  來說,你要跟隨我,
[00:06:18.000 --> 00:06:22.000]  你要「恨」你的父母、兄弟、姐妹、妻子、兒女等等,
[00:06:22.000 --> 00:06:26.000]  重要就是,包括如果有一個情況,
[00:06:26.000 --> 00:06:29.000]  就是如果連你自己的性命你都愛,
[00:06:29.000 --> 00:06:30.000]  而你不「恨」呢,
[00:06:30.000 --> 00:06:32.000]  你就不能夠作我的門徒了。
[00:06:32.000 --> 00:06:35.000]  這個就是25到27節,
[00:06:35.000 --> 00:06:42.000]  一個很清楚對跟隨耶穌的人的呼籲,
[00:06:42.000 --> 00:06:45.000]  甚至乎是要背自己的十字架,
[00:06:45.000 --> 00:06:47.000]  來去跟隨。
[00:06:47.000 --> 00:06:50.000]  接著耶穌用了兩個比喻,
[00:06:50.000 --> 00:06:52.000]  不等到群眾有回應,
[00:06:52.000 --> 00:06:53.000]  什麼話,耶穌?
[00:06:53.000 --> 00:07:01.000]  「恨」,恨我的父母、兄弟、太太、丈夫、兒女,
[00:07:01.000 --> 00:07:03.000]  甚至連我自己的性命都「恨」,
[00:07:03.000 --> 00:07:05.000]  到底是什麼意思呢?
[00:07:05.000 --> 00:07:10.000]  都不等會眾門徒有一個回應,
[00:07:10.000 --> 00:07:14.000]  耶穌立刻用兩個關乎計算的比喻,
[00:07:14.000 --> 00:07:16.000]  來跟他們說,
[00:07:16.000 --> 00:07:19.000]  就是說,你一定要計算清楚,
[00:07:19.000 --> 00:07:21.000]  你才好來跟隨我。
[00:07:21.000 --> 00:07:26.000]  兩個比喻就是蓋留和打仗的比喻,
[00:07:26.000 --> 00:07:31.000]  28到29節,
[00:07:31.000 --> 00:07:35.000]  接著就是28到30節,
[00:07:35.000 --> 00:07:37.000]  接著就是31,
[00:07:37.000 --> 00:07:41.000]  一直到32兩個的比喻,
[00:07:41.000 --> 00:07:43.000]  都是說到計算,
[00:07:43.000 --> 00:07:45.000]  你有沒有想清楚,
[00:07:45.000 --> 00:07:50.000]  然後你想清楚之後就要持定這個計算了。
[00:07:50.000 --> 00:07:53.000]  33節還要做一個總結,
[00:07:53.000 --> 00:07:57.000]  這樣,你們無論什麼人,
[00:07:57.000 --> 00:08:00.000]  如果不撇下一切所有,
[00:08:00.000 --> 00:08:03.000]  就不能夠做我的門徒了。
[00:08:03.000 --> 00:08:06.000]  所以你看到這段經文那種的「噏特性」,
[00:08:06.000 --> 00:08:10.000]  就算是當時現場聽到的人,
[00:08:10.000 --> 00:08:15.000]  都感到是一種很大的噏特性。
[00:08:15.000 --> 00:08:18.000]  為什麼耶穌會這樣說呢?
[00:08:18.000 --> 00:08:21.000]  突然之間轉身來說呢?
[00:08:21.000 --> 00:08:23.000]  你要留意一下就是,
[00:08:23.000 --> 00:08:25.000]  當時代的人,
[00:08:25.000 --> 00:08:27.000]  沒有所謂個人的信仰,
[00:08:27.000 --> 00:08:30.000]  是整個群體這樣去信的。
[00:08:30.000 --> 00:08:32.000]  所以主耶穌在這裡這樣說的時候,
[00:08:32.000 --> 00:08:35.000]  似乎一定不會是很表面的,
[00:08:35.000 --> 00:08:37.000]  情感上的,
[00:08:37.000 --> 00:08:38.000]  你散了會,
[00:08:38.000 --> 00:08:40.000]  你就要回家跟你的父母說,
[00:08:40.000 --> 00:08:42.000]  我不愛你,我恨你,
[00:08:42.000 --> 00:08:44.000]  應該不是這樣的,
[00:08:44.000 --> 00:08:46.000]  整個福音書都不是這樣的,
[00:08:46.000 --> 00:08:48.000]  似乎就是跟隨耶穌,
[00:08:48.000 --> 00:08:52.000]  看到耶穌是你的一切,
[00:08:52.000 --> 00:08:53.000]  去到一個階段,
[00:08:53.000 --> 00:08:54.000]  當你跟隨,
[00:08:54.000 --> 00:08:57.000]  要面對一個抉擇的時候,
[00:08:57.000 --> 00:08:58.000]  那個時候就是,
[00:08:58.000 --> 00:09:00.000]  你到底愛耶穌,
[00:09:00.000 --> 00:09:03.000]  還是愛你的父母過於一切,
[00:09:03.000 --> 00:09:06.000]  愛你一切擁有的過於耶穌呢?
[00:09:06.000 --> 00:09:11.000]  似乎這個才是最重要的關鍵所在,
[00:09:11.000 --> 00:09:13.000]  在這段聖經裡面。
[00:09:13.000 --> 00:09:16.000]  一方面,如果這些經文的佈局,
[00:09:16.000 --> 00:09:20.000]  你看到作者刻意用這個「恨」字,
[00:09:20.000 --> 00:09:22.000]  你就要留意了,
[00:09:22.000 --> 00:09:24.000]  因為耶穌在這個時候之後,
[00:09:24.000 --> 00:09:26.000]  有一個分水嶺,
[00:09:26.000 --> 00:09:32.000]  不再大量用神蹟吸引回眾,
[00:09:32.000 --> 00:09:37.000]  不再公開的醫病趕鬼,
[00:09:37.000 --> 00:09:40.000]  要跟隨的人看到,
[00:09:40.000 --> 00:09:43.000]  為什麼要跟隨這位耶穌,
[00:09:43.000 --> 00:09:46.000]  正正就是因為耶穌值得你去跟隨,
[00:09:46.000 --> 00:09:48.000]  你計算過,
[00:09:48.000 --> 00:09:49.000]  你願意放下,
[00:09:49.000 --> 00:09:51.000]  來跟隨祂,
[00:09:51.000 --> 00:09:53.000]  這個要求,
[00:09:53.000 --> 00:09:57.000]  相信值得我們今天去想了,
[00:09:57.000 --> 00:10:00.000]  我們今天是一個比較個人主義的社會,
[00:10:00.000 --> 00:10:02.000]  個人的自由,
[00:10:02.000 --> 00:10:04.000]  個人的擁有,
[00:10:04.000 --> 00:10:06.000]  是最崇高無上的。
[00:10:06.000 --> 00:10:09.000]  但是在聖經經文的世界,
[00:10:09.000 --> 00:10:10.000]  不是這樣的,
[00:10:10.000 --> 00:10:12.000]  他們一聽就明白,
[00:10:12.000 --> 00:10:14.000]  代價就是這麼清晰,
[00:10:14.000 --> 00:10:15.000]  耶穌就是,
[00:10:15.000 --> 00:10:17.000]  祂說自己是神的兒子,
[00:10:17.000 --> 00:10:18.000]  你要跟隨祂,
[00:10:18.000 --> 00:10:20.000]  你就要明白,
[00:10:20.000 --> 00:10:22.000]  你是要面對猶太教,
[00:10:22.000 --> 00:10:23.000]  面對你的家族,
[00:10:23.000 --> 00:10:26.000]  面對你可能所擁有的東西,
[00:10:26.000 --> 00:10:29.000]  會全都沒有的。
[00:10:29.000 --> 00:10:32.000]  猶太人其實到今天都是這樣,
[00:10:32.000 --> 00:10:35.000]  你如果堅持要信耶穌,
[00:10:35.000 --> 00:10:39.000]  家族是會為你舉辦喪禮,
[00:10:39.000 --> 00:10:42.000]  就是說我這個兒子已經死了,
[00:10:42.000 --> 00:10:46.000]  他不再是我們猶太教的人了,
[00:10:46.000 --> 00:10:48.000]  原來我們在印尼,
[00:10:48.000 --> 00:10:51.000]  我們跟一些牧者聊天的時候,
[00:10:51.000 --> 00:10:53.000]  他說原來印尼全都,
[00:10:53.000 --> 00:10:56.000]  你不用開什麼報道會,
[00:10:56.000 --> 00:10:58.000]  因為不會有個人這樣來的,
[00:10:58.000 --> 00:11:00.000]  他說你報道的策略,
[00:11:00.000 --> 00:11:02.000]  原來就是這樣的,
[00:11:02.000 --> 00:11:04.000]  包括穆斯林都是這樣的,
[00:11:04.000 --> 00:11:07.000]  當教會去到一個地方,
[00:11:07.000 --> 00:11:08.000]  一些鄉村,
[00:11:08.000 --> 00:11:12.000]  你只需要找到那個村的長老,
[00:11:12.000 --> 00:11:14.000]  或者一些領袖,
[00:11:14.000 --> 00:11:18.000]  那個領袖如果願意讓你去傳福音,
[00:11:18.000 --> 00:11:20.000]  你就可以租一個地方,
[00:11:20.000 --> 00:11:24.000]  那個領袖就會帶那些村民來聚會,
[00:11:24.000 --> 00:11:27.000]  原來是這樣的集體性,
[00:11:27.000 --> 00:11:29.000]  是不會個人的,
[00:11:29.000 --> 00:11:33.000]  所以原來他們開這樣的聚會是很重要的,
[00:11:33.000 --> 00:11:35.000]  穆斯林就更加不用說了,
[00:11:35.000 --> 00:11:39.000]  他們說因為穆斯林有國家的資源,
[00:11:39.000 --> 00:11:42.000]  他們就會建很多修橋堡路,
[00:11:42.000 --> 00:11:44.000]  令到那些村長或者長老,
[00:11:44.000 --> 00:11:49.000]  當地的長老就更加喜歡他們來成立,
[00:11:49.000 --> 00:11:52.000]  他們穆斯林的教堂,
[00:11:52.000 --> 00:11:54.000]  就會更加多人,
[00:11:54.000 --> 00:11:57.000]  當那個長老歸去穆斯林,
[00:11:57.000 --> 00:12:00.000]  整條村的人就會跟著去葛威信,
[00:12:00.000 --> 00:12:03.000]  原來是這樣的一個集體性,
[00:12:03.000 --> 00:12:07.000]  我們理解經文就很不同了,
[00:12:07.000 --> 00:12:09.000]  耶穌的年代,
[00:12:09.000 --> 00:12:13.000]  你要跟隨這一位主耶穌,
[00:12:13.000 --> 00:12:16.000]  你要有一個很清晰的計算,
[00:12:16.000 --> 00:12:20.000]  認定祂是生命的主宰,
[00:12:20.000 --> 00:12:23.000]  祂要求的就是你跟隨我,
[00:12:23.000 --> 00:12:26.000]  我去到哪裡,你都要跟隨我,
[00:12:26.000 --> 00:12:29.000]  如果有一個階段要你做一個抉擇的時候,
[00:12:29.000 --> 00:12:31.000]  到底耶穌是過於一切,
[00:12:31.000 --> 00:12:35.000]  還是你的擁有過於耶穌呢?
[00:12:35.000 --> 00:12:41.000]  就是這段經文給我們一個很清晰的耶穌的要求,
[00:12:41.000 --> 00:12:46.000]  今天什麼都講求自然和容易,
[00:12:46.000 --> 00:12:53.000]  user-friendly是我們整個社會都嚮往和應該的,
[00:12:53.000 --> 00:12:56.000]  所以我們理解這些經文的時候,
[00:12:56.000 --> 00:12:59.000]  就已經有一個困難,
[00:12:59.000 --> 00:13:04.000]  就是我們很難看到這麼嚴肅的要求,
[00:13:04.000 --> 00:13:09.000]  手提電話由一個很難去操控,
[00:13:09.000 --> 00:13:12.000]  到今天完全的圖像界面,
[00:13:12.000 --> 00:13:16.000]  正正就是user-friendly的一個進步,
[00:13:16.000 --> 00:13:18.000]  任何的建築物新的條例,
[00:13:18.000 --> 00:13:21.000]  必須是要給殘疾人士可以進入,
[00:13:21.000 --> 00:13:25.000]  是user-friendly在我們的整個社會,
[00:13:25.000 --> 00:13:27.000]  整個我們的腦袋,
[00:13:27.000 --> 00:13:30.000]  整個現在的世代,
[00:13:30.000 --> 00:13:38.000]  已經是淋漓盡致地滲透在我們的生活每一個部分,
[00:13:38.000 --> 00:13:41.000]  user-friendly正正就是耶穌說,
[00:13:41.000 --> 00:13:45.000]  信仰不可以這樣,
[00:13:45.000 --> 00:13:49.000]  信仰是有代價要付,
[00:13:49.000 --> 00:13:53.000]  耶穌怎樣來要求我們呢?
[00:13:53.000 --> 00:13:56.000]  祂自己付上一切的代價,
[00:13:56.000 --> 00:13:59.000]  這個代價沒有人可以去買得到,
[00:13:59.000 --> 00:14:03.000]  所以這個代價不是一個廉價的因點,
[00:14:03.000 --> 00:14:05.000]  就是這段聖經告訴我們,
[00:14:05.000 --> 00:14:07.000]  我們要付上一切,
[00:14:07.000 --> 00:14:09.000]  要獲得這位主耶穌,
[00:14:09.000 --> 00:14:12.000]  在這段經文裏面,
[00:14:12.000 --> 00:14:14.000]  很有趣的地方就是,
[00:14:14.000 --> 00:14:17.000]  由十四章的十五節,
[00:14:17.000 --> 00:14:19.000]  一直到第十五章,
[00:14:19.000 --> 00:14:24.000]  包含著兩個關於賢直的比喻,
[00:14:24.000 --> 00:14:26.000]  而這兩個關於賢直,
[00:14:26.000 --> 00:14:29.000]  很值得我們去想一想,
[00:14:29.000 --> 00:14:30.000]  天國,
[00:14:30.000 --> 00:14:32.000]  耶穌好像告訴我們,
[00:14:32.000 --> 00:14:35.000]  原來有不同的計算單位,
[00:14:35.000 --> 00:14:38.000]  要從天國的角度去看,
[00:14:38.000 --> 00:14:41.000]  怎樣付出和跟隨,
[00:14:41.000 --> 00:14:44.000]  留意一下第十四章,
[00:14:44.000 --> 00:14:48.000]  首先為何引發這個大賢直的比喻,
[00:14:48.000 --> 00:14:51.000]  主耶穌在這裏提到,
[00:14:51.000 --> 00:14:53.000]  特別當時因為有一個人,
[00:14:53.000 --> 00:14:56.000]  問了耶穌一個問題,
[00:14:56.000 --> 00:14:59.000]  就是同籍的有一個人,
[00:14:59.000 --> 00:15:01.000]  聽到耶穌在上文講的話,
[00:15:01.000 --> 00:15:03.000]  就很好奇,
[00:15:03.000 --> 00:15:04.000]  就問耶穌,
[00:15:04.000 --> 00:15:05.000]  主耶穌,
[00:15:05.000 --> 00:15:08.000]  在神的國度裏面,
[00:15:08.000 --> 00:15:10.000]  吃飯的人真的有福了嗎?
[00:15:10.000 --> 00:15:13.000]  耶穌就這個問題,
[00:15:13.000 --> 00:15:16.000]  就用一個大賢直的比喻,
[00:15:16.000 --> 00:15:22.000]  來講述到底天國的福氣是怎樣的呢?
[00:15:22.000 --> 00:15:24.000]  然後十五章,
[00:15:24.000 --> 00:15:27.000]  突然之間作者路加,
[00:15:27.000 --> 00:15:29.000]  在第一節就已經講了,
[00:15:29.000 --> 00:15:32.000]  主耶穌靠近那些瑞利昌記罪人,
[00:15:32.000 --> 00:15:34.000]  和他們吃飯,
[00:15:34.000 --> 00:15:36.000]  有一些群體的人,
[00:15:36.000 --> 00:15:38.000]  很不喜歡耶穌這樣做,
[00:15:38.000 --> 00:15:40.000]  甚至批評耶穌,
[00:15:40.000 --> 00:15:42.000]  為何你要和這類人吃飯?
[00:15:42.000 --> 00:15:45.000]  耶穌就用了三個比喻去解釋,
[00:15:45.000 --> 00:15:48.000]  為何我要和這些人吃飯?
[00:15:48.000 --> 00:15:50.000]  所以你見到,
[00:15:50.000 --> 00:15:52.000]  在這兩個大比喻裏面,
[00:15:52.000 --> 00:15:55.000]  中間的跟隨耶穌,
[00:15:55.000 --> 00:15:58.000]  就值得我們再闊些看,
[00:15:58.000 --> 00:16:00.000]  甚麼叫做跟隨,
[00:16:00.000 --> 00:16:01.000]  服事,
[00:16:01.000 --> 00:16:05.000]  和背十字架。
[00:16:05.000 --> 00:16:06.000]  十四章,
[00:16:06.000 --> 00:16:09.000]  我和大家先來做一點解經,
[00:16:09.000 --> 00:16:12.000]  因為當時上文第七節開始,
[00:16:12.000 --> 00:16:15.000]  就有人請耶穌吃飯,
[00:16:15.000 --> 00:16:17.000]  耶穌就見到,
[00:16:17.000 --> 00:16:19.000]  有很多人去選擇,
[00:16:19.000 --> 00:16:21.000]  其實應該不單止是選擇,
[00:16:21.000 --> 00:16:25.000]  是去搶錯那個首位,
[00:16:25.000 --> 00:16:29.000]  耶穌見所請的客人選擇首位,
[00:16:29.000 --> 00:16:33.000]  就用一個比喻來和他們說,
[00:16:33.000 --> 00:16:36.000]  當你被人請去飲宴的時候,
[00:16:36.000 --> 00:16:39.000]  就不要坐在那些首位,
[00:16:39.000 --> 00:16:43.000]  恐怕主人請了比你更加尊貴的客人,
[00:16:43.000 --> 00:16:46.000]  請你的人就要你去第二個位坐,
[00:16:46.000 --> 00:16:48.000]  那你就很沒面子,
[00:16:48.000 --> 00:16:50.000]  面子是別人給的,
[00:16:50.000 --> 00:16:52.000]  架是自己丟的,
[00:16:52.000 --> 00:16:53.000]  不好意思,
[00:16:53.000 --> 00:16:54.000]  曾牧師,
[00:16:54.000 --> 00:16:55.000]  這個位不是你坐的,
[00:16:55.000 --> 00:16:56.000]  麻煩你坐那邊,
[00:16:56.000 --> 00:16:58.000]  這個位是其他人坐的,
[00:16:58.000 --> 00:17:00.000]  這樣就變得尷尬了,
[00:17:00.000 --> 00:17:01.000]  耶穌這樣說,
[00:17:01.000 --> 00:17:05.000]  因為耶穌見到有人搶錯首位,
[00:17:05.000 --> 00:17:07.000]  耶穌就說了一個比喻,
[00:17:07.000 --> 00:17:10.000]  叫那些人請人就不要這樣坐,
[00:17:10.000 --> 00:17:14.000]  然後你就羞羞慚慚地去到末位,
[00:17:14.000 --> 00:17:16.000]  第十節,
[00:17:16.000 --> 00:17:19.000]  你被請的時候去坐在末位上,
[00:17:19.000 --> 00:17:21.000]  好讓主人來對你說,
[00:17:21.000 --> 00:17:24.000]  朋友請上座,
[00:17:24.000 --> 00:17:27.000]  那時你在同席的人面前就有光彩,
[00:17:27.000 --> 00:17:30.000]  因為凡是至高必降為飛,
[00:17:30.000 --> 00:17:34.000]  至今卑微的必升為高,
[00:17:34.000 --> 00:17:37.000]  其實這些大家都明白的道理,
[00:17:37.000 --> 00:17:39.000]  為什麼耶穌這麼實有介事地
[00:17:39.000 --> 00:17:42.000]  要來這裡說呢?
[00:17:42.000 --> 00:17:43.000]  好像想帶出
[00:17:43.000 --> 00:17:46.000]  到底我們心靈是不是真的謙卑呢?
[00:17:46.000 --> 00:17:49.000]  好像神物教材很道地那樣,
[00:17:49.000 --> 00:17:51.000]  明明在延直,
[00:17:51.000 --> 00:17:53.000]  見到有人爭取了首位,
[00:17:53.000 --> 00:17:56.000]  耶穌就好像忍不住說一個比喻,
[00:17:56.000 --> 00:17:58.000]  其實想要帶出就是,
[00:17:58.000 --> 00:18:02.000]  到底我們跟隨是不是一個謙卑的心靈呢?
[00:18:02.000 --> 00:18:06.000]  似乎這裡帶到後面才是重點,
[00:18:06.000 --> 00:18:08.000]  因為第十二節開始,
[00:18:08.000 --> 00:18:11.000]  耶穌又對請祂的人這樣說,
[00:18:11.000 --> 00:18:14.000]  當你準備午飯或者晚餐,
[00:18:14.000 --> 00:18:16.000]  就不要請你的朋友弟兄親屬
[00:18:16.000 --> 00:18:18.000]  和付足的輪舍,
[00:18:18.000 --> 00:18:21.000]  強調是付足的輪舍,
[00:18:21.000 --> 00:18:23.000]  又很特別了,
[00:18:23.000 --> 00:18:27.000]  請客,無論當時代和今天,
[00:18:27.000 --> 00:18:29.000]  都一定是請我們認識,
[00:18:29.000 --> 00:18:31.000]  我們所愛,
[00:18:31.000 --> 00:18:34.000]  我們認為我們重要的人來坐直,
[00:18:34.000 --> 00:18:38.000]  怎麼可能耶穌會這樣說呢?
[00:18:38.000 --> 00:18:40.000]  請什麼人呢?
[00:18:40.000 --> 00:18:42.000]  十三節,
[00:18:42.000 --> 00:18:46.000]  因為特別提到是十二節後面那裡說,
[00:18:46.000 --> 00:18:49.000]  「免得他們回請你,
[00:18:49.000 --> 00:18:52.000]  你就得了報答。」
[00:18:52.000 --> 00:18:54.000]  原來也對,
[00:18:54.000 --> 00:18:57.000]  當時代你請了你的賓客,
[00:18:57.000 --> 00:18:59.000]  你的好朋友,
[00:18:59.000 --> 00:19:01.000]  一些付足的輪舍,
[00:19:01.000 --> 00:19:03.000]  請他又盛宴,
[00:19:03.000 --> 00:19:05.000]  通常是一個星期的,
[00:19:05.000 --> 00:19:07.000]  如果猶太人的婚宴等等,
[00:19:07.000 --> 00:19:08.000]  一個星期,
[00:19:08.000 --> 00:19:12.000]  中東人是很喜歡這樣去飲宴,
[00:19:12.000 --> 00:19:15.000]  彼此的來分享,
[00:19:15.000 --> 00:19:17.000]  那些人又會回去,
[00:19:17.000 --> 00:19:19.000]  他們又會有一個回請,
[00:19:19.000 --> 00:19:21.000]  主人蘇就帶出說,
[00:19:21.000 --> 00:19:23.000]  「你得了報答,
[00:19:23.000 --> 00:19:26.000]  得了報答有什麼問題,有什麼錯?
[00:19:26.000 --> 00:19:29.000]  彼此的交流有什麼問題呢?」
[00:19:29.000 --> 00:19:32.000]  留意十三節,
[00:19:32.000 --> 00:19:34.000]  因為一路帶到下面,
[00:19:34.000 --> 00:19:39.000]  主耶穌很想將天國的筵席,
[00:19:39.000 --> 00:19:41.000]  引伸到地上,
[00:19:41.000 --> 00:19:45.000]  以及門徒將來傳道,
[00:19:45.000 --> 00:19:49.000]  將來為神國見證,
[00:19:49.000 --> 00:19:53.000]  都要用這樣的態度,價值觀,
[00:19:53.000 --> 00:19:55.000]  留意十三節開始,
[00:19:55.000 --> 00:19:56.000]  就入戲肉了,
[00:19:56.000 --> 00:19:58.000]  「你擺設筵席,
[00:19:58.000 --> 00:20:04.000]  都要請那貧窮,殘疾,瘸腿,失明,
