
[00:00:00.000 --> 00:00:05.480]  經文選擇在詩篇128篇1至6節
[00:04:01.480 --> 00:04:05.320]  早知買兩串真的在引誘大家
[00:04:05.320 --> 00:04:08.920]  你看到時會很開心
[00:04:08.920 --> 00:04:13.800]  當我們去到以色列地時
[00:04:13.800 --> 00:04:16.840]  看著這些葡萄時
[00:04:16.840 --> 00:04:21.640]  我相信我們的心靈會覺得滿足
[00:04:21.640 --> 00:04:24.520]  葡萄在中東地帶
[00:04:24.520 --> 00:04:30.440]  是四處可見的農作物
[00:04:30.440 --> 00:04:32.440]  葡萄我們知道
[00:04:32.440 --> 00:04:35.000]  可以做葡萄乾
[00:04:35.000 --> 00:04:37.000]  可能我們小時候吃得多
[00:04:37.000 --> 00:04:39.000]  可以做葡萄餅
[00:04:39.000 --> 00:04:41.240]  也可以做葡萄酒
[00:04:41.240 --> 00:04:44.440]  所以當我們拿葡萄放在家中
[00:04:44.440 --> 00:04:47.320]  過了時間,吃不完的時候
[00:04:47.320 --> 00:04:51.000]  久了,除了有些蚊子之外
[00:04:51.000 --> 00:04:53.000]  就開始有些酒味
[00:04:53.000 --> 00:04:58.040]  所以葡萄可以釀成葡萄酒
[00:04:58.040 --> 00:05:03.160]  我們知道種葡萄時
[00:05:03.160 --> 00:05:07.400]  要在一個很安定的環境裏面
[00:05:07.400 --> 00:05:09.400]  讓它成長
[00:05:09.400 --> 00:05:13.480]  因為葡萄是攀藤的植物
[00:05:13.480 --> 00:05:17.240]  不能像小朋友幫女兒
[00:05:17.240 --> 00:05:19.240]  一會兒綁兩條邊
[00:05:19.240 --> 00:05:22.040]  一會兒又綁一條邊
[00:05:22.040 --> 00:05:26.040]  所以葡萄雖然是攀藤的植物
[00:05:26.040 --> 00:05:29.240]  不能一會兒把它這樣挽起
[00:05:29.240 --> 00:05:31.640]  明天覺得不太好
[00:05:31.640 --> 00:05:33.640]  就把它挽起
[00:05:33.640 --> 00:05:36.200]  這樣的話,沒多久就死了
[00:05:36.200 --> 00:05:38.200]  我前陣子學種植
[00:05:38.200 --> 00:05:40.440]  很容易種的
[00:05:40.440 --> 00:05:42.440]  一些叫做星花
[00:05:42.440 --> 00:05:44.440]  是私班的姐妹
[00:05:44.440 --> 00:05:47.960]  把一些苗給我們不同的姐妹
[00:05:47.960 --> 00:05:51.560]  很容易,最重要有陽光就行了
[00:05:51.560 --> 00:05:54.040]  就放在飯桌上
[00:05:54.040 --> 00:05:57.800]  午飯的時候就放在這裡
[00:05:57.800 --> 00:05:59.800]  陽光直曬進來
[00:05:59.800 --> 00:06:01.800]  當我吃飯的時候
[00:06:01.800 --> 00:06:05.800]  就把這些盆栽拿去風扇底下
[00:06:05.800 --> 00:06:07.800]  拿來拿去
[00:06:07.800 --> 00:06:12.920]  還有,有時候放在窗口底下
[00:06:12.920 --> 00:06:14.920]  如果下雨
[00:06:14.920 --> 00:06:16.920]  要衣服就放在裡面
[00:06:16.920 --> 00:06:19.640]  衣服就放在上面
[00:06:19.640 --> 00:06:23.320]  我發現種了三個星期之後
[00:06:23.320 --> 00:06:27.800]  那些泥土就開始發霉了
[00:06:27.800 --> 00:06:29.800]  原來我的問題就是
[00:06:29.800 --> 00:06:33.320]  經常把樹苗放在這裡
[00:06:33.320 --> 00:06:34.840]  一會兒放在那裡
[00:06:34.840 --> 00:06:36.840]  一會兒覺得少人吃飯
[00:06:36.840 --> 00:06:39.800]  就放在菜的旁邊
[00:06:39.800 --> 00:06:43.400]  再吸收那些三個滴露味
[00:06:43.400 --> 00:06:47.240]  結果沒多久就陸續死了
[00:06:47.240 --> 00:06:52.200]  原來種這個葡萄更加需要安定
[00:06:52.200 --> 00:06:55.400]  不能夠把它繞來繞去
[00:06:55.400 --> 00:06:57.400]  現在只有下午
[00:06:57.400 --> 00:07:00.600]  所以在這個很安穩的環境裡面
[00:07:00.600 --> 00:07:03.240]  葡萄才會一直地成長
[00:07:03.240 --> 00:07:07.240]  葡萄就象徵著平安
[00:07:07.240 --> 00:07:09.240]  不會有很多衝擊
[00:07:09.240 --> 00:07:11.240]  不會有很多碰撞
[00:07:11.240 --> 00:07:15.240]  葡萄象徵著平安
[00:07:15.240 --> 00:07:17.240]  第三節是這樣說
[00:07:17.240 --> 00:07:19.240]  你的妻子在你的內室
[00:07:19.240 --> 00:07:23.240]  好像多結果子的葡萄樹
[00:07:23.240 --> 00:07:29.240]  當我們看到葡萄果實纍纍
[00:07:29.240 --> 00:07:31.240]  你覺得很美
[00:07:31.240 --> 00:07:33.240]  很吸引
[00:07:33.240 --> 00:07:39.240]  在裡面已經有很多分泌
[00:07:39.240 --> 00:07:42.240]  當我們說你的妻子
[00:07:42.240 --> 00:07:44.240]  好像這個葡萄樹
[00:07:44.240 --> 00:07:47.240]  這麼美麗、這麼吸引的時候
[00:07:47.240 --> 00:07:49.240]  我們很快想到
[00:07:49.240 --> 00:07:53.240]  你的妻子一定是很美的
[00:07:53.240 --> 00:07:55.240]  但其實人的美
[00:07:55.240 --> 00:07:57.240]  除了外表的美
[00:07:57.240 --> 00:07:59.240]  更加重要的是
[00:07:59.240 --> 00:08:02.240]  內在的美
[00:08:02.240 --> 00:08:05.240]  我相信大家曾經有這樣的經驗
[00:08:05.240 --> 00:08:07.240]  看到一些很美的女孩
[00:08:07.240 --> 00:08:10.240]  我有時候也會看美女
[00:08:10.240 --> 00:08:12.240]  特別是十幾二十歲的
[00:08:12.240 --> 00:08:14.240]  很清純的那些
[00:08:14.240 --> 00:08:16.240]  一定會多看幾眼
[00:08:16.240 --> 00:08:18.240]  但有時候
[00:08:18.240 --> 00:08:19.240]  一看下去
[00:08:19.240 --> 00:08:21.240]  這個人就很美
[00:08:21.240 --> 00:08:23.240]  但當她一開口說話
[00:08:23.240 --> 00:08:27.240]  那些XYZ全部都出齊的時候
[00:08:27.240 --> 00:08:29.240]  你就會覺得那個美的形象
[00:08:29.240 --> 00:08:31.240]  全部破壞了
[00:08:31.240 --> 00:08:35.240]  反而覺得很醜陋
[00:08:35.240 --> 00:08:36.240]  或者有時候
[00:08:36.240 --> 00:08:37.240]  當她很美
[00:08:37.240 --> 00:08:39.240]  你一直欣賞她的時候
[00:08:39.240 --> 00:08:41.240]  她不經意從那隻手垂下
[00:08:41.240 --> 00:08:42.240]  手一拿起來
[00:08:42.240 --> 00:08:45.240]  這樣做一個直纖的手勢
[00:08:45.240 --> 00:08:46.240]  你又覺得
[00:08:46.240 --> 00:08:48.240]  真是該會了
[00:08:48.240 --> 00:08:50.240]  那份美
[00:08:50.240 --> 00:08:53.240]  在裡面那份美
[00:08:53.240 --> 00:08:57.240]  是更加重要的
[00:08:57.240 --> 00:08:59.240]  上星期我和一位老太太
[00:08:59.240 --> 00:09:02.240]  她已經接近九十歲了
[00:09:02.240 --> 00:09:04.240]  就去探望她的先生
[00:09:04.240 --> 00:09:07.240]  她的樣子也不錯
[00:09:07.240 --> 00:09:09.240]  我相信她年輕的時候很美
[00:09:09.240 --> 00:09:12.240]  現在快九十歲也不錯
[00:09:12.240 --> 00:09:17.240]  當她把她拿給她的先生的食物
[00:09:17.240 --> 00:09:18.240]  全部放出來
[00:09:18.240 --> 00:09:20.240]  然後她的先生就開始吃了
[00:09:20.240 --> 00:09:23.240]  那時候她做什麼呢
[00:09:23.240 --> 00:09:26.240]  她就去每間床位問候人
[00:09:26.240 --> 00:09:29.240]  其實她先生住院兩天
[00:09:29.240 --> 00:09:30.240]  她就問
[00:09:30.240 --> 00:09:32.240]  先生你今天怎麼樣
[00:09:32.240 --> 00:09:34.240]  腳還痛不痛
[00:09:34.240 --> 00:09:36.240]  逐個走去問候
[00:09:36.240 --> 00:09:41.240]  問候到她的房邊第一張床的時候
[00:09:41.240 --> 00:09:45.240]  她就見到那個先生
[00:09:45.240 --> 00:09:47.240]  坐在那裡呆在那裡
[00:09:47.240 --> 00:09:50.240]  醫院派的食物放在她前面
[00:09:50.240 --> 00:09:53.240]  她就這樣坐著
[00:09:53.240 --> 00:09:55.240]  那位老太太就走了
[00:09:55.240 --> 00:09:57.240]  看著看著
[00:09:57.240 --> 00:09:59.240]  然後她就問
[00:09:59.240 --> 00:10:01.240]  先生你好嗎
[00:10:01.240 --> 00:10:03.240]  那位先生就看著她
[00:10:03.240 --> 00:10:04.240]  然後
[00:10:04.240 --> 00:10:08.240]  先生有沒有什麼可以幫你
[00:10:08.240 --> 00:10:10.240]  當我看到這幅圖畫的時候
[00:10:10.240 --> 00:10:12.240]  我很感動
[00:10:12.240 --> 00:10:14.240]  這位老太太很想餵她
[00:10:14.240 --> 00:10:16.240]  她以為她吃不到東西
[00:10:16.240 --> 00:10:19.240]  我覺得她自己
[00:10:19.240 --> 00:10:22.240]  照顧完她的先生
[00:10:22.240 --> 00:10:25.240]  然後自己就很想幫其他人
[00:10:25.240 --> 00:10:30.240]  我覺得這位老太太裡面那份內在美
[00:10:30.240 --> 00:10:37.240]  就散發出上帝那份愛的美
[00:10:37.240 --> 00:10:40.240]  這個敬畏上帝的人
[00:10:40.240 --> 00:10:45.240]  當他進行上帝愛的教導的時候
[00:10:45.240 --> 00:10:47.240]  他很自然的
[00:10:47.240 --> 00:10:50.240]  很自然在日常生活當中
[00:10:50.240 --> 00:10:54.240]  就將上帝那份愛那份美
[00:10:54.240 --> 00:10:56.240]  那份吸引
[00:10:56.240 --> 00:11:03.240]  就在這個愛心的行為表露出來
[00:11:03.240 --> 00:11:06.240]  所以當你的妻子
[00:11:06.240 --> 00:11:09.240]  好像葡萄樹的時候
[00:11:09.240 --> 00:11:12.240]  我相信第一件事就是表達她的美
[00:11:12.240 --> 00:11:15.240]  這個美不是指外在的美
[00:11:15.240 --> 00:11:18.240]  而是內裡那份美
[00:11:18.240 --> 00:11:23.240]  行出上帝的愛
[00:11:23.240 --> 00:11:27.240]  第二方面就是葡萄樹
[00:11:27.240 --> 00:11:33.240]  有人說葡萄樹是最沒有形象的樹木
[00:11:33.240 --> 00:11:35.240]  其實我不應該叫它樹木
[00:11:35.240 --> 00:11:41.240]  因為葡萄是一個攀藤的植物
[00:11:41.240 --> 00:11:43.240]  這個攀藤的植物
[00:11:43.240 --> 00:11:45.240]  可以任你怎樣去模
[00:11:45.240 --> 00:11:50.240]  當你把竹架放得很高
[00:11:50.240 --> 00:11:55.240]  你可以將葡萄攀到很高很高
[00:11:55.240 --> 00:12:00.240]  但如果你把它放到一個棚架很矮的時候
[00:12:00.240 --> 00:12:02.240]  它一直攀藤的時候
[00:12:02.240 --> 00:12:04.240]  就只是一個很矮的
[00:12:04.240 --> 00:12:06.240]  你又看看這幅
[00:12:08.240 --> 00:12:12.240]  這些葡萄還未長成
[00:12:12.240 --> 00:12:13.240]  還未有葡萄的時候
[00:12:13.240 --> 00:12:17.240]  你看到它有一根根很高很高的木頭
[00:12:17.240 --> 00:12:19.240]  不是樹幹
[00:12:19.240 --> 00:12:21.240]  因為葡萄樹沒有樹幹
[00:12:21.240 --> 00:12:24.240]  它只是一根攀藤植物
[00:12:24.240 --> 00:12:29.240]  這些一根根的樹就當成樹幹
[00:12:29.240 --> 00:12:33.240]  所以種植的人就將攀藤的枝條
[00:12:33.240 --> 00:12:38.240]  一直圍著這些木頭攀高
[00:12:38.240 --> 00:12:40.240]  到差不多高的時候
[00:12:40.240 --> 00:12:42.240]  它就會成一個棚架
[00:12:42.240 --> 00:12:51.240]  於是那些葡萄就可以一直從棚架裡掉下來
[00:12:51.240 --> 00:12:55.240]  這又代表著甚麼意思呢
[00:12:55.240 --> 00:13:02.240]  因為在說一個妻子像葡萄
[00:13:02.240 --> 00:13:05.240]  不是說她真的沒有自我形象
[00:13:05.240 --> 00:13:07.240]  任這個丈夫怎樣欺負
[00:13:07.240 --> 00:13:09.240]  任這個子女怎樣欺負
[00:13:09.240 --> 00:13:10.240]  不是
[00:13:10.240 --> 00:13:14.240]  而是指她在屬靈層面的上高
[00:13:14.240 --> 00:13:16.240]  一個屬靈的妻子
[00:13:16.240 --> 00:13:22.240]  她要按著上帝的心意去做每一件事
[00:13:22.240 --> 00:13:24.240]  一個屬靈的妻子
[00:13:24.240 --> 00:13:30.240]  她要按著上帝的安排去處理每一件事
[00:13:30.240 --> 00:13:32.240]  屬靈的層面上高
[00:13:32.240 --> 00:13:36.240]  她就要成為一個體貼丈夫
[00:13:36.240 --> 00:13:39.240]  體貼子女的人
[00:13:39.240 --> 00:13:42.240]  不過我覺得不應該只有妻子
[00:13:42.240 --> 00:13:44.240]  在一個幸福的家庭
[00:13:44.240 --> 00:13:46.240]  一個美滿的家庭裡
[00:13:46.240 --> 00:13:52.240]  丈夫、妻子和子女都要互相體恤
[00:13:52.240 --> 00:13:55.240]  互相體貼
[00:13:55.240 --> 00:13:57.240]  有一位年輕人
[00:13:57.240 --> 00:14:02.240]  和一位宣教士的老太太行山
[00:14:02.240 --> 00:14:05.240]  當他一路行越高的時候
[00:14:05.240 --> 00:14:07.240]  走到一條路很窄
[00:14:07.240 --> 00:14:09.240]  這條窄路裡
[00:14:09.240 --> 00:14:15.240]  只有他和年輕人和老太太可以走過
[00:14:15.240 --> 00:14:19.240]  但前面就有一隻水牛
[00:14:19.240 --> 00:14:23.240]  但只要側身就能走過
[00:14:23.240 --> 00:14:26.240]  不過這個老太太堅持
[00:14:26.240 --> 00:14:28.240]  堅持走另一條路
[00:14:28.240 --> 00:14:30.240]  她說不要不要
[00:14:30.240 --> 00:14:33.240]  但這個年輕人和老太太說
[00:14:33.240 --> 00:14:36.240]  不怕水牛來的
[00:14:36.240 --> 00:14:40.240]  有我在我可以保護你的
[00:14:40.240 --> 00:14:42.240]  老太太說不要不要
[00:14:42.240 --> 00:14:44.240]  我不想跌倒
[00:14:44.240 --> 00:14:46.240]  沒辦法
[00:14:46.240 --> 00:14:49.240]  這個年輕人就遷就老太太
[00:14:49.240 --> 00:14:51.240]  繞路走了
[00:14:51.240 --> 00:14:53.240]  到上山頂的時候
[00:14:53.240 --> 00:14:57.240]  這個年輕人問老宣教士
[00:14:57.240 --> 00:15:00.240]  老太太你為什麼這麼害怕
[00:15:00.240 --> 00:15:03.240]  有我在扶持你保護你
[00:15:03.240 --> 00:15:07.240]  你不會跌倒你不會受傷害的
[00:15:07.240 --> 00:15:11.240]  但這個老太太說
[00:15:11.240 --> 00:15:14.240]  不怕萬一最怕一晚
[00:15:14.240 --> 00:15:19.240]  我擔心我真的跌倒或者有受傷的時候
[00:15:19.240 --> 00:15:24.240]  我擔心我老公會很擔心我
[00:15:24.240 --> 00:15:29.240]  這個老太太不怕自己受傷
[00:15:29.240 --> 00:15:31.240]  不過她只是擔心
[00:15:31.240 --> 00:15:35.240]  如果她的老公擔心她的時候
[00:15:35.240 --> 00:15:37.240]  都很不想
[00:15:37.240 --> 00:15:44.240]  她不想她老公心靈裡有任何的憂慮
[00:15:44.240 --> 00:15:51.240]  給一句揭後語大家猜一猜
[00:15:51.240 --> 00:15:55.240]  老婆在巴士上高開遮
[00:15:55.240 --> 00:15:58.240]  揭後語
[00:15:58.240 --> 00:16:04.240]  老婆在巴士上高開遮
[00:16:04.240 --> 00:16:06.240]  猜到沒有
[00:16:06.240 --> 00:16:08.240]  陰公
[00:16:08.240 --> 00:16:11.240]  老婆在巴士上高開遮
[00:16:11.240 --> 00:16:13.240]  陰公
[00:16:13.240 --> 00:16:16.240]  這句揭後語是我想的
[00:16:16.240 --> 00:16:19.240]  有一次我坐車的時候
[00:16:19.240 --> 00:16:24.240]  我看到坐巴士的樓上
[00:16:24.240 --> 00:16:28.240]  我看到有一對夫婦
[00:16:28.240 --> 00:16:32.240]  老公坐在近窗口的地方
[00:16:32.240 --> 00:16:34.240]  老婆就坐在外面
[00:16:34.240 --> 00:16:38.240]  但是那天陽光普照
[00:16:38.240 --> 00:16:40.240]  陽光就曬進來了
[00:16:40.240 --> 00:16:43.240]  老公就覺得很曬
[00:16:43.240 --> 00:16:51.240]  老婆就在手袋裡找了一把縮筆遮出來
[00:16:51.240 --> 00:16:53.240]  一打打開
[00:16:53.240 --> 00:16:55.240]  遮住了老公
[00:16:55.240 --> 00:16:57.240]  陰公
[00:16:57.240 --> 00:17:02.240]  從這句話我看到
[00:17:02.240 --> 00:17:06.240]  一個很體貼的太太
[00:17:06.240 --> 00:17:09.240]  凡事都為對方著想
[00:17:09.240 --> 00:17:14.240]  所以葡萄攀藤的植物
[00:17:14.240 --> 00:17:17.240]  它不是沒有自我的形象
[00:17:17.240 --> 00:17:19.240]  而是凡事都為對方著想
[00:17:19.240 --> 00:17:21.240]  體貼上帝的心意
[00:17:21.240 --> 00:17:23.240]  在地上高
[00:17:23.240 --> 00:17:27.240]  體貼丈夫子女的心意
[00:17:27.240 --> 00:17:31.240]  處處為對方著想
[00:17:31.240 --> 00:17:34.240]  還有葡萄
[00:17:34.240 --> 00:17:37.240]  你妻子在你的內室
[00:17:37.240 --> 00:17:41.240]  很像多結果子的葡萄樹
[00:17:41.240 --> 00:17:46.240]  這個內室指到妻子的貞潔
[00:17:46.240 --> 00:17:48.240]  我相信不單是妻子
[00:17:48.240 --> 00:17:51.240]  而是丈夫都需要在家庭裡
[00:17:51.240 --> 00:17:54.240]  持守貞潔
[00:17:54.240 --> 00:17:56.240]  為什麼這樣說呢
[00:17:56.240 --> 00:18:02.240]  在古代那些婦女不可以外出工作
[00:18:02.240 --> 00:18:07.240]  他們要一心一意在家裡
[00:18:07.240 --> 00:18:12.240]  生兒育女照顧家庭
[00:18:12.240 --> 00:18:16.240]  哪些婦人會到處走呢
[00:18:16.240 --> 00:18:21.240]  就是不貞潔不守道德的婦人
[00:18:21.240 --> 00:18:24.240]  會到處外出走
[00:18:24.240 --> 00:18:27.240]  但套用我們現在
[00:18:27.240 --> 00:18:29.240]  不太合用
[00:18:29.240 --> 00:18:32.240]  現在無論丈夫或太太
[00:18:32.240 --> 00:18:37.240]  都會經常外出工作
[00:18:37.240 --> 00:18:40.240]  不過現在這樣用的時候
[00:18:40.240 --> 00:18:44.240]  當一個幸福快樂的家庭的時候
[00:18:44.240 --> 00:18:47.240]  必須要整家人
[00:18:47.240 --> 00:18:50.240]  整家人都要用心思
[00:18:50.240 --> 00:18:57.240]  花點功夫維繫一家人相處的時間
[00:18:57.240 --> 00:19:01.240]  前陣子晚上我出灣仔走的時候
[00:19:01.240 --> 00:19:03.240]  經過一個商場
[00:19:03.240 --> 00:19:06.240]  見到我之前一個教會的姐妹
[00:19:06.240 --> 00:19:09.240]  她原來在商場裡做兼職
[00:19:09.240 --> 00:19:13.240]  她說現在不單是丈夫一份工作
[00:19:13.240 --> 00:19:15.240]  太太一份工作
[00:19:15.240 --> 00:19:18.240]  兩個都要外出兼職
[00:19:18.240 --> 00:19:21.240]  我就問她為什麼呢
[00:19:21.240 --> 00:19:28.240]  她說之前和丈夫想一家人住得鬆動一點
[00:19:28.240 --> 00:19:32.240]  所以就買了一間比較大的房子
[00:19:32.240 --> 00:19:36.240]  希望大家可以在這麼寬敞的房子裡
[00:19:36.240 --> 00:19:40.240]  住得鬆動住得開心
[00:19:40.240 --> 00:19:43.240]  但現在後悔了
[00:19:43.240 --> 00:19:46.240]  因為買了一間大房子的時候
[00:19:46.240 --> 00:19:49.240]  供樓的錢又要多了
[00:19:49.240 --> 00:19:52.240]  所以現在他們的房子是怎樣呢
[00:19:52.240 --> 00:19:54.240]  白天整間房子沒有人住
[00:19:54.240 --> 00:19:57.240]  因為她和她丈夫都要外出工作
[00:19:57.240 --> 00:19:59.240]  兒子又要上學
[00:19:59.240 --> 00:20:02.240]  所以白天房子沒有人住
[00:20:02.240 --> 00:20:04.240]  到晚上的時候
[00:20:04.240 --> 00:20:07.240]  只剩下一個十幾歲的兒子
[00:20:07.240 --> 00:20:09.240]  在家裡自己吃飯
[00:20:09.240 --> 00:20:11.240]  自己做功課
[00:20:11.240 --> 00:20:14.240]  而他們兩個因為要賺多點錢
[00:20:14.240 --> 00:20:19.240]  迫於無奈就外出兼職
[00:20:19.240 --> 00:20:22.240]  她覺得現在房子大了
[00:20:22.240 --> 00:20:26.240]  卻在裡面沒有家的感覺
[00:20:26.240 --> 00:20:33.240]  家庭是一個塑造人格和價值觀的地方
[00:20:33.240 --> 00:20:35.240]  因為健康的家庭
[00:20:35.240 --> 00:20:39.240]  才能夠塑造出一個健康的生命
[00:20:39.240 --> 00:20:45.240]  在國內的教會流行一句話
[00:20:45.240 --> 00:20:49.240]  多一個教徒就少一個罪犯
[00:20:49.240 --> 00:20:54.240]  多一座教會就少一個監獄
[00:20:54.240 --> 00:20:56.240]  當初鼓勵人們回教會
[00:20:56.240 --> 00:21:01.240]  特別是小孩子開始回教會
[00:21:01.240 --> 00:21:04.240]  其實也帶出一個意思
[00:21:04.240 --> 00:21:07.240]  就是敬畏上帝的父母
[00:21:07.240 --> 00:21:12.240]  才能夠教導出有品格的子女
[00:21:12.240 --> 00:21:13.240]  所以丁姐妹
[00:21:13.240 --> 00:21:17.240]  記住要留一些時間
[00:21:17.240 --> 00:21:19.240]  跟子女一起
[00:21:19.240 --> 00:21:23.240]  將上帝的話教導給他們
[00:21:23.240 --> 00:21:26.240]  講完葡萄
[00:21:26.240 --> 00:21:30.240]  接著我們就講橄欖樹
[00:21:30.240 --> 00:21:32.240]  見過橄欖樹沒有?
[00:21:32.240 --> 00:21:34.240]  有些見過
[00:21:34.240 --> 00:21:36.240]  我都沒有見過
[00:21:36.240 --> 00:21:39.240]  我都是在網上高宣見過
[00:21:39.240 --> 00:21:41.240]  你看上去吸不吸引?
[00:21:41.240 --> 00:21:42.240]  一點都不吸引
[00:21:42.240 --> 00:21:43.240]  我不喜歡它的
[00:21:43.240 --> 00:21:44.240]  看它的樣子
[00:21:44.240 --> 00:21:46.240]  只有粗
[00:21:46.240 --> 00:21:48.240]  在樹裡面
[00:21:48.240 --> 00:21:53.240]  有些是老人家
[00:21:53.240 --> 00:21:54.240]  一點都不吸引
[00:21:54.240 --> 00:21:56.240]  一點都不吸引
[00:21:56.240 --> 00:22:06.240]  不過原來橄欖樹是世界上最長壽的樹木
[00:22:06.240 --> 00:22:13.240]  也是最多果子的樹木
[00:22:13.240 --> 00:22:18.240]  現在世界上最長壽的橄欖樹
[00:22:18.240 --> 00:22:21.240]  有二千多年
[00:22:21.240 --> 00:22:23.240]  在意大利
[00:22:23.240 --> 00:22:27.240]  你看它一點都不靚仔
[00:22:27.240 --> 00:22:33.240]  樹枝有很多扭曲
[00:22:33.240 --> 00:22:35.240]  但有些人說
[00:22:35.240 --> 00:22:37.240]  這些樹形
[00:22:37.240 --> 00:22:43.240]  才代表了生命的艱難和掙扎
[00:22:43.240 --> 00:22:46.240]  但在這些樹裡面
[00:22:46.240 --> 00:22:49.240]  橄欖樹是很特別的
[00:22:49.240 --> 00:22:52.240]  它有一個很頑強的生命力
[00:22:52.240 --> 00:22:57.240]  在第128篇的第三節
[00:22:57.240 --> 00:23:01.240]  你的兒女圍繞著你的卓子
[00:23:01.240 --> 00:23:04.240]  如同橄欖樹苗
[00:23:04.240 --> 00:23:08.240]  它象徵著一個家庭
[00:23:08.240 --> 00:23:12.240]  走在一起
[00:23:12.240 --> 00:23:15.240]  和諧相處
[00:23:15.240 --> 00:23:19.240]  大家一起共享天倫
[00:23:19.240 --> 00:23:24.240]  橄欖苗代表了甚麼呢
[00:23:24.240 --> 00:23:29.240]  代表了兒女個個都成材
