
[00:00:00.000 --> 00:00:02.520]  我們一起有簡單禱告
[00:03:01.120 --> 00:03:02.120]  你就可以看到
[00:03:02.120 --> 00:03:04.120]  有些是特選的事件
[00:03:04.120 --> 00:03:06.120]  即是說有一些的signs
[00:03:06.120 --> 00:03:07.120]  一些的兆頭
[00:03:07.120 --> 00:03:11.120]  有一些的重要的特徵
[00:03:11.120 --> 00:03:13.120]  可以來到去
[00:03:13.120 --> 00:03:15.120]  約翰他選取的時候
[00:03:15.120 --> 00:03:17.120]  很多都是神跡
[00:03:17.120 --> 00:03:20.120]  就可以印證到耶穌的身份
[00:03:20.120 --> 00:03:22.120]  我們上一次講過
[00:03:22.120 --> 00:03:25.120]  一個死人可以復活
[00:03:25.120 --> 00:03:28.120]  當然就不是永遠的活
[00:03:28.120 --> 00:03:31.120]  因為唯有耶穌是初屬果子
[00:03:31.120 --> 00:03:34.120]  從來不會有一個人死了
[00:03:34.120 --> 00:03:35.120]  復活
[00:03:35.120 --> 00:03:37.120]  然後他是永活
[00:03:37.120 --> 00:03:38.120]  暫時未有
[00:03:38.120 --> 00:03:40.120]  將來就有
[00:03:40.120 --> 00:03:41.120]  耶穌回來的時候
[00:03:41.120 --> 00:03:43.120]  我們就會
[00:03:43.120 --> 00:03:47.120]  所以這裡是一個很大的神跡
[00:03:47.120 --> 00:03:50.120]  都是要印證耶穌的身份
[00:03:50.120 --> 00:03:54.120]  我們今晚可以再仔細去看
[00:03:54.120 --> 00:03:57.120]  今晚可能有機會看第十二章
[00:03:57.120 --> 00:04:00.120]  瑪利亞獻香膏
[00:04:00.120 --> 00:04:02.120]  十一章我們再讀一點
[00:04:02.120 --> 00:04:05.120]  有些重點我就會停久一點
[00:04:05.120 --> 00:04:08.120]  特別關乎一些門徒的對話
[00:04:08.120 --> 00:04:12.120]  十一章有一個患病的人名叫拉薩路
[00:04:12.120 --> 00:04:14.120]  住在伯大利
[00:04:14.120 --> 00:04:18.120]  就是瑪利亞和他姐姐瑪大的村莊
[00:04:18.120 --> 00:04:21.120]  這瑪利亞就是那用香膏抹主
[00:04:21.120 --> 00:04:24.120]  又用頭髮擦他腳的
[00:04:24.120 --> 00:04:27.120]  十二章就會詳細講瑪利亞
[00:04:27.120 --> 00:04:30.120]  作者是很想交代了
[00:04:30.120 --> 00:04:34.120]  意味著不是要故弄玄虛
[00:04:34.120 --> 00:04:36.120]  引人入勝
[00:04:36.120 --> 00:04:39.120]  而是初期教會的讀者
[00:04:39.120 --> 00:04:43.120]  其實已經很清楚掌握到這些故事
[00:04:43.120 --> 00:04:47.120]  已經是傳頌在教會界
[00:04:47.120 --> 00:04:50.120]  很多人都知道聽過
[00:04:50.120 --> 00:04:53.120]  所以現在約翰記載這個家庭
[00:04:53.120 --> 00:04:57.120]  伯大利的這個家庭和耶穌的關係
[00:04:57.120 --> 00:05:01.120]  和他們面對一些事情
[00:05:01.120 --> 00:05:03.120]  他們是怎樣去處理
[00:05:03.120 --> 00:05:07.120]  所以十一號很值得我們有機會再詳細看
[00:05:07.120 --> 00:05:12.120]  接著說患病的拉薩路就是他的兄弟
[00:05:12.120 --> 00:05:15.120]  他姐妹兩個打發人去見耶穌
[00:05:15.120 --> 00:05:17.120]  上一次我們提過
[00:05:17.120 --> 00:05:20.120]  那個僕人帶這個訊息去找耶穌
[00:05:20.120 --> 00:05:24.120]  告訴耶穌主啊你所愛的人病了
[00:05:24.120 --> 00:05:28.120]  就是這樣帶這個口信告訴耶穌
[00:05:28.120 --> 00:05:30.120]  你所愛的人
[00:05:30.120 --> 00:05:32.120]  那耶穌是不是認識這個僕人呢
[00:05:32.120 --> 00:05:35.120]  似乎認識因為沒有名沒有姓
[00:05:35.120 --> 00:05:37.120]  沒有sb沒有object
[00:05:37.120 --> 00:05:39.120]  誰是你所愛的人呢
[00:05:39.120 --> 00:05:42.120]  是不是這本書的作者呢
[00:05:42.120 --> 00:05:46.120]  有些解經家說這本書的作者就是拉薩路
[00:05:46.120 --> 00:05:48.120]  我們要否定的
[00:05:48.120 --> 00:05:50.120]  因為稍後有四段聖經
[00:05:50.120 --> 00:05:52.120]  作者自己自稱
[00:05:52.120 --> 00:05:55.120]  十三章十九章二十章二十一章
[00:05:55.120 --> 00:05:59.120]  都是他自己說他自己是耶穌所愛的門徒
[00:05:59.120 --> 00:06:04.120]  所以拉薩路是耶穌所愛的門徒
[00:06:04.120 --> 00:06:07.120]  但是他不是這本書的作者
[00:06:07.120 --> 00:06:09.120]  所以很特別
[00:06:09.120 --> 00:06:13.120]  一個僕人這樣跟耶穌說話
[00:06:13.120 --> 00:06:15.120]  可想而知他們的關係
[00:06:15.120 --> 00:06:19.120]  他們的認識程度是非常深的
[00:06:19.120 --> 00:06:21.120]  深到一個地步
[00:06:21.120 --> 00:06:23.120]  只是說一句話
[00:06:23.120 --> 00:06:25.120]  耶穌已經知道了
[00:06:25.120 --> 00:06:26.120]  第四節
[00:06:26.120 --> 00:06:28.120]  耶穌聽見就說
[00:06:28.120 --> 00:06:30.120]  這病不至於死
[00:06:30.120 --> 00:06:32.120]  乃是為神的榮耀
[00:06:32.120 --> 00:06:34.120]  叫神的兒子因此得榮耀
[00:06:35.120 --> 00:06:39.120]  當然我們也不需要否定
[00:06:39.120 --> 00:06:41.120]  耶穌為什麼不問什麼病
[00:06:41.120 --> 00:06:43.120]  不屈寒問暖
[00:06:43.120 --> 00:06:45.120]  現在情況如何
[00:06:45.120 --> 00:06:47.120]  是不是有熱病
[00:06:47.120 --> 00:06:50.120]  或是感染了某些病毒
[00:06:50.120 --> 00:06:54.120]  當時沒有那麼詳細知道學名
[00:06:54.120 --> 00:06:58.120]  但是也不代表耶穌不是這樣做
[00:06:58.120 --> 00:07:01.120]  為什麼這麼快就要凸顯榮耀
[00:07:01.120 --> 00:07:03.120]  當然這就是作者
[00:07:03.120 --> 00:07:08.120]  只是有時他濃縮了整個對話裡
[00:07:08.120 --> 00:07:10.120]  最重要的部分
[00:07:10.120 --> 00:07:12.120]  耶穌說得很清楚
[00:07:12.120 --> 00:07:15.120]  來向當時的門徒
[00:07:15.120 --> 00:07:18.120]  更加因為這個僕人要帶回口信
[00:07:18.120 --> 00:07:21.120]  耶穌的口信帶回去
[00:07:21.120 --> 00:07:23.120]  帶不到人也要帶口信
[00:07:23.120 --> 00:07:25.120]  可能他們想著
[00:07:25.120 --> 00:07:28.120]  耶穌聽到就立即跟門徒
[00:07:28.120 --> 00:07:30.120]  立即跟著去伯大利
[00:07:30.120 --> 00:07:32.120]  但是不是沒有去
[00:07:32.120 --> 00:07:35.120]  耶穌說這個病不至於死
[00:07:35.120 --> 00:07:37.120]  這個message也很重要
[00:07:37.120 --> 00:07:41.120]  這個口信僕人帶回去給兩姐妹的時候
[00:07:41.120 --> 00:07:44.120]  而且還要說
[00:07:44.120 --> 00:07:46.120]  乃是為神的榮耀
[00:07:46.120 --> 00:07:48.120]  叫神的兒子
[00:07:48.120 --> 00:07:50.120]  因此得榮耀
[00:07:50.120 --> 00:07:52.120]  這個上個星期我們也說過了
[00:07:52.120 --> 00:07:54.120]  神要榮耀他的愛子
[00:07:54.120 --> 00:07:57.120]  是約翰福音一而再說的
[00:07:57.120 --> 00:07:59.120]  也都是相反
[00:07:59.120 --> 00:08:02.120]  耶穌所做的一切
[00:08:02.120 --> 00:08:04.120]  叫人知道
[00:08:04.120 --> 00:08:10.120]  耶穌是受差遣去完成神的旨意
[00:08:10.120 --> 00:08:13.120]  託付使得神得榮耀
[00:08:13.120 --> 00:08:16.120]  所以這個互相的榮耀
[00:08:16.120 --> 00:08:19.120]  是約翰福音的一個特色
[00:08:19.120 --> 00:08:22.120]  所以求神也真的幫助我們
[00:08:22.120 --> 00:08:25.120]  我們看到在永恆裡
[00:08:25.120 --> 00:08:29.120]  做物主和他的愛子之間的榮耀
[00:08:29.120 --> 00:08:34.120]  是如此和諧
[00:08:34.120 --> 00:08:40.120]  在每一件事情上達至榮耀
[00:08:40.120 --> 00:08:45.120]  而且是死在十誡上最高峰的榮耀
[00:08:45.120 --> 00:08:48.120]  我們人生如果信了主耶穌
[00:08:48.120 --> 00:08:51.120]  而不追求神的榮耀
[00:08:51.120 --> 00:08:54.120]  我們真的枉過一生
[00:08:54.120 --> 00:08:57.120]  如果我們不是一心為神的榮耀
[00:08:57.120 --> 00:09:02.120]  為自己的明星得失
[00:09:02.120 --> 00:09:06.120]  而我們根本不放神的榮耀在心裡
[00:09:06.120 --> 00:09:09.120]  其實是很差的
[00:09:09.120 --> 00:09:13.120]  不信的人就是要拒絕這件事
[00:09:13.120 --> 00:09:16.120]  就是拒絕有神審判他
[00:09:16.120 --> 00:09:20.120]  就是要有拒絕神愛他
[00:09:20.120 --> 00:09:22.120]  這個世界怎麼會有神呢
[00:09:22.120 --> 00:09:25.120]  我就是我的存在
[00:09:25.120 --> 00:09:27.120]  身體是我自己的
[00:09:27.120 --> 00:09:29.120]  我怎麼需要別人去控制我呢
[00:09:29.120 --> 00:09:32.120]  或者我的靈魂是我自己的
[00:09:32.120 --> 00:09:34.120]  誰可以控制我呢
[00:09:34.120 --> 00:09:38.120]  不信的人就是希望盡量拒絕這個意念
[00:09:38.120 --> 00:09:40.120]  但是我們信了主耶穌
[00:09:40.120 --> 00:09:41.120]  越信得久
[00:09:41.120 --> 00:09:46.120]  其實就應該要或多或少都要有這樣的痕跡
[00:09:46.120 --> 00:09:49.120]  我們要求神的榮耀
[00:09:49.120 --> 00:09:51.120]  繼續下去
[00:09:51.120 --> 00:09:55.120]  耶穌數來愛馬大和他妹子並拉撒路
[00:09:55.120 --> 00:09:57.120]  聽見拉撒路病了
[00:09:57.120 --> 00:10:01.120]  就在所居之地營住了兩天
[00:10:01.120 --> 00:10:04.120]  很肯定不是故意流難
[00:10:04.120 --> 00:10:09.120]  也是第四節作者加強這個解釋
[00:10:09.120 --> 00:10:11.120]  數來愛這個家庭
[00:10:11.120 --> 00:10:14.120]  愛這三姐弟的耶穌
[00:10:14.120 --> 00:10:17.120]  這樣來故意的延遲
[00:10:17.120 --> 00:10:24.120]  就是因為這個病可以使到神得到榮耀
[00:10:24.120 --> 00:10:32.120]  也可以使到門徒和這三姐弟的信心可以得到建立
[00:10:32.120 --> 00:10:35.120]  所以是因為耶穌的教訓
[00:10:35.120 --> 00:10:38.120]  而信耶穌的所講
[00:10:38.120 --> 00:10:41.120]  那個信心就可以建立了
[00:10:41.120 --> 00:10:43.120]  因為我們一直都讀過
[00:10:43.120 --> 00:10:45.120]  有些是看完神蹟
[00:10:45.120 --> 00:10:47.120]  譬如五餅而愚
[00:10:47.120 --> 00:10:49.120]  自己吃完吃飽
[00:10:49.120 --> 00:10:53.120]  還有十二男收到
[00:10:53.120 --> 00:10:56.120]  但最終第二天因為耶穌的言論
[00:10:56.120 --> 00:10:58.120]  他們就覺得很為難
[00:10:58.120 --> 00:11:02.120]  耶穌說我的肉我的血你們可以吃可以喝
[00:11:02.120 --> 00:11:04.120]  他們覺得很為難
[00:11:04.120 --> 00:11:07.120]  就因為這樣就被叛蹁了
[00:11:07.120 --> 00:11:11.120]  所以他們就算見到神蹟經歷神蹟
[00:11:11.120 --> 00:11:13.120]  如果沒有轉化那個心靈
[00:11:13.120 --> 00:11:16.120]  這個是約翰福音的主題
[00:11:16.120 --> 00:11:23.120]  就變成不能夠有一個再跨越的信心
[00:11:23.120 --> 00:11:27.120]  所以這裡耶穌是故意的延遲
[00:11:27.120 --> 00:11:33.120]  但作者約翰已經否定了我們一個想法
[00:11:33.120 --> 00:11:36.120]  耶穌你愛不愛你的門徒
[00:11:36.120 --> 00:11:37.120]  有這麼重的病
[00:11:37.120 --> 00:11:39.120]  這個病是要死的
[00:11:39.120 --> 00:11:42.120]  你都不去趕緊的去醫治
[00:11:42.120 --> 00:11:46.120]  所以一定是因為耶穌的言辭
[00:11:46.120 --> 00:11:51.120]  是可以使到神和他得到榮耀
[00:11:51.120 --> 00:11:55.120]  和門徒得到信心的建立
[00:11:55.120 --> 00:11:57.120]  接著第七節
[00:11:57.120 --> 00:12:00.120]  然後對門徒說我們再往猶太去吧
[00:12:00.120 --> 00:12:06.120]  因為很明顯猶太人是要捉拿耶穌
[00:12:06.120 --> 00:12:10.120]  因為十章我們說過就是那個核子的事件
[00:12:10.120 --> 00:12:15.120]  和耶穌說猶太人不是被揀選
[00:12:15.120 --> 00:12:17.120]  不是耶穌的羊
[00:12:17.120 --> 00:12:21.120]  所以他們就非常憤恨對耶穌
[00:12:21.120 --> 00:12:24.120]  就要來捉拿主耶穌
[00:12:24.120 --> 00:12:27.120]  接著第八節門徒說拉比
[00:12:27.120 --> 00:12:30.120]  猶太人近來要拿石頭打你
[00:12:30.120 --> 00:12:32.120]  你還往哪裡去?
[00:12:32.120 --> 00:12:34.120]  耶穌回答說
[00:12:34.120 --> 00:12:36.120]  白日不是有十二小時嗎?
[00:12:36.120 --> 00:12:39.120]  人在白日走路就不至於跌倒
[00:12:39.120 --> 00:12:41.120]  因為看見這世上的光
[00:12:41.120 --> 00:12:44.120]  若在黑夜走路就必跌倒
[00:12:44.120 --> 00:12:46.120]  因為它沒有光
[00:12:46.120 --> 00:12:49.120]  不僅僅是物質的光
[00:12:49.120 --> 00:12:53.120]  那個時候古代沒有街燈
[00:12:53.120 --> 00:12:56.120]  也沒有準確的報時器
[00:12:56.120 --> 00:13:00.120]  更加不會有手錶電子裝置
[00:13:00.120 --> 00:13:04.120]  也不會有那麼準確的計時器
[00:13:04.120 --> 00:13:08.120]  很簡單就是看日出日落
[00:13:08.120 --> 00:13:11.120]  因為耶穌這裡說的與大相關
[00:13:11.120 --> 00:13:16.120]  就是他現在還可以做神的工作的時間
[00:13:16.120 --> 00:13:18.120]  很快就不行了
[00:13:18.120 --> 00:13:20.120]  很快黑暗就籠罩了
[00:13:20.120 --> 00:13:24.120]  所以這個描述
[00:13:24.120 --> 00:13:27.120]  一直延伸到十三章
[00:13:27.120 --> 00:13:30.120]  約翰繼續說光和暗
[00:13:30.120 --> 00:13:34.120]  繼續說黑暗的掌權
[00:13:34.120 --> 00:13:36.120]  遲些就會說
[00:13:36.120 --> 00:13:39.120]  所以這裡先是耶穌跟門徒說
[00:13:39.120 --> 00:13:44.120]  就是說神要我去猶太
[00:13:44.120 --> 00:13:47.120]  去叫拉撒路復活
[00:13:47.120 --> 00:13:51.120]  正正就是白日我要做神要我做的工作
[00:13:51.120 --> 00:13:56.120]  以致那個時候到就沒有人可以做了
[00:13:56.120 --> 00:14:00.120]  所以耶穌一直朝著神的旨意
[00:14:00.120 --> 00:14:04.120]  這樣走上耶路撒冷
[00:14:04.120 --> 00:14:07.120]  第十節說約著黑夜走路就必跌倒
[00:14:07.120 --> 00:14:09.120]  因為他沒有光
[00:14:09.120 --> 00:14:15.120]  很明顯就是耶穌自己繼續宣稱自己就是世上的光
[00:14:15.120 --> 00:14:18.120]  他就是生命的光
[00:14:18.120 --> 00:14:19.120]  十一節
[00:14:19.120 --> 00:14:22.120]  耶穌說了話隨後對他們說
[00:14:22.120 --> 00:14:24.120]  我們的朋友拉撒路誰了
[00:14:24.120 --> 00:14:26.120]  我去叫醒他
[00:14:26.120 --> 00:14:31.120]  門徒說主啊你他約誰了就必好了
[00:14:31.120 --> 00:14:35.120]  很簡單門徒就是這麼簡單
[00:14:35.120 --> 00:14:37.120]  以為耶穌說的
[00:14:37.120 --> 00:14:42.120]  好像一種很病很累很不舒服
[00:14:42.120 --> 00:14:45.120]  睡了正常如果你高燒的話
[00:14:45.120 --> 00:14:48.120]  整個人軟了沒有工作能力
[00:14:48.120 --> 00:14:50.120]  耶穌當然不是這麼說
[00:14:50.120 --> 00:14:54.120]  所以如果我們一路看上下文我們就知道
[00:14:54.120 --> 00:14:57.120]  耶穌在這個時候他有一種感應
[00:14:57.120 --> 00:14:59.120]  拉撒路死了
[00:14:59.120 --> 00:15:03.120]  他有這種預知的能力
[00:15:03.120 --> 00:15:08.120]  知道他的朋友拉撒路已經離開世界
[00:15:08.120 --> 00:15:12.120]  接著門徒說睡了就不需要去
[00:15:12.120 --> 00:15:14.120]  第十三節
[00:15:14.120 --> 00:15:16.120]  耶穌說是指著他死說的
[00:15:16.120 --> 00:15:19.120]  他們卻以為是說照常睡了
[00:15:19.120 --> 00:15:21.120]  這些真的事後孔明
[00:15:21.120 --> 00:15:23.120]  約翰作者
[00:15:23.120 --> 00:15:26.120]  連他自己當時也是在那班人當中
[00:15:26.120 --> 00:15:30.120]  主啊他如果睡了就不用再去
[00:15:30.120 --> 00:15:32.120]  但現在這個十三節
[00:15:32.120 --> 00:15:36.120]  就是約翰自己在這裡做一個敘述
[00:15:36.120 --> 00:15:38.120]  所以約翰福音其中寶貴的地方
[00:15:38.120 --> 00:15:41.120]  就是作者很多很多
[00:15:41.120 --> 00:15:45.120]  他再加一些注釋在那個事件
[00:15:45.120 --> 00:15:48.120]  好看的地方重要的地方就是
[00:15:48.120 --> 00:15:51.120]  作者加回那個注釋
[00:15:51.120 --> 00:15:54.120]  就是說他將他當年
[00:15:54.120 --> 00:15:58.120]  和那些門徒一般見識的時候
[00:15:58.120 --> 00:16:00.120]  的那個情況
[00:16:00.120 --> 00:16:02.120]  現在他就自己真的事後孔明了
[00:16:02.120 --> 00:16:05.120]  因為他看清楚整件事
[00:16:05.120 --> 00:16:08.120]  耶穌面對黑暗
[00:16:08.120 --> 00:16:10.120]  面對死亡
[00:16:10.120 --> 00:16:13.120]  耶穌在十誡上得到榮耀
[00:16:13.120 --> 00:16:15.120]  耶穌向他們顯現
[00:16:15.120 --> 00:16:16.120]  耶穌復活
[00:16:16.120 --> 00:16:19.120]  最終在橄欖山升天
[00:16:19.120 --> 00:16:21.120]  接著他們出來傳道
[00:16:21.120 --> 00:16:24.120]  現在約翰是一個好像回憶錄
[00:16:24.120 --> 00:16:26.120]  來寫的
[00:16:26.120 --> 00:16:28.120]  所以這些敘述是很重要的
[00:16:28.120 --> 00:16:29.120]  在約翰福音
[00:16:29.120 --> 00:16:32.120]  耶穌說是指著他死說的
[00:16:32.120 --> 00:16:35.120]  他們卻以為是說照常說了
[00:16:35.120 --> 00:16:37.120]  耶穌就明明的告訴他們說
[00:16:37.120 --> 00:16:39.120]  拉撒路死了
[00:16:39.120 --> 00:16:41.120]  我沒有在那裡就歡喜
[00:16:41.120 --> 00:16:43.120]  這是為你們的緣故
[00:16:43.120 --> 00:16:44.120]  很清楚了
[00:16:44.120 --> 00:16:46.120]  好叫你們相信
[00:16:46.120 --> 00:16:49.120]  就是說我的身份
[00:16:49.120 --> 00:16:50.120]  我的榮耀
[00:16:50.120 --> 00:16:52.120]  父神的榮耀
[00:16:52.120 --> 00:16:54.120]  叫你們能夠相信
[00:16:54.120 --> 00:16:58.120]  所以求主給我們一個心靈的空間
[00:16:58.120 --> 00:17:00.120]  不斷的去相信
[00:17:00.120 --> 00:17:02.120]  對主耶穌的認識
[00:17:02.120 --> 00:17:05.120]  不斷有一個新的發現
[00:17:05.120 --> 00:17:08.120]  使得我們的信心越來越強大
[00:17:08.120 --> 00:17:11.120]  越來越能夠謙卑的去服侍
[00:17:11.120 --> 00:17:13.120]  走完我們很有限的人生
[00:17:13.120 --> 00:17:15.120]  進入那個永恆的榮耀
[00:17:15.120 --> 00:17:19.120]  因為將來每個人去到神的面前
[00:17:19.120 --> 00:17:21.120]  每個人都沒辦法不相信
[00:17:21.120 --> 00:17:23.120]  因為你已經見到神的兒子
[00:17:23.120 --> 00:17:27.120]  但是在今生任何一個時代
[00:17:27.120 --> 00:17:29.120]  耶穌還沒回來之前
[00:17:29.120 --> 00:17:32.120]  都仍然是我們要相信
[00:17:32.120 --> 00:17:34.120]  這個相信帶來就是有盼望
[00:17:34.120 --> 00:17:36.120]  一個活潑的盼望
[00:17:36.120 --> 00:17:39.120]  當然也都加上就是很自然的了
[00:17:39.120 --> 00:17:40.120]  你有信心
[00:17:40.120 --> 00:17:41.120]  你有盼望
[00:17:41.120 --> 00:17:43.120]  自然你就會對神對人
[00:17:43.120 --> 00:17:45.120]  你會有愛心的
[00:17:45.120 --> 00:17:49.120]  三個是沒辦法走得掉的
[00:17:49.120 --> 00:17:52.120]  是互相牽連著的
[00:17:52.120 --> 00:17:55.120]  所以一定是由信入門
[00:17:55.120 --> 00:17:57.120]  保羅自己也說的
[00:17:57.120 --> 00:17:59.120]  羅馬書一章十六節
[00:17:59.120 --> 00:18:03.120]  「者而是因信而至於信」
[00:18:03.120 --> 00:18:05.120]  是從信以信
[00:18:05.120 --> 00:18:08.120]  一直都是這樣信的
[00:18:08.120 --> 00:18:12.120]  所以如今我們可以往他那裡去吧
[00:18:12.120 --> 00:18:15.120]  多馬又稱為低土馬
[00:18:15.120 --> 00:18:19.120]  其實是一個希伯來文的音譯
[00:18:19.120 --> 00:18:23.120]  低土馬其實是孿生子的意思
[00:18:23.120 --> 00:18:25.120]  但是作者沒有解釋
[00:18:25.120 --> 00:18:28.120]  誰是他的孿生兄弟
[00:18:28.120 --> 00:18:31.120]  就對那同作門徒的說
[00:18:31.120 --> 00:18:33.120]  我們也去和他同死吧
[00:18:33.120 --> 00:18:35.120]  表面就是一種嘩虎
[00:18:35.120 --> 00:18:37.120]  實際上就是一個信心
[00:18:37.120 --> 00:18:40.120]  不得見存的一種表達
[00:18:40.120 --> 00:18:42.120]  他們已經盡他們的能力了
[00:18:42.120 --> 00:18:44.120]  你要去就去吧
[00:18:44.120 --> 00:18:46.120]  因為說明了
[00:18:46.120 --> 00:18:49.120]  猶太人近來要打你
[00:18:49.120 --> 00:18:51.120]  要殺你
[00:18:51.120 --> 00:18:53.120]  要用石頭打你
[00:18:53.120 --> 00:18:56.120]  這是第八節說的
[00:18:56.120 --> 00:18:59.120]  說了耶穌你還要去?
[00:18:59.120 --> 00:19:00.120]  他也說明了
[00:19:00.120 --> 00:19:02.120]  如果你說他死了就更加不用去
[00:19:02.120 --> 00:19:07.120]  那就是說門徒現在也是勉為其難地跟隨耶穌
[00:19:07.120 --> 00:19:09.120]  又不能夠不跟的
[00:19:09.120 --> 00:19:11.120]  耶穌去他們也要去
[00:19:11.120 --> 00:19:13.120]  不過告訴耶穌
[00:19:13.120 --> 00:19:16.120]  這是一個非常時期
[00:19:16.120 --> 00:19:19.120]  很critical你還要去
[00:19:19.120 --> 00:19:22.120]  我們可以在這裡先停一停
[00:19:22.120 --> 00:19:24.120]  耶穌所愛的門徒
[00:19:24.120 --> 00:19:26.120]  和大家來去揭一揭
[00:19:26.120 --> 00:19:29.120]  13章開始就出現這個人
[00:19:29.120 --> 00:19:31.120]  後面兩章
[00:19:31.120 --> 00:19:33.120]  13章開始
[00:19:33.120 --> 00:19:35.120]  第23節
[00:19:35.120 --> 00:19:37.120]  所以為什麼我們一定是否定
[00:19:37.120 --> 00:19:40.120]  拉撒路就是這本書的作者呢?
[00:19:40.120 --> 00:19:42.120]  其實不是的
[00:19:42.120 --> 00:19:46.120]  13章就是流防的晚上
[00:19:46.120 --> 00:19:48.120]  第21節開始
[00:19:48.120 --> 00:19:50.120]  耶穌說了者說
[00:19:50.120 --> 00:19:52.120]  洗完腳之後
[00:19:52.120 --> 00:19:55.120]  心裡憂愁就明說
[00:19:55.120 --> 00:19:57.120]  我實實在在地告訴你們
