
[00:00:00.000 --> 00:00:02.720]  今日敬道的經文是記載在
[00:05:54.040 --> 00:05:57.040]  好了,舊約聖經裡面有好幾類重要的人物
[00:05:57.040 --> 00:05:59.040]  你也聽過的
[00:05:59.040 --> 00:06:04.040]  就是君王、先知、祭司和智威人
[00:06:04.040 --> 00:06:06.040]  在舊約聖經裡面
[00:06:06.040 --> 00:06:10.040]  很多經卷都以這四種人物為中心
[00:06:10.040 --> 00:06:13.040]  祭司有什麼特別呢
[00:06:13.040 --> 00:06:16.040]  他通常和皇帝有緊密的合作
[00:06:16.040 --> 00:06:19.040]  因為有聖殿的時候才有祭司
[00:06:19.040 --> 00:06:22.040]  變成了當然摩西的時候也有
[00:06:22.040 --> 00:06:24.040]  但是問題是當到了王國
[00:06:24.040 --> 00:06:26.040]  正式建立了聖殿的時候
[00:06:26.040 --> 00:06:30.040]  聖殿、祭司和皇帝一定是很密切的
[00:06:30.040 --> 00:06:33.040]  而先知有分兩類的
[00:06:33.040 --> 00:06:35.040]  一類叫做宮廷的先知
[00:06:35.040 --> 00:06:38.040]  就是在皇帝的皇宮裡面做先知
[00:06:38.040 --> 00:06:40.040]  有一類是平民先知
[00:06:40.040 --> 00:06:44.040]  譬如阿摩斯你可以說他是平民的先知
[00:06:44.040 --> 00:06:45.040]  而宮廷的先知
[00:06:45.040 --> 00:06:48.040]  也通常和皇帝有很密切的合作關係
[00:06:48.040 --> 00:06:50.040]  而平民的先知
[00:06:50.040 --> 00:06:52.040]  通常會對社會不公義
[00:06:52.040 --> 00:06:54.040]  作出一些嚴厲的批判
[00:06:54.040 --> 00:06:56.040]  另一個要講的重點就是
[00:06:56.040 --> 00:06:58.040]  宮廷裡面的先知
[00:06:58.040 --> 00:07:00.040]  也可以是祭司
[00:07:00.040 --> 00:07:04.040]  我講這些是和以賽雅的身份有關係的
[00:07:04.040 --> 00:07:09.040]  以賽雅原來和烏西亞王有親戚的關係
[00:07:09.040 --> 00:07:11.040]  這裡是經文沒有交代的
[00:07:11.040 --> 00:07:13.040]  既然有親戚關係的時候
[00:07:13.040 --> 00:07:16.040]  她的身份在皇宮裡面
[00:07:16.040 --> 00:07:18.040]  就應該是被信任的
[00:07:18.040 --> 00:07:21.040]  可以說她是皇室或者叫宮廷的先知
[00:07:21.040 --> 00:07:23.040]  如果是祭司的時候
[00:07:23.040 --> 00:07:27.040]  她很明顯是很受皇帝烏西亞王信任的祭司
[00:07:27.040 --> 00:07:29.040]  所以你大概猜到
[00:07:29.040 --> 00:07:31.040]  以賽雅是什麼人
[00:07:31.040 --> 00:07:32.040]  她是什麼身份
[00:07:32.040 --> 00:07:34.040]  她的侍奉是怎麼樣的
[00:07:34.040 --> 00:07:36.040]  如果她是一個祭司
[00:07:36.040 --> 00:07:38.040]  我想她是舊時候
[00:07:38.040 --> 00:07:40.040]  有些人穿著祭司袍
[00:07:40.040 --> 00:07:44.040]  你就會相信她是一個很虔誠的宗教人士
[00:07:44.040 --> 00:07:47.040]  或者是在宗教的體制裡面很有影響力
[00:07:47.040 --> 00:07:49.040]  或者她是宮廷的先知
[00:07:49.040 --> 00:07:53.040]  她就會很有代表的宣告一些信息
[00:07:53.040 --> 00:07:54.040]  總的來說
[00:07:54.040 --> 00:07:57.040]  總的來說她是一個大家都認同的人
[00:07:57.040 --> 00:08:00.040]  或者是覺得她是很值得尊敬的人
[00:08:00.040 --> 00:08:04.040]  但是當我們去看這段經文的時候
[00:08:04.040 --> 00:08:08.040]  如果以賽雅是一個宮廷的先知
[00:08:08.040 --> 00:08:10.040]  或者祭司的時候
[00:08:10.040 --> 00:08:13.040]  整段經文說的一樣很特別的東西
[00:08:13.040 --> 00:08:16.040]  就是她是領受了一個
[00:08:16.040 --> 00:08:18.040]  和一般的宮廷先知
[00:08:18.040 --> 00:08:21.040]  或者皇室先知不一樣的使命
[00:08:21.040 --> 00:08:25.040]  這個發現是我這次讀聖經和預備講章的時候
[00:08:25.040 --> 00:08:28.040]  就覺得以賽雅書第六章
[00:08:28.040 --> 00:08:29.040]  一到十三節
[00:08:29.040 --> 00:08:32.040]  我覺得這一部分是最特別的
[00:08:32.040 --> 00:08:34.040]  就不是說在聖殿裡面
[00:08:34.040 --> 00:08:35.040]  聖災聖災聖災那些
[00:08:35.040 --> 00:08:36.040]  那些都重要
[00:08:36.040 --> 00:08:38.040]  但是更加重要的是
[00:08:38.040 --> 00:08:39.040]  一放下來的時候
[00:08:39.040 --> 00:08:43.040]  以賽雅她是一個宮廷的先知祭司的時候
[00:08:43.040 --> 00:08:46.040]  她竟然在九到十三節領受那個使命
[00:08:46.040 --> 00:08:49.040]  是很獨特與眾不同
[00:08:49.040 --> 00:08:51.040]  當時也說了
[00:08:51.040 --> 00:08:52.040]  烏西亞王崩
[00:08:52.040 --> 00:08:54.040]  就有換皇帝
[00:08:54.040 --> 00:08:56.040]  世代交替
[00:08:56.040 --> 00:08:58.040]  舊的王是離世
[00:08:58.040 --> 00:08:59.040]  新的王登位
[00:08:59.040 --> 00:09:01.040]  我們俗話說
[00:09:01.040 --> 00:09:03.040]  新老闆來了
[00:09:03.040 --> 00:09:06.040]  宮廷先知理論上是要宣告什麼呢?
[00:09:06.040 --> 00:09:08.040]  維穩的信息一定是這樣的
[00:09:08.040 --> 00:09:10.040]  但是從她領受的意象
[00:09:10.040 --> 00:09:12.040]  一到四節裡面
[00:09:12.040 --> 00:09:14.040]  還有五到八節
[00:09:14.040 --> 00:09:16.040]  就是被潔淨和被差遣
[00:09:16.040 --> 00:09:18.040]  然後九到十三節
[00:09:18.040 --> 00:09:21.040]  她接受一個不可能完成的使命
[00:09:21.040 --> 00:09:23.040]  這個內容來看
[00:09:23.040 --> 00:09:26.040]  以賽雅她是一個非常獨特的宮廷先知
[00:09:26.040 --> 00:09:28.040]  也因為這樣
[00:09:28.040 --> 00:09:31.040]  也讓我發覺原來以賽雅書很長
[00:09:31.040 --> 00:09:33.040]  六十多章
[00:09:33.040 --> 00:09:35.040]  為什麼她會放在舊的聖經裡面呢?
[00:09:35.040 --> 00:09:37.040]  她的獨特性是什麼呢?
[00:09:37.040 --> 00:09:39.040]  我自己會覺得
[00:09:39.040 --> 00:09:41.040]  可以幫大家
[00:09:41.040 --> 00:09:43.040]  這個先知是一個與眾不同的先知
[00:09:43.040 --> 00:09:45.040]  她與阿摩斯不同
[00:09:45.040 --> 00:09:46.040]  又與荷西亞不同
[00:09:46.040 --> 00:09:48.040]  但是她是讓我們看到
[00:09:48.040 --> 00:09:50.040]  她是領受了一個
[00:09:50.040 --> 00:09:52.040]  與她同樣背景的那類人
[00:09:52.040 --> 00:09:54.040]  不一樣的使命
[00:09:54.040 --> 00:09:56.040]  她去做一些
[00:09:56.040 --> 00:09:58.040]  其他人不會這樣做的事情
[00:09:58.040 --> 00:10:00.040]  好了,我們逐節來說
[00:10:00.040 --> 00:10:02.040]  以賽雅書六章一節
[00:10:02.040 --> 00:10:04.040]  我用舊的譯本,但沒有什麼大差異
[00:10:04.040 --> 00:10:06.040]  當西雅王崩那一年
[00:10:06.040 --> 00:10:08.040]  你們可以打開聖經逐節來看
[00:10:08.040 --> 00:10:10.040]  我看見
[00:10:10.040 --> 00:10:12.040]  坐在高高的寶座上
[00:10:12.040 --> 00:10:14.040]  我看見主坐在高高的寶座上
[00:10:14.040 --> 00:10:16.040]  他的衣裳垂下來
[00:10:16.040 --> 00:10:18.040]  遮滿聖殿
[00:10:18.040 --> 00:10:20.040]  這一段的經文
[00:10:20.040 --> 00:10:22.040]  可以說
[00:10:22.040 --> 00:10:24.040]  應該是以賽雅在聖殿
[00:10:24.040 --> 00:10:26.040]  侍奉的時候
[00:10:26.040 --> 00:10:28.040]  她有一個很獨特的屬靈經歷
[00:10:28.040 --> 00:10:30.040]  她在聖殿裡面
[00:10:30.040 --> 00:10:32.040]  看到這個景象
[00:10:32.040 --> 00:10:34.040]  所以更加
[00:10:34.040 --> 00:10:36.040]  印證她是一個宮廷的先知
[00:10:36.040 --> 00:10:38.040]  或者是一個祭司
[00:10:38.040 --> 00:10:40.040]  她看見這個意象
[00:10:40.040 --> 00:10:42.040]  又有什麼接下來的內涵呢?
[00:10:42.040 --> 00:10:44.040]  我一直要補充
[00:10:44.040 --> 00:10:46.040]  這段經文雖然只有13節
[00:10:46.040 --> 00:10:48.040]  但是你細心看的時候
[00:10:48.040 --> 00:10:50.040]  它的節奏是很明快的
[00:10:50.040 --> 00:10:52.040]  它不拖泥帶水
[00:10:52.040 --> 00:10:54.040]  不長氣的
[00:10:54.040 --> 00:10:56.040]  所以你一定要捕捉到
[00:10:56.040 --> 00:10:58.040]  每一個部分
[00:10:58.040 --> 00:11:00.040]  它的訊息的重點
[00:11:00.040 --> 00:11:02.040]  不然你就斷了
[00:11:02.040 --> 00:11:04.040]  跟不上去
[00:11:04.040 --> 00:11:06.040]  她在聖殿裡面看到主
[00:11:06.040 --> 00:11:08.040]  在高高的寶座上
[00:11:08.040 --> 00:11:10.040]  然後第二節她說
[00:11:10.040 --> 00:11:12.040]  撒拉弗侍立
[00:11:12.040 --> 00:11:14.040]  我一會兒會解釋撒拉弗是什麼
[00:11:14.040 --> 00:11:16.040]  有六個翅膀
[00:11:16.040 --> 00:11:18.040]  用兩個翅膀遮住臉
[00:11:18.040 --> 00:11:20.040]  兩個翅膀遮住腳
[00:11:20.040 --> 00:11:22.040]  兩個翅膀是用來飛翔
[00:11:22.040 --> 00:11:24.040]  撒拉弗呢
[00:11:24.040 --> 00:11:26.040]  在舊約聖經裡
[00:11:26.040 --> 00:11:28.040]  是出現了八次
[00:11:28.040 --> 00:11:30.040]  有一次是人名
[00:11:30.040 --> 00:11:32.040]  其餘的是說天使
[00:11:32.040 --> 00:11:34.040]  或者叫火蛇
[00:11:34.040 --> 00:11:36.040]  或者叫焚燒
[00:11:36.040 --> 00:11:38.040]  你看到原來
[00:11:38.040 --> 00:11:40.040]  火蛇是充滿能力的
[00:11:40.040 --> 00:11:42.040]  蛇你知道創世記第三章是試探
[00:11:42.040 --> 00:11:44.040]  但這個火蛇
[00:11:44.040 --> 00:11:46.040]  就不是那條蛇
[00:11:46.040 --> 00:11:48.040]  也可以說是屬靈上的天使
[00:11:48.040 --> 00:11:50.040]  或者其他神的服役
[00:11:50.040 --> 00:11:52.040]  它是
[00:11:52.040 --> 00:11:54.040]  去服侍神
[00:11:54.040 --> 00:11:56.040]  讚美神
[00:11:56.040 --> 00:11:58.040]  其中有翅膀
[00:11:58.040 --> 00:12:00.040]  遮臉其實
[00:12:00.040 --> 00:12:02.040]  有一個意思就是因為它
[00:12:02.040 --> 00:12:04.040]  舊約聖經說
[00:12:04.040 --> 00:12:06.040]  人不可以直接看到上帝
[00:12:06.040 --> 00:12:08.040]  聖經是這樣的
[00:12:08.040 --> 00:12:10.040]  人不可以直接看到上帝
[00:12:10.040 --> 00:12:12.040]  另外翅膀來飛翔
[00:12:12.040 --> 00:12:14.040]  有一個意思就是說
[00:12:14.040 --> 00:12:16.040]  它是實現神的計劃
[00:12:16.040 --> 00:12:18.040]  遮腳又是另外一個意思
[00:12:18.040 --> 00:12:20.040]  但起碼這裡你會看到
[00:12:20.040 --> 00:12:22.040]  天使是要實現神的計劃
[00:12:22.040 --> 00:12:24.040]  還有人是不可以
[00:12:24.040 --> 00:12:26.040]  直接看到神
[00:12:26.040 --> 00:12:28.040]  他只可以有機會
[00:12:28.040 --> 00:12:30.040]  天使跟他說話等等
[00:12:30.040 --> 00:12:32.040]  第三次是說什麼呢
[00:12:32.040 --> 00:12:34.040]  彼此呼喊說
[00:12:34.040 --> 00:12:36.040]  撒拉弗
[00:12:36.040 --> 00:12:38.040]  天使在這裡彼此呼喊
[00:12:38.040 --> 00:12:40.040]  聖哉聖哉聖哉
[00:12:40.040 --> 00:12:42.040]  萬軍的耶和華
[00:12:42.040 --> 00:12:44.040]  他的榮光充滿天地
[00:12:44.040 --> 00:12:48.040]  這個很特別的一個經歷
[00:12:48.040 --> 00:12:50.040]  以賽雅我相信她在聖殿裡面
[00:12:50.040 --> 00:12:52.040]  平時是沒有遇過的
[00:12:52.040 --> 00:12:54.040]  天上的神有天使時臨
[00:12:54.040 --> 00:12:56.040]  彼此呼喊
[00:12:56.040 --> 00:12:58.040]  神是神聖的神
[00:12:58.040 --> 00:13:00.040]  是有能力的神
[00:13:00.040 --> 00:13:02.040]  有榮耀的神
[00:13:02.040 --> 00:13:04.040]  但到了這裡我們聽完也不知道是為什麼
[00:13:04.040 --> 00:13:06.040]  因為我們在聖殿
[00:13:06.040 --> 00:13:08.040]  在教堂裡面
[00:13:08.040 --> 00:13:10.040]  也不會遇到這個景象
[00:13:10.040 --> 00:13:12.040]  你和我都沒有機會遇到這個景象
[00:13:12.040 --> 00:13:14.040]  所以我們覺得很離身
[00:13:14.040 --> 00:13:16.040]  但是對以賽雅來說
[00:13:16.040 --> 00:13:18.040]  她發現了神是神聖的神
[00:13:18.040 --> 00:13:20.040]  充滿著榮耀
[00:13:20.040 --> 00:13:22.040]  我一直在想
[00:13:22.040 --> 00:13:24.040]  究竟
[00:13:24.040 --> 00:13:28.040]  我們每個星期都來教會崇拜
[00:13:28.040 --> 00:13:30.040]  但是
[00:13:30.040 --> 00:13:32.040]  我叫這些屬靈經驗
[00:13:32.040 --> 00:13:34.040]  或者宗教經驗
[00:13:34.040 --> 00:13:36.040]  我那種屬靈經驗和宗教經驗是怎樣的呢?
[00:13:36.040 --> 00:13:38.040]  簡單來說
[00:13:38.040 --> 00:13:40.040]  我來崇拜之後
[00:13:40.040 --> 00:13:42.040]  我有什麼體會呢?
[00:13:42.040 --> 00:13:44.040]  我有什麼領受呢?
[00:13:44.040 --> 00:13:46.040]  我有什麼感受呢?
[00:13:46.040 --> 00:13:48.040]  當然
[00:13:48.040 --> 00:13:50.040]  要做這些研究
[00:13:50.040 --> 00:13:52.040]  就要做很多統計
[00:13:52.040 --> 00:13:54.040]  了解不同教會的人
[00:13:54.040 --> 00:13:56.040]  做一些問卷調查
[00:13:56.040 --> 00:13:58.040]  你去崇拜之後你覺得
[00:13:58.040 --> 00:14:00.040]  你快樂了多一點嗎?
[00:14:00.040 --> 00:14:02.040]  1,2,3,4,5,6,7,8,9,10
[00:14:02.040 --> 00:14:04.040]  你多一點的就take
[00:14:04.040 --> 00:14:06.040]  要量化它
[00:14:06.040 --> 00:14:08.040]  總的來說
[00:14:08.040 --> 00:14:10.040]  我們去了教會崇拜之後
[00:14:10.040 --> 00:14:12.040]  是平安一點
[00:14:12.040 --> 00:14:14.040]  快樂一點
[00:14:14.040 --> 00:14:16.040]  或者在認識真理上多一點
[00:14:16.040 --> 00:14:18.040]  或者怎樣怎樣
[00:14:18.040 --> 00:14:20.040]  就算我們這些多一點
[00:14:20.040 --> 00:14:22.040]  但我們未必可以像以賽雅那樣
[00:14:22.040 --> 00:14:24.040]  見到神的榮耀
[00:14:24.040 --> 00:14:26.040]  這句是很抽象的說法
[00:14:26.040 --> 00:14:28.040]  我就直接問
[00:14:28.040 --> 00:14:30.040]  譬如說今天你來崇拜
[00:14:30.040 --> 00:14:32.040]  你有沒有覺得神的榮耀?
[00:14:32.040 --> 00:14:34.040]  按常理
[00:14:34.040 --> 00:14:36.040]  我們其實就看見人間的東西
[00:14:36.040 --> 00:14:38.040]  我們看不到
[00:14:38.040 --> 00:14:40.040]  人間以外的東西
[00:14:40.040 --> 00:14:42.040]  所以呢
[00:14:42.040 --> 00:14:44.040]  以賽雅的經歷是很獨特
[00:14:44.040 --> 00:14:46.040]  我們平常是沒有辦法領會到的
[00:14:46.040 --> 00:14:48.040]  對我們來說
[00:14:48.040 --> 00:14:50.040]  我們講神的榮耀
[00:14:50.040 --> 00:14:52.040]  我們就轉到另一個層次
[00:14:52.040 --> 00:14:54.040]  我們經常說歸榮耀給神
[00:14:54.040 --> 00:14:56.040]  你們都聽得多
[00:14:56.040 --> 00:14:58.040]  在我們的角度來說
[00:14:58.040 --> 00:15:00.040]  歸榮耀給神
[00:15:00.040 --> 00:15:02.040]  就是將我做得最好的一件事
[00:15:02.040 --> 00:15:04.040]  不要當我自己厲害
[00:15:04.040 --> 00:15:06.040]  我說這件事是神
[00:15:06.040 --> 00:15:08.040]  其實有這個態度已經非常非常好
[00:15:08.040 --> 00:15:10.040]  對不對?
[00:15:10.040 --> 00:15:12.040]  有很多人說我自己努力的
[00:15:12.040 --> 00:15:14.040]  我記得我初初信主
[00:15:14.040 --> 00:15:16.040]  回家吃飯去祈禱
[00:15:16.040 --> 00:15:18.040]  我的父母是未信主的
[00:15:18.040 --> 00:15:20.040]  我見到我吃飯祈禱
[00:15:20.040 --> 00:15:22.040]  他們就說你在做什麼?
[00:15:22.040 --> 00:15:24.040]  我說我祈禱
[00:15:24.040 --> 00:15:26.040]  我祈禱是什麼?
[00:15:26.040 --> 00:15:28.040]  我多謝天父
[00:15:28.040 --> 00:15:30.040]  他們就這樣說
[00:15:30.040 --> 00:15:32.040]  我上班工作
[00:15:32.040 --> 00:15:34.040]  這麼辛苦賺錢
[00:15:34.040 --> 00:15:36.040]  你吃飯沒有一次
[00:15:36.040 --> 00:15:38.040]  多謝過我
[00:15:38.040 --> 00:15:40.040]  你明白我說什麼嗎?
[00:15:40.040 --> 00:15:42.040]  在人間的角度來看
[00:15:42.040 --> 00:15:44.040]  你是看不到一些
[00:15:44.040 --> 00:15:46.040]  我們超越的東西
[00:15:46.040 --> 00:15:48.040]  我們在日常生活裡面
[00:15:48.040 --> 00:15:50.040]  我們最多說我做到這件事
[00:15:50.040 --> 00:15:52.040]  做得好
[00:15:52.040 --> 00:15:54.040]  歸榮耀給神
[00:15:54.040 --> 00:15:56.040]  但我們不要像以塞雅說
[00:15:56.040 --> 00:15:58.040]  我體會到神的榮耀
[00:15:58.040 --> 00:16:00.040]  充滿在天地
[00:16:00.040 --> 00:16:02.040]  充滿在教堂
[00:16:02.040 --> 00:16:04.040]  充滿在聖殿
[00:16:04.040 --> 00:16:06.040]  充滿在大地裡面
[00:16:06.040 --> 00:16:08.040]  他看到的東西是我們平時看不到的
[00:16:08.040 --> 00:16:10.040]  你明白我的意思嗎?
[00:16:10.040 --> 00:16:12.040]  我都會說
[00:16:12.040 --> 00:16:14.040]  那些人回去崇拜
[00:16:14.040 --> 00:16:16.040]  去完之後
[00:16:16.040 --> 00:16:18.040]  在屬靈上多了些什麼?
[00:16:18.040 --> 00:16:20.040]  我想這是大家都想問的問題
[00:16:20.040 --> 00:16:22.040]  在很多人來說
[00:16:22.040 --> 00:16:24.040]  如果你是從事教會
[00:16:24.040 --> 00:16:26.040]  你做則事也好
[00:16:26.040 --> 00:16:28.040]  什麼也好
[00:16:28.040 --> 00:16:30.040]  你都會想為什麼人們不來崇拜
[00:16:30.040 --> 00:16:32.040]  或者我怎樣令多些人來崇拜
[00:16:32.040 --> 00:16:34.040]  很自然的方向就想
[00:16:34.040 --> 00:16:36.040]  我搞好節目的質素
[00:16:36.040 --> 00:16:38.040]  就好像我們電視台
[00:16:38.040 --> 00:16:40.040]  歡樂滿什麼的
[00:16:40.040 --> 00:16:42.040]  搞一下這樣那樣
