
[00:00:00.000 --> 00:00:03.000]  題目是「你有你講」
[00:02:38.000 --> 00:02:42.000]  寫一封內部文件給管理層看
[00:02:42.000 --> 00:02:44.000]  告訴他們應該怎麼做
[00:02:44.000 --> 00:02:45.000]  為什麼傳來傳去
[00:02:45.000 --> 00:02:48.000]  會變成全公司的員工都要看
[00:02:48.000 --> 00:02:49.000]  還出了書
[00:02:49.000 --> 00:02:52.000]  所有人都當成是金科玉律地看
[00:02:52.000 --> 00:02:54.000]  為什麼?
[00:02:54.000 --> 00:02:56.000]  內部的東西
[00:02:56.000 --> 00:03:00.000]  其實要講一講聖經的一些
[00:03:00.000 --> 00:03:02.000]  怎樣正典的形成
[00:03:02.000 --> 00:03:04.000]  不想講太複雜的東西
[00:03:04.000 --> 00:03:07.000]  但最重要的一個概念
[00:03:07.000 --> 00:03:09.000]  聖經其實在當時
[00:03:09.000 --> 00:03:14.000]  當時教會有很多文盲
[00:03:14.000 --> 00:03:16.000]  其實很多人是不懂得看書的
[00:03:16.000 --> 00:03:18.000]  於是一些書信來往
[00:03:18.000 --> 00:03:20.000]  或者一些重要的事項
[00:03:20.000 --> 00:03:23.000]  就會在聚會裏面讀出來
[00:03:23.000 --> 00:03:25.000]  讓所有人都聽到、知道
[00:03:25.000 --> 00:03:27.000]  這些重要的書
[00:03:27.000 --> 00:03:30.000]  或者一些對信徒有益的書卷
[00:03:30.000 --> 00:03:32.000]  會不斷被人重複拿出來讀
[00:03:32.000 --> 00:03:33.000]  讀得多了
[00:03:33.000 --> 00:03:35.000]  自然就更加多人知道
[00:03:35.000 --> 00:03:37.000]  還有他們可能會多抄幾份
[00:03:37.000 --> 00:03:41.000]  送去不同的教會讀
[00:03:41.000 --> 00:03:43.000]  情況其實像Facebook一樣
[00:03:43.000 --> 00:03:45.000]  多人Like的東西就會向上升
[00:03:45.000 --> 00:03:47.000]  沒有人Like的東西會怎樣?
[00:03:47.000 --> 00:03:49.000]  就會向下沉
[00:03:49.000 --> 00:03:51.000]  所以一些多人Like的書卷
[00:03:51.000 --> 00:03:54.000]  就會變成一些重要的信仰資源
[00:03:54.000 --> 00:03:57.000]  就會成為我們今天的聖經
[00:03:57.000 --> 00:03:58.000]  這樣看的時候
[00:03:58.000 --> 00:04:03.000]  你就會發覺其實提多書應該都是這樣
[00:04:03.000 --> 00:04:05.000]  它是很多人看
[00:04:05.000 --> 00:04:08.000]  對信仰來說是重要的
[00:04:08.000 --> 00:04:10.000]  是當時一個重要的信仰資源
[00:04:10.000 --> 00:04:13.000]  所以才會有這麼多人知道
[00:04:13.000 --> 00:04:17.000]  即是說其實在當時那些克里特人
[00:04:17.000 --> 00:04:19.000]  克里特教會的信徒
[00:04:19.000 --> 00:04:21.000]  都有看到提多書
[00:04:21.000 --> 00:04:23.000]  都有看到這封信
[00:04:23.000 --> 00:04:25.000]  我們要記住這件事
[00:04:25.000 --> 00:04:27.000]  待會再說的時候
[00:04:27.000 --> 00:04:32.000]  對我待會說的內容是有幫助的
[00:04:32.000 --> 00:04:33.000]  既然是這樣
[00:04:33.000 --> 00:04:38.000]  我們要明白這封信的功能
[00:04:38.000 --> 00:04:40.000]  其實不只是給提多看
[00:04:40.000 --> 00:04:43.000]  是給克里特島的信徒看
[00:04:43.000 --> 00:04:46.000]  這封信是一個正式的授權
[00:04:46.000 --> 00:04:48.000]  授權誰?
[00:04:48.000 --> 00:04:49.000]  授權提多
[00:04:49.000 --> 00:04:50.000]  本來是授權提多
[00:04:50.000 --> 00:04:54.000]  你要在克里特教會那裡做一些事
[00:04:54.000 --> 00:04:56.000]  其中之一就是要選一些
[00:04:56.000 --> 00:04:58.000]  執事一些教會的領袖
[00:04:58.000 --> 00:05:00.000]  在第一章那裡說到
[00:05:00.000 --> 00:05:04.000]  其實克里特教會要選一些長老
[00:05:04.000 --> 00:05:06.000]  一些信徒領袖出來處理一些事
[00:05:06.000 --> 00:05:08.000]  處理什麼事呢?
[00:05:08.000 --> 00:05:10.000]  就是有一些假教師
[00:05:10.000 --> 00:05:13.000]  因為假教師在當時在教會裡
[00:05:13.000 --> 00:05:17.000]  灌輸一些錯誤的信息給信徒
[00:05:17.000 --> 00:05:21.000]  於是就要找一些人出來處理
[00:05:21.000 --> 00:05:23.000]  提多作為一個年輕的目者
[00:05:23.000 --> 00:05:26.000]  他還要管理一些很麻煩的信徒
[00:05:26.000 --> 00:05:28.000]  其實克里特島的人
[00:05:28.000 --> 00:05:30.000]  都是一些道德操守比較一般的人
[00:05:30.000 --> 00:05:32.000]  在這個情況下
[00:05:32.000 --> 00:05:36.000]  除了要去教導之外
[00:05:36.000 --> 00:05:38.000]  還要得到一個授權
[00:05:38.000 --> 00:05:40.000]  但是我想問
[00:05:40.000 --> 00:05:42.000]  是不是授權了他
[00:05:42.000 --> 00:05:44.000]  他就能夠管理呢?
[00:05:44.000 --> 00:05:46.000]  這個世界有沒有這麼簡單呢?
[00:05:46.000 --> 00:05:47.000]  拿著那封信
[00:05:47.000 --> 00:05:49.000]  這封就是保羅給我的信
[00:05:49.000 --> 00:05:50.000]  上方寶劍
[00:05:50.000 --> 00:05:52.000]  見信如見保羅
[00:05:52.000 --> 00:05:54.000]  然後你就要聽話
[00:05:54.000 --> 00:05:56.000]  這個世界有沒有這麼簡單呢?
[00:05:56.000 --> 00:05:58.000]  沒有這麼簡單的嘛
[00:05:58.000 --> 00:06:00.000]  有權不是最大的嘛
[00:06:00.000 --> 00:06:03.000]  有民意之證才能夠順暢的嘛
[00:06:03.000 --> 00:06:06.000]  克里特人本身就很麻煩
[00:06:06.000 --> 00:06:08.000]  一章十二節那裡怎麼說呢?
[00:06:08.000 --> 00:06:10.000]  克里特人常說謊話
[00:06:10.000 --> 00:06:12.000]  是惡獸
[00:06:12.000 --> 00:06:14.000]  貪吃懶做
[00:06:14.000 --> 00:06:15.000]  其實這句話很凶狠的
[00:06:15.000 --> 00:06:16.000]  你想一下
[00:06:16.000 --> 00:06:19.000]  我剛才說克里特人看到這封信
[00:06:19.000 --> 00:06:20.000]  我罵他
[00:06:20.000 --> 00:06:22.000]  他是惡獸
[00:06:22.000 --> 00:06:24.000]  貪吃懶做
[00:06:24.000 --> 00:06:26.000]  其實看到真的不高興
[00:06:26.000 --> 00:06:28.000]  但是呢
[00:06:28.000 --> 00:06:29.000]  這樣做的時候
[00:06:29.000 --> 00:06:33.000]  你就要找一些他們的人去管理他們
[00:06:33.000 --> 00:06:35.000]  提多怎麼說都是一個外人
[00:06:35.000 --> 00:06:37.000]  正所謂港人治港
[00:06:37.000 --> 00:06:40.000]  他們就克里特人治克里特人
[00:06:40.000 --> 00:06:43.000]  你要找一些當地的領袖出來去管他們
[00:06:43.000 --> 00:06:46.000]  才能夠順暢
[00:06:46.000 --> 00:06:48.000]  而這些領袖的要求是怎樣呢?
[00:06:48.000 --> 00:06:49.000]  要求很高的
[00:06:49.000 --> 00:06:51.000]  一章七至九節是這麼說的
[00:06:51.000 --> 00:06:52.000]  聽我讀
[00:06:52.000 --> 00:06:54.000]  有聖經的可以看的
[00:06:54.000 --> 00:06:56.000]  我鼓勵人們去看聖經
[00:06:56.000 --> 00:06:58.000]  一章七至九節是這麼說的
[00:06:58.000 --> 00:07:00.000]  監督既然是神的管家
[00:07:00.000 --> 00:07:02.000]  必須無可指責
[00:07:02.000 --> 00:07:03.000]  不自負
[00:07:03.000 --> 00:07:04.000]  不暴躁
[00:07:04.000 --> 00:07:05.000]  不迂走
[00:07:05.000 --> 00:07:06.000]  不好鬥
[00:07:06.000 --> 00:07:07.000]  不貪財
[00:07:07.000 --> 00:07:09.000]  卻要樂意接待外人
[00:07:09.000 --> 00:07:10.000]  好誰
[00:07:10.000 --> 00:07:11.000]  刻己
[00:07:11.000 --> 00:07:12.000]  正直
[00:07:12.000 --> 00:07:13.000]  聖潔
[00:07:13.000 --> 00:07:14.000]  節制
[00:07:14.000 --> 00:07:17.000]  堅守合乎教義的可靠之道
[00:07:17.000 --> 00:07:19.000]  能將健全的教導勸勉人
[00:07:19.000 --> 00:07:21.000]  又能博到爭辯的人
[00:07:21.000 --> 00:07:22.000]  嘩
[00:07:22.000 --> 00:07:23.000]  這個很厲害的
[00:07:23.000 --> 00:07:26.000]  他其實要求的是很多的
[00:07:26.000 --> 00:07:28.000]  但是總結來說
[00:07:28.000 --> 00:07:30.000]  他需要有一個良好的品格
[00:07:30.000 --> 00:07:33.000]  他需要一個很良好的品格
[00:07:33.000 --> 00:07:35.000]  他要求的不是說
[00:07:35.000 --> 00:07:38.000]  他要在他的學術地位上有多高
[00:07:38.000 --> 00:07:39.000]  有多少個博士銜頭
[00:07:39.000 --> 00:07:43.000]  不是要求他在工作範圍上有多高的成就
[00:07:43.000 --> 00:07:45.000]  不知道是哪間企業的CEO
[00:07:45.000 --> 00:07:49.000]  他需要的是有一個良好的品格
[00:07:49.000 --> 00:07:50.000]  另外我們留意
[00:07:50.000 --> 00:07:52.000]  有一件事重複了
[00:07:52.000 --> 00:07:54.000]  就是健全的教導
[00:07:54.000 --> 00:07:55.000]  去到第二章
[00:07:55.000 --> 00:07:57.000]  其實這幾個字是重複出現的
[00:07:57.000 --> 00:07:58.000]  就是健全的教導
[00:07:58.000 --> 00:07:59.000]  保羅吩咐提多
[00:07:59.000 --> 00:08:03.000]  你所說的總要合乎那健全的教導
[00:08:03.000 --> 00:08:05.000]  那什麼是健全的教導
[00:08:05.000 --> 00:08:08.000]  那就是二章一至十節局
[00:08:08.000 --> 00:08:11.000]  經文裡面提到有五種人
[00:08:11.000 --> 00:08:12.000]  老年人
[00:08:12.000 --> 00:08:13.000]  年長婦女
[00:08:13.000 --> 00:08:14.000]  年輕婦女
[00:08:14.000 --> 00:08:15.000]  年輕人
[00:08:15.000 --> 00:08:16.000]  還有僕人
[00:08:16.000 --> 00:08:18.000]  為什麼沒有中年人
[00:08:18.000 --> 00:08:20.000]  為什麼沒有中年人
[00:08:20.000 --> 00:08:22.000]  是否歧視我們這些中年人
[00:08:22.000 --> 00:08:23.000]  其實我都中年了
[00:08:23.000 --> 00:08:25.000]  我的頭不像
[00:08:25.000 --> 00:08:26.000]  是不是
[00:08:26.000 --> 00:08:28.000]  為什麼沒有中年人
[00:08:28.000 --> 00:08:29.000]  很多老年人
[00:08:29.000 --> 00:08:33.000]  就是金陵對老年字眼很敏感
[00:08:33.000 --> 00:08:35.000]  遲些還說60元
[00:08:35.000 --> 00:08:37.000]  60歲可以刷2元八達通
[00:08:37.000 --> 00:08:39.000]  60歲可以
[00:08:39.000 --> 00:08:42.000]  那些人就說得罪了64歲那些
[00:08:42.000 --> 00:08:44.000]  我捱多了四年
[00:08:44.000 --> 00:08:45.000]  是不是
[00:08:45.000 --> 00:08:46.000]  但有些人不高興
[00:08:46.000 --> 00:08:48.000]  聲音不同了
[00:08:48.000 --> 00:08:49.000]  不同了
[00:08:49.000 --> 00:08:50.000]  然後人家看你
[00:08:50.000 --> 00:08:51.000]  你到那個年紀了
[00:08:51.000 --> 00:08:52.000]  很尷尬的
[00:08:52.000 --> 00:08:53.000]  是不是
[00:08:53.000 --> 00:08:55.000]  其實為什麼
[00:08:55.000 --> 00:08:58.000]  原來保羅那個時代的人
[00:08:58.000 --> 00:08:59.000]  他們那個年齡
[00:08:59.000 --> 00:09:01.000]  跟我們來說不是很相同
[00:09:01.000 --> 00:09:04.000]  他們沒有我們現在的人那麼長命
[00:09:04.000 --> 00:09:05.000]  一般來說
[00:09:05.000 --> 00:09:09.000]  可能六七十歲就已經要回天家了
[00:09:09.000 --> 00:09:12.000]  我們現在八九十歲都還有
[00:09:12.000 --> 00:09:14.000]  所以那時候年輕人
[00:09:14.000 --> 00:09:15.000]  所謂年輕人
[00:09:15.000 --> 00:09:18.000]  四十多歲五十歲那些都還是很年輕
[00:09:18.000 --> 00:09:19.000]  是不是
[00:09:19.000 --> 00:09:20.000]  我還是很年輕
[00:09:20.000 --> 00:09:22.000]  年輕人和老年人
[00:09:22.000 --> 00:09:23.000]  老年人可能相對
[00:09:23.000 --> 00:09:26.000]  只不過是五十幾歲以上那些
[00:09:26.000 --> 00:09:28.000]  都不是很老的
[00:09:28.000 --> 00:09:30.000]  我們看看
[00:09:30.000 --> 00:09:32.000]  經文那裡略為釋經
[00:09:32.000 --> 00:09:34.000]  二節五節那裡是一個段落
[00:09:34.000 --> 00:09:36.000]  首先就說老年人
[00:09:36.000 --> 00:09:38.000]  勸老年人要有節制
[00:09:38.000 --> 00:09:40.000]  端正克己
[00:09:40.000 --> 00:09:45.000]  在信心愛心內心上都要健全
[00:09:45.000 --> 00:09:48.000]  其實老年人
[00:09:48.000 --> 00:09:52.000]  為什麼教導好像這麼大路
[00:09:52.000 --> 00:09:53.000]  很大路
[00:09:53.000 --> 00:09:54.000]  其實說真的
[00:09:54.000 --> 00:09:58.000]  用不用一個很複雜的解釋
[00:09:58.000 --> 00:09:59.000]  節制端正克己
[00:09:59.000 --> 00:10:01.000]  有信心愛心內心
[00:10:01.000 --> 00:10:03.000]  看文字你已經明白了
[00:10:03.000 --> 00:10:04.000]  那些東西
[00:10:04.000 --> 00:10:05.000]  很大路
[00:10:05.000 --> 00:10:07.000]  某程度可能這些
[00:10:07.000 --> 00:10:09.000]  只是一個修辭手法
[00:10:09.000 --> 00:10:13.000]  說什麼人就要怎樣
[00:10:13.000 --> 00:10:15.000]  其實全部人都對
[00:10:15.000 --> 00:10:17.000]  所以你不要跟老年人說
[00:10:17.000 --> 00:10:20.000]  你要節制端正克己
[00:10:20.000 --> 00:10:21.000]  我年輕就不用了
[00:10:21.000 --> 00:10:22.000]  不是這樣的
[00:10:22.000 --> 00:10:24.000]  全部人都要
[00:10:24.000 --> 00:10:27.000]  這些是偏向大路一點
[00:10:27.000 --> 00:10:29.000]  普遍來說都比較好聽
[00:10:29.000 --> 00:10:31.000]  但比較起來
[00:10:31.000 --> 00:10:34.000]  年長的婦女就長一點
[00:10:34.000 --> 00:10:36.000]  保羅說
[00:10:36.000 --> 00:10:39.000]  勸年長的婦女在操守上公正
[00:10:39.000 --> 00:10:40.000]  不說蠶言
[00:10:40.000 --> 00:10:42.000]  不作酒的奴隸
[00:10:42.000 --> 00:10:44.000]  用善道教導人
[00:10:44.000 --> 00:10:46.000]  針對年長婦女
[00:10:46.000 --> 00:10:47.000]  很實在的
[00:10:47.000 --> 00:10:49.000]  不要說別人是是非非
[00:10:49.000 --> 00:10:50.000]  不要做酒的奴隸
[00:10:50.000 --> 00:10:51.000]  不要喝那麼多酒
[00:10:51.000 --> 00:10:53.000]  要用善道教導人
[00:10:53.000 --> 00:10:54.000]  有時候我們形容
[00:10:54.000 --> 00:10:56.000]  看一些書信
[00:10:56.000 --> 00:10:58.000]  好像偷聽別人講電話
[00:10:58.000 --> 00:11:00.000]  偷聽別人講電話是怎樣
[00:11:00.000 --> 00:11:03.000]  你不知道電話對面在講什麼
[00:11:03.000 --> 00:11:05.000]  你只聽到你旁邊的人在講什麼
[00:11:05.000 --> 00:11:08.000]  你就要靠你旁邊的人講的東西
[00:11:08.000 --> 00:11:11.000]  去猜對方在講什麼
[00:11:11.000 --> 00:11:13.000]  有一次我偷聽我岳父講電話
[00:11:13.000 --> 00:11:14.000]  他突然說
[00:11:14.000 --> 00:11:16.000]  你戶口幾號
[00:11:16.000 --> 00:11:18.000]  入幾多 入幾萬
[00:11:18.000 --> 00:11:20.000]  然後我截住他
[00:11:20.000 --> 00:11:22.000]  對面那個是誰
[00:11:22.000 --> 00:11:24.000]  原來是騙錢的
[00:11:24.000 --> 00:11:26.000]  金兵電話就是這樣
[00:11:26.000 --> 00:11:28.000]  你靠身邊的人講的東西
[00:11:28.000 --> 00:11:30.000]  你猜到對方在講什麼
[00:11:30.000 --> 00:11:32.000]  放心
[00:11:32.000 --> 00:11:34.000]  我阻止了
[00:11:34.000 --> 00:11:35.000]  這裡也是
[00:11:35.000 --> 00:11:37.000]  某程度上可能是
[00:11:37.000 --> 00:11:40.000]  那些婦女有這些問題
[00:11:40.000 --> 00:11:42.000]  所以保羅才要這樣說
[00:11:42.000 --> 00:11:43.000]  有很多東西可以說
[00:11:43.000 --> 00:11:45.000]  為什麼偏偏要說他們操守公正
[00:11:45.000 --> 00:11:48.000]  不說殘嫌 不做酒的奴隸
[00:11:48.000 --> 00:11:50.000]  可能那些婦女有這樣的問題
[00:11:50.000 --> 00:11:53.000]  他們行為上不是很端正
[00:11:53.000 --> 00:11:55.000]  喜歡講人是非
[00:11:55.000 --> 00:11:57.000]  又喜歡喝酒
[00:11:57.000 --> 00:12:00.000]  保羅就是針對這些問題
[00:12:00.000 --> 00:12:02.000]  當然我們要留意
[00:12:02.000 --> 00:12:04.000]  克里特島的情況
[00:12:04.000 --> 00:12:06.000]  我不是說普遍女士都是這樣
[00:12:06.000 --> 00:12:07.000]  不要對號入座
[00:12:07.000 --> 00:12:09.000]  克里特島的情況是這樣
[00:12:09.000 --> 00:12:11.000]  於是保羅作出一些教導
[00:12:11.000 --> 00:12:13.000]  另外要留意的是
[00:12:13.000 --> 00:12:15.000]  對於這些教導
[00:12:15.000 --> 00:12:17.000]  他在第四節說
[00:12:17.000 --> 00:12:19.000]  要好指教年輕的婦女
[00:12:19.000 --> 00:12:22.000]  就是說不是停在那裡
[00:12:22.000 --> 00:12:24.000]  他要求那些年長的婦女
[00:12:24.000 --> 00:12:27.000]  他們行為操守上留意
[00:12:27.000 --> 00:12:29.000]  有一個功效
[00:12:29.000 --> 00:12:31.000]  他要指教年輕的女性
[00:12:31.000 --> 00:12:33.000]  我用年輕的女性來形容
[00:12:33.000 --> 00:12:35.000]  由年長的婦女到年輕的婦女
[00:12:35.000 --> 00:12:37.000]  我一會兒會咬傷你的
[00:12:37.000 --> 00:12:39.000]  他要教那些年輕的女性
[00:12:39.000 --> 00:12:41.000]  保羅不是單純覺得
[00:12:41.000 --> 00:12:43.000]  只有年長的婦女有問題
[00:12:43.000 --> 00:12:45.000]  年輕的女性都有問題
[00:12:45.000 --> 00:12:47.000]  有問題就改吧
[00:12:47.000 --> 00:12:49.000]  改了之後怎麼辦
[00:12:49.000 --> 00:12:50.000]  改了之後不是改了就算了
[00:12:50.000 --> 00:12:52.000]  你要以身作則
[00:12:52.000 --> 00:12:54.000]  你要教那些年輕的女性
[00:12:54.000 --> 00:12:56.000]  你要去幫助那些年輕的女性
[00:12:56.000 --> 00:12:59.000]  接下來我們看
[00:12:59.000 --> 00:13:03.000]  一節一節相對會較長
[00:13:03.000 --> 00:13:06.000]  指教年輕的婦女是怎樣
[00:13:06.000 --> 00:13:08.000]  要愛丈夫
[00:13:08.000 --> 00:13:09.000]  愛兒女
[00:13:09.000 --> 00:13:10.000]  刻己
[00:13:10.000 --> 00:13:11.000]  貞潔
[00:13:11.000 --> 00:13:12.000]  理家
[00:13:12.000 --> 00:13:13.000]  善良
[00:13:13.000 --> 00:13:14.000]  信服自己的丈夫
[00:13:14.000 --> 00:13:16.000]  免得神的道被毀謗
[00:13:16.000 --> 00:13:17.000]  換言之
[00:13:17.000 --> 00:13:19.000]  好像我剛才的思路
[00:13:19.000 --> 00:13:20.000]  繼續下去
[00:13:20.000 --> 00:13:21.000]  年輕女的問題是甚麼
[00:13:21.000 --> 00:13:23.000]  就是不刻己不貞潔
[00:13:23.000 --> 00:13:25.000]  又不理家又不善良
[00:13:25.000 --> 00:13:27.000]  又惡死又公主病
[00:13:27.000 --> 00:13:29.000]  又不信服自己的丈夫
[00:13:29.000 --> 00:13:31.000]  當丈夫是兵
[00:13:31.000 --> 00:13:33.000]  其實好像很複雜
[00:13:33.000 --> 00:13:35.000]  好像有很多問題
[00:13:35.000 --> 00:13:39.000]  同樣的角度繼續看下去
[00:13:39.000 --> 00:13:43.000]  同樣要勸年輕人凡事刻己
[00:13:43.000 --> 00:13:46.000]  你要顯出自己是好行為的榜樣
[00:13:46.000 --> 00:13:48.000]  在教導上要正直莊重
[00:13:48.000 --> 00:13:50.000]  言語健全無可指責
[00:13:50.000 --> 00:13:52.000]  只拿反對的人因說不出
[00:13:52.000 --> 00:13:54.000]  我們有甚麼不好
[00:13:54.000 --> 00:13:56.000]  而自覺羞愧
[00:13:56.000 --> 00:13:59.000]  這一句就是跟提多說的
[00:13:59.000 --> 00:14:01.000]  保羅說到同樣的意思
[00:14:01.000 --> 00:14:03.000]  其實是同上
[00:14:03.000 --> 00:14:04.000]  和上面一樣
[00:14:04.000 --> 00:14:07.000]  你要去做一些事的原因
[00:14:07.000 --> 00:14:09.000]  是以身作則
[00:14:09.000 --> 00:14:12.000]  你要成為其他人的榜樣
[00:14:12.000 --> 00:14:14.000]  要勸年輕人刻己
[00:14:14.000 --> 00:14:17.000]  其實是由提多去勸年輕人
[00:14:17.000 --> 00:14:20.000]  顯出你是好行為的榜樣
[00:14:20.000 --> 00:14:21.000]  以身作則
[00:14:21.000 --> 00:14:23.000]  你教導他們正直莊重
[00:14:23.000 --> 00:14:25.000]  言語健全無可指責
[00:14:25.000 --> 00:14:27.000]  反過來看
[00:14:27.000 --> 00:14:30.000]  年輕人又不正直莊重
[00:14:30.000 --> 00:14:33.000]  又喜歡說髒話
[00:14:33.000 --> 00:14:37.000]  然後就被人指責
[00:14:37.000 --> 00:14:42.000]  其實提多作為一個年輕人
[00:14:42.000 --> 00:14:45.000]  在那裏牧養一班很麻煩的信徒
[00:14:45.000 --> 00:14:47.000]  是不容易的
[00:14:47.000 --> 00:14:49.000]  在這樣的情況下
[00:14:49.000 --> 00:14:51.000]  保羅提出的是你要以身作則
[00:14:51.000 --> 00:14:53.000]  你要示範給他們看
[00:14:53.000 --> 00:14:54.000]  一個正直的人
[00:14:54.000 --> 00:14:56.000]  一個刻己的人
[00:14:56.000 --> 00:14:58.000]  一個節制的人是怎樣
[00:14:58.000 --> 00:15:01.000]  但為何他不用教年輕人呢
[00:15:01.000 --> 00:15:05.000]  當時的社會都是比較保守
[00:15:05.000 --> 00:15:06.000]  保守的社會
[00:15:06.000 --> 00:15:08.000]  如果由一個年輕人去教年輕人
[00:15:08.000 --> 00:15:11.000]  還要那班年輕人可能不清潔
[00:15:11.000 --> 00:15:12.000]  不理家庭
[00:15:12.000 --> 00:15:14.000]  很容易引起誤會
[00:15:14.000 --> 00:15:18.000]  所以是需要年長的婦女去協助提多
[00:15:18.000 --> 00:15:20.000]  去幫助他
[00:15:20.000 --> 00:15:25.000]  而提多亦要成為那班年輕人的榜樣
[00:15:25.000 --> 00:15:30.000]  其實用這個角度去看
[00:15:30.000 --> 00:15:33.000]  當時耶穌和井旁婦人去談道
[00:15:33.000 --> 00:15:35.000]  是一件很突破的事
[00:15:35.000 --> 00:15:39.000]  那時他很容易引起人的誤會
[00:15:39.000 --> 00:15:45.000]  提外話說回第九至十節
[00:15:45.000 --> 00:15:47.000]  最後一件事就是瀑人
[00:15:47.000 --> 00:15:51.000]  你要勸瀑人順服自己的主人
[00:15:51.000 --> 00:15:53.000]  凡事討好他的喜悅
[00:15:53.000 --> 00:15:54.000]  不可頂撞他
[00:15:54.000 --> 00:15:56.000]  不可施澄財物
[00:15:56.000 --> 00:15:58.000]  要凡事顯出完美的忠誠
[00:15:58.000 --> 00:16:00.000]  好事事能榮耀我們
[00:16:00.000 --> 00:16:02.000]  救主神的教導
[00:16:02.000 --> 00:16:04.000]  瀑人即是奴隸
[00:16:04.000 --> 00:16:08.000]  當時奴隸是一件很普遍的事
[00:16:08.000 --> 00:16:09.000]  很普遍的
[00:16:09.000 --> 00:16:12.000]  可能奴隸比主人還多
[00:16:12.000 --> 00:16:13.000]  普遍到一個地步
[00:16:13.000 --> 00:16:15.000]  即是每家都有奴隸
[00:16:15.000 --> 00:16:19.000]  奴隸順服主人是天經地義
[00:16:19.000 --> 00:16:22.000]  但初期教會又出現一個問題
[00:16:22.000 --> 00:16:25.000]  一個奴隸和一個主人都信了耶穌
[00:16:25.000 --> 00:16:28.000]  他們是甚麼關係
[00:16:28.000 --> 00:16:30.000]  他們是弟兄
[00:16:30.000 --> 00:16:31.000]  都有女奴隸
[00:16:31.000 --> 00:16:33.000]  弟兄姊妹
[00:16:33.000 --> 00:16:35.000]  有些情況是覺得
[00:16:35.000 --> 00:16:37.000]  當我們是弟兄姊妹的時候
[00:16:37.000 --> 00:16:39.000]  身份不同了
[00:16:39.000 --> 00:16:42.000]  奴隸可能沒那麼順服
[00:16:42.000 --> 00:16:44.000]  再加上主耶穌快要回來了
