
[00:00:00.000 --> 00:00:05.840]  好,弟兄姊妹晚安,我們可以開始先一起祈禱
[00:05:38.600 --> 00:05:40.600]  以色列這個名字
[00:05:40.600 --> 00:05:44.600]  我們過去都講過不止一次
[00:05:44.600 --> 00:05:48.600]  新約很重視我們有新的身份
[00:05:48.600 --> 00:05:53.600]  我們在神裏面是新的族類
[00:05:53.600 --> 00:05:58.600]  所以教會是神的兒子
[00:05:58.600 --> 00:06:01.600]  耶穌基督的身體
[00:06:01.600 --> 00:06:03.600]  耶穌是那個元首
[00:06:03.600 --> 00:06:04.600]  是那個頭
[00:06:04.600 --> 00:06:06.600]  教會是那個身體
[00:06:06.600 --> 00:06:08.600]  所以新約的作者
[00:06:08.600 --> 00:06:09.600]  特別是保羅
[00:06:09.600 --> 00:06:12.600]  看這些屬靈的比喻
[00:06:12.600 --> 00:06:14.600]  看得很確切
[00:06:14.600 --> 00:06:18.600]  所以常常都告訴我們
[00:06:18.600 --> 00:06:20.600]  我們是屬天的
[00:06:20.600 --> 00:06:21.600]  屬神的
[00:06:21.600 --> 00:06:23.600]  但是記得不要忘記
[00:06:23.600 --> 00:06:25.600]  他們寫作的期間
[00:06:25.600 --> 00:06:27.600]  其實是羅馬帝國
[00:06:27.600 --> 00:06:30.600]  是希臘的文化統治
[00:06:30.600 --> 00:06:35.600]  是一個壓迫的猶太人亡國
[00:06:35.600 --> 00:06:38.600]  只是巡撫是比拉多
[00:06:38.600 --> 00:06:40.600]  是分封的王
[00:06:40.600 --> 00:06:43.600]  是由羅馬委派來的
[00:06:43.600 --> 00:06:45.600]  就是說和我們香港差不多一樣
[00:06:45.600 --> 00:06:47.600]  有殖民地的歷史
[00:06:47.600 --> 00:06:49.600]  有現在我們回歸
[00:06:49.600 --> 00:06:51.600]  一國兩制等等
[00:06:51.600 --> 00:06:52.600]  就是說其實
[00:06:52.600 --> 00:06:56.600]  基本上新約常常都給信徒
[00:06:56.600 --> 00:07:00.600]  有一個宏觀的盼望
[00:07:00.600 --> 00:07:03.600]  就是你是新的族類
[00:07:03.600 --> 00:07:05.600]  你應該看你自己有新的身份
[00:07:05.600 --> 00:07:07.600]  新的名字
[00:07:07.600 --> 00:07:11.600]  所以雅各都不例外
[00:07:11.600 --> 00:07:14.600]  現在給他一個最大的
[00:07:14.600 --> 00:07:15.600]  神應許的祝福
[00:07:15.600 --> 00:07:18.600]  就是他叫做以色列
[00:07:18.600 --> 00:07:20.600]  即是神的王子
[00:07:20.600 --> 00:07:22.600]  但是在這個時候
[00:07:22.600 --> 00:07:28.600]  當然還沒有得到全面的應驗
[00:07:28.600 --> 00:07:32.600]  不過他一直回歸回到這個迦南地
[00:07:32.600 --> 00:07:35.600]  其實已經逐步逐步地體現
[00:07:35.600 --> 00:07:38.600]  33章就開始說了
[00:07:38.600 --> 00:07:44.600]  32章就是雅各做了他能夠做的準備
[00:07:44.600 --> 00:07:46.600]  33章就告訴我們
[00:07:46.600 --> 00:07:52.600]  神如何有創意地為雅各準備這個復和
[00:07:52.600 --> 00:07:54.600]  33章是說人的復和
[00:07:54.600 --> 00:07:57.600]  和神為他預備的復和
[00:07:57.600 --> 00:07:59.600]  就是和以素的復和
[00:07:59.600 --> 00:08:01.600]  兩兄弟的復和
[00:08:01.600 --> 00:08:04.600]  33章全章都說這個故事
[00:08:04.600 --> 00:08:08.600]  雅各舉目觀看見以素來了
[00:08:08.600 --> 00:08:11.600]  本來一直都想自己走到最後
[00:08:11.600 --> 00:08:14.600]  但是現在怎麼走都沒有人走得這麼快
[00:08:14.600 --> 00:08:16.600]  因為他瘸腿
[00:08:16.600 --> 00:08:18.600]  見以素來了
[00:08:18.600 --> 00:08:20.600]  後頭跟著四百人
[00:08:20.600 --> 00:08:22.600]  你很害怕的
[00:08:22.600 --> 00:08:23.600]  四百個壯丁
[00:08:23.600 --> 00:08:26.600]  他就把孩子們分開
[00:08:26.600 --> 00:08:29.600]  交給尼雅拉傑和兩個侍女
[00:08:29.600 --> 00:08:34.600]  並且叫兩個侍女和他們的孩子在前頭
[00:08:34.600 --> 00:08:37.600]  尼雅和她的孩子在後頭
[00:08:37.600 --> 00:08:40.600]  拉傑和約瑟在盡後頭
[00:08:40.600 --> 00:08:43.600]  他自己在他們前頭過去
[00:08:43.600 --> 00:08:45.600]  前頭後頭
[00:08:45.600 --> 00:08:47.600]  本來一直他自己是最後頭
[00:08:47.600 --> 00:08:49.600]  最後
[00:08:49.600 --> 00:08:51.600]  32章告訴我們
[00:08:51.600 --> 00:08:53.600]  他自己是放到最後
[00:08:53.600 --> 00:08:56.600]  甚至叫家眷過河
[00:08:56.600 --> 00:08:59.600]  他自己就在渡口不過河
[00:08:59.600 --> 00:09:01.600]  你就看到雅各
[00:09:01.600 --> 00:09:04.600]  還是很想用他自己的心計
[00:09:04.600 --> 00:09:07.600]  來逃避這一次的災劫
[00:09:07.600 --> 00:09:08.600]  雖然是二十年
[00:09:08.600 --> 00:09:11.600]  誰知道哥哥還是不是懷恨
[00:09:11.600 --> 00:09:13.600]  又沒有那麼多的資訊
[00:09:13.600 --> 00:09:16.600]  但是現在看到有四百個人來
[00:09:16.600 --> 00:09:18.600]  很奇怪
[00:09:18.600 --> 00:09:21.600]  他照安排那些家眷向前走
[00:09:21.600 --> 00:09:24.600]  他這次就自己在最前頭
[00:09:24.600 --> 00:09:26.600]  這是第三節
[00:09:26.600 --> 00:09:28.600]  他自己在他們前頭過去
[00:09:28.600 --> 00:09:30.600]  一年七次苦伏在地
[00:09:30.600 --> 00:09:32.600]  才就近他哥哥
[00:09:32.600 --> 00:09:34.600]  以素跑來迎接他
[00:09:34.600 --> 00:09:36.600]  將他抱住
[00:09:36.600 --> 00:09:39.600]  又扭著他的頸項與他親嘴
[00:09:39.600 --> 00:09:41.600]  兩個人就哭了
[00:09:41.600 --> 00:09:44.600]  以素舉目看見婦人孩子
[00:09:44.600 --> 00:09:48.600]  就說:這些和你同行的是誰呢?
[00:09:48.600 --> 00:09:52.600]  雅各說:這些孩子是神師恩給你僕人的
[00:09:52.600 --> 00:09:56.600]  於是兩個侍女和他們的孩子前來下拜
[00:09:56.600 --> 00:10:00.600]  莉雅和她的孩子也都前來下拜
[00:10:00.600 --> 00:10:03.600]  隨後約瑟和拉潔也前來下拜
[00:10:03.600 --> 00:10:06.600]  以素說:我所遇見的這些群畜
[00:10:06.600 --> 00:10:10.600]  是甚麼意思呢?
[00:10:10.600 --> 00:10:14.600]  雅各說:是要在我主面前蒙恩的
[00:10:14.600 --> 00:10:17.600]  以素說:兄弟,我的已經夠了
[00:10:17.600 --> 00:10:19.600]  你的仍歸你吧
[00:10:19.600 --> 00:10:22.600]  雅各說:不然,我若在你眼前蒙恩
[00:10:22.600 --> 00:10:25.600]  就求你從我手裡收下這禮物
[00:10:25.600 --> 00:10:27.600]  因為我見了你的面
[00:10:27.600 --> 00:10:29.600]  如同見了神的面
[00:10:29.600 --> 00:10:31.600]  並且你容納了我
[00:10:31.600 --> 00:10:34.600]  求你收下我帶來給你的禮物
[00:10:34.600 --> 00:10:36.600]  因為神恩待我
[00:10:36.600 --> 00:10:37.600]  使我充足
[00:10:37.600 --> 00:10:39.600]  雅各再三的求他
[00:10:39.600 --> 00:10:41.600]  他才收下了
[00:10:41.600 --> 00:10:44.600]  以素說:我們可以起身前往
[00:10:44.600 --> 00:10:46.600]  我在你前頭走
[00:10:46.600 --> 00:10:51.600]  雅各對他說:我知道孩子們年幼嬌嫩
[00:10:51.600 --> 00:10:54.600]  牛羊也正在乳養的時候
[00:10:54.600 --> 00:10:56.600]  若是趨趕一天
[00:10:56.600 --> 00:10:58.600]  群畜都必死了
[00:10:58.600 --> 00:11:01.600]  可能要他回去西爾山
[00:11:01.600 --> 00:11:03.600]  以東地
[00:11:03.600 --> 00:11:05.600]  即是以素的大本營
[00:11:05.600 --> 00:11:07.600]  待會會和大家揭曉一些
[00:11:07.600 --> 00:11:10.600]  關乎以東這個民族
[00:11:10.600 --> 00:11:11.600]  十四節
[00:11:11.600 --> 00:11:14.600]  求我主在僕人前頭走
[00:11:14.600 --> 00:11:17.600]  我要亮著在我面前群畜
[00:11:17.600 --> 00:11:20.600]  和孩子的力量慢慢的前行
[00:11:20.600 --> 00:11:23.600]  直走到西爾我主那裡
[00:11:23.600 --> 00:11:25.600]  就是西爾山
[00:11:25.600 --> 00:11:29.600]  以素說:容我把跟隨我的人
[00:11:29.600 --> 00:11:31.600]  留幾個在你這裡
[00:11:31.600 --> 00:11:33.600]  雅各說:何必呢?
[00:11:33.600 --> 00:11:36.600]  只要在我主眼前蒙恩就是了
[00:11:36.600 --> 00:11:39.600]  於是以素當日起行
[00:11:39.600 --> 00:11:41.600]  回往西爾去了
[00:11:41.600 --> 00:11:43.600]  雅各就往疏國去
[00:11:43.600 --> 00:11:46.600]  在那裡為自己蓋造房屋
[00:11:46.600 --> 00:11:48.600]  又為生畜搭棚
[00:11:48.600 --> 00:11:50.600]  因此那地方名叫疏國
[00:11:50.600 --> 00:11:52.600]  就是棚的意思
[00:11:52.600 --> 00:11:53.600]  第十八節
[00:11:53.600 --> 00:11:55.600]  我們稍為說過一點點的
[00:11:55.600 --> 00:11:58.600]  雅各從巴旦阿蘭回來的時候
[00:11:58.600 --> 00:12:02.600]  平平安安的到了迦南地的士劍城
[00:12:02.600 --> 00:12:05.600]  在城東支搭帳棚
[00:12:05.600 --> 00:12:07.600]  就用一百塊銀子
[00:12:07.600 --> 00:12:10.600]  向士劍的父親哈末的子孫
[00:12:10.600 --> 00:12:13.600]  買了支帳棚的那塊地
[00:12:13.600 --> 00:12:15.600]  在那裡築了一座壇
[00:12:15.600 --> 00:12:18.600]  這個就是在士劍的築壇
[00:12:18.600 --> 00:12:21.600]  三十五章就在伯特利的築壇
[00:12:21.600 --> 00:12:24.600]  起名叫伊利伊羅伊以色列神
[00:12:24.600 --> 00:12:26.600]  以色列神的意思
[00:12:26.600 --> 00:12:29.600]  開始回歸迦南地了
[00:12:29.600 --> 00:12:31.600]  他自己的故鄉
[00:12:31.600 --> 00:12:36.600]  故鄉是萬里的象樹
[00:12:36.600 --> 00:12:38.600]  伯特利
[00:12:38.600 --> 00:12:41.600]  現在我們看到三十三章
[00:12:41.600 --> 00:12:43.600]  一路懼怕
[00:12:43.600 --> 00:12:45.600]  一路有部署
[00:12:45.600 --> 00:12:48.600]  但是經歷了一晚的摔跤
[00:12:48.600 --> 00:12:53.600]  現在自己就不是身心俱疲
[00:12:53.600 --> 00:12:55.600]  身體雖然殘缺了
[00:12:55.600 --> 00:12:59.600]  好像永久殘廢一樣
[00:12:59.600 --> 00:13:03.600]  不是偶然扭了一扭腳
[00:13:03.600 --> 00:13:06.600]  做了一點物理治療就沒事
[00:13:06.600 --> 00:13:08.600]  就似乎不是了
[00:13:08.600 --> 00:13:10.600]  但是很特別就是
[00:13:10.600 --> 00:13:13.600]  他仍然安排自己的兒女
[00:13:13.600 --> 00:13:17.600]  跟那個次序
[00:13:17.600 --> 00:13:22.600]  先是由利亞原配的太太
[00:13:22.600 --> 00:13:24.600]  和他的兒子
[00:13:24.600 --> 00:13:28.600]  然後就到兩個侍女
[00:13:28.600 --> 00:13:32.600]  最後才是約瑟和拉傑
[00:13:32.600 --> 00:13:35.600]  然後就有牛羊 瀑彼
[00:13:35.600 --> 00:13:37.600]  在前面走
[00:13:37.600 --> 00:13:39.600]  很特別的就是第三節記載
[00:13:39.600 --> 00:13:41.600]  這次是他自己很主動
[00:13:41.600 --> 00:13:45.600]  自己第一個人一馬當先的去迎接
[00:13:45.600 --> 00:13:49.600]  這四百個壯丁和耳掃
[00:13:49.600 --> 00:13:52.600]  騎著駱駝
[00:13:52.600 --> 00:13:54.600]  飛快的來
[00:13:54.600 --> 00:13:56.600]  到底是不懷好意
[00:13:56.600 --> 00:13:59.600]  仍然懷著仇恨
[00:13:59.600 --> 00:14:02.600]  還是二十年已經冰釋前嫌
[00:14:02.600 --> 00:14:05.600]  已經沒有怨恨了
[00:14:05.600 --> 00:14:06.600]  都不知道的
[00:14:06.600 --> 00:14:10.600]  不過神就原來改變了耳掃的心
[00:14:10.600 --> 00:14:14.600]  已經完全沒有再生自己的弟弟
[00:14:14.600 --> 00:14:18.600]  而且大家是能夠在神裡面
[00:14:18.600 --> 00:14:22.600]  有抱頭痛哭的復和
[00:14:22.600 --> 00:14:26.600]  一定是一些很開心的眼淚
[00:14:26.600 --> 00:14:30.600]  一定是大家二十年沒有再見的兄弟
[00:14:30.600 --> 00:14:32.600]  孿生兄弟
[00:14:32.600 --> 00:14:34.600]  一起出生的
[00:14:34.600 --> 00:14:36.600]  也不是叫龍鳳胎
[00:14:36.600 --> 00:14:38.600]  總之是一起出生
[00:14:38.600 --> 00:14:40.600]  可能只是很短的時間
[00:14:40.600 --> 00:14:42.600]  算不算孿生呢
[00:14:42.600 --> 00:14:43.600]  不知道
[00:14:43.600 --> 00:14:45.600]  因為看不到樣子沒有照片
[00:14:45.600 --> 00:14:48.600]  但是我們看到的就是
[00:14:48.600 --> 00:14:51.600]  神可以改變人心
[00:14:51.600 --> 00:14:53.600]  改變耳掃
[00:14:53.600 --> 00:14:56.600]  就是說亞國做的那些部署
[00:14:56.600 --> 00:14:58.600]  全部都不需要再用
[00:14:58.600 --> 00:15:02.600]  不需要大家分開一層一層
[00:15:02.600 --> 00:15:05.600]  讓耳掃看完這一層
[00:15:05.600 --> 00:15:09.600]  都不夠再看另外一層的紙質
[00:15:09.600 --> 00:15:11.600]  再看另外一層
[00:15:11.600 --> 00:15:13.600]  再有財物有瀑被
[00:15:13.600 --> 00:15:15.600]  他都不需要了
[00:15:15.600 --> 00:15:18.600]  而是亞國直接的去復和
[00:15:18.600 --> 00:15:21.600]  直接的在神裡面
[00:15:21.600 --> 00:15:23.600]  有這種和好如初
[00:15:23.600 --> 00:15:25.600]  能夠有這份兄弟情
[00:15:25.600 --> 00:15:29.600]  這些都是很寶貴的一個記錄
[00:15:29.600 --> 00:15:31.600]  對亞國來說
[00:15:31.600 --> 00:15:35.600]  一個生命經歷了神的人
[00:15:35.600 --> 00:15:37.600]  不單止不需要死
[00:15:37.600 --> 00:15:39.600]  而且是有一種新生命的力量
[00:15:39.600 --> 00:15:42.600]  聖靈的感動和催逼
[00:15:42.600 --> 00:15:44.600]  讓你可以突破自己
[00:15:44.600 --> 00:15:46.600]  你認為20年的刺
[00:15:46.600 --> 00:15:50.600]  20年你解除不了的死結
[00:15:50.600 --> 00:15:53.600]  神都可以幫你很簡單的解開
[00:15:53.600 --> 00:15:55.600]  你就會看到
[00:15:55.600 --> 00:15:57.600]  原來在我們裡面的聖靈
[00:15:57.600 --> 00:15:59.600]  可以是很大的
[00:15:59.600 --> 00:16:01.600]  最難說的就是對不起
[00:16:01.600 --> 00:16:03.600]  或者我愛你
[00:16:03.600 --> 00:16:05.600]  這些
[00:16:05.600 --> 00:16:08.600]  我想在神裡面真的可以的
[00:16:08.600 --> 00:16:10.600]  無論什麼民族
[00:16:10.600 --> 00:16:13.600]  有些民族真的很凶狠
[00:16:13.600 --> 00:16:16.600]  但是我們在神裡面
[00:16:16.600 --> 00:16:19.600]  食人族都可以改變的
[00:16:19.600 --> 00:16:21.600]  真的有福音的地方
[00:16:21.600 --> 00:16:23.600]  真的很不同的
[00:16:23.600 --> 00:16:26.600]  所以我們都是求神幫助
[00:16:26.600 --> 00:16:28.600]  讓我們看到
[00:16:28.600 --> 00:16:30.600]  我想大前提
[00:16:30.600 --> 00:16:32.600]  真的你自己需要經歷了
[00:16:32.600 --> 00:16:35.600]  神的恩典、寬恕
[00:16:35.600 --> 00:16:37.600]  還有在神裡面
[00:16:37.600 --> 00:16:41.600]  得到神的身份
[00:16:41.600 --> 00:16:43.600]  你就會面對
[00:16:43.600 --> 00:16:46.600]  你自己人生最難的困局
[00:16:46.600 --> 00:16:48.600]  都不會看為難事
[00:16:48.600 --> 00:16:51.600]  33章已經開始說
[00:16:51.600 --> 00:16:53.600]  一回來開始
[00:16:53.600 --> 00:16:56.600]  我們之前那個星期已經說過
[00:16:56.600 --> 00:16:58.600]  屬靈人的特質
[00:16:58.600 --> 00:17:01.600]  就是他很自發就會自己捉痰
[00:17:01.600 --> 00:17:04.600]  好像都不是一個例行公事
[00:17:04.600 --> 00:17:06.600]  而是很主動地
[00:17:06.600 --> 00:17:08.600]  一去到士劍
[00:17:08.600 --> 00:17:10.600]  買了那個城之後
[00:17:10.600 --> 00:17:12.600]  就立即在那個地方捉痰
[00:17:12.600 --> 00:17:14.600]  雖然那個不是真正
[00:17:14.600 --> 00:17:17.600]  自己永久要在那裡住的地方
[00:17:17.600 --> 00:17:20.600]  伯特利才是他要住的地方
[00:17:20.600 --> 00:17:22.600]  但是聖經都告訴我們
[00:17:22.600 --> 00:17:24.600]  他已經去到那個地方
[00:17:24.600 --> 00:17:26.600]  那個地方最重要的就是
[00:17:26.600 --> 00:17:29.600]  不單止是和那個地方的人和睦
[00:17:29.600 --> 00:17:31.600]  34章就說這件事
[00:17:31.600 --> 00:17:33.600]  就是士劍城的人
[00:17:33.600 --> 00:17:35.600]  開始和他們有交往
[00:17:35.600 --> 00:17:37.600]  但是雅各
[00:17:37.600 --> 00:17:39.600]  真的是生命改變了
[00:17:39.600 --> 00:17:41.600]  他重要的就是
[00:17:41.600 --> 00:17:43.600]  在士劍城
[00:17:43.600 --> 00:17:46.600]  他以一個神的英許
[00:17:46.600 --> 00:17:48.600]  第三代了
[00:17:48.600 --> 00:17:50.600]  那個祝福的源頭
[00:17:50.600 --> 00:17:52.600]  他就怎樣去回應呢
[00:17:52.600 --> 00:17:54.600]  求告神的名
[00:17:54.600 --> 00:17:56.600]  再一次告訴我們
[00:17:56.600 --> 00:17:58.600]  捉痰獻祭的重要性
[00:17:58.600 --> 00:18:00.600]  很重要的
[00:18:00.600 --> 00:18:02.600]  所以求主給我們每天
[00:18:02.600 --> 00:18:05.600]  都是將我們的內心
[00:18:05.600 --> 00:18:07.600]  最精神的狀態
[00:18:07.600 --> 00:18:09.600]  或者臨睡已經很累的時候
[00:18:09.600 --> 00:18:11.600]  一頭一尾
[00:18:11.600 --> 00:18:13.600]  你都是想起神
[00:18:13.600 --> 00:18:16.600]  很親密的和神的關係
[00:18:16.600 --> 00:18:18.600]  親密到一個地步
[00:18:18.600 --> 00:18:22.600]  就是好像是心有靈犀
[00:18:22.600 --> 00:18:26.600]  根本不需要再講長篇大論
[00:18:26.600 --> 00:18:28.600]  最精神的狀態
[00:18:28.600 --> 00:18:30.600]  都是獻給神
[00:18:30.600 --> 00:18:32.600]  和神交往
[00:18:32.600 --> 00:18:35.600]  有些自己很想掛念的人
[00:18:35.600 --> 00:18:37.600]  將他放在神那裡
[00:18:37.600 --> 00:18:40.600]  聖經來創世紀說到33章
[00:18:40.600 --> 00:18:42.600]  35章又再告訴我們
[00:18:42.600 --> 00:18:44.600]  又捉痰了
[00:18:44.600 --> 00:18:45.600]  你就看到
[00:18:45.600 --> 00:18:48.600]  作者很想告訴我們
[00:18:48.600 --> 00:18:50.600]  蒙神英許的人
[00:18:50.600 --> 00:18:52.600]  他們的生命回應就是很自然的
[00:18:52.600 --> 00:18:54.600]  求告神的國
[00:18:54.600 --> 00:18:56.600]  神的兒
[00:18:56.600 --> 00:18:57.600]  六章33節
[00:18:57.600 --> 00:18:58.600]  這個是馬太福音
[00:18:58.600 --> 00:19:00.600]  主耶穌說
[00:19:00.600 --> 00:19:02.600]  你們要先求他的國和他的兒
[00:19:02.600 --> 00:19:05.600]  這西東西都要加給你們了
[00:19:05.600 --> 00:19:07.600]  六章的28節
[00:19:07.600 --> 00:19:09.600]  一個人不能夠侍奉兩個主
[00:19:09.600 --> 00:19:12.600]  不是護者過愛那個
[00:19:12.600 --> 00:19:15.600]  就是輕者過重那個
[00:19:15.600 --> 00:19:17.600]  你們不能夠又侍奉神
[00:19:17.600 --> 00:19:19.600]  又侍奉馬門
[00:19:19.600 --> 00:19:21.600]  馬門就是財利
[00:19:21.600 --> 00:19:22.600]  然後耶穌就說
[00:19:22.600 --> 00:19:24.600]  那個不要憂慮的教訓
[00:19:24.600 --> 00:19:26.600]  然後就告訴我們
[00:19:26.600 --> 00:19:29.600]  我們要先求的是神的國
[00:19:29.600 --> 00:19:31.600]  不是說我們住在大霧山頂
[00:19:31.600 --> 00:19:33.600]  每天就喝露水
[00:19:33.600 --> 00:19:35.600]  就不停祈禱
[00:19:35.600 --> 00:19:37.600]  末世了
[00:19:37.600 --> 00:19:39.600]  我們買了那些舊日包
[00:19:39.600 --> 00:19:41.600]  那些末日包
[00:19:41.600 --> 00:19:43.600]  雙氧水事件就是這樣
[00:19:43.600 --> 00:19:45.600]  有些人真的聽那個教主說
[00:19:45.600 --> 00:19:46.600]  上了大霧山頂
[00:19:46.600 --> 00:19:48.600]  等候耶穌回來
[00:19:48.600 --> 00:19:50.600]  那些就一定是錯的
