
[00:00:00.000 --> 00:00:07.000]  再一次我們感謝主,我們今天晚上可以查考啟示錄
[00:02:14.000 --> 00:02:20.000]  作者或耶穌基督透過作者寫信警告
[00:02:20.000 --> 00:02:27.000]  然後有一個很重要的大進的結論
[00:02:27.000 --> 00:02:31.000]  就是要悔改,教會要悔改
[00:02:31.000 --> 00:02:34.000]  如果不悔改有什麼後果
[00:02:34.000 --> 00:02:38.000]  悔改、警醒,他用德性的
[00:02:38.000 --> 00:02:41.000]  Overcome 德性者
[00:02:41.000 --> 00:02:44.000]  所以是德性者的一個召喚
[00:02:44.000 --> 00:02:47.000]  召喚一些在教會裏面的
[00:02:47.000 --> 00:02:49.000]  可能未必是全個教會
[00:02:49.000 --> 00:02:52.000]  有些人他們聽到收到這封信
[00:02:52.000 --> 00:02:53.000]  他們會明白
[00:02:53.000 --> 00:02:57.000]  他們就是這樣跟隨去進行
[00:02:57.000 --> 00:02:59.000]  這個就是德性的人
[00:02:59.000 --> 00:03:03.000]  七個教會都有說的賞詞
[00:03:03.000 --> 00:03:08.000]  我們會看到是一個很清楚的結構
[00:03:08.000 --> 00:03:13.000]  我們要回頭看第二章的第一節
[00:03:13.000 --> 00:03:15.000]  關乎到已忽所教會
[00:03:15.000 --> 00:03:17.000]  上次說得不夠詳細
[00:03:17.000 --> 00:03:21.000]  這次我們可能集中後半部分
[00:03:21.000 --> 00:03:23.000]  還有今天會說善美娜
[00:03:23.000 --> 00:03:26.000]  如果有時間會說別加摩教會
[00:03:26.000 --> 00:03:30.000]  就是七個教會的順序
[00:03:30.000 --> 00:03:32.000]  大家先聽聽這段聖經
[00:03:32.000 --> 00:03:36.000]  你要寫信給已忽所教會的使者說
[00:03:36.000 --> 00:03:38.000]  那右手拿著七星
[00:03:38.000 --> 00:03:42.000]  在七個金燈台中間行走的說
[00:03:42.000 --> 00:03:46.000]  我知道你的行為勞碌忍耐
[00:03:46.000 --> 00:03:50.000]  也知道你不能容忍惡人
[00:03:50.000 --> 00:03:54.000]  你也曾試驗那自稱為仕途
[00:03:54.000 --> 00:03:56.000]  卻不是仕途的
[00:03:56.000 --> 00:03:58.000]  看出他們是假的來
[00:03:58.000 --> 00:04:04.000]  你也能忍耐曾為我的名勞苦並不罰權
[00:04:04.000 --> 00:04:08.000]  然而有一件事我要責備你
[00:04:08.000 --> 00:04:12.000]  就是你把起初的愛心離棄了
[00:04:12.000 --> 00:04:16.000]  所以應當回想你是從哪裡墜落的
[00:04:16.000 --> 00:04:18.000]  並要悔改
[00:04:18.000 --> 00:04:21.000]  不只是沒有了愛心這麼簡單
[00:04:21.000 --> 00:04:24.000]  是墜落了和要悔改
[00:04:24.000 --> 00:04:29.000]  回想起初的愛心
[00:04:29.000 --> 00:04:31.000]  然後就說
[00:04:31.000 --> 00:04:33.000]  行起初所行的事
[00:04:33.000 --> 00:04:36.000]  即是當初他們所做的
[00:04:36.000 --> 00:04:40.000]  表達出他們有這份起初的愛心
[00:04:40.000 --> 00:04:42.000]  當然是對耶穌基督的愛心
[00:04:42.000 --> 00:04:45.000]  對信仰的熱誠
[00:04:45.000 --> 00:04:48.000]  然後就說如果你不悔改
[00:04:48.000 --> 00:04:50.000]  我就臨到你那裡
[00:04:50.000 --> 00:04:53.000]  把你的燈台從遠處挪去
[00:04:53.000 --> 00:04:57.000]  然而你還有一件可取的事
[00:04:57.000 --> 00:05:02.000]  就是你恨惡尼哥拉一黨人的行為
[00:05:02.000 --> 00:05:05.000]  稍後如果我們有機會說別加摩教會
[00:05:05.000 --> 00:05:09.000]  他們別加摩教會就很嚴重了
[00:05:09.000 --> 00:05:17.000]  已經服從了尼哥拉一黨人的教訓
[00:05:17.000 --> 00:05:22.000]  作者就像耶穌這麼說
[00:05:22.000 --> 00:05:28.000]  他們有人恨惡尼哥拉一黨人的行為
[00:05:28.000 --> 00:05:31.000]  都是我所恨惡的
[00:05:31.000 --> 00:05:33.000]  即是說耶穌基督也恨惡的
[00:05:33.000 --> 00:05:36.000]  即是說他們有耶穌的心腸
[00:05:36.000 --> 00:05:40.000]  在教會裡把這些異端的人
[00:05:40.000 --> 00:05:42.000]  因為適合教訓
[00:05:42.000 --> 00:05:46.000]  把這些異端傳異道的人
[00:05:46.000 --> 00:05:48.000]  似乎趕走了
[00:05:48.000 --> 00:05:50.000]  因為一個恨惡
[00:05:50.000 --> 00:05:52.000]  接著第七節
[00:05:52.000 --> 00:05:55.000]  每一個教會都有說
[00:05:55.000 --> 00:05:59.000]  就是聖靈向宗教會所說的話
[00:05:59.000 --> 00:06:01.000]  凡有異的就應當聽
[00:06:01.000 --> 00:06:03.000]  每一次都說
[00:06:03.000 --> 00:06:05.000]  接著就說了
[00:06:05.000 --> 00:06:10.000]  得勝的我必將神樂園中生命樹的果子
[00:06:10.000 --> 00:06:13.000]  賜給他人
[00:06:13.000 --> 00:06:15.000]  有生命樹的果子
[00:06:15.000 --> 00:06:18.000]  而且是神樂園的生命樹果子
[00:06:18.000 --> 00:06:23.000]  很快就帶我們去看第一章的創世記
[00:06:23.000 --> 00:06:25.000]  和我們稍後
[00:06:25.000 --> 00:06:26.000]  如果有機會
[00:06:26.000 --> 00:06:27.000]  都一定要揭
[00:06:27.000 --> 00:06:30.000]  22章就說到將來新天新地
[00:06:30.000 --> 00:06:32.000]  那個樂園的事情
[00:06:32.000 --> 00:06:35.000]  所以這裡我們可以回來看
[00:06:35.000 --> 00:06:37.000]  以弗所教會這裡
[00:06:37.000 --> 00:06:41.000]  不知道為什麼今天喉嚨這麼咳
[00:06:41.000 --> 00:06:45.000]  上一次我們說了很大部分
[00:06:45.000 --> 00:06:48.000]  反而這個第四節
[00:06:48.000 --> 00:06:50.000]  我們沒有詳細
[00:06:50.000 --> 00:06:51.000]  不夠時間去說
[00:06:51.000 --> 00:06:53.000]  我們就要看一看
[00:06:53.000 --> 00:06:57.000]  到底什麼是起初的愛心呢
[00:06:57.000 --> 00:06:59.000]  有不同的人會這樣說
[00:06:59.000 --> 00:07:02.000]  特別是因為這個是約翰所寫
[00:07:02.000 --> 00:07:04.000]  所以約翰
[00:07:04.000 --> 00:07:11.000]  他是不是將神聖的愛說出來
[00:07:11.000 --> 00:07:20.000]  而說這個以弗所教會的使者和裡面的人
[00:07:20.000 --> 00:07:23.000]  他們已經沒有了對神的最高級
[00:07:23.000 --> 00:07:25.000]  最神聖的愛
[00:07:25.000 --> 00:07:28.000]  不是人間的愛
[00:07:28.000 --> 00:07:31.000]  或者說一些友情的愛
[00:07:31.000 --> 00:07:34.000]  或者是一些可能是感情上的
[00:07:34.000 --> 00:07:38.000]  那種人和人之間的友愛
[00:07:38.000 --> 00:07:41.000]  或者父母親的親情的愛
[00:07:41.000 --> 00:07:44.000]  還有一個更加高級的
[00:07:44.000 --> 00:07:46.000]  就是大家可能有時候聽講道
[00:07:46.000 --> 00:07:48.000]  講者也會有說的
[00:07:48.000 --> 00:07:52.000]  約翰福音就比較明顯說愛這個字
[00:07:52.000 --> 00:07:54.000]  是特別多的
[00:07:54.000 --> 00:07:57.000]  剛才我在大家還沒開始之前
[00:07:57.000 --> 00:08:03.000]  就稍微去看一些聖經的工具
[00:08:03.000 --> 00:08:07.000]  就稍微去搜尋一下
[00:08:07.000 --> 00:08:10.000]  約翰福音出現的這個愛這個字
[00:08:10.000 --> 00:08:25.000]  也出現了相當多的
[00:08:25.000 --> 00:08:28.000]  至少我很快地搜尋
[00:08:28.000 --> 00:08:33.000]  已經有二十多次關於這個愛
[00:08:33.000 --> 00:08:35.000]  的而且確
[00:08:35.000 --> 00:08:39.000]  在約翰福音裡面說愛這個字
[00:08:39.000 --> 00:08:43.000]  的而且確作者是交替地用
[00:08:43.000 --> 00:08:45.000]  那個愛的字
[00:08:45.000 --> 00:08:48.000]  特別因為英文就是love
[00:08:48.000 --> 00:08:50.000]  我們中文就更加不用說
[00:08:50.000 --> 00:08:55.000]  連動詞都未必有另外一個字
[00:08:55.000 --> 00:08:57.000]  但是希利文就不是
[00:08:57.000 --> 00:09:01.000]  希利文是有幾個字關於愛的
[00:09:01.000 --> 00:09:03.000]  完全是不同的
[00:09:03.000 --> 00:09:06.000]  但是某程度上真的可以分到
[00:09:06.000 --> 00:09:10.000]  一般的用法和在約翰福音的用法不同
[00:09:10.000 --> 00:09:14.000]  為什麼會這麼特別呢
[00:09:14.000 --> 00:09:16.000]  有些人會這樣想
[00:09:16.000 --> 00:09:18.000]  會不會這個起初的愛心
[00:09:18.000 --> 00:09:21.000]  是仕途約翰所說的
[00:09:21.000 --> 00:09:26.000]  那個最高級就是人和神之間的愛
[00:09:26.000 --> 00:09:29.000]  或者神對人的愛
[00:09:29.000 --> 00:09:31.000]  那種無條件
[00:09:31.000 --> 00:09:34.000]  完全擺上的
[00:09:34.000 --> 00:09:36.000]  那種犧牲的愛
[00:09:36.000 --> 00:09:38.000]  就叫做這個agapit
[00:09:38.000 --> 00:09:42.000]  這個字的愛的級數
[00:09:42.000 --> 00:09:44.000]  會不會就是這個起初的愛心呢
[00:09:44.000 --> 00:09:46.000]  因為是由這位仕途約翰
[00:09:46.000 --> 00:09:49.000]  他寫出來的
[00:09:49.000 --> 00:09:52.000]  為什麼會有這樣的假設
[00:09:52.000 --> 00:09:54.000]  這樣的主張呢
[00:09:54.000 --> 00:09:59.000]  留意一下約翰福音的二十一章
[00:09:59.000 --> 00:10:01.000]  相信大家都相當熟悉的
[00:10:01.000 --> 00:10:05.000]  就是耶穌去到提比利亞海
[00:10:05.000 --> 00:10:09.000]  當時彼得因為耶穌釘十字架復活之後
[00:10:09.000 --> 00:10:15.000]  他就和他的朋友或者說弟兄
[00:10:15.000 --> 00:10:17.000]  其他的仕途
[00:10:17.000 --> 00:10:19.000]  就這樣說
[00:10:19.000 --> 00:10:21.000]  二十一章這裡
[00:10:21.000 --> 00:10:24.000]  這些事以後
[00:10:24.000 --> 00:10:27.000]  約翰福音的二十一章
[00:10:27.000 --> 00:10:29.000]  耶穌在提比利亞海邊
[00:10:29.000 --> 00:10:31.000]  又向門徒顯現
[00:10:31.000 --> 00:10:34.000]  他怎樣顯現就記在下面了
[00:10:34.000 --> 00:10:36.000]  有西門彼得
[00:10:36.000 --> 00:10:39.000]  和稱為低土馬的多馬
[00:10:39.000 --> 00:10:42.000]  並加利利的加拿大人拿旦葉
[00:10:42.000 --> 00:10:44.000]  還有西比太的兩個兒子
[00:10:44.000 --> 00:10:46.000]  西比太的兩個兒子
[00:10:46.000 --> 00:10:48.000]  就是約翰都在其中
[00:10:48.000 --> 00:10:50.000]  約翰和雅各
[00:10:50.000 --> 00:10:51.000]  又有兩個門徒
[00:10:51.000 --> 00:10:53.000]  沒有說是誰
[00:10:53.000 --> 00:10:54.000]  都在一處
[00:10:54.000 --> 00:10:56.000]  西門彼得對他們說
[00:10:56.000 --> 00:10:57.000]  我打魚去
[00:10:57.000 --> 00:11:00.000]  他們說我們也和你同去
[00:11:00.000 --> 00:11:04.000]  因為他們都是做打魚的事業
[00:11:04.000 --> 00:11:06.000]  因為耶穌已經死了
[00:11:06.000 --> 00:11:09.000]  他們就出去上了船
[00:11:09.000 --> 00:11:12.000]  因為約翰是有一隻船的
[00:11:12.000 --> 00:11:14.000]  他的家裡有一隻漁船
[00:11:14.000 --> 00:11:17.000]  那一夜並沒有打著什麼
[00:11:17.000 --> 00:11:20.000]  大家知道那個故事
[00:11:20.000 --> 00:11:22.000]  我們就不詳細說了
[00:11:22.000 --> 00:11:24.000]  然後就是第十五節
[00:11:24.000 --> 00:11:26.000]  那個標題就說
[00:11:26.000 --> 00:11:29.000]  查問彼得愛主的心
[00:11:29.000 --> 00:11:31.000]  他們吃完了早飯
[00:11:31.000 --> 00:11:34.000]  耶穌對西門彼得說
[00:11:34.000 --> 00:11:36.000]  約翰的兒子西門
[00:11:36.000 --> 00:11:39.000]  你愛我比這些更深
[00:11:39.000 --> 00:11:42.000]  這裡中文就看不到
[00:11:42.000 --> 00:11:43.000]  英文看不到
[00:11:43.000 --> 00:11:46.000]  但是原文就用Agape這個字
[00:11:46.000 --> 00:11:49.000]  Haleman這個字
[00:11:49.000 --> 00:11:53.000]  一般的解釋的確是一種神聖的
[00:11:53.000 --> 00:11:56.000]  完全犧牲的一種愛
[00:11:56.000 --> 00:11:58.000]  這樣的用法
[00:11:58.000 --> 00:12:04.000]  所以耶穌用這個字來和彼得說
[00:12:04.000 --> 00:12:08.000]  彼得就說主啊你知道我愛你
[00:12:08.000 --> 00:12:10.000]  但是彼得的回應
[00:12:10.000 --> 00:12:12.000]  是用另外一個字
[00:12:12.000 --> 00:12:14.000]  那個叫philo的字
[00:12:14.000 --> 00:12:18.000]  就是人與人之間的友情的愛
[00:12:18.000 --> 00:12:22.000]  所以因為連續第二次
[00:12:22.000 --> 00:12:24.000]  你知道我愛你
[00:12:24.000 --> 00:12:27.000]  然後第十五節
[00:12:27.000 --> 00:12:31.000]  耶穌對他說你餵養我的小羊
[00:12:31.000 --> 00:12:32.000]  然後第十六節
[00:12:32.000 --> 00:12:34.000]  耶穌第二次又對他說
[00:12:34.000 --> 00:12:36.000]  約翰的兒子西門
[00:12:36.000 --> 00:12:37.000]  你愛我嗎
[00:12:37.000 --> 00:12:39.000]  彼得說主啊是的
[00:12:39.000 --> 00:12:41.000]  你知道我愛你
[00:12:41.000 --> 00:12:45.000]  那個模式又是這樣用這些字
[00:12:45.000 --> 00:12:50.000]  然後耶穌說你養我的羊
[00:12:50.000 --> 00:12:52.000]  第三次對他說
[00:12:52.000 --> 00:12:53.000]  這個是十七節
[00:12:53.000 --> 00:12:54.000]  約翰的兒子西門
[00:12:54.000 --> 00:12:55.000]  你愛我嗎
[00:12:55.000 --> 00:12:58.000]  彼得因為耶穌第三次對他說
[00:12:58.000 --> 00:12:59.000]  你愛我嗎
[00:12:59.000 --> 00:13:01.000]  就憂愁對耶穌說
[00:13:01.000 --> 00:13:03.000]  主啊你是無所不知的
[00:13:03.000 --> 00:13:05.000]  你知道我愛你
[00:13:05.000 --> 00:13:07.000]  耶穌說你餵養我的羊
[00:13:07.000 --> 00:13:10.000]  詳細的解經不解了
[00:13:10.000 --> 00:13:12.000]  因為很特別
[00:13:12.000 --> 00:13:14.000]  第三次耶穌說
[00:13:14.000 --> 00:13:16.000]  約翰的兒子西門
[00:13:16.000 --> 00:13:18.000]  你愛我嗎
[00:13:18.000 --> 00:13:20.000]  這個字就是
[00:13:20.000 --> 00:13:22.000]  philo那個字
[00:13:22.000 --> 00:13:25.000]  頭兩次就用agape那個字
[00:13:25.000 --> 00:13:27.000]  耶穌問彼得
[00:13:27.000 --> 00:13:29.000]  我們的理解
[00:13:29.000 --> 00:13:30.000]  或者一般人
[00:13:30.000 --> 00:13:32.000]  一些人的詮釋
[00:13:32.000 --> 00:13:36.000]  就說耶穌用這麼極致
[00:13:36.000 --> 00:13:39.000]  這麼終極的要求
[00:13:39.000 --> 00:13:41.000]  要去到這樣犧牲的愛
[00:13:41.000 --> 00:13:42.000]  愛耶穌
[00:13:42.000 --> 00:13:43.000]  彼得就害怕了
[00:13:43.000 --> 00:13:45.000]  我哪有這樣的能力
[00:13:45.000 --> 00:13:47.000]  我哪能夠這樣
[00:13:47.000 --> 00:13:49.000]  對你有這樣的犧牲
[00:13:49.000 --> 00:13:52.000]  他就用philo
[00:13:52.000 --> 00:13:54.000]  人與人之間有情的愛
[00:13:54.000 --> 00:13:56.000]  去回覆耶穌
[00:13:56.000 --> 00:13:58.000]  所以到第三次
[00:13:58.000 --> 00:14:00.000]  耶穌再問彼得的時候
[00:14:00.000 --> 00:14:02.000]  第三次就是17字那裡
[00:14:02.000 --> 00:14:03.000]  約翰的兒子西門
[00:14:03.000 --> 00:14:05.000]  你愛我嗎
[00:14:05.000 --> 00:14:06.000]  這個愛我嗎
[00:14:06.000 --> 00:14:08.000]  就用philo這個字
[00:14:08.000 --> 00:14:10.000]  有情的愛
[00:14:10.000 --> 00:14:11.000]  這樣來到他
[00:14:11.000 --> 00:14:12.000]  好像
[00:14:12.000 --> 00:14:16.000]  都知道你不夠力量
[00:14:16.000 --> 00:14:18.000]  用這種犧牲的愛
[00:14:18.000 --> 00:14:19.000]  愛我
[00:14:19.000 --> 00:14:24.000]  現在就用有情人與人之間的愛
[00:14:24.000 --> 00:14:25.000]  去要求你
[00:14:25.000 --> 00:14:27.000]  去問你
[00:14:27.000 --> 00:14:28.000]  這個就是一般
[00:14:28.000 --> 00:14:31.000]  我們去理解約翰福音
[00:14:31.000 --> 00:14:32.000]  第21章
[00:14:32.000 --> 00:14:34.000]  用這個agape這個字
[00:14:34.000 --> 00:14:36.000]  這個愛字
[00:14:36.000 --> 00:14:38.000]  這樣來理解
[00:14:38.000 --> 00:14:39.000]  但是
[00:14:39.000 --> 00:14:41.000]  那個
[00:14:41.000 --> 00:14:44.000]  表面上就好像很合理的解經
[00:14:44.000 --> 00:14:46.000]  因為耶穌都用第三次
[00:14:46.000 --> 00:14:48.000]  都用philo這個字
[00:14:48.000 --> 00:14:52.000]  來問彼得
[00:14:52.000 --> 00:14:56.000]  我可能未必show到
[00:14:56.000 --> 00:15:00.000]  zoom是不是show到那個畫面
[00:15:00.000 --> 00:15:03.000]  是可以的
[00:15:03.000 --> 00:15:05.000]  分享是吧
[00:15:05.000 --> 00:15:09.000]  我可以將那個畫面給大家看
[00:15:09.000 --> 00:15:11.000]  不過就看大家有沒有興趣
[00:15:11.000 --> 00:15:12.000]  分享
[00:15:12.000 --> 00:15:13.000]  分享討論
[00:15:13.000 --> 00:15:14.000]  怎樣
[00:15:14.000 --> 00:15:15.000]  不是不是
[00:15:15.000 --> 00:15:16.000]  sorry我搞錯了
[00:15:16.000 --> 00:15:18.000]  我按錯了分組
[00:15:18.000 --> 00:15:20.000]  下面那裡
[00:15:20.000 --> 00:15:28.000]  因為我的螢幕很小
[00:15:28.000 --> 00:15:30.000]  我找不到分享那裡的
[00:15:30.000 --> 00:15:32.000]  是聊天不是吧
[00:15:32.000 --> 00:15:33.000]  是喔
[00:15:33.000 --> 00:15:34.000]  分享我看到
[00:15:34.000 --> 00:15:38.000]  分享就是那個畫面
[00:15:38.000 --> 00:15:39.000]  這裡有
[00:15:39.000 --> 00:15:41.000]  是喔
[00:15:41.000 --> 00:15:45.000]  畫面可以將我的這個給大家看到
[00:15:45.000 --> 00:15:46.000]  直接可以這樣看
[00:15:46.000 --> 00:15:47.000]  更加好
[00:15:47.000 --> 00:15:49.000]  你就會看到
[00:15:49.000 --> 00:15:52.000]  大家去
[00:15:52.000 --> 00:15:54.000]  我先去15節
[00:15:54.000 --> 00:15:55.000]  這個就叫bible works
[00:15:55.000 --> 00:15:56.000]  就是我們讀神學的時候
[00:15:56.000 --> 00:16:01.000]  一般都會買來用的
[00:16:01.000 --> 00:16:02.000]  就是有些源
[00:16:02.000 --> 00:16:04.000]  因為我們要學希臘文
[00:16:04.000 --> 00:16:06.000]  15節那裡
[00:16:06.000 --> 00:16:07.000]  應該是
[00:16:07.000 --> 00:16:08.000]  沒錯
[00:16:08.000 --> 00:16:09.000]  15節
[00:16:09.000 --> 00:16:11.000]  我highlight給大家看
[00:16:11.000 --> 00:16:13.000]  好處就是每一個字
[00:16:13.000 --> 00:16:14.000]  它馬上有一個
[00:16:14.000 --> 00:16:17.000]  幫你做一個passing
[00:16:17.000 --> 00:16:19.000]  就是說原來希臘文
[00:16:19.000 --> 00:16:20.000]  它有不同的tense
[00:16:20.000 --> 00:16:23.000]  有不同的用法等等
[00:16:23.000 --> 00:16:25.000]  連那個
[00:16:25.000 --> 00:16:26.000]  我們用英文
[00:16:26.000 --> 00:16:28.000]  如果你小時候學英文
[00:16:28.000 --> 00:16:29.000]  小學學英文
[00:16:29.000 --> 00:16:31.000]  go when gone
[00:16:31.000 --> 00:16:32.000]  過去式
[00:16:32.000 --> 00:16:33.000]  過去分詞
[00:16:33.000 --> 00:16:35.000]  和有現在進行式
[00:16:35.000 --> 00:16:36.000]  going
[00:16:36.000 --> 00:16:40.000]  你就會有不同的用法
[00:16:40.000 --> 00:16:45.000]  但是希臘文是有16個變化的
[00:16:45.000 --> 00:16:47.000]  每一個字有16個變化
[00:16:47.000 --> 00:16:49.000]  所以他們那個
[00:16:49.000 --> 00:16:51.000]  承載那個語言
[00:16:51.000 --> 00:16:53.000]  是更加的細緻
[00:16:53.000 --> 00:16:55.000]  也都令到神學生
[00:16:55.000 --> 00:16:57.000]  喊救命的原因
[00:16:57.000 --> 00:17:00.000]  因為真的很複雜
[00:17:00.000 --> 00:17:01.000]  所以如果你懂希臘文
[00:17:01.000 --> 00:17:02.000]  你再學英文
[00:17:02.000 --> 00:17:04.000]  簡直是小菜一碟
[00:17:04.000 --> 00:17:06.000]  因為歐洲的語言
[00:17:06.000 --> 00:17:08.000]  是由希臘文演變出來
[00:17:08.000 --> 00:17:10.000]  所以英文原來很簡單
[00:17:10.000 --> 00:17:11.000]  如果你懂希臘文
[00:17:11.000 --> 00:17:16.000]  我意思是你學習的複雜度
[00:17:16.000 --> 00:17:17.000]  我講遠了
[00:17:17.000 --> 00:17:18.000]  我講回
[00:17:18.000 --> 00:17:20.000]  這個Agape Toast這個字
[00:17:20.000 --> 00:17:22.000]  你看到那個highlight了
[00:17:22.000 --> 00:17:23.000]  Agape這個字
[00:17:23.000 --> 00:17:25.000]  那個是verb來的
[00:17:25.000 --> 00:17:28.000]  耶穌就問約翰
[00:17:28.000 --> 00:17:29.000]  對不起彼得
[00:17:29.000 --> 00:17:31.000]  你愛我給這些
[00:17:31.000 --> 00:17:33.000]  這些是不是那些語言
[00:17:33.000 --> 00:17:35.000]  或者其他
[00:17:35.000 --> 00:17:37.000]  那些漁獲等等
[00:17:37.000 --> 00:17:38.000]  就問彼得
[00:17:38.000 --> 00:17:40.000]  用這個字
[00:17:40.000 --> 00:17:41.000]  Agape這個字
[00:17:41.000 --> 00:17:43.000]  就是這個是verb來的
[00:17:43.000 --> 00:17:44.000]  這個indicative
[00:17:44.000 --> 00:17:46.000]  這個person的active
[00:17:46.000 --> 00:17:48.000]  second person的
[00:17:48.000 --> 00:17:50.000]  又是singular的
[00:17:50.000 --> 00:17:51.000]  每一個字都有
[00:17:51.000 --> 00:17:53.000]  它很細緻的那個tense
[00:17:53.000 --> 00:17:55.000]  和那個分法
[00:17:55.000 --> 00:17:56.000]  你留意一下
[00:17:56.000 --> 00:17:58.000]  我很快了
[00:17:58.000 --> 00:17:59.000]  17字那裡
[00:17:59.000 --> 00:18:01.000]  你就會看到
[00:18:01.000 --> 00:18:04.000]  耶穌用的是filler這個字
[00:18:04.000 --> 00:18:10.000]  約翰的兒子彼得
[00:18:10.000 --> 00:18:14.000]  稍等一下
[00:18:14.000 --> 00:18:16.000]  對了
[00:18:16.000 --> 00:18:18.000]  就用這個字
[00:18:18.000 --> 00:18:21.000]  第三次來問彼得
[00:18:21.000 --> 00:18:22.000]  約翰的兒子西門
[00:18:22.000 --> 00:18:24.000]  你愛我嗎
[00:18:24.000 --> 00:18:27.000]  就不再用Agape這個字了
[00:18:27.000 --> 00:18:29.000]  不再用Agape這個字
[00:18:29.000 --> 00:18:31.000]  就用filler這個字
[00:18:31.000 --> 00:18:33.000]  都是愛來的
[00:18:33.000 --> 00:18:34.000]  不過這個字
[00:18:34.000 --> 00:18:36.000]  一些對希利文認識的人
[00:18:36.000 --> 00:18:39.000]  他說這個是一個友情的愛
[00:18:39.000 --> 00:18:42.000]  不是神聖的那種犧牲的愛
[00:18:42.000 --> 00:18:44.000]  這樣去理解
[00:18:44.000 --> 00:18:46.000]  當然我今天不想說約翰福音
[00:18:46.000 --> 00:18:50.000]  剛才我稍為幫大家做一點searching
[00:18:50.000 --> 00:18:55.000]  其實已經沒做
[00:18:55.000 --> 00:18:56.000]  整個約翰福音
[00:18:56.000 --> 00:18:59.000]  說愛這個字是很多很多的
[00:18:59.000 --> 00:19:00.000]  所以如果大家有興趣
[00:19:00.000 --> 00:19:04.000]  你就做一下這些字彙的研究
[00:19:04.000 --> 00:19:07.000]  你就會有一些insight發現
[00:19:07.000 --> 00:19:10.000]  我稍微幫大家揭一揭
[00:19:10.000 --> 00:19:12.000]  我都做了一個這樣的
[00:19:12.000 --> 00:19:14.000]  二十多次
[00:19:14.000 --> 00:19:16.000]  剛才這樣稍為search一下
[00:19:16.000 --> 00:19:17.000]  我早在這裡預備
[00:19:17.000 --> 00:19:20.000]  就已經發現
[00:19:20.000 --> 00:19:23.000]  原來有一個很有趣的發現
[00:19:23.000 --> 00:19:27.000]  原來其他的章節
[00:19:27.000 --> 00:19:32.000]  例如第五章
[00:19:32.000 --> 00:19:33.000]  我長話短說
[00:19:33.000 --> 00:19:37.000]  其實原來約翰福音很特別
[00:19:37.000 --> 00:19:39.000]  關乎到實
[00:19:39.000 --> 00:19:41.000]  我稍微揭給大家看
[00:19:41.000 --> 00:19:43.000]  你就會明白
[00:19:43.000 --> 00:19:46.000]  所以我們就要留意
[00:19:46.000 --> 00:19:49.000]  例如第五章二十節
[00:19:49.000 --> 00:19:50.000]  約翰福音
[00:19:50.000 --> 00:19:53.000]  我今天稍為在這裡用一點時間
[00:19:53.000 --> 00:19:55.000]  因為我們要處理
[00:19:55.000 --> 00:19:57.000]  待會起初的愛心
[00:19:57.000 --> 00:19:59.000]  五章的二十節
[00:19:59.000 --> 00:20:04.000]  十九節
[00:20:04.000 --> 00:20:06.000]  耶穌對他們說
[00:20:06.000 --> 00:20:08.000]  我實實在在的告訴你們
