
[00:00:00.000 --> 00:00:04.000]  我們一起有簡單的祈禱
[00:03:26.000 --> 00:03:29.000]  通常是賣那些生貨舖
[00:03:29.000 --> 00:03:31.000]  賣那些不是那麼貴重的東西
[00:03:31.000 --> 00:03:33.000]  你可以想像到
[00:03:33.000 --> 00:03:35.000]  會不會在今年雷月
[00:03:35.000 --> 00:03:37.000]  他們重建回去的時間
[00:03:37.000 --> 00:03:39.000]  過了一段很長的時間
[00:03:39.000 --> 00:03:43.000]  其實他們已經有很多的改變
[00:03:43.000 --> 00:03:46.000]  所以很多人都住在外圍
[00:03:46.000 --> 00:03:50.000]  特別是他們找回自己的中派
[00:03:50.000 --> 00:03:52.000]  自己那個支派的地方的時候
[00:03:52.000 --> 00:03:54.000]  他們就在那裏居住
[00:03:54.000 --> 00:03:56.000]  所以你會看到
[00:03:56.000 --> 00:03:59.000]  要他們用一個行政的指令
[00:03:59.000 --> 00:04:05.000]  來逼令他們回去耶路撒冷聖城裏面居住
[00:04:05.000 --> 00:04:08.000]  是一個相當難度的課題
[00:04:08.000 --> 00:04:12.000]  我們見到第八、第九章
[00:04:12.000 --> 00:04:14.000]  去到第十章
[00:04:14.000 --> 00:04:22.000]  就是這個七月初一的一個嚴肅會
[00:04:22.000 --> 00:04:24.000]  這個第八章
[00:04:24.000 --> 00:04:26.000]  一直去到十章
[00:04:26.000 --> 00:04:30.000]  就是有兩次的
[00:04:30.000 --> 00:04:32.000]  可以說是一個奮興會
[00:04:32.000 --> 00:04:37.000]  就帶來百姓有一個很大的決心
[00:04:37.000 --> 00:04:44.000]  發現自己是民族神選民的身份
[00:04:44.000 --> 00:04:49.000]  即是提升他們有自己的身份價值
[00:04:49.000 --> 00:04:53.000]  提升他們在神的旨意裏面
[00:04:53.000 --> 00:04:56.000]  他們秘魯歸回
[00:04:56.000 --> 00:04:59.000]  或者在秘魯的行列的下一代
[00:04:59.000 --> 00:05:06.000]  是生在一個重歸、重建的聖城的子民
[00:05:06.000 --> 00:05:08.000]  不是生在波斯帝國
[00:05:08.000 --> 00:05:13.000]  而是第一批、第二批上來的猶太人
[00:05:13.000 --> 00:05:15.000]  他們安頓了
[00:05:15.000 --> 00:05:17.000]  也都有聖殿了
[00:05:17.000 --> 00:05:20.000]  但是一直以來的國家
[00:05:20.000 --> 00:05:24.000]  尤其是以耶路撒冷做單位
[00:05:24.000 --> 00:05:28.000]  就是因為城門、城牆都是破落
[00:05:28.000 --> 00:05:33.000]  所以外邦人就很容易來買賣
[00:05:33.000 --> 00:05:38.000]  也就是說要將猶太教的嚴謹去溝淡
[00:05:38.000 --> 00:05:44.000]  令到你們不能夠有一個很純正的心靈去敬拜神
[00:05:44.000 --> 00:05:48.000]  更加就是會荒廢最直接的
[00:05:48.000 --> 00:05:51.000]  就是對神敬拜的侍奉
[00:05:51.000 --> 00:05:58.000]  所以第八、第九章是一個非常大的奮興
[00:05:58.000 --> 00:06:01.000]  帶來人心的柔軟
[00:06:01.000 --> 00:06:06.000]  人的心靈對於自己的屬神的身份
[00:06:06.000 --> 00:06:09.000]  有了這個意識、強烈的意識之後
[00:06:09.000 --> 00:06:11.000]  很多事情就很容易
[00:06:11.000 --> 00:06:15.000]  因為是由自己內心的感動而發出的
[00:06:15.000 --> 00:06:18.000]  第十章就提到他們去簽名
[00:06:18.000 --> 00:06:23.000]  來去願意遵守摩西的律法書
[00:06:23.000 --> 00:06:26.000]  來去在一些重大的事情上
[00:06:26.000 --> 00:06:31.000]  來去有那個決心跟隨神的旨意
[00:06:31.000 --> 00:06:33.000]  例如十章的三十一節
[00:06:33.000 --> 00:06:38.000]  「這地的居民如果守安息日或什麼聖日
[00:06:38.000 --> 00:06:42.000]  帶了貨物或糧食來賣給我們
[00:06:42.000 --> 00:06:44.000]  我們就必定不賣
[00:06:44.000 --> 00:06:50.000]  簽約在神的面前起誓要守安息日」
[00:06:50.000 --> 00:06:52.000]  不是一種死守
[00:06:52.000 --> 00:06:59.000]  而是發現安息日是帶著一個敬虔的心靈去敬拜神
[00:06:59.000 --> 00:07:04.000]  能夠有這樣的一個心靈的movement
[00:07:04.000 --> 00:07:06.000]  心靈的一個感動
[00:07:06.000 --> 00:07:10.000]  就帶來一個很大的一個祝福
[00:07:10.000 --> 00:07:14.000]  所以你會看到十一章不再難
[00:07:14.000 --> 00:07:21.000]  就是這個尼欽米做了一個舉措
[00:07:21.000 --> 00:07:26.000]  就是可能跟百姓跟領袖有了一個協議
[00:07:26.000 --> 00:07:29.000]  表面上這個都是一個行政的指令
[00:07:29.000 --> 00:07:36.000]  來到去怎樣能夠讓更加多的人搬進耶路撒冷呢
[00:07:36.000 --> 00:07:39.000]  首先就是首當其衝的就是
[00:07:39.000 --> 00:07:42.000]  祭司利美人這些專職的
[00:07:42.000 --> 00:07:45.000]  本身就是要在聖殿裏面服侍的
[00:07:45.000 --> 00:07:47.000]  他們是二話不說
[00:07:47.000 --> 00:07:50.000]  根本就是他們應該要住在耶路撒冷
[00:07:50.000 --> 00:07:53.000]  來到去行上的功績
[00:07:53.000 --> 00:08:00.000]  但是都需要有其他十個支派的支持幫手
[00:08:00.000 --> 00:08:02.000]  這些人他們不是英雄
[00:08:02.000 --> 00:08:05.000]  他們是被神感動的人
[00:08:05.000 --> 00:08:08.000]  他們來到去很願意
[00:08:08.000 --> 00:08:14.000]  很樂意被在尼欽米制定的一個方法
[00:08:14.000 --> 00:08:18.000]  怎樣可以公平地能夠動員到
[00:08:18.000 --> 00:08:21.000]  其他十個支派的人
[00:08:21.000 --> 00:08:23.000]  以色列人可以住在耶路撒冷呢
[00:08:23.000 --> 00:08:25.000]  用了一個辦法
[00:08:25.000 --> 00:08:28.000]  就是將十個支派逢十抽一
[00:08:28.000 --> 00:08:31.000]  逢十個人抽一個男丁進去住
[00:08:31.000 --> 00:08:34.000]  當然涉及的是他們的家庭
[00:08:34.000 --> 00:08:36.000]  是他們的兒女
[00:08:36.000 --> 00:08:39.000]  就整個家庭這樣move去耶路撒冷
[00:08:39.000 --> 00:08:43.000]  好像現在搞豬抽居屋那樣
[00:08:43.000 --> 00:08:46.000]  他們就被很幸運地選中
[00:08:46.000 --> 00:08:48.000]  背後有一班人
[00:08:48.000 --> 00:08:52.000]  他們已經認同自己是神選民的身份
[00:08:52.000 --> 00:08:57.000]  很樂意照著尼欽米的動員教導
[00:08:57.000 --> 00:08:58.000]  大家一起
[00:08:58.000 --> 00:09:02.000]  其實最重要的是恢復聖殿
[00:09:02.000 --> 00:09:04.000]  行上的敬拜
[00:09:04.000 --> 00:09:05.000]  當有行上的敬拜
[00:09:05.000 --> 00:09:08.000]  就會不斷深化
[00:09:08.000 --> 00:09:12.000]  每個禮拜深化神選民的身份
[00:09:12.000 --> 00:09:13.000]  就是獨經
[00:09:13.000 --> 00:09:15.000]  就是重陽神
[00:09:15.000 --> 00:09:17.000]  就是獻祭
[00:09:17.000 --> 00:09:20.000]  就是讓摩西五經的教導
[00:09:20.000 --> 00:09:22.000]  透過利美人的研習班
[00:09:22.000 --> 00:09:24.000]  讓更加多的以色列人
[00:09:24.000 --> 00:09:27.000]  對自己的身份認同
[00:09:27.000 --> 00:09:29.000]  不單止是國民身份
[00:09:29.000 --> 00:09:32.000]  神選民的身份認同
[00:09:32.000 --> 00:09:33.000]  你可想而知
[00:09:33.000 --> 00:09:35.000]  那個重中之重
[00:09:35.000 --> 00:09:39.000]  都不是說要移民遷徙這麼簡單
[00:09:39.000 --> 00:09:43.000]  不是要搬遷居民這麼簡單
[00:09:43.000 --> 00:09:49.000]  而是要讓聖殿有真正的規模
[00:09:49.000 --> 00:09:53.000]  來活化很多百姓的心靈
[00:09:53.000 --> 00:09:55.000]  所以十一章你會看到
[00:09:55.000 --> 00:09:59.000]  第一節百姓的首領住在耶路撒冷
[00:09:59.000 --> 00:10:00.000]  其餘的百姓
[00:10:00.000 --> 00:10:02.000]  祭籤每十個人當中
[00:10:02.000 --> 00:10:06.000]  就使一個人來住在聖城耶路撒冷
[00:10:06.000 --> 00:10:09.000]  九個人就住在別的城邑
[00:10:09.000 --> 00:10:11.000]  有他們自己的居所
[00:10:11.000 --> 00:10:14.000]  即是說他們本身分了支派的地
[00:10:14.000 --> 00:10:16.000]  他們就在那裏居住
[00:10:16.000 --> 00:10:21.000]  但是會抽一個人進去耶路撒冷聖城居住
[00:10:21.000 --> 00:10:22.000]  第二節就是
[00:10:22.000 --> 00:10:25.000]  凡是甘心樂意住在耶路撒冷的
[00:10:25.000 --> 00:10:28.000]  百姓都為他們祝福
[00:10:28.000 --> 00:10:30.000]  是一個蒙福
[00:10:30.000 --> 00:10:33.000]  他們能夠住在聖城
[00:10:33.000 --> 00:10:34.000]  來扶持
[00:10:34.000 --> 00:10:38.000]  來幫助聖殿的工作
[00:10:38.000 --> 00:10:41.000]  可能他們未必是祭司還是美人
[00:10:41.000 --> 00:10:43.000]  但是他們可以在聖殿
[00:10:43.000 --> 00:10:46.000]  他們可以有譬如看守那些城門
[00:10:46.000 --> 00:10:49.000]  他們可以有其他的工作
[00:10:49.000 --> 00:10:51.000]  由利兄勿來去委派
[00:10:51.000 --> 00:10:54.000]  十二章就記載那些名單
[00:10:54.000 --> 00:10:57.000]  一個很詳細的記載
[00:10:57.000 --> 00:11:00.000]  接著就有一個很特別的日子
[00:11:00.000 --> 00:11:05.000]  就是整個城牆城門的奉獻禮
[00:11:05.000 --> 00:11:07.000]  就是上個星期我們說的十二章
[00:11:07.000 --> 00:11:11.000]  所以你看到由第七章一直到第十二章
[00:11:11.000 --> 00:11:13.000]  又是一個很完整的段落
[00:11:13.000 --> 00:11:18.000]  其實可能只不過是一個很短的時間
[00:11:18.000 --> 00:11:20.000]  因為建好城牆之後
[00:11:20.000 --> 00:11:22.000]  差不多去到七月了
[00:11:22.000 --> 00:11:23.000]  是六月中的時間
[00:11:23.000 --> 00:11:27.000]  但是七月初一就開始有吹國節
[00:11:27.000 --> 00:11:31.000]  開始利兄勿和以斯拉兩位的領袖
[00:11:31.000 --> 00:11:34.000]  先不去做那些行政指令
[00:11:34.000 --> 00:11:36.000]  這個都是很大的啟發
[00:11:36.000 --> 00:11:39.000]  不是疏通人心
[00:11:39.000 --> 00:11:43.000]  是讓神的道在人的心靈裏面
[00:11:43.000 --> 00:11:46.000]  先來產生感動
[00:11:46.000 --> 00:11:50.000]  因為只有你兩個人
[00:11:50.000 --> 00:11:52.000]  你自己內圍的祭司你未人
[00:11:52.000 --> 00:11:56.000]  自己感覺是神選民沒有用
[00:11:56.000 --> 00:11:58.000]  很多回去的人根本不覺得自己
[00:11:58.000 --> 00:12:01.000]  需要這樣來為神毀身
[00:12:01.000 --> 00:12:03.000]  其實很難做的
[00:12:03.000 --> 00:12:06.000]  只有很少人去做
[00:12:06.000 --> 00:12:07.000]  其實很難的
[00:12:07.000 --> 00:12:10.000]  所以要有一個嚴肅會
[00:12:10.000 --> 00:12:13.000]  動員所有人是甘心樂意的
[00:12:13.000 --> 00:12:17.000]  大家回到摩西五經的教導
[00:12:17.000 --> 00:12:20.000]  到底我們的身份是怎樣呢
[00:12:20.000 --> 00:12:22.000]  到底在這個時代
[00:12:22.000 --> 00:12:25.000]  神有什麼託付我們這個民族呢
[00:12:25.000 --> 00:12:27.000]  為什麼我們的先輩
[00:12:27.000 --> 00:12:30.000]  他們要回來重建聖殿呢
[00:12:30.000 --> 00:12:32.000]  重建聖殿又所為何事呢
[00:12:32.000 --> 00:12:38.000]  輾轉來到差不多有二十天
[00:12:38.000 --> 00:12:43.000]  因為去到七月二十一日的嚴肅會
[00:12:43.000 --> 00:12:44.000]  駐貧節
[00:12:44.000 --> 00:12:47.000]  可想而知在這二十多天裏
[00:12:47.000 --> 00:12:50.000]  帶來很多百姓的心靈
[00:12:50.000 --> 00:12:53.000]  得到很大的憤慨
[00:12:53.000 --> 00:12:55.000]  他們對自己的身份
[00:12:55.000 --> 00:12:58.000]  有一個很強烈的歸屬
[00:12:58.000 --> 00:13:01.000]  認定自己神一定有些東西
[00:13:01.000 --> 00:13:04.000]  一定有些東西託付我們這個民族
[00:13:04.000 --> 00:13:07.000]  要來到去有一些作為
[00:13:07.000 --> 00:13:10.000]  所以他們這樣做的時候
[00:13:10.000 --> 00:13:13.000]  真的完成了那個遷徙之後
[00:13:13.000 --> 00:13:18.000]  開始有一個很大型的奉獻禮
[00:13:18.000 --> 00:13:22.000]  就是將整個聖城的每一個城牆
[00:13:22.000 --> 00:13:24.000]  每一個城門
[00:13:24.000 --> 00:13:27.000]  來行一個奉獻禮
[00:13:27.000 --> 00:13:30.000]  由祭司來高沒這些城門
[00:13:30.000 --> 00:13:32.000]  意味著
[00:13:32.000 --> 00:13:34.000]  當然不是我們中國人的迷信
[00:13:34.000 --> 00:13:37.000]  每一個重要的位置要拜一拜
[00:13:37.000 --> 00:13:41.000]  廉章的那些葵春、紅子、辟邪
[00:13:41.000 --> 00:13:42.000]  不是這樣
[00:13:42.000 --> 00:13:45.000]  而是他們真的在整個城牆
[00:13:45.000 --> 00:13:50.000]  為整個圍繞著耶路撒冷
[00:13:50.000 --> 00:13:52.000]  來祝福
[00:13:52.000 --> 00:13:55.000]  由祭司他們在那裏抹油
[00:13:55.000 --> 00:14:01.000]  意味著整個聖城耶路撒冷
[00:14:01.000 --> 00:14:04.000]  正正式式恢復一個歸神為聖
[00:14:04.000 --> 00:14:07.000]  和分別出來之後
[00:14:07.000 --> 00:14:09.000]  每個禮拜的安息日
[00:14:09.000 --> 00:14:12.000]  他們就會有恆常的、穩定的
[00:14:12.000 --> 00:14:14.000]  敬拜的生活
[00:14:14.000 --> 00:14:16.000]  這個就是由第七章
[00:14:16.000 --> 00:14:19.000]  一直到第十二章的段落
[00:14:19.000 --> 00:14:21.000]  所以其實是大概二十日
[00:14:21.000 --> 00:14:24.000]  二十多日的嚴肅會
[00:14:24.000 --> 00:14:26.000]  如果嚴格來說
[00:14:26.000 --> 00:14:28.000]  七月初一只是朝聚
[00:14:28.000 --> 00:14:32.000]  真正的運作可能是一兩日的時間
[00:14:32.000 --> 00:14:34.000]  但是由一到第六章
[00:14:34.000 --> 00:14:38.000]  就是那個李希敏的個人回憶錄
[00:14:38.000 --> 00:14:41.000]  所以你看看整本書是很工整的
[00:14:41.000 --> 00:14:42.000]  一到第六章
[00:14:42.000 --> 00:14:46.000]  李希敏的前因後果
[00:14:46.000 --> 00:14:49.000]  為什麼他會有這個積分
[00:14:49.000 --> 00:14:52.000]  本來在很遠很遠的地方
[00:14:52.000 --> 00:14:56.000]  亞納什西王波斯王朝的書山城
[00:14:56.000 --> 00:14:58.000]  做一個高級的酒精
[00:14:58.000 --> 00:15:03.000]  為什麼要來到這麼勞師動眾
[00:15:03.000 --> 00:15:04.000]  上去耶路撒冷呢
[00:15:04.000 --> 00:15:06.000]  就是內心有一個passion
[00:15:06.000 --> 00:15:08.000]  內心有些不抵得
[00:15:08.000 --> 00:15:11.000]  我是神的選民
[00:15:11.000 --> 00:15:13.000]  我是猶太人
[00:15:13.000 --> 00:15:15.000]  我見到、聽到
[00:15:15.000 --> 00:15:18.000]  現在耶路撒冷的破落
[00:15:18.000 --> 00:15:20.000]  我是於心不忍
[00:15:20.000 --> 00:15:22.000]  我是很想有一些的作為
[00:15:22.000 --> 00:15:25.000]  很想有這個改變
[00:15:25.000 --> 00:15:29.000]  就是說這些觀察其實不是他的
[00:15:29.000 --> 00:15:32.000]  這些根本已經變成不是新聞了
[00:15:32.000 --> 00:15:34.000]  不是什麼突發性新聞
[00:15:34.000 --> 00:15:36.000]  是人所皆知的
[00:15:36.000 --> 00:15:38.000]  你是猶太人你就知道了
[00:15:38.000 --> 00:15:42.000]  不是什麼特殊性的重大的事情
[00:15:42.000 --> 00:15:44.000]  但是知歸知
[00:15:44.000 --> 00:15:46.000]  知道又如何呢
[00:15:46.000 --> 00:15:49.000]  現在你是一個亡國的地方
[00:15:49.000 --> 00:15:52.000]  你是比周圍的人
[00:15:52.000 --> 00:15:56.000]  你想一下書山城這麼遙遠
[00:15:56.000 --> 00:15:59.000]  長途路遠
[00:15:59.000 --> 00:16:01.000]  山高皇帝遠
[00:16:01.000 --> 00:16:03.000]  你去到河西
[00:16:03.000 --> 00:16:05.000]  裡面有他們自己的原居民
[00:16:05.000 --> 00:16:08.000]  他們的勢力一點都不少
[00:16:08.000 --> 00:16:12.000]  也某程度是效忠波斯帝國的
[00:16:12.000 --> 00:16:15.000]  你又如何有這樣的能力
[00:16:15.000 --> 00:16:19.000]  去改變現存猶太人的光景呢
[00:16:19.000 --> 00:16:22.000]  人家給你可以苟且偷生
[00:16:22.000 --> 00:16:24.000]  你有回自己的身份
[00:16:24.000 --> 00:16:26.000]  不用你逼你去拜偶像
[00:16:26.000 --> 00:16:28.000]  已經很感謝神了
[00:16:28.000 --> 00:16:29.000]  那你還想要怎樣呢
[00:16:29.000 --> 00:16:31.000]  還想要有一個很輝煌的
[00:16:31.000 --> 00:16:34.000]  所羅門時代的聖殿敬拜
[00:16:34.000 --> 00:16:35.000]  其實沒有可能的了
[00:16:35.000 --> 00:16:36.000]  也都沒有需要的了
[00:16:36.000 --> 00:16:38.000]  但是黎希敏
[00:16:38.000 --> 00:16:41.000]  給我們看到整本書的起義
[00:16:41.000 --> 00:16:43.000]  就是他有些不甘心
[00:16:43.000 --> 00:16:46.000]  覺得神選民不應該只是這樣
[00:16:46.000 --> 00:16:49.000]  所以他就一直等待祈禱
[00:16:49.000 --> 00:16:51.000]  由第一章到第二章
[00:16:51.000 --> 00:16:53.000]  他祈禱了差不多四個月
[00:16:53.000 --> 00:16:56.000]  一直等待
[00:16:56.000 --> 00:16:57.000]  等待裡面他有計劃
[00:16:57.000 --> 00:16:59.000]  因為他是一個領袖
[00:16:59.000 --> 00:17:02.000]  他是一個辦事殷勤
[00:17:02.000 --> 00:17:05.000]  來盡責的一個酒精
[00:17:05.000 --> 00:17:07.000]  所以他原來都是一個
[00:17:07.000 --> 00:17:10.000]  相當有謀略的人
[00:17:10.000 --> 00:17:12.000]  他就籌劃等待
[00:17:12.000 --> 00:17:14.000]  神的時間到了
[00:17:14.000 --> 00:17:16.000]  連亞達斯西王都發現
[00:17:16.000 --> 00:17:20.000]  他的心靈有些心事
[00:17:20.000 --> 00:17:24.000]  所以心事不一定是壞事
[00:17:24.000 --> 00:17:27.000]  你看到牧者傳道人
[00:17:27.000 --> 00:17:29.000]  時時都有心事
[00:17:29.000 --> 00:17:31.000]  未必是不好的
[00:17:31.000 --> 00:17:33.000]  有心事就是說他很記掛
[00:17:33.000 --> 00:17:35.000]  某些人事物
[00:17:35.000 --> 00:17:37.000]  大顛大廢的
[00:17:37.000 --> 00:17:39.000]  完全都沒有任何東西
[00:17:39.000 --> 00:17:41.000]  當然都是可以很好
[00:17:41.000 --> 00:17:43.000]  但是你要問一個問題
[00:17:43.000 --> 00:17:44.000]  他有沒有記掛
[00:17:44.000 --> 00:17:47.000]  他所服侍的教會的人事物呢
[00:17:47.000 --> 00:17:49.000]  有沒有為那些事情擔心
[00:17:49.000 --> 00:17:52.000]  而來到有查犯不思
[00:17:52.000 --> 00:17:53.000]  而來到有失眠
[00:17:53.000 --> 00:17:55.000]  或者有其他的壓力呢
[00:17:55.000 --> 00:17:57.000]  那個本來是正常的
[00:17:57.000 --> 00:18:00.000]  應該有的責任
[00:18:00.000 --> 00:18:04.000]  所以尼欽米終於被他的老闆
[00:18:04.000 --> 00:18:07.000]  發現他心情不妥
[00:18:07.000 --> 00:18:09.000]  酒精應該是歡樂的
[00:18:09.000 --> 00:18:12.000]  歡樂得來對他的內心
[00:18:12.000 --> 00:18:14.000]  有些心事
[00:18:14.000 --> 00:18:16.000]  老闆不是責難他
[00:18:16.000 --> 00:18:17.000]  而是真的知道這個
[00:18:17.000 --> 00:18:19.000]  這麼忠心的牧人
[00:18:19.000 --> 00:18:20.000]  一定是有些事情的
[00:18:20.000 --> 00:18:22.000]  那機會來了
[00:18:22.000 --> 00:18:23.000]  等了四個月
[00:18:23.000 --> 00:18:24.000]  機會來了
[00:18:24.000 --> 00:18:26.000]  就向亞達斯西王
[00:18:26.000 --> 00:18:28.000]  講述他的內心
[00:18:28.000 --> 00:18:31.000]  我列祖的墳地
[00:18:31.000 --> 00:18:33.000]  我列祖的地方
[00:18:33.000 --> 00:18:35.000]  現在這樣破落
[00:18:35.000 --> 00:18:38.000]  我上去有一些小小的作為
[00:18:38.000 --> 00:18:40.000]  貢獻我的青春
[00:18:40.000 --> 00:18:42.000]  來請假
[00:18:42.000 --> 00:18:43.000]  可能是無薪假期
[00:18:43.000 --> 00:18:45.000]  上去真的來到
[00:18:45.000 --> 00:18:49.000]  希望重建城牆
[00:18:49.000 --> 00:18:51.000]  使那些破落
[00:18:51.000 --> 00:18:55.000]  不會再繼續嚴重的惡化下去
[00:18:55.000 --> 00:18:59.000]  有了城牆就有了分別為勝
[00:18:59.000 --> 00:19:00.000]  有了分別為勝
[00:19:00.000 --> 00:19:02.000]  這個民族就開始有一些
[00:19:02.000 --> 00:19:05.000]  可以再深入一點的
[00:19:05.000 --> 00:19:09.000]  對神的認識的教導
[00:19:09.000 --> 00:19:10.000]  就是這樣
[00:19:10.000 --> 00:19:14.000]  不再需要被外邦人任意欺凌
[00:19:14.000 --> 00:19:16.000]  所以整件事就是這樣
[00:19:16.000 --> 00:19:17.000]  一到第六章
[00:19:17.000 --> 00:19:19.000]  就記載尼欽米
[00:19:19.000 --> 00:19:21.000]  他回去的過程
[00:19:21.000 --> 00:19:22.000]  那些姦生
[00:19:22.000 --> 00:19:24.000]  那些遭人白眼
[00:19:24.000 --> 00:19:27.000]  持份者的攻擊
[00:19:27.000 --> 00:19:29.000]  各種類型的攻擊
[00:19:29.000 --> 00:19:31.000]  使尼欽米
[00:19:31.000 --> 00:19:34.000]  只要令到他的心灰意冷
[00:19:34.000 --> 00:19:37.000]  只要傳道目者不要心灰意冷
[00:19:37.000 --> 00:19:40.000]  就有得做了
[00:19:40.000 --> 00:19:43.000]  一心灰意冷就沒有事可以做了
[00:19:43.000 --> 00:19:46.000]  因為哀莫大於心死
[00:19:46.000 --> 00:19:47.000]  往往都是
[00:19:47.000 --> 00:19:49.000]  當然不是每個人
[00:19:49.000 --> 00:19:52.000]  有些傳道離開不是心死
[00:19:52.000 --> 00:19:54.000]  有另外的帶領
[00:19:54.000 --> 00:19:57.000]  但是說一個普遍的情況
[00:19:57.000 --> 00:20:00.000]  如果你已經沒有了那個passion
[00:20:00.000 --> 00:20:03.000]  很多事情就會像海浪一樣蓋過你
[00:20:03.000 --> 00:20:06.000]  你就會很難面對
[00:20:06.000 --> 00:20:09.000]  所以尼欽米面對這些事情
[00:20:09.000 --> 00:20:12.000]  他在每一章都有祈禱
[00:20:12.000 --> 00:20:13.000]  他倚靠神
[00:20:13.000 --> 00:20:15.000]  面對那些困難
[00:20:15.000 --> 00:20:17.000]  逐件逐件地梳理
[00:20:17.000 --> 00:20:19.000]  拆解
[00:20:19.000 --> 00:20:21.000]  使到最終第六章
[00:20:21.000 --> 00:20:23.000]  就是整場做好了
