
[00:00:00.000 --> 00:00:06.000]  關於屬靈的恩賜,我不願意你們不明白。
[00:04:52.000 --> 00:04:56.000]  就如身體是一個,這是一個例子,一個比喻,
[00:04:56.000 --> 00:04:58.000]  卻有許多的肢體,
[00:04:58.000 --> 00:05:00.000]  身體的肢體雖然多,
[00:05:00.000 --> 00:05:02.500]  即不同的器官雖然多,
[00:05:02.500 --> 00:05:05.000]  仍是一個身體。
[00:05:05.000 --> 00:05:06.500]  接著留意這句話,
[00:05:06.500 --> 00:05:09.000]  相當重的說話,
[00:05:09.000 --> 00:05:12.500]  其實這句話正正告訴哥林多教會,
[00:05:12.500 --> 00:05:16.000]  不要分門結黨,
[00:05:16.000 --> 00:05:20.000]  不要以為自己的恩賜是自己得天獨厚,
[00:05:20.000 --> 00:05:24.500]  一切是從聖靈那裡賞賜而來,
[00:05:24.500 --> 00:05:28.500]  是由聖靈按祂的主權,按祂的旨意,
[00:05:28.500 --> 00:05:30.500]  十一節那裡這樣說的,
[00:05:30.500 --> 00:05:32.500]  來賜給各人,
[00:05:32.500 --> 00:05:36.500]  將各人擺在合適的位置,
[00:05:36.500 --> 00:05:41.000]  為整個身體能夠完美地運作。
[00:05:41.000 --> 00:05:43.000]  所以保羅說了這句話,
[00:05:43.000 --> 00:05:46.000]  基督都是這樣的,
[00:05:46.000 --> 00:05:49.000]  十三節,我們無論是猶太人,
[00:05:49.000 --> 00:05:54.000]  是希臘人,是遺奴的,是自主的,
[00:05:54.000 --> 00:06:00.000]  都是從這位聖靈受洗,成了一個身體。
[00:06:00.000 --> 00:06:01.000]  你有沒有留意到?
[00:06:01.000 --> 00:06:03.000]  一而再,一而再,
[00:06:03.000 --> 00:06:07.000]  聖靈將我們擺入耶穌這個身體裡面,
[00:06:07.000 --> 00:06:09.000]  其中一分子,
[00:06:09.000 --> 00:06:13.000]  然後就說,並且共享這位聖靈,
[00:06:13.000 --> 00:06:15.500]  舊的和諧本還更加優美,
[00:06:15.500 --> 00:06:17.000]  其實英文,你打一下,
[00:06:17.000 --> 00:06:19.000]  無論是King James,或者NASB,
[00:06:19.000 --> 00:06:20.500]  全部都是說,
[00:06:20.500 --> 00:06:25.000]  聖經飲於聖靈,飲於聖靈,
[00:06:25.000 --> 00:06:27.000]  不是共享聖靈,
[00:06:27.000 --> 00:06:29.000]  當然共享已經有這個含義了,
[00:06:29.000 --> 00:06:32.500]  但是不夠舊的和諧本翻譯的優美,
[00:06:32.500 --> 00:06:35.500]  和強的意思。
[00:06:35.500 --> 00:06:37.500]  大家想想,洗禮,
[00:06:37.500 --> 00:06:40.000]  很明顯就是我們浸在水裡面,
[00:06:40.000 --> 00:06:42.500]  或者灑水,浸在水裡面,
[00:06:42.500 --> 00:06:44.500]  水就充滿了我們,
[00:06:44.500 --> 00:06:45.500]  這樣洗禮,
[00:06:45.500 --> 00:06:49.000]  外在的水來浸進去,
[00:06:49.000 --> 00:06:51.000]  飲就是在裡面,
[00:06:51.000 --> 00:06:53.500]  得到那個活水的生命,
[00:06:53.500 --> 00:06:58.000]  其實應該就是主耶穌在約翰福音第七章,
[00:06:58.000 --> 00:07:00.000]  那段經文說的,
[00:07:00.000 --> 00:07:02.500]  飲於聖靈的含義了,
[00:07:02.500 --> 00:07:04.000]  可能用一些例子,
[00:07:04.000 --> 00:07:06.000]  這樣說這些真理很枯燥,
[00:07:06.000 --> 00:07:07.500]  很疹學,
[00:07:07.500 --> 00:07:08.500]  不是不說,
[00:07:08.500 --> 00:07:10.000]  不過等一下再繼續說,
[00:07:10.000 --> 00:07:13.500]  用一些例子可能會比較生動一點,
[00:07:13.500 --> 00:07:15.500]  昨天,
[00:07:15.500 --> 00:07:19.500]  佳音樓因為有一個微電影的課程,
[00:07:19.500 --> 00:07:23.000]  給一些弟兄姊妹去參加,
[00:07:23.000 --> 00:07:24.500]  他們上了一課,
[00:07:24.500 --> 00:07:26.000]  全日的,
[00:07:26.000 --> 00:07:29.500]  整個課堂之後,
[00:07:29.500 --> 00:07:32.500]  昨天正式開拍,
[00:07:32.500 --> 00:07:36.000]  有個導演帶著弟兄姊妹去拍,
[00:07:36.000 --> 00:07:37.000]  不同的角色,
[00:07:37.000 --> 00:07:39.500]  我是臨時被邀請,
[00:07:39.500 --> 00:07:42.500]  有一個角色要參演,
[00:07:42.500 --> 00:07:45.000]  是最後的一個角色,
[00:07:45.000 --> 00:07:49.000]  我要找兩個攝影師跟著我拍,
[00:07:49.000 --> 00:07:54.000]  說兩句對白,
[00:07:54.000 --> 00:07:56.500]  誰知我們拍了很久,
[00:07:56.500 --> 00:07:58.000]  因為不停NG,
[00:07:58.000 --> 00:07:59.500]  完全拍不到,
[00:07:59.500 --> 00:08:01.000]  因為一拍的時候,
[00:08:01.000 --> 00:08:02.500]  三個都在笑,
[00:08:02.500 --> 00:08:04.500]  完全不是那個氣氛,
[00:08:04.500 --> 00:08:06.500]  我們要扮到很嚴肅,
[00:08:06.500 --> 00:08:09.500]  很兇的黑社會的大佬,
[00:08:09.500 --> 00:08:11.000]  又有道具,
[00:08:11.000 --> 00:08:12.000]  戴著太陽眼鏡,
[00:08:12.000 --> 00:08:13.500]  拿著棍子,
[00:08:13.500 --> 00:08:16.000]  在街一樓走過,
[00:08:16.000 --> 00:08:18.000]  問哪裏是教會,
[00:08:18.000 --> 00:08:20.000]  但不停地笑,
[00:08:20.000 --> 00:08:23.000]  不懂得那個感覺,
[00:08:23.000 --> 00:08:25.000]  因為我跟導演說,
[00:08:25.000 --> 00:08:27.000]  你三十年前找我,
[00:08:27.000 --> 00:08:28.500]  就不用道具了,
[00:08:28.500 --> 00:08:31.500]  我整個樣子就已經兇神惡煞了,
[00:08:31.500 --> 00:08:33.000]  當然是開玩笑的,
[00:08:33.000 --> 00:08:35.000]  一個搞笑版,
[00:08:35.000 --> 00:08:37.500]  原來不同的恩賜,
[00:08:37.500 --> 00:08:39.500]  真的不同,
[00:08:39.500 --> 00:08:41.500]  神將我們放在不同的崗位,
[00:08:41.500 --> 00:08:43.000]  不同的恩賜,
[00:08:43.000 --> 00:08:45.500]  如果在你的生命裏面,
[00:08:45.500 --> 00:08:47.000]  你的恩賜,
[00:08:47.000 --> 00:08:50.000]  一方面你知道是從神給你的,
[00:08:50.000 --> 00:08:52.000]  由你的成長,
[00:08:52.000 --> 00:08:54.500]  神怎樣孕育你,
[00:08:54.500 --> 00:08:58.000]  你的原生家庭怎樣培養你,
[00:08:58.000 --> 00:09:03.000]  這些全部在神聖靈那個美麗的旨意底下,
[00:09:03.000 --> 00:09:04.000]  然後,
[00:09:04.000 --> 00:09:07.000]  當你在教會成為基督徒,
[00:09:07.000 --> 00:09:10.000]  你知道你自己是屬於耶穌這個身體,
[00:09:10.000 --> 00:09:14.500]  你知道你是要為著神的家服侍,
[00:09:14.500 --> 00:09:18.000]  當你有這個心態和有這個準備,
[00:09:18.000 --> 00:09:22.000]  你在這個匹配的崗位裏面服侍,
[00:09:22.000 --> 00:09:24.000]  那種美麗就會呈現了,
[00:09:24.000 --> 00:09:27.000]  你呈現你自己的部份,
[00:09:27.000 --> 00:09:30.000]  去成為整個身體的美麗,
[00:09:30.000 --> 00:09:32.000]  這個就是保羅在第十二,
[00:09:32.000 --> 00:09:34.000]  一直到十四章,
[00:09:34.000 --> 00:09:35.500]  這三章聖經,
[00:09:35.500 --> 00:09:37.500]  我只能夠將今天最重要的,
[00:09:37.500 --> 00:09:40.500]  十二,十三節,十二章的,
[00:09:40.500 --> 00:09:42.000]  來點出,
[00:09:42.000 --> 00:09:45.000]  其實整個討論,
[00:09:45.000 --> 00:09:47.000]  是關於屬靈恩賜,
[00:09:47.000 --> 00:09:49.000]  是三章聖經,
[00:09:49.000 --> 00:09:52.000]  你就知道頭尾包著的是甚麼聖經,
[00:09:52.000 --> 00:09:54.000]  十三章,
[00:09:54.000 --> 00:09:57.500]  十三章不是為婚禮來中毒,
[00:09:57.500 --> 00:09:59.500]  十三章是為著教會,
[00:09:59.500 --> 00:10:04.000]  怎樣能夠美麗服侍來寫,
[00:10:04.000 --> 00:10:05.500]  沒有了愛,
[00:10:05.500 --> 00:10:07.500]  你多有恩賜,
[00:10:07.500 --> 00:10:09.500]  你只會帶來傷害,
[00:10:09.500 --> 00:10:11.500]  沒有了愛,
[00:10:11.500 --> 00:10:12.500]  你就不明白,
[00:10:12.500 --> 00:10:14.000]  你所得到的一切,
[00:10:14.000 --> 00:10:15.500]  都是恩典,
[00:10:15.500 --> 00:10:18.000]  所以你看看保羅的寫法,
[00:10:18.000 --> 00:10:20.000]  其實這裏是十二至十四章,
[00:10:20.000 --> 00:10:22.500]  是保羅回答哥倫多教會,
[00:10:22.500 --> 00:10:26.500]  之前的書信的第二個大的問題,
[00:10:26.500 --> 00:10:28.000]  第一個大的問題就是,
[00:10:28.000 --> 00:10:29.000]  第七章,
[00:10:29.000 --> 00:10:31.500]  男女是否應該結婚,
[00:10:31.500 --> 00:10:33.000]  或者獨生呢?
[00:10:33.000 --> 00:10:36.000]  因為有人去問保羅,
[00:10:36.000 --> 00:10:38.000]  去到第十六章,
[00:10:38.000 --> 00:10:40.500]  保羅再解答另外一個重要的問題,
[00:10:40.500 --> 00:10:44.000]  關於信徒捐獻的問題,
[00:10:44.000 --> 00:10:46.500]  所以哥倫多前書,
[00:10:46.500 --> 00:10:48.000]  是這樣的結構,
[00:10:48.000 --> 00:10:52.000]  今天我們就聚焦在十二至十四章,
[00:10:52.000 --> 00:10:53.000]  這一段聖經的,
[00:10:53.000 --> 00:10:56.000]  其中最重要的真理的原則,
[00:10:56.000 --> 00:10:58.000]  使徒保羅告訴我們,
[00:10:58.000 --> 00:11:00.000]  我們是因為聖靈,
[00:11:00.000 --> 00:11:03.000]  而能夠成為耶穌基督的兒女,
[00:11:03.000 --> 00:11:07.000]  是藉著這個受洗的儀式,
[00:11:07.000 --> 00:11:11.000]  原來背後是聖靈將我們來到,
[00:11:11.000 --> 00:11:14.000]  這是十二章的十二節,
[00:11:14.000 --> 00:11:17.500]  就如身體是一個具有許多的肢體,
[00:11:17.500 --> 00:11:19.500]  身體的肢體雖然多,
[00:11:19.500 --> 00:11:21.000]  仍是一個身體,
[00:11:21.000 --> 00:11:22.500]  基督也是這樣,
[00:11:22.500 --> 00:11:24.000]  留意十三節這裏,
[00:11:24.000 --> 00:11:26.500]  我們無論是猶太人,
[00:11:26.500 --> 00:11:28.000]  是希臘人,
[00:11:28.000 --> 00:11:29.000]  是遺奴,
[00:11:29.000 --> 00:11:30.000]  是自主,
[00:11:30.000 --> 00:11:33.000]  都從一位聖靈受洗,
[00:11:33.000 --> 00:11:36.000]  都從一位的聖靈受洗,
[00:11:36.000 --> 00:11:38.500]  保羅要在這裏強調,
[00:11:38.500 --> 00:11:44.000]  就算文化、傳統、民族的差異,
[00:11:44.000 --> 00:11:50.500]  都不會影響神在萬族、萬民當中的救恩,
[00:11:50.500 --> 00:11:51.500]  的救贖,
[00:11:51.500 --> 00:11:54.000]  神可以拯救猶太人,
[00:11:54.000 --> 00:11:56.000]  可以拯救希臘人,
[00:11:56.000 --> 00:11:59.500]  他們真的有徹底的文化差異,
[00:11:59.500 --> 00:12:02.000]  猶太人他們是要守安息日,
[00:12:02.000 --> 00:12:05.000]  有些食物他們是禁戒不准吃的,
[00:12:05.000 --> 00:12:09.500]  他們要來到去一年三次上去耶路撒冷聖殿守節,
[00:12:09.500 --> 00:12:11.500]  他們第八日就要行國禮,
[00:12:11.500 --> 00:12:16.500]  很多這些儀式是舊約對猶太人的規範,
[00:12:16.500 --> 00:12:20.000]  但是外邦人就沒有這些東西了,
[00:12:20.000 --> 00:12:24.500]  外邦人和猶太人如果同樣在教會裏面信耶穌,
[00:12:24.500 --> 00:12:27.500]  就會有很根本的文化差異,
[00:12:27.500 --> 00:12:30.000]  這些是要梳理的問題,
[00:12:30.000 --> 00:12:33.500]  是要處理到底文化重要,
[00:12:33.500 --> 00:12:36.000]  還是在主耶穌的生命裏面,
[00:12:36.000 --> 00:12:42.500]  救恩裏面所帶來的拯救的新的身份重要呢?
[00:12:42.500 --> 00:12:44.500]  初期教會就是處理這些問題,
[00:12:44.500 --> 00:12:46.500]  處理得很多,
[00:12:46.500 --> 00:12:49.500]  定義了這個最重要的身份之後,
[00:12:49.500 --> 00:12:54.500]  一切都可以在這個身份下慢慢的協調了,
[00:12:54.500 --> 00:12:59.500]  慢慢的或者彼此尊重底下來做了,
[00:12:59.500 --> 00:13:02.500]  所以你見到羅馬書的十四章,
[00:13:02.500 --> 00:13:04.500]  去到十五章,
[00:13:04.500 --> 00:13:07.500]  就處理猶太人,
[00:13:07.500 --> 00:13:08.500]  外邦人,
[00:13:08.500 --> 00:13:12.500]  同樣在羅馬教會聚會的時候,
[00:13:12.500 --> 00:13:14.500]  所帶來的這些分歧,
[00:13:14.500 --> 00:13:18.000]  可以彼此的意見的堅定,
[00:13:18.000 --> 00:13:20.500]  和彼此的接納,
[00:13:20.500 --> 00:13:23.500]  不要批評論斷做的人,
[00:13:23.500 --> 00:13:25.500]  他認為星期六是重要,
[00:13:25.500 --> 00:13:26.500]  安息日是重要,
[00:13:26.500 --> 00:13:30.500]  你就要尊重接納這樣的安排,
[00:13:30.500 --> 00:13:31.500]  你就會看到,
[00:13:31.500 --> 00:13:34.500]  保羅太最高最重要的身份,
[00:13:34.500 --> 00:13:36.500]  就是在耶穌裏面,
[00:13:36.500 --> 00:13:37.500]  藉著聖靈,
[00:13:37.500 --> 00:13:41.500]  洗入去耶穌這個新的生命裏面,
[00:13:41.500 --> 00:13:43.500]  在主耶穌裏面,
[00:13:43.500 --> 00:13:45.500]  所以在神的眼中,
[00:13:45.500 --> 00:13:50.000]  只有耶穌基督這個永恆的身體,
[00:13:50.000 --> 00:13:52.500]  不會再有第二個的了,
[00:13:52.500 --> 00:13:54.500]  即是說我們一信耶穌,
[00:13:54.500 --> 00:13:59.500]  就立即加入古往今來的聖徒的行列,
[00:13:59.500 --> 00:14:03.500]  就在神的愛子裏面,
[00:14:03.500 --> 00:14:06.000]  得到這個生命的,
[00:14:06.000 --> 00:14:08.500]  你可以說是一個法律的地位,
[00:14:08.500 --> 00:14:10.500]  永遠就是屬於神的了,
[00:14:10.500 --> 00:14:12.500]  但是在我們人生裏面,
[00:14:12.500 --> 00:14:14.500]  保羅再加多一樣東西,
[00:14:14.500 --> 00:14:17.500]  飲於聖靈,
[00:14:17.500 --> 00:14:21.500]  當然絕對不可能是物質的水,
[00:14:21.500 --> 00:14:23.500]  沒有理由我們洗禮之後,
[00:14:23.500 --> 00:14:25.000]  再飲一些聖靈,
[00:14:25.000 --> 00:14:26.500]  這樣是不可以的,
[00:14:26.500 --> 00:14:28.500]  不可以飲這些水的,
[00:14:28.500 --> 00:14:30.500]  所以這裏飲於聖靈,
[00:14:30.500 --> 00:14:31.500]  留意一下,
[00:14:31.500 --> 00:14:32.500]  我想和大家揭一揭,
[00:14:32.500 --> 00:14:35.500]  第七章的約翰福音,
[00:14:35.500 --> 00:14:37.500]  這段聖經是很重要的,
[00:14:37.500 --> 00:14:40.500]  七章的三十七節,
[00:14:40.500 --> 00:14:48.500]  不可以整章聖經講駐彭節的背景,
[00:14:48.500 --> 00:14:52.500]  三十七節,
[00:14:52.500 --> 00:14:55.500]  很快很快簡單講一講駐彭節,
[00:14:55.500 --> 00:14:58.500]  猶太人守得很緊要,
[00:14:58.500 --> 00:14:59.500]  去到最後那一天,
[00:14:59.500 --> 00:15:01.500]  就是第八天,
[00:15:01.500 --> 00:15:03.500]  根據當時的習俗,
[00:15:03.500 --> 00:15:07.500]  祭司就會帶領著一班的祭司,
[00:15:07.500 --> 00:15:09.500]  即是祭司長,
[00:15:09.500 --> 00:15:13.500]  帶領著祭司去到西羅亞池,
[00:15:13.500 --> 00:15:16.500]  他們拿著水桶去打水,
[00:15:16.500 --> 00:15:18.500]  一路走回聖殿的時候,
[00:15:18.500 --> 00:15:20.500]  就會唱著詩歌,
[00:15:20.500 --> 00:15:22.500]  浩浩蕩蕩地回到聖殿,
[00:15:22.500 --> 00:15:24.500]  在聖殿裏倒水,
[00:15:24.500 --> 00:15:28.500]  象徵意味著西羅亞的活水,
[00:15:28.500 --> 00:15:30.500]  現在充滿了我們,
[00:15:30.500 --> 00:15:32.500]  每年都會有這樣的一個動作,
[00:15:32.500 --> 00:15:36.500]  留意一下耶穌在這裏三十七節怎樣講,
[00:15:36.500 --> 00:15:38.500]  三十七到三十九節,
[00:15:38.500 --> 00:15:40.500]  和我們稍後講的十三節
[00:15:40.500 --> 00:15:43.500]  「飲於聖靈」很有關係,
[00:15:43.500 --> 00:15:44.500]  如果大家找到,
[00:15:44.500 --> 00:15:46.500]  就聽聽這段聖經,
[00:15:46.500 --> 00:15:48.500]  「節期的最後一天,
[00:15:48.500 --> 00:15:51.500]  就是最隆重的一天,
[00:15:51.500 --> 00:15:52.500]  耶穌站著,
[00:15:52.500 --> 00:15:54.500]  喊著說:
[00:15:54.500 --> 00:15:56.500]  人若渴了,
[00:15:56.500 --> 00:15:59.500]  可以到我這裏來喝,
[00:15:59.500 --> 00:16:00.500]  信我的人,
[00:16:00.500 --> 00:16:02.500]  就如經上所說,
[00:16:02.500 --> 00:16:04.500]  從他腹中,
[00:16:04.500 --> 00:16:08.500]  將流出活水的江河來。」
[00:16:08.500 --> 00:16:12.500]  這個似乎也是以西傑書和耶利米書有提過的,
[00:16:12.500 --> 00:16:13.500]  三十九節,
[00:16:13.500 --> 00:16:15.500]  「耶穌說:
[00:16:15.500 --> 00:16:17.500]  是只信他的人,
[00:16:17.500 --> 00:16:19.500]  要受聖靈說的,
[00:16:19.500 --> 00:16:22.500]  那時還沒有賜下聖靈,
[00:16:22.500 --> 00:16:25.500]  因為耶穌還沒有得到榮耀。」
[00:16:25.500 --> 00:16:27.500]  這段聖經值得我們停一停,
[00:16:27.500 --> 00:16:28.500]  去想一想,
[00:16:28.500 --> 00:16:31.500]  去解釋一下,
[00:16:31.500 --> 00:16:33.500]  「節期最後的一天,
[00:16:33.500 --> 00:16:35.500]  就是猶太人認為最開心,
[00:16:35.500 --> 00:16:37.500]  可以有這個儀式,
[00:16:37.500 --> 00:16:39.500]  有些活水在聖殿,
[00:16:39.500 --> 00:16:44.500]  象徵著他們能夠擁有活潑的生命,
[00:16:44.500 --> 00:16:46.500]  但是耶穌說:
[00:16:46.500 --> 00:16:49.500]  誰人心裏面乾渴,
[00:16:49.500 --> 00:16:51.500]  可以來到我這裏,
[00:16:51.500 --> 00:16:53.500]  相信我的人,
[00:16:53.500 --> 00:16:55.500]  就如聖經所記載,
[00:16:55.500 --> 00:16:59.500]  在他的腹中流出活水的江河。」
[00:16:59.500 --> 00:17:00.500]  大家都不明白,
[00:17:00.500 --> 00:17:03.500]  特別我們今天已經不是猶太人的背景,
[00:17:03.500 --> 00:17:05.500]  我們不是他們的民族,
[00:17:05.500 --> 00:17:07.500]  更加不會明白他們的禮儀背後,
[00:17:07.500 --> 00:17:10.500]  想要反映什麼神學的意義,
[00:17:10.500 --> 00:17:11.500]  我們根本不會明白,
[00:17:11.500 --> 00:17:13.500]  但是對當時的人都不明白,
[00:17:13.500 --> 00:17:15.500]  為什麼耶穌會這樣說呢?
[00:17:15.500 --> 00:17:17.500]  你是裸警還是贈慶呢?
[00:17:17.500 --> 00:17:19.500]  明明那個儀式是這麼隆重,
[00:17:19.500 --> 00:17:20.500]  這麼莊嚴,
[00:17:20.500 --> 00:17:22.500]  祭司去打水回來,
[00:17:22.500 --> 00:17:25.500]  一路唱著詩歌走去那個聖殿,
[00:17:25.500 --> 00:17:27.500]  倒水,
[00:17:27.500 --> 00:17:29.500]  這個儀式背後就代表著
[00:17:29.500 --> 00:17:32.500]  那個豐逸和活潑,
[00:17:32.500 --> 00:17:33.500]  但是耶穌說
[00:17:33.500 --> 00:17:35.500]  「誰渴的,
[00:17:35.500 --> 00:17:37.500]  可以來到我這裏。」
[00:17:37.500 --> 00:17:39.500]  其實這個「渴」字
[00:17:39.500 --> 00:17:43.500]  本身就是以塞俠書55章所說的,
[00:17:43.500 --> 00:17:46.500]  一切饑渴的可以來到買水渴,
[00:17:46.500 --> 00:17:48.500]  不用銀錢,
[00:17:48.500 --> 00:17:49.500]  不用價值,
[00:17:49.500 --> 00:17:52.500]  可以來到去買了渴。
[00:17:52.500 --> 00:17:54.500]  耶穌在這裏說,
[00:17:54.500 --> 00:17:59.500]  「我才可以給人有生命的活水。」
[00:17:59.500 --> 00:18:03.500]  單單這句話本身已經是挺諷刺的,
[00:18:03.500 --> 00:18:05.500]  就是將整個儀式
[00:18:05.500 --> 00:18:07.500]  完全轉嫁成為
[00:18:07.500 --> 00:18:09.500]  在我生命裏面
[00:18:09.500 --> 00:18:11.500]  我才可以給到你活水。
[00:18:11.500 --> 00:18:13.500]  你們這樣做這些儀式
[00:18:13.500 --> 00:18:17.500]  不能夠真正承載人生命的豐逸。
[00:18:17.500 --> 00:18:19.500]  你想想耶穌說這些話
[00:18:19.500 --> 00:18:21.500]  是真的大言不慚的,
[00:18:21.500 --> 00:18:24.500]  因為當時還沒有發生,
[00:18:24.500 --> 00:18:28.500]  信的人就可以經歷了。
[00:18:28.500 --> 00:18:33.500]  接著第39節就有一個這樣的注釋,
[00:18:33.500 --> 00:18:36.500]  使徒約翰這位作者
[00:18:36.500 --> 00:18:37.500]  來到講述,
[00:18:37.500 --> 00:18:39.500]  其實這句話
[00:18:39.500 --> 00:18:42.500]  「從他腹中流出活水」的江河
[00:18:42.500 --> 00:18:44.500]  是甚麼意思呢?
[00:18:44.500 --> 00:18:47.500]  怎麼可以在我們生命裏面有活水出來呢?
[00:18:47.500 --> 00:18:49.500]  原來39節就解釋了,
[00:18:49.500 --> 00:18:52.500]  耶穌說是指到信祂的人
[00:18:52.500 --> 00:18:54.500]  要受聖靈說的,
[00:18:54.500 --> 00:18:56.500]  原來是說要受聖靈,
[00:18:56.500 --> 00:18:58.500]  不過再加多一句,
[00:18:58.500 --> 00:19:01.500]  「那時還沒有賜下聖靈。」
[00:19:01.500 --> 00:19:03.500]  為甚麼還沒有賜下呢?
[00:19:03.500 --> 00:19:06.500]  聖靈不是已經存在了嗎?
[00:19:06.500 --> 00:19:07.500]  然後聖經就說,
[00:19:07.500 --> 00:19:11.500]  「因為耶穌還沒有得到榮耀。」
[00:19:11.500 --> 00:19:13.500]  越看就越複雜,
