
[00:00:00.000 --> 00:00:05.000]  《撒加利亞書》十一章四至十七節
[00:02:48.000 --> 00:02:54.000]  表明我廢棄猶大與以色列弟兄之間的情誼
[00:02:54.000 --> 00:02:56.000]  耶和華對我說
[00:02:56.000 --> 00:03:01.000]  你再把愚昧木人所用的器具拿來
[00:03:01.000 --> 00:03:03.000]  因為看啊
[00:03:03.000 --> 00:03:07.000]  我要在這地立一個木人
[00:03:07.000 --> 00:03:10.000]  他不看顧將亡的
[00:03:10.000 --> 00:03:12.000]  不尋找分散的
[00:03:12.000 --> 00:03:14.000]  不醫治受傷的
[00:03:14.000 --> 00:03:17.000]  也不牧養強壯的
[00:03:17.000 --> 00:03:21.000]  卻要吞吃肥羊的肉
[00:03:21.000 --> 00:03:23.000]  撕裂牠們的體
[00:03:23.000 --> 00:03:26.000]  和再無用的木人
[00:03:26.000 --> 00:03:28.000]  吊起羊群
[00:03:28.000 --> 00:03:32.000]  刀必淋到牠們的旁臂和右眼上
[00:03:32.000 --> 00:03:36.000]  牠的旁臂必全然枯乾
[00:03:36.000 --> 00:03:40.000]  牠的右眼也必昏暗失明
[00:03:40.000 --> 00:03:42.000]  感謝神我們今天
[00:03:42.000 --> 00:03:46.000]  有周小嫻姑娘在我們中間傳道
[00:03:46.000 --> 00:03:51.000]  周姑娘是我們本堂的義務傳道
[00:03:51.000 --> 00:03:55.000]  今天的講題是上帝的審判
[00:03:55.000 --> 00:03:58.000]  現在恭請周姑娘來講道
[00:03:58.000 --> 00:04:04.000]  喂 早晨
[00:04:04.000 --> 00:04:09.000]  審判在我們今天的社會
[00:04:09.000 --> 00:04:13.000]  法官是不會制定法律
[00:04:13.000 --> 00:04:16.000]  他只是執行法律
[00:04:16.000 --> 00:04:19.000]  這個文化的差異
[00:04:19.000 --> 00:04:23.000]  或許會令我們對聖經所講的審判
[00:04:23.000 --> 00:04:25.000]  有些距離
[00:04:25.000 --> 00:04:27.000]  聖經告訴我們
[00:04:27.000 --> 00:04:31.000]  耶和華神是最高的權威
[00:04:31.000 --> 00:04:34.000]  祂的說話就是法律
[00:04:34.000 --> 00:04:37.000]  祂是制定法律的一位
[00:04:37.000 --> 00:04:40.000]  祂也是執行法律的一位
[00:04:41.000 --> 00:04:45.000]  不知道大家是怎樣看審判官的呢?
[00:04:45.000 --> 00:04:50.000]  不知道大家又怎樣看我們手上這本聖經呢?
[00:04:50.000 --> 00:04:55.000]  可能很多未信的人覺得
[00:04:55.000 --> 00:05:00.000]  聖經就是一本有很多限制和規條
[00:05:00.000 --> 00:05:03.000]  基督徒這不可以做那不可以做
[00:05:03.000 --> 00:05:05.000]  就是看聖經出來的
[00:05:06.000 --> 00:05:11.000]  歷史上也有人把聖經當作一本法律書來讀
[00:05:11.000 --> 00:05:17.000]  在新約裏面最出名的就是法利賽人
[00:05:17.000 --> 00:05:20.000]  他們訂了很多教條
[00:05:20.000 --> 00:05:24.000]  很容易走去教條主義
[00:05:24.000 --> 00:05:30.000]  接受很嚴厲很黑板的那些律法
[00:05:31.000 --> 00:05:36.000]  所以也有人可能把聖經當作一本法律書
[00:05:36.000 --> 00:05:38.000]  就會鑽洞鑽瀨
[00:05:38.000 --> 00:05:40.000]  走法律瀨
[00:05:40.000 --> 00:05:42.000]  聖經也沒有這樣說
[00:05:42.000 --> 00:05:44.000]  沒有說不讀
[00:05:44.000 --> 00:05:47.000]  對事物也有些模棱兩可的看法
[00:05:47.000 --> 00:05:49.000]  也不得了
[00:05:49.000 --> 00:05:53.000]  約伯可以說是一個法律上
[00:05:53.000 --> 00:05:56.000]  律法上是一個義人
[00:05:56.000 --> 00:06:02.000]  但當他面對審判權力的主的時候
[00:06:02.000 --> 00:06:04.000]  他突然發現
[00:06:04.000 --> 00:06:08.000]  他依據法律所做的宣稱
[00:06:08.000 --> 00:06:10.000]  其實一點用都沒有
[00:06:10.000 --> 00:06:17.000]  所以當我們嘗試在神的法律
[00:06:17.000 --> 00:06:23.000]  去轉移焦點在神的公義裏面的時候
[00:06:23.000 --> 00:06:29.000]  可能我們看的世界就有不同有改變
[00:06:29.000 --> 00:06:33.000]  就好像約伯那樣
[00:06:33.000 --> 00:06:38.000]  有一種自由在天上囂冠在我們身上
[00:06:38.000 --> 00:06:43.000]  幫助我們去回應上主那份慈愛
[00:06:43.000 --> 00:06:46.000]  我們一起祈禱吧
[00:06:46.000 --> 00:06:50.000]  公義的主我們感謝你
[00:06:50.000 --> 00:06:52.000]  你似下你的話語
[00:06:52.000 --> 00:06:55.000]  願你藉著今天的經文
[00:06:55.000 --> 00:06:58.000]  去向我們在座每一位說話
[00:06:58.000 --> 00:07:03.000]  幫助我們去辨明我們心中的意念和思想
[00:07:03.000 --> 00:07:09.000]  也都似下我們各人所需要的安慰和鼓勵
[00:07:09.000 --> 00:07:12.000]  加深我們每一個力量
[00:07:12.000 --> 00:07:14.000]  我們這樣祈禱
[00:07:14.000 --> 00:07:18.000]  「乃奉靠主耶穌基督,得聖名至兒球」
[00:07:18.000 --> 00:07:20.000]  「阿們」
[00:07:20.000 --> 00:07:25.000]  神的公義如何實踐在歷史裏面呢?
[00:07:25.000 --> 00:07:28.000]  神的公義是怎樣的呢?
[00:07:28.000 --> 00:07:30.000]  我們說到撒加利亞書
[00:07:30.000 --> 00:07:32.000]  可能大家都有些陌生
[00:07:32.000 --> 00:07:38.000]  撒加利亞書是十二仙之書裏面的其中一卷
[00:07:38.000 --> 00:07:40.000]  它的背景就是
[00:07:40.000 --> 00:07:45.000]  以色列國自從大衛和所羅門之後
[00:07:45.000 --> 00:07:49.000]  它的國力就日漸衰弱
[00:07:49.000 --> 00:07:55.000]  因為由帝王去到百姓都漸漸遠離神
[00:07:55.000 --> 00:07:58.000]  以至後來更加一分為二
[00:07:58.000 --> 00:08:00.000]  成為兩個國家
[00:08:00.000 --> 00:08:06.000]  就是北國的以色列國和南國的猶大國
[00:08:06.000 --> 00:08:10.000]  北國後來就被亞述所滅
[00:08:10.000 --> 00:08:12.000]  大約二百年之後
[00:08:12.000 --> 00:08:18.000]  南國猶大都被巴比倫所滅
[00:08:18.000 --> 00:08:25.000]  以色列人就開始了七十年的被奴亡國生涯
[00:08:25.000 --> 00:08:30.000]  去到公元前五百三十九年
[00:08:30.000 --> 00:08:33.000]  古列王滅了巴比倫
[00:08:33.000 --> 00:08:37.000]  亦即是我們所說的波斯帝國
[00:08:37.000 --> 00:08:40.000]  他有一個宣佈
[00:08:40.000 --> 00:08:42.000]  他就是特赦以色列人
[00:08:42.000 --> 00:08:46.000]  准許他們回到故鄉耶路撒冷
[00:08:46.000 --> 00:08:50.000]  所以首批被奴歸回的以色列人
[00:08:50.000 --> 00:08:53.000]  在公元前五三七年
[00:08:53.000 --> 00:08:59.000]  就返回了七十年的耶路撒冷
[00:08:59.000 --> 00:09:02.000]  回到家之後
[00:09:02.000 --> 00:09:04.000]  手中大事是做什麼呢?
[00:09:04.000 --> 00:09:06.000]  就是重建聖殿
[00:09:06.000 --> 00:09:10.000]  因為聖殿是他們敬拜的核心
[00:09:10.000 --> 00:09:15.000]  所以在第二年就即刻完成了聖殿的地基工程
[00:09:15.000 --> 00:09:18.000]  但是他們開始放慢進度
[00:09:18.000 --> 00:09:21.000]  最後還停下來
[00:09:21.000 --> 00:09:25.000]  一停就停了十六年之久
[00:09:25.000 --> 00:09:31.000]  其實重建聖殿的確有很多困難
[00:09:31.000 --> 00:09:35.000]  有很多敵人去攻擊他們
[00:09:35.000 --> 00:09:38.000]  有很多天災
[00:09:38.000 --> 00:09:41.000]  但是主要的原因其實是
[00:09:41.000 --> 00:09:45.000]  他們將焦點從神的身上
[00:09:45.000 --> 00:09:50.000]  慢慢移到自己的需要那裡
[00:09:50.000 --> 00:09:53.000]  神已經不再是他們生命的核心
[00:09:53.000 --> 00:09:57.000]  他們自己的事變得更加重要
[00:09:57.000 --> 00:10:00.000]  所以他們優先考慮的是自己的利益
[00:10:00.000 --> 00:10:02.000]  是自己的權利
[00:10:02.000 --> 00:10:08.000]  就是這樣他們的屬靈的境況就開始走下坡
[00:10:08.000 --> 00:10:12.000]  神的工作變得不重要
[00:10:12.000 --> 00:10:15.000]  就算擱置了建殿的工程
[00:10:15.000 --> 00:10:19.000]  他們都覺得都沒什麼大不了
[00:10:19.000 --> 00:10:22.000]  我們仍然維持著敬拜生活
[00:10:22.000 --> 00:10:28.000]  但是他們信仰的實質就慢慢失去
[00:10:28.000 --> 00:10:33.000]  但是神沒有因為這樣就離棄了以色列人
[00:10:33.000 --> 00:10:35.000]  在工程停頓了十六年
[00:10:35.000 --> 00:10:40.000]  也就是經文記載大利烏王第二年
[00:10:40.000 --> 00:10:45.000]  神興起了有兩個先師去鼓勵他們
[00:10:45.000 --> 00:10:49.000]  勸他們要重拾建殿的工程
[00:10:49.000 --> 00:10:55.000]  是時候要將信仰的焦點放回神身上
[00:10:55.000 --> 00:10:59.000]  首先出來講的先知叫做哈蓋
[00:10:59.000 --> 00:11:05.000]  他的信息焦點就是建殿那件事
[00:11:05.000 --> 00:11:08.000]  講的是工程本身
[00:11:08.000 --> 00:11:11.000]  兩個月之後神又興起了另外一個先知
[00:11:11.000 --> 00:11:15.000]  就是我們今天講的撒加利亞先知
[00:11:15.000 --> 00:11:20.000]  他整個講的強調的是
[00:11:20.000 --> 00:11:26.000]  興建聖殿的人針對的是他們的心態
[00:11:26.000 --> 00:11:31.000]  很希望他們在建殿的時候可以重整信仰
[00:11:31.000 --> 00:11:36.000]  心意可以更新而變化
[00:11:36.000 --> 00:11:41.000]  所以神是要撒加利亞時代的那些以色列人
[00:11:41.000 --> 00:11:44.000]  不要效法他們的祖先
[00:11:44.000 --> 00:11:48.000]  要在他們的祖先那裡以屎為鑑
[00:11:48.000 --> 00:11:54.000]  他們不斷不聽先知的勸導
[00:11:54.000 --> 00:11:59.000]  沒有離開惡行,沒有悔改歸向神
[00:11:59.000 --> 00:12:02.000]  他們心裡沒有神
[00:12:02.000 --> 00:12:06.000]  也沒有以神為他們生命的主宰
[00:12:06.000 --> 00:12:08.000]  所以常常叛逆神
[00:12:08.000 --> 00:12:13.000]  最後神的審判臨到他們身上
[00:12:13.000 --> 00:12:17.000]  而那個審判就是秘魯七十年
[00:12:17.000 --> 00:12:22.000]  今天我們講的十一章四至十七節
[00:12:22.000 --> 00:12:25.000]  是不容易明白的
[00:12:25.000 --> 00:12:31.000]  就是神要撒加利亞去做一樣很有趣的事情
[00:12:31.000 --> 00:12:35.000]  去扮演兩個象徵的行動
[00:12:35.000 --> 00:12:38.000]  去傳遞一個歷史的教訓
[00:12:38.000 --> 00:12:40.000]  就是剛才所講的
[00:12:40.000 --> 00:12:44.000]  去提醒他們一些很重要的
[00:12:44.000 --> 00:12:45.000]  以屎為鑑
[00:12:45.000 --> 00:12:48.000]  不要效法他們的祖先
[00:12:48.000 --> 00:12:51.000]  所以我們看回經文
[00:12:51.000 --> 00:12:55.000]  我們講完背景,我們進入經文
[00:12:55.000 --> 00:12:57.000]  第四節
[00:12:57.000 --> 00:13:00.000]  耶和華我的神如此說
[00:13:00.000 --> 00:13:03.000]  你要牧養這群將在的羊
[00:13:03.000 --> 00:13:07.000]  這個就是耶和華要撒加利亞
[00:13:07.000 --> 00:13:10.000]  扮演第一個象徵的行動
[00:13:10.000 --> 00:13:13.000]  要他扮演一個牧人
[00:13:13.000 --> 00:13:17.000]  去牧養一批將要被宰的羊
[00:13:17.000 --> 00:13:18.000]  第五節就說
[00:13:18.000 --> 00:13:20.000]  買羊的再了他們
[00:13:20.000 --> 00:13:22.000]  卻不因為自己有罪
[00:13:22.000 --> 00:13:24.000]  賣他們的也說
[00:13:24.000 --> 00:13:26.000]  耶和華是應當稱重的
[00:13:26.000 --> 00:13:28.000]  因我付足了
[00:13:28.000 --> 00:13:32.000]  牧養他們的並不憐憫他們
[00:13:32.000 --> 00:13:35.000]  這群羊很慘
[00:13:35.000 --> 00:13:37.000]  那些牧養他們的
[00:13:37.000 --> 00:13:39.000]  原來只不過是利用他們
[00:13:39.000 --> 00:13:43.000]  去使自己有利潤
[00:13:43.000 --> 00:13:46.000]  而商人去在乎的
[00:13:46.000 --> 00:13:51.000]  解經學者又覺得可能當中有商人
[00:13:51.000 --> 00:13:54.000]  也都有當時一些的領袖
[00:13:54.000 --> 00:13:58.000]  所以說耶和華是應當稱重的
[00:13:58.000 --> 00:13:59.000]  因我付足了
[00:13:59.000 --> 00:14:01.000]  他們一點都不覺得自己錯
[00:14:01.000 --> 00:14:06.000]  還覺得是很理所當然
[00:14:06.000 --> 00:14:08.000]  第六節
[00:14:08.000 --> 00:14:11.000]  我不再憐憫他們的居民
[00:14:11.000 --> 00:14:13.000]  看啊!我要將這些人
[00:14:13.000 --> 00:14:17.000]  交在各人的鄰舍和君王手中
[00:14:17.000 --> 00:14:19.000]  他們必毀滅他們
[00:14:19.000 --> 00:14:22.000]  我卻不夠任何一個脫離他們的手
[00:14:22.000 --> 00:14:25.000]  這是耶和華說的
[00:14:25.000 --> 00:14:29.000]  耶和華很狠心
[00:14:29.000 --> 00:14:32.000]  他說這群羊有這種情況
[00:14:32.000 --> 00:14:34.000]  不是沒有原因的
[00:14:34.000 --> 00:14:37.000]  是因為不單止當時的君王
[00:14:37.000 --> 00:14:39.000]  去壓迫那些人
[00:14:39.000 --> 00:14:43.000]  就連鄰舍都互相欺壓
[00:14:43.000 --> 00:14:47.000]  羊群和牧人都一樣糟糕
[00:14:47.000 --> 00:14:50.000]  道德都一樣低
[00:14:50.000 --> 00:14:52.000]  他們的情況
[00:14:52.000 --> 00:14:57.000]  已致神對他們全體作出審判
[00:14:57.000 --> 00:14:59.000]  在第七節裏面
[00:14:59.000 --> 00:15:01.000]  有講到撒加利亞
[00:15:01.000 --> 00:15:04.000]  要牧養這群張宰的羊
[00:15:04.000 --> 00:15:08.000]  亦提到羊群裏面最困苦的
[00:15:08.000 --> 00:15:11.000]  最困苦的是哪一群呢?
[00:15:11.000 --> 00:15:14.000]  可能這群羊裏面
[00:15:14.000 --> 00:15:16.000]  亦有沒有作惡
[00:15:16.000 --> 00:15:18.000]  有敬虔的以色列人
[00:15:18.000 --> 00:15:20.000]  他們正在承受
[00:15:20.000 --> 00:15:24.000]  其他作惡所帶來的惡果
[00:15:24.000 --> 00:15:28.000]  所以撒加利亞
[00:15:28.000 --> 00:15:31.000]  和這群最困苦的羊同行
[00:15:31.000 --> 00:15:34.000]  他拿著兩斤杖
[00:15:34.000 --> 00:15:36.000]  一斤稱為恩惠
[00:15:36.000 --> 00:15:39.000]  另一斤稱為聯合
[00:15:39.000 --> 00:15:42.000]  我們在香港很少接觸牧羊人
[00:15:42.000 --> 00:15:44.000]  除非我們去旅行
[00:15:44.000 --> 00:15:48.000]  去看到牧羊人是怎樣牧羊
[00:15:48.000 --> 00:15:50.000]  原來在那個時代
[00:15:50.000 --> 00:15:53.000]  牧羊人通常手裏面有兩斤杖
[00:15:53.000 --> 00:15:55.000]  一斤是比較堅固的
[00:15:55.000 --> 00:15:58.000]  用來驅逐野獸
[00:15:58.000 --> 00:16:01.000]  讓羊不要被野獸騷擾
[00:16:01.000 --> 00:16:04.000]  另一斤是比較彎的
[00:16:04.000 --> 00:16:05.000]  前面比較彎
[00:16:05.000 --> 00:16:08.000]  用來引領走失了的羊
[00:16:08.000 --> 00:16:11.000]  引領牠們行在正路
[00:16:11.000 --> 00:16:14.000]  為何稱為恩惠
[00:16:14.000 --> 00:16:16.000]  為何稱為聯合呢?
[00:16:16.000 --> 00:16:18.000]  當然有寓意
[00:16:18.000 --> 00:16:21.000]  恩惠就是寓意好牧人
[00:16:21.000 --> 00:16:24.000]  去悉心照顧群羊
[00:16:24.000 --> 00:16:27.000]  是恩慈和柔和
[00:16:27.000 --> 00:16:29.000]  不會隨便宅打
[00:16:29.000 --> 00:16:32.000]  用無限的愛去看管
[00:16:32.000 --> 00:16:37.000]  聯合就是那種聯繫維護
[00:16:37.000 --> 00:16:40.000]  使整個羊群合成一群
[00:16:40.000 --> 00:16:44.000]  所以以恩惠和聯合去牧養
[00:16:44.000 --> 00:16:47.000]  就是神的心意
[00:16:47.000 --> 00:16:51.000]  也是尼塞亞的使命
[00:16:51.000 --> 00:16:56.000]  第八節繼續說
[00:16:56.000 --> 00:16:58.000]  一個月之內
[00:16:58.000 --> 00:17:00.000]  我廢除了三個牧人
[00:17:00.000 --> 00:17:02.000]  因為我的心厭煩他們
[00:17:02.000 --> 00:17:05.000]  他們的心也憎惡我
[00:17:05.000 --> 00:17:09.000]  情況繼續惡劣下去
[00:17:09.000 --> 00:17:12.000]  在一個很短的時間之內
[00:17:12.000 --> 00:17:17.000]  牧者幫助羊群脫離了三個牧人
[00:17:17.000 --> 00:17:20.000]  很多悉經學者去找回歷史上
[00:17:20.000 --> 00:17:22.000]  究竟在說哪三個呢?
[00:17:22.000 --> 00:17:25.000]  但是現在都很難解救
[00:17:25.000 --> 00:17:28.000]  總之就是
[00:17:28.000 --> 00:17:33.000]  擺脫了三個掠奪剝削羊群的牧人
[00:17:33.000 --> 00:17:35.000]  減輕了羊群的痛苦
[00:17:35.000 --> 00:17:38.000]  有另一種解法就是
[00:17:38.000 --> 00:17:40.000]  以色列的三個牧人
[00:17:40.000 --> 00:17:43.000]  就是君王、祭司、先知
[00:17:43.000 --> 00:17:47.000]  或者是當時的領袖、文士
[00:17:47.000 --> 00:17:52.000]  他們沒有本份來引領
[00:17:52.000 --> 00:17:54.000]  他們沒有做到他們的本份
[00:17:54.000 --> 00:17:57.000]  去引領以色列人去敬畏神
[00:17:57.000 --> 00:17:59.000]  沒有將羊群引入正途
[00:17:59.000 --> 00:18:00.000]  不但此
[00:18:00.000 --> 00:18:04.000]  他們自己都厭棄神
[00:18:04.000 --> 00:18:09.000]  所以神對他們都煩厭
[00:18:09.000 --> 00:18:13.000]  以至第九節就說
[00:18:13.000 --> 00:18:15.000]  「我就說我不牧養你們
[00:18:15.000 --> 00:18:17.000]  要死的由他死
[00:18:17.000 --> 00:18:19.000]  滅亡的由他滅亡
[00:18:19.000 --> 00:18:23.000]  剩餘的由他們彼此吞吃」
[00:18:23.000 --> 00:18:25.000]  聽到都心寒
[00:18:25.000 --> 00:18:27.000]  彼此吞吃
[00:18:27.000 --> 00:18:31.000]  在當時公元前587年
[00:18:31.000 --> 00:18:33.000]  的確有過這樣的歷史
[00:18:33.000 --> 00:18:38.000]  就是耶路撒冷被圍困在城裏
[00:18:38.000 --> 00:18:42.000]  有很久一段時間沒有東西吃
[00:18:42.000 --> 00:18:44.000]  是一個很嚴重的大饑荒
[00:18:44.000 --> 00:18:47.000]  的確嚴重到一個地步
[00:18:47.000 --> 00:18:50.000]  是有父母為了生存
[00:18:50.000 --> 00:18:56.000]  吃掉自己的小朋友
[00:18:56.000 --> 00:19:00.000]  所以第十節
[00:19:00.000 --> 00:19:07.000]  神要先知撒加利亞去牧養群群將宰的羊
[00:19:07.000 --> 00:19:10.000]  而去到第十節的時候
[00:19:10.000 --> 00:19:16.000]  神要命令他截斷手裏的一斤象
[00:19:16.000 --> 00:19:19.000]  就是因為那隻象
[00:19:19.000 --> 00:19:22.000]  因為在剛才說到
[00:19:22.000 --> 00:19:28.000]  就是去戎外去牧養羊群
[00:19:28.000 --> 00:19:31.000]  但是在首領的惡行中
[00:19:31.000 --> 00:19:35.000]  已經將神的恩惠徹底糟蹋
[00:19:35.000 --> 00:19:37.000]  截斷了恩惠的象
[00:19:37.000 --> 00:19:40.000]  表示牧人和羊群
[00:19:40.000 --> 00:19:44.000]  神自己和以色列人的約
[00:19:44.000 --> 00:19:49.000]  這個關係要被截斷
[00:19:49.000 --> 00:19:50.000]  十一節繼續說
[00:19:50.000 --> 00:19:53.000]  當日約就廢了
[00:19:53.000 --> 00:19:57.000]  因此那些羊群中最困苦的看著我
[00:19:57.000 --> 00:20:00.000]  就知道這真是耶和華的話
[00:20:00.000 --> 00:20:02.000]  羊群中最困苦的
[00:20:02.000 --> 00:20:05.000]  和剛才第七節所說的
[00:20:05.000 --> 00:20:07.000]  就是那些仍然是敬虔
[00:20:07.000 --> 00:20:13.000]  但是受惡者的惡行為影響的
[00:20:13.000 --> 00:20:16.000]  他們知道這些就是
[00:20:16.000 --> 00:20:20.000]  神之前給過他們的警告
[00:20:20.000 --> 00:20:25.000]  神在履行審判
[00:20:25.000 --> 00:20:29.000]  但是這個好牧人的象徵行動還未完
[00:20:29.000 --> 00:20:31.000]  在十二至十四節裏面
[00:20:31.000 --> 00:20:35.000]  繼續戲劇化地發生下去
[00:20:35.000 --> 00:20:36.000]  做什麼呢?
[00:20:36.000 --> 00:20:39.000]  十二節說
[00:20:39.000 --> 00:20:41.000]  我對他們說
[00:20:41.000 --> 00:20:44.000]  他們看為美就給我公鑑
[00:20:44.000 --> 00:20:46.000]  不然就罷了
[00:20:46.000 --> 00:20:53.000]  於是他們請了三十塊銀錢作為我的公鑑
[00:20:53.000 --> 00:20:56.000]  三十塊錢我們聽起來很熟悉
[00:20:56.000 --> 00:21:00.000]  在新約裏面
[00:21:00.000 --> 00:21:05.000]  猶大去賣耶穌所得的就是三十塊錢
[00:21:05.000 --> 00:21:08.000]  所以在這裏經文也常常都看為
[00:21:08.000 --> 00:21:17.000]  是一個在預言尼塞亞的經文其中之一
[00:21:17.000 --> 00:21:19.000]  說什麼呢?
[00:21:19.000 --> 00:21:22.000]  羊群怎麼看牧人的價值呢?
[00:21:22.000 --> 00:21:25.000]  叫他們給公鑑
[00:21:25.000 --> 00:21:30.000]  而他們的回應就是給他三十塊錢
[00:21:30.000 --> 00:21:32.000]  在十三節
[00:21:32.000 --> 00:21:37.000]  撒加利亞被神叫他怎樣處理這筆錢
[00:21:37.000 --> 00:21:40.000]  調給聖殿
[00:21:40.000 --> 00:21:42.000]  將他調給瑤湖
[00:21:42.000 --> 00:21:47.000]  將他耶和華殿中的瑤湖
[00:21:47.000 --> 00:21:50.000]  即是拒絕這筆錢
[00:21:50.000 --> 00:21:52.000]  為什麼呢?
[00:21:52.000 --> 00:21:53.000]  是太少嗎?
[00:21:53.000 --> 00:21:55.000]  是不是太少呢?
[00:21:55.000 --> 00:21:58.000]  有解經的學者說
[00:21:58.000 --> 00:22:04.000]  的確有人覺得三十塊錢和一個奴隸的錢差不多
[00:22:04.000 --> 00:22:07.000]  應該是太少,氣得神很生氣
[00:22:07.000 --> 00:22:11.000]  牧者在你心目中就是值這個錢?
[00:22:11.000 --> 00:22:13.000]  但也有解經的覺得
[00:22:13.000 --> 00:22:16.000]  其實並不是數目本身微小
[00:22:16.000 --> 00:22:20.000]  是牧人認為這些實際上增驗他的
[00:22:20.000 --> 00:22:24.000]  無論給多少錢都是不可以接受的
[00:22:24.000 --> 00:22:27.000]  如果他們真是珍惜牧者
[00:22:27.000 --> 00:22:30.000]  早就接受了他的關心
[00:22:30.000 --> 00:22:32.000]  聽了他的警告
[00:22:32.000 --> 00:22:35.000]  因為對神的態度
[00:22:35.000 --> 00:22:39.000]  是反映他們對神的態度
[00:22:39.000 --> 00:22:42.000]  神的心、氣氛
[00:22:42.000 --> 00:22:45.000]  這筆錢調在瑤湖中
[00:22:45.000 --> 00:22:50.000]  亦是說以色列的真牧人
[00:22:50.000 --> 00:22:55.000]  在聖殿中受到領袖的藐視
[00:22:55.000 --> 00:23:02.000]  他們甚至曾經允許推動在聖殿中拜偶像
[00:23:02.000 --> 00:23:07.000]  神撤銷對耶路撒冷聖殿的保護
[00:23:07.000 --> 00:23:12.000]  受到摧毀不是沒有原因的
[00:23:12.000 --> 00:23:15.000]  在第十四節中
[00:23:15.000 --> 00:23:21.000]  神有命令撒加利亞去截斷第二根像
[00:23:21.000 --> 00:23:24.000]  就是聯合
[00:23:24.000 --> 00:23:27.000]  聯合就是合一
[00:23:27.000 --> 00:23:32.000]  截斷代表的是以色列國家的分裂
[00:23:32.000 --> 00:23:35.000]  以色列在神公義的審判之下
[00:23:35.000 --> 00:23:38.000]  完全解體了
[00:23:38.000 --> 00:23:40.000]  以色列人離棄了神
[00:23:40.000 --> 00:23:44.000]  離棄了神的好牧人
[00:23:44.000 --> 00:23:46.000]  第一個象徵性的行動
[00:23:46.000 --> 00:23:50.000]  就是源於第十四節
[00:23:50.000 --> 00:23:56.000]  第二個象徵性的行動
[00:23:56.000 --> 00:23:59.000]  就是十五至十七節
