
[00:00:00.000 --> 00:00:02.000]  鄧小平早安
[00:04:05.000 --> 00:04:08.000]  你還不怕神嗎?
[00:04:08.000 --> 00:04:12.000]  這是臨死前的強度
[00:04:12.000 --> 00:04:15.000]  一個非常嚴肅的問題
[00:04:15.000 --> 00:04:18.000]  正是今天我們一起來思考的課題
[00:04:18.000 --> 00:04:21.000]  所以今天我們不只是講這段經文
[00:04:21.000 --> 00:04:23.000]  而是一個主題式的講道
[00:04:23.000 --> 00:04:28.000]  我們來認識聖經裏面敬畏的意思
[00:04:28.000 --> 00:04:30.000]  在舊約來說
[00:04:30.000 --> 00:04:33.000]  敬畏這個字眼
[00:04:33.000 --> 00:04:35.000]  其實叫做Yarit Elohim
[00:04:35.000 --> 00:04:37.000]  即是敬畏神
[00:04:37.000 --> 00:04:40.000]  敬畏其實是以色列人裏面
[00:04:40.000 --> 00:04:44.000]  對於信仰裏面最基本的課題
[00:04:44.000 --> 00:04:47.000]  《生命記》第四章第十節
[00:04:47.000 --> 00:04:48.000]  耶和華對摩西說
[00:04:48.000 --> 00:04:50.000]  我要叫他們聽見我的話
[00:04:50.000 --> 00:04:53.000]  使他們存活在世的日子
[00:04:53.000 --> 00:04:55.000]  我們可以學習敬畏我
[00:04:55.000 --> 00:04:58.000]  又可以教訓兒女這樣行
[00:04:58.000 --> 00:05:00.000]  學習敬畏耶和華上帝
[00:05:00.000 --> 00:05:02.000]  在以色列的信仰教育裏面
[00:05:02.000 --> 00:05:05.000]  一個最基本的傳承
[00:05:05.000 --> 00:05:07.000]  不過對以色列人來說
[00:05:07.000 --> 00:05:09.000]  怎樣才叫做敬畏呢
[00:05:09.000 --> 00:05:11.000]  所謂敬畏對猶太人來說
[00:05:11.000 --> 00:05:14.000]  就是一個人不任意妄為
[00:05:14.000 --> 00:05:18.000]  是無形中一個非常崇高的上帝
[00:05:18.000 --> 00:05:21.000]  在他的心目中裏面
[00:05:21.000 --> 00:05:25.000]  所以這種敬畏去到兩約之間的時候
[00:05:25.000 --> 00:05:28.000]  Yarit Elohim就變成一種
[00:05:28.000 --> 00:05:30.000]  Yarit Shalayim
[00:05:30.000 --> 00:05:36.000]  對於無形中的上天
[00:05:36.000 --> 00:05:38.000]  有一種敬畏的心態
[00:05:38.000 --> 00:05:41.000]  我們未必能夠見到一個
[00:05:41.000 --> 00:05:43.000]  我們親眼見到的神
[00:05:43.000 --> 00:05:46.000]  不過對於他的存在
[00:05:46.000 --> 00:05:49.000]  無形中我們知道感受到他的存在
[00:05:49.000 --> 00:05:51.000]  從而去敬畏
[00:05:51.000 --> 00:05:54.000]  從而去影響我們的行為
[00:05:54.000 --> 00:05:56.000]  這種的看法
[00:05:56.000 --> 00:05:59.000]  中國人來說大概叫做什麼
[00:05:59.000 --> 00:06:01.000]  就叫做為天
[00:06:01.000 --> 00:06:04.000]  我們都有這樣的論語說話
[00:06:04.000 --> 00:06:06.000]  君子有三畏
[00:06:06.000 --> 00:06:10.000]  為天命 為大人 為聖人之言
[00:06:10.000 --> 00:06:13.000]  所以這種敬畏的態度
[00:06:13.000 --> 00:06:15.000]  我們都見到有幾段的
[00:06:15.000 --> 00:06:19.000]  舊約的小小的片段反映出來
[00:06:19.000 --> 00:06:22.000]  大眾經文就是初夏及記第一章
[00:06:22.000 --> 00:06:24.000]  講到兩位修身婆
[00:06:24.000 --> 00:06:26.000]  在河邊裏面
[00:06:26.000 --> 00:06:29.000]  去拯救以色列男孩的例子
[00:06:29.000 --> 00:06:30.000]  聖經說什麼
[00:06:30.000 --> 00:06:33.000]  修身婆敬畏上帝
[00:06:33.000 --> 00:06:35.000]  不按照埃及王的吩咐行
[00:06:35.000 --> 00:06:38.000]  竟存留男孩的性命
[00:06:38.000 --> 00:06:40.000]  聖經強調這兩位修身婆
[00:06:40.000 --> 00:06:43.000]  因為是敬畏神的緣故
[00:06:43.000 --> 00:06:47.000]  她就冒著危險公然抗命
[00:06:47.000 --> 00:06:51.000]  不去執行皇帝的命令
[00:06:51.000 --> 00:06:55.000]  反而是違反了掌權者的要求
[00:06:55.000 --> 00:06:58.000]  實不知你們為什麼要做這件事
[00:06:58.000 --> 00:07:00.000]  存留男孩的性命呢
[00:07:00.000 --> 00:07:02.000]  很明顯他們存留男孩性命的原因
[00:07:02.000 --> 00:07:05.000]  正正因為他們是敬畏神
[00:07:05.000 --> 00:07:09.000]  所以敬畏是成為了一個很大的約束
[00:07:09.000 --> 00:07:14.000]  給我們有勇氣去決定不做一些事情
[00:07:14.000 --> 00:07:17.000]  這是一個很大的例子
[00:07:17.000 --> 00:07:19.000]  這個例子剛剛相反
[00:07:19.000 --> 00:07:23.000]  就是阿巴拉罕去獻以殺的故事
[00:07:23.000 --> 00:07:25.000]  阿巴拉罕去獻以殺的故事
[00:07:25.000 --> 00:07:27.000]  我們經常都記得有關信心
[00:07:27.000 --> 00:07:29.000]  不過如果你去看經文的時候
[00:07:29.000 --> 00:07:31.000]  創世紀念裡面其實記載著
[00:07:31.000 --> 00:07:34.000]  阿巴拉罕去完成這個試驗的時候
[00:07:34.000 --> 00:07:36.000]  耶和華是這樣跟他說的
[00:07:36.000 --> 00:07:38.000]  你不可在這童子身上下手
[00:07:38.000 --> 00:07:40.000]  一定不可害他
[00:07:40.000 --> 00:07:44.000]  現在我知道你是敬畏神了
[00:07:44.000 --> 00:07:46.000]  原來阿巴拉罕去獻以殺
[00:07:46.000 --> 00:07:49.000]  是一個敬畏的故事
[00:07:49.000 --> 00:07:51.000]  阿巴拉罕因著敬畏上帝
[00:07:51.000 --> 00:07:53.000]  堅決去做出一些
[00:07:53.000 --> 00:07:57.000]  可能是旁人覺得很瘋狂的事情
[00:07:57.000 --> 00:08:00.000]  因此修身婆的故事
[00:08:00.000 --> 00:08:04.000]  是一個堅決叫我們不要做的事情
[00:08:04.000 --> 00:08:06.000]  阿巴拉罕的故事剛好相反
[00:08:06.000 --> 00:08:11.000]  叫我們無論如何都堅決地去做一些事情
[00:08:11.000 --> 00:08:16.000]  兩件事都是很超乎我們的想像
[00:08:16.000 --> 00:08:20.000]  甚至乎是一些很瘋狂的事情
[00:08:20.000 --> 00:08:23.000]  不過我們還沒有回答這個問題
[00:08:23.000 --> 00:08:25.000]  對於猶太人來說
[00:08:25.000 --> 00:08:29.000]  究竟敬畏的畏是什麼呢?
[00:08:29.000 --> 00:08:33.000]  我們究竟要害怕什麼呢?
[00:08:33.000 --> 00:08:36.000]  我們要去fear什麼呢?
[00:08:36.000 --> 00:08:41.000]  我的意思是究竟那兩位修身婆
[00:08:41.000 --> 00:08:43.000]  或者是阿巴拉罕
[00:08:43.000 --> 00:08:45.000]  他們在那個過程當中
[00:08:45.000 --> 00:08:48.000]  他們究竟是害怕什麼呢?
[00:08:48.000 --> 00:08:50.000]  難道說那兩位修身婆
[00:08:50.000 --> 00:08:53.000]  因為很害怕上帝會擊殺他們
[00:08:53.000 --> 00:08:55.000]  所以相比起法老政權
[00:08:55.000 --> 00:08:57.000]  他們寧願更加害怕上帝
[00:08:57.000 --> 00:09:00.000]  所以就寧願去救小朋友
[00:09:00.000 --> 00:09:02.000]  難道就是說阿巴拉罕出於恐懼
[00:09:02.000 --> 00:09:05.000]  恐懼上帝又會罰他
[00:09:05.000 --> 00:09:07.000]  或者是會擊殺他
[00:09:07.000 --> 00:09:09.000]  就寧願殺自己的兒子
[00:09:09.000 --> 00:09:11.000]  當然不是
[00:09:11.000 --> 00:09:14.000]  猶太人的敬畏觀告訴我們
[00:09:14.000 --> 00:09:17.000]  fear of God這種態度
[00:09:17.000 --> 00:09:20.000]  不是一種叫做fear of punishment
[00:09:20.000 --> 00:09:22.000]  不是因為害怕被罰
[00:09:22.000 --> 00:09:24.000]  不是因為害怕受刑
[00:09:24.000 --> 00:09:26.000]  或者是害怕落地獄
[00:09:26.000 --> 00:09:28.000]  我想大家也是
[00:09:28.000 --> 00:09:31.000]  大家去敬畏神的時候
[00:09:31.000 --> 00:09:35.000]  或者大家願意回來教會做基督徒
[00:09:35.000 --> 00:09:37.000]  不是出於將來自己不去崇拜
[00:09:37.000 --> 00:09:39.000]  就會落地獄
[00:09:39.000 --> 00:09:42.000]  不會因為害怕自己被神罰
[00:09:42.000 --> 00:09:44.000]  或者做不到基督徒
[00:09:44.000 --> 00:09:46.000]  就會害怕被神擊殺
[00:09:46.000 --> 00:09:48.000]  這是我們應該做的事情
[00:09:48.000 --> 00:09:54.000]  我想大家的夢想或實際見證
[00:09:54.000 --> 00:09:56.000]  也不是這樣說的
[00:09:56.000 --> 00:10:02.000]  我們都是因為一種出於上帝的救恩
[00:10:02.000 --> 00:10:04.000]  出於上帝的愛
[00:10:04.000 --> 00:10:06.000]  往往是一種pull factor
[00:10:06.000 --> 00:10:08.000]  多於一種push factor
[00:10:08.000 --> 00:10:10.000]  不是因為害怕做不到
[00:10:10.000 --> 00:10:12.000]  所以會被罰而去做
[00:10:12.000 --> 00:10:16.000]  而是單單出於上帝的那份吸引
[00:10:16.000 --> 00:10:19.000]  可能你不知道有沒有試過
[00:10:19.000 --> 00:10:21.000]  我初信主義時也有這樣想過
[00:10:21.000 --> 00:10:23.000]  有時候偶爾肚子痛
[00:10:23.000 --> 00:10:25.000]  在廁所蹲的時候
[00:10:25.000 --> 00:10:27.000]  也會突然間想自己是不是做錯事
[00:10:27.000 --> 00:10:29.000]  不知道大家有沒有試過
[00:10:29.000 --> 00:10:31.000]  是不是我最近有什麼得罪了神
[00:10:31.000 --> 00:10:34.000]  神懲罰我去肚子痛或病
[00:10:34.000 --> 00:10:39.000]  可能你也會相信一種所謂報應神學
[00:10:39.000 --> 00:10:41.000]  因為自己做錯了
[00:10:41.000 --> 00:10:43.000]  或者自己不合神的心意
[00:10:43.000 --> 00:10:47.000]  所以就肚子痛或大病一場
[00:10:47.000 --> 00:10:49.000]  但是你知道這樣的敬畏
[00:10:49.000 --> 00:10:52.000]  絕對不是一種長遠的做法
[00:10:52.000 --> 00:10:56.000]  純粹基於一種懲罰的恐懼
[00:10:56.000 --> 00:10:58.000]  或者純粹一種功利的心態
[00:10:58.000 --> 00:11:00.000]  害怕上帝
[00:11:00.000 --> 00:11:04.000]  所以才選擇去做一些聽從神的決定
[00:11:04.000 --> 00:11:08.000]  這個不是真正的敬畏
[00:11:08.000 --> 00:11:11.000]  這是一種消極的恐懼
[00:11:11.000 --> 00:11:15.000]  或者是因為懼怕
[00:11:15.000 --> 00:11:17.000]  羅馬書3:3說
[00:11:17.000 --> 00:11:20.000]  作官的原不是叫行善的懼怕
[00:11:20.000 --> 00:11:22.000]  乃是叫作惡的懼怕
[00:11:22.000 --> 00:11:27.000]  上帝對於政權正正是這樣
[00:11:27.000 --> 00:11:29.000]  以配見就叫作惡的懼怕
[00:11:29.000 --> 00:11:32.000]  但是上帝自己並不是這樣
[00:11:32.000 --> 00:11:35.000]  這個敬畏我們就看回
[00:11:35.000 --> 00:11:39.000]  根據古代的教父很清楚地說
[00:11:39.000 --> 00:11:44.000]  這種是叫做奴僕的恐懼
[00:11:44.000 --> 00:11:51.000]  他認為我們面對上帝有兩種不同層次的敬畏
[00:11:51.000 --> 00:11:53.000]  最起初的時候
[00:11:53.000 --> 00:11:58.000]  第一種敬畏是奴僕的敬畏
[00:11:58.000 --> 00:12:02.000]  純粹是害怕上帝的緣故
[00:12:02.000 --> 00:12:08.000]  因為律法 因為上帝會懲罰而產生敬畏
[00:12:08.000 --> 00:12:11.000]  但他認為當我們越去成為基督徒的時候
[00:12:11.000 --> 00:12:15.000]  我們越來越去經驗上帝的愛的時候
[00:12:15.000 --> 00:12:19.000]  第一種的敬畏就會慢慢地消失
[00:12:19.000 --> 00:12:23.000]  取而代之的就是對於上帝的愛
[00:12:23.000 --> 00:12:26.000]  那種敬畏的態度
[00:12:26.000 --> 00:12:29.000]  正如張先生所說 愛裡沒有懼怕
[00:12:29.000 --> 00:12:32.000]  愛的完全就把懼怕除去
[00:12:32.000 --> 00:12:38.000]  所以這種敬畏 第二種更高層次的敬畏
[00:12:38.000 --> 00:12:40.000]  就叫做Trust the fear
[00:12:40.000 --> 00:12:47.000]  就叫做一種對於愛裡的敬畏的感覺
[00:12:47.000 --> 00:12:50.000]  這種昇華的層次
[00:12:50.000 --> 00:12:55.000]  這種敬畏正正是基於上帝的愛
[00:12:55.000 --> 00:12:58.000]  而不是一種純粹的恐懼
[00:12:58.000 --> 00:13:04.000]  因此我們對於上帝的愛和敬畏其實是分不開的
[00:13:04.000 --> 00:13:08.000]  Love of God和Fear of God是分不開的事情
[00:13:08.000 --> 00:13:11.000]  是用於同一件事情
[00:13:11.000 --> 00:13:14.000]  實際上有一個拉丁文
[00:13:14.000 --> 00:13:17.000]  就叫做Mysterium Tremendum Adversitens
[00:13:17.000 --> 00:13:22.000]  意思是一種令人既可畏又吸引的奧秘
[00:13:22.000 --> 00:13:27.000]  叫做令人既可畏又吸引的奧秘
[00:13:27.000 --> 00:13:31.000]  這句話正正是在描述上帝那種的奧秘
[00:13:31.000 --> 00:13:34.000]  正正因為上帝太過超越
[00:13:34.000 --> 00:13:40.000]  上帝的恩典 上帝的偉大 上帝的慈愛太過厲害
[00:13:40.000 --> 00:13:43.000]  永遠遠遠離到他凌駕於我們
[00:13:43.000 --> 00:13:45.000]  所以當我們面對的時候
[00:13:45.000 --> 00:13:51.000]  他同時間產生一種震驚而又羨慕的那種感受
[00:13:51.000 --> 00:13:57.000]  真正的敬畏是那種驚喜和所謂的恐懼
[00:13:57.000 --> 00:14:01.000]  是同時間出現的一種複雜的感受
[00:14:01.000 --> 00:14:04.000]  正如我們唐伯虎聽秋香首歌
[00:14:04.000 --> 00:14:07.000]  我的心又喜 我的心又慌
[00:14:07.000 --> 00:14:14.000]  這種快樂和敬畏的高不可攀的感受
[00:14:14.000 --> 00:14:18.000]  正正是我們面對上帝那種感受
[00:14:18.000 --> 00:14:20.000]  面對上帝本身的高度
[00:14:20.000 --> 00:14:23.000]  他的尊崇 他的榮耀
[00:14:23.000 --> 00:14:25.000]  上帝不需要做任何事情
[00:14:25.000 --> 00:14:30.000]  他的權威 莊嚴和崇高已經震懾著天
[00:14:30.000 --> 00:14:33.000]  叫我們帶來一種敬意
[00:14:33.000 --> 00:14:36.000]  即是近之的那種敬畏
[00:14:36.000 --> 00:14:38.000]  再一次來認識他
[00:14:38.000 --> 00:14:43.000]  所以這種恐懼又驚喜的坐鐘交集
[00:14:43.000 --> 00:14:45.000]  正正是詩篇第42篇所說
[00:14:45.000 --> 00:14:49.000]  你的瀑布發聲 深淵就與深淵響應
[00:14:49.000 --> 00:14:53.000]  波浪紅塗漫過我身
[00:14:53.000 --> 00:14:56.000]  八周夜我必向我師前外
[00:14:56.000 --> 00:15:00.000]  黑夜我要用歌頌禱告至我生命的神
[00:15:00.000 --> 00:15:04.000]  上帝的瀑布強而有力
[00:15:04.000 --> 00:15:07.000]  告訴你他那種龐大無比的力量
[00:15:07.000 --> 00:15:12.000]  上帝的深淵淹沒了你在十萬八千呎的水底之中
[00:15:12.000 --> 00:15:16.000]  上帝的波浪好像一個巨大的海嘯一樣
[00:15:16.000 --> 00:15:20.000]  遠遠覆蓋私人的生命
[00:15:20.000 --> 00:15:22.000]  上帝的氣場過盛
[00:15:22.000 --> 00:15:25.000]  他的慈愛淹沒我們
[00:15:25.000 --> 00:15:30.000]  我們同時間被上帝的慈愛同在所包圍
[00:15:30.000 --> 00:15:36.000]  這種大概就是叫人既震驚又羨慕的奧悲
[00:15:36.000 --> 00:15:47.000]  今時無論如何我們都不能夠失去這份震驚和戰慄的態度
[00:15:47.000 --> 00:15:52.000]  作為一個基督徒或一個新教徒
[00:15:52.000 --> 00:15:56.000]  我們不會害怕fear of punishment
[00:15:56.000 --> 00:16:00.000]  我們知道上帝恩典一次恩順稱義
[00:16:00.000 --> 00:16:02.000]  拯救我們
[00:16:02.000 --> 00:16:04.000]  我們都不會害怕落地獄
[00:16:04.000 --> 00:16:08.000]  不會害怕無端端做錯什麼被上帝擊殺
[00:16:08.000 --> 00:16:14.000]  但不代表我們不會有這份稱為神聖的恐懼
[00:16:14.000 --> 00:16:21.000]  單單親近上帝而又保持一種這樣的高度
[00:16:21.000 --> 00:16:26.000]  正正就是一種真正的敬畏
[00:16:26.000 --> 00:16:29.000]  正所謂耳熟耳知所講
[00:16:29.000 --> 00:16:32.000]  你要以敬畏而護華為之寶
[00:16:32.000 --> 00:16:36.000]  這是我們信仰裏面非常重要的一步
[00:16:36.000 --> 00:16:38.000]  它是我們信仰的第一步
[00:16:38.000 --> 00:16:40.000]  亦是關鍵的第一步
[00:16:40.000 --> 00:16:45.000]  你永遠都不能夠失去這個最關鍵的第一步
[00:16:45.000 --> 00:16:49.000]  可能大家都聽過奇恩典的詩歌
[00:16:49.000 --> 00:16:54.000]  這首詩歌的寫作其實是一個這樣的背景
[00:16:54.000 --> 00:16:56.000]  1748年的時候
[00:16:56.000 --> 00:17:02.000]  作者John Newton就面對著一個非常之可怕的暴風雨
[00:17:02.000 --> 00:17:05.000]  當時他在船上
[00:17:05.000 --> 00:17:09.000]  幾百年前去大西洋的船
[00:17:09.000 --> 00:17:12.000]  突然間一個暴風雨的來臨
[00:17:12.000 --> 00:17:16.000]  那艘船真的要快要沉在海底裏面
[00:17:16.000 --> 00:17:20.000]  面對著死亡的害怕和那種恐懼
[00:17:20.000 --> 00:17:23.000]  John Newton就大大地去呼求上帝
[00:17:23.000 --> 00:17:27.000]  後來就寫了奇恩典這首詩歌
[00:17:27.000 --> 00:17:29.000]  很有趣的
[00:17:29.000 --> 00:17:33.000]  如果你去留意詩歌英文版本的歌詞的時候
[00:17:33.000 --> 00:17:36.000]  第二節歌詞這樣寫
[00:17:36.000 --> 00:17:40.000]  The trace grace that taught my heart to fear
[00:17:40.000 --> 00:17:42.000]  And grace my fear relief
[00:17:42.000 --> 00:17:45.000]  How precious did that grace appear
[00:17:45.000 --> 00:17:47.000]  The hour I first believed
[00:17:47.000 --> 00:17:50.000]  當中講到上帝的grace
[00:17:50.000 --> 00:17:57.000]  上帝的恩典正正是去教我的心去恐懼敬畏
[00:17:57.000 --> 00:18:03.000]  同時間這個恩典又將這份恐懼排除
[00:18:03.000 --> 00:18:07.000]  當然奇恩典裏面所講的恩典
[00:18:07.000 --> 00:18:10.000]  永遠都是我們信仰的主線
[00:18:10.000 --> 00:18:12.000]  不過這首歌告訴我們
[00:18:12.000 --> 00:18:16.000]  沒有了那份恐懼和敬畏
[00:18:16.000 --> 00:18:20.000]  我們單單有所謂的恩典
[00:18:20.000 --> 00:18:25.000]  這份恩典就不是真正上帝而來的恩典
[00:18:25.000 --> 00:18:34.000]  這份恩典是出於我們那份敬畏和害怕的背景之下
[00:18:34.000 --> 00:18:36.000]  才是有意義的
[00:18:36.000 --> 00:18:39.000]  沒有了這份敬畏的高度
[00:18:39.000 --> 00:18:42.000]  任何純粹講親密
[00:18:42.000 --> 00:18:44.000]  耶穌疼愛你 哭泣你
[00:18:44.000 --> 00:18:48.000]  不要生氣 不要不開心的恩典
[00:18:48.000 --> 00:18:50.000]  就沒有了真正的意義
[00:18:50.000 --> 00:18:55.000]  所以這是猶太人最基本的信仰價值
[00:18:55.000 --> 00:18:59.000]  一切耶和華的信仰都起始於這一點
[00:18:59.000 --> 00:19:04.000]  所以有一句拉比的名言
[00:19:04.000 --> 00:19:06.000]  簡單來說
[00:19:06.000 --> 00:19:11.000]  任何人沒有了敬畏的時候
[00:19:11.000 --> 00:19:15.000]  就好像得到一份寶藏
[00:19:15.000 --> 00:19:20.000]  而欠缺了一條鎖匙一樣
[00:19:20.000 --> 00:19:23.000]  簡單來說就等同於
[00:19:23.000 --> 00:19:28.000]  你有一個不知大家是否熟悉的
[00:19:28.000 --> 00:19:30.000]  有一個比特幣的戶口
[00:19:30.000 --> 00:19:33.000]  很多錢 但你沒有密碼一樣
[00:19:33.000 --> 00:19:37.000]  等同於你有一個很大的房子
[00:19:37.000 --> 00:19:40.000]  但它沒有了一條鎖匙一樣
[00:19:40.000 --> 00:19:44.000]  所以我們今天重新思考
[00:19:44.000 --> 00:19:51.000]  我們自己是否一個敬畏神的基督徒
[00:19:51.000 --> 00:19:56.000]  面對我們今天的世代
[00:19:56.000 --> 00:19:59.000]  正是一個很大的提醒
[00:19:59.000 --> 00:20:01.000]  路加福音這樣提過
[00:20:01.000 --> 00:20:04.000]  那殺身體以後不能再做什麼的
[00:20:04.000 --> 00:20:06.000]  不要怕他們
[00:20:06.000 --> 00:20:08.000]  我要指示你們當怕的是誰
[00:20:08.000 --> 00:20:12.000]  當怕那殺以後又有權並丟進地獄裡的
[00:20:12.000 --> 00:20:14.000]  我實在告訴你們 正要怕他
[00:20:14.000 --> 00:20:17.000]  五個麻雀不是賣二分錢嗎
[00:20:17.000 --> 00:20:20.000]  但在上帝面前一個也不能忘記
[00:20:20.000 --> 00:20:22.000]  就算你們的頭髮也被數過
[00:20:22.000 --> 00:20:26.000]  不要懼怕 你們比麻雀還貴重
[00:20:26.000 --> 00:20:28.000]  敬畏的意思是什麼呢
[00:20:28.000 --> 00:20:31.000]  我們要好好地去搞清楚
[00:20:31.000 --> 00:20:35.000]  我們應該懼怕的對象
[00:20:35.000 --> 00:20:40.000]  我們應該懼怕真正你要懼怕的東西
[00:20:40.000 --> 00:20:43.000]  搞清楚你要敬畏的對象
[00:20:43.000 --> 00:20:46.000]  這樣我們就沒有什麼好害怕
[00:20:46.000 --> 00:20:50.000]  面對著一個很不容易的時代
[00:20:50.000 --> 00:20:53.000]  很多事情都令我們很害怕
[00:20:53.000 --> 00:20:56.000]  很多都擔心 怕踩界
[00:20:56.000 --> 00:21:00.000]  怕做錯了 或者怕認罪
[00:21:00.000 --> 00:21:04.000]  但是我們知道我們真正要去恐懼的
[00:21:04.000 --> 00:21:06.000]  真正要怕的
[00:21:06.000 --> 00:21:10.000]  當我們找到真正要敬畏的上帝的時候
[00:21:10.000 --> 00:21:12.000]  其他一切 聖經說
[00:21:12.000 --> 00:21:15.000]  我們就好像那句安慰說話
[00:21:15.000 --> 00:21:17.000]  連麻雀上帝都看顧的時候
[00:21:17.000 --> 00:21:20.000]  我們就沒有什麼可以懼怕
[00:21:20.000 --> 00:21:27.000]  事實上當我們再回到社會的時候
[00:21:27.000 --> 00:21:31.000]  更加重要的可能就是我們自己
[00:21:31.000 --> 00:21:34.000]  信仰裏面的初心
