
[00:00:00.000 --> 00:00:02.240]  頂姐妹主裡平安
[00:02:42.720 --> 00:02:48.040]  他說我已經和這位釘十架的耶穌
[00:02:48.040 --> 00:02:49.800]  聯合了
[00:02:49.800 --> 00:02:52.440]  當然強調的是下半節
[00:02:52.440 --> 00:02:54.920]  他現在如何活
[00:02:54.920 --> 00:02:57.240]  就是說他現在的人生
[00:02:57.240 --> 00:02:59.360]  由他信了主
[00:02:59.360 --> 00:03:01.960]  現在他是一個傳道的使徒
[00:03:01.960 --> 00:03:05.640]  他如何來為耶穌作見證
[00:03:05.640 --> 00:03:07.320]  就是這一節聖經
[00:03:07.320 --> 00:03:09.840]  很重要的核心
[00:03:09.840 --> 00:03:11.200]  當然上文
[00:03:11.200 --> 00:03:13.680]  他一直帶到這一節聖經
[00:03:13.680 --> 00:03:16.360]  是處理一個很重要的問題
[00:03:16.360 --> 00:03:20.520]  就是到底猶太教的律法
[00:03:20.520 --> 00:03:22.920]  摩西的律法
[00:03:22.920 --> 00:03:23.920]  信徒
[00:03:23.920 --> 00:03:25.640]  外邦的信徒
[00:03:25.640 --> 00:03:27.960]  是不是還要去遵守呢
[00:03:27.960 --> 00:03:32.080]  因為特別針對到割禮的問題
[00:03:32.080 --> 00:03:35.880]  所以保羅意識到迦拉太教會
[00:03:35.880 --> 00:03:39.120]  出現了一個信仰的危機
[00:03:39.120 --> 00:03:42.040]  就是有一些人
[00:03:42.040 --> 00:03:43.560]  去到迦拉太
[00:03:43.560 --> 00:03:45.040]  來到去傳講
[00:03:45.040 --> 00:03:46.440]  你們信耶穌
[00:03:46.440 --> 00:03:48.440]  憑信心是不夠的
[00:03:48.440 --> 00:03:51.560]  要加上你們自己的行為
[00:03:51.560 --> 00:03:54.200]  這是一個很嚴重的
[00:03:54.200 --> 00:03:56.960]  一個方向的錯誤
[00:03:56.960 --> 00:04:00.360]  慢慢慢慢就會越走越遠
[00:04:00.360 --> 00:04:04.640]  變成信耶穌要加上個人的行為
[00:04:04.640 --> 00:04:09.960]  這是保羅看為嚴重違反真理的
[00:04:09.960 --> 00:04:12.080]  所以這本書
[00:04:12.080 --> 00:04:16.000]  是要確立恩順清義
[00:04:16.000 --> 00:04:19.000]  就是可以與主耶穌
[00:04:19.000 --> 00:04:21.640]  得著完全的聯合
[00:04:21.640 --> 00:04:24.280]  得到他的生命的更新
[00:04:24.280 --> 00:04:26.000]  當然整本書
[00:04:26.000 --> 00:04:29.120]  還有其他的教訓等等
[00:04:29.120 --> 00:04:32.800]  猶太人他們很明白一件事
[00:04:32.800 --> 00:04:35.760]  保羅的年代
[00:04:35.760 --> 00:04:37.880]  包括他死之前
[00:04:37.880 --> 00:04:40.480]  聖殿還沒有被毀
[00:04:40.480 --> 00:04:42.160]  主後70年
[00:04:42.160 --> 00:04:44.160]  羅馬的提多將軍
[00:04:44.160 --> 00:04:46.240]  來到耶路撒冷
[00:04:46.240 --> 00:04:47.760]  拆毀聖殿
[00:04:47.760 --> 00:04:50.160]  聖殿正正式式就被毀了
[00:04:50.160 --> 00:04:52.800]  不再有憲制等等的事了
[00:04:52.800 --> 00:04:54.200]  但是猶太人
[00:04:54.200 --> 00:04:57.600]  任何一個猶太人他們都明白
[00:04:57.600 --> 00:04:59.240]  有聖殿的一天
[00:04:59.240 --> 00:05:01.880]  他們要大祭身
[00:05:01.880 --> 00:05:05.560]  去到祭司那裏
[00:05:05.560 --> 00:05:09.280]  如果我們撇開不是憲平安祭
[00:05:09.280 --> 00:05:12.360]  他們是憲贖罪祭
[00:05:12.360 --> 00:05:14.120]  第一個動作就是
[00:05:14.120 --> 00:05:17.560]  大祭身來的猶太人
[00:05:17.560 --> 00:05:22.040]  他要按手在祭身上
[00:05:22.040 --> 00:05:25.280]  就是說這個祭身就代表著我
[00:05:25.280 --> 00:05:27.240]  在神的面前
[00:05:27.240 --> 00:05:30.120]  來擔待我的罪
[00:05:30.120 --> 00:05:31.200]  我的罪
[00:05:31.200 --> 00:05:34.800]  這個祭身被祭司處理了
[00:05:34.800 --> 00:05:36.800]  獻在壇上
[00:05:36.800 --> 00:05:39.080]  我的罪就解決了
[00:05:39.080 --> 00:05:43.280]  神閲納了我這個罪人的認罪
[00:05:43.280 --> 00:05:44.760]  那我就可以
[00:05:44.760 --> 00:05:47.560]  當然就是祭司最後的動作
[00:05:47.560 --> 00:05:50.320]  你可以平平安安的回家了
[00:05:50.320 --> 00:05:53.200]  因為神已經赦免你的罪
[00:05:53.200 --> 00:05:54.880]  這個是贖罪祭
[00:05:54.880 --> 00:05:55.560]  你還沒記錯的話
[00:05:55.560 --> 00:05:57.280]  三章就有說
[00:05:57.280 --> 00:06:00.400]  獻贖罪祭的儀式
[00:06:00.400 --> 00:06:04.800]  原來猶太人要按手在自己的祭身上
[00:06:04.800 --> 00:06:07.960]  這個豈不是保羅他所說的
[00:06:07.960 --> 00:06:09.720]  我這個人
[00:06:09.720 --> 00:06:13.320]  我因律法就向律法死了
[00:06:13.320 --> 00:06:16.440]  以致我可以向神活著
[00:06:16.440 --> 00:06:18.120]  怎樣活著呢
[00:06:18.120 --> 00:06:21.520]  我這個人保羅
[00:06:21.520 --> 00:06:26.320]  已經與基督同釘十字架
[00:06:26.320 --> 00:06:29.720]  保羅從來沒有釘十字架
[00:06:29.720 --> 00:06:32.600]  也不是天主教復活節的時候
[00:06:32.600 --> 00:06:34.080]  他們要受苦節
[00:06:34.080 --> 00:06:36.480]  他們要學孝耶穌
[00:06:36.480 --> 00:06:38.920]  這樣來自己背十字架
[00:06:38.920 --> 00:06:41.560]  我們基督教不頂這一套的
[00:06:41.560 --> 00:06:44.280]  不是這樣來受苦的
[00:06:44.280 --> 00:06:45.840]  基督的受苦
[00:06:45.840 --> 00:06:52.440]  已經是完完全全解決任何罪人的罪惡
[00:06:52.440 --> 00:06:53.800]  所以保羅說
[00:06:53.800 --> 00:06:58.520]  我是整個生命與主耶穌聯合的
[00:06:58.520 --> 00:07:01.280]  就好像給他按手
[00:07:01.280 --> 00:07:07.240]  在祭身的時候的動作
[00:07:07.240 --> 00:07:08.840]  主耶穌在十字架
[00:07:08.840 --> 00:07:13.120]  已經完全擔待保羅的一切罪
[00:07:13.120 --> 00:07:15.600]  這是很重要的
[00:07:15.600 --> 00:07:18.280]  但是更重要的是
[00:07:18.280 --> 00:07:21.960]  原來主耶穌是復活的救贖主
[00:07:21.960 --> 00:07:25.600]  每一個信徒與他聯合之後
[00:07:25.600 --> 00:07:28.200]  他說現在活著的
[00:07:28.200 --> 00:07:31.680]  有一個很重要的動力
[00:07:31.680 --> 00:07:36.360]  就是有一份愛一直追隨著保羅
[00:07:36.360 --> 00:07:39.280]  他是愛我
[00:07:39.280 --> 00:07:41.440]  為我這個罪人
[00:07:41.440 --> 00:07:42.960]  為我這個保羅
[00:07:42.960 --> 00:07:46.440]  來寫他自己的生命
[00:07:46.440 --> 00:07:48.720]  其實在一章的第四節
[00:07:48.720 --> 00:07:52.240]  保羅已經說了寫己
[00:07:52.240 --> 00:07:53.400]  第四節
[00:07:53.400 --> 00:07:56.160]  基督照我們父神的旨意
[00:07:56.160 --> 00:07:57.680]  為我們的罪
[00:07:57.680 --> 00:07:59.160]  為每一個
[00:07:59.160 --> 00:08:00.720]  或者為加拉太
[00:08:00.720 --> 00:08:02.880]  你們的每一個信徒
[00:08:02.880 --> 00:08:04.760]  來寫己
[00:08:04.760 --> 00:08:06.400]  就是要救我們
[00:08:06.400 --> 00:08:10.440]  脫離現今這個罪惡的世代
[00:08:10.440 --> 00:08:12.240]  已經說了
[00:08:12.240 --> 00:08:14.880]  是一般性每一個罪人
[00:08:14.880 --> 00:08:16.640]  接受耶穌那一刻
[00:08:16.640 --> 00:08:18.560]  就是主的寫己
[00:08:18.560 --> 00:08:19.560]  贖罪
[00:08:19.560 --> 00:08:21.520]  你就成為基督徒了
[00:08:21.520 --> 00:08:25.000]  已經很清楚將整本書的內容
[00:08:25.000 --> 00:08:28.080]  總結在這句聖經裏面
[00:08:28.080 --> 00:08:30.760]  不過保羅來到這裏的時候
[00:08:30.760 --> 00:08:32.440]  他特別強調
[00:08:32.440 --> 00:08:33.960]  他自己
[00:08:33.960 --> 00:08:36.840]  與基督這個生命的聯合
[00:08:36.840 --> 00:08:39.760]  以及他現在活著的時候
[00:08:39.760 --> 00:08:43.480]  有什麼重要的生命的力量
[00:08:43.480 --> 00:08:46.200]  以及侍奉的秘訣
[00:08:46.200 --> 00:08:49.280]  相信就是為主耶穌作見證
[00:08:49.280 --> 00:08:50.520]  第20節是這樣說
[00:08:50.520 --> 00:08:52.680]  他說現在活著的
[00:08:52.680 --> 00:08:56.280]  不再是我這個保羅了
[00:08:56.280 --> 00:09:00.320]  他沒有消失他猶太教的背景
[00:09:00.320 --> 00:09:04.720]  他沒有失去對猶太人文化的了解
[00:09:04.720 --> 00:09:06.200]  那個掌握
[00:09:06.200 --> 00:09:07.960]  在往後的書信
[00:09:07.960 --> 00:09:09.840]  包括羅馬書
[00:09:09.840 --> 00:09:14.600]  詳細說猶太人為什麼會不得救
[00:09:14.600 --> 00:09:16.360]  9至11章
[00:09:16.360 --> 00:09:18.600]  包括第二章的羅馬書
[00:09:18.600 --> 00:09:21.000]  很仔細的去探討
[00:09:21.000 --> 00:09:24.760]  為什麼猶太人是神的選民
[00:09:24.760 --> 00:09:27.720]  會被撇棄在救恩的意外
[00:09:27.720 --> 00:09:30.520]  因為他們不是憑信心求
[00:09:30.520 --> 00:09:32.960]  只是憑行為去求
[00:09:32.960 --> 00:09:37.600]  他們就信不了基督的義了
[00:09:37.600 --> 00:09:40.200]  這是保羅沒有消失到的
[00:09:40.200 --> 00:09:42.280]  他自己的成長
[00:09:42.280 --> 00:09:47.200]  神給他的舊有的身份
[00:09:47.200 --> 00:09:52.200]  但是保羅有一個很強的新生命的力量
[00:09:52.200 --> 00:09:56.560]  他就說現在活著的不再是我了
[00:09:56.560 --> 00:10:01.680]  是基督在我的裡面活著
[00:10:01.680 --> 00:10:04.120]  在他的生命裡面
[00:10:04.120 --> 00:10:05.920]  藉著聖靈
[00:10:05.920 --> 00:10:08.240]  藉著他對真理的認識
[00:10:08.240 --> 00:10:12.320]  原來釘十架的這位拿撒勒人耶穌
[00:10:12.320 --> 00:10:15.040]  原來就是神的兒子
[00:10:15.040 --> 00:10:18.880]  原來就是神在萬世以前的旨意
[00:10:18.880 --> 00:10:22.280]  要來到這個世界救贖世人
[00:10:22.280 --> 00:10:27.080]  親自來替人釘十字架
[00:10:27.080 --> 00:10:30.280]  所以保羅在這裡告訴我們
[00:10:30.280 --> 00:10:33.240]  現在活著不再是他的時候
[00:10:33.240 --> 00:10:35.680]  他現在在肉身活著
[00:10:35.680 --> 00:10:40.680]  強調保羅不是在說一些他特別奧秘
[00:10:40.680 --> 00:10:43.240]  屬靈、秘密的經驗
[00:10:43.240 --> 00:10:44.120]  不是
[00:10:44.120 --> 00:10:47.920]  就是在說他自己每天的生活
[00:10:47.920 --> 00:10:51.120]  每天披戴著主耶穌
[00:10:51.120 --> 00:10:54.360]  每天在這個復活的主的面前
[00:10:54.360 --> 00:10:57.000]  來為耶穌作見證
[00:10:57.000 --> 00:10:59.920]  如今我再肉身去活著
[00:10:59.920 --> 00:11:04.360]  是因信神的兒子而活
[00:11:04.360 --> 00:11:06.880]  是因為信神的兒子
[00:11:06.880 --> 00:11:08.800]  或者有另外的翻譯
[00:11:08.800 --> 00:11:11.520]  因為神兒子的信神
[00:11:11.520 --> 00:11:14.200]  我來到有力量的去活
[00:11:14.200 --> 00:11:15.600]  兩個都正確
[00:11:15.600 --> 00:11:19.640]  因為希臘文你想用哪個時態
[00:11:19.640 --> 00:11:22.840]  兩個都有人用的
[00:11:22.840 --> 00:11:25.560]  信神的兒子而活
[00:11:25.560 --> 00:11:28.480]  或者說因為神兒子的信神
[00:11:28.480 --> 00:11:30.720]  即是說對我這個人的了解
[00:11:30.720 --> 00:11:32.840]  一章他已經說自己
[00:11:32.840 --> 00:11:35.200]  我能夠成為使徒
[00:11:35.200 --> 00:11:37.320]  不是因為由於人
[00:11:37.320 --> 00:11:40.040]  也不是因為其他的人
[00:11:40.040 --> 00:11:42.640]  對我特別的器重
[00:11:42.640 --> 00:11:45.480]  是因為這一位從母腹裏面
[00:11:45.480 --> 00:11:47.040]  就已經呼召我
[00:11:47.040 --> 00:11:49.760]  由私恩去召我的神
[00:11:49.760 --> 00:11:52.000]  一章的十五節
[00:11:52.000 --> 00:11:56.320]  然而那位把我從母腹裏面分別出來
[00:11:56.320 --> 00:11:58.800]  由私恩呼召我的神
[00:11:58.800 --> 00:12:01.720]  既然樂意將他的兒子
[00:12:01.720 --> 00:12:04.560]  啟示在我的心裏
[00:12:04.560 --> 00:12:07.720]  讓我在外邦中為他傳揚
[00:12:07.720 --> 00:12:11.520]  我沒有跟那些屬血器的人商量
[00:12:11.520 --> 00:12:14.680]  強調他自己的身份
[00:12:14.680 --> 00:12:19.000]  是出於神對他的愛
[00:12:19.000 --> 00:12:20.480]  到時間到了
[00:12:20.480 --> 00:12:21.800]  冥冥中
[00:12:21.800 --> 00:12:24.720]  神在祂要去捉基督徒的時候
[00:12:24.720 --> 00:12:28.600]  祂就來得到顯現
[00:12:28.600 --> 00:12:31.240]  就是耶穌在天上
[00:12:31.240 --> 00:12:35.480]  以大光向保羅顯現
[00:12:35.480 --> 00:12:38.320]  所以保羅很深的明白
[00:12:38.320 --> 00:12:41.200]  他能夠這樣成為基督徒
[00:12:41.200 --> 00:12:43.080]  由一個拉比
[00:12:43.080 --> 00:12:45.000]  由一個教法師
[00:12:45.000 --> 00:12:49.680]  由一個在社會上宗教地位很高的保羅
[00:12:49.680 --> 00:12:52.720]  他成為了基督徒
[00:12:52.720 --> 00:12:54.960]  成為了跟隨耶穌
[00:12:54.960 --> 00:12:58.480]  這位釘十架的死囚
[00:12:58.480 --> 00:13:01.120]  猶太人稍微有些良知的
[00:13:01.120 --> 00:13:03.000]  有宗教的良知的
[00:13:03.000 --> 00:13:05.440]  都會唾棄耶穌
[00:13:05.440 --> 00:13:08.960]  說祂是一個抵死褻瀆神的人
[00:13:08.960 --> 00:13:13.320]  但是保羅一個這樣的人
[00:13:13.320 --> 00:13:15.280]  不可能改變的
[00:13:15.280 --> 00:13:19.880]  但是主耶穌用很溫柔的心靈
[00:13:19.880 --> 00:13:22.960]  融化他的過去
[00:13:22.960 --> 00:13:28.960]  融化他過去對聖經的誤解
[00:13:28.960 --> 00:13:32.520]  他發現原來這位主
[00:13:32.520 --> 00:13:36.680]  真真實實是他等待的彌賽亞
[00:13:36.680 --> 00:13:40.120]  所以他現在有這個力量
[00:13:40.120 --> 00:13:42.360]  因為神兒子的信實
[00:13:42.360 --> 00:13:46.400]  他相信神兒子是一位復活的主的時候
[00:13:46.400 --> 00:13:51.640]  這位主愛他這個罪人
[00:13:51.640 --> 00:13:57.000]  所以他願意為主耶穌作見證
[00:13:57.000 --> 00:14:01.320]  就是這節聖經和整個上下文
[00:14:01.320 --> 00:14:02.600]  保羅告訴我們
[00:14:02.600 --> 00:14:05.440]  他不會廢掉神的恩
[00:14:05.440 --> 00:14:09.560]  因為神的恩是因為耶穌的犧牲而來的
[00:14:09.560 --> 00:14:13.000]  只需要憑著人的相信
[00:14:13.000 --> 00:14:15.000]  不加上你的行為
[00:14:15.000 --> 00:14:19.120]  信心本身不是一個行為
[00:14:19.120 --> 00:14:22.520]  是一份恩典的禮物
[00:14:22.520 --> 00:14:25.920]  如果是藉著律法而得的
[00:14:25.920 --> 00:14:29.240]  基督就是徒然死了
[00:14:29.240 --> 00:14:31.760]  即是枉死了
[00:14:31.760 --> 00:14:34.240]  耶穌不是枉死
[00:14:34.240 --> 00:14:37.040]  保羅就是要宣認這件事
[00:14:37.040 --> 00:14:39.560]  宣講這個見證
[00:14:39.560 --> 00:14:41.720]  基督不是枉死的
[00:14:41.720 --> 00:14:45.440]  只要信的人就會有很強大的生命力
[00:14:45.440 --> 00:14:49.800]  來在困難、困境裡
[00:14:49.800 --> 00:14:54.160]  展現那種復活的大能
[00:14:54.160 --> 00:14:55.840]  這位就是保羅
[00:14:55.840 --> 00:14:57.720]  所以透過這節聖經
[00:14:57.720 --> 00:15:01.040]  很想今天和大家一起探討
[00:15:01.040 --> 00:15:05.360]  在基督裡面生命的成長
[00:15:05.360 --> 00:15:12.320]  基督徒展現的那種信仰的能力
[00:15:12.320 --> 00:15:14.280]  在2016年的時候
[00:15:14.280 --> 00:15:17.400]  里約熱內盧的奧運
[00:15:17.400 --> 00:15:20.840]  有一個很特別的情況
[00:15:20.840 --> 00:15:24.240]  就是當時有一個女子的長跑
[00:15:24.240 --> 00:15:26.600]  5000米的長跑
[00:15:26.600 --> 00:15:28.880]  很正常 大家去準備
[00:15:28.880 --> 00:15:31.920]  但突然之間跑步的時候
[00:15:31.920 --> 00:15:34.520]  有一位紐西蘭的跑手
[00:15:34.520 --> 00:15:37.680]  叫做漢布林翻譯
[00:15:37.680 --> 00:15:41.240]  突然間扭傷跌倒
[00:15:41.240 --> 00:15:42.680]  跌倒之後
[00:15:42.680 --> 00:15:46.280]  後面緊隨著的選手
[00:15:46.280 --> 00:15:48.520]  有其中一個美國的女子
[00:15:48.520 --> 00:15:50.760]  當時大概20歲左右
[00:15:50.760 --> 00:15:52.600]  被她打傷
[00:15:52.600 --> 00:15:54.760]  整個人跌倒了
[00:15:54.760 --> 00:15:57.480]  她就起來
[00:15:57.480 --> 00:16:00.600]  作為一個選手
[00:16:00.600 --> 00:16:03.200]  當下應該是立刻
[00:16:03.200 --> 00:16:05.720]  為了自己的爭標
[00:16:05.720 --> 00:16:07.840]  因為是5000米的長跑
[00:16:07.840 --> 00:16:11.400]  還有機會可以追上
[00:16:11.400 --> 00:16:14.560]  應該正常就走了
[00:16:14.560 --> 00:16:18.320]  但是她停下來
[00:16:18.320 --> 00:16:21.320]  拖起這個漢布林
[00:16:21.320 --> 00:16:23.880]  一起跑
[00:16:23.880 --> 00:16:26.680]  接著跑的時候
[00:16:26.680 --> 00:16:28.520]  因為她跌得很厲害
[00:16:28.520 --> 00:16:30.280]  扭傷了腳
[00:16:30.280 --> 00:16:33.240]  所以漢布林可以繼續跑
[00:16:33.240 --> 00:16:34.640]  而她跑不了
[00:16:34.640 --> 00:16:36.120]  她就要停下來
[00:16:36.120 --> 00:16:40.560]  但是兩個人都不再計較爭標
[00:16:40.560 --> 00:16:42.960]  來大家去參附
[00:16:42.960 --> 00:16:44.280]  去到最終
[00:16:44.280 --> 00:16:46.480]  他們去到這個
[00:16:46.480 --> 00:16:48.200]  當然跑得很後
[00:16:48.200 --> 00:16:50.920]  就來到去相擁
[00:16:50.920 --> 00:16:55.840]  彼此的來到去問案等等
[00:16:55.840 --> 00:17:00.080]  後來有記者問這個美國的選手
[00:17:00.080 --> 00:17:04.240]  他的名字叫做迪亞諾斯蒂諾
[00:17:04.240 --> 00:17:05.480]  扣斯蒂諾
[00:17:05.480 --> 00:17:06.920]  因為有翻譯音
[00:17:06.920 --> 00:17:09.080]  迪亞諾斯蒂諾
[00:17:09.080 --> 00:17:12.400]  可能是一些阿根廷的裔也說不定
[00:17:12.400 --> 00:17:13.920]  但是美國人來的
[00:17:13.920 --> 00:17:16.240]  入了美國籍的
[00:17:16.240 --> 00:17:18.880]  訪問他的時候
[00:17:18.880 --> 00:17:21.760]  他就說當時他的內心
[00:17:21.760 --> 00:17:24.600]  突然間有一個聲音
[00:17:24.600 --> 00:17:26.600]  神啊我應該怎麼做呢
[00:17:26.600 --> 00:17:28.480]  就要他立刻停下來
[00:17:28.480 --> 00:17:32.920]  幫這個選手站起來一起跑
[00:17:32.920 --> 00:17:35.280]  原來是這樣的
[00:17:35.280 --> 00:17:37.400]  基督徒在自己最關鍵
[00:17:37.400 --> 00:17:40.400]  最和自己的利害衝突的時候
[00:17:40.400 --> 00:17:42.360]  他可以選擇
[00:17:42.360 --> 00:17:43.920]  當然跑
[00:17:43.920 --> 00:17:46.280]  不會人家會怪他
[00:17:46.280 --> 00:17:48.960]  有害奧運精神
[00:17:48.960 --> 00:17:50.840]  友誼第一
[00:17:50.840 --> 00:17:51.720]  不會的
[00:17:51.720 --> 00:17:53.920]  因為大家都是爭勝
[00:17:53.920 --> 00:17:55.440]  但是這個選手
[00:17:55.440 --> 00:17:56.800]  美國的選手
[00:17:56.800 --> 00:17:59.240]  他選擇聽從
[00:17:59.240 --> 00:18:01.040]  他內心裏面的聲音
[00:18:01.040 --> 00:18:02.040]  停下來
[00:18:02.040 --> 00:18:05.040]  去幫一幫這位漢布林
[00:18:05.040 --> 00:18:07.040]  往後你就會見到
[00:18:07.040 --> 00:18:08.640]  他們成為好朋友
[00:18:08.640 --> 00:18:10.600]  後來到2018年
[00:18:10.600 --> 00:18:13.400]  這位美國選手結婚的時候
[00:18:13.400 --> 00:18:16.160]  選擇去紐西蘭
[00:18:16.160 --> 00:18:18.920]  來到杜物園
[00:18:18.920 --> 00:18:22.160]  再見這位紐西蘭的選手
[00:18:22.160 --> 00:18:24.280]  彼此在愛裏面
[00:18:24.280 --> 00:18:26.840]  而且當年的2016年
[00:18:26.840 --> 00:18:29.480]  奧運的大會
[00:18:29.480 --> 00:18:34.480]  都頒發一個奧運精神獎給他們兩位
[00:18:34.480 --> 00:18:37.880]  使得他們能夠讓世人看到
[00:18:37.880 --> 00:18:41.680]  奧運不一定只是爭金牌
[00:18:41.680 --> 00:18:43.520]  金牌本身不是錯事
[00:18:43.520 --> 00:18:47.440]  但是展現的那種美麗
[00:18:47.440 --> 00:18:50.120]  人性和友誼
[00:18:50.120 --> 00:18:53.520]  更加值得彌足珍貴
[00:18:53.520 --> 00:18:57.240]  基督徒會這樣思考的
[00:18:57.240 --> 00:19:00.600]  去年有機會接待一些港元
[00:19:00.600 --> 00:19:02.320]  聽其中一位港元說
[00:19:02.320 --> 00:19:05.720]  他以前未做傳道之前
[00:19:05.720 --> 00:19:08.720]  是學校的校長
[00:19:08.720 --> 00:19:09.600]  他說
[00:19:09.600 --> 00:19:10.440]  聊天
[00:19:10.440 --> 00:19:14.920]  他說有時我們都會請一些色囚
[00:19:14.920 --> 00:19:18.480]  即是放監的一些囚犯
[00:19:18.480 --> 00:19:20.840]  即是已經坐完監了
[00:19:20.840 --> 00:19:23.320]  會做學校的校工
[00:19:23.320 --> 00:19:26.640]  其實都要有信心
[00:19:26.640 --> 00:19:29.800]  都擔心他會不會顧太復盟
[00:19:29.800 --> 00:19:31.840]  擔心他會怎樣
[00:19:31.840 --> 00:19:34.560]  會不會又有些慣性偷東西
[00:19:34.560 --> 00:19:37.280]  或者有些不好的道德
[00:19:37.280 --> 00:19:39.240]  都要憑信心去做
[00:19:39.240 --> 00:19:44.320]  但他們覺得總是要給機會這一類的人
[00:19:44.320 --> 00:19:47.120]  讓他們能夠融入社會
[00:19:47.120 --> 00:19:51.440]  他說真的試過有一個工友
[00:19:51.440 --> 00:19:57.280]  對學校的基建維修設備
[00:19:57.280 --> 00:20:00.080]  帶來很大的幫助
[00:20:00.080 --> 00:20:02.680]  當然他說有些做著做著都不行
[00:20:02.680 --> 00:20:03.480]  都要走了
[00:20:03.480 --> 00:20:05.600]  又再犯事等等
[00:20:05.600 --> 00:20:11.560]  但這就是展現基督的愛的見證
[00:20:11.560 --> 00:20:13.640]  有基督的人
[00:20:13.640 --> 00:20:19.600]  保羅明白了基督的愛為他寫記之後
[00:20:19.600 --> 00:20:24.080]  他不再看自己是一個猶太的拉比
[00:20:24.080 --> 00:20:26.440]  所以上文你會看到
[00:20:26.440 --> 00:20:30.840]  保羅直斥彼得和巴拿巴
[00:20:30.840 --> 00:20:36.720]  因為他們在福音的真理上裝假
[00:20:36.720 --> 00:20:42.120]  就是說再一次去讓外邦人有一個困惑
[00:20:42.120 --> 00:20:44.760]  這段聖經大家可能未必太熟
[00:20:44.760 --> 00:20:48.120]  後來這是二章的十一節
[00:20:48.120 --> 00:20:49.960]  緊接著上文
[00:20:49.960 --> 00:20:52.440]  後來基法就是彼得
