
[00:00:00.000 --> 00:00:02.000]  好,導演姐妹早安
[00:02:52.240 --> 00:02:54.520]  去幫他們趕走敵人
[00:02:54.520 --> 00:02:56.760]  但是說到循環是怎樣呢?
[00:02:56.760 --> 00:02:57.760]  回過頭來
[00:02:57.760 --> 00:03:01.400]  他們又行耶和華眼中看為惡的事
[00:03:01.400 --> 00:03:03.520]  然後又一個循環
[00:03:03.520 --> 00:03:06.920]  士司記裡面是不斷有這個循環
[00:03:06.920 --> 00:03:08.600]  重複又重複
[00:03:08.600 --> 00:03:12.280]  這次的敵人就是夏娑王耶賓
[00:03:12.280 --> 00:03:16.280]  夏娑就是當時侵略以色列的外族
[00:03:16.280 --> 00:03:19.360]  不過這次她的將軍西西拉
[00:03:19.360 --> 00:03:22.080]  才是我們的主角
[00:03:22.200 --> 00:03:23.280]  關鍵人物
[00:03:23.280 --> 00:03:24.000]  她不是主角
[00:03:24.000 --> 00:03:25.040]  關鍵的人物
[00:03:25.040 --> 00:03:26.400]  侵略以色列的
[00:03:26.400 --> 00:03:27.320]  好了
[00:03:27.320 --> 00:03:29.120]  鐵的戰車是什麼呢?
[00:03:29.120 --> 00:03:32.440]  大家看古代的打仗片
[00:03:32.440 --> 00:03:35.400]  通常有馬拉著戰車
[00:03:35.400 --> 00:03:36.440]  有兩個輪子
[00:03:36.440 --> 00:03:38.440]  然後有個人站在上面
[00:03:38.440 --> 00:03:40.000]  拿著長矛
[00:03:40.000 --> 00:03:41.800]  在那裡打人
[00:03:41.800 --> 00:03:44.320]  你要知道其實在古代來說
[00:03:44.320 --> 00:03:46.400]  打仗是沒有飛機大炮那些東西的
[00:03:46.400 --> 00:03:49.480]  不會說按個按鈕就有一支飛彈飛過去
[00:03:49.480 --> 00:03:51.440]  一定是埋身肉搏的
[00:03:52.000 --> 00:03:55.400]  所以你的器具精不精良
[00:03:55.400 --> 00:03:57.440]  就直接影響那場戰爭了
[00:03:57.440 --> 00:03:58.840]  步兵打步兵
[00:03:58.840 --> 00:04:00.520]  差不多了
[00:04:00.520 --> 00:04:02.280]  但是步兵打騎兵
[00:04:02.280 --> 00:04:03.800]  當然是騎兵著數了
[00:04:03.800 --> 00:04:05.320]  一直這樣看下去
[00:04:05.320 --> 00:04:05.600]  哇
[00:04:05.600 --> 00:04:06.960]  有戰車
[00:04:06.960 --> 00:04:09.280]  戰車其實已經升了幾級了
[00:04:09.280 --> 00:04:11.080]  還要有鐵的戰車
[00:04:11.080 --> 00:04:13.080]  應該不是整架鐵的
[00:04:13.080 --> 00:04:14.160]  馬拉不動的
[00:04:14.160 --> 00:04:16.480]  應該是有些鐵皮包著的戰車
[00:04:16.480 --> 00:04:18.880]  但是防禦力已經高很多了
[00:04:19.000 --> 00:04:21.440]  所以900架戰車
[00:04:21.440 --> 00:04:24.840]  是一個非常強大的戰鬥力
[00:04:24.840 --> 00:04:28.400]  它能夠欺壓以色列人20年
[00:04:28.400 --> 00:04:31.400]  證明他們的強弱是非常懸殊的
[00:04:31.400 --> 00:04:34.080]  花了20年都沒有辦法反抗
[00:04:34.080 --> 00:04:36.840]  所以以色列人就呼求耶和華了
[00:04:36.840 --> 00:04:39.160]  那麼耶和華就開始他的拯救了
[00:04:39.160 --> 00:04:42.240]  首先出場的第一個我們要說的女子
[00:04:42.240 --> 00:04:44.320]  她的名字就叫做底波拉
[00:04:44.320 --> 00:04:47.960]  有一位女仙姿
[00:04:47.960 --> 00:04:48.680]  底波拉
[00:04:48.680 --> 00:04:51.000]  是拉比多的妻子
[00:04:51.000 --> 00:04:53.040]  當時在以色列的士司
[00:04:53.040 --> 00:04:55.320]  她住在以弗連山區
[00:04:55.320 --> 00:04:57.360]  拉馬和伯特利的中間
[00:04:57.360 --> 00:04:59.640]  在底波拉的中樹下
[00:04:59.640 --> 00:05:03.680]  以色列人都上到她那裡去聽審判
[00:05:03.680 --> 00:05:06.240]  剛剛解釋過什麼是士司了
[00:05:06.240 --> 00:05:07.520]  士司其實呢
[00:05:07.520 --> 00:05:09.680]  作為一個領袖
[00:05:09.680 --> 00:05:11.280]  就是帶領以色列人
[00:05:11.280 --> 00:05:13.000]  底波拉算是比較特別
[00:05:13.000 --> 00:05:15.160]  後面會詳細去說的了
[00:05:15.160 --> 00:05:17.560]  那麼這些經文呢
[00:05:17.960 --> 00:05:19.840]  讀的時候大家可能有些混亂
[00:05:19.840 --> 00:05:21.160]  就是剛才那個西西拉
[00:05:21.160 --> 00:05:22.200]  這個就是底波拉
[00:05:22.200 --> 00:05:23.600]  遲些還有一個巴拉
[00:05:23.600 --> 00:05:25.720]  全部都是拉字尾的
[00:05:25.720 --> 00:05:28.120]  其實底波拉的英文名字就是Deborah
[00:05:28.120 --> 00:05:29.560]  我們有沒有Deborah在這裡呢?
[00:05:29.560 --> 00:05:31.200]  好像沒有
[00:05:31.200 --> 00:05:31.760]  OK
[00:05:31.760 --> 00:05:33.880]  我想大家會比較好記
[00:05:33.880 --> 00:05:37.440]  這個Deborah在自己的中樹下面
[00:05:37.440 --> 00:05:40.240]  就是那個地方可能是她擁有的
[00:05:40.240 --> 00:05:41.840]  她在那棵樹下面
[00:05:41.840 --> 00:05:46.080]  就去聽那些以色列人的申訴
[00:05:46.080 --> 00:05:49.080]  或者在他們中間做一個審判的角色
[00:05:49.080 --> 00:05:50.320]  因為她是領袖
[00:05:50.320 --> 00:05:51.240]  她是士司
[00:05:51.240 --> 00:05:55.480]  去幫他們去做一些裁決
[00:05:55.480 --> 00:05:56.760]  一些裁決的角色
[00:05:56.760 --> 00:05:58.480]  這個也是士司的工作
[00:05:58.480 --> 00:06:00.840]  那麼
[00:06:00.840 --> 00:06:05.160]  他派人從拿忽他里的基底斯
[00:06:05.160 --> 00:06:08.040]  把亞比拿恩的兒子巴拉召來
[00:06:08.040 --> 00:06:09.120]  這個巴拉
[00:06:09.120 --> 00:06:10.320]  對他說話
[00:06:10.320 --> 00:06:12.000]  以色列的神吩咐你
[00:06:12.000 --> 00:06:14.520]  你要率領一萬拿忽他里人
[00:06:14.520 --> 00:06:17.600]  和西部旅人上他帕山去
[00:06:17.600 --> 00:06:20.520]  我必使耶賓的將軍西西拉
[00:06:20.520 --> 00:06:23.960]  率領他的戰車和全軍往基遜河
[00:06:23.960 --> 00:06:25.000]  到你那裡去
[00:06:25.000 --> 00:06:27.040]  我必把他交在你手中
[00:06:27.040 --> 00:06:31.080]  這個巴拉就是我們今天要說的男主角
[00:06:31.080 --> 00:06:33.720]  底波拉就跟他說
[00:06:33.720 --> 00:06:37.440]  你帶一萬兵去他帕山
[00:06:37.440 --> 00:06:40.080]  那麼耶和華就會將西西拉交給你
[00:06:40.080 --> 00:06:42.960]  這個是非常大的應許
[00:06:42.960 --> 00:06:44.400]  說明你贏定的
[00:06:44.720 --> 00:06:45.600]  你贏定的
[00:06:45.600 --> 00:06:47.680]  而且對手是你強弱懸殊
[00:06:47.680 --> 00:06:49.200]  欺負了你很多年
[00:06:49.200 --> 00:06:52.440]  終於今天交他在你手上
[00:06:52.440 --> 00:06:54.000]  任你處置
[00:06:54.000 --> 00:06:55.600]  但是巴拉
[00:06:55.600 --> 00:06:57.480]  是不是這個反應呢?
[00:06:57.480 --> 00:06:58.480]  又不是
[00:06:58.480 --> 00:06:59.600]  巴拉對他說
[00:06:59.600 --> 00:07:01.040]  你若同我去
[00:07:01.040 --> 00:07:01.840]  我就去
[00:07:01.840 --> 00:07:03.360]  你若不同我去
[00:07:03.360 --> 00:07:04.200]  我就不去
[00:07:04.200 --> 00:07:05.120]  喂
[00:07:05.120 --> 00:07:06.760]  男人大丈夫
[00:07:06.760 --> 00:07:07.720]  說這些話
[00:07:07.720 --> 00:07:08.240]  找個女人
[00:07:08.240 --> 00:07:09.520]  就是跟女人說
[00:07:09.520 --> 00:07:11.160]  跟女人說
[00:07:11.160 --> 00:07:13.000]  就是你去我就去
[00:07:13.200 --> 00:07:14.600]  你不去我就不去
[00:07:14.600 --> 00:07:16.600]  就好像有些扭計的情況
[00:07:16.600 --> 00:07:17.280]  那麼
[00:07:17.280 --> 00:07:18.880]  其實是少見的
[00:07:18.880 --> 00:07:21.000]  在古代作為一個男士
[00:07:21.000 --> 00:07:24.120]  請一個女人去幫他
[00:07:24.120 --> 00:07:25.560]  就算在現代
[00:07:25.560 --> 00:07:28.400]  你在戰場也會少見到女人的角色
[00:07:28.400 --> 00:07:30.160]  何況在古代呢
[00:07:30.160 --> 00:07:31.920]  但是嚴格來說
[00:07:31.920 --> 00:07:33.920]  士師的工作
[00:07:33.920 --> 00:07:35.560]  是要帶兵去打仗的
[00:07:35.560 --> 00:07:39.120]  所以其實底波拉在某程度上也是應該去的
[00:07:39.120 --> 00:07:40.120]  他只不過是
[00:07:40.280 --> 00:07:43.040]  耶和華把他部分的工作
[00:07:43.040 --> 00:07:44.640]  交給巴拉
[00:07:44.640 --> 00:07:46.440]  去幫忙去做而已
[00:07:46.440 --> 00:07:48.760]  那麼底波拉說
[00:07:48.760 --> 00:07:50.360]  我一定會與你同去
[00:07:50.360 --> 00:07:52.240]  然而你在所行的路上
[00:07:52.240 --> 00:07:54.560]  必得不著榮耀
[00:07:54.560 --> 00:07:58.360]  因為耶和華要把西西拉交給一個婦人手裡
[00:07:58.360 --> 00:07:59.960]  於是底波拉起來
[00:07:59.960 --> 00:08:02.520]  與巴拉一同往基底斯去了
[00:08:02.520 --> 00:08:06.560]  巴拉召集西部倫人和拿忽他利人到基底斯
[00:08:06.560 --> 00:08:08.400]  跟他上去的有一萬人
[00:08:08.400 --> 00:08:10.240]  底波拉也和他上去
[00:08:10.640 --> 00:08:12.920]  真的扭計扭贏了
[00:08:12.920 --> 00:08:15.640]  他說你和我去我先去
[00:08:15.640 --> 00:08:17.600]  那麼底波拉真的去了
[00:08:17.600 --> 00:08:19.160]  願意和他一起去了
[00:08:19.160 --> 00:08:19.920]  那麼
[00:08:19.920 --> 00:08:23.360]  待會再解釋他為什麼願意跟他去
[00:08:23.360 --> 00:08:24.400]  第十一節
[00:08:24.400 --> 00:08:32.680]  摩西厄府荷巴的後裔基利人希伯離開了基利族
[00:08:32.680 --> 00:08:36.360]  到靠近基底斯的薩拿陰像樹旁
[00:08:36.360 --> 00:08:37.920]  支搭帳篷
[00:08:37.920 --> 00:08:39.240]  這句很奇怪
[00:08:39.640 --> 00:08:42.000]  好像和上文完全沒有關係
[00:08:42.000 --> 00:08:44.320]  然後下文又回到戰場
[00:08:44.320 --> 00:08:46.800]  但是其實這一句交代了一件事情
[00:08:46.800 --> 00:08:48.680]  就是基利人希伯
[00:08:48.680 --> 00:08:50.960]  他到底是一個怎樣的人
[00:08:50.960 --> 00:08:52.160]  他從哪裡走出來的
[00:08:52.160 --> 00:08:53.760]  這個基利人希伯
[00:08:53.760 --> 00:08:56.840]  他待會發生的故事是與他老婆有關的
[00:08:56.840 --> 00:08:59.800]  所以第十一節其實是交代了他的出身
[00:08:59.800 --> 00:09:02.960]  某程度上他是以色列人的遠親
[00:09:02.960 --> 00:09:06.360]  因為他是摩西的厄府的後代
[00:09:06.360 --> 00:09:07.240]  OK
[00:09:07.240 --> 00:09:08.480]  好了
[00:09:09.480 --> 00:09:12.800]  有人告訴西西拉亞比拿的兒子巴拉
[00:09:12.800 --> 00:09:14.320]  已經上了他朴山
[00:09:14.320 --> 00:09:17.920]  西西拉就召集所有的鐵戰車九百輛
[00:09:17.920 --> 00:09:19.800]  和隨從的全軍
[00:09:19.800 --> 00:09:22.280]  從夏羅切哈印出來
[00:09:22.280 --> 00:09:23.480]  到了基遜河
[00:09:23.480 --> 00:09:25.000]  底波拉對巴拉說
[00:09:25.000 --> 00:09:25.640]  起來
[00:09:25.640 --> 00:09:29.320]  今日就是耶和華把西西拉交在你手中的日子
[00:09:29.320 --> 00:09:31.800]  耶和華豈不在你前面行嗎?
[00:09:31.800 --> 00:09:34.040]  於是巴拉下了他朴山
[00:09:34.040 --> 00:09:35.960]  跟隨他的有一萬人
[00:09:35.960 --> 00:09:38.040]  故事發展到這裡
[00:09:38.040 --> 00:09:40.880]  就是之前說的九百輛戰車
[00:09:40.880 --> 00:09:43.440]  全軍出動對一萬步兵
[00:09:43.440 --> 00:09:45.880]  我分不出哪一輛比較厲害
[00:09:45.880 --> 00:09:47.440]  但是正如我剛才所說
[00:09:47.440 --> 00:09:48.840]  如果不厲害的話
[00:09:48.840 --> 00:09:50.720]  是欺壓不了別人二十年的
[00:09:50.720 --> 00:09:53.960]  相信依然是一場強弱懸殊的戰爭
[00:09:53.960 --> 00:09:57.560]  但是十五節開始說
[00:09:57.560 --> 00:10:00.720]  耶和華使西西拉和他一切的戰車
[00:10:00.720 --> 00:10:02.760]  以及全軍賄輪
[00:10:02.760 --> 00:10:05.280]  在巴拉面前倒在刀下
[00:10:05.280 --> 00:10:07.640]  西西拉下了車逃步逃跑
[00:10:07.640 --> 00:10:09.240]  巴拉追趕戰車
[00:10:09.240 --> 00:10:11.160]  軍隊直到下羅切
[00:10:11.160 --> 00:10:12.320]  下個人
[00:10:12.320 --> 00:10:14.920]  西西拉的全軍倒在刀下
[00:10:14.920 --> 00:10:16.320]  一個也沒有留下
[00:10:16.320 --> 00:10:17.920]  重點是
[00:10:17.920 --> 00:10:19.320]  為什麼他會贏呢?
[00:10:19.320 --> 00:10:21.640]  為什麼他會贏呢?
[00:10:21.640 --> 00:10:27.160]  是耶和華使西西拉和他一切的全軍都賄輪
[00:10:27.160 --> 00:10:27.960]  OK
[00:10:27.960 --> 00:10:29.400]  你要記住這一點
[00:10:29.400 --> 00:10:31.240]  有些人總會分析的
[00:10:31.240 --> 00:10:33.320]  譬如說戰場裡面發生什麼事
[00:10:33.320 --> 00:10:34.840]  在河裡打的
[00:10:34.840 --> 00:10:36.960]  泥土當然是吸著戰車滾動
[00:10:36.960 --> 00:10:37.880]  吸著戰車滾動
[00:10:37.880 --> 00:10:39.560]  然後就打不贏
[00:10:39.560 --> 00:10:42.960]  戰車走不動還叫什麼戰車呢?
[00:10:42.960 --> 00:10:44.760]  有些人是這樣分析的
[00:10:44.760 --> 00:10:48.040]  但是重點我們要相信經文所說的話
[00:10:48.040 --> 00:10:52.120]  經文說是耶和華使西西拉和他一切戰車
[00:10:52.120 --> 00:10:53.600]  以及全軍賄輪
[00:10:53.600 --> 00:10:54.160]  OK
[00:10:54.160 --> 00:10:55.440]  這是上帝的工作
[00:10:55.440 --> 00:10:58.240]  上帝允許了這場仗會贏
[00:10:58.240 --> 00:10:59.720]  於是他就做事了
[00:10:59.720 --> 00:11:02.040]  結果西西拉就要逃跑
[00:11:02.040 --> 00:11:03.240]  還要逃步逃跑
[00:11:03.240 --> 00:11:04.400]  因為他要下車
[00:11:04.640 --> 00:11:08.560]  全部都被人殺光了
[00:11:08.560 --> 00:11:11.480]  好了
[00:11:11.480 --> 00:11:13.760]  只有西西拉逃步逃跑
[00:11:13.760 --> 00:11:15.680]  到基尼人希伯之妻
[00:11:15.680 --> 00:11:16.800]  瓦益的帳篷
[00:11:16.800 --> 00:11:18.600]  剛才說過基尼人希伯
[00:11:18.600 --> 00:11:20.440]  就是摩西鄂府的後裔
[00:11:20.440 --> 00:11:21.200]  OK
[00:11:21.200 --> 00:11:22.120]  希伯
[00:11:22.120 --> 00:11:23.680]  他的老婆瓦益
[00:11:23.680 --> 00:11:26.640]  就是我們今天要說的第三個角色
[00:11:26.640 --> 00:11:28.640]  另一個女子
[00:11:28.640 --> 00:11:30.040]  瓦益的帳篷
[00:11:30.080 --> 00:11:34.840]  因為夏所王耶賓與基尼人希伯家和平共處
[00:11:34.840 --> 00:11:38.240]  原來夏所王和他是朋友的
[00:11:38.240 --> 00:11:40.760]  一個死為侵略的皇帝
[00:11:40.760 --> 00:11:42.240]  竟然和他是朋友的
[00:11:42.240 --> 00:11:44.040]  所以按道理
[00:11:44.040 --> 00:11:46.880]  西西拉去找瓦益避難
[00:11:46.880 --> 00:11:49.440]  是很合情合理的
[00:11:49.440 --> 00:11:52.360]  也按照發展
[00:11:52.360 --> 00:11:54.080]  就是瓦益接了他進去
[00:11:54.080 --> 00:11:56.800]  瓦益出來迎接西西拉
[00:11:56.800 --> 00:11:57.600]  對她說
[00:11:57.600 --> 00:11:59.080]  請我主進來
[00:11:59.080 --> 00:12:01.080]  進到我這裡來不要怕
[00:12:01.080 --> 00:12:02.560]  安慰她
[00:12:02.560 --> 00:12:04.840]  西西拉進了她的帳篷
[00:12:04.840 --> 00:12:07.120]  瓦益用被子蓋住她
[00:12:07.120 --> 00:12:09.880]  西西拉對瓦益說
[00:12:09.880 --> 00:12:12.040]  我學了求你給我一點水喝
[00:12:12.040 --> 00:12:14.280]  瓦益打開裝奶的皮袋
[00:12:14.280 --> 00:12:16.720]  蓋住她的水
[00:12:16.720 --> 00:12:21.680]  西西拉對瓦益說
[00:12:21.680 --> 00:12:23.480]  請你站在帳篷門口
[00:12:23.480 --> 00:12:24.920]  若有人來問你說
[00:12:24.920 --> 00:12:26.360]  有人在這裡嗎?
[00:12:26.360 --> 00:12:27.560]  你就說沒有
[00:12:27.840 --> 00:12:31.000]  她找人站崗
[00:12:31.000 --> 00:12:31.800]  看著
[00:12:31.800 --> 00:12:33.600]  千萬不要讓人發現她在這裡
[00:12:33.600 --> 00:12:36.040]  西西拉疲乏沉睡了
[00:12:36.040 --> 00:12:37.760]  黑白的妻瓦益
[00:12:37.760 --> 00:12:39.960]  取了帳篷的缺紙
[00:12:39.960 --> 00:12:43.760]  手拿錘子靜悄悄地到她那裡去
[00:12:43.760 --> 00:12:46.960]  將缺紙從她的太陽穴釘進去
[00:12:46.960 --> 00:12:48.680]  直釘到地裡
[00:12:48.680 --> 00:12:50.120]  西西拉就死了
[00:12:50.120 --> 00:12:52.320]  看那巴拉追趕西西拉
[00:12:52.320 --> 00:12:53.800]  瓦益出來迎接她
[00:12:53.800 --> 00:12:54.560]  對她說
[00:12:54.560 --> 00:12:55.040]  來
[00:12:55.040 --> 00:12:56.880]  我給你看你要找的人
[00:12:57.000 --> 00:12:58.760]  她就進帳篷看
[00:12:58.760 --> 00:13:01.200]  西西拉已經倒在地上死了
[00:13:01.200 --> 00:13:03.680]  缺紙還在她的太陽穴中
[00:13:03.680 --> 00:13:05.800]  最後幾句很恐怖
[00:13:05.800 --> 00:13:07.960]  每次聽的時候或者看的時候
[00:13:07.960 --> 00:13:10.520]  都覺得太陽穴的位置要避一避
[00:13:10.520 --> 00:13:11.960]  這個情況很恐怖
[00:13:11.960 --> 00:13:14.960]  其實整件事是峰迴路轉的
[00:13:14.960 --> 00:13:17.080]  西西拉的全軍覆沒
[00:13:17.080 --> 00:13:20.120]  其實已經是一件峰迴路轉的事情了
[00:13:20.120 --> 00:13:22.960]  這麼多戰車竟然輸給步兵
[00:13:22.960 --> 00:13:25.720]  她還要去到自己的朋友
[00:13:26.120 --> 00:13:28.080]  就是和友好的家族
[00:13:28.080 --> 00:13:30.200]  的人的帳篷下面
[00:13:30.200 --> 00:13:32.000]  她是想著沒事的
[00:13:32.000 --> 00:13:34.080]  她想著那裡可以避難的
[00:13:34.080 --> 00:13:36.520]  她很放心在帳篷那裡睡
[00:13:36.520 --> 00:13:38.400]  如果不是她不會叫瓦益
[00:13:38.400 --> 00:13:40.280]  去門口那裡放哨
[00:13:40.280 --> 00:13:41.400]  然後自己睡著的
[00:13:41.400 --> 00:13:44.640]  她整件事是想都想不到會這樣
[00:13:44.640 --> 00:13:45.960]  缺紙是什麼呢?
[00:13:45.960 --> 00:13:47.800]  就是我們去露營的那些營釘
[00:13:47.800 --> 00:13:49.800]  就是釘在地上綁一條繩子
[00:13:49.800 --> 00:13:51.160]  這麼長左右
[00:13:51.160 --> 00:13:52.120]  你想想
[00:13:52.120 --> 00:13:55.080]  她從這邊太陽穴打到那邊太陽穴
[00:13:55.080 --> 00:13:56.560]  還打到地上
[00:13:56.560 --> 00:14:00.280]  這件事真的非常恐怖
[00:14:00.280 --> 00:14:03.560]  情節也有一點引人入勝
[00:14:03.560 --> 00:14:06.080]  我們透過這次經文
[00:14:06.080 --> 00:14:07.560]  整個故事就說完了
[00:14:07.560 --> 00:14:12.080]  我們發現有三個比較重要的角色
[00:14:12.080 --> 00:14:14.880]  其實這三個角色、這三個人
[00:14:14.880 --> 00:14:17.400]  誰才叫做為上帝做到事情呢?
[00:14:17.400 --> 00:14:22.200]  誰才真的在這件事上做得好的呢?
[00:14:22.200 --> 00:14:24.680]  我分析一下這三個角色
[00:14:24.800 --> 00:14:28.800]  底波拉是一個明瞭上帝心意的女人
[00:14:28.800 --> 00:14:31.160]  一開始介紹她出場
[00:14:31.160 --> 00:14:32.880]  她是女仙姿
[00:14:32.880 --> 00:14:36.760]  其實在聖經裡面是有女仙姿的
[00:14:36.760 --> 00:14:39.640]  摩西的姐姐米利安就是女仙姿
[00:14:39.640 --> 00:14:41.960]  是有女仙姿的角色的
[00:14:41.960 --> 00:14:43.200]  不過是少數
[00:14:43.200 --> 00:14:45.440]  在當時的世界
[00:14:45.440 --> 00:14:47.240]  其實一個女性
[00:14:47.240 --> 00:14:49.920]  一個女性能夠擔任一些職位
[00:14:49.920 --> 00:14:51.720]  已經是很少有的了
[00:14:51.720 --> 00:14:53.920]  其實當時女人是沒有地位的
[00:14:54.160 --> 00:14:55.840]  明白了姐妹們
[00:14:55.840 --> 00:14:56.840]  這是當時而已
[00:14:56.840 --> 00:14:58.080]  不是說現在
[00:14:58.080 --> 00:14:59.680]  但是當時
[00:14:59.680 --> 00:15:03.160]  一個女人跟一件死物是差不多的
[00:15:03.160 --> 00:15:06.240]  小時候就是爸爸的財產
[00:15:06.240 --> 00:15:08.600]  嫁了人就是老公的財產
[00:15:08.600 --> 00:15:11.280]  如果不依附男人
[00:15:11.280 --> 00:15:13.040]  女人是生存不了的
[00:15:13.040 --> 00:15:14.600]  其實大家看路德記
[00:15:14.600 --> 00:15:19.800]  為什麼路德和他奶奶要在田裡撿東西吃呢?
[00:15:19.800 --> 00:15:21.840]  就是因為他們沒有男人了
[00:15:22.040 --> 00:15:24.520]  他們不依靠男人是生存不了的
[00:15:24.520 --> 00:15:25.120]  在古代
[00:15:25.120 --> 00:15:27.200]  甚至做一些數點人數
[00:15:27.200 --> 00:15:29.840]  就是現在的人口普查
[00:15:29.840 --> 00:15:31.560]  是不計算女人的
[00:15:31.560 --> 00:15:34.960]  所以基本上他們就當女人不是人
[00:15:34.960 --> 00:15:37.640]  在聖經裡面我們看到女性
[00:15:37.640 --> 00:15:41.280]  其實很多時候那些解釋
[00:15:41.280 --> 00:15:42.680]  或者稱呼
[00:15:42.680 --> 00:15:46.920]  會依附在她的老公或者她的爸爸上面
[00:15:46.920 --> 00:15:50.160]  她的名字就是什麼人的妻子
[00:15:50.160 --> 00:15:51.920]  什麼人的女兒
[00:15:52.040 --> 00:15:56.320]  在角色上面是有些模糊的
[00:15:56.320 --> 00:16:00.520]  底波拉作為一個女士司
[00:16:00.520 --> 00:16:02.120]  也作為一個女先知
[00:16:02.120 --> 00:16:05.120]  她是一個明瞭上帝心意的女人
[00:16:05.120 --> 00:16:10.080]  但是她不能夠像其他士司那樣
[00:16:10.080 --> 00:16:11.560]  帶人去打仗
[00:16:11.560 --> 00:16:13.920]  其實你揭開士司記
[00:16:13.920 --> 00:16:16.160]  大部分的士司都是帶兵去打仗
[00:16:16.160 --> 00:16:18.120]  就是帶兵去打仗
[00:16:18.120 --> 00:16:20.160]  去殺敵的
[00:16:20.480 --> 00:16:22.240]  底波拉她做不到這件事
