
[00:00:00.000 --> 00:00:02.000]  第一段交给大家
[00:03:08.000 --> 00:03:13.000]  那真正敬拜父的,要用心灵和诚实敬拜他
[00:03:13.000 --> 00:03:16.000]  因为父要这样的人敬拜他
[00:03:16.000 --> 00:03:23.000]  神是灵,所以敬拜他的,必须用心灵和诚实敬拜他
[00:03:23.000 --> 00:03:25.000]  妇人对他说
[00:03:25.000 --> 00:03:30.000]  我知道尼赛亚就是那称为基督的要来
[00:03:30.000 --> 00:03:34.000]  他来了,会把一切的事都告诉我们
[00:03:34.000 --> 00:03:36.000]  耶稣对他说
[00:03:36.000 --> 00:03:39.000]  我就是正在跟你说话
[00:03:39.000 --> 00:03:43.000]  现在我们将时间交给杨姑娘
[00:03:43.000 --> 00:04:01.000]  早晨
[00:04:01.000 --> 00:04:03.000]  我想问下大家
[00:04:03.000 --> 00:04:05.000]  谁没吃早餐?
[00:04:05.000 --> 00:04:07.000]  吃了早餐了吗?
[00:04:07.000 --> 00:04:10.000]  有没有人没吃早餐?
[00:04:10.000 --> 00:04:15.000]  今天呢,谁是喝咖啡的?
[00:04:15.000 --> 00:04:17.000]  谁喝鲜奶的?
[00:04:17.000 --> 00:04:19.000]  还有没有奶茶或者其他?
[00:04:19.000 --> 00:04:21.000]  可华甜?朱古力?
[00:04:21.000 --> 00:04:23.000]  没饿吧?
[00:04:23.000 --> 00:04:28.000]  鲜奶后面有些茶点,我相信大家没饿
[00:04:28.000 --> 00:04:33.000]  没饿,你知不知道现在大概几点?
[00:04:33.000 --> 00:04:36.000]  12点
[00:04:36.000 --> 00:04:41.000]  刚才我们一起做了一件事
[00:04:41.000 --> 00:04:43.000]  我们一起做了什么?
[00:04:43.000 --> 00:04:45.000]  之后呢?
[00:04:45.000 --> 00:04:50.000]  我们原来一起读了经
[00:04:50.000 --> 00:04:52.000]  你问下你旁边的位置,你刚才有没有读经?
[00:04:52.000 --> 00:04:53.000]  有
[00:04:53.000 --> 00:04:55.000]  你今天读了经没有?
[00:04:55.000 --> 00:04:57.000]  是哦
[00:04:57.000 --> 00:05:02.000]  可能很多时候星期天你都没读经
[00:05:02.000 --> 00:05:04.000]  不过今天你读了经了
[00:05:04.000 --> 00:05:08.000]  那我们就不急着去吃饭了
[00:05:08.000 --> 00:05:11.000]  今天天气怎么样?
[00:05:11.000 --> 00:05:13.000]  好吗?
[00:05:13.000 --> 00:05:15.000]  下雨好吗?
[00:05:15.000 --> 00:05:18.000]  对某些人是好的,不热
[00:05:18.000 --> 00:05:22.000]  对某些人是不好的,下午的节目不知道怎么办
[00:05:22.000 --> 00:05:23.000]  是不是?
[00:05:23.000 --> 00:05:28.000]  原来耶稣基督遇到撒玛尼亚夫人的时候
[00:05:28.000 --> 00:05:30.000]  我们刚才读了经文的时候
[00:05:30.000 --> 00:05:32.000]  那段时间应该和我们差不多
[00:05:32.000 --> 00:05:38.000]  有没有在午时,12点前后发生的事?
[00:05:38.000 --> 00:05:41.000]  那段时间又和我们差不多
[00:05:41.000 --> 00:05:43.000]  大家是否站了一会儿?
[00:05:43.000 --> 00:05:46.000]  谁站得不累的?
[00:05:46.000 --> 00:05:49.000]  站得不累的举手,真是好
[00:05:49.000 --> 00:05:51.000]  这里有,这里有年轻人
[00:05:51.000 --> 00:05:54.000]  对了,耶稣走了一段长路
[00:05:54.000 --> 00:05:56.000]  通常都很早出来,是吗?
[00:05:56.000 --> 00:06:01.000]  走了一段长路,去到撒玛尼亚的罪家这个地方
[00:06:01.000 --> 00:06:05.000]  有一口瓦割井在这里,他就坐在那里
[00:06:05.000 --> 00:06:08.000]  但是为什么坐在那里?因为累
[00:06:08.000 --> 00:06:11.000]  大家刚才站了很久,现在可以坐久一点
[00:06:11.000 --> 00:06:13.000]  他就坐在那里
[00:06:13.000 --> 00:06:16.000]  他坐在那里做什么呢?因为累了
[00:06:16.000 --> 00:06:19.000]  到晚上的时候,有点饿
[00:06:19.000 --> 00:06:23.000]  有点饿的时候,门徒就进井
[00:06:23.000 --> 00:06:28.000]  或者进村,进去罪家里面买东西出来给他吃
[00:06:28.000 --> 00:06:31.000]  他就坐在井口里
[00:06:31.000 --> 00:06:33.000]  我本来想问一下你们,今天这么晒
[00:06:33.000 --> 00:06:35.000]  不过今天不晒,也不是很热
[00:06:35.000 --> 00:06:37.000]  今天是凉的,是湿湿的
[00:06:37.000 --> 00:06:38.000]  不过湿湿的也问一下你们
[00:06:38.000 --> 00:06:42.000]  如果湿湿的又没有瓦割井,你会坐在井边吗?
[00:06:42.000 --> 00:06:44.000]  晒都不会,是吗?
[00:06:44.000 --> 00:06:50.000]  很难得是十二点,风和日丽,真的不晒地让你坐在井边
[00:06:50.000 --> 00:06:52.000]  所以那天应该也是晒的
[00:06:52.000 --> 00:06:54.000]  这还是业寨地方,沙漠地方
[00:06:54.000 --> 00:06:57.000]  是晒的,为什么坐在井边?
[00:06:57.000 --> 00:06:59.000]  有没有人打过水?
[00:06:59.000 --> 00:07:01.000]  真的没有?有!
[00:07:01.000 --> 00:07:04.000]  有人打过水?也有!
[00:07:04.000 --> 00:07:07.000]  那些井有没有瓦遮头?
[00:07:07.000 --> 00:07:09.000]  没有吧?
[00:07:09.000 --> 00:07:13.000]  是,我也打过,两次这么多
[00:07:13.000 --> 00:07:16.000]  原因不是因为家里没有水,要去打水
[00:07:16.000 --> 00:07:18.000]  是因为短暂经历一下
[00:07:18.000 --> 00:07:21.000]  打水是不是十二点去打水呢?
[00:07:21.000 --> 00:07:24.000]  好像那些位,萨玛尼亚妇人一样
[00:07:24.000 --> 00:07:27.000]  十二点了,够钟去打水
[00:07:27.000 --> 00:07:32.000]  十二点打水来,两点都没有饭吃
[00:07:32.000 --> 00:07:37.000]  打水呢,我们是五到七点,不是晚上,去打水的
[00:07:37.000 --> 00:07:41.000]  因为要做早餐,煲水
[00:07:41.000 --> 00:07:43.000]  所以早点去打水
[00:07:43.000 --> 00:07:46.000]  八点打水还可以,抹抹汗
[00:07:46.000 --> 00:07:50.000]  九点不好了,很晒
[00:07:50.000 --> 00:07:55.000]  井旁边种了一棵树
[00:07:55.000 --> 00:07:58.000]  有些树蔭,遮住
[00:07:58.000 --> 00:08:01.000]  让你打水的时候不辛苦
[00:08:01.000 --> 00:08:04.000]  为什么?树大有什么呢?有小鳕
[00:08:04.000 --> 00:08:07.000]  有些小鳕在那里生活,久不久
[00:08:07.000 --> 00:08:11.000]  有些东西会放在井里,不太好
[00:08:11.000 --> 00:08:13.000]  于是乎是晒的
[00:08:13.000 --> 00:08:17.000]  没有什么遮住的地方去打水
[00:08:17.000 --> 00:08:22.000]  哇!耶稣基督在这个午静的时候坐在那里
[00:08:22.000 --> 00:08:27.000]  我觉得耶稣你找一个有树蔭的地方
[00:08:27.000 --> 00:08:29.000]  或者有些长角落
[00:08:29.000 --> 00:08:35.000]  就算午静也有一点点的遮蔭的影子
[00:08:35.000 --> 00:08:40.000]  也比较舒服,为什么要坐在井边晒日光浴呢?
[00:08:40.000 --> 00:08:43.000]  因为那里没有沙滩
[00:08:43.000 --> 00:08:46.000]  原来他等着等着有一个撒玛尼亚妇人出来了
[00:08:46.000 --> 00:08:48.000]  他要和这个妇人聊天
[00:08:48.000 --> 00:08:52.000]  这个妇人也很奇怪,为什么中午就去打水
[00:08:52.000 --> 00:08:54.000]  是不是每天都是这样呢?
[00:08:54.000 --> 00:08:59.000]  还是那天特别,那天睡懒了
[00:08:59.000 --> 00:09:04.000]  今天有没有人睡懒了?好像没有,大家都很早回来
[00:09:04.000 --> 00:09:07.000]  他好像是特意中午出来
[00:09:07.000 --> 00:09:11.000]  打水通常都不会自己一个人出去打水
[00:09:11.000 --> 00:09:12.000]  几个人一起出去
[00:09:12.000 --> 00:09:15.000]  因为打水不是真的在门口
[00:09:15.000 --> 00:09:19.000]  开个门,装瓶水进来就行了
[00:09:19.000 --> 00:09:21.000]  不是的,要走一段路
[00:09:21.000 --> 00:09:24.000]  一起走走,聊聊,做做事
[00:09:24.000 --> 00:09:26.000]  然后再回去就舒服一点
[00:09:26.000 --> 00:09:29.000]  可以聊聊天,不觉不觉走了一段路
[00:09:29.000 --> 00:09:32.000]  他自己一个人出来,没有盘子
[00:09:32.000 --> 00:09:35.000]  自己一个人出来打劫都容易一点
[00:09:35.000 --> 00:09:37.000]  被人打劫容易一点
[00:09:37.000 --> 00:09:42.000]  所以,安全起见,真的去打水不止一个人去打
[00:09:42.000 --> 00:09:45.000]  一个人自己一个人去打水
[00:09:45.000 --> 00:09:47.000]  一个人去打水的时候
[00:09:47.000 --> 00:09:53.000]  还要是中午的时候,最晒的时候去打水
[00:09:53.000 --> 00:09:56.000]  偏偏那个时候,耶稣坐在了井边
[00:09:56.000 --> 00:10:01.000]  其实这个妇人,我想她是很不想见到有其他人
[00:10:01.000 --> 00:10:03.000]  所以,午静的时候去
[00:10:03.000 --> 00:10:05.000]  原因,刚才读了给你们听
[00:10:05.000 --> 00:10:07.000]  她曾经有五段婚姻
[00:10:07.000 --> 00:10:09.000]  现在还有一个男人
[00:10:09.000 --> 00:10:11.000]  但那段不是叫婚姻
[00:10:11.000 --> 00:10:16.000]  现在社会这件事可能都多,普遍
[00:10:16.000 --> 00:10:19.000]  不过是不是社会一定很接纳呢?
[00:10:19.000 --> 00:10:20.000]  不一定
[00:10:20.000 --> 00:10:26.000]  而在当年代,社会是很不接纳的
[00:10:26.000 --> 00:10:32.000]  就算女人生活比较坎坷的时候
[00:10:32.000 --> 00:10:36.000]  不是一段婚姻可以是中午的时候
[00:10:36.000 --> 00:10:40.000]  在当时的社会,不是说犹太教,基督教
[00:10:40.000 --> 00:10:43.000]  而是在当时普遍社会当中
[00:10:43.000 --> 00:10:47.000]  最多只能够接受一个女人有三段婚姻
[00:10:47.000 --> 00:10:51.000]  这个女人已经有五段婚姻,另一个男人
[00:10:51.000 --> 00:10:55.000]  所以,很不被社会接纳
[00:10:55.000 --> 00:10:58.000]  很不被社会接纳之余
[00:10:58.000 --> 00:11:01.000]  她也很不想走过去
[00:11:01.000 --> 00:11:04.000]  见到有些人,又不是正面看她
[00:11:04.000 --> 00:11:07.000]  又好像在说话,不知道是不是在说自己
[00:11:07.000 --> 00:11:10.000]  心里的感觉很不好
[00:11:10.000 --> 00:11:12.000]  于是她就自己一个人去打水
[00:11:12.000 --> 00:11:15.000]  偏偏,无情百事,天天都没有人
[00:11:15.000 --> 00:11:19.000]  今天就坐了一个人,还要是男人
[00:11:19.000 --> 00:11:22.000]  你有你坐,我打完水就走
[00:11:22.000 --> 00:11:25.000]  谁知道这个男人又聊她的话
[00:11:25.000 --> 00:11:27.000]  聊她的话是什么呢?
[00:11:27.000 --> 00:11:29.000]  原来是问她要水喝
[00:11:29.000 --> 00:11:34.000]  原来他们很认得哪些是犹太人、以色列人
[00:11:34.000 --> 00:11:37.000]  可能装束上,他们很容易认得
[00:11:37.000 --> 00:11:39.000]  她就立刻问他
[00:11:39.000 --> 00:11:42.000]  可能,基督徒没有说他有没有给水耶稣喝
[00:11:42.000 --> 00:11:44.000]  我们当他有
[00:11:44.000 --> 00:11:46.000]  因为耶稣很渴,又很热
[00:11:46.000 --> 00:11:49.000]  还要陪他聊一段时间,没有一口水也不太行
[00:11:49.000 --> 00:11:53.000]  这个女人可能给了一杯水耶稣
[00:11:53.000 --> 00:11:56.000]  然后他就说,你为什么要问我要水喝呢?
[00:11:56.000 --> 00:12:03.000]  因为犹太人和撒玛尼亚人不是很有往来
[00:12:03.000 --> 00:12:06.000]  那种不是很有往来的意思就是
[00:12:06.000 --> 00:12:12.000]  犹太人如果要去加利利,直接北上就可以了
[00:12:12.000 --> 00:12:14.000]  这条是一条直路
[00:12:15.000 --> 00:12:18.000]  我们当中有没有哪位是住在锦绣过来的?
[00:12:18.000 --> 00:12:20.000]  有啦,这边有
[00:12:20.000 --> 00:12:21.000]  这边有没有?
[00:12:21.000 --> 00:12:23.000]  都有,这边也有
[00:12:23.000 --> 00:12:25.000]  那你由锦绣过来
[00:12:25.000 --> 00:12:28.000]  一会儿吃完饭之后,你没有别的地方要去
[00:12:28.000 --> 00:12:31.000]  回家了,你开车去锦绣要多久?
[00:12:31.000 --> 00:12:34.000]  十分钟到没有?
[00:12:34.000 --> 00:12:36.000]  差不多吧
[00:12:36.000 --> 00:12:39.000]  十分钟,还是十五分钟都到吧
[00:12:41.000 --> 00:12:44.000]  花不花一个小时?
[00:12:44.000 --> 00:12:52.000]  开车过锦绣,不如过去上水粉岭大埔兜兜个圈
[00:12:52.000 --> 00:12:55.000]  看有没有水泡,兜兜个圈不下车,不买东西
[00:12:55.000 --> 00:12:58.000]  然后兜完锦田才回家,好吗?
[00:12:58.000 --> 00:13:02.000]  那耶稣基督呢,就是真的
[00:13:02.000 --> 00:13:05.000]  由加州去锦绣,十分钟,十五分钟就到
[00:13:05.000 --> 00:13:08.000]  走一条直路过去,经过撒玛尼亚
[00:13:08.000 --> 00:13:11.000]  但犹太人不是这样,他真的经过上水粉岭
[00:13:11.000 --> 00:13:14.000]  兜兜兜兜一个圈是怎样呢?
[00:13:14.000 --> 00:13:22.000]  是由犹太地经过若诞河东,先过河
[00:13:22.000 --> 00:13:25.000]  由河东过去差不多加利利的地方
[00:13:25.000 --> 00:13:29.000]  然后过去加利利地再过河
[00:13:29.000 --> 00:13:32.000]  目的只是为了不要见到撒玛尼亚人
[00:13:32.000 --> 00:13:34.000]  不要经过撒玛尼亚地
[00:13:34.000 --> 00:13:36.000]  他们的关系就是这样
[00:13:36.000 --> 00:13:40.000]  那今天你这个犹太人
[00:13:40.000 --> 00:13:42.000]  看你装束成一个夫子
[00:13:42.000 --> 00:13:44.000]  为何坐在井边
[00:13:44.000 --> 00:13:48.000]  用撒玛尼亚女人的话
[00:13:48.000 --> 00:13:50.000]  还要问我拿水喝?
[00:13:50.000 --> 00:13:55.000]  但耶稣真的继续和他聊天
[00:13:55.000 --> 00:13:57.000]  虽然他怀疑,问耶稣
[00:13:57.000 --> 00:13:59.000]  为何你要这样来和我聊天
[00:13:59.000 --> 00:14:01.000]  还要问我拿水喝呢?
[00:14:01.000 --> 00:14:03.000]  但耶稣继续和他聊天,他说什么呢?
[00:14:03.000 --> 00:14:05.000]  你给我水喝
[00:14:05.000 --> 00:14:07.000]  你只是介我一时之渴
[00:14:07.000 --> 00:14:09.000]  其实如果你知道我是谁
[00:14:09.000 --> 00:14:11.000]  你知道我有什么水
[00:14:11.000 --> 00:14:14.000]  当然那些水不是逐一计算的
[00:14:14.000 --> 00:14:17.000]  你知道我有什么水,就会求我
[00:14:17.000 --> 00:14:19.000]  是求我给你水喝
[00:14:19.000 --> 00:14:21.000]  这样就会给你活水了
[00:14:21.000 --> 00:14:23.000]  活水喝了之后
[00:14:23.000 --> 00:14:26.000]  就会在你身体里成为泉源
[00:14:26.000 --> 00:14:29.000]  一直涌到你永生
[00:14:29.000 --> 00:14:31.000]  这辈子你都不需要再喝水了
[00:14:31.000 --> 00:14:33.000]  是不是很好?
[00:14:34.000 --> 00:14:37.000]  不要说要去打水
[00:14:37.000 --> 00:14:40.000]  现在永远都有水在生命里
[00:14:40.000 --> 00:14:42.000]  不需要再喝水
[00:14:42.000 --> 00:14:45.000]  打少很多水,煮饭才需要水
[00:14:45.000 --> 00:14:50.000]  就算现在我们不是要去打水
[00:14:50.000 --> 00:14:53.000]  里面一直有令你不渴的水
[00:14:53.000 --> 00:14:55.000]  一直涌流
[00:14:55.000 --> 00:14:57.000]  也很舒服的
[00:14:57.000 --> 00:15:01.000]  去哪里都不用想那里的水是否干净
[00:15:01.000 --> 00:15:03.000]  是否可以喝,是否需要煮
[00:15:03.000 --> 00:15:05.000]  水煮得干不干净呢?
[00:15:05.000 --> 00:15:09.000]  现在经常说酒店的水煮得不干净
[00:15:09.000 --> 00:15:12.000]  自己又要买一个可以摺的
[00:15:12.000 --> 00:15:14.000]  放在行李箱里
[00:15:14.000 --> 00:15:16.000]  去到又再打开
[00:15:16.000 --> 00:15:18.000]  然后要来煮水喝
[00:15:18.000 --> 00:15:20.000]  这么麻烦,当然要有活水
[00:15:20.000 --> 00:15:25.000]  这个人真的问耶稣
[00:15:25.000 --> 00:15:27.000]  我要你的活水,你给我吧
[00:15:27.000 --> 00:15:29.000]  耶稣就说
[00:15:29.000 --> 00:15:31.000]  你一个人喝不够
[00:15:31.000 --> 00:15:33.000]  你一个人喝,你家人没有
[00:15:33.000 --> 00:15:35.000]  那你又要出来打水
[00:15:35.000 --> 00:15:37.000]  那就叫你丈夫出来吧
[00:15:37.000 --> 00:15:39.000]  是不是?
[00:15:39.000 --> 00:15:41.000]  耶稣又不是说叫你家人出来
[00:15:41.000 --> 00:15:43.000]  祂说叫你丈夫出来吧
[00:15:43.000 --> 00:15:45.000]  那女人又说我没有丈夫
[00:15:45.000 --> 00:15:49.000]  耶稣就开始揭她的疮疤
[00:15:49.000 --> 00:15:51.000]  原来耶稣喜欢揭人疮疤
[00:15:51.000 --> 00:15:53.000]  你有没有被耶稣揭过你的疮疤?
[00:15:53.000 --> 00:15:55.000]  回去想一想
[00:15:55.000 --> 00:15:57.000]  如果揭你的疮疤
[00:15:57.000 --> 00:15:59.000]  可能祂给了你很多东西
[00:15:59.000 --> 00:16:01.000]  祂要给活水这个女士的时候
[00:16:01.000 --> 00:16:03.000]  祂就揭她疮疤
[00:16:03.000 --> 00:16:05.000]  说是呀,你有五个丈夫
[00:16:05.000 --> 00:16:07.000]  明知道当时社会
[00:16:07.000 --> 00:16:09.000]  三个已经
[00:16:09.000 --> 00:16:11.000]  有女人已经嫁了三次
[00:16:11.000 --> 00:16:13.000]  还说是呀,你有五个
[00:16:13.000 --> 00:16:15.000]  以前,还是以前
[00:16:15.000 --> 00:16:17.000]  现在还有一个
[00:16:17.000 --> 00:16:19.000]  不过那个不是你丈夫
[00:16:19.000 --> 00:16:21.000]  连这句都要说出来
[00:16:21.000 --> 00:16:23.000]  耶稣你真的
[00:16:23.000 --> 00:16:25.000]  讲话有些道德
[00:16:25.000 --> 00:16:27.000]  不要说那么多
[00:16:27.000 --> 00:16:29.000]  留些私隐给别人
[00:16:29.000 --> 00:16:31.000]  但是这个女人
[00:16:31.000 --> 00:16:33.000]  听她这样说完之后
[00:16:33.000 --> 00:16:35.000]  她又转变态
[00:16:35.000 --> 00:16:37.000]  又说别的东西
[00:16:37.000 --> 00:16:39.000]  她又不走
[00:16:39.000 --> 00:16:41.000]  其实她拿着水走就行了
[00:16:41.000 --> 00:16:45.000]  她真的很久没有人跟她聊过天了
[00:16:45.000 --> 00:16:47.000]  她继续跟耶稣聊天
[00:16:47.000 --> 00:16:49.000]  甚至跟耶稣说敬拜
[00:16:49.000 --> 00:16:51.000]  她说我都知道你
[00:16:51.000 --> 00:16:53.000]  你什么都知道
[00:16:53.000 --> 00:16:55.000]  你是知道的
[00:16:55.000 --> 00:16:57.000]  不过你们敬拜都不和我们一个地方
[00:16:57.000 --> 00:16:59.000]  丁子梅你有没有回教会
[00:16:59.000 --> 00:17:01.000]  有,你坐在这里
[00:17:01.000 --> 00:17:03.000]  你有没有去过别的教会
[00:17:03.000 --> 00:17:05.000]  或者有没有邀请过别人来我们教会
[00:17:05.000 --> 00:17:07.000]  和别人聊过天
[00:17:07.000 --> 00:17:09.000]  叫人回教会
[00:17:09.000 --> 00:17:11.000]  她有没有跟你说
[00:17:11.000 --> 00:17:13.000]  我都有回教会
[00:17:13.000 --> 00:17:15.000]  不过不回你那间,我回另一间
[00:17:15.000 --> 00:17:17.000]  都很多的
[00:17:17.000 --> 00:17:19.000]  我们有宣道会,有赠信会
[00:17:19.000 --> 00:17:21.000]  宣道会都有百多间
[00:17:21.000 --> 00:17:23.000]  她又说
[00:17:23.000 --> 00:17:25.000]  我们回的和你不同
[00:17:25.000 --> 00:17:27.000]  我们是星期六的,没有星期日的崇拜
[00:17:27.000 --> 00:17:29.000]  她又跟你说
[00:17:29.000 --> 00:17:31.000]  我们是有不同的聚会
[00:17:31.000 --> 00:17:33.000]  我们是在酒店的
[00:17:33.000 --> 00:17:37.000]  她可能跟你说很多不同的
[00:17:37.000 --> 00:17:39.000]  她回崇拜的东西
[00:17:39.000 --> 00:17:43.000]  但耶稣不是跟她说
[00:17:43.000 --> 00:17:45.000]  你回哪一间教堂
[00:17:45.000 --> 00:17:47.000]  丁子梅原来
[00:17:47.000 --> 00:17:49.000]  耶稣不是说你回哪一间教堂会好一点
[00:17:49.000 --> 00:17:51.000]  座堂好一点
[00:17:51.000 --> 00:17:53.000]  还是楼上教会好一点
[00:17:53.000 --> 00:17:55.000]  还是酒店的教会好一点
[00:17:55.000 --> 00:17:57.000]  耶稣不是跟她说
[00:17:57.000 --> 00:17:59.000]  哪一间教会好一点
[00:17:59.000 --> 00:18:01.000]  耶稣说
[00:18:01.000 --> 00:18:03.000]  你是敬拜哪一个
[00:18:03.000 --> 00:18:05.000]  敬拜哪一个比较重要
[00:18:05.000 --> 00:18:07.000]  用什么去敬拜比较重要
[00:18:07.000 --> 00:18:09.000]  她提到敬拜的时候
[00:18:09.000 --> 00:18:11.000]  这个女人说是神
[00:18:11.000 --> 00:18:13.000]  耶稣基督说明了她的身份
[00:18:13.000 --> 00:18:15.000]  不过这个女人没有听得很清楚
[00:18:15.000 --> 00:18:17.000]  她说是父
[00:18:17.000 --> 00:18:19.000]  她是敬拜父
[00:18:19.000 --> 00:18:21.000]  我们是否在敬拜天父呢
[00:18:21.000 --> 00:18:23.000]  如果我们回来
[00:18:23.000 --> 00:18:27.000]  我们是回来参与一堂崇拜
[00:18:27.000 --> 00:18:29.000]  我们进来唱唱诗歌
[00:18:29.000 --> 00:18:31.000]  祈祈祷
[00:18:31.000 --> 00:18:33.000]  读读经
[00:18:33.000 --> 00:18:35.000]  听听祷
[00:18:35.000 --> 00:18:37.000]  祝福完
[00:18:37.000 --> 00:18:39.000]  我们就完了
[00:18:39.000 --> 00:18:41.000]  是一堂崇拜
[00:18:41.000 --> 00:18:43.000]  不过我们是否真的在敬拜神呢
[00:18:43.000 --> 00:18:45.000]  是否真的在敬拜天父呢
[00:18:45.000 --> 00:18:47.000]  我们也值得思考
[00:18:47.000 --> 00:18:49.000]  到底我们是敬拜天父
[00:18:49.000 --> 00:18:51.000]  还是我们去一个地方
[00:18:51.000 --> 00:18:53.000]  去参观一个建筑物
[00:18:53.000 --> 00:18:55.000]  去参加一个活动
[00:18:55.000 --> 00:18:57.000]  就是崇拜呢
[00:18:57.000 --> 00:18:59.000]  如果我们参加一个活动是崇拜
[00:18:59.000 --> 00:19:01.000]  我们并不是真的在敬拜神
[00:19:01.000 --> 00:19:03.000]  我们真的在敬拜神的时候
[00:19:03.000 --> 00:19:05.000]  我们真的要来到
[00:19:05.000 --> 00:19:07.000]  预备和神有接触
[00:19:07.000 --> 00:19:09.000]  我们不只是用手
[00:19:09.000 --> 00:19:11.000]  我们是用身体
[00:19:11.000 --> 00:19:13.000]  我们是用身体
[00:19:13.000 --> 00:19:15.000]  我们不只是用手
[00:19:15.000 --> 00:19:17.000]  用诗歌
[00:19:17.000 --> 00:19:19.000]  耶稣基督说我们要用心灵
[00:19:19.000 --> 00:19:21.000]  来敬拜父神
[00:19:21.000 --> 00:19:23.000]  就是说我们所唱的
[00:19:23.000 --> 00:19:25.000]  我们不单止用口
[00:19:25.000 --> 00:19:27.000]  还要用心
[00:19:27.000 --> 00:19:29.000]  也是这样想地去唱
[00:19:29.000 --> 00:19:31.000]  唱给天父听
[00:19:31.000 --> 00:19:33.000]  我们回来崇拜的时候
[00:19:33.000 --> 00:19:35.000]  我们听到的时候
[00:19:35.000 --> 00:19:37.000]  是要想神
[00:19:37.000 --> 00:19:39.000]  要藉着哪里和我们说什么
[00:19:39.000 --> 00:19:41.000]  我们奉献
[00:19:41.000 --> 00:19:43.000]  不是捐钱给教会用
[00:19:43.000 --> 00:19:45.000]  是我有这些钱和神而来的时候
[00:19:45.000 --> 00:19:47.000]  我如何让神
[00:19:47.000 --> 00:19:49.000]  可以藉着祂赐给我的钱
[00:19:49.000 --> 00:19:51.000]  参与在不同的圣供当中
[00:19:51.000 --> 00:19:53.000]  这是我们和神之间有直接的接触
[00:19:53.000 --> 00:19:55.000]  我们不是回来被动地安排了
