
[00:00:00.000 --> 00:00:04.000]  不從惡人的計謀,不暫罪人的道路,
[00:03:48.500 --> 00:03:51.500]  都不能百分之百去證明,
[00:03:51.500 --> 00:03:54.500]  但我們可以說是很有可能,
[00:03:54.500 --> 00:03:56.500]  其實是有這樣的意思,
[00:03:56.500 --> 00:03:59.500]  詩篇經過選輯之後,
[00:03:59.500 --> 00:04:00.500]  大家可能都知道,
[00:04:00.500 --> 00:04:02.500]  其實有五卷的,
[00:04:02.500 --> 00:04:04.500]  你翻一翻,你找回中間,
[00:04:04.500 --> 00:04:07.500]  譬如你去到第一篇,
[00:04:07.500 --> 00:04:08.500]  你找到中間,
[00:04:08.500 --> 00:04:10.500]  應該是第二卷的開始等等,
[00:04:10.500 --> 00:04:12.500]  你見到每一卷其實有意思,
[00:04:12.500 --> 00:04:15.500]  每一卷最後有一個榮耀頌來結束,
[00:04:15.500 --> 00:04:18.500]  而且去到最後那六篇,
[00:04:18.500 --> 00:04:19.500]  你不知道讚美什麼,
[00:04:19.500 --> 00:04:21.500]  有時我們都會很快地唱,
[00:04:21.500 --> 00:04:24.500]  就是在詩篇一百七十五至一百五十,
[00:04:24.500 --> 00:04:27.500]  都是六篇的讚美詩,
[00:04:27.500 --> 00:04:31.500]  很明顯是有一個編輯的人,
[00:04:31.500 --> 00:04:34.500]  他用讚美歌頌,
[00:04:34.500 --> 00:04:36.500]  在每一卷的詩篇,
[00:04:36.500 --> 00:04:38.500]  有五卷的每一卷裏面,
[00:04:38.500 --> 00:04:40.500]  最後的結束,
[00:04:40.500 --> 00:04:41.500]  如果這樣想的時候,
[00:04:41.500 --> 00:04:42.500]  詩篇第一篇很特別,
[00:04:42.500 --> 00:04:47.500]  說它就是整本詩篇裏面的序言,
[00:04:47.500 --> 00:04:49.500]  即是可能原本有第二篇在行頭,
[00:04:49.500 --> 00:04:52.500]  然後第一篇就加上去,
[00:04:52.500 --> 00:04:55.500]  成為整卷書的序言,
[00:04:55.500 --> 00:04:57.500]  所以後來再考證,
[00:04:57.500 --> 00:05:00.500]  覺得這個是最可信的,
[00:05:00.500 --> 00:05:03.500]  將古卷的說法慢慢被淘汰,
[00:05:03.500 --> 00:05:06.500]  就拿了我們今天手上的聖經,
[00:05:06.500 --> 00:05:08.500]  很自然地讀到詩篇第一篇,
[00:05:08.500 --> 00:05:11.500]  就是我們第一首的詩歌。
[00:05:11.500 --> 00:05:13.500]  我簡單地和大家分享的時候,
[00:05:13.500 --> 00:05:14.500]  想讓大家知道,
[00:05:14.500 --> 00:05:15.500]  其實詩篇第一篇,
[00:05:15.500 --> 00:05:17.500]  是有一個很獨特的位置,
[00:05:17.500 --> 00:05:20.500]  都是一首很獨特的詩歌,
[00:05:20.500 --> 00:05:24.500]  說的是我們信徒和
[00:05:24.500 --> 00:05:29.500]  說話、律法之間的關係,
[00:05:29.500 --> 00:05:30.500]  或者這樣說,
[00:05:30.500 --> 00:05:37.500]  它其實是一個不像一般的詩歌裏面,
[00:05:37.500 --> 00:05:41.500]  很多純粹是一個詩人的感情的分享,
[00:05:41.500 --> 00:05:42.500]  你再讀的時候,
[00:05:42.500 --> 00:05:43.500]  你會發覺好像,
[00:05:43.500 --> 00:05:45.500]  如果你選一卷聖經,
[00:05:45.500 --> 00:05:46.500]  很接近的時候,
[00:05:46.500 --> 00:05:48.500]  可能是好像生命記那種,
[00:05:48.500 --> 00:05:52.500]  有福有禍的路,
[00:05:52.500 --> 00:05:54.500]  是一條怎樣的路呢?
[00:05:54.500 --> 00:05:58.500]  同時又說律法之間有什麼關係呢?
[00:05:58.500 --> 00:06:01.500]  而接著下一輩就是請屬神的子民,
[00:06:01.500 --> 00:06:03.500]  你去選擇了,
[00:06:03.500 --> 00:06:05.500]  你的心在哪裡呢?
[00:06:05.500 --> 00:06:08.500]  你決定走哪一條道路呢?
[00:06:08.500 --> 00:06:10.500]  這個就是大概都是詩篇第一篇,
[00:06:10.500 --> 00:06:11.500]  他表達的時候,
[00:06:11.500 --> 00:06:15.500]  作為整卷詩歌、詩篇的序言的時候,
[00:06:15.500 --> 00:06:16.500]  原來引致我們進入明白,
[00:06:16.500 --> 00:06:20.500]  當我們再進入詩篇140多首詩歌裏面,
[00:06:20.500 --> 00:06:22.500]  那種這麼豐富的,
[00:06:22.500 --> 00:06:24.500]  不同詩人在不同處境,
[00:06:24.500 --> 00:06:26.500]  那種感情的表達的時候,
[00:06:26.500 --> 00:06:28.500]  提醒我們不要忘記,
[00:06:28.500 --> 00:06:32.500]  其實詩篇都是帶領我們,
[00:06:32.500 --> 00:06:35.500]  去進入耶和華的律法當中,
[00:06:35.500 --> 00:06:37.500]  提醒我們,
[00:06:37.500 --> 00:06:39.500]  福禍的路,
[00:06:39.500 --> 00:06:40.500]  應該怎樣去選擇呢?
[00:06:40.500 --> 00:06:43.500]  我們的心放在哪裡呢?
[00:06:43.500 --> 00:06:46.500]  放在了義人的道路上,
[00:06:46.500 --> 00:06:49.500]  還是放在惡人的道路上呢?
[00:06:49.500 --> 00:06:51.500]  這個就是大概詩篇第一篇裏面,
[00:06:51.500 --> 00:06:55.500]  想帶出給我們去明白的地方。
[00:06:55.500 --> 00:07:00.500]  詩篇第一篇裏面,
[00:07:00.500 --> 00:07:01.500]  我特意,
[00:07:01.500 --> 00:07:03.500]  這個譯本是新譯本,
[00:07:03.500 --> 00:07:04.500]  不是很特別,
[00:07:04.500 --> 00:07:05.500]  你也知道,
[00:07:05.500 --> 00:07:07.500]  我們在七幾年的時候,
[00:07:07.500 --> 00:07:09.500]  有一本新譯本,
[00:07:09.500 --> 00:07:10.500]  我選擇出來給大家看,
[00:07:10.500 --> 00:07:14.500]  和對照剛才領師幫我們讀經文的時候,
[00:07:14.500 --> 00:07:16.500]  有個很特別的地方,
[00:07:16.500 --> 00:07:17.500]  你發現,
[00:07:17.500 --> 00:07:18.500]  原本在聖經裏面,
[00:07:18.500 --> 00:07:20.500]  一開首,
[00:07:20.500 --> 00:07:22.500]  就是講有福的人,
[00:07:22.500 --> 00:07:25.500]  如果你記得剛才讀的時候,
[00:07:25.500 --> 00:07:27.500]  三個筆,
[00:07:27.500 --> 00:07:29.500]  然後「這人便為有福」,
[00:07:29.500 --> 00:07:31.500]  就是在第一節的最後,
[00:07:31.500 --> 00:07:32.500]  其實這個有福的人,
[00:07:32.500 --> 00:07:34.500]  這個稱號,
[00:07:34.500 --> 00:07:35.500]  是在劈頭,
[00:07:35.500 --> 00:07:36.500]  一開首的時候,
[00:07:36.500 --> 00:07:38.500]  就講給我們聽的。
[00:07:38.500 --> 00:07:39.500]  所以就是說,
[00:07:39.500 --> 00:07:40.500]  詩篇第一篇裏面要告訴我們,
[00:07:40.500 --> 00:07:41.500]  要介紹給我們認識,
[00:07:41.500 --> 00:07:44.500]  有福的人是怎樣的,
[00:07:44.500 --> 00:07:45.500]  有福的人的生命,
[00:07:45.500 --> 00:07:47.500]  是怎樣走的。
[00:07:47.500 --> 00:07:48.500]  可能你想一下,
[00:07:48.500 --> 00:07:50.500]  如果你有福的人怎樣怎樣,
[00:07:50.500 --> 00:07:51.500]  如果你不是寫,
[00:07:51.500 --> 00:07:52.500]  詩篇第一篇裏面的時候,
[00:07:52.500 --> 00:07:54.500]  你自己感覺到有一個樂曲,
[00:07:54.500 --> 00:07:55.500]  你想一下你會寫些什麼進去,
[00:07:55.500 --> 00:07:57.500]  有時候我們新年的時候,
[00:07:57.500 --> 00:07:58.500]  我們團契,
[00:07:58.500 --> 00:07:59.500]  有福的人,
[00:07:59.500 --> 00:08:01.500]  可能大家團有聚集的時候,
[00:08:01.500 --> 00:08:02.500]  可能你寫,
[00:08:02.500 --> 00:08:04.500]  開工大吉,
[00:08:04.500 --> 00:08:05.500]  身體健康,
[00:08:05.500 --> 00:08:06.500]  你可以寫很多,
[00:08:06.500 --> 00:08:08.500]  很多我們慣常中國人用的,
[00:08:08.500 --> 00:08:11.500]  「揮春」那種祝福語也不寫。
[00:08:11.500 --> 00:08:12.500]  大家當然要明白,
[00:08:12.500 --> 00:08:16.500]  詩篇不是中國人式那種祝福,
[00:08:16.500 --> 00:08:17.500]  詩篇,
[00:08:17.500 --> 00:08:21.500]  聖經的一個很重要的聖卷一部分,
[00:08:21.500 --> 00:08:22.500]  它提醒我們,
[00:08:22.500 --> 00:08:25.500]  怎樣持久,
[00:08:25.500 --> 00:08:29.500]  走在二人的道路當中。
[00:08:29.500 --> 00:08:31.500]  它特別之處是,
[00:08:31.500 --> 00:08:34.500]  用三個「不」來開始,
[00:08:34.500 --> 00:08:35.500]  你想一下,
[00:08:35.500 --> 00:08:36.500]  都幾特別的,
[00:08:36.500 --> 00:08:38.500]  如果你說介紹一樣東西給人知道,
[00:08:38.500 --> 00:08:39.500]  你當然說那東西是怎樣,
[00:08:39.500 --> 00:08:40.500]  是怎樣,
[00:08:40.500 --> 00:08:41.500]  是怎樣,
[00:08:41.500 --> 00:08:42.500]  你很少告訴人不是怎樣,
[00:08:42.500 --> 00:08:43.500]  不是怎樣,
[00:08:43.500 --> 00:08:44.500]  不是怎樣,
[00:08:44.500 --> 00:08:45.500]  這樣說話。
[00:08:45.500 --> 00:08:46.500]  所以這個我想大家留心,
[00:08:46.500 --> 00:08:47.500]  其實它有說的,
[00:08:47.500 --> 00:08:48.500]  是怎樣的,
[00:08:48.500 --> 00:08:49.500]  不過在後面再說。
[00:08:49.500 --> 00:08:50.500]  一開始的時候,
[00:08:50.500 --> 00:08:53.500]  先用了三個「不是怎樣」來表達的時候,
[00:08:53.500 --> 00:08:55.500]  有沒有一些警告,
[00:08:55.500 --> 00:08:58.500]  或者有沒有一些語重心長的一種表達方式呢?
[00:08:58.500 --> 00:09:00.500]  大家留心,
[00:09:00.500 --> 00:09:02.500]  這個表達,
[00:09:02.500 --> 00:09:03.500]  不從,
[00:09:03.500 --> 00:09:04.500]  不暫,
[00:09:04.500 --> 00:09:06.500]  不坐。
[00:09:06.500 --> 00:09:07.500]  你可以想像很多不同的,
[00:09:07.500 --> 00:09:10.500]  我記得跟那些大學生茶經,
[00:09:10.500 --> 00:09:11.500]  他想到幾個可能性,
[00:09:11.500 --> 00:09:13.500]  好像那些在街邊,
[00:09:13.500 --> 00:09:14.500]  你遇到那些,
[00:09:14.500 --> 00:09:16.500]  跟你兜售買電話計劃,
[00:09:16.500 --> 00:09:18.500]  那些人就這樣,
[00:09:18.500 --> 00:09:19.500]  撩你過去,
[00:09:19.500 --> 00:09:20.500]  然後你站下,
[00:09:20.500 --> 00:09:21.500]  然後坐下,
[00:09:21.500 --> 00:09:22.500]  簽約,
[00:09:22.500 --> 00:09:24.500]  你可以想像到不同,
[00:09:24.500 --> 00:09:25.500]  然後有一個很有趣,
[00:09:25.500 --> 00:09:26.500]  我覺得很適合,
[00:09:26.500 --> 00:09:28.500]  我不是貶低陳克勤的推銷先驚未遇,
[00:09:28.500 --> 00:09:30.500]  但是都幾像的,
[00:09:30.500 --> 00:09:32.500]  最初你用這個產品,
[00:09:32.500 --> 00:09:33.500]  幾正,
[00:09:33.500 --> 00:09:34.500]  用吧,
[00:09:34.500 --> 00:09:35.500]  然後咦,
[00:09:35.500 --> 00:09:37.500]  這個洗頭水幾好,
[00:09:37.500 --> 00:09:39.500]  介紹給朋友都用這個洗頭水,
[00:09:39.500 --> 00:09:40.500]  然後咦,
[00:09:40.500 --> 00:09:43.500]  發覺他又做得幾順利,
[00:09:43.500 --> 00:09:46.500]  原來可以有人幫他傳銷,
[00:09:46.500 --> 00:09:47.500]  他就不用做,
[00:09:47.500 --> 00:09:48.500]  不如就,
[00:09:48.500 --> 00:09:50.500]  這個Lifestyle不錯,
[00:09:50.500 --> 00:09:53.500]  不過就學習做一個這樣的陳克勤的推銷員,
[00:09:53.500 --> 00:09:55.500]  不從,
[00:09:55.500 --> 00:09:56.500]  不站,
[00:09:56.500 --> 00:09:58.500]  不坐,
[00:09:58.500 --> 00:10:00.500]  不從是說一種,
[00:10:00.500 --> 00:10:01.500]  就是過來看,
[00:10:01.500 --> 00:10:02.500]  過來看,
[00:10:02.500 --> 00:10:03.500]  你去不去看,
[00:10:03.500 --> 00:10:05.500]  你會被他吸引了你,
[00:10:05.500 --> 00:10:06.500]  就是,
[00:10:06.500 --> 00:10:07.500]  這是第一步,
[00:10:07.500 --> 00:10:08.500]  就是,
[00:10:08.500 --> 00:10:09.500]  咦,
[00:10:09.500 --> 00:10:12.500]  撩到你心裏面一些的喜好也好,
[00:10:12.500 --> 00:10:14.500]  一些心裏面的興趣也好,
[00:10:14.500 --> 00:10:15.500]  你走過去,
[00:10:15.500 --> 00:10:17.500]  這個走過去呢,
[00:10:17.500 --> 00:10:19.500]  就是這個跟從,
[00:10:19.500 --> 00:10:20.500]  那個意思,
[00:10:20.500 --> 00:10:21.500]  到你站低,
[00:10:21.500 --> 00:10:23.500]  站在這裏聽,
[00:10:23.500 --> 00:10:24.500]  了解,
[00:10:24.500 --> 00:10:27.500]  到你直接坐下去,
[00:10:27.500 --> 00:10:29.500]  享受當中,
[00:10:29.500 --> 00:10:37.500]  那種帶來的好處,
[00:10:37.500 --> 00:10:38.500]  究竟,
[00:10:38.500 --> 00:10:39.500]  他這樣說的時候,
[00:10:39.500 --> 00:10:41.500]  其實想提醒我們甚麼呢?
[00:10:41.500 --> 00:10:46.500]  其實可以是甚麼呢?
[00:10:46.500 --> 00:10:47.500]  一條惡人,
[00:10:47.500 --> 00:10:48.500]  罪人,
[00:10:48.500 --> 00:10:50.500]  或者很譏笑人的路,
[00:10:50.500 --> 00:10:53.500]  其實原來就是一條這樣的路,
[00:10:53.500 --> 00:10:56.500]  就是他會一路這樣滾傳,
[00:10:56.500 --> 00:11:00.500]  然後去讓你不知不覺地
[00:11:00.500 --> 00:11:01.500]  分在其中,
[00:11:01.500 --> 00:11:03.500]  參與其中,
[00:11:03.500 --> 00:11:05.500]  而且是不會有一種很大的,
[00:11:05.500 --> 00:11:08.500]  就是你是很認同他,
[00:11:08.500 --> 00:11:10.500]  而接著整個人的生命,
[00:11:10.500 --> 00:11:12.500]  投放在裏面,
[00:11:12.500 --> 00:11:13.500]  這個那個詩人,
[00:11:13.500 --> 00:11:15.500]  我相信是他用三部曲,
[00:11:15.500 --> 00:11:18.500]  語重心長地表達的時候,
[00:11:18.500 --> 00:11:19.500]  來提醒我們,
[00:11:19.500 --> 00:11:21.500]  惡人的路是這樣的,
[00:11:21.500 --> 00:11:26.500]  小心呀,其實意思是這樣。
[00:11:26.500 --> 00:11:28.500]  弟兄姊妹,
[00:11:28.500 --> 00:11:34.500]  這個福和禍的對立,
[00:11:34.500 --> 00:11:35.500]  聖經是很認真,
[00:11:35.500 --> 00:11:40.500]  很鄭重地去表達,
[00:11:40.500 --> 00:11:43.500]  這個不單只是一個結局,
[00:11:43.500 --> 00:11:44.500]  不單只是一個人生的結局,
[00:11:44.500 --> 00:11:47.500]  最後站在上帝審判台前,
[00:11:47.500 --> 00:11:49.500]  究竟是山羊還是綿羊呢?
[00:11:49.500 --> 00:11:51.500]  那種分水嶺的決定。
[00:11:51.500 --> 00:11:52.500]  詩人在哪裏提醒我們,
[00:11:52.500 --> 00:11:53.500]  是一條道路,
[00:11:53.500 --> 00:11:56.500]  即是說是人生在地上,
[00:11:56.500 --> 00:11:58.500]  在走一條甚麼的路,
[00:11:58.500 --> 00:12:00.500]  所以和我們今時今日,
[00:12:00.500 --> 00:12:03.500]  今日身在我們這個地方裏面,
[00:12:03.500 --> 00:12:05.500]  如何抉擇,如何走一條路呢?
[00:12:05.500 --> 00:12:09.500]  是相當緊扣,相當息息相關。
[00:12:09.500 --> 00:12:12.500]  這條福的路和禍的路,
[00:12:12.500 --> 00:12:14.500]  就是問我們今日,
[00:12:14.500 --> 00:12:21.500]  在走一條怎樣的人生的道路。
[00:12:21.500 --> 00:12:22.500]  當你用了一個,
[00:12:22.500 --> 00:12:23.500]  好像一盤冷水杯,
[00:12:23.500 --> 00:12:26.500]  有些人想聽聽有多少福氣,
[00:12:26.500 --> 00:12:27.500]  誰知他說,
[00:12:27.500 --> 00:12:28.500]  好像一種警告,
[00:12:28.500 --> 00:12:30.500]  不要這樣,不要這樣,不要這樣。
[00:12:30.500 --> 00:12:32.500]  這首詩歌裏面,
[00:12:32.500 --> 00:12:34.500]  有三個對比,
[00:12:34.500 --> 00:12:39.500]  我會逐個和大家分享。
[00:12:39.500 --> 00:12:41.500]  所以不是這樣的時候,
[00:12:41.500 --> 00:12:42.500]  會是怎樣呢?
[00:12:42.500 --> 00:12:44.500]  這就是第一個詩篇,
[00:12:44.500 --> 00:12:46.500]  第一篇要講的。
[00:12:46.500 --> 00:12:49.500]  我都不明白為何新譯館沒有了「為」字,
[00:12:49.500 --> 00:12:53.500]  因為我們剛才聽令師讀的時候,
[00:12:53.500 --> 00:12:54.500]  為喜愛也或者律法,
[00:12:54.500 --> 00:12:55.500]  就其思想者,
[00:12:55.500 --> 00:12:56.500]  便為有福。
[00:12:56.500 --> 00:12:59.500]  是要將那個所謂on the contrary,
[00:12:59.500 --> 00:13:02.500]  相反的字的連接詞,
[00:13:02.500 --> 00:13:05.500]  是很清楚用「為」的字來講的。
[00:13:05.500 --> 00:13:06.500]  但是,可惜,
[00:13:06.500 --> 00:13:08.500]  當我選擇了這個新譯館的時候,
[00:13:08.500 --> 00:13:11.500]  我又不想一句用新譯館,
[00:13:11.500 --> 00:13:12.500]  一句用和收館,
[00:13:12.500 --> 00:13:13.500]  是不是?
[00:13:13.500 --> 00:13:15.500]  就是突顯了有福的人之後,
[00:13:15.500 --> 00:13:17.500]  卻忽略了「為」字。
[00:13:17.500 --> 00:13:19.500]  但其實你記住有個「為」字在前面,
[00:13:19.500 --> 00:13:23.500]  為他喜愛的是也或者律法,
[00:13:23.500 --> 00:13:26.500]  他就業中毒的也是也或者律法,
[00:13:26.500 --> 00:13:29.500]  他就一火樹災,就棲水旁,
[00:13:29.500 --> 00:13:30.500]  按時結果,
[00:13:30.500 --> 00:13:31.500]  只業子不枯乾,
[00:13:31.500 --> 00:13:33.500]  重不枯乾他所作的一切,
[00:13:33.500 --> 00:13:35.500]  盡都純利。
[00:13:35.500 --> 00:13:36.500]  我給的標題是
[00:13:36.500 --> 00:13:41.500]  二人常在耶和華的律法之中。
[00:13:41.500 --> 00:13:42.500]  它在講什麼呢?
[00:13:42.500 --> 00:13:46.500]  它在講
[00:13:46.500 --> 00:13:49.500]  二人首先認為有福的人的時候,
[00:13:49.500 --> 00:13:54.500]  他和耶和華的律法之間有什麼關係呢?
[00:13:54.500 --> 00:13:55.500]  有什麼關係呢?
[00:13:55.500 --> 00:13:57.500]  我覺得英文或那個譯語很難譯出來,
[00:13:57.500 --> 00:13:59.500]  所以我將整句
[00:13:59.500 --> 00:14:00.500]  給大家看。
[00:14:00.500 --> 00:14:03.500]  His delight is in the law of the Lord
[00:14:03.500 --> 00:14:05.500]  他的喜歡,他的喜愛
[00:14:05.500 --> 00:14:10.500]  是在上主的律法之中。
[00:14:10.500 --> 00:14:15.500]  他將心投放在上主的律法裡面,
[00:14:15.500 --> 00:14:17.500]  他將一份很喜愛的心投放進去,
[00:14:17.500 --> 00:14:22.500]  其實意思大概是這樣。
[00:14:22.500 --> 00:14:23.500]  對比是什麼呢?
[00:14:23.500 --> 00:14:25.500]  對比就是不是放在
[00:14:25.500 --> 00:14:27.500]  剛才二人的路上,
[00:14:27.500 --> 00:14:32.500]  而是放在上主的律法裡面。
[00:14:32.500 --> 00:14:34.500]  喜愛,Delight,
[00:14:34.500 --> 00:14:40.500]  即是一種學無,
[00:14:40.500 --> 00:14:42.500]  一種傾無,
[00:14:42.500 --> 00:14:48.500]  一種很需要的那樣東西的一種表達。
[00:14:48.500 --> 00:14:51.500]  所以剛才說是你的心在那裡。
[00:14:51.500 --> 00:14:55.500]  其實,第一節和第二、三節的對比的時候,
[00:14:55.500 --> 00:14:58.500]  是在問我們,我們的心放在哪裡?
[00:14:58.500 --> 00:15:02.500]  剛才說你不從,有人兜售你,
[00:15:02.500 --> 00:15:03.500]  你覺得挺好的,
[00:15:03.500 --> 00:15:05.500]  然後你的心可能就去到那裡。
[00:15:05.500 --> 00:15:06.500]  然後我們走著走著,
[00:15:06.500 --> 00:15:08.500]  掉進一條愛人的路都不知道,
[00:15:08.500 --> 00:15:12.500]  不覺地跟著他們都不一定。
[00:15:12.500 --> 00:15:14.500]  先人提醒我們,我們的心,
[00:15:14.500 --> 00:15:17.500]  我們一個還要將我們的喜愛,
[00:15:17.500 --> 00:15:23.500]  吸引的心放在二人話的律法裡面。
[00:15:23.500 --> 00:15:25.500]  他大概覺得,大家未必明白,
[00:15:25.500 --> 00:15:27.500]  所以接著再解釋其實是怎樣呢?
[00:15:27.500 --> 00:15:33.500]  他會就夜脈中二人話的律法。
[00:15:33.500 --> 00:15:35.500]  脈中的意思不是閉上眼睛,
[00:15:35.500 --> 00:15:36.500]  閉上眼睛養神,
[00:15:36.500 --> 00:15:38.500]  在那裡安靜,
[00:15:38.500 --> 00:15:40.500]  脈中其實是他原本的意思,
[00:15:40.500 --> 00:15:44.500]  即是最照樣的字的意思是說,
[00:15:44.500 --> 00:15:48.500]  不住地細聲中毒。
[00:15:48.500 --> 00:15:49.500]  有些日本字叫做咀嚼,
[00:15:49.500 --> 00:15:50.500]  都有意思,
[00:15:50.500 --> 00:15:53.500]  即是你好像一邊說一邊咀嚼,
[00:15:53.500 --> 00:15:55.500]  一邊讀著經文,一邊咀嚼,
[00:15:55.500 --> 00:16:00.500]  一邊品嘗經文究竟有多甘甜,
[00:16:00.500 --> 00:16:01.500]  有多寶貴,
[00:16:01.500 --> 00:16:03.500]  對我們生命有多重要。
[00:16:03.500 --> 00:16:06.500]  這是那個行動。
[00:16:06.500 --> 00:16:08.500]  然後他再怕我們不明白,
[00:16:08.500 --> 00:16:10.500]  他用一個比喻來講,
[00:16:10.500 --> 00:16:13.500]  即是他將一火樹災,一火雞水旁,
[00:16:13.500 --> 00:16:18.500]  按時結果指葉子種不枯幹。
[00:16:18.500 --> 00:16:22.500]  一棵樹在溪流旁邊,
[00:16:22.500 --> 00:16:23.500]  浸在一棵,
[00:16:23.500 --> 00:16:27.500]  你想像到樹根放在泥土裏面,
[00:16:27.500 --> 00:16:31.500]  旁邊是一個所謂living water,
[00:16:31.500 --> 00:16:34.500]  一個活生生的水在旁邊流,
[00:16:34.500 --> 00:16:37.500]  而根就能夠吸收到
[00:16:37.500 --> 00:16:43.500]  這些流動中健康的水分和養分。
[00:16:43.500 --> 00:16:45.500]  就是這樣。
[00:16:45.500 --> 00:16:47.500]  他沒有甚麼很高賢大智,
[00:16:47.500 --> 00:16:50.500]  沒有甚麼很誇大的表現,
[00:16:50.500 --> 00:16:52.500]  只是一棵樹,
[00:16:52.500 --> 00:16:53.500]  一個這樣的圖像,
[00:16:53.500 --> 00:16:55.500]  在水邊的圖像。
[00:16:55.500 --> 00:16:56.500]  這棵樹會怎樣呢?
[00:16:56.500 --> 00:16:57.500]  他有講兩句,
[00:16:57.500 --> 00:17:03.500]  按時結果指葉子種不枯幹。
