
[00:00:00.000 --> 00:00:02.000]  第五姐妹平安
[00:02:08.240 --> 00:02:10.240]  我今天想和大家分享的時候
[00:02:10.240 --> 00:02:13.240]  我在裏面的時候給我很多感觸
[00:02:13.240 --> 00:02:17.240]  如果有一天當我們的信仰
[00:02:17.240 --> 00:02:19.240]  當我們的教會
[00:02:19.240 --> 00:02:22.240]  變得這麼荒涼的時候
[00:02:22.240 --> 00:02:25.240]  是一個甚麼後果
[00:02:26.240 --> 00:02:28.240]  在這段日子裏面的時候
[00:02:28.240 --> 00:02:33.240]  我和弟妹一起經歷了很多
[00:02:33.240 --> 00:02:35.240]  在網上的牧養工作
[00:02:35.240 --> 00:02:39.240]  實在我可以這樣說
[00:02:39.240 --> 00:02:41.240]  不是最理想的
[00:02:41.240 --> 00:02:43.240]  所以我今天要和大家分享的時候
[00:02:43.240 --> 00:02:46.240]  也不是要和大家討論
[00:02:46.240 --> 00:02:48.240]  究竟你疫後之後
[00:02:48.240 --> 00:02:51.240]  是不是要回來教會去崇拜
[00:02:51.240 --> 00:02:53.240]  和你討論對與錯
[00:02:53.240 --> 00:02:56.240]  不是,我不想將一個這麼複雜的問題
[00:02:56.240 --> 00:02:58.240]  將它簡單化
[00:02:58.240 --> 00:03:00.240]  因為考慮不回來的
[00:03:00.240 --> 00:03:02.240]  有很多很多很多的原因
[00:03:02.240 --> 00:03:04.240]  舉個例子
[00:03:04.240 --> 00:03:05.240]  有一些是很實在的
[00:03:05.240 --> 00:03:07.240]  譬如我家裏面一家大小
[00:03:07.240 --> 00:03:10.240]  可能有時候我真的很怕
[00:03:10.240 --> 00:03:12.240]  萬一我不小心的時候
[00:03:12.240 --> 00:03:14.240]  我將這個病菌帶回家
[00:03:14.240 --> 00:03:16.240]  很多很多的理由
[00:03:16.240 --> 00:03:18.240]  所以我也很希望弟妹
[00:03:18.240 --> 00:03:20.240]  不要用一個這麼簡單的理由
[00:03:20.240 --> 00:03:22.240]  去批判任何的人
[00:03:22.240 --> 00:03:25.240]  我今天這篇的導讀並不是用來做批判
[00:03:25.240 --> 00:03:29.240]  我今天這篇的導讀是用來和大家一起去反思
[00:03:29.240 --> 00:03:31.240]  我們這一班已經得到
[00:03:31.240 --> 00:03:34.240]  印第安基督徒對上帝對信仰的態度
[00:03:34.240 --> 00:03:38.240]  剛才我提過方良
[00:03:38.240 --> 00:03:41.240]  我在最近上網去找的時候
[00:03:41.240 --> 00:03:43.240]  有一個在歐洲的藝術家
[00:03:43.240 --> 00:03:45.240]  他是一個基督徒
[00:03:45.240 --> 00:03:47.240]  然後他趁著這段疫情的日子
[00:03:47.240 --> 00:03:49.240]  他就到處去
[00:03:49.240 --> 00:03:50.240]  去哪裡呢?他特地去走
[00:03:50.240 --> 00:03:55.240]  在歐洲裏面有很多已經荒廢了的教堂
[00:03:55.240 --> 00:04:00.240]  他特地去找這些教堂
[00:04:00.240 --> 00:04:04.240]  去成為了一系列的作品
[00:04:04.240 --> 00:04:07.240]  當你看這張照片的時候
[00:04:07.240 --> 00:04:09.240]  我不知道大家有沒有發覺
[00:04:09.240 --> 00:04:13.240]  昔日你猜一下那些人回來崇拜的時候
[00:04:13.240 --> 00:04:15.240]  這個入口所給你的感覺是怎樣的
[00:04:15.240 --> 00:04:18.240]  應該是挺漂亮的
[00:04:19.240 --> 00:04:23.240]  一個由以前劇院改建成的教堂
[00:04:23.240 --> 00:04:25.240]  但是當你有一天
[00:04:25.240 --> 00:04:27.240]  你變得空無一人的時候
[00:04:27.240 --> 00:04:29.240]  裏面是怎樣的?
[00:04:29.240 --> 00:04:37.240]  一個教堂明明是我們一起可以去敬拜神
[00:04:37.240 --> 00:04:38.240]  但是到有一天的時候
[00:04:38.240 --> 00:04:41.240]  那裏只剩下蜘蛛網
[00:04:41.240 --> 00:04:44.240]  剩下小昆蟲
[00:04:46.240 --> 00:04:48.240]  剩下的小昆蟲
[00:04:48.240 --> 00:04:54.240]  一個明明在裏面可以很多人一起敬拜神的地方
[00:04:54.240 --> 00:04:56.240]  雜草叢生
[00:04:56.240 --> 00:05:01.240]  接著的時間裏面很多的批檔剝落得很厲害
[00:05:01.240 --> 00:05:04.240]  甚至乎
[00:05:04.240 --> 00:05:05.240]  有一段新聞
[00:05:05.240 --> 00:05:08.240]  這段是2018年的新聞
[00:05:08.240 --> 00:05:10.240]  在英國
[00:05:10.240 --> 00:05:14.240]  超過三千間的教堂
[00:05:14.240 --> 00:05:16.240]  出售
[00:05:16.240 --> 00:05:18.240]  大家在圖上看到的是一間教堂
[00:05:18.240 --> 00:05:21.240]  改建成為一個酒吧
[00:05:21.240 --> 00:05:26.240]  等於當我和大家一起去思想的時候
[00:05:26.240 --> 00:05:28.240]  我就即時腦裏面
[00:05:28.240 --> 00:05:31.240]  我就出現了今天這段經文
[00:05:31.240 --> 00:05:35.240]  這段經文的背景就是當日
[00:05:35.240 --> 00:05:38.240]  神透過下蓋善知
[00:05:38.240 --> 00:05:42.240]  去向這班被擄到異鄉的以色列的第二代
[00:05:42.240 --> 00:05:45.240]  再一次呼召他們
[00:05:45.240 --> 00:05:48.240]  回到耶路撒冷重新建造聖殿
[00:05:48.240 --> 00:05:54.240]  這裏亦是一個很簡單地記載了當時的情況
[00:05:54.240 --> 00:05:57.240]  在經文裏面的時候
[00:05:57.240 --> 00:05:59.240]  你會聽到第一句的說話是甚麼呢
[00:05:59.240 --> 00:06:03.240]  萬君子耶路華如此說,這百姓說
[00:06:03.240 --> 00:06:07.240]  建造耶路華殿的時候尚未來到
[00:06:10.240 --> 00:06:12.240]  等於當我看這句說話的時候
[00:06:12.240 --> 00:06:16.240]  我就即時出現腦裏面的時候
[00:06:16.240 --> 00:06:18.240]  問題就是
[00:06:18.240 --> 00:06:21.240]  甚麼建造神的家
[00:06:21.240 --> 00:06:24.240]  是要時機的嗎
[00:06:24.240 --> 00:06:29.240]  其實這段經文只說了這句說話之後
[00:06:29.240 --> 00:06:30.240]  說了其他東西之後
[00:06:30.240 --> 00:06:32.240]  沒有再提供任何資料給大家
[00:06:32.240 --> 00:06:34.240]  究竟他們在想甚麼
[00:06:34.240 --> 00:06:36.240]  究竟是甚麼令他們有這樣的想法
[00:06:36.240 --> 00:06:39.240]  所以這裏給了我們一個很好的想像空間
[00:06:39.240 --> 00:06:41.240]  我們去嘗試去想一想
[00:06:41.240 --> 00:06:43.240]  就是當時的人
[00:06:43.240 --> 00:06:45.240]  可能因為甚麼原因
[00:06:45.240 --> 00:06:47.240]  他們覺得時機尚未來到
[00:06:47.240 --> 00:06:49.240]  從環境的因素可能是
[00:06:49.240 --> 00:06:52.240]  國家的政策不容許
[00:06:52.240 --> 00:06:57.240]  可能是一起做事的人不夠多
[00:06:57.240 --> 00:07:01.240]  又可能是大家未夠齊心
[00:07:01.240 --> 00:07:06.240]  又可能是整體上的經濟環境不OK
[00:07:08.240 --> 00:07:10.240]  等等等等
[00:07:10.240 --> 00:07:12.240]  從個人的因素裏面
[00:07:12.240 --> 00:07:14.240]  亦都可以嘗試想一想
[00:07:14.240 --> 00:07:18.240]  會不會是個人的願望尚未達成
[00:07:18.240 --> 00:07:23.240]  會不會是我們仍然有很多的家庭責任
[00:07:23.240 --> 00:07:27.240]  會不會是我們覺得自己個人能力不足
[00:07:27.240 --> 00:07:29.240]  或者有限
[00:07:29.240 --> 00:07:31.240]  等等等等
[00:07:31.240 --> 00:07:36.240]  總而言之他們就是有一個的關聯
[00:07:36.240 --> 00:07:40.240]  而令到他們告訴上帝
[00:07:40.240 --> 00:07:45.240]  我們去重建聖殿的時機尚未來到
[00:07:45.240 --> 00:07:47.240]  弟姐妹
[00:07:47.240 --> 00:07:49.240]  核心的問題是
[00:07:49.240 --> 00:07:51.240]  建立神的家
[00:07:51.240 --> 00:07:53.240]  甚麼時候甚麼時候的嗎
[00:07:53.240 --> 00:07:57.240]  我們今天有時候會不會
[00:07:57.240 --> 00:08:02.240]  我們放太多的因素在我們信仰當中
[00:08:03.240 --> 00:08:07.240]  我們不是去看今天上帝他想怎樣
[00:08:07.240 --> 00:08:10.240]  而是究竟我們自己想怎樣
[00:08:10.240 --> 00:08:14.240]  今天這段經文裏面提醒你的就是甚麼呢
[00:08:14.240 --> 00:08:17.240]  上帝的命令
[00:08:17.240 --> 00:08:19.240]  是上帝的要求
[00:08:19.240 --> 00:08:21.240]  上帝要求他這班子民
[00:08:21.240 --> 00:08:23.240]  因為這個原本
[00:08:23.240 --> 00:08:26.240]  我不知道大家有沒有這樣的觀念
[00:08:26.240 --> 00:08:27.240]  這班人的祖先
[00:08:27.240 --> 00:08:31.240]  他們是被巴比利人擄走
[00:08:31.240 --> 00:08:33.240]  沒有了自己的國家
[00:08:33.240 --> 00:08:40.240]  而如果他們是很渴望能夠重新再建上帝的家的話
[00:08:40.240 --> 00:08:43.240]  他們應該是很期待的
[00:08:43.240 --> 00:08:47.240]  為甚麼會去到第二代的時候
[00:08:47.240 --> 00:08:50.240]  他們花盡九牛二虎之力的時候
[00:08:50.240 --> 00:08:52.240]  他們都不願意去做
[00:08:52.240 --> 00:08:55.240]  然後給了一個理由就是時機尚未來到
[00:08:55.240 --> 00:08:57.240]  為甚麼呢
[00:08:57.240 --> 00:09:00.240]  好像和這個期望
[00:09:00.240 --> 00:09:03.240]  其實是很大落差
[00:09:03.240 --> 00:09:09.240]  我們今天隔了一段疫情的時間
[00:09:09.240 --> 00:09:10.240]  我們應該
[00:09:10.240 --> 00:09:12.240]  應該我們作為神的子民
[00:09:12.240 --> 00:09:16.240]  我們是很渴望我們能夠可以再回來
[00:09:16.240 --> 00:09:18.240]  一起去敬拜上帝的
[00:09:18.240 --> 00:09:20.240]  這個是應該的
[00:09:20.240 --> 00:09:24.240]  但是我們卻是心裏面有甚麼原因
[00:09:24.240 --> 00:09:27.240]  去阻礙我們有這種想法呢
[00:09:28.240 --> 00:09:31.240]  我再強調我不是去
[00:09:31.240 --> 00:09:33.240]  去批評這些沒有回來的弟兄姊妹
[00:09:33.240 --> 00:09:34.240]  我絕對不是
[00:09:34.240 --> 00:09:35.240]  我想強調
[00:09:35.240 --> 00:09:36.240]  我絕對不是
[00:09:36.240 --> 00:09:41.240]  我只是想弟兄姊妹的心裏面去嘗試幫自己摸一摸
[00:09:41.240 --> 00:09:45.240]  究竟我對於上帝裏面的這種渴求
[00:09:45.240 --> 00:09:48.240]  這種渴望有多少
[00:09:48.240 --> 00:09:54.240]  這裏他講的就是上帝的命令
[00:09:54.240 --> 00:09:58.240]  而不是去等待人認為的時間
[00:09:58.240 --> 00:10:01.240]  主耶穌基督的吩咐是甚麼
[00:10:01.240 --> 00:10:02.240]  大家很熟的
[00:10:02.240 --> 00:10:05.240]  耶穌進前來對他們說
[00:10:05.240 --> 00:10:09.240]  天上地下所有的權柄都賜給我了
[00:10:09.240 --> 00:10:11.240]  所以你們要去
[00:10:11.240 --> 00:10:13.240]  使萬民作我的門徒
[00:10:13.240 --> 00:10:16.240]  奉父子聖靈的名給他們施洗
[00:10:16.240 --> 00:10:19.240]  凡我所吩咐你們的都教訓他們遵守
[00:10:19.240 --> 00:10:21.240]  我就尚與你們同在
[00:10:21.240 --> 00:10:23.240]  直到世界的末了
[00:10:24.240 --> 00:10:29.240]  耶穌的吩咐不是等
[00:10:29.240 --> 00:10:31.240]  而是去
[00:10:31.240 --> 00:10:35.240]  在那一刻叫他們的門徒
[00:10:35.240 --> 00:10:36.240]  你就去
[00:10:36.240 --> 00:10:41.240]  保羅的教導在提摩太后書四章二節
[00:10:41.240 --> 00:10:43.240]  務要傳道
[00:10:43.240 --> 00:10:45.240]  無論得時不得時
[00:10:45.240 --> 00:10:49.240]  總要專心並用百般的忍耐各樣的教訓
[00:10:49.240 --> 00:10:51.240]  責備人、警戒人、勸勉人
[00:10:51.240 --> 00:10:52.240]  弟兄姊妹
[00:10:52.240 --> 00:10:57.240]  無論是順利還是不順利
[00:10:57.240 --> 00:11:01.240]  正好就回應了剛才那段時間
[00:11:01.240 --> 00:11:04.240]  這些人說時機尚未來到
[00:11:04.240 --> 00:11:09.240]  但保羅就說無論你有時機還是沒有時機
[00:11:09.240 --> 00:11:12.240]  你都務要傳道
[00:11:12.240 --> 00:11:15.240]  你要專心去做上帝的工作
[00:11:15.240 --> 00:11:16.240]  弟兄姊妹
[00:11:16.240 --> 00:11:19.240]  今天原來在神的家裏面
[00:11:19.240 --> 00:11:22.240]  當我們說要建立上帝的家的時候
[00:11:22.240 --> 00:11:25.240]  不是等時機
[00:11:25.240 --> 00:11:27.240]  其實在等的是等什麼呢
[00:11:27.240 --> 00:11:29.240]  等信徒的心
[00:11:29.240 --> 00:11:33.240]  等信徒的心
[00:11:33.240 --> 00:11:36.240]  等牧者的心
[00:11:36.240 --> 00:11:41.240]  究竟我們今天在這個地方
[00:11:41.240 --> 00:11:45.240]  我們仍然是我們在這裏真好
[00:11:45.240 --> 00:11:51.240]  還是我們仍然看見很多在教會以外的人
[00:11:51.240 --> 00:11:54.240]  他們仍然未得福音
[00:11:54.240 --> 00:11:58.240]  他們仍然都在困苦當中
[00:11:58.240 --> 00:11:59.240]  他們沒有盼望
[00:11:59.240 --> 00:12:01.240]  究竟我們看見的是什麼
[00:12:01.240 --> 00:12:04.240]  我們有沒有去見到這個需要
[00:12:04.240 --> 00:12:08.240]  第二件事
[00:12:08.240 --> 00:12:11.240]  他就說今天神的殿方樑
[00:12:11.240 --> 00:12:15.240]  但你們還是住天花板的房屋
[00:12:15.240 --> 00:12:17.240]  其實這裏說的是什麼呢
[00:12:17.240 --> 00:12:21.240]  就是究竟你對個人的生活追求
[00:12:21.240 --> 00:12:24.240]  包括物質享受生活的質素
[00:12:24.240 --> 00:12:27.240]  對比起去建立神的家
[00:12:27.240 --> 00:12:31.240]  哪一樣東西更加是你重視的呢
[00:12:31.240 --> 00:12:34.240]  我想再強調有時
[00:12:34.240 --> 00:12:35.240]  我經常很怕我們的信仰
[00:12:35.240 --> 00:12:37.240]  中間擺在兩邊
[00:12:37.240 --> 00:12:39.240]  很極端
[00:12:39.240 --> 00:12:43.240]  我記得有一個階段
[00:12:43.240 --> 00:12:48.240]  我講這些說話是沒有心去冒犯這些牧者
[00:12:48.240 --> 00:12:50.240]  在我以前的鐘牌裏面
[00:12:50.240 --> 00:12:53.240]  有一些以前的牧者
[00:12:53.240 --> 00:12:54.240]  那時候他們經常都說
[00:12:54.240 --> 00:12:57.240]  他們很好的是他們一輩子都不買車
[00:12:57.240 --> 00:12:58.240]  他們有錢也好
[00:12:58.240 --> 00:13:00.240]  他們買個綿羊仔
[00:13:00.240 --> 00:13:01.240]  然後時間又怎樣
[00:13:01.240 --> 00:13:02.240]  到處傳到
[00:13:02.240 --> 00:13:04.240]  他們說他們的綿羊仔用了很多年
[00:13:04.240 --> 00:13:06.240]  都用一個綿羊仔
[00:13:06.240 --> 00:13:09.240]  我很欣賞的
[00:13:09.240 --> 00:13:10.240]  但倒過來
[00:13:10.240 --> 00:13:14.240]  那是不是代表一個開車的牧者就有問題呢
[00:13:14.240 --> 00:13:15.240]  或者是反過來
[00:13:15.240 --> 00:13:16.240]  他有這個需要的時候
[00:13:16.240 --> 00:13:17.240]  他需要用到這個交通工具
[00:13:17.240 --> 00:13:18.240]  是不是有問題呢
[00:13:18.240 --> 00:13:20.240]  那不是的
[00:13:20.240 --> 00:13:21.240]  明白我意思嗎
[00:13:21.240 --> 00:13:24.240]  那上帝並不是在責備他們
[00:13:24.240 --> 00:13:26.240]  你住天花板的房屋
[00:13:26.240 --> 00:13:28.240]  不是的
[00:13:28.240 --> 00:13:30.240]  他是在說
[00:13:30.240 --> 00:13:33.240]  究竟你今天你對這些東西的需求
[00:13:33.240 --> 00:13:37.240]  對比起你對建立神的家
[00:13:37.240 --> 00:13:41.240]  哪一樣東西是你更加重視的
[00:13:41.240 --> 00:13:43.240]  其實我想強調的
[00:13:43.240 --> 00:13:47.240]  這個是一個心態上的問題
[00:13:47.240 --> 00:13:49.240]  那一個
[00:13:49.240 --> 00:13:55.240]  哪一樣東西是令到我們更加熱切去追求呢
[00:13:55.240 --> 00:13:57.240]  是剛才我提過的個人的追求
[00:13:57.240 --> 00:14:00.240]  家庭的責任
[00:14:00.240 --> 00:14:03.240]  我再強調這些從來都不是錯
[00:14:03.240 --> 00:14:06.240]  我們作為基督徒更加要有對家庭的責任
[00:14:06.240 --> 00:14:09.240]  我們更加需要有我們對於未來的追求
[00:14:09.240 --> 00:14:10.240]  是要的
[00:14:10.240 --> 00:14:13.240]  這個是我們現在向前的方向
[00:14:13.240 --> 00:14:14.240]  但是
[00:14:14.240 --> 00:14:18.240]  神的家在你心目中又如何呢
[00:14:18.240 --> 00:14:22.240]  你是不是記掛著神的家呢
[00:14:22.240 --> 00:14:26.240]  所以我想強調的建立神的家
[00:14:26.240 --> 00:14:28.240]  不是只是在說金錢奉獻
[00:14:28.240 --> 00:14:31.240]  我想強調金錢奉獻只是其中一樣
[00:14:31.240 --> 00:14:36.240]  甚至乎是很小的一樣
[00:14:36.240 --> 00:14:37.240]  為什麼我這樣說呢
[00:14:37.240 --> 00:14:39.240]  因為聖經說的
[00:14:39.240 --> 00:14:42.240]  你們要將當立的十分之一送入窗戶
[00:14:42.240 --> 00:14:43.240]  那個當立的
[00:14:43.240 --> 00:14:45.240]  為什麼我叫小呢
[00:14:45.240 --> 00:14:49.240]  那個是基本上我們的責任
[00:14:49.240 --> 00:14:54.240]  但是建立神的家裡面還包括很多東西
[00:14:54.240 --> 00:15:00.240]  究竟這裡是不是一個屬靈的地方呢
[00:15:00.240 --> 00:15:05.240]  這裡能不能夠找到神呢
[00:15:05.240 --> 00:15:11.240]  弟兄姊妹和神的關係如何呢
[00:15:11.240 --> 00:15:14.240]  今天他們的生命如何呢
[00:15:14.240 --> 00:15:21.240]  這個地方究竟是不是有效地可以去傳揚福音呢
[00:15:21.240 --> 00:15:25.240]  弟兄姊妹當今天我們心裡面去記掛這些事情的時候
[00:15:25.240 --> 00:15:30.240]  我們有沒有去在我們心中預留這個位置
[00:15:30.240 --> 00:15:33.240]  我們是有這個東西在的
[00:15:33.240 --> 00:15:36.240]  當你去記掛的時候
[00:15:36.240 --> 00:15:39.240]  這個才是第一步
[00:15:39.240 --> 00:15:43.240]  如果我們心裡面連對神的家
[00:15:43.240 --> 00:15:46.240]  連這些最基本的東西你都沒有的話
[00:15:46.240 --> 00:15:47.240]  我可以告訴大家
[00:15:47.240 --> 00:15:51.240]  你根本不會有任何的行動你會去做
[00:15:51.240 --> 00:15:53.240]  當你有了第一步之後
[00:15:53.240 --> 00:15:56.240]  我們就跟著一起想辦法
[00:15:56.240 --> 00:16:00.240]  怎樣用行動去將這些去實踐出來
[00:16:00.240 --> 00:16:06.240]  這樣就叫做建立神的家
[00:16:06.240 --> 00:16:08.240]  在這個疫情裡面
[00:16:08.240 --> 00:16:09.240]  其中一樣我作為目者
[00:16:09.240 --> 00:16:13.240]  我覺得一樣是很感動的
[00:16:13.240 --> 00:16:17.240]  有些弟兄姊妹他們很關心我們目者
[00:16:17.240 --> 00:16:22.240]  我們收過一些清熱的煲涼茶
[00:16:22.240 --> 00:16:24.240]  預留給我們
[00:16:24.240 --> 00:16:26.240]  怕我們不夠口罩
[00:16:26.240 --> 00:16:27.240]  他們會送一些來給我們
[00:16:27.240 --> 00:16:31.240]  前一陣子差不多每天都要快速去快餐
[00:16:31.240 --> 00:16:34.240]  弟兄姊妹就馬上送來給我們
[00:16:34.240 --> 00:16:35.240]  我想告訴大家
[00:16:35.240 --> 00:16:39.240]  主要不是收到這些東西
[00:16:39.240 --> 00:16:44.240]  而是這班弟兄姊妹心裡有我
[00:16:44.240 --> 00:16:47.240]  在他們心裡的行事曆當中
[00:16:47.240 --> 00:16:48.240]  他們有這個人
[00:16:48.240 --> 00:16:49.240]  有這班目者
[00:16:49.240 --> 00:16:54.240]  有這個教會裡面的需要
[00:16:54.240 --> 00:16:58.240]  我感動的是這一點
[00:16:58.240 --> 00:17:03.240]  是他們在自己人生的日程行事曆當中
[00:17:03.240 --> 00:17:08.240]  去留下了這個空間
[00:17:08.240 --> 00:17:11.240]  弟兄姊妹在你的心靈當中
[00:17:11.240 --> 00:17:14.240]  神的家建立
[00:17:14.240 --> 00:17:17.240]  你又覺得如何呢?
[00:17:17.240 --> 00:17:18.240]  這些剛才我提到的東西
[00:17:18.240 --> 00:17:20.240]  弟兄姊妹的靈性
[00:17:20.240 --> 00:17:21.240]  或者各樣的需要
[00:17:21.240 --> 00:17:23.240]  究竟對於你來說
[00:17:23.240 --> 00:17:26.240]  你關不關心呢?
[00:17:26.240 --> 00:17:28.240]  你覺得重不重要呢?
[00:17:28.240 --> 00:17:30.240]  當然說到這裡的時候
[00:17:30.240 --> 00:17:31.240]  我可以告訴弟兄姊妹
[00:17:31.240 --> 00:17:33.240]  我們作為傳道目者
[00:17:33.240 --> 00:17:37.240]  更加責無旁貸
[00:17:37.240 --> 00:17:41.240]  求神請為我們守望禱告
[00:17:41.240 --> 00:17:44.240]  求上帝讓我們千萬不要變成
[00:17:44.240 --> 00:17:50.240]  又懶又惡的故宮
[00:17:50.240 --> 00:17:53.240]  求神讓我們做牧人
[00:17:53.240 --> 00:17:58.240]  最少我們要讓信徒去想這些東西
[00:17:58.240 --> 00:17:59.240]  我們要更多
[00:17:59.240 --> 00:18:01.240]  我們要做得更多
[00:18:01.240 --> 00:18:07.240]  我們要想得更徹底
[00:18:07.240 --> 00:18:09.240]  而剛才這段經文當中的時間
[00:18:09.240 --> 00:18:11.240]  有一個字眼很重要
[00:18:11.240 --> 00:18:13.240]  他不斷提醒他們
[00:18:13.240 --> 00:18:16.240]  你們要審查自己的行為
[00:18:16.240 --> 00:18:18.240]  這麼短一至十一節裡面
[00:18:18.240 --> 00:18:21.240]  第五節第七節出現了兩次
[00:18:21.240 --> 00:18:24.240]  你們要審查自己的行為
[00:18:24.240 --> 00:18:29.240]  弟兄姊妹審查是很重要的
[00:18:29.240 --> 00:18:31.240]  我經常說為何我們人生裡
[00:18:31.240 --> 00:18:32.240]  能夠有目標
[00:18:32.240 --> 00:18:34.240]  就是因為我們不斷間中
[00:18:34.240 --> 00:18:36.240]  我們會想調教我們的目標
[00:18:36.240 --> 00:18:38.240]  有沒有問題
[00:18:38.240 --> 00:18:39.240]  有沒有一些東西
[00:18:39.240 --> 00:18:40.240]  是我們很想做
[00:18:40.240 --> 00:18:42.240]  我們很需要去做
[00:18:42.240 --> 00:18:44.240]  在人生裡很有價值的東西
[00:18:44.240 --> 00:18:47.240]  我們需要去思想
[00:18:47.240 --> 00:18:48.240]  所以弟兄姊妹
[00:18:48.240 --> 00:18:51.240]  我們需要去審查自己的行為
[00:18:51.240 --> 00:18:52.240]  審查什麼呢?
[00:18:52.240 --> 00:18:53.240]  在這段經文當中說得很清楚
[00:18:53.240 --> 00:18:55.240]  第五節和第九節
[00:18:55.240 --> 00:18:57.240]  現在萬君子耶和華如此說
[00:18:57.240 --> 00:18:59.240]  你們要審查自己的行為
[00:18:59.240 --> 00:19:01.240]  你們種的多
[00:19:01.240 --> 00:19:02.240]  收的卻少
[00:19:02.240 --> 00:19:03.240]  你們吃卻不飽
[00:19:03.240 --> 00:19:05.240]  喝卻不得足
[00:19:05.240 --> 00:19:07.240]  穿衣服卻不得暖
[00:19:07.240 --> 00:19:08.240]  得工錢的將工錢
[00:19:08.240 --> 00:19:11.240]  裝在破漏的囊中
[00:19:11.240 --> 00:19:12.240]  第九節
[00:19:12.240 --> 00:19:13.240]  這是耶和華說的
[00:19:13.240 --> 00:19:14.240]  你們盼望的多
[00:19:14.240 --> 00:19:16.240]  所得的卻少
[00:19:16.240 --> 00:19:22.240]  你們收到家中我就催去
[00:19:22.240 --> 00:19:25.240]  第十和第一節
[00:19:25.240 --> 00:19:27.240]  這是萬君子耶華說的
[00:19:27.240 --> 00:19:28.240]  所以為你們的緣故
[00:19:28.240 --> 00:19:30.240]  天就不降金路
[00:19:30.240 --> 00:19:32.240]  地也不出土產
[00:19:32.240 --> 00:19:34.240]  我命乾旱淋到地上
[00:19:34.240 --> 00:19:35.240]  山崗五谷
[00:19:35.240 --> 00:19:36.240]  薪酒和油
[00:19:36.240 --> 00:19:37.240]  並地上我出產
[00:19:37.240 --> 00:19:38.240]  人民生畜
[00:19:38.240 --> 00:19:40.240]  以及人手一切
[00:19:40.240 --> 00:19:42.240]  勞碌得來的
[00:19:42.240 --> 00:19:43.240]  這段經文的時候
[00:19:43.240 --> 00:19:44.240]  其實他就說
[00:19:44.240 --> 00:19:46.240]  我多麼相信
[00:19:46.240 --> 00:19:48.240]  作為當時在一個農業社會
[00:19:48.240 --> 00:19:52.240]  是比較容易去感受到的
[00:19:52.240 --> 00:19:53.240]  所以你會發覺
[00:19:53.240 --> 00:19:55.240]  他全部都是直接指向於
