
[00:00:00.000 --> 00:00:02.000]  各位政協姐妹早晨
[00:02:21.000 --> 00:02:23.000]  或者相對你而言
[00:02:23.000 --> 00:02:24.000]  對你來說
[00:02:24.000 --> 00:02:26.000]  是新的東西就是新的
[00:02:26.000 --> 00:02:29.000]  有一次我帶我兒子去金魚街那裏
[00:02:29.000 --> 00:02:31.000]  走走看那些魚
[00:02:31.000 --> 00:02:35.000]  他看到那些透明的玻璃
[00:02:35.000 --> 00:02:36.000]  還是膠
[00:02:36.000 --> 00:02:38.000]  總之那些膠珠
[00:02:38.000 --> 00:02:39.000]  他覺得很漂亮
[00:02:39.000 --> 00:02:41.000]  他說爸爸買那把放在魚缸
[00:02:41.000 --> 00:02:45.000]  我說我魚缸又放草又放石頭
[00:02:45.000 --> 00:02:47.000]  你無端端放一粒玻璃珠在那裏不配
[00:02:47.000 --> 00:02:48.000]  但他揸住
[00:02:48.000 --> 00:02:49.000]  很漂亮
[00:02:49.000 --> 00:02:50.000]  在那裏照一照
[00:02:50.000 --> 00:02:51.000]  有些綠色光
[00:02:51.000 --> 00:02:53.000]  我放下它
[00:02:53.000 --> 00:02:55.000]  這些掉在地上
[00:02:55.000 --> 00:02:56.000]  我都不撿
[00:02:56.000 --> 00:02:58.000]  對他來說
[00:02:58.000 --> 00:02:59.000]  那些東西他未見過
[00:02:59.000 --> 00:03:00.000]  很新
[00:03:00.000 --> 00:03:02.000]  他覺得很新鮮
[00:03:02.000 --> 00:03:03.000]  很漂亮
[00:03:03.000 --> 00:03:04.000]  很開心
[00:03:04.000 --> 00:03:05.000]  揸住看
[00:03:05.000 --> 00:03:06.000]  閃閃發光
[00:03:06.000 --> 00:03:07.000]  原來真是
[00:03:07.000 --> 00:03:10.000]  新和舊有一個比較
[00:03:10.000 --> 00:03:12.000]  你才會分得出來
[00:03:12.000 --> 00:03:14.000]  但正所謂
[00:03:14.000 --> 00:03:16.000]  日光之下有無新事
[00:03:16.000 --> 00:03:18.000]  你有沒有發覺
[00:03:18.000 --> 00:03:20.000]  有些東西其實反反覆覆
[00:03:20.000 --> 00:03:22.000]  我們看新聞那些東西
[00:03:22.000 --> 00:03:24.000]  新聞講的那些東西是不是新的
[00:03:24.000 --> 00:03:25.000]  新的
[00:03:25.000 --> 00:03:26.000]  但其實我們看來看去
[00:03:26.000 --> 00:03:28.000]  只不過主角不同
[00:03:28.000 --> 00:03:30.000]  你會發覺那些東西來來去去
[00:03:30.000 --> 00:03:33.000]  又是那些東西
[00:03:33.000 --> 00:03:36.000]  我們看回經文裏面怎樣講
[00:03:36.000 --> 00:03:38.000]  今天我們看過經文
[00:03:38.000 --> 00:03:40.000]  先講17到19節
[00:03:40.000 --> 00:03:44.000]  17到19節那裏講了很多外邦人的壞事
[00:03:44.000 --> 00:03:46.000]  講了他們
[00:03:46.000 --> 00:03:48.000]  首先解釋一下甚麼叫外邦人
[00:03:48.000 --> 00:03:50.000]  甚麼叫外邦人
[00:03:50.000 --> 00:03:52.000]  你又返了教會那麼久應該知道
[00:03:52.000 --> 00:03:54.000]  外邦人是甚麼
[00:03:54.000 --> 00:03:56.000]  這些近近的可以問
[00:03:56.000 --> 00:03:58.000]  不是猶太人
[00:03:58.000 --> 00:04:01.000]  其實那時候猶太人
[00:04:01.000 --> 00:04:03.000]  他們視那些非猶太人
[00:04:03.000 --> 00:04:05.000]  為外邦人
[00:04:05.000 --> 00:04:08.000]  其實有少少歧視他們
[00:04:08.000 --> 00:04:10.000]  覺得他們不同我們
[00:04:10.000 --> 00:04:12.000]  他們是外人
[00:04:12.000 --> 00:04:15.000]  他們和我們信奉耶和華的人不同
[00:04:15.000 --> 00:04:19.000]  但保羅在這裏為何會無端端講外邦人
[00:04:19.000 --> 00:04:21.000]  他是外邦人的仕途
[00:04:21.000 --> 00:04:23.000]  他不會歧視外邦人
[00:04:23.000 --> 00:04:25.000]  其實他在這裏做一個比較
[00:04:25.000 --> 00:04:29.000]  某程度他用外邦人來代表
[00:04:29.000 --> 00:04:32.000]  象徵那些不信神的人
[00:04:32.000 --> 00:04:35.000]  他是用外邦人來代表那些不信神的人
[00:04:35.000 --> 00:04:38.000]  保羅說你不要像他們那樣
[00:04:38.000 --> 00:04:40.000]  全虛妄的心而活
[00:04:40.000 --> 00:04:42.000]  怎樣說
[00:04:42.000 --> 00:04:45.000]  心地昏昧無知心裡剛硬
[00:04:45.000 --> 00:04:47.000]  與神的生命隔絕
[00:04:47.000 --> 00:04:49.000]  然後又說他們麻木
[00:04:49.000 --> 00:04:50.000]  放縱情慾
[00:04:50.000 --> 00:04:53.000]  貪婪地行種種污穢的事
[00:04:53.000 --> 00:04:55.000]  聽起來好像很壞
[00:04:55.000 --> 00:04:58.000]  大家都不想像那些外邦人那樣
[00:04:58.000 --> 00:05:00.000]  但是其實說真句
[00:05:00.000 --> 00:05:03.000]  我們信耶穌之前的生命是不是這樣
[00:05:03.000 --> 00:05:06.000]  很多人信耶穌之前都是這樣
[00:05:06.000 --> 00:05:10.000]  又或者是其實有些人信了耶穌還是這樣
[00:05:10.000 --> 00:05:12.000]  是不是
[00:05:12.000 --> 00:05:15.000]  其實保羅在這裏說得比較客氣
[00:05:15.000 --> 00:05:18.000]  他說你們不要學他
[00:05:18.000 --> 00:05:20.000]  不要學那些外邦人那樣
[00:05:20.000 --> 00:05:22.000]  其實好像我教兒子那樣
[00:05:22.000 --> 00:05:23.000]  就是說
[00:05:23.000 --> 00:05:24.000]  你呀
[00:05:24.000 --> 00:05:26.000]  我知道你不是這樣的
[00:05:26.000 --> 00:05:28.000]  你不是像明仔那樣
[00:05:28.000 --> 00:05:30.000]  不是那個明仔
[00:05:30.000 --> 00:05:32.000]  說另一個
[00:05:32.000 --> 00:05:34.000]  不是好像誰
[00:05:34.000 --> 00:05:36.000]  不是好像Alan那樣
[00:05:36.000 --> 00:05:37.000]  只不過呢
[00:05:37.000 --> 00:05:39.000]  我知道你很乖的
[00:05:39.000 --> 00:05:41.000]  你不會這樣的
[00:05:41.000 --> 00:05:43.000]  其實你是用一種
[00:05:43.000 --> 00:05:45.000]  某程度上是指桑罵槐
[00:05:45.000 --> 00:05:46.000]  是不是
[00:05:46.000 --> 00:05:48.000]  你在說一些人
[00:05:48.000 --> 00:05:50.000]  其實是在說給他聽的
[00:05:50.000 --> 00:05:52.000]  不過不是直接指著他們說
[00:05:52.000 --> 00:05:54.000]  然後呢
[00:05:54.000 --> 00:05:56.000]  保羅之後又說到救我
[00:05:56.000 --> 00:05:59.000]  但是其實經文裏面有沒有清晰地解釋
[00:05:59.000 --> 00:06:01.000]  什麼是救我的呢
[00:06:01.000 --> 00:06:02.000]  他又沒有
[00:06:02.000 --> 00:06:04.000]  只不過你如果跟上文下理的話
[00:06:04.000 --> 00:06:06.000]  他剛剛說了一大堆
[00:06:06.000 --> 00:06:08.000]  那些外邦人
[00:06:08.000 --> 00:06:10.000]  一些壞事
[00:06:10.000 --> 00:06:11.000]  無知啊
[00:06:11.000 --> 00:06:12.000]  愚昧啊
[00:06:12.000 --> 00:06:13.000]  放縱啊
[00:06:13.000 --> 00:06:14.000]  然後就跟他們說
[00:06:14.000 --> 00:06:15.000]  跟已不所人說
[00:06:15.000 --> 00:06:17.000]  你要脫去那些救我
[00:06:17.000 --> 00:06:19.000]  其實暗示著
[00:06:19.000 --> 00:06:22.000]  救我就是那一種愚昧無知
[00:06:22.000 --> 00:06:24.000]  昏昧的生命
[00:06:24.000 --> 00:06:27.000]  我們會不會又好像已不所人那樣
[00:06:27.000 --> 00:06:31.000]  有一種愚昧無知昏昧的生命在我們裏面呢
[00:06:31.000 --> 00:06:33.000]  不要以為今時今日
[00:06:33.000 --> 00:06:34.000]  我們香港
[00:06:34.000 --> 00:06:36.000]  我們教育水平很高
[00:06:36.000 --> 00:06:38.000]  你不要以為教育水平高
[00:06:38.000 --> 00:06:40.000]  就沒有人無知
[00:06:40.000 --> 00:06:41.000]  沒有人愚昧
[00:06:41.000 --> 00:06:42.000]  其實你打開報紙
[00:06:42.000 --> 00:06:45.000]  天天都有一些很奇怪的事發生
[00:06:45.000 --> 00:06:47.000]  很多個騙案
[00:06:47.000 --> 00:06:49.000]  很高學歷的人
[00:06:49.000 --> 00:06:50.000]  可以被人騙了幾千萬
[00:06:50.000 --> 00:06:52.000]  還要用電話騙
[00:06:52.000 --> 00:06:53.000]  是不是
[00:06:53.000 --> 00:06:56.000]  有些我看過一段新聞就說
[00:06:56.000 --> 00:06:59.000]  他一直相信自己跟哈利王子在談戀愛
[00:06:59.000 --> 00:07:02.000]  很高學歷
[00:07:02.000 --> 00:07:04.000]  是不是還有
[00:07:04.000 --> 00:07:06.000]  你打開報紙你真的發覺很多人
[00:07:06.000 --> 00:07:07.000]  他們說話
[00:07:07.000 --> 00:07:08.000]  他們很愚昧
[00:07:08.000 --> 00:07:12.000]  但是他們受過很高的教育水平的教育
[00:07:12.000 --> 00:07:14.000]  他們出國留過學
[00:07:14.000 --> 00:07:17.000]  有些人聲稱自己IQ不止一百幾多
[00:07:17.000 --> 00:07:20.000]  但是他們說出來的東西很愚昧
[00:07:20.000 --> 00:07:25.000]  神學家潘博華他在他那本書《獄中書簡》那裏這樣說
[00:07:25.000 --> 00:07:28.000]  愚蠢是一種道德上的缺陷
[00:07:28.000 --> 00:07:31.000]  而不是一種理智上的缺陷
[00:07:31.000 --> 00:07:33.000]  有些人智力高超
[00:07:33.000 --> 00:07:35.000]  但是卻是蠢人
[00:07:35.000 --> 00:07:37.000]  有些人智力低下
[00:07:37.000 --> 00:07:38.000]  但絕非蠢人
[00:07:38.000 --> 00:07:40.000]  愚蠢是養成的
[00:07:40.000 --> 00:07:42.000]  而不是天生的
[00:07:42.000 --> 00:07:44.000]  為什麼潘博華這樣說呢
[00:07:44.000 --> 00:07:46.000]  說愚蠢是道德上的缺陷呢
[00:07:46.000 --> 00:07:48.000]  其實保羅在這裏也是這樣說的
[00:07:48.000 --> 00:07:54.000]  他說「這救我是因為私慾的迷惑而漸漸變壞」
[00:07:54.000 --> 00:07:57.000]  人之所以變得昏昧無知
[00:07:57.000 --> 00:08:02.000]  是因為私慾在迷惑
[00:08:02.000 --> 00:08:06.000]  說到私慾其實就是內在的道德問題
[00:08:06.000 --> 00:08:08.000]  而迷惑呢
[00:08:08.000 --> 00:08:11.000]  經文裏面說的迷惑有欺騙的意思
[00:08:11.000 --> 00:08:14.000]  即是說你會變成救我
[00:08:14.000 --> 00:08:16.000]  你會變得愚昧無知
[00:08:16.000 --> 00:08:18.000]  是因為你裏面有些東西在騙你
[00:08:18.000 --> 00:08:20.000]  是你裏面的私慾在騙你
[00:08:20.000 --> 00:08:22.000]  令到你無知昏昧
[00:08:22.000 --> 00:08:26.000]  事實上這個世界有很多謊言在騙我們
[00:08:26.000 --> 00:08:28.000]  不停地挑起我們的私慾
[00:08:28.000 --> 00:08:30.000]  最近有一套劇集很歡迎
[00:08:30.000 --> 00:08:31.000]  剛剛完結了
[00:08:31.000 --> 00:08:32.000]  有個金句
[00:08:32.000 --> 00:08:34.000]  誰大誰惡誰正確
[00:08:34.000 --> 00:08:36.000]  大家有沒有看
[00:08:36.000 --> 00:08:38.000]  其實我沒有看
[00:08:38.000 --> 00:08:39.000]  我沒有看也知道
[00:08:39.000 --> 00:08:40.000]  這句很容易上口
[00:08:40.000 --> 00:08:42.000]  誰大誰惡誰正確
[00:08:42.000 --> 00:08:44.000]  我見到有些人對了下聯出來
[00:08:44.000 --> 00:08:46.000]  在網上看到的
[00:08:46.000 --> 00:08:48.000]  但是你想深一層
[00:08:48.000 --> 00:08:50.000]  這句話在說什麼
[00:08:50.000 --> 00:08:52.000]  這句話在說什麼
[00:08:52.000 --> 00:08:54.000]  誰大誰惡誰正確
[00:08:54.000 --> 00:08:56.000]  有誰想自己錯
[00:08:56.000 --> 00:08:58.000]  每個人都想自己對
[00:08:58.000 --> 00:09:00.000]  於是你想自己對這句話
[00:09:00.000 --> 00:09:02.000]  告訴你你不一定要對
[00:09:02.000 --> 00:09:04.000]  你夠大
[00:09:04.000 --> 00:09:05.000]  你夠惡
[00:09:05.000 --> 00:09:07.000]  你就是正確那個
[00:09:07.000 --> 00:09:11.000]  其實這些金句在暗示你
[00:09:11.000 --> 00:09:13.000]  你想自己對不要緊
[00:09:13.000 --> 00:09:14.000]  你惡
[00:09:14.000 --> 00:09:16.000]  你就是正確
[00:09:16.000 --> 00:09:18.000]  還有很多的執書走投慘過敗家
[00:09:18.000 --> 00:09:20.000]  這些小時候就聽過
[00:09:20.000 --> 00:09:22.000]  贏在起跑線
[00:09:22.000 --> 00:09:25.000]  其實這些不斷在洗我們腦
[00:09:25.000 --> 00:09:27.000]  在告訴我們我們要贏
[00:09:27.000 --> 00:09:29.000]  我們人生要勝利
[00:09:29.000 --> 00:09:31.000]  我們不要執書
[00:09:31.000 --> 00:09:34.000]  其實人生真的什麼都要比較嗎
[00:09:34.000 --> 00:09:36.000]  有些是不能比較的
[00:09:36.000 --> 00:09:37.000]  是不是
[00:09:37.000 --> 00:09:39.000]  不能比較的
[00:09:39.000 --> 00:09:41.000]  為什麼一定要贏
[00:09:41.000 --> 00:09:42.000]  譬如我和我兒子
[00:09:42.000 --> 00:09:44.000]  我和他玩遊戲
[00:09:44.000 --> 00:09:45.000]  我一定要贏
[00:09:45.000 --> 00:09:46.000]  我一定贏的
[00:09:46.000 --> 00:09:48.000]  但是我要讓他
[00:09:48.000 --> 00:09:49.000]  我要給他一點成功感
[00:09:49.000 --> 00:09:51.000]  為什麼我不可以輸那個呢
[00:09:51.000 --> 00:09:52.000]  是不是
[00:09:52.000 --> 00:09:53.000]  為什麼我不可以輸那個
[00:09:53.000 --> 00:09:55.000]  甚至我們的信仰
[00:09:55.000 --> 00:09:56.000]  我們的信仰耶穌基督
[00:09:56.000 --> 00:09:58.000]  就是死在十字架上
[00:09:58.000 --> 00:10:00.000]  被一班罪人釘死的
[00:10:00.000 --> 00:10:01.000]  如果以人的標準來看
[00:10:01.000 --> 00:10:03.000]  他是不是輸家
[00:10:03.000 --> 00:10:06.000]  但是他的輸就成就了我們的勝利
[00:10:06.000 --> 00:10:08.000]  我們就得勝
[00:10:08.000 --> 00:10:09.000]  是不是
[00:10:09.000 --> 00:10:10.000]  當然繼續說的話
[00:10:10.000 --> 00:10:12.000]  就是耶穌基督都是勝過死亡的
[00:10:12.000 --> 00:10:13.000]  他都是得勝的
[00:10:13.000 --> 00:10:15.000]  不過我今天說的不是這裡
[00:10:15.000 --> 00:10:17.000]  其實就是
[00:10:17.000 --> 00:10:18.000]  這種潛移默化
[00:10:18.000 --> 00:10:19.000]  在給我們
[00:10:19.000 --> 00:10:20.000]  不斷地在洗我們腦
[00:10:20.000 --> 00:10:22.000]  我們要贏
[00:10:22.000 --> 00:10:24.000]  我們要贏那怎麼辦呢
[00:10:24.000 --> 00:10:26.000]  冠軍只有一個
[00:10:26.000 --> 00:10:28.000]  其他人就要輸了
[00:10:28.000 --> 00:10:30.000]  這種是互相擊倒
[00:10:30.000 --> 00:10:32.000]  互相擊倒的一種概念
[00:10:32.000 --> 00:10:34.000]  我不管你輸
[00:10:34.000 --> 00:10:36.000]  總之我要贏
[00:10:36.000 --> 00:10:38.000]  所以其實說的是
[00:10:38.000 --> 00:10:40.000]  原來我們內心的私慾
[00:10:40.000 --> 00:10:42.000]  在挑起我們
[00:10:42.000 --> 00:10:43.000]  不斷地挑起我們
[00:10:43.000 --> 00:10:45.000]  做一些無知愚昧的行為
[00:10:45.000 --> 00:10:46.000]  所以就說
[00:10:46.000 --> 00:10:49.000]  原來這個不是智力上的問題
[00:10:49.000 --> 00:10:51.000]  是道德上的問題
[00:10:51.000 --> 00:10:53.000]  經文又說
[00:10:53.000 --> 00:10:56.000]  我們是漸漸變壞的
[00:10:56.000 --> 00:10:58.000]  就是說其實有一個過程
[00:10:58.000 --> 00:10:59.000]  有一個過程
[00:10:59.000 --> 00:11:01.000]  我們漸漸改變
[00:11:01.000 --> 00:11:03.000]  初頭你不是很察覺的
[00:11:03.000 --> 00:11:04.000]  看電視而已
[00:11:04.000 --> 00:11:06.000]  那些金句一直在植入式
[00:11:06.000 --> 00:11:08.000]  慢慢你就會改變
[00:11:08.000 --> 00:11:10.000]  有些肢體可能都知道
[00:11:10.000 --> 00:11:12.000]  我藏了很多收藏品
[00:11:12.000 --> 00:11:14.000]  但是我又沒有一個玻璃櫃
[00:11:14.000 --> 00:11:16.000]  於是就全部放出來
[00:11:16.000 --> 00:11:18.000]  放了一個月兩個月
[00:11:18.000 --> 00:11:20.000]  拿出來看的時候
[00:11:20.000 --> 00:11:21.000]  堆滿了塵
[00:11:21.000 --> 00:11:22.000]  拿著吸塵機
[00:11:22.000 --> 00:11:24.000]  不停地天天在吸
[00:11:24.000 --> 00:11:25.000]  被我老婆罵
[00:11:25.000 --> 00:11:27.000]  你整天花時間在搞這些
[00:11:27.000 --> 00:11:28.000]  但是呢
[00:11:28.000 --> 00:11:30.000]  我自己都不想的
[00:11:30.000 --> 00:11:31.000]  但是骯髒的
[00:11:31.000 --> 00:11:32.000]  但是我也奇怪的
[00:11:32.000 --> 00:11:34.000]  我放在這裡的時候很乾淨
[00:11:34.000 --> 00:11:35.000]  放了兩個月之後
[00:11:35.000 --> 00:11:36.000]  堆滿了塵
[00:11:36.000 --> 00:11:37.000]  你看看那東西
[00:11:37.000 --> 00:11:41.000]  事實上我們在這個世界上生活就是這樣
[00:11:41.000 --> 00:11:42.000]  一天半天
[00:11:42.000 --> 00:11:44.000]  你不會覺得自己有什麼骯髒了
[00:11:44.000 --> 00:11:47.000]  但是日積月累那種改變
[00:11:47.000 --> 00:11:49.000]  日積月累那種改變
[00:11:49.000 --> 00:11:51.000]  令到我們漸漸敗壞
[00:11:51.000 --> 00:11:53.000]  你忘記我說的不要緊
[00:11:53.000 --> 00:11:55.000]  回去看看你自己放在這裡的收藏品
[00:11:55.000 --> 00:11:57.000]  當它日積月累
[00:11:57.000 --> 00:11:58.000]  積了一些塵的時候
[00:11:58.000 --> 00:12:01.000]  你想一想你的生命是不是好像那東西一樣
[00:12:01.000 --> 00:12:03.000]  日積月累在封塵
[00:12:03.000 --> 00:12:05.000]  我們越接觸得多這個世界
[00:12:05.000 --> 00:12:08.000]  我們的價值觀就不斷地被這個世界塑造
[00:12:08.000 --> 00:12:10.000]  我們被這個世界所影響
[00:12:10.000 --> 00:12:12.000]  好像暖水煲青蛙一樣
[00:12:12.000 --> 00:12:14.000]  你開頭不覺得的
[00:12:14.000 --> 00:12:16.000]  但是慢慢慢慢
[00:12:16.000 --> 00:12:17.000]  水越來越熱
[00:12:17.000 --> 00:12:19.000]  最終你熟了都不覺得
[00:12:19.000 --> 00:12:21.000]  完全改變了都不知道
[00:12:21.000 --> 00:12:24.000]  那有沒有出路呢
[00:12:24.000 --> 00:12:25.000]  我在這裡說得到
[00:12:25.000 --> 00:12:26.000]  當然有得出路了
[00:12:26.000 --> 00:12:28.000]  一定有一個方法可以改變的
[00:12:28.000 --> 00:12:30.000]  保羅叫我們要脫去舊人
[00:12:30.000 --> 00:12:32.000]  脫去那個舊我
[00:12:32.000 --> 00:12:34.000]  如果做不到是不會說的
[00:12:34.000 --> 00:12:38.000]  就是說我們有能力去脫去那個舊我的
[00:12:38.000 --> 00:12:40.000]  我們是可以穿上新我的
[00:12:40.000 --> 00:12:41.000]  保羅說
[00:12:41.000 --> 00:12:43.000]  但你們從基督學的不是這樣
[00:12:43.000 --> 00:12:46.000]  如果你們聽過他的道領了他的教
[00:12:46.000 --> 00:12:49.000]  因為真理就在耶穌裡面
[00:12:49.000 --> 00:12:53.000]  保羅說你們跟耶穌學過東西的
[00:12:53.000 --> 00:12:55.000]  不是這樣的
[00:12:55.000 --> 00:12:56.000]  就是剛才我說的
[00:12:56.000 --> 00:12:58.000]  你不是好像明仔那樣
[00:12:58.000 --> 00:13:00.000]  不是那個明仔
[00:13:00.000 --> 00:13:02.000]  你不是這樣的
[00:13:02.000 --> 00:13:05.000]  你們跟耶穌真的有學過東西的人
[00:13:05.000 --> 00:13:06.000]  不是這樣的
[00:13:06.000 --> 00:13:08.000]  精文用脫去來說
[00:13:08.000 --> 00:13:10.000]  脫去穿上
[00:13:10.000 --> 00:13:11.000]  這是一個什麼動作呢
[00:13:11.000 --> 00:13:12.000]  主動的
[00:13:12.000 --> 00:13:14.000]  主動是沒得逼的
[00:13:14.000 --> 00:13:16.000]  好像我逼兒子穿衣服那樣
[00:13:16.000 --> 00:13:18.000]  現在還能逼到的
[00:13:18.000 --> 00:13:19.000]  穿了之後回到學校
[00:13:19.000 --> 00:13:21.000]  接著轉個頭就脫了
[00:13:21.000 --> 00:13:23.000]  小朋友不喜歡束縛的
[00:13:23.000 --> 00:13:24.000]  有些事是沒得逼的
[00:13:24.000 --> 00:13:25.000]  有些事是要自願的
[00:13:25.000 --> 00:13:27.000]  有些事是要他自發的
[00:13:27.000 --> 00:13:31.000]  其實脫去穿上是一個主動的改變
[00:13:31.000 --> 00:13:35.000]  我強調我們真的要有一些有意識的行動
[00:13:35.000 --> 00:13:37.000]  有意識的改變
[00:13:37.000 --> 00:13:40.000]  但很不幸地我們有時候人就是這樣
[00:13:40.000 --> 00:13:41.000]  說多過做
[00:13:41.000 --> 00:13:43.000]  說多過做的生物
[00:13:43.000 --> 00:13:45.000]  以下例子如有類同
[00:13:45.000 --> 00:13:47.000]  實屬不幸
[00:13:47.000 --> 00:13:49.000]  我說我自己
[00:13:49.000 --> 00:13:53.000]  有時候WhatsApp你會收到很多短訊
[00:13:53.000 --> 00:13:56.000]  有很多是向你發出請求
[00:13:56.000 --> 00:13:58.000]  有很多是請你代討
[00:13:58.000 --> 00:14:00.000]  我們一定要回應
[00:14:00.000 --> 00:14:03.000]  很多時候我希望盡快地回應
[00:14:03.000 --> 00:14:06.000]  於是最快的就給三個
[00:14:06.000 --> 00:14:07.000]  祈禱手裡
[00:14:07.000 --> 00:14:09.000]  好像給一個不夠
[00:14:09.000 --> 00:14:11.000]  前面那個一個
[00:14:11.000 --> 00:14:12.000]  後面那個給兩個
[00:14:12.000 --> 00:14:14.000]  我就給三個
[00:14:14.000 --> 00:14:15.000]  給一個祈禱手
[00:14:15.000 --> 00:14:17.000]  好像祈禱了一樣
[00:14:17.000 --> 00:14:20.000]  但我要很快地回應弟兄姊妹
[00:14:20.000 --> 00:14:21.000]  但其實有時候我問
[00:14:21.000 --> 00:14:22.000]  我苦心自問
[00:14:22.000 --> 00:14:24.000]  我有多少個真的祈禱了
[00:14:24.000 --> 00:14:27.000]  我這樣說出來我愧憊
[00:14:27.000 --> 00:14:30.000]  你收到我三個祈禱手的時候
[00:14:30.000 --> 00:14:32.000]  我有耐心去祈禱
[00:14:32.000 --> 00:14:34.000]  但現實就是
[00:14:34.000 --> 00:14:36.000]  人有時候說多過做
[00:14:36.000 --> 00:14:38.000]  好像給了祈禱手就做了
[00:14:38.000 --> 00:14:40.000]  有時候說了就做了
[00:14:40.000 --> 00:14:42.000]  新年的時候立志
[00:14:42.000 --> 00:14:45.000]  我們今年要讀完聖經一次
[00:14:45.000 --> 00:14:48.000]  然後這個就會成為你下一年的再一次立志
[00:14:48.000 --> 00:14:51.000]  連續立了四年誌都還沒看完
[00:14:51.000 --> 00:14:52.000]  有時候是這樣的
[00:14:52.000 --> 00:14:54.000]  說了好像做了一樣
[00:14:54.000 --> 00:14:57.000]  其實我們如果真的想生命有改變
[00:14:57.000 --> 00:15:00.000]  你真的想脫去那個舊我
