
[00:00:00.000 --> 00:00:02.000]  會員尊榮,Members Only
[00:03:47.000 --> 00:03:49.000]  朱牧師:主持人問她什麼名字
[00:03:49.000 --> 00:03:51.000]  朱牧師:聽清楚,不是我作出來的
[00:03:51.000 --> 00:03:53.000]  朱牧師:你搜尋Google或者搜尋不到
[00:03:53.000 --> 00:03:56.000]  朱牧師:她叫Samuel Nella
[00:03:56.000 --> 00:04:00.000]  朱牧師:Samuel Nella,我不知道怎麼說
[00:04:00.000 --> 00:04:02.000]  朱牧師:那個主持人說
[00:04:02.000 --> 00:04:05.000]  朱牧師:我真是服了你了
[00:04:05.000 --> 00:04:08.000]  朱牧師:我這麼厲害都怕了你
[00:04:08.000 --> 00:04:11.000]  朱牧師:為什麼這個人叫Samuel Nella呢
[00:04:11.000 --> 00:04:13.000]  朱牧師:因為在盤古初開
[00:04:13.000 --> 00:04:17.000]  朱牧師:香港最厲害的流行歌王
[00:04:17.000 --> 00:04:19.000]  朱牧師:叫做Sam Hui
[00:04:19.000 --> 00:04:21.000]  朱牧師:許冠傑
[00:04:21.000 --> 00:04:24.000]  朱牧師:許冠傑當然有歌迷會
[00:04:24.000 --> 00:04:27.000]  朱牧師:歌迷會會長就是這位女士
[00:04:27.000 --> 00:04:29.000]  朱牧師:她改了名叫Samuel Nella
[00:04:29.000 --> 00:04:31.000]  朱牧師:你明白吧
[00:04:31.000 --> 00:04:34.000]  朱牧師:Samuel Nella就是她的名字
[00:04:34.000 --> 00:04:36.000]  朱牧師:Samuel Nella,真是厲害
[00:04:36.000 --> 00:04:39.000]  朱牧師:我不知道香港的女生
[00:04:39.000 --> 00:04:41.000]  朱牧師:如果改英文名字
[00:04:41.000 --> 00:04:44.000]  朱牧師:會有什麼特別多的呢
[00:04:44.000 --> 00:04:46.000]  朱牧師:我猜
[00:04:46.000 --> 00:04:48.000]  朱牧師:有沒有哪位叫Equodia
[00:04:48.000 --> 00:04:51.000]  朱牧師:有沒有
[00:04:51.000 --> 00:04:53.000]  朱牧師:沒有嗎
[00:04:53.000 --> 00:04:55.000]  朱牧師:Sentachi呢
[00:04:55.000 --> 00:04:57.000]  朱牧師:有沒有
[00:04:57.000 --> 00:05:00.000]  朱牧師:當然沒有,沒有那麼蠢
[00:05:00.000 --> 00:05:04.000]  朱牧師:一個叫做
[00:05:04.000 --> 00:05:07.000]  朱牧師:秦都基
[00:05:07.000 --> 00:05:10.000]  朱牧師:一個叫做有雅蝶
[00:05:10.000 --> 00:05:12.000]  朱牧師:新譯的英文名字
[00:05:12.000 --> 00:05:14.000]  朱牧師:中文聖經就好聽一點
[00:05:14.000 --> 00:05:16.000]  朱牧師:叫有雅蝶,就是蝴蝶的蝶
[00:05:16.000 --> 00:05:18.000]  朱牧師:蝴蝶蝶很漂亮
[00:05:18.000 --> 00:05:21.000]  朱牧師:另外一個叫秦都基
[00:05:21.000 --> 00:05:23.000]  朱牧師:這兩個女士的名字
[00:05:23.000 --> 00:05:26.000]  朱牧師:在新約就很出名
[00:05:26.000 --> 00:05:28.000]  朱牧師:我們看聖經
[00:05:28.000 --> 00:05:30.000]  朱牧師:都會突然間記得這兩個名字
[00:05:30.000 --> 00:05:32.000]  朱牧師:你記得的時候,記得什麼
[00:05:32.000 --> 00:05:34.000]  朱牧師:吵架
[00:05:34.000 --> 00:05:36.000]  朱牧師:你怎麼會歷史留名
[00:05:36.000 --> 00:05:38.000]  朱牧師:聖經留名,改了這個名字
[00:05:38.000 --> 00:05:41.000]  朱牧師:請叫Mary,耶穌的媽媽都好一點
[00:05:41.000 --> 00:05:43.000]  朱牧師:Ruth都很好
[00:05:43.000 --> 00:05:46.000]  朱牧師:所以今天我想跟大家說
[00:05:46.000 --> 00:05:50.000]  朱牧師:有一個特別的會,很精彩的
[00:05:50.000 --> 00:05:52.000]  朱牧師:有兩個有名的會員
[00:05:52.000 --> 00:05:54.000]  朱牧師:一個就是有雅蝶,一個就是秦都基
[00:05:54.000 --> 00:05:56.000]  朱牧師:今天主要是說
[00:05:56.000 --> 00:05:59.000]  朱牧師:這些特別的會和這些會員
[00:05:59.000 --> 00:06:01.000]  朱牧師:第一,會員有什麼
[00:06:01.000 --> 00:06:03.000]  朱牧師:是不是不停下來,掉下來
[00:06:03.000 --> 00:06:07.000]  朱牧師:你心急,不關我的事,認實一點
[00:06:07.000 --> 00:06:09.000]  朱牧師:行不行
[00:06:09.000 --> 00:06:12.000]  朱牧師:其實沒有什麼,我都夠聲音,年輕的時候
[00:06:12.000 --> 00:06:20.000]  朱牧師:會員有什麼benefit
[00:06:20.000 --> 00:06:24.000]  朱牧師:有什麼義務,有權利當然是義務
[00:06:24.000 --> 00:06:26.000]  朱牧師:還有要交什麼會費
[00:06:26.000 --> 00:06:28.000]  朱牧師:我想說這三個
[00:06:28.000 --> 00:06:32.000]  朱牧師:會員尊榮,Members Only
[00:06:32.000 --> 00:06:36.000]  朱牧師:很多年前,我們教會開始聚會
[00:06:36.000 --> 00:06:40.000]  朱牧師:因為有一班人,他們喜歡在這裡聚會
[00:06:40.000 --> 00:06:44.000]  朱牧師:無端端,當然是神引導
[00:06:44.000 --> 00:06:51.000]  朱牧師:開一間教會,組織宣導會感受堂
[00:06:51.000 --> 00:06:54.000]  朱牧師:在感受堂開一個教會
[00:06:54.000 --> 00:06:57.000]  朱牧師:當然要有會員,要註冊
[00:06:57.000 --> 00:07:00.000]  朱牧師:會員有一個list,即是做會員
[00:07:00.000 --> 00:07:03.000]  朱牧師:威水,原來我朱文正
[00:07:03.000 --> 00:07:06.000]  朱牧師:後來發現是第一個名字
[00:07:06.000 --> 00:07:10.000]  朱牧師:感受宣導會的會員冊
[00:07:10.000 --> 00:07:12.000]  朱牧師:第一個名字是我朱文正
[00:07:12.000 --> 00:07:14.000]  朱牧師:其實不是我放進去
[00:07:14.000 --> 00:07:16.000]  朱牧師:是田先生,以前的傳道
[00:07:16.000 --> 00:07:18.000]  朱牧師:他們反正尊敬我一點
[00:07:18.000 --> 00:07:20.000]  朱牧師:就放名字進去
[00:07:20.000 --> 00:07:22.000]  朱牧師:所以會員冊我是第一個
[00:07:22.000 --> 00:07:24.000]  朱牧師:我本來都不知道
[00:07:24.000 --> 00:07:26.000]  朱牧師:最近有人寫歷史才告訴我
[00:07:26.000 --> 00:07:28.000]  朱牧師:會員冊上第一個名字就是我
[00:07:28.000 --> 00:07:30.000]  朱牧師:都很威水
[00:07:30.000 --> 00:07:34.000]  朱牧師:所以如果會員冊上在感受有名
[00:07:34.000 --> 00:07:36.000]  朱牧師:我回來感受宣導會
[00:07:36.000 --> 00:07:38.000]  朱牧師:回來這個街頭
[00:07:38.000 --> 00:07:40.000]  朱牧師:就覺得威水一點,舒服一點,開心一點
[00:07:40.000 --> 00:07:42.000]  朱牧師:三十多年前
[00:07:42.000 --> 00:07:44.000]  朱牧師:有一批的姐妹
[00:07:44.000 --> 00:07:46.000]  朱牧師:那時候不是我們的姐妹
[00:07:46.000 --> 00:07:50.000]  朱牧師:菲律賓的domestic helper
[00:07:50.000 --> 00:07:52.000]  朱牧師:就是家裡的姐姐,菲律賓姐姐
[00:07:52.000 --> 00:07:54.000]  朱牧師:每個星期就走去
[00:07:54.000 --> 00:07:56.000]  朱牧師:那時候不是每個有錢的去中環
[00:07:56.000 --> 00:07:58.000]  朱牧師:他們不是每個都去佔中的
[00:07:58.000 --> 00:08:00.000]  朱牧師:他們就佔感受
[00:08:00.000 --> 00:08:02.000]  朱牧師:在感受,我們教會
[00:08:02.000 --> 00:08:04.000]  朱牧師:我們教會在舊那邊
[00:08:04.000 --> 00:08:06.000]  朱牧師:樓梯外面有個veranda
[00:08:06.000 --> 00:08:08.000]  朱牧師:有個走廊
[00:08:08.000 --> 00:08:10.000]  朱牧師:避風避雨,很舒服的
[00:08:10.000 --> 00:08:12.000]  朱牧師:平時就不用的
[00:08:12.000 --> 00:08:14.000]  朱牧師:在花園用的
[00:08:14.000 --> 00:08:16.000]  朱牧師:那次打風
[00:08:16.000 --> 00:08:18.000]  朱牧師:有一班女士
[00:08:18.000 --> 00:08:20.000]  朱牧師:就在那個,剛剛看到我們那個走廊
[00:08:20.000 --> 00:08:22.000]  朱牧師:那裡沒有風沒有雨
[00:08:22.000 --> 00:08:24.000]  朱牧師:就在那裡唱歌,吃東西
[00:08:24.000 --> 00:08:26.000]  朱牧師:吃著吃著開心
[00:08:26.000 --> 00:08:28.000]  朱牧師:我們有個唐崇拜時間聚會
[00:08:28.000 --> 00:08:30.000]  朱牧師:本來他們都不用被人踢走的
[00:08:30.000 --> 00:08:32.000]  朱牧師:因為我們平時聚會
[00:08:32.000 --> 00:08:34.000]  朱牧師:但那天打風
[00:08:34.000 --> 00:08:36.000]  朱牧師:那天打風,最後決定不開
[00:08:36.000 --> 00:08:38.000]  朱牧師:不崇拜
[00:08:38.000 --> 00:08:40.000]  朱牧師:所以那天,禮拜堂裡面是沒有人的
[00:08:40.000 --> 00:08:42.000]  朱牧師:他在走廊唱歌應該沒事的
[00:08:42.000 --> 00:08:44.000]  朱牧師:誰知道那些風又不聽話
[00:08:44.000 --> 00:08:46.000]  朱牧師:打風嘛
[00:08:46.000 --> 00:08:48.000]  朱牧師:本來沒有風沒有雨
[00:08:48.000 --> 00:08:50.000]  朱牧師:又轉風
[00:08:50.000 --> 00:08:52.000]  朱牧師:吹到他濕透
[00:08:52.000 --> 00:08:54.000]  朱牧師:他們求我們教會的負責人
[00:08:54.000 --> 00:08:56.000]  朱牧師:可不可以讓我們
[00:08:56.000 --> 00:08:58.000]  朱牧師:反正沒有人在
[00:08:58.000 --> 00:09:00.000]  朱牧師:反正沒有人在
[00:09:00.000 --> 00:09:02.000]  朱牧師:讓我們在裡面坐坐舒服一點
[00:09:02.000 --> 00:09:04.000]  朱牧師:我們教會的傳道人
[00:09:04.000 --> 00:09:06.000]  朱牧師:聰明就是聰明
[00:09:06.000 --> 00:09:08.000]  朱牧師:那個講員如果我沒有記錯
[00:09:08.000 --> 00:09:10.000]  朱牧師:是勞家文牧師特別聰明
[00:09:10.000 --> 00:09:12.000]  朱牧師:你知道可能打風
[00:09:12.000 --> 00:09:14.000]  朱牧師:有六晚他進來住了
[00:09:14.000 --> 00:09:16.000]  朱牧師:所以禮拜天
[00:09:16.000 --> 00:09:18.000]  朱牧師:聚會之前他都在裡面等
[00:09:18.000 --> 00:09:20.000]  朱牧師:那些牧師傳道
[00:09:20.000 --> 00:09:22.000]  朱牧師:已經只會坐著等
[00:09:22.000 --> 00:09:24.000]  朱牧師:世識不對
[00:09:24.000 --> 00:09:26.000]  朱牧師:決定宣佈不崇拜
[00:09:26.000 --> 00:09:28.000]  朱牧師:有一班女士說我想避風避雨
[00:09:28.000 --> 00:09:30.000]  朱牧師:那個講員說我還令來了
[00:09:30.000 --> 00:09:32.000]  朱牧師:說張雨被阻不說就很浪費
[00:09:32.000 --> 00:09:34.000]  朱牧師:那第一招
[00:09:34.000 --> 00:09:36.000]  朱牧師:對喲
[00:09:36.000 --> 00:09:38.000]  朱牧師:送上門
[00:09:38.000 --> 00:09:40.000]  朱牧師:平時叫他們進來他們不進來
[00:09:40.000 --> 00:09:42.000]  朱牧師:今天想進來歡迎進來
[00:09:42.000 --> 00:09:44.000]  朱牧師:不過要聽講道
[00:09:44.000 --> 00:09:46.000]  朱牧師:那就用英文翻譯
[00:09:46.000 --> 00:09:48.000]  朱牧師:第一次有在感受
[00:09:48.000 --> 00:09:50.000]  朱牧師:不是華裔的香港居民
[00:09:50.000 --> 00:09:52.000]  朱牧師:不是華裔的香港居民
[00:09:52.000 --> 00:09:54.000]  朱牧師:在這裡聽見福音
[00:09:54.000 --> 00:09:56.000]  朱牧師:在這裡聽見福音
[00:09:56.000 --> 00:09:58.000]  朱牧師:他們很喜歡
[00:09:58.000 --> 00:10:00.000]  朱牧師:每個星期都說
[00:10:00.000 --> 00:10:02.000]  朱牧師:可不可以讓他們用你的地方
[00:10:02.000 --> 00:10:04.000]  朱牧師:踢踢腳玩玩開心一下
[00:10:04.000 --> 00:10:06.000]  朱牧師:教會說OK
[00:10:06.000 --> 00:10:08.000]  朱牧師:我跟他們姐妹們說
[00:10:08.000 --> 00:10:10.000]  朱牧師:我們可不可以接受這班
[00:10:10.000 --> 00:10:12.000]  朱牧師:菲律賓姐妹女士
[00:10:12.000 --> 00:10:14.000]  朱牧師:做我們感聲會的
[00:10:14.000 --> 00:10:16.000]  朱牧師:讓她們參加聚會
[00:10:16.000 --> 00:10:18.000]  朱牧師:我們借地方給她們開她們的團契
[00:10:18.000 --> 00:10:20.000]  朱牧師:或者開她們的大食會什麼都好
[00:10:20.000 --> 00:10:22.000]  朱牧師:可不可以借地方給她們
[00:10:22.000 --> 00:10:24.000]  朱牧師:有些姐妹們說不行
[00:10:24.000 --> 00:10:26.000]  朱牧師:我們會員專用
[00:10:26.000 --> 00:10:28.000]  朱牧師:感受宣導會
[00:10:28.000 --> 00:10:30.000]  朱牧師:會員專用
[00:10:30.000 --> 00:10:32.000]  朱牧師:當然是我們會友才有資源
[00:10:32.000 --> 00:10:34.000]  朱牧師:我做顧問
[00:10:34.000 --> 00:10:36.000]  朱牧師:當然要問問我
[00:10:36.000 --> 00:10:38.000]  朱牧師:我說姐妹們問錯問題
[00:10:38.000 --> 00:10:40.000]  朱牧師:你要問錯問題
[00:10:40.000 --> 00:10:42.000]  朱牧師:不是問我們感受的資源
[00:10:42.000 --> 00:10:44.000]  朱牧師:應不應該借給她們
[00:10:44.000 --> 00:10:46.000]  朱牧師:租給她們
[00:10:46.000 --> 00:10:48.000]  朱牧師:不
[00:10:48.000 --> 00:10:50.000]  朱牧師:我們問問我們有什麼能力
[00:10:50.000 --> 00:10:52.000]  朱牧師:能力
[00:10:52.000 --> 00:10:54.000]  朱牧師:為上帝收年輕人
[00:10:54.000 --> 00:10:56.000]  朱牧師:收會友
[00:10:56.000 --> 00:10:58.000]  朱牧師:為什麼她們不可以做我們感受宣導會的會友
[00:10:58.000 --> 00:11:00.000]  朱牧師:為什麼她們不可以信耶穌
[00:11:00.000 --> 00:11:02.000]  朱牧師:信完之後和我們
[00:11:02.000 --> 00:11:04.000]  朱牧師:平起平坐
[00:11:04.000 --> 00:11:06.000]  朱牧師:同名同尊
[00:11:06.000 --> 00:11:08.000]  朱牧師:做香港宣導會
[00:11:08.000 --> 00:11:10.000]  朱牧師:感受堂的正式會友
[00:11:10.000 --> 00:11:12.000]  朱牧師:很威風
[00:11:12.000 --> 00:11:14.000]  朱牧師:因為我們感受宣導會
[00:11:14.000 --> 00:11:16.000]  朱牧師:真的很威風
[00:11:16.000 --> 00:11:18.000]  朱牧師:這麼多間堂會
[00:11:18.000 --> 00:11:20.000]  朱牧師:超過一百間宣導會
[00:11:20.000 --> 00:11:22.000]  朱牧師:只有很少間有自己的堂子
[00:11:22.000 --> 00:11:24.000]  朱牧師:自己建出來
[00:11:24.000 --> 00:11:26.000]  朱牧師:多數都是大廈
[00:11:26.000 --> 00:11:28.000]  朱牧師:如果我沒有記錯
[00:11:28.000 --> 00:11:30.000]  朱牧師:是不是唯一就不知道
[00:11:30.000 --> 00:11:32.000]  朱牧師:我不敢亂說
[00:11:32.000 --> 00:11:34.000]  朱牧師:一說錯就查Google
[00:11:34.000 --> 00:11:36.000]  朱牧師:我未散會就說我錯
[00:11:36.000 --> 00:11:38.000]  朱牧師:大概我們是唯一
[00:11:38.000 --> 00:11:40.000]  朱牧師:或者one of the very few
[00:11:40.000 --> 00:11:42.000]  朱牧師:有自己的堂子
[00:11:42.000 --> 00:11:44.000]  朱牧師:所以會員尊重很重要
[00:11:44.000 --> 00:11:46.000]  朱牧師:我們弟兄姊妹
[00:11:46.000 --> 00:11:48.000]  朱牧師:想盡
[00:11:48.000 --> 00:11:50.000]  朱牧師:慢慢不單止讓他們
[00:11:50.000 --> 00:11:52.000]  朱牧師:在這裡聚會
[00:11:52.000 --> 00:11:54.000]  朱牧師:慢慢正式接受
[00:11:54.000 --> 00:11:56.000]  朱牧師:他們做我們的會友
[00:11:56.000 --> 00:11:58.000]  朱牧師:會友賊上有名
[00:11:58.000 --> 00:12:02.000]  朱牧師:這班姊妹很開心
[00:12:02.000 --> 00:12:04.000]  朱牧師:不單止可以省錢
[00:12:04.000 --> 00:12:06.000]  朱牧師:不去佔中
[00:12:06.000 --> 00:12:08.000]  朱牧師:不用去中環
[00:12:08.000 --> 00:12:10.000]  朱牧師:不單止
[00:12:10.000 --> 00:12:12.000]  朱牧師:有地方這麼舒服
[00:12:12.000 --> 00:12:14.000]  朱牧師:他們的社會地位高了
[00:12:14.000 --> 00:12:16.000]  朱牧師:他們被一班人
[00:12:16.000 --> 00:12:18.000]  朱牧師:感受那班
[00:12:18.000 --> 00:12:20.000]  朱牧師:香港籍
[00:12:20.000 --> 00:12:22.000]  朱牧師:又是華裔的基督徒
[00:12:22.000 --> 00:12:26.000]  朱牧師:被他們升級
[00:12:26.000 --> 00:12:28.000]  朱牧師:被他們正式做
[00:12:28.000 --> 00:12:30.000]  朱牧師:香港人
[00:12:30.000 --> 00:12:32.000]  朱牧師:他們平時在香港住
[00:12:32.000 --> 00:12:34.000]  朱牧師:在香港工作
[00:12:34.000 --> 00:12:36.000]  朱牧師:最近有一個
[00:12:36.000 --> 00:12:38.000]  朱牧師:他們中間的人很會寫字
[00:12:38.000 --> 00:12:40.000]  朱牧師:他們這班菲律賓的家傭
[00:12:40.000 --> 00:12:42.000]  朱牧師:他們說
[00:12:42.000 --> 00:12:44.000]  朱牧師:我們好像空氣一樣
[00:12:44.000 --> 00:12:46.000]  朱牧師:香港人
[00:12:46.000 --> 00:12:48.000]  朱牧師:不能生活
[00:12:48.000 --> 00:12:50.000]  朱牧師:他們不能生活
[00:12:50.000 --> 00:12:52.000]  朱牧師:他們不能生活
[00:12:52.000 --> 00:12:54.000]  朱牧師:香港人
[00:12:54.000 --> 00:12:56.000]  朱牧師:沒有我們不行
[00:12:56.000 --> 00:12:58.000]  朱牧師:不過他們看不到我們
[00:12:58.000 --> 00:13:00.000]  朱牧師:他們看不到我們
[00:13:00.000 --> 00:13:02.000]  朱牧師:我們不在這裏
[00:13:02.000 --> 00:13:04.000]  朱牧師:我們不是人
[00:13:04.000 --> 00:13:06.000]  朱牧師:我們在香港
[00:13:06.000 --> 00:13:08.000]  朱牧師:做香港人
[00:13:08.000 --> 00:13:10.000]  朱牧師:不過做香港人
[00:13:10.000 --> 00:13:12.000]  朱牧師:下人
[00:13:12.000 --> 00:13:14.000]  朱牧師:普通香港人
[00:13:14.000 --> 00:13:16.000]  朱牧師:在我們的生活圈子裏面
[00:13:16.000 --> 00:13:18.000]  朱牧師:就是人上人
[00:13:18.000 --> 00:13:20.000]  朱牧師:感受宣導會
[00:13:20.000 --> 00:13:22.000]  朱牧師:正適合聖經
[00:13:22.000 --> 00:13:24.000]  朱牧師:因為主耶穌基督
[00:13:24.000 --> 00:13:26.000]  朱牧師:叫我們在地上做基督徒的時候
[00:13:26.000 --> 00:13:28.000]  朱牧師:有兩個責任
[00:13:28.000 --> 00:13:30.000]  朱牧師:但聖靈降臨在你們身上
[00:13:30.000 --> 00:13:32.000]  朱牧師:你們就必得著能力
[00:13:32.000 --> 00:13:34.000]  朱牧師:要在耶路撒冷
[00:13:34.000 --> 00:13:36.000]  朱牧師:撒瑪利亞
[00:13:36.000 --> 00:13:38.000]  朱牧師:告訴別人
[00:13:38.000 --> 00:13:40.000]  朱牧師:信耶穌是這麼正的
[00:13:40.000 --> 00:13:42.000]  朱牧師:然後他又說
[00:13:42.000 --> 00:13:44.000]  朱牧師:你們要往普天下去
[00:13:44.000 --> 00:13:46.000]  朱牧師:傳福音給萬民聽
[00:13:46.000 --> 00:13:48.000]  朱牧師:奉父子聖靈之名
[00:13:48.000 --> 00:13:50.000]  朱牧師:給他們屍體
[00:13:50.000 --> 00:13:52.000]  朱牧師:讓他們可以做主的門徒
[00:13:52.000 --> 00:13:54.000]  朱牧師:幫他們收靈
[00:13:54.000 --> 00:13:56.000]  朱牧師:耶穌基督在地上
[00:13:56.000 --> 00:13:58.000]  朱牧師:給我們這班人
[00:13:58.000 --> 00:14:00.000]  朱牧師:所有基督徒在地上
[00:14:00.000 --> 00:14:02.000]  朱牧師:生育成這樣
[00:14:02.000 --> 00:14:04.000]  朱牧師:做一個Club
[00:14:04.000 --> 00:14:06.000]  朱牧師:Safe Club
[00:14:06.000 --> 00:14:08.000]  朱牧師:上天堂Club
[00:14:08.000 --> 00:14:10.000]  朱牧師:Heavenly Club
[00:14:10.000 --> 00:14:12.000]  朱牧師:要我們
[00:14:12.000 --> 00:14:14.000]  朱牧師:享受
[00:14:14.000 --> 00:14:16.000]  朱牧師:會員
[00:14:16.000 --> 00:14:18.000]  朱牧師:很多的benefit
[00:14:18.000 --> 00:14:20.000]  朱牧師:所以會員
[00:14:20.000 --> 00:14:22.000]  朱牧師:那些福利我們有了
[00:14:22.000 --> 00:14:26.000]  朱牧師:不過有權利也有義務
[00:14:26.000 --> 00:14:28.000]  朱牧師:做會員
[00:14:28.000 --> 00:14:30.000]  朱牧師:最大的責任
[00:14:30.000 --> 00:14:32.000]  朱牧師:就是幫助
[00:14:32.000 --> 00:14:34.000]  朱牧師:耶穌收養
[00:14:34.000 --> 00:14:36.000]  朱牧師:招收會員
[00:14:36.000 --> 00:14:38.000]  朱牧師:我們將福音告訴他們
[00:14:38.000 --> 00:14:40.000]  朱牧師:讓他們可以像那班菲律賓姊妹
[00:14:40.000 --> 00:14:42.000]  朱牧師:很開心地相信耶穌
[00:14:42.000 --> 00:14:44.000]  朱牧師:很開心地做我們的會友
[00:14:44.000 --> 00:14:46.000]  朱牧師:他們真的以做
[00:14:46.000 --> 00:14:48.000]  朱牧師:感受會友為榮
[00:14:48.000 --> 00:14:50.000]  朱牧師:不相信你散會後
[00:14:50.000 --> 00:14:52.000]  朱牧師:問隔壁那幾班姊妹
[00:14:52.000 --> 00:14:54.000]  朱牧師:如果真心跟你說
[00:14:54.000 --> 00:14:56.000]  朱牧師:他們肯定會說Yes
[00:14:56.000 --> 00:14:58.000]  朱牧師:如果你很謙卑
[00:14:58.000 --> 00:15:00.000]  朱牧師:很真誠地問他們
[00:15:00.000 --> 00:15:02.000]  朱牧師:We are proud to be one of
[00:15:02.000 --> 00:15:04.000]  朱牧師:Faithful Church members
[00:15:04.000 --> 00:15:06.000]  朱牧師:聽姊妹
[00:15:06.000 --> 00:15:08.000]  朱牧師:有兩個姊妹
[00:15:08.000 --> 00:15:10.000]  朱牧師:第四章第二節
[00:15:10.000 --> 00:15:12.000]  朱牧師:保羅跟他們說話
[00:15:12.000 --> 00:15:14.000]  朱牧師:我勸有阿爹
[00:15:14.000 --> 00:15:16.000]  朱牧師:我勸秦都記
[00:15:16.000 --> 00:15:18.000]  朱牧師:研究聖經的人告訴他們
[00:15:18.000 --> 00:15:20.000]  朱牧師:研究聖經原文的人告訴他們
[00:15:20.000 --> 00:15:22.000]  朱牧師:其實應該說
[00:15:22.000 --> 00:15:24.000]  朱牧師:我勸了秦都記
[00:15:24.000 --> 00:15:26.000]  朱牧師:我又勸了
[00:15:26.000 --> 00:15:28.000]  朱牧師:我又勸了
[00:15:28.000 --> 00:15:30.000]  朱牧師:秦都記
[00:15:30.000 --> 00:15:32.000]  朱牧師:我又勸
[00:15:32.000 --> 00:15:34.000]  朱牧師:有阿爹
[00:15:34.000 --> 00:15:36.000]  朱牧師:我勸這個
