
[00:00:00.000 --> 00:00:02.000]  好 第一節 晚安
[00:03:26.340 --> 00:03:29.660]  這樣就不是聖經的教導
[00:03:29.660 --> 00:03:32.140]  有時相對於羅馬帝國
[00:03:32.140 --> 00:03:33.620]  因為明刀明槍
[00:03:33.620 --> 00:03:36.760]  因為說不准信耶穌、不准拜真神
[00:03:36.760 --> 00:03:39.320]  要拜其他的假神
[00:03:39.320 --> 00:03:41.300]  相對來說容易一些
[00:03:41.300 --> 00:03:46.300]  拒絕、不接受 但是自己的弟兄姊妹
[00:03:46.300 --> 00:03:50.580]  大家都是來自不同的傳統、文化
[00:03:50.580 --> 00:03:53.020]  就容易有時這些很小的東西
[00:03:53.020 --> 00:03:54.980]  就引發很大的衝突
[00:03:54.980 --> 00:03:57.740]  其實真的相對不是真理來講
[00:03:57.740 --> 00:04:00.580]  是相當少的 所以十四十五章
[00:04:00.580 --> 00:04:02.580]  都是講一些很次要
[00:04:02.580 --> 00:04:05.820]  跟真理完全拉不上關係的
[00:04:05.820 --> 00:04:08.020]  是大家的不同的做法
[00:04:08.020 --> 00:04:11.060]  對一件事情的那個研判
[00:04:11.060 --> 00:04:15.660]  那些不影響得救和永恆、永生
[00:04:15.660 --> 00:04:18.300]  以及對神的敬拜
[00:04:18.300 --> 00:04:22.820]  所以有時這些才是難堪的
[00:04:22.820 --> 00:04:27.420]  這些才容易引發那種分裂、爭論
[00:04:27.420 --> 00:04:30.860]  所以這兩章聖經其實真的很寶貴
[00:04:30.860 --> 00:04:34.740]  《仕途寶羅》講了八章關於救恩
[00:04:34.740 --> 00:04:36.660]  怎樣能夠獲得
[00:04:36.660 --> 00:04:38.860]  甚麼人可以白白地得救
[00:04:38.860 --> 00:04:41.420]  但是去到十四十五章
[00:04:41.420 --> 00:04:43.700]  就用了兩章來講到
[00:04:43.700 --> 00:04:47.220]  怎樣能夠對彼此的不同的差異
[00:04:47.220 --> 00:04:49.340]  有一個接納呢?
[00:04:49.340 --> 00:04:50.780]  所以很寶貴
[00:04:50.780 --> 00:04:54.700]  可以更加反面地印證
[00:04:54.700 --> 00:05:00.980]  《仕途寶羅》它不斷地衝去傳福音、宣教
[00:05:00.980 --> 00:05:05.900]  但是它都會留意教會怎樣能夠處理
[00:05:05.900 --> 00:05:10.660]  大家在不同的文化
[00:05:10.660 --> 00:05:12.740]  一層聚會之下
[00:05:12.740 --> 00:05:15.260]  怎樣能夠有一個彼此的和諧
[00:05:15.260 --> 00:05:19.380]  那個大原則相信就是這個擔待
[00:05:19.380 --> 00:05:23.940]  就是有主耶穌的成熟擔當
[00:05:23.940 --> 00:05:26.060]  他那個擺下自己
[00:05:26.060 --> 00:05:29.220]  所以我們來到第七節
[00:05:29.220 --> 00:05:31.820]  重新看第二段落
[00:05:31.820 --> 00:05:35.020]  我們今天其實集中在十三節打後
[00:05:35.020 --> 00:05:39.380]  《仕途寶羅》在這裡有一個祈禱
[00:05:39.380 --> 00:05:41.700]  去到十五章的結尾
[00:05:41.700 --> 00:05:44.100]  又再包一個禱告
[00:05:44.100 --> 00:05:48.300]  所以《仕途寶羅》它都是很想在
[00:05:48.300 --> 00:05:50.860]  講完一些小的段落之前
[00:05:50.860 --> 00:05:54.100]  很快就要為弟兄姊妹的合一
[00:05:54.100 --> 00:05:57.340]  彼此的同心來禱告
[00:05:57.340 --> 00:06:00.020]  我們看看第七節開始
[00:06:00.020 --> 00:06:02.020]  我的課堂
[00:06:03.300 --> 00:06:06.620]  對上一次有些我們要留意的
[00:06:06.620 --> 00:06:09.260]  這個是四章的十七節
[00:06:09.260 --> 00:06:12.860]  就是關乎到神的國度
[00:06:12.860 --> 00:06:14.620]  十四章的十七節
[00:06:14.620 --> 00:06:15.580]  不是四章
[00:06:15.580 --> 00:06:17.060]  十四章的十七節
[00:06:17.060 --> 00:06:20.940]  那個就是因為神的國不是在乎飲食
[00:06:20.940 --> 00:06:24.340]  是在講那些關乎禮儀
[00:06:24.340 --> 00:06:28.340]  關乎到猶太人的律例
[00:06:28.340 --> 00:06:31.140]  那些儀式等等
[00:06:31.140 --> 00:06:33.900]  所以那個飲食不是普通的自助餐
[00:06:33.900 --> 00:06:35.900]  或者普通的食物那麼簡單
[00:06:35.900 --> 00:06:37.900]  而是關乎到這些禮儀
[00:06:37.900 --> 00:06:39.220]  這些傳統
[00:06:39.220 --> 00:06:41.500]  這些多年的文化傳統
[00:06:41.500 --> 00:06:43.500]  在保羅的眼中
[00:06:43.500 --> 00:06:45.700]  耶穌來了這個世界
[00:06:45.700 --> 00:06:47.420]  所有東西都要更新
[00:06:47.420 --> 00:06:50.620]  所有東西都要用一個新的眼光去看
[00:06:50.620 --> 00:06:53.180]  所以猶太人要慢慢明白
[00:06:53.180 --> 00:06:56.340]  就算你做足了那些飲食條例
[00:06:56.340 --> 00:06:58.180]  如果你沒有了耶穌
[00:06:58.180 --> 00:06:59.380]  沒有了救恩
[00:06:59.380 --> 00:07:02.340]  一切飲食在神的眼中都是不行的
[00:07:02.340 --> 00:07:06.420]  所以神的國是在乎內在生命的更新
[00:07:06.420 --> 00:07:10.180]  所以神的國是在乎公義和平
[00:07:10.180 --> 00:07:12.180]  聖靈裡面的起來
[00:07:12.180 --> 00:07:14.940]  要在這幾樣上面去服侍基督
[00:07:14.940 --> 00:07:16.940]  所以十四章的十七節
[00:07:16.940 --> 00:07:19.900]  是一個很重要的整全的段落
[00:07:19.900 --> 00:07:21.580]  然後十五章
[00:07:21.580 --> 00:07:24.820]  就是如何能夠在實際的生活
[00:07:24.820 --> 00:07:27.460]  讓這個那麼抽象的神的國
[00:07:27.460 --> 00:07:31.580]  我們追求在實際的生活聚會裡面
[00:07:31.580 --> 00:07:34.180]  人與人之間的相處上
[00:07:34.180 --> 00:07:39.780]  展現神的國度的空襟和內在生命
[00:07:39.780 --> 00:07:42.820]  所以可以說十四章的十七節
[00:07:42.820 --> 00:07:45.300]  是非常重要的約節
[00:07:45.300 --> 00:07:47.580]  大家如果有時間真的要背熟
[00:07:47.580 --> 00:07:49.700]  《上眼文》和分析
[00:07:49.700 --> 00:07:53.580]  神的國度就是神國度的價值
[00:07:53.580 --> 00:07:58.900]  基督徒就要擔待有這個責任在我們的生命裡面
[00:07:58.900 --> 00:08:02.700]  當我們十五章做一個有擔待的人
[00:08:02.700 --> 00:08:03.980]  我們就會明白
[00:08:03.980 --> 00:08:06.700]  原來我們正在追求神的國度
[00:08:06.700 --> 00:08:09.100]  那個屬靈的價值觀
[00:08:09.100 --> 00:08:11.380]  所以這告訴我們
[00:08:11.380 --> 00:08:14.380]  神的國重視的是和平
[00:08:14.380 --> 00:08:16.380]  以及造就別人
[00:08:16.380 --> 00:08:21.860]  所以強者是有責任不堅持自己的自由
[00:08:21.860 --> 00:08:26.460]  強者證明就是他對真理應該有一個融會貫通
[00:08:26.460 --> 00:08:29.580]  應該對人有一個包容、接納
[00:08:29.580 --> 00:08:32.180]  因為他更深的認識
[00:08:32.180 --> 00:08:35.660]  就是因為基督接納他這個罪人
[00:08:35.660 --> 00:08:41.140]  以致我們能夠不斷的認識真理、成長
[00:08:41.140 --> 00:08:45.420]  以致我們成為一個神眼中喜悅的屬靈人
[00:08:45.420 --> 00:08:48.420]  我們其中一個很重要的指標
[00:08:48.420 --> 00:08:50.580]  一個屬靈人、堅固人
[00:08:50.580 --> 00:08:52.940]  就是不堅持自己的自由
[00:08:52.940 --> 00:08:56.580]  願意因為別人的緣故來放下
[00:08:56.580 --> 00:08:59.660]  以致不求自己的喜悅
[00:08:59.660 --> 00:09:02.700]  求基督得到榮耀
[00:09:02.700 --> 00:09:09.140]  所以十五章就是這裡的意思
[00:09:09.140 --> 00:09:12.780]  這些我們上一個星期講了
[00:09:12.780 --> 00:09:14.740]  幫大家溫習一點
[00:09:14.740 --> 00:09:18.780]  所以擔待就是不求自己的喜悅
[00:09:18.780 --> 00:09:23.540]  終極的盼望的榜樣就是學校基督
[00:09:23.540 --> 00:09:27.620]  我們看看第七節開始
[00:09:27.620 --> 00:09:31.500]  這個十五章四節
[00:09:31.500 --> 00:09:33.500]  這些我們講過了
[00:09:33.500 --> 00:09:38.220]  這些我們提了
[00:09:38.220 --> 00:09:44.980]  就開始關乎到保羅的祈禱之前
[00:09:44.980 --> 00:09:46.980]  就是第七節開始
[00:09:46.980 --> 00:09:50.180]  「所以你們要彼此接納」
[00:09:50.180 --> 00:09:52.980]  這個就是上文耶穌的榜樣
[00:09:52.980 --> 00:09:55.940]  因為耶穌都是一心一口榮耀神
[00:09:55.940 --> 00:09:59.220]  所以我們就要來到
[00:09:59.220 --> 00:10:01.380]  好像保羅的教導一樣
[00:10:01.380 --> 00:10:03.380]  彼此能夠接納
[00:10:03.380 --> 00:10:06.260]  就是說無論自認強者
[00:10:06.260 --> 00:10:07.980]  還是弱者
[00:10:07.980 --> 00:10:09.980]  都要彼此接納
[00:10:09.980 --> 00:10:13.540]  如同基督接納你們一樣
[00:10:13.540 --> 00:10:16.100]  使到榮耀歸於神
[00:10:16.100 --> 00:10:20.260]  基督是如何接納我們
[00:10:20.260 --> 00:10:22.260]  拯救我們
[00:10:22.260 --> 00:10:23.780]  知道我們的軟弱
[00:10:23.780 --> 00:10:25.540]  我們的犯罪
[00:10:25.540 --> 00:10:28.020]  我們對神的軟弱
[00:10:28.020 --> 00:10:30.020]  我們的拒絕
[00:10:30.020 --> 00:10:32.580]  但是基督都慢慢引導我們
[00:10:32.580 --> 00:10:34.820]  明白、福音、得救
[00:10:34.820 --> 00:10:37.380]  所以我們對其他人
[00:10:37.380 --> 00:10:40.340]  都要有這種心靈裏面的接納
[00:10:40.340 --> 00:10:42.660]  這個是很不容易學習的
[00:10:42.660 --> 00:10:45.460]  因為要從心裏面接納
[00:10:45.460 --> 00:10:47.060]  首先你就要有一種
[00:10:47.060 --> 00:10:49.060]  不要有色眼鏡
[00:10:49.060 --> 00:10:51.380]  不要有自己的先人為主
[00:10:51.380 --> 00:10:54.820]  更加不要有一個自己很難除去的
[00:10:54.820 --> 00:10:56.340]  那個成見
[00:10:56.340 --> 00:10:59.540]  那個對他的觀感
[00:10:59.540 --> 00:11:02.900]  很難你當作一個新的人
[00:11:02.900 --> 00:11:05.380]  什麼包袱都沒有
[00:11:05.380 --> 00:11:06.740]  其實很難的
[00:11:06.740 --> 00:11:09.860]  所以我們就要不斷在
[00:11:09.860 --> 00:11:14.660]  基督接納我們的這個思想底下
[00:11:14.660 --> 00:11:18.340]  這個屬靈的操練底下
[00:11:18.340 --> 00:11:21.140]  我們就去學習接納其他人
[00:11:21.140 --> 00:11:23.380]  我們應該要看到
[00:11:23.380 --> 00:11:26.260]  如果我們有永恆的眼光
[00:11:26.260 --> 00:11:29.140]  去看到我們自己在神面前
[00:11:29.140 --> 00:11:32.660]  那個本相、內心
[00:11:32.660 --> 00:11:35.940]  我們就明白這個接納是多麼偉大
[00:11:35.940 --> 00:11:38.180]  是多麼無條件
[00:11:38.180 --> 00:11:41.300]  是多麼愛的深度
[00:11:41.300 --> 00:11:45.860]  這個時候我們就要用這種愛
[00:11:45.860 --> 00:11:48.340]  來接納其他人
[00:11:48.340 --> 00:11:52.180]  當然不是說我們一定要跟他一樣的意見
[00:11:52.180 --> 00:11:54.260]  可以是很不同的意見
[00:11:54.260 --> 00:11:56.500]  但是要接納
[00:11:56.500 --> 00:11:59.700]  所以這個功課是一生要學習
[00:11:59.700 --> 00:12:04.180]  當然如果我們經常都有這個心態
[00:12:04.180 --> 00:12:07.700]  我們常常都是被主接納的
[00:12:07.700 --> 00:12:09.860]  救恩的愛的感動
[00:12:09.860 --> 00:12:12.420]  我們相對對其他人的接納
[00:12:12.420 --> 00:12:13.940]  又容易放下
[00:12:13.940 --> 00:12:16.260]  又容易學得好
[00:12:16.260 --> 00:12:19.860]  又容易伸出我們的生靈
[00:12:19.860 --> 00:12:22.660]  來接納別人
[00:12:22.660 --> 00:12:25.540]  如果我們一直都從我們自己的角度
[00:12:25.540 --> 00:12:27.300]  去看那個對錯
[00:12:27.300 --> 00:12:30.340]  內心那把尺永遠不夠
[00:12:30.340 --> 00:12:33.780]  基督的接納來得夠寬大
[00:12:33.780 --> 00:12:37.300]  所以這些都是大家一生要學習的功課
[00:12:37.300 --> 00:12:41.140]  尤其是我們要有效去傳福音
[00:12:41.140 --> 00:12:43.460]  去經歷聖靈的同在
[00:12:43.460 --> 00:12:47.380]  這個就是必須我們內心不要有一個偏見
[00:12:47.380 --> 00:12:54.980]  不要有一種很重的內心的成見和包袱
[00:12:54.980 --> 00:12:56.580]  第八節
[00:12:56.580 --> 00:12:59.700]  我說基督是為神真理
[00:12:59.700 --> 00:13:02.100]  作了受割禮人的執事
[00:13:02.100 --> 00:13:04.820]  要證實所應許列祖的話
[00:13:04.820 --> 00:13:06.260]  並叫外邦人
[00:13:06.260 --> 00:13:13.460]  這個第八節就是說到基督是擔待神的選民
[00:13:13.460 --> 00:13:17.140]  為著神的應許能夠兌現
[00:13:17.140 --> 00:13:18.660]  能夠成就
[00:13:18.660 --> 00:13:20.420]  因為基督的犧牲
[00:13:20.420 --> 00:13:22.820]  整個舊約的猶太
[00:13:22.820 --> 00:13:25.300]  摩西的子孫
[00:13:25.300 --> 00:13:27.060]  阿伯拉罕的子孫
[00:13:27.060 --> 00:13:29.380]  以色列屬神的子民
[00:13:29.380 --> 00:13:32.020]  都能夠被接納被拯救
[00:13:32.020 --> 00:13:34.500]  所以有敬虔的
[00:13:34.500 --> 00:13:39.780]  真的有那個屬靈的眼光的猶太人
[00:13:39.780 --> 00:13:40.980]  就可以得救
[00:13:40.980 --> 00:13:45.140]  例如保羅就是一個明顯的例子
[00:13:45.140 --> 00:13:47.220]  一個本來被猶太教
[00:13:47.220 --> 00:13:50.260]  本來是一個很好的律法
[00:13:50.260 --> 00:13:52.260]  能夠去經歷神的
[00:13:52.260 --> 00:13:53.300]  但是誰知道
[00:13:53.300 --> 00:13:55.620]  當慢慢成為了一個枷鎖
[00:13:55.620 --> 00:13:57.380]  成為了一個包袱的時候
[00:13:57.380 --> 00:14:00.980]  連保羅自己都被這個包袱包圍著
[00:14:00.980 --> 00:14:04.180]  他成為了一個律法的專家
[00:14:04.180 --> 00:14:07.620]  不過就是去對其他的
[00:14:07.620 --> 00:14:09.140]  尤其是外邦人
[00:14:09.140 --> 00:14:14.580]  來攻擊和詆毀這位造物主
[00:14:14.580 --> 00:14:16.180]  這位耶穌
[00:14:16.180 --> 00:14:19.940]  所以原來在基督裡面
[00:14:19.940 --> 00:14:24.020]  他的出現原來是為了成就神
[00:14:24.020 --> 00:14:27.940]  過去在舊約向列祖的應許
[00:14:27.940 --> 00:14:32.420]  所以基督就是對猶太人有一個擔待
[00:14:32.420 --> 00:14:34.260]  有一個接納
[00:14:34.260 --> 00:14:37.380]  有一個犧牲
[00:14:37.380 --> 00:14:40.100]  所以這裡保羅就說了
[00:14:40.100 --> 00:14:42.660]  我們為什麼要學習基督呢?
[00:14:42.660 --> 00:14:44.260]  正是因為耶穌基督
[00:14:44.260 --> 00:14:47.700]  是為了神的永恆救恩能夠兌現
[00:14:47.700 --> 00:14:49.940]  他成為真的用他的生命
[00:14:49.940 --> 00:14:52.100]  去擔待人類的罪
[00:14:52.100 --> 00:14:54.180]  去用他的生命
[00:14:54.180 --> 00:14:56.420]  來使得神的應許
[00:14:56.420 --> 00:14:59.220]  可以真是生效和兌現
[00:14:59.220 --> 00:15:01.780]  第九節就說外邦人了
[00:15:01.780 --> 00:15:04.660]  所以你看到保羅的眼光
[00:15:04.660 --> 00:15:06.820]  他的心是這麼平衡的
[00:15:06.820 --> 00:15:08.580]  原來有基督
[00:15:08.580 --> 00:15:12.260]  對基督有一個這麼全面的認識
[00:15:12.260 --> 00:15:16.580]  他再不是站在一個有偏見的
[00:15:16.580 --> 00:15:21.140]  有偏見的立場
[00:15:21.140 --> 00:15:23.940]  他站在一個使徒的身份
[00:15:23.940 --> 00:15:26.900]  去看這個救恩帶來的
[00:15:26.900 --> 00:15:31.300]  對猶太人原來是一個應許的兌現
[00:15:31.300 --> 00:15:37.300]  是神沒有改變他對猶太人的恩典約
[00:15:37.300 --> 00:15:38.660]  那個滿足
[00:15:38.660 --> 00:15:40.420]  但是對外邦人
[00:15:40.420 --> 00:15:42.020]  保羅告訴我們
[00:15:42.020 --> 00:15:46.100]  原來神從來沒有偏待猶太人
[00:15:46.100 --> 00:15:50.900]  而且外邦人都在他的救恩裡面
[00:15:50.900 --> 00:15:55.540]  所以保羅其實是很詫異神的偉大
[00:15:55.540 --> 00:15:59.060]  因為保羅自己越來越感受到
[00:15:59.060 --> 00:16:04.180]  他成為外邦人的使徒的身份的尊貴
[00:16:04.180 --> 00:16:06.260]  一個拉比
[00:16:06.260 --> 00:16:08.020]  一個快利塞人
[00:16:08.020 --> 00:16:12.420]  一個這麼外邦人
[00:16:12.420 --> 00:16:15.060]  隨隨便便就說自己可以信耶穌
[00:16:15.060 --> 00:16:18.420]  就可以得到神的永恆救恩
[00:16:18.420 --> 00:16:22.020]  對保羅來說是很難接受的
[00:16:22.020 --> 00:16:24.180]  但是當他明白了
[00:16:24.180 --> 00:16:27.780]  耶穌原來在十字架的救恩
[00:16:27.780 --> 00:16:29.940]  原來外邦人都有份的
[00:16:29.940 --> 00:16:34.260]  原來萬民都可以因為耶穌而得救的
[00:16:34.260 --> 00:16:35.460]  而清義的
[00:16:35.460 --> 00:16:38.820]  而成為阿伯拉罕的屬靈的子孫
[00:16:38.820 --> 00:16:41.540]  所以保羅其實很詫異
[00:16:41.540 --> 00:16:45.300]  很讚嘆神的永恆計劃
[00:16:45.300 --> 00:16:47.220]  我們讀過的十一章
[00:16:47.220 --> 00:16:52.500]  第八章都看到保羅對永恆救恩的讚嘆
[00:16:52.500 --> 00:16:54.580]  對做物主的智慧
[00:16:54.580 --> 00:16:56.580]  救恩的設計
[00:16:56.580 --> 00:17:00.260]  耶穌的成就帶來的讚嘆
[00:17:00.260 --> 00:17:02.020]  留意第九節
[00:17:02.020 --> 00:17:06.420]  「並叫外邦人因他的憐憫榮耀神」
[00:17:06.420 --> 00:17:08.820]  這個就是我們外邦人
[00:17:08.820 --> 00:17:11.860]  保羅一而再用的形容詞
[00:17:11.860 --> 00:17:14.660]  就是神的諸般憐憫
[00:17:14.660 --> 00:17:16.900]  使得我們外邦人能夠得救
[00:17:16.900 --> 00:17:19.460]  所以用這個角度
[00:17:19.460 --> 00:17:23.380]  猶太人不要自恃自己是神的選民
[00:17:23.380 --> 00:17:25.220]  都是無因的
[00:17:25.220 --> 00:17:28.500]  外邦人我們份外感受到
[00:17:28.500 --> 00:17:29.780]  本來不配
[00:17:29.780 --> 00:17:32.580]  本來是野橄欖的例子
[00:17:32.580 --> 00:17:35.540]  我們現在能夠被接上
[00:17:35.540 --> 00:17:38.020]  封城的那個本源
[00:17:38.020 --> 00:17:40.180]  就是神的國度裡面
[00:17:40.180 --> 00:17:42.900]  阿伯拉罕的源頭
[00:17:42.900 --> 00:17:45.380]  我們就應該要感受到
[00:17:45.380 --> 00:17:49.460]  所以任何基督徒應該要感受到憐憫
[00:17:49.460 --> 00:17:52.180]  初信的時候不覺得不要緊
[00:17:52.180 --> 00:17:56.660]  因為有些人可能慢慢不同的角度
[00:17:56.660 --> 00:17:59.060]  不同的切入點信主
[00:17:59.060 --> 00:18:01.380]  有些人可能只是一些例子
[00:18:01.380 --> 00:18:02.980]  一些見證嘉賓
[00:18:02.980 --> 00:18:05.300]  一些感動位等等
[00:18:05.300 --> 00:18:09.460]  但是每個基督徒要自己的生命穩固
[00:18:09.460 --> 00:18:14.820]  必須感受到神對你對我的憐憫
[00:18:14.820 --> 00:18:17.380]  我們是蒙憐憫的
[00:18:17.380 --> 00:18:19.940]  這個蒙憐憫不是施捨
[00:18:19.940 --> 00:18:22.980]  是神很大永恆的愛
[00:18:22.980 --> 00:18:24.420]  對我們每一個
[00:18:24.420 --> 00:18:26.980]  所以每一個基督徒如果越成長
[00:18:26.980 --> 00:18:30.420]  越感受到自己那個身份的尊貴
[00:18:30.420 --> 00:18:32.260]  做物主
[00:18:32.260 --> 00:18:34.100]  創造永恆的真神
[00:18:34.100 --> 00:18:36.020]  來將我們拯救
[00:18:36.020 --> 00:18:38.180]  是用他珠官的憐憫
[00:18:38.180 --> 00:18:39.780]  珠觀的憐憫
[00:18:39.780 --> 00:18:44.340]  就是說這個憐憫是可以涵蓋任何一個人
[00:18:44.340 --> 00:18:46.740]  就算我們感覺自己是多麼差
[00:18:46.740 --> 00:18:48.420]  多麼地底泥也好
[00:18:48.420 --> 00:18:50.420]  在神的憐憫之下
[00:18:50.420 --> 00:18:54.100]  我們都可以有一個身份的改換
[00:18:54.100 --> 00:18:56.660]  所以這個是很重要的
[00:18:56.660 --> 00:18:59.860]  所以是因為神的憐憫去榮耀神
[00:18:59.860 --> 00:19:01.940]  接著保羅引聖經
[00:19:01.940 --> 00:19:03.460]  如經上所記
[00:19:03.460 --> 00:19:06.980]  因此我要在愛邦中稱讚你
[00:19:06.980 --> 00:19:08.420]  歌頌你的名
[00:19:08.420 --> 00:19:13.780]  這個明顯就是大衛他在詩篇的十八篇
[00:19:13.780 --> 00:19:16.740]  對神的讚頌
[00:19:16.740 --> 00:19:19.700]  就是說那些不是奉國禮的
[00:19:19.700 --> 00:19:21.140]  當時他的愛邦人
[00:19:21.140 --> 00:19:24.820]  其實就是迦南那些的外族
[00:19:24.820 --> 00:19:26.740]  他沒有想到有中國人
[00:19:26.740 --> 00:19:27.860]  有美國人
[00:19:27.860 --> 00:19:29.140]  有歐洲人
[00:19:29.140 --> 00:19:31.380]  有保羅的時候的希臘人
[00:19:31.380 --> 00:19:33.700]  因為那時候去不到那麼遠
[00:19:33.700 --> 00:19:37.140]  但是在永恆的裏面
[00:19:37.140 --> 00:19:39.780]  神已經感動大衛
[00:19:39.780 --> 00:19:45.220]  提到將來愛邦人都要來稱讚主
[00:19:45.220 --> 00:19:46.580]  接著就是十節
[00:19:46.580 --> 00:19:48.260]  你們愛邦人
[00:19:48.260 --> 00:19:51.460]  當與主的百姓一同歡樂
[00:19:51.460 --> 00:19:55.860]  這是摩西他的三十字篇的詩歌
[00:19:55.860 --> 00:19:59.540]  來講到神的救恩
[00:19:59.540 --> 00:20:02.180]  在這班選民
[00:20:02.180 --> 00:20:04.260]  他們準備入迦南
[00:20:04.260 --> 00:20:07.460]  將來他們成為一個示範單位
[00:20:07.460 --> 00:20:14.020]  叫萬民都和猶太人一樣的去敬拜神
[00:20:14.020 --> 00:20:17.460]  一同和神的選民來歡樂
[00:20:17.460 --> 00:20:19.380]  接著就是十一節
[00:20:19.380 --> 00:20:23.300]  又說愛邦你們當讚美主
[00:20:23.300 --> 00:20:26.420]  萬民你們都當重讚他
[00:20:26.420 --> 00:20:29.620]  這是117篇詩篇
[00:20:29.620 --> 00:20:32.100]  接著還有十二節
[00:20:32.100 --> 00:20:34.340]  又有以賽亞說
[00:20:35.380 --> 00:20:38.180]  將來有耶西的根
[00:20:38.180 --> 00:20:41.780]  就是那興起來要治理愛邦的
[00:20:41.780 --> 00:20:45.220]  愛邦人要仰望他
[00:20:45.220 --> 00:20:46.820]  不如我們就揭一揭
[00:20:46.820 --> 00:20:49.940]  以賽亞書的十一章
[00:20:49.940 --> 00:20:53.620]  這篇是以賽亞的詩歌
[00:20:53.620 --> 00:20:56.500]  以賽亞書的十一章
[00:20:56.500 --> 00:21:03.540]  我們可以多看一點這段經文
