
[00:00:00.000 --> 00:00:02.880]  多謝主再一次我們可以安靜
[00:06:54.880 --> 00:06:57.600]  那個不是大原則
[00:06:57.600 --> 00:06:59.760]  不是每個人都適用的
[00:06:59.760 --> 00:07:02.080]  可能有他獨特的時代
[00:07:02.080 --> 00:07:03.840]  有他獨特的處境
[00:07:03.840 --> 00:07:06.400]  而出現的聖靈工作
[00:07:06.400 --> 00:07:08.640]  所以如果你看《使徒行傳》
[00:07:08.640 --> 00:07:10.000]  當為是法則
[00:07:10.000 --> 00:07:13.440]  任何人都可以這樣來應用
[00:07:13.440 --> 00:07:15.600]  那就會搞錯了
[00:07:15.600 --> 00:07:17.120]  但是《約翰福音》這裏
[00:07:17.120 --> 00:07:18.640]  就一定不會搞錯的
[00:07:18.640 --> 00:07:21.760]  十四章由十六節開始
[00:07:21.760 --> 00:07:24.720]  我要求父
[00:07:24.720 --> 00:07:28.960]  父就另外賜給你們一位保衛師
[00:07:28.960 --> 00:07:32.000]  叫他永遠與你們同在
[00:07:32.000 --> 00:07:34.320]  就是真理的聖靈
[00:07:34.320 --> 00:07:36.880]  乃世人不能接受的
[00:07:36.880 --> 00:07:40.000]  因為不見他也不認識他
[00:07:40.000 --> 00:07:41.920]  你們卻認識他
[00:07:41.920 --> 00:07:44.480]  因他常與你們同在
[00:07:44.480 --> 00:07:46.720]  也要在你們裏面
[00:07:46.720 --> 00:07:48.800]  這個就是第一段
[00:07:48.800 --> 00:07:52.480]  關於另外一位的保衛師
[00:07:52.480 --> 00:07:54.880]  耶穌給了一個稱呼他
[00:07:54.880 --> 00:07:56.480]  是清清楚楚的
[00:07:56.480 --> 00:07:57.920]  真理的聖靈
[00:07:58.000 --> 00:07:58.960]  就是說
[00:07:58.960 --> 00:08:02.000]  聖靈是不會違背真理的
[00:08:02.000 --> 00:08:05.600]  聖靈也會將神的真理
[00:08:05.600 --> 00:08:07.520]  啟示在人的心裏
[00:08:07.520 --> 00:08:10.000]  所以越是有聖靈充滿
[00:08:10.000 --> 00:08:12.000]  越是有聖靈的同在
[00:08:12.000 --> 00:08:14.240]  只會對真理越來越
[00:08:14.240 --> 00:08:15.360]  不是蒙蔽
[00:08:15.360 --> 00:08:18.640]  是會更加的透徹明白
[00:08:18.640 --> 00:08:21.200]  是有一種不是知識性上的
[00:08:21.200 --> 00:08:23.200]  就好像你的電腦的數據
[00:08:23.200 --> 00:08:24.800]  可以裝越多
[00:08:24.800 --> 00:08:27.360]  但是那些是數據來的
[00:08:27.360 --> 00:08:30.640]  真正成為了一個智慧
[00:08:30.640 --> 00:08:34.480]  就是你吸取了很多不同的數據
[00:08:34.480 --> 00:08:38.080]  來將它轉化成為你自己人生的智慧
[00:08:38.080 --> 00:08:41.760]  這個就不是你有很多的數據
[00:08:41.760 --> 00:08:44.240]  有很多的資訊
[00:08:44.240 --> 00:08:46.880]  來做一個衡量的
[00:08:46.880 --> 00:08:50.720]  所以是怎樣能夠將你背熟的金句
[00:08:50.720 --> 00:08:52.960]  你所認識的聖經
[00:08:52.960 --> 00:08:55.840]  轉化成為你的生命的一部分
[00:08:55.840 --> 00:08:59.440]  轉化成為你對神對人的越來越成熟
[00:08:59.440 --> 00:09:01.680]  熟齡的智慧就是這個意思
[00:09:01.680 --> 00:09:05.520]  所以這個聖靈
[00:09:05.520 --> 00:09:07.040]  這一位保衛師
[00:09:07.040 --> 00:09:08.480]  記住是另外一位
[00:09:08.480 --> 00:09:10.720]  和先前那位是完全一樣的
[00:09:10.720 --> 00:09:11.920]  連那個性質
[00:09:11.920 --> 00:09:13.920]  當然原文就有這個反應
[00:09:13.920 --> 00:09:15.440]  中文就沒有的
[00:09:15.440 --> 00:09:18.880]  也不能夠這樣翻譯出來
[00:09:18.880 --> 00:09:19.840]  另外一位
[00:09:19.840 --> 00:09:21.280]  但是完全一樣的
[00:09:21.280 --> 00:09:23.280]  這一位的聖靈
[00:09:23.280 --> 00:09:24.320]  真理的聖靈
[00:09:24.320 --> 00:09:27.760]  是會與相信的人永遠同在
[00:09:27.760 --> 00:09:32.000]  而且是世人不能夠接受的
[00:09:32.000 --> 00:09:33.600]  因為見不到祂
[00:09:33.600 --> 00:09:34.800]  因為是靈界
[00:09:34.800 --> 00:09:35.920]  靈體
[00:09:35.920 --> 00:09:38.080]  不能夠接受
[00:09:38.080 --> 00:09:39.680]  因為他們拒絕耶穌
[00:09:39.680 --> 00:09:41.680]  所以聖靈的工作
[00:09:41.680 --> 00:09:42.880]  第二個部分就是
[00:09:42.880 --> 00:09:45.280]  叫他們為罪為義為審判
[00:09:45.280 --> 00:09:47.280]  來自己責備自己
[00:09:47.280 --> 00:09:49.840]  所以這裡也可以這樣說
[00:09:49.840 --> 00:09:51.600]  有聖靈的人
[00:09:51.600 --> 00:09:56.720]  就是一群願意謙卑悔改
[00:09:56.720 --> 00:09:59.760]  歸向神的信徒
[00:09:59.760 --> 00:10:02.800]  這個就是聖靈在人的心裡
[00:10:02.800 --> 00:10:03.920]  第一個工作
[00:10:03.920 --> 00:10:05.600]  所以如果一個人說
[00:10:05.600 --> 00:10:07.040]  我願意相信耶穌
[00:10:07.040 --> 00:10:08.720]  其實你要立即帶他
[00:10:08.720 --> 00:10:10.480]  去自己決志祈禱
[00:10:10.480 --> 00:10:12.640]  他自己親口向神
[00:10:12.640 --> 00:10:15.040]  當然是要從心裡
[00:10:15.040 --> 00:10:20.000]  心口如一的向神認罪禱告
[00:10:20.000 --> 00:10:22.720]  這個就是打開他的心靈
[00:10:22.720 --> 00:10:24.160]  接受聖靈
[00:10:24.160 --> 00:10:25.440]  這個是很重要的
[00:10:25.440 --> 00:10:26.960]  個人工作第一件事
[00:10:26.960 --> 00:10:28.240]  一定要做這件事
[00:10:28.240 --> 00:10:29.840]  所以他不願意
[00:10:29.840 --> 00:10:31.200]  就不要勉強
[00:10:31.200 --> 00:10:33.520]  他可能還沒信得到位
[00:10:33.520 --> 00:10:38.880]  就是還沒去到他的位置
[00:10:38.880 --> 00:10:40.320]  所以不要逼他
[00:10:40.320 --> 00:10:43.680]  讓他感受到耶穌的愛
[00:10:43.680 --> 00:10:46.160]  有些人感受到耶穌的愛
[00:10:46.160 --> 00:10:49.920]  有些人感受到人生無可戀
[00:10:49.920 --> 00:10:51.760]  死亡不知去哪
[00:10:51.760 --> 00:10:53.120]  有一種懼怕
[00:10:53.120 --> 00:10:56.240]  或者一種很虛無縹緲
[00:10:56.240 --> 00:10:57.920]  他很想有很實在的
[00:10:57.920 --> 00:11:01.200]  可能對永生就會有這個渴求
[00:11:01.200 --> 00:11:02.800]  有些人就懼怕神
[00:11:02.800 --> 00:11:04.320]  來信主
[00:11:04.320 --> 00:11:05.760]  譬如馬丁路德就是
[00:11:05.760 --> 00:11:07.680]  他懼怕神
[00:11:07.680 --> 00:11:09.200]  他就要做神父
[00:11:09.200 --> 00:11:11.360]  本來他是一個律師
[00:11:11.360 --> 00:11:15.360]  這個是一定要這樣理解
[00:11:15.360 --> 00:11:17.600]  世人是不接受的
[00:11:17.600 --> 00:11:18.960]  因為不認識他
[00:11:18.960 --> 00:11:20.000]  但相反
[00:11:20.000 --> 00:11:21.760]  我們屬主的兒女
[00:11:21.760 --> 00:11:23.200]  我們不會覺得陌生
[00:11:23.200 --> 00:11:25.440]  因為他是常常和我們一起
[00:11:25.440 --> 00:11:28.400]  也是要住在我們裡面
[00:11:28.400 --> 00:11:32.000]  接著我們就會感受到不再孤單
[00:11:32.000 --> 00:11:33.600]  所以整個段落
[00:11:33.600 --> 00:11:36.240]  是耶穌這樣來親自介紹
[00:11:36.240 --> 00:11:38.640]  這一位是一位
[00:11:38.640 --> 00:11:40.240]  不是一個空氣
[00:11:40.240 --> 00:11:41.600]  不是一種電力
[00:11:41.600 --> 00:11:43.120]  不是一種力量
[00:11:43.120 --> 00:11:45.040]  是不存在的位格
[00:11:45.040 --> 00:11:45.920]  不是的
[00:11:45.920 --> 00:11:47.120]  是有位格的
[00:11:47.120 --> 00:11:48.400]  有他的being
[00:11:48.400 --> 00:11:50.320]  不過是靈體的being
[00:11:50.320 --> 00:11:52.560]  我們要記得這件事
[00:11:52.560 --> 00:11:54.320]  三而一的神
[00:11:54.320 --> 00:11:56.320]  現在藉著聖靈
[00:11:56.320 --> 00:11:59.440]  住在我們每一個信徒的心靈裡面
[00:11:59.440 --> 00:12:00.720]  這是第一段
[00:12:00.720 --> 00:12:02.880]  耶穌很清楚地介紹
[00:12:02.880 --> 00:12:04.960]  這一位保衛師
[00:12:04.960 --> 00:12:08.400]  接著就去到第26節
[00:12:08.400 --> 00:12:11.600]  14章26節
[00:12:11.600 --> 00:12:14.800]  我還與你們同住的時候
[00:12:14.800 --> 00:12:17.600]  已經將這些說話對你們說了
[00:12:17.600 --> 00:12:19.600]  就是耶穌教訓他們
[00:12:19.600 --> 00:12:21.600]  當然說了很多東西
[00:12:21.600 --> 00:12:23.280]  他們未必會記得
[00:12:23.280 --> 00:12:24.320]  就算記得
[00:12:24.320 --> 00:12:28.320]  也未必能夠有那種心靈的力量去承載
[00:12:28.320 --> 00:12:30.240]  所以26節保衛師
[00:12:30.240 --> 00:12:31.840]  但保衛師
[00:12:31.840 --> 00:12:33.840]  就是符因我的名
[00:12:33.840 --> 00:12:36.080]  所要差來的聖靈
[00:12:36.080 --> 00:12:37.600]  父神
[00:12:37.600 --> 00:12:40.960]  因為耶穌基督的名字
[00:12:40.960 --> 00:12:43.520]  而差遣保衛師來
[00:12:44.080 --> 00:12:48.160]  接著他要將一切的事指教你們
[00:12:48.160 --> 00:12:50.560]  並且要叫你們想起
[00:12:50.560 --> 00:12:53.520]  我對你們所說的一切話
[00:12:53.520 --> 00:12:54.720]  這個就是
[00:12:54.720 --> 00:12:58.400]  聖靈要讓初期教會這一班
[00:12:58.400 --> 00:13:00.960]  根基性的使徒
[00:13:00.960 --> 00:13:03.920]  他們是剛剛徘徊在
[00:13:03.920 --> 00:13:05.440]  耶穌再生
[00:13:05.440 --> 00:13:06.880]  跟隨耶穌
[00:13:06.880 --> 00:13:08.720]  和耶穌死
[00:13:08.720 --> 00:13:11.360]  他們是親歷其境的見證人
[00:13:11.360 --> 00:13:14.560]  和他們也是被受託
[00:13:14.560 --> 00:13:19.360]  成為了建立教會的一班奠基的人
[00:13:19.360 --> 00:13:21.600]  所以他們的身份很多重
[00:13:21.600 --> 00:13:24.960]  所以他們有一些特殊性的經歷
[00:13:24.960 --> 00:13:28.320]  未必是我們可以有的
[00:13:28.320 --> 00:13:29.680]  例如使徒
[00:13:29.680 --> 00:13:31.680]  比如彼得、約翰
[00:13:31.680 --> 00:13:34.320]  他們寫聖經
[00:13:34.320 --> 00:13:37.760]  用他們很粗淺的希臘文寫聖經
[00:13:37.760 --> 00:13:40.160]  但是那些經卷
[00:13:40.160 --> 00:13:42.720]  就算是很淺白的
[00:13:42.720 --> 00:13:46.160]  但是可以成為在聖經裡面的
[00:13:46.160 --> 00:13:47.760]  重要的教義
[00:13:47.760 --> 00:13:49.120]  是不能夠更改的
[00:13:49.120 --> 00:13:50.160]  就是說
[00:13:50.160 --> 00:13:52.800]  一定是有一些奧秘的事情
[00:13:52.800 --> 00:13:54.480]  在他們有生之年
[00:13:54.480 --> 00:13:55.840]  是發生過
[00:13:55.840 --> 00:13:57.600]  而他們也承認的
[00:13:57.600 --> 00:13:59.440]  就是有一種靈感
[00:13:59.440 --> 00:14:02.080]  有一種聖靈的特別的感動
[00:14:02.080 --> 00:14:03.520]  和啟示
[00:14:03.520 --> 00:14:06.160]  所以他們能夠寫出一些真理
[00:14:06.160 --> 00:14:07.840]  而後世的人
[00:14:07.840 --> 00:14:10.080]  只能夠跟隨的去學習
[00:14:10.080 --> 00:14:11.120]  去跟隨
[00:14:11.120 --> 00:14:12.640]  就不能去更改的
[00:14:12.640 --> 00:14:15.040]  這些就是使徒的權威
[00:14:15.040 --> 00:14:18.400]  或者說就是聖經的權威
[00:14:18.400 --> 00:14:21.600]  也可以是福音派我們認順的66卷
[00:14:21.600 --> 00:14:23.680]  就不會再有67卷
[00:14:23.680 --> 00:14:26.160]  不會再有那些所謂的猶大書
[00:14:26.160 --> 00:14:27.600]  猶大福音書
[00:14:27.600 --> 00:14:29.520]  曾經幾年前都有過
[00:14:29.520 --> 00:14:33.440]  或者其他的一些藝經
[00:14:33.440 --> 00:14:34.720]  那就不可能
[00:14:34.720 --> 00:14:36.640]  它可以是那個時代的作品
[00:14:36.640 --> 00:14:38.240]  但是不可以是聖經
[00:14:38.240 --> 00:14:40.480]  因為聖經是已經封了頂的
[00:14:40.480 --> 00:14:44.320]  是現在的新舊約傳書66卷
[00:14:44.320 --> 00:14:48.320]  所以基督教我們不拜天主教的次經
[00:14:48.320 --> 00:14:49.600]  原因也是這樣
[00:14:49.600 --> 00:14:51.600]  所以這個是很重要的
[00:14:51.600 --> 00:14:53.200]  所以這裡就告訴我們
[00:14:53.200 --> 00:14:57.200]  聖靈特別要指教這些使徒
[00:14:57.200 --> 00:15:00.560]  他們知道耶穌基督說過的話
[00:15:00.560 --> 00:15:02.000]  和他們要明白
[00:15:02.000 --> 00:15:04.400]  甚至進入那個真理裡面
[00:15:04.400 --> 00:15:07.120]  就是說他們真的很透徹的明白
[00:15:07.120 --> 00:15:10.480]  然後將他們有生之年的那個侍奉
[00:15:10.480 --> 00:15:12.000]  教會的需要
[00:15:12.000 --> 00:15:16.400]  來去透過書信留給後世的信徒
[00:15:16.400 --> 00:15:19.040]  他們才需要這樣做完
[00:15:19.040 --> 00:15:23.920]  才可以來去兩腳一伸就見天父了
[00:15:23.920 --> 00:15:25.200]  就是要這樣
[00:15:25.200 --> 00:15:27.120]  如果不是他們就走了
[00:15:27.120 --> 00:15:29.520]  又不留下片言隻字
[00:15:29.520 --> 00:15:30.800]  那時候沒有YouTube
[00:15:30.800 --> 00:15:31.520]  有就簡單了
[00:15:31.520 --> 00:15:32.880]  拍個影片就搞定了
[00:15:32.880 --> 00:15:33.920]  但是不行
[00:15:33.920 --> 00:15:35.360]  所以一定要用文字
[00:15:35.360 --> 00:15:37.360]  還要來去學希臘文
[00:15:37.360 --> 00:15:39.120]  就用希臘文寫
[00:15:39.120 --> 00:15:42.240]  就成為了我們今天的作品了
[00:15:42.240 --> 00:15:45.600]  所以其實工程是橫跨幾十年的
[00:15:45.600 --> 00:15:47.600]  他們的傳道
[00:15:47.600 --> 00:15:49.360]  他們的經歷
[00:15:49.360 --> 00:15:52.960]  他們成為他們人生的閱歷
[00:15:52.960 --> 00:15:54.080]  他們的經驗
[00:15:54.080 --> 00:15:55.120]  屬靈的經驗
[00:15:55.120 --> 00:15:56.400]  然後去到晚年
[00:15:56.400 --> 00:15:57.120]  說不行了
[00:15:57.120 --> 00:15:58.480]  開始有異端了
[00:15:58.480 --> 00:16:00.720]  開始我要寫一卷福音書
[00:16:00.720 --> 00:16:02.560]  來去流傳後世了
[00:16:02.560 --> 00:16:05.760]  就一直這樣組織去佈局
[00:16:05.760 --> 00:16:07.120]  然後就寫了
[00:16:07.120 --> 00:16:09.840]  原來過程最重要的部分
[00:16:09.840 --> 00:16:11.760]  就是26節這裡了
[00:16:11.760 --> 00:16:14.320]  但是保衛司因為我的名
[00:16:14.320 --> 00:16:16.000]  差遣而來的聖靈
[00:16:16.000 --> 00:16:18.240]  他要將一切的事指教你們
[00:16:18.240 --> 00:16:19.360]  所以這個你們
[00:16:19.360 --> 00:16:22.080]  就不是我們後世的信徒
[00:16:22.080 --> 00:16:24.960]  我們都是follow聖經的教訓真理
[00:16:24.960 --> 00:16:26.640]  因為已經完備了
[00:16:26.640 --> 00:16:29.840]  全卷的聖經已經完備了
[00:16:29.840 --> 00:16:31.200]  在使徒的時代
[00:16:31.200 --> 00:16:35.040]  根本連一本書信都沒有
[00:16:35.040 --> 00:16:36.960]  根本就沒有人去寫
[00:16:36.960 --> 00:16:41.920]  所以使徒有特殊的權威
[00:16:41.920 --> 00:16:45.360]  他們去領受一些啟示
[00:16:45.360 --> 00:16:47.840]  然後就去寫出來
[00:16:47.840 --> 00:16:50.880]  他們領受了這些說話之後
[00:16:50.880 --> 00:16:53.440]  當然他們就是透過傳道
[00:16:53.440 --> 00:16:54.720]  透過牧養
[00:16:54.720 --> 00:16:56.000]  透過教導
[00:16:56.000 --> 00:16:57.440]  透過著書
[00:16:57.440 --> 00:16:59.440]  就來流傳後世了
[00:16:59.440 --> 00:17:02.560]  也都影響著一代一代的信徒了
[00:17:02.560 --> 00:17:05.040]  所以我們一定只能夠
