
[00:00:00.000 --> 00:00:03.000]  和大家一起有一個祈禱
[00:06:09.060 --> 00:06:14.060]  而你自己又是比那些回眾年輕
[00:06:14.060 --> 00:06:18.100]  原來那個原因不是為責備而責備
[00:06:18.100 --> 00:06:21.100]  一章的十三節的下半節
[00:06:21.100 --> 00:06:23.580]  使這些被責備的人
[00:06:23.580 --> 00:06:27.780]  在信仰上有那個健全
[00:06:27.780 --> 00:06:31.260]  這個就是最重要的重點
[00:06:31.260 --> 00:06:34.420]  一方面看到那個島裏面的問題
[00:06:34.420 --> 00:06:37.980]  很多人是不服約束的
[00:06:37.980 --> 00:06:41.580]  很多人常常說謊話
[00:06:41.580 --> 00:06:44.980]  而且那個性情相當凶惡的
[00:06:44.980 --> 00:06:48.020]  而且又是貪吃懶做
[00:06:48.020 --> 00:06:51.700]  到底是他們那個島本身的民風
[00:06:51.700 --> 00:06:53.540]  那個的習慣
[00:06:53.540 --> 00:06:54.980]  還是怎樣呢
[00:06:54.980 --> 00:06:57.020]  作客當不單止是這樣
[00:06:57.020 --> 00:06:59.700]  還有些假先知在島裏面
[00:06:59.700 --> 00:07:02.660]  傳遞一些錯誤的道理
[00:07:02.660 --> 00:07:04.380]  第十四節
[00:07:04.380 --> 00:07:08.300]  不要聽猶太人無稽的傳說
[00:07:08.300 --> 00:07:11.540]  和背棄真理之人的命令
[00:07:11.540 --> 00:07:14.540]  在潔淨的人凡物都潔淨
[00:07:14.540 --> 00:07:17.900]  在污穢不信的人什麼都不潔淨
[00:07:17.900 --> 00:07:21.540]  連心地和天良都污穢了
[00:07:21.540 --> 00:07:23.740]  他們宣稱是認識神
[00:07:23.740 --> 00:07:26.620]  卻在行為上否認
[00:07:26.620 --> 00:07:29.300]  所以這本書很強調
[00:07:29.300 --> 00:07:32.220]  你有正確的信仰
[00:07:32.220 --> 00:07:34.460]  那個救恩
[00:07:34.460 --> 00:07:38.420]  能夠認識耶穌和你的生命關係
[00:07:38.420 --> 00:07:40.460]  你聽得明白
[00:07:40.460 --> 00:07:43.260]  很自然你就會在生活行為
[00:07:43.260 --> 00:07:46.780]  來反映你所信的耶穌基督
[00:07:46.780 --> 00:07:49.820]  所以講完那個教訓之後
[00:07:49.820 --> 00:07:51.820]  就提到我們要作正經事業
[00:07:51.820 --> 00:07:53.460]  即是行善
[00:07:53.460 --> 00:07:56.540]  剛才我們沒有讀的三章第八節
[00:07:56.540 --> 00:07:59.740]  這些說話是可信的
[00:07:59.740 --> 00:08:02.420]  我願你堅持這些事情
[00:08:02.420 --> 00:08:06.220]  使那些信的人留心行善
[00:08:06.220 --> 00:08:09.580]  這都是美好且對人有益的
[00:08:09.580 --> 00:08:13.140]  原來這麼重的炎炎責備
[00:08:13.140 --> 00:08:14.780]  每章都有提到
[00:08:14.780 --> 00:08:17.300]  要這樣來去教導
[00:08:17.300 --> 00:08:21.460]  即是說有些人已經需要
[00:08:21.460 --> 00:08:23.820]  用一些比較重的話
[00:08:23.820 --> 00:08:25.980]  不要再轉彎抹角了
[00:08:25.980 --> 00:08:27.180]  即是要點出
[00:08:27.180 --> 00:08:30.460]  你需要神的恩典
[00:08:30.460 --> 00:08:31.980]  你需要悔改
[00:08:31.980 --> 00:08:33.700]  你在這件事情上
[00:08:33.700 --> 00:08:35.020]  真的得罪神
[00:08:35.020 --> 00:08:38.260]  離開了真理很遠
[00:08:38.260 --> 00:08:39.380]  不要再這樣來
[00:08:39.380 --> 00:08:44.020]  大家在這裡客客氣氣地
[00:08:44.020 --> 00:08:47.460]  浪費那個人可以悔改的時間
[00:08:47.460 --> 00:08:51.580]  和那個空間
[00:08:51.580 --> 00:08:55.580]  提多要有這份勇氣
[00:08:55.580 --> 00:08:56.940]  第三章還有
[00:08:56.940 --> 00:08:59.660]  剛才我沒有機會讀的就是
[00:08:59.660 --> 00:09:01.020]  第九節
[00:09:01.020 --> 00:09:02.860]  三章第九節
[00:09:02.860 --> 00:09:05.940]  不單止要擲地
[00:09:05.940 --> 00:09:08.340]  還要趕出教會
[00:09:08.340 --> 00:09:09.740]  第九節
[00:09:09.740 --> 00:09:12.540]  遠被愚拙的辯論
[00:09:12.540 --> 00:09:13.500]  家譜
[00:09:13.500 --> 00:09:14.780]  紛爭
[00:09:14.780 --> 00:09:17.540]  和因律法而起的爭辯
[00:09:17.540 --> 00:09:20.420]  因為這都是虛妄無益的
[00:09:20.420 --> 00:09:22.060]  留意第十節
[00:09:22.060 --> 00:09:24.700]  這些金句比較少人背
[00:09:24.700 --> 00:09:26.940]  「分門結黨的人
[00:09:26.940 --> 00:09:29.340]  警戒過一兩次
[00:09:29.340 --> 00:09:32.180]  就要拒絕跟他來往
[00:09:32.180 --> 00:09:33.540]  因為你知道
[00:09:33.540 --> 00:09:34.940]  這樣的人
[00:09:34.940 --> 00:09:37.900]  已經背道上上犯罪
[00:09:37.900 --> 00:09:40.700]  自己定自己的罪
[00:09:40.700 --> 00:09:44.340]  已經是一兩次警戒過」
[00:09:44.340 --> 00:09:47.500]  即是說他清清楚楚知道
[00:09:47.500 --> 00:09:50.700]  自己是為反對而反對
[00:09:50.700 --> 00:09:52.260]  來到他在教會裡面
[00:09:52.260 --> 00:09:55.460]  傳遞一些不合真理的東西
[00:09:55.460 --> 00:09:56.900]  還要是結黨
[00:09:56.900 --> 00:09:58.540]  紛爭的
[00:09:58.540 --> 00:10:00.860]  提多你要警告了他
[00:10:00.860 --> 00:10:02.100]  一兩次
[00:10:02.100 --> 00:10:03.900]  他仍然是這樣
[00:10:03.900 --> 00:10:06.260]  就不是一種偶然的過失
[00:10:06.260 --> 00:10:10.620]  是明知而故犯的去敵黨神
[00:10:10.620 --> 00:10:11.860]  這樣的人
[00:10:11.860 --> 00:10:13.620]  你要行使你的權定
[00:10:13.620 --> 00:10:15.340]  傳道者的權定
[00:10:15.340 --> 00:10:18.060]  就要趕他出教會
[00:10:18.060 --> 00:10:20.060]  「分門結黨的人
[00:10:20.060 --> 00:10:23.380]  就拒絕跟他來往」
[00:10:23.380 --> 00:10:25.580]  我們有沒有這樣的勇氣
[00:10:25.580 --> 00:10:27.660]  教會如果有這樣的事情
[00:10:27.660 --> 00:10:30.780]  有些人這樣來傳心敵黨神
[00:10:30.780 --> 00:10:33.060]  在教會造謠心事
[00:10:33.060 --> 00:10:34.820]  我們有沒有這樣的勇氣
[00:10:34.820 --> 00:10:37.380]  當然從那個勸勉
[00:10:37.380 --> 00:10:38.780]  不知者不罪
[00:10:38.780 --> 00:10:40.780]  知道就可以悔改
[00:10:40.780 --> 00:10:43.020]  再來勸導
[00:10:43.020 --> 00:10:44.700]  給人家空間
[00:10:44.700 --> 00:10:45.580]  都說了
[00:10:45.580 --> 00:10:48.500]  都仍然繼續是這樣
[00:10:48.500 --> 00:10:50.740]  兩三次都是這樣
[00:10:50.740 --> 00:10:51.940]  那怎麼辦呢
[00:10:51.940 --> 00:10:53.260]  算了
[00:10:53.260 --> 00:10:54.140]  是不是
[00:10:54.140 --> 00:10:54.860]  不是
[00:10:54.860 --> 00:10:56.300]  保羅說
[00:10:56.300 --> 00:10:59.060]  這是神給我們的權定
[00:10:59.060 --> 00:11:01.660]  要來做的事情
[00:11:01.660 --> 00:11:06.220]  就是要讓教會有這一份的聖潔
[00:11:06.220 --> 00:11:08.180]  很想講這個例子
[00:11:08.180 --> 00:11:09.780]  給我們看看
[00:11:09.780 --> 00:11:10.540]  其實
[00:11:10.540 --> 00:11:15.420]  真是我們去根據舊恩來生活
[00:11:15.420 --> 00:11:20.500]  認識了剛才那兩個車族的舊恩
[00:11:20.500 --> 00:11:23.300]  生命會自然帶來豐富
[00:11:23.300 --> 00:11:24.620]  有一位醫生
[00:11:24.620 --> 00:11:27.500]  他是對於麻風病
[00:11:27.500 --> 00:11:29.860]  是非常有研究
[00:11:29.860 --> 00:11:33.700]  當然跟他的成長背景有關
[00:11:33.700 --> 00:11:37.540]  1914年在印度南面的地方出生
[00:11:37.540 --> 00:11:39.660]  很窮困的地方
[00:11:39.660 --> 00:11:41.180]  因為他的父母
[00:11:41.180 --> 00:11:43.860]  是去印度的宣教士
[00:11:43.860 --> 00:11:47.180]  從小就在這些山區很窮乏的地方
[00:11:47.180 --> 00:11:50.100]  印度也比較多一些麻風病人
[00:11:50.100 --> 00:11:51.820]  對他來說
[00:11:51.820 --> 00:11:53.860]  從小就不覺得稀奇了
[00:11:53.860 --> 00:11:55.580]  當然有懼怕
[00:11:55.580 --> 00:11:56.740]  小朋友
[00:11:56.740 --> 00:11:58.260]  但一路長大
[00:11:58.260 --> 00:12:00.020]  神感動他
[00:12:00.020 --> 00:12:00.860]  他回去
[00:12:00.860 --> 00:12:02.300]  因為他是宣教士
[00:12:02.300 --> 00:12:04.180]  到他十幾歲的時候
[00:12:04.180 --> 00:12:06.620]  就送回去英國讀書
[00:12:06.620 --> 00:12:08.540]  開始就讀醫
[00:12:08.540 --> 00:12:12.500]  後來回到印度的時候
[00:12:12.500 --> 00:12:15.860]  因為被父母的敬虔傳道
[00:12:15.860 --> 00:12:17.500]  改變他很大
[00:12:17.500 --> 00:12:19.820]  他就專心去研究
[00:12:19.820 --> 00:12:22.700]  為甚麼麻風病人
[00:12:22.700 --> 00:12:24.860]  時時都會那些手腳
[00:12:24.860 --> 00:12:27.340]  會來到有潰爛
[00:12:27.340 --> 00:12:30.700]  慢慢就會要截肢等等
[00:12:30.700 --> 00:12:32.860]  那個時候
[00:12:32.860 --> 00:12:36.140]  早期他在研究過程
[00:12:36.140 --> 00:12:38.260]  就因為這個「漢生病」
[00:12:38.260 --> 00:12:42.580]  因為瑞典的一個醫生才發現了
[00:12:42.580 --> 00:12:44.340]  他的名字就是「漢生」
[00:12:44.340 --> 00:12:48.660]  所以早期麻風病叫做「漢生病」
[00:12:48.660 --> 00:12:49.500]  就是說
[00:12:49.500 --> 00:12:53.260]  因為那些麻風的乾菌
[00:12:53.260 --> 00:12:56.020]  侵蝕那些組織
[00:12:56.020 --> 00:12:58.220]  所以就會潰爛
[00:12:58.220 --> 00:13:01.100]  但是
[00:13:01.100 --> 00:13:02.980]  保羅班德醫生
[00:13:02.980 --> 00:13:05.260]  就一路一路的發現
[00:13:05.260 --> 00:13:06.740]  就覺得不是
[00:13:06.740 --> 00:13:11.900]  不是那些乾菌來影響
[00:13:11.900 --> 00:13:13.700]  他一路一路的發現
[00:13:13.700 --> 00:13:15.020]  最終他發現
[00:13:15.020 --> 00:13:16.500]  原來不是
[00:13:16.500 --> 00:13:19.660]  原來是人體裏面
[00:13:19.660 --> 00:13:22.820]  是有一個神經系統
[00:13:22.820 --> 00:13:24.860]  原來麻風的病毒
[00:13:24.860 --> 00:13:26.180]  那些乾菌
[00:13:26.180 --> 00:13:29.500]  是侵蝕那些神經系統
[00:13:29.500 --> 00:13:32.740]  令到所有麻風病人
[00:13:32.740 --> 00:13:34.700]  原來屬於一樣的
[00:13:34.700 --> 00:13:37.780]  是他不知道痛
[00:13:37.780 --> 00:13:41.060]  原來痛覺神經是神給我們的
[00:13:41.060 --> 00:13:42.860]  每個人都有的
[00:13:42.860 --> 00:13:46.500]  就是說如果他不感覺到痛的時候
[00:13:46.500 --> 00:13:47.980]  有時他走路
[00:13:47.980 --> 00:13:49.620]  有些姿勢不對
[00:13:49.620 --> 00:13:51.020]  我們就會遷就
[00:13:51.020 --> 00:13:52.740]  一扭一扭我們就會遷就
[00:13:52.740 --> 00:13:54.780]  踩到一些東西我們會馬上縮
[00:13:54.780 --> 00:13:57.900]  那種反應是快到你沒法想像的
[00:13:57.900 --> 00:13:59.340]  但是一個麻風病人
[00:13:59.340 --> 00:14:00.980]  是完全沒有反應
[00:14:00.980 --> 00:14:02.380]  完全不痛
[00:14:02.380 --> 00:14:04.540]  所以慢慢慢慢他的手腳
[00:14:04.540 --> 00:14:05.420]  等等
[00:14:05.420 --> 00:14:07.980]  就會有截肢
[00:14:07.980 --> 00:14:09.100]  甚至乎
[00:14:09.100 --> 00:14:11.100]  為甚麼有時會脫下鼻子呢
[00:14:11.100 --> 00:14:13.620]  因為那些窮的國家
[00:14:13.620 --> 00:14:16.500]  有時晚上的老鼠咬他
[00:14:16.500 --> 00:14:18.100]  他都不痛
[00:14:18.100 --> 00:14:21.500]  根本就不懂得有任何的反應
[00:14:21.500 --> 00:14:24.900]  這是一個很大的發現
[00:14:24.900 --> 00:14:27.220]  就是這位保羅班德醫生
[00:14:27.220 --> 00:14:30.700]  扭轉整個醫學上
[00:14:30.700 --> 00:14:33.460]  對於麻風的診斷
[00:14:33.460 --> 00:14:37.020]  所以他開始做很多那些絞刑的
[00:14:37.020 --> 00:14:39.980]  幫那些麻風病人做那些手的
[00:14:39.980 --> 00:14:41.140]  護肚
[00:14:41.140 --> 00:14:42.140]  護膝
[00:14:42.140 --> 00:14:44.820]  護腳的鞋等等
[00:14:44.820 --> 00:14:46.300]  不單止是這樣
[00:14:46.300 --> 00:14:50.500]  更加令我們感動的這位弟兄
[00:14:50.500 --> 00:14:52.460]  他1985年
[00:14:52.460 --> 00:14:53.980]  其實那時候都很大年紀了
[00:14:53.980 --> 00:14:57.140]  他2003年離開世界
[00:14:57.140 --> 00:15:00.100]  他去中國來港學
[00:15:00.100 --> 00:15:01.940]  向著很多人
[00:15:01.940 --> 00:15:05.220]  當然有個翻譯在旁邊
[00:15:05.220 --> 00:15:06.660]  中國你想想
[00:15:06.660 --> 00:15:10.580]  都還是對麻風有一些歧視
[00:15:10.580 --> 00:15:13.260]  已經比很多年前好
[00:15:13.260 --> 00:15:16.340]  翻譯過程很正常
[00:15:16.340 --> 00:15:17.980]  他提到他的女兒
[00:15:17.980 --> 00:15:20.540]  嫁給了麻風病人
[00:15:20.540 --> 00:15:23.060]  翻譯的中國人
[00:15:23.060 --> 00:15:25.260]  好像聽錯了
[00:15:25.260 --> 00:15:27.860]  就問一下保羅班德醫生
[00:15:27.860 --> 00:15:29.540]  你剛才是不是真的這樣說
[00:15:29.540 --> 00:15:32.100]  你的女兒嫁給了麻風病人
[00:15:32.100 --> 00:15:35.820]  就是說原來在中國人的翻譯員裏面
[00:15:35.820 --> 00:15:37.420]  是不可能的事來的
[00:15:37.420 --> 00:15:39.940]  和我們是不同階層的
[00:15:39.940 --> 00:15:44.620]  尚且在這麼近的我們的現代
[00:15:44.620 --> 00:15:46.980]  對於人只不過是有病而已
[00:15:46.980 --> 00:15:51.540]  我們都已經有一種這樣的排擠抗拒
[00:15:51.540 --> 00:15:53.060]  沒辦法想像
[00:15:53.060 --> 00:15:56.380]  一個醫生的女兒會嫁給一個麻風病人
[00:15:56.380 --> 00:15:59.580]  和她見到這個保羅班德醫生
[00:15:59.580 --> 00:16:02.500]  擁抱那些麻風病人的時候
[00:16:02.500 --> 00:16:05.100]  她沒辦法想像
[00:16:05.100 --> 00:16:07.020]  親愛的弟兄姊妹
[00:16:07.020 --> 00:16:08.620]  我想說的就是
[00:16:08.620 --> 00:16:10.540]  這一位的弟兄
[00:16:10.540 --> 00:16:14.540]  一生受父母的敬虔影響
[00:16:14.540 --> 00:16:16.620]  他專門去研究
[00:16:16.620 --> 00:16:17.900]  研究了一生人
[00:16:17.900 --> 00:16:22.100]  就是研究怎樣讓麻風病人
[00:16:22.100 --> 00:16:25.700]  不用變成好像殘疾人
[00:16:25.700 --> 00:16:27.220]  又盲
[00:16:27.220 --> 00:16:29.620]  又樣子醜
[00:16:29.620 --> 00:16:30.900]  還有那些手腳
[00:16:30.900 --> 00:16:32.020]  沒有手指
[00:16:32.020 --> 00:16:34.340]  還有要截肢
[00:16:34.340 --> 00:16:36.180]  一生就是這樣研究
[00:16:36.180 --> 00:16:37.900]  怎樣能夠讓他們
[00:16:37.900 --> 00:16:42.340]  可以過一些他們自己有尊嚴的生活
[00:16:42.340 --> 00:16:44.420]  怎樣可以來到去
[00:16:44.420 --> 00:16:47.700]  幫到他們自力更生
[00:16:47.700 --> 00:16:49.380]  還有一直要去掃除
[00:16:49.380 --> 00:16:52.740]  不要對這些人有一個歧視
[00:16:52.740 --> 00:16:54.500]  這個很明顯就是
[00:16:54.500 --> 00:16:58.100]  恩典帶給保羅班德醫生
[00:16:58.100 --> 00:17:00.340]  所以他寫了一本書叫做《拼》
[00:17:00.340 --> 00:17:01.620]  痛
[00:17:01.620 --> 00:17:06.820]  原來是上帝給我們的最大的禮物
[00:17:06.820 --> 00:17:10.700]  就是原來我們人體有一個痛覺神經
[00:17:10.700 --> 00:17:11.660]  你感覺痛
[00:17:11.660 --> 00:17:13.940]  即是有些東西你要停下來
[00:17:13.940 --> 00:17:16.620]  你要馬上有一個閃避
[00:17:16.620 --> 00:17:18.220]  好像剛才所說的
[00:17:18.220 --> 00:17:20.380]  原來一直的醫學都是以為
[00:17:20.380 --> 00:17:23.340]  是那些蠶食令到那些手腳潰爛
[00:17:23.340 --> 00:17:25.140]  自然就沒有了什麼
[00:17:25.140 --> 00:17:26.780]  後來發現不是
[00:17:26.780 --> 00:17:28.300]  不是那些病毒
[00:17:28.300 --> 00:17:31.300]  是侵害了不是那些手腳的組織
[00:17:31.300 --> 00:17:33.780]  是侵害了那個痛覺神經
[00:17:33.780 --> 00:17:36.740]  所有麻風病人都不會覺得痛
[00:17:36.740 --> 00:17:38.500]  這樣才恐怖
[00:17:38.500 --> 00:17:40.940]  所以當他這樣發現之後
[00:17:40.940 --> 00:17:44.700]  整個治療就完全不同方向了
[00:17:44.700 --> 00:17:47.540]  丙姐妹
[00:17:47.540 --> 00:17:52.660]  在這本書裏面提到責備是很多的
[00:17:52.660 --> 00:17:59.300]  提多要鼓起那個屬靈的勇氣和權柄
[00:17:59.300 --> 00:18:01.740]  那個權柄是什麼呢
[00:18:01.740 --> 00:18:04.780]  就是第二章的第一節
[00:18:04.780 --> 00:18:07.300]  至於你當然是提多了
[00:18:07.300 --> 00:18:08.860]  你所說的
[00:18:08.860 --> 00:18:12.580]  總要合乎那健全的教導
[00:18:12.580 --> 00:18:14.100]  然後一直說
[00:18:14.100 --> 00:18:16.180]  不同階層
[00:18:16.180 --> 00:18:17.460]  老人家
[00:18:17.460 --> 00:18:20.260]  老人家又說老的女士
[00:18:20.260 --> 00:18:22.900]  然後說年輕的女士
[00:18:22.900 --> 00:18:24.580]  然後又說弟兄
[00:18:24.580 --> 00:18:26.500]  然後等等其他
[00:18:26.500 --> 00:18:30.740]  就是說原來在教會裏面
[00:18:30.740 --> 00:18:34.740]  神的道是可以適切不同的處境
[00:18:34.740 --> 00:18:36.660]  不同的人的
[00:18:36.660 --> 00:18:39.260]  甚至乎在教外
[00:18:39.260 --> 00:18:42.100]  克里特島已經是出了名
[00:18:42.100 --> 00:18:43.620]  這樣的人
[00:18:43.620 --> 00:18:45.340]  未有福音的人
[00:18:45.340 --> 00:18:48.980]  你會看到他們那種淒涼可憐
[00:18:48.980 --> 00:18:51.020]  記住是在神的真理
[00:18:51.020 --> 00:18:53.220]  神的眼光中看
[00:18:53.220 --> 00:18:54.460]  未有耶穌
[00:18:54.460 --> 00:18:56.140]  未有救恩的人
[00:18:56.140 --> 00:19:00.220]  只會落在他們自己那種世俗的
[00:19:00.220 --> 00:19:02.900]  那種價值觀裏面
[00:19:02.900 --> 00:19:05.980]  很盼望錦宣家不是這樣
[00:19:05.980 --> 00:19:08.780]  很盼望整個元朗區
[00:19:08.780 --> 00:19:12.260]  我們不是崇尚的那些偶像
[00:19:12.260 --> 00:19:13.860]  你想想每年
[00:19:13.860 --> 00:19:15.900]  只是元朗教育路
[00:19:15.900 --> 00:19:17.020]  由教育路去
[00:19:17.020 --> 00:19:20.380]  由雞地去到大球場
[00:19:20.380 --> 00:19:21.740]  那個的
[00:19:21.740 --> 00:19:25.380]  那麼多的鄉的舞龍
[00:19:25.380 --> 00:19:29.100]  就是為他們每一個鄉的偶像
[00:19:29.100 --> 00:19:31.740]  天后來去參拜
[00:19:31.740 --> 00:19:33.460]  那種的迷信
