
[00:00:00.000 --> 00:00:03.000]  我们要一起祈祷先
[00:03:49.000 --> 00:03:51.000]  现在是翻译了做希伯来文
[00:03:51.000 --> 00:03:55.000]  是由我们有牵头去帮忙印的
[00:03:55.000 --> 00:03:57.000]  这一本新约希伯来文
[00:03:57.000 --> 00:03:59.000]  这个传道人
[00:03:59.000 --> 00:04:03.000]  就是他原来是在拉比学校成长的
[00:04:03.000 --> 00:04:07.000]  所以他自小对耶稣恨之入骨
[00:04:07.000 --> 00:04:09.000]  他们是犹太人
[00:04:09.000 --> 00:04:13.000]  自小是明白有耶稣这个历史人物
[00:04:13.000 --> 00:04:15.000]  是犹太人
[00:04:15.000 --> 00:04:17.000]  是加里尼人
[00:04:17.000 --> 00:04:20.000]  但是他们是不接受耶稣是基督的
[00:04:20.000 --> 00:04:22.000]  所以很特别
[00:04:22.000 --> 00:04:25.000]  袖面就叫我和传道人说话
[00:04:25.000 --> 00:04:26.000]  聊天
[00:04:26.000 --> 00:04:29.000]  他真的拿起那本希伯来文的圣经
[00:04:29.000 --> 00:04:30.000]  就是我们印的那本
[00:04:30.000 --> 00:04:33.000]  我立刻去办公室找回我自己那本
[00:04:33.000 --> 00:04:37.000]  带去听第二天的红印堂讲道
[00:04:37.000 --> 00:04:39.000]  就讲这个见证
[00:04:39.000 --> 00:04:41.000]  我觉得很奇妙
[00:04:41.000 --> 00:04:42.000]  因为我刚刚在想
[00:04:42.000 --> 00:04:45.000]  有没有一些例子可以犹太人信主呢
[00:04:45.000 --> 00:04:48.000]  真的因为新约而信主呢
[00:04:48.000 --> 00:04:53.000]  所以这是一个很奇妙的经历
[00:04:53.000 --> 00:04:57.000]  走过来都不用三十秒
[00:04:57.000 --> 00:04:59.000]  就遇到这两个弟兄
[00:04:59.000 --> 00:05:01.000]  我走过来聊天
[00:05:01.000 --> 00:05:02.000]  打招呼
[00:05:02.000 --> 00:05:05.000]  原来他们正在对话同一个传道人
[00:05:05.000 --> 00:05:06.000]  这个传道人
[00:05:06.000 --> 00:05:08.000]  他现在在加里尼的北面
[00:05:08.000 --> 00:05:11.000]  接近差不多去到叙利亚附近
[00:05:11.000 --> 00:05:13.000]  还没到叙利亚
[00:05:13.000 --> 00:05:16.000]  那里开了一间基督教教会
[00:05:16.000 --> 00:05:20.000]  是整个加里尼唯一一间基督教教会
[00:05:20.000 --> 00:05:22.000]  他们现在有六十多人
[00:05:22.000 --> 00:05:23.000]  去到一百四十多人
[00:05:23.000 --> 00:05:26.000]  所以就很振奋
[00:05:26.000 --> 00:05:28.000]  犹太人很难信耶稣
[00:05:28.000 --> 00:05:31.000]  其实他们不是不知道谁是耶稣
[00:05:31.000 --> 00:05:34.000]  但他们就不能够像约翰福音所说
[00:05:34.000 --> 00:05:36.000]  耶稣是他们的尼赛亚
[00:05:36.000 --> 00:05:37.000]  是他们的基督
[00:05:37.000 --> 00:05:41.000]  所以当我们回来看第十九章
[00:05:41.000 --> 00:05:43.000]  二十章的时候
[00:05:43.000 --> 00:05:51.000]  其实作者很想目击证人的陈述
[00:05:51.000 --> 00:05:53.000]  来告诉我们
[00:05:53.000 --> 00:05:56.000]  主耶稣真的死了
[00:05:56.000 --> 00:06:00.000]  但是死亡拘禁不了他
[00:06:00.000 --> 00:06:03.000]  还有那个超自然的复活
[00:06:03.000 --> 00:06:09.000]  很多的第二十章就有几个片段
[00:06:09.000 --> 00:06:13.000]  很想印证耶稣是真的彻彻底底的
[00:06:13.000 --> 00:06:16.000]  有了一个新的荣耀身体
[00:06:16.000 --> 00:06:18.000]  这样来复活
[00:06:18.000 --> 00:06:21.000]  所以在二十二十一章
[00:06:21.000 --> 00:06:24.000]  就是想强调再强调
[00:06:24.000 --> 00:06:26.000]  耶稣不是灵魂的复活
[00:06:26.000 --> 00:06:29.000]  耶稣是肉身的复活
[00:06:29.000 --> 00:06:31.000]  而且这个肉身的生命
[00:06:31.000 --> 00:06:36.000]  已经超越了地上一切物理的结构
[00:06:36.000 --> 00:06:39.000]  物理本身是神赋予地球
[00:06:39.000 --> 00:06:42.000]  地球就是现在物理的状态
[00:06:42.000 --> 00:06:44.000]  我们需要呼吸
[00:06:44.000 --> 00:06:45.000]  我们需要喝水
[00:06:45.000 --> 00:06:48.000]  我们需要人站着走
[00:06:48.000 --> 00:06:50.000]  不是四脚爬
[00:06:50.000 --> 00:06:52.000]  已经定了
[00:06:52.000 --> 00:06:54.000]  不会有改变
[00:06:54.000 --> 00:06:59.000]  但是主耶稣可以超越物理的空间
[00:06:59.000 --> 00:07:01.000]  我们等一下读经文
[00:07:01.000 --> 00:07:04.000]  我们就可以仔细地去看
[00:07:04.000 --> 00:07:07.000]  所以其实整卷的约翰福音
[00:07:07.000 --> 00:07:09.000]  对当时的修信读者
[00:07:09.000 --> 00:07:12.000]  大部分是犹太的信徒
[00:07:12.000 --> 00:07:15.000]  或者是他们准备要信
[00:07:15.000 --> 00:07:19.000]  而面对无论是情意结
[00:07:19.000 --> 00:07:22.000]  法理上犹太人可不可以信耶稣呢
[00:07:22.000 --> 00:07:25.000]  可不可以离开犹太教呢
[00:07:25.000 --> 00:07:28.000]  情感上他们有祭司的宪制
[00:07:28.000 --> 00:07:32.000]  他们有这些自小的
[00:07:32.000 --> 00:07:37.000]  传统的犹太教的拉比学校的教育
[00:07:37.000 --> 00:07:40.000]  他们如何可以冲破这些传统
[00:07:40.000 --> 00:07:43.000]  当然约翰就再阔一点
[00:07:43.000 --> 00:07:47.000]  因为有一些异端开始出来
[00:07:47.000 --> 00:07:50.000]  就是对耶稣神人的异性
[00:07:50.000 --> 00:07:52.000]  有一些混淆
[00:07:52.000 --> 00:07:56.000]  尤其是近期的幻影说
[00:07:56.000 --> 00:07:58.000]  是一个幻觉
[00:07:58.000 --> 00:08:01.000]  耶稣没有实际存在在这个地球
[00:08:01.000 --> 00:08:03.000]  只是一个幻觉
[00:08:03.000 --> 00:08:06.000]  你见到的是一种精神
[00:08:06.000 --> 00:08:11.000]  在初期教会有这些异端
[00:08:11.000 --> 00:08:14.000]  当然20世纪21世纪
[00:08:14.000 --> 00:08:17.000]  我们就比较少讨论这些话题
[00:08:17.000 --> 00:08:20.000]  所以我们回到19章
[00:08:20.000 --> 00:08:23.000]  我们由38节再详细看
[00:08:23.000 --> 00:08:25.000]  这里有两个见证人
[00:08:25.000 --> 00:08:27.000]  挺勇敢的
[00:08:27.000 --> 00:08:30.000]  前后的生命改变
[00:08:30.000 --> 00:08:33.000]  他们两个都是有头有脸的
[00:08:33.000 --> 00:08:37.000]  在议会里面的一些上议会的议员
[00:08:37.000 --> 00:08:39.000]  特别是阿尼玛泰的弱室
[00:08:39.000 --> 00:08:41.000]  包括尼哥底姆
[00:08:41.000 --> 00:08:44.000]  特别强调两个有钱有势力的人
[00:08:44.000 --> 00:08:49.000]  都冒险勇敢去拿耶稣的尸体
[00:08:49.000 --> 00:08:51.000]  强调耶稣的尸体
[00:08:51.000 --> 00:08:55.000]  是真的经过这样埋葬
[00:08:55.000 --> 00:08:57.000]  好像每一个情景
[00:08:57.000 --> 00:08:59.000]  不容许后世的人
[00:08:59.000 --> 00:09:03.000]  说这是捏造的一个虚构故事
[00:09:03.000 --> 00:09:06.000]  是有实际的场景的
[00:09:06.000 --> 00:09:11.000]  虽然我们今天就已经习以为常
[00:09:11.000 --> 00:09:14.000]  复活节就算不信的人
[00:09:14.000 --> 00:09:16.000]  都有认为耶稣会复活
[00:09:16.000 --> 00:09:18.000]  但是对当时的修信读者
[00:09:18.000 --> 00:09:20.000]  他们是第一手资料
[00:09:20.000 --> 00:09:23.000]  他们是当下现场的人
[00:09:23.000 --> 00:09:26.000]  他们这些记载就相当重要
[00:09:26.000 --> 00:09:30.000]  证明耶稣就是这样死了
[00:09:30.000 --> 00:09:32.000]  埋葬了
[00:09:32.000 --> 00:09:35.000]  然后照着圣经的应许
[00:09:35.000 --> 00:09:37.000]  第三天来复活
[00:09:37.000 --> 00:09:40.000]  这个是保罗的辩论
[00:09:40.000 --> 00:09:44.000]  对于有没有复活来做辩论
[00:09:44.000 --> 00:09:47.000]  那里我们稍后有机会去看看
[00:09:47.000 --> 00:09:50.000]  第15章的哥林多前书
[00:09:50.000 --> 00:09:53.000]  第38节19章
[00:09:53.000 --> 00:09:55.000]  这些事以后
[00:09:55.000 --> 00:10:00.000]  主耶稣已经被人钉死之后
[00:10:00.000 --> 00:10:07.000]  本来那些兵钉是要打断十字架囚犯的脚骨
[00:10:07.000 --> 00:10:09.000]  他们就会立刻死
[00:10:09.000 --> 00:10:10.000]  因为呼吸不了
[00:10:10.000 --> 00:10:12.000]  但是去到耶稣那里
[00:10:12.000 --> 00:10:14.000]  耶稣已经死了
[00:10:14.000 --> 00:10:17.000]  就是说之前的过度的摧残
[00:10:17.000 --> 00:10:19.000]  他已经是受不了了
[00:10:19.000 --> 00:10:20.000]  已经死了
[00:10:20.000 --> 00:10:22.000]  所以就不打断他的脚
[00:10:22.000 --> 00:10:24.000]  不过都为了保险
[00:10:24.000 --> 00:10:25.000]  罗马人都很残忍
[00:10:25.000 --> 00:10:27.000]  拿着长的枪
[00:10:27.000 --> 00:10:30.000]  直接插入他心脏的地方
[00:10:30.000 --> 00:10:32.000]  那个肋旁
[00:10:32.000 --> 00:10:34.000]  这里又要记住
[00:10:34.000 --> 00:10:37.000]  因为作者很仔细
[00:10:37.000 --> 00:10:38.000]  去到20章
[00:10:38.000 --> 00:10:41.000]  多马耶稣第一次显现的时候
[00:10:41.000 --> 00:10:42.000]  他不在
[00:10:42.000 --> 00:10:45.000]  耶稣是显现钉痕的手
[00:10:45.000 --> 00:10:48.000]  和那个肋旁给多马看的
[00:10:48.000 --> 00:10:50.000]  没有一个死囚
[00:10:50.000 --> 00:10:54.000]  在耶稣一起钉十字架的那个刑场
[00:10:54.000 --> 00:10:58.000]  没有一个死囚被人这样插入肋旁
[00:10:58.000 --> 00:11:00.000]  唯有耶稣
[00:11:00.000 --> 00:11:05.000]  所以很符合上下文的布局
[00:11:05.000 --> 00:11:07.000]  就是说复会的
[00:11:07.000 --> 00:11:11.000]  可以被人看到钉痕的
[00:11:11.000 --> 00:11:12.000]  很多死囚都可以
[00:11:12.000 --> 00:11:14.000]  因为个个都是这样钉的
[00:11:14.000 --> 00:11:16.000]  但是可以看到肋旁的
[00:11:16.000 --> 00:11:18.000]  就唯有主耶稣了
[00:11:18.000 --> 00:11:20.000]  所以这里就告诉我们
[00:11:20.000 --> 00:11:26.000]  耶稣是切切底底的去担待世人的罪孽
[00:11:26.000 --> 00:11:27.000]  来到死了
[00:11:27.000 --> 00:11:32.000]  等下我们有相当的空间去看看
[00:11:32.000 --> 00:11:36.000]  一个复活的灵体到底是怎样的呢
[00:11:36.000 --> 00:11:38.000]  圣经就很平铺直叙
[00:11:38.000 --> 00:11:40.000]  一点都不觉得是科幻
[00:11:40.000 --> 00:11:43.000]  不觉得是一些匪夷所思
[00:11:43.000 --> 00:11:45.000]  很平铺直叙
[00:11:45.000 --> 00:11:50.000]  就是说将来我们的复活都是这么平铺直叙的
[00:11:50.000 --> 00:11:52.000]  是必然的了
[00:11:52.000 --> 00:11:54.000]  是不受任何影响的了
[00:11:54.000 --> 00:11:57.000]  不受任何物质的限制的影响的了
[00:11:57.000 --> 00:12:01.000]  我们可以想象得到将来不是科幻
[00:12:01.000 --> 00:12:11.000]  是每个信耶稣的人都会有超越一切旧有生命的新生命
[00:12:11.000 --> 00:12:14.000]  那个新生命就是神的生命
[00:12:14.000 --> 00:12:17.000]  记住不是神性的属性的生命
[00:12:17.000 --> 00:12:20.000]  是神赋予我们有的永生的生命
[00:12:20.000 --> 00:12:23.000]  所以我们不会变成造物主一样的神性
[00:12:23.000 --> 00:12:26.000]  我们是得到他的新的生命
[00:12:26.000 --> 00:12:28.000]  不过这个新生命是永恒的
[00:12:28.000 --> 00:12:30.000]  是直到永远的
[00:12:30.000 --> 00:12:31.000]  38节
[00:12:31.000 --> 00:12:35.000]  这些事以后有阿里玛太人约瑟
[00:12:35.000 --> 00:12:40.000]  是耶稣的门徒只因怕犹太人就暗暗作门徒
[00:12:40.000 --> 00:12:44.000]  他来求比拉多要把耶稣的身体领去
[00:12:44.000 --> 00:12:48.000]  比拉多允准他就把耶稣的身体领去了
[00:12:48.000 --> 00:12:53.000]  又有尼哥底姆就是先前夜里去见耶稣的
[00:12:53.000 --> 00:12:55.000]  带着抹药和沉香
[00:12:55.000 --> 00:12:57.000]  若有一百斤前来
[00:12:57.000 --> 00:12:59.000]  有些古籍的话
[00:12:59.000 --> 00:13:01.000]  约瑟夫有记载
[00:13:01.000 --> 00:13:06.000]  当时有些很隆重的殓葬
[00:13:06.000 --> 00:13:08.000]  真的有很多的
[00:13:08.000 --> 00:13:10.000]  甚至超过一百斤都有
[00:13:10.000 --> 00:13:14.000]  所以绝对不是捏造的
[00:13:14.000 --> 00:13:18.000]  是当时普遍的有钱人的杂种
[00:13:18.000 --> 00:13:20.000]  一百斤很多
[00:13:20.000 --> 00:13:24.000]  所以那个沟沫是希望防腐
[00:13:24.000 --> 00:13:26.000]  希望不要那么臭
[00:13:26.000 --> 00:13:30.000]  不是想保养他好像变成一个妈妈
[00:13:30.000 --> 00:13:34.000]  埃及人那些要挖开内脏
[00:13:34.000 --> 00:13:37.000]  然后把香料放进去
[00:13:37.000 --> 00:13:39.000]  来防腐
[00:13:39.000 --> 00:13:41.000]  犹太人就不是防腐
[00:13:41.000 --> 00:13:45.000]  就是为了防止臭味的散播
[00:13:45.000 --> 00:13:48.000]  因为他们都有他们的执着
[00:13:48.000 --> 00:13:50.000]  类似灵魂等等
[00:13:50.000 --> 00:13:52.000]  要什么时候下葬
[00:13:52.000 --> 00:13:54.000]  諸如此类
[00:13:54.000 --> 00:13:56.000]  第四十节
[00:13:56.000 --> 00:13:58.000]  他们两个有钱人
[00:13:58.000 --> 00:14:01.000]  也有当时的社会地位
[00:14:01.000 --> 00:14:04.000]  就照犹太人殡葬的规矩
[00:14:04.000 --> 00:14:06.000]  把耶稣的身体用细麻布
[00:14:06.000 --> 00:14:09.000]  加上香料裹好
[00:14:09.000 --> 00:14:11.000]  包住香料
[00:14:11.000 --> 00:14:13.000]  其实是为了臭味
[00:14:13.000 --> 00:14:15.000]  辟臭
[00:14:15.000 --> 00:14:17.000]  即是雪茄子的橙皮
[00:14:17.000 --> 00:14:19.000]  或者果皮
[00:14:19.000 --> 00:14:22.000]  在耶稣钉十字架的地方
[00:14:22.000 --> 00:14:24.000]  有一个原址
[00:14:24.000 --> 00:14:26.000]  原址里有一座新的坟墓
[00:14:26.000 --> 00:14:29.000]  是从来都没有人葬过的
[00:14:29.000 --> 00:14:31.000]  但是真是犹太人的预备日
[00:14:31.000 --> 00:14:32.000]  那个大日
[00:14:32.000 --> 00:14:34.000]  星期五那个大日
[00:14:34.000 --> 00:14:35.000]  就快到六点了
[00:14:35.000 --> 00:14:37.000]  即是说都磨了一整天
[00:14:37.000 --> 00:14:40.000]  由早上九点就带去刑场
[00:14:40.000 --> 00:14:42.000]  钉十字架
[00:14:42.000 --> 00:14:43.000]  钉到下午三点
[00:14:43.000 --> 00:14:46.000]  现在周周转转
[00:14:46.000 --> 00:14:48.000]  要去求比拉多
[00:14:48.000 --> 00:14:50.000]  求比拉多拿屍体
[00:14:50.000 --> 00:14:52.000]  批一批文
[00:14:52.000 --> 00:14:55.000]  大概又绕一绕两个小时左右
[00:14:55.000 --> 00:14:58.000]  所以现在就尽快要裹好
[00:14:58.000 --> 00:14:59.000]  一到六点
[00:14:59.000 --> 00:15:00.000]  一到黄昏
[00:15:00.000 --> 00:15:01.000]  就是第二天
[00:15:01.000 --> 00:15:02.000]  就是那个大日
[00:15:02.000 --> 00:15:03.000]  预备日
[00:15:03.000 --> 00:15:05.000]  逾月节的预备日
[00:15:05.000 --> 00:15:08.000]  就什么都要停顿
[00:15:08.000 --> 00:15:10.000]  所以也都很合理
[00:15:10.000 --> 00:15:13.000]  第四十二节说
[00:15:13.000 --> 00:15:15.000]  一来就是预备日
[00:15:15.000 --> 00:15:17.000]  也都因为
[00:15:17.000 --> 00:15:19.000]  又因那坟墓近
[00:15:19.000 --> 00:15:21.000]  他们就把耶稣安放在那里
[00:15:21.000 --> 00:15:23.000]  即是你抬抬下安息日
[00:15:23.000 --> 00:15:25.000]  他们就觉得很忌惮
[00:15:25.000 --> 00:15:27.000]  就什么都要停顿
[00:15:27.000 --> 00:15:28.000]  所以对了
[00:15:28.000 --> 00:15:30.000]  那个坟墓是新的
[00:15:30.000 --> 00:15:32.000]  从来没有人撞过的
[00:15:32.000 --> 00:15:34.000]  而且是很近那个园的
[00:15:34.000 --> 00:15:36.000]  所以因你成变
[00:15:36.000 --> 00:15:38.000]  而且应该其他的经文
[00:15:38.000 --> 00:15:40.000]  即是福音书的经文
[00:15:40.000 --> 00:15:44.000]  是亚历玛泰药室的坟墓
[00:15:44.000 --> 00:15:46.000]  是他用钱买的
[00:15:46.000 --> 00:15:48.000]  所以就在这里
[00:15:48.000 --> 00:15:52.000]  主耶稣就撞在这个新坟墓里面
[00:15:52.000 --> 00:15:54.000]  就真的应验了
[00:15:54.000 --> 00:15:56.000]  以塞尔书的五十三章
[00:15:56.000 --> 00:15:58.000]  讲到受苦的僕人
[00:15:58.000 --> 00:16:01.000]  第五十三章的十一节
[00:16:01.000 --> 00:16:06.000]  十一十二
[00:16:06.000 --> 00:16:11.000]  他必看见自己劳苦的功效便心满意足
[00:16:11.000 --> 00:16:15.000]  有许多人因为认识我的义卜得清为虞
[00:16:15.000 --> 00:16:18.000]  并且他要担当他们的罪业
[00:16:18.000 --> 00:16:22.000]  所以我要使他与伟大的同分
[00:16:22.000 --> 00:16:25.000]  与强盛的均分老弥
[00:16:25.000 --> 00:16:27.000]  因为他将命倾倒
[00:16:27.000 --> 00:16:29.000]  以至于死
[00:16:29.000 --> 00:16:32.000]  他也被列在罪犯之中
[00:16:32.000 --> 00:16:34.000]  他却担当多人的罪
[00:16:34.000 --> 00:16:38.000]  又为罪犯代求等等
[00:16:38.000 --> 00:16:40.000]  有另外的经文就是讲
[00:16:40.000 --> 00:16:43.000]  与财主同葬
[00:16:43.000 --> 00:16:47.000]  这里应该是第九节才对的
[00:16:47.000 --> 00:16:50.000]  他虽然未行强暴
[00:16:50.000 --> 00:16:52.000]  口中也没有诡诈
[00:16:52.000 --> 00:16:55.000]  人还使他与恶人同埋
[00:16:55.000 --> 00:17:00.000]  谁知死的时候与财主同葬
[00:17:00.000 --> 00:17:04.000]  这就是主耶稣在旧约
[00:17:04.000 --> 00:17:06.000]  以塞尔书的预言
[00:17:06.000 --> 00:17:08.000]  那个受苦的僕人
[00:17:08.000 --> 00:17:10.000]  所以各样的事情
[00:17:10.000 --> 00:17:12.000]  其实你很难想象的
[00:17:12.000 --> 00:17:14.000]  在耶稣的出来传道
[00:17:14.000 --> 00:17:17.000]  又要有一个亚利马泰的约瑟
[00:17:17.000 --> 00:17:20.000]  他是一个议员
[00:17:20.000 --> 00:17:22.000]  犹太人的一个议会的议员
[00:17:22.000 --> 00:17:24.000]  又是很有钱
[00:17:24.000 --> 00:17:25.000]  又有社会地位
[00:17:25.000 --> 00:17:27.000]  又信得到耶稣
[00:17:27.000 --> 00:17:30.000]  但是早期跟随耶稣的时候
[00:17:30.000 --> 00:17:32.000]  又怕自己受牵连
[00:17:32.000 --> 00:17:34.000]  所以就暗暗作门徒
[00:17:34.000 --> 00:17:37.000]  现在什么感动他
[00:17:37.000 --> 00:17:40.000]  是不是见到耶稣这样钉十字架的公义
[00:17:40.000 --> 00:17:42.000]  他就毅然的
[00:17:42.000 --> 00:17:43.000]  勇敢的
[00:17:43.000 --> 00:17:45.000]  去要求耶稣的身体
[00:17:45.000 --> 00:17:49.000]  你用什么身份去求耶稣的身体
[00:17:49.000 --> 00:17:52.000]  如果耶稣的弟弟
[00:17:52.000 --> 00:17:54.000]  在现场
[00:17:54.000 --> 00:17:57.000]  而他们去求耶稣的身体
[00:17:57.000 --> 00:18:00.000]  比拉多按正常情况
[00:18:00.000 --> 00:18:03.000]  是要将那个尸体交还那些家人
[00:18:03.000 --> 00:18:07.000]  就算你去任何的地方就地正法
[00:18:07.000 --> 00:18:10.000]  你都要这样来给那些家人埋葬
[00:18:10.000 --> 00:18:13.000]  除非有其他特别的原因
[00:18:13.000 --> 00:18:17.000]  但是他的弟弟全部没有出现
[00:18:17.000 --> 00:18:22.000]  而且这里很明显
[00:18:22.000 --> 00:18:25.000]  谁去求就会受牵连
[00:18:25.000 --> 00:18:27.000]  你不知道比拉多怎么想的
[00:18:27.000 --> 00:18:31.000]  甚至那些犹太的领袖会不会同意
[00:18:31.000 --> 00:18:35.000]  他们同意就快点尽快埋葬在公墓里
[00:18:35.000 --> 00:18:37.000]  就不要玷污那个安息日
[00:18:37.000 --> 00:18:39.000]  所以他们都要求耶稣
[00:18:39.000 --> 00:18:42.000]  求比拉多快点将那个尸体拿下来
[00:18:42.000 --> 00:18:47.000]  但是就不是葬在一个从来没有葬过的新坟墓
[00:18:47.000 --> 00:18:51.000]  当然如果是家人领的尸体
[00:18:51.000 --> 00:18:53.000]  上个星期我们讲过
[00:18:53.000 --> 00:18:58.000]  他们就会觉得会沾污了那些先人
[00:18:58.000 --> 00:19:00.000]  所以要葬在公墓
[00:19:00.000 --> 00:19:02.000]  类似乱葬纲
[00:19:02.000 --> 00:19:05.000]  没有人埋葬的地方
[00:19:05.000 --> 00:19:08.000]  所以犹太就是葬在那些地方
[00:19:08.000 --> 00:19:15.000]  但是现在居然在历史里面
[00:19:15.000 --> 00:19:17.000]  亚历玛泰的药师
[00:19:17.000 --> 00:19:19.000]  他虽然有读《异创亚书》
[00:19:19.000 --> 00:19:22.000]  但是他没有想过自己就是那个人
[00:19:22.000 --> 00:19:24.000]  去求耶稣的身体
[00:19:24.000 --> 00:19:25.000]  那个尸体
[00:19:25.000 --> 00:19:29.000]  然后要埋葬在他预备的坟墓
[00:19:29.000 --> 00:19:32.000]  而且那个预备不是说风光大壮
[00:19:32.000 --> 00:19:34.000]  有准备
[00:19:34.000 --> 00:19:37.000]  有治喪委员会去谈很多的细节
[00:19:37.000 --> 00:19:40.000]  要等候哪些人从外国回来
[00:19:40.000 --> 00:19:42.000]  来安排日期
[00:19:42.000 --> 00:19:44.000]  这些一般我们都明白
[00:19:44.000 --> 00:19:46.000]  有些是从外国回来
[00:19:46.000 --> 00:19:47.000]  但是不是
[00:19:47.000 --> 00:19:50.000]  因为现在是要紧急的埋葬
[00:19:50.000 --> 00:19:53.000]  因为安息日快到
[00:19:53.000 --> 00:19:55.000]  是大的预备日
[00:19:55.000 --> 00:19:58.000]  所以刚好那里有个园
[00:19:58.000 --> 00:20:00.000]  刚好那里有个新坟墓
[00:20:00.000 --> 00:20:02.000]  是很近那个园的
[00:20:02.000 --> 00:20:03.000]  这样来埋葬
[00:20:03.000 --> 00:20:06.000]  而那个坟墓就是财主的坟墓
[00:20:06.000 --> 00:20:08.000]  是没有人葬过的
[00:20:08.000 --> 00:20:10.000]  很多的巧合
[00:20:10.000 --> 00:20:16.000]  原来这样理解叫应验圣经
