
[00:00:00.000 --> 00:00:04.000]  約書亞記第五章十三至十五節
[00:05:37.000 --> 00:05:40.000]  我們去回顧一下
[00:05:40.000 --> 00:05:42.000]  之前發生什麼事
[00:05:42.000 --> 00:05:48.000]  約書亞是神呼召他成為摩西的接班人
[00:05:48.000 --> 00:05:50.000]  摩西老律
[00:05:50.000 --> 00:05:54.000]  真的需要另外一個領袖
[00:05:54.000 --> 00:05:56.000]  去帶領以色列人
[00:05:56.000 --> 00:05:58.000]  特別進入城
[00:05:58.000 --> 00:06:02.000]  特別神應許給他們的迦南斯地
[00:06:02.000 --> 00:06:07.000]  而經文記載的正正就是約書亞帶以色列人
[00:06:07.000 --> 00:06:09.000]  去經歷神蹟
[00:06:09.000 --> 00:06:12.000]  就是渡過了約旦河
[00:06:12.000 --> 00:06:19.000]  他們竟然是一隻腳都沒有濕過了約旦河
[00:06:19.000 --> 00:06:24.000]  是繼渡過紅海之後的另一個神蹟
[00:06:24.000 --> 00:06:28.000]  他們準備去攻打第一個迦南的城鎮
[00:06:28.000 --> 00:06:30.000]  就是耶利哥城
[00:06:30.000 --> 00:06:32.000]  而在這之前
[00:06:32.000 --> 00:06:37.000]  就正正發生了我們今天讀經文的小插曲
[00:06:37.000 --> 00:06:42.000]  話說約書亞身為以色列的領袖
[00:06:42.000 --> 00:06:43.000]  去打仗
[00:06:43.000 --> 00:06:47.000]  當然就要現場視察一下環境
[00:06:47.000 --> 00:06:50.000]  所以經文第十三節就是這樣記載
[00:06:50.000 --> 00:06:53.000]  約書亞靠近耶利哥的時候
[00:06:53.000 --> 00:06:55.000]  舉目觀看
[00:06:55.000 --> 00:06:57.000]  約書亞看到什麼呢?
[00:06:57.000 --> 00:07:00.000]  經文十三節下部分就說
[00:07:00.000 --> 00:07:04.000]  看啊!有一個人站在他對面
[00:07:04.000 --> 00:07:07.000]  手裡拿著拔出來的刀
[00:07:07.000 --> 00:07:11.000]  其實這個場面相當嚇人
[00:07:11.000 --> 00:07:15.000]  聖經裡面曾經有三次記載過
[00:07:15.000 --> 00:07:18.000]  手裡拿著拔出來的刀
[00:07:18.000 --> 00:07:20.000]  另外那兩次
[00:07:20.000 --> 00:07:25.000]  是指耶和華使者帶著恐嚇的姿勢
[00:07:25.000 --> 00:07:28.000]  要去傷害眼前的人
[00:07:28.000 --> 00:07:29.000]  不過在這裡
[00:07:29.000 --> 00:07:31.000]  約書亞很勇敢
[00:07:31.000 --> 00:07:33.000]  他不單沒有退縮
[00:07:33.000 --> 00:07:36.000]  還迎面走上前去
[00:07:36.000 --> 00:07:38.000]  上前去問過究竟
[00:07:38.000 --> 00:07:41.000]  究竟這個人是什麼來頭
[00:07:41.000 --> 00:07:43.000]  是敵還是友呢?
[00:07:43.000 --> 00:07:45.000]  他就問
[00:07:45.000 --> 00:07:47.000]  你是屬我們的
[00:07:47.000 --> 00:07:49.000]  還是我們敵人的呢?
[00:07:49.000 --> 00:07:53.000]  這個問題問得很情理
[00:07:53.000 --> 00:07:57.000]  先搞清楚對方的身份
[00:07:57.000 --> 00:07:58.000]  這個人怎麼回答呢?
[00:07:58.000 --> 00:08:00.000]  他說「不」
[00:08:00.000 --> 00:08:02.000]  這個人沒有正面回答
[00:08:02.000 --> 00:08:05.000]  約書亞究竟是幫助約書亞
[00:08:05.000 --> 00:08:06.000]  幫助以色列
[00:08:06.000 --> 00:08:09.000]  還是幫助以色列的敵人呢?
[00:08:09.000 --> 00:08:10.000]  他回答
[00:08:10.000 --> 00:08:14.000]  我是耶和華軍隊的元帥
[00:08:14.000 --> 00:08:19.000]  耶和華軍隊不只是以色列的軍隊
[00:08:19.000 --> 00:08:23.000]  還包括了天上的萬象
[00:08:23.000 --> 00:08:25.000]  上帝所創造的一切
[00:08:25.000 --> 00:08:27.000]  他這樣回答
[00:08:27.000 --> 00:08:29.000]  就是說耶和華軍隊
[00:08:29.000 --> 00:08:32.000]  是比以色列的軍隊更加大的
[00:08:32.000 --> 00:08:35.000]  所以不是他幫助誰的問題
[00:08:35.000 --> 00:08:37.000]  而是約書亞究竟
[00:08:37.000 --> 00:08:40.000]  要站在哪一邊的問題
[00:08:40.000 --> 00:08:44.000]  如果約書亞站在耶和華軍隊那邊
[00:08:44.000 --> 00:08:47.000]  這個人是耶和華軍隊的元帥
[00:08:47.000 --> 00:08:51.000]  這個人就是約書亞的頭
[00:08:51.000 --> 00:08:53.000]  指揮官
[00:08:53.000 --> 00:08:56.000]  他明顯不跟約書亞的思路回答
[00:08:56.000 --> 00:09:00.000]  他的焦點和約書亞的焦點是不同的
[00:09:00.000 --> 00:09:02.000]  在約書亞的問題我們看到
[00:09:02.000 --> 00:09:05.000]  約書亞是以自己作為出發點
[00:09:05.000 --> 00:09:09.000]  他想知道這個人和自己有什麼關係
[00:09:09.000 --> 00:09:11.000]  究竟這個人是自己的朋友
[00:09:11.000 --> 00:09:13.000]  還是自己的敵人呢?
[00:09:13.000 --> 00:09:18.000]  但是這個人反要約書亞轉過來
[00:09:18.000 --> 00:09:21.000]  以耶和華作出發點
[00:09:21.000 --> 00:09:23.000]  是要讓約書亞知道
[00:09:23.000 --> 00:09:26.000]  他自己和耶和華的關係
[00:09:26.000 --> 00:09:29.000]  所以這個人接著說
[00:09:29.000 --> 00:09:35.000]  我現在來是要作為耶和華軍隊的元帥
[00:09:35.000 --> 00:09:37.000]  不知道大家有沒有聽過
[00:09:37.000 --> 00:09:40.000]  也是一個耳熟能詳的故事
[00:09:40.000 --> 00:09:43.000]  是關於林肯總統的
[00:09:43.000 --> 00:09:48.000]  林肯總統在美國南北戰爭的時候
[00:09:48.000 --> 00:09:50.000]  有個下屬跟他說
[00:09:50.000 --> 00:09:51.000]  總統先生
[00:09:51.000 --> 00:09:55.000]  我們這次的戰爭一定勝利
[00:09:55.000 --> 00:09:58.000]  因為上帝站在我們這邊
[00:09:58.000 --> 00:10:01.000]  林肯總統回答他這樣說
[00:10:01.000 --> 00:10:04.000]  不是上帝站在我們這邊
[00:10:04.000 --> 00:10:09.000]  而是我們要站在上帝那邊
[00:10:09.000 --> 00:10:12.000]  很多時候我們以為
[00:10:12.000 --> 00:10:14.000]  我們所打的仗
[00:10:14.000 --> 00:10:18.000]  是我們自己很合理的奮鬥目標
[00:10:18.000 --> 00:10:21.000]  有時候我們也有約書亞的心態
[00:10:21.000 --> 00:10:25.000]  就是看別人幫我們還是不幫我們
[00:10:25.000 --> 00:10:28.000]  其實也反映我們很多時候
[00:10:28.000 --> 00:10:30.000]  以自己作為出發點
[00:10:30.000 --> 00:10:33.000]  去對其他人作出一些評估
[00:10:33.000 --> 00:10:36.000]  但若我們以自己作為出發點
[00:10:36.000 --> 00:10:39.000]  我們往往就求上帝
[00:10:39.000 --> 00:10:41.000]  你站在我們這邊
[00:10:41.000 --> 00:10:43.000]  幫幫我們
[00:10:43.000 --> 00:10:45.000]  不過這段經文就指出
[00:10:45.000 --> 00:10:49.000]  最重要的是倒轉回頭
[00:10:49.000 --> 00:10:52.000]  我們要知道所打的仗
[00:10:52.000 --> 00:10:54.000]  不是自己的仗
[00:10:54.000 --> 00:10:56.000]  而是上帝的仗
[00:10:56.000 --> 00:10:58.000]  不是要上帝站在我們這邊
[00:10:58.000 --> 00:11:02.000]  而是我們要站在上帝那邊
[00:11:02.000 --> 00:11:06.000]  所以上帝提醒我
[00:11:06.000 --> 00:11:07.000]  周小幸
[00:11:07.000 --> 00:11:10.000]  你們想戰場拼搏之前
[00:11:10.000 --> 00:11:12.000]  認清自己的身份
[00:11:12.000 --> 00:11:15.000]  調教心態
[00:11:15.000 --> 00:11:20.000]  是很重要的一步
[00:11:20.000 --> 00:11:23.000]  但經文這個人說的重點
[00:11:23.000 --> 00:11:26.000]  不單止是這樣
[00:11:26.000 --> 00:11:28.000]  在新的中文聖經譯本
[00:11:28.000 --> 00:11:32.000]  例如和修版的修訂版本
[00:11:32.000 --> 00:11:33.000]  我們正在看這個版本
[00:11:33.000 --> 00:11:38.000]  「不,我現在來是要作耶和華軍隊的元帥」
[00:11:38.000 --> 00:11:41.000]  跟舊的和合本相比
[00:11:41.000 --> 00:11:45.000]  是多了「現在」這兩個字
[00:11:45.000 --> 00:11:47.000]  多了兩個字又怎樣呢?
[00:11:47.000 --> 00:11:48.000]  有什麼不同呢?
[00:11:48.000 --> 00:11:54.000]  為何新的修訂版要加「現在」這兩個字這麼特別呢?
[00:11:54.000 --> 00:11:56.000]  當然有原因
[00:11:56.000 --> 00:11:59.000]  作為耶和華軍隊的元帥
[00:11:59.000 --> 00:12:02.000]  遲不來,早不來
[00:12:02.000 --> 00:12:04.000]  是現在來了
[00:12:04.000 --> 00:12:09.000]  即是上帝看到以色列人準備好了
[00:12:09.000 --> 00:12:11.000]  元帥就到
[00:12:11.000 --> 00:12:15.000]  元帥到即是可以打仗了
[00:12:15.000 --> 00:12:18.000]  耶和華軍隊的元帥來之前
[00:12:18.000 --> 00:12:22.000]  上帝是藉著約書亞訓練以色列人
[00:12:22.000 --> 00:12:25.000]  在打仗之前作好準備
[00:12:25.000 --> 00:12:28.000]  如果我們看回之前的經文
[00:12:28.000 --> 00:12:31.000]  我們就知道他們有些準備
[00:12:31.000 --> 00:12:35.000]  不過他們的準備匪夷所思
[00:12:35.000 --> 00:12:38.000]  真的很難相信
[00:12:38.000 --> 00:12:40.000]  通常我們想的
[00:12:40.000 --> 00:12:43.000]  打仗之前當然要預備軍糧
[00:12:43.000 --> 00:12:46.000]  操練身體
[00:12:46.000 --> 00:12:48.000]  磨練兵器
[00:12:48.000 --> 00:12:51.000]  打仗當然要有這些準備
[00:12:51.000 --> 00:12:54.000]  但經文沒有記載這些
[00:12:54.000 --> 00:12:58.000]  反而在第五章記載了他們打仗之前
[00:12:58.000 --> 00:13:01.000]  行國禮
[00:13:01.000 --> 00:13:04.000]  和守如月節
[00:13:04.000 --> 00:13:07.000]  這些舉動對打仗來說
[00:13:07.000 --> 00:13:11.000]  都是很危險的舉動
[00:13:11.000 --> 00:13:15.000]  在經文第五章第八節提到
[00:13:15.000 --> 00:13:18.000]  國民都受完了國禮
[00:13:18.000 --> 00:13:21.000]  就住在營中自己的地方
[00:13:21.000 --> 00:13:23.000]  等到痊癒了
[00:13:23.000 --> 00:13:25.000]  我們試想像一下
[00:13:25.000 --> 00:13:27.000]  行完國禮
[00:13:27.000 --> 00:13:29.000]  是痛的
[00:13:29.000 --> 00:13:31.000]  是要休息的
[00:13:31.000 --> 00:13:34.000]  要等它慢慢好
[00:13:34.000 --> 00:13:38.000]  以前的藥又不是像現在那樣
[00:13:38.000 --> 00:13:40.000]  有止痛藥吃的
[00:13:40.000 --> 00:13:42.000]  是消炎藥塗的
[00:13:42.000 --> 00:13:45.000]  是要等它慢慢好
[00:13:45.000 --> 00:13:48.000]  如果這個時候敵人突襲
[00:13:48.000 --> 00:13:51.000]  其實後果是不堪設想的
[00:13:51.000 --> 00:13:54.000]  我想真的很難想像
[00:13:54.000 --> 00:13:56.000]  一隊軍隊打仗之前
[00:13:56.000 --> 00:14:01.000]  還要是打第一個城鎮這麼重要的一場仗之前
[00:14:01.000 --> 00:14:04.000]  是作這樣的準備
[00:14:04.000 --> 00:14:08.000]  但原來上帝預備他的百姓進入迦南
[00:14:08.000 --> 00:14:10.000]  面對迦南的敵人
[00:14:10.000 --> 00:14:12.000]  原來最重要的準備
[00:14:12.000 --> 00:14:17.000]  就是要學習聽從上帝的吩咐
[00:14:17.000 --> 00:14:19.000]  這個比準備軍糧
[00:14:19.000 --> 00:14:20.000]  比操練軍隊
[00:14:20.000 --> 00:14:24.000]  比磨製兵器都還重要
[00:14:24.000 --> 00:14:26.000]  當他們行國禮
[00:14:26.000 --> 00:14:28.000]  手諭月節之後
[00:14:28.000 --> 00:14:32.000]  耶和華軍隊的元帥就出現了
[00:14:32.000 --> 00:14:37.000]  所以當約書亞聽完耶和華使者的一句話
[00:14:37.000 --> 00:14:39.000]  約書亞的反應就是
[00:14:39.000 --> 00:14:48.000]  「臉伏於地,和下拜,並且稱呼者人為我主,自稱伏人」
[00:14:48.000 --> 00:14:52.000]  他問「我主有什麼話?」
[00:14:52.000 --> 00:14:54.000]  約書亞深深明白
[00:14:54.000 --> 00:14:58.000]  聽從上帝的吩咐的重要
[00:14:58.000 --> 00:15:01.000]  所以當他知道這個人的身份
[00:15:01.000 --> 00:15:04.000]  又明白了自己和這個人的關係
[00:15:04.000 --> 00:15:09.000]  他知道行動的真正領導是誰
[00:15:09.000 --> 00:15:11.000]  作為領袖的約書亞
[00:15:11.000 --> 00:15:17.000]  他承認眼前這個人才是真正的領導者
[00:15:17.000 --> 00:15:20.000]  他立刻有相應的行動
[00:15:20.000 --> 00:15:22.000]  就是俯伏在他的跟前
[00:15:22.000 --> 00:15:25.000]  聽從上主的吩咐
[00:15:25.000 --> 00:15:29.000]  約書亞認知了他的身份之後
[00:15:29.000 --> 00:15:32.000]  就立刻調整他內心的心態
[00:15:32.000 --> 00:15:36.000]  他是以俯伏的行動去回應
[00:15:36.000 --> 00:15:38.000]  我們同樣都是一樣的
[00:15:38.000 --> 00:15:41.000]  如果我們真的明白到我們去打仗
[00:15:41.000 --> 00:15:44.000]  不是要求上帝站在我們這邊
[00:15:44.000 --> 00:15:48.000]  而是我們要站在上帝一邊的時候
[00:15:48.000 --> 00:15:50.000]  我們明白了這個身份
[00:15:50.000 --> 00:15:52.000]  明白了這個角色
[00:15:52.000 --> 00:15:54.000]  調整我們的心態
[00:15:54.000 --> 00:15:59.000]  我們接著做的回應的行動其實很簡單
[00:15:59.000 --> 00:16:02.000]  是尋求上帝的吩咐
[00:16:02.000 --> 00:16:06.000]  他謙虛地聽他的指引
[00:16:06.000 --> 00:16:09.000]  當以色列約書亞都準備好了
[00:16:09.000 --> 00:16:12.000]  現在就是等元帥法師來
[00:16:12.000 --> 00:16:14.000]  但是約書亞又聽到一個
[00:16:14.000 --> 00:16:17.000]  又是很奇怪的吩咐
[00:16:17.000 --> 00:16:22.000]  經文記到這位使者要求約書亞做什麼呢?
[00:16:22.000 --> 00:16:25.000]  就是將他腳上的鞋脫下來
[00:16:25.000 --> 00:16:31.000]  並指出原因是他所站的地方是聖的
[00:16:31.000 --> 00:16:34.000]  這句說話是不是很熟悉?
[00:16:34.000 --> 00:16:36.000]  聽過的
[00:16:36.000 --> 00:16:39.000]  就是摩西在焚燒的荊棘前面
[00:16:39.000 --> 00:16:42.000]  上帝都有這樣跟他說過
[00:16:42.000 --> 00:16:46.000]  約書亞重覆摩西蒙召的經歷
[00:16:46.000 --> 00:16:51.000]  他由一開始上帝就呼召約書亞去做摩西的接班人
[00:16:51.000 --> 00:16:54.000]  叫他剛強壯膽
[00:16:54.000 --> 00:16:59.000]  約書亞的記載是不斷重覆剛強壯膽
[00:16:59.000 --> 00:17:01.000]  原來不是叫他獨當一面
[00:17:01.000 --> 00:17:04.000]  不是叫他怎樣指揮以色列人
[00:17:04.000 --> 00:17:08.000]  去攻陷耶利哥城或加南的城鎮
[00:17:08.000 --> 00:17:10.000]  上帝是呼召約書亞
[00:17:10.000 --> 00:17:12.000]  正如呼召摩西那樣
[00:17:12.000 --> 00:17:17.000]  是要來跟從上帝的帶領
[00:17:17.000 --> 00:17:22.000]  現在耶和華軍隊的元帥出現了
[00:17:22.000 --> 00:17:25.000]  就是他帶領約書亞和以色列
[00:17:25.000 --> 00:17:31.000]  面對耶利哥這場過了約旦河的第一場戰爭
[00:17:31.000 --> 00:17:34.000]  在第一章第三節
[00:17:34.000 --> 00:17:37.000]  耶和華曾經應許約書亞
[00:17:37.000 --> 00:17:41.000]  凡以色列人腳掌所踏的地方
[00:17:41.000 --> 00:17:43.000]  都賜給他們
[00:17:43.000 --> 00:17:45.000]  這是在約書亞的一開頭
[00:17:45.000 --> 00:17:49.000]  就記載了耶和華答應過他們
[00:17:49.000 --> 00:17:52.000]  現在在第五章
[00:17:52.000 --> 00:17:54.000]  元帥正正吩咐約書亞
[00:17:54.000 --> 00:17:58.000]  在所站的地方上脫鞋
[00:17:58.000 --> 00:18:02.000]  讓他的腳掌緊貼在所站的地方
[00:18:02.000 --> 00:18:05.000]  就是在回應確認
[00:18:05.000 --> 00:18:13.000]  耶和華其實已經將耶利哥這個地方賜給他們了
[00:18:13.000 --> 00:18:16.000]  事實上我們都知道
[00:18:16.000 --> 00:18:20.000]  約書亞第六章就記載到
[00:18:20.000 --> 00:18:23.000]  以色列人在攻打耶利哥一役
[00:18:23.000 --> 00:18:26.000]  是多麼精彩
[00:18:26.000 --> 00:18:29.000]  就是以色列人按著上帝的吩咐
[00:18:29.000 --> 00:18:33.000]  連續七天圍繞耶利哥城
[00:18:33.000 --> 00:18:35.000]  每日一次
[00:18:35.000 --> 00:18:38.000]  過程中沒有傷過一丁一卒
[00:18:38.000 --> 00:18:44.000]  整場在第七天就倒塌了
[00:18:44.000 --> 00:18:46.000]  在整個過程中
[00:18:46.000 --> 00:18:48.000]  那種堅忍
[00:18:48.000 --> 00:18:50.000]  那種如果不是相信
[00:18:50.000 --> 00:18:53.000]  緊緊抓著上帝的應許
[00:18:53.000 --> 00:18:57.000]  我想要用一些另類的攻城方法
[00:18:57.000 --> 00:19:02.000]  我們真是很不容易
[00:19:02.000 --> 00:19:05.000]  所以我們看第六章的時候
[00:19:05.000 --> 00:19:06.000]  我們就更加明白
[00:19:06.000 --> 00:19:10.000]  為何上帝如此重視訓練以色列人
[00:19:10.000 --> 00:19:11.000]  要聽話
[00:19:11.000 --> 00:19:14.000]  要聽吩咐去做
[00:19:14.000 --> 00:19:16.000]  同時這個地方是聖的
[00:19:16.000 --> 00:19:20.000]  亦都表示這個地方是屬於耶和華的
[00:19:20.000 --> 00:19:22.000]  屬於耶和華即是甚麼意思呢?
[00:19:22.000 --> 00:19:24.000]  就是歸於耶和華的
[00:19:24.000 --> 00:19:26.000]  在經文第六章十七字
[00:19:26.000 --> 00:19:29.000]  當耶利哥城倒塌攻入城的時候
[00:19:29.000 --> 00:19:32.000]  約書亞就指著耶利哥城
[00:19:32.000 --> 00:19:33.000]  宣稱
[00:19:33.000 --> 00:19:35.000]  這城和其中所有的
[00:19:35.000 --> 00:19:37.000]  都要永獻給耶和華
[00:19:37.000 --> 00:19:40.000]  當作作當毀滅的
[00:19:40.000 --> 00:19:42.000]  他提醒以色列人
[00:19:42.000 --> 00:19:44.000]  不要拿當滅的物
[00:19:44.000 --> 00:19:49.000]  只有金子銀子和銅鐵的器皿
[00:19:49.000 --> 00:19:52.000]  歸入耶和華的庫房
[00:19:52.000 --> 00:19:56.000]  上帝就是應許耶利哥城
[00:19:56.000 --> 00:19:58.000]  賜給以色列人
[00:19:58.000 --> 00:20:01.000]  但是出戰之前提醒他們
[00:20:01.000 --> 00:20:03.000]  這個地方是屬於上帝的
[00:20:03.000 --> 00:20:05.000]  是遺姓的
[00:20:05.000 --> 00:20:07.000]  是歸於上帝的
[00:20:07.000 --> 00:20:09.000]  意思就是包括
[00:20:09.000 --> 00:20:12.000]  如何處置戰利品的權柄
[00:20:12.000 --> 00:20:15.000]  都是在上帝的手裏
[00:20:15.000 --> 00:20:18.000]  他說要毀滅的就毀滅
[00:20:18.000 --> 00:20:23.000]  他說要納入腹中的就納入腹中
[00:20:23.000 --> 00:20:25.000]  我們有沒有想過
[00:20:25.000 --> 00:20:28.000]  原來我們所站之地
[00:20:28.000 --> 00:20:30.000]  包括我們的職場
[00:20:30.000 --> 00:20:31.000]  我們的家庭
[00:20:31.000 --> 00:20:34.000]  我們的侍奉的崗位
[00:20:34.000 --> 00:20:36.000]  正如剛才Linda分享的
[00:20:36.000 --> 00:20:38.000]  他所站之地
[00:20:38.000 --> 00:20:42.000]  無論是新來的新移民婦女
[00:20:42.000 --> 00:20:45.000]  或者是他的兒童子女學的兒童
[00:20:45.000 --> 00:20:46.000]  他服侍的
[00:20:46.000 --> 00:20:48.000]  他站在那個地方
[00:20:48.000 --> 00:20:50.000]  都已經是上帝應許
[00:20:50.000 --> 00:20:52.000]  我們腳掌所踏之地
[00:20:52.000 --> 00:20:55.000]  是上帝要我們去奪取的
[00:20:55.000 --> 00:20:57.000]  亦都是上帝應允我們
[00:20:57.000 --> 00:20:59.000]  賜給我們
[00:20:59.000 --> 00:21:00.000]  但是要記住的東西
[00:21:00.000 --> 00:21:02.000]  我們所打的仗
[00:21:02.000 --> 00:21:03.000]  所得勝的
[00:21:03.000 --> 00:21:04.000]  而取的
[00:21:04.000 --> 00:21:07.000]  都要屬於上帝
[00:21:07.000 --> 00:21:09.000]  我和大家分享一下
[00:21:09.000 --> 00:21:11.000]  我們在籌款
[00:21:11.000 --> 00:21:13.000]  要籌第一年的生活費
[00:21:13.000 --> 00:21:14.000]  我們去柬埔寨
[00:21:14.000 --> 00:21:16.000]  在第一年的生活費裏
[00:21:16.000 --> 00:21:18.000]  我們要籌
[00:21:18.000 --> 00:21:20.000]  不是很記得的確實數字
[00:21:20.000 --> 00:21:22.000]  但是是超過70萬元
[00:21:22.000 --> 00:21:24.000]  是一年的生活費
[00:21:24.000 --> 00:21:30.000]  我先生就去和他的小學同學去分享
[00:21:30.000 --> 00:21:34.000]  他其中一個小學同學是武信主
[00:21:34.000 --> 00:21:36.000]  聽到他的分享之後
[00:21:36.000 --> 00:21:38.000]  他有感動
[00:21:38.000 --> 00:21:41.000]  要去支持他這位小學同學
