
[00:00:00.000 --> 00:00:01.480]  好!大家姐妹,晚安!
[00:02:58.780 --> 00:03:03.780]  不用打的時候,繞完幾圈之後整場就倒了
[00:03:03.780 --> 00:03:09.780]  之後你會發覺他裏面全部的王後來打完
[00:03:09.780 --> 00:03:12.780]  五王都還不夠,馬上接住就要打六王
[00:03:12.780 --> 00:03:14.780]  但都贏了
[00:03:14.780 --> 00:03:18.780]  整個人生約書的人生就是贏
[00:03:18.780 --> 00:03:22.780]  但很有趣一轉到約時施記的時候
[00:03:22.780 --> 00:03:25.780]  就馬上變什麼?輸
[00:03:25.780 --> 00:03:28.780]  馬上輸到鐵地
[00:03:28.780 --> 00:03:32.780]  在時施記第二章的時候
[00:03:32.780 --> 00:03:35.780]  其實他曾經有一段這樣的經文
[00:03:35.780 --> 00:03:40.780]  耶和華的僕人亂的兒子約書正110歲就死了
[00:03:40.780 --> 00:03:43.780]  以色列人將他葬在他他葉的境內
[00:03:43.780 --> 00:03:47.780]  就是在以法連山地的庭那犀列
[00:03:47.780 --> 00:03:49.780]  在加實山的北邊
[00:03:49.780 --> 00:03:53.780]  在那世代的人也都歸了自己的列祖
[00:03:53.780 --> 00:03:55.780]  後來有別的世代興起
[00:03:55.780 --> 00:03:57.780]  不知道耶和華
[00:03:57.780 --> 00:04:01.780]  也不知道耶和華為以色列人所行的事
[00:04:01.780 --> 00:04:04.780]  以色列人行耶和華眼中看為惡的事
[00:04:04.780 --> 00:04:06.780]  去侍奉朱巴力
[00:04:06.780 --> 00:04:09.780]  來去了領他們出埃及地的耶和華
[00:04:09.780 --> 00:04:11.780]  他們的列祖的神
[00:04:11.780 --> 00:04:13.780]  去跪拜別神
[00:04:13.780 --> 00:04:15.780]  就是四圍列國的神
[00:04:15.780 --> 00:04:16.780]  惹耶和華發怒
[00:04:16.780 --> 00:04:20.780]  並利器耶和華去侍奉巴力和阿斯他祿
[00:04:20.780 --> 00:04:22.780]  耶和華的怒氣向以色列人發作
[00:04:22.780 --> 00:04:25.780]  就把他們交在搶奪他們的人手中
[00:04:25.780 --> 00:04:28.780]  又將他們賦予四圍仇敵人手中
[00:04:28.780 --> 00:04:33.780]  甚至他們在仇敵面前再不能站立得住
[00:04:33.780 --> 00:04:35.780]  他們無論往那裡去
[00:04:35.780 --> 00:04:38.780]  耶和華都以災禍攻擊他們
[00:04:38.780 --> 00:04:40.780]  正如耶和華所說的話
[00:04:40.780 --> 00:04:42.780]  猶如耶和華向他們所起的誓
[00:04:42.780 --> 00:04:45.780]  他們便極其困苦
[00:04:45.780 --> 00:04:50.780]  這段經文其實我想提醒我們今天一班信徒
[00:04:50.780 --> 00:04:54.780]  你要記住我不管你現在信得多好
[00:04:54.780 --> 00:04:57.780]  我不管你是一個多麼熱心侍奉的人
[00:04:57.780 --> 00:04:59.780]  最大件事是
[00:04:59.780 --> 00:05:05.780]  你沒有將這個信仰清清楚楚傳給你的下一代
[00:05:05.780 --> 00:05:07.780]  我夠膽這樣說
[00:05:07.780 --> 00:05:11.780]  其實今天教會裡這是其中一個很嚴重的問題
[00:05:11.780 --> 00:05:14.780]  因為我們見到在這一代裡
[00:05:14.780 --> 00:05:15.780]  有很多弟兄姊妹
[00:05:15.780 --> 00:05:16.780]  我很願意侍奉
[00:05:16.780 --> 00:05:18.780]  我很知道上帝的恩典
[00:05:18.780 --> 00:05:19.780]  我知道上帝是如何
[00:05:19.780 --> 00:05:24.780]  但是他沒有將上帝的這一份請求恩典
[00:05:24.780 --> 00:05:26.780]  傳給下一代
[00:05:27.780 --> 00:05:29.780]  我們是有做第二代的信徒
[00:05:29.780 --> 00:05:31.780]  由我二十年前來做
[00:05:31.780 --> 00:05:33.780]  實際上我已經在做第二代的信徒
[00:05:33.780 --> 00:05:35.780]  我們一直有做第二代
[00:05:35.780 --> 00:05:38.780]  但是問題是你往往會發現一樣東西
[00:05:38.780 --> 00:05:42.780]  就是他們在這些信徒身上的時候
[00:05:42.780 --> 00:05:44.780]  他感受不到上帝
[00:05:44.780 --> 00:05:49.780]  即是說你可能在教會裡是獨當一面
[00:05:49.780 --> 00:05:51.780]  你是做得很好
[00:05:51.780 --> 00:05:52.780]  但是他回到家的時候
[00:05:52.780 --> 00:05:56.780]  他感受不到你是這麼好的信徒
[00:05:56.780 --> 00:05:59.780]  他感受不到上帝和你的關係
[00:05:59.780 --> 00:06:01.780]  以至於到他們那一代的時候
[00:06:01.780 --> 00:06:03.780]  他其實很迷茫
[00:06:03.780 --> 00:06:07.780]  很多年輕人其實他自己都會覺得上帝在哪裡
[00:06:07.780 --> 00:06:12.780]  自私記的失敗的地方就是一個很關切的
[00:06:12.780 --> 00:06:13.780]  很重要的
[00:06:13.780 --> 00:06:15.780]  因為他講得很清楚
[00:06:15.780 --> 00:06:17.780]  他說是若孫逝世了
[00:06:17.780 --> 00:06:19.780]  那一代的人都過去了
[00:06:19.780 --> 00:06:23.780]  另一代的人竟然完全不認識
[00:06:23.780 --> 00:06:25.780]  完全不知道
[00:06:25.780 --> 00:06:27.780]  我看完這段經文之後
[00:06:27.780 --> 00:06:29.780]  我覺得是匪夷所思的
[00:06:29.780 --> 00:06:32.780]  上帝在上一代帶給他們什麼呢?
[00:06:32.780 --> 00:06:34.780]  剛剛的約書下記是什麼呢?
[00:06:34.780 --> 00:06:36.780]  過約旦河
[00:06:36.780 --> 00:06:39.780]  打贏耶利哥
[00:06:39.780 --> 00:06:43.780]  竟然這些是沒有辦法可以給下一代
[00:06:43.780 --> 00:06:47.780]  所以你就會知道有多嚴重
[00:06:47.780 --> 00:06:49.780]  而且我夠膽這樣推斷
[00:06:49.780 --> 00:06:52.780]  根本在那一代開始的時候
[00:06:52.780 --> 00:06:58.780]  他們已經慢慢就已經和這些外邦人開始同化
[00:06:58.780 --> 00:07:03.780]  甚至會不會已經開始了一些拜偶像的行為
[00:07:03.780 --> 00:07:05.780]  也都說不定
[00:07:05.780 --> 00:07:09.780]  明天是一個節日
[00:07:09.780 --> 00:07:13.780]  但是我們不鼓勵大家去參加節日
[00:07:13.780 --> 00:07:15.780]  不是明天 星期一
[00:07:15.780 --> 00:07:17.780]  大家知道是什麼嗎?
[00:07:17.780 --> 00:07:19.780]  知道吧?
[00:07:19.780 --> 00:07:21.780]  哈哈哈哈
[00:07:21.780 --> 00:07:25.780]  今天很多人的時間
[00:07:25.780 --> 00:07:31.780]  就是慢慢將哈魯威變成了什麼呢?
[00:07:31.780 --> 00:07:33.780]  是一個化妝舞會
[00:07:33.780 --> 00:07:35.780]  是好玩
[00:07:35.780 --> 00:07:38.780]  剛才我走過湖吃飯的時候
[00:07:38.780 --> 00:07:40.780]  我真的覺得他們覺得很好玩
[00:07:40.780 --> 00:07:43.780]  小朋友們都在
[00:07:43.780 --> 00:07:46.780]  我看到一個小朋友穿著一件超人衣服
[00:07:46.780 --> 00:07:50.780]  然後我就在想超人衣服為什麼和哈魯威可以連得起關係呢?
[00:07:50.780 --> 00:07:54.780]  你會發覺上一代之後
[00:07:54.780 --> 00:07:55.780]  他們覺得沒問題的了
[00:07:55.780 --> 00:07:57.780]  玩玩而已 很輕鬆而已
[00:07:57.780 --> 00:07:59.780]  很小事而已
[00:07:59.780 --> 00:08:00.780]  領姊妹
[00:08:00.780 --> 00:08:01.780]  我想告訴你
[00:08:01.780 --> 00:08:05.780]  其實這個正好可能就是當天正在發生的
[00:08:05.780 --> 00:08:09.780]  他們去拜那些偶像的時候
[00:08:09.780 --> 00:08:11.780]  覺得很好玩
[00:08:11.780 --> 00:08:13.780]  人家跳山舞的
[00:08:13.780 --> 00:08:16.780]  很好玩 有東西吃的
[00:08:16.780 --> 00:08:18.780]  不妨去吃一下
[00:08:18.780 --> 00:08:20.780]  住在隔壁的房子
[00:08:20.780 --> 00:08:22.780]  大家很熟的
[00:08:22.780 --> 00:08:25.780]  他請你去參加這些
[00:08:25.780 --> 00:08:27.780]  參加一下吧 不要緊的
[00:08:27.780 --> 00:08:29.780]  我們要小心
[00:08:29.780 --> 00:08:33.780]  我們也不知道為什麼他們下一代
[00:08:33.780 --> 00:08:37.780]  為何會忘記了上帝
[00:08:37.780 --> 00:08:39.780]  但我請領姊妹記得這件事
[00:08:39.780 --> 00:08:41.780]  不要讓你的下一代
[00:08:41.780 --> 00:08:45.780]  不要讓我們教會的下一代忘記上帝
[00:08:45.780 --> 00:08:50.780]  而裡面最重要的就是
[00:08:50.780 --> 00:08:52.780]  一個很重要的關鍵詞
[00:08:52.780 --> 00:08:55.780]  行爺華眼中看為惡的事
[00:08:55.780 --> 00:08:59.780]  你會發覺《時詩記》出現了七次的循環
[00:08:59.780 --> 00:09:03.780]  就是他們行爺華眼中看為惡的事
[00:09:03.780 --> 00:09:06.780]  然後就去拜偶像
[00:09:06.780 --> 00:09:08.780]  做了很多上帝不起義的事
[00:09:08.780 --> 00:09:10.780]  後來上帝就把他們交給外邦人
[00:09:10.780 --> 00:09:13.780]  迫他們直到後來的時候受不了
[00:09:13.780 --> 00:09:16.780]  然後他們就向上帝呼求
[00:09:16.780 --> 00:09:20.780]  上帝就差派士師來拯救他們
[00:09:20.780 --> 00:09:22.780]  總共有七次的循環
[00:09:22.780 --> 00:09:24.780]  如果大家再去看的時候
[00:09:24.780 --> 00:09:26.780]  你會發覺一次比一次的循環
[00:09:26.780 --> 00:09:29.780]  一個士師比一個士師是不如的
[00:09:32.780 --> 00:09:36.780]  你就會發覺原來我們今天在神的面前
[00:09:36.780 --> 00:09:38.780]  我們要很小心
[00:09:38.780 --> 00:09:43.780]  我們今天當在去看基癲的故事
[00:09:43.780 --> 00:09:45.780]  不是一個只是和大家說
[00:09:45.780 --> 00:09:49.780]  基癲最記得他用兩次羊毛去試上帝
[00:09:49.780 --> 00:09:52.780]  從小到大你都會和小朋友說這個故事
[00:09:52.780 --> 00:09:55.780]  但更加重要的是
[00:09:55.780 --> 00:09:59.780]  其實基癲的故事正好在士師當中是一個轉捩點
[00:09:59.780 --> 00:10:02.780]  是從最初的士師
[00:10:02.780 --> 00:10:04.780]  上帝呼召他們他們就馬上走出來
[00:10:04.780 --> 00:10:05.780]  很有信心
[00:10:05.780 --> 00:10:08.780]  到基癲是沒有信心
[00:10:08.780 --> 00:10:11.780]  他不至於是敗落
[00:10:11.780 --> 00:10:13.780]  但他是沒有信心
[00:10:13.780 --> 00:10:17.780]  所以我說當上帝呼召他們的時候
[00:10:17.780 --> 00:10:20.780]  其實他們的狀態是軟弱的狀態
[00:10:20.780 --> 00:10:23.780]  去到基癲的時代
[00:10:23.780 --> 00:10:28.780]  他說因為米顛人、亞馬人和東方人的緣故
[00:10:28.780 --> 00:10:32.780]  當時他們來攻打他們就好像蝗蟲那樣多
[00:10:32.780 --> 00:10:36.780]  就逼他們最後要住入山洞
[00:10:36.780 --> 00:10:40.780]  是去到極其窮乏
[00:10:40.780 --> 00:10:41.780]  記住這些字眼
[00:10:41.780 --> 00:10:43.780]  即是山窮水盡
[00:10:43.780 --> 00:10:46.780]  接著他們就去呼求上帝
[00:10:46.780 --> 00:10:49.780]  我很記得這些說話
[00:10:49.780 --> 00:10:51.780]  人就是這樣
[00:10:51.780 --> 00:10:54.780]  人你不去到山窮水盡
[00:10:54.780 --> 00:10:57.780]  你不見棺材你不流眼淚
[00:10:57.780 --> 00:11:01.780]  好端端上帝就是要逼你去到那個地步
[00:11:01.780 --> 00:11:03.780]  你就馬上回去求上帝
[00:11:03.780 --> 00:11:05.780]  當我們好端端的時候
[00:11:05.780 --> 00:11:08.780]  大家都是吃得玩得喝得
[00:11:08.780 --> 00:11:11.780]  正正常常的時間
[00:11:11.780 --> 00:11:13.780]  大家和上帝很遠的
[00:11:13.780 --> 00:11:15.780]  我是基督徒來的
[00:11:15.780 --> 00:11:16.780]  我會回來崇拜
[00:11:16.780 --> 00:11:18.780]  完了就完了
[00:11:18.780 --> 00:11:19.780]  聖經就不要了
[00:11:19.780 --> 00:11:20.780]  這麼悶
[00:11:20.780 --> 00:11:22.780]  有時間就看看
[00:11:22.780 --> 00:11:25.780]  什麼時候我們最懇切
[00:11:26.780 --> 00:11:28.780]  病了的時候
[00:11:28.780 --> 00:11:29.780]  在醫院的時候
[00:11:29.780 --> 00:11:31.780]  無助的時候我們最懇切
[00:11:31.780 --> 00:11:34.780]  當我們家庭裏面遇到很大的患難
[00:11:34.780 --> 00:11:36.780]  我們最懇切
[00:11:36.780 --> 00:11:41.780]  弟兄姊妹請記得不要逼上帝出手
[00:11:41.780 --> 00:11:45.780]  你會發覺在這時候
[00:11:45.780 --> 00:11:46.780]  當他們向上帝呼求
[00:11:46.780 --> 00:11:48.780]  上帝的回應是什麼呢
[00:11:48.780 --> 00:11:49.780]  我想先大家留意
[00:11:49.780 --> 00:11:51.780]  上帝好多時候第一個呼求
[00:11:51.780 --> 00:11:55.780]  就不是第一下就說我拯救你
[00:11:55.780 --> 00:11:56.780]  耶和華是什麼呢
[00:11:56.780 --> 00:11:57.780]  耶和華就猜顯先知
[00:11:57.780 --> 00:11:59.780]  到以色列那裡對他們說
[00:11:59.780 --> 00:12:01.780]  耶和華以色列的神如此說
[00:12:01.780 --> 00:12:03.780]  我曾領你們從埃及上來
[00:12:03.780 --> 00:12:04.780]  出了遺牢之家
[00:12:04.780 --> 00:12:06.780]  救你們脫離埃及人的手
[00:12:06.780 --> 00:12:09.780]  並脫離一切欺壓你們之人的手
[00:12:09.780 --> 00:12:11.780]  把他們從你們面前趕出
[00:12:11.780 --> 00:12:12.780]  將他們的地賜給你們
[00:12:12.780 --> 00:12:13.780]  又對你們說
[00:12:13.780 --> 00:12:15.780]  我是耶和華你們的神
[00:12:15.780 --> 00:12:18.780]  你們住在阿摩利人的地
[00:12:18.780 --> 00:12:19.780]  不可敬畏他們的神
[00:12:19.780 --> 00:12:22.780]  你們竟不聽我的話
[00:12:23.780 --> 00:12:25.780]  第一個說話再提醒他們
[00:12:25.780 --> 00:12:27.780]  我不知道大家聽到這段說話
[00:12:27.780 --> 00:12:29.780]  會不會覺得很熟
[00:12:29.780 --> 00:12:33.780]  當上帝去頒佈十誡的時候
[00:12:33.780 --> 00:12:34.780]  之前 記不記得
[00:12:34.780 --> 00:12:37.780]  上帝都是說同一番說話
[00:12:37.780 --> 00:12:41.780]  我是領你們離開埃及
[00:12:41.780 --> 00:12:43.780]  那個遺牢之家的上帝
[00:12:43.780 --> 00:12:46.780]  頂姐妹
[00:12:46.780 --> 00:12:48.780]  當你說你要在神面前
[00:12:48.780 --> 00:12:50.780]  去呼求上帝的時候
[00:12:50.780 --> 00:12:55.780]  請你記得你以前在遺牢之家的狀態
[00:12:55.780 --> 00:13:00.780]  我去做婚前輔導
[00:13:00.780 --> 00:13:05.780]  我去和頂姐妹談婚姻的事
[00:13:05.780 --> 00:13:07.780]  很多時候我都會提醒他們一件事
[00:13:07.780 --> 00:13:09.780]  記不記得
[00:13:09.780 --> 00:13:13.780]  最初你是因為什麼跟他結婚的
[00:13:13.780 --> 00:13:19.780]  是他基於什麼特性
[00:13:19.780 --> 00:13:20.780]  什麼特質
[00:13:20.780 --> 00:13:23.780]  所以你願意嫁給他或者娶他
[00:13:23.780 --> 00:13:26.780]  很多時候
[00:13:26.780 --> 00:13:29.780]  當我們有衝突 有些嫌隙的時候
[00:13:29.780 --> 00:13:32.780]  慢慢我們就忘記了那件事
[00:13:32.780 --> 00:13:35.780]  但往往那件事就是一個救生水泡
[00:13:35.780 --> 00:13:39.780]  因為通常你在初初認識他的時候
[00:13:39.780 --> 00:13:41.780]  那個特質都不會變
[00:13:41.780 --> 00:13:43.780]  因為那個是人性
[00:13:43.780 --> 00:13:46.780]  所以你會發覺
[00:13:46.780 --> 00:13:47.780]  很多時候我們回想起來
[00:13:47.780 --> 00:13:49.780]  雖然他平時和我頂
[00:13:49.780 --> 00:13:50.780]  頂得我七彩
[00:13:50.780 --> 00:13:52.780]  但他仍然好像以前一樣
[00:13:52.780 --> 00:13:53.780]  那麼關心我的
[00:13:53.780 --> 00:13:57.780]  只不過後來你將他的關心變成很煩
[00:13:57.780 --> 00:14:02.780]  所以頂姐妹
[00:14:02.780 --> 00:14:03.780]  上帝開始提的時候
[00:14:03.780 --> 00:14:04.780]  請你記得
[00:14:04.780 --> 00:14:07.780]  最初我是拯救你的神
[00:14:07.780 --> 00:14:10.780]  最初你們是什麼狀態
[00:14:10.780 --> 00:14:11.780]  記不記得
[00:14:11.780 --> 00:14:13.780]  你們在埃及受苦
[00:14:13.780 --> 00:14:16.780]  你們在埃及的時候是遺牢的
[00:14:16.780 --> 00:14:20.780]  我們以前在罪裡面是受苦的
[00:14:20.780 --> 00:14:22.780]  我們以前在罪裡面是遺牢的
[00:14:22.780 --> 00:14:23.780]  頂姐妹
[00:14:23.780 --> 00:14:25.780]  是上帝去拯救我們
[00:14:25.780 --> 00:14:28.780]  記不記得以前的狀態
[00:14:28.780 --> 00:14:31.780]  你記得了
[00:14:31.780 --> 00:14:33.780]  你的拯救才有意思
[00:14:33.780 --> 00:14:36.780]  如果每一次當我們拯救完之後
[00:14:36.780 --> 00:14:38.780]  我們就不記得的話
[00:14:38.780 --> 00:14:39.780]  頂姐妹
[00:14:39.780 --> 00:14:40.780]  我想告訴你
[00:14:40.780 --> 00:14:41.780]  就算上帝怎樣拯救你
[00:14:41.780 --> 00:14:42.780]  都沒有意思
[00:14:44.780 --> 00:14:46.780]  如果大家還記得耶穌的故事裡面
[00:14:46.780 --> 00:14:47.780]  記不記得
[00:14:47.780 --> 00:14:49.780]  有很多人被耶穌醫治了
[00:14:49.780 --> 00:14:50.780]  最後怎樣
[00:14:50.780 --> 00:14:52.780]  耶穌叫你不要跟別人說
[00:14:52.780 --> 00:14:53.780]  他聽不聽
[00:14:53.780 --> 00:14:54.780]  不聽就跟別人說
[00:14:54.780 --> 00:14:57.780]  你不要再犯了
[00:14:57.780 --> 00:14:59.780]  轉頭又是再犯
[00:14:59.780 --> 00:15:01.780]  你還會發覺一件事
[00:15:01.780 --> 00:15:04.780]  我們今天有沒有想清楚
[00:15:04.780 --> 00:15:06.780]  我們這個起點
[00:15:06.780 --> 00:15:10.780]  當他去到呼召基丁的時候
[00:15:10.780 --> 00:15:11.780]  剛才我說過
[00:15:11.780 --> 00:15:12.780]  他一開始的時候
[00:15:12.780 --> 00:15:13.780]  大能的勇士
[00:15:13.780 --> 00:15:16.780]  基丁其實是一個怎樣軟弱的人
[00:15:16.780 --> 00:15:18.780]  當時因為他們被迫到去煽動
[00:15:18.780 --> 00:15:19.780]  很害怕
[00:15:19.780 --> 00:15:22.780]  他們就說他在酒駕裡面去打麥子
[00:15:22.780 --> 00:15:24.780]  其實這個圖畫很有趣
[00:15:24.780 --> 00:15:28.780]  酒駕是一個用來釀酒的地方
[00:15:28.780 --> 00:15:30.780]  釀酒的地方需要潮濕
[00:15:30.780 --> 00:15:32.780]  需要沒有陽光
[00:15:32.780 --> 00:15:33.780]  如果大家有參觀過
[00:15:33.780 --> 00:15:35.780]  我就沒有機會真實參觀
[00:15:35.780 --> 00:15:37.780]  我想頂姐妹有參觀過
[00:15:37.780 --> 00:15:39.780]  酒莊的酒桶
[00:15:39.780 --> 00:15:42.780]  是要很潮濕和很暗的
[00:15:42.780 --> 00:15:44.780]  沒有什麼風
[00:15:44.780 --> 00:15:46.780]  因為要讓它發酵
[00:15:46.780 --> 00:15:48.780]  煽動正好就是一個這樣的地方
[00:15:48.780 --> 00:15:51.780]  而打麥是一個什麼地方
[00:15:51.780 --> 00:15:52.780]  要很大風
[00:15:52.780 --> 00:15:54.780]  因為他們打麥的時候
[00:15:54.780 --> 00:15:55.780]  一打下去的時候
[00:15:55.780 --> 00:15:56.780]  是將那些谷糠吹走
[00:15:56.780 --> 00:15:58.780]  剩下的果粒在那裡
[00:15:58.780 --> 00:16:02.780]  所以現在他們其實是在一個酒駕裡面
[00:16:02.780 --> 00:16:04.780]  打麥子的基丁
[00:16:04.780 --> 00:16:05.780]  就是說什麼
[00:16:05.780 --> 00:16:06.780]  怕不怕
[00:16:06.780 --> 00:16:07.780]  怕
[00:16:07.780 --> 00:16:08.780]  我們怕敵人
[00:16:08.780 --> 00:16:09.780]  怕到一個地步
[00:16:09.780 --> 00:16:10.780]  是一個很不應該打麥的地方
[00:16:10.780 --> 00:16:12.780]  就去打麥子
[00:16:12.780 --> 00:16:15.780]  當上帝呼召他
[00:16:15.780 --> 00:16:39.780]  (中文)
[00:16:39.780 --> 00:16:40.780]  第一句
[00:16:40.780 --> 00:16:43.780]  上帝對你說你是大能的勇士
[00:16:43.780 --> 00:16:45.780]  第一句就是發怨言
[00:16:45.780 --> 00:16:47.780]  就是埋怨
[00:16:47.780 --> 00:16:52.780]  當我們遇見很多困難的時候
[00:16:52.780 --> 00:16:55.780]  我不知道頂姐妹會不會同樣有這樣的問號
[00:16:55.780 --> 00:16:58.780]  神啊 我都夠慘了
[00:16:58.780 --> 00:17:01.780]  為什麼你不幫我
[00:17:01.780 --> 00:17:04.780]  你又說你是神
[00:17:04.780 --> 00:17:06.780]  你在哪裡
[00:17:06.780 --> 00:17:08.780]  你的手在哪裡
[00:17:08.780 --> 00:17:10.780]  你有沒有聽我祈禱
[00:17:10.780 --> 00:17:14.780]  上帝有沒有理他
[00:17:14.780 --> 00:17:15.780]  上帝沒有理他
[00:17:15.780 --> 00:17:19.780]  上帝再跟他說
[00:17:19.780 --> 00:17:28.780]  (中文)
[00:17:28.780 --> 00:17:31.780]  再將他的眼光從他自己那裡
[00:17:31.780 --> 00:17:33.780]  拉回上帝那裡
[00:17:33.780 --> 00:17:37.780]  你知不知道現在我呼召你的時候
[00:17:37.780 --> 00:17:39.780]  是我叫你去的
[00:17:39.780 --> 00:17:41.780]  是我和你一起去的
[00:17:41.780 --> 00:17:43.780]  基丁說
[00:17:43.780 --> 00:17:46.780]  主啊 我何能拯救以色列人呢
[00:17:46.780 --> 00:17:50.780]  我家在馬來西亞之派中是最貧窮的
[00:17:50.780 --> 00:17:53.780]  我在我父家是最微小的
[00:17:53.780 --> 00:17:55.780]  他真的很謙虛
[00:17:55.780 --> 00:17:57.780]  頂姐妹
[00:17:57.780 --> 00:17:59.780]  有沒有一點聖經知識
[00:17:59.780 --> 00:18:03.780]  馬來西亞之派是不是最少的
[00:18:03.780 --> 00:18:05.780]  是不是最窮的
[00:18:06.780 --> 00:18:08.780]  如果大家知道
[00:18:08.780 --> 00:18:09.780]  在分地的時候
[00:18:09.780 --> 00:18:12.780]  馬來西亞是分了東和西的
[00:18:12.780 --> 00:18:15.780]  馬來西亞是長子
[00:18:15.780 --> 00:18:16.780]  所以當他分地的時候
[00:18:16.780 --> 00:18:18.780]  同樣分到兩個產業
[00:18:18.780 --> 00:18:20.780]  在這個角度裡面
[00:18:20.780 --> 00:18:21.780]  他是最大的
[00:18:21.780 --> 00:18:25.780]  第二樣東西
[00:18:25.780 --> 00:18:26.780]  他說他最窮
[00:18:26.780 --> 00:18:29.780]  大家記不記得後面有一個故事
[00:18:30.780 --> 00:18:36.780]  他去拆他爸爸的巴力祭壇
[00:18:36.780 --> 00:18:38.780]  頂姐妹 記住
[00:18:38.780 --> 00:18:40.780]  是拆那個祭壇下來
[00:18:40.780 --> 00:18:42.780]  還可以找木頭燒
[00:18:42.780 --> 00:18:44.780]  來焚燒那些祭身
[00:18:44.780 --> 00:18:47.780]  就是說那個祭壇不能放到哪裡去
[00:18:47.780 --> 00:18:49.780]  頂姐妹
[00:18:49.780 --> 00:18:51.780]  你家的後院
[00:18:51.780 --> 00:18:54.780]  建了一個很大的祭壇
[00:18:54.780 --> 00:18:57.780]  你家是窮還是有錢
[00:18:58.780 --> 00:19:00.780]  你明白我意思嗎
[00:19:00.780 --> 00:19:05.780]  當你想去推上帝對你的呼召的時候
[00:19:05.780 --> 00:19:08.780]  你就什麼藉口都搬得出來
[00:19:08.780 --> 00:19:12.780]  夠謙虛
[00:19:12.780 --> 00:19:14.780]  我在我父家也是最微小
[00:19:14.780 --> 00:19:16.780]  總之一句說完
[00:19:16.780 --> 00:19:17.780]  其實他不用說那麼多
[00:19:17.780 --> 00:19:18.780]  我不想去
