
[00:00:00.000 --> 00:00:04.000]  公讀詩篇三十三篇
[00:03:59.000 --> 00:04:07.000]  很開心見到很多我在過去不同時間認識的朋友,
[00:04:07.000 --> 00:04:11.000]  是我沒有預計會在這裡遇到的人都見到。
[00:04:11.000 --> 00:04:14.000]  很開心不單見到你們,
[00:04:14.000 --> 00:04:19.000]  更開心見到我們雖然很久沒見面,
[00:04:19.000 --> 00:04:23.000]  但仍然可以一同來敬拜,來讚美我們的主。
[00:04:23.000 --> 00:04:27.000]  也有朋友看起來很熟面,
[00:04:27.000 --> 00:04:30.000]  有朋友在門口說這個人很熟面,
[00:04:30.000 --> 00:04:33.000]  我也見到很多很熟面的弟兄姊妹,
[00:04:33.000 --> 00:04:36.000]  可能在我們過去不同的場合見到。
[00:04:36.000 --> 00:04:41.000]  很開心見到大家一同來敬拜我們的上帝。
[00:04:41.000 --> 00:04:44.000]  同樣,這也是私人的心願。
[00:04:44.000 --> 00:04:50.000]  所以今天我們的題目是「完全地都敬畏耶和華」。
[00:04:50.000 --> 00:04:53.000]  剛才師班唱完一首詩歌,
[00:04:53.000 --> 00:04:58.000]  明天每一個角落都希望有敬拜的聲音。
[00:04:58.000 --> 00:05:01.000]  所以這正正是吻合我們今天的題目,
[00:05:01.000 --> 00:05:03.000]  「完全地都敬畏耶和華」。
[00:05:03.000 --> 00:05:07.000]  不單是私人的心願,也是我們每一個人的心願。
[00:05:07.000 --> 00:05:09.000]  我們來看看今天這篇詩篇。
[00:05:09.000 --> 00:05:12.000]  剛才我們唱的歌曲中,
[00:05:12.000 --> 00:05:15.000]  出現最多的字,大家有沒有留意?
[00:05:15.000 --> 00:05:17.000]  就是「讚美」。
[00:05:17.000 --> 00:05:21.000]  剛才有一首詩歌是說到月亮讚美,太陽讚美,星宿也讚美。
[00:05:21.000 --> 00:05:23.000]  今天我們要看這篇詩篇,
[00:05:23.000 --> 00:05:25.000]  是一篇很好的讚美詩篇,
[00:05:25.000 --> 00:05:28.000]  也是我很喜歡的一篇詩篇。
[00:05:34.000 --> 00:05:40.000]  有些人會認為這篇詩篇是讚美的入門詩,
[00:05:40.000 --> 00:05:46.000]  也有人說這是讚美的典型範例的一篇詩篇。
[00:05:46.000 --> 00:05:51.000]  讚美的詩通常會包含什麼內容呢?
[00:05:51.000 --> 00:05:57.000]  就是會說到神的屬性,祂是誰,祂的屬性是什麼,
[00:05:57.000 --> 00:06:00.000]  或者祂曾經做過什麼,
[00:06:00.000 --> 00:06:04.000]  我們會看到有一個因由,有一個原因來讚美祂。
[00:06:04.000 --> 00:06:07.000]  我們來看看詩篇,這篇詩篇分開有三個段落。
[00:06:07.000 --> 00:06:11.000]  第一個段落我們可以稱為宣召的段落,
[00:06:11.000 --> 00:06:14.000]  或者是一個私人對我們的邀請。
[00:06:14.000 --> 00:06:16.000]  一開始是這樣說的,
[00:06:16.000 --> 00:06:20.000]  「伊人,今日我用的版本是和修本比較多的,
[00:06:20.000 --> 00:06:22.000]  我也會引用其他不同的版本。」
[00:06:22.000 --> 00:06:24.000]  這個一字三字是這樣說的,
[00:06:24.000 --> 00:06:27.000]  「伊人,你們當恩耶和華歡呼,
[00:06:27.000 --> 00:06:31.000]  正直人當你當讚美耶和華。」
[00:06:31.000 --> 00:06:35.000]  這篇詩篇最特別的地方是用了很多同義詞,
[00:06:35.000 --> 00:06:39.000]  我今天特意用一些顏色去表達同義詞。
[00:06:39.000 --> 00:06:43.000]  如果你看到「伊人,正直人」,我用了黃色,
[00:06:43.000 --> 00:06:47.000]  其實這兩個詞語都是有相同的意思的。
[00:06:47.000 --> 00:06:50.000]  「伊人」和「正直人」是同義詞,
[00:06:50.000 --> 00:06:55.000]  是指得蒙上帝拯救的子民。
[00:06:55.000 --> 00:07:02.000]  而另一個同顏色的就是「歡呼」和「讚美」,
[00:07:02.000 --> 00:07:09.000]  這兩個詞語都是講到上帝拯救的人對他一種回應的方式。
[00:07:09.000 --> 00:07:12.000]  詩人認為其實我們每一個人,
[00:07:12.000 --> 00:07:14.000]  每一個蒙恩得救的人,
[00:07:14.000 --> 00:07:19.000]  都被上帝視為是恩信稱義的「伊人」。
[00:07:19.000 --> 00:07:24.000]  所以「伊人」、「正直人」都是在說信徒的群體,
[00:07:24.000 --> 00:07:27.000]  我們都理當應該來讚美主。
[00:07:27.000 --> 00:07:30.000]  「正直人」理當讚美耶和華,
[00:07:30.000 --> 00:07:33.000]  所以我們是理當來讚美耶和華,
[00:07:33.000 --> 00:07:36.000]  或者用和合本來說,讚美耶和華是合宜的,
[00:07:36.000 --> 00:07:39.000]  是我們應該要做的事情。
[00:07:39.000 --> 00:07:42.000]  我們怎樣來讚美耶和華呢?
[00:07:42.000 --> 00:07:43.000]  在第二第三字裡說:
[00:07:43.000 --> 00:07:48.000]  「你們要彈琴稱謝耶和華,用十言室來歌頌他,
[00:07:48.000 --> 00:07:51.000]  應當向他唱新歌,
[00:07:51.000 --> 00:07:54.000]  彈得巧妙,聲音洪亮。」
[00:07:54.000 --> 00:07:59.000]  這裡提供了兩種我們可以讚美的方式。
[00:07:59.000 --> 00:08:03.000]  第一,包括了我們可以用樂器來讚美。
[00:08:03.000 --> 00:08:05.000]  這裡提到有兩種樂器,
[00:08:05.000 --> 00:08:09.000]  是彈琴和十言室。
[00:08:09.000 --> 00:08:12.000]  當然不是說只可以用這兩種樂器,
[00:08:12.000 --> 00:08:14.000]  這兩種樂器只是一個代表,
[00:08:14.000 --> 00:08:17.000]  即是說我們可以用不同的樂器來讚美神,
[00:08:17.000 --> 00:08:20.000]  包括好像《詩篇》150篇提到有很多不同的樂器。
[00:08:20.000 --> 00:08:22.000]  另外,除了我們彈奏樂器,
[00:08:22.000 --> 00:08:24.000]  我們還可以用聲音來歌唱。
[00:08:24.000 --> 00:08:27.000]  這裡說我們要彈得巧妙,
[00:08:27.000 --> 00:08:29.000]  還要什麼?聲音洪亮。
[00:08:29.000 --> 00:08:33.000]  聲音是上帝賜給我們一個很好的恩賜,
[00:08:33.000 --> 00:08:34.000]  以致我們不單可以說話,
[00:08:34.000 --> 00:08:37.000]  我們還可以唱歌來讚美祂。
[00:08:37.000 --> 00:08:40.000]  《詩篇》裡說我們當向祂唱新歌。
[00:08:40.000 --> 00:08:43.000]  新歌這兩個字有不同的解釋,
[00:08:43.000 --> 00:08:46.000]  不同的解經家對於這兩個字有不同的解釋,
[00:08:46.000 --> 00:08:49.000]  包括了又說是新創作的詩歌。
[00:08:49.000 --> 00:08:51.000]  我們今天又唱新創作的詩歌。
[00:08:51.000 --> 00:08:55.000]  又有些人會說是慶祝新的恩典的詩歌。
[00:08:55.000 --> 00:08:58.000]  其實我們每一天在神的面前都領受不同的恩典,
[00:08:58.000 --> 00:09:00.000]  當我們唱同一首的詩歌,
[00:09:00.000 --> 00:09:01.000]  我們都有不同的感受,
[00:09:01.000 --> 00:09:04.000]  因為神每一天在我們身上的恩典,
[00:09:04.000 --> 00:09:07.000]  以致我們對祂的讚美是應該越發加深。
[00:09:07.000 --> 00:09:11.000]  也有人說是可以唱出新意的詩歌。
[00:09:11.000 --> 00:09:14.000]  詩歌可以有不同的編曲,有不同的安排。
[00:09:14.000 --> 00:09:17.000]  今天晚上好像我們也包含了這三種的新歌。
[00:09:17.000 --> 00:09:21.000]  很感恩就是神給我們機會用我們的聲音來歌頌祂,
[00:09:21.000 --> 00:09:25.000]  並且我們可以唱新歌,新創作的詩歌,
[00:09:25.000 --> 00:09:28.000]  有新的恩典的詩歌,和有新意的詩歌。
[00:09:28.000 --> 00:09:33.000]  這裡提到我們要彈得巧妙,聲音洪亮。
[00:09:33.000 --> 00:09:36.000]  原來我們在神的面前的侍奉,
[00:09:36.000 --> 00:09:40.000]  是需要用我們閒熟的技巧來獻上最好的。
[00:09:40.000 --> 00:09:43.000]  神是值得我們追求卓越,
[00:09:43.000 --> 00:09:45.000]  以致我們把更好的獻給祂。
[00:09:45.000 --> 00:09:48.000]  這裡提到聲音洪亮,
[00:09:48.000 --> 00:09:51.000]  這兩個字可能有很多人有不同的解釋方法,
[00:09:51.000 --> 00:09:53.000]  是不是說我大聲一點,
[00:09:53.000 --> 00:09:56.000]  上帝就會聽得清楚一點呢?
[00:09:56.000 --> 00:09:59.000]  有些人的聲音是天生大聲一點的,
[00:09:59.000 --> 00:10:01.000]  有些人的聲音是溫柔一點的。
[00:10:01.000 --> 00:10:04.000]  這裡所提到的洪亮,我覺得不應該和別人比較的,
[00:10:04.000 --> 00:10:07.000]  不是說旁邊那個大聲一點,我要大聲一點。
[00:10:07.000 --> 00:10:12.000]  我自己的領受是,洪亮的聲音是你願意唱出來的聲音,
[00:10:12.000 --> 00:10:16.000]  是你的生命,或者你的心,
[00:10:16.000 --> 00:10:19.000]  是被神的恩典所激勵,
[00:10:19.000 --> 00:10:23.000]  以致你願意來發聲,來歌頌神的聲音。
[00:10:23.000 --> 00:10:25.000]  你會發現今天在崇拜裡面,
[00:10:25.000 --> 00:10:28.000]  有很多人是不願意開口唱歌的。
[00:10:28.000 --> 00:10:32.000]  雖然我們知道我們來到神的面前,讚美是合理的,
[00:10:32.000 --> 00:10:35.000]  但是你會發現在崇拜裡面,總是有些人不開口唱歌。
[00:10:35.000 --> 00:10:37.000]  我有時候都覺得很奇怪,
[00:10:37.000 --> 00:10:40.000]  很想問問他,為什麼你不唱歌呢?
[00:10:40.000 --> 00:10:42.000]  但是如果,好像詩人所說,
[00:10:42.000 --> 00:10:45.000]  我們的生命每一天有新的恩典的時候,
[00:10:45.000 --> 00:10:48.000]  我們是理當來歌唱,讚美我們的主。
[00:10:48.000 --> 00:10:52.000]  所以無論你的聲音本身是溫柔的聲音,
[00:10:52.000 --> 00:10:55.000]  或者是洪亮的聲音,只要我們願意發聲,
[00:10:55.000 --> 00:10:58.000]  來讚美我們的主,上帝就會閱立我們的讚美。
[00:10:58.000 --> 00:11:03.000]  開頭這三節的經文,就是一個開場白,
[00:11:03.000 --> 00:11:06.000]  是一個邀請,就是說信徒的群體,
[00:11:06.000 --> 00:11:09.000]  是理當來到上帝的面前,來讚美我們的主。
[00:11:09.000 --> 00:11:14.000]  剛才我說到這個詩篇有很多平衡句,
[00:11:14.000 --> 00:11:16.000]  或者是同義詞,
[00:11:16.000 --> 00:11:18.000]  我發現這個《現代宗明》翻譯,
[00:11:18.000 --> 00:11:20.000]  就能夠體現到這個平衡句。
[00:11:20.000 --> 00:11:25.000]  這裡說,所有義人都要向上主歡呼,
[00:11:25.000 --> 00:11:28.000]  所有正直的人都要重讚他。
[00:11:28.000 --> 00:11:32.000]  是說所有,包括你和我。
[00:11:32.000 --> 00:11:39.000]  第二個段落是由第四節到第十九節,
[00:11:39.000 --> 00:11:42.000]  是一個敘述的段落,
[00:11:42.000 --> 00:11:45.000]  就是說神的屬性和祂的作為,
[00:11:45.000 --> 00:11:47.000]  我們為什麼要來讚美祂呢?
[00:11:47.000 --> 00:11:49.000]  讚美神的作為。
[00:11:49.000 --> 00:11:51.000]  有一位神學家這樣說,
[00:11:51.000 --> 00:11:54.000]  上帝在歷史中的每一個新的舉動,
[00:11:54.000 --> 00:11:57.000]  都是讚美的一個新的時機。
[00:11:57.000 --> 00:12:02.000]  我看到有很多人點頭,
[00:12:02.000 --> 00:12:04.000]  很贊同這個說話。
[00:12:04.000 --> 00:12:06.000]  我們相信神在不同的時代,
[00:12:06.000 --> 00:12:08.000]  祂有不同的作為,
[00:12:08.000 --> 00:12:10.000]  以致祂所做的事情,
[00:12:10.000 --> 00:12:11.000]  是叫我們讚歎,
[00:12:11.000 --> 00:12:13.000]  也是超過我們所能夠想像的。
[00:12:13.000 --> 00:12:15.000]  特別是過去這半年,
[00:12:15.000 --> 00:12:16.000]  大家在香港的經歷,
[00:12:16.000 --> 00:12:19.000]  你都發現,我們相信神是掌管歷史的。
[00:12:19.000 --> 00:12:23.000]  當我們一直看著歷史向前走的時候,
[00:12:23.000 --> 00:12:25.000]  更加讓我們發現,
[00:12:25.000 --> 00:12:28.000]  神的作為是超過我們所想所求的,
[00:12:28.000 --> 00:12:31.000]  也超越我們所能夠想像的,
[00:12:31.000 --> 00:12:34.000]  以致在不同的時代裏面,
[00:12:34.000 --> 00:12:37.000]  我們仍然可以向上帝發出讚美。
[00:12:37.000 --> 00:12:40.000]  我們先來看第一個段落,
[00:12:40.000 --> 00:12:42.000]  第四節到第五節,
[00:12:42.000 --> 00:12:43.000]  這裏這樣說,
[00:12:43.000 --> 00:12:45.000]  「因為耶和華的言語正直,
[00:12:45.000 --> 00:12:47.000]  祂的作為盡都信實,
[00:12:47.000 --> 00:12:49.000]  祂喜愛公義和公平,
[00:12:49.000 --> 00:12:52.000]  遍地滿了耶和華的慈愛。」
[00:12:52.000 --> 00:12:53.000]  第四節一開首,
[00:12:53.000 --> 00:12:55.000]  就用了「因為」這兩個字,
[00:12:55.000 --> 00:12:57.000]  其實就是前面的三節,
[00:12:57.000 --> 00:12:59.000]  前面就說我們義人,
[00:12:59.000 --> 00:13:00.000]  正直的人要來讚美祂,
[00:13:00.000 --> 00:13:01.000]  為甚麼呢?
[00:13:01.000 --> 00:13:03.000]  就在以下這裏解釋了。
[00:13:03.000 --> 00:13:04.000]  「因為」,
[00:13:04.000 --> 00:13:08.000]  我亦都將現代中文翻譯寫在這裏,
[00:13:08.000 --> 00:13:10.000]  「上主的話真實,
[00:13:10.000 --> 00:13:12.000]  祂的作為可靠,
[00:13:12.000 --> 00:13:14.000]  祂喜愛正義公平,
[00:13:14.000 --> 00:13:17.000]  祂的慈愛充滿大地。」
[00:13:17.000 --> 00:13:18.000]  「正直」,
[00:13:18.000 --> 00:13:19.000]  如果你看看顏色,
[00:13:19.000 --> 00:13:20.000]  你會看到,
[00:13:20.000 --> 00:13:23.000]  正直和信實,
[00:13:23.000 --> 00:13:24.000]  或者和諧本意,
[00:13:24.000 --> 00:13:25.000]  做誠實,
[00:13:25.000 --> 00:13:27.000]  都是在說神的屬性,
[00:13:27.000 --> 00:13:28.000]  祂所說的,
[00:13:28.000 --> 00:13:29.000]  或者祂所做的,
[00:13:29.000 --> 00:13:32.000]  盡都是誠實的。
[00:13:32.000 --> 00:13:34.000]  特別在《針研》裏這樣說,
[00:13:34.000 --> 00:13:36.000]  《針研》第八章第八節這樣說,
[00:13:36.000 --> 00:13:39.000]  「我口中的言語都是公義,
[00:13:39.000 --> 00:13:43.000]  並無彎曲怪僻。」
[00:13:43.000 --> 00:13:44.000]  在神裏面,
[00:13:44.000 --> 00:13:46.000]  是沒有彎曲的事的,
[00:13:46.000 --> 00:13:48.000]  祂是一個正直的上帝,
[00:13:48.000 --> 00:13:50.000]  祂是那位說有就有,
[00:13:50.000 --> 00:13:51.000]  命立就立,
[00:13:51.000 --> 00:13:53.000]  而且對祂來說,
[00:13:53.000 --> 00:13:57.000]  說話不單止是說一種理論,
[00:13:57.000 --> 00:13:59.000]  或者只是一種說法,
[00:13:59.000 --> 00:14:00.000]  對上帝來說,
[00:14:00.000 --> 00:14:03.000]  祂的說話是會成為事實的,
[00:14:03.000 --> 00:14:05.000]  祂說出來的東西,
[00:14:05.000 --> 00:14:06.000]  是會成為事實的,
[00:14:06.000 --> 00:14:07.000]  和我們說的東西不同,
[00:14:07.000 --> 00:14:09.000]  我們可以隨口說,
[00:14:09.000 --> 00:14:10.000]  說說風,
[00:14:10.000 --> 00:14:12.000]  我們可以說,
[00:14:12.000 --> 00:14:13.000]  但是我們說的東西,
[00:14:13.000 --> 00:14:15.000]  未必一定會成為事實的,
[00:14:15.000 --> 00:14:16.000]  但是在神來說,
[00:14:16.000 --> 00:14:17.000]  祂的說話,
[00:14:17.000 --> 00:14:19.000]  耶和華的言語,
[00:14:19.000 --> 00:14:20.000]  是正直的,
[00:14:20.000 --> 00:14:23.000]  祂的作為是盡都誠實的,
[00:14:23.000 --> 00:14:25.000]  如果我們想起祂的創造,
[00:14:25.000 --> 00:14:29.000]  所有的創造都是因為祂的說話而造成的,
[00:14:29.000 --> 00:14:33.000]  所以祂的說話是很重要的,
[00:14:33.000 --> 00:14:37.000]  而這段聖經亦提醒我們,
[00:14:37.000 --> 00:14:40.000]  上帝是喜愛公義和公平,
[00:14:40.000 --> 00:14:41.000]  判地,
[00:14:41.000 --> 00:14:45.000]  遍地滿了耶和華的慈愛,
[00:14:45.000 --> 00:14:47.000]  摩西在《生命記》這樣說,
[00:14:47.000 --> 00:14:50.000]  你要知道耶和華是你的上帝,
[00:14:50.000 --> 00:14:51.000]  祂是上帝,
[00:14:51.000 --> 00:14:53.000]  是信實的上帝,
[00:14:53.000 --> 00:14:54.000]  向愛祂,
[00:14:54.000 --> 00:14:56.000]  守祂誡命的人,
[00:14:56.000 --> 00:14:57.000]  守約,
[00:14:57.000 --> 00:14:58.000]  祂慈愛,
[00:14:58.000 --> 00:14:59.000]  直到千代,
[00:14:59.000 --> 00:15:01.000]  向恨祂的人,
[00:15:01.000 --> 00:15:02.000]  當面報應他們,
[00:15:02.000 --> 00:15:04.000]  將他們滅絕,
[00:15:04.000 --> 00:15:06.000]  凡恨祂的人,
[00:15:06.000 --> 00:15:07.000]  必報應他們,
[00:15:07.000 --> 00:15:09.000]  決不自然,
[00:15:09.000 --> 00:15:11.000]  所以你們要謹守,
[00:15:11.000 --> 00:15:13.000]  遵行我今日所吩咐的誡命,
[00:15:13.000 --> 00:15:15.000]  律例和典章,
[00:15:15.000 --> 00:15:16.000]  這段經文提到,
[00:15:16.000 --> 00:15:18.000]  向愛祂的人,
[00:15:18.000 --> 00:15:21.000]  守祂誡命的人,
[00:15:21.000 --> 00:15:22.000]  守約,
[00:15:22.000 --> 00:15:24.000]  並且祂的慈愛對這些人,
[00:15:24.000 --> 00:15:26.000]  是直到千代,
[00:15:26.000 --> 00:15:27.000]  所以這裡告訴我們,
[00:15:27.000 --> 00:15:29.000]  摩西亦同意,
[00:15:29.000 --> 00:15:31.000]  神是那位守約,
[00:15:31.000 --> 00:15:32.000]  施慈愛的神,
[00:15:32.000 --> 00:15:34.000]  祂不單有公義和公平,
[00:15:34.000 --> 00:15:35.000]  這是祂的屬性,
[00:15:35.000 --> 00:15:37.000]  也是祂的作為,
[00:15:37.000 --> 00:15:38.000]  祂是公義的,
[00:15:38.000 --> 00:15:40.000]  祂會按公義來審判萬民,
[00:15:40.000 --> 00:15:43.000]  但是祂同樣有慈愛,
[00:15:43.000 --> 00:15:45.000]  所以聖經形容我們這位上帝,
[00:15:45.000 --> 00:15:46.000]  是那位守約,
[00:15:46.000 --> 00:15:48.000]  施慈愛的上帝,
[00:15:48.000 --> 00:15:50.000]  祂不會以母罪,
[00:15:50.000 --> 00:15:52.000]  有罪為母罪,
[00:15:52.000 --> 00:15:53.000]  但是因為祂有慈愛,
[00:15:53.000 --> 00:15:56.000]  以至祂不願一人沉淪,
[00:15:56.000 --> 00:15:57.000]  乃願人人都悔改,
[00:15:57.000 --> 00:16:00.000]  和這個詩人所說的一樣,
[00:16:00.000 --> 00:16:03.000]  祂願意萬民都來敬畏祂,
[00:16:03.000 --> 00:16:07.000]  下一個段落,
[00:16:07.000 --> 00:16:09.000]  就說到我們讚美神,
[00:16:09.000 --> 00:16:11.000]  在創造裏面的權能,
[00:16:11.000 --> 00:16:13.000]  在第六至第九節,
[00:16:13.000 --> 00:16:14.000]  這裏說,
[00:16:14.000 --> 00:16:17.000]  「諸天藉耶和華的命而造,
[00:16:17.000 --> 00:16:19.000]  萬象藉他口中的氣而成,
[00:16:19.000 --> 00:16:21.000]  他聚集海水如履,
[00:16:21.000 --> 00:16:24.000]  收藏心涯在庫房。」
[00:16:24.000 --> 00:16:27.000]  剛才那段就形容到耶和華的信實,
[00:16:27.000 --> 00:16:28.000]  祂是正直的,
[00:16:28.000 --> 00:16:30.000]  祂是公平的,
[00:16:30.000 --> 00:16:31.000]  祂是公義的,
[00:16:31.000 --> 00:16:32.000]  祂是守約,
[00:16:32.000 --> 00:16:33.000]  施慈愛,
[00:16:33.000 --> 00:16:36.000]  這段落就說到我們可以讚美甚麼呢?
[00:16:36.000 --> 00:16:38.000]  就是讚美神的創造,
[00:16:38.000 --> 00:16:41.000]  諸天和萬象是同義詞,
[00:16:41.000 --> 00:16:43.000]  是說到神所創造的東西,
[00:16:43.000 --> 00:16:45.000]  命和氣,
[00:16:45.000 --> 00:16:48.000]  就是指上帝所創造的權能,
[00:16:48.000 --> 00:16:51.000]  祂的命令就會成為事實,
[00:16:51.000 --> 00:16:52.000]  造和成,
[00:16:52.000 --> 00:16:53.000]  也是同義詞,
[00:16:53.000 --> 00:16:57.000]  是指上帝創造的行動,
[00:16:57.000 --> 00:16:59.000]  這裏提到命這個字,
[00:16:59.000 --> 00:17:00.000]  其實有些譯本,
[00:17:00.000 --> 00:17:01.000]  就會將這個命字,
[00:17:01.000 --> 00:17:04.000]  譯成「話」或者「話語」,
[00:17:04.000 --> 00:17:06.000]  希伯來斯這樣說,
[00:17:06.000 --> 00:17:07.000]  我們因著信,
[00:17:07.000 --> 00:17:09.000]  就知道諸世界是
[00:17:09.000 --> 00:17:12.000]  藉上帝的「話」而造成的,
[00:17:12.000 --> 00:17:14.000]  上帝的「話」而造成的,
[00:17:14.000 --> 00:17:16.000]  所以如果你想起
[00:17:16.000 --> 00:17:18.000]  《創世記》第一章,
[00:17:18.000 --> 00:17:20.000]  神所創造的天地,
[00:17:20.000 --> 00:17:22.000]  都是藉著祂的說話,
[00:17:22.000 --> 00:17:23.000]  祂說有光,
[00:17:23.000 --> 00:17:24.000]  就有光,
[00:17:24.000 --> 00:17:25.000]  祂說有甚麼,
[00:17:25.000 --> 00:17:26.000]  就有甚麼,
[00:17:26.000 --> 00:17:28.000]  祂的說話是帶著權能的,
[00:17:28.000 --> 00:17:29.000]  所以這裏提到
[00:17:29.000 --> 00:17:31.000]  諸天和萬象,
[00:17:31.000 --> 00:17:34.000]  都是藉著祂的說話而造成的,
[00:17:34.000 --> 00:17:36.000]  而下面那一節提到
[00:17:36.000 --> 00:17:38.000]  「他聚集海水魚類,
[00:17:38.000 --> 00:17:40.000]  收藏心羊在庫房」,
[00:17:40.000 --> 00:17:41.000]  藍色的字,
[00:17:41.000 --> 00:17:44.000]  聚集和收藏是同義詞,
[00:17:44.000 --> 00:17:47.000]  海水和心羊是同義詞,
[00:17:47.000 --> 00:17:50.000]  鋁和庫房也是同義詞,
[00:17:50.000 --> 00:17:52.000]  你會問甚麼是鋁,
[00:17:52.000 --> 00:17:54.000]  鋁,原來你查一下解釋,
[00:17:54.000 --> 00:17:56.000]  是解釋成「皮囊」,
[00:17:56.000 --> 00:17:57.000]  或者是皮袋,
[00:17:57.000 --> 00:17:59.000]  皮造的袋,
[00:17:59.000 --> 00:18:02.000]  這裏用了一個很特別的方法來形容,
[00:18:02.000 --> 00:18:05.000]  神是將水放在皮袋裏面,
[00:18:05.000 --> 00:18:09.000]  又可以收藏心羊在庫房裏面,
[00:18:09.000 --> 00:18:11.000]  其實代表的意思是
[00:18:11.000 --> 00:18:13.000]  這些所有大自然的東西,
[00:18:13.000 --> 00:18:16.000]  都是掌控在祂手裏面,
[00:18:16.000 --> 00:18:17.000]  祂可以叫浪,
[00:18:17.000 --> 00:18:19.000]  海,班浪,
[00:18:19.000 --> 00:18:22.000]  可以叫山,地崩,山裂,
[00:18:22.000 --> 00:18:24.000]  都是在祂的掌控裏面,
[00:18:24.000 --> 00:18:25.000]  所以你會發現,
[00:18:25.000 --> 00:18:27.000]  以色列人過紅海,
[00:18:27.000 --> 00:18:28.000]  為甚麼紅海會分開呢,
[00:18:28.000 --> 00:18:30.000]  因為這些大自然的東西,
[00:18:30.000 --> 00:18:32.000]  都是掌控在祂的手裏面,
[00:18:32.000 --> 00:18:38.000]  下面第八節,
[00:18:38.000 --> 00:18:40.000]  「願全地都敬畏耶和華,
[00:18:40.000 --> 00:18:43.000]  願世上的居民都懼怕他,
[00:18:43.000 --> 00:18:48.000]  因為他說有就有,命立就立。」
[00:18:48.000 --> 00:18:49.000]  這裏綠色的是同義詞,
[00:18:49.000 --> 00:18:52.000]  「全地」是世上的居民,
[00:18:52.000 --> 00:18:55.000]  「敬畏」和「懼怕」是同義詞,
[00:18:55.000 --> 00:18:58.000]  所以人們在這裏表達出
[00:18:58.000 --> 00:19:00.000]  祂的一個心願,
[00:19:00.000 --> 00:19:04.000]  因為上帝是創造宇宙的主宰,
[00:19:04.000 --> 00:19:07.000]  以致祂盼望全地的居民,
[00:19:07.000 --> 00:19:08.000]  所有的人,
[00:19:08.000 --> 00:19:09.000]  世上所有的人,
[00:19:09.000 --> 00:19:12.000]  都來敬畏耶和華。
[00:19:12.000 --> 00:19:19.000]  在第九節,
[00:19:19.000 --> 00:19:21.000]  這裏提到上帝奇妙的創造,
[00:19:21.000 --> 00:19:25.000]  「說有就有,命立就立。」
[00:19:25.000 --> 00:19:30.000]  這裏和保羅在《羅馬書》裏所說的很一致,
[00:19:30.000 --> 00:19:32.000]  「自從造天地以來,
[00:19:32.000 --> 00:19:35.000]  上帝的永能和神證是明明可知的,
[00:19:35.000 --> 00:19:38.000]  雖是眼不能見,
[00:19:38.000 --> 00:19:41.000]  但藉著所造之物就可以曉得,
[00:19:41.000 --> 00:19:42.000]  叫人無可推諱。」
[00:19:42.000 --> 00:19:43.000]  這裏保羅說,
