
[00:00:00.000 --> 00:00:06.800]  再一次感恩天父讓我們在晚上再看這個宗教改革
[00:03:16.000 --> 00:03:19.600]  馬丁路德、加爾文
[00:03:19.600 --> 00:03:25.700]  和今晚我們說的洛克斯
[00:03:25.700 --> 00:03:29.000]  他們都是朝著一個很重要
[00:03:29.000 --> 00:03:33.200]  回到聖經這個大主題
[00:03:33.200 --> 00:03:36.200]  來進行改革
[00:03:36.200 --> 00:03:38.900]  所以你可以想像到
[00:03:38.900 --> 00:03:43.300]  民間的一發不可收拾的革命
[00:03:43.300 --> 00:03:45.800]  只會帶來一個拆毀性
[00:03:45.800 --> 00:03:48.100]  玉石俱焚
[00:03:48.100 --> 00:03:51.200]  甚至是生靈塗炭
[00:03:51.200 --> 00:03:56.300]  我們看過馬丁路德同時期的農民戰爭
[00:03:56.300 --> 00:04:01.900]  那些田農自己制定了一些條款
[00:04:01.900 --> 00:04:06.000]  要強迫這些貴族和當時的君王
[00:04:06.000 --> 00:04:07.400]  要來接納
[00:04:07.400 --> 00:04:12.400]  不再納十分之一歲給教廷
[00:04:12.400 --> 00:04:14.600]  他們的教區
[00:04:14.600 --> 00:04:17.700]  要驅逐這些神職人員
[00:04:17.700 --> 00:04:20.100]  要來燒教堂
[00:04:20.100 --> 00:04:23.400]  要拿回自己一些教產等等
[00:04:23.400 --> 00:04:28.600]  所以最終都是朝著政權的逼迫
[00:04:28.600 --> 00:04:30.100]  鎮壓
[00:04:30.100 --> 00:04:31.900]  你可以想像到
[00:04:31.900 --> 00:04:36.900]  其實是幾個路線在進行
[00:04:36.900 --> 00:04:39.400]  一直都沒有停止過
[00:04:39.400 --> 00:04:44.000]  所以不是一個靜態的在神學上
[00:04:44.000 --> 00:04:46.200]  或者在神學院裏面
[00:04:46.200 --> 00:04:48.700]  或者在當時的修道院裏面
[00:04:48.700 --> 00:04:51.800]  大家就束膝夜談
[00:04:51.800 --> 00:04:56.900]  大家來看看誰比較適合就寫下
[00:04:56.900 --> 00:04:58.000]  不是的
[00:04:58.000 --> 00:05:01.600]  是一個關乎到生和死
[00:05:01.600 --> 00:05:08.700]  關乎到很多人到底是要跟隨宗教改革的路線
[00:05:08.700 --> 00:05:18.700]  還是要跟隨天主教教廷的規範
[00:05:18.700 --> 00:05:23.200]  和千萬不要離開教廷
[00:05:23.200 --> 00:05:26.100]  今晚我們會涉獵到這個部分
[00:05:26.100 --> 00:05:28.100]  就是法國
[00:05:28.100 --> 00:05:32.100]  所以我今天下午會看多些資料
[00:05:32.100 --> 00:05:33.700]  越畫越深
[00:05:33.700 --> 00:05:36.100]  畫到1789年
[00:05:36.100 --> 00:05:38.100]  其實我們在說16世紀
[00:05:38.100 --> 00:05:43.100]  到1789年18世紀的開始
[00:05:43.100 --> 00:05:45.100]  17世紀末期
[00:05:45.100 --> 00:05:48.100]  就是法國的大革命
[00:05:48.100 --> 00:05:50.100]  1789年的7月14日
[00:05:50.100 --> 00:05:52.100]  大家應該都熟悉的
[00:05:52.100 --> 00:05:56.100]  7月14日本身就是法國的國慶
[00:05:56.100 --> 00:05:58.100]  為甚麼用7月14日做國慶呢
[00:05:58.100 --> 00:06:03.100]  就是1789年的當時的平民
[00:06:03.100 --> 00:06:06.100]  發動大規模的革命
[00:06:06.100 --> 00:06:09.100]  要推翻當時的路易十六
[00:06:09.100 --> 00:06:12.100]  法國的君主
[00:06:12.100 --> 00:06:14.100]  很出名的
[00:06:14.100 --> 00:06:18.100]  佔據了法國的巴士的監獄
[00:06:18.100 --> 00:06:21.100]  然後真的帶來生靈塗炭
[00:06:21.100 --> 00:06:24.100]  路易十六被人推上斷頭台
[00:06:24.100 --> 00:06:26.100]  殺死了
[00:06:26.100 --> 00:06:28.100]  我們讀中學歷史都讀過
[00:06:28.100 --> 00:06:33.100]  今晚我們會說
[00:06:33.100 --> 00:06:36.100]  在整個宗教改革裏面
[00:06:36.100 --> 00:06:39.100]  法國是完全沒有受影響
[00:06:39.100 --> 00:06:41.100]  沒有受影響即是很大件事
[00:06:41.100 --> 00:06:46.100]  即是一直無論如何都站在天主教封閉裏面
[00:06:46.100 --> 00:06:50.100]  沒錯一定是基督教
[00:06:50.100 --> 00:06:53.100]  一定是加爾文 馬丁路德你們的錯
[00:06:53.100 --> 00:06:58.100]  所以法國是一直鎮壓那些基督徒
[00:06:58.100 --> 00:07:01.100]  所以剛才已經說了
[00:07:01.100 --> 00:07:06.100]  改革其實是一個不斷變遷的思潮
[00:07:06.100 --> 00:07:12.100]  有宗教改革的神學的修正
[00:07:12.100 --> 00:07:15.100]  有神職人員即是牧者
[00:07:15.100 --> 00:07:17.100]  做一個帶領
[00:07:17.100 --> 00:07:19.100]  希望回到聖經
[00:07:19.100 --> 00:07:23.100]  從來沒有想過要推翻哪一個政權或哪一個人
[00:07:23.100 --> 00:07:29.100]  但在民間有一些長期受到壓迫的田農
[00:07:29.100 --> 00:07:31.100]  這些低下階層
[00:07:31.100 --> 00:07:35.100]  在一個這麼大的文字突然間開了之後
[00:07:35.100 --> 00:07:38.100]  即是說原來教廷是可以挑戰的
[00:07:38.100 --> 00:07:45.100]  因為借助了舉格家他們的歧視
[00:07:45.100 --> 00:07:48.100]  原來教廷是有一些需要修正的
[00:07:48.100 --> 00:07:50.100]  而他們不肯修正
[00:07:50.100 --> 00:07:56.100]  造就了民間對教廷產生的那種仇恨
[00:07:56.100 --> 00:07:58.100]  所以一直積累
[00:07:58.100 --> 00:08:01.100]  最終爆發到臨界點
[00:08:01.100 --> 00:08:05.100]  真是帶來一個真正的革命
[00:08:05.100 --> 00:08:07.100]  要流血的革命
[00:08:07.100 --> 00:08:13.100]  所以這個就是法國堅持不做宗教改革
[00:08:13.100 --> 00:08:15.100]  而帶來的後果
[00:08:15.100 --> 00:08:19.100]  當然在一個沒有神的
[00:08:19.100 --> 00:08:23.100]  特別是所謂民意民主
[00:08:23.100 --> 00:08:25.100]  他們強調的是民主
[00:08:25.100 --> 00:08:29.100]  因為中世紀是一個封閉的社會
[00:08:29.100 --> 00:08:34.100]  受壓制是被天主教的教廷、神學
[00:08:34.100 --> 00:08:39.100]  他們的講解的壟斷來壓制自由
[00:08:39.100 --> 00:08:43.100]  所以在這些民意一開啟的時候
[00:08:43.100 --> 00:08:45.100]  而沒有神學
[00:08:45.100 --> 00:08:50.100]  沒有敬虔的領袖帶人回到聖經
[00:08:50.100 --> 00:08:52.100]  那個恐怖就是
[00:08:52.100 --> 00:08:57.100]  人只會為著很多切身的利益
[00:08:57.100 --> 00:09:03.100]  沒有任何道德倫理可言
[00:09:03.100 --> 00:09:08.100]  只需要達到眾人認為的目標
[00:09:08.100 --> 00:09:13.100]  就會做出對當時的君主
[00:09:13.100 --> 00:09:15.100]  當時的神職人員
[00:09:15.100 --> 00:09:18.100]  天主教神職人員進行所謂大報復
[00:09:18.100 --> 00:09:23.100]  所以由1789到1790年代
[00:09:23.100 --> 00:09:27.100]  甚至18世紀開始
[00:09:27.100 --> 00:09:29.100]  最終拿破崙
[00:09:29.100 --> 00:09:31.100]  我們所認識的拿破崙
[00:09:31.100 --> 00:09:34.100]  真是帶來法國的統一
[00:09:34.100 --> 00:09:36.100]  所以有差不多十多年
[00:09:36.100 --> 00:09:38.100]  接近二十年
[00:09:38.100 --> 00:09:41.100]  法國走上流血的革命之路
[00:09:41.100 --> 00:09:44.100]  所以不要以為很簡單
[00:09:44.100 --> 00:09:46.100]  我們看到宗教改革
[00:09:46.100 --> 00:09:48.100]  他們一心只希望
[00:09:48.100 --> 00:09:51.100]  將人帶回神的真理
[00:09:51.100 --> 00:09:53.100]  對神的敬畏
[00:09:53.100 --> 00:09:56.100]  沒有想過要為革命而革命
[00:09:56.100 --> 00:10:01.100]  所以這是一個很根本的思想
[00:10:01.100 --> 00:10:17.100]  為什麼我要用洛克斯來作討論呢?
[00:10:17.100 --> 00:10:23.100]  一方面是到底嘉爾文在瑞士這麼偉大
[00:10:23.100 --> 00:10:26.100]  這麼有影響力
[00:10:26.100 --> 00:10:30.100]  瑞士和當時的歐洲
[00:10:30.100 --> 00:10:34.100]  德國有這麼大的改革
[00:10:34.100 --> 00:10:36.100]  但其他歐洲的地方呢?
[00:10:36.100 --> 00:10:43.100]  或者神學的改革能否蔓延到其他地方
[00:10:43.100 --> 00:10:45.100]  帶來一些變化呢?
[00:10:45.100 --> 00:10:49.100]  歷史都是這樣發展的
[00:10:49.100 --> 00:10:51.100]  因為這位洛克斯
[00:10:51.100 --> 00:10:55.100]  相當重要是嘉爾文一個非常
[00:10:55.100 --> 00:10:58.100]  不可以說是入室弟子
[00:10:58.100 --> 00:11:02.100]  是一個非常好的學生
[00:11:02.100 --> 00:11:06.100]  差不多是將嘉爾文神學的精髓
[00:11:06.100 --> 00:11:09.100]  放在整個蘇格蘭作一個改革
[00:11:09.100 --> 00:11:15.100]  又帶來一個整個蘇格蘭國家的大復興
[00:11:15.100 --> 00:11:18.100]  所以這個值得我們透過
[00:11:18.100 --> 00:11:20.100]  在另外一個地方
[00:11:20.100 --> 00:11:23.100]  另外一個時代的神學家
[00:11:23.100 --> 00:11:25.100]  其實都是差不多那個時代
[00:11:25.100 --> 00:11:27.100]  因為嘉爾文在156幾年死亡
[00:11:27.100 --> 00:11:29.100]  他也是在157幾年死亡
[00:11:29.100 --> 00:11:32.100]  所以是同時代的
[00:11:32.100 --> 00:11:35.100]  但是對於洛克斯來說
[00:11:35.100 --> 00:11:37.100]  他在年輕的時候
[00:11:37.100 --> 00:11:39.100]  未認識嘉爾文之前
[00:11:39.100 --> 00:11:42.100]  所受的苦是相當大的
[00:11:42.100 --> 00:11:44.100]  所以今晚有機會
[00:11:44.100 --> 00:11:46.100]  如果英國有興趣
[00:11:46.100 --> 00:11:48.100]  你又可以聽一下
[00:11:48.100 --> 00:11:50.100]  因為他做了很多功課
[00:11:50.100 --> 00:11:51.100]  因為有很多資料
[00:11:51.100 --> 00:11:54.100]  只是問深層都問了很多
[00:11:54.100 --> 00:11:56.100]  要他回答的東西
[00:11:56.100 --> 00:11:58.100]  才做了很多功課
[00:11:58.100 --> 00:12:02.100]  所以如果你對英國蘇格蘭的歷史有興趣
[00:12:02.100 --> 00:12:08.100]  今晚可以和大家交換一下資料
[00:12:08.100 --> 00:12:14.100]  我們今晚說的是洛克斯John Locke
[00:12:14.100 --> 00:12:16.100]  KNOX
[00:12:16.100 --> 00:12:17.100]  很出名的
[00:12:17.100 --> 00:12:21.100]  蘇格蘭現在還記不記得他呢
[00:12:21.100 --> 00:12:23.100]  不知道
[00:12:23.100 --> 00:12:29.100]  但是他帶來蘇格蘭的更正教改革
[00:12:29.100 --> 00:12:31.100]  是非常之重大的
[00:12:31.100 --> 00:12:34.100]  剛才我開始之前
[00:12:34.100 --> 00:12:37.100]  就訂了一個蘇格蘭的信仰宣言
[00:12:37.100 --> 00:12:42.100]  就是由洛克斯和他的同伴所制定的
[00:12:42.100 --> 00:12:43.100]  有25條的
[00:12:43.100 --> 00:12:45.100]  大家可以回去看
[00:12:45.100 --> 00:12:46.100]  不長的
[00:12:46.100 --> 00:12:50.100]  差不多是將嘉爾文神學的精髓
[00:12:50.100 --> 00:12:53.100]  都原汁原味地
[00:12:53.100 --> 00:12:57.100]  嘉爾的在他們的地方去應用
[00:12:57.100 --> 00:13:00.100]  我們了解這個改革之前
[00:13:00.100 --> 00:13:02.100]  其實我們就要了解
[00:13:02.100 --> 00:13:06.100]  在當時的英格蘭
[00:13:06.100 --> 00:13:08.100]  英倫三島
[00:13:08.100 --> 00:13:11.100]  其實是一個體系的國家
[00:13:11.100 --> 00:13:14.100]  大家可能不知道聖安德魯斯
[00:13:14.100 --> 00:13:17.100]  其實就是耶穌基督的門徒
[00:13:17.100 --> 00:13:18.100]  安德烈
[00:13:18.100 --> 00:13:20.100]  就是彼得的哥哥
[00:13:20.100 --> 00:13:21.100]  安德烈
[00:13:21.100 --> 00:13:26.100]  據聞他將福音帶到蘇格蘭
[00:13:26.100 --> 00:13:33.100]  所以聖安德魯斯已經成為今天蘇格蘭國家的守護神
[00:13:33.100 --> 00:13:37.100]  當然有些可能是天主教的迷信的東西
[00:13:37.100 --> 00:13:41.100]  就看這個人成為了可以供奉
[00:13:41.100 --> 00:13:44.100]  可以去祈禱的一個守護神
[00:13:44.100 --> 00:13:46.100]  但是無論如何
[00:13:46.100 --> 00:13:48.100]  聖安德魯斯你問蘇格蘭人
[00:13:48.100 --> 00:13:50.100]  沒有人不認識的
[00:13:50.100 --> 00:13:51.100]  安德烈
[00:13:51.100 --> 00:13:58.100]  所以蘇格蘭的聖安德烈日
[00:13:58.100 --> 00:14:00.100]  就在11月30日
[00:14:00.100 --> 00:14:02.100]  蘇格蘭的國旗
[00:14:02.100 --> 00:14:04.100]  做了很多功課
[00:14:04.100 --> 00:14:07.100]  今天的英國國旗
[00:14:07.100 --> 00:14:10.100]  不是這個淺藍色
[00:14:10.100 --> 00:14:12.100]  起初是淺藍色的
[00:14:12.100 --> 00:14:13.100]  不是深藍色的
[00:14:13.100 --> 00:14:15.100]  斜的十字架
[00:14:15.100 --> 00:14:17.100]  安德烈據聞
[00:14:17.100 --> 00:14:21.100]  當時他被殺害之前
[00:14:21.100 --> 00:14:23.100]  要釘十字架
[00:14:23.100 --> 00:14:27.100]  他就請求不要直接釘
[00:14:27.100 --> 00:14:29.100]  請你幫我打斜釘
[00:14:29.100 --> 00:14:33.100]  所以那些舉止獸就接納他的請求
[00:14:33.100 --> 00:14:35.100]  所以是一個斜的十字架
[00:14:35.100 --> 00:14:37.100]  是蘇格蘭的國旗
[00:14:37.100 --> 00:14:39.100]  這些冷知識
[00:14:39.100 --> 00:14:41.100]  紀念安德烈
[00:14:41.100 --> 00:14:44.100]  是他們國家的守護神
[00:14:44.100 --> 00:14:47.100]  所以每年的聖安德烈日
[00:14:47.100 --> 00:14:49.100]  都是在11月30日
[00:14:49.100 --> 00:14:51.100]  所以如果你剛好去到
[00:14:51.100 --> 00:14:56.100]  體驗一下聖安德烈日有什麼紀念
[00:14:56.100 --> 00:14:58.100]  這個就是11月30日
[00:14:58.100 --> 00:15:01.100]  但是其實因為耶穌的時代
[00:15:01.100 --> 00:15:04.100]  是主後的一百年
[00:15:04.100 --> 00:15:08.100]  現在我們說的是一五幾年
[00:15:08.100 --> 00:15:11.100]  所以一直蘇格蘭
[00:15:11.100 --> 00:15:16.100]  都沒有真真正正的被基督教的改變
[00:15:16.100 --> 00:15:20.100]  一直都是服從整個大公教會
[00:15:20.100 --> 00:15:25.100]  由317年君士坦丁開始
[00:15:25.100 --> 00:15:27.100]  所謂大公教會
[00:15:27.100 --> 00:15:30.100]  Catholic就是天主教的大公教會
[00:15:30.100 --> 00:15:34.100]  所以整個歐洲都是天主教的統治
[00:15:34.100 --> 00:15:37.100]  去到馬丁路德的年代
[00:15:37.100 --> 00:15:39.100]  就開始所謂有更正教
[00:15:39.100 --> 00:15:43.100]  我們能不能回到
[00:15:43.100 --> 00:15:47.100]  不要只是跟人的宗教傳統
[00:15:47.100 --> 00:15:51.100]  而我們回到跟隨聖經呢
[00:15:51.100 --> 00:15:55.100]  這樣的思想就帶來宗教改革
[00:15:55.100 --> 00:15:59.100]  所以真正帶來蘇格蘭的大復興
[00:15:59.100 --> 00:16:02.100]  其實就是洛克斯
[00:16:02.100 --> 00:16:05.100]  所以今天的蘇格蘭人
[00:16:05.100 --> 00:16:08.100]  對洛克斯應該都未必陌生
[00:16:08.100 --> 00:16:11.100]  但對聖安德烈就肯定
[00:16:11.100 --> 00:16:13.100]  所以他們的大學
[00:16:13.100 --> 00:16:17.100]  聖安德烈大學在蘇格蘭就相當出名
[00:16:17.100 --> 00:16:19.100]  又是紀念安德烈
[00:16:19.100 --> 00:16:22.100]  我們說的洛克斯
[00:16:22.100 --> 00:16:24.100]  1514年出生
[00:16:24.100 --> 00:16:27.100]  相當出色的一個年青人
[00:16:27.100 --> 00:16:30.100]  所以他1536年
[00:16:30.100 --> 00:16:32.100]  在聖安德烈大學畢業
[00:16:32.100 --> 00:16:36.100]  又是相當敬虔的一個人
[00:16:36.100 --> 00:16:38.100]  很有趣
[00:16:38.100 --> 00:16:40.100]  1543年的時候
[00:16:40.100 --> 00:16:43.100]  他就真的讀到基督教要義
[00:16:43.100 --> 00:16:45.100]  而自己向神悔改
[00:16:45.100 --> 00:16:47.100]  所以基督教要義
[00:16:47.100 --> 00:16:49.100]  其實我都說了
[00:16:49.100 --> 00:16:52.100]  我桌上有中文版
[00:16:52.100 --> 00:16:54.100]  已經翻譯了很久
[00:16:54.100 --> 00:16:56.100]  相當好看
[00:16:56.100 --> 00:16:57.100]  因為很容易看
[00:16:57.100 --> 00:16:58.100]  很有條理
[00:16:58.100 --> 00:17:02.100]  將神論、基督論、聖靈論
[00:17:02.100 --> 00:17:04.100]  和一些信徒
[00:17:04.100 --> 00:17:06.100]  應該要注意的
[00:17:06.100 --> 00:17:07.100]  例如關於祈禱
[00:17:07.100 --> 00:17:09.100]  很詳盡的關於祈禱
[00:17:09.100 --> 00:17:11.100]  有很多方面的
[00:17:11.100 --> 00:17:13.100]  所以兩大冊的巨著
[00:17:13.100 --> 00:17:18.100]  洛克斯在認識加爾文之前
[00:17:18.100 --> 00:17:22.100]  他就拜讀了這本基督教要義
[00:17:22.100 --> 00:17:24.100]  而他自己悔改
[00:17:24.100 --> 00:17:28.100]  所以更新的種子
[00:17:28.100 --> 00:17:30.100]  就在他的內心裏
[00:17:30.100 --> 00:17:32.100]  他本身不是神職人員
[00:17:32.100 --> 00:17:35.100]  他本身只是一個很普通的人
[00:17:35.100 --> 00:17:41.100]  當然父母應該有一定的學問
[00:17:41.100 --> 00:17:43.100]  不是一些田農等等
[00:17:43.100 --> 00:17:46.100]  很低下階層、不識字的人
[00:17:46.100 --> 00:17:49.100]  不然都不能夠進入這麼出色的大學
[00:17:49.100 --> 00:17:52.100]  所以他說他50歲
[00:17:52.100 --> 00:17:53.100]  看那些資料
[00:17:53.100 --> 00:17:55.100]  我自己都覺得不太好意思
[00:17:55.100 --> 00:17:58.100]  50歲才學希伯來文
[00:17:58.100 --> 00:17:59.100]  不懂的
[00:17:59.100 --> 00:18:00.100]  學到一個地步
[00:18:00.100 --> 00:18:01.100]  他可以翻譯
[00:18:01.100 --> 00:18:03.100]  將希伯來文翻譯
[00:18:03.100 --> 00:18:05.100]  可能就是英文
[00:18:05.100 --> 00:18:07.100]  可能是蘇格蘭文
[00:18:07.100 --> 00:18:08.100]  你可以想像到
[00:18:08.100 --> 00:18:10.100]  他們這些人
[00:18:10.100 --> 00:18:13.100]  為什麼可以這麼專注
[00:18:13.100 --> 00:18:16.100]  為什麼可以沒有什麼科技的幫助
[00:18:16.100 --> 00:18:20.100]  連電燈都不多的油燈年代
[00:18:20.100 --> 00:18:25.100]  他們可以這麼專心去做一件事
[00:18:25.100 --> 00:18:33.100]  最後因為天主教對他正式的拘捕
[00:18:33.100 --> 00:18:35.100]  他就要逃亡
[00:18:35.100 --> 00:18:38.100]  在這個過程有相當長的時間
[00:18:38.100 --> 00:18:39.100]  由1547年開始
[00:18:39.100 --> 00:18:42.100]  一直到1554年
[00:18:42.100 --> 00:18:46.100]  他最終要去到日內瓦逃亡
[00:18:46.100 --> 00:18:48.100]  原因是什麼呢?
[00:18:48.100 --> 00:18:50.100]  因為某程度他真的生不逢時
[00:18:50.100 --> 00:18:54.100]  因為當時有三個瑪利
[00:18:54.100 --> 00:18:57.100]  大家聽過一個叫做Buddy Mary
[00:18:57.100 --> 00:19:03.100]  很殘暴的瑪利皇后
[00:19:03.100 --> 00:19:05.100]  瑪利一世
[00:19:05.100 --> 00:19:09.100]  蘇格蘭有兩個瑪利皇后
[00:19:09.100 --> 00:19:13.100]  英格蘭又有一個Buddy Mary
[00:19:13.100 --> 00:19:14.100]  即血瑪利
[00:19:14.100 --> 00:19:19.100]  據聞將基督徒神職人員
[00:19:19.100 --> 00:19:24.100]  那些傳道人有三千人去殘殺
[00:19:24.100 --> 00:19:29.100]  導致有一個名字叫做Buddy Mary
[00:19:29.100 --> 00:19:31.100]  所以你可以想像到
[00:19:31.100 --> 00:19:33.100]  我們今天說的洛克斯
[00:19:33.100 --> 00:19:36.100]  他在認識加爾文之前
[00:19:36.100 --> 00:19:39.100]  在逃亡到日內瓦之前
[00:19:39.100 --> 00:19:41.100]  在英國
[00:19:41.100 --> 00:19:43.100]  特別是蘇格蘭
[00:19:43.100 --> 00:19:44.100]  因為他在蘇格蘭出生
[00:19:44.100 --> 00:19:46.100]  他成長
[00:19:46.100 --> 00:19:48.100]  在這本書之外
[00:19:48.100 --> 00:19:50.100]  他認識了基督教要義
[00:19:50.100 --> 00:19:54.100]  認識了我們要回到神的真理
[00:19:54.100 --> 00:19:57.100]  在他內心有這個要改革
[00:19:57.100 --> 00:20:01.100]  開始他認同更正教
[00:20:01.100 --> 00:20:05.100]  認同加爾文他們的宗教改革
[00:20:05.100 --> 00:20:07.100]  或者馬丁路德的宗教改革
[00:20:07.100 --> 00:20:11.100]  所以導致他在英格蘭
[00:20:11.100 --> 00:20:13.100]  特別是蘇格蘭
[00:20:13.100 --> 00:20:15.100]  受到迫害
[00:20:15.100 --> 00:20:17.100]  我們開始說他的生平
[00:20:17.100 --> 00:20:19.100]  他的年青時代
[00:20:19.100 --> 00:20:23.100]  受到迫害相當長時間
[00:20:23.100 --> 00:20:29.100]  當時蘇格蘭一位基督教領袖
[00:20:29.100 --> 00:20:32.100]  就是George Whistler
[00:20:32.100 --> 00:20:35.100]  因為蘇格蘭文和英文有點不同
[00:20:35.100 --> 00:20:37.100]  是Isater
[00:20:37.100 --> 00:20:40.100]  他在1546年殉道
[00:20:40.100 --> 00:20:43.100]  被天主教的Python
[00:20:43.100 --> 00:20:46.100]  Python主教來到
[00:20:46.100 --> 00:20:48.100]  有宗教裁判所
[00:20:48.100 --> 00:20:52.100]  判斷基督教是異端
[00:20:52.100 --> 00:20:55.100]  要行刑
[00:20:55.100 --> 00:21:03.100]  所以Isater當時被天主教的Python主教迫害
[00:21:03.100 --> 00:21:13.100]  因為洛克斯非常認同更正教的宗教改革
[00:21:13.100 --> 00:21:17.100]  因為基督教要義在他內心已經產生影響
[00:21:17.100 --> 00:21:21.100]  所以我們透過周邊的人
[00:21:21.100 --> 00:21:24.100]  再看加爾文的神學
[00:21:24.100 --> 00:21:27.100]  對當時歐洲的影響
[00:21:27.100 --> 00:21:30.100]  作為一個小小的輻射
[00:21:30.100 --> 00:21:34.100]  讓我們看看神如何透過馬丁路德
[00:21:34.100 --> 00:21:38.100]  第二代的人就是加爾文
[00:21:38.100 --> 00:21:40.100]  加爾文很重要的角色
[00:21:40.100 --> 00:21:43.100]  工作的功用就是
[00:21:43.100 --> 00:21:52.100]  令到改革一定要在神學和真理的軌道上運行
[00:21:52.100 --> 00:21:54.100]  如果失去軌道
[00:21:54.100 --> 00:21:57.100]  就變成革命
[00:21:57.100 --> 00:22:01.100]  變成無日無之的
[00:22:01.100 --> 00:22:04.100]  我覺得你錯 我覺得你做得不對
[00:22:04.100 --> 00:22:06.100]  你長期壓迫我們農民
[00:22:06.100 --> 00:22:08.100]  我們要抗爭
[00:22:08.100 --> 00:22:11.100]  無日無之的 只會你死我亡
[00:22:11.100 --> 00:22:14.100]  但是他們這班神學家
[00:22:14.100 --> 00:22:17.100]  所以加爾文制定的基督教要義
[00:22:17.100 --> 00:22:19.100]  和一些信仰宣言
[00:22:19.100 --> 00:22:23.100]  令到整個歐洲的人
[00:22:23.100 --> 00:22:26.100]  那個革命不是為了革命
[00:22:26.100 --> 00:22:31.100]  是為了回到神的真理規範裏
[00:22:31.100 --> 00:22:35.100]  希望和神有第一手的接觸
[00:22:35.100 --> 00:22:37.100]  不需要透過代理人
[00:22:37.100 --> 00:22:42.100]  因為中世紀代理人的制度和觀念
[00:22:42.100 --> 00:22:44.100]  已經根深蒂固
[00:22:44.100 --> 00:22:47.100]  沒有人敢自己向神祈禱
